"","date","DVAX"
"96","2007-05-21",45.799999
"97","2007-05-22",45.5
"98","2007-05-23",45.799999
"99","2007-05-24",46.099998
"100","2007-05-25",46.299999
"101","2007-05-29",46.099998
"102","2007-05-30",45.700001
"103","2007-05-31",49.799999
"104","2007-06-01",50.900002
"105","2007-06-04",49.200001
"106","2007-06-05",46.799999
"107","2007-06-06",47.799999
"108","2007-06-07",46.299999
"109","2007-06-08",45.799999
"110","2007-06-11",46.200001
"111","2007-06-12",45.900002
"112","2007-06-13",46.599998
"113","2007-06-14",46.200001
"114","2007-06-15",46
"115","2007-06-18",45.700001
"116","2007-06-19",45
"117","2007-06-20",44.099998
"118","2007-06-21",43.200001
"119","2007-06-22",42.5
"120","2007-06-25",41.599998
"121","2007-06-26",41.099998
"122","2007-06-27",40.599998
"123","2007-06-28",41.299999
"124","2007-06-29",41.5
"125","2007-07-02",44.799999
"126","2007-07-03",44.099998
"127","2007-07-05",45.400002
"128","2007-07-06",44
"129","2007-07-09",42.099998
"130","2007-07-10",42.299999
"131","2007-07-11",41.5
"132","2007-07-12",43
"133","2007-07-13",43.299999
"134","2007-07-16",43
"135","2007-07-17",43.400002
"136","2007-07-18",43.599998
"137","2007-07-19",45.200001
"138","2007-07-20",42.400002
"139","2007-07-23",42.200001
"140","2007-07-24",42.400002
"141","2007-07-25",43.700001
"142","2007-07-26",42.599998
"143","2007-07-27",42.400002
"144","2007-07-30",40.400002
"145","2007-07-31",40
"146","2007-08-01",38.5
"147","2007-08-02",38
"148","2007-08-03",36.799999
"149","2007-08-06",36.700001
"150","2007-08-07",37.400002
"151","2007-08-08",38.799999
"152","2007-08-09",39.5
"153","2007-08-10",38.299999
"154","2007-08-13",37.900002
"155","2007-08-14",38.400002
"156","2007-08-15",40.700001
"157","2007-08-16",41.5
"158","2007-08-17",41
"159","2007-08-20",40.400002
"160","2007-08-21",40.700001
"161","2007-08-22",40.599998
"162","2007-08-23",41
"163","2007-08-24",41.200001
"164","2007-08-27",40.299999
"165","2007-08-28",40
"166","2007-08-29",40.099998
"167","2007-08-30",39.799999
"168","2007-08-31",39.799999
"169","2007-09-04",40.700001
"170","2007-09-05",42.599998
"171","2007-09-06",44.900002
"172","2007-09-07",48
"173","2007-09-10",44.799999
"174","2007-09-11",45.200001
"175","2007-09-12",45.700001
"176","2007-09-13",44.799999
"177","2007-09-14",45.900002
"178","2007-09-17",42.599998
"179","2007-09-18",43
"180","2007-09-19",46.700001
"181","2007-09-20",44.900002
"182","2007-09-21",44.099998
"183","2007-09-24",43
"184","2007-09-25",43
"185","2007-09-26",42.900002
"186","2007-09-27",42.599998
"187","2007-09-28",42.900002
"188","2007-10-01",44
"189","2007-10-02",43.799999
"190","2007-10-03",47
"191","2007-10-04",47
"192","2007-10-05",48
"193","2007-10-08",48
"194","2007-10-09",48.900002
"195","2007-10-10",50
"196","2007-10-11",51.200001
"197","2007-10-12",50
"198","2007-10-15",52
"199","2007-10-16",51.299999
"200","2007-10-17",53.700001
"201","2007-10-18",53.900002
"202","2007-10-19",53.400002
"203","2007-10-22",52.599998
"204","2007-10-23",50.400002
"205","2007-10-24",51.700001
"206","2007-10-25",51.900002
"207","2007-10-26",51.200001
"208","2007-10-29",51
"209","2007-10-30",48.5
"210","2007-10-31",50
"211","2007-11-01",51.799999
"212","2007-11-02",50
"213","2007-11-05",50
"214","2007-11-06",47.599998
"215","2007-11-07",49.700001
"216","2007-11-08",49.099998
"217","2007-11-09",53.200001
"218","2007-11-12",53.400002
"219","2007-11-13",51.700001
"220","2007-11-14",50.900002
"221","2007-11-15",49.299999
"222","2007-11-16",51.700001
"223","2007-11-19",50.099998
"224","2007-11-20",48.200001
"225","2007-11-21",46.900002
"226","2007-11-23",49.099998
"227","2007-11-26",45.299999
"228","2007-11-27",44
"229","2007-11-28",46.299999
"230","2007-11-29",45.900002
"231","2007-11-30",45.700001
"232","2007-12-03",44.299999
"233","2007-12-04",44
"234","2007-12-05",44
"235","2007-12-06",45.099998
"236","2007-12-07",44.299999
"237","2007-12-10",42.5
"238","2007-12-11",44.599998
"239","2007-12-12",45.900002
"240","2007-12-13",46
"241","2007-12-14",47.5
"242","2007-12-17",48.099998
"243","2007-12-18",48
"244","2007-12-19",49.200001
"245","2007-12-20",50
"246","2007-12-21",50
"247","2007-12-24",51.099998
"248","2007-12-26",50.799999
"249","2007-12-27",51.5
"250","2007-12-28",50.900002
"251","2007-12-31",51.099998
"252","2008-01-02",52.5
"253","2008-01-03",51.700001
"254","2008-01-04",52.400002
"255","2008-01-07",51.099998
"256","2008-01-08",52.200001
"257","2008-01-09",52.700001
"258","2008-01-10",54.400002
"259","2008-01-11",51.700001
"260","2008-01-14",54.599998
"261","2008-01-15",53
"262","2008-01-16",55.400002
"263","2008-01-17",56.099998
"264","2008-01-18",55.599998
"265","2008-01-22",55
"266","2008-01-23",55.400002
"267","2008-01-24",55.400002
"268","2008-01-25",56.099998
"269","2008-01-28",60.900002
"270","2008-01-29",61.299999
"271","2008-01-30",61.200001
"272","2008-01-31",56.700001
"273","2008-02-01",55.200001
"274","2008-02-04",53.099998
"275","2008-02-05",53.099998
"276","2008-02-06",51.900002
"277","2008-02-07",53.700001
"278","2008-02-08",52.400002
"279","2008-02-11",52.5
"280","2008-02-12",52.900002
"281","2008-02-13",52.799999
"282","2008-02-14",51.200001
"283","2008-02-15",48.5
"284","2008-02-19",51.5
"285","2008-02-20",49.5
"286","2008-02-21",50.099998
"287","2008-02-22",52.599998
"288","2008-02-25",58.799999
"289","2008-02-26",61.799999
"290","2008-02-27",60
"291","2008-02-28",61.5
"292","2008-02-29",62.200001
"293","2008-03-03",65.5
"294","2008-03-04",62
"295","2008-03-05",60
"296","2008-03-06",57
"297","2008-03-07",59.200001
"298","2008-03-10",55.400002
"299","2008-03-11",54.5
"300","2008-03-12",54.599998
"301","2008-03-13",57.099998
"302","2008-03-14",59.5
"303","2008-03-17",52.200001
"304","2008-03-18",21.6
"305","2008-03-19",22
"306","2008-03-20",21.200001
"307","2008-03-24",20.6
"308","2008-03-25",20.6
"309","2008-03-26",20.799999
"310","2008-03-27",20.200001
"311","2008-03-28",20.200001
"312","2008-03-31",19.6
"313","2008-04-01",20.5
"314","2008-04-02",20.5
"315","2008-04-03",20.1
"316","2008-04-04",20.1
"317","2008-04-07",20.1
"318","2008-04-08",20
"319","2008-04-09",19.700001
"320","2008-04-10",19.700001
"321","2008-04-11",19.5
"322","2008-04-14",19
"323","2008-04-15",17.700001
"324","2008-04-16",17.299999
"325","2008-04-17",18
"326","2008-04-18",18.1
"327","2008-04-21",17.4
"328","2008-04-22",16.200001
"329","2008-04-23",15.8
"330","2008-04-24",15.2
"331","2008-04-25",15.6
"332","2008-04-28",15.8
"333","2008-04-29",18.299999
"334","2008-04-30",19.5
"335","2008-05-01",19.5
"336","2008-05-02",25.200001
"337","2008-05-05",23.299999
"338","2008-05-06",21.799999
"339","2008-05-07",22.4
"340","2008-05-08",22.4
"341","2008-05-09",23
"342","2008-05-12",24.1
"343","2008-05-13",24.9
"344","2008-05-14",24.700001
"345","2008-05-15",24.9
"346","2008-05-16",19.1
"347","2008-05-19",18.799999
"348","2008-05-20",18.799999
"349","2008-05-21",18
"350","2008-05-22",17.1
"351","2008-05-23",16.799999
"352","2008-05-27",17
"353","2008-05-28",17
"354","2008-05-29",16.799999
"355","2008-05-30",16.200001
"356","2008-06-02",16.700001
"357","2008-06-03",16.700001
"358","2008-06-04",16.6
"359","2008-06-05",19.200001
"360","2008-06-06",18.5
"361","2008-06-09",17.1
"362","2008-06-10",16.9
"363","2008-06-11",16.6
"364","2008-06-12",16.5
"365","2008-06-13",16
"366","2008-06-16",18.6
"367","2008-06-17",17.700001
"368","2008-06-18",16.6
"369","2008-06-19",16.1
"370","2008-06-20",14.8
"371","2008-06-23",15.7
"372","2008-06-24",16.1
"373","2008-06-25",16.1
"374","2008-06-26",16.299999
"375","2008-06-27",15.7
"376","2008-06-30",14.6
"377","2008-07-01",14.1
"378","2008-07-02",14
"379","2008-07-03",14.6
"380","2008-07-07",14.7
"381","2008-07-08",14.9
"382","2008-07-09",16.6
"383","2008-07-10",14.9
"384","2008-07-11",15
"385","2008-07-14",15.9
"386","2008-07-15",16.700001
"387","2008-07-16",16.299999
"388","2008-07-17",17.700001
"389","2008-07-18",17.5
"390","2008-07-21",18.4
"391","2008-07-22",17.799999
"392","2008-07-23",17.5
"393","2008-07-24",17.700001
"394","2008-07-25",18
"395","2008-07-28",16.5
"396","2008-07-29",16.1
"397","2008-07-30",16.4
"398","2008-07-31",16.299999
"399","2008-08-01",17.4
"400","2008-08-04",15.6
"401","2008-08-05",16.1
"402","2008-08-06",18
"403","2008-08-07",15.4
"404","2008-08-08",16.9
"405","2008-08-11",17.1
"406","2008-08-12",15.9
"407","2008-08-13",16.9
"408","2008-08-14",16.799999
"409","2008-08-15",17.1
"410","2008-08-18",18.299999
"411","2008-08-19",17.700001
"412","2008-08-20",17
"413","2008-08-21",17.1
"414","2008-08-22",17.799999
"415","2008-08-25",18.1
"416","2008-08-26",18
"417","2008-08-27",17
"418","2008-08-28",17.1
"419","2008-08-29",16.4
"420","2008-09-02",16.5
"421","2008-09-03",16.5
"422","2008-09-04",15.1
"423","2008-09-05",14.7
"424","2008-09-08",13.5
"425","2008-09-09",13.9
"426","2008-09-10",13.4
"427","2008-09-11",12.9
"428","2008-09-12",12.1
"429","2008-09-15",11.6
"430","2008-09-16",12.9
"431","2008-09-17",11.5
"432","2008-09-18",11.3
"433","2008-09-19",11
"434","2008-09-22",12.3
"435","2008-09-23",11.7
"436","2008-09-24",12.3
"437","2008-09-25",12.8
"438","2008-09-26",12.4
"439","2008-09-29",16.299999
"440","2008-09-30",14.2
"441","2008-10-01",15
"442","2008-10-02",15.1
"443","2008-10-03",13.1
"444","2008-10-06",12.6
"445","2008-10-07",12.3
"446","2008-10-08",12.1
"447","2008-10-09",12.1
"448","2008-10-10",12.6
"449","2008-10-13",14.4
"450","2008-10-14",13.5
"451","2008-10-15",11.2
"452","2008-10-16",12
"453","2008-10-17",12
"454","2008-10-20",12.3
"455","2008-10-21",12.3
"456","2008-10-22",2.5
"457","2008-10-23",3.3
"458","2008-10-24",2.8
"459","2008-10-27",2.6
"460","2008-10-28",2.5
"461","2008-10-29",2.6
"462","2008-10-30",3
"463","2008-10-31",3
"464","2008-11-03",3.2
"465","2008-11-04",3
"466","2008-11-05",2.8
"467","2008-11-06",2.8
"468","2008-11-07",3
"469","2008-11-10",2.7
"470","2008-11-11",2.9
"471","2008-11-12",2.9
"472","2008-11-13",2.8
"473","2008-11-14",2.6
"474","2008-11-17",2.2
"475","2008-11-18",2.2
"476","2008-11-19",2.2
"477","2008-11-20",1.5
"478","2008-11-21",1.6
"479","2008-11-24",2.5
"480","2008-11-25",2.5
"481","2008-11-26",2.4
"482","2008-11-28",2.4
"483","2008-12-01",2.4
"484","2008-12-02",2.5
"485","2008-12-03",2.5
"486","2008-12-04",2.4
"487","2008-12-05",2.5
"488","2008-12-08",2.5
"489","2008-12-09",2.4
"490","2008-12-10",2.6
"491","2008-12-11",2.7
"492","2008-12-12",2.8
"493","2008-12-15",2.5
"494","2008-12-16",2.6
"495","2008-12-17",17.4
"496","2008-12-18",15.4
"497","2008-12-19",10.7
"498","2008-12-22",8.7
"499","2008-12-23",9.7
"500","2008-12-24",8.8
"501","2008-12-26",8.5
"502","2008-12-29",7.6
"503","2008-12-30",8
"504","2008-12-31",8.4
"505","2009-01-02",7.9
"506","2009-01-05",8.7
"507","2009-01-06",8.7
"508","2009-01-07",8.2
"509","2009-01-08",9.2
"510","2009-01-09",8.9
"511","2009-01-12",7.9
"512","2009-01-13",7.9
"513","2009-01-14",7.7
"514","2009-01-15",7.3
"515","2009-01-16",7.2
"516","2009-01-20",6.7
"517","2009-01-21",6.4
"518","2009-01-22",6.5
"519","2009-01-23",6.6
"520","2009-01-26",6.6
"521","2009-01-27",6.4
"522","2009-01-28",6.7
"523","2009-01-29",6.4
"524","2009-01-30",6.3
"525","2009-02-02",6
"526","2009-02-03",6.1
"527","2009-02-04",6.4
"528","2009-02-05",6.1
"529","2009-02-06",6.2
"530","2009-02-09",7.7
"531","2009-02-10",7.2
"532","2009-02-11",7.3
"533","2009-02-12",6.9
"534","2009-02-13",6.4
"535","2009-02-17",6.1
"536","2009-02-18",6.3
"537","2009-02-19",6.3
"538","2009-02-20",5.8
"539","2009-02-23",5.7
"540","2009-02-24",5.6
"541","2009-02-25",5.8
"542","2009-02-26",5.9
"543","2009-02-27",5.8
"544","2009-03-02",5.5
"545","2009-03-03",5.9
"546","2009-03-04",6
"547","2009-03-05",5.7
"548","2009-03-06",5.5
"549","2009-03-09",5.1
"550","2009-03-10",5.4
"551","2009-03-11",6.9
"552","2009-03-12",7.3
"553","2009-03-13",7.5
"554","2009-03-16",6.5
"555","2009-03-17",6.6
"556","2009-03-18",6.3
"557","2009-03-19",6.3
"558","2009-03-20",6.9
"559","2009-03-23",7.5
"560","2009-03-24",7.3
"561","2009-03-25",7
"562","2009-03-26",6.6
"563","2009-03-27",6.6
"564","2009-03-30",6.3
"565","2009-03-31",6.4
"566","2009-04-01",6.8
"567","2009-04-02",6.8
"568","2009-04-03",7
"569","2009-04-06",6.8
"570","2009-04-07",6.8
"571","2009-04-08",7
"572","2009-04-09",6.8
"573","2009-04-13",6.7
"574","2009-04-14",7.2
"575","2009-04-15",9.8
"576","2009-04-16",8.8
"577","2009-04-17",8.6
"578","2009-04-20",8.4
"579","2009-04-21",8.6
"580","2009-04-22",8.5
"581","2009-04-23",8.5
"582","2009-04-24",9.1
"583","2009-04-27",11.5
"584","2009-04-28",11.5
"585","2009-04-29",11.5
"586","2009-04-30",11.1
"587","2009-05-01",11
"588","2009-05-04",10.4
"589","2009-05-05",9.9
"590","2009-05-06",9.8
"591","2009-05-07",10.1
"592","2009-05-08",11.5
"593","2009-05-11",12.3
"594","2009-05-12",11.8
"595","2009-05-13",11.5
"596","2009-05-14",11
"597","2009-05-15",10.9
"598","2009-05-18",11.5
"599","2009-05-19",11.5
"600","2009-05-20",11.6
"601","2009-05-21",11.5
"602","2009-05-22",11.8
"603","2009-05-26",11.6
"604","2009-05-27",12.1
"605","2009-05-28",15.9
"606","2009-05-29",14.3
"607","2009-06-01",14.6
"608","2009-06-02",14.1
"609","2009-06-03",18.6
"610","2009-06-04",16.299999
"611","2009-06-05",16.4
"612","2009-06-08",15.7
"613","2009-06-09",17
"614","2009-06-10",16.5
"615","2009-06-11",16.799999
"616","2009-06-12",16.6
"617","2009-06-15",16.299999
"618","2009-06-16",14.8
"619","2009-06-17",15
"620","2009-06-18",14.8
"621","2009-06-19",15
"622","2009-06-22",13.8
"623","2009-06-23",12.9
"624","2009-06-24",12.1
"625","2009-06-25",13
"626","2009-06-26",13.8
"627","2009-06-29",13.2
"628","2009-06-30",12.9
"629","2009-07-01",13.2
"630","2009-07-02",13
"631","2009-07-06",12.3
"632","2009-07-07",12.4
"633","2009-07-08",12.1
"634","2009-07-09",12.4
"635","2009-07-10",12.2
"636","2009-07-13",12.5
"637","2009-07-14",13.2
"638","2009-07-15",13.2
"639","2009-07-16",13.9
"640","2009-07-17",13.6
"641","2009-07-20",14.8
"642","2009-07-21",14.4
"643","2009-07-22",17.9
"644","2009-07-23",17.799999
"645","2009-07-24",18.200001
"646","2009-07-27",19
"647","2009-07-28",18.299999
"648","2009-07-29",18.200001
"649","2009-07-30",17.9
"650","2009-07-31",18.299999
"651","2009-08-03",18.6
"652","2009-08-04",18.299999
"653","2009-08-05",19.5
"654","2009-08-06",18.200001
"655","2009-08-07",17.9
"656","2009-08-10",16.6
"657","2009-08-11",16.299999
"658","2009-08-12",16.700001
"659","2009-08-13",16.5
"660","2009-08-14",16.299999
"661","2009-08-17",15.3
"662","2009-08-18",15.7
"663","2009-08-19",16.5
"664","2009-08-20",16.299999
"665","2009-08-21",16.5
"666","2009-08-24",16.299999
"667","2009-08-25",15.8
"668","2009-08-26",16.1
"669","2009-08-27",16.299999
"670","2009-08-28",16.299999
"671","2009-08-31",18
"672","2009-09-01",16.700001
"673","2009-09-02",17.1
"674","2009-09-03",16.9
"675","2009-09-04",17.299999
"676","2009-09-08",17.299999
"677","2009-09-09",17.5
"678","2009-09-10",25.5
"679","2009-09-11",22.200001
"680","2009-09-14",21.6
"681","2009-09-15",21.799999
"682","2009-09-16",21.200001
"683","2009-09-17",19.6
"684","2009-09-18",19.799999
"685","2009-09-21",21.5
"686","2009-09-22",20.1
"687","2009-09-23",19.4
"688","2009-09-24",18.299999
"689","2009-09-25",17.799999
"690","2009-09-28",18.9
"691","2009-09-29",18.6
"692","2009-09-30",18.200001
"693","2009-10-01",16.799999
"694","2009-10-02",16.200001
"695","2009-10-05",17.200001
"696","2009-10-06",17.200001
"697","2009-10-07",16.799999
"698","2009-10-08",17.1
"699","2009-10-09",17.9
"700","2009-10-12",17.1
"701","2009-10-13",16.9
"702","2009-10-14",18.200001
"703","2009-10-15",18.1
"704","2009-10-16",17.799999
"705","2009-10-19",17.299999
"706","2009-10-20",16.200001
"707","2009-10-21",16.9
"708","2009-10-22",16.700001
"709","2009-10-23",13.9
"710","2009-10-26",13
"711","2009-10-27",13.7
"712","2009-10-28",12.5
"713","2009-10-29",13
"714","2009-10-30",12.4
"715","2009-11-02",12.5
"716","2009-11-03",12.5
"717","2009-11-04",11.6
"718","2009-11-05",12.2
"719","2009-11-06",12.8
"720","2009-11-09",12.8
"721","2009-11-10",14.4
"722","2009-11-11",12.8
"723","2009-11-12",13.1
"724","2009-11-13",13.1
"725","2009-11-16",13
"726","2009-11-17",13.4
"727","2009-11-18",13.1
"728","2009-11-19",12.9
"729","2009-11-20",12.6
"730","2009-11-23",13.1
"731","2009-11-24",13.3
"732","2009-11-25",13
"733","2009-11-27",12.8
"734","2009-11-30",13.3
"735","2009-12-01",13
"736","2009-12-02",12.9
"737","2009-12-03",12.9
"738","2009-12-04",13
"739","2009-12-07",13.1
"740","2009-12-08",12.8
"741","2009-12-09",17.200001
"742","2009-12-10",17.299999
"743","2009-12-11",16.4
"744","2009-12-14",15.5
"745","2009-12-15",14.8
"746","2009-12-16",15.2
"747","2009-12-17",14.5
"748","2009-12-18",14
"749","2009-12-21",14.6
"750","2009-12-22",14.4
"751","2009-12-23",14.4
"752","2009-12-24",14.5
"753","2009-12-28",14
"754","2009-12-29",14.9
"755","2009-12-30",14.3
"756","2009-12-31",14.2
"757","2010-01-04",14.4
"758","2010-01-05",15.6
"759","2010-01-06",15.9
"760","2010-01-07",15.4
"761","2010-01-08",15.4
"762","2010-01-11",15.9
"763","2010-01-12",15.4
"764","2010-01-13",15.7
"765","2010-01-14",15.6
"766","2010-01-15",15
"767","2010-01-19",15.2
"768","2010-01-20",15
"769","2010-01-21",14.9
"770","2010-01-22",15
"771","2010-01-25",14.9
"772","2010-01-26",16.200001
"773","2010-01-27",15.7
"774","2010-01-28",15.1
"775","2010-01-29",14.6
"776","2010-02-01",14.5
"777","2010-02-02",15.1
"778","2010-02-03",15.1
"779","2010-02-04",14.7
"780","2010-02-05",14.8
"781","2010-02-08",14.4
"782","2010-02-09",14.9
"783","2010-02-10",14.5
"784","2010-02-11",15
"785","2010-02-12",15.1
"786","2010-02-16",15
"787","2010-02-17",15
"788","2010-02-18",15.8
"789","2010-02-19",15.8
"790","2010-02-22",15.3
"791","2010-02-23",15.1
"792","2010-02-24",15
"793","2010-02-25",14.8
"794","2010-02-26",14.6
"795","2010-03-01",15.2
"796","2010-03-02",15
"797","2010-03-03",15.1
"798","2010-03-04",14.8
"799","2010-03-05",14.8
"800","2010-03-08",14.7
"801","2010-03-09",14.9
"802","2010-03-10",15.4
"803","2010-03-11",16.4
"804","2010-03-12",15.7
"805","2010-03-15",15.9
"806","2010-03-16",15
"807","2010-03-17",14.9
"808","2010-03-18",14.7
"809","2010-03-19",13.2
"810","2010-03-22",12.7
"811","2010-03-23",14.5
"812","2010-03-24",13.7
"813","2010-03-25",13.6
"814","2010-03-26",13.4
"815","2010-03-29",13.4
"816","2010-03-30",12.9
"817","2010-03-31",13
"818","2010-04-01",13.1
"819","2010-04-05",13.2
"820","2010-04-06",13.5
"821","2010-04-07",13.6
"822","2010-04-08",13.4
"823","2010-04-09",13.8
"824","2010-04-12",13.9
"825","2010-04-13",14.4
"826","2010-04-14",14.5
"827","2010-04-15",15.5
"828","2010-04-16",14.4
"829","2010-04-19",14.6
"830","2010-04-20",14.5
"831","2010-04-21",14.1
"832","2010-04-22",14.1
"833","2010-04-23",14
"834","2010-04-26",14.4
"835","2010-04-27",15.2
"836","2010-04-28",15.7
"837","2010-04-29",15.8
"838","2010-04-30",15.5
"839","2010-05-03",17
"840","2010-05-04",17.299999
"841","2010-05-05",16.9
"842","2010-05-06",17.299999
"843","2010-05-07",16.9
"844","2010-05-10",17.4
"845","2010-05-11",18.1
"846","2010-05-12",18.799999
"847","2010-05-13",20
"848","2010-05-14",19.1
"849","2010-05-17",19
"850","2010-05-18",19.6
"851","2010-05-19",20
"852","2010-05-20",17.700001
"853","2010-05-21",17
"854","2010-05-24",16.700001
"855","2010-05-25",16.6
"856","2010-05-26",16.1
"857","2010-05-27",17.299999
"858","2010-05-28",18.4
"859","2010-06-01",17.299999
"860","2010-06-02",18
"861","2010-06-03",18.4
"862","2010-06-04",18.1
"863","2010-06-07",17.5
"864","2010-06-08",17.200001
"865","2010-06-09",17.1
"866","2010-06-10",18.1
"867","2010-06-11",18.200001
"868","2010-06-14",18.9
"869","2010-06-15",19.700001
"870","2010-06-16",19.5
"871","2010-06-17",19.6
"872","2010-06-18",19.200001
"873","2010-06-21",18.9
"874","2010-06-22",18.9
"875","2010-06-23",18.299999
"876","2010-06-24",19.4
"877","2010-06-25",20.5
"878","2010-06-28",20.1
"879","2010-06-29",19
"880","2010-06-30",18.6
"881","2010-07-01",18.4
"882","2010-07-02",19
"883","2010-07-06",19.299999
"884","2010-07-07",19.9
"885","2010-07-08",20.1
"886","2010-07-09",20.4
"887","2010-07-12",19.9
"888","2010-07-13",20.299999
"889","2010-07-14",20.200001
"890","2010-07-15",20.1
"891","2010-07-16",19.5
"892","2010-07-19",19.700001
"893","2010-07-20",19.6
"894","2010-07-21",19.6
"895","2010-07-22",20.200001
"896","2010-07-23",20.799999
"897","2010-07-26",22.700001
"898","2010-07-27",22.200001
"899","2010-07-28",21.700001
"900","2010-07-29",22.1
"901","2010-07-30",22.1
"902","2010-08-02",20.299999
"903","2010-08-03",20.299999
"904","2010-08-04",20.200001
"905","2010-08-05",19.9
"906","2010-08-06",20
"907","2010-08-09",20.1
"908","2010-08-10",20.200001
"909","2010-08-11",18.700001
"910","2010-08-12",18.200001
"911","2010-08-13",17.5
"912","2010-08-16",17.9
"913","2010-08-17",18.5
"914","2010-08-18",19
"915","2010-08-19",18.1
"916","2010-08-20",18.6
"917","2010-08-23",18.200001
"918","2010-08-24",17.200001
"919","2010-08-25",17.200001
"920","2010-08-26",17.200001
"921","2010-08-27",17.5
"922","2010-08-30",17
"923","2010-08-31",16.200001
"924","2010-09-01",17.200001
"925","2010-09-02",17.200001
"926","2010-09-03",17
"927","2010-09-07",16.799999
"928","2010-09-08",16.9
"929","2010-09-09",16.9
"930","2010-09-10",16.9
"931","2010-09-13",17
"932","2010-09-14",16.5
"933","2010-09-15",16.700001
"934","2010-09-16",16
"935","2010-09-17",16.200001
"936","2010-09-20",17
"937","2010-09-21",17.700001
"938","2010-09-22",17.4
"939","2010-09-23",17.5
"940","2010-09-24",17.9
"941","2010-09-27",17.6
"942","2010-09-28",18.4
"943","2010-09-29",18.5
"944","2010-09-30",18.299999
"945","2010-10-01",18.6
"946","2010-10-04",18.1
"947","2010-10-05",18.6
"948","2010-10-06",18.200001
"949","2010-10-07",18.5
"950","2010-10-08",19
"951","2010-10-11",19
"952","2010-10-12",18.9
"953","2010-10-13",19.1
"954","2010-10-14",19.200001
"955","2010-10-15",19.6
"956","2010-10-18",19.6
"957","2010-10-19",19.299999
"958","2010-10-20",19.5
"959","2010-10-21",19.200001
"960","2010-10-22",18.9
"961","2010-10-25",19
"962","2010-10-26",18.9
"963","2010-10-27",18.5
"964","2010-10-28",18.299999
"965","2010-10-29",18.200001
"966","2010-11-01",19.1
"967","2010-11-02",19.4
"968","2010-11-03",20.299999
"969","2010-11-04",20.700001
"970","2010-11-05",20.6
"971","2010-11-08",21.200001
"972","2010-11-09",21.299999
"973","2010-11-10",20.9
"974","2010-11-11",20.9
"975","2010-11-12",19.799999
"976","2010-11-15",20.6
"977","2010-11-16",19.799999
"978","2010-11-17",19
"979","2010-11-18",19.700001
"980","2010-11-19",19.5
"981","2010-11-22",20.1
"982","2010-11-23",19.200001
"983","2010-11-24",20.200001
"984","2010-11-26",21.4
"985","2010-11-29",20.6
"986","2010-11-30",20
"987","2010-12-01",20.299999
"988","2010-12-02",20.4
"989","2010-12-03",19.9
"990","2010-12-06",20.1
"991","2010-12-07",21.1
