"","date","MRUS"
"1063","2020-08-07",13.26
"1064","2020-08-10",13.18
"1065","2020-08-11",12.99
"1066","2020-08-12",12.98
"1067","2020-08-13",13.02
"1068","2020-08-14",12.87
"1069","2020-08-17",13.06
"1070","2020-08-18",13.05
"1071","2020-08-19",12.94
"1072","2020-08-20",12.72
"1073","2020-08-21",12.32
"1074","2020-08-24",11.57
"1075","2020-08-25",12.16
"1076","2020-08-26",12.02
"1077","2020-08-27",11.88
"1078","2020-08-28",11.76
"1079","2020-08-31",12.07
"1080","2020-09-01",12.03
"1081","2020-09-02",11.24
"1082","2020-09-03",11.14
"1083","2020-09-04",10.92
"1084","2020-09-08",10.57
"1085","2020-09-09",11.02
"1086","2020-09-10",11.1
"1087","2020-09-11",11.03
"1088","2020-09-14",11.46
"1089","2020-09-15",12.25
"1090","2020-09-16",11.89
"1091","2020-09-17",11.65
"1092","2020-09-18",12.94
"1093","2020-09-21",11.88
"1094","2020-09-22",11.98
"1095","2020-09-23",11.82
"1096","2020-09-24",11.69
"1097","2020-09-25",12.05
"1098","2020-09-28",12.05
"1099","2020-09-29",12.11
"1100","2020-09-30",12
"1101","2020-10-01",12.31
"1102","2020-10-02",12.03
"1103","2020-10-05",12.56
"1104","2020-10-06",12.57
"1105","2020-10-07",12.71
"1106","2020-10-08",12.67
"1107","2020-10-09",12.7
"1108","2020-10-12",13.25
"1109","2020-10-13",13.19
"1110","2020-10-14",13.405
"1111","2020-10-15",12.935
"1112","2020-10-16",13.05
"1113","2020-10-19",13.1
"1114","2020-10-20",13.16
"1115","2020-10-21",12.9
"1116","2020-10-22",12.99
"1117","2020-10-23",13.06
"1118","2020-10-26",13.07
"1119","2020-10-27",13.26
"1120","2020-10-28",13
"1121","2020-10-29",12.89
"1122","2020-10-30",12.18
"1123","2020-11-02",11.4
"1124","2020-11-03",11.72
"1125","2020-11-04",13.03
"1126","2020-11-05",12.54
"1127","2020-11-06",12.61
"1128","2020-11-09",12.87
"1129","2020-11-10",12.85
"1130","2020-11-11",13.2
"1131","2020-11-12",13.2
"1132","2020-11-13",13.14
"1133","2020-11-16",13.65
"1134","2020-11-17",14.7
"1135","2020-11-18",14.61
"1136","2020-11-19",15
"1137","2020-11-20",16.25
"1138","2020-11-23",15.89
"1139","2020-11-24",16.049999
"1140","2020-11-25",16.18
"1141","2020-11-27",16.5
