"","date","SGRY"
"220","2016-08-12",18.4
"221","2016-08-15",18.98
"222","2016-08-16",19.120001
"223","2016-08-17",18.950001
"224","2016-08-18",18.85
"225","2016-08-19",18.610001
"226","2016-08-22",18.93
"227","2016-08-23",18.76
"228","2016-08-24",18.549999
"229","2016-08-25",18.67
"230","2016-08-26",18.629999
"231","2016-08-29",19
"232","2016-08-30",19.34
"233","2016-08-31",19.26
"234","2016-09-01",19.129999
"235","2016-09-02",20.040001
"236","2016-09-06",20.74
"237","2016-09-07",20.030001
"238","2016-09-08",19.879999
"239","2016-09-09",19.190001
"240","2016-09-12",19.1
"241","2016-09-13",18.58
"242","2016-09-14",18.200001
"243","2016-09-15",17.84
"244","2016-09-16",18.92
"245","2016-09-19",19.09
"246","2016-09-20",18.799999
"247","2016-09-21",19.059999
"248","2016-09-22",19.76
"249","2016-09-23",19.6
"250","2016-09-26",19.16
"251","2016-09-27",19.26
"252","2016-09-28",20.01
"253","2016-09-29",19.459999
"254","2016-09-30",20.24
"255","2016-10-03",19.99
"256","2016-10-04",20.040001
"257","2016-10-05",19.959999
"258","2016-10-06",19.950001
"259","2016-10-07",19.58
"260","2016-10-10",19.9
"261","2016-10-11",19.68
"262","2016-10-12",20.07
"263","2016-10-13",20.389999
"264","2016-10-14",20.07
"265","2016-10-17",20.120001
"266","2016-10-18",20
"267","2016-10-19",19.75
"268","2016-10-20",20.02
"269","2016-10-21",20.35
"270","2016-10-24",20.68
"271","2016-10-25",20.02
"272","2016-10-26",18.370001
"273","2016-10-27",16.67
"274","2016-10-28",16.26
"275","2016-10-31",16.1
"276","2016-11-01",15.8
"277","2016-11-02",16.299999
"278","2016-11-03",16
"279","2016-11-04",15.65
"280","2016-11-07",16.200001
"281","2016-11-08",16.1
"282","2016-11-09",14.6
"283","2016-11-10",14.75
"284","2016-11-11",15.05
"285","2016-11-14",15.65
"286","2016-11-15",15.55
"287","2016-11-16",15.95
"288","2016-11-17",17.4
"289","2016-11-18",17.6
"290","2016-11-21",17.6
"291","2016-11-22",16.950001
"292","2016-11-23",16.1
"293","2016-11-25",16.35
"294","2016-11-28",15.4
"295","2016-11-29",14.95
"296","2016-11-30",14.75
"297","2016-12-01",13.75
"298","2016-12-02",14
"299","2016-12-05",13.75
"300","2016-12-06",13.7
"301","2016-12-07",13.85
"302","2016-12-08",14.25
"303","2016-12-09",14.85
"304","2016-12-12",14.3
"305","2016-12-13",14.45
"306","2016-12-14",13.7
"307","2016-12-15",14
"308","2016-12-16",14.3
"309","2016-12-19",13.9
"310","2016-12-20",14.25
"311","2016-12-21",15.45
"312","2016-12-22",14.8
"313","2016-12-23",14.95
"314","2016-12-27",14.9
"315","2016-12-28",15.95
"316","2016-12-29",15.85
"317","2016-12-30",15.85
"318","2017-01-03",15.5
"319","2017-01-04",16.200001
"320","2017-01-05",16.15
"321","2017-01-06",16
"322","2017-01-09",18
"323","2017-01-10",17.85
"324","2017-01-11",17.950001
"325","2017-01-12",17.950001
"326","2017-01-13",18.200001
"327","2017-01-17",18.049999
"328","2017-01-18",18.35
"329","2017-01-19",18
"330","2017-01-20",18
"331","2017-01-23",17.950001
"332","2017-01-24",18.35
"333","2017-01-25",19.15
"334","2017-01-26",18.5
"335","2017-01-27",18.549999
"336","2017-01-30",18.15
"337","2017-01-31",18.5
"338","2017-02-01",18.799999
"339","2017-02-02",19.1
"340","2017-02-03",19.299999
"341","2017-02-06",19.299999
"342","2017-02-07",19.5
"343","2017-02-08",19.65
"344","2017-02-09",20
"345","2017-02-10",20
"346","2017-02-13",19.950001
"347","2017-02-14",20.200001
"348","2017-02-15",20.6
"349","2017-02-16",20.65
"350","2017-02-17",20.75
"351","2017-02-21",21.1
"352","2017-02-22",21.450001
"353","2017-02-23",21.700001
"354","2017-02-24",22.450001
"355","2017-02-27",22.450001
"356","2017-02-28",22.5
"357","2017-03-01",21.700001
"358","2017-03-02",20.9
"359","2017-03-03",20.950001
"360","2017-03-06",20.85
"361","2017-03-07",20.700001
"362","2017-03-08",21
"363","2017-03-09",20.950001
"364","2017-03-10",18.85
"365","2017-03-13",20.450001
"366","2017-03-14",19.549999
"367","2017-03-15",19.799999
"368","2017-03-16",19.9
"369","2017-03-17",19.9
"370","2017-03-20",19.9
"371","2017-03-21",19.1
"372","2017-03-22",19.1
"373","2017-03-23",19.15
"374","2017-03-24",19.75
"375","2017-03-27",19.700001
"376","2017-03-28",19.6
"377","2017-03-29",19.25
"378","2017-03-30",19.5
"379","2017-03-31",19.5
"380","2017-04-03",19.35
"381","2017-04-04",19.450001
"382","2017-04-05",19.4
"383","2017-04-06",19.5
"384","2017-04-07",19.049999
"385","2017-04-10",18.6
"386","2017-04-11",18.950001
"387","2017-04-12",18.6
"388","2017-04-13",18.200001
"389","2017-04-17",18.25
"390","2017-04-18",17.950001
"391","2017-04-19",17.85
"392","2017-04-20",18.15
"393","2017-04-21",17.6
"394","2017-04-24",17.700001
"395","2017-04-25",17.9
"396","2017-04-26",17.6
"397","2017-04-27",17.4
"398","2017-04-28",17.200001
"399","2017-05-01",17.700001
"400","2017-05-02",17.799999
"401","2017-05-03",17.299999
"402","2017-05-04",17.75
"403","2017-05-05",17.75
"404","2017-05-08",17.85
"405","2017-05-09",18.200001
"406","2017-05-10",20.950001
"407","2017-05-11",21.950001
"408","2017-05-12",21.6
"409","2017-05-15",21.75
"410","2017-05-16",21.65
"411","2017-05-17",21.799999
"412","2017-05-18",21.799999
"413","2017-05-19",21.9
"414","2017-05-22",21.65
"415","2017-05-23",22.35
"416","2017-05-24",21.75
"417","2017-05-25",22.450001
"418","2017-05-26",22.25
"419","2017-05-30",22.1
"420","2017-05-31",21.799999
"421","2017-06-01",23.1
"422","2017-06-02",22.549999
"423","2017-06-05",22
"424","2017-06-06",21.65
"425","2017-06-07",21.9
"426","2017-06-08",21.799999
"427","2017-06-09",21.700001
"428","2017-06-12",21.9
"429","2017-06-13",22.799999
"430","2017-06-14",22.549999
"431","2017-06-15",22.25
"432","2017-06-16",22.549999
"433","2017-06-19",22.9
"434","2017-06-20",22.25
"435","2017-06-21",22
"436","2017-06-22",22.75
"437","2017-06-23",22.5
"438","2017-06-26",22.4
"439","2017-06-27",23.049999
"440","2017-06-28",23.6
"441","2017-06-29",23.65
"442","2017-06-30",22.75
"443","2017-07-03",22.299999
"444","2017-07-05",21.9
"445","2017-07-06",21.15
"446","2017-07-07",21.299999
"447","2017-07-10",20.75
"448","2017-07-11",20.799999
"449","2017-07-12",20.85
"450","2017-07-13",20.4
"451","2017-07-14",21.6
"452","2017-07-17",21.5
"453","2017-07-18",20.85
"454","2017-07-19",21.299999
"455","2017-07-20",21.549999
"456","2017-07-21",21.35
"457","2017-07-24",21.450001
"458","2017-07-25",21.35
"459","2017-07-26",21.450001
"460","2017-07-27",20.25
"461","2017-07-28",20.299999
"462","2017-07-31",19.85
"463","2017-08-01",20.35
"464","2017-08-02",19.549999
"465","2017-08-03",19.4
"466","2017-08-04",19.6
"467","2017-08-07",18.950001
"468","2017-08-08",19.15
"469","2017-08-09",12.15
"470","2017-08-10",10.7
"471","2017-08-11",11.1
"472","2017-08-14",10.6
"473","2017-08-15",9.15
"474","2017-08-16",9.65
"475","2017-08-17",9.3
"476","2017-08-18",9.15
"477","2017-08-21",9.1
"478","2017-08-22",9.15
"479","2017-08-23",9.1
"480","2017-08-24",9.2
"481","2017-08-25",8.9
"482","2017-08-28",8.75
"483","2017-08-29",9
"484","2017-08-30",8.9
"485","2017-08-31",9.75
"486","2017-09-01",10.4
"487","2017-09-05",10.05
"488","2017-09-06",10.55
"489","2017-09-07",9.95
"490","2017-09-08",9.6
"491","2017-09-11",9.5
"492","2017-09-12",9.9
"493","2017-09-13",9.5
"494","2017-09-14",9.7
"495","2017-09-15",10
"496","2017-09-18",9.85
"497","2017-09-19",9.55
"498","2017-09-20",9.95
"499","2017-09-21",10
"500","2017-09-22",9.6
"501","2017-09-25",9.2
"502","2017-09-26",10.15
"503","2017-09-27",9.95
"504","2017-09-28",10.25
"505","2017-09-29",10.35
"506","2017-10-02",11.05
"507","2017-10-03",11.1
"508","2017-10-04",10.95
"509","2017-10-05",11.2
"510","2017-10-06",11.3
"511","2017-10-09",9.85
"512","2017-10-10",9.45
"513","2017-10-11",9.35
"514","2017-10-12",9.1
"515","2017-10-13",8.95
"516","2017-10-16",9.3
"517","2017-10-17",9.55
"518","2017-10-18",9.1
"519","2017-10-19",9.3
"520","2017-10-20",9.8
"521","2017-10-23",9.75
"522","2017-10-24",9.75
"523","2017-10-25",9.45
"524","2017-10-26",9.45
"525","2017-10-27",9.1
"526","2017-10-30",9.15
"527","2017-10-31",9.25
"528","2017-11-01",7.75
"529","2017-11-02",7.925
"530","2017-11-03",8
"531","2017-11-06",7.95
"532","2017-11-07",8.1
"533","2017-11-08",8.2
"534","2017-11-09",9.6
"535","2017-11-10",9.45
"536","2017-11-13",8.75
"537","2017-11-14",8.3
"538","2017-11-15",7.9
"539","2017-11-16",8.2
"540","2017-11-17",8.35
"541","2017-11-20",7.65
"542","2017-11-21",8.25
"543","2017-11-22",8.55
"544","2017-11-24",8.55
"545","2017-11-27",8.6
"546","2017-11-28",9.6
"547","2017-11-29",9.4
"548","2017-11-30",9.4
"549","2017-12-01",9.35
"550","2017-12-04",9.1
"551","2017-12-05",8.6
"552","2017-12-06",8.35
"553","2017-12-07",8.85
"554","2017-12-08",9.3
"555","2017-12-11",9.75
"556","2017-12-12",9.55
"557","2017-12-13",9.5
"558","2017-12-14",9.75
"559","2017-12-15",11.15
"560","2017-12-18",11.4
"561","2017-12-19",10.85
"562","2017-12-20",10.65
"563","2017-12-21",11.15
"564","2017-12-22",12.7
"565","2017-12-26",12.15
"566","2017-12-27",12.1
"567","2017-12-28",12.2
"568","2017-12-29",12.1
"569","2018-01-02",13.35
"570","2018-01-03",12.9
"571","2018-01-04",12.9
"572","2018-01-05",12.65
"573","2018-01-08",13.15
"574","2018-01-09",14
"575","2018-01-10",13.8
"576","2018-01-11",14.65
"577","2018-01-12",15.2
"578","2018-01-16",15.65
"579","2018-01-17",15.95
"580","2018-01-18",15.7
"581","2018-01-19",14.9
"582","2018-01-22",15.25
"583","2018-01-23",14.8
"584","2018-01-24",14.65
"585","2018-01-25",14.55
"586","2018-01-26",14.65
"587","2018-01-29",15.35
"588","2018-01-30",15.85
"589","2018-01-31",15.55
"590","2018-02-01",15.35
"591","2018-02-02",14.65
"592","2018-02-05",14
"593","2018-02-06",15
"594","2018-02-07",15.1
"595","2018-02-08",14.3
"596","2018-02-09",14.8
"597","2018-02-12",14.55
"598","2018-02-13",15.2
"599","2018-02-14",15.6
"600","2018-02-15",16.200001
"601","2018-02-16",16.25
"602","2018-02-20",16.299999
"603","2018-02-21",16.4
"604","2018-02-22",16.049999
"605","2018-02-23",15.95
"606","2018-02-26",15.9
"607","2018-02-27",15.75
"608","2018-02-28",15.85
"609","2018-03-01",14.95
"610","2018-03-02",16
"611","2018-03-05",16.799999
"612","2018-03-06",16.799999
"613","2018-03-07",17.35
"614","2018-03-08",17.4
"615","2018-03-09",17.299999
"616","2018-03-12",17.25
"617","2018-03-13",16.65
"618","2018-03-14",16.75
"619","2018-03-15",16.950001
"620","2018-03-16",17.15
"621","2018-03-19",17
"622","2018-03-20",16.15
"623","2018-03-21",16.799999
"624","2018-03-22",16.4
"625","2018-03-23",16.299999
"626","2018-03-26",16.799999
"627","2018-03-27",16.85
"628","2018-03-28",16.799999
"629","2018-03-29",17.15
"630","2018-04-02",16.950001
"631","2018-04-03",17.1
"632","2018-04-04",17.75
"633","2018-04-05",17.950001
"634","2018-04-06",17.700001
"635","2018-04-09",17.700001
"636","2018-04-10",17.75
"637","2018-04-11",16.65
"638","2018-04-12",16.525
"639","2018-04-13",16.5
"640","2018-04-16",16.9
"641","2018-04-17",17.15
"642","2018-04-18",17.475
"643","2018-04-19",18.1
"644","2018-04-20",17.549999
"645","2018-04-23",16.75
"646","2018-04-24",16.75
"647","2018-04-25",16.450001
"648","2018-04-26",15.75
"649","2018-04-27",15.7
"650","2018-04-30",16
"651","2018-05-01",16.4
"652","2018-05-02",16.9
"653","2018-05-03",15.8
"654","2018-05-04",16.1
"655","2018-05-07",17.1
"656","2018-05-08",17.049999
"657","2018-05-09",17.299999
"658","2018-05-10",18.25
"659","2018-05-11",19.35
"660","2018-05-14",19.799999
"661","2018-05-15",19.549999
"662","2018-05-16",19.75
"663","2018-05-17",19.4
"664","2018-05-18",18.700001
"665","2018-05-21",18.15
"666","2018-05-22",17.549999
"667","2018-05-23",16.700001
"668","2018-05-24",16.4
"669","2018-05-25",16.549999
"670","2018-05-29",16.5
"671","2018-05-30",16.5
"672","2018-05-31",16.25
"673","2018-06-01",16.299999
"674","2018-06-04",15.9
"675","2018-06-05",15.95
"676","2018-06-06",16.450001
"677","2018-06-07",15.45
"678","2018-06-08",14.85
"679","2018-06-11",15.1
"680","2018-06-12",15.4
"681","2018-06-13",15.6
"682","2018-06-14",15.6
"683","2018-06-15",15.8
"684","2018-06-18",15.05
"685","2018-06-19",15.5
"686","2018-06-20",16.5
"687","2018-06-21",16.549999
"688","2018-06-22",16.65
"689","2018-06-25",15.9
"690","2018-06-26",15.7
"691","2018-06-27",15.35
"692","2018-06-28",15.3
"693","2018-06-29",14.9
"694","2018-07-02",14.9
"695","2018-07-03",15.15
"696","2018-07-05",15.2
"697","2018-07-06",15.4
"698","2018-07-09",15.95
"699","2018-07-10",15.8
"700","2018-07-11",15.25
"701","2018-07-12",15.55
"702","2018-07-13",15.3
"703","2018-07-16",15.2
"704","2018-07-17",15.15
"705","2018-07-18",14.15
"706","2018-07-19",13.9
"707","2018-07-20",14.15
"708","2018-07-23",14.45
"709","2018-07-24",14.65
"710","2018-07-25",14.8
"711","2018-07-26",14.7
"712","2018-07-27",14.7
"713","2018-07-30",14.9
"714","2018-07-31",15.1
"715","2018-08-01",15.3
"716","2018-08-02",15.75
"717","2018-08-03",15.85
"718","2018-08-06",15.35
"719","2018-08-07",15.15
"720","2018-08-08",15.75
"721","2018-08-09",17
"722","2018-08-10",17.799999
"723","2018-08-13",17.950001
"724","2018-08-14",17.450001
"725","2018-08-15",17.200001
"726","2018-08-16",17.5
"727","2018-08-17",17.299999
"728","2018-08-20",17.450001
"729","2018-08-21",17.6
"730","2018-08-22",17.700001
"731","2018-08-23",17.950001
"732","2018-08-24",17.799999
"733","2018-08-27",18.15
"734","2018-08-28",18.049999
"735","2018-08-29",17.950001
"736","2018-08-30",17.549999
"737","2018-08-31",17.35
"738","2018-09-04",16.549999
"739","2018-09-05",16.200001
"740","2018-09-06",15.9
"741","2018-09-07",15.4
"742","2018-09-10",15.4
"743","2018-09-11",15.55
"744","2018-09-12",15.45
"745","2018-09-13",15.6
"746","2018-09-14",15.05
"747","2018-09-17",14.7
"748","2018-09-18",15.6
"749","2018-09-19",15.7
"750","2018-09-20",16.15
"751","2018-09-21",15.4
"752","2018-09-24",15.45
"753","2018-09-25",15.85
"754","2018-09-26",15.65
"755","2018-09-27",15.85
"756","2018-09-28",16.5
"757","2018-10-01",15.99
"758","2018-10-02",15.73
"759","2018-10-03",16.07
"760","2018-10-04",15.54
"761","2018-10-05",15.1
"762","2018-10-08",15.06
"763","2018-10-09",15.22
"764","2018-10-10",14.51
"765","2018-10-11",14.46
"766","2018-10-12",13.7
"767","2018-10-15",14.2
"768","2018-10-16",15.15
"769","2018-10-17",15.3
"770","2018-10-18",15.07
"771","2018-10-19",14.81
"772","2018-10-22",13.95
"773","2018-10-23",13.91
"774","2018-10-24",13.03
"775","2018-10-25",12.89
"776","2018-10-26",12.77
"777","2018-10-29",13.14
"778","2018-10-30",13.61
"779","2018-10-31",13.59
"780","2018-11-01",14.4
"781","2018-11-02",14.4
"782","2018-11-05",14.2
"783","2018-11-06",13.91
"784","2018-11-07",13.745
"785","2018-11-08",14.77
"786","2018-11-09",14.24
"787","2018-11-12",14.01
"788","2018-11-13",13.69
"789","2018-11-14",13.61
"790","2018-11-15",13.63
"791","2018-11-16",13.11
"792","2018-11-19",12.63
"793","2018-11-20",12.44
"794","2018-11-21",12.86
"795","2018-11-23",13.01
"796","2018-11-26",13.46
"797","2018-11-27",13.24
"798","2018-11-28",13.65
"799","2018-11-29",14.03
"800","2018-11-30",14.35
"801","2018-12-03",14.02
"802","2018-12-04",13.62
"803","2018-12-06",13.72
"804","2018-12-07",12.98
"805","2018-12-10",13.01
"806","2018-12-11",13.26
"807","2018-12-12",13.38
"808","2018-12-13",13.28
"809","2018-12-14",12.52
"810","2018-12-17",11.61
"811","2018-12-18",11.7
"812","2018-12-19",11.35
"813","2018-12-20",10.91
"814","2018-12-21",10.24
"815","2018-12-24",9.9
"816","2018-12-26",10.31
"817","2018-12-27",9.9
"818","2018-12-28",9.87
"819","2018-12-31",9.79
"820","2019-01-02",10.08
"821","2019-01-03",9.93
"822","2019-01-04",11
"823","2019-01-07",11.59
"824","2019-01-08",12.06
"825","2019-01-09",12.4
"826","2019-01-10",12.04
"827","2019-01-11",12.39
"828","2019-01-14",12.23
"829","2019-01-15",12.87
"830","2019-01-16",12.99
"831","2019-01-17",13.34
"832","2019-01-18",13.07
"833","2019-01-22",12.51
"834","2019-01-23",12.58
"835","2019-01-24",12.9
"836","2019-01-25",13
"837","2019-01-28",12.72
"838","2019-01-29",12.63
"839","2019-01-30",12.86
"840","2019-01-31",13.08
"841","2019-02-01",13.04
"842","2019-02-04",13.31
"843","2019-02-05",13.43
"844","2019-02-06",13.49
"845","2019-02-07",13.55
"846","2019-02-08",12.67
"847","2019-02-11",12.73
"848","2019-02-12",13.1
"849","2019-02-13",13.12
"850","2019-02-14",13.11
"851","2019-02-15",13.6
"852","2019-02-19",13.02
"853","2019-02-20",12.77
"854","2019-02-21",12.92
"855","2019-02-22",13.27
"856","2019-02-25",13.1
"857","2019-02-26",12.92
"858","2019-02-27",12.69
"859","2019-02-28",12.52
"860","2019-03-01",12.81
"861","2019-03-04",12.95
"862","2019-03-05",12.47
"863","2019-03-06",11.67
"864","2019-03-07",11.34
"865","2019-03-08",11.33
"866","2019-03-11",11.86
"867","2019-03-12",12.5
"868","2019-03-13",13.03
"869","2019-03-14",13.18
"870","2019-03-15",13.42
"871","2019-03-18",13.62
"872","2019-03-19",14.02
"873","2019-03-20",13.67
"874","2019-03-21",13.61
"875","2019-03-22",12.66
"876","2019-03-25",11.85
"877","2019-03-26",11.6
"878","2019-03-27",11.31
"879","2019-03-28",11.32
"880","2019-03-29",11.28
"881","2019-04-01",11.54
"882","2019-04-02",11.89
"883","2019-04-03",11.75
"884","2019-04-04",11.79
"885","2019-04-05",11.79
"886","2019-04-08",11.72
"887","2019-04-09",11.6
"888","2019-04-10",11.78
"889","2019-04-11",11.69
"890","2019-04-12",11.3
"891","2019-04-15",11.25
"892","2019-04-16",9.97
"893","2019-04-17",9.85
"894","2019-04-18",10.38
"895","2019-04-22",10.56
"896","2019-04-23",10.9
"897","2019-04-24",10.89
"898","2019-04-25",11
"899","2019-04-26",11.08
"900","2019-04-29",11.05
"901","2019-04-30",10.83
"902","2019-05-01",10.78
"903","2019-05-02",10.81
"904","2019-05-03",11.04
"905","2019-05-06",11.26
"906","2019-05-07",10.93
"907","2019-05-08",10.67
"908","2019-05-09",10.37
"909","2019-05-10",10.47
"910","2019-05-13",10.2
"911","2019-05-14",10.22
"912","2019-05-15",10.43
"913","2019-05-16",10.26
"914","2019-05-17",10.09
"915","2019-05-20",10
"916","2019-05-21",10.28
"917","2019-05-22",10.23
"918","2019-05-23",9.55
"919","2019-05-24",9.55
"920","2019-05-28",9.62
"921","2019-05-29",9.14
"922","2019-05-30",8.55
"923","2019-05-31",8.57
"924","2019-06-03",8.41
"925","2019-06-04",8.87
"926","2019-06-05",8.56
"927","2019-06-06",8.53
"928","2019-06-07",8.76
"929","2019-06-10",8.86
"930","2019-06-11",8.76
"931","2019-06-12",8.75
"932","2019-06-13",8.95
"933","2019-06-14",8.32
"934","2019-06-17",8.89
"935","2019-06-18",8.92
"936","2019-06-19",8.89
"937","2019-06-20",8.53
"938","2019-06-21",8.38
"939","2019-06-24",8.15
"940","2019-06-25",7.94
"941","2019-06-26",8.03
"942","2019-06-27",7.94
"943","2019-06-28",8.14
"944","2019-07-01",8
"945","2019-07-02",8.1
"946","2019-07-03",8.06
"947","2019-07-05",7.9
"948","2019-07-08",7.83
"949","2019-07-09",7.87
"950","2019-07-10",7.93
"951","2019-07-11",8.01
"952","2019-07-12",8.23
"953","2019-07-15",7.86
"954","2019-07-16",7.66
"955","2019-07-17",7.5
"956","2019-07-18",7.1
"957","2019-07-19",6.94
"958","2019-07-22",6.86
"959","2019-07-23",6.64
"960","2019-07-24",7.09
"961","2019-07-25",7.27
"962","2019-07-26",7.59
"963","2019-07-29",7.74
"964","2019-07-30",7.69
"965","2019-07-31",7.63
"966","2019-08-01",7.46
"967","2019-08-02",6.96
"968","2019-08-05",6.72
"969","2019-08-06",6.59
"970","2019-08-07",6.57
"971","2019-08-08",7.11
"972","2019-08-09",6.47
"973","2019-08-12",6.32
"974","2019-08-13",6.51
"975","2019-08-14",6.23
"976","2019-08-15",5.52
"977","2019-08-16",5.76
"978","2019-08-19",6.02
"979","2019-08-20",5.89
"980","2019-08-21",6.1
"981","2019-08-22",6.26
"982","2019-08-23",6.17
"983","2019-08-26",6.34
"984","2019-08-27",6.06
"985","2019-08-28",6.3
"986","2019-08-29",6.28
"987","2019-08-30",6.44
"988","2019-09-03",6.28
"989","2019-09-04",6.4
