"","date","TEAM"
"954","2019-09-24",129.589996
"955","2019-09-25",128.199997
"956","2019-09-26",128.179993
"957","2019-09-27",123.029999
"958","2019-09-30",125.440002
"959","2019-10-01",124.269997
"960","2019-10-02",122.779999
"961","2019-10-03",128.089996
"962","2019-10-04",131.869995
"963","2019-10-07",132.910004
"964","2019-10-08",124
"965","2019-10-09",126.739998
"966","2019-10-10",125.870003
"967","2019-10-11",127.480003
"968","2019-10-14",127.550003
"969","2019-10-15",128.779999
"970","2019-10-16",124.279999
"971","2019-10-17",122.639999
"972","2019-10-18",116.860001
"973","2019-10-21",116.300003
"974","2019-10-22",110.099998
"975","2019-10-23",107.75
"976","2019-10-24",113.260002
"977","2019-10-25",113.82
"978","2019-10-28",118.330002
"979","2019-10-29",119.739998
"980","2019-10-30",124.82
"981","2019-10-31",120.790001
"982","2019-11-01",122.360001
"983","2019-11-04",118.370003
"984","2019-11-05",114.190002
"985","2019-11-06",115.25
"986","2019-11-07",114.699997
"987","2019-11-08",118.949997
"988","2019-11-11",119.470001
"989","2019-11-12",119.879997
"990","2019-11-13",121.489998
"991","2019-11-14",120.839996
"992","2019-11-15",122.730003
"993","2019-11-18",123.940002
"994","2019-11-19",125.949997
"995","2019-11-20",127.489998
"996","2019-11-21",125.970001
"997","2019-11-22",125.980003
"998","2019-11-25",126.510002
"999","2019-11-26",129.710007
"1000","2019-11-27",127.5
"1001","2019-11-29",127.110001
"1002","2019-12-02",120.839996
"1003","2019-12-03",123.550003
"1004","2019-12-04",123.470001
"1005","2019-12-05",123.949997
"1006","2019-12-06",123.360001
"1007","2019-12-09",122.800003
"1008","2019-12-10",120.800003
"1009","2019-12-11",118.230003
"1010","2019-12-12",116.169998
"1011","2019-12-13",119.809998
"1012","2019-12-16",121.220001
"1013","2019-12-17",119.68
"1014","2019-12-18",118.120003
"1015","2019-12-19",120.029999
"1016","2019-12-20",121.089996
"1017","2019-12-23",120.75
"1018","2019-12-24",120.519997
"1019","2019-12-26",121.699997
"1020","2019-12-27",121.120003
"1021","2019-12-30",119.330002
"1022","2019-12-31",120.339996
"1023","2020-01-02",122.879997
"1024","2020-01-03",123.040001
"1025","2020-01-06",127.690002
"1026","2020-01-07",128.149994
"1027","2020-01-08",130.059998
"1028","2020-01-09",135.410004
"1029","2020-01-10",133.899994
"1030","2020-01-13",136.070007
"1031","2020-01-14",134.220001
"1032","2020-01-15",134.910004
"1033","2020-01-16",134.720001
"1034","2020-01-17",132.850006
"1035","2020-01-21",131.320007
"1036","2020-01-22",131.460007
"1037","2020-01-23",132.639999
"1038","2020-01-24",146.789993
"1039","2020-01-27",143.830002
"1040","2020-01-28",149.270004
"1041","2020-01-29",149.149994
"1042","2020-01-30",149.580002
"1043","2020-01-31",147
"1044","2020-02-03",149.399994
"1045","2020-02-04",152.089996
"1046","2020-02-05",146.580002
"1047","2020-02-06",147.940002
"1048","2020-02-07",148
"1049","2020-02-10",151.279999
"1050","2020-02-11",149
"1051","2020-02-12",151.539993
"1052","2020-02-13",153.25
"1053","2020-02-14",154.419998
"1054","2020-02-18",153.880005
"1055","2020-02-19",152.050003
"1056","2020-02-20",148.979996
"1057","2020-02-21",145.929993
"1058","2020-02-24",147.110001
"1059","2020-02-25",144.479996
"1060","2020-02-26",146.5
"1061","2020-02-27",143
"1062","2020-02-28",144.960007
"1063","2020-03-02",146.820007
"1064","2020-03-03",145.720001
"1065","2020-03-04",153.470001
"1066","2020-03-05",152.210007
"1067","2020-03-06",144.360001
"1068","2020-03-09",133
"1069","2020-03-10",135.589996
"1070","2020-03-11",130.539993
"1071","2020-03-12",125.010002
"1072","2020-03-13",127.940002
"1073","2020-03-16",120.57
"1074","2020-03-17",124.379997
"1075","2020-03-18",122.029999
"1076","2020-03-19",121.559998
"1077","2020-03-20",125.900002
"1078","2020-03-23",128.089996
"1079","2020-03-24",138.199997
"1080","2020-03-25",139.160004
"1081","2020-03-26",148.199997
"1082","2020-03-27",142.25
"1083","2020-03-30",141.160004
"1084","2020-03-31",137.259995
"1085","2020-04-01",134.050003
"1086","2020-04-02",129.009995
"1087","2020-04-03",129.960007
"1088","2020-04-06",136.860001
"1089","2020-04-07",132.520004
"1090","2020-04-08",140.679993
"1091","2020-04-09",137.949997
"1092","2020-04-13",135.300003
"1093","2020-04-14",144.570007
"1094","2020-04-15",143.630005
"1095","2020-04-16",146.509995
"1096","2020-04-17",152.25
"1097","2020-04-20",152.630005
"1098","2020-04-21",148.199997
"1099","2020-04-22",149.199997
"1100","2020-04-23",149.389999
"1101","2020-04-24",152.320007
"1102","2020-04-27",151.869995
"1103","2020-04-28",148.610001
"1104","2020-04-29",152.729996
"1105","2020-04-30",155.490005
"1106","2020-05-01",154.589996
"1107","2020-05-04",163.130005
"1108","2020-05-05",169.580002
"1109","2020-05-06",172.919998
"1110","2020-05-07",179.779999
"1111","2020-05-08",176.190002
"1112","2020-05-11",176.600006
"1113","2020-05-12",176
"1114","2020-05-13",175.759995
"1115","2020-05-14",179.789993
"1116","2020-05-15",186.5
"1117","2020-05-18",182.160004
"1118","2020-05-19",181.279999
"1119","2020-05-20",183.839996
"1120","2020-05-21",180.25
"1121","2020-05-22",182.600006
"1122","2020-05-26",173.059998
"1123","2020-05-27",175.309998
"1124","2020-05-28",178.320007
"1125","2020-05-29",185.300003
"1126","2020-06-01",188.320007
"1127","2020-06-02",183.669998
"1128","2020-06-03",183.460007
"1129","2020-06-04",172.100006
"1130","2020-06-05",174.259995
"1131","2020-06-08",175.199997
"1132","2020-06-09",173.539993
"1133","2020-06-10",180.029999
"1134","2020-06-11",173.5
"1135","2020-06-12",171.619995
"1136","2020-06-15",170.729996
"1137","2020-06-16",172.509995
"1138","2020-06-17",176.710007
"1139","2020-06-18",177.630005
"1140","2020-06-19",172.639999
"1141","2020-06-22",184.559998
"1142","2020-06-23",182.330002
"1143","2020-06-24",176.820007
"1144","2020-06-25",180.360001
"1145","2020-06-26",181.009995
"1146","2020-06-29",175.130005
"1147","2020-06-30",180.270004
"1148","2020-07-01",185.610001
"1149","2020-07-02",190.080002
"1150","2020-07-06",190.470001
"1151","2020-07-07",190.440002
"1152","2020-07-08",195.880005
"1153","2020-07-09",195.720001
"1154","2020-07-10",192
"1155","2020-07-13",179.550003
"1156","2020-07-14",174.149994
"1157","2020-07-15",175.320007
"1158","2020-07-16",171.240005
"1159","2020-07-17",172.860001
"1160","2020-07-20",190.320007
"1161","2020-07-21",192.490005
"1162","2020-07-22",191.300003
"1163","2020-07-23",188.639999
"1164","2020-07-24",184.339996
"1165","2020-07-27",184.509995
"1166","2020-07-28",183.360001
"1167","2020-07-29",187.110001
"1168","2020-07-30",187.660004
"1169","2020-07-31",176.649994
"1170","2020-08-03",177.949997
"1171","2020-08-04",177.470001
"1172","2020-08-05",180.5
"1173","2020-08-06",177.970001
"1174","2020-08-07",170.929993
"1175","2020-08-10",165.949997
"1176","2020-08-11",160.75
"1177","2020-08-12",161.059998
"1178","2020-08-13",164.360001
"1179","2020-08-14",162.690002
"1180","2020-08-17",164.350006
"1181","2020-08-18",166.979996
"1182","2020-08-19",163.149994
"1183","2020-08-20",167.850006
"1184","2020-08-21",166.639999
"1185","2020-08-24",168.929993
"1186","2020-08-25",172.589996
"1187","2020-08-26",182.949997
"1188","2020-08-27",188.309998
"1189","2020-08-28",192.429993
"1190","2020-08-31",191.759995
"1191","2020-09-01",196.410004
"1192","2020-09-02",192.070007
"1193","2020-09-03",181.779999
"1194","2020-09-04",175.539993
"1195","2020-09-08",168.919998
"1196","2020-09-09",171.369995
"1197","2020-09-10",169.720001
"1198","2020-09-11",167.630005
"1199","2020-09-14",168.839996
"1200","2020-09-15",171.020004
"1201","2020-09-16",171.169998
"1202","2020-09-17",168.25
"1203","2020-09-18",171.139999
"1204","2020-09-21",177.399994
"1205","2020-09-22",180.259995
"1206","2020-09-23",176.880005
"1207","2020-09-24",175.779999
"1208","2020-09-25",181.289993
"1209","2020-09-28",181
"1210","2020-09-29",182.350006
"1211","2020-09-30",181.789993
"1212","2020-10-01",186.009995
"1213","2020-10-02",184.789993
"1214","2020-10-05",186.850006
"1215","2020-10-06",189.880005
"1216","2020-10-07",193.039993
"1217","2020-10-08",188.779999
"1218","2020-10-09",198.850006
"1219","2020-10-12",194.270004
"1220","2020-10-13",192.990005
"1221","2020-10-14",191.809998
"1222","2020-10-15",190.925003
"1223","2020-10-16",207.449997
"1224","2020-10-19",212.940002
"1225","2020-10-20",210.970001
"1226","2020-10-21",206.990005
"1227","2020-10-22",203.080002
"1228","2020-10-23",208.490005
"1229","2020-10-26",207.199997
"1230","2020-10-27",213.009995
"1231","2020-10-28",208.860001
"1232","2020-10-29",210.720001
"1233","2020-10-30",191.619995
"1234","2020-11-02",184.289993
"1235","2020-11-03",182.059998
"1236","2020-11-04",188.820007
"1237","2020-11-05",199.990005
"1238","2020-11-06",198.179993
"1239","2020-11-09",187.520004
"1240","2020-11-10",185.660004
"1241","2020-11-11",191.759995
"1242","2020-11-12",193
"1243","2020-11-13",192.820007
"1244","2020-11-16",189.460007
"1245","2020-11-17",196.520004
"1246","2020-11-18",193.699997
"1247","2020-11-19",199.449997
"1248","2020-11-20",208.429993
"1249","2020-11-23",211.050003
"1250","2020-11-24",213.5
"1251","2020-11-25",216.350006
"1252","2020-11-27",224
