"","date","ARAY"
"229","2008-01-04",15.73
"230","2008-01-07",15.97
"231","2008-01-08",16.73
"232","2008-01-09",17.73
"233","2008-01-10",17.360001
"234","2008-01-11",17.83
"235","2008-01-14",17.889999
"236","2008-01-15",16.99
"237","2008-01-16",17.290001
"238","2008-01-17",16.74
"239","2008-01-18",16.42
"240","2008-01-22",16.120001
"241","2008-01-23",15.8
"242","2008-01-24",15.58
"243","2008-01-25",15.11
"244","2008-01-28",14.92
"245","2008-01-29",15.16
"246","2008-01-30",14.98
"247","2008-01-31",9.52
"248","2008-02-01",10.23
"249","2008-02-04",10.5
"250","2008-02-05",10.35
"251","2008-02-06",10.48
"252","2008-02-07",10.98
"253","2008-02-08",11.31
"254","2008-02-11",11.15
"255","2008-02-12",11.05
"256","2008-02-13",11.01
"257","2008-02-14",10.87
"258","2008-02-15",10.48
"259","2008-02-19",10.36
"260","2008-02-20",10.34
"261","2008-02-21",10.12
"262","2008-02-22",10.5
"263","2008-02-25",10.51
"264","2008-02-26",10.8
"265","2008-02-27",10.97
"266","2008-02-28",10.69
"267","2008-02-29",10.36
"268","2008-03-03",10.3
"269","2008-03-04",9.94
"270","2008-03-05",9.89
"271","2008-03-06",9.92
"272","2008-03-07",9.69
"273","2008-03-10",9.4
"274","2008-03-11",9.55
"275","2008-03-12",9.64
"276","2008-03-13",9.31
"277","2008-03-14",9.04
"278","2008-03-17",8.7
"279","2008-03-18",9.09
"280","2008-03-19",8.81
"281","2008-03-20",8.68
"282","2008-03-24",9.09
"283","2008-03-25",8.8
"284","2008-03-26",8.76
"285","2008-03-27",8.68
"286","2008-03-28",7.84
"287","2008-03-31",7.81
"288","2008-04-01",8.01
"289","2008-04-02",8.02
"290","2008-04-03",7.96
"291","2008-04-04",8.05
"292","2008-04-07",8.45
"293","2008-04-08",8.15
"294","2008-04-09",8.05
"295","2008-04-10",8
"296","2008-04-11",7.72
"297","2008-04-14",7.58
"298","2008-04-15",7.37
"299","2008-04-16",7.61
"300","2008-04-17",7.41
"301","2008-04-18",7.43
"302","2008-04-21",7.41
"303","2008-04-22",6.94
"304","2008-04-23",7.05
"305","2008-04-24",7.18
"306","2008-04-25",7.88
"307","2008-04-28",8.17
"308","2008-04-29",8.09
"309","2008-04-30",7.83
"310","2008-05-01",8.56
"311","2008-05-02",8.4
"312","2008-05-05",9.13
"313","2008-05-06",9.53
"314","2008-05-07",9.02
"315","2008-05-08",9.22
"316","2008-05-09",9.44
"317","2008-05-12",9.57
"318","2008-05-13",9.42
"319","2008-05-14",9.34
"320","2008-05-15",9.38
"321","2008-05-16",9.27
"322","2008-05-19",9.29
"323","2008-05-20",9.19
"324","2008-05-21",9.96
"325","2008-05-22",9.86
"326","2008-05-23",9.99
"327","2008-05-27",10
"328","2008-05-28",9.43
"329","2008-05-29",9.6
"330","2008-05-30",9.56
"331","2008-06-02",9.14
"332","2008-06-03",9.53
"333","2008-06-04",9.41
"334","2008-06-05",9.47
"335","2008-06-06",9.41
"336","2008-06-09",9.12
"337","2008-06-10",8.88
"338","2008-06-11",8.79
"339","2008-06-12",8.98
"340","2008-06-13",8.89
"341","2008-06-16",8.47
"342","2008-06-17",8.45
"343","2008-06-18",8.05
"344","2008-06-19",8.26
"345","2008-06-20",8.7
"346","2008-06-23",8.55
"347","2008-06-24",8.17
"348","2008-06-25",8.25
"349","2008-06-26",7.72
"350","2008-06-27",7.46
"351","2008-06-30",7.29
"352","2008-07-01",7.08
"353","2008-07-02",6.85
"354","2008-07-03",6.75
"355","2008-07-07",6.98
"356","2008-07-08",6.94
"357","2008-07-09",6.86
"358","2008-07-10",7.08
"359","2008-07-11",7.14
"360","2008-07-14",6.91
"361","2008-07-15",7.42
"362","2008-07-16",8.25
"363","2008-07-17",8.27
"364","2008-07-18",7.93
"365","2008-07-21",7.71
"366","2008-07-22",8.12
"367","2008-07-23",8.25
"368","2008-07-24",8.13
"369","2008-07-25",8.15
"370","2008-07-28",7.74
"371","2008-07-29",8.46
"372","2008-07-30",8.61
"373","2008-07-31",8.54
"374","2008-08-01",8.01
"375","2008-08-04",8.11
"376","2008-08-05",8.58
"377","2008-08-06",8.77
"378","2008-08-07",8.84
"379","2008-08-08",8.75
"380","2008-08-11",8.92
"381","2008-08-12",8.67
"382","2008-08-13",8.39
"383","2008-08-14",8.15
"384","2008-08-15",8.02
"385","2008-08-18",8
"386","2008-08-19",7.57
"387","2008-08-20",7.71
"388","2008-08-21",7.75
"389","2008-08-22",8.05
"390","2008-08-25",7.61
"391","2008-08-26",7.71
"392","2008-08-27",8.11
"393","2008-08-28",8.29
"394","2008-08-29",8.25
"395","2008-09-02",8.11
"396","2008-09-03",8.34
"397","2008-09-04",8.12
"398","2008-09-05",8.11
"399","2008-09-08",8.13
"400","2008-09-09",8.01
"401","2008-09-10",7.76
"402","2008-09-11",8.05
"403","2008-09-12",7.76
"404","2008-09-15",7.59
"405","2008-09-16",8.02
"406","2008-09-17",7.69
"407","2008-09-18",8.4
"408","2008-09-19",8.7
"409","2008-09-22",8.73
"410","2008-09-23",8.23
"411","2008-09-24",8.74
"412","2008-09-25",8.87
"413","2008-09-26",8.99
"414","2008-09-29",8.27
"415","2008-09-30",8.07
"416","2008-10-01",8.24
"417","2008-10-02",7.69
"418","2008-10-03",7.3
"419","2008-10-06",6.98
"420","2008-10-07",6.68
"421","2008-10-08",5.91
"422","2008-10-09",5.26
"423","2008-10-10",6
"424","2008-10-13",6.75
"425","2008-10-14",6.52
"426","2008-10-15",5.79
"427","2008-10-16",6.19
"428","2008-10-17",6.33
"429","2008-10-20",6.69
"430","2008-10-21",6.14
"431","2008-10-22",5.68
"432","2008-10-23",5.23
"433","2008-10-24",5.01
"434","2008-10-27",5.18
"435","2008-10-28",5.09
"436","2008-10-29",5.34
"437","2008-10-30",5.8
"438","2008-10-31",6.32
"439","2008-11-03",6.49
"440","2008-11-04",6.75
"441","2008-11-05",6.55
"442","2008-11-06",5.99
"443","2008-11-07",5.01
"444","2008-11-10",5.38
"445","2008-11-11",5.15
"446","2008-11-12",4.85
"447","2008-11-13",5.23
"448","2008-11-14",4.71
"449","2008-11-17",4.79
"450","2008-11-18",4.85
"451","2008-11-19",4.5
"452","2008-11-20",3.75
"453","2008-11-21",4.32
"454","2008-11-24",4.65
"455","2008-11-25",4.8
"456","2008-11-26",4.97
"457","2008-11-28",5.05
"458","2008-12-01",4.06
"459","2008-12-02",4.25
"460","2008-12-03",4.47
"461","2008-12-04",4.22
"462","2008-12-05",4.1
"463","2008-12-08",4.22
"464","2008-12-09",4.23
"465","2008-12-10",4.43
"466","2008-12-11",4.25
"467","2008-12-12",4.48
"468","2008-12-15",4.28
"469","2008-12-16",4.85
"470","2008-12-17",5.01
"471","2008-12-18",5.07
"472","2008-12-19",5.75
"473","2008-12-22",5.08
"474","2008-12-23",4.96
"475","2008-12-24",4.93
"476","2008-12-26",4.9
"477","2008-12-29",4.61
"478","2008-12-30",4.75
"479","2008-12-31",5.16
"480","2009-01-02",5.56
"481","2009-01-05",5.68
"482","2009-01-06",5.61
"483","2009-01-07",5.36
"484","2009-01-08",5.02
"485","2009-01-09",5.26
"486","2009-01-12",5.14
"487","2009-01-13",5.25
"488","2009-01-14",5.4
"489","2009-01-15",5.66
"490","2009-01-16",5.39
"491","2009-01-20",4.96
"492","2009-01-21",5.38
"493","2009-01-22",5.34
"494","2009-01-23",5.02
"495","2009-01-26",4.98
"496","2009-01-27",5
"497","2009-01-28",5.46
"498","2009-01-29",4.91
"499","2009-01-30",6.18
"500","2009-02-02",5.98
"501","2009-02-03",5.99
"502","2009-02-04",5.82
"503","2009-02-05",5.97
"504","2009-02-06",6.15
"505","2009-02-09",6.41
"506","2009-02-10",5.75
"507","2009-02-11",5.67
"508","2009-02-12",5.64
"509","2009-02-13",5.68
"510","2009-02-17",5.44
"511","2009-02-18",5.19
"512","2009-02-19",5.12
"513","2009-02-20",4.99
"514","2009-02-23",4.75
"515","2009-02-24",5.02
"516","2009-02-25",4.95
"517","2009-02-26",4.87
"518","2009-02-27",4.67
"519","2009-03-02",4.55
"520","2009-03-03",4.24
"521","2009-03-04",4.48
"522","2009-03-05",4.15
"523","2009-03-06",4.09
"524","2009-03-09",4.31
"525","2009-03-10",4.57
"526","2009-03-11",4.38
"527","2009-03-12",4.86
"528","2009-03-13",5.04
"529","2009-03-16",4.76
"530","2009-03-17",4.95
"531","2009-03-18",5.15
"532","2009-03-19",5.39
"533","2009-03-20",5.13
"534","2009-03-23",5.61
"535","2009-03-24",5.17
"536","2009-03-25",5.21
"537","2009-03-26",5.28
"538","2009-03-27",5.2
"539","2009-03-30",4.82
"540","2009-03-31",5.03
"541","2009-04-01",4.94
"542","2009-04-02",5.03
"543","2009-04-03",5.11
"544","2009-04-06",5.12
"545","2009-04-07",5.07
"546","2009-04-08",5.16
"547","2009-04-09",5.37
"548","2009-04-13",5.59
"549","2009-04-14",5.38
"550","2009-04-15",5.57
"551","2009-04-16",5.94
"552","2009-04-17",6
"553","2009-04-20",5.53
"554","2009-04-21",5.77
"555","2009-04-22",5.68
"556","2009-04-23",5.62
"557","2009-04-24",5.99
"558","2009-04-27",6.06
"559","2009-04-28",5.87
"560","2009-04-29",6.12
"561","2009-04-30",6.05
"562","2009-05-01",5.92
"563","2009-05-04",6.06
"564","2009-05-05",6.55
"565","2009-05-06",6.01
"566","2009-05-07",5.78
"567","2009-05-08",6.09
"568","2009-05-11",5.93
"569","2009-05-12",5.87
"570","2009-05-13",5.53
"571","2009-05-14",5.61
"572","2009-05-15",5.66
"573","2009-05-18",5.87
"574","2009-05-19",5.81
"575","2009-05-20",5.82
"576","2009-05-21",6.07
"577","2009-05-22",5.94
"578","2009-05-26",6.22
"579","2009-05-27",6.1
"580","2009-05-28",6.08
"581","2009-05-29",6.16
"582","2009-06-01",6.06
"583","2009-06-02",6.49
"584","2009-06-03",6.51
"585","2009-06-04",6.57
"586","2009-06-05",6.99
"587","2009-06-08",6.83
"588","2009-06-09",6.99
"589","2009-06-10",6.81
"590","2009-06-11",7.66
"591","2009-06-12",8
"592","2009-06-15",7.83
"593","2009-06-16",7.48
"594","2009-06-17",7.64
"595","2009-06-18",7.64
"596","2009-06-19",7.51
"597","2009-06-22",6.97
"598","2009-06-23",6.83
"599","2009-06-24",6.91
"600","2009-06-25",7
"601","2009-06-26",6.88
"602","2009-06-29",6.69
"603","2009-06-30",6.64
"604","2009-07-01",6.56
"605","2009-07-02",6.39
"606","2009-07-06",6.47
"607","2009-07-07",6.33
"608","2009-07-08",6.07
"609","2009-07-09",6.05
"610","2009-07-10",5.96
"611","2009-07-13",6.13
"612","2009-07-14",6.08
"613","2009-07-15",6.26
"614","2009-07-16",6.5
"615","2009-07-17",6.42
"616","2009-07-20",6.49
"617","2009-07-21",6.42
"618","2009-07-22",6.52
"619","2009-07-23",6.74
"620","2009-07-24",6.8
"621","2009-07-27",6.92
"622","2009-07-28",6.92
"623","2009-07-29",7.08
"624","2009-07-30",7.27
"625","2009-07-31",7.01
"626","2009-08-03",7.17
"627","2009-08-04",7.07
"628","2009-08-05",6.72
"629","2009-08-06",6.52
"630","2009-08-07",6.81
"631","2009-08-10",6.93
"632","2009-08-11",6.88
"633","2009-08-12",7.07
"634","2009-08-13",7.13
"635","2009-08-14",6.97
"636","2009-08-17",6.76
"637","2009-08-18",6.76
"638","2009-08-19",6.87
"639","2009-08-20",7.27
"640","2009-08-21",7.4
"641","2009-08-24",7.52
"642","2009-08-25",6.58
"643","2009-08-26",6.46
"644","2009-08-27",6.44
"645","2009-08-28",6.46
"646","2009-08-31",6.41
"647","2009-09-01",6.24
"648","2009-09-02",6.22
"649","2009-09-03",6.27
"650","2009-09-04",6.41
"651","2009-09-08",6.46
"652","2009-09-09",6.5
"653","2009-09-10",6.64
"654","2009-09-11",6.52
"655","2009-09-14",6.66
"656","2009-09-15",6.65
"657","2009-09-16",6.6
"658","2009-09-17",6.63
"659","2009-09-18",6.62
"660","2009-09-21",6.72
"661","2009-09-22",6.67
"662","2009-09-23",6.71
"663","2009-09-24",6.52
"664","2009-09-25",6.59
"665","2009-09-28",6.77
"666","2009-09-29",6.51
"667","2009-09-30",6.5
"668","2009-10-01",6.65
"669","2009-10-02",6.44
"670","2009-10-05",6.52
"671","2009-10-06",6.69
"672","2009-10-07",6.63
"673","2009-10-08",6.62
"674","2009-10-09",6.78
"675","2009-10-12",6.72
"676","2009-10-13",6.76
"677","2009-10-14",6.75
"678","2009-10-15",6.67
"679","2009-10-16",6.66
"680","2009-10-19",6.65
"681","2009-10-20",6.48
"682","2009-10-21",5.95
"683","2009-10-22",6.07
"684","2009-10-23",6
"685","2009-10-26",5.85
"686","2009-10-27",5.74
"687","2009-10-28",5.65
"688","2009-10-29",5.79
"689","2009-10-30",5.77
"690","2009-11-02",5.66
"691","2009-11-03",5.67
"692","2009-11-04",5.52
"693","2009-11-05",5.75
"694","2009-11-06",5.65
"695","2009-11-09",5.8
"696","2009-11-10",5.65
"697","2009-11-11",5.6
"698","2009-11-12",5.31
"699","2009-11-13",5.54
"700","2009-11-16",5.76
"701","2009-11-17",5.75
"702","2009-11-18",5.55
"703","2009-11-19",5.41
"704","2009-11-20",5.54
"705","2009-11-23",5.6
"706","2009-11-24",5.59
"707","2009-11-25",5.54
"708","2009-11-27",5.23
"709","2009-11-30",5.17
"710","2009-12-01",5.47
"711","2009-12-02",5.49
"712","2009-12-03",5.25
"713","2009-12-04",5.43
"714","2009-12-07",5.34
"715","2009-12-08",5.28
"716","2009-12-09",5.47
"717","2009-12-10",5.45
"718","2009-12-11",5.56
"719","2009-12-14",5.52
"720","2009-12-15",5.54
"721","2009-12-16",5.65
"722","2009-12-17",5.63
"723","2009-12-18",5.84
"724","2009-12-21",5.65
"725","2009-12-22",5.94
"726","2009-12-23",5.91
"727","2009-12-24",5.83
"728","2009-12-28",5.67
"729","2009-12-29",5.71
"730","2009-12-30",5.66
"731","2009-12-31",5.61
"732","2010-01-04",5.68
"733","2010-01-05",5.86
"734","2010-01-06",6.41
"735","2010-01-07",6.35
"736","2010-01-08",6.55
"737","2010-01-11",6.76
"738","2010-01-12",6.61
"739","2010-01-13",6.65
"740","2010-01-14",6.85
"741","2010-01-15",6.39
"742","2010-01-19",6.52
"743","2010-01-20",6.38
"744","2010-01-21",6.1
"745","2010-01-22",6.11
"746","2010-01-25",5.99
"747","2010-01-26",5.82
"748","2010-01-27",6.24
"749","2010-01-28",5.97
"750","2010-01-29",5.94
"751","2010-02-01",5.93
"752","2010-02-02",5.82
"753","2010-02-03",5.8
"754","2010-02-04",5.75
"755","2010-02-05",6.6
"756","2010-02-08",7.12
"757","2010-02-09",7.22
"758","2010-02-10",7.32
"759","2010-02-11",7.27
"760","2010-02-12",7.3
"761","2010-02-16",7.31
"762","2010-02-17",7.29
"763","2010-02-18",7.09
"764","2010-02-19",7.01
"765","2010-02-22",7.06
"766","2010-02-23",6.97
"767","2010-02-24",6.88
"768","2010-02-25",6.79
"769","2010-02-26",6.77
"770","2010-03-01",7.19
"771","2010-03-02",7.46
"772","2010-03-03",7.34
"773","2010-03-04",7.39
"774","2010-03-05",7.48
"775","2010-03-08",7.36
"776","2010-03-09",7.4
"777","2010-03-10",7.45
"778","2010-03-11",7.32
"779","2010-03-12",7.22
"780","2010-03-15",7.05
"781","2010-03-16",7.17
"782","2010-03-17",7.29
"783","2010-03-18",7.31
"784","2010-03-19",6.92
"785","2010-03-22",7.19
"786","2010-03-23",6.8
"787","2010-03-24",6.7
"788","2010-03-25",6.19
"789","2010-03-26",6.04
"790","2010-03-29",6.19
"791","2010-03-30",6.12
"792","2010-03-31",6.07
"793","2010-04-01",6.11
"794","2010-04-05",6.13
"795","2010-04-06",6.09
"796","2010-04-07",6.03
"797","2010-04-08",5.96
"798","2010-04-09",5.88
"799","2010-04-12",6.19
"800","2010-04-13",6.01
"801","2010-04-14",6.82
"802","2010-04-15",6.76
"803","2010-04-16",6.69
"804","2010-04-19",6.42
"805","2010-04-20",6.49
"806","2010-04-21",6.34
"807","2010-04-22",6.38
"808","2010-04-23",6.34
"809","2010-04-26",6.48
"810","2010-04-27",6.41
"811","2010-04-28",6.48
"812","2010-04-29",6.5
"813","2010-04-30",6.43
"814","2010-05-03",6.48
"815","2010-05-04",6.31
"816","2010-05-05",6.27
"817","2010-05-06",6.06
"818","2010-05-07",6.23
"819","2010-05-10",6.3
"820","2010-05-11",6.7
"821","2010-05-12",6.37
"822","2010-05-13",6.55
"823","2010-05-14",6.53
"824","2010-05-17",6.38
"825","2010-05-18",6.64
"826","2010-05-19",6.48
"827","2010-05-20",6.1
"828","2010-05-21",6.01
"829","2010-05-24",6.05
"830","2010-05-25",5.87
"831","2010-05-26",6.01
"832","2010-05-27",6.23
"833","2010-05-28",6.1
"834","2010-06-01",5.95
"835","2010-06-02",6.2
"836","2010-06-03",6.29
"837","2010-06-04",6
"838","2010-06-07",6
"839","2010-06-08",6.08
"840","2010-06-09",6.31
"841","2010-06-10",6.48
"842","2010-06-11",6.56
"843","2010-06-14",6.9
"844","2010-06-15",7
"845","2010-06-16",6.89
"846","2010-06-17",6.92
"847","2010-06-18",6.94
"848","2010-06-21",6.95
"849","2010-06-22",7.06
"850","2010-06-23",6.96
"851","2010-06-24",6.85
"852","2010-06-25",6.98
"853","2010-06-28",6.92
"854","2010-06-29",6.5
"855","2010-06-30",6.63
"856","2010-07-01",6.3
"857","2010-07-02",6.25
"858","2010-07-06",6.09
"859","2010-07-07",6.37
"860","2010-07-08",6.15
"861","2010-07-09",6.18
"862","2010-07-12",6.16
"863","2010-07-13",6.23
"864","2010-07-14",6.14
"865","2010-07-15",6.16
"866","2010-07-16",5.96
"867","2010-07-19",6.08
"868","2010-07-20",6.23
"869","2010-07-21",6.1
"870","2010-07-22",6.3
"871","2010-07-23",6.45
"872","2010-07-26",6.63
"873","2010-07-27",6.52
"874","2010-07-28",6.49
"875","2010-07-29",6.55
"876","2010-07-30",6.58
"877","2010-08-02",6.66
"878","2010-08-03",6.72
"879","2010-08-04",6.84
"880","2010-08-05",6.89
"881","2010-08-06",6.79
"882","2010-08-09",6.89
"883","2010-08-10",6.79
"884","2010-08-11",6.5
"885","2010-08-12",6.55
"886","2010-08-13",6.49
"887","2010-08-16",6.7
"888","2010-08-17",6.9
"889","2010-08-18",6.92
"890","2010-08-19",6.54
"891","2010-08-20",6.72
"892","2010-08-23",6.53
"893","2010-08-24",6.56
"894","2010-08-25",6.48
"895","2010-08-26",6.39
"896","2010-08-27",6.7
"897","2010-08-30",6.49
"898","2010-08-31",6.58
"899","2010-09-01",6.23
"900","2010-09-02",6.17
"901","2010-09-03",6.13
"902","2010-09-07",6.19
"903","2010-09-08",6.08
"904","2010-09-09",6
"905","2010-09-10",6.04
"906","2010-09-13",6.24
"907","2010-09-14",6.11
"908","2010-09-15",6.19
"909","2010-09-16",6.02
"910","2010-09-17",6.06
"911","2010-09-20",6.24
"912","2010-09-21",6.23
"913","2010-09-22",6.23
"914","2010-09-23",6
"915","2010-09-24",6.22
"916","2010-09-27",6.12
"917","2010-09-28",6.25
"918","2010-09-29",6.15
"919","2010-09-30",6.22
"920","2010-10-01",6.16
"921","2010-10-04",6.02
"922","2010-10-05",6.15
"923","2010-10-06",6.05
"924","2010-10-07",6.04
"925","2010-10-08",6.1
"926","2010-10-11",6.16
"927","2010-10-12",6.16
"928","2010-10-13",6.21
"929","2010-10-14",6.23
"930","2010-10-15",6.16
"931","2010-10-18",6.34
"932","2010-10-19",6.22
"933","2010-10-20",6.16
"934","2010-10-21",6.29
"935","2010-10-22",6.35
"936","2010-10-25",6.53
"937","2010-10-26",6.77
"938","2010-10-27",6.73
"939","2010-10-28",6.59
"940","2010-10-29",6.58
"941","2010-11-01",6.49
"942","2010-11-02",6.74
"943","2010-11-03",6.56
"944","2010-11-04",6.84
"945","2010-11-05",6.89
"946","2010-11-08",6.77
"947","2010-11-09",6.46
"948","2010-11-10",6.31
"949","2010-11-11",6.29
"950","2010-11-12",6.11
"951","2010-11-15",6.05
"952","2010-11-16",5.93
"953","2010-11-17",6.01
"954","2010-11-18",6.07
"955","2010-11-19",5.97
"956","2010-11-22",5.91
"957","2010-11-23",6.02
"958","2010-11-24",6.06
"959","2010-11-26",5.93
"960","2010-11-29",6.03
"961","2010-11-30",5.98
"962","2010-12-01",6.05
"963","2010-12-02",6.06
"964","2010-12-03",5.98
"965","2010-12-06",5.97
"966","2010-12-07",6.07
"967","2010-12-08",6.04
"968","2010-12-09",6.09
"969","2010-12-10",6.22
"970","2010-12-13",6.27
"971","2010-12-14",6.25
"972","2010-12-15",6.58
"973","2010-12-16",6.6
"974","2010-12-17",6.81
"975","2010-12-20",6.84
"976","2010-12-21",6.88
"977","2010-12-22",6.82
"978","2010-12-23",6.82
"979","2010-12-27",6.85
"980","2010-12-28",6.84
"981","2010-12-29",6.92
"982","2010-12-30",6.82
"983","2010-12-31",6.75
"984","2011-01-03",6.96
"985","2011-01-04",6.82
"986","2011-01-05",6.9
"987","2011-01-06",6.88
"988","2011-01-07",6.89
"989","2011-01-10",6.89
"990","2011-01-11",7.1
"991","2011-01-12",7.54
"992","2011-01-13",7.48
"993","2011-01-14",7.13
"994","2011-01-18",7.01
"995","2011-01-19",6.85
"996","2011-01-20",6.76
