"","date","HTA"
"110","2012-11-12",20.719999
"111","2012-11-13",21
"112","2012-11-14",20.34
"113","2012-11-15",20.98
"114","2012-11-16",21.42
"115","2012-11-19",21.58
"116","2012-11-20",21.58
"117","2012-11-21",21.52
"118","2012-11-23",21.780001
"119","2012-11-26",21.66
"120","2012-11-27",21.040001
"121","2012-11-28",21.18
"122","2012-11-29",21.4
"123","2012-11-30",21.540001
"124","2012-12-03",21.360001
"125","2012-12-04",20.799999
"126","2012-12-05",20.559999
"127","2012-12-06",20.299999
"128","2012-12-07",19.98
"129","2012-12-10",19.4
"130","2012-12-11",19.799999
"131","2012-12-12",19.76
"132","2012-12-13",19.9
"133","2012-12-14",19.9
"134","2012-12-17",20.040001
"135","2012-12-18",20
"136","2012-12-19",19.879999
"137","2012-12-20",20
"138","2012-12-21",20.040001
"139","2012-12-24",20
"140","2012-12-26",20
"141","2012-12-27",19.82
"142","2012-12-28",19.68
"143","2012-12-31",19.799999
"144","2013-01-02",20.059999
"145","2013-01-03",20.5
"146","2013-01-04",20.299999
"147","2013-01-07",20.34
"148","2013-01-08",20.200001
"149","2013-01-09",20.26
"150","2013-01-10",20.24
"151","2013-01-11",20.5
"152","2013-01-14",20.299999
"153","2013-01-15",20.42
"154","2013-01-16",20.42
"155","2013-01-17",20.58
"156","2013-01-18",20.639999
"157","2013-01-22",20.66
"158","2013-01-23",20.66
"159","2013-01-24",20.84
"160","2013-01-25",20.860001
"161","2013-01-28",21
"162","2013-01-29",21.280001
"163","2013-01-30",21.379999
"164","2013-01-31",21.42
"165","2013-02-01",21.58
"166","2013-02-04",21.639999
"167","2013-02-05",21.68
"168","2013-02-06",21.82
"169","2013-02-07",21.700001
"170","2013-02-08",21.74
"171","2013-02-11",22
"172","2013-02-12",22.139999
"173","2013-02-13",22.379999
"174","2013-02-14",22.48
"175","2013-02-15",22.6
"176","2013-02-19",22.860001
"177","2013-02-20",22.48
"178","2013-02-21",22.52
"179","2013-02-22",22.799999
"180","2013-02-25",22.48
"181","2013-02-26",22.68
"182","2013-02-27",23.1
"183","2013-02-28",22.959999
"184","2013-03-01",23
"185","2013-03-04",23.18
"186","2013-03-05",23.379999
"187","2013-03-06",23.360001
"188","2013-03-07",23.4
"189","2013-03-08",23.42
"190","2013-03-11",23.6
"191","2013-03-12",23.6
"192","2013-03-13",23.76
"193","2013-03-14",24.02
"194","2013-03-15",24
"195","2013-03-18",23.9
"196","2013-03-19",23.379999
"197","2013-03-20",23.26
"198","2013-03-21",22.959999
"199","2013-03-22",22.92
"200","2013-03-25",23.02
"201","2013-03-26",23.18
"202","2013-03-27",23.200001
"203","2013-03-28",23.5
"204","2013-04-01",23.24
"205","2013-04-02",23.459999
"206","2013-04-03",23.139999
"207","2013-04-04",23.219999
"208","2013-04-05",23.440001
"209","2013-04-08",23.6
"210","2013-04-09",23.68
"211","2013-04-10",23.66
"212","2013-04-11",23.6
"213","2013-04-12",23.84
"214","2013-04-15",23.34
"215","2013-04-16",23.68
"216","2013-04-17",23.42
"217","2013-04-18",23.34
"218","2013-04-19",24.24
"219","2013-04-22",24.559999
"220","2013-04-23",24.76
"221","2013-04-24",25
"222","2013-04-25",25.040001
"223","2013-04-26",25.1
"224","2013-04-29",25.1
"225","2013-04-30",24.959999
"226","2013-05-01",24.959999
"227","2013-05-02",25.1
"228","2013-05-03",25.700001
"229","2013-05-06",25.98
"230","2013-05-07",26.559999
"231","2013-05-08",26.52
"232","2013-05-09",25.92
"233","2013-05-10",25.98
"234","2013-05-13",26
"235","2013-05-14",25.780001
"236","2013-05-15",26.040001
"237","2013-05-16",25.799999
"238","2013-05-17",25.48
"239","2013-05-20",26
"240","2013-05-21",26.379999
"241","2013-05-22",25.74
"242","2013-05-23",25.200001
"243","2013-05-24",24.18
"244","2013-05-28",23.719999
"245","2013-05-29",23.120001
"246","2013-05-30",23.120001
"247","2013-05-31",22.98
"248","2013-06-03",23.299999
"249","2013-06-04",23.08
"250","2013-06-05",22.92
"251","2013-06-06",23.16
"252","2013-06-07",23.18
"253","2013-06-10",22.84
"254","2013-06-11",22.879999
"255","2013-06-12",22.799999
"256","2013-06-13",23.32
"257","2013-06-14",23.48
"258","2013-06-17",23.540001
"259","2013-06-18",23.379999
"260","2013-06-19",22.6
"261","2013-06-20",21.719999
"262","2013-06-21",22
"263","2013-06-24",21.9
"264","2013-06-25",21.940001
"265","2013-06-26",22.299999
"266","2013-06-27",22.780001
"267","2013-06-28",22.459999
"268","2013-07-01",22.52
"269","2013-07-02",22.459999
"270","2013-07-03",22.18
"271","2013-07-05",21.719999
"272","2013-07-08",21.74
"273","2013-07-09",21.879999
"274","2013-07-10",21.799999
"275","2013-07-11",22.559999
"276","2013-07-12",22.42
"277","2013-07-15",22.48
"278","2013-07-16",22.4
"279","2013-07-17",22.48
"280","2013-07-18",22.58
"281","2013-07-19",22.459999
"282","2013-07-22",22.440001
"283","2013-07-23",22.42
"284","2013-07-24",22.139999
"285","2013-07-25",22.200001
"286","2013-07-26",22.1
"287","2013-07-29",21.92
"288","2013-07-30",22.120001
"289","2013-07-31",21.9
"290","2013-08-01",21.799999
"291","2013-08-02",21.16
"292","2013-08-05",21.1
"293","2013-08-06",21.120001
"294","2013-08-07",21.440001
"295","2013-08-08",21.440001
"296","2013-08-09",21.719999
"297","2013-08-12",21.700001
"298","2013-08-13",21.700001
"299","2013-08-14",21.52
"300","2013-08-15",21.08
"301","2013-08-16",20.6
"302","2013-08-19",19.940001
"303","2013-08-20",20.58
"304","2013-08-21",20.6
"305","2013-08-22",20.68
"306","2013-08-23",20.879999
"307","2013-08-26",20.940001
"308","2013-08-27",20.879999
"309","2013-08-28",20.66
"310","2013-08-29",20.76
"311","2013-08-30",20.6
"312","2013-09-03",20.34
"313","2013-09-04",20.879999
"314","2013-09-05",20.620001
"315","2013-09-06",20.879999
"316","2013-09-09",21.32
"317","2013-09-10",21.299999
"318","2013-09-11",21.440001
"319","2013-09-12",21.540001
"320","2013-09-13",21.6
"321","2013-09-16",21.58
"322","2013-09-17",21.639999
"323","2013-09-18",22.42
"324","2013-09-19",22.440001
"325","2013-09-20",22.18
"326","2013-09-23",21.92
"327","2013-09-24",21.860001
"328","2013-09-25",21.540001
"329","2013-09-26",21.66
"330","2013-09-27",21.440001
"331","2013-09-30",21.040001
"332","2013-10-01",21.58
"333","2013-10-02",21.559999
"334","2013-10-03",21.32
"335","2013-10-04",21.42
"336","2013-10-07",21.540001
"337","2013-10-08",21.18
"338","2013-10-09",21.139999
"339","2013-10-10",21.540001
"340","2013-10-11",22
"341","2013-10-14",21.9
"342","2013-10-15",21.82
"343","2013-10-16",22.120001
"344","2013-10-17",22.799999
"345","2013-10-18",22.68
"346","2013-10-21",22.5
"347","2013-10-22",22.82
"348","2013-10-23",23
"349","2013-10-24",23.02
"350","2013-10-25",23.42
"351","2013-10-28",23.459999
"352","2013-10-29",23.16
"353","2013-10-30",23.16
"354","2013-10-31",23.24
"355","2013-11-01",23.02
"356","2013-11-04",22.940001
"357","2013-11-05",22
"358","2013-11-06",22.1
"359","2013-11-07",21.9
"360","2013-11-08",21.58
"361","2013-11-11",21.639999
"362","2013-11-12",21.26
"363","2013-11-13",21.059999
"364","2013-11-14",21.299999
"365","2013-11-15",21.280001
"366","2013-11-18",21.040001
"367","2013-11-19",20.74
"368","2013-11-20",20.459999
"369","2013-11-21",20.5
"370","2013-11-22",20.32
"371","2013-11-25",20.440001
"372","2013-11-26",20.620001
"373","2013-11-27",20.84
"374","2013-11-29",20.299999
"375","2013-12-02",20.299999
"376","2013-12-03",20.299999
"377","2013-12-04",20.299999
"378","2013-12-05",20.299999
"379","2013-12-06",20.48
"380","2013-12-09",20.459999
"381","2013-12-10",20.120001
"382","2013-12-11",19.74
"383","2013-12-12",19.459999
"384","2013-12-13",19.799999
"385","2013-12-16",19.6
"386","2013-12-17",19.66
"387","2013-12-18",20.08
"388","2013-12-19",19.68
"389","2013-12-20",20.059999
"390","2013-12-23",19.98
"391","2013-12-24",19.860001
"392","2013-12-26",19.84
"393","2013-12-27",19.780001
"394","2013-12-30",19.719999
"395","2013-12-31",19.68
"396","2014-01-02",19.66
"397","2014-01-03",20.16
"398","2014-01-06",20.08
"399","2014-01-07",20.16
"400","2014-01-08",20.139999
"401","2014-01-09",20.360001
"402","2014-01-10",20.84
"403","2014-01-13",20.879999
"404","2014-01-14",21.200001
"405","2014-01-15",21.200001
"406","2014-01-16",21.32
"407","2014-01-17",21.26
"408","2014-01-21",21.34
"409","2014-01-22",21.52
"410","2014-01-23",21.5
"411","2014-01-24",21.280001
"412","2014-01-27",21.26
"413","2014-01-28",21.48
"414","2014-01-29",20.98
"415","2014-01-30",21.32
"416","2014-01-31",21.459999
"417","2014-02-03",20.959999
"418","2014-02-04",21.42
"419","2014-02-05",21.24
"420","2014-02-06",21.42
"421","2014-02-07",21.58
"422","2014-02-10",21.68
"423","2014-02-11",21.74
"424","2014-02-12",21.92
"425","2014-02-13",21.68
"426","2014-02-14",21.639999
"427","2014-02-18",21.620001
"428","2014-02-19",21.459999
"429","2014-02-20",21.459999
"430","2014-02-21",21.66
"431","2014-02-24",21.799999
"432","2014-02-25",21.719999
"433","2014-02-26",21.92
"434","2014-02-27",21.959999
"435","2014-02-28",22.459999
"436","2014-03-03",22.559999
"437","2014-03-04",22.9
"438","2014-03-05",22.98
"439","2014-03-06",22.799999
"440","2014-03-07",22.92
"441","2014-03-10",22.92
"442","2014-03-11",23.1
"443","2014-03-12",23.02
"444","2014-03-13",23.02
"445","2014-03-14",23.26
"446","2014-03-17",23
"447","2014-03-18",22.82
"448","2014-03-19",22.440001
"449","2014-03-20",22.360001
"450","2014-03-21",22.459999
"451","2014-03-24",22.6
"452","2014-03-25",22.52
"453","2014-03-26",22.5
"454","2014-03-27",22.48
"455","2014-03-28",22.700001
"456","2014-03-31",22.780001
"457","2014-04-01",22.559999
"458","2014-04-02",22.5
"459","2014-04-03",22.6
"460","2014-04-04",22.74
"461","2014-04-07",22.780001
"462","2014-04-08",22.98
"463","2014-04-09",23.1
"464","2014-04-10",22.879999
"465","2014-04-11",22.860001
"466","2014-04-14",22.940001
"467","2014-04-15",23.18
"468","2014-04-16",23.360001
"469","2014-04-17",23.139999
"470","2014-04-21",23.200001
"471","2014-04-22",23.139999
"472","2014-04-23",23.219999
"473","2014-04-24",23.280001
"474","2014-04-25",23.16
"475","2014-04-28",23.299999
"476","2014-04-29",23.219999
"477","2014-04-30",23.379999
"478","2014-05-01",23.459999
"479","2014-05-02",23.82
"480","2014-05-05",23.719999
"481","2014-05-06",23.860001
"482","2014-05-07",24.200001
"483","2014-05-08",24.219999
"484","2014-05-09",24.16
"485","2014-05-12",23.799999
"486","2014-05-13",23.76
"487","2014-05-14",23.82
"488","2014-05-15",24.08
"489","2014-05-16",24.639999
"490","2014-05-19",24.200001
"491","2014-05-20",23.9
"492","2014-05-21",23.66
"493","2014-05-22",23.6
"494","2014-05-23",24.059999
"495","2014-05-27",24.34
"496","2014-05-28",24.120001
"497","2014-05-29",24.1
"498","2014-05-30",24.200001
"499","2014-06-02",24.700001
"500","2014-06-03",24.639999
"501","2014-06-04",24.780001
"502","2014-06-05",25.299999
"503","2014-06-06",25.120001
"504","2014-06-09",24.799999
"505","2014-06-10",24.4
"506","2014-06-11",24.360001
"507","2014-06-12",24.219999
"508","2014-06-13",24.219999
"509","2014-06-16",24.040001
"510","2014-06-17",24.16
"511","2014-06-18",24.280001
"512","2014-06-19",24.5
"513","2014-06-20",24.780001
"514","2014-06-23",24.540001
"515","2014-06-24",24.459999
"516","2014-06-25",23.860001
"517","2014-06-26",24.02
"518","2014-06-27",23.959999
"519","2014-06-30",24.08
"520","2014-07-01",24.02
"521","2014-07-02",24.059999
"522","2014-07-03",23.82
"523","2014-07-07",23.780001
"524","2014-07-08",24.299999
"525","2014-07-09",24.34
"526","2014-07-10",24.620001
"527","2014-07-11",24.42
"528","2014-07-14",24.299999
"529","2014-07-15",24.299999
"530","2014-07-16",24.48
"531","2014-07-17",24.24
"532","2014-07-18",24.76
"533","2014-07-21",24.48
"534","2014-07-22",24.540001
"535","2014-07-23",24.5
"536","2014-07-24",24.66
"537","2014-07-25",24.299999
"538","2014-07-28",24.459999
"539","2014-07-29",24.24
"540","2014-07-30",24.1
"541","2014-07-31",23.82
"542","2014-08-01",23.540001
"543","2014-08-04",23.66
"544","2014-08-05",23.719999
"545","2014-08-06",23.76
"546","2014-08-07",23.780001
"547","2014-08-08",23.82
"548","2014-08-11",23.799999
"549","2014-08-12",23.82
"550","2014-08-13",24.299999
"551","2014-08-14",24.4
"552","2014-08-15",24.559999
"553","2014-08-18",24.68
"554","2014-08-19",24.66
"555","2014-08-20",24.940001
"556","2014-08-21",24.82
"557","2014-08-22",24.799999
"558","2014-08-25",24.700001
"559","2014-08-26",24.74
"560","2014-08-27",24.84
"561","2014-08-28",24.82
"562","2014-08-29",24.9
"563","2014-09-02",24.879999
"564","2014-09-03",25.16
"565","2014-09-04",24.9
"566","2014-09-05",25
"567","2014-09-08",25.059999
"568","2014-09-09",24.940001
"569","2014-09-10",24.559999
"570","2014-09-11",24.620001
"571","2014-09-12",23.860001
"572","2014-09-15",23.74
"573","2014-09-16",24.02
"574","2014-09-17",24.120001
"575","2014-09-18",24.059999
"576","2014-09-19",24.5
"577","2014-09-22",23.879999
"578","2014-09-23",23.52
"579","2014-09-24",23.280001
"580","2014-09-25",23.299999
"581","2014-09-26",23.540001
"582","2014-09-29",23.360001
"583","2014-09-30",23.200001
"584","2014-10-01",23.440001
"585","2014-10-02",23.16
"586","2014-10-03",23.24
"587","2014-10-06",23.379999
"588","2014-10-07",23.26
"589","2014-10-08",23.860001
"590","2014-10-09",24.18
"591","2014-10-10",24.040001
"592","2014-10-13",24.32
"593","2014-10-14",24.860001
"594","2014-10-15",24.860001
"595","2014-10-16",24.940001
"596","2014-10-17",24.959999
"597","2014-10-20",25.16
"598","2014-10-21",25.120001
"599","2014-10-22",25.040001
"600","2014-10-23",25.360001
"601","2014-10-24",25.360001
"602","2014-10-27",25.52
"603","2014-10-28",25.52
"604","2014-10-29",25.379999
"605","2014-10-30",25.379999
"606","2014-10-31",25.68
"607","2014-11-03",25.940001
"608","2014-11-04",25
"609","2014-11-05",24.959999
"610","2014-11-06",24.860001
"611","2014-11-07",24.82
"612","2014-11-10",25
"613","2014-11-11",24.82
"614","2014-11-12",24.799999
"615","2014-11-13",24.860001
"616","2014-11-14",24.700001
"617","2014-11-17",24.780001
"618","2014-11-18",24.84
"619","2014-11-19",24.700001
"620","2014-11-20",24.82
"621","2014-11-21",25.16
"622","2014-11-24",25.1
"623","2014-11-25",25.42
"624","2014-11-26",25.780001
"625","2014-11-28",25.52
"626","2014-12-01",25.82
"627","2014-12-02",26
"628","2014-12-03",25.9
"629","2014-12-04",25.92
"630","2014-12-05",25.82
"631","2014-12-08",25.780001
"632","2014-12-09",25.84
"633","2014-12-10",26.059999
"634","2014-12-11",26.1
"635","2014-12-12",26.120001
"636","2014-12-15",25.34
"637","2014-12-16",25.309999
"638","2014-12-17",25.879999
"639","2014-12-18",26
"640","2014-12-19",26.76
"641","2014-12-22",27.09
"642","2014-12-23",26.99
"643","2014-12-24",26.780001
"644","2014-12-26",26.98
"645","2014-12-29",27.129999
"646","2014-12-30",27.4
"647","2014-12-31",26.940001
"648","2015-01-02",27.379999
"649","2015-01-05",27.610001
"650","2015-01-06",28.52
"651","2015-01-07",28.82
"652","2015-01-08",28.799999
"653","2015-01-09",28.700001
"654","2015-01-12",28.620001
"655","2015-01-13",28.58
"656","2015-01-14",28.84
"657","2015-01-15",28.719999
"658","2015-01-16",29.219999
"659","2015-01-20",29.110001
"660","2015-01-21",29
"661","2015-01-22",29.43
"662","2015-01-23",29.48
"663","2015-01-26",29.74
"664","2015-01-27",29.940001
"665","2015-01-28",29.809999
"666","2015-01-29",29.84
"667","2015-01-30",29.459999
"668","2015-02-02",29.040001
"669","2015-02-03",28.969999
"670","2015-02-04",28.75
"671","2015-02-05",28.959999
"672","2015-02-06",27.83
"673","2015-02-09",27.5
"674","2015-02-10",27.700001
"675","2015-02-11",27.870001
"676","2015-02-12",28.17
"677","2015-02-13",27.93
"678","2015-02-17",28.110001
"679","2015-02-18",28.120001
"680","2015-02-19",27.379999
"681","2015-02-20",27.59
"682","2015-02-23",27.709999
"683","2015-02-24",27.049999
"684","2015-02-25",27.219999
"685","2015-02-26",27.129999
"686","2015-02-27",27.75
"687","2015-03-02",27.690001
"688","2015-03-03",27.52
"689","2015-03-04",27.209999
"690","2015-03-05",27.299999
"691","2015-03-06",25.77
"692","2015-03-09",26.440001
"693","2015-03-10",26.6
"694","2015-03-11",26.51
"695","2015-03-12",26.969999
"696","2015-03-13",27.09
"697","2015-03-16",27.290001
"698","2015-03-17",27.41
"699","2015-03-18",28.129999
"700","2015-03-19",27.940001
"701","2015-03-20",29.02
"702","2015-03-23",28.879999
"703","2015-03-24",28.450001
"704","2015-03-25",27.57
"705","2015-03-26",27.4
"706","2015-03-27",27.58
"707","2015-03-30",27.84
"708","2015-03-31",27.860001
"709","2015-04-01",28.08
"710","2015-04-02",28.18
"711","2015-04-06",28.370001
"712","2015-04-07",27.690001
"713","2015-04-08",27.77
"714","2015-04-09",27.1
"715","2015-04-10",27.08
"716","2015-04-13",26.940001
"717","2015-04-14",26.92
"718","2015-04-15",26.58
"719","2015-04-16",26.83
"720","2015-04-17",26.700001
"721","2015-04-20",26.92
"722","2015-04-21",27.15
"723","2015-04-22",27.030001
"724","2015-04-23",27
"725","2015-04-24",27.120001
"726","2015-04-27",26.91
"727","2015-04-28",26.860001
"728","2015-04-29",26.459999
"729","2015-04-30",25.889999
"730","2015-05-01",26.07
"731","2015-05-04",26.110001
"732","2015-05-05",25.35
"733","2015-05-06",25.01
"734","2015-05-07",25.120001
"735","2015-05-08",25.459999
"736","2015-05-11",25.030001
"737","2015-05-12",25.040001
"738","2015-05-13",24.610001
"739","2015-05-14",25.030001
"740","2015-05-15",25.129999
"741","2015-05-18",25.25
"742","2015-05-19",25.200001
"743","2015-05-20",25.049999
"744","2015-05-21",24.74
"745","2015-05-22",24.950001
"746","2015-05-26",24.93
"747","2015-05-27",24.969999
"748","2015-05-28",24.879999
"749","2015-05-29",24.790001
"750","2015-06-01",25.129999
"751","2015-06-02",24.98
"752","2015-06-03",24.620001
"753","2015-06-04",24.74
"754","2015-06-05",24.33
"755","2015-06-08",24.43
"756","2015-06-09",24.209999
"757","2015-06-10",24.5
"758","2015-06-11",24.629999
"759","2015-06-12",24.389999
"760","2015-06-15",24.370001
"761","2015-06-16",24.6
"762","2015-06-17",24.790001
"763","2015-06-18",25.17
"764","2015-06-19",25.190001
"765","2015-06-22",24.76
"766","2015-06-23",24.49
"767","2015-06-24",23.879999
"768","2015-06-25",23.799999
"769","2015-06-26",24.01
"770","2015-06-29",23.92
"771","2015-06-30",23.950001
"772","2015-07-01",24.35
"773","2015-07-02",24.440001
"774","2015-07-06",24.76
"775","2015-07-07",25.15
"776","2015-07-08",25.219999
"777","2015-07-09",25.139999
"778","2015-07-10",25.42
"779","2015-07-13",25.469999
"780","2015-07-14",25.26
"781","2015-07-15",25.02
"782","2015-07-16",25.139999
"783","2015-07-17",25.17
"784","2015-07-20",25.290001
"785","2015-07-21",25.290001
"786","2015-07-22",25.51
"787","2015-07-23",25.049999
"788","2015-07-24",25.23
"789","2015-07-27",25.200001
"790","2015-07-28",25.15
"791","2015-07-29",25.18
"792","2015-07-30",24.93
"793","2015-07-31",25.129999
"794","2015-08-03",25.280001
"795","2015-08-04",25.43
"796","2015-08-05",25.139999
"797","2015-08-06",25.1
"798","2015-08-07",25.18
"799","2015-08-10",24.940001
"800","2015-08-11",25.16
"801","2015-08-12",25.280001
"802","2015-08-13",25.32
"803","2015-08-14",25.459999
"804","2015-08-17",25.870001
"805","2015-08-18",25.99
"806","2015-08-19",26.040001
"807","2015-08-20",25.98
"808","2015-08-21",25.379999
"809","2015-08-24",24.389999
"810","2015-08-25",23.559999
"811","2015-08-26",24.17
"812","2015-08-27",24.58
"813","2015-08-28",24.469999
"814","2015-08-31",24.01
"815","2015-09-01",23.620001
"816","2015-09-02",23.48
"817","2015-09-03",23.57
"818","2015-09-04",23.129999
"819","2015-09-08",23.23
"820","2015-09-09",22.950001
"821","2015-09-10",22.690001
"822","2015-09-11",23.01
"823","2015-09-14",23.309999
"824","2015-09-15",23.59
"825","2015-09-16",23.82
"826","2015-09-17",24.309999
"827","2015-09-18",24.370001
"828","2015-09-21",24.6
"829","2015-09-22",24.42
"830","2015-09-23",24.559999
"831","2015-09-24",24.27
"832","2015-09-25",24.360001
"833","2015-09-28",24.01
"834","2015-09-29",24.41
"835","2015-09-30",24.51
"836","2015-10-01",24.52
"837","2015-10-02",24.85
"838","2015-10-05",25.32
"839","2015-10-06",24.950001
"840","2015-10-07",25.41
"841","2015-10-08",25.809999
"842","2015-10-09",25.65
"843","2015-10-12",25.66
"844","2015-10-13",25.43
"845","2015-10-14",25.01
"846","2015-10-15",25.27
"847","2015-10-16",25.73
"848","2015-10-19",26.01
"849","2015-10-20",26.110001
"850","2015-10-21",26.01
"851","2015-10-22",26.18
"852","2015-10-23",26.129999
"853","2015-10-26",26.200001
"854","2015-10-27",26.42
"855","2015-10-28",26.450001
"856","2015-10-29",26.370001
"857","2015-10-30",26.309999
"858","2015-11-02",26.32
"859","2015-11-03",25.74
"860","2015-11-04",25.59
"861","2015-11-05",25.559999
"862","2015-11-06",24.610001
"863","2015-11-09",24.24
"864","2015-11-10",24.360001
"865","2015-11-11",24.4
"866","2015-11-12",24.27
"867","2015-11-13",24.24
"868","2015-11-16",24.450001
"869","2015-11-17",24.48
"870","2015-11-18",24.77
"871","2015-11-19",24.950001
"872","2015-11-20",25.209999
"873","2015-11-23",25.370001
"874","2015-11-24",25.360001
"875","2015-11-25",25.66
"876","2015-11-27",26.08
"877","2015-11-30",26.110001
"878","2015-12-01",26.629999
"879","2015-12-02",26.139999
"880","2015-12-03",25.75
"881","2015-12-04",25.860001
"882","2015-12-07",25.799999
"883","2015-12-08",26.27
"884","2015-12-09",26.389999
"885","2015-12-10",26
"886","2015-12-11",26.18
"887","2015-12-14",26.32
"888","2015-12-15",26.379999
"889","2015-12-16",26.76
"890","2015-12-17",26.82
"891","2015-12-18",26.82
"892","2015-12-21",26.66
"893","2015-12-22",26.84
"894","2015-12-23",26.93
"895","2015-12-24",27.040001
"896","2015-12-28",27
"897","2015-12-29",27.120001
"898","2015-12-30",27.110001
"899","2015-12-31",26.969999
"900","2016-01-04",26.540001
"901","2016-01-05",27.32
"902","2016-01-06",27.290001
"903","2016-01-07",26.98
"904","2016-01-08",27.209999
"905","2016-01-11",27.360001
"906","2016-01-12",27.07
"907","2016-01-13",26.719999
"908","2016-01-14",26.690001
"909","2016-01-15",26.299999
"910","2016-01-19",27.15
"911","2016-01-20",26.780001
"912","2016-01-21",27.02
"913","2016-01-22",27.85
"914","2016-01-25",27.51
"915","2016-01-26",27.9
"916","2016-01-27",27.559999
"917","2016-01-28",27.110001
"918","2016-01-29",28.040001
"919","2016-02-01",28.129999
"920","2016-02-02",28.09
"921","2016-02-03",28.280001
"922","2016-02-04",28.610001
"923","2016-02-05",28.389999
"924","2016-02-08",27.34
"925","2016-02-09",26.549999
"926","2016-02-10",26.5
"927","2016-02-11",26.629999
"928","2016-02-12",26.360001
"929","2016-02-16",26.73
"930","2016-02-17",26.5
"931","2016-02-18",26.940001
"932","2016-02-19",27.120001
"933","2016-02-22",27.09
"934","2016-02-23",27.15
"935","2016-02-24",27.360001
"936","2016-02-25",27.76
"937","2016-02-26",27.67
"938","2016-02-29",27.809999
"939","2016-03-01",28.299999
"940","2016-03-02",28.459999
"941","2016-03-03",28.52
"942","2016-03-04",28.27
"943","2016-03-07",27.870001
"944","2016-03-08",27.85
"945","2016-03-09",27.9
"946","2016-03-10",28.07
"947","2016-03-11",28.33
"948","2016-03-14",28.34
"949","2016-03-15",28.389999
"950","2016-03-16",28.67
"951","2016-03-17",28.870001
"952","2016-03-18",28.639999
"953","2016-03-21",28.68
"954","2016-03-22",28.66
"955","2016-03-23",28.559999
"956","2016-03-24",28.809999
"957","2016-03-28",28.719999
"958","2016-03-29",29.33
"959","2016-03-30",28.92
"960","2016-03-31",29.42
"961","2016-04-01",29.51
"962","2016-04-04",29.709999
"963","2016-04-05",29.52
"964","2016-04-06",28.9
"965","2016-04-07",28.85
"966","2016-04-08",28.82
"967","2016-04-11",28.91
"968","2016-04-12",28.9
"969","2016-04-13",28.77
