"","date","JRJC"
"171","2007-09-06",129.199997
"172","2007-09-07",127
"173","2007-09-10",123.599998
"174","2007-09-11",136
"175","2007-09-12",137.600006
"176","2007-09-13",136.199997
"177","2007-09-14",149.899994
"178","2007-09-17",149.5
"179","2007-09-18",151.199997
"180","2007-09-19",190
"181","2007-09-20",221
"182","2007-09-21",232.300003
"183","2007-09-24",262.299988
"184","2007-09-25",295.200012
"185","2007-09-26",339.299988
"186","2007-09-27",353.299988
"187","2007-09-28",323.5
"188","2007-10-01",372.799988
"189","2007-10-02",435
"190","2007-10-03",432.5
"191","2007-10-04",409
"192","2007-10-05",391
"193","2007-10-08",350.5
"194","2007-10-09",402.399994
"195","2007-10-10",410.799988
"196","2007-10-11",367
"197","2007-10-12",375.700012
"198","2007-10-15",376.799988
"199","2007-10-16",388.399994
"200","2007-10-17",386
"201","2007-10-18",377.5
"202","2007-10-19",341.200012
"203","2007-10-22",351.299988
"204","2007-10-23",354.700012
"205","2007-10-24",346.299988
"206","2007-10-25",331.200012
"207","2007-10-26",351.899994
"208","2007-10-29",340.399994
"209","2007-10-30",332
"210","2007-10-31",348
"211","2007-11-01",346.899994
"212","2007-11-02",336.5
"213","2007-11-05",331.200012
"214","2007-11-06",340.399994
"215","2007-11-07",372.899994
"216","2007-11-08",334
"217","2007-11-09",324.5
"218","2007-11-12",248.699997
"219","2007-11-13",292
"220","2007-11-14",303
"221","2007-11-15",280
"222","2007-11-16",288
"223","2007-11-19",272.5
"224","2007-11-20",296
"225","2007-11-21",232.899994
"226","2007-11-23",219.800003
"227","2007-11-26",192.399994
"228","2007-11-27",169.899994
"229","2007-11-28",203.600006
"230","2007-11-29",190.800003
"231","2007-11-30",234.399994
"232","2007-12-03",240.399994
"233","2007-12-04",233.800003
"234","2007-12-05",260
"235","2007-12-06",256.899994
"236","2007-12-07",254.300003
"237","2007-12-10",257
"238","2007-12-11",228.5
"239","2007-12-12",230.5
"240","2007-12-13",214.300003
"241","2007-12-14",218
"242","2007-12-17",201.699997
"243","2007-12-18",201.600006
"244","2007-12-19",206
"245","2007-12-20",205
"246","2007-12-21",210
"247","2007-12-24",217.899994
"248","2007-12-26",237.5
"249","2007-12-27",234
"250","2007-12-28",231.600006
"251","2007-12-31",219
"252","2008-01-02",206.5
"253","2008-01-03",203.399994
"254","2008-01-04",186
"255","2008-01-07",181.5
"256","2008-01-08",176.100006
"257","2008-01-09",179.899994
"258","2008-01-10",193.5
"259","2008-01-11",181.300003
"260","2008-01-14",180
"261","2008-01-15",162.199997
"262","2008-01-16",144.5
"263","2008-01-17",129.399994
"264","2008-01-18",126.800003
"265","2008-01-22",122
"266","2008-01-23",116.699997
"267","2008-01-24",149.899994
"268","2008-01-25",180
"269","2008-01-28",164.399994
"270","2008-01-29",157.100006
"271","2008-01-30",162.5
"272","2008-01-31",171.5
"273","2008-02-01",172.600006
"274","2008-02-04",181.100006
"275","2008-02-05",161.199997
"276","2008-02-06",156.899994
"277","2008-02-07",153.199997
"278","2008-02-08",154
"279","2008-02-11",148.300003
"280","2008-02-12",152.800003
"281","2008-02-13",158
"282","2008-02-14",154.600006
"283","2008-02-15",151.399994
"284","2008-02-19",152.399994
"285","2008-02-20",150.600006
"286","2008-02-21",167.800003
"287","2008-02-22",162.399994
"288","2008-02-25",165.600006
"289","2008-02-26",169.800003
"290","2008-02-27",169.600006
"291","2008-02-28",170.100006
"292","2008-02-29",212.199997
"293","2008-03-03",189.5
"294","2008-03-04",201
"295","2008-03-05",196.699997
"296","2008-03-06",183.5
"297","2008-03-07",162.800003
"298","2008-03-10",146.899994
"299","2008-03-11",162.899994
"300","2008-03-12",152.399994
"301","2008-03-13",153.600006
"302","2008-03-14",146
"303","2008-03-17",135.199997
"304","2008-03-18",140.600006
"305","2008-03-19",135
"306","2008-03-20",132.800003
"307","2008-03-24",140.800003
"308","2008-03-25",148.600006
"309","2008-03-26",148.100006
"310","2008-03-27",144
"311","2008-03-28",143.600006
"312","2008-03-31",139
"313","2008-04-01",145.800003
"314","2008-04-02",150
"315","2008-04-03",153.5
"316","2008-04-04",155.699997
"317","2008-04-07",174.600006
"318","2008-04-08",161
"319","2008-04-09",151
"320","2008-04-10",150.899994
"321","2008-04-11",146.399994
"322","2008-04-14",141.199997
"323","2008-04-15",139
"324","2008-04-16",144.899994
"325","2008-04-17",140.800003
"326","2008-04-18",140.399994
"327","2008-04-21",154.899994
"328","2008-04-22",148.5
"329","2008-04-23",172.899994
"330","2008-04-24",184.5
"331","2008-04-25",192.399994
"332","2008-04-28",197.699997
"333","2008-04-29",188.800003
"334","2008-04-30",184.5
"335","2008-05-01",219.800003
"336","2008-05-02",226.600006
"337","2008-05-05",218.300003
"338","2008-05-06",238.399994
"339","2008-05-07",215
"340","2008-05-08",219
"341","2008-05-09",218.699997
"342","2008-05-12",223.899994
"343","2008-05-13",220.899994
"344","2008-05-14",214
"345","2008-05-15",220.399994
"346","2008-05-16",261.5
"347","2008-05-19",247.300003
"348","2008-05-20",245.100006
"349","2008-05-21",234
"350","2008-05-22",222.199997
"351","2008-05-23",205.5
"352","2008-05-27",239
"353","2008-05-28",251.5
"354","2008-05-29",237.600006
"355","2008-05-30",245.699997
"356","2008-06-02",240.100006
"357","2008-06-03",231.699997
"358","2008-06-04",218.600006
"359","2008-06-05",217.100006
"360","2008-06-06",210.100006
"361","2008-06-09",188
"362","2008-06-10",178.300003
"363","2008-06-11",178.300003
"364","2008-06-12",173.300003
"365","2008-06-13",174.199997
"366","2008-06-16",187.600006
"367","2008-06-17",183.899994
"368","2008-06-18",187.699997
"369","2008-06-19",188.600006
"370","2008-06-20",182.5
"371","2008-06-23",178.600006
"372","2008-06-24",170.899994
"373","2008-06-25",170.300003
"374","2008-06-26",162.199997
"375","2008-06-27",156.699997
"376","2008-06-30",152.699997
"377","2008-07-01",155
"378","2008-07-02",151.699997
"379","2008-07-03",157.600006
"380","2008-07-07",157.100006
"381","2008-07-08",162.899994
"382","2008-07-09",165.100006
"383","2008-07-10",161.800003
"384","2008-07-11",161.399994
"385","2008-07-14",162.199997
"386","2008-07-15",155.600006
"387","2008-07-16",179.100006
"388","2008-07-17",180.300003
"389","2008-07-18",177.899994
"390","2008-07-21",185.899994
"391","2008-07-22",183.699997
"392","2008-07-23",181.899994
"393","2008-07-24",170.399994
"394","2008-07-25",167.899994
"395","2008-07-28",167.5
"396","2008-07-29",173.899994
"397","2008-07-30",175.5
"398","2008-07-31",173.399994
"399","2008-08-01",180
"400","2008-08-04",171.699997
"401","2008-08-05",165.5
"402","2008-08-06",169.699997
"403","2008-08-07",161.199997
"404","2008-08-08",162.899994
"405","2008-08-11",155
"406","2008-08-12",158.399994
"407","2008-08-13",159.399994
"408","2008-08-14",162
"409","2008-08-15",156.600006
"410","2008-08-18",153.600006
"411","2008-08-19",150.5
"412","2008-08-20",160
"413","2008-08-21",160.800003
"414","2008-08-22",173.600006
"415","2008-08-25",184.5
"416","2008-08-26",180
"417","2008-08-27",178.899994
"418","2008-08-28",180.899994
"419","2008-08-29",187.5
"420","2008-09-02",168
"421","2008-09-03",160.899994
"422","2008-09-04",150.199997
"423","2008-09-05",151.300003
"424","2008-09-08",147
"425","2008-09-09",131.5
"426","2008-09-10",136.600006
"427","2008-09-11",132.600006
"428","2008-09-12",134.600006
"429","2008-09-15",131
"430","2008-09-16",123.599998
"431","2008-09-17",113.800003
"432","2008-09-18",125.5
"433","2008-09-19",145.5
"434","2008-09-22",138.199997
"435","2008-09-23",133.5
"436","2008-09-24",136.600006
"437","2008-09-25",136.699997
"438","2008-09-26",131
"439","2008-09-29",104
"440","2008-09-30",115.5
"441","2008-10-01",116.199997
"442","2008-10-02",112.5
"443","2008-10-03",109.199997
"444","2008-10-06",108.400002
"445","2008-10-07",98.400002
"446","2008-10-08",98.599998
"447","2008-10-09",91.5
"448","2008-10-10",90.5
"449","2008-10-13",107.800003
"450","2008-10-14",101.5
"451","2008-10-15",90.900002
"452","2008-10-16",94.800003
"453","2008-10-17",94.800003
"454","2008-10-20",101.900002
"455","2008-10-21",97.900002
"456","2008-10-22",88.699997
"457","2008-10-23",81.599998
"458","2008-10-24",79.5
"459","2008-10-27",71.699997
"460","2008-10-28",78.800003
"461","2008-10-29",82.5
"462","2008-10-30",88
"463","2008-10-31",89.800003
"464","2008-11-03",92.199997
"465","2008-11-04",97.900002
"466","2008-11-05",93.400002
"467","2008-11-06",83
"468","2008-11-07",85.400002
"469","2008-11-10",89.599998
"470","2008-11-11",89.199997
"471","2008-11-12",80.900002
"472","2008-11-13",80.800003
"473","2008-11-14",80
"474","2008-11-17",66.199997
"475","2008-11-18",64.199997
"476","2008-11-19",59.200001
"477","2008-11-20",47.200001
"478","2008-11-21",50.299999
"479","2008-11-24",51.799999
"480","2008-11-25",63.5
"481","2008-11-26",62.400002
"482","2008-11-28",63.5
"483","2008-12-01",63
"484","2008-12-02",67.300003
"485","2008-12-03",71.199997
"486","2008-12-04",69
"487","2008-12-05",73.5
"488","2008-12-08",80.099998
"489","2008-12-09",80.900002
"490","2008-12-10",83.300003
"491","2008-12-11",80
"492","2008-12-12",80.300003
"493","2008-12-15",80
"494","2008-12-16",82.5
"495","2008-12-17",86.099998
"496","2008-12-18",82.599998
"497","2008-12-19",82.699997
"498","2008-12-22",76
"499","2008-12-23",75.599998
"500","2008-12-24",73.900002
"501","2008-12-26",73.800003
"502","2008-12-29",69.699997
"503","2008-12-30",70.5
"504","2008-12-31",70.300003
"505","2009-01-02",77.900002
"506","2009-01-05",81.800003
"507","2009-01-06",83
"508","2009-01-07",82.5
"509","2009-01-08",83
"510","2009-01-09",81.099998
"511","2009-01-12",79
"512","2009-01-13",80.800003
"513","2009-01-14",74.300003
"514","2009-01-15",72.099998
"515","2009-01-16",75.400002
"516","2009-01-20",72.199997
"517","2009-01-21",76.300003
"518","2009-01-22",70.099998
"519","2009-01-23",69.699997
"520","2009-01-26",72
"521","2009-01-27",75
"522","2009-01-28",81.199997
"523","2009-01-29",80.300003
"524","2009-01-30",80.5
"525","2009-02-02",81
"526","2009-02-03",91.400002
"527","2009-02-04",99
"528","2009-02-05",98.900002
"529","2009-02-06",113.699997
"530","2009-02-09",109.5
"531","2009-02-10",114.400002
"532","2009-02-11",113.199997
"533","2009-02-12",107.400002
"534","2009-02-13",111.699997
"535","2009-02-17",103.699997
"536","2009-02-18",99.900002
"537","2009-02-19",94.900002
"538","2009-02-20",91.199997
"539","2009-02-23",87.599998
"540","2009-02-24",90.199997
"541","2009-02-25",91.099998
"542","2009-02-26",87.400002
"543","2009-02-27",87.699997
"544","2009-03-02",80.699997
"545","2009-03-03",76.099998
"546","2009-03-04",89.5
"547","2009-03-05",82
"548","2009-03-06",82
"549","2009-03-09",78.5
"550","2009-03-10",86.400002
"551","2009-03-11",89.099998
"552","2009-03-12",94.599998
"553","2009-03-13",91.5
"554","2009-03-16",88.300003
"555","2009-03-17",94.099998
"556","2009-03-18",96.800003
"557","2009-03-19",92
"558","2009-03-20",87.900002
"559","2009-03-23",93.199997
"560","2009-03-24",92.900002
"561","2009-03-25",91.5
"562","2009-03-26",94.300003
"563","2009-03-27",95.699997
"564","2009-03-30",89.800003
"565","2009-03-31",87.599998
"566","2009-04-01",91.699997
"567","2009-04-02",97.5
"568","2009-04-03",101.5
"569","2009-04-06",99.900002
"570","2009-04-07",95.900002
"571","2009-04-08",97.400002
"572","2009-04-09",100.699997
"573","2009-04-13",113.400002
"574","2009-04-14",122.5
"575","2009-04-15",120.900002
"576","2009-04-16",127.699997
"577","2009-04-17",124.800003
"578","2009-04-20",109.400002
"579","2009-04-21",118
"580","2009-04-22",115.300003
"581","2009-04-23",116.900002
"582","2009-04-24",115.099998
"583","2009-04-27",110.599998
"584","2009-04-28",111
"585","2009-04-29",117.900002
"586","2009-04-30",117.300003
"587","2009-05-01",116.300003
"588","2009-05-04",134.199997
"589","2009-05-05",133
"590","2009-05-06",131.100006
"591","2009-05-07",130.5
"592","2009-05-08",131.399994
"593","2009-05-11",127.400002
"594","2009-05-12",125.900002
"595","2009-05-13",112.400002
"596","2009-05-14",118.099998
"597","2009-05-15",116.199997
"598","2009-05-18",127.199997
"599","2009-05-19",130.399994
"600","2009-05-20",125.699997
"601","2009-05-21",121.900002
"602","2009-05-22",125.400002
"603","2009-05-26",135.399994
"604","2009-05-27",119.800003
"605","2009-05-28",120.199997
"606","2009-05-29",125
"607","2009-06-01",127.300003
"608","2009-06-02",125.300003
"609","2009-06-03",122.900002
"610","2009-06-04",121.400002
"611","2009-06-05",122
"612","2009-06-08",120
"613","2009-06-09",120.5
"614","2009-06-10",120.699997
"615","2009-06-11",119.699997
"616","2009-06-12",113.400002
"617","2009-06-15",109.199997
"618","2009-06-16",103.900002
"619","2009-06-17",104.199997
"620","2009-06-18",100.699997
"621","2009-06-19",102.5
"622","2009-06-22",96.300003
"623","2009-06-23",100
"624","2009-06-24",99.400002
"625","2009-06-25",101.900002
"626","2009-06-26",105.199997
"627","2009-06-29",105.900002
"628","2009-06-30",103.599998
"629","2009-07-01",105.599998
"630","2009-07-02",102.400002
"631","2009-07-06",101.300003
"632","2009-07-07",95.199997
"633","2009-07-08",91.800003
"634","2009-07-09",99.900002
"635","2009-07-10",93.900002
"636","2009-07-13",98.400002
"637","2009-07-14",97.5
"638","2009-07-15",108
"639","2009-07-16",110.800003
"640","2009-07-17",112.599998
"641","2009-07-20",114.5
"642","2009-07-21",113.599998
"643","2009-07-22",119.800003
"644","2009-07-23",122.300003
"645","2009-07-24",121.800003
"646","2009-07-27",123.5
"647","2009-07-28",121.5
"648","2009-07-29",120
"649","2009-07-30",123.599998
"650","2009-07-31",124.300003
"651","2009-08-03",125.900002
"652","2009-08-04",126.099998
"653","2009-08-05",124.400002
"654","2009-08-06",119.5
"655","2009-08-07",116.5
"656","2009-08-10",132.800003
"657","2009-08-11",123.300003
"658","2009-08-12",122.599998
"659","2009-08-13",120.199997
"660","2009-08-14",116.900002
"661","2009-08-17",105.800003
"662","2009-08-18",108
"663","2009-08-19",105.400002
"664","2009-08-20",108
"665","2009-08-21",102.5
"666","2009-08-24",101.699997
"667","2009-08-25",100.599998
"668","2009-08-26",99.800003
"669","2009-08-27",98.699997
"670","2009-08-28",96
"671","2009-08-31",95.699997
"672","2009-09-01",92.699997
"673","2009-09-02",92.199997
"674","2009-09-03",92.5
"675","2009-09-04",93.699997
"676","2009-09-08",96.300003
"677","2009-09-09",95.300003
"678","2009-09-10",94.5
"679","2009-09-11",94.099998
"680","2009-09-14",92.800003
"681","2009-09-15",93.599998
"682","2009-09-16",94
"683","2009-09-17",96.300003
"684","2009-09-18",96.599998
"685","2009-09-21",92.400002
"686","2009-09-22",92.099998
"687","2009-09-23",91.5
"688","2009-09-24",87.800003
"689","2009-09-25",86.400002
"690","2009-09-28",89.400002
"691","2009-09-29",88.900002
"692","2009-09-30",90.400002
"693","2009-10-01",85.5
"694","2009-10-02",83.599998
"695","2009-10-05",83.300003
"696","2009-10-06",85.400002
"697","2009-10-07",85.599998
"698","2009-10-08",87.699997
"699","2009-10-09",87.699997
"700","2009-10-12",86.800003
"701","2009-10-13",86.400002
"702","2009-10-14",87
"703","2009-10-15",87.199997
"704","2009-10-16",86.400002
"705","2009-10-19",89.099998
"706","2009-10-20",90.300003
"707","2009-10-21",92.5
"708","2009-10-22",90.599998
"709","2009-10-23",88.099998
"710","2009-10-26",86.400002
"711","2009-10-27",85.599998
"712","2009-10-28",79.5
"713","2009-10-29",84
"714","2009-10-30",80.300003
"715","2009-11-02",81
"716","2009-11-03",83.199997
"717","2009-11-04",84.900002
"718","2009-11-05",87.599998
"719","2009-11-06",85.900002
"720","2009-11-09",85.900002
"721","2009-11-10",88.199997
"722","2009-11-11",91
"723","2009-11-12",88.199997
"724","2009-11-13",89.699997
"725","2009-11-16",91.699997
"726","2009-11-17",92.300003
"727","2009-11-18",89.300003
"728","2009-11-19",89.400002
"729","2009-11-20",90
"730","2009-11-23",90.900002
"731","2009-11-24",91.5
"732","2009-11-25",82.699997
"733","2009-11-27",84.099998
"734","2009-11-30",82.400002
"735","2009-12-01",82.400002
"736","2009-12-02",81
"737","2009-12-03",80.900002
"738","2009-12-04",80.5
"739","2009-12-07",80.099998
"740","2009-12-08",79.099998
"741","2009-12-09",79.5
"742","2009-12-10",79.800003
"743","2009-12-11",79.699997
"744","2009-12-14",79.699997
"745","2009-12-15",78.599998
"746","2009-12-16",79.599998
"747","2009-12-17",77.199997
"748","2009-12-18",78.5
"749","2009-12-21",79.800003
"750","2009-12-22",79.300003
"751","2009-12-23",79.400002
"752","2009-12-24",79.300003
"753","2009-12-28",77.199997
"754","2009-12-29",75
"755","2009-12-30",72.800003
"756","2009-12-31",73
"757","2010-01-04",75
"758","2010-01-05",76.699997
"759","2010-01-06",76
"760","2010-01-07",76.800003
"761","2010-01-08",81.400002
"762","2010-01-11",90.099998
"763","2010-01-12",86.199997
"764","2010-01-13",84.900002
"765","2010-01-14",86
"766","2010-01-15",84.599998
"767","2010-01-19",83.5
"768","2010-01-20",82.800003
"769","2010-01-21",79.199997
"770","2010-01-22",77.699997
"771","2010-01-25",75.5
"772","2010-01-26",76
"773","2010-01-27",76.5
"774","2010-01-28",76.199997
"775","2010-01-29",74.199997
"776","2010-02-01",74
"777","2010-02-02",74.699997
"778","2010-02-03",73.699997
"779","2010-02-04",70.199997
"780","2010-02-05",68.599998
"781","2010-02-08",71.599998
"782","2010-02-09",72.199997
"783","2010-02-10",71.300003
"784","2010-02-11",72.699997
"785","2010-02-12",73
"786","2010-02-16",74.099998
"787","2010-02-17",73.099998
"788","2010-02-18",73.300003
"789","2010-02-19",74
"790","2010-02-22",71.300003
"791","2010-02-23",70.099998
"792","2010-02-24",71.199997
"793","2010-02-25",71.699997
"794","2010-02-26",70.400002
"795","2010-03-01",72.5
"796","2010-03-02",71.5
"797","2010-03-03",71.800003
"798","2010-03-04",71.800003
"799","2010-03-05",72.300003
"800","2010-03-08",77.900002
"801","2010-03-09",81.599998
"802","2010-03-10",83.099998
"803","2010-03-11",78.599998
"804","2010-03-12",79.300003
"805","2010-03-15",77.900002
"806","2010-03-16",79.699997
"807","2010-03-17",82.199997
"808","2010-03-18",81.800003
"809","2010-03-19",77.400002
"810","2010-03-22",76.300003
"811","2010-03-23",76
"812","2010-03-24",76.5
"813","2010-03-25",76.099998
"814","2010-03-26",75
"815","2010-03-29",75.300003
"816","2010-03-30",75.599998
"817","2010-03-31",78.400002
"818","2010-04-01",76.699997
"819","2010-04-05",76.800003
"820","2010-04-06",76.900002
"821","2010-04-07",75.699997
"822","2010-04-08",77
"823","2010-04-09",76.800003
"824","2010-04-12",75.699997
"825","2010-04-13",75.5
"826","2010-04-14",75.800003
"827","2010-04-15",76
"828","2010-04-16",74.900002
"829","2010-04-19",74.5
"830","2010-04-20",77.900002
"831","2010-04-21",80.300003
"832","2010-04-22",80
"833","2010-04-23",79.800003
"834","2010-04-26",78.5
"835","2010-04-27",76.400002
"836","2010-04-28",74.800003
"837","2010-04-29",76.300003
"838","2010-04-30",75
"839","2010-05-03",75.5
"840","2010-05-04",72.599998
"841","2010-05-05",71.599998
"842","2010-05-06",68.199997
"843","2010-05-07",68.800003
"844","2010-05-10",71.099998
"845","2010-05-11",70.099998
"846","2010-05-12",70.800003
"847","2010-05-13",69.800003
"848","2010-05-14",69.300003
"849","2010-05-17",68.800003
"850","2010-05-18",68.300003
"851","2010-05-19",65.199997
"852","2010-05-20",62.5
"853","2010-05-21",63.299999
"854","2010-05-24",68
"855","2010-05-25",65.699997
"856","2010-05-26",65.800003
"857","2010-05-27",70.199997
"858","2010-05-28",71.300003
"859","2010-06-01",67.5
"860","2010-06-02",66.900002
"861","2010-06-03",70.800003
"862","2010-06-04",72.900002
"863","2010-06-07",70.599998
"864","2010-06-08",70
"865","2010-06-09",71.199997
"866","2010-06-10",73
"867","2010-06-11",71.5
"868","2010-06-14",74
"869","2010-06-15",72.300003
"870","2010-06-16",72.599998
"871","2010-06-17",71.400002
"872","2010-06-18",71.800003
"873","2010-06-21",70.5
"874","2010-06-22",69.599998
"875","2010-06-23",70.400002
"876","2010-06-24",70.599998
"877","2010-06-25",72.099998
"878","2010-06-28",70.800003
"879","2010-06-29",68.699997
"880","2010-06-30",71
"881","2010-07-01",71.800003
"882","2010-07-02",70.099998
"883","2010-07-06",70.300003
"884","2010-07-07",69.800003
"885","2010-07-08",70.400002
"886","2010-07-09",73.800003
"887","2010-07-12",74.300003
"888","2010-07-13",76.300003
"889","2010-07-14",77.800003
"890","2010-07-15",77.599998
"891","2010-07-16",75.599998
"892","2010-07-19",73.800003
"893","2010-07-20",79.800003
"894","2010-07-21",78.5
"895","2010-07-22",78.699997
"896","2010-07-23",78.699997
"897","2010-07-26",79.800003
"898","2010-07-27",78.900002
"899","2010-07-28",78.900002
"900","2010-07-29",78.400002
"901","2010-07-30",79.099998
"902","2010-08-02",79.900002
"903","2010-08-03",78.599998
"904","2010-08-04",78.599998
"905","2010-08-05",78
"906","2010-08-06",79
"907","2010-08-09",79.300003
"908","2010-08-10",81.699997
"909","2010-08-11",80
"910","2010-08-12",80
"911","2010-08-13",79.5
"912","2010-08-16",80
"913","2010-08-17",80.400002
"914","2010-08-18",80.5
"915","2010-08-19",80.599998
"916","2010-08-20",79.800003
"917","2010-08-23",74.699997
"918","2010-08-24",73.5
"919","2010-08-25",74.300003
"920","2010-08-26",72.199997
"921","2010-08-27",73.5
"922","2010-08-30",72.599998
"923","2010-08-31",71.599998
"924","2010-09-01",72.699997
"925","2010-09-02",72.699997
"926","2010-09-03",71.900002
"927","2010-09-07",71.300003
"928","2010-09-08",70.800003
"929","2010-09-09",70.099998
"930","2010-09-10",70.599998
"931","2010-09-13",71.699997
"932","2010-09-14",70.5
"933","2010-09-15",71.5
"934","2010-09-16",71.099998
"935","2010-09-17",71
"936","2010-09-20",71.099998
"937","2010-09-21",71
"938","2010-09-22",71
"939","2010-09-23",71
"940","2010-09-24",71
"941","2010-09-27",71
"942","2010-09-28",71
"943","2010-09-29",71.199997
"944","2010-09-30",71
"945","2010-10-01",71.099998
"946","2010-10-04",71.199997
"947","2010-10-05",71
"948","2010-10-06",70.800003
"949","2010-10-07",71.099998
"950","2010-10-08",71.5
"951","2010-10-11",78
"952","2010-10-12",76.300003
"953","2010-10-13",77.900002
"954","2010-10-14",78.099998
"955","2010-10-15",78.900002
"956","2010-10-18",79.800003
"957","2010-10-19",79.199997
"958","2010-10-20",78.5
"959","2010-10-21",80.199997
"960","2010-10-22",81.199997
"961","2010-10-25",82.800003
"962","2010-10-26",83.5
"963","2010-10-27",83.599998
"964","2010-10-28",83.5
"965","2010-10-29",82.800003
"966","2010-11-01",84.5
"967","2010-11-02",82.900002
"968","2010-11-03",82.099998
"969","2010-11-04",85.699997
"970","2010-11-05",85.099998
