"","date","VRSK"
"86","2010-02-09",27.84
"87","2010-02-10",27.84
"88","2010-02-11",28.02
"89","2010-02-12",28.309999
"90","2010-02-16",28.25
"91","2010-02-17",27.940001
"92","2010-02-18",28
"93","2010-02-19",28.01
"94","2010-02-22",28.24
"95","2010-02-23",28.01
"96","2010-02-24",27.959999
"97","2010-02-25",27.98
"98","2010-02-26",28.299999
"99","2010-03-01",28.4
"100","2010-03-02",28.02
"101","2010-03-03",27.629999
"102","2010-03-04",27.24
"103","2010-03-05",27.379999
"104","2010-03-08",29.030001
"105","2010-03-09",28.450001
"106","2010-03-10",28.530001
"107","2010-03-11",28.190001
"108","2010-03-12",28.200001
"109","2010-03-15",28.1
"110","2010-03-16",28.049999
"111","2010-03-17",28.01
"112","2010-03-18",28.370001
"113","2010-03-19",28.290001
"114","2010-03-22",28.200001
"115","2010-03-23",28
"116","2010-03-24",28.02
"117","2010-03-25",28
"118","2010-03-26",28.07
"119","2010-03-29",28
"120","2010-03-30",27.91
"121","2010-03-31",28.200001
"122","2010-04-01",27.99
"123","2010-04-05",27.889999
"124","2010-04-06",28.16
"125","2010-04-07",27.809999
"126","2010-04-08",27.65
"127","2010-04-09",27.98
"128","2010-04-12",28.040001
"129","2010-04-13",28.07
"130","2010-04-14",28.559999
"131","2010-04-15",28.190001
"132","2010-04-16",28.02
"133","2010-04-19",28.24
"134","2010-04-20",28.290001
"135","2010-04-21",28.16
"136","2010-04-22",28.200001
"137","2010-04-23",28.309999
"138","2010-04-26",28.559999
"139","2010-04-27",28.51
"140","2010-04-28",27.799999
"141","2010-04-29",28.030001
"142","2010-04-30",28.02
"143","2010-05-03",28.15
"144","2010-05-04",28.35
"145","2010-05-05",28.299999
"146","2010-05-06",27.99
"147","2010-05-07",27.719999
"148","2010-05-10",27.83
"149","2010-05-11",28.459999
"150","2010-05-12",29.92
"151","2010-05-13",30.299999
"152","2010-05-14",30.83
"153","2010-05-17",30.75
"154","2010-05-18",30.299999
"155","2010-05-19",29.99
"156","2010-05-20",29.24
"157","2010-05-21",29.01
"158","2010-05-24",29.23
"159","2010-05-25",29.73
"160","2010-05-26",29.25
"161","2010-05-27",29.76
"162","2010-05-28",30.25
"163","2010-06-01",29.700001
"164","2010-06-02",30.26
"165","2010-06-03",30.709999
"166","2010-06-04",30.02
"167","2010-06-07",29.58
"168","2010-06-08",29.58
"169","2010-06-09",28.950001
"170","2010-06-10",29.469999
"171","2010-06-11",29.549999
"172","2010-06-14",30.4
"173","2010-06-15",30.530001
"174","2010-06-16",30.219999
"175","2010-06-17",30.35
"176","2010-06-18",30.4
"177","2010-06-21",29.969999
"178","2010-06-22",30.66
"179","2010-06-23",30.370001
"180","2010-06-24",30.120001
"181","2010-06-25",30.93
"182","2010-06-28",30.82
"183","2010-06-29",29.700001
"184","2010-06-30",29.9
"185","2010-07-01",30.200001
"186","2010-07-02",30.129999
"187","2010-07-06",30.049999
"188","2010-07-07",29.58
"189","2010-07-08",29.41
"190","2010-07-09",29.370001
"191","2010-07-12",29.190001
"192","2010-07-13",29.209999
"193","2010-07-14",29.309999
"194","2010-07-15",29
"195","2010-07-16",28.85
"196","2010-07-19",28.75
"197","2010-07-20",28.799999
"198","2010-07-21",28.530001
"199","2010-07-22",28.790001
"200","2010-07-23",29.450001
"201","2010-07-26",29.98
"202","2010-07-27",29.6
"203","2010-07-28",29.120001
"204","2010-07-29",29.139999
"205","2010-07-30",29.690001
"206","2010-08-02",29.389999
"207","2010-08-03",28.82
"208","2010-08-04",29.43
"209","2010-08-05",28.6
"210","2010-08-06",28.5
"211","2010-08-09",28.469999
"212","2010-08-10",28.42
"213","2010-08-11",28.370001
"214","2010-08-12",28.34
"215","2010-08-13",28.309999
"216","2010-08-16",28.200001
"217","2010-08-17",28.4
"218","2010-08-18",28.190001
"219","2010-08-19",28.32
"220","2010-08-20",28.469999
"221","2010-08-23",27.959999
"222","2010-08-24",28
"223","2010-08-25",27.77
"224","2010-08-26",27.6
"225","2010-08-27",27.92
"226","2010-08-30",27.75
"227","2010-08-31",27.82
"228","2010-09-01",28.139999
"229","2010-09-02",28.370001
"230","2010-09-03",28.15
"231","2010-09-07",27.860001
"232","2010-09-08",27.559999
"233","2010-09-09",27.799999
"234","2010-09-10",27.85
"235","2010-09-13",28
"236","2010-09-14",27.83
"237","2010-09-15",28.42
"238","2010-09-16",27.84
"239","2010-09-17",28
"240","2010-09-20",28.190001
"241","2010-09-21",28.01
"242","2010-09-22",28.469999
"243","2010-09-23",28.309999
"244","2010-09-24",28.389999
"245","2010-09-27",27.540001
"246","2010-09-28",27.25
"247","2010-09-29",27.870001
"248","2010-09-30",28.01
"249","2010-10-01",28.32
"250","2010-10-04",28.08
"251","2010-10-05",27.700001
"252","2010-10-06",27.92
"253","2010-10-07",27.639999
"254","2010-10-08",28
"255","2010-10-11",28.200001
"256","2010-10-12",28.629999
"257","2010-10-13",28.4
"258","2010-10-14",28.620001
"259","2010-10-15",28.879999
"260","2010-10-18",29.530001
"261","2010-10-19",29.49
"262","2010-10-20",29.67
"263","2010-10-21",29.32
"264","2010-10-22",29.809999
"265","2010-10-25",29.77
"266","2010-10-26",30
"267","2010-10-27",29.889999
"268","2010-10-28",29.59
"269","2010-10-29",29.809999
"270","2010-11-01",29.700001
"271","2010-11-02",29.34
"272","2010-11-03",29.389999
"273","2010-11-04",30.51
"274","2010-11-05",30.27
"275","2010-11-08",30.1
"276","2010-11-09",29.99
"277","2010-11-10",30.530001
"278","2010-11-11",30.09
"279","2010-11-12",29.98
"280","2010-11-15",30.110001
"281","2010-11-16",30.4
"282","2010-11-17",30.549999
"283","2010-11-18",31
"284","2010-11-19",30.73
"285","2010-11-22",30.889999
"286","2010-11-23",30.450001
"287","2010-11-24",30.59
"288","2010-11-26",30.459999
"289","2010-11-29",30.08
"290","2010-11-30",30.27
"291","2010-12-01",30.889999
"292","2010-12-02",30.969999
"293","2010-12-03",31.57
"294","2010-12-06",31.92
"295","2010-12-07",32.509998
"296","2010-12-08",33.299999
"297","2010-12-09",33.41
"298","2010-12-10",33
"299","2010-12-13",32.970001
"300","2010-12-14",33.189999
"301","2010-12-15",33.189999
"302","2010-12-16",33.509998
"303","2010-12-17",33.93
"304","2010-12-20",34.41
"305","2010-12-21",34.439999
"306","2010-12-22",34.450001
"307","2010-12-23",34.200001
"308","2010-12-27",34.599998
"309","2010-12-28",34.310001
"310","2010-12-29",34.360001
"311","2010-12-30",34.389999
"312","2010-12-31",34.080002
"313","2011-01-03",34.470001
"314","2011-01-04",34.27
"315","2011-01-05",34.32
"316","2011-01-06",34.34
"317","2011-01-07",34.240002
"318","2011-01-10",34.290001
"319","2011-01-11",33.939999
"320","2011-01-12",34.099998
"321","2011-01-13",34
"322","2011-01-14",33.73
"323","2011-01-18",33.59
"324","2011-01-19",33.580002
"325","2011-01-20",33.41
"326","2011-01-21",33.360001
"327","2011-01-24",33.84
"328","2011-01-25",34.130001
"329","2011-01-26",34.060001
"330","2011-01-27",34.220001
"331","2011-01-28",33.75
"332","2011-01-31",33.830002
"333","2011-02-01",34.18
"334","2011-02-02",33.880001
"335","2011-02-03",33.849998
"336","2011-02-04",33.759998
"337","2011-02-07",33.900002
"338","2011-02-08",33.77
"339","2011-02-09",33.900002
"340","2011-02-10",33.759998
"341","2011-02-11",33.860001
"342","2011-02-14",33.849998
"343","2011-02-15",33.73
"344","2011-02-16",33.75
"345","2011-02-17",33.43
"346","2011-02-18",33.779999
"347","2011-02-22",33.189999
"348","2011-02-23",32.57
"349","2011-02-24",32.439999
"350","2011-02-25",32.490002
"351","2011-02-28",32.349998
"352","2011-03-01",31.02
"353","2011-03-02",31.309999
"354","2011-03-03",31.299999
"355","2011-03-04",31.17
"356","2011-03-07",31.950001
"357","2011-03-08",32.299999
"358","2011-03-09",32.41
"359","2011-03-10",32.009998
"360","2011-03-11",32.200001
"361","2011-03-14",31.76
"362","2011-03-15",31.73
"363","2011-03-16",31.23
"364","2011-03-17",30.969999
"365","2011-03-18",31.620001
"366","2011-03-21",31.91
"367","2011-03-22",31.709999
"368","2011-03-23",31.950001
"369","2011-03-24",32.490002
"370","2011-03-25",32.400002
"371","2011-03-28",32.220001
"372","2011-03-29",32.709999
"373","2011-03-30",32.77
"374","2011-03-31",32.759998
"375","2011-04-01",33.299999
"376","2011-04-04",33.130001
"377","2011-04-05",33.459999
"378","2011-04-06",33.450001
"379","2011-04-07",33
"380","2011-04-08",32.610001
"381","2011-04-11",32.540001
"382","2011-04-12",32.619999
"383","2011-04-13",33.139999
"384","2011-04-14",33.34
"385","2011-04-15",33.080002
"386","2011-04-18",33
"387","2011-04-19",32.98
"388","2011-04-20",32.970001
"389","2011-04-21",33.02
"390","2011-04-25",33.16
"391","2011-04-26",33.450001
"392","2011-04-27",33.09
"393","2011-04-28",33
"394","2011-04-29",32.900002
"395","2011-05-02",32.849998
"396","2011-05-03",33.389999
"397","2011-05-04",33.599998
"398","2011-05-05",34.16
"399","2011-05-06",33.970001
"400","2011-05-09",34.009998
"401","2011-05-10",34.41
"402","2011-05-11",34.369999
"403","2011-05-12",34.700001
"404","2011-05-13",34.5
"405","2011-05-16",34.16
"406","2011-05-17",34.07
"407","2011-05-18",34.619999
"408","2011-05-19",34.720001
"409","2011-05-20",34.02
"410","2011-05-23",33.950001
"411","2011-05-24",33.73
"412","2011-05-25",33.84
"413","2011-05-26",33.790001
"414","2011-05-27",33.919998
"415","2011-05-31",34.049999
"416","2011-06-01",33.93
"417","2011-06-02",34.099998
"418","2011-06-03",34.119999
"419","2011-06-06",34.060001
"420","2011-06-07",33.59
"421","2011-06-08",33.57
"422","2011-06-09",33.889999
"423","2011-06-10",33.700001
"424","2011-06-13",33.560001
"425","2011-06-14",33.830002
"426","2011-06-15",33.82
"427","2011-06-16",34.049999
"428","2011-06-17",33.869999
"429","2011-06-20",33.939999
"430","2011-06-21",34
"431","2011-06-22",34.200001
"432","2011-06-23",34.330002
"433","2011-06-24",33.990002
"434","2011-06-27",33.970001
"435","2011-06-28",34.27
"436","2011-06-29",34.369999
"437","2011-06-30",34.619999
"438","2011-07-01",34.91
"439","2011-07-05",34.75
"440","2011-07-06",34.98
"441","2011-07-07",35.150002
"442","2011-07-08",34.950001
"443","2011-07-11",34.450001
"444","2011-07-12",34.049999
"445","2011-07-13",34.139999
"446","2011-07-14",33.540001
"447","2011-07-15",33.310001
"448","2011-07-18",33.700001
"449","2011-07-19",33.380001
"450","2011-07-20",33.400002
"451","2011-07-21",33.549999
"452","2011-07-22",33.509998
"453","2011-07-25",33.669998
"454","2011-07-26",33.5
"455","2011-07-27",33.16
"456","2011-07-28",33.23
"457","2011-07-29",33.299999
"458","2011-08-01",32.799999
"459","2011-08-02",31.450001
"460","2011-08-03",33.43
"461","2011-08-04",32.990002
"462","2011-08-05",33.18
"463","2011-08-08",31.5
"464","2011-08-09",31.93
"465","2011-08-10",30.98
"466","2011-08-11",31.92
"467","2011-08-12",32.220001
"468","2011-08-15",32.209999
"469","2011-08-16",32.5
"470","2011-08-17",32.389999
"471","2011-08-18",31.68
"472","2011-08-19",31.639999
"473","2011-08-22",32.830002
"474","2011-08-23",33.970001
"475","2011-08-24",33.970001
"476","2011-08-25",33.32
"477","2011-08-26",33.669998
"478","2011-08-29",34.419998
"479","2011-08-30",34.52
"480","2011-08-31",34.84
"481","2011-09-01",34.540001
"482","2011-09-02",33.919998
"483","2011-09-06",33.459999
"484","2011-09-07",34.330002
"485","2011-09-08",34.200001
"486","2011-09-09",33.439999
"487","2011-09-12",33.259998
"488","2011-09-13",33.66
"489","2011-09-14",34.740002
"490","2011-09-15",34.790001
"491","2011-09-16",34.779999
"492","2011-09-19",34.360001
"493","2011-09-20",34.869999
"494","2011-09-21",35
"495","2011-09-22",33.93
"496","2011-09-23",33.130001
"497","2011-09-26",33.619999
"498","2011-09-27",34.490002
"499","2011-09-28",34.169998
"500","2011-09-29",34.490002
"501","2011-09-30",34.77
"502","2011-10-03",33.060001
"503","2011-10-04",34.639999
"504","2011-10-05",34.25
"505","2011-10-06",34.310001
"506","2011-10-07",34.619999
"507","2011-10-10",34.950001
"508","2011-10-11",35
"509","2011-10-12",35.080002
"510","2011-10-13",34.73
"511","2011-10-14",34.900002
"512","2011-10-17",33.900002
"513","2011-10-18",33.900002
"514","2011-10-19",34.029999
"515","2011-10-20",34.43
"516","2011-10-21",34.580002
"517","2011-10-24",34.77
"518","2011-10-25",33.970001
"519","2011-10-26",34.139999
"520","2011-10-27",34.77
"521","2011-10-28",34.959999
"522","2011-10-31",35.150002
"523","2011-11-01",33.720001
"524","2011-11-02",35.799999
"525","2011-11-03",37.419998
"526","2011-11-04",37.970001
"527","2011-11-07",37.880001
"528","2011-11-08",37.799999
"529","2011-11-09",37.459999
"530","2011-11-10",37.720001
"531","2011-11-11",37.779999
"532","2011-11-14",37.240002
"533","2011-11-15",37.709999
"534","2011-11-16",37.060001
"535","2011-11-17",36.450001
"536","2011-11-18",36.189999
"537","2011-11-21",36.540001
"538","2011-11-22",36.889999
"539","2011-11-23",36.799999
"540","2011-11-25",37.150002
"541","2011-11-28",37.279999
"542","2011-11-29",37.360001
"543","2011-11-30",39.279999
"544","2011-12-01",38.75
"545","2011-12-02",39.299999
"546","2011-12-05",38.740002
"547","2011-12-06",38.060001
"548","2011-12-07",38.57
"549","2011-12-08",38
"550","2011-12-09",38.91
"551","2011-12-12",38.57
"552","2011-12-13",38.540001
"553","2011-12-14",38.27
"554","2011-12-15",38.48
"555","2011-12-16",39.400002
"556","2011-12-19",39.07
"557","2011-12-20",39.830002
"558","2011-12-21",39.5
"559","2011-12-22",39.18
"560","2011-12-23",39.630001
"561","2011-12-27",39.950001
"562","2011-12-28",39.869999
"563","2011-12-29",40.009998
"564","2011-12-30",40.130001
"565","2012-01-03",39.360001
"566","2012-01-04",38.98
"567","2012-01-05",39.130001
"568","2012-01-06",39.369999
"569","2012-01-09",39.380001
"570","2012-01-10",39.77
"571","2012-01-11",40.23
"572","2012-01-12",39.799999
"573","2012-01-13",40
"574","2012-01-17",39.290001
"575","2012-01-18",39.970001
"576","2012-01-19",40.48
"577","2012-01-20",40.009998
"578","2012-01-23",39.959999
"579","2012-01-24",39.98
"580","2012-01-25",40.299999
"581","2012-01-26",40.09
"582","2012-01-27",40.259998
"583","2012-01-30",40.259998
"584","2012-01-31",40.060001
"585","2012-02-01",39.919998
"586","2012-02-02",39.470001
"587","2012-02-03",40.610001
"588","2012-02-06",41.099998
"589","2012-02-07",40.919998
"590","2012-02-08",40.810001
"591","2012-02-09",40.68
"592","2012-02-10",40.439999
"593","2012-02-13",40.470001
"594","2012-02-14",40.650002
"595","2012-02-15",41.299999
"596","2012-02-16",41.540001
"597","2012-02-17",41.279999
"598","2012-02-21",40.970001
"599","2012-02-22",41.23
"600","2012-02-23",41.75
"601","2012-02-24",42
"602","2012-02-27",42.139999
"603","2012-02-28",42.18
"604","2012-02-29",43.5
"605","2012-03-01",43.200001
"606","2012-03-02",42.650002
"607","2012-03-05",43.57
"608","2012-03-06",43.799999
"609","2012-03-07",44.16
"610","2012-03-08",44.150002
"611","2012-03-09",45.099998
"612","2012-03-12",44.740002
"613","2012-03-13",45.389999
"614","2012-03-14",44.650002
"615","2012-03-15",44.990002
"616","2012-03-16",44.73
"617","2012-03-19",45.220001
"618","2012-03-20",45.439999
"619","2012-03-21",45.799999
"620","2012-03-22",46.09
"621","2012-03-23",46
"622","2012-03-26",47.330002
"623","2012-03-27",46.889999
"624","2012-03-28",46.77
"625","2012-03-29",46.939999
"626","2012-03-30",46.970001
"627","2012-04-02",46.82
"628","2012-04-03",47.34
"629","2012-04-04",47.189999
"630","2012-04-05",47.130001
"631","2012-04-09",46.830002
"632","2012-04-10",46.34
"633","2012-04-11",47.91
"634","2012-04-12",47.470001
"635","2012-04-13",47.23
"636","2012-04-16",47.040001
"637","2012-04-17",47.689999
"638","2012-04-18",48
"639","2012-04-19",47.619999
"640","2012-04-20",47.970001
"641","2012-04-23",48.139999
"642","2012-04-24",47.77
"643","2012-04-25",48.470001
"644","2012-04-26",49.23
"645","2012-04-27",49.43
"646","2012-04-30",48.950001
"647","2012-05-01",48.169998
"648","2012-05-02",49.18
"649","2012-05-03",48.84
"650","2012-05-04",49.029999
"651","2012-05-07",48.810001
"652","2012-05-08",48.990002
"653","2012-05-09",48.189999
"654","2012-05-10",48.52
"655","2012-05-11",48.939999
"656","2012-05-14",48.689999
"657","2012-05-15",48.889999
"658","2012-05-16",48.98
"659","2012-05-17",47.939999
"660","2012-05-18",47.32
"661","2012-05-21",47.580002
"662","2012-05-22",47.970001
"663","2012-05-23",47.959999
"664","2012-05-24",47.98
"665","2012-05-25",47.959999
"666","2012-05-29",48.09
"667","2012-05-30",47.889999
"668","2012-05-31",47.900002
"669","2012-06-01",46.75
"670","2012-06-04",46.549999
"671","2012-06-05",46.369999
"672","2012-06-06",47.299999
"673","2012-06-07",47.09
"674","2012-06-08",47.59
"675","2012-06-11",47.599998
"676","2012-06-12",47.43
"677","2012-06-13",47.700001
"678","2012-06-14",48.080002
"679","2012-06-15",48.549999
"680","2012-06-18",48.849998
"681","2012-06-19",49.040001
"682","2012-06-20",48.43
"683","2012-06-21",48.450001
"684","2012-06-22",48.080002
"685","2012-06-25",47.400002
"686","2012-06-26",47.580002
"687","2012-06-27",48.369999
"688","2012-06-28",47.919998
"689","2012-06-29",49.259998
"690","2012-07-02",50.150002
"691","2012-07-03",50.07
"692","2012-07-05",49.880001
"693","2012-07-06",49.689999
"694","2012-07-09",49.759998
"695","2012-07-10",49.830002
"696","2012-07-11",49.779999
"697","2012-07-12",49.830002
"698","2012-07-13",50.650002
"699","2012-07-16",50.009998
"700","2012-07-17",50.939999
"701","2012-07-18",50.740002
"702","2012-07-19",50.439999
"703","2012-07-20",49.549999
"704","2012-07-23",49.41
"705","2012-07-24",48.950001
"706","2012-07-25",48.93
"707","2012-07-26",49.919998
"708","2012-07-27",50.860001
"709","2012-07-30",50.450001
"710","2012-07-31",50.25
"711","2012-08-01",47.880001
"712","2012-08-02",47.790001
"713","2012-08-03",47.380001
"714","2012-08-06",46.389999
"715","2012-08-07",47.130001
"716","2012-08-08",48.959999
"717","2012-08-09",48.740002
"718","2012-08-10",48.619999
"719","2012-08-13",48.73
"720","2012-08-14",49.02
"721","2012-08-15",48.830002
"722","2012-08-16",48.709999
"723","2012-08-17",49.119999
"724","2012-08-20",48.880001
"725","2012-08-21",48.689999
"726","2012-08-22",48.32
"727","2012-08-23",48.349998
"728","2012-08-24",48.580002
"729","2012-08-27",48.290001
"730","2012-08-28",47.93
"731","2012-08-29",48.240002
"732","2012-08-30",48.009998
"733","2012-08-31",48.52
"734","2012-09-04",48.299999
"735","2012-09-05",47.639999
"736","2012-09-06",49.130001
"737","2012-09-07",48.900002
"738","2012-09-10",48.080002
"739","2012-09-11",47.98
"740","2012-09-12",48.150002
"741","2012-09-13",48.080002
"742","2012-09-14",47.68
"743","2012-09-17",47.959999
"744","2012-09-18",47.91
"745","2012-09-19",47.59
"746","2012-09-20",47.299999
"747","2012-09-21",47.189999
"748","2012-09-24",47.259998
"749","2012-09-25",46.810001
"750","2012-09-26",47.240002
"751","2012-09-27",47.810001
"752","2012-09-28",47.610001
"753","2012-10-01",47.400002
"754","2012-10-02",47.02
"755","2012-10-03",47.630001
"756","2012-10-04",47.880001
"757","2012-10-05",48.16
"758","2012-10-08",48.34
"759","2012-10-09",47.720001
"760","2012-10-10",47.34
"761","2012-10-11",46.93
"762","2012-10-12",47.029999
"763","2012-10-15",46.990002
"764","2012-10-16",47.380001
"765","2012-10-17",47.419998
"766","2012-10-18",46.959999
"767","2012-10-19",46.5
"768","2012-10-22",45.950001
"769","2012-10-23",46.299999
"770","2012-10-24",46.5
"771","2012-10-25",46.290001
"772","2012-10-26",46.669998
"773","2012-10-31",51.119999
"774","2012-11-01",51.349998
"775","2012-11-02",49.59
"776","2012-11-05",49.779999
"777","2012-11-06",50.41
"778","2012-11-07",49.540001
"779","2012-11-08",49.330002
"780","2012-11-09",49.07
"781","2012-11-12",49.110001
"782","2012-11-13",49.040001
"783","2012-11-14",48.490002
"784","2012-11-15",47.970001
"785","2012-11-16",48.09
"786","2012-11-19",48.029999
"787","2012-11-20",47.779999
"788","2012-11-21",48.360001
"789","2012-11-23",48.09
"790","2012-11-26",48.52
"791","2012-11-27",48.349998
"792","2012-11-28",48.91
"793","2012-11-29",49.529999
"794","2012-11-30",49.84
"795","2012-12-03",49.669998
"796","2012-12-04",48.599998
"797","2012-12-05",49
"798","2012-12-06",49.07
"799","2012-12-07",49.509998
"800","2012-12-10",49.450001
"801","2012-12-11",49.740002
"802","2012-12-12",49.779999
"803","2012-12-13",49.209999
"804","2012-12-14",48.84
"805","2012-12-17",50.290001
"806","2012-12-18",50.23
"807","2012-12-19",51.110001
"808","2012-12-20",51.130001
"809","2012-12-21",50.959999
"810","2012-12-24",50.700001
"811","2012-12-26",50.110001
"812","2012-12-27",50.110001
"813","2012-12-28",50.110001
"814","2012-12-31",50.970001
"815","2013-01-02",52.98
"816","2013-01-03",53.59
"817","2013-01-04",53.5
"818","2013-01-07",53.259998
"819","2013-01-08",53.900002
"820","2013-01-09",53.950001
"821","2013-01-10",53.869999
"822","2013-01-11",53.900002
"823","2013-01-14",54.419998
"824","2013-01-15",55.029999
"825","2013-01-16",53.889999
"826","2013-01-17",53.84
"827","2013-01-18",54.580002
"828","2013-01-22",54.540001
"829","2013-01-23",54.52
"830","2013-01-24",55.18
"831","2013-01-25",54.990002
"832","2013-01-28",54.970001
"833","2013-01-29",55.310001
"834","2013-01-30",55.299999
"835","2013-01-31",55.16
"836","2013-02-01",55.709999
"837","2013-02-04",54.810001
"838","2013-02-05",55.099998
"839","2013-02-06",54.5
"840","2013-02-07",54.290001
"841","2013-02-08",54.900002
"842","2013-02-11",54.619999
"843","2013-02-12",54.23
"844","2013-02-13",54.57
"845","2013-02-14",54.27
"846","2013-02-15",54.880001
"847","2013-02-19",55
"848","2013-02-20",54.310001
"849","2013-02-21",53.73
"850","2013-02-22",54.439999
"851","2013-02-25",53.700001
"852","2013-02-26",53.900002
"853","2013-02-27",58.049999
"854","2013-02-28",58.470001
"855","2013-03-01",59
"856","2013-03-04",59.369999
"857","2013-03-05",59.32
"858","2013-03-06",59.34
"859","2013-03-07",59.369999
"860","2013-03-08",59.709999
"861","2013-03-11",59.84
"862","2013-03-12",58.700001
"863","2013-03-13",59.189999
"864","2013-03-14",59.560001
"865","2013-03-15",60.049999
"866","2013-03-18",59.73
"867","2013-03-19",59.830002
"868","2013-03-20",60.07
"869","2013-03-21",60.02
"870","2013-03-22",61.23
"871","2013-03-25",61.099998
"872","2013-03-26",61.380001
"873","2013-03-27",61.549999
"874","2013-03-28",61.619999
"875","2013-04-01",61.139999
"876","2013-04-02",61.080002
"877","2013-04-03",60.470001
"878","2013-04-04",59.98
"879","2013-04-05",58.900002
"880","2013-04-08",59.93
"881","2013-04-09",59.779999
"882","2013-04-10",61.23
"883","2013-04-11",61.029999
"884","2013-04-12",61.150002
"885","2013-04-15",59.93
"886","2013-04-16",59.75
"887","2013-04-17",59.669998
"888","2013-04-18",59.139999
"889","2013-04-19",59.029999
"890","2013-04-22",59.18
"891","2013-04-23",59.869999
"892","2013-04-24",59.630001
"893","2013-04-25",60.110001
"894","2013-04-26",59.82
"895","2013-04-29",60.490002
"896","2013-04-30",61.290001
"897","2013-05-01",60.619999
"898","2013-05-02",60.650002
"899","2013-05-03",60.580002
"900","2013-05-06",60.459999
"901","2013-05-07",60.849998
"902","2013-05-08",61.02
"903","2013-05-09",60.810001
"904","2013-05-10",60.59
"905","2013-05-13",60.400002
"906","2013-05-14",60.700001
"907","2013-05-15",60.799999
"908","2013-05-16",60.400002
"909","2013-05-17",60.720001
"910","2013-05-20",60.330002
"911","2013-05-21",60.41
"912","2013-05-22",59.900002
"913","2013-05-23",59.990002
"914","2013-05-24",59.34
"915","2013-05-28",59.5
"916","2013-05-29",59.299999
"917","2013-05-30",59.18
"918","2013-05-31",58.82
"919","2013-06-03",59.41
"920","2013-06-04",58.849998
"921","2013-06-05",57.75
"922","2013-06-06",58.599998
"923","2013-06-07",59.18
"924","2013-06-10",59.259998
"925","2013-06-11",59.369999
"926","2013-06-12",58.650002
"927","2013-06-13",58.75
"928","2013-06-14",58.810001
"929","2013-06-17",59.66
"930","2013-06-18",60.110001
"931","2013-06-19",59.290001
"932","2013-06-20",57.700001
"933","2013-06-21",57.779999
"934","2013-06-24",58.119999
"935","2013-06-25",58.099998
"936","2013-06-26",58
"937","2013-06-27",58.650002
"938","2013-06-28",59.700001
"939","2013-07-01",60.709999
"940","2013-07-02",60.470001
"941","2013-07-03",60.91
"942","2013-07-05",61.23
"943","2013-07-08",61.549999
"944","2013-07-09",61.5
"945","2013-07-10",61.669998
"946","2013-07-11",62.639999
"947","2013-07-12",63.240002
"948","2013-07-15",62.880001
"949","2013-07-16",62.099998
"950","2013-07-17",61.75
"951","2013-07-18",61.75
"952","2013-07-19",61.869999
"953","2013-07-22",62.040001
"954","2013-07-23",61.68
"955","2013-07-24",61.57
"956","2013-07-25",61.700001
"957","2013-07-26",61.470001
"958","2013-07-29",61.23
"959","2013-07-30",60.860001
"960","2013-07-31",64.360001
