"","date","NBN"
"119","2007-06-22",17.48
"120","2007-06-25",17.450001
"121","2007-06-26",17.469999
"122","2007-06-27",17.879999
"123","2007-06-28",17.85
"124","2007-06-29",18.01
"125","2007-07-02",18.43
"126","2007-07-03",18
"127","2007-07-05",18.6
"128","2007-07-06",18.35
"129","2007-07-09",18.75
"130","2007-07-10",19
"131","2007-07-11",18.85
"132","2007-07-12",18.65
"133","2007-07-13",18.65
"134","2007-07-16",18.65
"135","2007-07-17",19.209999
"136","2007-07-18",18.9
"137","2007-07-19",19.040001
"138","2007-07-20",19.040001
"139","2007-07-23",18.58
"140","2007-07-24",18.610001
"141","2007-07-25",18.610001
"142","2007-07-26",18.549999
"143","2007-07-27",18.58
"144","2007-07-30",18.59
"145","2007-07-31",18.75
"146","2007-08-01",18.700001
"147","2007-08-02",18.5
"148","2007-08-03",17.75
"149","2007-08-06",17.6
"150","2007-08-07",17.700001
"151","2007-08-08",17.5
"152","2007-08-09",17.25
"153","2007-08-10",17.139999
"154","2007-08-13",17
"155","2007-08-14",17
"156","2007-08-15",16.799999
"157","2007-08-16",16.4
"158","2007-08-17",16.43
"159","2007-08-20",16.299999
"160","2007-08-21",16.5
"161","2007-08-22",16.67
"162","2007-08-23",16.25
"163","2007-08-24",16.5
"164","2007-08-27",16.5
"165","2007-08-28",16.23
"166","2007-08-29",16.299999
"167","2007-08-30",16.799999
"168","2007-08-31",16.85
"169","2007-09-04",17.190001
"170","2007-09-05",17.190001
"171","2007-09-06",17.190001
"172","2007-09-07",17.299999
"173","2007-09-10",17.299999
"174","2007-09-11",17.75
"175","2007-09-12",18.25
"176","2007-09-13",17.5
"177","2007-09-14",17.5
"178","2007-09-17",17.5
"179","2007-09-18",17.75
"180","2007-09-19",17.75
"181","2007-09-20",17.75
"182","2007-09-21",17.700001
"183","2007-09-24",17.74
"184","2007-09-25",17.74
"185","2007-09-26",17.74
"186","2007-09-27",17.700001
"187","2007-09-28",17.700001
"188","2007-10-01",17.700001
"189","2007-10-02",17.700001
"190","2007-10-03",17.700001
"191","2007-10-04",17.700001
"192","2007-10-05",17.700001
"193","2007-10-08",17.75
"194","2007-10-09",17.700001
"195","2007-10-10",17.700001
"196","2007-10-11",17.35
"197","2007-10-12",17.35
"198","2007-10-15",17.35
"199","2007-10-16",17.35
"200","2007-10-17",17.299999
"201","2007-10-18",17.299999
"202","2007-10-19",17
"203","2007-10-22",16.9
"204","2007-10-23",17.01
"205","2007-10-24",17.35
"206","2007-10-25",17.35
"207","2007-10-26",16.950001
"208","2007-10-29",16.6
"209","2007-10-30",16.6
"210","2007-10-31",16.6
"211","2007-11-01",16.67
"212","2007-11-02",16.6
"213","2007-11-05",16.6
"214","2007-11-06",16.15
"215","2007-11-07",16.5
"216","2007-11-08",16.48
"217","2007-11-09",15.64
"218","2007-11-12",16.26
"219","2007-11-13",16.450001
"220","2007-11-14",16.120001
"221","2007-11-15",16.25
"222","2007-11-16",16.24
"223","2007-11-19",15.84
"224","2007-11-20",16.15
"225","2007-11-21",15.31
"226","2007-11-23",15.31
"227","2007-11-26",15.75
"228","2007-11-27",15.5
"229","2007-11-28",16.15
"230","2007-11-29",16.15
"231","2007-11-30",16.5
"232","2007-12-03",15.75
"233","2007-12-04",15.75
"234","2007-12-05",15.75
"235","2007-12-06",15.85
"236","2007-12-07",15.7
"237","2007-12-10",16
"238","2007-12-11",15.9
"239","2007-12-12",15.9
"240","2007-12-13",15.2
"241","2007-12-14",15.5
"242","2007-12-17",15.4
"243","2007-12-18",15
"244","2007-12-19",14.61
"245","2007-12-20",14.85
"246","2007-12-21",14.85
"247","2007-12-24",15
"248","2007-12-26",14.1
"249","2007-12-27",14
"250","2007-12-28",14.5
"251","2007-12-31",14.25
"252","2008-01-02",14.15
"253","2008-01-03",14.35
"254","2008-01-04",14.71
"255","2008-01-07",14.94
"256","2008-01-08",14.4
"257","2008-01-09",14.85
"258","2008-01-10",14.6
"259","2008-01-11",15
"260","2008-01-14",14.5
"261","2008-01-15",14.87
"262","2008-01-16",14.26
"263","2008-01-17",14.26
"264","2008-01-18",14
"265","2008-01-22",15
"266","2008-01-23",14.95
"267","2008-01-24",15
"268","2008-01-25",15
"269","2008-01-28",15
"270","2008-01-29",15
"271","2008-01-30",14.77
"272","2008-01-31",15.35
"273","2008-02-01",15.65
"274","2008-02-04",15.75
"275","2008-02-05",15.75
"276","2008-02-06",15.75
"277","2008-02-07",15.45
"278","2008-02-08",15.6
"279","2008-02-11",15.6
"280","2008-02-12",14.5
"281","2008-02-13",14.7
"282","2008-02-14",14.5
"283","2008-02-15",14.52
"284","2008-02-19",14.72
"285","2008-02-20",15.1
"286","2008-02-21",15.1
"287","2008-02-22",15.1
"288","2008-02-25",14.9
"289","2008-02-26",15
"290","2008-02-27",15.25
"291","2008-02-28",15.25
"292","2008-02-29",15
"293","2008-03-03",14.9
"294","2008-03-04",14.75
"295","2008-03-05",14.42
"296","2008-03-06",14.75
"297","2008-03-07",14.5
"298","2008-03-10",14.5
"299","2008-03-11",14.5
"300","2008-03-12",15
"301","2008-03-13",15
"302","2008-03-14",15
"303","2008-03-17",13.5
"304","2008-03-18",14
"305","2008-03-19",14.3
"306","2008-03-20",14.5
"307","2008-03-24",14.5
"308","2008-03-25",14.5
"309","2008-03-26",14.5
"310","2008-03-27",14.8
"311","2008-03-28",14.8
"312","2008-03-31",14.8
"313","2008-04-01",14.76
"314","2008-04-02",14.76
"315","2008-04-03",14.76
"316","2008-04-04",14.76
"317","2008-04-07",14.76
"318","2008-04-08",14.76
"319","2008-04-09",14.76
"320","2008-04-10",14.5
"321","2008-04-11",14.5
"322","2008-04-14",14.65
"323","2008-04-15",14.65
"324","2008-04-16",14.65
"325","2008-04-17",14.6
"326","2008-04-18",14.6
"327","2008-04-21",15
"328","2008-04-22",15
"329","2008-04-23",14
"330","2008-04-24",14
"331","2008-04-25",13.5
"332","2008-04-28",13.5
"333","2008-04-29",13.53
"334","2008-04-30",13.7
"335","2008-05-01",14.17
"336","2008-05-02",14.15
"337","2008-05-05",14.15
"338","2008-05-06",14.15
"339","2008-05-07",14.5
"340","2008-05-08",14.5
"341","2008-05-09",14.5
"342","2008-05-12",14.5
"343","2008-05-13",13.5
"344","2008-05-14",14
"345","2008-05-15",13.51
"346","2008-05-16",13.51
"347","2008-05-19",13.6
"348","2008-05-20",13.6
"349","2008-05-21",14
"350","2008-05-22",14
"351","2008-05-23",13.06
"352","2008-05-27",13.06
"353","2008-05-28",13.08
"354","2008-05-29",14
"355","2008-05-30",13.52
"356","2008-06-02",13.52
"357","2008-06-03",14
"358","2008-06-04",14
"359","2008-06-05",14
"360","2008-06-06",14
"361","2008-06-09",14
"362","2008-06-10",14
"363","2008-06-11",13.75
"364","2008-06-12",13.75
"365","2008-06-13",13
"366","2008-06-16",13
"367","2008-06-17",13
"368","2008-06-18",13.1
"369","2008-06-19",13.1
"370","2008-06-20",13.1
"371","2008-06-23",13.1
"372","2008-06-24",13
"373","2008-06-25",13
"374","2008-06-26",12.5
"375","2008-06-27",12.5
"376","2008-06-30",11.25
"377","2008-07-01",11.3
"378","2008-07-02",11.6
"379","2008-07-03",11
"380","2008-07-07",11.01
"381","2008-07-08",11.01
"382","2008-07-09",11.01
"383","2008-07-10",11.01
"384","2008-07-11",11.01
"385","2008-07-14",11.01
"386","2008-07-15",10
"387","2008-07-16",10.75
"388","2008-07-17",11.45
"389","2008-07-18",11.4
"390","2008-07-21",11.4
"391","2008-07-22",11.65
"392","2008-07-23",11.6
"393","2008-07-24",11.6
"394","2008-07-25",12
"395","2008-07-28",12
"396","2008-07-29",12
"397","2008-07-30",10.27
"398","2008-07-31",9.86
"399","2008-08-01",9.86
"400","2008-08-04",10
"401","2008-08-05",10
"402","2008-08-06",10.01
"403","2008-08-07",10
"404","2008-08-08",11.15
"405","2008-08-11",11.4
"406","2008-08-12",11.4
"407","2008-08-13",11.6
"408","2008-08-14",11.59
"409","2008-08-15",11.6
"410","2008-08-18",12.45
"411","2008-08-19",12.4
"412","2008-08-20",12.25
"413","2008-08-21",12.25
"414","2008-08-22",12.45
"415","2008-08-25",12.5
"416","2008-08-26",12.5
"417","2008-08-27",12
"418","2008-08-28",11.05
"419","2008-08-29",11.05
"420","2008-09-02",11.05
"421","2008-09-03",11.05
"422","2008-09-04",12
"423","2008-09-05",12.5
"424","2008-09-08",12.5
"425","2008-09-09",12.5
"426","2008-09-10",12.5
"427","2008-09-11",12.5
"428","2008-09-12",12.5
"429","2008-09-15",12.5
"430","2008-09-16",12.25
"431","2008-09-17",11.6
"432","2008-09-18",11.6
"433","2008-09-19",12.5
"434","2008-09-22",12
"435","2008-09-23",12
"436","2008-09-24",12.25
"437","2008-09-25",11.5
"438","2008-09-26",12
"439","2008-09-29",12
"440","2008-09-30",11.52
"441","2008-10-01",11.52
"442","2008-10-02",11.5
"443","2008-10-03",11.5
"444","2008-10-06",11.52
"445","2008-10-07",11.52
"446","2008-10-08",11
"447","2008-10-09",11
"448","2008-10-10",11
"449","2008-10-13",11
"450","2008-10-14",11.5
"451","2008-10-15",10.45
"452","2008-10-16",10
"453","2008-10-17",10.75
"454","2008-10-20",10.75
"455","2008-10-21",10.75
"456","2008-10-22",8.5
"457","2008-10-23",9
"458","2008-10-24",9
"459","2008-10-27",9.8
"460","2008-10-28",9.5
"461","2008-10-29",9.5
"462","2008-10-30",9.65
"463","2008-10-31",9.01
"464","2008-11-03",10
"465","2008-11-04",9.01
"466","2008-11-05",9.51
"467","2008-11-06",9.05
"468","2008-11-07",9.25
"469","2008-11-10",9.5
"470","2008-11-11",9
"471","2008-11-12",9
"472","2008-11-13",9.52
"473","2008-11-14",9
"474","2008-11-17",9
"475","2008-11-18",9
"476","2008-11-19",9.03
"477","2008-11-20",9.03
"478","2008-11-21",9.51
"479","2008-11-24",9.01
"480","2008-11-25",8.8
"481","2008-11-26",9
"482","2008-11-28",9
"483","2008-12-01",9
"484","2008-12-02",8.2
"485","2008-12-03",7.71
"486","2008-12-04",8
"487","2008-12-05",7.5
"488","2008-12-08",8
"489","2008-12-09",7.99
"490","2008-12-10",7.74
"491","2008-12-11",7.5
"492","2008-12-12",7.24
"493","2008-12-15",7.3
"494","2008-12-16",7.53
"495","2008-12-17",7.44
"496","2008-12-18",7.44
"497","2008-12-19",6.76
"498","2008-12-22",7.53
"499","2008-12-23",7.2
"500","2008-12-24",7.42
"501","2008-12-26",7.26
"502","2008-12-29",7.14
"503","2008-12-30",7.12
"504","2008-12-31",7.21
"505","2009-01-02",8
"506","2009-01-05",8
"507","2009-01-06",7.81
"508","2009-01-07",8.55
"509","2009-01-08",8.41
"510","2009-01-09",8.33
"511","2009-01-12",8.33
"512","2009-01-13",8.26
"513","2009-01-14",8.26
"514","2009-01-15",8.24
"515","2009-01-16",8.24
"516","2009-01-20",8.3
"517","2009-01-21",8.29
"518","2009-01-22",7.55
"519","2009-01-23",7.55
"520","2009-01-26",7.55
"521","2009-01-27",7.55
"522","2009-01-28",8
"523","2009-01-29",6.9
"524","2009-01-30",6.9
"525","2009-02-02",8
"526","2009-02-03",8
"527","2009-02-04",7
"528","2009-02-05",6.75
"529","2009-02-06",7.2
"530","2009-02-09",7.2
"531","2009-02-10",7.2
"532","2009-02-11",8.75
"533","2009-02-12",8.73
"534","2009-02-13",8.58
"535","2009-02-17",8.5
"536","2009-02-18",8.5
"537","2009-02-19",7.75
"538","2009-02-20",8.5
"539","2009-02-23",7.75
"540","2009-02-24",8.5
"541","2009-02-25",8.5
"542","2009-02-26",8.5
"543","2009-02-27",8.12
"544","2009-03-02",8.84
"545","2009-03-03",8.84
"546","2009-03-04",8.84
"547","2009-03-05",7.05
"548","2009-03-06",7.05
"549","2009-03-09",7.28
"550","2009-03-10",7.28
"551","2009-03-11",7.28
"552","2009-03-12",7.28
"553","2009-03-13",7.66
"554","2009-03-16",8.24
"555","2009-03-17",8.24
"556","2009-03-18",8.71
"557","2009-03-19",8.71
"558","2009-03-20",8.74
"559","2009-03-23",8.75
"560","2009-03-24",8.75
"561","2009-03-25",8.75
"562","2009-03-26",8.75
"563","2009-03-27",8.99
"564","2009-03-30",8.99
"565","2009-03-31",7.51
"566","2009-04-01",7.51
"567","2009-04-02",7.51
"568","2009-04-03",9.1
"569","2009-04-06",9.49
"570","2009-04-07",9.5
"571","2009-04-08",9.5
"572","2009-04-09",9.49
"573","2009-04-13",9.49
"574","2009-04-14",9.49
"575","2009-04-15",9.49
"576","2009-04-16",9.55
"577","2009-04-17",9.51
"578","2009-04-20",9.51
"579","2009-04-21",9.1
"580","2009-04-22",9.1
"581","2009-04-23",7.55
"582","2009-04-24",7.55
"583","2009-04-27",7.87
"584","2009-04-28",7.87
"585","2009-04-29",7.8
"586","2009-04-30",7.85
"587","2009-05-01",7.87
"588","2009-05-04",7.89
"589","2009-05-05",7.89
"590","2009-05-06",7.9
"591","2009-05-07",7.9
"592","2009-05-08",8.13
"593","2009-05-11",8.13
"594","2009-05-12",8.13
"595","2009-05-13",8.48
"596","2009-05-14",8.5
"597","2009-05-15",8.5
"598","2009-05-18",7.84
"599","2009-05-19",7.84
"600","2009-05-20",8.5
"601","2009-05-21",7.85
"602","2009-05-22",7.84
"603","2009-05-26",8.05
"604","2009-05-27",8
"605","2009-05-28",10.97
"606","2009-05-29",9.45
"607","2009-06-01",8.52
"608","2009-06-02",8.42
"609","2009-06-03",10.55
"610","2009-06-04",9
"611","2009-06-05",9
"612","2009-06-08",8.54
"613","2009-06-09",9.93
"614","2009-06-10",8.8
"615","2009-06-11",9
"616","2009-06-12",9
"617","2009-06-15",8.52
"618","2009-06-16",8.57
"619","2009-06-17",8.53
"620","2009-06-18",8.53
"621","2009-06-19",8.53
"622","2009-06-22",8.53
"623","2009-06-23",8.5
"624","2009-06-24",8.2
"625","2009-06-25",8.2
"626","2009-06-26",8.35
"627","2009-06-29",10.29
"628","2009-06-30",8.1
"629","2009-07-01",10
"630","2009-07-02",9.5
"631","2009-07-06",9.6
"632","2009-07-07",9.07
"633","2009-07-08",8.56
"634","2009-07-09",9.79
"635","2009-07-10",9.19
"636","2009-07-13",8.99
"637","2009-07-14",8.99
"638","2009-07-15",8.41
"639","2009-07-16",8.95
"640","2009-07-17",8.95
"641","2009-07-20",9.5
"642","2009-07-21",9.3
"643","2009-07-22",9.3
"644","2009-07-23",9.1
"645","2009-07-24",9.15
"646","2009-07-27",9.3
"647","2009-07-28",8.9
"648","2009-07-29",8.9
"649","2009-07-30",8.9
"650","2009-07-31",8.9
"651","2009-08-03",9
"652","2009-08-04",9
"653","2009-08-05",9
"654","2009-08-06",8.8
"655","2009-08-07",7.66
"656","2009-08-10",9.72
"657","2009-08-11",8.12
"658","2009-08-12",8.12
"659","2009-08-13",8.32
"660","2009-08-14",8.32
"661","2009-08-17",8.32
"662","2009-08-18",9.31
"663","2009-08-19",9.31
"664","2009-08-20",9.31
"665","2009-08-21",8.96
"666","2009-08-24",8.96
"667","2009-08-25",8.96
"668","2009-08-26",9
"669","2009-08-27",9
"670","2009-08-28",9
"671","2009-08-31",9
"672","2009-09-01",9
"673","2009-09-02",8.78
"674","2009-09-03",8.4
"675","2009-09-04",8.4
"676","2009-09-08",8.89
"677","2009-09-09",8.83
"678","2009-09-10",8.79
"679","2009-09-11",8.74
"680","2009-09-14",8.74
"681","2009-09-15",8.74
"682","2009-09-16",8.29
"683","2009-09-17",8.4
"684","2009-09-18",8.4
"685","2009-09-21",8.8
"686","2009-09-22",8.7
"687","2009-09-23",8.7
"688","2009-09-24",8.7
"689","2009-09-25",8.7
"690","2009-09-28",8.75
"691","2009-09-29",8.75
"692","2009-09-30",8.75
"693","2009-10-01",8.5
"694","2009-10-02",8.5
"695","2009-10-05",8.5
"696","2009-10-06",8.45
"697","2009-10-07",8.45
"698","2009-10-08",8.79
"699","2009-10-09",8.79
"700","2009-10-12",8.79
"701","2009-10-13",8.79
"702","2009-10-14",8.79
"703","2009-10-15",8.8
"704","2009-10-16",8.8
"705","2009-10-19",8.9
"706","2009-10-20",8.9
"707","2009-10-21",8.9
"708","2009-10-22",9.14
"709","2009-10-23",9.5
"710","2009-10-26",9.5
"711","2009-10-27",9.5
"712","2009-10-28",9.5
"713","2009-10-29",9.49
"714","2009-10-30",9.52
"715","2009-11-02",9.17
"716","2009-11-03",9.03
"717","2009-11-04",9.25
"718","2009-11-05",9.25
"719","2009-11-06",9.02
"720","2009-11-09",9.05
"721","2009-11-10",9.05
"722","2009-11-11",9.46
"723","2009-11-12",9.46
"724","2009-11-13",9.46
"725","2009-11-16",9.46
"726","2009-11-17",9.45
"727","2009-11-18",9.48
"728","2009-11-19",9.55
"729","2009-11-20",9.71
"730","2009-11-23",9.3
"731","2009-11-24",9.01
"732","2009-11-25",9.01
"733","2009-11-27",9.01
"734","2009-11-30",9
"735","2009-12-01",8.88
"736","2009-12-02",8.76
"737","2009-12-03",8.75
"738","2009-12-04",8.75
"739","2009-12-07",8.67
"740","2009-12-08",8.67
"741","2009-12-09",8.47
"742","2009-12-10",8.46
"743","2009-12-11",8.58
"744","2009-12-14",8.6
"745","2009-12-15",8.6
"746","2009-12-16",8.6
"747","2009-12-17",8.6
"748","2009-12-18",8.85
"749","2009-12-21",8.84
"750","2009-12-22",8.83
"751","2009-12-23",8.68
"752","2009-12-24",8.68
"753","2009-12-28",8.42
"754","2009-12-29",8.42
"755","2009-12-30",8.59
"756","2009-12-31",8.45
"757","2010-01-04",8.99
"758","2010-01-05",8.51
"759","2010-01-06",8.51
"760","2010-01-07",8.51
"761","2010-01-08",8.51
"762","2010-01-11",8.51
"763","2010-01-12",8.51
"764","2010-01-13",8.51
"765","2010-01-14",9
"766","2010-01-15",9
"767","2010-01-19",8.5
"768","2010-01-20",8.5
"769","2010-01-21",9
"770","2010-01-22",9
"771","2010-01-25",9.4
"772","2010-01-26",9.4
"773","2010-01-27",10.72
"774","2010-01-28",10.94
"775","2010-01-29",11.33
"776","2010-02-01",11.5
"777","2010-02-02",11.75
"778","2010-02-03",11.74
"779","2010-02-04",11.75
"780","2010-02-05",11.75
"781","2010-02-08",11.34
"782","2010-02-09",11.5
"783","2010-02-10",11.65
"784","2010-02-11",11.84
"785","2010-02-12",11.92
"786","2010-02-16",11.85
"787","2010-02-17",11.85
"788","2010-02-18",11.85
"789","2010-02-19",11.75
"790","2010-02-22",11.57
"791","2010-02-23",11.57
"792","2010-02-24",11.85
"793","2010-02-25",11.85
"794","2010-02-26",11.86
"795","2010-03-01",12.25
"796","2010-03-02",12.47
"797","2010-03-03",12.47
"798","2010-03-04",12.47
"799","2010-03-05",13
"800","2010-03-08",13
"801","2010-03-09",13
"802","2010-03-10",13
"803","2010-03-11",15.28
"804","2010-03-12",12.8
"805","2010-03-15",12.8
"806","2010-03-16",12.8
"807","2010-03-17",12.96
"808","2010-03-18",12.96
"809","2010-03-19",12.96
"810","2010-03-22",13.05
"811","2010-03-23",13.05
"812","2010-03-24",13.41
"813","2010-03-25",13.9
"814","2010-03-26",13.9
"815","2010-03-29",13.72
"816","2010-03-30",14.05
"817","2010-03-31",14
"818","2010-04-01",13.75
"819","2010-04-05",13.4
"820","2010-04-06",13.61
"821","2010-04-07",13.5
"822","2010-04-08",13.8
"823","2010-04-09",13.4
"824","2010-04-12",13.57
"825","2010-04-13",13.25
"826","2010-04-14",13.25
"827","2010-04-15",13.25
"828","2010-04-16",13.25
"829","2010-04-19",13.5
"830","2010-04-20",13.25
"831","2010-04-21",13.19
"832","2010-04-22",13.01
"833","2010-04-23",12.89
"834","2010-04-26",13.27
"835","2010-04-27",13.27
"836","2010-04-28",13.27
"837","2010-04-29",13.27
"838","2010-04-30",13.05
"839","2010-05-03",13.11
"840","2010-05-04",13
"841","2010-05-05",12.81
"842","2010-05-06",12.94
"843","2010-05-07",12.91
"844","2010-05-10",12.8
"845","2010-05-11",12.9
"846","2010-05-12",12.13
"847","2010-05-13",12.65
"848","2010-05-14",12.5
"849","2010-05-17",12.51
"850","2010-05-18",12.52
"851","2010-05-19",12.5
"852","2010-05-20",12.75
"853","2010-05-21",12.5
"854","2010-05-24",12.9
"855","2010-05-25",12.65
"856","2010-05-26",13.7
"857","2010-05-27",12.5
"858","2010-05-28",12.5
"859","2010-06-01",13
"860","2010-06-02",13
"861","2010-06-03",13.03
"862","2010-06-04",12.78
"863","2010-06-07",12.51
"864","2010-06-08",12.51
"865","2010-06-09",12.75
"866","2010-06-10",12.9
"867","2010-06-11",12.9
"868","2010-06-14",12.9
"869","2010-06-15",13
"870","2010-06-16",13
"871","2010-06-17",12.78
"872","2010-06-18",12.12
"873","2010-06-21",12.12
"874","2010-06-22",12.27
"875","2010-06-23",12.69
"876","2010-06-24",12.69
"877","2010-06-25",12.26
"878","2010-06-28",12.4
"879","2010-06-29",12.4
"880","2010-06-30",12.7
"881","2010-07-01",12.46
"882","2010-07-02",12.45
"883","2010-07-06",12.45
"884","2010-07-07",12.45
"885","2010-07-08",12.45
"886","2010-07-09",12.59
"887","2010-07-12",12.98
"888","2010-07-13",12.98
"889","2010-07-14",13
"890","2010-07-15",13
"891","2010-07-16",13
"892","2010-07-19",12.85
"893","2010-07-20",13.1
"894","2010-07-21",13.1
"895","2010-07-22",13.1
"896","2010-07-23",13.1
"897","2010-07-26",13.1
"898","2010-07-27",13.1
"899","2010-07-28",12.91
"900","2010-07-29",12.91
"901","2010-07-30",12.91
"902","2010-08-02",12.94
"903","2010-08-03",13.11
"904","2010-08-04",13.1
"905","2010-08-05",13.11
"906","2010-08-06",13.22
"907","2010-08-09",13.22
"908","2010-08-10",13.22
"909","2010-08-11",13.22
"910","2010-08-12",13.25
"911","2010-08-13",13.25
"912","2010-08-16",13.1
"913","2010-08-17",13.1
"914","2010-08-18",13.1
"915","2010-08-19",13.02
"916","2010-08-20",13.02
"917","2010-08-23",13.02
"918","2010-08-24",13.01
"919","2010-08-25",12.5
"920","2010-08-26",12.5
"921","2010-08-27",12.6
"922","2010-08-30",12.6
"923","2010-08-31",13
"924","2010-09-01",13
"925","2010-09-02",12.62
"926","2010-09-03",12.62
"927","2010-09-07",12.62
"928","2010-09-08",12.9
"929","2010-09-09",12.9
"930","2010-09-10",12.9
"931","2010-09-13",12.9
"932","2010-09-14",12.5
"933","2010-09-15",12.5
"934","2010-09-16",12.58
"935","2010-09-17",12.5
"936","2010-09-20",12.5
"937","2010-09-21",13
"938","2010-09-22",13
"939","2010-09-23",13
"940","2010-09-24",12.23
"941","2010-09-27",12.23
"942","2010-09-28",12.23
"943","2010-09-29",12
"944","2010-09-30",12
"945","2010-10-01",12.25
"946","2010-10-04",12.25
"947","2010-10-05",12.25
"948","2010-10-06",12.25
"949","2010-10-07",12.25
"950","2010-10-08",12.25
"951","2010-10-11",12.25
"952","2010-10-12",12.25
"953","2010-10-13",12.25
"954","2010-10-14",12.25
"955","2010-10-15",12.25
"956","2010-10-18",12.25
"957","2010-10-19",12.25
"958","2010-10-20",12.25
"959","2010-10-21",12.25
"960","2010-10-22",12.8
"961","2010-10-25",13.01
"962","2010-10-26",13.01
"963","2010-10-27",13.01
"964","2010-10-28",13.01
"965","2010-10-29",13.01
"966","2010-11-01",13.01
"967","2010-11-02",13.01
"968","2010-11-03",12.61
"969","2010-11-04",12.61
"970","2010-11-05",13.02
"971","2010-11-08",13.05
"972","2010-11-09",13.8
"973","2010-11-10",14.1
"974","2010-11-11",17.469999
"975","2010-11-12",13.33
"976","2010-11-15",13.33
"977","2010-11-16",13.07
"978","2010-11-17",13.07
"979","2010-11-18",12.99
"980","2010-11-19",12.99
"981","2010-11-22",12.99
"982","2010-11-23",16
"983","2010-11-24",16
"984","2010-11-26",16
"985","2010-11-29",16
"986","2010-11-30",16
"987","2010-12-01",16
"988","2010-12-02",15
"989","2010-12-03",15
"990","2010-12-06",15
"991","2010-12-07",15
"992","2010-12-08",15
"993","2010-12-09",15
"994","2010-12-10",15
"995","2010-12-13",15.75
"996","2010-12-14",15.75
"997","2010-12-15",16.85
"998","2010-12-16",16.85
"999","2010-12-17",16.85
"1000","2010-12-20",16.85
"1001","2010-12-21",16.85
"1002","2010-12-22",16.700001
"1003","2010-12-23",16.700001
"1004","2010-12-27",16.700001
"1005","2010-12-28",16.700001
"1006","2010-12-29",16.700001
"1007","2010-12-30",17.799999
"1008","2010-12-31",15.43
"1009","2011-01-03",15
"1010","2011-01-04",14.55
