"","date","DHX"
"1002","2011-07-15",12.97
"1003","2011-07-18",12.19
"1004","2011-07-19",12.89
"1005","2011-07-20",12.65
"1006","2011-07-21",13.5
"1007","2011-07-22",13.55
"1008","2011-07-25",13.44
"1009","2011-07-26",14.14
"1010","2011-07-27",13.98
"1011","2011-07-28",13.82
"1012","2011-07-29",13.79
"1013","2011-08-01",12.7
"1014","2011-08-02",12.05
"1015","2011-08-03",12.28
"1016","2011-08-04",11.11
"1017","2011-08-05",10.83
"1018","2011-08-08",9.22
"1019","2011-08-09",10.4
"1020","2011-08-10",9.44
"1021","2011-08-11",10.04
"1022","2011-08-12",10.5
"1023","2011-08-15",10.67
"1024","2011-08-16",10.49
"1025","2011-08-17",10.27
"1026","2011-08-18",9.05
"1027","2011-08-19",8.55
"1028","2011-08-22",9.09
"1029","2011-08-23",9.4
"1030","2011-08-24",9.5
"1031","2011-08-25",9.26
"1032","2011-08-26",9.69
"1033","2011-08-29",10.18
"1034","2011-08-30",10.4
"1035","2011-08-31",10.09
"1036","2011-09-01",9.79
"1037","2011-09-02",9.23
"1038","2011-09-06",9.29
"1039","2011-09-07",10.02
"1040","2011-09-08",9.39
"1041","2011-09-09",9
"1042","2011-09-12",9.13
"1043","2011-09-13",9.28
"1044","2011-09-14",9.49
"1045","2011-09-15",9.93
"1046","2011-09-16",10.61
"1047","2011-09-19",10.06
"1048","2011-09-20",9.49
"1049","2011-09-21",8.9
"1050","2011-09-22",8.92
"1051","2011-09-23",9.36
"1052","2011-09-26",9.3
"1053","2011-09-27",8.91
"1054","2011-09-28",8.4
"1055","2011-09-29",8
"1056","2011-09-30",7.82
"1057","2011-10-03",7.58
"1058","2011-10-04",8.27
"1059","2011-10-05",8.92
"1060","2011-10-06",9
"1061","2011-10-07",8.57
"1062","2011-10-10",9
"1063","2011-10-11",8.91
"1064","2011-10-12",8.99
"1065","2011-10-13",9.11
"1066","2011-10-14",9.78
"1067","2011-10-17",9.06
"1068","2011-10-18",9.18
"1069","2011-10-19",8.76
"1070","2011-10-20",8.59
"1071","2011-10-21",8.6
"1072","2011-10-24",9.41
"1073","2011-10-25",9.54
"1074","2011-10-26",9.72
"1075","2011-10-27",10.63
"1076","2011-10-28",11
"1077","2011-10-31",10.18
"1078","2011-11-01",9.49
"1079","2011-11-02",8.68
"1080","2011-11-03",8.28
"1081","2011-11-04",8.4
"1082","2011-11-07",8.44
"1083","2011-11-08",8.45
"1084","2011-11-09",8.06
"1085","2011-11-10",7.96
"1086","2011-11-11",8.18
"1087","2011-11-14",8.29
"1088","2011-11-15",8.38
"1089","2011-11-16",8.1
"1090","2011-11-17",8.03
"1091","2011-11-18",7.9
"1092","2011-11-21",7.72
"1093","2011-11-22",7.54
"1094","2011-11-23",7.29
"1095","2011-11-25",7.05
"1096","2011-11-28",7.44
"1097","2011-11-29",7.23
"1098","2011-11-30",7.77
"1099","2011-12-01",7.63
"1100","2011-12-02",7.86
"1101","2011-12-05",8.39
"1102","2011-12-06",8.31
"1103","2011-12-07",8.2
"1104","2011-12-08",7.98
"1105","2011-12-09",8.53
"1106","2011-12-12",8.37
"1107","2011-12-13",8.31
"1108","2011-12-14",8.15
"1109","2011-12-15",8.41
"1110","2011-12-16",8.53
"1111","2011-12-19",8.17
"1112","2011-12-20",8.56
"1113","2011-12-21",8.5
"1114","2011-12-22",8.51
"1115","2011-12-23",8.43
"1116","2011-12-27",8.52
"1117","2011-12-28",8.26
"1118","2011-12-29",8.43
"1119","2011-12-30",8.29
"1120","2012-01-03",8.62
"1121","2012-01-04",8.45
"1122","2012-01-05",8.63
"1123","2012-01-06",8.72
"1124","2012-01-09",8.75
"1125","2012-01-10",8.85
"1126","2012-01-11",8.98
"1127","2012-01-12",9.03
"1128","2012-01-13",9.07
"1129","2012-01-17",9.7
"1130","2012-01-18",9.91
"1131","2012-01-19",9.81
"1132","2012-01-20",9.78
"1133","2012-01-23",9.9
"1134","2012-01-24",10.08
"1135","2012-01-25",10.21
"1136","2012-01-26",9.77
"1137","2012-01-27",9.86
"1138","2012-01-30",9.4
"1139","2012-01-31",9.47
"1140","2012-02-01",9.99
"1141","2012-02-02",8.27
"1142","2012-02-03",8.79
"1143","2012-02-06",8.53
"1144","2012-02-07",8.66
"1145","2012-02-08",8.75
"1146","2012-02-09",8.91
"1147","2012-02-10",8.86
"1148","2012-02-13",8.81
"1149","2012-02-14",8.84
"1150","2012-02-15",8.72
"1151","2012-02-16",9.03
"1152","2012-02-17",8.95
"1153","2012-02-21",8.95
"1154","2012-02-22",8.9
"1155","2012-02-23",9.03
"1156","2012-02-24",9.05
"1157","2012-02-27",8.97
"1158","2012-02-28",8.97
"1159","2012-02-29",8.88
"1160","2012-03-01",9.22
"1161","2012-03-02",8.96
"1162","2012-03-05",9.06
"1163","2012-03-06",9.01
"1164","2012-03-07",9.04
"1165","2012-03-08",9.5
"1166","2012-03-09",9.76
"1167","2012-03-12",9.58
"1168","2012-03-13",9.83
"1169","2012-03-14",9.53
"1170","2012-03-15",9.6
"1171","2012-03-16",9.63
"1172","2012-03-19",10.02
"1173","2012-03-20",9.6
"1174","2012-03-21",9.65
"1175","2012-03-22",9.53
"1176","2012-03-23",9.5
"1177","2012-03-26",9.94
"1178","2012-03-27",9.92
"1179","2012-03-28",9.44
"1180","2012-03-29",9.45
"1181","2012-03-30",9.33
"1182","2012-04-02",9.49
"1183","2012-04-03",9.49
"1184","2012-04-04",9.42
"1185","2012-04-05",9.46
"1186","2012-04-09",9.38
"1187","2012-04-10",9.25
"1188","2012-04-11",9.71
"1189","2012-04-12",9.92
"1190","2012-04-13",9.53
"1191","2012-04-16",9.53
"1192","2012-04-17",9.62
"1193","2012-04-18",9.51
"1194","2012-04-19",9.46
"1195","2012-04-20",9.47
"1196","2012-04-23",9.3
"1197","2012-04-24",9.61
"1198","2012-04-25",10.3
"1199","2012-04-26",10.52
"1200","2012-04-27",10.98
"1201","2012-04-30",10.78
"1202","2012-05-01",10.51
"1203","2012-05-02",10.5
"1204","2012-05-03",10.26
"1205","2012-05-04",10.05
"1206","2012-05-07",10.05
"1207","2012-05-08",9.98
"1208","2012-05-09",10.03
"1209","2012-05-10",10.53
"1210","2012-05-11",10.38
"1211","2012-05-14",10.4
"1212","2012-05-15",10.38
"1213","2012-05-16",10.35
"1214","2012-05-17",9.97
"1215","2012-05-18",9.65
"1216","2012-05-21",10.12
"1217","2012-05-22",10.15
"1218","2012-05-23",10.17
"1219","2012-05-24",10.02
"1220","2012-05-25",10.01
"1221","2012-05-29",10.02
"1222","2012-05-30",9.78
"1223","2012-05-31",9.83
"1224","2012-06-01",9.5
"1225","2012-06-04",9.56
"1226","2012-06-05",9.56
"1227","2012-06-06",9.85
"1228","2012-06-07",9.99
"1229","2012-06-08",10.11
"1230","2012-06-11",9.81
"1231","2012-06-12",9.5
"1232","2012-06-13",9.45
"1233","2012-06-14",9.54
"1234","2012-06-15",9.53
"1235","2012-06-18",9.33
"1236","2012-06-19",9.62
"1237","2012-06-20",9.75
"1238","2012-06-21",9.21
"1239","2012-06-22",9.42
"1240","2012-06-25",9.25
"1241","2012-06-26",9.19
"1242","2012-06-27",9.32
"1243","2012-06-28",9.03
"1244","2012-06-29",9.39
"1245","2012-07-02",9.44
"1246","2012-07-03",9.65
"1247","2012-07-05",9.59
"1248","2012-07-06",9.27
"1249","2012-07-09",8.95
"1250","2012-07-10",8.59
"1251","2012-07-11",8.68
"1252","2012-07-12",8.78
"1253","2012-07-13",8.91
"1254","2012-07-16",8.66
"1255","2012-07-17",8.57
"1256","2012-07-18",8.7
"1257","2012-07-19",8.71
"1258","2012-07-20",8.54
"1259","2012-07-23",8.51
"1260","2012-07-24",8.23
"1261","2012-07-25",7.19
"1262","2012-07-26",7.1
"1263","2012-07-27",7.8
"1264","2012-07-30",7.48
"1265","2012-07-31",7.54
"1266","2012-08-01",7.44
"1267","2012-08-02",7.58
"1268","2012-08-03",7.91
"1269","2012-08-06",8.03
"1270","2012-08-07",8.19
"1271","2012-08-08",8.17
"1272","2012-08-09",8.23
"1273","2012-08-10",8.32
"1274","2012-08-13",8.25
"1275","2012-08-14",8.03
"1276","2012-08-15",8.2
"1277","2012-08-16",8.24
"1278","2012-08-17",8.18
"1279","2012-08-20",8.08
"1280","2012-08-21",7.9
"1281","2012-08-22",8
"1282","2012-08-23",8.09
"1283","2012-08-24",8.11
"1284","2012-08-27",7.97
"1285","2012-08-28",8
"1286","2012-08-29",7.98
"1287","2012-08-30",7.91
"1288","2012-08-31",7.98
"1289","2012-09-04",7.83
"1290","2012-09-05",7.67
"1291","2012-09-06",8
"1292","2012-09-07",7.99
"1293","2012-09-10",8.13
"1294","2012-09-11",8.39
"1295","2012-09-12",8.27
"1296","2012-09-13",8.6
"1297","2012-09-14",8.53
"1298","2012-09-17",8.4
"1299","2012-09-18",8.34
"1300","2012-09-19",8.45
"1301","2012-09-20",8.33
"1302","2012-09-21",8.39
"1303","2012-09-24",8.33
"1304","2012-09-25",8.36
"1305","2012-09-26",8.32
"1306","2012-09-27",8.5
"1307","2012-09-28",8.42
"1308","2012-10-01",8.54
"1309","2012-10-02",8.7
"1310","2012-10-03",8.61
"1311","2012-10-04",8.77
"1312","2012-10-05",8.88
"1313","2012-10-08",8.74
"1314","2012-10-09",8.54
"1315","2012-10-10",8.46
"1316","2012-10-11",8.56
"1317","2012-10-12",8.46
"1318","2012-10-15",8.49
"1319","2012-10-16",8.88
"1320","2012-10-17",8.62
"1321","2012-10-18",8.3
"1322","2012-10-19",8.5
"1323","2012-10-22",8.39
"1324","2012-10-23",8.26
"1325","2012-10-24",9.2
"1326","2012-10-25",8.89
"1327","2012-10-26",8.79
"1328","2012-10-31",8.83
"1329","2012-11-01",8.95
"1330","2012-11-02",8.77
"1331","2012-11-05",8.7
"1332","2012-11-06",8.76
"1333","2012-11-07",8.49
"1334","2012-11-08",8.44
"1335","2012-11-09",8.41
"1336","2012-11-12",8.33
"1337","2012-11-13",8.26
"1338","2012-11-14",8.24
"1339","2012-11-15",8.2
"1340","2012-11-16",8.11
"1341","2012-11-19",8.41
"1342","2012-11-20",8.32
"1343","2012-11-21",8.48
"1344","2012-11-23",8.5
"1345","2012-11-26",8.58
"1346","2012-11-27",8.45
"1347","2012-11-28",8.59
"1348","2012-11-29",8.68
"1349","2012-11-30",8.6
"1350","2012-12-03",8.59
"1351","2012-12-04",8.56
"1352","2012-12-05",8.49
"1353","2012-12-06",8.44
"1354","2012-12-07",8.42
"1355","2012-12-10",8.48
"1356","2012-12-11",8.53
"1357","2012-12-12",8.49
"1358","2012-12-13",8.49
"1359","2012-12-14",8.48
"1360","2012-12-17",8.61
"1361","2012-12-18",9.15
"1362","2012-12-19",9.06
"1363","2012-12-20",9.03
"1364","2012-12-21",8.91
"1365","2012-12-24",9.01
"1366","2012-12-26",8.99
"1367","2012-12-27",8.95
"1368","2012-12-28",8.89
"1369","2012-12-31",9.18
"1370","2013-01-02",9.17
"1371","2013-01-03",9.36
"1372","2013-01-04",9.52
"1373","2013-01-07",9.32
"1374","2013-01-08",9.32
"1375","2013-01-09",9.26
"1376","2013-01-10",9.47
"1377","2013-01-11",9.52
"1378","2013-01-14",9.56
"1379","2013-01-15",9.52
"1380","2013-01-16",9.4
"1381","2013-01-17",9.48
"1382","2013-01-18",9.4
"1383","2013-01-22",9.52
"1384","2013-01-23",9.55
"1385","2013-01-24",9.85
"1386","2013-01-25",9.77
"1387","2013-01-28",9.82
"1388","2013-01-29",9.77
"1389","2013-01-30",9.6
"1390","2013-01-31",9.41
"1391","2013-02-01",9.57
"1392","2013-02-04",9.34
"1393","2013-02-05",9.44
"1394","2013-02-06",9.52
"1395","2013-02-07",9.57
"1396","2013-02-08",9.69
"1397","2013-02-11",9.62
"1398","2013-02-12",9.61
"1399","2013-02-13",9.6
"1400","2013-02-14",9.71
"1401","2013-02-15",9.77
"1402","2013-02-19",9.97
"1403","2013-02-20",9.82
"1404","2013-02-21",9.54
"1405","2013-02-22",9.64
"1406","2013-02-25",9.63
"1407","2013-02-26",9.6
"1408","2013-02-27",9.56
"1409","2013-02-28",9.64
"1410","2013-03-01",9.47
"1411","2013-03-04",9.49
"1412","2013-03-05",9.59
"1413","2013-03-06",9.55
"1414","2013-03-07",9.45
"1415","2013-03-08",9.45
"1416","2013-03-11",9.49
"1417","2013-03-12",9.49
"1418","2013-03-13",9.64
"1419","2013-03-14",9.97
"1420","2013-03-15",10.01
"1421","2013-03-18",10.03
"1422","2013-03-19",10.04
"1423","2013-03-20",10.11
"1424","2013-03-21",10.18
"1425","2013-03-22",10.22
"1426","2013-03-25",10.25
"1427","2013-03-26",10.17
"1428","2013-03-27",10.15
"1429","2013-03-28",10.13
"1430","2013-04-01",9.86
"1431","2013-04-02",9.68
"1432","2013-04-03",9.43
"1433","2013-04-04",9.44
"1434","2013-04-05",9.34
"1435","2013-04-08",9.37
"1436","2013-04-09",9.39
"1437","2013-04-10",9.48
"1438","2013-04-11",9.37
"1439","2013-04-12",9.38
"1440","2013-04-15",9.12
"1441","2013-04-16",9.2
"1442","2013-04-17",9.14
"1443","2013-04-18",9.05
"1444","2013-04-19",9.19
"1445","2013-04-22",9.09
"1446","2013-04-23",9.16
"1447","2013-04-24",8.59
"1448","2013-04-25",8.6
"1449","2013-04-26",8.61
"1450","2013-04-29",8.49
"1451","2013-04-30",8.44
"1452","2013-05-01",8.34
"1453","2013-05-02",8.38
"1454","2013-05-03",8.59
"1455","2013-05-06",8.6
"1456","2013-05-07",8.62
"1457","2013-05-08",8.8
"1458","2013-05-09",8.73
"1459","2013-05-10",8.83
"1460","2013-05-13",8.74
"1461","2013-05-14",8.79
"1462","2013-05-15",8.81
"1463","2013-05-16",8.73
"1464","2013-05-17",8.85
"1465","2013-05-20",8.81
"1466","2013-05-21",9.19
"1467","2013-05-22",9.19
"1468","2013-05-23",9.14
"1469","2013-05-24",9.02
"1470","2013-05-28",9.09
"1471","2013-05-29",9.03
"1472","2013-05-30",9.11
"1473","2013-05-31",9.02
"1474","2013-06-03",9.16
"1475","2013-06-04",9.11
"1476","2013-06-05",9.08
"1477","2013-06-06",9.2
"1478","2013-06-07",9.18
"1479","2013-06-10",9.3
"1480","2013-06-11",9.12
"1481","2013-06-12",9.06
"1482","2013-06-13",9.27
"1483","2013-06-14",9.25
"1484","2013-06-17",9.17
"1485","2013-06-18",9.25
"1486","2013-06-19",9.17
"1487","2013-06-20",8.99
"1488","2013-06-21",8.93
"1489","2013-06-24",8.73
"1490","2013-06-25",8.77
"1491","2013-06-26",8.81
"1492","2013-06-27",9.12
"1493","2013-06-28",9.21
"1494","2013-07-01",9.13
"1495","2013-07-02",9.17
"1496","2013-07-03",9.26
"1497","2013-07-05",9.37
"1498","2013-07-08",9.41
"1499","2013-07-09",9.45
"1500","2013-07-10",9.48
"1501","2013-07-11",9.57
"1502","2013-07-12",9.72
"1503","2013-07-15",9.58
"1504","2013-07-16",9.56
"1505","2013-07-17",9.66
"1506","2013-07-18",9.69
"1507","2013-07-19",9.73
"1508","2013-07-22",9.74
"1509","2013-07-23",9.85
"1510","2013-07-24",9.27
"1511","2013-07-25",8.9
"1512","2013-07-26",8.86
"1513","2013-07-29",8.52
"1514","2013-07-30",8.53
"1515","2013-07-31",8.67
"1516","2013-08-01",8.84
"1517","2013-08-02",8.83
"1518","2013-08-05",8.85
"1519","2013-08-06",8.67
"1520","2013-08-07",8.65
"1521","2013-08-08",8.73
"1522","2013-08-09",8.66
"1523","2013-08-12",8.75
"1524","2013-08-13",8.82
"1525","2013-08-14",8.76
"1526","2013-08-15",8.62
"1527","2013-08-16",8.52
"1528","2013-08-19",8.61
"1529","2013-08-20",8.59
"1530","2013-08-21",8.49
"1531","2013-08-22",8.59
"1532","2013-08-23",8.64
"1533","2013-08-26",8.57
"1534","2013-08-27",8.44
"1535","2013-08-28",8.44
"1536","2013-08-29",8.51
"1537","2013-08-30",8.33
"1538","2013-09-03",8.31
"1539","2013-09-04",8.47
"1540","2013-09-05",8.44
"1541","2013-09-06",8.22
"1542","2013-09-09",8.57
"1543","2013-09-10",8.46
"1544","2013-09-11",8.52
"1545","2013-09-12",8.67
"1546","2013-09-13",8.57
"1547","2013-09-16",8.4
"1548","2013-09-17",8.48
"1549","2013-09-18",8.44
"1550","2013-09-19",8.44
"1551","2013-09-20",8.31
"1552","2013-09-23",8.46
"1553","2013-09-24",8.52
"1554","2013-09-25",8.46
"1555","2013-09-26",8.47
"1556","2013-09-27",8.58
"1557","2013-09-30",8.51
"1558","2013-10-01",8.58
"1559","2013-10-02",8.5
"1560","2013-10-03",8.32
"1561","2013-10-04",8.5
"1562","2013-10-07",8.51
"1563","2013-10-08",8.13
"1564","2013-10-09",8.31
"1565","2013-10-10",8.32
"1566","2013-10-11",8.54
"1567","2013-10-14",8.7
"1568","2013-10-15",8.6
"1569","2013-10-16",8.75
"1570","2013-10-17",8.67
"1571","2013-10-18",8.61
"1572","2013-10-21",8.69
"1573","2013-10-22",8.69
"1574","2013-10-23",8.71
"1575","2013-10-24",8.73
"1576","2013-10-25",8.73
"1577","2013-10-28",8.71
"1578","2013-10-29",7.52
"1579","2013-10-30",7.51
"1580","2013-10-31",7.38
"1581","2013-11-01",7.41
"1582","2013-11-04",7.58
"1583","2013-11-05",7.43
"1584","2013-11-06",7.49
"1585","2013-11-07",7.47
"1586","2013-11-08",7.5
"1587","2013-11-11",7.5
"1588","2013-11-12",7.58
"1589","2013-11-13",7.55
"1590","2013-11-14",7.68
"1591","2013-11-15",7.49
"1592","2013-11-18",7.38
"1593","2013-11-19",7.24
"1594","2013-11-20",7.12
"1595","2013-11-21",7.08
"1596","2013-11-22",7.15
"1597","2013-11-25",7.12
"1598","2013-11-26",7.12
"1599","2013-11-27",7.16
"1600","2013-11-29",7.28
"1601","2013-12-02",7.11
"1602","2013-12-03",7.07
"1603","2013-12-04",7.12
"1604","2013-12-05",7.03
"1605","2013-12-06",7.07
"1606","2013-12-09",7.23
"1607","2013-12-10",7.24
"1608","2013-12-11",6.97
"1609","2013-12-12",6.86
"1610","2013-12-13",7.01
"1611","2013-12-16",6.97
"1612","2013-12-17",6.95
"1613","2013-12-18",7.04
"1614","2013-12-19",7.16
"1615","2013-12-20",7.05
"1616","2013-12-23",7.21
"1617","2013-12-24",7.22
"1618","2013-12-26",7.35
"1619","2013-12-27",7.38
"1620","2013-12-30",7.32
"1621","2013-12-31",7.25
"1622","2014-01-02",7.3
"1623","2014-01-03",7.34
"1624","2014-01-06",7.34
"1625","2014-01-07",7.31
"1626","2014-01-08",7.38
"1627","2014-01-09",7.32
"1628","2014-01-10",7.39
"1629","2014-01-13",7.32
"1630","2014-01-14",7.51
"1631","2014-01-15",7.45
"1632","2014-01-16",7.43
"1633","2014-01-17",7.39
"1634","2014-01-21",7.48
"1635","2014-01-22",7.56
"1636","2014-01-23",7.47
"1637","2014-01-24",7.3
"1638","2014-01-27",7.05
"1639","2014-01-28",7.13
"1640","2014-01-29",7
"1641","2014-01-30",7.08
"1642","2014-01-31",7
"1643","2014-02-03",6.69
"1644","2014-02-04",7.16
"1645","2014-02-05",6.83
"1646","2014-02-06",6.81
"1647","2014-02-07",6.71
"1648","2014-02-10",6.68
"1649","2014-02-11",6.75
"1650","2014-02-12",6.77
"1651","2014-02-13",6.92
"1652","2014-02-14",7.01
"1653","2014-02-18",7.08
"1654","2014-02-19",7.13
"1655","2014-02-20",7.14
"1656","2014-02-21",7.16
"1657","2014-02-24",7.37
"1658","2014-02-25",7.36
"1659","2014-02-26",7.46
"1660","2014-02-27",7.49
"1661","2014-02-28",7.36
"1662","2014-03-03",7.13
"1663","2014-03-04",7.21
"1664","2014-03-05",7.24
"1665","2014-03-06",7.32
"1666","2014-03-07",7.25
"1667","2014-03-10",7.14
"1668","2014-03-11",7.09
"1669","2014-03-12",7.06
"1670","2014-03-13",7
"1671","2014-03-14",7.01
"1672","2014-03-17",7.02
"1673","2014-03-18",7.24
"1674","2014-03-19",7.2
"1675","2014-03-20",7.3
"1676","2014-03-21",7.5
"1677","2014-03-24",7.34
"1678","2014-03-25",7.25
"1679","2014-03-26",7.05
"1680","2014-03-27",7.11
"1681","2014-03-28",7.18
"1682","2014-03-31",7.46
"1683","2014-04-01",7.52
"1684","2014-04-02",7.5
"1685","2014-04-03",7.29
"1686","2014-04-04",7.11
"1687","2014-04-07",7.02
"1688","2014-04-08",7.19
"1689","2014-04-09",7.21
"1690","2014-04-10",7
"1691","2014-04-11",6.96
"1692","2014-04-14",7.02
"1693","2014-04-15",7.05
"1694","2014-04-16",7.09
"1695","2014-04-17",7.15
"1696","2014-04-21",7.25
"1697","2014-04-22",7.33
"1698","2014-04-23",7.34
"1699","2014-04-24",7.11
"1700","2014-04-25",6.96
"1701","2014-04-28",6.99
"1702","2014-04-29",7.03
"1703","2014-04-30",7.65
"1704","2014-05-01",7.26
"1705","2014-05-02",7.29
"1706","2014-05-05",7
"1707","2014-05-06",6.95
"1708","2014-05-07",6.96
"1709","2014-05-08",6.95
"1710","2014-05-09",7.02
"1711","2014-05-12",7.36
"1712","2014-05-13",7.24
"1713","2014-05-14",6.99
"1714","2014-05-15",6.95
"1715","2014-05-16",6.98
"1716","2014-05-19",7.02
"1717","2014-05-20",6.92
"1718","2014-05-21",6.96
"1719","2014-05-22",6.98
"1720","2014-05-23",7
"1721","2014-05-27",7.12
"1722","2014-05-28",7.04
"1723","2014-05-29",7.04
"1724","2014-05-30",7.06
"1725","2014-06-02",6.94
"1726","2014-06-03",6.86
"1727","2014-06-04",6.82
"1728","2014-06-05",6.97
"1729","2014-06-06",7.06
"1730","2014-06-09",7.12
"1731","2014-06-10",7.12
"1732","2014-06-11",7.06
"1733","2014-06-12",7
"1734","2014-06-13",7
"1735","2014-06-16",7.01
"1736","2014-06-17",7.09
"1737","2014-06-18",7.1
"1738","2014-06-19",7.15
"1739","2014-06-20",7.14
"1740","2014-06-23",7.25
"1741","2014-06-24",7.2
"1742","2014-06-25",7.28
"1743","2014-06-26",7.4
"1744","2014-06-27",7.55
"1745","2014-06-30",7.61
"1746","2014-07-01",7.8
"1747","2014-07-02",7.74
"1748","2014-07-03",7.8
"1749","2014-07-07",7.74
"1750","2014-07-08",7.72
"1751","2014-07-09",7.7
"1752","2014-07-10",7.53
"1753","2014-07-11",7.72
"1754","2014-07-14",7.66
"1755","2014-07-15",7.57
"1756","2014-07-16",7.69
"1757","2014-07-17",7.58
"1758","2014-07-18",7.8
"1759","2014-07-21",7.68
"1760","2014-07-22",7.88
"1761","2014-07-23",7.81
"1762","2014-07-24",7.97
"1763","2014-07-25",7.99
"1764","2014-07-28",7.73
"1765","2014-07-29",7.77
"1766","2014-07-30",8.73
"1767","2014-07-31",9.16
"1768","2014-08-01",8.73
"1769","2014-08-04",8.74
"1770","2014-08-05",8.64
"1771","2014-08-06",8.52
"1772","2014-08-07",8.43
"1773","2014-08-08",8.48
"1774","2014-08-11",8.45
"1775","2014-08-12",8.4
"1776","2014-08-13",8.27
"1777","2014-08-14",8.4
"1778","2014-08-15",8.5
"1779","2014-08-18",8.62
"1780","2014-08-19",8.48
"1781","2014-08-20",8.44
"1782","2014-08-21",8.6
"1783","2014-08-22",8.59
"1784","2014-08-25",8.55
"1785","2014-08-26",8.59
"1786","2014-08-27",8.59
"1787","2014-08-28",8.5
"1788","2014-08-29",8.49
"1789","2014-09-02",8.41
"1790","2014-09-03",8.47
"1791","2014-09-04",8.49
"1792","2014-09-05",8.74
"1793","2014-09-08",8.64
"1794","2014-09-09",8.48
"1795","2014-09-10",8.62
"1796","2014-09-11",8.64
"1797","2014-09-12",8.59
"1798","2014-09-15",8.35
"1799","2014-09-16",8.42
"1800","2014-09-17",8.4
"1801","2014-09-18",8.47
"1802","2014-09-19",8.43
"1803","2014-09-22",8.39
"1804","2014-09-23",8.36
"1805","2014-09-24",8.39
"1806","2014-09-25",8.35
"1807","2014-09-26",8.4
"1808","2014-09-29",8.37
"1809","2014-09-30",8.38
"1810","2014-10-01",8.36
"1811","2014-10-02",8.51
"1812","2014-10-03",8.46
"1813","2014-10-06",8.49
"1814","2014-10-07",8.21
"1815","2014-10-08",8.4
"1816","2014-10-09",8.24
"1817","2014-10-10",8.07
"1818","2014-10-13",8.12
"1819","2014-10-14",8.25
"1820","2014-10-15",8.33
"1821","2014-10-16",8.34
"1822","2014-10-17",8.18
"1823","2014-10-20",8.3
"1824","2014-10-21",8.38
"1825","2014-10-22",8.3
"1826","2014-10-23",8.4
"1827","2014-10-24",8.46
"1828","2014-10-27",8.38
"1829","2014-10-28",8.67
"1830","2014-10-29",8.61
"1831","2014-10-30",9.43
"1832","2014-10-31",9.97
"1833","2014-11-03",9.81
"1834","2014-11-04",10.45
"1835","2014-11-05",10.32
"1836","2014-11-06",10.49
"1837","2014-11-07",10.53
"1838","2014-11-10",10.94
"1839","2014-11-11",10.92
"1840","2014-11-12",11.19
"1841","2014-11-13",11.31
"1842","2014-11-14",11.4
"1843","2014-11-17",11.26
"1844","2014-11-18",11.28
"1845","2014-11-19",10.88
"1846","2014-11-20",11.07
"1847","2014-11-21",10.98
"1848","2014-11-24",11
"1849","2014-11-25",11
"1850","2014-11-26",10.97
"1851","2014-11-28",10.87
"1852","2014-12-01",10.56
"1853","2014-12-02",10.99
"1854","2014-12-03",10.97
"1855","2014-12-04",10.7
"1856","2014-12-05",10.58
"1857","2014-12-08",10.4
"1858","2014-12-09",10.54
"1859","2014-12-10",10.14
"1860","2014-12-11",10.3
"1861","2014-12-12",10.18
"1862","2014-12-15",10.13
"1863","2014-12-16",10.14
"1864","2014-12-17",9.99
"1865","2014-12-18",10.2
"1866","2014-12-19",10.28
"1867","2014-12-22",10.24
"1868","2014-12-23",10.2
"1869","2014-12-24",10.28
"1870","2014-12-26",10.28
"1871","2014-12-29",10.14
"1872","2014-12-30",10.13
"1873","2014-12-31",10.01
"1874","2015-01-02",10.06
"1875","2015-01-05",10.08
"1876","2015-01-06",9.8
"1877","2015-01-07",9.72
"1878","2015-01-08",10.04
"1879","2015-01-09",10.08
"1880","2015-01-12",10
"1881","2015-01-13",10.03
"1882","2015-01-14",9.9
"1883","2015-01-15",9.56
"1884","2015-01-16",9.69
"1885","2015-01-20",9.84
"1886","2015-01-21",9.57
"1887","2015-01-22",9.96
"1888","2015-01-23",9.96
"1889","2015-01-26",9.86
"1890","2015-01-27",9.87
"1891","2015-01-28",9.6
"1892","2015-01-29",8.8
"1893","2015-01-30",8.27
"1894","2015-02-02",8.23
"1895","2015-02-03",8.29
"1896","2015-02-04",8.23
"1897","2015-02-05",8.25
"1898","2015-02-06",8.24
"1899","2015-02-09",8.53
"1900","2015-02-10",8.51
"1901","2015-02-11",8.54
"1902","2015-02-12",8.56
"1903","2015-02-13",8.56
"1904","2015-02-17",8.58
"1905","2015-02-18",8.61
"1906","2015-02-19",8.6
"1907","2015-02-20",8.61
"1908","2015-02-23",8.58
"1909","2015-02-24",8.59
"1910","2015-02-25",8.59
"1911","2015-02-26",8.56
"1912","2015-02-27",8.76
"1913","2015-03-02",8.8
"1914","2015-03-03",8.83
"1915","2015-03-04",8.86
"1916","2015-03-05",8.89
"1917","2015-03-06",8.92
"1918","2015-03-09",8.92
"1919","2015-03-10",8.91
"1920","2015-03-11",9.02
"1921","2015-03-12",9.34
"1922","2015-03-13",9.25
"1923","2015-03-16",9.22
"1924","2015-03-17",9.1
"1925","2015-03-18",9.08
"1926","2015-03-19",9.05
"1927","2015-03-20",9.15
"1928","2015-03-23",9
"1929","2015-03-24",8.99
"1930","2015-03-25",8.85
"1931","2015-03-26",8.75
"1932","2015-03-27",8.82
"1933","2015-03-30",8.96
"1934","2015-03-31",8.92
"1935","2015-04-01",8.86
"1936","2015-04-02",8.93
