"","date","GL"
"69","2007-04-12",28.795555
"70","2007-04-13",28.822222
"71","2007-04-16",29.204445
"72","2007-04-17",29.120001
"73","2007-04-18",29.191111
"74","2007-04-19",29.684444
"75","2007-04-20",29.893333
"76","2007-04-23",29.764444
"77","2007-04-24",29.822222
"78","2007-04-25",30.235556
"79","2007-04-26",30.302221
"80","2007-04-27",30.382223
"81","2007-04-30",30.355556
"82","2007-05-01",30.546667
"83","2007-05-02",30.737778
"84","2007-05-03",30.786667
"85","2007-05-04",30.688889
"86","2007-05-07",30.968889
"87","2007-05-08",30.719999
"88","2007-05-09",30.755556
"89","2007-05-10",30.555555
"90","2007-05-11",30.888889
"91","2007-05-14",30.764444
"92","2007-05-15",30.911112
"93","2007-05-16",31.035555
"94","2007-05-17",30.986666
"95","2007-05-18",31.088888
"96","2007-05-21",31.031111
"97","2007-05-22",31.053333
"98","2007-05-23",31
"99","2007-05-24",30.76
"100","2007-05-25",30.799999
"101","2007-05-29",30.995556
"102","2007-05-30",31.253334
"103","2007-05-31",31.16
"104","2007-06-01",31.231112
"105","2007-06-04",31.191111
"106","2007-06-05",30.964445
"107","2007-06-06",30.537777
"108","2007-06-07",30.133333
"109","2007-06-08",30.4
"110","2007-06-11",30.471111
"111","2007-06-12",30.244444
"112","2007-06-13",30.426666
"113","2007-06-14",30.617777
"114","2007-06-15",30.644444
"115","2007-06-18",30.564444
"116","2007-06-19",30.666666
"117","2007-06-20",30.293333
"118","2007-06-21",30.360001
"119","2007-06-22",29.968889
"120","2007-06-25",29.991112
"121","2007-06-26",29.751112
"122","2007-06-27",30.008888
"123","2007-06-28",29.911112
"124","2007-06-29",29.777779
"125","2007-07-02",30.146667
"126","2007-07-03",30.200001
"127","2007-07-05",29.973333
"128","2007-07-06",30.008888
"129","2007-07-09",29.995556
"130","2007-07-10",29.386667
"131","2007-07-11",29.835556
"132","2007-07-12",30.284445
"133","2007-07-13",30.262222
"134","2007-07-16",30.133333
"135","2007-07-17",29.84
"136","2007-07-18",29.555555
"137","2007-07-19",29.644444
"138","2007-07-20",29.031111
"139","2007-07-23",29.311111
"140","2007-07-24",28.688889
"141","2007-07-25",28.657778
"142","2007-07-26",28.204445
"143","2007-07-27",27.582222
"144","2007-07-30",27.666666
"145","2007-07-31",27.35111
"146","2007-08-01",27.617777
"147","2007-08-02",27.364445
"148","2007-08-03",26.395555
"149","2007-08-06",27.226667
"150","2007-08-07",26.973333
"151","2007-08-08",27.484444
"152","2007-08-09",26.955555
"153","2007-08-10",26.906666
"154","2007-08-13",26.982222
"155","2007-08-14",26.808889
"156","2007-08-15",26.426666
"157","2007-08-16",26.804445
"158","2007-08-17",27.613333
"159","2007-08-20",27.631111
"160","2007-08-21",27.524445
"161","2007-08-22",27.959999
"162","2007-08-23",27.955555
"163","2007-08-24",28.151112
"164","2007-08-27",27.888889
"165","2007-08-28",26.879999
"166","2007-08-29",27.56889
"167","2007-08-30",27.231112
"168","2007-08-31",27.360001
"169","2007-09-04",27.391111
"170","2007-09-05",26.902222
"171","2007-09-06",26.831112
"172","2007-09-07",26.617777
"173","2007-09-10",26.417778
"174","2007-09-11",26.626667
"175","2007-09-12",26.56889
"176","2007-09-13",26.768888
"177","2007-09-14",26.724445
"178","2007-09-17",26.622223
"179","2007-09-18",27.435556
"180","2007-09-19",27.622223
"181","2007-09-20",27.448889
"182","2007-09-21",27.546667
"183","2007-09-24",27.266666
"184","2007-09-25",27.200001
"185","2007-09-26",27.573334
"186","2007-09-27",27.808889
"187","2007-09-28",27.697779
"188","2007-10-01",28.257778
"189","2007-10-02",28.106667
"190","2007-10-03",27.977777
"191","2007-10-04",27.946667
"192","2007-10-05",28.346666
"193","2007-10-08",28.173334
"194","2007-10-09",28.208889
"195","2007-10-10",28.044445
"196","2007-10-11",28.182222
"197","2007-10-12",28.368889
"198","2007-10-15",28.386667
"199","2007-10-16",28.222221
"200","2007-10-17",28.355556
"201","2007-10-18",28.071112
"202","2007-10-19",28.022223
"203","2007-10-22",28.755556
"204","2007-10-23",28.697779
"205","2007-10-24",28.208889
"206","2007-10-25",28.524445
"207","2007-10-26",28.831112
"208","2007-10-29",28.613333
"209","2007-10-30",28.639999
"210","2007-10-31",28.959999
"211","2007-11-01",28.275555
"212","2007-11-02",28.120001
"213","2007-11-05",27.982222
"214","2007-11-06",28.151112
"215","2007-11-07",27.404444
"216","2007-11-08",28.026667
"217","2007-11-09",28.235556
"218","2007-11-12",28.413334
"219","2007-11-13",28.764444
"220","2007-11-14",28.528889
"221","2007-11-15",28.08
"222","2007-11-16",27.657778
"223","2007-11-19",27.120001
"224","2007-11-20",27.155556
"225","2007-11-21",26.515556
"226","2007-11-23",26.933332
"227","2007-11-26",26.124445
"228","2007-11-27",26.915556
"229","2007-11-28",27.808889
"230","2007-11-29",27.457777
"231","2007-11-30",27.413334
"232","2007-12-03",27.284445
"233","2007-12-04",27.106667
"234","2007-12-05",27.613333
"235","2007-12-06",27.906666
"236","2007-12-07",27.804445
"237","2007-12-10",27.888889
"238","2007-12-11",27.226667
"239","2007-12-12",27.377777
"240","2007-12-13",27.475555
"241","2007-12-14",26.799999
"242","2007-12-17",26.813334
"243","2007-12-18",26.959999
"244","2007-12-19",26.773333
"245","2007-12-20",26.879999
"246","2007-12-21",27.440001
"247","2007-12-24",27.822222
"248","2007-12-26",27.595556
"249","2007-12-27",26.92
"250","2007-12-28",26.893333
"251","2007-12-31",26.902222
"252","2008-01-02",26.444445
"253","2008-01-03",26.733334
"254","2008-01-04",26.524445
"255","2008-01-07",27.137777
"256","2008-01-08",26.422222
"257","2008-01-09",27.035555
"258","2008-01-10",27.48
"259","2008-01-11",27.235556
"260","2008-01-14",27.466667
"261","2008-01-15",27.177778
"262","2008-01-16",27.137777
"263","2008-01-17",26.391111
"264","2008-01-18",25.773333
"265","2008-01-22",25.751112
"266","2008-01-23",26.426666
"267","2008-01-24",26.115555
"268","2008-01-25",25.711111
"269","2008-01-28",26.728889
"270","2008-01-29",27.115555
"271","2008-01-30",26.626667
"272","2008-01-31",27.102222
"273","2008-02-01",27.608889
"274","2008-02-04",27.253334
"275","2008-02-05",26.671112
"276","2008-02-06",26.746666
"277","2008-02-07",27.346666
"278","2008-02-08",26.577778
"279","2008-02-11",26.306667
"280","2008-02-12",26.764444
"281","2008-02-13",27.004444
"282","2008-02-14",26.684444
"283","2008-02-15",27.128889
"284","2008-02-19",26.991112
"285","2008-02-20",27.137777
"286","2008-02-21",27.142221
"287","2008-02-22",27.426666
"288","2008-02-25",27.595556
"289","2008-02-26",27.857779
"290","2008-02-27",28.075556
"291","2008-02-28",27.635555
"292","2008-02-29",26.782223
"293","2008-03-03",26.777779
"294","2008-03-04",27.004444
"295","2008-03-05",26.693333
"296","2008-03-06",26.004444
"297","2008-03-07",26.253334
"298","2008-03-10",26.177778
"299","2008-03-11",26.92
"300","2008-03-12",25.995556
"301","2008-03-13",26.288889
"302","2008-03-14",25.977777
"303","2008-03-17",26.057777
"304","2008-03-18",26.942223
"305","2008-03-19",26.453333
"306","2008-03-20",27.075556
"307","2008-03-24",27.133333
"308","2008-03-25",27.293333
"309","2008-03-26",26.697779
"310","2008-03-27",26.631111
"311","2008-03-28",26.502222
"312","2008-03-31",26.715555
"313","2008-04-01",28.182222
"314","2008-04-02",27.724445
"315","2008-04-03",28.293333
"316","2008-04-04",27.991112
"317","2008-04-07",28.137777
"318","2008-04-08",27.684444
"319","2008-04-09",27.608889
"320","2008-04-10",27.533333
"321","2008-04-11",27.275555
"322","2008-04-14",27.017778
"323","2008-04-15",27.435556
"324","2008-04-16",28.035555
"325","2008-04-17",28.257778
"326","2008-04-18",28.346666
"327","2008-04-21",28.053333
"328","2008-04-22",27.826666
"329","2008-04-23",27.662222
"330","2008-04-24",27.986666
"331","2008-04-25",28.053333
"332","2008-04-28",27.977777
"333","2008-04-29",28.968889
"334","2008-04-30",28.773333
"335","2008-05-01",29.008888
"336","2008-05-02",28.977777
"337","2008-05-05",28.533333
"338","2008-05-06",28.955555
"339","2008-05-07",28.293333
"340","2008-05-08",28.08
"341","2008-05-09",28.004444
"342","2008-05-12",28.48889
"343","2008-05-13",28.32
"344","2008-05-14",28.586666
"345","2008-05-15",28.551111
"346","2008-05-16",28.248888
"347","2008-05-19",28.395555
"348","2008-05-20",28.200001
"349","2008-05-21",28.106667
"350","2008-05-22",28.52
"351","2008-05-23",28.133333
"352","2008-05-27",28.564444
"353","2008-05-28",28.271111
"354","2008-05-29",28.386667
"355","2008-05-30",28.182222
"356","2008-06-02",27.955555
"357","2008-06-03",27.795555
"358","2008-06-04",27.542223
"359","2008-06-05",27.795555
"360","2008-06-06",27.075556
"361","2008-06-09",27.16
"362","2008-06-10",27.373333
"363","2008-06-11",26.986666
"364","2008-06-12",27.288889
"365","2008-06-13",27.555555
"366","2008-06-16",27.551111
"367","2008-06-17",27.053333
"368","2008-06-18",26.884445
"369","2008-06-19",27.097778
"370","2008-06-20",26.693333
"371","2008-06-23",26.546667
"372","2008-06-24",26.59111
"373","2008-06-25",26.537777
"374","2008-06-26",26.195555
"375","2008-06-27",26.204445
"376","2008-06-30",26.066668
"377","2008-07-01",26.395555
"378","2008-07-02",26.164444
"379","2008-07-03",26.031111
"380","2008-07-07",25.799999
"381","2008-07-08",26.333334
"382","2008-07-09",25.982222
"383","2008-07-10",26.146667
"384","2008-07-11",25.826666
"385","2008-07-14",25.386667
"386","2008-07-15",25.071112
"387","2008-07-16",25.911112
"388","2008-07-17",26.24
"389","2008-07-18",26.48889
"390","2008-07-21",26
"391","2008-07-22",26.813334
"392","2008-07-23",27.075556
"393","2008-07-24",25.466667
"394","2008-07-25",25.506666
"395","2008-07-28",24.982222
"396","2008-07-29",25.884445
"397","2008-07-30",25.942223
"398","2008-07-31",25.799999
"399","2008-08-01",25.76
"400","2008-08-04",25.533333
"401","2008-08-05",26.271111
"402","2008-08-06",25.92
"403","2008-08-07",25.791111
"404","2008-08-08",26.586666
"405","2008-08-11",26.671112
"406","2008-08-12",26.044445
"407","2008-08-13",25.613333
"408","2008-08-14",26.097778
"409","2008-08-15",26.4
"410","2008-08-18",25.857779
"411","2008-08-19",25.728889
"412","2008-08-20",25.906666
"413","2008-08-21",25.617777
"414","2008-08-22",26.053333
"415","2008-08-25",25.693333
"416","2008-08-26",25.817778
"417","2008-08-27",26.4
"418","2008-08-28",26.595556
"419","2008-08-29",26.551111
"420","2008-09-02",26.853333
"421","2008-09-03",27.004444
"422","2008-09-04",26.293333
"423","2008-09-05",26.671112
"424","2008-09-08",27.6
"425","2008-09-09",26.835556
"426","2008-09-10",27.031111
"427","2008-09-11",27.133333
"428","2008-09-12",27.204445
"429","2008-09-15",26.284445
"430","2008-09-16",26.946667
"431","2008-09-17",24.875555
"432","2008-09-18",26.306667
"433","2008-09-19",27.502222
"434","2008-09-22",26.346666
"435","2008-09-23",26.6
"436","2008-09-24",26.222221
"437","2008-09-25",27.617777
"438","2008-09-26",27.728889
"439","2008-09-29",26.666666
"440","2008-09-30",26.577778
"441","2008-10-01",25.973333
"442","2008-10-02",24.048889
"443","2008-10-03",23.035555
"444","2008-10-06",21.808889
"445","2008-10-07",21.466667
"446","2008-10-08",19.693333
"447","2008-10-09",17.782223
"448","2008-10-10",17.040001
"449","2008-10-13",18.622223
"450","2008-10-14",20.711111
"451","2008-10-15",18.213333
"452","2008-10-16",17.4
"453","2008-10-17",14.942223
"454","2008-10-20",15.737778
"455","2008-10-21",16.475555
"456","2008-10-22",15.6
"457","2008-10-23",15.702222
"458","2008-10-24",16.52
"459","2008-10-27",15.546667
"460","2008-10-28",17.333334
"461","2008-10-29",17.146667
"462","2008-10-30",17.653334
"463","2008-10-31",18.564444
"464","2008-11-03",18.688889
"465","2008-11-04",20.151112
"466","2008-11-05",19.111111
"467","2008-11-06",18.355556
"468","2008-11-07",18.848888
"469","2008-11-10",18.822222
"470","2008-11-11",18.373333
"471","2008-11-12",17.333334
"472","2008-11-13",17.737778
"473","2008-11-14",17.097778
"474","2008-11-17",15.702222
"475","2008-11-18",15.213333
"476","2008-11-19",13.551111
"477","2008-11-20",12.297778
"478","2008-11-21",12.986667
"479","2008-11-24",14.933333
"480","2008-11-25",15.324445
"481","2008-11-26",15.844444
"482","2008-11-28",16.066668
"483","2008-12-01",14
"484","2008-12-02",15.222222
"485","2008-12-03",15.56
"486","2008-12-04",15.368889
"487","2008-12-05",17.328888
"488","2008-12-08",17.333334
"489","2008-12-09",17.417778
"490","2008-12-10",17.173334
"491","2008-12-11",17.133333
"492","2008-12-12",17.653334
"493","2008-12-15",17.137777
"494","2008-12-16",19.115555
"495","2008-12-17",19.093334
"496","2008-12-18",19.302221
"497","2008-12-19",19.613333
"498","2008-12-22",18.893333
"499","2008-12-23",18.737778
"500","2008-12-24",18.706667
"501","2008-12-26",18.822222
"502","2008-12-29",18.471111
"503","2008-12-30",19.364445
"504","2008-12-31",19.866667
"505","2009-01-02",19.951111
"506","2009-01-05",20.24
"507","2009-01-06",20.586666
"508","2009-01-07",19.635555
"509","2009-01-08",19.524445
"510","2009-01-09",19.048889
"511","2009-01-12",18.235556
"512","2009-01-13",18.013334
"513","2009-01-14",17.097778
"514","2009-01-15",16.977777
"515","2009-01-16",16.724445
"516","2009-01-20",14.413333
"517","2009-01-21",15.888889
"518","2009-01-22",13.893333
"519","2009-01-23",14.08
"520","2009-01-26",14.337778
"521","2009-01-27",14.488889
"522","2009-01-28",15.466666
"523","2009-01-29",13.604445
"524","2009-01-30",13.333333
"525","2009-02-02",13.604445
"526","2009-02-03",13.328889
"527","2009-02-04",12.924444
"528","2009-02-05",13.764444
"529","2009-02-06",13.968889
"530","2009-02-09",14.004444
"531","2009-02-10",13.075556
"532","2009-02-11",13.04
"533","2009-02-12",12.977777
"534","2009-02-13",12.217778
"535","2009-02-17",11.795555
"536","2009-02-18",12.026667
"537","2009-02-19",11.08
"538","2009-02-20",9.808888
"539","2009-02-23",9.048889
"540","2009-02-24",10.213333
"541","2009-02-25",9.711111
"542","2009-02-26",10.444445
"543","2009-02-27",9.155556
"544","2009-03-02",8.644444
"545","2009-03-03",8.035556
"546","2009-03-04",8.657778
"547","2009-03-05",7.604445
"548","2009-03-06",7.582222
"549","2009-03-09",7.702222
"550","2009-03-10",9.026667
"551","2009-03-11",9
"552","2009-03-12",10.168889
"553","2009-03-13",10.315556
"554","2009-03-16",10.457778
"555","2009-03-17",11.164444
"556","2009-03-18",12.497778
"557","2009-03-19",11.626667
"558","2009-03-20",11.017777
"559","2009-03-23",12.591111
"560","2009-03-24",12.257778
"561","2009-03-25",11.991111
"562","2009-03-26",12.484445
"563","2009-03-27",12.817778
"564","2009-03-30",11.208889
"565","2009-03-31",11.657778
"566","2009-04-01",11.746667
"567","2009-04-02",12.093333
"568","2009-04-03",12.813334
"569","2009-04-06",12.911111
"570","2009-04-07",12.551111
"571","2009-04-08",13.026667
"572","2009-04-09",13.964444
"573","2009-04-13",14.031111
"574","2009-04-14",12.946667
"575","2009-04-15",14.506667
"576","2009-04-16",14.106667
"577","2009-04-17",14.337778
"578","2009-04-20",12.88
"579","2009-04-21",14.142222
"580","2009-04-22",13.515555
"581","2009-04-23",11.68
"582","2009-04-24",11.835556
"583","2009-04-27",11.648889
"584","2009-04-28",12.044444
"585","2009-04-29",12.808888
"586","2009-04-30",13.035556
"587","2009-05-01",13.08
"588","2009-05-04",14.142222
"589","2009-05-05",13.782222
"590","2009-05-06",14.733334
"591","2009-05-07",14.897778
"592","2009-05-08",16.857779
"593","2009-05-11",15.608889
"594","2009-05-12",15.915556
"595","2009-05-13",15.208889
"596","2009-05-14",15.777778
"597","2009-05-15",15.706667
"598","2009-05-18",16.857779
"599","2009-05-19",16.200001
"600","2009-05-20",16.244444
"601","2009-05-21",16.120001
"602","2009-05-22",16.128889
"603","2009-05-26",16.684444
"604","2009-05-27",16.293333
"605","2009-05-28",17.51111
"606","2009-05-29",17.848888
"607","2009-06-01",18.053333
"608","2009-06-02",17.982222
"609","2009-06-03",17.208889
"610","2009-06-04",17.84
"611","2009-06-05",17.457777
"612","2009-06-08",17.497778
"613","2009-06-09",17.528889
"614","2009-06-10",17.528889
"615","2009-06-11",17.475555
"616","2009-06-12",17.017778
"617","2009-06-15",16.559999
"618","2009-06-16",15.911111
"619","2009-06-17",15.893333
"620","2009-06-18",16.328888
"621","2009-06-19",16.40889
"622","2009-06-22",15.737778
"623","2009-06-23",15.835556
"624","2009-06-24",16.24
"625","2009-06-25",16.595556
"626","2009-06-26",16.422222
"627","2009-06-29",16.653334
"628","2009-06-30",16.462223
"629","2009-07-01",16.355556
"630","2009-07-02",15.133333
"631","2009-07-06",15.782222
"632","2009-07-07",15.266666
"633","2009-07-08",14.902223
"634","2009-07-09",15.208889
"635","2009-07-10",14.968889
"636","2009-07-13",15.964444
"637","2009-07-14",15.862223
"638","2009-07-15",16.706667
"639","2009-07-16",16.933332
"640","2009-07-17",16.768888
"641","2009-07-20",17.617777
"642","2009-07-21",17.551111
"643","2009-07-22",17.657778
"644","2009-07-23",18.56889
"645","2009-07-24",18.688889
"646","2009-07-27",18.84
"647","2009-07-28",17.733334
"648","2009-07-29",17.137777
"649","2009-07-30",17.457777
"650","2009-07-31",17.360001
"651","2009-08-03",17.324444
"652","2009-08-04",17.466667
"653","2009-08-05",17.653334
"654","2009-08-06",17.533333
"655","2009-08-07",18.306667
"656","2009-08-10",17.968889
"657","2009-08-11",17.657778
"658","2009-08-12",18.43111
"659","2009-08-13",18.546667
"660","2009-08-14",18.142221
"661","2009-08-17",17.51111
"662","2009-08-18",17.786667
"663","2009-08-19",17.897778
"664","2009-08-20",18.262222
"665","2009-08-21",18.755556
"666","2009-08-24",18.555555
"667","2009-08-25",19.413334
"668","2009-08-26",18.804445
"669","2009-08-27",18.964445
"670","2009-08-28",19.004444
"671","2009-08-31",18.937778
"672","2009-09-01",17.751112
"673","2009-09-02",17.791111
"674","2009-09-03",17.995556
"675","2009-09-04",18.173334
"676","2009-09-08",18.155556
"677","2009-09-09",18.813334
"678","2009-09-10",19.066668
"679","2009-09-11",18.817778
"680","2009-09-14",19.48
"681","2009-09-15",19.386667
"682","2009-09-16",20.622223
"683","2009-09-17",20.426666
"684","2009-09-18",19.937778
"685","2009-09-21",19.435556
"686","2009-09-22",19.515556
"687","2009-09-23",19.022223
"688","2009-09-24",18.657778
"689","2009-09-25",18.635555
"690","2009-09-28",19.422222
"691","2009-09-29",19.537777
"692","2009-09-30",19.302221
"693","2009-10-01",18.182222
"694","2009-10-02",17.968889
"695","2009-10-05",19.066668
"696","2009-10-06",19.795555
"697","2009-10-07",19.702223
"698","2009-10-08",20.151112
"699","2009-10-09",20.204445
"700","2009-10-12",20.360001
"701","2009-10-13",20.124445
"702","2009-10-14",20.706667
"703","2009-10-15",20.719999
"704","2009-10-16",20.066668
"705","2009-10-19",20.786667
"706","2009-10-20",20.284445
"707","2009-10-21",19.626667
"708","2009-10-22",20.324444
"709","2009-10-23",19.671112
"710","2009-10-26",18.955555
"711","2009-10-27",19.164444
"712","2009-10-28",18.986666
"713","2009-10-29",19.217777
"714","2009-10-30",18.044445
"715","2009-11-02",18.088888
"716","2009-11-03",18.017778
"717","2009-11-04",17.964445
"718","2009-11-05",18.373333
"719","2009-11-06",18.626667
"720","2009-11-09",19.324444
"721","2009-11-10",19.08
"722","2009-11-11",19.315556
"723","2009-11-12",18.848888
"724","2009-11-13",18.982222
"725","2009-11-16",19.622223
"726","2009-11-17",19.497778
"727","2009-11-18",19.426666
"728","2009-11-19",19.004444
"729","2009-11-20",18.808889
"730","2009-11-23",18.933332
"731","2009-11-24",19.146667
"732","2009-11-25",19.368889
"733","2009-11-27",18.942223
"734","2009-11-30",19.324444
"735","2009-12-01",19.333334
"736","2009-12-02",19.395555
"737","2009-12-03",18.853333
"738","2009-12-04",19.4
"739","2009-12-07",19.24
"740","2009-12-08",19.155556
"741","2009-12-09",19.373333
"742","2009-12-10",19.377777
"743","2009-12-11",19.702223
"744","2009-12-14",20.155556
"745","2009-12-15",19.52
"746","2009-12-16",19.693333
"747","2009-12-17",19.106667
"748","2009-12-18",19.026667
"749","2009-12-21",19.471111
"750","2009-12-22",19.506666
"751","2009-12-23",19.484444
"752","2009-12-24",19.595556
"753","2009-12-28",19.466667
"754","2009-12-29",19.497778
"755","2009-12-30",19.653334
"756","2009-12-31",19.533333
"757","2010-01-04",19.893333
"758","2010-01-05",20.346666
"759","2010-01-06",20.493334
"760","2010-01-07",20.48889
"761","2010-01-08",20.484444
"762","2010-01-11",20.515556
"763","2010-01-12",20.564444
"764","2010-01-13",20.742222
"765","2010-01-14",20.746666
"766","2010-01-15",20.533333
"767","2010-01-19",20.853333
"768","2010-01-20",20.675556
"769","2010-01-21",20.24
"770","2010-01-22",19.662222
"771","2010-01-25",20.133333
"772","2010-01-26",19.928888
"773","2010-01-27",20.35111
"774","2010-01-28",20.075556
"775","2010-01-29",19.955555
"776","2010-02-01",20.195555
"777","2010-02-02",20.533333
"778","2010-02-03",20.186666
"779","2010-02-04",19.64889
"780","2010-02-05",19.595556
"781","2010-02-08",19.573334
"782","2010-02-09",19.68
"783","2010-02-10",19.719999
"784","2010-02-11",19.795555
"785","2010-02-12",19.724445
"786","2010-02-16",19.862223
"787","2010-02-17",20.177778
"788","2010-02-18",20.497778
"789","2010-02-19",20.68
"790","2010-02-22",20.831112
"791","2010-02-23",20.057777
"792","2010-02-24",20.373333
"793","2010-02-25",20.582222
"794","2010-02-26",20.666666
"795","2010-03-01",20.911112
"796","2010-03-02",20.982222
"797","2010-03-03",21.542223
"798","2010-03-04",21.76
"799","2010-03-05",22.217777
"800","2010-03-08",22.471111
"801","2010-03-09",22.417778
"802","2010-03-10",22.631111
"803","2010-03-11",22.786667
"804","2010-03-12",22.733334
"805","2010-03-15",22.888889
"806","2010-03-16",23.373333
"807","2010-03-17",23.879999
"808","2010-03-18",23.857779
"809","2010-03-19",23.635555
"810","2010-03-22",23.622223
"811","2010-03-23",23.719999
"812","2010-03-24",23.51111
"813","2010-03-25",23.444445
"814","2010-03-26",23.404444
"815","2010-03-29",23.604445
"816","2010-03-30",23.466667
"817","2010-03-31",23.782223
"818","2010-04-01",24.057777
"819","2010-04-05",24.284445
"820","2010-04-06",24.315556
"821","2010-04-07",23.973333
"822","2010-04-08",23.915556
"823","2010-04-09",23.946667
"824","2010-04-12",24.168888
"825","2010-04-13",24.311111
"826","2010-04-14",24.911112
"827","2010-04-15",24.773333
"828","2010-04-16",24.222221
"829","2010-04-19",24.368889
"830","2010-04-20",24.817778
"831","2010-04-21",24.559999
"832","2010-04-22",24.515556
"833","2010-04-23",24.986666
"834","2010-04-26",24.799999
"835","2010-04-27",23.724445
"836","2010-04-28",23.413334
"837","2010-04-29",24.364445
"838","2010-04-30",23.795555
"839","2010-05-03",23.84
"840","2010-05-04",23.377777
"841","2010-05-05",23.368889
"842","2010-05-06",22.564444
"843","2010-05-07",21.822222
"844","2010-05-10",23.622223
"845","2010-05-11",23.426666
"846","2010-05-12",23.853333
"847","2010-05-13",23.404444
"848","2010-05-14",22.68
"849","2010-05-17",22.995556
"850","2010-05-18",22.622223
"851","2010-05-19",22.826666
"852","2010-05-20",21.973333
"853","2010-05-21",22.497778
"854","2010-05-24",21.995556
"855","2010-05-25",22.084444
"856","2010-05-26",22.155556
"857","2010-05-27",23.453333
"858","2010-05-28",22.902222
"859","2010-06-01",22.382223
"860","2010-06-02",23.248888
"861","2010-06-03",23.133333
"862","2010-06-04",22.017778
"863","2010-06-07",21.662222
"864","2010-06-08",22.346666
"865","2010-06-09",22.35111
"866","2010-06-10",23.008888
"867","2010-06-11",23.066668
"868","2010-06-14",22.977777
"869","2010-06-15",23.559999
"870","2010-06-16",23.377777
"871","2010-06-17",23.404444
"872","2010-06-18",23.493334
"873","2010-06-21",23.417778
"874","2010-06-22",22.795555
"875","2010-06-23",22.746666
"876","2010-06-24",22.311111
"877","2010-06-25",23.133333
"878","2010-06-28",23.244444
"879","2010-06-29",22.755556
"880","2010-06-30",22.004444
"881","2010-07-01",21.728889
"882","2010-07-02",21.795555
"883","2010-07-06",21.799999
"884","2010-07-07",22.751112
"885","2010-07-08",22.968889
"886","2010-07-09",23.062222
"887","2010-07-12",22.799999
"888","2010-07-13",23.017778
"889","2010-07-14",22.635555
"890","2010-07-15",22.40889
"891","2010-07-16",21.773333
"892","2010-07-19",21.915556
"893","2010-07-20",22.360001
"894","2010-07-21",21.822222
"895","2010-07-22",22.43111
"896","2010-07-23",22.768888
"897","2010-07-26",22.928888
"898","2010-07-27",23.111111
"899","2010-07-28",23.093334
"900","2010-07-29",23.711111
"901","2010-07-30",23.586666
"902","2010-08-02",24.168888
"903","2010-08-03",23.742222
"904","2010-08-04",23.622223
"905","2010-08-05",23.711111
"906","2010-08-06",23.671112
"907","2010-08-09",23.995556
"908","2010-08-10",23.777779
"909","2010-08-11",22.955555
"910","2010-08-12",22.684444
"911","2010-08-13",22.502222
"912","2010-08-16",22.373333
"913","2010-08-17",22.733334
"914","2010-08-18",22.862223
"915","2010-08-19",22.164444
"916","2010-08-20",21.995556
"917","2010-08-23",22.048889
"918","2010-08-24",21.48
"919","2010-08-25",21.666666
"920","2010-08-26",21.595556
"921","2010-08-27",22.342222
"922","2010-08-30",21.653334
"923","2010-08-31",21.933332
"924","2010-09-01",22.795555
"925","2010-09-02",22.822222
"926","2010-09-03",23.222221
"927","2010-09-07",22.751112
"928","2010-09-08",22.92
"929","2010-09-09",23.151112
"930","2010-09-10",23.404444
"931","2010-09-13",23.879999
"932","2010-09-14",24.093334
"933","2010-09-15",24.133333
"934","2010-09-16",23.946667
"935","2010-09-17",23.911112
"936","2010-09-20",24.333334
