"","date","LW"
"220","2017-09-26",45.529999
"221","2017-09-27",46.040001
"222","2017-09-28",46.580002
"223","2017-09-29",46.889999
"224","2017-10-02",47.540001
"225","2017-10-03",47.169998
"226","2017-10-04",48.41
"227","2017-10-05",48.59
"228","2017-10-06",49.130001
"229","2017-10-09",48.830002
"230","2017-10-10",49.040001
"231","2017-10-11",49.369999
"232","2017-10-12",49.700001
"233","2017-10-13",50
"234","2017-10-16",50.689999
"235","2017-10-17",50.220001
"236","2017-10-18",50.560001
"237","2017-10-19",50.299999
"238","2017-10-20",50.630001
"239","2017-10-23",50.900002
"240","2017-10-24",50.720001
"241","2017-10-25",50.619999
"242","2017-10-26",50.599998
"243","2017-10-27",50.82
"244","2017-10-30",50.380001
"245","2017-10-31",50.990002
"246","2017-11-01",51.349998
"247","2017-11-02",51.799999
"248","2017-11-03",52.119999
"249","2017-11-06",52.060001
"250","2017-11-07",51.66
"251","2017-11-08",52.389999
"252","2017-11-09",51.619999
"253","2017-11-10",51.959999
"254","2017-11-13",52.779999
"255","2017-11-14",53.389999
"256","2017-11-15",52.740002
"257","2017-11-16",53.450001
"258","2017-11-17",53.209999
"259","2017-11-20",53.689999
"260","2017-11-21",53.740002
"261","2017-11-22",54.25
"262","2017-11-24",54.439999
"263","2017-11-27",54.029999
"264","2017-11-28",54.029999
"265","2017-11-29",53.950001
"266","2017-11-30",54.369999
"267","2017-12-01",54.860001
"268","2017-12-04",54.950001
"269","2017-12-05",54.450001
"270","2017-12-06",54.450001
"271","2017-12-07",54.98
"272","2017-12-08",56.200001
"273","2017-12-11",56.880001
"274","2017-12-12",55.75
"275","2017-12-13",55.799999
"276","2017-12-14",55.450001
"277","2017-12-15",55.5
"278","2017-12-18",56.119999
"279","2017-12-19",55.849998
"280","2017-12-20",55.98
"281","2017-12-21",55.43
"282","2017-12-22",55.82
"283","2017-12-26",55.18
"284","2017-12-27",55.459999
"285","2017-12-28",55.860001
"286","2017-12-29",56.450001
"287","2018-01-02",55.369999
"288","2018-01-03",56.060001
"289","2018-01-04",57.220001
"290","2018-01-05",57.700001
"291","2018-01-08",58.560001
"292","2018-01-09",58.040001
"293","2018-01-10",57.869999
"294","2018-01-11",58
"295","2018-01-12",58.279999
"296","2018-01-16",58.52
"297","2018-01-17",59.34
"298","2018-01-18",59.029999
"299","2018-01-19",60.040001
"300","2018-01-22",60.299999
"301","2018-01-23",60.32
"302","2018-01-24",59.869999
"303","2018-01-25",59.240002
"304","2018-01-26",59.799999
"305","2018-01-29",59.09
"306","2018-01-30",58.25
"307","2018-01-31",58.599998
"308","2018-02-01",57.400002
"309","2018-02-02",56.790001
"310","2018-02-05",56.34
"311","2018-02-06",55.799999
"312","2018-02-07",56.93
"313","2018-02-08",54.73
"314","2018-02-09",54.459999
"315","2018-02-12",55.080002
"316","2018-02-13",54.540001
"317","2018-02-14",54.240002
"318","2018-02-15",55.400002
"319","2018-02-16",55.580002
"320","2018-02-20",54.290001
"321","2018-02-21",53.509998
"322","2018-02-22",53.75
"323","2018-02-23",54.709999
"324","2018-02-26",54.619999
"325","2018-02-27",54.389999
"326","2018-02-28",54.09
"327","2018-03-01",54.459999
"328","2018-03-02",55.369999
"329","2018-03-05",55.880001
"330","2018-03-06",56.82
"331","2018-03-07",56.310001
"332","2018-03-08",56.669998
"333","2018-03-09",57.330002
"334","2018-03-12",57.259998
"335","2018-03-13",56.470001
"336","2018-03-14",56.080002
"337","2018-03-15",55.619999
"338","2018-03-16",55.66
"339","2018-03-19",55.470001
"340","2018-03-20",55.689999
"341","2018-03-21",55.360001
"342","2018-03-22",54.580002
"343","2018-03-23",54.049999
"344","2018-03-26",56.43
"345","2018-03-27",56
"346","2018-03-28",56.389999
"347","2018-03-29",58.220001
"348","2018-04-02",58.07
"349","2018-04-03",59.130001
"350","2018-04-04",59.43
"351","2018-04-05",61.470001
"352","2018-04-06",61.779999
"353","2018-04-09",62.290001
"354","2018-04-10",63.77
"355","2018-04-11",63.759998
"356","2018-04-12",63.32
"357","2018-04-13",64.120003
"358","2018-04-16",64.730003
"359","2018-04-17",65.5
"360","2018-04-18",65.510002
"361","2018-04-19",65.25
"362","2018-04-20",65.360001
"363","2018-04-23",65.660004
"364","2018-04-24",65.440002
"365","2018-04-25",65.849998
"366","2018-04-26",66.410004
"367","2018-04-27",66.589996
"368","2018-04-30",65.32
"369","2018-05-01",64.970001
"370","2018-05-02",64.139999
"371","2018-05-03",64.040001
"372","2018-05-04",65.089996
"373","2018-05-07",66.209999
"374","2018-05-08",66.660004
"375","2018-05-09",67.730003
"376","2018-05-10",68.029999
"377","2018-05-11",67.93
"378","2018-05-14",67.620003
"379","2018-05-15",67.309998
"380","2018-05-16",67.139999
"381","2018-05-17",67
"382","2018-05-18",66.790001
"383","2018-05-21",66.739998
"384","2018-05-22",65.040001
"385","2018-05-23",65.160004
"386","2018-05-24",65.199997
"387","2018-05-25",65.43
"388","2018-05-29",64.559998
"389","2018-05-30",65
"390","2018-05-31",63.75
"391","2018-06-01",64.110001
"392","2018-06-04",65.279999
"393","2018-06-05",65.730003
"394","2018-06-06",64.660004
"395","2018-06-07",64.860001
"396","2018-06-08",65.68
"397","2018-06-11",65.360001
"398","2018-06-12",65.690002
"399","2018-06-13",65.339996
"400","2018-06-14",65.849998
"401","2018-06-15",64.93
"402","2018-06-18",64.93
"403","2018-06-19",66.379997
"404","2018-06-20",67.480003
"405","2018-06-21",67.290001
"406","2018-06-22",67.879997
"407","2018-06-25",68.150002
"408","2018-06-26",68.629997
"409","2018-06-27",68.160004
"410","2018-06-28",68.720001
"411","2018-06-29",68.510002
"412","2018-07-02",67.989998
"413","2018-07-03",68.370003
"414","2018-07-05",69.879997
"415","2018-07-06",70.190002
"416","2018-07-09",70.379997
"417","2018-07-10",70.279999
"418","2018-07-11",70.199997
"419","2018-07-12",70.540001
"420","2018-07-13",70.849998
"421","2018-07-16",70.199997
"422","2018-07-17",70.730003
"423","2018-07-18",70.589996
"424","2018-07-19",70.379997
"425","2018-07-20",70.419998
"426","2018-07-23",69.019997
"427","2018-07-24",68.339996
"428","2018-07-25",70.410004
"429","2018-07-26",70.050003
"430","2018-07-27",69.800003
"431","2018-07-30",70.239998
"432","2018-07-31",70.269997
"433","2018-08-01",69.699997
"434","2018-08-02",70.529999
"435","2018-08-03",72.160004
"436","2018-08-06",72.580002
"437","2018-08-07",71.769997
"438","2018-08-08",71.410004
"439","2018-08-09",71.629997
"440","2018-08-10",71.089996
"441","2018-08-13",70.919998
"442","2018-08-14",71.699997
"443","2018-08-15",69.260002
"444","2018-08-16",66.589996
"445","2018-08-17",65.589996
"446","2018-08-20",65.629997
"447","2018-08-21",65.239998
"448","2018-08-22",66.18
"449","2018-08-23",67.080002
"450","2018-08-24",67.029999
"451","2018-08-27",68.120003
"452","2018-08-28",67.900002
"453","2018-08-29",67.730003
"454","2018-08-30",67.120003
"455","2018-08-31",67.599998
"456","2018-09-04",67.169998
"457","2018-09-05",67.300003
"458","2018-09-06",67.220001
"459","2018-09-07",66.830002
"460","2018-09-10",67.029999
"461","2018-09-11",67.129997
"462","2018-09-12",67.139999
"463","2018-09-13",67.349998
"464","2018-09-14",68.010002
"465","2018-09-17",66.690002
"466","2018-09-18",66.839996
"467","2018-09-19",65.260002
"468","2018-09-20",66.129997
"469","2018-09-21",67
"470","2018-09-24",66.43
"471","2018-09-25",67.099998
"472","2018-09-26",66.699997
"473","2018-09-27",65.589996
"474","2018-09-28",66.599998
"475","2018-10-01",65.940002
"476","2018-10-02",72
"477","2018-10-03",72.239998
"478","2018-10-04",73.25
"479","2018-10-05",74.699997
"480","2018-10-08",73.989998
"481","2018-10-09",74.620003
"482","2018-10-10",73.220001
"483","2018-10-11",72.129997
"484","2018-10-12",72.959999
"485","2018-10-15",73.18
"486","2018-10-16",75.269997
"487","2018-10-17",76.110001
"488","2018-10-18",75.650002
"489","2018-10-19",76.57
"490","2018-10-22",77.150002
"491","2018-10-23",78.160004
"492","2018-10-24",79.050003
"493","2018-10-25",78.050003
"494","2018-10-26",77.010002
"495","2018-10-29",77.199997
"496","2018-10-30",76.790001
"497","2018-10-31",78.160004
"498","2018-11-01",77.230003
"499","2018-11-02",76.980003
"500","2018-11-05",78.629997
"501","2018-11-06",80.260002
"502","2018-11-07",80.809998
"503","2018-11-08",81.68
"504","2018-11-09",82.019997
"505","2018-11-12",82.139999
"506","2018-11-13",83.349998
"507","2018-11-14",82.989998
"508","2018-11-15",82.209999
"509","2018-11-16",82.650002
"510","2018-11-19",80.809998
"511","2018-11-20",80.599998
"512","2018-11-21",81.790001
"513","2018-11-23",81.150002
"514","2018-11-26",80.370003
"515","2018-11-27",77.550003
"516","2018-11-28",77.099998
"517","2018-11-29",76.739998
"518","2018-11-30",76.699997
"519","2018-12-03",75.580002
"520","2018-12-04",75.489998
"521","2018-12-06",74.129997
"522","2018-12-07",73.449997
"523","2018-12-10",73.370003
"524","2018-12-11",75.169998
"525","2018-12-12",76.389999
"526","2018-12-13",77.690002
"527","2018-12-14",75.830002
"528","2018-12-17",75.440002
"529","2018-12-18",75.629997
"530","2018-12-19",74.989998
"531","2018-12-20",73.400002
"532","2018-12-21",73.599998
"533","2018-12-24",71.529999
"534","2018-12-26",73.370003
"535","2018-12-27",73.730003
"536","2018-12-28",73.610001
"537","2018-12-31",73.559998
"538","2019-01-02",73.660004
"539","2019-01-03",72.980003
"540","2019-01-04",75.580002
"541","2019-01-07",70.550003
"542","2019-01-08",70.910004
"543","2019-01-09",69.720001
"544","2019-01-10",69.860001
"545","2019-01-11",69.470001
"546","2019-01-14",67.639999
"547","2019-01-15",68.900002
"548","2019-01-16",70.18
"549","2019-01-17",70.900002
"550","2019-01-18",70.879997
"551","2019-01-22",70.75
"552","2019-01-23",72.730003
"553","2019-01-24",71.360001
"554","2019-01-25",71.099998
"555","2019-01-28",71.400002
"556","2019-01-29",72.440002
"557","2019-01-30",72.580002
"558","2019-01-31",72.300003
"559","2019-02-01",72.400002
"560","2019-02-04",71.300003
"561","2019-02-05",71.639999
"562","2019-02-06",71.309998
"563","2019-02-07",70.610001
"564","2019-02-08",70.620003
"565","2019-02-11",70.389999
"566","2019-02-12",69.019997
"567","2019-02-13",68.559998
"568","2019-02-14",68.970001
"569","2019-02-15",69.510002
"570","2019-02-19",70.300003
"571","2019-02-20",70.059998
"572","2019-02-21",70.980003
"573","2019-02-22",70.5
"574","2019-02-25",69.489998
"575","2019-02-26",69
"576","2019-02-27",69.099998
"577","2019-02-28",69.309998
"578","2019-03-01",70.949997
"579","2019-03-04",70.790001
"580","2019-03-05",71.160004
"581","2019-03-06",70.540001
"582","2019-03-07",70.510002
"583","2019-03-08",70.010002
"584","2019-03-11",70.209999
"585","2019-03-12",69.699997
"586","2019-03-13",69.839996
"587","2019-03-14",68.190002
"588","2019-03-15",69.510002
"589","2019-03-18",69.900002
"590","2019-03-19",69.709999
"591","2019-03-20",69.370003
"592","2019-03-21",71
"593","2019-03-22",71.660004
"594","2019-03-25",72.830002
"595","2019-03-26",73
"596","2019-03-27",72.269997
"597","2019-03-28",73.919998
"598","2019-03-29",74.940002
"599","2019-04-01",73.970001
"600","2019-04-02",74.360001
"601","2019-04-03",73.089996
"602","2019-04-04",70.32
"603","2019-04-05",71.629997
"604","2019-04-08",72.870003
"605","2019-04-09",72.919998
"606","2019-04-10",72.400002
"607","2019-04-11",71.629997
"608","2019-04-12",71.110001
"609","2019-04-15",71.199997
"610","2019-04-16",69.660004
"611","2019-04-17",68.629997
"612","2019-04-18",67.620003
"613","2019-04-22",68.900002
"614","2019-04-23",69.480003
"615","2019-04-24",69.290001
"616","2019-04-25",69.199997
"617","2019-04-26",69.690002
"618","2019-04-29",68.550003
"619","2019-04-30",70.050003
"620","2019-05-01",70.099998
"621","2019-05-02",66.370003
"622","2019-05-03",67.099998
"623","2019-05-06",67.5
"624","2019-05-07",68.25
"625","2019-05-08",68.300003
"626","2019-05-09",68.629997
"627","2019-05-10",67.449997
"628","2019-05-13",66.540001
"629","2019-05-14",67.019997
"630","2019-05-15",67.07
"631","2019-05-16",66.879997
"632","2019-05-17",67.629997
"633","2019-05-20",67.540001
"634","2019-05-21",65.360001
"635","2019-05-22",63.66
"636","2019-05-23",63.080002
"637","2019-05-24",62.130001
"638","2019-05-28",60.790001
"639","2019-05-29",59.93
"640","2019-05-30",60.049999
"641","2019-05-31",59.25
"642","2019-06-03",60.240002
"643","2019-06-04",61.23
"644","2019-06-05",62.349998
"645","2019-06-06",62.389999
"646","2019-06-07",60.990002
"647","2019-06-10",61.419998
"648","2019-06-11",61.919998
"649","2019-06-12",61.369999
"650","2019-06-13",61.209999
"651","2019-06-14",61.709999
"652","2019-06-17",59.849998
"653","2019-06-18",58.970001
"654","2019-06-19",61.32
"655","2019-06-20",61.34
"656","2019-06-21",60.84
"657","2019-06-24",60.759998
"658","2019-06-25",62.540001
"659","2019-06-26",63
"660","2019-06-27",61.700001
"661","2019-06-28",63.360001
"662","2019-07-01",62.529999
"663","2019-07-02",62.619999
"664","2019-07-03",63.720001
"665","2019-07-05",64.339996
"666","2019-07-08",64.389999
"667","2019-07-09",65.080002
"668","2019-07-10",66.199997
"669","2019-07-11",67.580002
"670","2019-07-12",65.93
"671","2019-07-15",66.370003
"672","2019-07-16",66.790001
"673","2019-07-17",67.080002
"674","2019-07-18",67.959999
"675","2019-07-19",68.57
"676","2019-07-22",67.559998
"677","2019-07-23",63.66
"678","2019-07-24",63.490002
"679","2019-07-25",64.790001
"680","2019-07-26",64.68
"681","2019-07-29",65.550003
"682","2019-07-30",67.540001
"683","2019-07-31",67.120003
"684","2019-08-01",66.550003
"685","2019-08-02",67.059998
"686","2019-08-05",65.360001
"687","2019-08-06",64.949997
"688","2019-08-07",65.620003
"689","2019-08-08",66.839996
"690","2019-08-09",67.059998
"691","2019-08-12",67.900002
"692","2019-08-13",67.300003
"693","2019-08-14",66.800003
"694","2019-08-15",67.900002
"695","2019-08-16",68.809998
"696","2019-08-19",70.120003
"697","2019-08-20",68.25
"698","2019-08-21",68.440002
"699","2019-08-22",69.510002
"700","2019-08-23",68.400002
"701","2019-08-26",68.870003
"702","2019-08-27",68.449997
"703","2019-08-28",68.769997
"704","2019-08-29",69.919998
"705","2019-08-30",70.389999
"706","2019-09-03",71.360001
"707","2019-09-04",72.379997
"708","2019-09-05",71.790001
"709","2019-09-06",71.220001
"710","2019-09-09",71.059998
"711","2019-09-10",70.57
"712","2019-09-11",71.580002
"713","2019-09-12",71.949997
"714","2019-09-13",72.150002
"715","2019-09-16",73.190002
"716","2019-09-17",74
"717","2019-09-18",73.75
"718","2019-09-19",73.629997
"719","2019-09-20",73.519997
"720","2019-09-23",74.139999
"721","2019-09-24",73.860001
"722","2019-09-25",73.860001
"723","2019-09-26",73.589996
"724","2019-09-27",73.360001
"725","2019-09-30",72.720001
"726","2019-10-01",73.57
"727","2019-10-02",73.349998
"728","2019-10-03",77.879997
"729","2019-10-04",77.769997
"730","2019-10-07",75.910004
"731","2019-10-08",76.57
"732","2019-10-09",75.959999
"733","2019-10-10",76.410004
"734","2019-10-11",76.089996
"735","2019-10-14",75.839996
"736","2019-10-15",75.5
"737","2019-10-16",76.230003
"738","2019-10-17",77.050003
"739","2019-10-18",76.970001
"740","2019-10-21",76.82
"741","2019-10-22",75.330002
"742","2019-10-23",74.809998
"743","2019-10-24",74.599998
"744","2019-10-25",75
"745","2019-10-28",76.029999
"746","2019-10-29",77.019997
"747","2019-10-30",77.75
"748","2019-10-31",78.040001
"749","2019-11-01",77.57
"750","2019-11-04",77.209999
"751","2019-11-05",76.860001
"752","2019-11-06",79.07
"753","2019-11-07",79
"754","2019-11-08",78.949997
"755","2019-11-11",80.489998
"756","2019-11-12",80.120003
"757","2019-11-13",81
"758","2019-11-14",81.040001
"759","2019-11-15",82.940002
"760","2019-11-18",83.360001
"761","2019-11-19",83.75
"762","2019-11-20",83.489998
"763","2019-11-21",82.839996
"764","2019-11-22",82.910004
"765","2019-11-25",83.43
"766","2019-11-26",83.849998
"767","2019-11-27",84.019997
"768","2019-11-29",83.980003
"769","2019-12-02",84.029999
"770","2019-12-03",84.410004
"771","2019-12-04",84.129997
"772","2019-12-05",84.410004
"773","2019-12-06",84.220001
"774","2019-12-09",84.160004
"775","2019-12-10",84.019997
"776","2019-12-11",84.379997
"777","2019-12-12",84.110001
"778","2019-12-13",84.099998
"779","2019-12-16",83.970001
"780","2019-12-17",84.089996
"781","2019-12-18",84.169998
"782","2019-12-19",84.199997
"783","2019-12-20",85.830002
"784","2019-12-23",85.5
"785","2019-12-24",85.139999
"786","2019-12-26",86.150002
"787","2019-12-27",86.07
"788","2019-12-30",85.449997
"789","2019-12-31",86.029999
"790","2020-01-02",84.089996
"791","2020-01-03",93.559998
"792","2020-01-06",90.699997
"793","2020-01-07",91.209999
"794","2020-01-08",91.260002
"795","2020-01-09",90.790001
"796","2020-01-10",90.480003
"797","2020-01-13",91.230003
"798","2020-01-14",90.669998
"799","2020-01-15",90.879997
"800","2020-01-16",91
"801","2020-01-17",90.5
"802","2020-01-21",91.199997
"803","2020-01-22",91.190002
"804","2020-01-23",90.889999
"805","2020-01-24",90.690002
"806","2020-01-27",90.43
"807","2020-01-28",91.660004
"808","2020-01-29",92.050003
"809","2020-01-30",92.120003
"810","2020-01-31",91.309998
"811","2020-02-03",91.75
"812","2020-02-04",92.279999
"813","2020-02-05",92.580002
"814","2020-02-06",93.169998
"815","2020-02-07",94.449997
"816","2020-02-10",94.580002
"817","2020-02-11",95.129997
"818","2020-02-12",94.510002
"819","2020-02-13",95.089996
"820","2020-02-14",95.169998
"821","2020-02-18",95.870003
"822","2020-02-19",94.349998
"823","2020-02-20",94.919998
"824","2020-02-21",94.839996
"825","2020-02-24",95.32
"826","2020-02-25",93.769997
"827","2020-02-26",92.540001
"828","2020-02-27",89.449997
"829","2020-02-28",86.889999
"830","2020-03-02",86.650002
"831","2020-03-03",85.5
"832","2020-03-04",88.089996
"833","2020-03-05",86.360001
"834","2020-03-06",83.370003
"835","2020-03-09",73.379997
"836","2020-03-10",72.730003
"837","2020-03-11",71.43
"838","2020-03-12",63.360001
"839","2020-03-13",63.849998
"840","2020-03-16",52.439999
"841","2020-03-17",53.130001
"842","2020-03-18",45.009998
"843","2020-03-19",48.810001
"844","2020-03-20",47.630001
"845","2020-03-23",47.709999
"846","2020-03-24",55.040001
"847","2020-03-25",56.330002
"848","2020-03-26",58.84
"849","2020-03-27",57.25
"850","2020-03-30",57.639999
"851","2020-03-31",57.099998
"852","2020-04-01",51
"853","2020-04-02",49.880001
"854","2020-04-03",50.200001
"855","2020-04-06",51.82
"856","2020-04-07",55.099998
"857","2020-04-08",57.75
"858","2020-04-09",58.400002
"859","2020-04-13",58.259998
"860","2020-04-14",60.700001
"861","2020-04-15",55.91
"862","2020-04-16",57.549999
"863","2020-04-17",59.919998
"864","2020-04-20",57.509998
"865","2020-04-21",55.709999
"866","2020-04-22",56.330002
"867","2020-04-23",56.689999
"868","2020-04-24",57.779999
"869","2020-04-27",58.549999
"870","2020-04-28",60.16
"871","2020-04-29",64.889999
"872","2020-04-30",61.360001
"873","2020-05-01",58.349998
"874","2020-05-04",57.700001
"875","2020-05-05",58.970001
"876","2020-05-06",59
"877","2020-05-07",55.419998
"878","2020-05-08",61.540001
"879","2020-05-11",59.66
"880","2020-05-12",58.23
"881","2020-05-13",54.779999
"882","2020-05-14",54.509998
"883","2020-05-15",52.09
"884","2020-05-18",56.369999
"885","2020-05-19",55.860001
"886","2020-05-20",56.27
"887","2020-05-21",55.830002
"888","2020-05-22",57.220001
"889","2020-05-26",60.700001
"890","2020-05-27",61.950001
"891","2020-05-28",59.619999
"892","2020-05-29",60.060001
"893","2020-06-01",61.59
"894","2020-06-02",61.77
"895","2020-06-03",64.779999
"896","2020-06-04",65.809998
"897","2020-06-05",71.25
"898","2020-06-08",74.580002
"899","2020-06-09",71.900002
"900","2020-06-10",70.519997
"901","2020-06-11",63.259998
"902","2020-06-12",64.970001
"903","2020-06-15",65.519997
"904","2020-06-16",67.959999
"905","2020-06-17",67.830002
"906","2020-06-18",67.790001
"907","2020-06-19",66.199997
"908","2020-06-22",65.849998
"909","2020-06-23",66.540001
"910","2020-06-24",63.049999
"911","2020-06-25",63.860001
"912","2020-06-26",62.529999
"913","2020-06-29",63.259998
"914","2020-06-30",63.93
"915","2020-07-01",63.419998
"916","2020-07-02",63.459999
"917","2020-07-06",64.050003
"918","2020-07-07",63.049999
"919","2020-07-08",61.849998
"920","2020-07-09",59.959999
"921","2020-07-10",63.009998
"922","2020-07-13",63.799999
"923","2020-07-14",66.150002
"924","2020-07-15",68.260002
"925","2020-07-16",66.919998
"926","2020-07-17",66.400002
"927","2020-07-20",65
"928","2020-07-21",65.940002
"929","2020-07-22",68.160004
"930","2020-07-23",68.720001
"931","2020-07-24",67.790001
"932","2020-07-27",70.5
"933","2020-07-28",62.419998
"934","2020-07-29",59.810001
"935","2020-07-30",59.32
"936","2020-07-31",60.080002
"937","2020-08-03",60.130001
"938","2020-08-04",61.740002
"939","2020-08-05",62.799999
"940","2020-08-06",63.5
"941","2020-08-07",62.75
"942","2020-08-10",64.57
"943","2020-08-11",64.209999
"944","2020-08-12",64.379997
"945","2020-08-13",64.690002
"946","2020-08-14",64.650002
"947","2020-08-17",63.450001
"948","2020-08-18",63.279999
