"","date","EIGI"
"996","2017-10-09",8.05
"997","2017-10-10",7.95
"998","2017-10-11",7.95
"999","2017-10-12",7.95
"1000","2017-10-13",7.8
"1001","2017-10-16",7.9
"1002","2017-10-17",7.95
"1003","2017-10-18",8.15
"1004","2017-10-19",8.2
"1005","2017-10-20",8.2
"1006","2017-10-23",8.2
"1007","2017-10-24",8.15
"1008","2017-10-25",8.2
"1009","2017-10-26",8.2
"1010","2017-10-27",8.25
"1011","2017-10-30",8.3
"1012","2017-10-31",8.2
"1013","2017-11-01",8.35
"1014","2017-11-02",8.3
"1015","2017-11-03",8.25
"1016","2017-11-06",8.2
"1017","2017-11-07",8.15
"1018","2017-11-08",8.05
"1019","2017-11-09",7.95
"1020","2017-11-10",7.9
"1021","2017-11-13",8
"1022","2017-11-14",8.1
"1023","2017-11-15",8.45
"1024","2017-11-16",8.85
"1025","2017-11-17",8.95
"1026","2017-11-20",9.3
"1027","2017-11-21",9.35
"1028","2017-11-22",9.35
"1029","2017-11-24",9.45
"1030","2017-11-27",9.4
"1031","2017-11-28",9.35
"1032","2017-11-29",9.2
"1033","2017-11-30",9.35
"1034","2017-12-01",9.25
"1035","2017-12-04",9.05
"1036","2017-12-05",8.85
"1037","2017-12-06",8.55
"1038","2017-12-07",8.7
"1039","2017-12-08",8.5
"1040","2017-12-11",8.55
"1041","2017-12-12",8.5
"1042","2017-12-13",8.5
"1043","2017-12-14",8.45
"1044","2017-12-15",8.5
"1045","2017-12-18",8.65
"1046","2017-12-19",8.6
"1047","2017-12-20",8.55
"1048","2017-12-21",8.65
"1049","2017-12-22",8.5
"1050","2017-12-26",8.5
"1051","2017-12-27",8.35
"1052","2017-12-28",8.45
"1053","2017-12-29",8.4
"1054","2018-01-02",8.4
"1055","2018-01-03",8.55
"1056","2018-01-04",8.6
"1057","2018-01-05",8.65
"1058","2018-01-08",8.8
"1059","2018-01-09",8.75
"1060","2018-01-10",8.55
"1061","2018-01-11",8.65
"1062","2018-01-12",8.8
"1063","2018-01-16",8.4
"1064","2018-01-17",8.25
"1065","2018-01-18",8.05
"1066","2018-01-19",8
"1067","2018-01-22",8
"1068","2018-01-23",8.1
"1069","2018-01-24",8
"1070","2018-01-25",8.2
"1071","2018-01-26",8.35
"1072","2018-01-29",8.3
"1073","2018-01-30",8.2
"1074","2018-01-31",8.3
"1075","2018-02-01",8.275
"1076","2018-02-02",7.9
"1077","2018-02-05",7.5
"1078","2018-02-06",7.75
"1079","2018-02-07",7.85
"1080","2018-02-08",7.35
"1081","2018-02-09",7.25
"1082","2018-02-12",7.5
"1083","2018-02-13",7.35
"1084","2018-02-14",7.7
"1085","2018-02-15",7.65
"1086","2018-02-16",7.75
"1087","2018-02-20",8
"1088","2018-02-21",8.15
"1089","2018-02-22",7.75
"1090","2018-02-23",7.95
"1091","2018-02-26",7.7
"1092","2018-02-27",7.4
"1093","2018-02-28",7.3
"1094","2018-03-01",7.3
"1095","2018-03-02",7.7
"1096","2018-03-05",7.8
"1097","2018-03-06",7.75
"1098","2018-03-07",7.8
"1099","2018-03-08",7.8
"1100","2018-03-09",8.05
"1101","2018-03-12",8.4
"1102","2018-03-13",8.25
"1103","2018-03-14",8.1
"1104","2018-03-15",8.15
"1105","2018-03-16",7.9
"1106","2018-03-19",7.85
"1107","2018-03-20",7.75
"1108","2018-03-21",7.9
"1109","2018-03-22",7.65
"1110","2018-03-23",7.4
"1111","2018-03-26",7.5
"1112","2018-03-27",7.3
"1113","2018-03-28",7.225
"1114","2018-03-29",7.4
"1115","2018-04-02",7.15
"1116","2018-04-03",7.2
"1117","2018-04-04",7.5
"1118","2018-04-05",7.3
"1119","2018-04-06",7.25
"1120","2018-04-09",7.35
"1121","2018-04-10",7.3
"1122","2018-04-11",7.35
"1123","2018-04-12",7.4
"1124","2018-04-13",7.35
"1125","2018-04-16",7.425
"1126","2018-04-17",7.55
"1127","2018-04-18",7.375
"1128","2018-04-19",7.4
"1129","2018-04-20",7.5
"1130","2018-04-23",7.45
"1131","2018-04-24",7.4
"1132","2018-04-25",7.4
"1133","2018-04-26",7.5
"1134","2018-04-27",7.4
"1135","2018-04-30",7.35
"1136","2018-05-01",7.55
"1137","2018-05-02",8.35
"1138","2018-05-03",8.75
"1139","2018-05-04",8.7
"1140","2018-05-07",8.9
"1141","2018-05-08",8.7
"1142","2018-05-09",8.85
"1143","2018-05-10",8.95
"1144","2018-05-11",9.1
"1145","2018-05-14",9
"1146","2018-05-15",8.85
"1147","2018-05-16",8.95
"1148","2018-05-17",9.1
"1149","2018-05-18",9.15
"1150","2018-05-21",9.05
"1151","2018-05-22",8.95
"1152","2018-05-23",8.9
"1153","2018-05-24",8.75
"1154","2018-05-25",8.85
"1155","2018-05-29",9
"1156","2018-05-30",9
"1157","2018-05-31",8.95
"1158","2018-06-01",9
"1159","2018-06-04",9.2
"1160","2018-06-05",9.2
"1161","2018-06-06",9.05
"1162","2018-06-07",9
"1163","2018-06-08",9.1
"1164","2018-06-11",9.05
"1165","2018-06-12",9.15
"1166","2018-06-13",9.3
"1167","2018-06-14",9.6
"1168","2018-06-15",9.8
"1169","2018-06-18",10
"1170","2018-06-19",9.85
"1171","2018-06-20",9.7
"1172","2018-06-21",9.6
"1173","2018-06-22",9.55
"1174","2018-06-25",9.45
"1175","2018-06-26",9.5
"1176","2018-06-27",9.6
"1177","2018-06-28",9.75
"1178","2018-06-29",9.95
"1179","2018-07-02",10
"1180","2018-07-03",10.2
"1181","2018-07-05",10.45
"1182","2018-07-06",10.8
"1183","2018-07-09",10.7
"1184","2018-07-10",10.45
"1185","2018-07-11",10.65
"1186","2018-07-12",10.85
"1187","2018-07-13",10.7
"1188","2018-07-16",10.75
"1189","2018-07-17",10.8
"1190","2018-07-18",10.6
"1191","2018-07-19",10.6
"1192","2018-07-20",10.3
"1193","2018-07-23",10.35
"1194","2018-07-24",10.1
"1195","2018-07-25",10.2
"1196","2018-07-26",8.75
"1197","2018-07-27",8.425
"1198","2018-07-30",8.05
"1199","2018-07-31",8.2
"1200","2018-08-01",8.35
"1201","2018-08-02",8.4
"1202","2018-08-03",8.5
"1203","2018-08-06",8.6
"1204","2018-08-07",8.55
"1205","2018-08-08",8.75
"1206","2018-08-09",9.05
"1207","2018-08-10",9.15
"1208","2018-08-13",9.05
"1209","2018-08-14",9.15
"1210","2018-08-15",9.2
"1211","2018-08-16",9.45
"1212","2018-08-17",9.4
"1213","2018-08-20",9.55
"1214","2018-08-21",9.6
"1215","2018-08-22",9.65
"1216","2018-08-23",9.65
"1217","2018-08-24",9.6
"1218","2018-08-27",9.75
"1219","2018-08-28",9.55
"1220","2018-08-29",9.7
"1221","2018-08-30",9.65
"1222","2018-08-31",9.65
"1223","2018-09-04",9.5
"1224","2018-09-05",9.4
"1225","2018-09-06",9.35
"1226","2018-09-07",9.4
"1227","2018-09-10",9.5
"1228","2018-09-11",9.45
"1229","2018-09-12",9.5
"1230","2018-09-13",9.3
"1231","2018-09-14",9.25
"1232","2018-09-17",9.3
"1233","2018-09-18",9.45
"1234","2018-09-19",9.1
"1235","2018-09-20",9.15
"1236","2018-09-21",8.95
"1237","2018-09-24",8.9
"1238","2018-09-25",9.15
"1239","2018-09-26",8.9
"1240","2018-09-27",8.9
"1241","2018-09-28",8.8
"1242","2018-10-01",8.61
"1243","2018-10-02",8.45
"1244","2018-10-03",8.6
"1245","2018-10-04",8.42
"1246","2018-10-05",8.48
"1247","2018-10-08",8.4
"1248","2018-10-09",8.6
"1249","2018-10-10",8.31
"1250","2018-10-11",8.47
"1251","2018-10-12",8.57
"1252","2018-10-15",8.61
"1253","2018-10-16",9.05
"1254","2018-10-17",8.98
"1255","2018-10-18",8.53
"1256","2018-10-19",8.39
"1257","2018-10-22",8.53
"1258","2018-10-23",8.49
"1259","2018-10-24",8.07
"1260","2018-10-25",8.5
"1261","2018-10-26",9.55
"1262","2018-10-29",9.64
"1263","2018-10-30",9.9
"1264","2018-10-31",9.87
"1265","2018-11-01",9.92
"1266","2018-11-02",9.89
"1267","2018-11-05",9.78
"1268","2018-11-06",9.53
"1269","2018-11-07",8.73
"1270","2018-11-08",8.5
"1271","2018-11-09",8.64
"1272","2018-11-12",8.58
"1273","2018-11-13",8.85
"1274","2018-11-14",8.62
"1275","2018-11-15",8.75
"1276","2018-11-16",8.69
"1277","2018-11-19",8.2
"1278","2018-11-20",8.1
"1279","2018-11-21",8.09
"1280","2018-11-23",8.25
"1281","2018-11-26",8.2
"1282","2018-11-27",8.1
"1283","2018-11-28",8.36
"1284","2018-11-29",8.3
"1285","2018-11-30",8.3
"1286","2018-12-03",8.42
"1287","2018-12-04",8.29
"1288","2018-12-06",8.3
"1289","2018-12-07",8.19
"1290","2018-12-10",8.38
"1291","2018-12-11",8.31
"1292","2018-12-12",8.29
"1293","2018-12-13",7.9
"1294","2018-12-14",7.25
"1295","2018-12-17",7.13
"1296","2018-12-18",7.03
"1297","2018-12-19",6.71
"1298","2018-12-20",6.54
"1299","2018-12-21",6.14
"1300","2018-12-24",6.07
"1301","2018-12-26",6.25
"1302","2018-12-27",6.48
"1303","2018-12-28",6.55
"1304","2018-12-31",6.65
"1305","2019-01-02",6.69
"1306","2019-01-03",6.46
"1307","2019-01-04",7.01
"1308","2019-01-07",7
"1309","2019-01-08",7.14
"1310","2019-01-09",7.09
"1311","2019-01-10",7.25
"1312","2019-01-11",7.35
"1313","2019-01-14",7.29
"1314","2019-01-15",7.25
"1315","2019-01-16",7.43
"1316","2019-01-17",7.63
"1317","2019-01-18",7.72
"1318","2019-01-22",7.61
"1319","2019-01-23",7.52
"1320","2019-01-24",7.8
"1321","2019-01-25",7.98
"1322","2019-01-28",7.88
"1323","2019-01-29",7.87
"1324","2019-01-30",8.13
"1325","2019-01-31",8.1
"1326","2019-02-01",7.99
"1327","2019-02-04",8.03
"1328","2019-02-05",8.21
"1329","2019-02-06",7.99
"1330","2019-02-07",7.79
"1331","2019-02-08",7.59
"1332","2019-02-11",7.42
"1333","2019-02-12",7.31
"1334","2019-02-13",7.44
"1335","2019-02-14",7.39
"1336","2019-02-15",7.4
"1337","2019-02-19",7.14
"1338","2019-02-20",7.07
"1339","2019-02-21",7.03
"1340","2019-02-22",7.13
"1341","2019-02-25",7.06
"1342","2019-02-26",7.01
"1343","2019-02-27",7.03
"1344","2019-02-28",7
"1345","2019-03-01",7.16
"1346","2019-03-04",7.12
"1347","2019-03-05",7.07
"1348","2019-03-06",7.06
"1349","2019-03-07",7
"1350","2019-03-08",6.9
"1351","2019-03-11",7.27
"1352","2019-03-12",7.29
"1353","2019-03-13",7.23
"1354","2019-03-14",6.94
"1355","2019-03-15",7.01
"1356","2019-03-18",7.08
"1357","2019-03-19",6.58
"1358","2019-03-20",6.61
"1359","2019-03-21",6.74
"1360","2019-03-22",6.81
"1361","2019-03-25",6.92
"1362","2019-03-26",7.12
"1363","2019-03-27",7.09
"1364","2019-03-28",7.22
"1365","2019-03-29",7.25
"1366","2019-04-01",7.43
"1367","2019-04-02",7.4
"1368","2019-04-03",7.27
"1369","2019-04-04",6.95
"1370","2019-04-05",7.02
"1371","2019-04-08",7.04
"1372","2019-04-09",6.81
"1373","2019-04-10",6.79
"1374","2019-04-11",6.49
"1375","2019-04-12",6.82
"1376","2019-04-15",6.75
"1377","2019-04-16",6.5
"1378","2019-04-17",6.3
"1379","2019-04-18",6.32
"1380","2019-04-22",6.16
"1381","2019-04-23",6.34
"1382","2019-04-24",6.2
"1383","2019-04-25",6.26
"1384","2019-04-26",6.38
"1385","2019-04-29",6.27
"1386","2019-04-30",5.53
"1387","2019-05-01",5.21
"1388","2019-05-02",4.88
"1389","2019-05-03",5.1
"1390","2019-05-06",5.23
"1391","2019-05-07",5.1
"1392","2019-05-08",5.15
"1393","2019-05-09",5.1
"1394","2019-05-10",5.11
"1395","2019-05-13",5
"1396","2019-05-14",4.96
"1397","2019-05-15",4.95
"1398","2019-05-16",4.88
"1399","2019-05-17",4.73
"1400","2019-05-20",4.81
"1401","2019-05-21",4.9
"1402","2019-05-22",4.87
"1403","2019-05-23",4.73
"1404","2019-05-24",4.69
"1405","2019-05-28",4.46
"1406","2019-05-29",4.4
"1407","2019-05-30",4.39
"1408","2019-05-31",4.45
"1409","2019-06-03",4.31
"1410","2019-06-04",4.37
"1411","2019-06-05",4.36
"1412","2019-06-06",4.31
"1413","2019-06-07",4.48
"1414","2019-06-10",4.43
"1415","2019-06-11",4.58
"1416","2019-06-12",4.49
"1417","2019-06-13",4.57
"1418","2019-06-14",4.51
"1419","2019-06-17",5.54
"1420","2019-06-18",5.43
"1421","2019-06-19",5.22
"1422","2019-06-20",5.44
"1423","2019-06-21",5.34
"1424","2019-06-24",4.96
"1425","2019-06-25",4.95
"1426","2019-06-26",4.82
"1427","2019-06-27",4.83
"1428","2019-06-28",4.8
"1429","2019-07-01",4.78
"1430","2019-07-02",4.82
"1431","2019-07-03",4.83
"1432","2019-07-05",4.89
"1433","2019-07-08",4.63
"1434","2019-07-09",4.96
"1435","2019-07-10",4.88
"1436","2019-07-11",4.89
"1437","2019-07-12",4.88
"1438","2019-07-15",4.85
"1439","2019-07-16",4.86
"1440","2019-07-17",4.54
"1441","2019-07-18",4.29
"1442","2019-07-19",4.23
"1443","2019-07-22",4.44
"1444","2019-07-23",4.49
"1445","2019-07-24",4.67
"1446","2019-07-25",4.49
"1447","2019-07-26",4.52
"1448","2019-07-29",4.5
"1449","2019-07-30",4.56
"1450","2019-07-31",4.74
"1451","2019-08-01",5.29
"1452","2019-08-02",5.07
"1453","2019-08-05",4.87
"1454","2019-08-06",4.7
"1455","2019-08-07",4.81
"1456","2019-08-08",5.11
"1457","2019-08-09",4.79
"1458","2019-08-12",4.73
"1459","2019-08-13",4.72
"1460","2019-08-14",4.36
"1461","2019-08-15",4.33
"1462","2019-08-16",4.53
"1463","2019-08-19",4.66
"1464","2019-08-20",4.87
"1465","2019-08-21",4.98
"1466","2019-08-22",5.01
"1467","2019-08-23",4.75
"1468","2019-08-26",4.96
"1469","2019-08-27",5.11
"1470","2019-08-28",5.15
"1471","2019-08-29",5.05
"1472","2019-08-30",5.04
"1473","2019-09-03",5
"1474","2019-09-04",5.27
"1475","2019-09-05",5.43
"1476","2019-09-06",5.41
"1477","2019-09-09",5.67
"1478","2019-09-10",5.92
"1479","2019-09-11",6.05
"1480","2019-09-12",6.06
"1481","2019-09-13",5.69
"1482","2019-09-16",4.57
"1483","2019-09-17",4.44
"1484","2019-09-18",4.19
"1485","2019-09-19",3.85
"1486","2019-09-20",4.01
"1487","2019-09-23",4.01
"1488","2019-09-24",3.84
"1489","2019-09-25",3.94
"1490","2019-09-26",3.865
"1491","2019-09-27",3.71
"1492","2019-09-30",3.75
"1493","2019-10-01",3.68
"1494","2019-10-02",3.69
"1495","2019-10-03",3.75
"1496","2019-10-04",3.87
"1497","2019-10-07",3.93
"1498","2019-10-08",3.84
"1499","2019-10-09",3.79
"1500","2019-10-10",3.75
"1501","2019-10-11",3.92
"1502","2019-10-14",3.885
"1503","2019-10-15",3.87
"1504","2019-10-16",4.06
"1505","2019-10-17",4.28
"1506","2019-10-18",4.345
"1507","2019-10-21",4.27
"1508","2019-10-22",4.3
"1509","2019-10-23",4.38
"1510","2019-10-24",4.24
"1511","2019-10-25",4.39
"1512","2019-10-28",4.31
"1513","2019-10-29",4.44
"1514","2019-10-30",4.48
"1515","2019-10-31",3.92
"1516","2019-11-01",3.8
"1517","2019-11-04",3.92
"1518","2019-11-05",4.11
"1519","2019-11-06",4.09
"1520","2019-11-07",4.12
"1521","2019-11-08",4.15
"1522","2019-11-11",4.16
"1523","2019-11-12",4.14
"1524","2019-11-13",4.01
"1525","2019-11-14",4.02
"1526","2019-11-15",4.01
"1527","2019-11-18",3.87
"1528","2019-11-19",3.87
"1529","2019-11-20",3.69
"1530","2019-11-21",3.6
"1531","2019-11-22",3.65
"1532","2019-11-25",3.615
"1533","2019-11-26",3.71
"1534","2019-11-27",4.09
"1535","2019-11-29",4.05
"1536","2019-12-02",3.97
"1537","2019-12-03",3.92
"1538","2019-12-04",4.11
"1539","2019-12-05",4.04
"1540","2019-12-06",4.12
"1541","2019-12-09",4.1
"1542","2019-12-10",4.24
"1543","2019-12-11",4.15
"1544","2019-12-12",4.22
"1545","2019-12-13",4.23
"1546","2019-12-16",4.3
"1547","2019-12-17",4.31
"1548","2019-12-18",4.47
"1549","2019-12-19",4.4
"1550","2019-12-20",4.45
"1551","2019-12-23",4.58
"1552","2019-12-24",4.6
"1553","2019-12-26",4.61
"1554","2019-12-27",4.74
"1555","2019-12-30",4.61
"1556","2019-12-31",4.7
"1557","2020-01-02",4.62
"1558","2020-01-03",4.79
"1559","2020-01-06",4.78
"1560","2020-01-07",4.84
"1561","2020-01-08",4.92
"1562","2020-01-09",4.98
"1563","2020-01-10",5.03
"1564","2020-01-13",5.06
"1565","2020-01-14",5.1
"1566","2020-01-15",5.16
"1567","2020-01-16",5.16
"1568","2020-01-17",5.15
"1569","2020-01-21",5.1
"1570","2020-01-22",5.1
"1571","2020-01-23",4.96
"1572","2020-01-24",4.88
"1573","2020-01-27",4.55
"1574","2020-01-28",4.54
"1575","2020-01-29",4.57
"1576","2020-01-30",4.69
"1577","2020-01-31",4.72
"1578","2020-02-03",4.8
"1579","2020-02-04",4.65
"1580","2020-02-05",4.76
"1581","2020-02-06",5.27
"1582","2020-02-07",5.21
"1583","2020-02-10",4.83
"1584","2020-02-11",4.84
"1585","2020-02-12",4.695
"1586","2020-02-13",4.62
"1587","2020-02-14",4.54
"1588","2020-02-18",4.71
"1589","2020-02-19",4.76
"1590","2020-02-20",4.92
"1591","2020-02-21",4.74
"1592","2020-02-24",4.405
"1593","2020-02-25",4.275
"1594","2020-02-26",4.03
"1595","2020-02-27",3.72
"1596","2020-02-28",3.73
"1597","2020-03-02",3.69
"1598","2020-03-03",3.6
"1599","2020-03-04",3.56
"1600","2020-03-05",3.18
"1601","2020-03-06",3.02
"1602","2020-03-09",2.53
"1603","2020-03-10",2.41
"1604","2020-03-11",2.54
"1605","2020-03-12",2.15
"1606","2020-03-13",2.29
"1607","2020-03-16",1.66
"1608","2020-03-17",2
"1609","2020-03-18",1.55
"1610","2020-03-19",1.55
"1611","2020-03-20",1.49
"1612","2020-03-23",1.86
"1613","2020-03-24",1.88
"1614","2020-03-25",2.01
"1615","2020-03-26",2.03
"1616","2020-03-27",1.91
"1617","2020-03-30",1.89
"1618","2020-03-31",1.93
"1619","2020-04-01",1.76
"1620","2020-04-02",1.77
"1621","2020-04-03",1.73
"1622","2020-04-06",2.01
"1623","2020-04-07",1.98
"1624","2020-04-08",2.14
"1625","2020-04-09",2.24
"1626","2020-04-13",2.14
"1627","2020-04-14",2.2
"1628","2020-04-15",2.23
"1629","2020-04-16",2.24
"1630","2020-04-17",2.4
"1631","2020-04-20",2.52
"1632","2020-04-21",2.66
"1633","2020-04-22",2.9
"1634","2020-04-23",2.64
"1635","2020-04-24",2.63
"1636","2020-04-27",2.8
"1637","2020-04-28",2.9
"1638","2020-04-29",2.76
"1639","2020-04-30",2.565
"1640","2020-05-01",2.32
"1641","2020-05-04",2.35
"1642","2020-05-05",2.25
"1643","2020-05-06",2.27
"1644","2020-05-07",2.33
"1645","2020-05-08",2.49
"1646","2020-05-11",2.455
"1647","2020-05-12",2.44
"1648","2020-05-13",2.43
"1649","2020-05-14",2.43
"1650","2020-05-15",2.46
"1651","2020-05-18",2.69
"1652","2020-05-19",2.75
"1653","2020-05-20",2.85
"1654","2020-05-21",3.06
"1655","2020-05-22",3.08
"1656","2020-05-26",3.01
"1657","2020-05-27",3.6
"1658","2020-05-28",3.41
"1659","2020-05-29",3.58
"1660","2020-06-01",3.7
"1661","2020-06-02",3.69
"1662","2020-06-03",3.59
"1663","2020-06-04",3.65
"1664","2020-06-05",3.87
"1665","2020-06-08",3.735
"1666","2020-06-09",3.67
"1667","2020-06-10",3.58
"1668","2020-06-11",3.3
"1669","2020-06-12",3.46
"1670","2020-06-15",3.55
"1671","2020-06-16",3.72
"1672","2020-06-17",3.65
"1673","2020-06-18",3.895
"1674","2020-06-19",3.915
"1675","2020-06-22",3.95
"1676","2020-06-23",4
"1677","2020-06-24",3.79
"1678","2020-06-25",3.815
"1679","2020-06-26",3.9
"1680","2020-06-29",4
"1681","2020-06-30",4.03
"1682","2020-07-01",4.11
"1683","2020-07-02",4.05
"1684","2020-07-06",4.02
"1685","2020-07-07",3.995
"1686","2020-07-08",4.01
"1687","2020-07-09",4.15
"1688","2020-07-10",4.2
"1689","2020-07-13",3.94
"1690","2020-07-14",4.99
"1691","2020-07-15",5.33
"1692","2020-07-16",5.73
"1693","2020-07-17",6.025
"1694","2020-07-20",6.25
"1695","2020-07-21",6.25
"1696","2020-07-22",6.28
"1697","2020-07-23",6.25
"1698","2020-07-24",6.26
"1699","2020-07-27",6.45
"1700","2020-07-28",6.29
"1701","2020-07-29",6.305
"1702","2020-07-30",6.31
"1703","2020-07-31",5.67
"1704","2020-08-03",5.84
"1705","2020-08-04",6.08
"1706","2020-08-05",6.15
"1707","2020-08-06",5.98
"1708","2020-08-07",5.64
"1709","2020-08-10",5.575
"1710","2020-08-11",5.44
"1711","2020-08-12",5.41
"1712","2020-08-13",5.63
"1713","2020-08-14",5.56
"1714","2020-08-17",5.71
"1715","2020-08-18",5.82
"1716","2020-08-19",6.15
"1717","2020-08-20",6.2
"1718","2020-08-21",6.195
"1719","2020-08-24",6.26
"1720","2020-08-25",6.47
"1721","2020-08-26",6.34
"1722","2020-08-27",6.31
"1723","2020-08-28",6.46
"1724","2020-08-31",6.51
"1725","2020-09-01",6.21
"1726","2020-09-02",6.54
"1727","2020-09-03",6.25
"1728","2020-09-04",6.03
"1729","2020-09-08",5.69
"1730","2020-09-09",5.66
"1731","2020-09-10",5.53
"1732","2020-09-11",5.41
"1733","2020-09-14",5.32
"1734","2020-09-15",5.36
"1735","2020-09-16",5.44
"1736","2020-09-17",4.98
"1737","2020-09-18",4.87
"1738","2020-09-21",4.99
"1739","2020-09-22",5.17
"1740","2020-09-23",5.11
"1741","2020-09-24",5.1
"1742","2020-09-25",5.3
"1743","2020-09-28",6.25
"1744","2020-09-29",5.89
"1745","2020-09-30",5.74
"1746","2020-10-01",5.91
"1747","2020-10-02",5.72
"1748","2020-10-05",5.9
"1749","2020-10-06",5.87
"1750","2020-10-07",6.115
"1751","2020-10-08",5.77
"1752","2020-10-09",6.15
"1753","2020-10-12",6.15
"1754","2020-10-13",6.18
"1755","2020-10-14",6.06
"1756","2020-10-15",5.945
"1757","2020-10-16",5.91
"1758","2020-10-19",5.91
"1759","2020-10-20",5.79
"1760","2020-10-21",6.13
"1761","2020-10-22",6.28
"1762","2020-10-23",6.38
"1763","2020-10-26",6.3
"1764","2020-10-27",6.34
"1765","2020-10-28",6.27
"1766","2020-10-29",6.22
"1767","2020-10-30",5.81
"1768","2020-11-02",9.41
"1769","2020-11-03",9.38
"1770","2020-11-04",9.36
"1771","2020-11-05",9.37
"1772","2020-11-06",9.35
"1773","2020-11-09",9.41
"1774","2020-11-10",9.39
"1775","2020-11-11",9.43
"1776","2020-11-12",9.42
"1777","2020-11-13",9.42
"1778","2020-11-16",9.41
"1779","2020-11-17",9.42
"1780","2020-11-18",9.41
"1781","2020-11-19",9.43
"1782","2020-11-20",9.4
"1783","2020-11-23",9.41
"1784","2020-11-24",9.44
"1785","2020-11-25",9.45
"1786","2020-11-27",9.44
