"","date","WBS"
"119","2007-06-22",42.68
"120","2007-06-25",42.700001
"121","2007-06-26",42.810001
"122","2007-06-27",43.139999
"123","2007-06-28",42.91
"124","2007-06-29",42.669998
"125","2007-07-02",42.880001
"126","2007-07-03",43.02
"127","2007-07-05",42.669998
"128","2007-07-06",42.75
"129","2007-07-09",42.119999
"130","2007-07-10",41.5
"131","2007-07-11",41.759998
"132","2007-07-12",42.740002
"133","2007-07-13",42.810001
"134","2007-07-16",42.5
"135","2007-07-17",42.25
"136","2007-07-18",41.34
"137","2007-07-19",41.130001
"138","2007-07-20",40.630001
"139","2007-07-23",40.34
"140","2007-07-24",41.049999
"141","2007-07-25",43.689999
"142","2007-07-26",43.099998
"143","2007-07-27",43.07
"144","2007-07-30",43.509998
"145","2007-07-31",43.459999
"146","2007-08-01",43.509998
"147","2007-08-02",43.57
"148","2007-08-03",41.900002
"149","2007-08-06",43
"150","2007-08-07",43.169998
"151","2007-08-08",43.110001
"152","2007-08-09",40.299999
"153","2007-08-10",41.169998
"154","2007-08-13",40.990002
"155","2007-08-14",41.009998
"156","2007-08-15",40.459999
"157","2007-08-16",41.740002
"158","2007-08-17",43.5
"159","2007-08-20",43.330002
"160","2007-08-21",43.919998
"161","2007-08-22",43.740002
"162","2007-08-23",43.419998
"163","2007-08-24",43.34
"164","2007-08-27",42.869999
"165","2007-08-28",41.939999
"166","2007-08-29",42.48
"167","2007-08-30",41.939999
"168","2007-08-31",42.459999
"169","2007-09-04",42.669998
"170","2007-09-05",42.68
"171","2007-09-06",43.130001
"172","2007-09-07",42.52
"173","2007-09-10",43.459999
"174","2007-09-11",43.450001
"175","2007-09-12",43.299999
"176","2007-09-13",43.720001
"177","2007-09-14",43.419998
"178","2007-09-17",43.259998
"179","2007-09-18",44.549999
"180","2007-09-19",45.349998
"181","2007-09-20",44.700001
"182","2007-09-21",44.099998
"183","2007-09-24",43.189999
"184","2007-09-25",42.82
"185","2007-09-26",42.369999
"186","2007-09-27",42.830002
"187","2007-09-28",42.119999
"188","2007-10-01",42.610001
"189","2007-10-02",43.139999
"190","2007-10-03",43.290001
"191","2007-10-04",43.619999
"192","2007-10-05",43.91
"193","2007-10-08",43.919998
"194","2007-10-09",44.529999
"195","2007-10-10",43.73
"196","2007-10-11",43.540001
"197","2007-10-12",42.290001
"198","2007-10-15",41.810001
"199","2007-10-16",41.200001
"200","2007-10-17",41.25
"201","2007-10-18",40.509998
"202","2007-10-19",39.48
"203","2007-10-22",39.919998
"204","2007-10-23",36.419998
"205","2007-10-24",35.889999
"206","2007-10-25",35.75
"207","2007-10-26",36.290001
"208","2007-10-29",35.720001
"209","2007-10-30",35.419998
"210","2007-10-31",36.240002
"211","2007-11-01",34.02
"212","2007-11-02",33.02
"213","2007-11-05",32.630001
"214","2007-11-06",32.639999
"215","2007-11-07",31.23
"216","2007-11-08",31.6
"217","2007-11-09",32.59
"218","2007-11-12",32.919998
"219","2007-11-13",34.580002
"220","2007-11-14",34.290001
"221","2007-11-15",33.419998
"222","2007-11-16",32.82
"223","2007-11-19",31.950001
"224","2007-11-20",31.66
"225","2007-11-21",31.57
"226","2007-11-23",32.580002
"227","2007-11-26",30.93
"228","2007-11-27",31.709999
"229","2007-11-28",33.34
"230","2007-11-29",32.759998
"231","2007-11-30",33.689999
"232","2007-12-03",33.380001
"233","2007-12-04",32.580002
"234","2007-12-05",32.75
"235","2007-12-06",33.93
"236","2007-12-07",33.860001
"237","2007-12-10",35.040001
"238","2007-12-11",33.709999
"239","2007-12-12",32.619999
"240","2007-12-13",32.75
"241","2007-12-14",32.279999
"242","2007-12-17",32.029999
"243","2007-12-18",32.509998
"244","2007-12-19",32.389999
"245","2007-12-20",32.830002
"246","2007-12-21",33.630001
"247","2007-12-24",33.959999
"248","2007-12-26",33.59
"249","2007-12-27",32.5
"250","2007-12-28",32.18
"251","2007-12-31",31.969999
"252","2008-01-02",31.620001
"253","2008-01-03",30.549999
"254","2008-01-04",29.91
"255","2008-01-07",30.91
"256","2008-01-08",29.25
"257","2008-01-09",27.139999
"258","2008-01-10",27.85
"259","2008-01-11",27.59
"260","2008-01-14",27.09
"261","2008-01-15",26.959999
"262","2008-01-16",27.969999
"263","2008-01-17",26.030001
"264","2008-01-18",26.09
"265","2008-01-22",26.870001
"266","2008-01-23",29.75
"267","2008-01-24",30.32
"268","2008-01-25",29.690001
"269","2008-01-28",31.42
"270","2008-01-29",32.169998
"271","2008-01-30",32.639999
"272","2008-01-31",33.869999
"273","2008-02-01",34.5
"274","2008-02-04",33
"275","2008-02-05",32.639999
"276","2008-02-06",32.669998
"277","2008-02-07",33.639999
"278","2008-02-08",33.200001
"279","2008-02-11",31.940001
"280","2008-02-12",32.259998
"281","2008-02-13",32.529999
"282","2008-02-14",30.92
"283","2008-02-15",31.129999
"284","2008-02-19",30.26
"285","2008-02-20",30.870001
"286","2008-02-21",29.700001
"287","2008-02-22",30.4
"288","2008-02-25",30.889999
"289","2008-02-26",31.01
"290","2008-02-27",30.52
"291","2008-02-28",29.620001
"292","2008-02-29",27.969999
"293","2008-03-03",27.52
"294","2008-03-04",27.34
"295","2008-03-05",27.26
"296","2008-03-06",26.299999
"297","2008-03-07",26.59
"298","2008-03-10",26.41
"299","2008-03-11",28.209999
"300","2008-03-12",27.59
"301","2008-03-13",27.719999
"302","2008-03-14",26.82
"303","2008-03-17",27.15
"304","2008-03-18",28.49
"305","2008-03-19",27.82
"306","2008-03-20",29.68
"307","2008-03-24",29.93
"308","2008-03-25",29.92
"309","2008-03-26",29.209999
"310","2008-03-27",28.59
"311","2008-03-28",27.82
"312","2008-03-31",27.870001
"313","2008-04-01",29.290001
"314","2008-04-02",29.48
"315","2008-04-03",29.700001
"316","2008-04-04",28.690001
"317","2008-04-07",28.99
"318","2008-04-08",28.940001
"319","2008-04-09",28.1
"320","2008-04-10",27.17
"321","2008-04-11",26.76
"322","2008-04-14",26.93
"323","2008-04-15",27.219999
"324","2008-04-16",28.07
"325","2008-04-17",28.620001
"326","2008-04-18",28.620001
"327","2008-04-21",27.709999
"328","2008-04-22",26.66
"329","2008-04-23",25.15
"330","2008-04-24",25.969999
"331","2008-04-25",26.389999
"332","2008-04-28",26.690001
"333","2008-04-29",26.809999
"334","2008-04-30",26.049999
"335","2008-05-01",27.32
"336","2008-05-02",26.77
"337","2008-05-05",27.379999
"338","2008-05-06",27.559999
"339","2008-05-07",27.469999
"340","2008-05-08",26.889999
"341","2008-05-09",26.65
"342","2008-05-12",27.530001
"343","2008-05-13",27.51
"344","2008-05-14",27.219999
"345","2008-05-15",27.280001
"346","2008-05-16",26.74
"347","2008-05-19",26.68
"348","2008-05-20",26.09
"349","2008-05-21",25.709999
"350","2008-05-22",26.370001
"351","2008-05-23",26.16
"352","2008-05-27",26.4
"353","2008-05-28",25.780001
"354","2008-05-29",26.120001
"355","2008-05-30",25.969999
"356","2008-06-02",25.620001
"357","2008-06-03",25.66
"358","2008-06-04",25.620001
"359","2008-06-05",22.18
"360","2008-06-06",20.67
"361","2008-06-09",21.139999
"362","2008-06-10",20.9
"363","2008-06-11",20.16
"364","2008-06-12",20.5
"365","2008-06-13",19.860001
"366","2008-06-16",19.92
"367","2008-06-17",19.15
"368","2008-06-18",19.09
"369","2008-06-19",19.08
"370","2008-06-20",19.32
"371","2008-06-23",18.790001
"372","2008-06-24",19.709999
"373","2008-06-25",19.77
"374","2008-06-26",19.290001
"375","2008-06-27",19.209999
"376","2008-06-30",18.6
"377","2008-07-01",19.200001
"378","2008-07-02",18.709999
"379","2008-07-03",18.219999
"380","2008-07-07",17.950001
"381","2008-07-08",18.77
"382","2008-07-09",18.059999
"383","2008-07-10",17.85
"384","2008-07-11",15.42
"385","2008-07-14",14.05
"386","2008-07-15",13.75
"387","2008-07-16",15.22
"388","2008-07-17",17.24
"389","2008-07-18",17.459999
"390","2008-07-21",17.6
"391","2008-07-22",18.389999
"392","2008-07-23",18.540001
"393","2008-07-24",18.51
"394","2008-07-25",18.41
"395","2008-07-28",18.23
"396","2008-07-29",19.73
"397","2008-07-30",20.209999
"398","2008-07-31",19.860001
"399","2008-08-01",20.57
"400","2008-08-04",20.700001
"401","2008-08-05",22.040001
"402","2008-08-06",22.43
"403","2008-08-07",21.76
"404","2008-08-08",23.209999
"405","2008-08-11",24.120001
"406","2008-08-12",23.629999
"407","2008-08-13",21.969999
"408","2008-08-14",22.540001
"409","2008-08-15",22.709999
"410","2008-08-18",21.99
"411","2008-08-19",21.1
"412","2008-08-20",20.940001
"413","2008-08-21",20.57
"414","2008-08-22",20.889999
"415","2008-08-25",20.4
"416","2008-08-26",20.68
"417","2008-08-27",21
"418","2008-08-28",21.76
"419","2008-08-29",21.32
"420","2008-09-02",22.190001
"421","2008-09-03",23
"422","2008-09-04",22.23
"423","2008-09-05",22.860001
"424","2008-09-08",24.65
"425","2008-09-09",23.4
"426","2008-09-10",21.91
"427","2008-09-11",22.309999
"428","2008-09-12",23.16
"429","2008-09-15",22.15
"430","2008-09-16",23.610001
"431","2008-09-17",21.66
"432","2008-09-18",22.99
"433","2008-09-19",28
"434","2008-09-22",25.799999
"435","2008-09-23",26
"436","2008-09-24",26.049999
"437","2008-09-25",26.190001
"438","2008-09-26",25.33
"439","2008-09-29",22.059999
"440","2008-09-30",25.25
"441","2008-10-01",25.290001
"442","2008-10-02",24.75
"443","2008-10-03",24.74
"444","2008-10-06",20.6
"445","2008-10-07",19.98
"446","2008-10-08",19.459999
"447","2008-10-09",17.02
"448","2008-10-10",18.299999
"449","2008-10-13",19.379999
"450","2008-10-14",19.93
"451","2008-10-15",18.219999
"452","2008-10-16",19.209999
"453","2008-10-17",18.74
"454","2008-10-20",19.360001
"455","2008-10-21",18.42
"456","2008-10-22",17.85
"457","2008-10-23",17.139999
"458","2008-10-24",16.780001
"459","2008-10-27",15.94
"460","2008-10-28",17.23
"461","2008-10-29",17.15
"462","2008-10-30",17.76
"463","2008-10-31",18.540001
"464","2008-11-03",19.290001
"465","2008-11-04",19.879999
"466","2008-11-05",18.309999
"467","2008-11-06",16.950001
"468","2008-11-07",16.75
"469","2008-11-10",16.35
"470","2008-11-11",16.059999
"471","2008-11-12",15.1
"472","2008-11-13",16.35
"473","2008-11-14",15.44
"474","2008-11-17",15.07
"475","2008-11-18",14.96
"476","2008-11-19",13.38
"477","2008-11-20",11.59
"478","2008-11-21",11.7
"479","2008-11-24",12.88
"480","2008-11-25",13.29
"481","2008-11-26",14.3
"482","2008-11-28",15
"483","2008-12-01",12.17
"484","2008-12-02",13.33
"485","2008-12-03",13.7
"486","2008-12-04",13.86
"487","2008-12-05",14.43
"488","2008-12-08",14.68
"489","2008-12-09",14.03
"490","2008-12-10",13.56
"491","2008-12-11",12.48
"492","2008-12-12",13.24
"493","2008-12-15",12.85
"494","2008-12-16",13.02
"495","2008-12-17",13.06
"496","2008-12-18",12.55
"497","2008-12-19",12.55
"498","2008-12-22",12.21
"499","2008-12-23",11.94
"500","2008-12-24",12.17
"501","2008-12-26",12.68
"502","2008-12-29",12.38
"503","2008-12-30",13
"504","2008-12-31",13.78
"505","2009-01-02",13.86
"506","2009-01-05",13.75
"507","2009-01-06",14.12
"508","2009-01-07",13.83
"509","2009-01-08",13.58
"510","2009-01-09",12.57
"511","2009-01-12",11.38
"512","2009-01-13",11.17
"513","2009-01-14",10.17
"514","2009-01-15",9.8
"515","2009-01-16",8.21
"516","2009-01-20",6.49
"517","2009-01-21",6.04
"518","2009-01-22",5.33
"519","2009-01-23",4.28
"520","2009-01-26",3.71
"521","2009-01-27",3.93
"522","2009-01-28",5.36
"523","2009-01-29",4.26
"524","2009-01-30",4.18
"525","2009-02-02",3.89
"526","2009-02-03",3.43
"527","2009-02-04",3.44
"528","2009-02-05",3.89
"529","2009-02-06",4.76
"530","2009-02-09",4.53
"531","2009-02-10",3.7
"532","2009-02-11",4.03
"533","2009-02-12",4.01
"534","2009-02-13",3.85
"535","2009-02-17",3.5
"536","2009-02-18",3.62
"537","2009-02-19",3.34
"538","2009-02-20",3.15
"539","2009-02-23",3
"540","2009-02-24",3.4
"541","2009-02-25",3.53
"542","2009-02-26",4.1
"543","2009-02-27",3.88
"544","2009-03-02",3.41
"545","2009-03-03",3.25
"546","2009-03-04",3.23
"547","2009-03-05",3.03
"548","2009-03-06",2.97
"549","2009-03-09",3.15
"550","2009-03-10",4.02
"551","2009-03-11",3.9
"552","2009-03-12",4.46
"553","2009-03-13",4.62
"554","2009-03-16",4.23
"555","2009-03-17",4.44
"556","2009-03-18",4.73
"557","2009-03-19",4.31
"558","2009-03-20",4.32
"559","2009-03-23",5.19
"560","2009-03-24",4.38
"561","2009-03-25",4.45
"562","2009-03-26",4.68
"563","2009-03-27",4.43
"564","2009-03-30",3.99
"565","2009-03-31",4.25
"566","2009-04-01",4.6
"567","2009-04-02",4.7
"568","2009-04-03",4.92
"569","2009-04-06",4.62
"570","2009-04-07",4.51
"571","2009-04-08",4.56
"572","2009-04-09",5.47
"573","2009-04-13",5.79
"574","2009-04-14",5.29
"575","2009-04-15",5.86
"576","2009-04-16",6.05
"577","2009-04-17",6.94
"578","2009-04-20",5.67
"579","2009-04-21",5.48
"580","2009-04-22",5.14
"581","2009-04-23",4.9
"582","2009-04-24",5
"583","2009-04-27",4.8
"584","2009-04-28",5.04
"585","2009-04-29",5.3
"586","2009-04-30",5.23
"587","2009-05-01",5.12
"588","2009-05-04",6
"589","2009-05-05",6.41
"590","2009-05-06",6.8
"591","2009-05-07",6.62
"592","2009-05-08",7.71
"593","2009-05-11",7.94
"594","2009-05-12",7.24
"595","2009-05-13",6.76
"596","2009-05-14",7.19
"597","2009-05-15",6.61
"598","2009-05-18",7.48
"599","2009-05-19",6.91
"600","2009-05-20",6.67
"601","2009-05-21",6.71
"602","2009-05-22",6.61
"603","2009-05-26",7.19
"604","2009-05-27",6.86
"605","2009-05-28",7.3
"606","2009-05-29",7.46
"607","2009-06-01",8.13
"608","2009-06-02",7.45
"609","2009-06-03",7.32
"610","2009-06-04",8
"611","2009-06-05",7.77
"612","2009-06-08",7.79
"613","2009-06-09",7.85
"614","2009-06-10",7.91
"615","2009-06-11",8.07
"616","2009-06-12",8.15
"617","2009-06-15",8.24
"618","2009-06-16",8.29
"619","2009-06-17",7.77
"620","2009-06-18",7.79
"621","2009-06-19",7.85
"622","2009-06-22",7.82
"623","2009-06-23",7.77
"624","2009-06-24",7.49
"625","2009-06-25",7.28
"626","2009-06-26",8.02
"627","2009-06-29",8.2
"628","2009-06-30",8.05
"629","2009-07-01",8.09
"630","2009-07-02",7.58
"631","2009-07-06",7.5
"632","2009-07-07",7.61
"633","2009-07-08",7.65
"634","2009-07-09",7.86
"635","2009-07-10",7.59
"636","2009-07-13",8.05
"637","2009-07-14",8.09
"638","2009-07-15",8.49
"639","2009-07-16",8.63
"640","2009-07-17",9.29
"641","2009-07-20",9.54
"642","2009-07-21",8.96
"643","2009-07-22",8.99
"644","2009-07-23",9.48
"645","2009-07-24",9.63
"646","2009-07-27",10.81
"647","2009-07-28",11.09
"648","2009-07-29",11.3
"649","2009-07-30",11.5
"650","2009-07-31",11.31
"651","2009-08-03",11.96
"652","2009-08-04",12
"653","2009-08-05",12.59
"654","2009-08-06",12.57
"655","2009-08-07",13.15
"656","2009-08-10",13.13
"657","2009-08-11",12.03
"658","2009-08-12",12.29
"659","2009-08-13",12.35
"660","2009-08-14",12.04
"661","2009-08-17",11.19
"662","2009-08-18",11.63
"663","2009-08-19",11.79
"664","2009-08-20",12.07
"665","2009-08-21",12.62
"666","2009-08-24",12.18
"667","2009-08-25",12.55
"668","2009-08-26",12.81
"669","2009-08-27",13.01
"670","2009-08-28",13.2
"671","2009-08-31",13.07
"672","2009-09-01",12.01
"673","2009-09-02",11.94
"674","2009-09-03",11.95
"675","2009-09-04",11.94
"676","2009-09-08",12.04
"677","2009-09-09",12.25
"678","2009-09-10",12.2
"679","2009-09-11",12.2
"680","2009-09-14",12.2
"681","2009-09-15",12.45
"682","2009-09-16",13.39
"683","2009-09-17",13.04
"684","2009-09-18",12.8
"685","2009-09-21",12.61
"686","2009-09-22",13
"687","2009-09-23",12.79
"688","2009-09-24",12.62
"689","2009-09-25",12.33
"690","2009-09-28",12.85
"691","2009-09-29",12.53
"692","2009-09-30",12.47
"693","2009-10-01",11.8
"694","2009-10-02",11.88
"695","2009-10-05",12.25
"696","2009-10-06",12.47
"697","2009-10-07",12.69
"698","2009-10-08",13
"699","2009-10-09",13.28
"700","2009-10-12",13.34
"701","2009-10-13",13.28
"702","2009-10-14",13.78
"703","2009-10-15",13.32
"704","2009-10-16",13.07
"705","2009-10-19",13.51
"706","2009-10-20",12.91
"707","2009-10-21",12.7
"708","2009-10-22",13.2
"709","2009-10-23",12.5
"710","2009-10-26",12.16
"711","2009-10-27",12.27
"712","2009-10-28",11.82
"713","2009-10-29",12.14
"714","2009-10-30",11.31
"715","2009-11-02",11.15
"716","2009-11-03",11.41
"717","2009-11-04",10.73
"718","2009-11-05",11.41
"719","2009-11-06",11.39
"720","2009-11-09",11.77
"721","2009-11-10",11.53
"722","2009-11-11",12.55
"723","2009-11-12",12.08
"724","2009-11-13",12.14
"725","2009-11-16",12.49
"726","2009-11-17",12.71
"727","2009-11-18",12.7
"728","2009-11-19",12.44
"729","2009-11-20",12.26
"730","2009-11-23",12.87
"731","2009-11-24",12.73
"732","2009-11-25",12.62
"733","2009-11-27",12.07
"734","2009-11-30",12.73
"735","2009-12-01",12.82
"736","2009-12-02",12.99
"737","2009-12-03",12.37
"738","2009-12-04",12.85
"739","2009-12-07",12.77
"740","2009-12-08",12.79
"741","2009-12-09",12.78
"742","2009-12-10",12.58
"743","2009-12-11",12.78
"744","2009-12-14",12.85
"745","2009-12-15",12.19
"746","2009-12-16",12.26
"747","2009-12-17",12.23
"748","2009-12-18",12
"749","2009-12-21",12.21
"750","2009-12-22",12.32
"751","2009-12-23",12.28
"752","2009-12-24",12.28
"753","2009-12-28",12.25
"754","2009-12-29",12.21
"755","2009-12-30",11.98
"756","2009-12-31",11.87
"757","2010-01-04",12.5
"758","2010-01-05",12.36
"759","2010-01-06",12.54
"760","2010-01-07",12.79
"761","2010-01-08",12.97
"762","2010-01-11",13.1
"763","2010-01-12",13.27
"764","2010-01-13",13.59
"765","2010-01-14",14.11
"766","2010-01-15",13.84
"767","2010-01-19",14.22
"768","2010-01-20",14.06
"769","2010-01-21",14.4
"770","2010-01-22",14.65
"771","2010-01-25",15.62
"772","2010-01-26",15.16
"773","2010-01-27",16.08
"774","2010-01-28",15.78
"775","2010-01-29",15.47
"776","2010-02-01",16
"777","2010-02-02",16
"778","2010-02-03",15.34
"779","2010-02-04",14.44
"780","2010-02-05",14.78
"781","2010-02-08",14.68
"782","2010-02-09",14.88
"783","2010-02-10",15.24
"784","2010-02-11",15.35
"785","2010-02-12",15.39
"786","2010-02-16",15.98
"787","2010-02-17",16.15
"788","2010-02-18",16.129999
"789","2010-02-19",16.24
"790","2010-02-22",16.530001
"791","2010-02-23",16.15
"792","2010-02-24",16.549999
"793","2010-02-25",16.209999
"794","2010-02-26",16
"795","2010-03-01",16.26
"796","2010-03-02",16.5
"797","2010-03-03",16.25
"798","2010-03-04",16.1
"799","2010-03-05",16.5
"800","2010-03-08",16.809999
"801","2010-03-09",16.780001
"802","2010-03-10",17.1
"803","2010-03-11",17.309999
"804","2010-03-12",17.27
"805","2010-03-15",17.17
"806","2010-03-16",17.5
"807","2010-03-17",17.83
"808","2010-03-18",17.860001
"809","2010-03-19",17.6
"810","2010-03-22",17.959999
"811","2010-03-23",18.25
"812","2010-03-24",18.209999
"813","2010-03-25",18.25
"814","2010-03-26",17.99
"815","2010-03-29",17.9
"816","2010-03-30",17.75
"817","2010-03-31",17.49
"818","2010-04-01",17.639999
"819","2010-04-05",17.9
"820","2010-04-06",18.48
"821","2010-04-07",18.370001
"822","2010-04-08",18.709999
"823","2010-04-09",18.620001
"824","2010-04-12",19.309999
"825","2010-04-13",18.98
"826","2010-04-14",20
"827","2010-04-15",20.030001
"828","2010-04-16",19.48
"829","2010-04-19",19.129999
"830","2010-04-20",19.629999
"831","2010-04-21",20.67
"832","2010-04-22",21.48
"833","2010-04-23",21.370001
"834","2010-04-26",21.040001
"835","2010-04-27",20.4
"836","2010-04-28",20.6
"837","2010-04-29",21.26
"838","2010-04-30",20.719999
"839","2010-05-03",21.040001
"840","2010-05-04",19.559999
"841","2010-05-05",20.709999
"842","2010-05-06",19.25
"843","2010-05-07",19
"844","2010-05-10",20.790001
"845","2010-05-11",20.98
"846","2010-05-12",21.67
"847","2010-05-13",21.49
"848","2010-05-14",20.549999
"849","2010-05-17",20.370001
"850","2010-05-18",19.459999
"851","2010-05-19",19.030001
"852","2010-05-20",17.870001
"853","2010-05-21",18.5
"854","2010-05-24",17.85
"855","2010-05-25",18.290001
"856","2010-05-26",18.709999
"857","2010-05-27",19.65
"858","2010-05-28",19.15
"859","2010-06-01",18.67
"860","2010-06-02",19.290001
"861","2010-06-03",19.27
"862","2010-06-04",18.18
"863","2010-06-07",17.83
"864","2010-06-08",17.629999
"865","2010-06-09",17.629999
"866","2010-06-10",19.190001
"867","2010-06-11",19.209999
"868","2010-06-14",19.15
"869","2010-06-15",20.01
"870","2010-06-16",19.98
"871","2010-06-17",20.16
"872","2010-06-18",20.4
"873","2010-06-21",20.469999
"874","2010-06-22",19.870001
"875","2010-06-23",19.52
"876","2010-06-24",19.02
"877","2010-06-25",19.610001
"878","2010-06-28",19.620001
"879","2010-06-29",18.610001
"880","2010-06-30",17.940001
"881","2010-07-01",17.620001
"882","2010-07-02",17.379999
"883","2010-07-06",17.67
"884","2010-07-07",18.559999
"885","2010-07-08",18.99
"886","2010-07-09",19.18
"887","2010-07-12",18.950001
"888","2010-07-13",19.690001
"889","2010-07-14",19.32
"890","2010-07-15",18.82
"891","2010-07-16",17.959999
"892","2010-07-19",18.030001
"893","2010-07-20",18.389999
"894","2010-07-21",17.6
"895","2010-07-22",18.57
"896","2010-07-23",18.92
"897","2010-07-26",19.6
"898","2010-07-27",19.52
"899","2010-07-28",19.200001
"900","2010-07-29",18.98
"901","2010-07-30",18.639999
"902","2010-08-02",19.200001
"903","2010-08-03",18.620001
"904","2010-08-04",19.1
"905","2010-08-05",18.83
"906","2010-08-06",18.17
"907","2010-08-09",18.5
"908","2010-08-10",18.059999
"909","2010-08-11",17.07
"910","2010-08-12",16.98
"911","2010-08-13",16.389999
"912","2010-08-16",16.49
"913","2010-08-17",16.690001
"914","2010-08-18",16.76
"915","2010-08-19",16.959999
"916","2010-08-20",16.879999
"917","2010-08-23",16.209999
"918","2010-08-24",16.110001
"919","2010-08-25",15.96
"920","2010-08-26",15.89
"921","2010-08-27",16.450001
"922","2010-08-30",15.72
"923","2010-08-31",16.09
"924","2010-09-01",16.68
"925","2010-09-02",16.83
"926","2010-09-03",17
"927","2010-09-07",16.309999
"928","2010-09-08",16.65
"929","2010-09-09",16.74
"930","2010-09-10",16.700001
"931","2010-09-13",17.73
"932","2010-09-14",17.469999
"933","2010-09-15",17.49
"934","2010-09-16",17.41
"935","2010-09-17",17.52
"936","2010-09-20",17.98
"937","2010-09-21",17.84
"938","2010-09-22",17.1
"939","2010-09-23",17
"940","2010-09-24",17.59
"941","2010-09-27",17.27
"942","2010-09-28",17.549999
"943","2010-09-29",17.5
"944","2010-09-30",17.559999
"945","2010-10-01",17.59
"946","2010-10-04",17.51
"947","2010-10-05",18.200001
"948","2010-10-06",18.120001
"949","2010-10-07",18
"950","2010-10-08",18.01
"951","2010-10-11",17.9
"952","2010-10-12",17.969999
"953","2010-10-13",18.18
"954","2010-10-14",17.98
"955","2010-10-15",17.67
"956","2010-10-18",17.959999
"957","2010-10-19",17.52
"958","2010-10-20",17.530001
"959","2010-10-21",17.48
"960","2010-10-22",17.459999
"961","2010-10-25",17.07
"962","2010-10-26",17.1
"963","2010-10-27",17.209999
"964","2010-10-28",17
"965","2010-10-29",17.120001
"966","2010-11-01",16.67
"967","2010-11-02",16.639999
"968","2010-11-03",17.08
"969","2010-11-04",17.530001
"970","2010-11-05",18.200001
"971","2010-11-08",18.1
"972","2010-11-09",17.83
"973","2010-11-10",18.190001
"974","2010-11-11",17.75
"975","2010-11-12",17.25
"976","2010-11-15",17.34
