"","date","OPK"
"1001","2010-12-21",3.85
"1002","2010-12-22",3.84
"1003","2010-12-23",3.78
"1004","2010-12-27",3.77
"1005","2010-12-28",3.68
"1006","2010-12-29",3.73
"1007","2010-12-30",3.71
"1008","2010-12-31",3.67
"1009","2011-01-03",3.93
"1010","2011-01-04",3.88
"1011","2011-01-05",3.87
"1012","2011-01-06",3.96
"1013","2011-01-07",3.98
"1014","2011-01-10",4.09
"1015","2011-01-11",4.01
"1016","2011-01-12",4.03
"1017","2011-01-13",4.03
"1018","2011-01-14",4.01
"1019","2011-01-18",3.85
"1020","2011-01-19",3.58
"1021","2011-01-20",3.64
"1022","2011-01-21",3.48
"1023","2011-01-24",3.65
"1024","2011-01-25",3.83
"1025","2011-01-26",3.95
"1026","2011-01-27",4.02
"1027","2011-01-28",3.85
"1028","2011-01-31",3.9
"1029","2011-02-01",3.92
"1030","2011-02-02",3.88
"1031","2011-02-03",3.98
"1032","2011-02-04",3.99
"1033","2011-02-07",4.24
"1034","2011-02-08",4.28
"1035","2011-02-09",4.51
"1036","2011-02-10",4.49
"1037","2011-02-11",4.54
"1038","2011-02-14",4.44
"1039","2011-02-15",4.89
"1040","2011-02-16",4.79
"1041","2011-02-17",4.74
"1042","2011-02-18",4.52
"1043","2011-02-22",4.42
"1044","2011-02-23",4.41
"1045","2011-02-24",4.44
"1046","2011-02-25",4.5
"1047","2011-02-28",4.83
"1048","2011-03-01",4.74
"1049","2011-03-02",4.6
"1050","2011-03-03",4.25
"1051","2011-03-04",3.97
"1052","2011-03-07",3.69
"1053","2011-03-08",3.84
"1054","2011-03-09",3.59
"1055","2011-03-10",3.53
"1056","2011-03-11",3.75
"1057","2011-03-14",3.79
"1058","2011-03-15",3.66
"1059","2011-03-16",3.64
"1060","2011-03-17",3.65
"1061","2011-03-18",3.67
"1062","2011-03-21",3.7
"1063","2011-03-22",3.73
"1064","2011-03-23",3.84
"1065","2011-03-24",3.89
"1066","2011-03-25",3.82
"1067","2011-03-28",3.75
"1068","2011-03-29",3.83
"1069","2011-03-30",3.82
"1070","2011-03-31",3.73
"1071","2011-04-01",3.76
"1072","2011-04-04",3.81
"1073","2011-04-05",3.78
"1074","2011-04-06",3.78
"1075","2011-04-07",3.8
"1076","2011-04-08",3.75
"1077","2011-04-11",3.7
"1078","2011-04-12",3.68
"1079","2011-04-13",3.65
"1080","2011-04-14",3.7
"1081","2011-04-15",3.74
"1082","2011-04-18",3.83
"1083","2011-04-19",3.81
"1084","2011-04-20",3.84
"1085","2011-04-21",3.75
"1086","2011-04-25",3.81
"1087","2011-04-26",4
"1088","2011-04-27",3.95
"1089","2011-04-28",3.96
"1090","2011-04-29",3.98
"1091","2011-05-02",3.91
"1092","2011-05-03",3.82
"1093","2011-05-04",3.76
"1094","2011-05-05",3.7
"1095","2011-05-06",3.75
"1096","2011-05-09",3.81
"1097","2011-05-10",3.85
"1098","2011-05-11",3.76
"1099","2011-05-12",3.8
"1100","2011-05-13",3.74
"1101","2011-05-16",3.65
"1102","2011-05-17",3.67
"1103","2011-05-18",3.75
"1104","2011-05-19",3.8
"1105","2011-05-20",3.75
"1106","2011-05-23",3.75
"1107","2011-05-24",3.7
"1108","2011-05-25",3.75
"1109","2011-05-26",3.8
"1110","2011-05-27",3.77
"1111","2011-05-31",3.76
"1112","2011-06-01",3.56
"1113","2011-06-02",3.6
"1114","2011-06-03",3.56
"1115","2011-06-06",3.51
"1116","2011-06-07",3.54
"1117","2011-06-08",3.51
"1118","2011-06-09",3.43
"1119","2011-06-10",3.42
"1120","2011-06-13",3.39
"1121","2011-06-14",3.48
"1122","2011-06-15",3.39
"1123","2011-06-16",3.4
"1124","2011-06-17",3.29
"1125","2011-06-20",3.28
"1126","2011-06-21",3.45
"1127","2011-06-22",3.4
"1128","2011-06-23",3.39
"1129","2011-06-24",3.45
"1130","2011-06-27",3.6
"1131","2011-06-28",3.57
"1132","2011-06-29",3.6
"1133","2011-06-30",3.69
"1134","2011-07-01",3.72
"1135","2011-07-05",3.69
"1136","2011-07-06",3.81
"1137","2011-07-07",3.96
"1138","2011-07-08",4.06
"1139","2011-07-11",4.01
"1140","2011-07-12",4
"1141","2011-07-13",4.14
"1142","2011-07-14",4.33
"1143","2011-07-15",4.3
"1144","2011-07-18",4.33
"1145","2011-07-19",4.38
"1146","2011-07-20",4.34
"1147","2011-07-21",4.27
"1148","2011-07-22",4.4
"1149","2011-07-25",4.43
"1150","2011-07-26",4.27
"1151","2011-07-27",4.11
"1152","2011-07-28",4.21
"1153","2011-07-29",4.35
"1154","2011-08-01",4.44
"1155","2011-08-02",4.25
"1156","2011-08-03",4.24
"1157","2011-08-04",3.88
"1158","2011-08-05",3.93
"1159","2011-08-08",3.54
"1160","2011-08-09",3.8
"1161","2011-08-10",3.62
"1162","2011-08-11",3.83
"1163","2011-08-12",3.88
"1164","2011-08-15",3.97
"1165","2011-08-16",3.87
"1166","2011-08-17",3.9
"1167","2011-08-18",3.64
"1168","2011-08-19",3.63
"1169","2011-08-22",3.62
"1170","2011-08-23",3.88
"1171","2011-08-24",3.89
"1172","2011-08-25",3.91
"1173","2011-08-26",4.02
"1174","2011-08-29",4.14
"1175","2011-08-30",4.19
"1176","2011-08-31",4.18
"1177","2011-09-01",4.04
"1178","2011-09-02",4.01
"1179","2011-09-06",4.03
"1180","2011-09-07",4.17
"1181","2011-09-08",4.18
"1182","2011-09-09",4.18
"1183","2011-09-12",4.42
"1184","2011-09-13",4.48
"1185","2011-09-14",4.5
"1186","2011-09-15",4.52
"1187","2011-09-16",4.51
"1188","2011-09-19",4.66
"1189","2011-09-20",4.53
"1190","2011-09-21",4.39
"1191","2011-09-22",4.41
"1192","2011-09-23",4.39
"1193","2011-09-26",4.47
"1194","2011-09-27",4.63
"1195","2011-09-28",4.43
"1196","2011-09-29",4.51
"1197","2011-09-30",4.33
"1198","2011-10-03",4.1
"1199","2011-10-04",4.31
"1200","2011-10-05",4.45
"1201","2011-10-06",4.43
"1202","2011-10-07",4.44
"1203","2011-10-10",4.54
"1204","2011-10-11",4.55
"1205","2011-10-12",4.81
"1206","2011-10-13",5.04
"1207","2011-10-14",5.15
"1208","2011-10-17",5.17
"1209","2011-10-18",5.37
"1210","2011-10-19",5.19
"1211","2011-10-20",5.26
"1212","2011-10-21",5.4
"1213","2011-10-24",5.39
"1214","2011-10-25",5.16
"1215","2011-10-26",5.23
"1216","2011-10-27",5.38
"1217","2011-10-28",5.5
"1218","2011-10-31",5.38
"1219","2011-11-01",5.16
"1220","2011-11-02",5.28
"1221","2011-11-03",5.2
"1222","2011-11-04",5.18
"1223","2011-11-07",5.2
"1224","2011-11-08",5.23
"1225","2011-11-09",5.16
"1226","2011-11-10",5.1
"1227","2011-11-11",5.37
"1228","2011-11-14",5.62
"1229","2011-11-15",5.66
"1230","2011-11-16",5.32
"1231","2011-11-17",5.14
"1232","2011-11-18",5.04
"1233","2011-11-21",4.98
"1234","2011-11-22",4.99
"1235","2011-11-23",4.88
"1236","2011-11-25",4.82
"1237","2011-11-28",5
"1238","2011-11-29",4.77
"1239","2011-11-30",4.96
"1240","2011-12-01",5.1
"1241","2011-12-02",5.1
"1242","2011-12-05",5
"1243","2011-12-06",4.99
"1244","2011-12-07",4.87
"1245","2011-12-08",4.78
"1246","2011-12-09",4.82
"1247","2011-12-12",4.89
"1248","2011-12-13",4.79
"1249","2011-12-14",4.72
"1250","2011-12-15",4.87
"1251","2011-12-16",4.9
"1252","2011-12-19",4.75
"1253","2011-12-20",4.83
"1254","2011-12-21",4.84
"1255","2011-12-22",4.77
"1256","2011-12-23",4.79
"1257","2011-12-27",4.85
"1258","2011-12-28",4.8
"1259","2011-12-29",4.8
"1260","2011-12-30",4.9
"1261","2012-01-03",4.88
"1262","2012-01-04",4.77
"1263","2012-01-05",4.92
"1264","2012-01-06",4.9
"1265","2012-01-09",4.95
"1266","2012-01-10",4.9
"1267","2012-01-11",4.99
"1268","2012-01-12",5.03
"1269","2012-01-13",5.05
"1270","2012-01-17",5.27
"1271","2012-01-18",5.48
"1272","2012-01-19",5.35
"1273","2012-01-20",5.27
"1274","2012-01-23",5.19
"1275","2012-01-24",5.08
"1276","2012-01-25",5.27
"1277","2012-01-26",5.24
"1278","2012-01-27",5.27
"1279","2012-01-30",5.2
"1280","2012-01-31",5.26
"1281","2012-02-01",5.21
"1282","2012-02-02",5.22
"1283","2012-02-03",5.28
"1284","2012-02-06",5.23
"1285","2012-02-07",5.28
"1286","2012-02-08",5.23
"1287","2012-02-09",5.17
"1288","2012-02-10",5.14
"1289","2012-02-13",5.12
"1290","2012-02-14",5.21
"1291","2012-02-15",5.14
"1292","2012-02-16",5.11
"1293","2012-02-17",5.03
"1294","2012-02-21",4.83
"1295","2012-02-22",4.71
"1296","2012-02-23",4.9
"1297","2012-02-24",4.79
"1298","2012-02-27",4.95
"1299","2012-02-28",5
"1300","2012-02-29",4.94
"1301","2012-03-01",4.85
"1302","2012-03-02",4.83
"1303","2012-03-05",4.8
"1304","2012-03-06",4.73
"1305","2012-03-07",4.8
"1306","2012-03-08",4.83
"1307","2012-03-09",4.93
"1308","2012-03-12",4.87
"1309","2012-03-13",5
"1310","2012-03-14",5.06
"1311","2012-03-15",4.99
"1312","2012-03-16",4.93
"1313","2012-03-19",4.91
"1314","2012-03-20",4.85
"1315","2012-03-21",4.85
"1316","2012-03-22",4.82
"1317","2012-03-23",4.87
"1318","2012-03-26",4.82
"1319","2012-03-27",4.8
"1320","2012-03-28",4.73
"1321","2012-03-29",4.69
"1322","2012-03-30",4.73
"1323","2012-04-02",4.86
"1324","2012-04-03",4.81
"1325","2012-04-04",4.7
"1326","2012-04-05",4.75
"1327","2012-04-09",4.61
"1328","2012-04-10",4.45
"1329","2012-04-11",4.57
"1330","2012-04-12",4.48
"1331","2012-04-13",4.38
"1332","2012-04-16",4.48
"1333","2012-04-17",4.68
"1334","2012-04-18",4.74
"1335","2012-04-19",4.89
"1336","2012-04-20",4.99
"1337","2012-04-23",4.89
"1338","2012-04-24",4.84
"1339","2012-04-25",4.88
"1340","2012-04-26",4.83
"1341","2012-04-27",4.82
"1342","2012-04-30",4.75
"1343","2012-05-01",4.65
"1344","2012-05-02",4.65
"1345","2012-05-03",4.54
"1346","2012-05-04",4.47
"1347","2012-05-07",4.51
"1348","2012-05-08",4.42
"1349","2012-05-09",4.49
"1350","2012-05-10",4.47
"1351","2012-05-11",4.55
"1352","2012-05-14",4.59
"1353","2012-05-15",4.62
"1354","2012-05-16",4.58
"1355","2012-05-17",4.52
"1356","2012-05-18",4.49
"1357","2012-05-21",4.55
"1358","2012-05-22",4.62
"1359","2012-05-23",4.65
"1360","2012-05-24",4.8
"1361","2012-05-25",4.78
"1362","2012-05-29",4.8
"1363","2012-05-30",4.58
"1364","2012-05-31",4.6
"1365","2012-06-01",4.49
"1366","2012-06-04",4.54
"1367","2012-06-05",4.6
"1368","2012-06-06",4.61
"1369","2012-06-07",4.64
"1370","2012-06-08",4.78
"1371","2012-06-11",4.75
"1372","2012-06-12",4.8
"1373","2012-06-13",4.77
"1374","2012-06-14",4.72
"1375","2012-06-15",4.57
"1376","2012-06-18",4.45
"1377","2012-06-19",4.41
"1378","2012-06-20",4.53
"1379","2012-06-21",4.57
"1380","2012-06-22",4.59
"1381","2012-06-25",4.59
"1382","2012-06-26",4.6
"1383","2012-06-27",4.64
"1384","2012-06-28",4.61
"1385","2012-06-29",4.6
"1386","2012-07-02",4.71
"1387","2012-07-03",4.8
"1388","2012-07-05",4.77
"1389","2012-07-06",4.67
"1390","2012-07-09",4.64
"1391","2012-07-10",4.62
"1392","2012-07-11",4.61
"1393","2012-07-12",4.62
"1394","2012-07-13",4.62
"1395","2012-07-16",4.6
"1396","2012-07-17",4.58
"1397","2012-07-18",4.62
"1398","2012-07-19",4.61
"1399","2012-07-20",4.5
"1400","2012-07-23",4.47
"1401","2012-07-24",4.4
"1402","2012-07-25",4.4
"1403","2012-07-26",4.32
"1404","2012-07-27",4.41
"1405","2012-07-30",4.29
"1406","2012-07-31",4.24
"1407","2012-08-01",4.09
"1408","2012-08-02",4.12
"1409","2012-08-03",4.29
"1410","2012-08-06",4.27
"1411","2012-08-07",4.27
"1412","2012-08-08",4.26
"1413","2012-08-09",4.25
"1414","2012-08-10",4.25
"1415","2012-08-13",4.24
"1416","2012-08-14",4.17
"1417","2012-08-15",4.21
"1418","2012-08-16",4.29
"1419","2012-08-17",4.31
"1420","2012-08-20",4.36
"1421","2012-08-21",4.3
"1422","2012-08-22",4.37
"1423","2012-08-23",4.52
"1424","2012-08-24",4.52
"1425","2012-08-27",4.5
"1426","2012-08-28",4.44
"1427","2012-08-29",4.45
"1428","2012-08-30",4.44
"1429","2012-08-31",4.44
"1430","2012-09-04",4.5
"1431","2012-09-05",4.47
"1432","2012-09-06",4.5
"1433","2012-09-07",4.5
"1434","2012-09-10",4.38
"1435","2012-09-11",4.4
"1436","2012-09-12",4.37
"1437","2012-09-13",4.45
"1438","2012-09-14",4.45
"1439","2012-09-17",4.43
"1440","2012-09-18",4.44
"1441","2012-09-19",4.4
"1442","2012-09-20",4.28
"1443","2012-09-21",4.28
"1444","2012-09-24",4.11
"1445","2012-09-25",4.13
"1446","2012-09-26",4.14
"1447","2012-09-27",4.18
"1448","2012-09-28",4.18
"1449","2012-10-01",4.16
"1450","2012-10-02",4.18
"1451","2012-10-03",4.39
"1452","2012-10-04",4.44
"1453","2012-10-05",4.5
"1454","2012-10-08",4.38
"1455","2012-10-09",4.31
"1456","2012-10-10",4.29
"1457","2012-10-11",4.25
"1458","2012-10-12",4.36
"1459","2012-10-15",4.34
"1460","2012-10-16",4.38
"1461","2012-10-17",4.55
"1462","2012-10-18",4.69
"1463","2012-10-19",4.42
"1464","2012-10-22",4.47
"1465","2012-10-23",4.49
"1466","2012-10-24",4.48
"1467","2012-10-25",4.43
"1468","2012-10-26",4.34
"1469","2012-10-31",4.28
"1470","2012-11-01",4.32
"1471","2012-11-02",4.26
"1472","2012-11-05",4.23
"1473","2012-11-06",4.26
"1474","2012-11-07",4.38
"1475","2012-11-08",4.49
"1476","2012-11-09",4.5
"1477","2012-11-12",4.44
"1478","2012-11-13",4.51
"1479","2012-11-14",4.36
"1480","2012-11-15",4.43
"1481","2012-11-16",4.38
"1482","2012-11-19",4.44
"1483","2012-11-20",4.48
"1484","2012-11-21",4.45
"1485","2012-11-23",4.49
"1486","2012-11-26",4.44
"1487","2012-11-27",4.47
"1488","2012-11-28",4.43
"1489","2012-11-29",4.47
"1490","2012-11-30",4.38
"1491","2012-12-03",4.41
"1492","2012-12-04",4.4
"1493","2012-12-05",4.39
"1494","2012-12-06",4.35
"1495","2012-12-07",4.38
"1496","2012-12-10",4.45
"1497","2012-12-11",4.5
"1498","2012-12-12",4.54
"1499","2012-12-13",4.58
"1500","2012-12-14",4.62
"1501","2012-12-17",4.65
"1502","2012-12-18",4.71
"1503","2012-12-19",4.76
"1504","2012-12-20",4.71
"1505","2012-12-21",4.67
"1506","2012-12-24",4.64
"1507","2012-12-26",4.68
"1508","2012-12-27",4.74
"1509","2012-12-28",4.73
"1510","2012-12-31",4.81
"1511","2013-01-02",5
"1512","2013-01-03",5
"1513","2013-01-04",5.16
"1514","2013-01-07",5.31
"1515","2013-01-08",5.3
"1516","2013-01-09",5.18
"1517","2013-01-10",5.31
"1518","2013-01-11",5.38
"1519","2013-01-14",5.71
"1520","2013-01-15",5.71
"1521","2013-01-16",6
"1522","2013-01-17",6
"1523","2013-01-18",6.05
"1524","2013-01-22",6.34
"1525","2013-01-23",6.32
"1526","2013-01-24",5.89
"1527","2013-01-25",6.2
"1528","2013-01-28",6.6
"1529","2013-01-29",6.75
"1530","2013-01-30",6.47
"1531","2013-01-31",6.42
"1532","2013-02-01",6.73
"1533","2013-02-04",6.99
"1534","2013-02-05",6.98
"1535","2013-02-06",6.89
"1536","2013-02-07",6.81
"1537","2013-02-08",6.49
"1538","2013-02-11",6.72
"1539","2013-02-12",6.66
"1540","2013-02-13",6.73
"1541","2013-02-14",6.81
"1542","2013-02-15",6.73
"1543","2013-02-19",6.78
"1544","2013-02-20",6.63
"1545","2013-02-21",6.68
"1546","2013-02-22",7.03
"1547","2013-02-25",7
"1548","2013-02-26",7.15
"1549","2013-02-27",7.03
"1550","2013-02-28",6.94
"1551","2013-03-01",6.99
"1552","2013-03-04",7.16
"1553","2013-03-05",7.3
"1554","2013-03-06",7.32
"1555","2013-03-07",7.39
"1556","2013-03-08",7.48
"1557","2013-03-11",7.48
"1558","2013-03-12",7.49
"1559","2013-03-13",7.51
"1560","2013-03-14",7.54
"1561","2013-03-15",7.83
"1562","2013-03-18",7.61
"1563","2013-03-19",7.52
"1564","2013-03-20",7.56
"1565","2013-03-21",7.35
"1566","2013-03-22",7.63
"1567","2013-03-25",7.64
"1568","2013-03-26",7.65
"1569","2013-03-27",7.62
"1570","2013-03-28",7.63
"1571","2013-04-01",7.55
"1572","2013-04-02",7.4
"1573","2013-04-03",7
"1574","2013-04-04",7.29
"1575","2013-04-05",7.17
"1576","2013-04-08",7.22
"1577","2013-04-09",6.95
"1578","2013-04-10",7.1
"1579","2013-04-11",7.19
"1580","2013-04-12",7.17
"1581","2013-04-15",6.94
"1582","2013-04-16",7.13
"1583","2013-04-17",7.02
"1584","2013-04-18",6.95
"1585","2013-04-19",7.02
"1586","2013-04-22",7.1
"1587","2013-04-23",7.06
"1588","2013-04-24",6.96
"1589","2013-04-25",7.04
"1590","2013-04-26",6.92
"1591","2013-04-29",6.86
"1592","2013-04-30",6.66
"1593","2013-05-01",6.41
"1594","2013-05-02",6.54
"1595","2013-05-03",6.67
"1596","2013-05-06",6.7
"1597","2013-05-07",6.76
"1598","2013-05-08",6.69
"1599","2013-05-09",6.81
"1600","2013-05-10",6.92
"1601","2013-05-13",6.9
"1602","2013-05-14",6.96
"1603","2013-05-15",7.13
"1604","2013-05-16",7.01
"1605","2013-05-17",7.16
"1606","2013-05-20",7
"1607","2013-05-21",6.94
"1608","2013-05-22",6.89
"1609","2013-05-23",6.97
"1610","2013-05-24",6.93
"1611","2013-05-28",6.88
"1612","2013-05-29",6.72
"1613","2013-05-30",6.72
"1614","2013-05-31",6.61
"1615","2013-06-03",6.57
"1616","2013-06-04",6.39
"1617","2013-06-05",6.17
"1618","2013-06-06",6.55
"1619","2013-06-07",6.5
"1620","2013-06-10",6.54
"1621","2013-06-11",6.58
"1622","2013-06-12",6.68
"1623","2013-06-13",6.8
"1624","2013-06-14",6.83
"1625","2013-06-17",7.07
"1626","2013-06-18",7.14
"1627","2013-06-19",7.06
"1628","2013-06-20",6.98
"1629","2013-06-21",7.02
"1630","2013-06-24",6.92
"1631","2013-06-25",6.94
"1632","2013-06-26",6.99
"1633","2013-06-27",7.16
"1634","2013-06-28",7.1
"1635","2013-07-01",7.4
"1636","2013-07-02",7.28
"1637","2013-07-03",7.18
"1638","2013-07-05",7.25
"1639","2013-07-08",7.31
"1640","2013-07-09",7.21
"1641","2013-07-10",7.22
"1642","2013-07-11",7.31
"1643","2013-07-12",7.46
"1644","2013-07-15",7.39
"1645","2013-07-16",7.44
"1646","2013-07-17",7.48
"1647","2013-07-18",7.67
"1648","2013-07-19",7.72
"1649","2013-07-22",7.72
"1650","2013-07-23",7.72
"1651","2013-07-24",7.57
"1652","2013-07-25",7.64
"1653","2013-07-26",7.68
"1654","2013-07-29",7.61
"1655","2013-07-30",7.5
"1656","2013-07-31",7.45
"1657","2013-08-01",7.53
"1658","2013-08-02",7.52
"1659","2013-08-05",7.46
"1660","2013-08-06",7.42
"1661","2013-08-07",7.44
"1662","2013-08-08",7.49
"1663","2013-08-09",7.49
"1664","2013-08-12",7.77
"1665","2013-08-13",7.74
"1666","2013-08-14",7.88
"1667","2013-08-15",7.85
"1668","2013-08-16",7.92
"1669","2013-08-19",8.19
"1670","2013-08-20",8.56
"1671","2013-08-21",8.42
"1672","2013-08-22",8.56
"1673","2013-08-23",8.5
"1674","2013-08-26",8.77
"1675","2013-08-27",8.5
"1676","2013-08-28",8.58
"1677","2013-08-29",8.49
"1678","2013-08-30",9.24
"1679","2013-09-03",9.19
"1680","2013-09-04",8.6
"1681","2013-09-05",8.46
"1682","2013-09-06",8.49
"1683","2013-09-09",8.59
"1684","2013-09-10",8.59
"1685","2013-09-11",8.48
"1686","2013-09-12",8.44
"1687","2013-09-13",8.54
"1688","2013-09-16",8.51
"1689","2013-09-17",8.5
"1690","2013-09-18",8.48
"1691","2013-09-19",8.4
"1692","2013-09-20",8.38
"1693","2013-09-23",8.49
"1694","2013-09-24",8.73
"1695","2013-09-25",8.73
"1696","2013-09-26",8.76
"1697","2013-09-27",8.66
"1698","2013-09-30",8.81
"1699","2013-10-01",9.14
"1700","2013-10-02",9.49
"1701","2013-10-03",9.79
"1702","2013-10-04",9.97
"1703","2013-10-07",9.95
"1704","2013-10-08",9.51
"1705","2013-10-09",9.51
"1706","2013-10-10",9.99
"1707","2013-10-11",10.07
"1708","2013-10-14",10.91
"1709","2013-10-15",12.28
"1710","2013-10-16",12.27
"1711","2013-10-17",12.35
"1712","2013-10-18",11.6
"1713","2013-10-21",10.68
"1714","2013-10-22",11.1
"1715","2013-10-23",10.9
"1716","2013-10-24",10.9
"1717","2013-10-25",10.74
"1718","2013-10-28",10.73
"1719","2013-10-29",10.39
"1720","2013-10-30",9.94
"1721","2013-10-31",10.02
"1722","2013-11-01",10.02
"1723","2013-11-04",10.75
"1724","2013-11-05",10.72
"1725","2013-11-06",10.31
"1726","2013-11-07",10.04
"1727","2013-11-08",10.31
"1728","2013-11-11",10.29
"1729","2013-11-12",10.17
"1730","2013-11-13",10.22
"1731","2013-11-14",10.13
"1732","2013-11-15",10.05
"1733","2013-11-18",9.6
"1734","2013-11-19",9.55
"1735","2013-11-20",10.29
"1736","2013-11-21",9.94
"1737","2013-11-22",9.99
"1738","2013-11-25",9.92
"1739","2013-11-26",10.39
"1740","2013-11-27",10.36
"1741","2013-11-29",10.54
"1742","2013-12-02",10.66
"1743","2013-12-03",10.46
"1744","2013-12-04",10.53
"1745","2013-12-05",10.55
"1746","2013-12-06",11.05
"1747","2013-12-09",11.63
"1748","2013-12-10",11.5
"1749","2013-12-11",9.81
"1750","2013-12-12",9.42
"1751","2013-12-13",8.97
"1752","2013-12-16",9.09
"1753","2013-12-17",8.4
"1754","2013-12-18",8.86
"1755","2013-12-19",8.81
"1756","2013-12-20",9.03
"1757","2013-12-23",8.97
"1758","2013-12-24",9.04
"1759","2013-12-26",8.8
"1760","2013-12-27",8.58
"1761","2013-12-30",8.47
"1762","2013-12-31",8.44
"1763","2014-01-02",8.41
"1764","2014-01-03",8.58
"1765","2014-01-06",8.36
"1766","2014-01-07",8.35
"1767","2014-01-08",8.48
"1768","2014-01-09",8.43
"1769","2014-01-10",8.63
"1770","2014-01-13",8.8
"1771","2014-01-14",9
"1772","2014-01-15",8.85
"1773","2014-01-16",8.8
"1774","2014-01-17",8.72
"1775","2014-01-21",8.89
"1776","2014-01-22",8.91
"1777","2014-01-23",8.83
"1778","2014-01-24",8.46
"1779","2014-01-27",8.13
"1780","2014-01-28",8.17
"1781","2014-01-29",7.97
"1782","2014-01-30",8.15
"1783","2014-01-31",7.93
"1784","2014-02-03",7.65
"1785","2014-02-04",7.6
"1786","2014-02-05",7.58
"1787","2014-02-06",7.65
"1788","2014-02-07",7.74
"1789","2014-02-10",7.85
"1790","2014-02-11",7.81
"1791","2014-02-12",7.74
"1792","2014-02-13",8.39
"1793","2014-02-14",8.49
"1794","2014-02-18",8.65
"1795","2014-02-19",8.48
"1796","2014-02-20",8.71
"1797","2014-02-21",8.83
"1798","2014-02-24",8.94
"1799","2014-02-25",9.06
"1800","2014-02-26",8.96
"1801","2014-02-27",9.35
"1802","2014-02-28",9.52
"1803","2014-03-03",9.4
"1804","2014-03-04",9.46
"1805","2014-03-05",9.4
"1806","2014-03-06",8.99
"1807","2014-03-07",9.19
"1808","2014-03-10",9.24
"1809","2014-03-11",9.14
"1810","2014-03-12",9.41
"1811","2014-03-13",9.32
"1812","2014-03-14",9.66
"1813","2014-03-17",9.96
"1814","2014-03-18",9.93
"1815","2014-03-19",9.72
"1816","2014-03-20",9.67
"1817","2014-03-21",9.35
"1818","2014-03-24",9.29
"1819","2014-03-25",9.29
"1820","2014-03-26",9.08
"1821","2014-03-27",9.05
"1822","2014-03-28",8.96
"1823","2014-03-31",9.32
"1824","2014-04-01",9.71
"1825","2014-04-02",9.6
"1826","2014-04-03",9.49
"1827","2014-04-04",9.19
"1828","2014-04-07",9.24
"1829","2014-04-08",9.5
"1830","2014-04-09",9.67
"1831","2014-04-10",9.21
"1832","2014-04-11",8.87
"1833","2014-04-14",8.37
"1834","2014-04-15",8.17
"1835","2014-04-16",8.33
"1836","2014-04-17",8.14
"1837","2014-04-21",8.38
"1838","2014-04-22",8.31
"1839","2014-04-23",8.16
"1840","2014-04-24",8.24
"1841","2014-04-25",8.05
"1842","2014-04-28",8.08
"1843","2014-04-29",8.31
"1844","2014-04-30",8.27
"1845","2014-05-01",8.39
"1846","2014-05-02",8.26
"1847","2014-05-05",8.38
"1848","2014-05-06",8.16
"1849","2014-05-07",8.23
"1850","2014-05-08",8.01
"1851","2014-05-09",8.24
"1852","2014-05-12",8.41
"1853","2014-05-13",8.33
"1854","2014-05-14",8.18
"1855","2014-05-15",8.17
"1856","2014-05-16",8.17
"1857","2014-05-19",8.36
"1858","2014-05-20",8.27
"1859","2014-05-21",8.32
"1860","2014-05-22",8.57
"1861","2014-05-23",8.74
"1862","2014-05-27",8.92
"1863","2014-05-28",8.89
"1864","2014-05-29",8.84
"1865","2014-05-30",8.62
"1866","2014-06-02",8.55
"1867","2014-06-03",8.85
"1868","2014-06-04",8.77
"1869","2014-06-05",9.25
"1870","2014-06-06",9.23
"1871","2014-06-09",9.35
"1872","2014-06-10",9.21
"1873","2014-06-11",9.07
"1874","2014-06-12",9.1
"1875","2014-06-13",9.03
"1876","2014-06-16",9.2
"1877","2014-06-17",9.47
"1878","2014-06-18",9.4
"1879","2014-06-19",9.28
"1880","2014-06-20",9.23
"1881","2014-06-23",9.05
"1882","2014-06-24",8.78
"1883","2014-06-25",8.71
"1884","2014-06-26",8.88
"1885","2014-06-27",9.1
"1886","2014-06-30",8.84
"1887","2014-07-01",8.87
"1888","2014-07-02",8.77
"1889","2014-07-03",8.95
"1890","2014-07-07",8.68
"1891","2014-07-08",8.56
"1892","2014-07-09",8.7
"1893","2014-07-10",8.77
"1894","2014-07-11",8.99
"1895","2014-07-14",8.86
"1896","2014-07-15",8.73
"1897","2014-07-16",8.76
"1898","2014-07-17",8.6
"1899","2014-07-18",8.62
"1900","2014-07-21",8.68
"1901","2014-07-22",8.67
"1902","2014-07-23",9.02
"1903","2014-07-24",9.13
"1904","2014-07-25",9
"1905","2014-07-28",8.93
"1906","2014-07-29",9.05
"1907","2014-07-30",8.94
"1908","2014-07-31",8.82
"1909","2014-08-01",8.74
"1910","2014-08-04",8.84
"1911","2014-08-05",8.89
"1912","2014-08-06",9.05
"1913","2014-08-07",9.2
"1914","2014-08-08",9.46
"1915","2014-08-11",9.36
"1916","2014-08-12",9.08
"1917","2014-08-13",9.18
"1918","2014-08-14",9.11
"1919","2014-08-15",9.08
"1920","2014-08-18",9.17
"1921","2014-08-19",9.06
"1922","2014-08-20",8.88
"1923","2014-08-21",8.82
"1924","2014-08-22",8.81
"1925","2014-08-25",8.88
"1926","2014-08-26",8.97
"1927","2014-08-27",8.89
"1928","2014-08-28",8.86
"1929","2014-08-29",8.9
"1930","2014-09-02",8.82
"1931","2014-09-03",8.7
"1932","2014-09-04",8.58
"1933","2014-09-05",8.51
"1934","2014-09-08",8.69
