"","date","STFC"
"254","2008-01-04",24.57
"255","2008-01-07",25.049999
"256","2008-01-08",23.790001
"257","2008-01-09",25.110001
"258","2008-01-10",25.66
"259","2008-01-11",25.09
"260","2008-01-14",25.65
"261","2008-01-15",24.639999
"262","2008-01-16",25.52
"263","2008-01-17",25.1
"264","2008-01-18",24.719999
"265","2008-01-22",24.98
"266","2008-01-23",26.75
"267","2008-01-24",26.459999
"268","2008-01-25",24.42
"269","2008-01-28",26.139999
"270","2008-01-29",26.57
"271","2008-01-30",26.469999
"272","2008-01-31",27.93
"273","2008-02-01",28.690001
"274","2008-02-04",27.629999
"275","2008-02-05",28.049999
"276","2008-02-06",27.959999
"277","2008-02-07",28.469999
"278","2008-02-08",28.23
"279","2008-02-11",29.27
"280","2008-02-12",29.6
"281","2008-02-13",29.58
"282","2008-02-14",28.190001
"283","2008-02-15",28.040001
"284","2008-02-19",27.08
"285","2008-02-20",28.469999
"286","2008-02-21",27.51
"287","2008-02-22",27.33
"288","2008-02-25",26.91
"289","2008-02-26",28
"290","2008-02-27",28.690001
"291","2008-02-28",27.09
"292","2008-02-29",27.139999
"293","2008-03-03",26.690001
"294","2008-03-04",27.68
"295","2008-03-05",26.959999
"296","2008-03-06",25.809999
"297","2008-03-07",27.040001
"298","2008-03-10",26.139999
"299","2008-03-11",27.23
"300","2008-03-12",26.809999
"301","2008-03-13",27.120001
"302","2008-03-14",26.66
"303","2008-03-17",26.969999
"304","2008-03-18",28.290001
"305","2008-03-19",27.809999
"306","2008-03-20",29.35
"307","2008-03-24",29.66
"308","2008-03-25",29.42
"309","2008-03-26",28.309999
"310","2008-03-27",28.360001
"311","2008-03-28",28.299999
"312","2008-03-31",29.129999
"313","2008-04-01",29.99
"314","2008-04-02",29.59
"315","2008-04-03",29.02
"316","2008-04-04",28.49
"317","2008-04-07",28.4
"318","2008-04-08",28.370001
"319","2008-04-09",28.17
"320","2008-04-10",28.620001
"321","2008-04-11",27.809999
"322","2008-04-14",27.559999
"323","2008-04-15",27.98
"324","2008-04-16",28.68
"325","2008-04-17",28.57
"326","2008-04-18",29.200001
"327","2008-04-21",28.870001
"328","2008-04-22",28.74
"329","2008-04-23",28.35
"330","2008-04-24",28.34
"331","2008-04-25",26.889999
"332","2008-04-28",27.82
"333","2008-04-29",27.639999
"334","2008-04-30",27.549999
"335","2008-05-01",27.83
"336","2008-05-02",27.629999
"337","2008-05-05",27.33
"338","2008-05-06",27.49
"339","2008-05-07",26.42
"340","2008-05-08",27.09
"341","2008-05-09",27.139999
"342","2008-05-12",27.16
"343","2008-05-13",26.93
"344","2008-05-14",27.049999
"345","2008-05-15",27.440001
"346","2008-05-16",26.879999
"347","2008-05-19",27.309999
"348","2008-05-20",27.309999
"349","2008-05-21",26.889999
"350","2008-05-22",27.65
"351","2008-05-23",27.360001
"352","2008-05-27",27.74
"353","2008-05-28",27.74
"354","2008-05-29",28.02
"355","2008-05-30",27.549999
"356","2008-06-02",27.49
"357","2008-06-03",27.75
"358","2008-06-04",28.129999
"359","2008-06-05",28.790001
"360","2008-06-06",27.76
"361","2008-06-09",27.84
"362","2008-06-10",28.76
"363","2008-06-11",27.24
"364","2008-06-12",27.18
"365","2008-06-13",27.43
"366","2008-06-16",27.040001
"367","2008-06-17",26.549999
"368","2008-06-18",26.32
"369","2008-06-19",26.43
"370","2008-06-20",25.889999
"371","2008-06-23",25.25
"372","2008-06-24",25.559999
"373","2008-06-25",25.280001
"374","2008-06-26",24.83
"375","2008-06-27",24.16
"376","2008-06-30",23.93
"377","2008-07-01",24.16
"378","2008-07-02",23.700001
"379","2008-07-03",24.01
"380","2008-07-07",23.639999
"381","2008-07-08",24.120001
"382","2008-07-09",23.02
"383","2008-07-10",22.889999
"384","2008-07-11",23.200001
"385","2008-07-14",22.25
"386","2008-07-15",22
"387","2008-07-16",23.58
"388","2008-07-17",24.059999
"389","2008-07-18",23.719999
"390","2008-07-21",23.58
"391","2008-07-22",24.870001
"392","2008-07-23",24.84
"393","2008-07-24",27.049999
"394","2008-07-25",27.52
"395","2008-07-28",27.139999
"396","2008-07-29",28.709999
"397","2008-07-30",28.91
"398","2008-07-31",28.91
"399","2008-08-01",28.799999
"400","2008-08-04",28.799999
"401","2008-08-05",29.74
"402","2008-08-06",29.67
"403","2008-08-07",29.209999
"404","2008-08-08",29.98
"405","2008-08-11",30.75
"406","2008-08-12",31
"407","2008-08-13",30.68
"408","2008-08-14",31.110001
"409","2008-08-15",30.870001
"410","2008-08-18",30.780001
"411","2008-08-19",29.99
"412","2008-08-20",30.139999
"413","2008-08-21",29.809999
"414","2008-08-22",30.35
"415","2008-08-25",29.809999
"416","2008-08-26",30.049999
"417","2008-08-27",30.42
"418","2008-08-28",31.07
"419","2008-08-29",30.870001
"420","2008-09-02",30.67
"421","2008-09-03",31.280001
"422","2008-09-04",30.700001
"423","2008-09-05",30.84
"424","2008-09-08",31.35
"425","2008-09-09",30.790001
"426","2008-09-10",31.379999
"427","2008-09-11",31.18
"428","2008-09-12",30.52
"429","2008-09-15",29.389999
"430","2008-09-16",31.780001
"431","2008-09-17",29.23
"432","2008-09-18",31.42
"433","2008-09-19",37.009998
"434","2008-09-22",31.99
"435","2008-09-23",32.610001
"436","2008-09-24",31.309999
"437","2008-09-25",32.689999
"438","2008-09-26",31.809999
"439","2008-09-29",30.66
"440","2008-09-30",29.07
"441","2008-10-01",31.969999
"442","2008-10-02",28.280001
"443","2008-10-03",29.51
"444","2008-10-06",30.01
"445","2008-10-07",29.889999
"446","2008-10-08",26.48
"447","2008-10-09",21.84
"448","2008-10-10",21.940001
"449","2008-10-13",27.309999
"450","2008-10-14",26.280001
"451","2008-10-15",24.379999
"452","2008-10-16",26.530001
"453","2008-10-17",24.24
"454","2008-10-20",24.719999
"455","2008-10-21",24.75
"456","2008-10-22",23.940001
"457","2008-10-23",24.08
"458","2008-10-24",21.940001
"459","2008-10-27",20.07
"460","2008-10-28",22.32
"461","2008-10-29",22.700001
"462","2008-10-30",24.299999
"463","2008-10-31",26.34
"464","2008-11-03",27.059999
"465","2008-11-04",28.15
"466","2008-11-05",25.959999
"467","2008-11-06",25.040001
"468","2008-11-07",25.82
"469","2008-11-10",25.049999
"470","2008-11-11",24.26
"471","2008-11-12",23.23
"472","2008-11-13",25.1
"473","2008-11-14",23.35
"474","2008-11-17",22.75
"475","2008-11-18",22.52
"476","2008-11-19",20.110001
"477","2008-11-20",18.6
"478","2008-11-21",19.34
"479","2008-11-24",20.42
"480","2008-11-25",20.68
"481","2008-11-26",20.98
"482","2008-11-28",21.48
"483","2008-12-01",20.07
"484","2008-12-02",21.889999
"485","2008-12-03",23.4
"486","2008-12-04",22.459999
"487","2008-12-05",25.049999
"488","2008-12-08",26.790001
"489","2008-12-09",25.08
"490","2008-12-10",25.629999
"491","2008-12-11",23.93
"492","2008-12-12",25.709999
"493","2008-12-15",24.34
"494","2008-12-16",27.65
"495","2008-12-17",27.18
"496","2008-12-18",27.549999
"497","2008-12-19",27.52
"498","2008-12-22",27.26
"499","2008-12-23",26.690001
"500","2008-12-24",26.83
"501","2008-12-26",27.549999
"502","2008-12-29",27.26
"503","2008-12-30",28.299999
"504","2008-12-31",30.059999
"505","2009-01-02",29.65
"506","2009-01-05",28.559999
"507","2009-01-06",28.530001
"508","2009-01-07",27.299999
"509","2009-01-08",27.959999
"510","2009-01-09",26.24
"511","2009-01-12",26.219999
"512","2009-01-13",26.25
"513","2009-01-14",24.889999
"514","2009-01-15",25.049999
"515","2009-01-16",25
"516","2009-01-20",22.66
"517","2009-01-21",23
"518","2009-01-22",21.98
"519","2009-01-23",22
"520","2009-01-26",22.110001
"521","2009-01-27",22.690001
"522","2009-01-28",23.49
"523","2009-01-29",21.889999
"524","2009-01-30",22.1
"525","2009-02-02",22.73
"526","2009-02-03",22.08
"527","2009-02-04",21.950001
"528","2009-02-05",21.959999
"529","2009-02-06",22.65
"530","2009-02-09",22.6
"531","2009-02-10",21.620001
"532","2009-02-11",22.139999
"533","2009-02-12",22.450001
"534","2009-02-13",22.200001
"535","2009-02-17",20.01
"536","2009-02-18",20.02
"537","2009-02-19",19.030001
"538","2009-02-20",18.629999
"539","2009-02-23",17.639999
"540","2009-02-24",17.700001
"541","2009-02-25",17.5
"542","2009-02-26",17.110001
"543","2009-02-27",16.719999
"544","2009-03-02",15.98
"545","2009-03-03",14.95
"546","2009-03-04",15.31
"547","2009-03-05",14.49
"548","2009-03-06",15.12
"549","2009-03-09",15.12
"550","2009-03-10",16.110001
"551","2009-03-11",15.8
"552","2009-03-12",17.09
"553","2009-03-13",16.93
"554","2009-03-16",16.530001
"555","2009-03-17",17.42
"556","2009-03-18",17.950001
"557","2009-03-19",17.620001
"558","2009-03-20",17.139999
"559","2009-03-23",18.99
"560","2009-03-24",17.870001
"561","2009-03-25",18.75
"562","2009-03-26",18.700001
"563","2009-03-27",17.76
"564","2009-03-30",17.209999
"565","2009-03-31",17.6
"566","2009-04-01",17.67
"567","2009-04-02",17.950001
"568","2009-04-03",18.33
"569","2009-04-06",17.74
"570","2009-04-07",17.190001
"571","2009-04-08",17.34
"572","2009-04-09",18.35
"573","2009-04-13",18.48
"574","2009-04-14",17.16
"575","2009-04-15",17.91
"576","2009-04-16",18.01
"577","2009-04-17",17.98
"578","2009-04-20",16.67
"579","2009-04-21",17.690001
"580","2009-04-22",17.23
"581","2009-04-23",16.799999
"582","2009-04-24",16.48
"583","2009-04-27",16.15
"584","2009-04-28",16.09
"585","2009-04-29",16.49
"586","2009-04-30",16.23
"587","2009-05-01",15.63
"588","2009-05-04",16.27
"589","2009-05-05",15.72
"590","2009-05-06",15.87
"591","2009-05-07",15.17
"592","2009-05-08",16.16
"593","2009-05-11",15.41
"594","2009-05-12",15.1
"595","2009-05-13",14.92
"596","2009-05-14",15.34
"597","2009-05-15",15.14
"598","2009-05-18",15.85
"599","2009-05-19",15.45
"600","2009-05-20",15.41
"601","2009-05-21",15.53
"602","2009-05-22",15.61
"603","2009-05-26",16.280001
"604","2009-05-27",16
"605","2009-05-28",16.09
"606","2009-05-29",16.709999
"607","2009-06-01",17.1
"608","2009-06-02",17.5
"609","2009-06-03",17.4
"610","2009-06-04",17.83
"611","2009-06-05",17.719999
"612","2009-06-08",17.77
"613","2009-06-09",17.77
"614","2009-06-10",17.74
"615","2009-06-11",17.74
"616","2009-06-12",18.110001
"617","2009-06-15",17.709999
"618","2009-06-16",17.58
"619","2009-06-17",17.459999
"620","2009-06-18",17.27
"621","2009-06-19",17.360001
"622","2009-06-22",17.08
"623","2009-06-23",16.709999
"624","2009-06-24",16.629999
"625","2009-06-25",16.959999
"626","2009-06-26",17.139999
"627","2009-06-29",17.219999
"628","2009-06-30",17.5
"629","2009-07-01",18.059999
"630","2009-07-02",17.82
"631","2009-07-06",17.889999
"632","2009-07-07",17.33
"633","2009-07-08",16.440001
"634","2009-07-09",16.190001
"635","2009-07-10",15.9
"636","2009-07-13",16.690001
"637","2009-07-14",16.379999
"638","2009-07-15",16.49
"639","2009-07-16",16.719999
"640","2009-07-17",16.74
"641","2009-07-20",16.84
"642","2009-07-21",16.780001
"643","2009-07-22",16.959999
"644","2009-07-23",17.549999
"645","2009-07-24",18.030001
"646","2009-07-27",18.09
"647","2009-07-28",17.790001
"648","2009-07-29",17.049999
"649","2009-07-30",17.280001
"650","2009-07-31",17.290001
"651","2009-08-03",17.09
"652","2009-08-04",17.950001
"653","2009-08-05",17.559999
"654","2009-08-06",17.02
"655","2009-08-07",17.379999
"656","2009-08-10",17.57
"657","2009-08-11",17.629999
"658","2009-08-12",17.879999
"659","2009-08-13",17.950001
"660","2009-08-14",17.610001
"661","2009-08-17",17.27
"662","2009-08-18",17.23
"663","2009-08-19",17.379999
"664","2009-08-20",17.4
"665","2009-08-21",17.84
"666","2009-08-24",17.83
"667","2009-08-25",17.75
"668","2009-08-26",17.73
"669","2009-08-27",17.48
"670","2009-08-28",17.35
"671","2009-08-31",17.17
"672","2009-09-01",16.790001
"673","2009-09-02",16.77
"674","2009-09-03",16.700001
"675","2009-09-04",16.76
"676","2009-09-08",16.799999
"677","2009-09-09",16.889999
"678","2009-09-10",16.83
"679","2009-09-11",16.75
"680","2009-09-14",16.870001
"681","2009-09-15",16.99
"682","2009-09-16",17.65
"683","2009-09-17",17.84
"684","2009-09-18",17.530001
"685","2009-09-21",17.6
"686","2009-09-22",17.950001
"687","2009-09-23",17.889999
"688","2009-09-24",17.9
"689","2009-09-25",17.940001
"690","2009-09-28",18.41
"691","2009-09-29",18.1
"692","2009-09-30",17.93
"693","2009-10-01",17.639999
"694","2009-10-02",17.709999
"695","2009-10-05",17.950001
"696","2009-10-06",18.110001
"697","2009-10-07",18.24
"698","2009-10-08",17.98
"699","2009-10-09",18.09
"700","2009-10-12",18.200001
"701","2009-10-13",18.120001
"702","2009-10-14",18.35
"703","2009-10-15",18.110001
"704","2009-10-16",17.77
"705","2009-10-19",18.040001
"706","2009-10-20",17.889999
"707","2009-10-21",17.49
"708","2009-10-22",18.16
"709","2009-10-23",17.43
"710","2009-10-26",16.99
"711","2009-10-27",16.870001
"712","2009-10-28",16.66
"713","2009-10-29",16.889999
"714","2009-10-30",16.26
"715","2009-11-02",16.049999
"716","2009-11-03",16.17
"717","2009-11-04",15.74
"718","2009-11-05",16.02
"719","2009-11-06",16.139999
"720","2009-11-09",16.4
"721","2009-11-10",16.219999
"722","2009-11-11",16.48
"723","2009-11-12",16.01
"724","2009-11-13",16.02
"725","2009-11-16",16.9
"726","2009-11-17",16.870001
"727","2009-11-18",16.82
"728","2009-11-19",16.27
"729","2009-11-20",16.59
"730","2009-11-23",17.309999
"731","2009-11-24",16.950001
"732","2009-11-25",16.27
"733","2009-11-27",16.08
"734","2009-11-30",16.23
"735","2009-12-01",16.91
"736","2009-12-02",17.200001
"737","2009-12-03",17.190001
"738","2009-12-04",17.639999
"739","2009-12-07",17.940001
"740","2009-12-08",17.73
"741","2009-12-09",17.6
"742","2009-12-10",17.57
"743","2009-12-11",17.6
"744","2009-12-14",17.66
"745","2009-12-15",17.59
"746","2009-12-16",17.709999
"747","2009-12-17",17.5
"748","2009-12-18",18.110001
"749","2009-12-21",17.790001
"750","2009-12-22",17.799999
"751","2009-12-23",17.690001
"752","2009-12-24",17.969999
"753","2009-12-28",17.950001
"754","2009-12-29",18.18
"755","2009-12-30",18.290001
"756","2009-12-31",18.5
"757","2010-01-04",18.690001
"758","2010-01-05",18.02
"759","2010-01-06",17.700001
"760","2010-01-07",17.77
"761","2010-01-08",17.950001
"762","2010-01-11",17.629999
"763","2010-01-12",17.77
"764","2010-01-13",18.059999
"765","2010-01-14",18.25
"766","2010-01-15",17.700001
"767","2010-01-19",18.17
"768","2010-01-20",17.48
"769","2010-01-21",17.440001
"770","2010-01-22",17.33
"771","2010-01-25",17.389999
"772","2010-01-26",17.24
"773","2010-01-27",17.610001
"774","2010-01-28",16.389999
"775","2010-01-29",15.71
"776","2010-02-01",15.98
"777","2010-02-02",15.81
"778","2010-02-03",15.61
"779","2010-02-04",15.46
"780","2010-02-05",15.77
"781","2010-02-08",15.13
"782","2010-02-09",15.47
"783","2010-02-10",15.72
"784","2010-02-11",16
"785","2010-02-12",15.93
"786","2010-02-16",15.96
"787","2010-02-17",16.280001
"788","2010-02-18",17.58
"789","2010-02-19",17.870001
"790","2010-02-22",18.01
"791","2010-02-23",17.92
"792","2010-02-24",18.67
"793","2010-02-25",18.709999
"794","2010-02-26",18.34
"795","2010-03-01",18.940001
"796","2010-03-02",18.860001
"797","2010-03-03",18.4
"798","2010-03-04",18.780001
"799","2010-03-05",18.91
"800","2010-03-08",18.5
"801","2010-03-09",18.34
"802","2010-03-10",18.49
"803","2010-03-11",18.24
"804","2010-03-12",18
"805","2010-03-15",18.25
"806","2010-03-16",18.120001
"807","2010-03-17",18
"808","2010-03-18",17.93
"809","2010-03-19",18.09
"810","2010-03-22",18.25
"811","2010-03-23",18.23
"812","2010-03-24",18.129999
"813","2010-03-25",17.9
"814","2010-03-26",18.25
"815","2010-03-29",18.09
"816","2010-03-30",18.08
"817","2010-03-31",17.950001
"818","2010-04-01",17.950001
"819","2010-04-05",18.32
"820","2010-04-06",17.959999
"821","2010-04-07",18.219999
"822","2010-04-08",18.040001
"823","2010-04-09",18.049999
"824","2010-04-12",17.969999
"825","2010-04-13",17.870001
"826","2010-04-14",18.35
"827","2010-04-15",18.18
"828","2010-04-16",18.030001
"829","2010-04-19",18.030001
"830","2010-04-20",18.219999
"831","2010-04-21",18.299999
"832","2010-04-22",18.299999
"833","2010-04-23",18.290001
"834","2010-04-26",18.219999
"835","2010-04-27",17.780001
"836","2010-04-28",17.73
"837","2010-04-29",18.35
"838","2010-04-30",17.9
"839","2010-05-03",18.799999
"840","2010-05-04",18.549999
"841","2010-05-05",18.6
"842","2010-05-06",18.110001
"843","2010-05-07",18.049999
"844","2010-05-10",18.5
"845","2010-05-11",19.309999
"846","2010-05-12",19.76
"847","2010-05-13",19.84
"848","2010-05-14",19.68
"849","2010-05-17",19.950001
"850","2010-05-18",19.92
"851","2010-05-19",19.92
"852","2010-05-20",18.860001
"853","2010-05-21",18.879999
"854","2010-05-24",18.379999
"855","2010-05-25",18.290001
"856","2010-05-26",17.940001
"857","2010-05-27",18.700001
"858","2010-05-28",18.08
"859","2010-06-01",17.42
"860","2010-06-02",17.75
"861","2010-06-03",17.75
"862","2010-06-04",16.76
"863","2010-06-07",16.559999
"864","2010-06-08",16.700001
"865","2010-06-09",16.49
"866","2010-06-10",16.709999
"867","2010-06-11",17.17
"868","2010-06-14",17.290001
"869","2010-06-15",17.870001
"870","2010-06-16",17.860001
"871","2010-06-17",17.870001
"872","2010-06-18",17.67
"873","2010-06-21",17.360001
"874","2010-06-22",17.190001
"875","2010-06-23",17.139999
"876","2010-06-24",16.58
"877","2010-06-25",17.4
"878","2010-06-28",17.07
"879","2010-06-29",16.440001
"880","2010-06-30",15.51
"881","2010-07-01",15.66
"882","2010-07-02",15.46
"883","2010-07-06",14.99
"884","2010-07-07",15.39
"885","2010-07-08",15.88
"886","2010-07-09",16.24
"887","2010-07-12",15.99
"888","2010-07-13",16.299999
"889","2010-07-14",16
"890","2010-07-15",15.9
"891","2010-07-16",15.56
"892","2010-07-19",15.83
"893","2010-07-20",16
"894","2010-07-21",15.48
"895","2010-07-22",15.81
"896","2010-07-23",16
"897","2010-07-26",15.99
"898","2010-07-27",15.88
"899","2010-07-28",15.54
"900","2010-07-29",15.72
"901","2010-07-30",15.73
"902","2010-08-02",15.95
"903","2010-08-03",15.87
"904","2010-08-04",15.99
"905","2010-08-05",15.34
"906","2010-08-06",15
"907","2010-08-09",15.31
"908","2010-08-10",15.01
"909","2010-08-11",14.36
"910","2010-08-12",14.09
"911","2010-08-13",13.79
"912","2010-08-16",14
"913","2010-08-17",13.98
"914","2010-08-18",13.94
"915","2010-08-19",13.5
"916","2010-08-20",13.86
"917","2010-08-23",13.84
"918","2010-08-24",13.88
"919","2010-08-25",14.07
"920","2010-08-26",13.79
"921","2010-08-27",14.05
"922","2010-08-30",13.9
"923","2010-08-31",13.98
"924","2010-09-01",14.18
"925","2010-09-02",14.18
"926","2010-09-03",14.25
"927","2010-09-07",14.05
"928","2010-09-08",14.25
"929","2010-09-09",14.32
"930","2010-09-10",14.59
"931","2010-09-13",15.04
"932","2010-09-14",14.98
"933","2010-09-15",15
"934","2010-09-16",15.04
"935","2010-09-17",15.2
"936","2010-09-20",15.7
"937","2010-09-21",15.42
"938","2010-09-22",15.39
"939","2010-09-23",14.9
"940","2010-09-24",15.42
"941","2010-09-27",15.25
"942","2010-09-28",15.26
"943","2010-09-29",15.16
"944","2010-09-30",15.21
"945","2010-10-01",15.44
"946","2010-10-04",15.36
"947","2010-10-05",16.01
"948","2010-10-06",16.01
"949","2010-10-07",15.47
"950","2010-10-08",15.79
"951","2010-10-11",15.83
"952","2010-10-12",15.78
"953","2010-10-13",15.91
"954","2010-10-14",15.91
"955","2010-10-15",16.25
"956","2010-10-18",16.58
"957","2010-10-19",16.24
"958","2010-10-20",16.58
"959","2010-10-21",16.15
"960","2010-10-22",16.15
"961","2010-10-25",16.219999
"962","2010-10-26",16.200001
"963","2010-10-27",15.88
"964","2010-10-28",15.61
"965","2010-10-29",15.66
"966","2010-11-01",15.87
"967","2010-11-02",16.01
"968","2010-11-03",16.040001
"969","2010-11-04",16.66
"970","2010-11-05",16.620001
"971","2010-11-08",16.58
"972","2010-11-09",15.91
