"","date","QIWI"
"97","2013-09-19",33.119999
"98","2013-09-20",31.16
"99","2013-09-23",32.98
"100","2013-09-24",32.32
"101","2013-09-25",32.240002
"102","2013-09-26",31.99
"103","2013-09-27",31.030001
"104","2013-09-30",31.26
"105","2013-10-01",37.259998
"106","2013-10-02",36.66
"107","2013-10-03",39.73
"108","2013-10-04",39.080002
"109","2013-10-07",40.630001
"110","2013-10-08",36.490002
"111","2013-10-09",36.779999
"112","2013-10-10",39.709999
"113","2013-10-11",38.75
"114","2013-10-14",38.75
"115","2013-10-15",38.830002
"116","2013-10-16",40.950001
"117","2013-10-17",44.310001
"118","2013-10-18",44.34
"119","2013-10-21",43.950001
"120","2013-10-22",43.099998
"121","2013-10-23",40.98
"122","2013-10-24",40.799999
"123","2013-10-25",40.509998
"124","2013-10-28",38.080002
"125","2013-10-29",38.330002
"126","2013-10-30",37.790001
"127","2013-10-31",40.48
"128","2013-11-01",41.709999
"129","2013-11-04",41.950001
"130","2013-11-05",42.200001
"131","2013-11-06",40.209999
"132","2013-11-07",38.759998
"133","2013-11-08",40.48
"134","2013-11-11",41.490002
"135","2013-11-12",40.869999
"136","2013-11-13",41.68
"137","2013-11-14",43.029999
"138","2013-11-15",43.32
"139","2013-11-18",42.040001
"140","2013-11-19",44.73
"141","2013-11-20",46.540001
"142","2013-11-21",46.34
"143","2013-11-22",47.599998
"144","2013-11-25",47.759998
"145","2013-11-26",47.360001
"146","2013-11-27",46.860001
"147","2013-11-29",46.779999
"148","2013-12-02",46.389999
"149","2013-12-03",45.369999
"150","2013-12-04",45.740002
"151","2013-12-05",46.169998
"152","2013-12-06",45.66
"153","2013-12-09",46.16
"154","2013-12-10",45.939999
"155","2013-12-11",47.27
"156","2013-12-12",49.66
"157","2013-12-13",52.119999
"158","2013-12-16",53.549999
"159","2013-12-17",54.41
"160","2013-12-18",52.369999
"161","2013-12-19",52.830002
"162","2013-12-20",53.740002
"163","2013-12-23",55.619999
"164","2013-12-24",54.709999
"165","2013-12-26",55.98
"166","2013-12-27",55.68
"167","2013-12-30",55.919998
"168","2013-12-31",56
"169","2014-01-02",55.73
"170","2014-01-03",55.860001
"171","2014-01-06",55.810001
"172","2014-01-07",56
"173","2014-01-08",56.369999
"174","2014-01-09",54.41
"175","2014-01-10",51.200001
"176","2014-01-13",51.68
"177","2014-01-14",53.959999
"178","2014-01-15",45.02
"179","2014-01-16",46.060001
"180","2014-01-17",40
"181","2014-01-21",40.009998
"182","2014-01-22",41.509998
"183","2014-01-23",38.23
"184","2014-01-24",37.310001
"185","2014-01-27",35.560001
"186","2014-01-28",37.599998
"187","2014-01-29",36.23
"188","2014-01-30",35.880001
"189","2014-01-31",36.09
"190","2014-02-03",34.540001
"191","2014-02-04",33.740002
"192","2014-02-05",35.73
"193","2014-02-06",38.689999
"194","2014-02-07",39.48
"195","2014-02-10",39.029999
"196","2014-02-11",39.07
"197","2014-02-12",39.209999
"198","2014-02-13",38.689999
"199","2014-02-14",39.93
"200","2014-02-18",40.139999
"201","2014-02-19",40.720001
"202","2014-02-20",40.349998
"203","2014-02-21",39.990002
"204","2014-02-24",40.68
"205","2014-02-25",42.18
"206","2014-02-26",44.880001
"207","2014-02-27",48.970001
"208","2014-02-28",46.630001
"209","2014-03-03",38.82
"210","2014-03-04",40.290001
"211","2014-03-05",40.040001
"212","2014-03-06",39.75
"213","2014-03-07",36.830002
"214","2014-03-10",38.779999
"215","2014-03-11",37.470001
"216","2014-03-12",35.82
"217","2014-03-13",32.860001
"218","2014-03-14",33.93
"219","2014-03-17",33.709999
"220","2014-03-18",36.330002
"221","2014-03-19",36
"222","2014-03-20",35.639999
"223","2014-03-21",34
"224","2014-03-24",32.580002
"225","2014-03-25",34.119999
"226","2014-03-26",34.599998
"227","2014-03-27",30.780001
"228","2014-03-28",32.610001
"229","2014-03-31",34.650002
"230","2014-04-01",37.84
"231","2014-04-02",36.32
"232","2014-04-03",35.900002
"233","2014-04-04",35.099998
"234","2014-04-07",31
"235","2014-04-08",32.540001
"236","2014-04-09",32.200001
"237","2014-04-10",31.4
"238","2014-04-11",30.959999
"239","2014-04-14",29.790001
"240","2014-04-15",31
"241","2014-04-16",31.77
"242","2014-04-17",34.009998
"243","2014-04-21",32.669998
"244","2014-04-22",32.470001
"245","2014-04-23",31.65
"246","2014-04-24",29.34
"247","2014-04-25",27.549999
"248","2014-04-28",26.889999
"249","2014-04-29",28.48
"250","2014-04-30",28.93
"251","2014-05-01",29.690001
"252","2014-05-02",28.82
"253","2014-05-05",29.309999
"254","2014-05-06",29.940001
"255","2014-05-07",31.379999
"256","2014-05-08",31.17
"257","2014-05-09",31.4
"258","2014-05-12",32.740002
"259","2014-05-13",33.200001
"260","2014-05-14",33.209999
"261","2014-05-15",33.400002
"262","2014-05-16",34.389999
"263","2014-05-19",34.360001
"264","2014-05-20",34.91
"265","2014-05-21",42.119999
"266","2014-05-22",44.889999
"267","2014-05-23",43.849998
"268","2014-05-27",44.610001
"269","2014-05-28",43.639999
"270","2014-05-29",44.57
"271","2014-05-30",42.25
"272","2014-06-02",41.990002
"273","2014-06-03",42.369999
"274","2014-06-04",44.009998
"275","2014-06-05",43.900002
"276","2014-06-06",43.990002
"277","2014-06-09",47.580002
"278","2014-06-10",43.970001
"279","2014-06-11",44.290001
"280","2014-06-12",44.57
"281","2014-06-13",44.299999
"282","2014-06-16",41.619999
"283","2014-06-17",39.919998
"284","2014-06-18",40.209999
"285","2014-06-19",39.959999
"286","2014-06-20",39.959999
"287","2014-06-23",38.540001
"288","2014-06-24",39.5
"289","2014-06-25",40.34
"290","2014-06-26",40.07
"291","2014-06-27",39.889999
"292","2014-06-30",40.330002
"293","2014-07-01",39.889999
"294","2014-07-02",40.029999
"295","2014-07-03",41.509998
"296","2014-07-07",40.27
"297","2014-07-08",39.529999
"298","2014-07-09",40.32
"299","2014-07-10",40
"300","2014-07-11",42.060001
"301","2014-07-14",43.900002
"302","2014-07-15",43.669998
"303","2014-07-16",44.490002
"304","2014-07-17",39.009998
"305","2014-07-18",40.220001
"306","2014-07-21",37.580002
"307","2014-07-22",38.240002
"308","2014-07-23",37.279999
"309","2014-07-24",37.689999
"310","2014-07-25",37.939999
"311","2014-07-28",37.310001
"312","2014-07-29",37.200001
"313","2014-07-30",37.709999
"314","2014-07-31",36.049999
"315","2014-08-01",35.93
"316","2014-08-04",37.18
"317","2014-08-05",39.139999
"318","2014-08-06",37.450001
"319","2014-08-07",34.91
"320","2014-08-08",36.419998
"321","2014-08-11",36.66
"322","2014-08-12",36.23
"323","2014-08-13",36.400002
"324","2014-08-14",36.560001
"325","2014-08-15",37.049999
"326","2014-08-18",38.650002
"327","2014-08-19",38.779999
"328","2014-08-20",38.950001
"329","2014-08-21",38.400002
"330","2014-08-22",38.380001
"331","2014-08-25",38.82
"332","2014-08-26",39.18
"333","2014-08-27",40.630001
"334","2014-08-28",38.18
"335","2014-08-29",37.290001
"336","2014-09-02",36.970001
"337","2014-09-03",37
"338","2014-09-04",37.09
"339","2014-09-05",39.34
"340","2014-09-08",38.599998
"341","2014-09-09",35.799999
"342","2014-09-10",36.450001
"343","2014-09-11",36.189999
"344","2014-09-12",35.91
"345","2014-09-15",34.43
"346","2014-09-16",35.02
"347","2014-09-17",34.810001
"348","2014-09-18",34.150002
"349","2014-09-19",33.599998
"350","2014-09-22",32.560001
"351","2014-09-23",32.169998
"352","2014-09-24",32.279999
"353","2014-09-25",31.93
"354","2014-09-26",32.799999
"355","2014-09-29",32.93
"356","2014-09-30",31.59
"357","2014-10-01",30.82
"358","2014-10-02",30.280001
"359","2014-10-03",30.719999
"360","2014-10-06",30.4
"361","2014-10-07",29.59
"362","2014-10-08",29.82
"363","2014-10-09",28.49
"364","2014-10-10",26.74
"365","2014-10-13",26.780001
"366","2014-10-14",28.24
"367","2014-10-15",28.32
"368","2014-10-16",29.09
"369","2014-10-17",29.6
"370","2014-10-20",29.280001
"371","2014-10-21",30.110001
"372","2014-10-22",30.059999
"373","2014-10-23",30.290001
"374","2014-10-24",27.08
"375","2014-10-27",27.83
"376","2014-10-28",29.27
"377","2014-10-29",29.030001
"378","2014-10-30",30.9
"379","2014-10-31",31.67
"380","2014-11-03",31.860001
"381","2014-11-04",31.139999
"382","2014-11-05",31.299999
"383","2014-11-06",29.950001
"384","2014-11-07",29.43
"385","2014-11-10",29.49
"386","2014-11-11",30.23
"387","2014-11-12",30.26
"388","2014-11-13",29.49
"389","2014-11-14",30.040001
"390","2014-11-17",29.23
"391","2014-11-18",28.870001
"392","2014-11-19",28.690001
"393","2014-11-20",28.65
"394","2014-11-21",29.360001
"395","2014-11-24",29.5
"396","2014-11-25",28.15
"397","2014-11-26",28.59
"398","2014-11-28",27.84
"399","2014-12-01",26.4
"400","2014-12-02",25.91
"401","2014-12-03",25.83
"402","2014-12-04",26
"403","2014-12-05",25.379999
"404","2014-12-08",23.75
"405","2014-12-09",26.040001
"406","2014-12-10",25.190001
"407","2014-12-11",24.77
"408","2014-12-12",23.959999
"409","2014-12-15",21.51
"410","2014-12-16",18.700001
"411","2014-12-17",19
"412","2014-12-18",19.809999
"413","2014-12-19",20.059999
"414","2014-12-22",20.49
"415","2014-12-23",20.52
"416","2014-12-24",20.879999
"417","2014-12-26",21.92
"418","2014-12-29",20.02
"419","2014-12-30",20.870001
"420","2014-12-31",20.190001
"421","2015-01-02",20.51
"422","2015-01-05",19.809999
"423","2015-01-06",19.780001
"424","2015-01-07",20.700001
"425","2015-01-08",22.780001
"426","2015-01-09",22.15
"427","2015-01-12",21.059999
"428","2015-01-13",21.57
"429","2015-01-14",21.74
"430","2015-01-15",21.66
"431","2015-01-16",22.5
"432","2015-01-20",21.59
"433","2015-01-21",21.67
"434","2015-01-22",22.17
"435","2015-01-23",21.879999
"436","2015-01-26",21.42
"437","2015-01-27",20.6
"438","2015-01-28",19.889999
"439","2015-01-29",20
"440","2015-01-30",19.59
"441","2015-02-02",19.030001
"442","2015-02-03",19.52
"443","2015-02-04",19.82
"444","2015-02-05",21.25
"445","2015-02-06",21.65
"446","2015-02-09",22.309999
"447","2015-02-10",22.700001
"448","2015-02-11",22.68
"449","2015-02-12",23.709999
"450","2015-02-13",25.16
"451","2015-02-17",25.799999
"452","2015-02-18",24.700001
"453","2015-02-19",23.92
"454","2015-02-20",23.49
"455","2015-02-23",22.209999
"456","2015-02-24",22.610001
"457","2015-02-25",22.85
"458","2015-02-26",23.52
"459","2015-02-27",23.559999
"460","2015-03-02",22.940001
"461","2015-03-03",22.4
"462","2015-03-04",22.33
"463","2015-03-05",22.540001
"464","2015-03-06",23.52
"465","2015-03-09",23.139999
"466","2015-03-10",22.4
"467","2015-03-11",22.32
"468","2015-03-12",22.209999
"469","2015-03-13",20.98
"470","2015-03-16",21.26
"471","2015-03-17",20.93
"472","2015-03-18",20.870001
"473","2015-03-19",20.639999
"474","2015-03-20",21.34
"475","2015-03-23",21.639999
"476","2015-03-24",22.450001
"477","2015-03-25",23.51
"478","2015-03-26",23.620001
"479","2015-03-27",23.4
"480","2015-03-30",24.07
"481","2015-03-31",24.02
"482","2015-04-01",24.639999
"483","2015-04-02",24.879999
"484","2015-04-06",25.219999
"485","2015-04-07",25.889999
"486","2015-04-08",26.99
"487","2015-04-09",26.34
"488","2015-04-10",26.41
"489","2015-04-13",26.790001
"490","2015-04-14",26.700001
"491","2015-04-15",27.450001
"492","2015-04-16",28.27
"493","2015-04-17",26.1
"494","2015-04-20",25.49
"495","2015-04-21",25.139999
"496","2015-04-22",25.82
"497","2015-04-23",26.66
"498","2015-04-24",26.459999
"499","2015-04-27",26.379999
"500","2015-04-28",26.68
"501","2015-04-29",26.209999
"502","2015-04-30",27.139999
"503","2015-05-01",27.209999
"504","2015-05-04",26.809999
"505","2015-05-05",27.16
"506","2015-05-06",27.469999
"507","2015-05-07",27.889999
"508","2015-05-08",28.59
"509","2015-05-11",28.49
"510","2015-05-12",28.18
"511","2015-05-13",29.879999
"512","2015-05-14",34.639999
"513","2015-05-15",34.66
"514","2015-05-18",34.889999
"515","2015-05-19",33.48
"516","2015-05-20",32.220001
"517","2015-05-21",32.290001
"518","2015-05-22",31.959999
"519","2015-05-26",30.26
"520","2015-05-27",30.540001
"521","2015-05-28",29.450001
"522","2015-05-29",30.219999
"523","2015-06-01",30.07
"524","2015-06-02",31
"525","2015-06-03",30.1
"526","2015-06-04",28.27
"527","2015-06-05",28.4
"528","2015-06-08",29.200001
"529","2015-06-09",28.799999
"530","2015-06-10",27.969999
"531","2015-06-11",27.51
"532","2015-06-12",27.24
"533","2015-06-15",27.440001
"534","2015-06-16",27.41
"535","2015-06-17",27.950001
"536","2015-06-18",29.16
"537","2015-06-19",29
"538","2015-06-22",29.16
"539","2015-06-23",29.639999
"540","2015-06-24",29.530001
"541","2015-06-25",29.58
"542","2015-06-26",29.709999
"543","2015-06-29",27.51
"544","2015-06-30",28.049999
"545","2015-07-01",27.620001
"546","2015-07-02",27.700001
"547","2015-07-06",27.58
"548","2015-07-07",25.389999
"549","2015-07-08",24.59
"550","2015-07-09",25.76
"551","2015-07-10",26.59
"552","2015-07-13",26.68
"553","2015-07-14",27.190001
"554","2015-07-15",26.99
"555","2015-07-16",27.84
"556","2015-07-17",28.370001
"557","2015-07-20",28.809999
"558","2015-07-21",29.639999
"559","2015-07-22",28.540001
"560","2015-07-23",27.940001
"561","2015-07-24",27.889999
"562","2015-07-27",29.049999
"563","2015-07-28",28.1
"564","2015-07-29",30.25
"565","2015-07-30",30.48
"566","2015-07-31",30.620001
"567","2015-08-03",29.370001
"568","2015-08-04",29
"569","2015-08-05",28.969999
"570","2015-08-06",28.82
"571","2015-08-07",28.77
"572","2015-08-10",29.09
"573","2015-08-11",27.799999
"574","2015-08-12",27.530001
"575","2015-08-13",27.219999
"576","2015-08-14",28.34
"577","2015-08-17",28.57
"578","2015-08-18",27.639999
"579","2015-08-19",26.049999
"580","2015-08-20",24.860001
"581","2015-08-21",23.65
"582","2015-08-24",22.67
"583","2015-08-25",23.860001
"584","2015-08-26",23.91
"585","2015-08-27",25.690001
"586","2015-08-28",26.200001
"587","2015-08-31",26.15
"588","2015-09-01",22.290001
"589","2015-09-02",21.18
"590","2015-09-03",20.889999
"591","2015-09-04",21.440001
"592","2015-09-08",21.09
"593","2015-09-09",19.870001
"594","2015-09-10",19.1
"595","2015-09-11",18.799999
"596","2015-09-14",18.940001
"597","2015-09-15",19.690001
"598","2015-09-16",20.690001
"599","2015-09-17",20.190001
"600","2015-09-18",18.790001
"601","2015-09-21",17.469999
"602","2015-09-22",16.15
"603","2015-09-23",15.34
"604","2015-09-24",15.22
"605","2015-09-25",15.22
"606","2015-09-28",15.07
"607","2015-09-29",15.57
"608","2015-09-30",16.120001
"609","2015-10-01",15.51
"610","2015-10-02",16.459999
"611","2015-10-05",17.860001
"612","2015-10-06",18.459999
"613","2015-10-07",18.73
"614","2015-10-08",19.35
"615","2015-10-09",18.530001
"616","2015-10-12",18.66
"617","2015-10-13",18.709999
"618","2015-10-14",19.52
"619","2015-10-15",19.950001
"620","2015-10-16",19.84
"621","2015-10-19",19.809999
"622","2015-10-20",19.940001
"623","2015-10-21",18.450001
"624","2015-10-22",18.690001
"625","2015-10-23",19.309999
"626","2015-10-26",18.67
"627","2015-10-27",18.120001
"628","2015-10-28",19.09
"629","2015-10-29",17.110001
"630","2015-10-30",17.209999
"631","2015-11-02",17.48
"632","2015-11-03",17.540001
"633","2015-11-04",16.85
"634","2015-11-05",16.75
"635","2015-11-06",16.48
"636","2015-11-09",15.99
"637","2015-11-10",18
"638","2015-11-11",18.66
"639","2015-11-12",17.41
"640","2015-11-13",17.18
"641","2015-11-16",18.41
"642","2015-11-17",19.43
"643","2015-11-18",19.25
"644","2015-11-19",19.58
"645","2015-11-20",19.98
"646","2015-11-23",20.030001
"647","2015-11-24",19.610001
"648","2015-11-25",19.24
"649","2015-11-27",18.709999
"650","2015-11-30",19.09
"651","2015-12-01",18.92
"652","2015-12-02",19.389999
"653","2015-12-03",19.440001
"654","2015-12-04",18.879999
"655","2015-12-07",17.92
"656","2015-12-08",17.85
"657","2015-12-09",17.93
"658","2015-12-10",18.33
"659","2015-12-11",17.610001
"660","2015-12-14",17.34
"661","2015-12-15",17.99
"662","2015-12-16",18.16
"663","2015-12-17",18.309999
"664","2015-12-18",17.280001
"665","2015-12-21",17.790001
"666","2015-12-22",18.299999
"667","2015-12-23",18.27
"668","2015-12-24",18.370001
"669","2015-12-28",17.92
"670","2015-12-29",18.08
"671","2015-12-30",17.530001
"672","2015-12-31",17.950001
"673","2016-01-04",17.57
"674","2016-01-05",17.77
"675","2016-01-06",17.549999
"676","2016-01-07",16.950001
"677","2016-01-08",16.280001
"678","2016-01-11",15.96
"679","2016-01-12",16.02
"680","2016-01-13",16.370001
"681","2016-01-14",17.120001
"682","2016-01-15",15.48
"683","2016-01-19",14.69
"684","2016-01-20",13.97
"685","2016-01-21",13.73
"686","2016-01-22",14.05
"687","2016-01-25",13.07
"688","2016-01-26",13.11
"689","2016-01-27",12.74
"690","2016-01-28",12.91
"691","2016-01-29",12.91
"692","2016-02-01",12.9
"693","2016-02-02",12.88
"694","2016-02-03",13.98
"695","2016-02-04",13.74
"696","2016-02-05",13.32
"697","2016-02-08",12.92
"698","2016-02-09",12.43
"699","2016-02-10",12.45
"700","2016-02-11",12.3
"701","2016-02-12",12
"702","2016-02-16",12.37
"703","2016-02-17",12.5
"704","2016-02-18",11.76
"705","2016-02-19",11.68
"706","2016-02-22",11.66
"707","2016-02-23",11.44
"708","2016-02-24",11.06
"709","2016-02-25",11.01
"710","2016-02-26",10.65
"711","2016-02-29",11.12
"712","2016-03-01",11.47
"713","2016-03-02",11.13
"714","2016-03-03",11.34
"715","2016-03-04",11.83
"716","2016-03-07",12.02
"717","2016-03-08",11.23
"718","2016-03-09",11.77
"719","2016-03-10",11.49
"720","2016-03-11",11.98
"721","2016-03-14",12.58
"722","2016-03-15",11.51
"723","2016-03-16",13.57
"724","2016-03-17",13.52
"725","2016-03-18",14.02
"726","2016-03-21",14.46
"727","2016-03-22",14.77
"728","2016-03-23",14.25
"729","2016-03-24",14.2
"730","2016-03-28",13.95
"731","2016-03-29",13.76
"732","2016-03-30",14.1
"733","2016-03-31",14.49
"734","2016-04-01",13.93
"735","2016-04-04",13.82
"736","2016-04-05",13.58
"737","2016-04-06",13.96
"738","2016-04-07",13.86
"739","2016-04-08",13.97
"740","2016-04-11",14.63
"741","2016-04-12",15.74
"742","2016-04-13",16.27
"743","2016-04-14",16.4
"744","2016-04-15",15.99
"745","2016-04-18",15.81
"746","2016-04-19",15.52
"747","2016-04-20",15.86
"748","2016-04-21",15.4
"749","2016-04-22",15.82
"750","2016-04-25",15.39
"751","2016-04-26",14.54
"752","2016-04-27",12.47
"753","2016-04-28",11.97
"754","2016-04-29",12.23
"755","2016-05-02",11.55
"756","2016-05-03",11.01
"757","2016-05-04",10.85
"758","2016-05-05",10.79
"759","2016-05-06",10.8
"760","2016-05-09",10.73
"761","2016-05-10",10.73
"762","2016-05-11",10.94
"763","2016-05-12",11.06
"764","2016-05-13",11.09
"765","2016-05-16",10.91
"766","2016-05-17",11.1
"767","2016-05-18",11.57
"768","2016-05-19",11.71
"769","2016-05-20",12.35
"770","2016-05-23",11.99
"771","2016-05-24",11.85
"772","2016-05-25",12.55
"773","2016-05-26",12.78
"774","2016-05-27",12.51
"775","2016-05-31",12.33
"776","2016-06-01",12.35
"777","2016-06-02",12.4
"778","2016-06-03",12.54
"779","2016-06-06",13.22
"780","2016-06-07",13.86
"781","2016-06-08",13.89
"782","2016-06-09",14.06
"783","2016-06-10",14.28
"784","2016-06-13",13.79
"785","2016-06-14",13.12
"786","2016-06-15",13.58
"787","2016-06-16",13.3
"788","2016-06-17",13.39
"789","2016-06-20",13.71
"790","2016-06-21",13.62
"791","2016-06-22",13.7
"792","2016-06-23",13.93
"793","2016-06-24",12.92
"794","2016-06-27",12.25
"795","2016-06-28",13.34
"796","2016-06-29",13.64
"797","2016-06-30",13.1
"798","2016-07-01",13.09
"799","2016-07-05",12.38
"800","2016-07-06",12.81
"801","2016-07-07",12.66
"802","2016-07-08",12.88
"803","2016-07-11",13
"804","2016-07-12",12.95
"805","2016-07-13",12.59
"806","2016-07-14",12.24
"807","2016-07-15",12.18
"808","2016-07-18",12.2
"809","2016-07-19",12.04
"810","2016-07-20",12.1
"811","2016-07-21",11.85
"812","2016-07-22",11.97
"813","2016-07-25",11.91
"814","2016-07-26",11.75
"815","2016-07-27",12
"816","2016-07-28",11.76
"817","2016-07-29",11.89
"818","2016-08-01",11.81
"819","2016-08-02",11.47
"820","2016-08-03",11.71
"821","2016-08-04",11.94
"822","2016-08-05",12.19
"823","2016-08-08",12.54
"824","2016-08-09",12.32
"825","2016-08-10",11.95
"826","2016-08-11",11.82
"827","2016-08-12",12.35
"828","2016-08-15",12.83
"829","2016-08-16",13.49
"830","2016-08-17",13.62
"831","2016-08-18",13.52
"832","2016-08-19",13.59
"833","2016-08-22",13.6
"834","2016-08-23",14.05
"835","2016-08-24",14.05
"836","2016-08-25",14.1
"837","2016-08-26",14.09
"838","2016-08-29",14.47
"839","2016-08-30",14.29
"840","2016-08-31",14.52
"841","2016-09-01",14.94
"842","2016-09-02",15.22
"843","2016-09-06",15.18
"844","2016-09-07",15.42
"845","2016-09-08",15.51
"846","2016-09-09",15.11
"847","2016-09-12",14.97
"848","2016-09-13",15.11
"849","2016-09-14",15.15
"850","2016-09-15",15.69
"851","2016-09-16",15.47
"852","2016-09-19",15.56
"853","2016-09-20",15.41
"854","2016-09-21",15.71
"855","2016-09-22",15.91
"856","2016-09-23",15.82
"857","2016-09-26",15.67
"858","2016-09-27",15.51
"859","2016-09-28",15.3
"860","2016-09-29",14.68
"861","2016-09-30",14.64
"862","2016-10-03",14.82
"863","2016-10-04",15
"864","2016-10-05",14.91
"865","2016-10-06",14.35
"866","2016-10-07",13.79
"867","2016-10-10",14.09
"868","2016-10-11",14.21
"869","2016-10-12",14.56
"870","2016-10-13",14.74
"871","2016-10-14",14.96
"872","2016-10-17",14.48
"873","2016-10-18",14.77
"874","2016-10-19",14.31
"875","2016-10-20",13.65
"876","2016-10-21",13.45
"877","2016-10-24",13.74
"878","2016-10-25",13.67
"879","2016-10-26",13.18
"880","2016-10-27",13.02
"881","2016-10-28",13.09
"882","2016-10-31",12.87
"883","2016-11-01",12.79
"884","2016-11-02",12.49
"885","2016-11-03",12.55
"886","2016-11-04",12.84
"887","2016-11-07",12.79
"888","2016-11-08",12.77
"889","2016-11-09",12.99
"890","2016-11-10",12.88
"891","2016-11-11",12.65
"892","2016-11-14",12.47
"893","2016-11-15",12.91
"894","2016-11-16",12.89
"895","2016-11-17",13.04
"896","2016-11-18",12.83
"897","2016-11-21",13.27
"898","2016-11-22",13.6
"899","2016-11-23",13.67
"900","2016-11-25",13.52
"901","2016-11-28",13.55
"902","2016-11-29",13.61
"903","2016-11-30",13.3
"904","2016-12-01",12.57
"905","2016-12-02",12.85
"906","2016-12-05",12.58
"907","2016-12-06",12.38
"908","2016-12-07",12.49
"909","2016-12-08",12.65
"910","2016-12-09",12.61
"911","2016-12-12",12.75
"912","2016-12-13",12.95
"913","2016-12-14",12.79
"914","2016-12-15",12.36
"915","2016-12-16",12.58
"916","2016-12-19",12.74
"917","2016-12-20",12.7
"918","2016-12-21",12.7
"919","2016-12-22",12.75
"920","2016-12-23",12.74
"921","2016-12-27",12.77
"922","2016-12-28",12.83
"923","2016-12-29",12.84
"924","2016-12-30",12.77
"925","2017-01-03",12.88
"926","2017-01-04",13.17
"927","2017-01-05",13.07
"928","2017-01-06",13.01
"929","2017-01-09",12.77
"930","2017-01-10",12.33
"931","2017-01-11",12.19
"932","2017-01-12",12.15
"933","2017-01-13",12.23
"934","2017-01-17",12.37
"935","2017-01-18",11.87
"936","2017-01-19",11.8
"937","2017-01-20",12
"938","2017-01-23",11.97
"939","2017-01-24",12.19
"940","2017-01-25",12.79
"941","2017-01-26",13.28
"942","2017-01-27",13.46
"943","2017-01-30",13.5
"944","2017-01-31",13.71
"945","2017-02-01",13.56
"946","2017-02-02",13.4
"947","2017-02-03",13.4
"948","2017-02-06",13.62
"949","2017-02-07",13.83
"950","2017-02-08",13.87
"951","2017-02-09",14.28
"952","2017-02-10",14.75
"953","2017-02-13",14.69
"954","2017-02-14",14.9
"955","2017-02-15",14.98
"956","2017-02-16",15.09
"957","2017-02-17",15.48
"958","2017-02-21",15.7
"959","2017-02-22",15.43
"960","2017-02-23",14.56
"961","2017-02-24",14.36
"962","2017-02-27",13.98
"963","2017-02-28",13.96
"964","2017-03-01",14.14
"965","2017-03-02",14.35
"966","2017-03-03",14.55
"967","2017-03-06",14.77
"968","2017-03-07",15.03
"969","2017-03-08",15.2
"970","2017-03-09",15.3
"971","2017-03-10",15.48
"972","2017-03-13",15.76
"973","2017-03-14",16.24
"974","2017-03-15",16.67
"975","2017-03-16",16.809999
