"","date","POOL"
"162","2007-08-23",33.419998
"163","2007-08-24",33.330002
"164","2007-08-27",33.150002
"165","2007-08-28",32.950001
"166","2007-08-29",32.860001
"167","2007-08-30",32.73
"168","2007-08-31",32.650002
"169","2007-09-04",32.099998
"170","2007-09-05",32.02
"171","2007-09-06",31.799999
"172","2007-09-07",31.059999
"173","2007-09-10",29.49
"174","2007-09-11",30.139999
"175","2007-09-12",29.790001
"176","2007-09-13",28.799999
"177","2007-09-14",28.809999
"178","2007-09-17",27.76
"179","2007-09-18",28.34
"180","2007-09-19",28.84
"181","2007-09-20",28.09
"182","2007-09-21",24.799999
"183","2007-09-24",24.559999
"184","2007-09-25",24.799999
"185","2007-09-26",24.780001
"186","2007-09-27",24.77
"187","2007-09-28",24.98
"188","2007-10-01",25.190001
"189","2007-10-02",26.52
"190","2007-10-03",26.450001
"191","2007-10-04",26.52
"192","2007-10-05",26.92
"193","2007-10-08",26.82
"194","2007-10-09",27.200001
"195","2007-10-10",27.030001
"196","2007-10-11",26.68
"197","2007-10-12",26.93
"198","2007-10-15",26.459999
"199","2007-10-16",25.57
"200","2007-10-17",25.389999
"201","2007-10-18",24.66
"202","2007-10-19",24.18
"203","2007-10-22",23.389999
"204","2007-10-23",24.34
"205","2007-10-24",24.01
"206","2007-10-25",24.030001
"207","2007-10-26",23.700001
"208","2007-10-29",23.99
"209","2007-10-30",23.620001
"210","2007-10-31",23.58
"211","2007-11-01",22.969999
"212","2007-11-02",23.17
"213","2007-11-05",22.639999
"214","2007-11-06",22.51
"215","2007-11-07",21.780001
"216","2007-11-08",21.59
"217","2007-11-09",21.92
"218","2007-11-12",22.16
"219","2007-11-13",22.16
"220","2007-11-14",21.58
"221","2007-11-15",21.610001
"222","2007-11-16",21.469999
"223","2007-11-19",20.77
"224","2007-11-20",20.58
"225","2007-11-21",20.65
"226","2007-11-23",21.389999
"227","2007-11-26",21.280001
"228","2007-11-27",20.889999
"229","2007-11-28",21.309999
"230","2007-11-29",21.120001
"231","2007-11-30",21.32
"232","2007-12-03",20.860001
"233","2007-12-04",20.6
"234","2007-12-05",20.26
"235","2007-12-06",21.51
"236","2007-12-07",22.379999
"237","2007-12-10",22.469999
"238","2007-12-11",22.559999
"239","2007-12-12",21.93
"240","2007-12-13",21.870001
"241","2007-12-14",20.889999
"242","2007-12-17",20.540001
"243","2007-12-18",20.360001
"244","2007-12-19",20.35
"245","2007-12-20",20.370001
"246","2007-12-21",20.6
"247","2007-12-24",20.51
"248","2007-12-26",20.200001
"249","2007-12-27",19.969999
"250","2007-12-28",19.99
"251","2007-12-31",19.83
"252","2008-01-02",19.799999
"253","2008-01-03",18.76
"254","2008-01-04",18.5
"255","2008-01-07",18.5
"256","2008-01-08",18.5
"257","2008-01-09",18.32
"258","2008-01-10",18.530001
"259","2008-01-11",18.27
"260","2008-01-14",18.360001
"261","2008-01-15",18
"262","2008-01-16",18.1
"263","2008-01-17",18.209999
"264","2008-01-18",17.99
"265","2008-01-22",18.940001
"266","2008-01-23",21.120001
"267","2008-01-24",20.870001
"268","2008-01-25",21.040001
"269","2008-01-28",21.84
"270","2008-01-29",22.73
"271","2008-01-30",23.860001
"272","2008-01-31",24.639999
"273","2008-02-01",24.18
"274","2008-02-04",22.98
"275","2008-02-05",22.030001
"276","2008-02-06",21.08
"277","2008-02-07",21.27
"278","2008-02-08",21.18
"279","2008-02-11",21.15
"280","2008-02-12",20.959999
"281","2008-02-13",21.139999
"282","2008-02-14",20.790001
"283","2008-02-15",20.450001
"284","2008-02-19",19.91
"285","2008-02-20",19.01
"286","2008-02-21",19.639999
"287","2008-02-22",19.24
"288","2008-02-25",19.790001
"289","2008-02-26",20.34
"290","2008-02-27",20.15
"291","2008-02-28",19.33
"292","2008-02-29",19.049999
"293","2008-03-03",19.620001
"294","2008-03-04",19.75
"295","2008-03-05",19.959999
"296","2008-03-06",20.059999
"297","2008-03-07",20.07
"298","2008-03-10",19.809999
"299","2008-03-11",20.59
"300","2008-03-12",20.129999
"301","2008-03-13",20.09
"302","2008-03-14",19.25
"303","2008-03-17",18.65
"304","2008-03-18",18.700001
"305","2008-03-19",18.92
"306","2008-03-20",18.940001
"307","2008-03-24",19.9
"308","2008-03-25",20.040001
"309","2008-03-26",19.879999
"310","2008-03-27",19.57
"311","2008-03-28",18.9
"312","2008-03-31",18.889999
"313","2008-04-01",19.98
"314","2008-04-02",20.040001
"315","2008-04-03",21.6
"316","2008-04-04",21.620001
"317","2008-04-07",21.530001
"318","2008-04-08",21.549999
"319","2008-04-09",20.690001
"320","2008-04-10",19.92
"321","2008-04-11",20.32
"322","2008-04-14",19.93
"323","2008-04-15",19.59
"324","2008-04-16",19.780001
"325","2008-04-17",20.200001
"326","2008-04-18",20.469999
"327","2008-04-21",20.209999
"328","2008-04-22",19.950001
"329","2008-04-23",19.25
"330","2008-04-24",20.98
"331","2008-04-25",21.549999
"332","2008-04-28",21.65
"333","2008-04-29",22.379999
"334","2008-04-30",21.83
"335","2008-05-01",21.76
"336","2008-05-02",21.75
"337","2008-05-05",21.030001
"338","2008-05-06",21.15
"339","2008-05-07",20.57
"340","2008-05-08",20.059999
"341","2008-05-09",19.83
"342","2008-05-12",20.860001
"343","2008-05-13",20.799999
"344","2008-05-14",22.15
"345","2008-05-15",22.43
"346","2008-05-16",22.120001
"347","2008-05-19",22.360001
"348","2008-05-20",22
"349","2008-05-21",21.27
"350","2008-05-22",20.98
"351","2008-05-23",20.43
"352","2008-05-27",21.09
"353","2008-05-28",20.549999
"354","2008-05-29",20.5
"355","2008-05-30",20.610001
"356","2008-06-02",20.51
"357","2008-06-03",20.43
"358","2008-06-04",20.74
"359","2008-06-05",20.93
"360","2008-06-06",20.290001
"361","2008-06-09",20.24
"362","2008-06-10",21.129999
"363","2008-06-11",20.370001
"364","2008-06-12",20.440001
"365","2008-06-13",20.67
"366","2008-06-16",20.52
"367","2008-06-17",20.290001
"368","2008-06-18",19.969999
"369","2008-06-19",20.26
"370","2008-06-20",20.15
"371","2008-06-23",19.76
"372","2008-06-24",19.77
"373","2008-06-25",19.719999
"374","2008-06-26",19
"375","2008-06-27",18.09
"376","2008-06-30",17.76
"377","2008-07-01",17.280001
"378","2008-07-02",16.92
"379","2008-07-03",16.98
"380","2008-07-07",16.65
"381","2008-07-08",17.950001
"382","2008-07-09",18.030001
"383","2008-07-10",17.51
"384","2008-07-11",17.85
"385","2008-07-14",17.65
"386","2008-07-15",18.01
"387","2008-07-16",19.25
"388","2008-07-17",19.940001
"389","2008-07-18",19.08
"390","2008-07-21",19.68
"391","2008-07-22",20.110001
"392","2008-07-23",20.379999
"393","2008-07-24",20.51
"394","2008-07-25",21.91
"395","2008-07-28",21.4
"396","2008-07-29",23.110001
"397","2008-07-30",22.23
"398","2008-07-31",22.08
"399","2008-08-01",21.74
"400","2008-08-04",21.299999
"401","2008-08-05",22.549999
"402","2008-08-06",22.48
"403","2008-08-07",22.26
"404","2008-08-08",23.52
"405","2008-08-11",24.43
"406","2008-08-12",23.49
"407","2008-08-13",23.68
"408","2008-08-14",23.639999
"409","2008-08-15",24.309999
"410","2008-08-18",23.82
"411","2008-08-19",22.84
"412","2008-08-20",23.17
"413","2008-08-21",22.700001
"414","2008-08-22",23.35
"415","2008-08-25",24.040001
"416","2008-08-26",24.190001
"417","2008-08-27",24.34
"418","2008-08-28",24.370001
"419","2008-08-29",24.26
"420","2008-09-02",24.59
"421","2008-09-03",24.469999
"422","2008-09-04",23.379999
"423","2008-09-05",22.950001
"424","2008-09-08",24.68
"425","2008-09-09",24.15
"426","2008-09-10",23.870001
"427","2008-09-11",23.959999
"428","2008-09-12",22.9
"429","2008-09-15",22.879999
"430","2008-09-16",22.99
"431","2008-09-17",22.309999
"432","2008-09-18",24
"433","2008-09-19",25.870001
"434","2008-09-22",24.75
"435","2008-09-23",24.77
"436","2008-09-24",24.200001
"437","2008-09-25",24.049999
"438","2008-09-26",23.700001
"439","2008-09-29",22.950001
"440","2008-09-30",23.33
"441","2008-10-01",23.389999
"442","2008-10-02",22.190001
"443","2008-10-03",21.280001
"444","2008-10-06",19.58
"445","2008-10-07",18.9
"446","2008-10-08",19
"447","2008-10-09",18.07
"448","2008-10-10",17.34
"449","2008-10-13",17.99
"450","2008-10-14",17.25
"451","2008-10-15",16.639999
"452","2008-10-16",17.75
"453","2008-10-17",17.77
"454","2008-10-20",18.07
"455","2008-10-21",17.620001
"456","2008-10-22",16.299999
"457","2008-10-23",16.5
"458","2008-10-24",16.219999
"459","2008-10-27",15.72
"460","2008-10-28",16.25
"461","2008-10-29",16.1
"462","2008-10-30",16.52
"463","2008-10-31",17.41
"464","2008-11-03",18.290001
"465","2008-11-04",17.84
"466","2008-11-05",17.280001
"467","2008-11-06",16.879999
"468","2008-11-07",17
"469","2008-11-10",16.620001
"470","2008-11-11",16.280001
"471","2008-11-12",14.96
"472","2008-11-13",15.69
"473","2008-11-14",15.48
"474","2008-11-17",15.02
"475","2008-11-18",15.13
"476","2008-11-19",14.14
"477","2008-11-20",13.36
"478","2008-11-21",13.79
"479","2008-11-24",14.57
"480","2008-11-25",16.219999
"481","2008-11-26",16.66
"482","2008-11-28",17.23
"483","2008-12-01",16.84
"484","2008-12-02",17.48
"485","2008-12-03",17.969999
"486","2008-12-04",17
"487","2008-12-05",17.49
"488","2008-12-08",17.01
"489","2008-12-09",16.370001
"490","2008-12-10",16.950001
"491","2008-12-11",15.57
"492","2008-12-12",15.89
"493","2008-12-15",15.49
"494","2008-12-16",16.389999
"495","2008-12-17",16.82
"496","2008-12-18",16.620001
"497","2008-12-19",17.110001
"498","2008-12-22",16.559999
"499","2008-12-23",16.610001
"500","2008-12-24",16.73
"501","2008-12-26",16.780001
"502","2008-12-29",16.34
"503","2008-12-30",17.110001
"504","2008-12-31",17.969999
"505","2009-01-02",18.08
"506","2009-01-05",18.620001
"507","2009-01-06",19
"508","2009-01-07",18.389999
"509","2009-01-08",18.129999
"510","2009-01-09",17.58
"511","2009-01-12",16.309999
"512","2009-01-13",16.780001
"513","2009-01-14",15.8
"514","2009-01-15",16.219999
"515","2009-01-16",16.110001
"516","2009-01-20",15.57
"517","2009-01-21",16.9
"518","2009-01-22",16.09
"519","2009-01-23",15.92
"520","2009-01-26",16.01
"521","2009-01-27",16.219999
"522","2009-01-28",17.1
"523","2009-01-29",15.95
"524","2009-01-30",15.85
"525","2009-02-02",15.99
"526","2009-02-03",16.190001
"527","2009-02-04",16.280001
"528","2009-02-05",16.67
"529","2009-02-06",17.07
"530","2009-02-09",16.93
"531","2009-02-10",16.17
"532","2009-02-11",16.450001
"533","2009-02-12",16.34
"534","2009-02-13",16.27
"535","2009-02-17",15.79
"536","2009-02-18",15.2
"537","2009-02-19",13.4
"538","2009-02-20",13.75
"539","2009-02-23",13.28
"540","2009-02-24",13.9
"541","2009-02-25",14.05
"542","2009-02-26",13.77
"543","2009-02-27",13.27
"544","2009-03-02",13.06
"545","2009-03-03",12.45
"546","2009-03-04",12.84
"547","2009-03-05",11.81
"548","2009-03-06",11.59
"549","2009-03-09",11.39
"550","2009-03-10",12.07
"551","2009-03-11",11.98
"552","2009-03-12",12.7
"553","2009-03-13",12.92
"554","2009-03-16",12.45
"555","2009-03-17",12.64
"556","2009-03-18",12.85
"557","2009-03-19",13.03
"558","2009-03-20",12.86
"559","2009-03-23",13.92
"560","2009-03-24",13.6
"561","2009-03-25",13.91
"562","2009-03-26",14.39
"563","2009-03-27",13.98
"564","2009-03-30",13.48
"565","2009-03-31",13.4
"566","2009-04-01",13.64
"567","2009-04-02",14.75
"568","2009-04-03",14.66
"569","2009-04-06",14.38
"570","2009-04-07",13.58
"571","2009-04-08",13.62
"572","2009-04-09",14.54
"573","2009-04-13",14.51
"574","2009-04-14",14.11
"575","2009-04-15",14.36
"576","2009-04-16",14.96
"577","2009-04-17",16.049999
"578","2009-04-20",15.2
"579","2009-04-21",15.31
"580","2009-04-22",16.02
"581","2009-04-23",16.290001
"582","2009-04-24",17.030001
"583","2009-04-27",16.74
"584","2009-04-28",16.639999
"585","2009-04-29",17.58
"586","2009-04-30",17.860001
"587","2009-05-01",17.889999
"588","2009-05-04",18.450001
"589","2009-05-05",18.440001
"590","2009-05-06",18.309999
"591","2009-05-07",18.059999
"592","2009-05-08",18.469999
"593","2009-05-11",18.4
"594","2009-05-12",17.889999
"595","2009-05-13",16.799999
"596","2009-05-14",16.92
"597","2009-05-15",17.139999
"598","2009-05-18",17.940001
"599","2009-05-19",18
"600","2009-05-20",17.73
"601","2009-05-21",17.389999
"602","2009-05-22",16.9
"603","2009-05-26",17.639999
"604","2009-05-27",17.620001
"605","2009-05-28",17.360001
"606","2009-05-29",17.43
"607","2009-06-01",18
"608","2009-06-02",18.389999
"609","2009-06-03",18.190001
"610","2009-06-04",18.120001
"611","2009-06-05",18.01
"612","2009-06-08",17.73
"613","2009-06-09",17.82
"614","2009-06-10",17.43
"615","2009-06-11",17.75
"616","2009-06-12",17.950001
"617","2009-06-15",17.809999
"618","2009-06-16",16.969999
"619","2009-06-17",17.4
"620","2009-06-18",17.139999
"621","2009-06-19",16.959999
"622","2009-06-22",16.26
"623","2009-06-23",15.54
"624","2009-06-24",15.4
"625","2009-06-25",15.74
"626","2009-06-26",16.049999
"627","2009-06-29",16.52
"628","2009-06-30",16.559999
"629","2009-07-01",16.65
"630","2009-07-02",15.94
"631","2009-07-06",16.049999
"632","2009-07-07",15.99
"633","2009-07-08",15.91
"634","2009-07-09",15.79
"635","2009-07-10",16.219999
"636","2009-07-13",16.959999
"637","2009-07-14",17.9
"638","2009-07-15",18.280001
"639","2009-07-16",18.290001
"640","2009-07-17",18.33
"641","2009-07-20",18.040001
"642","2009-07-21",18.32
"643","2009-07-22",18.469999
"644","2009-07-23",23.450001
"645","2009-07-24",24.02
"646","2009-07-27",22.379999
"647","2009-07-28",22.629999
"648","2009-07-29",22.91
"649","2009-07-30",23.08
"650","2009-07-31",23.66
"651","2009-08-03",23.780001
"652","2009-08-04",23.790001
"653","2009-08-05",23.74
"654","2009-08-06",23.700001
"655","2009-08-07",23.92
"656","2009-08-10",23.629999
"657","2009-08-11",23.15
"658","2009-08-12",23.4
"659","2009-08-13",23.83
"660","2009-08-14",22.209999
"661","2009-08-17",21.190001
"662","2009-08-18",21.77
"663","2009-08-19",22.01
"664","2009-08-20",21.969999
"665","2009-08-21",22.780001
"666","2009-08-24",22.530001
"667","2009-08-25",23.040001
"668","2009-08-26",23.32
"669","2009-08-27",23.790001
"670","2009-08-28",24.57
"671","2009-08-31",23.82
"672","2009-09-01",23.440001
"673","2009-09-02",23.43
"674","2009-09-03",23.780001
"675","2009-09-04",23.66
"676","2009-09-08",23.73
"677","2009-09-09",23.93
"678","2009-09-10",23.610001
"679","2009-09-11",23.57
"680","2009-09-14",23.73
"681","2009-09-15",23.68
"682","2009-09-16",23.91
"683","2009-09-17",23.75
"684","2009-09-18",23.719999
"685","2009-09-21",23.49
"686","2009-09-22",22.91
"687","2009-09-23",22.02
"688","2009-09-24",21.41
"689","2009-09-25",21.030001
"690","2009-09-28",21.52
"691","2009-09-29",21.83
"692","2009-09-30",22.219999
"693","2009-10-01",21.51
"694","2009-10-02",21.379999
"695","2009-10-05",21.83
"696","2009-10-06",22.209999
"697","2009-10-07",22.139999
"698","2009-10-08",22.290001
"699","2009-10-09",22.75
"700","2009-10-12",22.959999
"701","2009-10-13",22.809999
"702","2009-10-14",23.51
"703","2009-10-15",23.559999
"704","2009-10-16",23.459999
"705","2009-10-19",23.620001
"706","2009-10-20",23.32
"707","2009-10-21",23.43
"708","2009-10-22",23.6
"709","2009-10-23",22.83
"710","2009-10-26",22.98
"711","2009-10-27",20.49
"712","2009-10-28",19.190001
"713","2009-10-29",19.860001
"714","2009-10-30",19.58
"715","2009-11-02",19.52
"716","2009-11-03",19.65
"717","2009-11-04",19.360001
"718","2009-11-05",19.98
"719","2009-11-06",20.15
"720","2009-11-09",20.52
"721","2009-11-10",20.190001
"722","2009-11-11",20.77
"723","2009-11-12",20.51
"724","2009-11-13",20.559999
"725","2009-11-16",21.09
"726","2009-11-17",20.940001
"727","2009-11-18",20.4
"728","2009-11-19",19.450001
"729","2009-11-20",19.07
"730","2009-11-23",18.82
"731","2009-11-24",18.299999
"732","2009-11-25",18.1
"733","2009-11-27",17.860001
"734","2009-11-30",18.059999
"735","2009-12-01",18.27
"736","2009-12-02",18.25
"737","2009-12-03",17.75
"738","2009-12-04",18.08
"739","2009-12-07",18.33
"740","2009-12-08",18.200001
"741","2009-12-09",18.059999
"742","2009-12-10",18.15
"743","2009-12-11",18.32
"744","2009-12-14",18.57
"745","2009-12-15",18.35
"746","2009-12-16",18.530001
"747","2009-12-17",18.32
"748","2009-12-18",18.280001
"749","2009-12-21",18.700001
"750","2009-12-22",18.950001
"751","2009-12-23",19.200001
"752","2009-12-24",19
"753","2009-12-28",19.139999
"754","2009-12-29",19.41
"755","2009-12-30",19.4
"756","2009-12-31",19.08
"757","2010-01-04",19.34
"758","2010-01-05",19.540001
"759","2010-01-06",18.91
"760","2010-01-07",18.790001
"761","2010-01-08",18.65
"762","2010-01-11",18.51
"763","2010-01-12",18.459999
"764","2010-01-13",18.940001
"765","2010-01-14",19.07
"766","2010-01-15",19.27
"767","2010-01-19",19.74
"768","2010-01-20",19.49
"769","2010-01-21",19.5
"770","2010-01-22",19.219999
"771","2010-01-25",19.110001
"772","2010-01-26",18.9
"773","2010-01-27",19
"774","2010-01-28",18.860001
"775","2010-01-29",18.360001
"776","2010-02-01",18.9
"777","2010-02-02",18.85
"778","2010-02-03",18.950001
"779","2010-02-04",18.469999
"780","2010-02-05",18.43
"781","2010-02-08",18.58
"782","2010-02-09",19.5
"783","2010-02-10",19.57
"784","2010-02-11",19.99
"785","2010-02-12",20.6
"786","2010-02-16",21.129999
"787","2010-02-17",20.99
"788","2010-02-18",20.58
"789","2010-02-19",20.66
"790","2010-02-22",20.709999
"791","2010-02-23",20.32
"792","2010-02-24",20.34
"793","2010-02-25",20.43
"794","2010-02-26",19.98
"795","2010-03-01",20.24
"796","2010-03-02",20.5
"797","2010-03-03",20.870001
"798","2010-03-04",20.940001
"799","2010-03-05",21.48
"800","2010-03-08",21.549999
"801","2010-03-09",21.91
"802","2010-03-10",22.129999
"803","2010-03-11",22.049999
"804","2010-03-12",22.08
"805","2010-03-15",22.139999
"806","2010-03-16",22.82
"807","2010-03-17",22.709999
"808","2010-03-18",22.709999
"809","2010-03-19",22.91
"810","2010-03-22",23.4
"811","2010-03-23",23.68
"812","2010-03-24",23.26
"813","2010-03-25",23.1
"814","2010-03-26",22.969999
"815","2010-03-29",23.110001
"816","2010-03-30",23.059999
"817","2010-03-31",22.639999
"818","2010-04-01",22.6
"819","2010-04-05",23.43
"820","2010-04-06",23.15
"821","2010-04-07",22.84
"822","2010-04-08",22.91
"823","2010-04-09",22.76
"824","2010-04-12",22.610001
"825","2010-04-13",22.57
"826","2010-04-14",22.969999
"827","2010-04-15",23.629999
"828","2010-04-16",23.889999
"829","2010-04-19",24.93
"830","2010-04-20",24.91
"831","2010-04-21",24.42
"832","2010-04-22",25.32
"833","2010-04-23",25.52
"834","2010-04-26",25.889999
"835","2010-04-27",25.41
"836","2010-04-28",25.299999
"837","2010-04-29",25.290001
"838","2010-04-30",24.530001
"839","2010-05-03",25.389999
"840","2010-05-04",24.709999
"841","2010-05-05",24.41
"842","2010-05-06",23.860001
"843","2010-05-07",23.33
"844","2010-05-10",24.57
"845","2010-05-11",24.870001
"846","2010-05-12",25.879999
"847","2010-05-13",25.139999
"848","2010-05-14",24.940001
"849","2010-05-17",25.370001
"850","2010-05-18",24.92
"851","2010-05-19",24.85
"852","2010-05-20",24.370001
"853","2010-05-21",24.129999
"854","2010-05-24",24.110001
"855","2010-05-25",23.110001
"856","2010-05-26",23.65
"857","2010-05-27",24.219999
"858","2010-05-28",23.99
"859","2010-06-01",23.370001
"860","2010-06-02",24.120001
"861","2010-06-03",24.379999
"862","2010-06-04",23.469999
"863","2010-06-07",22.82
"864","2010-06-08",22.68
"865","2010-06-09",23.01
"866","2010-06-10",23.719999
"867","2010-06-11",23.889999
"868","2010-06-14",24.049999
"869","2010-06-15",23.68
"870","2010-06-16",23.18
"871","2010-06-17",23.1
"872","2010-06-18",23.26
"873","2010-06-21",23.040001
"874","2010-06-22",22.51
"875","2010-06-23",22.51
"876","2010-06-24",22.5
"877","2010-06-25",22.98
"878","2010-06-28",23.370001
"879","2010-06-29",22.67
"880","2010-06-30",21.92
"881","2010-07-01",21.690001
"882","2010-07-02",21.129999
"883","2010-07-06",20.6
"884","2010-07-07",21.299999
"885","2010-07-08",21.33
"886","2010-07-09",22.02
"887","2010-07-12",21.67
"888","2010-07-13",22.5
"889","2010-07-14",22.379999
"890","2010-07-15",22.219999
"891","2010-07-16",21.42
"892","2010-07-19",21.41
"893","2010-07-20",21.85
"894","2010-07-21",21.59
"895","2010-07-22",20.889999
"896","2010-07-23",21.68
"897","2010-07-26",22.610001
"898","2010-07-27",23.280001
"899","2010-07-28",22.459999
"900","2010-07-29",22.459999
"901","2010-07-30",22.129999
"902","2010-08-02",22.530001
"903","2010-08-03",22.73
"904","2010-08-04",23.299999
"905","2010-08-05",23.02
"906","2010-08-06",22.52
"907","2010-08-09",22.690001
"908","2010-08-10",21.84
"909","2010-08-11",20.690001
"910","2010-08-12",20.709999
"911","2010-08-13",20.059999
"912","2010-08-16",20.200001
"913","2010-08-17",20.34
"914","2010-08-18",20.23
"915","2010-08-19",19.48
"916","2010-08-20",19.549999
"917","2010-08-23",19.389999
"918","2010-08-24",19.030001
"919","2010-08-25",19.030001
"920","2010-08-26",18.99
"921","2010-08-27",19.09
"922","2010-08-30",18.57
"923","2010-08-31",18.450001
"924","2010-09-01",19.469999
"925","2010-09-02",19.4
"926","2010-09-03",19.93
"927","2010-09-07",19.389999
"928","2010-09-08",19.58
"929","2010-09-09",19.4
"930","2010-09-10",19.469999
"931","2010-09-13",19.74
"932","2010-09-14",19.51
"933","2010-09-15",19.68
"934","2010-09-16",18.9
"935","2010-09-17",19.290001
"936","2010-09-20",19.75
"937","2010-09-21",19.51
"938","2010-09-22",19.459999
"939","2010-09-23",19.23
"940","2010-09-24",20.17
"941","2010-09-27",20.139999
"942","2010-09-28",20.32
"943","2010-09-29",20.5
"944","2010-09-30",20.07
"945","2010-10-01",20.24
"946","2010-10-04",19.77
"947","2010-10-05",20.59
"948","2010-10-06",20.610001
"949","2010-10-07",20.68
"950","2010-10-08",20.85
"951","2010-10-11",20.959999
"952","2010-10-12",20.440001
"953","2010-10-13",20.51
"954","2010-10-14",20.77
"955","2010-10-15",20.76
"956","2010-10-18",20.92
"957","2010-10-19",20.85
"958","2010-10-20",20.91
"959","2010-10-21",20.549999
"960","2010-10-22",20.549999
"961","2010-10-25",20.27
"962","2010-10-26",20.139999
"963","2010-10-27",20.190001
"964","2010-10-28",20.16
"965","2010-10-29",20.139999
"966","2010-11-01",20.040001
"967","2010-11-02",20.49
"968","2010-11-03",20.469999
