"","date","DOMO"
"95","2018-11-12",16.17
"96","2018-11-13",16.07
"97","2018-11-14",15.5
"98","2018-11-15",15.98
"99","2018-11-16",16.370001
"100","2018-11-19",14.67
"101","2018-11-20",14.17
"102","2018-11-21",15.06
"103","2018-11-23",15.12
"104","2018-11-26",15.83
"105","2018-11-27",14.91
"106","2018-11-28",15.81
"107","2018-11-29",16.17
"108","2018-11-30",15.96
"109","2018-12-03",16.15
"110","2018-12-04",15.81
"111","2018-12-06",15.63
"112","2018-12-07",20.4
"113","2018-12-10",21.23
"114","2018-12-11",21.17
"115","2018-12-12",21.190001
"116","2018-12-13",22.379999
"117","2018-12-14",21.969999
"118","2018-12-17",20.02
"119","2018-12-18",19.870001
"120","2018-12-19",18.99
"121","2018-12-20",18.290001
"122","2018-12-21",16.57
"123","2018-12-24",16.99
"124","2018-12-26",17.24
"125","2018-12-27",17.370001
"126","2018-12-28",17.91
"127","2018-12-31",19.629999
"128","2019-01-02",18.290001
"129","2019-01-03",17.690001
"130","2019-01-04",18.459999
"131","2019-01-07",20.27
"132","2019-01-08",21.139999
"133","2019-01-09",21.459999
"134","2019-01-10",21.690001
"135","2019-01-11",22.719999
"136","2019-01-14",22.93
"137","2019-01-15",22.85
"138","2019-01-16",23.27
"139","2019-01-17",24.469999
"140","2019-01-18",26.59
"141","2019-01-22",26.49
"142","2019-01-23",25.4
"143","2019-01-24",25.690001
"144","2019-01-25",26.33
"145","2019-01-28",26.049999
"146","2019-01-29",25.17
"147","2019-01-30",26.049999
"148","2019-01-31",27
"149","2019-02-01",26.860001
"150","2019-02-04",26.879999
"151","2019-02-05",27.459999
"152","2019-02-06",26.93
"153","2019-02-07",27.82
"154","2019-02-08",29.610001
"155","2019-02-11",29.57
"156","2019-02-12",30.01
"157","2019-02-13",29.209999
"158","2019-02-14",31.190001
"159","2019-02-15",31.290001
"160","2019-02-19",32.77
"161","2019-02-20",33.59
"162","2019-02-21",32.189999
"163","2019-02-22",32.959999
"164","2019-02-25",35.439999
"165","2019-02-26",34.73
"166","2019-02-27",34.18
"167","2019-02-28",34.689999
"168","2019-03-01",35.419998
"169","2019-03-04",35.34
"170","2019-03-05",32.25
"171","2019-03-06",31.190001
"172","2019-03-07",32.27
"173","2019-03-08",31.049999
"174","2019-03-11",30.559999
"175","2019-03-12",30.469999
"176","2019-03-13",31.200001
"177","2019-03-14",37.790001
"178","2019-03-15",41.709999
"179","2019-03-18",43.189999
"180","2019-03-19",44.009998
"181","2019-03-20",43.43
"182","2019-03-21",43.560001
"183","2019-03-22",43.419998
"184","2019-03-25",43.580002
"185","2019-03-26",43.18
"186","2019-03-27",40.630001
"187","2019-03-28",39.549999
"188","2019-03-29",40.330002
"189","2019-04-01",40.98
"190","2019-04-02",40.759998
"191","2019-04-03",39.549999
"192","2019-04-04",37.5
"193","2019-04-05",37.860001
"194","2019-04-08",38.029999
"195","2019-04-09",37.970001
"196","2019-04-10",37.369999
"197","2019-04-11",39.700001
"198","2019-04-12",38.310001
"199","2019-04-15",37.57
"200","2019-04-16",37.630001
"201","2019-04-17",36.09
"202","2019-04-18",34.490002
"203","2019-04-22",35.830002
"204","2019-04-23",36.950001
"205","2019-04-24",37.240002
"206","2019-04-25",37.779999
"207","2019-04-26",38.560001
"208","2019-04-29",38.139999
"209","2019-04-30",38.310001
"210","2019-05-01",36.959999
"211","2019-05-02",36.459999
"212","2019-05-03",36.759998
"213","2019-05-06",38.740002
"214","2019-05-07",35.959999
"215","2019-05-08",36.790001
"216","2019-05-09",36.389999
"217","2019-05-10",36.720001
"218","2019-05-13",34.07
"219","2019-05-14",35.759998
"220","2019-05-15",36.599998
"221","2019-05-16",37.689999
"222","2019-05-17",38.029999
"223","2019-05-20",36.169998
"224","2019-05-21",36.919998
"225","2019-05-22",36.790001
"226","2019-05-23",34.919998
"227","2019-05-24",34.959999
"228","2019-05-28",35.34
"229","2019-05-29",34.099998
"230","2019-05-30",33.799999
"231","2019-05-31",33.5
"232","2019-06-03",30.790001
"233","2019-06-04",31.92
"234","2019-06-05",31.889999
"235","2019-06-06",31.76
"236","2019-06-07",29.82
"237","2019-06-10",32.02
"238","2019-06-11",29.309999
"239","2019-06-12",29.559999
"240","2019-06-13",29.379999
"241","2019-06-14",28.709999
"242","2019-06-17",30.620001
"243","2019-06-18",30.389999
"244","2019-06-19",30.74
"245","2019-06-20",30.35
"246","2019-06-21",30.780001
"247","2019-06-24",28.67
"248","2019-06-25",28.440001
"249","2019-06-26",28.469999
"250","2019-06-27",27.950001
"251","2019-06-28",27.32
"252","2019-07-01",27.74
"253","2019-07-02",28.07
"254","2019-07-03",28.309999
"255","2019-07-05",28.370001
"256","2019-07-08",28.540001
"257","2019-07-09",29.290001
"258","2019-07-10",30.68
"259","2019-07-11",30.5
"260","2019-07-12",30.950001
"261","2019-07-15",28.879999
"262","2019-07-16",27.65
"263","2019-07-17",27.51
"264","2019-07-18",27.059999
"265","2019-07-19",27.17
"266","2019-07-22",28.07
"267","2019-07-23",28.58
"268","2019-07-24",29.209999
"269","2019-07-25",29.120001
"270","2019-07-26",30.219999
"271","2019-07-29",29.15
"272","2019-07-30",29.209999
"273","2019-07-31",27.74
"274","2019-08-01",27.59
"275","2019-08-02",26.68
"276","2019-08-05",26.08
"277","2019-08-06",25.370001
"278","2019-08-07",25.389999
"279","2019-08-08",26.15
"280","2019-08-09",25.889999
"281","2019-08-12",25.51
"282","2019-08-13",25.92
"283","2019-08-14",25.440001
"284","2019-08-15",25.08
"285","2019-08-16",25.42
"286","2019-08-19",25.280001
"287","2019-08-20",24.93
"288","2019-08-21",23.690001
"289","2019-08-22",23.799999
"290","2019-08-23",24.08
"291","2019-08-26",23.83
"292","2019-08-27",22.709999
"293","2019-08-28",23.059999
"294","2019-08-29",24.530001
"295","2019-08-30",24.83
"296","2019-09-03",24.24
"297","2019-09-04",24.129999
"298","2019-09-05",25.209999
"299","2019-09-06",15.77
"300","2019-09-09",15.95
"301","2019-09-10",17.120001
"302","2019-09-11",17.07
"303","2019-09-12",17.040001
"304","2019-09-13",16.940001
"305","2019-09-16",17.559999
"306","2019-09-17",17.77
"307","2019-09-18",17.860001
"308","2019-09-19",18.040001
"309","2019-09-20",17.799999
"310","2019-09-23",17.309999
"311","2019-09-24",16.745001
"312","2019-09-25",16.879999
"313","2019-09-26",16.475
"314","2019-09-27",15.87
"315","2019-09-30",15.98
"316","2019-10-01",15.3
"317","2019-10-02",15.49
"318","2019-10-03",16.110001
"319","2019-10-04",16.43
"320","2019-10-07",16.41
"321","2019-10-08",15.53
"322","2019-10-09",15.35
"323","2019-10-10",15.78
"324","2019-10-11",16.309999
"325","2019-10-14",16.33
"326","2019-10-15",16.309999
"327","2019-10-16",16.23
"328","2019-10-17",16.09
"329","2019-10-18",15.615
"330","2019-10-21",16.200001
"331","2019-10-22",15.97
"332","2019-10-23",15.99
"333","2019-10-24",16.709999
"334","2019-10-25",16.99
"335","2019-10-28",16.51
"336","2019-10-29",16.15
"337","2019-10-30",16.24
"338","2019-10-31",16.08
"339","2019-11-01",16.48
"340","2019-11-04",16.25
"341","2019-11-05",16.4
"342","2019-11-06",16.299999
"343","2019-11-07",16.389999
"344","2019-11-08",16.57
"345","2019-11-11",16.620001
"346","2019-11-12",17.17
"347","2019-11-13",16.91
"348","2019-11-14",16.940001
"349","2019-11-15",16.799999
"350","2019-11-18",16.83
"351","2019-11-19",17.030001
"352","2019-11-20",17.92
"353","2019-11-21",17.48
"354","2019-11-22",17.530001
"355","2019-11-25",18.025
"356","2019-11-26",18.15
"357","2019-11-27",18.620001
"358","2019-11-29",18.799999
"359","2019-12-02",19.67
"360","2019-12-03",19.915001
"361","2019-12-04",19.610001
"362","2019-12-05",19.5
"363","2019-12-06",23.389999
"364","2019-12-09",23.379999
"365","2019-12-10",24.57
"366","2019-12-11",23.719999
"367","2019-12-12",23.65
"368","2019-12-13",24.34
"369","2019-12-16",22.879999
"370","2019-12-17",21.495001
"371","2019-12-18",22.035
"372","2019-12-19",22.15
"373","2019-12-20",21.969999
"374","2019-12-23",23.049999
"375","2019-12-24",23.309999
"376","2019-12-26",23.139999
"377","2019-12-27",22.98
"378","2019-12-30",22.27
"379","2019-12-31",21.719999
"380","2020-01-02",21.040001
"381","2020-01-03",21.5
"382","2020-01-06",22.690001
"383","2020-01-07",22.65
"384","2020-01-08",22.610001
"385","2020-01-09",23.65
"386","2020-01-10",24.190001
"387","2020-01-13",24.559999
"388","2020-01-14",24.290001
"389","2020-01-15",24.91
"390","2020-01-16",24.969999
"391","2020-01-17",24.110001
"392","2020-01-21",24.290001
"393","2020-01-22",24.870001
"394","2020-01-23",25.780001
"395","2020-01-24",25.209999
"396","2020-01-27",24.59
"397","2020-01-28",25.030001
"398","2020-01-29",24.809999
"399","2020-01-30",24.690001
"400","2020-01-31",24.219999
"401","2020-02-03",23.870001
"402","2020-02-04",24.67
"403","2020-02-05",24.709999
"404","2020-02-06",24.690001
"405","2020-02-07",24.75
"406","2020-02-10",24.07
"407","2020-02-11",24.780001
"408","2020-02-12",24.610001
"409","2020-02-13",24.950001
"410","2020-02-14",25.059999
"411","2020-02-18",24.77
"412","2020-02-19",25
"413","2020-02-20",25.424999
"414","2020-02-21",26.860001
"415","2020-02-24",26.959999
"416","2020-02-25",24.5
"417","2020-02-26",23.65
"418","2020-02-27",21.99
"419","2020-02-28",21.09
"420","2020-03-02",20.379999
"421","2020-03-03",19.82
"422","2020-03-04",20.139999
"423","2020-03-05",18.98
"424","2020-03-06",17.77
"425","2020-03-09",14.97
"426","2020-03-10",14.25
"427","2020-03-11",12.29
"428","2020-03-12",11.52
"429","2020-03-13",12.71
"430","2020-03-16",9.78
"431","2020-03-17",10.64
"432","2020-03-18",9.01
"433","2020-03-19",9.16
"434","2020-03-20",8.31
"435","2020-03-23",7.98
"436","2020-03-24",9.39
"437","2020-03-25",9.76
"438","2020-03-26",10.49
"439","2020-03-27",10.53
"440","2020-03-30",10.26
"441","2020-03-31",9.94
"442","2020-04-01",9.23
"443","2020-04-02",8.77
"444","2020-04-03",8.54
"445","2020-04-06",9.35
"446","2020-04-07",9.6
"447","2020-04-08",10.75
"448","2020-04-09",11.72
"449","2020-04-13",14.05
"450","2020-04-14",15.55
"451","2020-04-15",14.99
"452","2020-04-16",14.53
"453","2020-04-17",14.32
"454","2020-04-20",14.29
"455","2020-04-21",14.21
"456","2020-04-22",14.47
"457","2020-04-23",14.69
"458","2020-04-24",16.389999
"459","2020-04-27",17.530001
"460","2020-04-28",17.68
"461","2020-04-29",19.34
"462","2020-04-30",19.450001
"463","2020-05-01",17.43
"464","2020-05-04",18.209999
"465","2020-05-05",19.219999
"466","2020-05-06",18.82
"467","2020-05-07",20.200001
"468","2020-05-08",20.82
"469","2020-05-11",20.08
"470","2020-05-12",20.690001
"471","2020-05-13",20
"472","2020-05-14",20.559999
"473","2020-05-15",22.280001
"474","2020-05-18",23.26
"475","2020-05-19",24.17
"476","2020-05-20",24.91
"477","2020-05-21",24.459999
"478","2020-05-22",25.01
"479","2020-05-26",25.43
"480","2020-05-27",25.129999
"481","2020-05-28",24.4
"482","2020-05-29",25.32
"483","2020-06-01",28.6
"484","2020-06-02",28.27
"485","2020-06-03",31.139999
"486","2020-06-04",29.059999
"487","2020-06-05",32.189999
"488","2020-06-08",31.190001
"489","2020-06-09",29.959999
"490","2020-06-10",30.75
"491","2020-06-11",27.889999
"492","2020-06-12",31.08
"493","2020-06-15",28.57
"494","2020-06-16",30.959999
"495","2020-06-17",30.370001
"496","2020-06-18",32.25
"497","2020-06-19",30.059999
"498","2020-06-22",31.889999
"499","2020-06-23",31.110001
"500","2020-06-24",30.52
"501","2020-06-25",31.65
"502","2020-06-26",30.9
"503","2020-06-29",31.450001
"504","2020-06-30",32.169998
"505","2020-07-01",33.630001
"506","2020-07-02",35.610001
"507","2020-07-06",36.009998
"508","2020-07-07",36.549999
"509","2020-07-08",37.990002
"510","2020-07-09",37.970001
"511","2020-07-10",35.630001
"512","2020-07-13",33.330002
"513","2020-07-14",33.84
"514","2020-07-15",34.080002
"515","2020-07-16",33.099998
"516","2020-07-17",33.5
"517","2020-07-20",34.849998
"518","2020-07-21",34.25
"519","2020-07-22",34.290001
"520","2020-07-23",32.310001
"521","2020-07-24",31.43
"522","2020-07-27",32.57
"523","2020-07-28",31.450001
"524","2020-07-29",32.450001
"525","2020-07-30",32.549999
"526","2020-07-31",32.18
"527","2020-08-03",32.369999
"528","2020-08-04",31.83
"529","2020-08-05",32.529999
"530","2020-08-06",31.4
"531","2020-08-07",30.99
"532","2020-08-10",29.889999
"533","2020-08-11",30.59
"534","2020-08-12",33.459999
"535","2020-08-13",35.84
"536","2020-08-14",35.669998
"537","2020-08-17",35.639999
"538","2020-08-18",36.470001
"539","2020-08-19",36.779999
"540","2020-08-20",38.869999
"541","2020-08-21",37.400002
"542","2020-08-24",37.389999
"543","2020-08-25",38
"544","2020-08-26",38.59
"545","2020-08-27",38.27
"546","2020-08-28",39.009998
"547","2020-08-31",40.720001
"548","2020-09-01",44.669998
"549","2020-09-02",44.529999
"550","2020-09-03",37.279999
"551","2020-09-04",40.279999
"552","2020-09-08",38.299999
"553","2020-09-09",39.959999
"554","2020-09-10",39.549999
"555","2020-09-11",39.52
"556","2020-09-14",38.759998
"557","2020-09-15",38.869999
"558","2020-09-16",37.950001
"559","2020-09-17",37.299999
"560","2020-09-18",36.580002
"561","2020-09-21",37.560001
"562","2020-09-22",38.549999
"563","2020-09-23",36.27
"564","2020-09-24",36.110001
"565","2020-09-25",37.57
"566","2020-09-28",38.77
"567","2020-09-29",39.110001
"568","2020-09-30",38.330002
"569","2020-10-01",39.860001
"570","2020-10-02",38.009998
"571","2020-10-05",37.310001
"572","2020-10-06",37.950001
"573","2020-10-07",38.810001
"574","2020-10-08",38.59
"575","2020-10-09",41.299999
"576","2020-10-12",41.240002
"577","2020-10-13",41.580002
"578","2020-10-14",40.790001
"579","2020-10-15",40.830002
"580","2020-10-16",38.880001
"581","2020-10-19",38.330002
"582","2020-10-20",37.84
"583","2020-10-21",35.189999
"584","2020-10-22",35.52
"585","2020-10-23",36.060001
"586","2020-10-26",34.959999
"587","2020-10-27",35.110001
"588","2020-10-28",33.619999
"589","2020-10-29",33.950001
"590","2020-10-30",31.77
"591","2020-11-02",33.139999
"592","2020-11-03",34.389999
"593","2020-11-04",36.18
"594","2020-11-05",38.110001
"595","2020-11-06",37
"596","2020-11-09",34.459999
"597","2020-11-10",31.74
"598","2020-11-11",31.99
"599","2020-11-12",33.110001
"600","2020-11-13",34.299999
"601","2020-11-16",33.93
"602","2020-11-17",34.799999
"603","2020-11-18",34.919998
"604","2020-11-19",35.77
"605","2020-11-20",35.849998
"606","2020-11-23",36.41
"607","2020-11-24",35.48
"608","2020-11-25",37.709999
"609","2020-11-27",37.990002
