"","date","NTB"
"224","2017-08-07",34.52
"225","2017-08-08",34.529999
"226","2017-08-09",34.130001
"227","2017-08-10",33.23
"228","2017-08-11",33.139999
"229","2017-08-14",33.560001
"230","2017-08-15",33.509998
"231","2017-08-16",33.400002
"232","2017-08-17",32.470001
"233","2017-08-18",32.59
"234","2017-08-21",32.419998
"235","2017-08-22",32.689999
"236","2017-08-23",33
"237","2017-08-24",33.400002
"238","2017-08-25",33.43
"239","2017-08-28",33.200001
"240","2017-08-29",32.970001
"241","2017-08-30",32.84
"242","2017-08-31",32.880001
"243","2017-09-01",33.099998
"244","2017-09-05",32.18
"245","2017-09-06",32.09
"246","2017-09-07",31.530001
"247","2017-09-08",31.76
"248","2017-09-11",32.709999
"249","2017-09-12",33.349998
"250","2017-09-13",33.799999
"251","2017-09-14",34.25
"252","2017-09-15",34.470001
"253","2017-09-18",35.18
"254","2017-09-19",35.119999
"255","2017-09-20",35.889999
"256","2017-09-21",36.119999
"257","2017-09-22",36.57
"258","2017-09-25",35.369999
"259","2017-09-26",35.119999
"260","2017-09-27",35.43
"261","2017-09-28",36.41
"262","2017-09-29",36.639999
"263","2017-10-02",36.580002
"264","2017-10-03",36.580002
"265","2017-10-04",36.27
"266","2017-10-05",36.650002
"267","2017-10-06",36.889999
"268","2017-10-09",36.93
"269","2017-10-10",36.880001
"270","2017-10-11",36.380001
"271","2017-10-12",36.16
"272","2017-10-13",36.18
"273","2017-10-16",36.09
"274","2017-10-17",35.52
"275","2017-10-18",35.810001
"276","2017-10-19",35.82
"277","2017-10-20",36.18
"278","2017-10-23",35.650002
"279","2017-10-24",35.810001
"280","2017-10-25",36.540001
"281","2017-10-26",38.040001
"282","2017-10-27",38.009998
"283","2017-10-30",37.5
"284","2017-10-31",37.349998
"285","2017-11-01",36.919998
"286","2017-11-02",35.970001
"287","2017-11-03",36.380001
"288","2017-11-06",36.119999
"289","2017-11-07",35.790001
"290","2017-11-08",36.43
"291","2017-11-09",36.23
"292","2017-11-10",36.200001
"293","2017-11-13",36.82
"294","2017-11-14",37.639999
"295","2017-11-15",37.369999
"296","2017-11-16",37.59
"297","2017-11-17",37.5
"298","2017-11-20",37.59
"299","2017-11-21",37.599998
"300","2017-11-22",38.150002
"301","2017-11-24",38.290001
"302","2017-11-27",38.41
"303","2017-11-28",39.150002
"304","2017-11-29",39.75
"305","2017-11-30",39.779999
"306","2017-12-01",39.900002
"307","2017-12-04",39.630001
"308","2017-12-05",37.900002
"309","2017-12-06",38
"310","2017-12-07",38.709999
"311","2017-12-08",38.459999
"312","2017-12-11",37.990002
"313","2017-12-12",37.75
"314","2017-12-13",37.330002
"315","2017-12-14",37.18
"316","2017-12-15",37.709999
"317","2017-12-18",37.990002
"318","2017-12-19",37.66
"319","2017-12-20",37.150002
"320","2017-12-21",37.43
"321","2017-12-22",37.700001
"322","2017-12-26",37.25
"323","2017-12-27",36.66
"324","2017-12-28",36.68
"325","2017-12-29",36.290001
"326","2018-01-02",36.73
"327","2018-01-03",36.669998
"328","2018-01-04",37.389999
"329","2018-01-05",37.5
"330","2018-01-08",37.849998
"331","2018-01-09",38.700001
"332","2018-01-10",39.529999
"333","2018-01-11",40.349998
"334","2018-01-12",40.23
"335","2018-01-16",40.25
"336","2018-01-17",40.48
"337","2018-01-18",40.369999
"338","2018-01-19",40.290001
"339","2018-01-22",40.060001
"340","2018-01-23",39.990002
"341","2018-01-24",40.139999
"342","2018-01-25",40.25
"343","2018-01-26",40.57
"344","2018-01-29",40.560001
"345","2018-01-30",40.330002
"346","2018-01-31",40.189999
"347","2018-02-01",41.169998
"348","2018-02-02",40.619999
"349","2018-02-05",39
"350","2018-02-06",39.369999
"351","2018-02-07",39.52
"352","2018-02-08",38.27
"353","2018-02-09",39.349998
"354","2018-02-12",39.099998
"355","2018-02-13",39.23
"356","2018-02-14",40.27
"357","2018-02-15",44.889999
"358","2018-02-16",44.380001
"359","2018-02-20",44.869999
"360","2018-02-21",45.950001
"361","2018-02-22",45.799999
"362","2018-02-23",46.959999
"363","2018-02-26",46.799999
"364","2018-02-27",45.700001
"365","2018-02-28",45.610001
"366","2018-03-01",45.139999
"367","2018-03-02",45.700001
"368","2018-03-05",45.700001
"369","2018-03-06",46.619999
"370","2018-03-07",47.09
"371","2018-03-08",46.599998
"372","2018-03-09",46.900002
"373","2018-03-12",46.75
"374","2018-03-13",46.990002
"375","2018-03-14",46.810001
"376","2018-03-15",46.459999
"377","2018-03-16",46.299999
"378","2018-03-19",46.889999
"379","2018-03-20",46.860001
"380","2018-03-21",46.889999
"381","2018-03-22",45.299999
"382","2018-03-23",43.740002
"383","2018-03-26",45.439999
"384","2018-03-27",44.59
"385","2018-03-28",44.220001
"386","2018-03-29",44.880001
"387","2018-04-02",43.57
"388","2018-04-03",44.259998
"389","2018-04-04",44.700001
"390","2018-04-05",45.5
"391","2018-04-06",44.5
"392","2018-04-09",44.740002
"393","2018-04-10",45.889999
"394","2018-04-11",45.630001
"395","2018-04-12",45.77
"396","2018-04-13",45.34
"397","2018-04-16",45.639999
"398","2018-04-17",45.060001
"399","2018-04-18",45.639999
"400","2018-04-19",46.240002
"401","2018-04-20",46.529999
"402","2018-04-23",46.380001
"403","2018-04-24",48.619999
"404","2018-04-25",48.529999
"405","2018-04-26",49.099998
"406","2018-04-27",48.34
"407","2018-04-30",47.450001
"408","2018-05-01",48.240002
"409","2018-05-02",48.060001
"410","2018-05-03",48.400002
"411","2018-05-04",49.060001
"412","2018-05-07",48.759998
"413","2018-05-08",48.849998
"414","2018-05-09",49.080002
"415","2018-05-10",48.939999
"416","2018-05-11",48.560001
"417","2018-05-14",47.700001
"418","2018-05-15",48.150002
"419","2018-05-16",48.32
"420","2018-05-17",48.299999
"421","2018-05-18",47.900002
"422","2018-05-21",48.459999
"423","2018-05-22",48.330002
"424","2018-05-23",47.459999
"425","2018-05-24",46.709999
"426","2018-05-25",47.970001
"427","2018-05-29",46.950001
"428","2018-05-30",47.919998
"429","2018-05-31",47.75
"430","2018-06-01",48.150002
"431","2018-06-04",48.279999
"432","2018-06-05",47.810001
"433","2018-06-06",47.970001
"434","2018-06-07",47.369999
"435","2018-06-08",47.209999
"436","2018-06-11",47.360001
"437","2018-06-12",47.5
"438","2018-06-13",48.34
"439","2018-06-14",48.209999
"440","2018-06-15",47.959999
"441","2018-06-18",48
"442","2018-06-19",47.990002
"443","2018-06-20",48.279999
"444","2018-06-21",47.650002
"445","2018-06-22",48.060001
"446","2018-06-25",47.009998
"447","2018-06-26",47.040001
"448","2018-06-27",46.560001
"449","2018-06-28",46.59
"450","2018-06-29",45.720001
"451","2018-07-02",47
"452","2018-07-03",46.790001
"453","2018-07-05",47.060001
"454","2018-07-06",47.360001
"455","2018-07-09",47.810001
"456","2018-07-10",47.150002
"457","2018-07-11",46.970001
"458","2018-07-12",46.610001
"459","2018-07-13",46.450001
"460","2018-07-16",46.73
"461","2018-07-17",47.16
"462","2018-07-18",47.380001
"463","2018-07-19",46.93
"464","2018-07-20",47.82
"465","2018-07-23",48.439999
"466","2018-07-24",46.950001
"467","2018-07-25",49.990002
"468","2018-07-26",50.23
"469","2018-07-27",49.509998
"470","2018-07-30",49.200001
"471","2018-07-31",49.459999
"472","2018-08-01",50.029999
"473","2018-08-02",50.369999
"474","2018-08-03",50.299999
"475","2018-08-06",51.23
"476","2018-08-07",51.709999
"477","2018-08-08",51.950001
"478","2018-08-09",52.560001
"479","2018-08-10",52.360001
"480","2018-08-13",51.950001
"481","2018-08-14",52.450001
"482","2018-08-15",52.110001
"483","2018-08-16",53.400002
"484","2018-08-17",53.43
"485","2018-08-20",52.639999
"486","2018-08-21",52.810001
"487","2018-08-22",52.619999
"488","2018-08-23",52.23
"489","2018-08-24",52.439999
"490","2018-08-27",52.25
"491","2018-08-28",51.849998
"492","2018-08-29",51.959999
"493","2018-08-30",51.889999
"494","2018-08-31",52.84
"495","2018-09-04",52.610001
"496","2018-09-05",52.310001
"497","2018-09-06",52.009998
"498","2018-09-07",51.91
"499","2018-09-10",51.52
"500","2018-09-11",51.689999
"501","2018-09-12",51.330002
"502","2018-09-13",50.740002
"503","2018-09-14",50.970001
"504","2018-09-17",49.509998
"505","2018-09-18",49.889999
"506","2018-09-19",51.099998
"507","2018-09-20",51.720001
"508","2018-09-21",51.490002
"509","2018-09-24",51.849998
"510","2018-09-25",51.73
"511","2018-09-26",52.029999
"512","2018-09-27",51.5
"513","2018-09-28",51.860001
"514","2018-10-01",50.93
"515","2018-10-02",50.119999
"516","2018-10-03",51.330002
"517","2018-10-04",51.43
"518","2018-10-05",51.68
"519","2018-10-08",52.490002
"520","2018-10-09",52.75
"521","2018-10-10",52.200001
"522","2018-10-11",50.98
"523","2018-10-12",50.900002
"524","2018-10-15",51.360001
"525","2018-10-16",52.220001
"526","2018-10-17",53.110001
"527","2018-10-18",52.900002
"528","2018-10-19",51.799999
"529","2018-10-22",51.740002
"530","2018-10-23",51.150002
"531","2018-10-24",39.509998
"532","2018-10-25",38.91
"533","2018-10-26",38.389999
"534","2018-10-29",37.889999
"535","2018-10-30",38.98
"536","2018-10-31",40.290001
"537","2018-11-01",41.029999
"538","2018-11-02",41.57
"539","2018-11-05",41.330002
"540","2018-11-06",41.099998
"541","2018-11-07",42.09
"542","2018-11-08",41.540001
"543","2018-11-09",41.310001
"544","2018-11-12",40.470001
"545","2018-11-13",39.5
"546","2018-11-14",39.060001
"547","2018-11-15",40.130001
"548","2018-11-16",39.900002
"549","2018-11-19",39.599998
"550","2018-11-20",38.009998
"551","2018-11-21",38.580002
"552","2018-11-23",38.73
"553","2018-11-26",39.59
"554","2018-11-27",39.75
"555","2018-11-28",40.200001
"556","2018-11-29",39.5
"557","2018-11-30",39.68
"558","2018-12-03",39.689999
"559","2018-12-04",34.93
"560","2018-12-06",34.869999
"561","2018-12-07",35.099998
"562","2018-12-10",34.779999
"563","2018-12-11",34.349998
"564","2018-12-12",34.290001
"565","2018-12-13",33.900002
"566","2018-12-14",32.93
"567","2018-12-17",32.66
"568","2018-12-18",32.139999
"569","2018-12-19",31.35
"570","2018-12-20",30.4
"571","2018-12-21",30.530001
"572","2018-12-24",30.030001
"573","2018-12-26",31.110001
"574","2018-12-27",31.07
"575","2018-12-28",31.32
"576","2018-12-31",31.35
"577","2019-01-02",31.889999
"578","2019-01-03",31.120001
"579","2019-01-04",32.279999
"580","2019-01-07",32.619999
"581","2019-01-08",32.970001
"582","2019-01-09",33.43
"583","2019-01-10",33.220001
"584","2019-01-11",32.900002
"585","2019-01-14",32.470001
"586","2019-01-15",32.849998
"587","2019-01-16",33.09
"588","2019-01-17",33.98
"589","2019-01-18",34.419998
"590","2019-01-22",34.169998
"591","2019-01-23",34.349998
"592","2019-01-24",34.709999
"593","2019-01-25",35.540001
"594","2019-01-28",35.709999
"595","2019-01-29",36.240002
"596","2019-01-30",35.939999
"597","2019-01-31",35.049999
"598","2019-02-01",35.220001
"599","2019-02-04",35.200001
"600","2019-02-05",34.860001
"601","2019-02-06",34.919998
"602","2019-02-07",35
"603","2019-02-08",34.639999
"604","2019-02-11",34.860001
"605","2019-02-12",35.380001
"606","2019-02-13",35.669998
"607","2019-02-14",35.139999
"608","2019-02-15",35.959999
"609","2019-02-19",36.02
"610","2019-02-20",41.099998
"611","2019-02-21",41
"612","2019-02-22",41.23
"613","2019-02-25",40.860001
"614","2019-02-26",40.130001
"615","2019-02-27",39.720001
"616","2019-02-28",40.740002
"617","2019-03-01",39.82
"618","2019-03-04",39.639999
"619","2019-03-05",39.349998
"620","2019-03-06",37.98
"621","2019-03-07",37.139999
"622","2019-03-08",36.75
"623","2019-03-11",37.490002
"624","2019-03-12",37.060001
"625","2019-03-13",37.16
"626","2019-03-14",37.709999
"627","2019-03-15",37.73
"628","2019-03-18",38.02
"629","2019-03-19",37.540001
"630","2019-03-20",36.779999
"631","2019-03-21",35.959999
"632","2019-03-22",33.32
"633","2019-03-25",33.849998
"634","2019-03-26",34.889999
"635","2019-03-27",35.060001
"636","2019-03-28",35.400002
"637","2019-03-29",35.880001
"638","2019-04-01",36.740002
"639","2019-04-02",35.790001
"640","2019-04-03",36.450001
"641","2019-04-04",36.43
"642","2019-04-05",36.720001
"643","2019-04-08",36.75
"644","2019-04-09",36.119999
"645","2019-04-10",36.990002
"646","2019-04-11",36.880001
"647","2019-04-12",37.700001
"648","2019-04-15",37.02
"649","2019-04-16",37.869999
"650","2019-04-17",37.360001
"651","2019-04-18",36.900002
"652","2019-04-22",36.580002
"653","2019-04-23",37.529999
"654","2019-04-24",37.310001
"655","2019-04-25",39.279999
"656","2019-04-26",39.919998
"657","2019-04-29",40.060001
"658","2019-04-30",40.02
"659","2019-05-01",39.650002
"660","2019-05-02",40.259998
"661","2019-05-03",40.470001
"662","2019-05-06",40.060001
"663","2019-05-07",38.939999
"664","2019-05-08",38.970001
"665","2019-05-09",39.130001
"666","2019-05-10",39.049999
"667","2019-05-13",38.48
"668","2019-05-14",38.939999
"669","2019-05-15",38.25
"670","2019-05-16",38.790001
"671","2019-05-17",37.25
"672","2019-05-20",38.02
"673","2019-05-21",38.220001
"674","2019-05-22",37.139999
"675","2019-05-23",35.900002
"676","2019-05-24",36.529999
"677","2019-05-28",35.439999
"678","2019-05-29",35.419998
"679","2019-05-30",34.43
"680","2019-05-31",33.02
"681","2019-06-03",33.98
"682","2019-06-04",35.25
"683","2019-06-05",35.380001
"684","2019-06-06",34.279999
"685","2019-06-07",34.060001
"686","2019-06-10",35.419998
"687","2019-06-11",35.630001
"688","2019-06-12",35.900002
"689","2019-06-13",36.209999
"690","2019-06-14",36.310001
"691","2019-06-17",36.380001
"692","2019-06-18",36.619999
"693","2019-06-19",36.740002
"694","2019-06-20",36.48
"695","2019-06-21",36.220001
"696","2019-06-24",35.619999
"697","2019-06-25",34.98
"698","2019-06-26",34.84
"699","2019-06-27",34.84
"700","2019-06-28",33.959999
"701","2019-07-01",34
"702","2019-07-02",33.799999
"703","2019-07-03",33.950001
"704","2019-07-05",34.259998
"705","2019-07-08",33.59
"706","2019-07-09",33.759998
"707","2019-07-10",33.330002
"708","2019-07-11",33.84
"709","2019-07-12",33.970001
"710","2019-07-15",33.380001
"711","2019-07-16",33.419998
"712","2019-07-17",32.700001
"713","2019-07-18",33.040001
"714","2019-07-19",33.279999
"715","2019-07-22",33.049999
"716","2019-07-23",33.32
"717","2019-07-24",33.330002
"718","2019-07-25",32.349998
"719","2019-07-26",32.580002
"720","2019-07-29",31.540001
"721","2019-07-30",31.379999
"722","2019-07-31",31.43
"723","2019-08-01",30.209999
"724","2019-08-02",29.299999
"725","2019-08-05",28.139999
"726","2019-08-06",28.309999
"727","2019-08-07",28.15
"728","2019-08-08",28.610001
"729","2019-08-09",28.139999
"730","2019-08-12",27.24
"731","2019-08-13",26.92
"732","2019-08-14",26.58
"733","2019-08-15",26.440001
"734","2019-08-16",27.059999
"735","2019-08-19",27.370001
"736","2019-08-20",27.02
"737","2019-08-21",27.549999
"738","2019-08-22",27.709999
"739","2019-08-23",27.01
"740","2019-08-26",27.18
"741","2019-08-27",27.5
"742","2019-08-28",27.23
"743","2019-08-29",27.98
"744","2019-08-30",27.559999
"745","2019-09-03",27.110001
"746","2019-09-04",27.219999
"747","2019-09-05",28.309999
"748","2019-09-06",27.959999
"749","2019-09-09",29.23
"750","2019-09-10",30.389999
"751","2019-09-11",31.02
"752","2019-09-12",31.040001
"753","2019-09-13",31.51
"754","2019-09-16",31.059999
"755","2019-09-17",30.66
"756","2019-09-18",31.950001
"757","2019-09-19",31.43
"758","2019-09-20",30.93
"759","2019-09-23",31.389999
"760","2019-09-24",31.4
"761","2019-09-25",31.219999
"762","2019-09-26",30.040001
"763","2019-09-27",29.73
"764","2019-09-30",29.639999
"765","2019-10-01",28.16
"766","2019-10-02",28.07
"767","2019-10-03",28.370001
"768","2019-10-04",27.67
"769","2019-10-07",28.15
"770","2019-10-08",27.719999
"771","2019-10-09",27.98
"772","2019-10-10",28.49
"773","2019-10-11",29.67
"774","2019-10-14",29.91
"775","2019-10-15",30.049999
"776","2019-10-16",30.209999
"777","2019-10-17",30.59
"778","2019-10-18",30.67
"779","2019-10-21",30.99
"780","2019-10-22",30.82
"781","2019-10-23",30.93
"782","2019-10-24",31.040001
"783","2019-10-25",32.02
"784","2019-10-28",33.220001
"785","2019-10-29",33.650002
"786","2019-10-30",33.349998
"787","2019-10-31",32.950001
"788","2019-11-01",32.66
"789","2019-11-04",33.459999
"790","2019-11-05",34.049999
"791","2019-11-06",33.830002
"792","2019-11-07",34.18
"793","2019-11-08",34.189999
"794","2019-11-11",33.650002
"795","2019-11-12",33.639999
"796","2019-11-13",33.25
"797","2019-11-14",33.23
"798","2019-11-15",33.490002
"799","2019-11-18",33.580002
"800","2019-11-19",33.75
"801","2019-11-20",33.68
"802","2019-11-21",33.650002
"803","2019-11-22",34.299999
"804","2019-11-25",34.950001
"805","2019-11-26",35.07
"806","2019-11-27",34.82
"807","2019-11-29",34.549999
"808","2019-12-02",34.650002
"809","2019-12-03",34.52
"810","2019-12-04",34.950001
"811","2019-12-05",34.880001
"812","2019-12-06",35
"813","2019-12-09",34.759998
"814","2019-12-10",35.349998
"815","2019-12-11",35.830002
"816","2019-12-12",36.580002
"817","2019-12-13",36.580002
"818","2019-12-16",37.380001
"819","2019-12-17",37.740002
"820","2019-12-18",37.689999
"821","2019-12-19",37.509998
"822","2019-12-20",37.549999
"823","2019-12-23",37.060001
"824","2019-12-24",37.360001
"825","2019-12-26",37.330002
"826","2019-12-27",36.900002
"827","2019-12-30",37.060001
"828","2019-12-31",37.02
"829","2020-01-02",37.419998
"830","2020-01-03",37.040001
"831","2020-01-06",36.689999
"832","2020-01-07",36.529999
"833","2020-01-08",36.759998
"834","2020-01-09",36.450001
"835","2020-01-10",36.349998
"836","2020-01-13",36.259998
"837","2020-01-14",36.189999
"838","2020-01-15",35.549999
"839","2020-01-16",36.48
"840","2020-01-17",35.919998
"841","2020-01-21",35.200001
"842","2020-01-22",35.389999
"843","2020-01-23",35.240002
"844","2020-01-24",34.860001
"845","2020-01-27",34.009998
"846","2020-01-28",34.330002
"847","2020-01-29",34.040001
"848","2020-01-30",34.299999
"849","2020-01-31",33.220001
"850","2020-02-03",33.369999
"851","2020-02-04",33.790001
"852","2020-02-05",34.639999
"853","2020-02-06",34.349998
"854","2020-02-07",33.830002
"855","2020-02-10",34.07
"856","2020-02-11",34.310001
"857","2020-02-12",34.509998
"858","2020-02-13",34.240002
"859","2020-02-14",33.720001
"860","2020-02-18",33.419998
"861","2020-02-19",33.790001
"862","2020-02-20",34.060001
"863","2020-02-21",33.599998
"864","2020-02-24",32.009998
"865","2020-02-25",30.219999
"866","2020-02-26",29.84
"867","2020-02-27",28.99
"868","2020-02-28",27.68
"869","2020-03-02",29.059999
"870","2020-03-03",27.540001
"871","2020-03-04",27.049999
"872","2020-03-05",26.110001
"873","2020-03-06",25.700001
"874","2020-03-09",21.719999
"875","2020-03-10",22.059999
"876","2020-03-11",21.219999
"877","2020-03-12",19.01
"878","2020-03-13",21.65
"879","2020-03-16",18.26
"880","2020-03-17",19.120001
"881","2020-03-18",17.860001
"882","2020-03-19",17.09
"883","2020-03-20",15.03
"884","2020-03-23",15.21
"885","2020-03-24",18.120001
"886","2020-03-25",17.040001
"887","2020-03-26",17.780001
"888","2020-03-27",16.51
"889","2020-03-30",17.559999
"890","2020-03-31",17.030001
"891","2020-04-01",15.51
"892","2020-04-02",16.57
"893","2020-04-03",15.96
"894","2020-04-06",17.27
"895","2020-04-07",17.33
"896","2020-04-08",18
"897","2020-04-09",19.17
"898","2020-04-13",18.709999
"899","2020-04-14",18.690001
"900","2020-04-15",17.59
"901","2020-04-16",17.209999
"902","2020-04-17",18.34
"903","2020-04-20",18.42
"904","2020-04-21",17.84
"905","2020-04-22",17.290001
"906","2020-04-23",17.799999
"907","2020-04-24",18.33
"908","2020-04-27",19.700001
"909","2020-04-28",20.32
"910","2020-04-29",22.190001
"911","2020-04-30",22.01
"912","2020-05-01",21.860001
"913","2020-05-04",21.83
"914","2020-05-05",20.75
"915","2020-05-06",20.01
"916","2020-05-07",20.6
"917","2020-05-08",22.32
"918","2020-05-11",21.84
"919","2020-05-12",20.940001
"920","2020-05-13",19.219999
"921","2020-05-14",19.77
"922","2020-05-15",20.110001
"923","2020-05-18",22.450001
"924","2020-05-19",21.52
"925","2020-05-20",22.59
"926","2020-05-21",22.24
"927","2020-05-22",22.219999
"928","2020-05-26",24.290001
"929","2020-05-27",25.969999
"930","2020-05-28",24.639999
"931","2020-05-29",24.43
"932","2020-06-01",24.280001
"933","2020-06-02",23.450001
"934","2020-06-03",24.93
"935","2020-06-04",25.719999
"936","2020-06-05",27.860001
"937","2020-06-08",28.389999
"938","2020-06-09",27.65
"939","2020-06-10",26.32
"940","2020-06-11",23.65
"941","2020-06-12",24.75
"942","2020-06-15",24.48
"943","2020-06-16",25.68
"944","2020-06-17",24.719999
"945","2020-06-18",25.08
"946","2020-06-19",24.26
"947","2020-06-22",24.41
"948","2020-06-23",24.360001
"949","2020-06-24",23.370001
"950","2020-06-25",24.41
"951","2020-06-26",23.440001
"952","2020-06-29",24.32
"953","2020-06-30",24.389999
"954","2020-07-01",23.459999
"955","2020-07-02",23.540001
"956","2020-07-06",24.549999
