"","date","OEC"
"114","2015-01-06",16.4
"115","2015-01-07",16.52
"116","2015-01-08",16.860001
"117","2015-01-09",17.450001
"118","2015-01-12",17.190001
"119","2015-01-13",16.77
"120","2015-01-14",16.34
"121","2015-01-15",16.440001
"122","2015-01-16",16.92
"123","2015-01-20",16.790001
"124","2015-01-21",16.85
"125","2015-01-22",17.35
"126","2015-01-23",16.73
"127","2015-01-26",16.24
"128","2015-01-27",16.450001
"129","2015-01-28",16.639999
"130","2015-01-29",16.4
"131","2015-01-30",16.280001
"132","2015-02-02",16.16
"133","2015-02-03",16.23
"134","2015-02-04",16.059999
"135","2015-02-05",16.24
"136","2015-02-06",16.549999
"137","2015-02-09",16.959999
"138","2015-02-10",16.549999
"139","2015-02-11",16.43
"140","2015-02-12",17.16
"141","2015-02-13",17.299999
"142","2015-02-17",17.110001
"143","2015-02-18",16.65
"144","2015-02-19",16.65
"145","2015-02-20",16.809999
"146","2015-02-23",16.74
"147","2015-02-24",16.6
"148","2015-02-25",16.41
"149","2015-02-26",16.280001
"150","2015-02-27",16.459999
"151","2015-03-02",16.74
"152","2015-03-03",16.9
"153","2015-03-04",16.68
"154","2015-03-05",17.15
"155","2015-03-06",16.91
"156","2015-03-09",16.639999
"157","2015-03-10",16.219999
"158","2015-03-11",16.77
"159","2015-03-12",17.24
"160","2015-03-13",17.690001
"161","2015-03-16",17.690001
"162","2015-03-17",17.35
"163","2015-03-18",18.290001
"164","2015-03-19",18.129999
"165","2015-03-20",18.5
"166","2015-03-23",19.16
"167","2015-03-24",18.76
"168","2015-03-25",18.16
"169","2015-03-26",18.379999
"170","2015-03-27",18.120001
"171","2015-03-30",18.18
"172","2015-03-31",18
"173","2015-04-01",18.120001
"174","2015-04-02",17.959999
"175","2015-04-06",17.92
"176","2015-04-07",18.799999
"177","2015-04-08",18.370001
"178","2015-04-09",19.209999
"179","2015-04-10",18.610001
"180","2015-04-13",19.129999
"181","2015-04-14",18.889999
"182","2015-04-15",19.209999
"183","2015-04-16",18.950001
"184","2015-04-17",19.09
"185","2015-04-20",19.23
"186","2015-04-21",19.360001
"187","2015-04-22",19.02
"188","2015-04-23",19.620001
"189","2015-04-24",19.23
"190","2015-04-27",19.49
"191","2015-04-28",19.030001
"192","2015-04-29",20.280001
"193","2015-04-30",19.58
"194","2015-05-01",20.639999
"195","2015-05-04",19.940001
"196","2015-05-05",20.01
"197","2015-05-06",19.83
"198","2015-05-07",20.02
"199","2015-05-08",19.9
"200","2015-05-11",20.469999
"201","2015-05-12",20.18
"202","2015-05-13",20.030001
"203","2015-05-14",20.25
"204","2015-05-15",20.32
"205","2015-05-18",20.34
"206","2015-05-19",20.370001
"207","2015-05-20",20.450001
"208","2015-05-21",20.57
"209","2015-05-22",20.57
"210","2015-05-26",20.299999
"211","2015-05-27",20.530001
"212","2015-05-28",20.4
"213","2015-05-29",20.15
"214","2015-06-01",19.940001
"215","2015-06-02",19.809999
"216","2015-06-03",19.719999
"217","2015-06-04",19.700001
"218","2015-06-05",19.889999
"219","2015-06-08",19.84
"220","2015-06-09",19.610001
"221","2015-06-10",19.950001
"222","2015-06-11",19.709999
"223","2015-06-12",20.209999
"224","2015-06-15",19.700001
"225","2015-06-16",19.76
"226","2015-06-17",19.58
"227","2015-06-18",19.99
"228","2015-06-19",19.43
"229","2015-06-22",19.32
"230","2015-06-23",19.879999
"231","2015-06-24",19.77
"232","2015-06-25",19.24
"233","2015-06-26",19.1
"234","2015-06-29",18.73
"235","2015-06-30",18.459999
"236","2015-07-01",18.6
"237","2015-07-02",18.52
"238","2015-07-06",18.23
"239","2015-07-07",18.15
"240","2015-07-08",18.85
"241","2015-07-09",18.34
"242","2015-07-10",18.92
"243","2015-07-13",19
"244","2015-07-14",19.450001
"245","2015-07-15",18.98
"246","2015-07-16",19.08
"247","2015-07-17",19.09
"248","2015-07-20",19.139999
"249","2015-07-21",19.15
"250","2015-07-22",19.040001
"251","2015-07-23",18.75
"252","2015-07-24",18.139999
"253","2015-07-27",17.559999
"254","2015-07-28",18.07
"255","2015-07-29",18.139999
"256","2015-07-30",18.370001
"257","2015-07-31",18.65
"258","2015-08-03",18.6
"259","2015-08-04",18.709999
"260","2015-08-05",18.98
"261","2015-08-06",18.620001
"262","2015-08-07",18.200001
"263","2015-08-10",18.049999
"264","2015-08-11",17.950001
"265","2015-08-12",17.780001
"266","2015-08-13",18.030001
"267","2015-08-14",18.34
"268","2015-08-17",18.26
"269","2015-08-18",17.780001
"270","2015-08-19",17.290001
"271","2015-08-20",17.360001
"272","2015-08-21",17.1
"273","2015-08-24",16.639999
"274","2015-08-25",15.99
"275","2015-08-26",16.040001
"276","2015-08-27",16.16
"277","2015-08-28",16.280001
"278","2015-08-31",16.4
"279","2015-09-01",16.059999
"280","2015-09-02",16.049999
"281","2015-09-03",16.27
"282","2015-09-04",15.95
"283","2015-09-08",15.93
"284","2015-09-09",15.88
"285","2015-09-10",15.79
"286","2015-09-11",15.57
"287","2015-09-14",15.32
"288","2015-09-15",15.49
"289","2015-09-16",15.41
"290","2015-09-17",15.31
"291","2015-09-18",14.96
"292","2015-09-21",15.2
"293","2015-09-22",15.12
"294","2015-09-23",14.8
"295","2015-09-24",14.95
"296","2015-09-25",14.78
"297","2015-09-28",14.13
"298","2015-09-29",13.99
"299","2015-09-30",14.45
"300","2015-10-01",13.98
"301","2015-10-02",14.3
"302","2015-10-05",14.61
"303","2015-10-06",14.6
"304","2015-10-07",14.4
"305","2015-10-08",14.76
"306","2015-10-09",14.98
"307","2015-10-12",14.94
"308","2015-10-13",14.57
"309","2015-10-14",14.89
"310","2015-10-15",15.18
"311","2015-10-16",15.11
"312","2015-10-19",15.12
"313","2015-10-20",15.03
"314","2015-10-21",15.04
"315","2015-10-22",15.04
"316","2015-10-23",15.31
"317","2015-10-26",15.12
"318","2015-10-27",15.01
"319","2015-10-28",15.08
"320","2015-10-29",14.01
"321","2015-10-30",13.06
"322","2015-11-02",13.65
"323","2015-11-03",13.85
"324","2015-11-04",14.1
"325","2015-11-05",13.68
"326","2015-11-06",13.87
"327","2015-11-09",13.7
"328","2015-11-10",13.35
"329","2015-11-11",13.23
"330","2015-11-12",13
"331","2015-11-13",12.97
"332","2015-11-16",12.91
"333","2015-11-17",12.91
"334","2015-11-18",12.98
"335","2015-11-19",13
"336","2015-11-20",12.8
"337","2015-11-23",12.43
"338","2015-11-24",12.53
"339","2015-11-25",12.58
"340","2015-11-27",12.71
"341","2015-11-30",12.58
"342","2015-12-01",12.4
"343","2015-12-02",12.23
"344","2015-12-03",12.08
"345","2015-12-04",12.47
"346","2015-12-07",11.75
"347","2015-12-08",11.64
"348","2015-12-09",11.25
"349","2015-12-10",11
"350","2015-12-11",10.66
"351","2015-12-14",10.09
"352","2015-12-15",10.03
"353","2015-12-16",9.85
"354","2015-12-17",9.86
"355","2015-12-18",10.8
"356","2015-12-21",11.48
"357","2015-12-22",12.1
"358","2015-12-23",12.67
"359","2015-12-24",12.77
"360","2015-12-28",12.91
"361","2015-12-29",12.45
"362","2015-12-30",12.39
"363","2015-12-31",12.6
"364","2016-01-04",12.41
"365","2016-01-05",12.04
"366","2016-01-06",11.74
"367","2016-01-07",11.74
"368","2016-01-08",11.54
"369","2016-01-11",11.36
"370","2016-01-12",11.62
"371","2016-01-13",11.37
"372","2016-01-14",11.22
"373","2016-01-15",11.34
"374","2016-01-19",10.87
"375","2016-01-20",11.13
"376","2016-01-21",11.05
"377","2016-01-22",11.67
"378","2016-01-25",11.12
"379","2016-01-26",11.5
"380","2016-01-27",11.28
"381","2016-01-28",11.4
"382","2016-01-29",12.09
"383","2016-02-01",12.04
"384","2016-02-02",12.15
"385","2016-02-03",12.15
"386","2016-02-04",12.74
"387","2016-02-05",12.79
"388","2016-02-08",12.16
"389","2016-02-09",11.97
"390","2016-02-10",11.82
"391","2016-02-11",11.87
"392","2016-02-12",12
"393","2016-02-16",12.49
"394","2016-02-17",12.64
"395","2016-02-18",12.62
"396","2016-02-19",12.5
"397","2016-02-22",12.57
"398","2016-02-23",12.4
"399","2016-02-24",12.48
"400","2016-02-25",12.5
"401","2016-02-26",12.79
"402","2016-02-29",12.85
"403","2016-03-01",12.96
"404","2016-03-02",13.62
"405","2016-03-03",12.85
"406","2016-03-04",13.87
"407","2016-03-07",13.81
"408","2016-03-08",13.45
"409","2016-03-09",13.46
"410","2016-03-10",13.49
"411","2016-03-11",13.72
"412","2016-03-14",13.84
"413","2016-03-15",13.54
"414","2016-03-16",13.48
"415","2016-03-17",13.91
"416","2016-03-18",14.1
"417","2016-03-21",14.02
"418","2016-03-22",13.89
"419","2016-03-23",13.75
"420","2016-03-24",13.74
"421","2016-03-28",13.62
"422","2016-03-29",13.73
"423","2016-03-30",14.19
"424","2016-03-31",14.12
"425","2016-04-01",13.92
"426","2016-04-04",13.87
"427","2016-04-05",13.59
"428","2016-04-06",13.84
"429","2016-04-07",13.56
"430","2016-04-08",13.58
"431","2016-04-11",13.58
"432","2016-04-12",13.69
"433","2016-04-13",13.96
"434","2016-04-14",13.88
"435","2016-04-15",13.84
"436","2016-04-18",13.98
"437","2016-04-19",14.15
"438","2016-04-20",14.22
"439","2016-04-21",14.38
"440","2016-04-22",14.21
"441","2016-04-25",13.99
"442","2016-04-26",14.09
"443","2016-04-27",14.17
"444","2016-04-28",14.82
"445","2016-04-29",14.22
"446","2016-05-02",14.35
"447","2016-05-03",14.11
"448","2016-05-04",14.03
"449","2016-05-05",13.82
"450","2016-05-06",15.3
"451","2016-05-09",15.12
"452","2016-05-10",15.29
"453","2016-05-11",15.13
"454","2016-05-12",14.84
"455","2016-05-13",14.68
"456","2016-05-16",14.73
"457","2016-05-17",14.71
"458","2016-05-18",14.74
"459","2016-05-19",14.65
"460","2016-05-20",14.94
"461","2016-05-23",14.9
"462","2016-05-24",15.25
"463","2016-05-25",15.19
"464","2016-05-26",15.25
"465","2016-05-27",15.61
"466","2016-05-31",15.87
"467","2016-06-01",16.1
"468","2016-06-02",16.280001
"469","2016-06-03",16.209999
"470","2016-06-06",16.51
"471","2016-06-07",16.66
"472","2016-06-08",16.5
"473","2016-06-09",16.16
"474","2016-06-10",16.639999
"475","2016-06-13",16.299999
"476","2016-06-14",15.9
"477","2016-06-15",16.120001
"478","2016-06-16",16.24
"479","2016-06-17",16.48
"480","2016-06-20",16.51
"481","2016-06-21",16.35
"482","2016-06-22",16.700001
"483","2016-06-23",16.709999
"484","2016-06-24",15.98
"485","2016-06-27",14.57
"486","2016-06-28",14.79
"487","2016-06-29",15.2
"488","2016-06-30",15.89
"489","2016-07-01",16.190001
"490","2016-07-05",15.44
"491","2016-07-06",15.74
"492","2016-07-07",15.77
"493","2016-07-08",16.309999
"494","2016-07-11",16.190001
"495","2016-07-12",16.48
"496","2016-07-13",16.620001
"497","2016-07-14",16.469999
"498","2016-07-15",16.389999
"499","2016-07-18",16.309999
"500","2016-07-19",16.209999
"501","2016-07-20",16.66
"502","2016-07-21",16.6
"503","2016-07-22",16.700001
"504","2016-07-25",16.52
"505","2016-07-26",16.290001
"506","2016-07-27",16.25
"507","2016-07-28",16.389999
"508","2016-07-29",16.35
"509","2016-08-01",16.379999
"510","2016-08-02",16.15
"511","2016-08-03",16.209999
"512","2016-08-04",16.299999
"513","2016-08-05",17.34
"514","2016-08-08",17.219999
"515","2016-08-09",17.25
"516","2016-08-10",17.139999
"517","2016-08-11",17.93
"518","2016-08-12",18.01
"519","2016-08-15",18.139999
"520","2016-08-16",18.4
"521","2016-08-17",17.91
"522","2016-08-18",18.059999
"523","2016-08-19",18.190001
"524","2016-08-22",18.32
"525","2016-08-23",18.370001
"526","2016-08-24",18.52
"527","2016-08-25",18.469999
"528","2016-08-26",18.32
"529","2016-08-29",18.25
"530","2016-08-30",18.07
"531","2016-08-31",17.99
"532","2016-09-01",18
"533","2016-09-02",18.34
"534","2016-09-06",18.23
"535","2016-09-07",18
"536","2016-09-08",18.25
"537","2016-09-09",18.08
"538","2016-09-12",18.030001
"539","2016-09-13",18
"540","2016-09-14",18
"541","2016-09-15",18.01
"542","2016-09-16",18.049999
"543","2016-09-19",18.25
"544","2016-09-20",18.110001
"545","2016-09-21",18.629999
"546","2016-09-22",18.799999
"547","2016-09-23",18.690001
"548","2016-09-26",18.700001
"549","2016-09-27",18.83
"550","2016-09-28",19.200001
"551","2016-09-29",18.700001
"552","2016-09-30",18.74
"553","2016-10-03",18.639999
"554","2016-10-04",18.33
"555","2016-10-05",18.23
"556","2016-10-06",18.27
"557","2016-10-07",18.129999
"558","2016-10-10",18.41
"559","2016-10-11",18.030001
"560","2016-10-12",18.1
"561","2016-10-13",18.139999
"562","2016-10-14",18.110001
"563","2016-10-17",18.09
"564","2016-10-18",18.35
"565","2016-10-19",18.469999
"566","2016-10-20",18.530001
"567","2016-10-21",18.65
"568","2016-10-24",18.83
"569","2016-10-25",18.4
"570","2016-10-26",18.870001
"571","2016-10-27",18.799999
"572","2016-10-28",19.040001
"573","2016-10-31",18.75
"574","2016-11-01",18.9
"575","2016-11-02",18.9
"576","2016-11-03",18.75
"577","2016-11-04",19.549999
"578","2016-11-07",19.5
"579","2016-11-08",19.1
"580","2016-11-09",19.299999
"581","2016-11-10",19.4
"582","2016-11-11",19.15
"583","2016-11-14",19.25
"584","2016-11-15",19.1
"585","2016-11-16",18.450001
"586","2016-11-17",18.9
"587","2016-11-18",19.35
"588","2016-11-21",20.049999
"589","2016-11-22",19.75
"590","2016-11-23",19.65
"591","2016-11-25",19.450001
"592","2016-11-28",19.450001
"593","2016-11-29",19
"594","2016-11-30",19.1
"595","2016-12-01",19.15
"596","2016-12-02",19.049999
"597","2016-12-05",18.799999
"598","2016-12-06",18.700001
"599","2016-12-07",19.1
"600","2016-12-08",19.700001
"601","2016-12-09",19.65
"602","2016-12-12",19.700001
"603","2016-12-13",19.700001
"604","2016-12-14",19.5
"605","2016-12-15",19.9
"606","2016-12-16",19.6
"607","2016-12-19",19.5
"608","2016-12-20",20.049999
"609","2016-12-21",19.950001
"610","2016-12-22",20
"611","2016-12-23",19.85
"612","2016-12-27",20.450001
"613","2016-12-28",19.75
"614","2016-12-29",19.65
"615","2016-12-30",18.85
"616","2017-01-03",19.049999
"617","2017-01-04",19.4
"618","2017-01-05",19.15
"619","2017-01-06",19.450001
"620","2017-01-09",18.950001
"621","2017-01-10",19.75
"622","2017-01-11",20.200001
"623","2017-01-12",19.950001
"624","2017-01-13",19.950001
"625","2017-01-17",20.200001
"626","2017-01-18",19.700001
"627","2017-01-19",19.799999
"628","2017-01-20",20.049999
"629","2017-01-23",19.950001
"630","2017-01-24",20.299999
"631","2017-01-25",20.549999
"632","2017-01-26",20.549999
"633","2017-01-27",21.1
"634","2017-01-30",21
"635","2017-01-31",20.65
"636","2017-02-01",20.950001
"637","2017-02-02",20.75
"638","2017-02-03",21.200001
"639","2017-02-06",21.25
"640","2017-02-07",21.1
"641","2017-02-08",21.200001
"642","2017-02-09",21.1
"643","2017-02-10",21.299999
"644","2017-02-13",21.200001
"645","2017-02-14",21.1
"646","2017-02-15",21.1
"647","2017-02-16",20.85
"648","2017-02-17",20.85
"649","2017-02-21",21.549999
"650","2017-02-22",20.950001
"651","2017-02-23",20.5
"652","2017-02-24",20.75
"653","2017-02-27",20.5
"654","2017-02-28",20.799999
"655","2017-03-01",21.200001
"656","2017-03-02",21.25
"657","2017-03-03",21.299999
"658","2017-03-06",20.450001
"659","2017-03-07",20.75
"660","2017-03-08",20.549999
"661","2017-03-09",20.75
"662","2017-03-10",20.85
"663","2017-03-13",21.25
"664","2017-03-14",21.549999
"665","2017-03-15",21.950001
"666","2017-03-16",21.25
"667","2017-03-17",21.049999
"668","2017-03-20",21.450001
"669","2017-03-21",21.049999
"670","2017-03-22",21.1
"671","2017-03-23",18.950001
"672","2017-03-24",19
"673","2017-03-27",19.25
"674","2017-03-28",19.799999
"675","2017-03-29",19.9
"676","2017-03-30",20.299999
"677","2017-03-31",20.5
"678","2017-04-03",20.6
"679","2017-04-04",20.25
"680","2017-04-05",20.15
"681","2017-04-06",19.9
"682","2017-04-07",19.950001
"683","2017-04-10",20.15
"684","2017-04-11",20.25
"685","2017-04-12",19.549999
"686","2017-04-13",19.299999
"687","2017-04-17",19.5
"688","2017-04-18",19.35
"689","2017-04-19",19.200001
"690","2017-04-20",19.9
"691","2017-04-21",19.9
"692","2017-04-24",20.200001
"693","2017-04-25",19.950001
"694","2017-04-26",20.049999
"695","2017-04-27",20.4
"696","2017-04-28",20.299999
"697","2017-05-01",19.9
"698","2017-05-02",19.1
"699","2017-05-03",18.950001
"700","2017-05-04",18.799999
"701","2017-05-05",19.049999
"702","2017-05-08",18.700001
"703","2017-05-09",18.4
"704","2017-05-10",18.549999
"705","2017-05-11",18.549999
"706","2017-05-12",18.15
"707","2017-05-15",18.299999
"708","2017-05-16",18.200001
"709","2017-05-17",17.6
"710","2017-05-18",17.5
"711","2017-05-19",18.25
"712","2017-05-22",18.25
"713","2017-05-23",17.799999
"714","2017-05-24",17.9
"715","2017-05-25",17.75
"716","2017-05-26",17.85
"717","2017-05-30",17.75
"718","2017-05-31",17.450001
"719","2017-06-01",17.4
"720","2017-06-02",17.549999
"721","2017-06-05",17.799999
"722","2017-06-06",17.9
"723","2017-06-07",18.25
"724","2017-06-08",18.450001
"725","2017-06-09",18.75
"726","2017-06-12",18.85
"727","2017-06-13",18.950001
"728","2017-06-14",18.950001
"729","2017-06-15",18.75
"730","2017-06-16",19
"731","2017-06-19",19
"732","2017-06-20",18.9
"733","2017-06-21",18.549999
"734","2017-06-22",18.700001
"735","2017-06-23",19.049999
"736","2017-06-26",19.15
"737","2017-06-27",19.049999
"738","2017-06-28",19.6
"739","2017-06-29",19.700001
"740","2017-06-30",19.950001
"741","2017-07-03",20.1
"742","2017-07-05",20.25
"743","2017-07-06",20.1
"744","2017-07-07",20.25
"745","2017-07-10",20.25
"746","2017-07-11",20.700001
"747","2017-07-12",21
"748","2017-07-13",21.049999
"749","2017-07-14",22.25
"750","2017-07-17",23.450001
"751","2017-07-18",23.549999
"752","2017-07-19",23.9
"753","2017-07-20",23.799999
"754","2017-07-21",23.35
"755","2017-07-24",23.299999
"756","2017-07-25",23.65
"757","2017-07-26",21.75
"758","2017-07-27",21.299999
"759","2017-07-28",21.299999
"760","2017-07-31",21
"761","2017-08-01",21.15
"762","2017-08-02",20.799999
"763","2017-08-03",20.35
"764","2017-08-04",21.35
"765","2017-08-07",20.9
"766","2017-08-08",20.25
"767","2017-08-09",20
"768","2017-08-10",20.15
"769","2017-08-11",20.15
"770","2017-08-14",20.450001
"771","2017-08-15",20.700001
"772","2017-08-16",20.85
"773","2017-08-17",20.450001
"774","2017-08-18",20.700001
"775","2017-08-21",20.85
"776","2017-08-22",20.950001
"777","2017-08-23",21.35
"778","2017-08-24",21.6
"779","2017-08-25",21.9
"780","2017-08-28",21.450001
"781","2017-08-29",21.4
"782","2017-08-30",21.25
"783","2017-08-31",21.5
"784","2017-09-01",21.6
"785","2017-09-05",21.299999
"786","2017-09-06",21.4
"787","2017-09-07",21.4
"788","2017-09-08",21.299999
"789","2017-09-11",21.549999
"790","2017-09-12",21.450001
"791","2017-09-13",21.5
"792","2017-09-14",21.5
"793","2017-09-15",21.450001
"794","2017-09-18",21.5
"795","2017-09-19",21.25
"796","2017-09-20",21.25
"797","2017-09-21",21.6
"798","2017-09-22",22.15
"799","2017-09-25",22.450001
"800","2017-09-26",22
"801","2017-09-27",22
"802","2017-09-28",22.200001
"803","2017-09-29",22.450001
"804","2017-10-02",22.75
"805","2017-10-03",23
"806","2017-10-04",23.049999
"807","2017-10-05",23.049999
"808","2017-10-06",23.4
"809","2017-10-09",23.35
"810","2017-10-10",23.65
"811","2017-10-11",23.5
"812","2017-10-12",23.65
"813","2017-10-13",23.75
"814","2017-10-16",23.700001
"815","2017-10-17",23.049999
"816","2017-10-18",23.25
"817","2017-10-19",23.299999
"818","2017-10-20",23.4
"819","2017-10-23",23.6
"820","2017-10-24",23.799999
"821","2017-10-25",23.65
"822","2017-10-26",23.75
"823","2017-10-27",23.700001
"824","2017-10-30",23.549999
"825","2017-10-31",23.65
"826","2017-11-01",23.6
"827","2017-11-02",23.200001
"828","2017-11-03",23.75
"829","2017-11-06",23.9
"830","2017-11-07",24.25
"831","2017-11-08",23.549999
"832","2017-11-09",23.25
"833","2017-11-10",23.35
"834","2017-11-13",23.15
"835","2017-11-14",23.200001
"836","2017-11-15",23.200001
"837","2017-11-16",23.299999
"838","2017-11-17",23.299999
"839","2017-11-20",23.299999
"840","2017-11-21",23.6
"841","2017-11-22",23.950001
"842","2017-11-24",24.4
"843","2017-11-27",24.049999
"844","2017-11-28",24
"845","2017-11-29",24.6
"846","2017-11-30",24.450001
"847","2017-12-01",24.25
"848","2017-12-04",23.950001
"849","2017-12-05",23.1
"850","2017-12-06",22.450001
"851","2017-12-07",22.75
"852","2017-12-08",22.6
"853","2017-12-11",22.6
"854","2017-12-12",22.75
"855","2017-12-13",23.25
"856","2017-12-14",23
"857","2017-12-15",23.049999
"858","2017-12-18",23.549999
"859","2017-12-19",24.049999
"860","2017-12-20",24.5
"861","2017-12-21",24.450001
"862","2017-12-22",24.75
"863","2017-12-26",25.049999
"864","2017-12-27",25.15
"865","2017-12-28",25.25
"866","2017-12-29",25.6
"867","2018-01-02",25.9
"868","2018-01-03",26.15
"869","2018-01-04",26.75
"870","2018-01-05",27.049999
"871","2018-01-08",27.450001
"872","2018-01-09",27.200001
"873","2018-01-10",27.299999
"874","2018-01-11",27.25
"875","2018-01-12",27
"876","2018-01-16",27.25
"877","2018-01-17",27.700001
"878","2018-01-18",27.65
"879","2018-01-19",28.25
"880","2018-01-22",29
"881","2018-01-23",28.799999
"882","2018-01-24",28.549999
"883","2018-01-25",29.200001
"884","2018-01-26",29.35
"885","2018-01-29",29.5
"886","2018-01-30",29.6
"887","2018-01-31",29.450001
"888","2018-02-01",29.9
"889","2018-02-02",28.950001
"890","2018-02-05",27.85
"891","2018-02-06",28.35
"892","2018-02-07",29.1
"893","2018-02-08",28.15
"894","2018-02-09",27.799999
"895","2018-02-12",28.1
"896","2018-02-13",28.200001
"897","2018-02-14",29
"898","2018-02-15",29.200001
"899","2018-02-16",28.75
"900","2018-02-20",28.450001
"901","2018-02-21",28
"902","2018-02-22",27.799999
"903","2018-02-23",28.35
"904","2018-02-26",28.85
"905","2018-02-27",27.9
"906","2018-02-28",27.549999
"907","2018-03-01",27.35
"908","2018-03-02",27.700001
"909","2018-03-05",28
"910","2018-03-06",28.25
"911","2018-03-07",27.85
"912","2018-03-08",27.75
"913","2018-03-09",28.200001
"914","2018-03-12",28.549999
"915","2018-03-13",28.6
"916","2018-03-14",28.5
"917","2018-03-15",27.35
"918","2018-03-16",27.5
"919","2018-03-19",27.5
"920","2018-03-20",27.35
"921","2018-03-21",27.5
"922","2018-03-22",26.5
"923","2018-03-23",25.5
"924","2018-03-26",26.65
"925","2018-03-27",25.85
"926","2018-03-28",26.200001
"927","2018-03-29",27.1
"928","2018-04-02",26.4
"929","2018-04-03",26.700001
"930","2018-04-04",26.549999
"931","2018-04-05",27.1
"932","2018-04-06",26.450001
"933","2018-04-09",27.1
"934","2018-04-10",28.299999
"935","2018-04-11",28.65
"936","2018-04-12",28.75
"937","2018-04-13",28.049999
"938","2018-04-16",28.549999
"939","2018-04-17",28.9
"940","2018-04-18",29.200001
"941","2018-04-19",28.9
"942","2018-04-20",28.950001
"943","2018-04-23",28.700001
"944","2018-04-24",28.299999
"945","2018-04-25",28.549999
"946","2018-04-26",28.25
"947","2018-04-27",27.549999
"948","2018-04-30",26.799999
"949","2018-05-01",26.85
"950","2018-05-02",26.75
"951","2018-05-03",26.35
"952","2018-05-04",26.799999
"953","2018-05-07",26.549999
"954","2018-05-08",26.799999
"955","2018-05-09",27.4
"956","2018-05-10",27.299999
"957","2018-05-11",27.4
"958","2018-05-14",27.5
"959","2018-05-15",27.6
"960","2018-05-16",27.549999
"961","2018-05-17",27.700001
"962","2018-05-18",27.549999
"963","2018-05-21",27.799999
"964","2018-05-22",27.950001
"965","2018-05-23",28.1
"966","2018-05-24",28.049999
"967","2018-05-25",27.799999
"968","2018-05-29",27.950001
"969","2018-05-30",28.5
"970","2018-05-31",28.700001
"971","2018-06-01",29.799999
"972","2018-06-04",29.65
"973","2018-06-05",30.1
"974","2018-06-06",31.85
"975","2018-06-07",31.549999
"976","2018-06-08",32.049999
"977","2018-06-11",32.200001
"978","2018-06-12",32.849998
