"","date","OTIC"
"84","2014-12-10",35.380001
"85","2014-12-11",34.119999
"86","2014-12-12",36.720001
"87","2014-12-15",36.77
"88","2014-12-16",40
"89","2014-12-17",38.27
"90","2014-12-18",38.52
"91","2014-12-19",36.490002
"92","2014-12-22",31.530001
"93","2014-12-23",31.610001
"94","2014-12-24",32.259998
"95","2014-12-26",33.709999
"96","2014-12-29",33.099998
"97","2014-12-30",32.779999
"98","2014-12-31",33.330002
"99","2015-01-02",34.5
"100","2015-01-05",33.669998
"101","2015-01-06",33.139999
"102","2015-01-07",33.790001
"103","2015-01-08",35.66
"104","2015-01-09",33.25
"105","2015-01-12",33.25
"106","2015-01-13",33.16
"107","2015-01-14",33.919998
"108","2015-01-15",33.279999
"109","2015-01-16",34.630001
"110","2015-01-20",35.040001
"111","2015-01-21",34.240002
"112","2015-01-22",29.34
"113","2015-01-23",32.93
"114","2015-01-26",31.9
"115","2015-01-27",34.419998
"116","2015-01-28",31.73
"117","2015-01-29",31.57
"118","2015-01-30",29.200001
"119","2015-02-02",31.18
"120","2015-02-03",30.139999
"121","2015-02-04",30.969999
"122","2015-02-05",32.610001
"123","2015-02-06",31.52
"124","2015-02-09",31.02
"125","2015-02-10",32.060001
"126","2015-02-11",31.459999
"127","2015-02-12",31.01
"128","2015-02-13",31.139999
"129","2015-02-17",31.48
"130","2015-02-18",31.49
"131","2015-02-19",31.610001
"132","2015-02-20",33.310001
"133","2015-02-23",34.860001
"134","2015-02-24",33.25
"135","2015-02-25",33.919998
"136","2015-02-26",35.919998
"137","2015-02-27",37.080002
"138","2015-03-02",36.380001
"139","2015-03-03",36.869999
"140","2015-03-04",36.720001
"141","2015-03-05",36.130001
"142","2015-03-06",36.330002
"143","2015-03-09",36.77
"144","2015-03-10",39.48
"145","2015-03-11",37.790001
"146","2015-03-12",39.080002
"147","2015-03-13",39.360001
"148","2015-03-16",37.610001
"149","2015-03-17",38.66
"150","2015-03-18",38.5
"151","2015-03-19",39.029999
"152","2015-03-20",36.91
"153","2015-03-23",35.119999
"154","2015-03-24",35.41
"155","2015-03-25",32.459999
"156","2015-03-26",33.759998
"157","2015-03-27",34.23
"158","2015-03-30",35.630001
"159","2015-03-31",35.360001
"160","2015-04-01",34.599998
"161","2015-04-02",35.09
"162","2015-04-06",32.91
"163","2015-04-07",31.559999
"164","2015-04-08",33.939999
"165","2015-04-09",33.880001
"166","2015-04-10",35.759998
"167","2015-04-13",35.470001
"168","2015-04-14",34.360001
"169","2015-04-15",32.389999
"170","2015-04-16",32.380001
"171","2015-04-17",31.860001
"172","2015-04-20",33.09
"173","2015-04-21",32.830002
"174","2015-04-22",32.830002
"175","2015-04-23",33.119999
"176","2015-04-24",31.799999
"177","2015-04-27",28.58
"178","2015-04-28",27.58
"179","2015-04-29",26.98
"180","2015-04-30",26.24
"181","2015-05-01",27.91
"182","2015-05-04",29.309999
"183","2015-05-05",27.17
"184","2015-05-06",27.34
"185","2015-05-07",28.01
"186","2015-05-08",29.93
"187","2015-05-11",30.51
"188","2015-05-12",30.25
"189","2015-05-13",29.92
"190","2015-05-14",31.950001
"191","2015-05-15",31.59
"192","2015-05-18",31.889999
"193","2015-05-19",33.040001
"194","2015-05-20",31.65
"195","2015-05-21",31.049999
"196","2015-05-22",24.860001
"197","2015-05-26",24.459999
"198","2015-05-27",24.459999
"199","2015-05-28",24.33
"200","2015-05-29",24.52
"201","2015-06-01",23.959999
"202","2015-06-02",23.48
"203","2015-06-03",24.299999
"204","2015-06-04",24.059999
"205","2015-06-05",24.58
"206","2015-06-08",24.48
"207","2015-06-09",24.469999
"208","2015-06-10",24.75
"209","2015-06-11",24.58
"210","2015-06-12",23.66
"211","2015-06-15",23.700001
"212","2015-06-16",23.639999
"213","2015-06-17",23.969999
"214","2015-06-18",23.860001
"215","2015-06-19",22.120001
"216","2015-06-22",22.860001
"217","2015-06-23",23.200001
"218","2015-06-24",22.48
"219","2015-06-25",21.790001
"220","2015-06-26",21.48
"221","2015-06-29",21.1
"222","2015-06-30",22.99
"223","2015-07-01",22.610001
"224","2015-07-02",22.09
"225","2015-07-06",22.059999
"226","2015-07-07",23
"227","2015-07-08",22.129999
"228","2015-07-09",22.32
"229","2015-07-10",23.959999
"230","2015-07-13",24.559999
"231","2015-07-14",24.93
"232","2015-07-15",24.110001
"233","2015-07-16",24.780001
"234","2015-07-17",25.59
"235","2015-07-20",26.58
"236","2015-07-21",25.790001
"237","2015-07-22",27.290001
"238","2015-07-23",28.309999
"239","2015-07-24",26.66
"240","2015-07-27",26.98
"241","2015-07-28",27.280001
"242","2015-07-29",26.110001
"243","2015-07-30",25.51
"244","2015-07-31",25.77
"245","2015-08-03",25.969999
"246","2015-08-04",25.23
"247","2015-08-05",23.27
"248","2015-08-06",21.469999
"249","2015-08-07",21.82
"250","2015-08-10",23.709999
"251","2015-08-11",22.860001
"252","2015-08-12",24.709999
"253","2015-08-13",22.360001
"254","2015-08-14",22.639999
"255","2015-08-17",23.57
"256","2015-08-18",23.35
"257","2015-08-19",22.9
"258","2015-08-20",21.209999
"259","2015-08-21",23.23
"260","2015-08-24",22.09
"261","2015-08-25",21.790001
"262","2015-08-26",23.190001
"263","2015-08-27",23.379999
"264","2015-08-28",23.5
"265","2015-08-31",22.67
"266","2015-09-01",21.450001
"267","2015-09-02",22.389999
"268","2015-09-03",21.559999
"269","2015-09-04",22.1
"270","2015-09-08",23.709999
"271","2015-09-09",23.200001
"272","2015-09-10",24.15
"273","2015-09-11",24.450001
"274","2015-09-14",24.870001
"275","2015-09-15",25.24
"276","2015-09-16",23.57
"277","2015-09-17",25.35
"278","2015-09-18",25.950001
"279","2015-09-21",24.32
"280","2015-09-22",23.84
"281","2015-09-23",24.049999
"282","2015-09-24",23.940001
"283","2015-09-25",21.5
"284","2015-09-28",19.57
"285","2015-09-29",17.450001
"286","2015-09-30",17.809999
"287","2015-10-01",17.219999
"288","2015-10-02",18.76
"289","2015-10-05",20.15
"290","2015-10-06",18.82
"291","2015-10-07",20
"292","2015-10-08",18.76
"293","2015-10-09",19.15
"294","2015-10-12",19.360001
"295","2015-10-13",19.120001
"296","2015-10-14",20.73
"297","2015-10-15",22.719999
"298","2015-10-16",22.26
"299","2015-10-19",22.530001
"300","2015-10-20",20.969999
"301","2015-10-21",21.309999
"302","2015-10-22",20.51
"303","2015-10-23",21.620001
"304","2015-10-26",21.92
"305","2015-10-27",22.280001
"306","2015-10-28",23.25
"307","2015-10-29",21.76
"308","2015-10-30",21.639999
"309","2015-11-02",22.01
"310","2015-11-03",22.83
"311","2015-11-04",23.360001
"312","2015-11-05",22.93
"313","2015-11-06",22.950001
"314","2015-11-09",23.98
"315","2015-11-10",24.459999
"316","2015-11-11",27.799999
"317","2015-11-12",28.790001
"318","2015-11-13",29.43
"319","2015-11-16",28.780001
"320","2015-11-17",28.59
"321","2015-11-18",29.02
"322","2015-11-19",28.700001
"323","2015-11-20",28.17
"324","2015-11-23",28.33
"325","2015-11-24",28.700001
"326","2015-11-25",29
"327","2015-11-27",28.799999
"328","2015-11-30",26.389999
"329","2015-12-01",26.73
"330","2015-12-02",27.59
"331","2015-12-03",26.620001
"332","2015-12-04",26.809999
"333","2015-12-07",25.5
"334","2015-12-08",25.709999
"335","2015-12-09",25.92
"336","2015-12-10",26.549999
"337","2015-12-11",27.32
"338","2015-12-14",26.23
"339","2015-12-15",27.440001
"340","2015-12-16",29.620001
"341","2015-12-17",29.799999
"342","2015-12-18",29.33
"343","2015-12-21",28.35
"344","2015-12-22",28.1
"345","2015-12-23",28.48
"346","2015-12-24",27.91
"347","2015-12-28",27.549999
"348","2015-12-29",28.200001
"349","2015-12-30",27.610001
"350","2015-12-31",27.75
"351","2016-01-04",26.030001
"352","2016-01-05",24.4
"353","2016-01-06",21.049999
"354","2016-01-07",21.09
"355","2016-01-08",20.16
"356","2016-01-11",18.610001
"357","2016-01-12",18.92
"358","2016-01-13",17.6
"359","2016-01-14",17.73
"360","2016-01-15",17.07
"361","2016-01-19",16.67
"362","2016-01-20",17.110001
"363","2016-01-21",16.18
"364","2016-01-22",16.809999
"365","2016-01-25",16.34
"366","2016-01-26",16.08
"367","2016-01-27",15.1
"368","2016-01-28",14.34
"369","2016-01-29",14.92
"370","2016-02-01",15.5
"371","2016-02-02",14.84
"372","2016-02-03",14.14
"373","2016-02-04",14.05
"374","2016-02-05",13.8
"375","2016-02-08",12.97
"376","2016-02-09",12.79
"377","2016-02-10",13.2
"378","2016-02-11",13.96
"379","2016-02-12",14.33
"380","2016-02-16",14.51
"381","2016-02-17",14.91
"382","2016-02-18",14.45
"383","2016-02-19",14.68
"384","2016-02-22",14.85
"385","2016-02-23",14.44
"386","2016-02-24",14.53
"387","2016-02-25",13.73
"388","2016-02-26",13.71
"389","2016-02-29",12.67
"390","2016-03-01",14.44
"391","2016-03-02",14.72
"392","2016-03-03",14.92
"393","2016-03-04",16.01
"394","2016-03-07",16.379999
"395","2016-03-08",15.84
"396","2016-03-09",15.64
"397","2016-03-10",15.48
"398","2016-03-11",16.17
"399","2016-03-14",16.1
"400","2016-03-15",14.85
"401","2016-03-16",14.45
"402","2016-03-17",14.14
"403","2016-03-18",14.83
"404","2016-03-21",15.04
"405","2016-03-22",15.18
"406","2016-03-23",14.29
"407","2016-03-24",13.54
"408","2016-03-28",13.45
"409","2016-03-29",14.82
"410","2016-03-30",14.79
"411","2016-03-31",14.92
"412","2016-04-01",16.139999
"413","2016-04-04",16.18
"414","2016-04-05",16.02
"415","2016-04-06",17.459999
"416","2016-04-07",16.67
"417","2016-04-08",16.129999
"418","2016-04-11",15.9
"419","2016-04-12",16.23
"420","2016-04-13",16.879999
"421","2016-04-14",17.01
"422","2016-04-15",17.32
"423","2016-04-18",17.5
"424","2016-04-19",16.74
"425","2016-04-20",16.75
"426","2016-04-21",17.01
"427","2016-04-22",16.98
"428","2016-04-25",16.02
"429","2016-04-26",16.129999
"430","2016-04-27",15.55
"431","2016-04-28",14.62
"432","2016-04-29",14.26
"433","2016-05-02",13.96
"434","2016-05-03",13.84
"435","2016-05-04",13.02
"436","2016-05-05",12.68
"437","2016-05-06",12.14
"438","2016-05-09",12.26
"439","2016-05-10",11.99
"440","2016-05-11",11.29
"441","2016-05-12",10.79
"442","2016-05-13",11.69
"443","2016-05-16",11.99
"444","2016-05-17",11.35
"445","2016-05-18",11.86
"446","2016-05-19",11.69
"447","2016-05-20",13.76
"448","2016-05-23",13.51
"449","2016-05-24",13.68
"450","2016-05-25",14.46
"451","2016-05-26",14.21
"452","2016-05-27",14.33
"453","2016-05-31",14.69
"454","2016-06-01",15.45
"455","2016-06-02",16.379999
"456","2016-06-03",16.08
"457","2016-06-06",16.709999
"458","2016-06-07",15.6
"459","2016-06-08",15.65
"460","2016-06-09",15.07
"461","2016-06-10",14.96
"462","2016-06-13",14.96
"463","2016-06-14",15.13
"464","2016-06-15",15.3
"465","2016-06-16",15.86
"466","2016-06-17",14.98
"467","2016-06-20",15.37
"468","2016-06-21",15.2
"469","2016-06-22",15.01
"470","2016-06-23",16.25
"471","2016-06-24",15.58
"472","2016-06-27",14.93
"473","2016-06-28",15.68
"474","2016-06-29",15.75
"475","2016-06-30",15.88
"476","2016-07-01",16.08
"477","2016-07-05",15.97
"478","2016-07-06",15.89
"479","2016-07-07",15.54
"480","2016-07-08",15.86
"481","2016-07-11",15.59
"482","2016-07-12",15.77
"483","2016-07-13",15.59
"484","2016-07-14",14.93
"485","2016-07-15",14.98
"486","2016-07-18",14.9
"487","2016-07-19",14.57
"488","2016-07-20",14.88
"489","2016-07-21",14.67
"490","2016-07-22",14.8
"491","2016-07-25",14.7
"492","2016-07-26",14.46
"493","2016-07-27",14.78
"494","2016-07-28",14.46
"495","2016-07-29",14.36
"496","2016-08-01",14.75
"497","2016-08-02",14.2
"498","2016-08-03",14.69
"499","2016-08-04",15.22
"500","2016-08-05",14.93
"501","2016-08-08",15.2
"502","2016-08-09",15.97
"503","2016-08-10",15.15
"504","2016-08-11",16.01
"505","2016-08-12",16.389999
"506","2016-08-15",17.02
"507","2016-08-16",17.15
"508","2016-08-17",16.610001
"509","2016-08-18",16.77
"510","2016-08-19",17.139999
"511","2016-08-22",17.309999
"512","2016-08-23",17.26
"513","2016-08-24",16.209999
"514","2016-08-25",15.68
"515","2016-08-26",16.01
"516","2016-08-29",16.190001
"517","2016-08-30",16.42
"518","2016-08-31",16.450001
"519","2016-09-01",16.84
"520","2016-09-02",17.219999
"521","2016-09-06",19.059999
"522","2016-09-07",18.67
"523","2016-09-08",18.52
"524","2016-09-09",17.860001
"525","2016-09-12",18.51
"526","2016-09-13",17.73
"527","2016-09-14",17.780001
"528","2016-09-15",18
"529","2016-09-16",17.799999
"530","2016-09-19",17.280001
"531","2016-09-20",17.6
"532","2016-09-21",18.48
"533","2016-09-22",18.389999
"534","2016-09-23",17.65
"535","2016-09-26",17.129999
"536","2016-09-27",17.34
"537","2016-09-28",17.07
"538","2016-09-29",17.26
"539","2016-09-30",18.190001
"540","2016-10-03",17.629999
"541","2016-10-04",17.549999
"542","2016-10-05",18.43
"543","2016-10-06",17.68
"544","2016-10-07",17.860001
"545","2016-10-10",18.35
"546","2016-10-11",17.65
"547","2016-10-12",17.15
"548","2016-10-13",17
"549","2016-10-14",16.700001
"550","2016-10-17",16.15
"551","2016-10-18",16.9
"552","2016-10-19",16.549999
"553","2016-10-20",17.049999
"554","2016-10-21",16.85
"555","2016-10-24",16.549999
"556","2016-10-25",16.025
"557","2016-10-26",16.049999
"558","2016-10-27",15.95
"559","2016-10-28",15.7
"560","2016-10-31",15.1
"561","2016-11-01",15.1
"562","2016-11-02",15.05
"563","2016-11-03",13.6
"564","2016-11-04",13.65
"565","2016-11-07",14.55
"566","2016-11-08",14.5
"567","2016-11-09",16
"568","2016-11-10",17.049999
"569","2016-11-11",18.450001
"570","2016-11-14",18.75
"571","2016-11-15",18.200001
"572","2016-11-16",17.950001
"573","2016-11-17",18.15
"574","2016-11-18",18.1
"575","2016-11-21",18.1
"576","2016-11-22",17.950001
"577","2016-11-23",18.5
"578","2016-11-25",18.549999
"579","2016-11-28",17.85
"580","2016-11-29",17.75
"581","2016-11-30",17
"582","2016-12-01",15.35
"583","2016-12-02",15.55
"584","2016-12-05",15.15
"585","2016-12-06",16.200001
"586","2016-12-07",16.200001
"587","2016-12-08",17.4
"588","2016-12-09",18.15
"589","2016-12-12",18.549999
"590","2016-12-13",17.75
"591","2016-12-14",16.85
"592","2016-12-15",16.450001
"593","2016-12-16",17.1
"594","2016-12-19",16.85
"595","2016-12-20",16.65
"596","2016-12-21",16.049999
"597","2016-12-22",15.8
"598","2016-12-23",16
"599","2016-12-27",15.75
"600","2016-12-28",15.55
"601","2016-12-29",15.7
"602","2016-12-30",15.9
"603","2017-01-03",15.65
"604","2017-01-04",16.200001
"605","2017-01-05",17.950001
"606","2017-01-06",17.75
"607","2017-01-09",17.65
"608","2017-01-10",17.6
"609","2017-01-11",16.6
"610","2017-01-12",16.6
"611","2017-01-13",16.75
"612","2017-01-17",15.9
"613","2017-01-18",15.65
"614","2017-01-19",15.4
"615","2017-01-20",15.1
"616","2017-01-23",14.95
"617","2017-01-24",14.95
"618","2017-01-25",14.35
"619","2017-01-26",14.25
"620","2017-01-27",14.1
"621","2017-01-30",14.05
"622","2017-01-31",14.65
"623","2017-02-01",13.95
"624","2017-02-02",14.1
"625","2017-02-03",14.35
"626","2017-02-06",14.4
"627","2017-02-07",14.5
"628","2017-02-08",14.65
"629","2017-02-09",14.95
"630","2017-02-10",15.25
"631","2017-02-13",15.3
"632","2017-02-14",15.2
"633","2017-02-15",15.25
"634","2017-02-16",15.05
"635","2017-02-17",15.55
"636","2017-02-21",15.55
"637","2017-02-22",15.15
"638","2017-02-23",14.95
"639","2017-02-24",14.55
"640","2017-02-27",15.55
"641","2017-02-28",14.85
"642","2017-03-01",15.4
"643","2017-03-02",15.35
"644","2017-03-03",14.5
"645","2017-03-06",14
"646","2017-03-07",13.85
"647","2017-03-08",13.4
"648","2017-03-09",13.25
"649","2017-03-10",13.15
"650","2017-03-13",12.7
"651","2017-03-14",12.25
"652","2017-03-15",12.75
"653","2017-03-16",13.05
"654","2017-03-17",13.45
"655","2017-03-20",13.1
"656","2017-03-21",12.25
"657","2017-03-22",13.15
"658","2017-03-23",13.1
"659","2017-03-24",12.85
"660","2017-03-27",12.7
"661","2017-03-28",12.75
"662","2017-03-29",12.25
"663","2017-03-30",12.25
"664","2017-03-31",12.25
"665","2017-04-03",11.95
"666","2017-04-04",11.8
"667","2017-04-05",11.5
"668","2017-04-06",12.15
"669","2017-04-07",12.6
"670","2017-04-10",12.85
"671","2017-04-11",12.7
"672","2017-04-12",12.45
"673","2017-04-13",12.5
"674","2017-04-17",12.3
"675","2017-04-18",12.25
"676","2017-04-19",12.2
"677","2017-04-20",12.55
"678","2017-04-21",12.35
"679","2017-04-24",12.5
"680","2017-04-25",13.2
"681","2017-04-26",13.7
"682","2017-04-27",13.65
"683","2017-04-28",13.35
"684","2017-05-01",13.6
"685","2017-05-02",13.7
"686","2017-05-03",13.15
"687","2017-05-04",13.3
"688","2017-05-05",14.35
"689","2017-05-08",13.95
"690","2017-05-09",14.35
"691","2017-05-10",14.65
"692","2017-05-11",14.55
"693","2017-05-12",14.35
"694","2017-05-15",14.45
"695","2017-05-16",14.5
"696","2017-05-17",13.7
"697","2017-05-18",13.85
"698","2017-05-19",13.4
"699","2017-05-22",13.25
"700","2017-05-23",13.4
"701","2017-05-24",13.05
"702","2017-05-25",12.65
"703","2017-05-26",12.35
"704","2017-05-30",12.1
"705","2017-05-31",12.25
"706","2017-06-01",13.45
"707","2017-06-02",13.2
"708","2017-06-05",12.9
"709","2017-06-06",12.55
"710","2017-06-07",12.65
"711","2017-06-08",13
"712","2017-06-09",13.35
"713","2017-06-12",14.1
"714","2017-06-13",14.5
"715","2017-06-14",14.35
"716","2017-06-15",14.3
"717","2017-06-16",14.6
"718","2017-06-19",14.9
"719","2017-06-20",16.049999
"720","2017-06-21",17.5
"721","2017-06-22",17.75
"722","2017-06-23",18.75
"723","2017-06-26",18.950001
"724","2017-06-27",18.450001
"725","2017-06-28",18.35
"726","2017-06-29",18.5
"727","2017-06-30",18.85
"728","2017-07-03",19
"729","2017-07-05",19.200001
"730","2017-07-06",18.549999
"731","2017-07-07",18.700001
"732","2017-07-10",18.6
"733","2017-07-11",18.799999
"734","2017-07-12",18.950001
"735","2017-07-13",18.75
"736","2017-07-14",19.049999
"737","2017-07-17",19.549999
"738","2017-07-18",18.9
"739","2017-07-19",18.9
"740","2017-07-20",18.75
"741","2017-07-21",18.9
"742","2017-07-24",19.450001
"743","2017-07-25",19.299999
"744","2017-07-26",19.549999
"745","2017-07-27",19.1
"746","2017-07-28",18.549999
"747","2017-07-31",18.799999
"748","2017-08-01",18.700001
"749","2017-08-02",18.15
"750","2017-08-03",17.65
"751","2017-08-04",17.85
"752","2017-08-07",18.25
"753","2017-08-08",17.75
"754","2017-08-09",17.1
"755","2017-08-10",16.25
"756","2017-08-11",16.9
"757","2017-08-14",17.200001
"758","2017-08-15",19.450001
"759","2017-08-16",19.35
"760","2017-08-17",18.85
"761","2017-08-18",18.75
"762","2017-08-21",20.25
"763","2017-08-22",20.35
"764","2017-08-23",20.299999
"765","2017-08-24",20.5
"766","2017-08-25",20.049999
"767","2017-08-28",20.299999
"768","2017-08-29",20.799999
"769","2017-08-30",3.575
"770","2017-08-31",3.6
"771","2017-09-01",3.6
"772","2017-09-05",3.375
"773","2017-09-06",3.2
"774","2017-09-07",3.5
"775","2017-09-08",3.6
"776","2017-09-11",3.35
"777","2017-09-12",3.5
"778","2017-09-13",3.5
"779","2017-09-14",3.45
"780","2017-09-15",3.45
"781","2017-09-18",3.4
"782","2017-09-19",3.25
"783","2017-09-20",3.4
"784","2017-09-21",3.45
"785","2017-09-22",3.3
"786","2017-09-25",3.3
"787","2017-09-26",3.25
"788","2017-09-27",3.35
"789","2017-09-28",3.3
"790","2017-09-29",3.25
"791","2017-10-02",3.4
"792","2017-10-03",3.5
"793","2017-10-04",3.425
"794","2017-10-05",3.4
"795","2017-10-06",3.45
"796","2017-10-09",3.425
"797","2017-10-10",3.425
"798","2017-10-11",3.45
"799","2017-10-12",3.5
"800","2017-10-13",3.5
"801","2017-10-16",3.6
"802","2017-10-17",3.475
"803","2017-10-18",3.45
"804","2017-10-19",3.475
"805","2017-10-20",3.45
"806","2017-10-23",3.4
"807","2017-10-24",3.35
"808","2017-10-25",3.225
"809","2017-10-26",3
"810","2017-10-27",2.95
"811","2017-10-30",3
"812","2017-10-31",2.975
"813","2017-11-01",2.9
"814","2017-11-02",2.975
"815","2017-11-03",3
"816","2017-11-06",3
"817","2017-11-07",2.85
"818","2017-11-08",2.8
"819","2017-11-09",5.125
"820","2017-11-10",5.175
"821","2017-11-13",5.2
"822","2017-11-14",5.25
"823","2017-11-15",5.2
"824","2017-11-16",5.5
"825","2017-11-17",5.55
"826","2017-11-20",5.45
"827","2017-11-21",5.375
"828","2017-11-22",5.2
"829","2017-11-24",5.25
"830","2017-11-27",5.4
"831","2017-11-28",5.45
"832","2017-11-29",5.4
"833","2017-11-30",5.35
"834","2017-12-01",5.35
"835","2017-12-04",5.1
"836","2017-12-05",5.1
"837","2017-12-06",5
"838","2017-12-07",4.95
"839","2017-12-08",5.05
"840","2017-12-11",4.95
"841","2017-12-12",5.05
"842","2017-12-13",5.05
"843","2017-12-14",5
"844","2017-12-15",5.05
"845","2017-12-18",4.95
"846","2017-12-19",5
"847","2017-12-20",5.15
"848","2017-12-21",5.2
"849","2017-12-22",5.1
"850","2017-12-26",5.15
"851","2017-12-27",5.1
"852","2017-12-28",5.45
"853","2017-12-29",5.55
"854","2018-01-02",5.85
"855","2018-01-03",5.8
"856","2018-01-04",5.75
"857","2018-01-05",5.7
"858","2018-01-08",5.6
"859","2018-01-09",5.75
"860","2018-01-10",5.975
"861","2018-01-11",6.1
"862","2018-01-12",5.85
"863","2018-01-16",5.8
"864","2018-01-17",5.7
"865","2018-01-18",5.7
"866","2018-01-19",5.675
"867","2018-01-22",5.85
"868","2018-01-23",6
"869","2018-01-24",5.95
"870","2018-01-25",5.9
"871","2018-01-26",5.85
"872","2018-01-29",5.95
"873","2018-01-30",5.85
"874","2018-01-31",5.8
"875","2018-02-01",5.8
"876","2018-02-02",5.4
"877","2018-02-05",5.4
"878","2018-02-06",5.5
"879","2018-02-07",5.6
"880","2018-02-08",5.4
"881","2018-02-09",5.3
"882","2018-02-12",5.6
"883","2018-02-13",5.7
"884","2018-02-14",5.7
"885","2018-02-15",5.7
"886","2018-02-16",5.8
"887","2018-02-20",5.8
"888","2018-02-21",5.5
"889","2018-02-22",5.6
"890","2018-02-23",5.9
"891","2018-02-26",6
"892","2018-02-27",6
"893","2018-02-28",5.95
"894","2018-03-01",5.65
"895","2018-03-02",5.7
"896","2018-03-05",5.65
"897","2018-03-06",5.45
"898","2018-03-07",5.4
"899","2018-03-08",5.45
"900","2018-03-09",5.025
"901","2018-03-12",5.25
"902","2018-03-13",5.2
"903","2018-03-14",5.15
"904","2018-03-15",5.05
"905","2018-03-16",5.05
"906","2018-03-19",4.45
"907","2018-03-20",4.25
"908","2018-03-21",4.4
"909","2018-03-22",4.4
"910","2018-03-23",4.05
"911","2018-03-26",4.15
"912","2018-03-27",4.05
"913","2018-03-28",4.15
"914","2018-03-29",4.2
"915","2018-04-02",3.95
"916","2018-04-03",4
"917","2018-04-04",4.25
"918","2018-04-05",4.1
"919","2018-04-06",4.05
"920","2018-04-09",4
"921","2018-04-10",4.15
"922","2018-04-11",4.125
"923","2018-04-12",4.3
"924","2018-04-13",4.25
"925","2018-04-16",4.05
"926","2018-04-17",4.025
"927","2018-04-18",3.95
"928","2018-04-19",3.8
"929","2018-04-20",3.75
"930","2018-04-23",3.7
"931","2018-04-24",3.75
"932","2018-04-25",3.8
"933","2018-04-26",3.9
"934","2018-04-27",4
"935","2018-04-30",3.75
"936","2018-05-01",3.9
"937","2018-05-02",4.05
"938","2018-05-03",3.9
"939","2018-05-04",4
"940","2018-05-07",4.1
"941","2018-05-08",3.95
"942","2018-05-09",4.1
"943","2018-05-10",4.05
"944","2018-05-11",4.55
"945","2018-05-14",4.55
"946","2018-05-15",4.55
"947","2018-05-16",4.6
"948","2018-05-17",4.7
"949","2018-05-18",4.75
"950","2018-05-21",4.525
"951","2018-05-22",4.475
"952","2018-05-23",4.5
"953","2018-05-24",4.4
"954","2018-05-25",4.45
"955","2018-05-29",4.3
"956","2018-05-30",4.4
"957","2018-05-31",4.4
"958","2018-06-01",4.4
"959","2018-06-04",4.2
"960","2018-06-05",4.175
"961","2018-06-06",4.1
"962","2018-06-07",4.05
"963","2018-06-08",4
"964","2018-06-11",4.15
"965","2018-06-12",4.3
"966","2018-06-13",4.3
"967","2018-06-14",4.35
"968","2018-06-15",4.35
"969","2018-06-18",4.45
"970","2018-06-19",4.45
"971","2018-06-20",4.35
"972","2018-06-21",4.05
"973","2018-06-22",4.2
"974","2018-06-25",4
"975","2018-06-26",4.1
"976","2018-06-27",3.75
"977","2018-06-28",3.9
"978","2018-06-29",3.85
"979","2018-07-02",3.95
"980","2018-07-03",3.95
"981","2018-07-05",3.875
"982","2018-07-06",3.825
"983","2018-07-09",3.85
"984","2018-07-10",3.85
