"","date","LNTH"
"995","2019-06-07",25.32
"996","2019-06-10",25.9
"997","2019-06-11",25.24
"998","2019-06-12",26.25
"999","2019-06-13",26.5
"1000","2019-06-14",26.450001
"1001","2019-06-17",26.83
"1002","2019-06-18",27.26
"1003","2019-06-19",28.139999
"1004","2019-06-20",28.030001
"1005","2019-06-21",27.85
"1006","2019-06-24",27.610001
"1007","2019-06-25",27.76
"1008","2019-06-26",26.860001
"1009","2019-06-27",27.629999
"1010","2019-06-28",28.299999
"1011","2019-07-01",28.68
"1012","2019-07-02",28.450001
"1013","2019-07-03",28.57
"1014","2019-07-05",28.719999
"1015","2019-07-08",27.540001
"1016","2019-07-09",27.940001
"1017","2019-07-10",28.120001
"1018","2019-07-11",27.66
"1019","2019-07-12",27.76
"1020","2019-07-15",28.059999
"1021","2019-07-16",27.84
"1022","2019-07-17",27.110001
"1023","2019-07-18",27.969999
"1024","2019-07-19",28.26
"1025","2019-07-22",27.67
"1026","2019-07-23",28.139999
"1027","2019-07-24",28.940001
"1028","2019-07-25",23.110001
"1029","2019-07-26",22.77
"1030","2019-07-29",23.18
"1031","2019-07-30",23.17
"1032","2019-07-31",22.620001
"1033","2019-08-01",22.49
"1034","2019-08-02",22.49
"1035","2019-08-05",22.299999
"1036","2019-08-06",23.48
"1037","2019-08-07",23.370001
"1038","2019-08-08",23.5
"1039","2019-08-09",22.719999
"1040","2019-08-12",22.25
"1041","2019-08-13",22.459999
"1042","2019-08-14",21.299999
"1043","2019-08-15",21.889999
"1044","2019-08-16",23.1
"1045","2019-08-19",23.610001
"1046","2019-08-20",23.17
"1047","2019-08-21",23.18
"1048","2019-08-22",22.790001
"1049","2019-08-23",21.93
"1050","2019-08-26",22.35
"1051","2019-08-27",21.889999
"1052","2019-08-28",21.84
"1053","2019-08-29",21.799999
"1054","2019-08-30",21.76
"1055","2019-09-03",21.01
"1056","2019-09-04",21.360001
"1057","2019-09-05",21.82
"1058","2019-09-06",22.51
"1059","2019-09-09",22.190001
"1060","2019-09-10",22.41
"1061","2019-09-11",23.74
"1062","2019-09-12",24.030001
"1063","2019-09-13",24.620001
"1064","2019-09-16",25.18
"1065","2019-09-17",25.360001
"1066","2019-09-18",25.73
"1067","2019-09-19",25.84
"1068","2019-09-20",26.379999
"1069","2019-09-23",26.559999
"1070","2019-09-24",26.309999
"1071","2019-09-25",26.360001
"1072","2019-09-26",26.09
"1073","2019-09-27",25.32
"1074","2019-09-30",25.065001
"1075","2019-10-01",24.030001
"1076","2019-10-02",19.040001
"1077","2019-10-03",19.43
"1078","2019-10-04",19.74
"1079","2019-10-07",18.57
"1080","2019-10-08",18.549999
"1081","2019-10-09",18.469999
"1082","2019-10-10",18.58
"1083","2019-10-11",18.99
"1084","2019-10-14",18.83
"1085","2019-10-15",19.105
"1086","2019-10-16",19.01
"1087","2019-10-17",18.9
"1088","2019-10-18",18.860001
"1089","2019-10-21",18.59
"1090","2019-10-22",18.469999
"1091","2019-10-23",18.9
"1092","2019-10-24",19.24
"1093","2019-10-25",19.459999
"1094","2019-10-28",19.76
"1095","2019-10-29",19.73
"1096","2019-10-30",19.93
"1097","2019-10-31",20.85
"1098","2019-11-01",20.75
"1099","2019-11-04",21
"1100","2019-11-05",21.200001
"1101","2019-11-06",20.385
"1102","2019-11-07",20.879999
"1103","2019-11-08",21.459999
"1104","2019-11-11",21.530001
"1105","2019-11-12",20.99
"1106","2019-11-13",21.030001
"1107","2019-11-14",21.35
"1108","2019-11-15",21.540001
"1109","2019-11-18",21.030001
"1110","2019-11-19",21.129999
"1111","2019-11-20",20.77
"1112","2019-11-21",20.139999
"1113","2019-11-22",20.23
"1114","2019-11-25",20.700001
"1115","2019-11-26",20.700001
"1116","2019-11-27",20.92
"1117","2019-11-29",20.9
"1118","2019-12-02",20.264999
"1119","2019-12-03",20.15
"1120","2019-12-04",20.200001
"1121","2019-12-05",20.51
"1122","2019-12-06",20.440001
"1123","2019-12-09",20.235001
"1124","2019-12-10",20.15
"1125","2019-12-11",20.469999
"1126","2019-12-12",20.629999
"1127","2019-12-13",20.26
"1128","2019-12-16",20.6
"1129","2019-12-17",20.76
"1130","2019-12-18",21.365
"1131","2019-12-19",21.049999
"1132","2019-12-20",20.709999
"1133","2019-12-23",20.610001
"1134","2019-12-24",20.860001
"1135","2019-12-26",20.559999
"1136","2019-12-27",20.27
"1137","2019-12-30",20.26
"1138","2019-12-31",20.51
"1139","2020-01-02",19.25
"1140","2020-01-03",19.190001
"1141","2020-01-06",19.459999
"1142","2020-01-07",19.309999
"1143","2020-01-08",20.049999
"1144","2020-01-09",18.780001
"1145","2020-01-10",19.17
"1146","2020-01-13",18.049999
"1147","2020-01-14",18.52
"1148","2020-01-15",18.870001
"1149","2020-01-16",18.860001
"1150","2020-01-17",18.915001
"1151","2020-01-21",18.719999
"1152","2020-01-22",18.76
"1153","2020-01-23",18.82
"1154","2020-01-24",18.030001
"1155","2020-01-27",18.105
"1156","2020-01-28",18.17
"1157","2020-01-29",18.15
"1158","2020-01-30",17.940001
"1159","2020-01-31",17.51
"1160","2020-02-03",17.07
"1161","2020-02-04",17.52
"1162","2020-02-05",17.83
"1163","2020-02-06",17.690001
"1164","2020-02-07",17.040001
"1165","2020-02-10",17.15
"1166","2020-02-11",16.950001
"1167","2020-02-12",16.9
"1168","2020-02-13",16.83
"1169","2020-02-14",16.639999
"1170","2020-02-18",16.549999
"1171","2020-02-19",16.530001
"1172","2020-02-20",16.57
"1173","2020-02-21",16.57
"1174","2020-02-24",16.110001
"1175","2020-02-25",16.690001
"1176","2020-02-26",16.299999
"1177","2020-02-27",15.64
"1178","2020-02-28",15.55
"1179","2020-03-02",15.605
"1180","2020-03-03",15.44
"1181","2020-03-04",15.71
"1182","2020-03-05",15.06
"1183","2020-03-06",15.07
"1184","2020-03-09",14.05
"1185","2020-03-10",13.88
"1186","2020-03-11",13.62
"1187","2020-03-12",12.11
"1188","2020-03-13",12.92
"1189","2020-03-16",10.78
"1190","2020-03-17",11.76
"1191","2020-03-18",9.11
"1192","2020-03-19",10.4
"1193","2020-03-20",10.58
"1194","2020-03-23",11.06
"1195","2020-03-24",11.73
"1196","2020-03-25",11.46
"1197","2020-03-26",12.61
"1198","2020-03-27",12.12
"1199","2020-03-30",12.29
"1200","2020-03-31",12.76
"1201","2020-04-01",11.6
"1202","2020-04-02",11.16
"1203","2020-04-03",10.34
"1204","2020-04-06",11.09
"1205","2020-04-07",11.51
"1206","2020-04-08",12.93
"1207","2020-04-09",13.21
"1208","2020-04-13",13.38
"1209","2020-04-14",14.04
"1210","2020-04-15",13.04
"1211","2020-04-16",13.15
"1212","2020-04-17",13.85
"1213","2020-04-20",13.28
"1214","2020-04-21",13.31
"1215","2020-04-22",13.62
"1216","2020-04-23",13.69
"1217","2020-04-24",13.64
"1218","2020-04-27",13.55
"1219","2020-04-28",12.96
"1220","2020-04-29",14.03
"1221","2020-04-30",13.05
"1222","2020-05-01",12.07
"1223","2020-05-04",12.56
"1224","2020-05-05",12.71
"1225","2020-05-06",12.55
"1226","2020-05-07",12.83
"1227","2020-05-08",12.9
"1228","2020-05-11",12.79
"1229","2020-05-12",12.36
"1230","2020-05-13",11.82
"1231","2020-05-14",11.55
"1232","2020-05-15",11.93
"1233","2020-05-18",12.63
"1234","2020-05-19",11.85
"1235","2020-05-20",12.28
"1236","2020-05-21",12.64
"1237","2020-05-22",12.7
"1238","2020-05-26",12.77
"1239","2020-05-27",13.81
"1240","2020-05-28",14.3
"1241","2020-05-29",13.73
"1242","2020-06-01",13.88
"1243","2020-06-02",14.08
"1244","2020-06-03",14.21
"1245","2020-06-04",14.525
"1246","2020-06-05",14.61
"1247","2020-06-08",15.51
"1248","2020-06-09",15
"1249","2020-06-10",14.12
"1250","2020-06-11",12.94
"1251","2020-06-12",13.01
"1252","2020-06-15",13.59
"1253","2020-06-16",14.085
"1254","2020-06-17",13.85
"1255","2020-06-18",14.28
"1256","2020-06-19",14.83
"1257","2020-06-22",13.98
"1258","2020-06-23",13.64
"1259","2020-06-24",13.54
"1260","2020-06-25",14.01
"1261","2020-06-26",13.32
"1262","2020-06-29",14.01
"1263","2020-06-30",14.3
"1264","2020-07-01",14.1
"1265","2020-07-02",14.56
"1266","2020-07-06",14.68
"1267","2020-07-07",14.35
"1268","2020-07-08",14.38
"1269","2020-07-09",14.36
"1270","2020-07-10",14.42
"1271","2020-07-13",14.44
"1272","2020-07-14",14.99
"1273","2020-07-15",15.79
"1274","2020-07-16",15.67
"1275","2020-07-17",15.75
"1276","2020-07-20",15.64
"1277","2020-07-21",15.54
"1278","2020-07-22",15.79
"1279","2020-07-23",16.34
"1280","2020-07-24",15.79
"1281","2020-07-27",15.59
"1282","2020-07-28",15.27
"1283","2020-07-29",15.71
"1284","2020-07-30",14.65
"1285","2020-07-31",13.48
"1286","2020-08-03",13.3
"1287","2020-08-04",12.66
"1288","2020-08-05",12.6
"1289","2020-08-06",13.03
"1290","2020-08-07",13.29
"1291","2020-08-10",13.75
"1292","2020-08-11",13.68
"1293","2020-08-12",13.53
"1294","2020-08-13",13.53
"1295","2020-08-14",13.54
"1296","2020-08-17",13.5
"1297","2020-08-18",13.22
"1298","2020-08-19",13.46
"1299","2020-08-20",13.4
"1300","2020-08-21",13.15
"1301","2020-08-24",13.41
"1302","2020-08-25",13.3
"1303","2020-08-26",12.69
"1304","2020-08-27",13.01
"1305","2020-08-28",13.49
"1306","2020-08-31",13.42
"1307","2020-09-01",13.13
"1308","2020-09-02",13.44
"1309","2020-09-03",13.13
"1310","2020-09-04",13.02
"1311","2020-09-08",12.7
"1312","2020-09-09",12.99
"1313","2020-09-10",12.84
"1314","2020-09-11",12.57
"1315","2020-09-14",13.03
"1316","2020-09-15",12.85
"1317","2020-09-16",13.12
"1318","2020-09-17",13.11
"1319","2020-09-18",12.92
"1320","2020-09-21",12.47
"1321","2020-09-22",12.44
"1322","2020-09-23",11.98
"1323","2020-09-24",12.03
"1324","2020-09-25",12.2
"1325","2020-09-28",12.43
"1326","2020-09-29",12.35
"1327","2020-09-30",12.67
"1328","2020-10-01",12.9
"1329","2020-10-02",12.89
"1330","2020-10-05",13.6
"1331","2020-10-06",13.68
"1332","2020-10-07",13.86
"1333","2020-10-08",13.84
"1334","2020-10-09",13.42
"1335","2020-10-12",13.2
"1336","2020-10-13",13.07
"1337","2020-10-14",13.12
"1338","2020-10-15",13.25
"1339","2020-10-16",13.35
"1340","2020-10-19",13.18
"1341","2020-10-20",12.97
"1342","2020-10-21",12.53
"1343","2020-10-22",13.01
"1344","2020-10-23",12.93
"1345","2020-10-26",12.46
"1346","2020-10-27",11.97
"1347","2020-10-28",11.26
"1348","2020-10-29",11.205
"1349","2020-10-30",10.86
"1350","2020-11-02",10.88
"1351","2020-11-03",11.06
"1352","2020-11-04",11.24
"1353","2020-11-05",10.75
"1354","2020-11-06",11.27
"1355","2020-11-09",11.74
"1356","2020-11-10",12.09
"1357","2020-11-11",11.73
"1358","2020-11-12",11.53
"1359","2020-11-13",12.16
"1360","2020-11-16",12.21
"1361","2020-11-17",12.47
"1362","2020-11-18",12.35
"1363","2020-11-19",12.75
"1364","2020-11-20",12.51
"1365","2020-11-23",12.88
"1366","2020-11-24",13.22
"1367","2020-11-25",13
"1368","2020-11-27",13.17
