"","date","WW"
"122","2007-06-27",50.099998
"123","2007-06-28",51.130001
"124","2007-06-29",50.84
"125","2007-07-02",50.759998
"126","2007-07-03",50.970001
"127","2007-07-05",51.09
"128","2007-07-06",51.150002
"129","2007-07-09",51.310001
"130","2007-07-10",51.34
"131","2007-07-11",51.790001
"132","2007-07-12",52.84
"133","2007-07-13",52.110001
"134","2007-07-16",51.919998
"135","2007-07-17",51.400002
"136","2007-07-18",51.299999
"137","2007-07-19",51.25
"138","2007-07-20",51
"139","2007-07-23",51.330002
"140","2007-07-24",51.099998
"141","2007-07-25",50.93
"142","2007-07-26",50.009998
"143","2007-07-27",48.740002
"144","2007-07-30",48.279999
"145","2007-07-31",48.52
"146","2007-08-01",48.740002
"147","2007-08-02",53.639999
"148","2007-08-03",53.099998
"149","2007-08-06",53.860001
"150","2007-08-07",54.830002
"151","2007-08-08",56.830002
"152","2007-08-09",56.599998
"153","2007-08-10",55
"154","2007-08-13",54.209999
"155","2007-08-14",53.16
"156","2007-08-15",52.810001
"157","2007-08-16",52.950001
"158","2007-08-17",52.939999
"159","2007-08-20",52.959999
"160","2007-08-21",52.860001
"161","2007-08-22",53.16
"162","2007-08-23",52.720001
"163","2007-08-24",52.330002
"164","2007-08-27",51.939999
"165","2007-08-28",51.599998
"166","2007-08-29",51.639999
"167","2007-08-30",51.68
"168","2007-08-31",51.939999
"169","2007-09-04",52.5
"170","2007-09-05",51.93
"171","2007-09-06",51.360001
"172","2007-09-07",51.240002
"173","2007-09-10",51.049999
"174","2007-09-11",51.099998
"175","2007-09-12",51.200001
"176","2007-09-13",52.189999
"177","2007-09-14",52.52
"178","2007-09-17",52.080002
"179","2007-09-18",53.619999
"180","2007-09-19",54.639999
"181","2007-09-20",54.349998
"182","2007-09-21",54.200001
"183","2007-09-24",53.080002
"184","2007-09-25",52.549999
"185","2007-09-26",53.16
"186","2007-09-27",54.75
"187","2007-09-28",57.560001
"188","2007-10-01",57.419998
"189","2007-10-02",57.439999
"190","2007-10-03",57.57
"191","2007-10-04",57.75
"192","2007-10-05",55.939999
"193","2007-10-08",55.869999
"194","2007-10-09",55.330002
"195","2007-10-10",55.310001
"196","2007-10-11",55.400002
"197","2007-10-12",55.75
"198","2007-10-15",55.209999
"199","2007-10-16",54.32
"200","2007-10-17",53.040001
"201","2007-10-18",52.91
"202","2007-10-19",52.389999
"203","2007-10-22",52.580002
"204","2007-10-23",52.48
"205","2007-10-24",51.459999
"206","2007-10-25",51.299999
"207","2007-10-26",51.450001
"208","2007-10-29",52.009998
"209","2007-10-30",52.77
"210","2007-10-31",51.240002
"211","2007-11-01",50.759998
"212","2007-11-02",50.599998
"213","2007-11-05",51.290001
"214","2007-11-06",50.799999
"215","2007-11-07",48.099998
"216","2007-11-08",50.209999
"217","2007-11-09",49.080002
"218","2007-11-12",49.619999
"219","2007-11-13",50.18
"220","2007-11-14",50.16
"221","2007-11-15",49.98
"222","2007-11-16",49.950001
"223","2007-11-19",48.380001
"224","2007-11-20",47.59
"225","2007-11-21",47.48
"226","2007-11-23",48.25
"227","2007-11-26",47.73
"228","2007-11-27",47.740002
"229","2007-11-28",48.080002
"230","2007-11-29",47.73
"231","2007-11-30",47.75
"232","2007-12-03",47.41
"233","2007-12-04",46.599998
"234","2007-12-05",46.919998
"235","2007-12-06",47.5
"236","2007-12-07",47.41
"237","2007-12-10",47.68
"238","2007-12-11",47.529999
"239","2007-12-12",47.259998
"240","2007-12-13",46.419998
"241","2007-12-14",45.509998
"242","2007-12-17",44.950001
"243","2007-12-18",45.02
"244","2007-12-19",45.720001
"245","2007-12-20",45.709999
"246","2007-12-21",46.380001
"247","2007-12-24",46.48
"248","2007-12-26",46.189999
"249","2007-12-27",44.970001
"250","2007-12-28",45.279999
"251","2007-12-31",45.18
"252","2008-01-02",44.880001
"253","2008-01-03",43.5
"254","2008-01-04",43.799999
"255","2008-01-07",44.91
"256","2008-01-08",45.25
"257","2008-01-09",45.57
"258","2008-01-10",44.689999
"259","2008-01-11",44.790001
"260","2008-01-14",43.529999
"261","2008-01-15",42.389999
"262","2008-01-16",42.25
"263","2008-01-17",42.439999
"264","2008-01-18",42.57
"265","2008-01-22",42.32
"266","2008-01-23",42.52
"267","2008-01-24",42.25
"268","2008-01-25",41.849998
"269","2008-01-28",42.349998
"270","2008-01-29",42.919998
"271","2008-01-30",41.939999
"272","2008-01-31",42.599998
"273","2008-02-01",43.93
"274","2008-02-04",43.77
"275","2008-02-05",42.349998
"276","2008-02-06",42.799999
"277","2008-02-07",43.490002
"278","2008-02-08",43.09
"279","2008-02-11",43.799999
"280","2008-02-12",44.060001
"281","2008-02-13",46.450001
"282","2008-02-14",45.919998
"283","2008-02-15",48.169998
"284","2008-02-19",49.040001
"285","2008-02-20",48.799999
"286","2008-02-21",47.810001
"287","2008-02-22",47.75
"288","2008-02-25",48.240002
"289","2008-02-26",49.400002
"290","2008-02-27",48.830002
"291","2008-02-28",48.810001
"292","2008-02-29",47
"293","2008-03-03",47.189999
"294","2008-03-04",47.599998
"295","2008-03-05",48.419998
"296","2008-03-06",47.18
"297","2008-03-07",47.91
"298","2008-03-10",45.75
"299","2008-03-11",47.049999
"300","2008-03-12",47.360001
"301","2008-03-13",48.5
"302","2008-03-14",46.880001
"303","2008-03-17",46.639999
"304","2008-03-18",47.98
"305","2008-03-19",46.93
"306","2008-03-20",48.310001
"307","2008-03-24",49.259998
"308","2008-03-25",48.25
"309","2008-03-26",46.810001
"310","2008-03-27",45.959999
"311","2008-03-28",44.98
"312","2008-03-31",46.330002
"313","2008-04-01",48.09
"314","2008-04-02",47.200001
"315","2008-04-03",47.459999
"316","2008-04-04",47.299999
"317","2008-04-07",48.32
"318","2008-04-08",47.290001
"319","2008-04-09",46.93
"320","2008-04-10",47.400002
"321","2008-04-11",47.209999
"322","2008-04-14",47.529999
"323","2008-04-15",46.880001
"324","2008-04-16",46.130001
"325","2008-04-17",46.029999
"326","2008-04-18",45.919998
"327","2008-04-21",45.91
"328","2008-04-22",44.799999
"329","2008-04-23",44.580002
"330","2008-04-24",45.389999
"331","2008-04-25",45.41
"332","2008-04-28",46.25
"333","2008-04-29",45.389999
"334","2008-04-30",45.860001
"335","2008-05-01",47.049999
"336","2008-05-02",46.84
"337","2008-05-05",46.77
"338","2008-05-06",44.880001
"339","2008-05-07",43.66
"340","2008-05-08",43.900002
"341","2008-05-09",43.580002
"342","2008-05-12",43.849998
"343","2008-05-13",44.189999
"344","2008-05-14",44.599998
"345","2008-05-15",43.779999
"346","2008-05-16",43.43
"347","2008-05-19",43.389999
"348","2008-05-20",43.009998
"349","2008-05-21",42.549999
"350","2008-05-22",42.299999
"351","2008-05-23",41.470001
"352","2008-05-27",41.169998
"353","2008-05-28",41.200001
"354","2008-05-29",42.099998
"355","2008-05-30",41.810001
"356","2008-06-02",40.490002
"357","2008-06-03",40.950001
"358","2008-06-04",41.619999
"359","2008-06-05",42.130001
"360","2008-06-06",42.009998
"361","2008-06-09",41.919998
"362","2008-06-10",41.73
"363","2008-06-11",41.5
"364","2008-06-12",41.509998
"365","2008-06-13",42.279999
"366","2008-06-16",42.639999
"367","2008-06-17",41.849998
"368","2008-06-18",39.439999
"369","2008-06-19",39.110001
"370","2008-06-20",37.549999
"371","2008-06-23",37.509998
"372","2008-06-24",37.689999
"373","2008-06-25",37.900002
"374","2008-06-26",37.68
"375","2008-06-27",36.950001
"376","2008-06-30",35.610001
"377","2008-07-01",35.209999
"378","2008-07-02",34.599998
"379","2008-07-03",34.98
"380","2008-07-07",35.040001
"381","2008-07-08",35.939999
"382","2008-07-09",34.93
"383","2008-07-10",33.709999
"384","2008-07-11",34.029999
"385","2008-07-14",33.630001
"386","2008-07-15",34.09
"387","2008-07-16",33.889999
"388","2008-07-17",35.439999
"389","2008-07-18",35.02
"390","2008-07-21",34.5
"391","2008-07-22",35.950001
"392","2008-07-23",36.490002
"393","2008-07-24",35.990002
"394","2008-07-25",36.150002
"395","2008-07-28",35.57
"396","2008-07-29",36.130001
"397","2008-07-30",35.700001
"398","2008-07-31",35.759998
"399","2008-08-01",38.889999
"400","2008-08-04",35.810001
"401","2008-08-05",37.450001
"402","2008-08-06",37.759998
"403","2008-08-07",37.700001
"404","2008-08-08",39.52
"405","2008-08-11",39.619999
"406","2008-08-12",39.77
"407","2008-08-13",39.889999
"408","2008-08-14",40.459999
"409","2008-08-15",40.59
"410","2008-08-18",40.650002
"411","2008-08-19",39.529999
"412","2008-08-20",39.389999
"413","2008-08-21",39.009998
"414","2008-08-22",40.25
"415","2008-08-25",38.959999
"416","2008-08-26",39.400002
"417","2008-08-27",39.599998
"418","2008-08-28",40.200001
"419","2008-08-29",39.599998
"420","2008-09-02",41.02
"421","2008-09-03",40.799999
"422","2008-09-04",40.439999
"423","2008-09-05",40.07
"424","2008-09-08",41.799999
"425","2008-09-09",38.09
"426","2008-09-10",38.549999
"427","2008-09-11",38.580002
"428","2008-09-12",38.509998
"429","2008-09-15",37.73
"430","2008-09-16",37.82
"431","2008-09-17",37.330002
"432","2008-09-18",38.27
"433","2008-09-19",39.810001
"434","2008-09-22",37.419998
"435","2008-09-23",37.09
"436","2008-09-24",36.759998
"437","2008-09-25",36.580002
"438","2008-09-26",37.509998
"439","2008-09-29",37.040001
"440","2008-09-30",36.599998
"441","2008-10-01",36.25
"442","2008-10-02",35.18
"443","2008-10-03",35.5
"444","2008-10-06",34.810001
"445","2008-10-07",32.5
"446","2008-10-08",33.509998
"447","2008-10-09",30.4
"448","2008-10-10",31.5
"449","2008-10-13",32.799999
"450","2008-10-14",32.830002
"451","2008-10-15",31.16
"452","2008-10-16",31.280001
"453","2008-10-17",31.01
"454","2008-10-20",31.41
"455","2008-10-21",30.690001
"456","2008-10-22",29.68
"457","2008-10-23",28.799999
"458","2008-10-24",27.719999
"459","2008-10-27",26.98
"460","2008-10-28",29.030001
"461","2008-10-29",30.07
"462","2008-10-30",30.049999
"463","2008-10-31",31.280001
"464","2008-11-03",31.959999
"465","2008-11-04",30.120001
"466","2008-11-05",29.41
"467","2008-11-06",29.120001
"468","2008-11-07",29.74
"469","2008-11-10",28.6
"470","2008-11-11",28.639999
"471","2008-11-12",28.66
"472","2008-11-13",28.799999
"473","2008-11-14",26.629999
"474","2008-11-17",26.450001
"475","2008-11-18",25.959999
"476","2008-11-19",24.51
"477","2008-11-20",22.26
"478","2008-11-21",24.040001
"479","2008-11-24",25.91
"480","2008-11-25",25.73
"481","2008-11-26",27.799999
"482","2008-11-28",28.299999
"483","2008-12-01",26.129999
"484","2008-12-02",27
"485","2008-12-03",27.629999
"486","2008-12-04",26.67
"487","2008-12-05",28.24
"488","2008-12-08",28.32
"489","2008-12-09",28.5
"490","2008-12-10",29.049999
"491","2008-12-11",28
"492","2008-12-12",28.41
"493","2008-12-15",27.51
"494","2008-12-16",28.68
"495","2008-12-17",29.26
"496","2008-12-18",29.23
"497","2008-12-19",28.799999
"498","2008-12-22",27.82
"499","2008-12-23",27.76
"500","2008-12-24",28.139999
"501","2008-12-26",28.33
"502","2008-12-29",27.639999
"503","2008-12-30",28.129999
"504","2008-12-31",29.42
"505","2009-01-02",29.110001
"506","2009-01-05",28.370001
"507","2009-01-06",28.4
"508","2009-01-07",27.48
"509","2009-01-08",27.120001
"510","2009-01-09",26.67
"511","2009-01-12",26.540001
"512","2009-01-13",26.209999
"513","2009-01-14",24.91
"514","2009-01-15",25.42
"515","2009-01-16",25.93
"516","2009-01-20",24.91
"517","2009-01-21",25.08
"518","2009-01-22",24.799999
"519","2009-01-23",23.610001
"520","2009-01-26",23.33
"521","2009-01-27",23.780001
"522","2009-01-28",24.15
"523","2009-01-29",23.129999
"524","2009-01-30",22.809999
"525","2009-02-02",22.049999
"526","2009-02-03",22.290001
"527","2009-02-04",22.17
"528","2009-02-05",22.74
"529","2009-02-06",21.629999
"530","2009-02-09",21.549999
"531","2009-02-10",20.540001
"532","2009-02-11",20.92
"533","2009-02-12",20.959999
"534","2009-02-13",20.42
"535","2009-02-17",19.690001
"536","2009-02-18",19.17
"537","2009-02-19",18.35
"538","2009-02-20",18.18
"539","2009-02-23",18
"540","2009-02-24",18.73
"541","2009-02-25",18.49
"542","2009-02-26",18.18
"543","2009-02-27",18.1
"544","2009-03-02",17.09
"545","2009-03-03",16.700001
"546","2009-03-04",16.889999
"547","2009-03-05",19.41
"548","2009-03-06",18.370001
"549","2009-03-09",17.110001
"550","2009-03-10",18.15
"551","2009-03-11",18.09
"552","2009-03-12",19.09
"553","2009-03-13",19.379999
"554","2009-03-16",19.110001
"555","2009-03-17",20.219999
"556","2009-03-18",19.610001
"557","2009-03-19",19.58
"558","2009-03-20",18.92
"559","2009-03-23",19.75
"560","2009-03-24",19.35
"561","2009-03-25",19.639999
"562","2009-03-26",20.42
"563","2009-03-27",19.52
"564","2009-03-30",19.07
"565","2009-03-31",18.549999
"566","2009-04-01",18.58
"567","2009-04-02",19.35
"568","2009-04-03",19.799999
"569","2009-04-06",20.02
"570","2009-04-07",19.469999
"571","2009-04-08",19.23
"572","2009-04-09",20.190001
"573","2009-04-13",20.57
"574","2009-04-14",20.389999
"575","2009-04-15",21.1
"576","2009-04-16",21.950001
"577","2009-04-17",23.299999
"578","2009-04-20",23.02
"579","2009-04-21",22.540001
"580","2009-04-22",22.85
"581","2009-04-23",22.27
"582","2009-04-24",23.209999
"583","2009-04-27",24.059999
"584","2009-04-28",24.059999
"585","2009-04-29",24.709999
"586","2009-04-30",24.879999
"587","2009-05-01",24.75
"588","2009-05-04",25.469999
"589","2009-05-05",25.620001
"590","2009-05-06",26.059999
"591","2009-05-07",26.450001
"592","2009-05-08",24.42
"593","2009-05-11",25.299999
"594","2009-05-12",24.870001
"595","2009-05-13",23.790001
"596","2009-05-14",23.790001
"597","2009-05-15",24.27
"598","2009-05-18",24.16
"599","2009-05-19",24.27
"600","2009-05-20",24.5
"601","2009-05-21",23.75
"602","2009-05-22",23.620001
"603","2009-05-26",24.280001
"604","2009-05-27",23.700001
"605","2009-05-28",23.75
"606","2009-05-29",23.43
"607","2009-06-01",25.25
"608","2009-06-02",25.6
"609","2009-06-03",26.32
"610","2009-06-04",26.51
"611","2009-06-05",26.65
"612","2009-06-08",26.57
"613","2009-06-09",26.43
"614","2009-06-10",25.99
"615","2009-06-11",26.75
"616","2009-06-12",26.809999
"617","2009-06-15",25.82
"618","2009-06-16",25.41
"619","2009-06-17",25.549999
"620","2009-06-18",25.209999
"621","2009-06-19",25.139999
"622","2009-06-22",24.309999
"623","2009-06-23",23.870001
"624","2009-06-24",23.809999
"625","2009-06-25",24.450001
"626","2009-06-26",25.34
"627","2009-06-29",25.780001
"628","2009-06-30",25.77
"629","2009-07-01",25.790001
"630","2009-07-02",25.280001
"631","2009-07-06",25.23
"632","2009-07-07",24.110001
"633","2009-07-08",24.459999
"634","2009-07-09",24.18
"635","2009-07-10",24.190001
"636","2009-07-13",24.09
"637","2009-07-14",24.450001
"638","2009-07-15",24.969999
"639","2009-07-16",25.059999
"640","2009-07-17",25.49
"641","2009-07-20",26.110001
"642","2009-07-21",26.26
"643","2009-07-22",26.52
"644","2009-07-23",27.110001
"645","2009-07-24",26.75
"646","2009-07-27",26.93
"647","2009-07-28",27.07
"648","2009-07-29",27.030001
"649","2009-07-30",27.48
"650","2009-07-31",27.879999
"651","2009-08-03",27.83
"652","2009-08-04",28.360001
"653","2009-08-05",27.99
"654","2009-08-06",27.870001
"655","2009-08-07",29.98
"656","2009-08-10",29.77
"657","2009-08-11",29.18
"658","2009-08-12",29.43
"659","2009-08-13",29.780001
"660","2009-08-14",29.17
"661","2009-08-17",28.309999
"662","2009-08-18",28.59
"663","2009-08-19",28.690001
"664","2009-08-20",28.02
"665","2009-08-21",28.360001
"666","2009-08-24",27.719999
"667","2009-08-25",27.75
"668","2009-08-26",27.65
"669","2009-08-27",27.790001
"670","2009-08-28",27.66
"671","2009-08-31",27.43
"672","2009-09-01",26.389999
"673","2009-09-02",26.049999
"674","2009-09-03",25.99
"675","2009-09-04",25.9
"676","2009-09-08",25.790001
"677","2009-09-09",26.08
"678","2009-09-10",26.389999
"679","2009-09-11",26
"680","2009-09-14",25.93
"681","2009-09-15",26.01
"682","2009-09-16",26.290001
"683","2009-09-17",25.809999
"684","2009-09-18",25.879999
"685","2009-09-21",26.85
"686","2009-09-22",28.059999
"687","2009-09-23",27.84
"688","2009-09-24",26.93
"689","2009-09-25",26.82
"690","2009-09-28",27.190001
"691","2009-09-29",27.549999
"692","2009-09-30",27.440001
"693","2009-10-01",26.9
"694","2009-10-02",26.1
"695","2009-10-05",26.27
"696","2009-10-06",26.440001
"697","2009-10-07",26.450001
"698","2009-10-08",26.940001
"699","2009-10-09",27.16
"700","2009-10-12",27.110001
"701","2009-10-13",27.469999
"702","2009-10-14",27.610001
"703","2009-10-15",27.75
"704","2009-10-16",27.66
"705","2009-10-19",28.09
"706","2009-10-20",27.98
"707","2009-10-21",27.91
"708","2009-10-22",27.959999
"709","2009-10-23",27.5
"710","2009-10-26",27.25
"711","2009-10-27",27.040001
"712","2009-10-28",26.700001
"713","2009-10-29",27
"714","2009-10-30",26.51
"715","2009-11-02",26.49
"716","2009-11-03",26.42
"717","2009-11-04",26.48
"718","2009-11-05",27.059999
"719","2009-11-06",26.91
"720","2009-11-09",27.5
"721","2009-11-10",27.49
"722","2009-11-11",26.51
"723","2009-11-12",26.469999
"724","2009-11-13",26.559999
"725","2009-11-16",27.120001
"726","2009-11-17",26.83
"727","2009-11-18",27.049999
"728","2009-11-19",26.9
"729","2009-11-20",27.059999
"730","2009-11-23",27.530001
"731","2009-11-24",27.780001
"732","2009-11-25",27.9
"733","2009-11-27",27.459999
"734","2009-11-30",27.68
"735","2009-12-01",27.65
"736","2009-12-02",27.6
"737","2009-12-03",27.530001
"738","2009-12-04",28.01
"739","2009-12-07",27.809999
"740","2009-12-08",27.83
"741","2009-12-09",27.76
"742","2009-12-10",27.65
"743","2009-12-11",27.709999
"744","2009-12-14",28.129999
"745","2009-12-15",28.450001
"746","2009-12-16",28.43
"747","2009-12-17",28.459999
"748","2009-12-18",28.299999
"749","2009-12-21",28.530001
"750","2009-12-22",28.870001
"751","2009-12-23",29.190001
"752","2009-12-24",29.16
"753","2009-12-28",29.139999
"754","2009-12-29",29.129999
"755","2009-12-30",29.35
"756","2009-12-31",29.16
"757","2010-01-04",29.18
"758","2010-01-05",29.129999
"759","2010-01-06",29.379999
"760","2010-01-07",29.379999
"761","2010-01-08",29.370001
"762","2010-01-11",29.33
"763","2010-01-12",29.32
"764","2010-01-13",29.370001
"765","2010-01-14",29.42
"766","2010-01-15",29.120001
"767","2010-01-19",29.02
"768","2010-01-20",29.09
"769","2010-01-21",28.99
"770","2010-01-22",28.879999
"771","2010-01-25",28.969999
"772","2010-01-26",28.68
"773","2010-01-27",28.92
"774","2010-01-28",28.940001
"775","2010-01-29",28.860001
"776","2010-02-01",28.959999
"777","2010-02-02",29.059999
"778","2010-02-03",29.25
"779","2010-02-04",28.719999
"780","2010-02-05",28.559999
"781","2010-02-08",28.309999
"782","2010-02-09",28.32
"783","2010-02-10",28.26
"784","2010-02-11",28.200001
"785","2010-02-12",28.92
"786","2010-02-16",28.85
"787","2010-02-17",29.120001
"788","2010-02-18",29.379999
"789","2010-02-19",29.98
"790","2010-02-22",30.190001
"791","2010-02-23",30.24
"792","2010-02-24",30.25
"793","2010-02-25",30.15
"794","2010-02-26",25.719999
"795","2010-03-01",24.809999
"796","2010-03-02",24.700001
"797","2010-03-03",24.559999
"798","2010-03-04",24.389999
"799","2010-03-05",24.67
"800","2010-03-08",24.84
"801","2010-03-09",24.809999
"802","2010-03-10",25.040001
"803","2010-03-11",25.059999
"804","2010-03-12",25.25
"805","2010-03-15",25.15
"806","2010-03-16",25.27
"807","2010-03-17",25.290001
"808","2010-03-18",25.299999
"809","2010-03-19",25.200001
"810","2010-03-22",25.57
"811","2010-03-23",26
"812","2010-03-24",25.889999
"813","2010-03-25",25.6
"814","2010-03-26",25.719999
"815","2010-03-29",25.780001
"816","2010-03-30",25.620001
"817","2010-03-31",25.530001
"818","2010-04-01",25.559999
"819","2010-04-05",25.870001
"820","2010-04-06",26.190001
"821","2010-04-07",26.66
"822","2010-04-08",27
"823","2010-04-09",27.030001
"824","2010-04-12",27.16
"825","2010-04-13",27.26
"826","2010-04-14",27.66
"827","2010-04-15",27.91
"828","2010-04-16",27.559999
"829","2010-04-19",27.34
"830","2010-04-20",27.32
"831","2010-04-21",27.1
"832","2010-04-22",27.07
"833","2010-04-23",27.24
"834","2010-04-26",27.02
"835","2010-04-27",26.77
"836","2010-04-28",26.67
"837","2010-04-29",26.610001
"838","2010-04-30",26.57
"839","2010-05-03",27.200001
"840","2010-05-04",27.16
"841","2010-05-05",28.02
"842","2010-05-06",27.530001
"843","2010-05-07",26.27
"844","2010-05-10",27.41
"845","2010-05-11",27.66
"846","2010-05-12",28.1
"847","2010-05-13",28.02
"848","2010-05-14",27.68
"849","2010-05-17",28.219999
"850","2010-05-18",27.99
"851","2010-05-19",28
"852","2010-05-20",27.610001
"853","2010-05-21",27.690001
"854","2010-05-24",27.52
"855","2010-05-25",26.76
"856","2010-05-26",26.77
"857","2010-05-27",27.68
"858","2010-05-28",27.42
"859","2010-06-01",26.379999
"860","2010-06-02",26.559999
"861","2010-06-03",27.120001
"862","2010-06-04",26.280001
"863","2010-06-07",26.07
"864","2010-06-08",26.370001
"865","2010-06-09",26.26
"866","2010-06-10",26.6
"867","2010-06-11",26.790001
"868","2010-06-14",26.76
"869","2010-06-15",26.809999
"870","2010-06-16",26.67
"871","2010-06-17",26.629999
"872","2010-06-18",26.65
"873","2010-06-21",26.42
"874","2010-06-22",26.059999
"875","2010-06-23",26.1
"876","2010-06-24",25.91
"877","2010-06-25",25.940001
"878","2010-06-28",25.940001
"879","2010-06-29",25.790001
"880","2010-06-30",25.690001
"881","2010-07-01",25.4
"882","2010-07-02",25.190001
"883","2010-07-06",24.870001
"884","2010-07-07",24.84
"885","2010-07-08",25.629999
"886","2010-07-09",26.049999
"887","2010-07-12",26.02
"888","2010-07-13",26.42
"889","2010-07-14",26.5
"890","2010-07-15",26.83
"891","2010-07-16",26.43
"892","2010-07-19",26.5
"893","2010-07-20",26.190001
"894","2010-07-21",26
"895","2010-07-22",26.24
"896","2010-07-23",26.780001
"897","2010-07-26",27
"898","2010-07-27",27.110001
"899","2010-07-28",27.23
"900","2010-07-29",27.209999
"901","2010-07-30",27.389999
"902","2010-08-02",27.879999
"903","2010-08-03",27.440001
"904","2010-08-04",27.809999
"905","2010-08-05",27.6
"906","2010-08-06",29.23
"907","2010-08-09",29.33
"908","2010-08-10",29.32
"909","2010-08-11",28.889999
"910","2010-08-12",28.82
"911","2010-08-13",28.719999
"912","2010-08-16",29.25
"913","2010-08-17",29.450001
"914","2010-08-18",29.549999
"915","2010-08-19",29.26
"916","2010-08-20",29.42
"917","2010-08-23",28.82
"918","2010-08-24",28.73
"919","2010-08-25",28.799999
"920","2010-08-26",29.02
"921","2010-08-27",29.280001
"922","2010-08-30",28.84
"923","2010-08-31",28.52
"924","2010-09-01",28.73
"925","2010-09-02",29.02
"926","2010-09-03",29.700001
"927","2010-09-07",29.459999
"928","2010-09-08",29.58
"929","2010-09-09",30.08
"930","2010-09-10",30.379999
"931","2010-09-13",30.93
"932","2010-09-14",31.139999
"933","2010-09-15",31
"934","2010-09-16",30.6
"935","2010-09-17",30.700001
"936","2010-09-20",31.540001
"937","2010-09-21",31.23
"938","2010-09-22",31.24
"939","2010-09-23",30.93
"940","2010-09-24",31.92
"941","2010-09-27",31.299999
"942","2010-09-28",31.65
"943","2010-09-29",31.42
"944","2010-09-30",31.190001
"945","2010-10-01",31.25
"946","2010-10-04",31.280001
"947","2010-10-05",31.700001
"948","2010-10-06",31.66
"949","2010-10-07",31.76
"950","2010-10-08",32.34
"951","2010-10-11",32.599998
"952","2010-10-12",32.209999
"953","2010-10-13",32.25
"954","2010-10-14",32.060001
"955","2010-10-15",32.34
"956","2010-10-18",32.290001
"957","2010-10-19",32.450001
"958","2010-10-20",32.810001
"959","2010-10-21",32.869999
"960","2010-10-22",33.549999
"961","2010-10-25",33.580002
