"","date","CDLX"
"253","2019-02-12",17.15
"254","2019-02-13",17.299999
"255","2019-02-14",17.139999
"256","2019-02-15",17.219999
"257","2019-02-19",18
"258","2019-02-20",18.469999
"259","2019-02-21",18.309999
"260","2019-02-22",18.530001
"261","2019-02-25",18.35
"262","2019-02-26",17.68
"263","2019-02-27",17.690001
"264","2019-02-28",17.620001
"265","2019-03-01",19.24
"266","2019-03-04",18.110001
"267","2019-03-05",18.41
"268","2019-03-06",17.09
"269","2019-03-07",16.51
"270","2019-03-08",16
"271","2019-03-11",16.190001
"272","2019-03-12",15.91
"273","2019-03-13",15.51
"274","2019-03-14",15.51
"275","2019-03-15",15.55
"276","2019-03-18",15.69
"277","2019-03-19",15.65
"278","2019-03-20",16
"279","2019-03-21",16.129999
"280","2019-03-22",15.35
"281","2019-03-25",15.78
"282","2019-03-26",15.8
"283","2019-03-27",15.99
"284","2019-03-28",16.52
"285","2019-03-29",16.540001
"286","2019-04-01",17.049999
"287","2019-04-02",17.09
"288","2019-04-03",16.74
"289","2019-04-04",16.799999
"290","2019-04-05",16.82
"291","2019-04-08",16.280001
"292","2019-04-09",15.95
"293","2019-04-10",15.72
"294","2019-04-11",15.7
"295","2019-04-12",15.49
"296","2019-04-15",15.3
"297","2019-04-16",15.51
"298","2019-04-17",14.89
"299","2019-04-18",14.75
"300","2019-04-22",14.58
"301","2019-04-23",14.89
"302","2019-04-24",14.93
"303","2019-04-25",14.98
"304","2019-04-26",15.05
"305","2019-04-29",15.12
"306","2019-04-30",15.6
"307","2019-05-01",15.61
"308","2019-05-02",15.8
"309","2019-05-03",16.959999
"310","2019-05-06",17.389999
"311","2019-05-07",17.120001
"312","2019-05-08",17.58
"313","2019-05-09",16.870001
"314","2019-05-10",21.25
"315","2019-05-13",21
"316","2019-05-14",20.18
"317","2019-05-15",20.07
"318","2019-05-16",20.1
"319","2019-05-17",19.780001
"320","2019-05-20",20.379999
"321","2019-05-21",21.41
"322","2019-05-22",21.799999
"323","2019-05-23",21.790001
"324","2019-05-24",22.5
"325","2019-05-28",23.549999
"326","2019-05-29",23.07
"327","2019-05-30",23.15
"328","2019-05-31",22.950001
"329","2019-06-03",23.01
"330","2019-06-04",23.26
"331","2019-06-05",24.99
"332","2019-06-06",24.49
"333","2019-06-07",25.860001
"334","2019-06-10",25.549999
"335","2019-06-11",25.09
"336","2019-06-12",25.049999
"337","2019-06-13",25.67
"338","2019-06-14",25.17
"339","2019-06-17",25.01
"340","2019-06-18",24.93
"341","2019-06-19",24.440001
"342","2019-06-20",24.01
"343","2019-06-21",23.860001
"344","2019-06-24",23.870001
"345","2019-06-25",23.610001
"346","2019-06-26",23.540001
"347","2019-06-27",24.59
"348","2019-06-28",25.98
"349","2019-07-01",28.51
"350","2019-07-02",29.790001
"351","2019-07-03",29.5
"352","2019-07-05",29.58
"353","2019-07-08",28.889999
"354","2019-07-09",28.709999
"355","2019-07-10",28.25
"356","2019-07-11",27.969999
"357","2019-07-12",28.040001
"358","2019-07-15",27.65
"359","2019-07-16",27.65
"360","2019-07-17",27.6
"361","2019-07-18",27.950001
"362","2019-07-19",27.700001
"363","2019-07-22",27.629999
"364","2019-07-23",28.25
"365","2019-07-24",29.76
"366","2019-07-25",28.51
"367","2019-07-26",29.059999
"368","2019-07-29",29.15
"369","2019-07-30",29.110001
"370","2019-07-31",28.4
"371","2019-08-01",28.530001
"372","2019-08-02",28.280001
"373","2019-08-05",27.290001
"374","2019-08-06",27.190001
"375","2019-08-07",27.41
"376","2019-08-08",32.939999
"377","2019-08-09",32.900002
"378","2019-08-12",31.540001
"379","2019-08-13",34.009998
"380","2019-08-14",33.93
"381","2019-08-15",33.259998
"382","2019-08-16",33.98
"383","2019-08-19",32.630001
"384","2019-08-20",32.5
"385","2019-08-21",32.529999
"386","2019-08-22",32.41
"387","2019-08-23",33.369999
"388","2019-08-26",34.48
"389","2019-08-27",36.200001
"390","2019-08-28",36.919998
"391","2019-08-29",37.25
"392","2019-08-30",37.57
"393","2019-09-03",36.349998
"394","2019-09-04",35.439999
"395","2019-09-05",37.490002
"396","2019-09-06",38.310001
"397","2019-09-09",38.27
"398","2019-09-10",34.150002
"399","2019-09-11",37.419998
"400","2019-09-12",37.470001
"401","2019-09-13",35.419998
"402","2019-09-16",33.91
"403","2019-09-17",34.419998
"404","2019-09-18",34.099998
"405","2019-09-19",35.509998
"406","2019-09-20",36.099998
"407","2019-09-23",35.790001
"408","2019-09-24",33.369999
"409","2019-09-25",33.259998
"410","2019-09-26",33.27
"411","2019-09-27",33.400002
"412","2019-09-30",33.52
"413","2019-10-01",33.869999
"414","2019-10-02",34.77
"415","2019-10-03",34.630001
"416","2019-10-04",33.439999
"417","2019-10-07",33.73
"418","2019-10-08",33.02
"419","2019-10-09",33.779999
"420","2019-10-10",34.779999
"421","2019-10-11",36.98
"422","2019-10-14",37.099998
"423","2019-10-15",38.25
"424","2019-10-16",38.77
"425","2019-10-17",38.849998
"426","2019-10-18",38.119999
"427","2019-10-21",37.950001
"428","2019-10-22",37.080002
"429","2019-10-23",37.055
"430","2019-10-24",37.189999
"431","2019-10-25",38.099998
"432","2019-10-28",38.27
"433","2019-10-29",39.599998
"434","2019-10-30",40.599998
"435","2019-10-31",41.91
"436","2019-11-01",41.450001
"437","2019-11-04",41
"438","2019-11-05",40.669998
"439","2019-11-06",41.689999
"440","2019-11-07",40
"441","2019-11-08",40.009998
"442","2019-11-11",39.639999
"443","2019-11-12",39.849998
"444","2019-11-13",56.939999
"445","2019-11-14",58.450001
"446","2019-11-15",56.66
"447","2019-11-18",54.950001
"448","2019-11-19",59.029999
"449","2019-11-20",59.360001
"450","2019-11-21",56.450001
"451","2019-11-22",57.84
"452","2019-11-25",54.779999
"453","2019-11-26",56.689999
"454","2019-11-27",56.619999
"455","2019-11-29",56.049999
"456","2019-12-02",58.91
"457","2019-12-03",61.720001
"458","2019-12-04",63.939999
"459","2019-12-05",63.700001
"460","2019-12-06",61.349998
"461","2019-12-09",59.224998
"462","2019-12-10",58.34
"463","2019-12-11",57.689999
"464","2019-12-12",57.25
"465","2019-12-13",56.990002
"466","2019-12-16",58.950001
"467","2019-12-17",58.52
"468","2019-12-18",58.84
"469","2019-12-19",59.599998
"470","2019-12-20",61.240002
"471","2019-12-23",61.220001
"472","2019-12-24",62.450001
"473","2019-12-26",64.279999
"474","2019-12-27",64.959999
"475","2019-12-30",61.509998
"476","2019-12-31",62.860001
"477","2020-01-02",62.09
"478","2020-01-03",63.299999
"479","2020-01-06",63.529999
"480","2020-01-07",66.660004
"481","2020-01-08",67.089996
"482","2020-01-09",68.870003
"483","2020-01-10",68.230003
"484","2020-01-13",85.050003
"485","2020-01-14",87.730003
"486","2020-01-15",82.989998
"487","2020-01-16",83.949997
"488","2020-01-17",83.5
"489","2020-01-21",86.07
"490","2020-01-22",87.300003
"491","2020-01-23",86.82
"492","2020-01-24",88
"493","2020-01-27",84.18
"494","2020-01-28",85.459999
"495","2020-01-29",85.699997
"496","2020-01-30",84.660004
"497","2020-01-31",83.919998
"498","2020-02-03",84.940002
"499","2020-02-04",86.57
"500","2020-02-05",85.519997
"501","2020-02-06",92.970001
"502","2020-02-07",93.629997
"503","2020-02-10",97.769997
"504","2020-02-11",93.519997
"505","2020-02-12",93.690002
"506","2020-02-13",93.07
"507","2020-02-14",98.160004
"508","2020-02-18",102.660004
"509","2020-02-19",102.989998
"510","2020-02-20",98.879997
"511","2020-02-21",95.870003
"512","2020-02-24",91.239998
"513","2020-02-25",84.970001
"514","2020-02-26",83.879997
"515","2020-02-27",80.230003
"516","2020-02-28",79.389999
"517","2020-03-02",85.730003
"518","2020-03-03",86.199997
"519","2020-03-04",54.549999
"520","2020-03-05",52.860001
"521","2020-03-06",48.25
"522","2020-03-09",42.349998
"523","2020-03-10",45.419998
"524","2020-03-11",45.830002
"525","2020-03-12",43.48
"526","2020-03-13",50.889999
"527","2020-03-16",43.68
"528","2020-03-17",44.419998
"529","2020-03-18",29.9
"530","2020-03-19",30.530001
"531","2020-03-20",30.389999
"532","2020-03-23",29.49
"533","2020-03-24",39.509998
"534","2020-03-25",41.639999
"535","2020-03-26",42.880001
"536","2020-03-27",37
"537","2020-03-30",36.389999
"538","2020-03-31",34.959999
"539","2020-04-01",32.470001
"540","2020-04-02",30.629999
"541","2020-04-03",29.719999
"542","2020-04-06",37.509998
"543","2020-04-07",38.360001
"544","2020-04-08",42.889999
"545","2020-04-09",43.68
"546","2020-04-13",42.07
"547","2020-04-14",46.209999
"548","2020-04-15",43.25
"549","2020-04-16",44.049999
"550","2020-04-17",46.439999
"551","2020-04-20",44.369999
"552","2020-04-21",39.84
"553","2020-04-22",40.82
"554","2020-04-23",41.720001
"555","2020-04-24",42.360001
"556","2020-04-27",43.23
"557","2020-04-28",46.939999
"558","2020-04-29",48.810001
"559","2020-04-30",44.950001
"560","2020-05-01",44.759998
"561","2020-05-04",44.18
"562","2020-05-05",46.099998
"563","2020-05-06",46.43
"564","2020-05-07",48.709999
"565","2020-05-08",50.66
"566","2020-05-11",47.82
"567","2020-05-12",57.23
"568","2020-05-13",49.509998
"569","2020-05-14",51.494999
"570","2020-05-15",55.189999
"571","2020-05-18",57.709999
"572","2020-05-19",63.07
"573","2020-05-20",67.730003
"574","2020-05-21",68.739998
"575","2020-05-22",70.739998
"576","2020-05-26",66.889999
"577","2020-05-27",65.959999
"578","2020-05-28",62.580002
"579","2020-05-29",68.089996
"580","2020-06-01",73.059998
"581","2020-06-02",74.129997
"582","2020-06-03",77.629997
"583","2020-06-04",78.120003
"584","2020-06-05",79.860001
"585","2020-06-08",79.139999
"586","2020-06-09",81.279999
"587","2020-06-10",76.449997
"588","2020-06-11",69.5
"589","2020-06-12",66.845001
"590","2020-06-15",69.879997
"591","2020-06-16",74.93
"592","2020-06-17",74.830002
"593","2020-06-18",78.110001
"594","2020-06-19",74.489998
"595","2020-06-22",76.919998
"596","2020-06-23",76.220001
"597","2020-06-24",72
"598","2020-06-25",72.379997
"599","2020-06-26",68.839996
"600","2020-06-29",69.610001
"601","2020-06-30",69.980003
"602","2020-07-01",66.839996
"603","2020-07-02",67.5
"604","2020-07-06",71.360001
"605","2020-07-07",68.970001
"606","2020-07-08",70.330002
"607","2020-07-09",78.660004
"608","2020-07-10",79.169998
"609","2020-07-13",72.129997
"610","2020-07-14",70.910004
"611","2020-07-15",76.93
"612","2020-07-16",78.25
"613","2020-07-17",77.489998
"614","2020-07-20",78.5
"615","2020-07-21",73.720001
"616","2020-07-22",73.269997
"617","2020-07-23",69.529999
"618","2020-07-24",67.699997
"619","2020-07-27",69.57
"620","2020-07-28",66.790001
"621","2020-07-29",65.82
"622","2020-07-30",66.199997
"623","2020-07-31",66.419998
"624","2020-08-03",72.730003
"625","2020-08-04",72.669998
"626","2020-08-05",66.080002
"627","2020-08-06",67.959999
"628","2020-08-07",66.279999
"629","2020-08-10",71.959999
"630","2020-08-11",72.089996
"631","2020-08-12",75.089996
"632","2020-08-13",80.160004
"633","2020-08-14",81.900002
"634","2020-08-17",79.720001
"635","2020-08-18",79.959999
"636","2020-08-19",85.199997
"637","2020-08-20",85.720001
"638","2020-08-21",82.730003
"639","2020-08-24",78.169998
"640","2020-08-25",81.120003
"641","2020-08-26",81.510002
"642","2020-08-27",80.220001
"643","2020-08-28",75.720001
"644","2020-08-31",75.849998
"645","2020-09-01",79.760002
"646","2020-09-02",77.82
"647","2020-09-03",73.300003
"648","2020-09-04",70.089996
"649","2020-09-08",68.830002
"650","2020-09-09",69.519997
"651","2020-09-10",69.589996
"652","2020-09-11",66.239998
"653","2020-09-14",73.400002
"654","2020-09-15",72.269997
"655","2020-09-16",72.150002
"656","2020-09-17",64.254997
"657","2020-09-18",65.519997
"658","2020-09-21",65.639999
"659","2020-09-22",68.739998
"660","2020-09-23",64.800003
"661","2020-09-24",64.790001
"662","2020-09-25",67.919998
"663","2020-09-28",68.790001
"664","2020-09-29",70.010002
"665","2020-09-30",70.57
"666","2020-10-01",71.550003
"667","2020-10-02",71.510002
"668","2020-10-05",74.449997
"669","2020-10-06",72.910004
"670","2020-10-07",75.900002
"671","2020-10-08",78.050003
"672","2020-10-09",80.919998
"673","2020-10-12",82.870003
"674","2020-10-13",81.470001
"675","2020-10-14",84.349998
"676","2020-10-15",82.239998
"677","2020-10-16",80.379997
"678","2020-10-19",80.160004
"679","2020-10-20",79.040001
"680","2020-10-21",82.489998
"681","2020-10-22",82.839996
"682","2020-10-23",85.110001
"683","2020-10-26",84.160004
"684","2020-10-27",84.209999
"685","2020-10-28",78.620003
"686","2020-10-29",75.599998
"687","2020-10-30",73.82
"688","2020-11-02",76.459999
"689","2020-11-03",75.970001
"690","2020-11-04",83.620003
"691","2020-11-05",88.610001
"692","2020-11-06",90.57
"693","2020-11-09",101.150002
"694","2020-11-10",106.360001
"695","2020-11-11",108.330002
"696","2020-11-12",110.849998
"697","2020-11-13",112.199997
"698","2020-11-16",114.290001
"699","2020-11-17",112.82
"700","2020-11-18",113.169998
"701","2020-11-19",119
"702","2020-11-20",119.330002
"703","2020-11-23",118.980003
"704","2020-11-24",121.760002
"705","2020-11-25",123.120003
"706","2020-11-27",119.330002
