"","date","GMLP"
"103","2011-09-02",25.6
"104","2011-09-06",25.02
"105","2011-09-07",25.42
"106","2011-09-08",25.51
"107","2011-09-09",25.52
"108","2011-09-12",25.5
"109","2011-09-13",25.52
"110","2011-09-14",25.83
"111","2011-09-15",25.950001
"112","2011-09-16",25.860001
"113","2011-09-19",25.5
"114","2011-09-20",25.76
"115","2011-09-21",25.360001
"116","2011-09-22",24.309999
"117","2011-09-23",24.84
"118","2011-09-26",25.219999
"119","2011-09-27",25.65
"120","2011-09-28",25.6
"121","2011-09-29",25.75
"122","2011-09-30",25.57
"123","2011-10-03",24.469999
"124","2011-10-04",23.77
"125","2011-10-05",23.299999
"126","2011-10-06",23.99
"127","2011-10-07",24.4
"128","2011-10-10",25.459999
"129","2011-10-11",25.75
"130","2011-10-12",25.879999
"131","2011-10-13",25.75
"132","2011-10-14",25.9
"133","2011-10-17",25.049999
"134","2011-10-18",25.4
"135","2011-10-19",25.25
"136","2011-10-20",25.469999
"137","2011-10-21",25.790001
"138","2011-10-24",25.82
"139","2011-10-25",25.75
"140","2011-10-26",26.6
"141","2011-10-27",28.32
"142","2011-10-28",29
"143","2011-10-31",28.690001
"144","2011-11-01",28.549999
"145","2011-11-02",28.75
"146","2011-11-03",28.110001
"147","2011-11-04",28.4
"148","2011-11-07",28.440001
"149","2011-11-08",28.5
"150","2011-11-09",28.219999
"151","2011-11-10",28.139999
"152","2011-11-11",28.440001
"153","2011-11-14",28.42
"154","2011-11-15",28.67
"155","2011-11-16",28.18
"156","2011-11-17",27.85
"157","2011-11-18",28.42
"158","2011-11-21",28.200001
"159","2011-11-22",28.5
"160","2011-11-23",28.5
"161","2011-11-25",28.5
"162","2011-11-28",28.639999
"163","2011-11-29",28.58
"164","2011-11-30",29.139999
"165","2011-12-01",29.110001
"166","2011-12-02",29.389999
"167","2011-12-05",29.01
"168","2011-12-06",29.35
"169","2011-12-07",29.389999
"170","2011-12-08",29.67
"171","2011-12-09",29.799999
"172","2011-12-12",29.6
"173","2011-12-13",29.379999
"174","2011-12-14",29.200001
"175","2011-12-15",29.01
"176","2011-12-16",29
"177","2011-12-19",29.65
"178","2011-12-20",29.67
"179","2011-12-21",29.620001
"180","2011-12-22",30.01
"181","2011-12-23",30.290001
"182","2011-12-27",30.65
"183","2011-12-28",30.41
"184","2011-12-29",30.559999
"185","2011-12-30",30.66
"186","2012-01-03",30.9
"187","2012-01-04",31.35
"188","2012-01-05",31.700001
"189","2012-01-06",32.189999
"190","2012-01-09",32.630001
"191","2012-01-10",33
"192","2012-01-11",32.860001
"193","2012-01-12",33.57
"194","2012-01-13",32.959999
"195","2012-01-17",32.700001
"196","2012-01-18",32.23
"197","2012-01-19",32.91
"198","2012-01-20",32.849998
"199","2012-01-23",32.709999
"200","2012-01-24",32.900002
"201","2012-01-25",33.619999
"202","2012-01-26",34.049999
"203","2012-01-27",34.34
"204","2012-01-30",34.23
"205","2012-01-31",34.349998
"206","2012-02-01",34.369999
"207","2012-02-02",33.970001
"208","2012-02-03",34.310001
"209","2012-02-06",34.200001
"210","2012-02-07",34.18
"211","2012-02-08",34
"212","2012-02-09",33.91
"213","2012-02-10",34.689999
"214","2012-02-13",35.16
"215","2012-02-14",35.43
"216","2012-02-15",36.279999
"217","2012-02-16",36.5
"218","2012-02-17",37.470001
"219","2012-02-21",36.59
"220","2012-02-22",36.299999
"221","2012-02-23",37.18
"222","2012-02-24",37.869999
"223","2012-02-27",37.25
"224","2012-02-28",37.32
"225","2012-02-29",37.200001
"226","2012-03-01",38.119999
"227","2012-03-02",38.720001
"228","2012-03-05",38.669998
"229","2012-03-06",37.349998
"230","2012-03-07",37.77
"231","2012-03-08",37.32
"232","2012-03-09",38.279999
"233","2012-03-12",37.889999
"234","2012-03-13",37.049999
"235","2012-03-14",36.849998
"236","2012-03-15",36.689999
"237","2012-03-16",36.630001
"238","2012-03-19",36.889999
"239","2012-03-20",36.720001
"240","2012-03-21",36.57
"241","2012-03-22",36.700001
"242","2012-03-23",36.950001
"243","2012-03-26",37.560001
"244","2012-03-27",37.25
"245","2012-03-28",36.799999
"246","2012-03-29",36.700001
"247","2012-03-30",37.119999
"248","2012-04-02",37.689999
"249","2012-04-03",37.48
"250","2012-04-04",37.700001
"251","2012-04-05",37.84
"252","2012-04-09",37.119999
"253","2012-04-10",36.16
"254","2012-04-11",36.200001
"255","2012-04-12",36.400002
"256","2012-04-13",36.389999
"257","2012-04-16",36
"258","2012-04-17",36.119999
"259","2012-04-18",36.119999
"260","2012-04-19",36.5
"261","2012-04-20",36.189999
"262","2012-04-23",35.849998
"263","2012-04-24",35.959999
"264","2012-04-25",36.82
"265","2012-04-26",35.919998
"266","2012-04-27",34.450001
"267","2012-04-30",35.029999
"268","2012-05-01",35.5
"269","2012-05-02",34.610001
"270","2012-05-03",33.16
"271","2012-05-04",33.09
"272","2012-05-07",31.65
"273","2012-05-08",31.07
"274","2012-05-09",30.799999
"275","2012-05-10",31
"276","2012-05-11",31.75
"277","2012-05-14",32.080002
"278","2012-05-15",32.360001
"279","2012-05-16",32.279999
"280","2012-05-17",31.85
"281","2012-05-18",31.280001
"282","2012-05-21",32.240002
"283","2012-05-22",32.07
"284","2012-05-23",32.060001
"285","2012-05-24",31.870001
"286","2012-05-25",31.58
"287","2012-05-29",32.34
"288","2012-05-30",31.9
"289","2012-05-31",31.790001
"290","2012-06-01",30.360001
"291","2012-06-04",29
"292","2012-06-05",29.42
"293","2012-06-06",30.17
"294","2012-06-07",29.530001
"295","2012-06-08",29.83
"296","2012-06-11",28.940001
"297","2012-06-12",28.690001
"298","2012-06-13",29.540001
"299","2012-06-14",29.700001
"300","2012-06-15",30.280001
"301","2012-06-18",30.15
"302","2012-06-19",31.1
"303","2012-06-20",30.49
"304","2012-06-21",29.5
"305","2012-06-22",29.379999
"306","2012-06-25",29.459999
"307","2012-06-26",29.49
"308","2012-06-27",29.73
"309","2012-06-28",31.59
"310","2012-06-29",32.400002
"311","2012-07-02",32.82
"312","2012-07-03",33.240002
"313","2012-07-05",33.279999
"314","2012-07-06",34.860001
"315","2012-07-09",33.639999
"316","2012-07-10",32.150002
"317","2012-07-11",32.349998
"318","2012-07-12",31.940001
"319","2012-07-13",32.16
"320","2012-07-16",32.200001
"321","2012-07-17",32.07
"322","2012-07-18",32.099998
"323","2012-07-19",31.9
"324","2012-07-20",32.490002
"325","2012-07-23",32.490002
"326","2012-07-24",32.009998
"327","2012-07-25",32.150002
"328","2012-07-26",32.02
"329","2012-07-27",32.150002
"330","2012-07-30",32.32
"331","2012-07-31",32.169998
"332","2012-08-01",31.879999
"333","2012-08-02",30.85
"334","2012-08-03",31.200001
"335","2012-08-06",31.200001
"336","2012-08-07",31
"337","2012-08-08",30.790001
"338","2012-08-09",30.799999
"339","2012-08-10",31.32
"340","2012-08-13",31.02
"341","2012-08-14",31.209999
"342","2012-08-15",31.190001
"343","2012-08-16",31.25
"344","2012-08-17",31.32
"345","2012-08-20",31.42
"346","2012-08-21",31.68
"347","2012-08-22",31.309999
"348","2012-08-23",30.959999
"349","2012-08-24",30.559999
"350","2012-08-27",31.27
"351","2012-08-28",31.65
"352","2012-08-29",31.52
"353","2012-08-30",31.620001
"354","2012-08-31",31.82
"355","2012-09-04",31.709999
"356","2012-09-05",31.33
"357","2012-09-06",31.16
"358","2012-09-07",30.629999
"359","2012-09-10",30.790001
"360","2012-09-11",31.309999
"361","2012-09-12",30.440001
"362","2012-09-13",31.42
"363","2012-09-14",32.23
"364","2012-09-17",32.720001
"365","2012-09-18",33
"366","2012-09-19",32.700001
"367","2012-09-20",32.240002
"368","2012-09-21",32.23
"369","2012-09-24",32.66
"370","2012-09-25",32.27
"371","2012-09-26",31.98
"372","2012-09-27",31.969999
"373","2012-09-28",32.040001
"374","2012-10-01",32.060001
"375","2012-10-02",32.299999
"376","2012-10-03",32.25
"377","2012-10-04",32.439999
"378","2012-10-05",32.73
"379","2012-10-08",32.580002
"380","2012-10-09",31.76
"381","2012-10-10",31.26
"382","2012-10-11",31.02
"383","2012-10-12",31.35
"384","2012-10-15",30.940001
"385","2012-10-16",30.51
"386","2012-10-17",30.809999
"387","2012-10-18",30.799999
"388","2012-10-19",31.68
"389","2012-10-22",31.76
"390","2012-10-23",31.120001
"391","2012-10-24",30.75
"392","2012-10-25",30.799999
"393","2012-10-26",31.469999
"394","2012-10-31",30.26
"395","2012-11-01",32.099998
"396","2012-11-02",30.299999
"397","2012-11-05",30.280001
"398","2012-11-06",30.25
"399","2012-11-07",29.620001
"400","2012-11-08",29.27
"401","2012-11-09",29.059999
"402","2012-11-12",28.6
"403","2012-11-13",27.809999
"404","2012-11-14",26.450001
"405","2012-11-15",26.120001
"406","2012-11-16",26.83
"407","2012-11-19",28.139999
"408","2012-11-20",28.610001
"409","2012-11-21",28.48
"410","2012-11-23",28.940001
"411","2012-11-26",28.629999
"412","2012-11-27",28.639999
"413","2012-11-28",28.639999
"414","2012-11-29",29.58
"415","2012-11-30",29.9
"416","2012-12-03",29.68
"417","2012-12-04",29.92
"418","2012-12-05",30.02
"419","2012-12-06",29.690001
"420","2012-12-07",29.059999
"421","2012-12-10",29.459999
"422","2012-12-11",28.860001
"423","2012-12-12",29.35
"424","2012-12-13",29.51
"425","2012-12-14",29.120001
"426","2012-12-17",28.82
"427","2012-12-18",29.290001
"428","2012-12-19",30.280001
"429","2012-12-20",29.91
"430","2012-12-21",29.76
"431","2012-12-24",29.26
"432","2012-12-26",29.84
"433","2012-12-27",29.389999
"434","2012-12-28",29.18
"435","2012-12-31",29.85
"436","2013-01-02",30.389999
"437","2013-01-03",30.41
"438","2013-01-04",30.57
"439","2013-01-07",30.969999
"440","2013-01-08",30.6
"441","2013-01-09",30.84
"442","2013-01-10",30.9
"443","2013-01-11",31.58
"444","2013-01-14",31.77
"445","2013-01-15",31.610001
"446","2013-01-16",31.48
"447","2013-01-17",31.610001
"448","2013-01-18",31.68
"449","2013-01-22",32
"450","2013-01-23",31.870001
"451","2013-01-24",31.700001
"452","2013-01-25",32.029999
"453","2013-01-28",31.77
"454","2013-01-29",31.25
"455","2013-01-30",31.059999
"456","2013-01-31",29.5
"457","2013-02-01",29.690001
"458","2013-02-04",29.73
"459","2013-02-05",29.92
"460","2013-02-06",29.75
"461","2013-02-07",29.67
"462","2013-02-08",29.969999
"463","2013-02-11",29.780001
"464","2013-02-12",29.879999
"465","2013-02-13",29.93
"466","2013-02-14",29.889999
"467","2013-02-15",30.01
"468","2013-02-19",31.030001
"469","2013-02-20",30.66
"470","2013-02-21",29.959999
"471","2013-02-22",30.190001
"472","2013-02-25",29.719999
"473","2013-02-26",29.68
"474","2013-02-27",29.719999
"475","2013-02-28",29.75
"476","2013-03-01",29.690001
"477","2013-03-04",29.82
"478","2013-03-05",29.879999
"479","2013-03-06",29.799999
"480","2013-03-07",30.5
"481","2013-03-08",30.33
"482","2013-03-11",30.74
"483","2013-03-12",30.73
"484","2013-03-13",31.389999
"485","2013-03-14",31.25
"486","2013-03-15",32
"487","2013-03-18",31.93
"488","2013-03-19",31.629999
"489","2013-03-20",31.82
"490","2013-03-21",32.200001
"491","2013-03-22",31.99
"492","2013-03-25",32.189999
"493","2013-03-26",32.75
"494","2013-03-27",32.650002
"495","2013-03-28",33
"496","2013-04-01",32.630001
"497","2013-04-02",32.209999
"498","2013-04-03",32
"499","2013-04-04",31.91
"500","2013-04-05",32.139999
"501","2013-04-08",32.59
"502","2013-04-09",32.790001
"503","2013-04-10",32.689999
"504","2013-04-11",32.66
"505","2013-04-12",32.16
"506","2013-04-15",31.700001
"507","2013-04-16",31.84
"508","2013-04-17",31.290001
"509","2013-04-18",31.290001
"510","2013-04-19",30.82
"511","2013-04-22",31.76
"512","2013-04-23",31.83
"513","2013-04-24",32.049999
"514","2013-04-25",32.360001
"515","2013-04-26",31.809999
"516","2013-04-29",31.83
"517","2013-04-30",32.669998
"518","2013-05-01",33.07
"519","2013-05-02",33
"520","2013-05-03",33.080002
"521","2013-05-06",33.360001
"522","2013-05-07",33.360001
"523","2013-05-08",33.779999
"524","2013-05-09",33.970001
"525","2013-05-10",34.18
"526","2013-05-13",34.77
"527","2013-05-14",34.57
"528","2013-05-15",34.369999
"529","2013-05-16",34.349998
"530","2013-05-17",33.880001
"531","2013-05-20",34.549999
"532","2013-05-21",35.080002
"533","2013-05-22",34.900002
"534","2013-05-23",34.310001
"535","2013-05-24",34.099998
"536","2013-05-28",34.169998
"537","2013-05-29",33.919998
"538","2013-05-30",33.540001
"539","2013-05-31",33.32
"540","2013-06-03",32.990002
"541","2013-06-04",33.060001
"542","2013-06-05",33.110001
"543","2013-06-06",32.880001
"544","2013-06-07",33.73
"545","2013-06-10",33.349998
"546","2013-06-11",32.84
"547","2013-06-12",32.66
"548","2013-06-13",33
"549","2013-06-14",33.720001
"550","2013-06-17",34.240002
"551","2013-06-18",34.52
"552","2013-06-19",33.869999
"553","2013-06-20",33.75
"554","2013-06-21",33.119999
"555","2013-06-24",32.139999
"556","2013-06-25",33.119999
"557","2013-06-26",33.189999
"558","2013-06-27",33.700001
"559","2013-06-28",34.099998
"560","2013-07-01",33.279999
"561","2013-07-02",33.369999
"562","2013-07-03",33.419998
"563","2013-07-05",33.400002
"564","2013-07-08",33.759998
"565","2013-07-09",33.25
"566","2013-07-10",33.400002
"567","2013-07-11",34.150002
"568","2013-07-12",34.23
"569","2013-07-15",34.150002
"570","2013-07-16",33.860001
"571","2013-07-17",33.25
"572","2013-07-18",32.779999
"573","2013-07-19",32.75
"574","2013-07-22",32.490002
"575","2013-07-23",32.740002
"576","2013-07-24",32.25
"577","2013-07-25",32.200001
"578","2013-07-26",32.209999
"579","2013-07-29",32.5
"580","2013-07-30",32.369999
"581","2013-07-31",32.130001
"582","2013-08-01",31.459999
"583","2013-08-02",31.040001
"584","2013-08-05",31.049999
"585","2013-08-06",32.09
"586","2013-08-07",31.84
"587","2013-08-08",31.719999
"588","2013-08-09",31.620001
"589","2013-08-12",31.860001
"590","2013-08-13",32.080002
"591","2013-08-14",32.110001
"592","2013-08-15",32.169998
"593","2013-08-16",32.009998
"594","2013-08-19",31.9
"595","2013-08-20",32.400002
"596","2013-08-21",32.099998
"597","2013-08-22",32.68
"598","2013-08-23",32.709999
"599","2013-08-26",32.709999
"600","2013-08-27",32.650002
"601","2013-08-28",32.810001
"602","2013-08-29",32.509998
"603","2013-08-30",32.5
"604","2013-09-03",31.66
"605","2013-09-04",31.610001
"606","2013-09-05",32.23
"607","2013-09-06",31.629999
"608","2013-09-09",32.740002
"609","2013-09-10",33.439999
"610","2013-09-11",33.849998
"611","2013-09-12",34.130001
"612","2013-09-13",33.919998
"613","2013-09-16",33.959999
"614","2013-09-17",33.540001
"615","2013-09-18",33.48
"616","2013-09-19",33.549999
"617","2013-09-20",33.59
"618","2013-09-23",33.189999
"619","2013-09-24",33.400002
"620","2013-09-25",33.560001
"621","2013-09-26",33.150002
"622","2013-09-27",32.779999
"623","2013-09-30",32.5
"624","2013-10-01",32.619999
"625","2013-10-02",32.150002
"626","2013-10-03",32.540001
"627","2013-10-04",32.360001
"628","2013-10-07",32.25
"629","2013-10-08",31.9
"630","2013-10-09",31.27
"631","2013-10-10",31.780001
"632","2013-10-11",32.040001
"633","2013-10-14",31.530001
"634","2013-10-15",31.16
"635","2013-10-16",31.23
"636","2013-10-17",31.42
"637","2013-10-18",31.85
"638","2013-10-21",31.85
"639","2013-10-22",31.639999
"640","2013-10-23",31.549999
"641","2013-10-24",31.84
"642","2013-10-25",31.82
"643","2013-10-28",31.65
"644","2013-10-29",31.6
"645","2013-10-30",31.379999
"646","2013-10-31",30.940001
"647","2013-11-01",31.51
"648","2013-11-04",31.77
"649","2013-11-05",31.139999
"650","2013-11-06",31.26
"651","2013-11-07",31.24
"652","2013-11-08",31.32
"653","2013-11-11",31.27
"654","2013-11-12",30.559999
"655","2013-11-13",30.5
"656","2013-11-14",30.76
"657","2013-11-15",31.35
"658","2013-11-18",30.93
"659","2013-11-19",31.040001
"660","2013-11-20",30.690001
"661","2013-11-21",31.23
"662","2013-11-22",31.65
"663","2013-11-25",31.469999
"664","2013-11-26",31.58
"665","2013-11-27",31.370001
"666","2013-11-29",31.98
"667","2013-12-02",31.74
"668","2013-12-03",31.790001
"669","2013-12-04",30.93
"670","2013-12-05",30.940001
"671","2013-12-06",29.02
"672","2013-12-09",28.93
"673","2013-12-10",28.76
"674","2013-12-11",28.209999
"675","2013-12-12",28.65
"676","2013-12-13",28.32
"677","2013-12-16",28.67
"678","2013-12-17",28.620001
"679","2013-12-18",29.049999
"680","2013-12-19",28.84
"681","2013-12-20",29.610001
"682","2013-12-23",29.780001
"683","2013-12-24",29.84
"684","2013-12-26",30.110001
"685","2013-12-27",30.559999
"686","2013-12-30",30.5
"687","2013-12-31",30.25
"688","2014-01-02",30.040001
"689","2014-01-03",30.25
"690","2014-01-06",30.040001
"691","2014-01-07",29.950001
"692","2014-01-08",30.07
"693","2014-01-09",30.120001
"694","2014-01-10",30.09
"695","2014-01-13",30.41
"696","2014-01-14",30
"697","2014-01-15",30.299999
"698","2014-01-16",30.49
"699","2014-01-17",30.969999
"700","2014-01-21",31.07
"701","2014-01-22",31.379999
"702","2014-01-23",31.1
"703","2014-01-24",30.59
"704","2014-01-27",30.49
"705","2014-01-28",31.049999
"706","2014-01-29",30.799999
"707","2014-01-30",30.91
"708","2014-01-31",30.450001
"709","2014-02-03",30.08
"710","2014-02-04",29.67
"711","2014-02-05",29.549999
"712","2014-02-06",29.99
"713","2014-02-07",30.1
"714","2014-02-10",30.4
"715","2014-02-11",30.82
"716","2014-02-12",31.07
"717","2014-02-13",31.459999
"718","2014-02-14",31.459999
"719","2014-02-18",31.200001
"720","2014-02-19",30.57
"721","2014-02-20",29.77
"722","2014-02-21",29.59
"723","2014-02-24",29.540001
"724","2014-02-25",29.620001
"725","2014-02-26",29.809999
"726","2014-02-27",29.92
"727","2014-02-28",30.209999
"728","2014-03-03",29.790001
"729","2014-03-04",29.82
"730","2014-03-05",30.07
"731","2014-03-06",29.98
"732","2014-03-07",29.82
"733","2014-03-10",29.959999
"734","2014-03-11",29.690001
"735","2014-03-12",29.299999
"736","2014-03-13",29.129999
"737","2014-03-14",29.620001
"738","2014-03-17",29.42
"739","2014-03-18",29.790001
"740","2014-03-19",29.389999
"741","2014-03-20",29.77
"742","2014-03-21",29.709999
"743","2014-03-24",29.559999
"744","2014-03-25",29.75
"745","2014-03-26",29.65
"746","2014-03-27",30.030001
"747","2014-03-28",30
"748","2014-03-31",29.9
"749","2014-04-01",30.280001
"750","2014-04-02",30.52
"751","2014-04-03",30.950001
"752","2014-04-04",31.16
"753","2014-04-07",30.07
"754","2014-04-08",30.370001
"755","2014-04-09",30.280001
"756","2014-04-10",29.889999
"757","2014-04-11",29.530001
"758","2014-04-14",30.209999
"759","2014-04-15",29.940001
"760","2014-04-16",30.67
"761","2014-04-17",30.790001
"762","2014-04-21",31.16
"763","2014-04-22",31.049999
"764","2014-04-23",30.690001
"765","2014-04-24",30.52
"766","2014-04-25",30.42
"767","2014-04-28",30.799999
"768","2014-04-29",31.24
"769","2014-04-30",30.950001
"770","2014-05-01",30.26
"771","2014-05-02",30.49
"772","2014-05-05",31.07
"773","2014-05-06",30.93
"774","2014-05-07",31.48
"775","2014-05-08",31.4
"776","2014-05-09",31.4
"777","2014-05-12",31.49
"778","2014-05-13",31.290001
"779","2014-05-14",31.26
"780","2014-05-15",31.209999
"781","2014-05-16",31.35
"782","2014-05-19",31.27
"783","2014-05-20",31.370001
"784","2014-05-21",31.049999
"785","2014-05-22",31.530001
"786","2014-05-23",31.41
"787","2014-05-27",31.379999
"788","2014-05-28",31.93
"789","2014-05-29",32.349998
"790","2014-05-30",32.950001
"791","2014-06-02",33.09
"792","2014-06-03",33.18
"793","2014-06-04",33.400002
"794","2014-06-05",33.450001
"795","2014-06-06",34
"796","2014-06-09",34.02
"797","2014-06-10",33.98
"798","2014-06-11",33.830002
"799","2014-06-12",33.950001
"800","2014-06-13",34.02
"801","2014-06-16",34.169998
"802","2014-06-17",34.709999
"803","2014-06-18",34.099998
"804","2014-06-19",34.939999
"805","2014-06-20",37.080002
"806","2014-06-23",36.380001
"807","2014-06-24",36.16
"808","2014-06-25",36.290001
"809","2014-06-26",36.41
"810","2014-06-27",37
"811","2014-06-30",36.849998
"812","2014-07-01",36.5
"813","2014-07-02",36.119999
"814","2014-07-03",36.130001
"815","2014-07-07",35.599998
"816","2014-07-08",35.57
"817","2014-07-09",35.790001
"818","2014-07-10",35.369999
"819","2014-07-11",35.049999
"820","2014-07-14",34.68
"821","2014-07-15",34.400002
"822","2014-07-16",35.02
"823","2014-07-17",35.52
"824","2014-07-18",35.84
"825","2014-07-21",36.130001
"826","2014-07-22",35.959999
"827","2014-07-23",36
"828","2014-07-24",35.299999
"829","2014-07-25",34.669998
"830","2014-07-28",34.52
"831","2014-07-29",34.110001
"832","2014-07-30",33.560001
"833","2014-07-31",33.07
"834","2014-08-01",33.369999
"835","2014-08-04",33.869999
"836","2014-08-05",33.799999
"837","2014-08-06",34.810001
"838","2014-08-07",35.09
"839","2014-08-08",35.529999
"840","2014-08-11",35.970001
"841","2014-08-12",35.169998
"842","2014-08-13",35.450001
"843","2014-08-14",36
"844","2014-08-15",36
"845","2014-08-18",36.130001
"846","2014-08-19",36.91
"847","2014-08-20",37.450001
"848","2014-08-21",38.259998
"849","2014-08-22",37.279999
"850","2014-08-25",38.349998
"851","2014-08-26",37.919998
"852","2014-08-27",37.57
"853","2014-08-28",37.630001
"854","2014-08-29",38.080002
"855","2014-09-02",38
"856","2014-09-03",37.93
"857","2014-09-04",37.509998
"858","2014-09-05",37.610001
"859","2014-09-08",38.040001
"860","2014-09-09",39
"861","2014-09-10",38.849998
"862","2014-09-11",38
"863","2014-09-12",37.27
"864","2014-09-15",36.880001
"865","2014-09-16",37.73
"866","2014-09-17",37.830002
"867","2014-09-18",38.5
"868","2014-09-19",38.34
"869","2014-09-22",37.25
"870","2014-09-23",36.950001
"871","2014-09-24",36.720001
"872","2014-09-25",36.650002
"873","2014-09-26",35.970001
"874","2014-09-29",35.790001
"875","2014-09-30",34.720001
"876","2014-10-01",33.959999
"877","2014-10-02",34.02
"878","2014-10-03",33.119999
"879","2014-10-06",32.490002
"880","2014-10-07",33.540001
"881","2014-10-08",34.029999
"882","2014-10-09",33.970001
"883","2014-10-10",33.950001
"884","2014-10-13",31.91
"885","2014-10-14",30.93
"886","2014-10-15",31.469999
"887","2014-10-16",32.759998
"888","2014-10-17",33.040001
"889","2014-10-20",33.799999
"890","2014-10-21",34.950001
"891","2014-10-22",36.080002
"892","2014-10-23",36.700001
"893","2014-10-24",37.130001
"894","2014-10-27",36.549999
"895","2014-10-28",37.779999
"896","2014-10-29",36.709999
"897","2014-10-30",36.459999
"898","2014-10-31",36.189999
"899","2014-11-03",36.689999
"900","2014-11-04",34.970001
"901","2014-11-05",33.419998
"902","2014-11-06",32.700001
"903","2014-11-07",33.689999
"904","2014-11-10",33.439999
"905","2014-11-11",33.049999
"906","2014-11-12",32.880001
"907","2014-11-13",31.99
"908","2014-11-14",32.639999
"909","2014-11-17",33.07
"910","2014-11-18",33.779999
"911","2014-11-19",32.5
"912","2014-11-20",33.080002
"913","2014-11-21",34.849998
"914","2014-11-24",34.91
"915","2014-11-25",33.869999
"916","2014-11-26",34.43
"917","2014-11-28",32.900002
"918","2014-12-01",30.98
"919","2014-12-02",31.719999
"920","2014-12-03",32.689999
"921","2014-12-04",32.93
"922","2014-12-05",32.27
"923","2014-12-08",31.01
"924","2014-12-09",31.08
"925","2014-12-10",28.540001
"926","2014-12-11",29.18
"927","2014-12-12",28.99
"928","2014-12-15",27.77
"929","2014-12-16",28.389999
"930","2014-12-17",29.200001
"931","2014-12-18",28.98
"932","2014-12-19",29.66
"933","2014-12-22",29.540001
"934","2014-12-23",30.299999
"935","2014-12-24",30.309999
"936","2014-12-26",30.950001
"937","2014-12-29",31.030001
"938","2014-12-30",30.52
"939","2014-12-31",31.15
"940","2015-01-02",31.93
"941","2015-01-05",31.1
"942","2015-01-06",30.27
"943","2015-01-07",30.76
"944","2015-01-08",31.110001
"945","2015-01-09",27.709999
"946","2015-01-12",25.75
"947","2015-01-13",25.360001
"948","2015-01-14",24.83
"949","2015-01-15",24.879999
"950","2015-01-16",25.17
"951","2015-01-20",24.35
"952","2015-01-21",24.92
"953","2015-01-22",25.540001
"954","2015-01-23",25.879999
"955","2015-01-26",26.540001
"956","2015-01-27",27.01
"957","2015-01-28",26.459999
"958","2015-01-29",26.780001
"959","2015-01-30",27.139999
"960","2015-02-02",27.360001
"961","2015-02-03",26.98
"962","2015-02-04",26.860001
"963","2015-02-05",27.860001
"964","2015-02-06",27.73
"965","2015-02-09",27.34
