"","date","MRNS"
"181","2015-04-20",38.360001
"182","2015-04-21",38.68
"183","2015-04-22",35.959999
"184","2015-04-23",36.16
"185","2015-04-24",36
"186","2015-04-27",36.240002
"187","2015-04-28",34.84
"188","2015-04-29",33.919998
"189","2015-04-30",35.52
"190","2015-05-01",34.68
"191","2015-05-04",33.119999
"192","2015-05-05",30
"193","2015-05-06",29.360001
"194","2015-05-07",29.639999
"195","2015-05-08",31.639999
"196","2015-05-11",31.6
"197","2015-05-12",31.959999
"198","2015-05-13",32.080002
"199","2015-05-14",32.360001
"200","2015-05-15",31.58
"201","2015-05-18",32.400002
"202","2015-05-19",31.200001
"203","2015-05-20",31.120001
"204","2015-05-21",31
"205","2015-05-22",31.040001
"206","2015-05-26",32.68
"207","2015-05-27",32.119999
"208","2015-05-28",33
"209","2015-05-29",32.439999
"210","2015-06-01",32
"211","2015-06-02",32.119999
"212","2015-06-03",32
"213","2015-06-04",33.439999
"214","2015-06-05",34.48
"215","2015-06-08",37.959999
"216","2015-06-09",49.119999
"217","2015-06-10",52.52
"218","2015-06-11",51.040001
"219","2015-06-12",51
"220","2015-06-15",48.880001
"221","2015-06-16",44.799999
"222","2015-06-17",46
"223","2015-06-18",45.959999
"224","2015-06-19",44.400002
"225","2015-06-22",46.639999
"226","2015-06-23",47.799999
"227","2015-06-24",45.279999
"228","2015-06-25",46.560001
"229","2015-06-26",44.599998
"230","2015-06-29",44.200001
"231","2015-06-30",46.400002
"232","2015-07-01",46.16
"233","2015-07-02",46.599998
"234","2015-07-06",46.639999
"235","2015-07-07",46.200001
"236","2015-07-08",43.959999
"237","2015-07-09",47.599998
"238","2015-07-10",54.48
"239","2015-07-13",56.84
"240","2015-07-14",59.360001
"241","2015-07-15",61.240002
"242","2015-07-16",59.919998
"243","2015-07-17",55.52
"244","2015-07-20",57.200001
"245","2015-07-21",56.560001
"246","2015-07-22",63.639999
"247","2015-07-23",69.519997
"248","2015-07-24",63.959999
"249","2015-07-27",58.200001
"250","2015-07-28",59.919998
"251","2015-07-29",59.799999
"252","2015-07-30",62.32
"253","2015-07-31",65.959999
"254","2015-08-03",69.639999
"255","2015-08-04",77.519997
"256","2015-08-05",72.080002
"257","2015-08-06",73.620003
"258","2015-08-07",71.360001
"259","2015-08-10",71.400002
"260","2015-08-11",70.199997
"261","2015-08-12",69.599998
"262","2015-08-13",65.239998
"263","2015-08-14",60.68
"264","2015-08-17",62.32
"265","2015-08-18",62.040001
"266","2015-08-19",57.799999
"267","2015-08-20",55.799999
"268","2015-08-21",54.48
"269","2015-08-24",51.299999
"270","2015-08-25",51.360001
"271","2015-08-26",56.16
"272","2015-08-27",57
"273","2015-08-28",58.599998
"274","2015-08-31",53.720001
"275","2015-09-01",53.919998
"276","2015-09-02",54.799999
"277","2015-09-03",54.360001
"278","2015-09-04",55.040001
"279","2015-09-08",52.279999
"280","2015-09-09",51.720001
"281","2015-09-10",51.959999
"282","2015-09-11",51.799999
"283","2015-09-14",50.84
"284","2015-09-15",51.599998
"285","2015-09-16",51.919998
"286","2015-09-17",52.32
"287","2015-09-18",54.560001
"288","2015-09-21",53.560001
"289","2015-09-22",52.880001
"290","2015-09-23",52.48
"291","2015-09-24",51.919998
"292","2015-09-25",48.599998
"293","2015-09-28",35.560001
"294","2015-09-29",32.720001
"295","2015-09-30",33.360001
"296","2015-10-01",33.200001
"297","2015-10-02",37.48
"298","2015-10-05",36.84
"299","2015-10-06",36.919998
"300","2015-10-07",36.68
"301","2015-10-08",38.16
"302","2015-10-09",40.040001
"303","2015-10-12",39.48
"304","2015-10-13",35.240002
"305","2015-10-14",34.240002
"306","2015-10-15",35.119999
"307","2015-10-16",34.040001
"308","2015-10-19",34.84
"309","2015-10-20",34.32
"310","2015-10-21",33.040001
"311","2015-10-22",32.639999
"312","2015-10-23",34.68
"313","2015-10-26",35.16
"314","2015-10-27",35.279999
"315","2015-10-28",34.32
"316","2015-10-29",31.24
"317","2015-10-30",27.08
"318","2015-11-02",28.040001
"319","2015-11-03",28.799999
"320","2015-11-04",32
"321","2015-11-05",30.92
"322","2015-11-06",22.6
"323","2015-11-09",22.68
"324","2015-11-10",22.120001
"325","2015-11-11",22.16
"326","2015-11-12",22.08
"327","2015-11-13",21.52
"328","2015-11-16",20.4
"329","2015-11-17",21.440001
"330","2015-11-18",21.6
"331","2015-11-19",22.48
"332","2015-11-20",24.32
"333","2015-11-23",24.4
"334","2015-11-24",24.76
"335","2015-11-25",27.959999
"336","2015-11-27",28.76
"337","2015-11-30",29.08
"338","2015-12-01",28.24
"339","2015-12-02",28
"340","2015-12-03",25.799999
"341","2015-12-04",25.24
"342","2015-12-07",25
"343","2015-12-08",25.719999
"344","2015-12-09",25.120001
"345","2015-12-10",25.280001
"346","2015-12-11",24.440001
"347","2015-12-14",23.799999
"348","2015-12-15",24.48
"349","2015-12-16",24.559999
"350","2015-12-17",27.16
"351","2015-12-18",30.559999
"352","2015-12-21",29.76
"353","2015-12-22",30.440001
"354","2015-12-23",30
"355","2015-12-24",31.200001
"356","2015-12-28",31.440001
"357","2015-12-29",31.040001
"358","2015-12-30",31.040001
"359","2015-12-31",30.559999
"360","2016-01-04",28.84
"361","2016-01-05",28.76
"362","2016-01-06",27.959999
"363","2016-01-07",26.48
"364","2016-01-08",25.040001
"365","2016-01-11",25.120001
"366","2016-01-12",24.4
"367","2016-01-13",23.32
"368","2016-01-14",25.200001
"369","2016-01-15",24.040001
"370","2016-01-19",23.280001
"371","2016-01-20",24.52
"372","2016-01-21",23.639999
"373","2016-01-22",24.639999
"374","2016-01-25",24.24
"375","2016-01-26",24.200001
"376","2016-01-27",23.16
"377","2016-01-28",22.24
"378","2016-01-29",23.08
"379","2016-02-01",24.040001
"380","2016-02-02",22.76
"381","2016-02-03",22.280001
"382","2016-02-04",22.52
"383","2016-02-05",21.280001
"384","2016-02-08",18.6
"385","2016-02-09",17.959999
"386","2016-02-10",17.24
"387","2016-02-11",18.120001
"388","2016-02-12",19.280001
"389","2016-02-16",18.76
"390","2016-02-17",18.6
"391","2016-02-18",18.959999
"392","2016-02-19",18.48
"393","2016-02-22",18.16
"394","2016-02-23",17.200001
"395","2016-02-24",17.32
"396","2016-02-25",16.799999
"397","2016-02-26",16.719999
"398","2016-02-29",16.24
"399","2016-03-01",16.200001
"400","2016-03-02",17.559999
"401","2016-03-03",18.799999
"402","2016-03-04",19.280001
"403","2016-03-07",23.799999
"404","2016-03-08",22.559999
"405","2016-03-09",21.639999
"406","2016-03-10",19.08
"407","2016-03-11",20.18
"408","2016-03-14",20.799999
"409","2016-03-15",19.92
"410","2016-03-16",18.280001
"411","2016-03-17",18
"412","2016-03-18",19.879999
"413","2016-03-21",19.48
"414","2016-03-22",19.559999
"415","2016-03-23",19.68
"416","2016-03-24",20.879999
"417","2016-03-28",20.32
"418","2016-03-29",20.719999
"419","2016-03-30",20.879999
"420","2016-03-31",21.52
"421","2016-04-01",23.16
"422","2016-04-04",23.6
"423","2016-04-05",24.08
"424","2016-04-06",23.92
"425","2016-04-07",24.08
"426","2016-04-08",23.200001
"427","2016-04-11",21.32
"428","2016-04-12",22.76
"429","2016-04-13",21.84
"430","2016-04-14",20.68
"431","2016-04-15",22.48
"432","2016-04-18",26.360001
"433","2016-04-19",25.84
"434","2016-04-20",25.32
"435","2016-04-21",24.76
"436","2016-04-22",25.08
"437","2016-04-25",25.200001
"438","2016-04-26",24.84
"439","2016-04-27",23.24
"440","2016-04-28",23.440001
"441","2016-04-29",21.959999
"442","2016-05-02",21.68
"443","2016-05-03",23.68
"444","2016-05-04",21.92
"445","2016-05-05",20.440001
"446","2016-05-06",19.639999
"447","2016-05-09",20.120001
"448","2016-05-10",20
"449","2016-05-11",19.639999
"450","2016-05-12",18.360001
"451","2016-05-13",17.32
"452","2016-05-16",18.6
"453","2016-05-17",18.360001
"454","2016-05-18",18.84
"455","2016-05-19",18.32
"456","2016-05-20",18.92
"457","2016-05-23",20.52
"458","2016-05-24",20.040001
"459","2016-05-25",21.52
"460","2016-05-26",21.16
"461","2016-05-27",21.24
"462","2016-05-31",22.4
"463","2016-06-01",21.92
"464","2016-06-02",22.200001
"465","2016-06-03",21.68
"466","2016-06-06",24.040001
"467","2016-06-07",24.16
"468","2016-06-08",23.379999
"469","2016-06-09",22.360001
"470","2016-06-10",21.360001
"471","2016-06-13",6.48
"472","2016-06-14",5.72
"473","2016-06-15",5.76
"474","2016-06-16",5.84
"475","2016-06-17",5.92
"476","2016-06-20",5.68
"477","2016-06-21",5.32
"478","2016-06-22",5.36
"479","2016-06-23",5.72
"480","2016-06-24",5.36
"481","2016-06-27",4.96
"482","2016-06-28",5.2
"483","2016-06-29",5.24
"484","2016-06-30",5.08
"485","2016-07-01",5.28
"486","2016-07-05",5.16
"487","2016-07-06",6.88
"488","2016-07-07",6.02
"489","2016-07-08",5.72
"490","2016-07-11",5.52
"491","2016-07-12",6.2
"492","2016-07-13",7.04
"493","2016-07-14",7.12
"494","2016-07-15",8
"495","2016-07-18",8.84
"496","2016-07-19",7.72
"497","2016-07-20",8.28
"498","2016-07-21",8.08
"499","2016-07-22",7.76
"500","2016-07-25",7.4
"501","2016-07-26",6.84
"502","2016-07-27",6.88
"503","2016-07-28",6.88
"504","2016-07-29",6.68
"505","2016-08-01",6.28
"506","2016-08-02",5.72
"507","2016-08-03",6
"508","2016-08-04",5.96
"509","2016-08-05",5.96
"510","2016-08-08",5.92
"511","2016-08-09",5.8
"512","2016-08-10",5.6
"513","2016-08-11",5.52
"514","2016-08-12",5.8
"515","2016-08-15",6.36
"516","2016-08-16",5.88
"517","2016-08-17",5.84
"518","2016-08-18",5.88
"519","2016-08-19",6
"520","2016-08-22",6.8
"521","2016-08-23",6.44
"522","2016-08-24",6.64
"523","2016-08-25",6.64
"524","2016-08-26",6.4
"525","2016-08-29",6.2
"526","2016-08-30",6.36
"527","2016-08-31",6.34
"528","2016-09-01",6.32
"529","2016-09-02",6.6
"530","2016-09-06",6.92
"531","2016-09-07",6.84
"532","2016-09-08",6.88
"533","2016-09-09",6.52
"534","2016-09-12",6.76
"535","2016-09-13",6.4
"536","2016-09-14",6.32
"537","2016-09-15",6.56
"538","2016-09-16",6.76
"539","2016-09-19",7.24
"540","2016-09-20",7.28
"541","2016-09-21",7.04
"542","2016-09-22",7.04
"543","2016-09-23",8.88
"544","2016-09-26",8.72
"545","2016-09-27",8.68
"546","2016-09-28",10.92
"547","2016-09-29",8
"548","2016-09-30",7.28
"549","2016-10-03",7.04
"550","2016-10-04",6.4
"551","2016-10-05",6.6
"552","2016-10-06",6.28
"553","2016-10-07",6.08
"554","2016-10-10",6.4
"555","2016-10-11",6.12
"556","2016-10-12",5.84
"557","2016-10-13",5.52
"558","2016-10-14",5.4
"559","2016-10-17",5.48
"560","2016-10-18",5.56
"561","2016-10-19",5.88
"562","2016-10-20",5.28
"563","2016-10-21",5.32
"564","2016-10-24",5.32
"565","2016-10-25",5.32
"566","2016-10-26",5.22
"567","2016-10-27",5.08
"568","2016-10-28",4.84
"569","2016-10-31",4.88
"570","2016-11-01",4.92
"571","2016-11-02",4.52
"572","2016-11-03",4.2
"573","2016-11-04",4.28
"574","2016-11-07",4.4
"575","2016-11-08",4.52
"576","2016-11-09",4.72
"577","2016-11-10",4.8
"578","2016-11-11",4.76
"579","2016-11-14",4.72
"580","2016-11-15",4.68
"581","2016-11-16",4.6
"582","2016-11-17",4.4
"583","2016-11-18",4.4
"584","2016-11-21",4.4
"585","2016-11-22",4.6
"586","2016-11-23",4.64
"587","2016-11-25",4.64
"588","2016-11-28",4.44
"589","2016-11-29",4.32
"590","2016-11-30",4.2
"591","2016-12-01",4.12
"592","2016-12-02",4.08
"593","2016-12-05",4.08
"594","2016-12-06",4.12
"595","2016-12-07",3.84
"596","2016-12-08",3.76
"597","2016-12-09",3.912
"598","2016-12-12",3.832
"599","2016-12-13",3.716
"600","2016-12-14",3.476
"601","2016-12-15",3.4
"602","2016-12-16",3.672
"603","2016-12-19",3.72
"604","2016-12-20",3.6
"605","2016-12-21",3.46
"606","2016-12-22",3.46
"607","2016-12-23",3.56
"608","2016-12-27",3.636
"609","2016-12-28",3.48
"610","2016-12-29",3.34
"611","2016-12-30",4.04
"612","2017-01-03",4.16
"613","2017-01-04",4.16
"614","2017-01-05",4.04
"615","2017-01-06",4.04
"616","2017-01-09",4.52
"617","2017-01-10",4.48
"618","2017-01-11",4.44
"619","2017-01-12",5.6
"620","2017-01-13",4.88
"621","2017-01-17",4.84
"622","2017-01-18",4.76
"623","2017-01-19",4.64
"624","2017-01-20",4.64
"625","2017-01-23",5.48
"626","2017-01-24",5.24
"627","2017-01-25",5.08
"628","2017-01-26",5.096
"629","2017-01-27",5.02
"630","2017-01-30",4.76
"631","2017-01-31",4.84
"632","2017-02-01",4.92
"633","2017-02-02",4.84
"634","2017-02-03",4.96
"635","2017-02-06",4.88
"636","2017-02-07",4.84
"637","2017-02-08",4.76
"638","2017-02-09",4.796
"639","2017-02-10",4.84
"640","2017-02-13",5
"641","2017-02-14",5.16
"642","2017-02-15",5.48
"643","2017-02-16",5.84
"644","2017-02-17",5.84
"645","2017-02-21",5.8
"646","2017-02-22",5.4
"647","2017-02-23",5.24
"648","2017-02-24",5.48
"649","2017-02-27",5.44
"650","2017-02-28",5.52
"651","2017-03-01",5.4
"652","2017-03-02",5.32
"653","2017-03-03",5.32
"654","2017-03-06",5.48
"655","2017-03-07",5.48
"656","2017-03-08",6.04
"657","2017-03-09",6.4
"658","2017-03-10",6.24
"659","2017-03-13",6.8
"660","2017-03-14",6.2
"661","2017-03-15",6.32
"662","2017-03-16",6.28
"663","2017-03-17",6.24
"664","2017-03-20",6.08
"665","2017-03-21",5.8
"666","2017-03-22",6.12
"667","2017-03-23",6.04
"668","2017-03-24",6.08
"669","2017-03-27",6.12
"670","2017-03-28",6.16
"671","2017-03-29",6.18
"672","2017-03-30",6.28
"673","2017-03-31",7.08
"674","2017-04-03",6.8
"675","2017-04-04",6.48
"676","2017-04-05",6.36
"677","2017-04-06",6.24
"678","2017-04-07",6.3
"679","2017-04-10",6.06
"680","2017-04-11",5.88
"681","2017-04-12",5.76
"682","2017-04-13",5.52
"683","2017-04-17",5.32
"684","2017-04-18",5.48
"685","2017-04-19",5.76
"686","2017-04-20",5.84
"687","2017-04-21",5.88
"688","2017-04-24",6.16
"689","2017-04-25",6.16
"690","2017-04-26",6.16
"691","2017-04-27",5.96
"692","2017-04-28",5.76
"693","2017-05-01",5.52
"694","2017-05-02",5.2
"695","2017-05-03",5.28
"696","2017-05-04",5.28
"697","2017-05-05",5.24
"698","2017-05-08",4.96
"699","2017-05-09",5.2
"700","2017-05-10",5.24
"701","2017-05-11",5.28
"702","2017-05-12",5.28
"703","2017-05-15",5.36
"704","2017-05-16",5.2
"705","2017-05-17",5
"706","2017-05-18",4.96
"707","2017-05-19",4.6
"708","2017-05-22",4.64
"709","2017-05-23",4.68
"710","2017-05-24",4.84
"711","2017-05-25",4.68
"712","2017-05-26",4.68
"713","2017-05-30",4.68
"714","2017-05-31",4.64
"715","2017-06-01",4.8
"716","2017-06-02",4.92
"717","2017-06-05",5.04
"718","2017-06-06",5.04
"719","2017-06-07",4.96
"720","2017-06-08",5.24
"721","2017-06-09",5.16
"722","2017-06-12",4.96
"723","2017-06-13",5.16
"724","2017-06-14",5.08
"725","2017-06-15",5
"726","2017-06-16",5.2
"727","2017-06-19",5.52
"728","2017-06-20",5.52
"729","2017-06-21",5.64
"730","2017-06-22",5.44
"731","2017-06-23",5.44
"732","2017-06-26",5.68
"733","2017-06-27",5.52
"734","2017-06-28",5.6
"735","2017-06-29",5.8
"736","2017-06-30",5.48
"737","2017-07-03",5.6
"738","2017-07-05",5.64
"739","2017-07-06",5.56
"740","2017-07-07",5.44
"741","2017-07-10",5.44
"742","2017-07-11",5.32
"743","2017-07-12",5.36
"744","2017-07-13",5.36
"745","2017-07-14",5.68
"746","2017-07-17",5.72
"747","2017-07-18",5.8
"748","2017-07-19",6.64
"749","2017-07-20",6.72
"750","2017-07-21",6.84
"751","2017-07-24",7.24
"752","2017-07-25",7.92
"753","2017-07-26",7.82
"754","2017-07-27",7.84
"755","2017-07-28",7.68
"756","2017-07-31",7.48
"757","2017-08-01",7.32
"758","2017-08-02",7.52
"759","2017-08-03",7.52
"760","2017-08-04",8.476
"761","2017-08-07",9.56
"762","2017-08-08",8.72
"763","2017-08-09",9.04
"764","2017-08-10",9.44
"765","2017-08-11",9.68
"766","2017-08-14",11.32
"767","2017-08-15",11.4
"768","2017-08-16",11.96
"769","2017-08-17",11.56
"770","2017-08-18",11.12
"771","2017-08-21",11
"772","2017-08-22",10.92
"773","2017-08-23",11
"774","2017-08-24",11.32
"775","2017-08-25",11.6
"776","2017-08-28",11.8
"777","2017-08-29",11.64
"778","2017-08-30",11.64
"779","2017-08-31",12.24
"780","2017-09-01",11.92
"781","2017-09-05",11.8
"782","2017-09-06",12.32
"783","2017-09-07",12.4
"784","2017-09-08",12.48
"785","2017-09-11",16.6
"786","2017-09-12",15.24
"787","2017-09-13",15.64
"788","2017-09-14",16.040001
"789","2017-09-15",16.4
"790","2017-09-18",17.200001
"791","2017-09-19",17.24
"792","2017-09-20",16.639999
"793","2017-09-21",17.440001
"794","2017-09-22",19.52
"795","2017-09-25",22
"796","2017-09-26",21.16
"797","2017-09-27",23.48
"798","2017-09-28",22.360001
"799","2017-09-29",23.48
"800","2017-10-02",24.92
"801","2017-10-03",27.440001
"802","2017-10-04",27.52
"803","2017-10-05",30.76
"804","2017-10-06",27.780001
"805","2017-10-09",22.52
"806","2017-10-10",25.32
"807","2017-10-11",24.48
"808","2017-10-12",23.32
"809","2017-10-13",21.639999
"810","2017-10-16",21.120001
"811","2017-10-17",21.360001
"812","2017-10-18",19.68
"813","2017-10-19",20.440001
"814","2017-10-20",21.200001
"815","2017-10-23",20.879999
"816","2017-10-24",20.4
"817","2017-10-25",20.959999
"818","2017-10-26",21.16
"819","2017-10-27",23.959999
"820","2017-10-30",22.68
"821","2017-10-31",22.16
"822","2017-11-01",23.16
"823","2017-11-02",25.52
"824","2017-11-03",24.76
"825","2017-11-06",27.52
"826","2017-11-07",27
"827","2017-11-08",26.6
"828","2017-11-09",30.360001
"829","2017-11-10",31.360001
"830","2017-11-13",29.040001
"831","2017-11-14",26.200001
"832","2017-11-15",25.4
"833","2017-11-16",25.92
"834","2017-11-17",25.879999
"835","2017-11-20",25.24
"836","2017-11-21",25.639999
"837","2017-11-22",25.84
"838","2017-11-24",28.92
"839","2017-11-27",28.440001
"840","2017-11-28",28.879999
"841","2017-11-29",27.6
"842","2017-11-30",28.799999
"843","2017-12-01",29.08
"844","2017-12-04",28.08
"845","2017-12-05",26.76
"846","2017-12-06",24.76
"847","2017-12-07",34.560001
"848","2017-12-08",31.440001
"849","2017-12-11",29.559999
"850","2017-12-12",29.48
"851","2017-12-13",32.32
"852","2017-12-14",37.32
"853","2017-12-15",31.559999
"854","2017-12-18",28.5
"855","2017-12-19",30.4
"856","2017-12-20",31.24
"857","2017-12-21",31.4
"858","2017-12-22",31
"859","2017-12-26",31.280001
"860","2017-12-27",31.959999
"861","2017-12-28",34.799999
"862","2017-12-29",32.639999
"863","2018-01-02",33.599998
"864","2018-01-03",33.52
"865","2018-01-04",32.959999
"866","2018-01-05",32.52
"867","2018-01-08",29.82
"868","2018-01-09",31.08
"869","2018-01-10",31.120001
"870","2018-01-11",30.280001
"871","2018-01-12",29.360001
"872","2018-01-16",25.959999
"873","2018-01-17",25.639999
"874","2018-01-18",27.52
"875","2018-01-19",27.32
"876","2018-01-22",30.200001
"877","2018-01-23",31.040001
"878","2018-01-24",31.719999
"879","2018-01-25",31
"880","2018-01-26",30.719999
"881","2018-01-29",30.68
"882","2018-01-30",30.040001
"883","2018-01-31",29.68
"884","2018-02-01",28.719999
"885","2018-02-02",27.68
"886","2018-02-05",26.6
"887","2018-02-06",24.84
"888","2018-02-07",26.24
"889","2018-02-08",24.639999
"890","2018-02-09",24.040001
"891","2018-02-12",24.879999
"892","2018-02-13",23.4
"893","2018-02-14",24.32
"894","2018-02-15",25.639999
"895","2018-02-16",24.879999
"896","2018-02-20",23.84
"897","2018-02-21",24.280001
"898","2018-02-22",22.040001
"899","2018-02-23",22.68
"900","2018-02-26",22.6
"901","2018-02-27",20.84
"902","2018-02-28",20.6
"903","2018-03-01",19.959999
"904","2018-03-02",17.879999
"905","2018-03-05",21
"906","2018-03-06",18.120001
"907","2018-03-07",16.200001
"908","2018-03-08",15.88
"909","2018-03-09",17.08
"910","2018-03-12",17.4
"911","2018-03-13",17.559999
"912","2018-03-14",17.120001
"913","2018-03-15",16.84
"914","2018-03-16",17.280001
"915","2018-03-19",16.360001
"916","2018-03-20",17.120001
"917","2018-03-21",17.360001
"918","2018-03-22",16.440001
"919","2018-03-23",15.2
"920","2018-03-26",15.32
"921","2018-03-27",14.12
"922","2018-03-28",14.16
"923","2018-03-29",15.28
"924","2018-04-02",15.2
"925","2018-04-03",15.4
"926","2018-04-04",16.6
"927","2018-04-05",16.6
"928","2018-04-06",16.32
"929","2018-04-09",17
"930","2018-04-10",17.84
"931","2018-04-11",18.639999
"932","2018-04-12",19
"933","2018-04-13",19.040001
"934","2018-04-16",19.6
"935","2018-04-17",19.280001
"936","2018-04-18",20
"937","2018-04-19",19.76
"938","2018-04-20",19.08
"939","2018-04-23",18.799999
"940","2018-04-24",18.120001
"941","2018-04-25",17.879999
"942","2018-04-26",18.120001
"943","2018-04-27",17.76
"944","2018-04-30",17.76
"945","2018-05-01",18
"946","2018-05-02",18.959999
"947","2018-05-03",19.200001
"948","2018-05-04",19.799999
"949","2018-05-07",19.879999
"950","2018-05-08",19.4
"951","2018-05-09",19.440001
"952","2018-05-10",19.200001
"953","2018-05-11",19.24
"954","2018-05-14",19.16
"955","2018-05-15",19.040001
"956","2018-05-16",18.719999
"957","2018-05-17",18.280001
"958","2018-05-18",18.6
"959","2018-05-21",19.200001
"960","2018-05-22",19.68
"961","2018-05-23",20.92
"962","2018-05-24",24.08
"963","2018-05-25",23.639999
"964","2018-05-29",23.32
"965","2018-05-30",24.559999
"966","2018-05-31",25
"967","2018-06-01",25.76
"968","2018-06-04",26.040001
"969","2018-06-05",26.959999
"970","2018-06-06",30.76
"971","2018-06-07",29.639999
"972","2018-06-08",30.780001
"973","2018-06-11",29.120001
"974","2018-06-12",29.92
"975","2018-06-13",29.040001
"976","2018-06-14",29.4
"977","2018-06-15",29.959999
"978","2018-06-18",27.959999
"979","2018-06-19",27.84
"980","2018-06-20",27.48
"981","2018-06-21",26.280001
