"","date","FFIC"
"338","2008-05-06",19.49
"339","2008-05-07",18.92
"340","2008-05-08",19.030001
"341","2008-05-09",18.6
"342","2008-05-12",18.75
"343","2008-05-13",18.879999
"344","2008-05-14",18.940001
"345","2008-05-15",19.360001
"346","2008-05-16",19.040001
"347","2008-05-19",18.299999
"348","2008-05-20",18.709999
"349","2008-05-21",18.940001
"350","2008-05-22",19.799999
"351","2008-05-23",19.48
"352","2008-05-27",19.780001
"353","2008-05-28",20.030001
"354","2008-05-29",20.120001
"355","2008-05-30",19.620001
"356","2008-06-02",19.26
"357","2008-06-03",19.780001
"358","2008-06-04",19.74
"359","2008-06-05",20.15
"360","2008-06-06",19.469999
"361","2008-06-09",18.84
"362","2008-06-10",18.719999
"363","2008-06-11",18.6
"364","2008-06-12",19.35
"365","2008-06-13",19.52
"366","2008-06-16",19.719999
"367","2008-06-17",19.34
"368","2008-06-18",19.059999
"369","2008-06-19",19.049999
"370","2008-06-20",19.120001
"371","2008-06-23",18.780001
"372","2008-06-24",18.799999
"373","2008-06-25",19.110001
"374","2008-06-26",18.870001
"375","2008-06-27",19.1
"376","2008-06-30",18.950001
"377","2008-07-01",18.67
"378","2008-07-02",17.93
"379","2008-07-03",17.309999
"380","2008-07-07",16.610001
"381","2008-07-08",17.610001
"382","2008-07-09",16.870001
"383","2008-07-10",17.48
"384","2008-07-11",17.139999
"385","2008-07-14",15.99
"386","2008-07-15",15.62
"387","2008-07-16",16.309999
"388","2008-07-17",17.07
"389","2008-07-18",16.940001
"390","2008-07-21",16.809999
"391","2008-07-22",17.540001
"392","2008-07-23",18.200001
"393","2008-07-24",17.389999
"394","2008-07-25",17.32
"395","2008-07-28",17.030001
"396","2008-07-29",17.51
"397","2008-07-30",17.84
"398","2008-07-31",17.629999
"399","2008-08-01",17.6
"400","2008-08-04",17.57
"401","2008-08-05",18.059999
"402","2008-08-06",17.700001
"403","2008-08-07",16.290001
"404","2008-08-08",17.530001
"405","2008-08-11",17.93
"406","2008-08-12",17.5
"407","2008-08-13",17.799999
"408","2008-08-14",18.549999
"409","2008-08-15",18.610001
"410","2008-08-18",18.030001
"411","2008-08-19",17.870001
"412","2008-08-20",17.950001
"413","2008-08-21",17.440001
"414","2008-08-22",17.379999
"415","2008-08-25",16.52
"416","2008-08-26",16.57
"417","2008-08-27",16.809999
"418","2008-08-28",17.690001
"419","2008-08-29",17.389999
"420","2008-09-02",17.440001
"421","2008-09-03",17.129999
"422","2008-09-04",16.389999
"423","2008-09-05",16.58
"424","2008-09-08",16.9
"425","2008-09-09",16.530001
"426","2008-09-10",17.059999
"427","2008-09-11",17.33
"428","2008-09-12",17.120001
"429","2008-09-15",16.799999
"430","2008-09-16",18.049999
"431","2008-09-17",16.93
"432","2008-09-18",17.870001
"433","2008-09-19",20.27
"434","2008-09-22",18.32
"435","2008-09-23",17.58
"436","2008-09-24",16.93
"437","2008-09-25",17.139999
"438","2008-09-26",17.209999
"439","2008-09-29",15.65
"440","2008-09-30",17.5
"441","2008-10-01",17.01
"442","2008-10-02",16.959999
"443","2008-10-03",16.559999
"444","2008-10-06",16.719999
"445","2008-10-07",14.64
"446","2008-10-08",14.15
"447","2008-10-09",12.92
"448","2008-10-10",14.38
"449","2008-10-13",15.99
"450","2008-10-14",15.83
"451","2008-10-15",15.97
"452","2008-10-16",17.610001
"453","2008-10-17",16.85
"454","2008-10-20",17.440001
"455","2008-10-21",16.77
"456","2008-10-22",16.01
"457","2008-10-23",16.120001
"458","2008-10-24",15.1
"459","2008-10-27",15.01
"460","2008-10-28",16.389999
"461","2008-10-29",14.62
"462","2008-10-30",15.62
"463","2008-10-31",15.55
"464","2008-11-03",15.78
"465","2008-11-04",15.91
"466","2008-11-05",14.84
"467","2008-11-06",14.25
"468","2008-11-07",14.67
"469","2008-11-10",14.33
"470","2008-11-11",14.23
"471","2008-11-12",13.97
"472","2008-11-13",15.94
"473","2008-11-14",14.11
"474","2008-11-17",13.81
"475","2008-11-18",13.54
"476","2008-11-19",12.63
"477","2008-11-20",12.25
"478","2008-11-21",12.66
"479","2008-11-24",13.37
"480","2008-11-25",13.68
"481","2008-11-26",13.74
"482","2008-11-28",13.66
"483","2008-12-01",11.98
"484","2008-12-02",12.73
"485","2008-12-03",12.94
"486","2008-12-04",12.59
"487","2008-12-05",13.24
"488","2008-12-08",13.5
"489","2008-12-09",12.8
"490","2008-12-10",12.85
"491","2008-12-11",11.88
"492","2008-12-12",12.76
"493","2008-12-15",11.73
"494","2008-12-16",12.79
"495","2008-12-17",12.29
"496","2008-12-18",12.19
"497","2008-12-19",12.01
"498","2008-12-22",11.64
"499","2008-12-23",11.45
"500","2008-12-24",11.84
"501","2008-12-26",11.42
"502","2008-12-29",11.26
"503","2008-12-30",11.44
"504","2008-12-31",11.96
"505","2009-01-02",11.63
"506","2009-01-05",11.51
"507","2009-01-06",11.54
"508","2009-01-07",11.05
"509","2009-01-08",11.14
"510","2009-01-09",10.55
"511","2009-01-12",10.05
"512","2009-01-13",10.45
"513","2009-01-14",9.72
"514","2009-01-15",10.1
"515","2009-01-16",10
"516","2009-01-20",8.56
"517","2009-01-21",9.28
"518","2009-01-22",8.59
"519","2009-01-23",7.83
"520","2009-01-26",8.01
"521","2009-01-27",7.81
"522","2009-01-28",8.34
"523","2009-01-29",8.09
"524","2009-01-30",7.92
"525","2009-02-02",8.04
"526","2009-02-03",7.63
"527","2009-02-04",7.49
"528","2009-02-05",7.65
"529","2009-02-06",8.41
"530","2009-02-09",8.63
"531","2009-02-10",8.09
"532","2009-02-11",8.3
"533","2009-02-12",8.29
"534","2009-02-13",8.13
"535","2009-02-17",7.25
"536","2009-02-18",7.17
"537","2009-02-19",7.06
"538","2009-02-20",6.49
"539","2009-02-23",6.35
"540","2009-02-24",6.45
"541","2009-02-25",6.27
"542","2009-02-26",6.58
"543","2009-02-27",6.14
"544","2009-03-02",5.42
"545","2009-03-03",5.71
"546","2009-03-04",6.08
"547","2009-03-05",5.34
"548","2009-03-06",4.72
"549","2009-03-09",4.08
"550","2009-03-10",4.57
"551","2009-03-11",4.66
"552","2009-03-12",5.56
"553","2009-03-13",5.98
"554","2009-03-16",5.73
"555","2009-03-17",6.17
"556","2009-03-18",6.78
"557","2009-03-19",6.69
"558","2009-03-20",6.27
"559","2009-03-23",7.19
"560","2009-03-24",6.39
"561","2009-03-25",6.59
"562","2009-03-26",7.13
"563","2009-03-27",6.76
"564","2009-03-30",5.83
"565","2009-03-31",6.02
"566","2009-04-01",6.49
"567","2009-04-02",6.38
"568","2009-04-03",6.31
"569","2009-04-06",6.17
"570","2009-04-07",6.07
"571","2009-04-08",6.12
"572","2009-04-09",7.46
"573","2009-04-13",7.57
"574","2009-04-14",6.89
"575","2009-04-15",7.54
"576","2009-04-16",7.9
"577","2009-04-17",8.22
"578","2009-04-20",7.32
"579","2009-04-21",7.85
"580","2009-04-22",7.87
"581","2009-04-23",8.04
"582","2009-04-24",8.61
"583","2009-04-27",8.62
"584","2009-04-28",8.98
"585","2009-04-29",9.83
"586","2009-04-30",9.21
"587","2009-05-01",9.23
"588","2009-05-04",9.97
"589","2009-05-05",9.62
"590","2009-05-06",9.82
"591","2009-05-07",9.77
"592","2009-05-08",10.42
"593","2009-05-11",10.01
"594","2009-05-12",10.1
"595","2009-05-13",9.18
"596","2009-05-14",9.46
"597","2009-05-15",8.88
"598","2009-05-18",9.62
"599","2009-05-19",9.14
"600","2009-05-20",8.95
"601","2009-05-21",8.76
"602","2009-05-22",8.49
"603","2009-05-26",9.44
"604","2009-05-27",8.56
"605","2009-05-28",9.37
"606","2009-05-29",9.96
"607","2009-06-01",10.88
"608","2009-06-02",10.72
"609","2009-06-03",11.09
"610","2009-06-04",11.76
"611","2009-06-05",11.16
"612","2009-06-08",10.82
"613","2009-06-09",10.99
"614","2009-06-10",10.82
"615","2009-06-11",10.87
"616","2009-06-12",10.65
"617","2009-06-15",10.29
"618","2009-06-16",10.35
"619","2009-06-17",10.3
"620","2009-06-18",10.31
"621","2009-06-19",10.34
"622","2009-06-22",9.79
"623","2009-06-23",9.39
"624","2009-06-24",9.29
"625","2009-06-25",9.45
"626","2009-06-26",9.66
"627","2009-06-29",9.5
"628","2009-06-30",9.35
"629","2009-07-01",9.66
"630","2009-07-02",9.35
"631","2009-07-06",9.33
"632","2009-07-07",9.12
"633","2009-07-08",8.98
"634","2009-07-09",8.8
"635","2009-07-10",8.3
"636","2009-07-13",8.67
"637","2009-07-14",8.49
"638","2009-07-15",9.25
"639","2009-07-16",9.37
"640","2009-07-17",9.46
"641","2009-07-20",9.45
"642","2009-07-21",9.1
"643","2009-07-22",9.15
"644","2009-07-23",9.34
"645","2009-07-24",9.52
"646","2009-07-27",9.63
"647","2009-07-28",10.16
"648","2009-07-29",10.38
"649","2009-07-30",10.78
"650","2009-07-31",10.61
"651","2009-08-03",11.42
"652","2009-08-04",11.43
"653","2009-08-05",11.51
"654","2009-08-06",12.25
"655","2009-08-07",13.53
"656","2009-08-10",13.45
"657","2009-08-11",13.08
"658","2009-08-12",13.37
"659","2009-08-13",13.05
"660","2009-08-14",12.84
"661","2009-08-17",12.69
"662","2009-08-18",13.02
"663","2009-08-19",13.39
"664","2009-08-20",13.48
"665","2009-08-21",13.94
"666","2009-08-24",12.8
"667","2009-08-25",13.26
"668","2009-08-26",13.37
"669","2009-08-27",13.38
"670","2009-08-28",13.24
"671","2009-08-31",13.15
"672","2009-09-01",12.79
"673","2009-09-02",11.88
"674","2009-09-03",11.87
"675","2009-09-04",12.13
"676","2009-09-08",12.02
"677","2009-09-09",12.43
"678","2009-09-10",12.47
"679","2009-09-11",12.29
"680","2009-09-14",12.3
"681","2009-09-15",12.52
"682","2009-09-16",12.35
"683","2009-09-17",11.53
"684","2009-09-18",11.51
"685","2009-09-21",11.5
"686","2009-09-22",11.48
"687","2009-09-23",11.46
"688","2009-09-24",11.44
"689","2009-09-25",11.33
"690","2009-09-28",11.67
"691","2009-09-29",11.72
"692","2009-09-30",11.4
"693","2009-10-01",11.29
"694","2009-10-02",11.21
"695","2009-10-05",11.32
"696","2009-10-06",11.53
"697","2009-10-07",11.48
"698","2009-10-08",11.22
"699","2009-10-09",11.32
"700","2009-10-12",11.24
"701","2009-10-13",11.16
"702","2009-10-14",11.25
"703","2009-10-15",11.4
"704","2009-10-16",11.3
"705","2009-10-19",11.25
"706","2009-10-20",10.95
"707","2009-10-21",11.32
"708","2009-10-22",11.51
"709","2009-10-23",11.29
"710","2009-10-26",11.44
"711","2009-10-27",11.36
"712","2009-10-28",11.3
"713","2009-10-29",11.64
"714","2009-10-30",11.23
"715","2009-11-02",10.94
"716","2009-11-03",10.88
"717","2009-11-04",10.3
"718","2009-11-05",10.73
"719","2009-11-06",10.68
"720","2009-11-09",10.79
"721","2009-11-10",10.58
"722","2009-11-11",10.78
"723","2009-11-12",10.51
"724","2009-11-13",10.39
"725","2009-11-16",10.88
"726","2009-11-17",11.09
"727","2009-11-18",10.87
"728","2009-11-19",10.71
"729","2009-11-20",10.88
"730","2009-11-23",11.21
"731","2009-11-24",11.3
"732","2009-11-25",11.05
"733","2009-11-27",10.54
"734","2009-11-30",10.91
"735","2009-12-01",10.87
"736","2009-12-02",10.71
"737","2009-12-03",10.33
"738","2009-12-04",10.64
"739","2009-12-07",10.42
"740","2009-12-08",10.49
"741","2009-12-09",10.47
"742","2009-12-10",10.39
"743","2009-12-11",10.55
"744","2009-12-14",10.82
"745","2009-12-15",10.8
"746","2009-12-16",10.94
"747","2009-12-17",10.85
"748","2009-12-18",11.22
"749","2009-12-21",11.29
"750","2009-12-22",11.45
"751","2009-12-23",11.61
"752","2009-12-24",11.81
"753","2009-12-28",11.73
"754","2009-12-29",11.68
"755","2009-12-30",11.49
"756","2009-12-31",11.26
"757","2010-01-04",11.92
"758","2010-01-05",11.44
"759","2010-01-06",11.44
"760","2010-01-07",11.7
"761","2010-01-08",11.78
"762","2010-01-11",11.71
"763","2010-01-12",11.47
"764","2010-01-13",11.68
"765","2010-01-14",11.84
"766","2010-01-15",11.79
"767","2010-01-19",12.36
"768","2010-01-20",12.2
"769","2010-01-21",12.01
"770","2010-01-22",12.03
"771","2010-01-25",12.06
"772","2010-01-26",12.02
"773","2010-01-27",12.54
"774","2010-01-28",12.31
"775","2010-01-29",12.25
"776","2010-02-01",12.33
"777","2010-02-02",12.3
"778","2010-02-03",12.1
"779","2010-02-04",12.03
"780","2010-02-05",12.29
"781","2010-02-08",12.09
"782","2010-02-09",12.08
"783","2010-02-10",12.36
"784","2010-02-11",12.67
"785","2010-02-12",12.69
"786","2010-02-16",12.88
"787","2010-02-17",12.98
"788","2010-02-18",13.04
"789","2010-02-19",12.89
"790","2010-02-22",13.01
"791","2010-02-23",12.81
"792","2010-02-24",12.99
"793","2010-02-25",12.76
"794","2010-02-26",12.69
"795","2010-03-01",12.41
"796","2010-03-02",12.6
"797","2010-03-03",12.67
"798","2010-03-04",12.73
"799","2010-03-05",12.91
"800","2010-03-08",12.76
"801","2010-03-09",12.89
"802","2010-03-10",12.96
"803","2010-03-11",12.97
"804","2010-03-12",13.04
"805","2010-03-15",13
"806","2010-03-16",13.1
"807","2010-03-17",13.39
"808","2010-03-18",13.23
"809","2010-03-19",13.11
"810","2010-03-22",13.23
"811","2010-03-23",13.16
"812","2010-03-24",12.9
"813","2010-03-25",12.76
"814","2010-03-26",12.67
"815","2010-03-29",12.8
"816","2010-03-30",12.85
"817","2010-03-31",12.66
"818","2010-04-01",12.69
"819","2010-04-05",13.18
"820","2010-04-06",13.59
"821","2010-04-07",13.7
"822","2010-04-08",13.6
"823","2010-04-09",13.8
"824","2010-04-12",13.75
"825","2010-04-13",13.63
"826","2010-04-14",13.9
"827","2010-04-15",13.95
"828","2010-04-16",13.58
"829","2010-04-19",13.5
"830","2010-04-20",13.65
"831","2010-04-21",13.85
"832","2010-04-22",14.49
"833","2010-04-23",14.25
"834","2010-04-26",14.13
"835","2010-04-27",14.15
"836","2010-04-28",13.97
"837","2010-04-29",14.06
"838","2010-04-30",13.61
"839","2010-05-03",14.05
"840","2010-05-04",13.6
"841","2010-05-05",14.06
"842","2010-05-06",13.78
"843","2010-05-07",13.61
"844","2010-05-10",14.49
"845","2010-05-11",14.44
"846","2010-05-12",14.7
"847","2010-05-13",14.54
"848","2010-05-14",14.26
"849","2010-05-17",14.3
"850","2010-05-18",14.27
"851","2010-05-19",14.11
"852","2010-05-20",13.21
"853","2010-05-21",13.37
"854","2010-05-24",12.81
"855","2010-05-25",13
"856","2010-05-26",13.09
"857","2010-05-27",13.83
"858","2010-05-28",13.54
"859","2010-06-01",13.39
"860","2010-06-02",13.6
"861","2010-06-03",13.57
"862","2010-06-04",12.55
"863","2010-06-07",12.34
"864","2010-06-08",12.34
"865","2010-06-09",12.31
"866","2010-06-10",12.75
"867","2010-06-11",12.88
"868","2010-06-14",12.84
"869","2010-06-15",13.06
"870","2010-06-16",13.08
"871","2010-06-17",13.06
"872","2010-06-18",13.16
"873","2010-06-21",12.92
"874","2010-06-22",12.64
"875","2010-06-23",12.58
"876","2010-06-24",12.24
"877","2010-06-25",12.7
"878","2010-06-28",12.52
"879","2010-06-29",12.22
"880","2010-06-30",12.23
"881","2010-07-01",12.29
"882","2010-07-02",12.19
"883","2010-07-06",12.08
"884","2010-07-07",12.83
"885","2010-07-08",12.89
"886","2010-07-09",13.04
"887","2010-07-12",12.88
"888","2010-07-13",13.33
"889","2010-07-14",13.23
"890","2010-07-15",13.13
"891","2010-07-16",12.58
"892","2010-07-19",12.89
"893","2010-07-20",13.13
"894","2010-07-21",12.09
"895","2010-07-22",12.7
"896","2010-07-23",12.8
"897","2010-07-26",12.82
"898","2010-07-27",12.74
"899","2010-07-28",12.4
"900","2010-07-29",12.55
"901","2010-07-30",12.47
"902","2010-08-02",12.51
"903","2010-08-03",12.49
"904","2010-08-04",12.45
"905","2010-08-05",12.13
"906","2010-08-06",11.8
"907","2010-08-09",11.94
"908","2010-08-10",11.91
"909","2010-08-11",11.71
"910","2010-08-12",11.64
"911","2010-08-13",11.52
"912","2010-08-16",11.62
"913","2010-08-17",11.6
"914","2010-08-18",11.58
"915","2010-08-19",11.52
"916","2010-08-20",11.58
"917","2010-08-23",11.4
"918","2010-08-24",11.08
"919","2010-08-25",11.25
"920","2010-08-26",11.12
"921","2010-08-27",11.21
"922","2010-08-30",10.88
"923","2010-08-31",10.83
"924","2010-09-01",11.25
"925","2010-09-02",11.04
"926","2010-09-03",11.16
"927","2010-09-07",10.56
"928","2010-09-08",10.64
"929","2010-09-09",10.88
"930","2010-09-10",11.06
"931","2010-09-13",11.38
"932","2010-09-14",11.25
"933","2010-09-15",11.2
"934","2010-09-16",10.84
"935","2010-09-17",10.88
"936","2010-09-20",11.2
"937","2010-09-21",11.06
"938","2010-09-22",10.97
"939","2010-09-23",10.92
"940","2010-09-24",11.33
"941","2010-09-27",11.33
"942","2010-09-28",11.39
"943","2010-09-29",11.71
"944","2010-09-30",11.56
"945","2010-10-01",11.86
"946","2010-10-04",11.96
"947","2010-10-05",12.31
"948","2010-10-06",12.35
"949","2010-10-07",12.18
"950","2010-10-08",12.42
"951","2010-10-11",12.31
"952","2010-10-12",12.26
"953","2010-10-13",12.66
"954","2010-10-14",12.68
"955","2010-10-15",12.56
"956","2010-10-18",12.65
"957","2010-10-19",12.59
"958","2010-10-20",12.67
"959","2010-10-21",12.99
"960","2010-10-22",13.18
"961","2010-10-25",13.32
"962","2010-10-26",13.21
"963","2010-10-27",13.17
"964","2010-10-28",13.11
"965","2010-10-29",13.15
"966","2010-11-01",12.98
"967","2010-11-02",13.15
"968","2010-11-03",13.24
"969","2010-11-04",14.03
"970","2010-11-05",14.45
"971","2010-11-08",14.39
"972","2010-11-09",14.31
"973","2010-11-10",14.4
"974","2010-11-11",14.01
"975","2010-11-12",13.71
"976","2010-11-15",13.83
"977","2010-11-16",13.68
"978","2010-11-17",13.49
"979","2010-11-18",13.53
"980","2010-11-19",13.31
"981","2010-11-22",13.09
"982","2010-11-23",13.3
"983","2010-11-24",13.8
"984","2010-11-26",13.69
"985","2010-11-29",13.73
"986","2010-11-30",13.4
