"","date","RP"
"435","2012-05-02",18.620001
"436","2012-05-03",17.379999
"437","2012-05-04",17.700001
"438","2012-05-07",17.959999
"439","2012-05-08",18.1
"440","2012-05-09",18.120001
"441","2012-05-10",18.41
"442","2012-05-11",18.639999
"443","2012-05-14",18.4
"444","2012-05-15",18.299999
"445","2012-05-16",18.290001
"446","2012-05-17",18.280001
"447","2012-05-18",18.4
"448","2012-05-21",18.91
"449","2012-05-22",18.66
"450","2012-05-23",19.4
"451","2012-05-24",19.01
"452","2012-05-25",18.879999
"453","2012-05-29",18.58
"454","2012-05-30",18.049999
"455","2012-05-31",17.85
"456","2012-06-01",17.33
"457","2012-06-04",17.780001
"458","2012-06-05",18.17
"459","2012-06-06",17.26
"460","2012-06-07",16.92
"461","2012-06-08",17.120001
"462","2012-06-11",17.040001
"463","2012-06-12",17.68
"464","2012-06-13",17.91
"465","2012-06-14",17.719999
"466","2012-06-15",18.92
"467","2012-06-18",19.120001
"468","2012-06-19",20
"469","2012-06-20",20.110001
"470","2012-06-21",20.16
"471","2012-06-22",21.01
"472","2012-06-25",21.02
"473","2012-06-26",21.66
"474","2012-06-27",21.68
"475","2012-06-28",21.790001
"476","2012-06-29",23.16
"477","2012-07-02",23.1
"478","2012-07-03",22.92
"479","2012-07-05",22.92
"480","2012-07-06",22.26
"481","2012-07-09",21.799999
"482","2012-07-10",21.040001
"483","2012-07-11",21.26
"484","2012-07-12",21.17
"485","2012-07-13",21.77
"486","2012-07-16",21.690001
"487","2012-07-17",22.469999
"488","2012-07-18",22.82
"489","2012-07-19",22.209999
"490","2012-07-20",21.59
"491","2012-07-23",21.41
"492","2012-07-24",20.809999
"493","2012-07-25",21.02
"494","2012-07-26",21.68
"495","2012-07-27",22.26
"496","2012-07-30",21.98
"497","2012-07-31",22.219999
"498","2012-08-01",22
"499","2012-08-02",22.23
"500","2012-08-03",24.01
"501","2012-08-06",24.51
"502","2012-08-07",24.639999
"503","2012-08-08",24.940001
"504","2012-08-09",25.33
"505","2012-08-10",25.530001
"506","2012-08-13",25.16
"507","2012-08-14",25.190001
"508","2012-08-15",25.49
"509","2012-08-16",25.799999
"510","2012-08-17",25.799999
"511","2012-08-20",25.58
"512","2012-08-21",25.48
"513","2012-08-22",25.49
"514","2012-08-23",25.540001
"515","2012-08-24",26.059999
"516","2012-08-27",25.73
"517","2012-08-28",25.59
"518","2012-08-29",25.450001
"519","2012-08-30",24.92
"520","2012-08-31",25.51
"521","2012-09-04",25.52
"522","2012-09-05",25.48
"523","2012-09-06",25.629999
"524","2012-09-07",25.24
"525","2012-09-10",25.049999
"526","2012-09-11",25.5
"527","2012-09-12",26.26
"528","2012-09-13",26.01
"529","2012-09-14",24.129999
"530","2012-09-17",24.41
"531","2012-09-18",24.389999
"532","2012-09-19",24.290001
"533","2012-09-20",23.709999
"534","2012-09-21",23.92
"535","2012-09-24",23.41
"536","2012-09-25",22.870001
"537","2012-09-26",23.02
"538","2012-09-27",23
"539","2012-09-28",22.6
"540","2012-10-01",22.33
"541","2012-10-02",22.559999
"542","2012-10-03",23
"543","2012-10-04",23.1
"544","2012-10-05",23
"545","2012-10-08",22.790001
"546","2012-10-09",22.309999
"547","2012-10-10",22.77
"548","2012-10-11",22.940001
"549","2012-10-12",22.74
"550","2012-10-15",23.02
"551","2012-10-16",23.15
"552","2012-10-17",22.690001
"553","2012-10-18",22.290001
"554","2012-10-19",21.33
"555","2012-10-22",20.99
"556","2012-10-23",21.4
"557","2012-10-24",21.040001
"558","2012-10-25",21.18
"559","2012-10-26",20.99
"560","2012-10-31",21.83
"561","2012-11-01",21.85
"562","2012-11-02",21.57
"563","2012-11-05",21.24
"564","2012-11-06",20.780001
"565","2012-11-07",20.290001
"566","2012-11-08",18.709999
"567","2012-11-09",18.91
"568","2012-11-12",17.49
"569","2012-11-13",17.67
"570","2012-11-14",17.799999
"571","2012-11-15",18.57
"572","2012-11-16",19.120001
"573","2012-11-19",19.379999
"574","2012-11-20",19.299999
"575","2012-11-21",19.35
"576","2012-11-23",19.51
"577","2012-11-26",19.67
"578","2012-11-27",19.540001
"579","2012-11-28",19.65
"580","2012-11-29",20.07
"581","2012-11-30",19.790001
"582","2012-12-03",19.66
"583","2012-12-04",19.52
"584","2012-12-05",19.85
"585","2012-12-06",19.870001
"586","2012-12-07",19.870001
"587","2012-12-10",19.85
"588","2012-12-11",20.059999
"589","2012-12-12",20.139999
"590","2012-12-13",20.51
"591","2012-12-14",20.370001
"592","2012-12-17",20.610001
"593","2012-12-18",21.26
"594","2012-12-19",21
"595","2012-12-20",21.610001
"596","2012-12-21",21.57
"597","2012-12-24",21.610001
"598","2012-12-26",21.52
"599","2012-12-27",21.559999
"600","2012-12-28",21.129999
"601","2012-12-31",21.57
"602","2013-01-02",21.76
"603","2013-01-03",21.450001
"604","2013-01-04",21.75
"605","2013-01-07",21.559999
"606","2013-01-08",21.43
"607","2013-01-09",21.6
"608","2013-01-10",21.549999
"609","2013-01-11",22.040001
"610","2013-01-14",22.43
"611","2013-01-15",22.27
"612","2013-01-16",21.92
"613","2013-01-17",22.16
"614","2013-01-18",22.52
"615","2013-01-22",23.040001
"616","2013-01-23",23.01
"617","2013-01-24",23.219999
"618","2013-01-25",23.059999
"619","2013-01-28",22.82
"620","2013-01-29",22.93
"621","2013-01-30",22.98
"622","2013-01-31",23.34
"623","2013-02-01",23.65
"624","2013-02-04",23.219999
"625","2013-02-05",23.42
"626","2013-02-06",23.469999
"627","2013-02-07",23.360001
"628","2013-02-08",23.469999
"629","2013-02-11",23.370001
"630","2013-02-12",23.809999
"631","2013-02-13",23.85
"632","2013-02-14",23.959999
"633","2013-02-15",23.610001
"634","2013-02-19",22.48
"635","2013-02-20",21.17
"636","2013-02-21",20.83
"637","2013-02-22",21.68
"638","2013-02-25",21.6
"639","2013-02-26",21.389999
"640","2013-02-27",21.49
"641","2013-02-28",21.66
"642","2013-03-01",21.299999
"643","2013-03-04",20.950001
"644","2013-03-05",21.08
"645","2013-03-06",21.190001
"646","2013-03-07",20.700001
"647","2013-03-08",20.77
"648","2013-03-11",21
"649","2013-03-12",19.940001
"650","2013-03-13",19.780001
"651","2013-03-14",19.82
"652","2013-03-15",19.5
"653","2013-03-18",19.389999
"654","2013-03-19",19.389999
"655","2013-03-20",19.879999
"656","2013-03-21",20.030001
"657","2013-03-22",20.040001
"658","2013-03-25",20.049999
"659","2013-03-26",20.280001
"660","2013-03-27",20.4
"661","2013-03-28",20.709999
"662","2013-04-01",20.370001
"663","2013-04-02",20.34
"664","2013-04-03",19.959999
"665","2013-04-04",19.959999
"666","2013-04-05",19.99
"667","2013-04-08",19.690001
"668","2013-04-09",19.84
"669","2013-04-10",20.42
"670","2013-04-11",20.07
"671","2013-04-12",19.98
"672","2013-04-15",19.48
"673","2013-04-16",20.18
"674","2013-04-17",19.860001
"675","2013-04-18",19.57
"676","2013-04-19",19.75
"677","2013-04-22",19.74
"678","2013-04-23",20.09
"679","2013-04-24",20.129999
"680","2013-04-25",20.34
"681","2013-04-26",20.450001
"682","2013-04-29",20.34
"683","2013-04-30",20.4
"684","2013-05-01",19.6
"685","2013-05-02",19.75
"686","2013-05-03",19.1
"687","2013-05-06",19.43
"688","2013-05-07",19.780001
"689","2013-05-08",19.719999
"690","2013-05-09",19.51
"691","2013-05-10",20.01
"692","2013-05-13",19.809999
"693","2013-05-14",20.35
"694","2013-05-15",19.32
"695","2013-05-16",19.360001
"696","2013-05-17",19.5
"697","2013-05-20",19.360001
"698","2013-05-21",19.52
"699","2013-05-22",19.27
"700","2013-05-23",19.66
"701","2013-05-24",19.690001
"702","2013-05-28",19.389999
"703","2013-05-29",19.129999
"704","2013-05-30",19.24
"705","2013-05-31",19.040001
"706","2013-06-03",18.65
"707","2013-06-04",18.389999
"708","2013-06-05",17.73
"709","2013-06-06",17.610001
"710","2013-06-07",17.24
"711","2013-06-10",17.209999
"712","2013-06-11",17.059999
"713","2013-06-12",17.17
"714","2013-06-13",17.459999
"715","2013-06-14",17.18
"716","2013-06-17",17.32
"717","2013-06-18",17.57
"718","2013-06-19",17.9
"719","2013-06-20",18.25
"720","2013-06-21",18.190001
"721","2013-06-24",18.01
"722","2013-06-25",17.959999
"723","2013-06-26",18.110001
"724","2013-06-27",18.73
"725","2013-06-28",18.34
"726","2013-07-01",18.709999
"727","2013-07-02",18.82
"728","2013-07-03",18.51
"729","2013-07-05",18.719999
"730","2013-07-08",19.370001
"731","2013-07-09",19.67
"732","2013-07-10",19.799999
"733","2013-07-11",20.01
"734","2013-07-12",20.16
"735","2013-07-15",20.27
"736","2013-07-16",20.07
"737","2013-07-17",20.379999
"738","2013-07-18",20.17
"739","2013-07-19",20.379999
"740","2013-07-22",20.299999
"741","2013-07-23",20.219999
"742","2013-07-24",20.17
"743","2013-07-25",20.299999
"744","2013-07-26",20.15
"745","2013-07-29",19.91
"746","2013-07-30",20.08
"747","2013-07-31",20.16
"748","2013-08-01",20.540001
"749","2013-08-02",21.92
"750","2013-08-05",21.41
"751","2013-08-06",21.110001
"752","2013-08-07",20.98
"753","2013-08-08",21
"754","2013-08-09",21.1
"755","2013-08-12",20.82
"756","2013-08-13",20.82
"757","2013-08-14",20.68
"758","2013-08-15",20.219999
"759","2013-08-16",19.959999
"760","2013-08-19",19.870001
"761","2013-08-20",20.34
"762","2013-08-21",20.33
"763","2013-08-22",20.690001
"764","2013-08-23",20.66
"765","2013-08-26",20.889999
"766","2013-08-27",20.49
"767","2013-08-28",20.77
"768","2013-08-29",20.860001
"769","2013-08-30",20.709999
"770","2013-09-03",20.91
"771","2013-09-04",20.950001
"772","2013-09-05",20.9
"773","2013-09-06",21.1
"774","2013-09-09",21.440001
"775","2013-09-10",21.879999
"776","2013-09-11",21.889999
"777","2013-09-12",22.190001
"778","2013-09-13",22.24
"779","2013-09-16",22.16
"780","2013-09-17",23.059999
"781","2013-09-18",23.809999
"782","2013-09-19",23.360001
"783","2013-09-20",23.389999
"784","2013-09-23",23.360001
"785","2013-09-24",23.379999
"786","2013-09-25",23.18
"787","2013-09-26",23.35
"788","2013-09-27",23.4
"789","2013-09-30",23.110001
"790","2013-10-01",24.360001
"791","2013-10-02",24.77
"792","2013-10-03",24.4
"793","2013-10-04",24.700001
"794","2013-10-07",24.26
"795","2013-10-08",23.969999
"796","2013-10-09",23.83
"797","2013-10-10",24.030001
"798","2013-10-11",24.43
"799","2013-10-14",24.700001
"800","2013-10-15",24.389999
"801","2013-10-16",24.85
"802","2013-10-17",25.290001
"803","2013-10-18",25.66
"804","2013-10-21",25.290001
"805","2013-10-22",25.290001
"806","2013-10-23",24.91
"807","2013-10-24",25.389999
"808","2013-10-25",25.18
"809","2013-10-28",25.219999
"810","2013-10-29",25.139999
"811","2013-10-30",24.74
"812","2013-10-31",24.530001
"813","2013-11-01",23.98
"814","2013-11-04",24.34
"815","2013-11-05",24.08
"816","2013-11-06",24.459999
"817","2013-11-07",24.040001
"818","2013-11-08",25.889999
"819","2013-11-11",25.639999
"820","2013-11-12",25.700001
"821","2013-11-13",25.780001
"822","2013-11-14",25.41
"823","2013-11-15",25.74
"824","2013-11-18",24.719999
"825","2013-11-19",24.110001
"826","2013-11-20",24.120001
"827","2013-11-21",24.299999
"828","2013-11-22",24
"829","2013-11-25",23.200001
"830","2013-11-26",22.75
"831","2013-11-27",22.459999
"832","2013-11-29",22.41
"833","2013-12-02",21.98
"834","2013-12-03",21.99
"835","2013-12-04",21.889999
"836","2013-12-05",21.85
"837","2013-12-06",21.709999
"838","2013-12-09",21.790001
"839","2013-12-10",21.41
"840","2013-12-11",21.27
"841","2013-12-12",21.219999
"842","2013-12-13",21.74
"843","2013-12-16",22.17
"844","2013-12-17",22.26
"845","2013-12-18",22.48
"846","2013-12-19",22.18
"847","2013-12-20",22.610001
"848","2013-12-23",22.709999
"849","2013-12-24",22.68
"850","2013-12-26",22.59
"851","2013-12-27",22.639999
"852","2013-12-30",22.65
"853","2013-12-31",23.379999
"854","2014-01-02",22.4
"855","2014-01-03",22.469999
"856","2014-01-06",21.950001
"857","2014-01-07",22.18
"858","2014-01-08",21.700001
"859","2014-01-09",21.4
"860","2014-01-10",21.139999
"861","2014-01-13",20.540001
"862","2014-01-14",20.709999
"863","2014-01-15",21.309999
"864","2014-01-16",21.02
"865","2014-01-17",21.639999
"866","2014-01-21",21.610001
"867","2014-01-22",21.889999
"868","2014-01-23",21.870001
"869","2014-01-24",21.440001
"870","2014-01-27",21.34
"871","2014-01-28",21.6
"872","2014-01-29",21.49
"873","2014-01-30",22.15
"874","2014-01-31",22.48
"875","2014-02-03",21.51
"876","2014-02-04",20.950001
"877","2014-02-05",20.6
"878","2014-02-06",20.73
"879","2014-02-07",20.91
"880","2014-02-10",21.049999
"881","2014-02-11",21.07
"882","2014-02-12",21.24
"883","2014-02-13",21.629999
"884","2014-02-14",21.5
"885","2014-02-18",21.299999
"886","2014-02-19",20.6
"887","2014-02-20",20.42
"888","2014-02-21",20.700001
"889","2014-02-24",20.719999
"890","2014-02-25",16.030001
"891","2014-02-26",16.309999
"892","2014-02-27",17.75
"893","2014-02-28",17.700001
"894","2014-03-03",18.07
"895","2014-03-04",18.68
"896","2014-03-05",18.360001
"897","2014-03-06",18.48
"898","2014-03-07",18.459999
"899","2014-03-10",18.49
"900","2014-03-11",18.48
"901","2014-03-12",18.65
"902","2014-03-13",18.530001
"903","2014-03-14",18.77
"904","2014-03-17",18.9
"905","2014-03-18",19.08
"906","2014-03-19",19.02
"907","2014-03-20",19.07
"908","2014-03-21",18.709999
"909","2014-03-24",18.469999
"910","2014-03-25",18.25
"911","2014-03-26",18.1
"912","2014-03-27",17.879999
"913","2014-03-28",17.870001
"914","2014-03-31",18.16
"915","2014-04-01",18.389999
"916","2014-04-02",18.26
"917","2014-04-03",18.15
"918","2014-04-04",17.440001
"919","2014-04-07",17.42
"920","2014-04-08",17.68
"921","2014-04-09",18.139999
"922","2014-04-10",17.559999
"923","2014-04-11",17.139999
"924","2014-04-14",17.42
"925","2014-04-15",17.799999
"926","2014-04-16",18.08
"927","2014-04-17",18.09
"928","2014-04-21",18.139999
"929","2014-04-22",18.450001
"930","2014-04-23",18.32
"931","2014-04-24",18.219999
"932","2014-04-25",17.52
"933","2014-04-28",17.51
"934","2014-04-29",17.780001
"935","2014-04-30",17.75
"936","2014-05-01",17.65
"937","2014-05-02",17.51
"938","2014-05-05",17.59
"939","2014-05-06",17.370001
"940","2014-05-07",18.530001
"941","2014-05-08",18.459999
"942","2014-05-09",18.709999
"943","2014-05-12",19.25
"944","2014-05-13",18.93
"945","2014-05-14",18.73
"946","2014-05-15",18.959999
"947","2014-05-16",19.459999
"948","2014-05-19",20.02
"949","2014-05-20",20.32
"950","2014-05-21",20.610001
"951","2014-05-22",21.01
"952","2014-05-23",21.09
"953","2014-05-27",21.719999
"954","2014-05-28",21.379999
"955","2014-05-29",21.35
"956","2014-05-30",21.209999
"957","2014-06-02",21.07
"958","2014-06-03",21.690001
"959","2014-06-04",21.32
"960","2014-06-05",21.43
"961","2014-06-06",21.76
"962","2014-06-09",21.48
"963","2014-06-10",21.42
"964","2014-06-11",21.379999
"965","2014-06-12",21.18
"966","2014-06-13",21.219999
"967","2014-06-16",21.950001
"968","2014-06-17",21.799999
"969","2014-06-18",21.860001
"970","2014-06-19",21.940001
"971","2014-06-20",22.16
