"","date","AGS"
"243","2019-01-14",24.76
"244","2019-01-15",24.889999
"245","2019-01-16",25.200001
"246","2019-01-17",25.120001
"247","2019-01-18",25.629999
"248","2019-01-22",25.6
"249","2019-01-23",25.540001
"250","2019-01-24",25.690001
"251","2019-01-25",25.620001
"252","2019-01-28",25.59
"253","2019-01-29",24.809999
"254","2019-01-30",24.690001
"255","2019-01-31",25.059999
"256","2019-02-01",25.59
"257","2019-02-04",25.190001
"258","2019-02-05",24.84
"259","2019-02-06",24.139999
"260","2019-02-07",23.870001
"261","2019-02-08",23.280001
"262","2019-02-11",23.41
"263","2019-02-12",23.690001
"264","2019-02-13",23.959999
"265","2019-02-14",24
"266","2019-02-15",24.309999
"267","2019-02-19",24.49
"268","2019-02-20",24.27
"269","2019-02-21",24.379999
"270","2019-02-22",23.91
"271","2019-02-25",23.870001
"272","2019-02-26",24.18
"273","2019-02-27",24.1
"274","2019-02-28",23.790001
"275","2019-03-01",23.92
"276","2019-03-04",23.75
"277","2019-03-05",24.25
"278","2019-03-06",26.35
"279","2019-03-07",26.49
"280","2019-03-08",26.969999
"281","2019-03-11",26.77
"282","2019-03-12",26.629999
"283","2019-03-13",26.049999
"284","2019-03-14",26.290001
"285","2019-03-15",26.620001
"286","2019-03-18",25.58
"287","2019-03-19",25.4
"288","2019-03-20",24.790001
"289","2019-03-21",25.120001
"290","2019-03-22",24.110001
"291","2019-03-25",23.790001
"292","2019-03-26",23.67
"293","2019-03-27",24.52
"294","2019-03-28",23.870001
"295","2019-03-29",23.93
"296","2019-04-01",23.75
"297","2019-04-02",23.559999
"298","2019-04-03",23.709999
"299","2019-04-04",23.15
"300","2019-04-05",23.690001
"301","2019-04-08",24.57
"302","2019-04-09",23.92
"303","2019-04-10",24.66
"304","2019-04-11",24.84
"305","2019-04-12",25.290001
"306","2019-04-15",25.51
"307","2019-04-16",25.48
"308","2019-04-17",25.639999
"309","2019-04-18",25.4
"310","2019-04-22",25.66
"311","2019-04-23",25.67
"312","2019-04-24",25.08
"313","2019-04-25",25.16
"314","2019-04-26",24.690001
"315","2019-04-29",24.690001
"316","2019-04-30",24.120001
"317","2019-05-01",24.110001
"318","2019-05-02",23.49
"319","2019-05-03",23.25
"320","2019-05-06",22.969999
"321","2019-05-07",22.32
"322","2019-05-08",23.01
"323","2019-05-09",21.07
"324","2019-05-10",21.469999
"325","2019-05-13",20.299999
"326","2019-05-14",20.57
"327","2019-05-15",20.5
"328","2019-05-16",20.85
"329","2019-05-17",21.129999
"330","2019-05-20",21.02
"331","2019-05-21",20.450001
"332","2019-05-22",19.77
"333","2019-05-23",19.6
"334","2019-05-24",19.629999
"335","2019-05-28",19.48
"336","2019-05-29",18.860001
"337","2019-05-30",19.030001
"338","2019-05-31",19.139999
"339","2019-06-03",19.389999
"340","2019-06-04",18.790001
"341","2019-06-05",18.610001
"342","2019-06-06",17.620001
"343","2019-06-07",18.309999
"344","2019-06-10",18.059999
"345","2019-06-11",17.959999
"346","2019-06-12",18.309999
"347","2019-06-13",18.709999
"348","2019-06-14",18.75
"349","2019-06-17",19.15
"350","2019-06-18",19.17
"351","2019-06-19",19.469999
"352","2019-06-20",19.309999
"353","2019-06-21",19.379999
"354","2019-06-24",18.530001
"355","2019-06-25",18.719999
"356","2019-06-26",18.66
"357","2019-06-27",19.139999
"358","2019-06-28",19.450001
"359","2019-07-01",19.65
"360","2019-07-02",19.559999
"361","2019-07-03",20.709999
"362","2019-07-05",20.530001
"363","2019-07-08",20.469999
"364","2019-07-09",20.65
"365","2019-07-10",20.950001
"366","2019-07-11",20.65
"367","2019-07-12",21.17
"368","2019-07-15",20.549999
"369","2019-07-16",20.83
"370","2019-07-17",20.84
"371","2019-07-18",20.08
"372","2019-07-19",19.41
"373","2019-07-22",19
"374","2019-07-23",18.959999
"375","2019-07-24",19.209999
"376","2019-07-25",18.889999
"377","2019-07-26",18.940001
"378","2019-07-29",19.040001
"379","2019-07-30",19.059999
"380","2019-07-31",18.76
"381","2019-08-01",18.58
"382","2019-08-02",18.09
"383","2019-08-05",17.91
"384","2019-08-06",18.09
"385","2019-08-07",17.299999
"386","2019-08-08",8.31
"387","2019-08-09",9.17
"388","2019-08-12",10.13
"389","2019-08-13",11.01
"390","2019-08-14",10.36
"391","2019-08-15",10.15
"392","2019-08-16",10.46
"393","2019-08-19",10.46
"394","2019-08-20",10.54
"395","2019-08-21",10.22
"396","2019-08-22",9.96
"397","2019-08-23",9.38
"398","2019-08-26",9.67
"399","2019-08-27",9.61
"400","2019-08-28",9.84
"401","2019-08-29",9.74
"402","2019-08-30",9.74
"403","2019-09-03",9.56
"404","2019-09-04",9.84
"405","2019-09-05",10.19
"406","2019-09-06",10.22
"407","2019-09-09",10.39
"408","2019-09-10",10.65
"409","2019-09-11",10.7
"410","2019-09-12",11.01
"411","2019-09-13",11.49
"412","2019-09-16",11.1
"413","2019-09-17",11.12
"414","2019-09-18",10.88
"415","2019-09-19",11.13
"416","2019-09-20",11.22
"417","2019-09-23",11.07
"418","2019-09-24",10.87
"419","2019-09-25",10.81
"420","2019-09-26",10.4
"421","2019-09-27",10.18
"422","2019-09-30",10.28
"423","2019-10-01",9.9
"424","2019-10-02",10.37
"425","2019-10-03",10.14
"426","2019-10-04",10.46
"427","2019-10-07",10.55
"428","2019-10-08",10.42
"429","2019-10-09",10.33
"430","2019-10-10",10.33
"431","2019-10-11",11.01
"432","2019-10-14",11.47
"433","2019-10-15",11.44
"434","2019-10-16",10.95
"435","2019-10-17",11
"436","2019-10-18",11
"437","2019-10-21",11.1
"438","2019-10-22",11.18
"439","2019-10-23",11.41
"440","2019-10-24",11.4
"441","2019-10-25",11.67
"442","2019-10-28",11.54
"443","2019-10-29",11.5
"444","2019-10-30",11.32
"445","2019-10-31",11.54
"446","2019-11-01",12
"447","2019-11-04",12.34
"448","2019-11-05",12.6
"449","2019-11-06",12.4
"450","2019-11-07",12.67
"451","2019-11-08",11.82
"452","2019-11-11",12.17
"453","2019-11-12",11.77
"454","2019-11-13",11.66
"455","2019-11-14",11.98
"456","2019-11-15",12.1
"457","2019-11-18",11.7
"458","2019-11-19",11.39
"459","2019-11-20",11.25
"460","2019-11-21",11.17
"461","2019-11-22",11.35
"462","2019-11-25",11.6
"463","2019-11-26",11.44
"464","2019-11-27",11.4
"465","2019-11-29",11.49
"466","2019-12-02",11.5
"467","2019-12-03",11.18
"468","2019-12-04",11.24
"469","2019-12-05",10.43
"470","2019-12-06",10.71
"471","2019-12-09",10.86
"472","2019-12-10",11.26
"473","2019-12-11",11.58
"474","2019-12-12",12
"475","2019-12-13",11.74
"476","2019-12-16",11.44
"477","2019-12-17",11.81
"478","2019-12-18",12.13
"479","2019-12-19",11.81
"480","2019-12-20",11.71
"481","2019-12-23",11.69
"482","2019-12-24",11.7
"483","2019-12-26",11.79
"484","2019-12-27",11.71
"485","2019-12-30",11.62
"486","2019-12-31",12.13
"487","2020-01-02",12.12
"488","2020-01-03",11.57
"489","2020-01-06",11.13
"490","2020-01-07",11.26
"491","2020-01-08",11.52
"492","2020-01-09",11.33
"493","2020-01-10",11.07
"494","2020-01-13",11.16
"495","2020-01-14",11.1
"496","2020-01-15",11.21
"497","2020-01-16",11.12
"498","2020-01-17",11
"499","2020-01-21",10.94
"500","2020-01-22",11.48
"501","2020-01-23",11.03
"502","2020-01-24",10.92
"503","2020-01-27",10.65
"504","2020-01-28",10.23
"505","2020-01-29",9.97
"506","2020-01-30",9.99
"507","2020-01-31",10.28
"508","2020-02-03",10.35
"509","2020-02-04",9.96
"510","2020-02-05",10.22
"511","2020-02-06",9.98
"512","2020-02-07",9.6
"513","2020-02-10",9.32
"514","2020-02-11",9.15
"515","2020-02-12",9.5
"516","2020-02-13",9.38
"517","2020-02-14",9.75
"518","2020-02-18",10.36
"519","2020-02-19",10.45
"520","2020-02-20",10.69
"521","2020-02-21",10.58
"522","2020-02-24",10.54
"523","2020-02-25",10
"524","2020-02-26",9.27
"525","2020-02-27",9.45
"526","2020-02-28",9.69
"527","2020-03-02",9.32
"528","2020-03-03",8.44
"529","2020-03-04",8.18
"530","2020-03-05",6.65
"531","2020-03-06",6.21
"532","2020-03-09",5.64
"533","2020-03-10",5.69
"534","2020-03-11",5.14
"535","2020-03-12",3.86
"536","2020-03-13",4.03
"537","2020-03-16",2.83
"538","2020-03-17",1.79
"539","2020-03-18",1.05
"540","2020-03-19",1.35
"541","2020-03-20",1.63
"542","2020-03-23",1.84
"543","2020-03-24",2.56
"544","2020-03-25",3.01
"545","2020-03-26",3.52
"546","2020-03-27",3.4
"547","2020-03-30",2.75
"548","2020-03-31",2.65
"549","2020-04-01",1.75
"550","2020-04-02",1.55
"551","2020-04-03",1.44
"552","2020-04-06",1.69
"553","2020-04-07",1.57
"554","2020-04-08",1.74
"555","2020-04-09",2.69
"556","2020-04-13",3.05
"557","2020-04-14",3.7
"558","2020-04-15",3.27
"559","2020-04-16",2.81
"560","2020-04-17",3.08
"561","2020-04-20",2.9
"562","2020-04-21",2.92
"563","2020-04-22",2.75
"564","2020-04-23",2.78
"565","2020-04-24",3.12
"566","2020-04-27",3.54
"567","2020-04-28",3.74
"568","2020-04-29",4.5
"569","2020-04-30",4.39
"570","2020-05-01",4.11
"571","2020-05-04",4.04
"572","2020-05-05",3.86
"573","2020-05-06",3.61
"574","2020-05-07",3.89
"575","2020-05-08",4.08
"576","2020-05-11",3.97
"577","2020-05-12",3.58
"578","2020-05-13",3.34
"579","2020-05-14",3.28
"580","2020-05-15",3.43
"581","2020-05-18",3.89
"582","2020-05-19",4.16
"583","2020-05-20",4.82
"584","2020-05-21",4.46
"585","2020-05-22",4.7
"586","2020-05-26",4.62
"587","2020-05-27",5.14
"588","2020-05-28",5.13
"589","2020-05-29",5.21
"590","2020-06-01",5
"591","2020-06-02",5.09
"592","2020-06-03",5.02
"593","2020-06-04",4.89
"594","2020-06-05",5.28
"595","2020-06-08",5.92
"596","2020-06-09",5.49
"597","2020-06-10",5.01
"598","2020-06-11",4.29
"599","2020-06-12",4.88
"600","2020-06-15",4.82
"601","2020-06-16",4.71
"602","2020-06-17",4.67
"603","2020-06-18",4.33
"604","2020-06-19",4.03
"605","2020-06-22",4.01
"606","2020-06-23",4.01
"607","2020-06-24",3.92
"608","2020-06-25",3.73
"609","2020-06-26",3.34
"610","2020-06-29",3.15
"611","2020-06-30",3.38
"612","2020-07-01",3.63
"613","2020-07-02",3.65
"614","2020-07-06",3.39
"615","2020-07-07",3.2
"616","2020-07-08",2.99
"617","2020-07-09",3.08
"618","2020-07-10",3.43
"619","2020-07-13",3.2
"620","2020-07-14",3.04
"621","2020-07-15",3.53
"622","2020-07-16",3.42
"623","2020-07-17",3.21
"624","2020-07-20",3.21
"625","2020-07-21",3.53
"626","2020-07-22",3.65
"627","2020-07-23",3.42
"628","2020-07-24",3.34
"629","2020-07-27",3.32
"630","2020-07-28",3.36
"631","2020-07-29",3.47
"632","2020-07-30",3.51
"633","2020-07-31",3.38
"634","2020-08-03",3.3
"635","2020-08-04",3.58
"636","2020-08-05",3.67
"637","2020-08-06",3.98
"638","2020-08-07",4.11
"639","2020-08-10",4.27
"640","2020-08-11",4.3
"641","2020-08-12",4.36
"642","2020-08-13",4.36
"643","2020-08-14",4.2
"644","2020-08-17",4.22
"645","2020-08-18",4.13
"646","2020-08-19",4.07
"647","2020-08-20",4.26
"648","2020-08-21",4.02
"649","2020-08-24",3.87
"650","2020-08-25",3.85
"651","2020-08-26",3.91
"652","2020-08-27",4.07
"653","2020-08-28",4.27
"654","2020-08-31",4
"655","2020-09-01",4.02
"656","2020-09-02",3.97
"657","2020-09-03",3.86
"658","2020-09-04",3.62
"659","2020-09-08",3.7
"660","2020-09-09",3.77
"661","2020-09-10",3.88
"662","2020-09-11",3.76
"663","2020-09-14",3.94
"664","2020-09-15",4.33
"665","2020-09-16",4.36
"666","2020-09-17",4.22
"667","2020-09-18",4.06
"668","2020-09-21",3.76
"669","2020-09-22",3.82
"670","2020-09-23",3.52
"671","2020-09-24",3.55
"672","2020-09-25",3.5
"673","2020-09-28",3.95
"674","2020-09-29",3.63
"675","2020-09-30",3.54
"676","2020-10-01",3.62
"677","2020-10-02",3.62
"678","2020-10-05",3.57
"679","2020-10-06",3.5
"680","2020-10-07",3.53
"681","2020-10-08",3.49
"682","2020-10-09",3.43
"683","2020-10-12",3.44
"684","2020-10-13",3.45
"685","2020-10-14",3.36
"686","2020-10-15",3.3
"687","2020-10-16",3.31
"688","2020-10-19",3.29
"689","2020-10-20",3.17
"690","2020-10-21",3.12
"691","2020-10-22",3.37
"692","2020-10-23",3.29
"693","2020-10-26",3.16
"694","2020-10-27",3.12
"695","2020-10-28",3.04
"696","2020-10-29",2.81
"697","2020-10-30",2.7
"698","2020-11-02",2.9
"699","2020-11-03",3.09
"700","2020-11-04",3.11
"701","2020-11-05",3.32
"702","2020-11-06",3.42
"703","2020-11-09",4.18
"704","2020-11-10",4.28
"705","2020-11-11",4.13
"706","2020-11-12",4.17
"707","2020-11-13",4.36
"708","2020-11-16",4.7
"709","2020-11-17",4.6
"710","2020-11-18",4.41
"711","2020-11-19",4.55
"712","2020-11-20",4.44
"713","2020-11-23",4.66
"714","2020-11-24",5.2
"715","2020-11-25",5.06
"716","2020-11-27",5
