"","date","ZAGG"
"94","2008-01-16",0.84
"95","2008-01-17",0.84
"96","2008-01-18",0.75
"97","2008-01-22",0.72
"98","2008-01-23",0.8
"99","2008-01-24",0.8
"100","2008-01-25",0.8
"101","2008-01-28",0.81
"102","2008-01-29",0.8
"103","2008-01-30",0.8
"104","2008-01-31",0.8
"105","2008-02-01",0.8
"106","2008-02-04",0.75
"107","2008-02-05",0.78
"108","2008-02-06",0.77
"109","2008-02-07",0.8
"110","2008-02-08",0.8
"111","2008-02-11",0.8
"112","2008-02-12",0.72
"113","2008-02-13",0.72
"114","2008-02-14",0.72
"115","2008-02-15",0.72
"116","2008-02-19",0.72
"117","2008-02-20",0.83
"118","2008-02-21",0.72
"119","2008-02-22",0.83
"120","2008-02-25",0.83
"121","2008-02-26",0.84
"122","2008-02-27",0.89
"123","2008-02-28",0.97
"124","2008-02-29",0.97
"125","2008-03-03",0.94
"126","2008-03-04",0.84
"127","2008-03-05",0.83
"128","2008-03-06",0.65
"129","2008-03-07",0.85
"130","2008-03-10",0.86
"131","2008-03-11",0.8
"132","2008-03-12",0.68
"133","2008-03-13",0.8
"134","2008-03-14",0.78
"135","2008-03-17",0.8
"136","2008-03-18",0.8
"137","2008-03-19",0.75
"138","2008-03-20",0.75
"139","2008-03-24",0.75
"140","2008-03-25",0.74
"141","2008-03-26",0.74
"142","2008-03-27",0.73
"143","2008-03-28",0.74
"144","2008-03-31",0.74
"145","2008-04-01",0.68
"146","2008-04-02",0.69
"147","2008-04-03",0.68
"148","2008-04-04",0.7
"149","2008-04-07",0.72
"150","2008-04-08",0.73
"151","2008-04-09",0.72
"152","2008-04-10",0.73
"153","2008-04-11",0.72
"154","2008-04-14",0.75
"155","2008-04-15",0.74
"156","2008-04-16",0.74
"157","2008-04-17",0.8
"158","2008-04-18",0.79
"159","2008-04-21",0.78
"160","2008-04-22",0.78
"161","2008-04-23",0.77
"162","2008-04-24",0.79
"163","2008-04-25",0.75
"164","2008-04-28",0.7
"165","2008-04-29",0.69
"166","2008-04-30",0.67
"167","2008-05-01",0.62
"168","2008-05-02",0.63
"169","2008-05-05",0.6
"170","2008-05-06",0.56
"171","2008-05-07",0.6
"172","2008-05-08",0.6
"173","2008-05-09",0.6
"174","2008-05-12",0.6
"175","2008-05-13",0.71
"176","2008-05-14",0.68
"177","2008-05-15",0.75
"178","2008-05-16",0.75
"179","2008-05-19",0.8
"180","2008-05-20",0.77
"181","2008-05-21",0.75
"182","2008-05-22",0.75
"183","2008-05-23",0.7
"184","2008-05-27",0.71
"185","2008-05-28",0.73
"186","2008-05-29",0.7
"187","2008-05-30",0.7
"188","2008-06-02",0.69
"189","2008-06-03",0.7
"190","2008-06-04",0.67
"191","2008-06-05",0.7
"192","2008-06-06",0.69
"193","2008-06-09",0.69
"194","2008-06-10",0.7
"195","2008-06-11",0.68
"196","2008-06-12",0.68
"197","2008-06-13",0.68
"198","2008-06-16",0.63
"199","2008-06-17",0.67
"200","2008-06-18",0.67
"201","2008-06-19",0.64
"202","2008-06-20",0.65
"203","2008-06-23",0.67
"204","2008-06-24",0.63
"205","2008-06-25",0.67
"206","2008-06-26",0.67
"207","2008-06-27",0.67
"208","2008-06-30",0.67
"209","2008-07-01",0.61
"210","2008-07-02",0.63
"211","2008-07-03",0.65
"212","2008-07-07",0.61
"213","2008-07-08",0.63
"214","2008-07-09",0.67
"215","2008-07-10",0.67
"216","2008-07-11",0.69
"217","2008-07-14",0.63
"218","2008-07-15",0.61
"219","2008-07-16",0.65
"220","2008-07-17",0.65
"221","2008-07-18",0.67
"222","2008-07-21",0.65
"223","2008-07-22",0.65
"224","2008-07-23",0.64
"225","2008-07-24",0.65
"226","2008-07-25",0.66
"227","2008-07-28",0.65
"228","2008-07-29",0.67
"229","2008-07-30",0.68
"230","2008-07-31",0.68
"231","2008-08-01",0.69
"232","2008-08-04",0.73
"233","2008-08-05",0.69
"234","2008-08-06",0.69
"235","2008-08-07",0.69
"236","2008-08-08",0.77
"237","2008-08-11",0.8
"238","2008-08-12",0.9
"239","2008-08-13",0.9
"240","2008-08-14",0.91
"241","2008-08-15",0.9
"242","2008-08-18",0.98
"243","2008-08-19",1.05
"244","2008-08-20",0.98
"245","2008-08-21",0.97
"246","2008-08-22",0.95
"247","2008-08-25",0.95
"248","2008-08-26",0.98
"249","2008-08-27",1.01
"250","2008-08-28",0.98
"251","2008-08-29",1
"252","2008-09-02",1.09
"253","2008-09-03",1.16
"254","2008-09-04",1.1
"255","2008-09-05",1.08
"256","2008-09-08",1.1
"257","2008-09-09",1.12
"258","2008-09-10",1.1
"259","2008-09-11",1.07
"260","2008-09-12",1.06
"261","2008-09-15",1.03
"262","2008-09-16",1.06
"263","2008-09-17",1.01
"264","2008-09-18",1.08
"265","2008-09-19",1.09
"266","2008-09-22",1.13
"267","2008-09-23",1.12
"268","2008-09-24",1.12
"269","2008-09-25",1.12
"270","2008-09-26",1.11
"271","2008-09-29",0.99
"272","2008-09-30",1.07
"273","2008-10-01",0.97
"274","2008-10-02",0.92
"275","2008-10-03",1
"276","2008-10-06",0.89
"277","2008-10-07",0.8
"278","2008-10-08",0.8
"279","2008-10-09",0.75
"280","2008-10-10",0.7
"281","2008-10-13",0.9
"282","2008-10-14",0.85
"283","2008-10-15",0.85
"284","2008-10-16",0.86
"285","2008-10-17",0.89
"286","2008-10-20",0.9
"287","2008-10-21",0.85
"288","2008-10-22",0.89
"289","2008-10-23",0.8
"290","2008-10-24",0.7
"291","2008-10-27",0.9
"292","2008-10-28",0.78
"293","2008-10-29",0.84
"294","2008-10-30",0.8
"295","2008-10-31",0.76
"296","2008-11-03",0.76
"297","2008-11-04",0.76
"298","2008-11-05",0.76
"299","2008-11-06",0.79
"300","2008-11-07",0.85
"301","2008-11-10",0.88
"302","2008-11-11",0.88
"303","2008-11-12",0.85
"304","2008-11-13",0.88
"305","2008-11-14",0.91
"306","2008-11-17",0.94
"307","2008-11-18",0.85
"308","2008-11-19",0.89
"309","2008-11-20",0.82
"310","2008-11-21",0.85
"311","2008-11-24",0.88
"312","2008-11-25",0.87
"313","2008-11-26",0.85
"314","2008-11-28",0.87
"315","2008-12-01",0.87
"316","2008-12-02",0.91
"317","2008-12-03",0.93
"318","2008-12-04",0.9
"319","2008-12-05",0.9
"320","2008-12-08",0.9
"321","2008-12-09",0.95
"322","2008-12-10",0.97
"323","2008-12-11",1
"324","2008-12-12",0.9
"325","2008-12-15",0.9
"326","2008-12-16",0.92
"327","2008-12-17",0.94
"328","2008-12-18",0.9
"329","2008-12-19",0.9
"330","2008-12-22",0.95
"331","2008-12-23",0.95
"332","2008-12-24",0.93
"333","2008-12-26",0.95
"334","2008-12-29",0.94
"335","2008-12-30",0.9
"336","2008-12-31",0.93
"337","2009-01-02",0.92
"338","2009-01-05",0.92
"339","2009-01-06",0.9
"340","2009-01-07",0.9
"341","2009-01-08",0.9
"342","2009-01-09",0.9
"343","2009-01-12",0.99
"344","2009-01-13",0.99
"345","2009-01-14",0.98
"346","2009-01-15",1
"347","2009-01-16",0.99
"348","2009-01-20",1
"349","2009-01-21",0.98
"350","2009-01-22",0.94
"351","2009-01-23",0.99
"352","2009-01-26",1.04
"353","2009-01-27",1.05
"354","2009-01-28",1.23
"355","2009-01-29",1.33
"356","2009-01-30",1.27
"357","2009-02-02",1.27
"358","2009-02-03",1.4
"359","2009-02-04",1.3
"360","2009-02-05",1.3
"361","2009-02-06",1.32
"362","2009-02-09",1.44
"363","2009-02-10",1.45
"364","2009-02-11",1.6
"365","2009-02-12",1.48
"366","2009-02-13",1.45
"367","2009-02-17",1.46
"368","2009-02-18",1.47
"369","2009-02-19",1.46
"370","2009-02-20",1.23
"371","2009-02-23",1.42
"372","2009-02-24",1.41
"373","2009-02-25",1.4
"374","2009-02-26",1.4
"375","2009-02-27",1.43
"376","2009-03-02",1.33
"377","2009-03-03",1.35
"378","2009-03-04",1.58
"379","2009-03-05",1.59
"380","2009-03-06",1.45
"381","2009-03-09",1.55
"382","2009-03-10",1.59
"383","2009-03-11",1.55
"384","2009-03-12",1.55
"385","2009-03-13",1.49
"386","2009-03-16",1.54
"387","2009-03-17",1.6
"388","2009-03-18",1.6
"389","2009-03-19",1.6
"390","2009-03-20",1.66
"391","2009-03-23",1.95
"392","2009-03-24",1.93
"393","2009-03-25",2.07
"394","2009-03-26",2.14
"395","2009-03-27",2.17
"396","2009-03-30",2.2
"397","2009-03-31",2.06
"398","2009-04-01",1.83
"399","2009-04-02",2
"400","2009-04-03",2.05
"401","2009-04-06",1.98
"402","2009-04-07",2.04
"403","2009-04-08",2.1
"404","2009-04-09",2.26
"405","2009-04-13",2.3
"406","2009-04-14",2.33
"407","2009-04-15",2.5
"408","2009-04-16",2.61
"409","2009-04-17",2.72
"410","2009-04-20",2.71
"411","2009-04-21",3
"412","2009-04-22",3.15
"413","2009-04-23",3.05
"414","2009-04-24",2.96
"415","2009-04-27",2.93
"416","2009-04-28",2.83
"417","2009-04-29",2.53
"418","2009-04-30",2.74
"419","2009-05-01",2.89
"420","2009-05-04",2.94
"421","2009-05-05",3.05
"422","2009-05-06",3.17
"423","2009-05-07",3.52
"424","2009-05-08",3.96
"425","2009-05-11",3.89
"426","2009-05-12",3.76
"427","2009-05-13",3.78
"428","2009-05-14",4.55
"429","2009-05-15",4.5
"430","2009-05-18",4.11
"431","2009-05-19",4.27
"432","2009-05-20",4.45
"433","2009-05-21",4.28
"434","2009-05-22",4.15
"435","2009-05-26",4.1
"436","2009-05-27",3.82
"437","2009-05-28",3.88
"438","2009-05-29",4.2
"439","2009-06-01",4.72
"440","2009-06-02",4.95
"441","2009-06-03",5.03
"442","2009-06-04",5.45
"443","2009-06-05",5.93
"444","2009-06-08",5.99
"445","2009-06-09",6.4
"446","2009-06-10",7.01
"447","2009-06-11",6.7
"448","2009-06-12",6.55
"449","2009-06-15",6.08
"450","2009-06-16",6.05
"451","2009-06-17",5.71
"452","2009-06-18",5.96
"453","2009-06-19",6.5
"454","2009-06-22",5.99
"455","2009-06-23",5.7
"456","2009-06-24",5.58
"457","2009-06-25",5.93
"458","2009-06-26",6.5
"459","2009-06-29",6.84
"460","2009-06-30",6.9
"461","2009-07-01",6.9
"462","2009-07-02",6.8
"463","2009-07-06",6.5
"464","2009-07-07",6.37
"465","2009-07-08",6.07
"466","2009-07-09",6
"467","2009-07-10",6.25
"468","2009-07-13",6.5
"469","2009-07-14",6.8
"470","2009-07-15",7.12
"471","2009-07-16",6.85
"472","2009-07-17",6.49
"473","2009-07-20",6.37
"474","2009-07-21",6.3
"475","2009-07-22",7.2
"476","2009-07-23",7.55
"477","2009-07-24",6.6
"478","2009-07-27",6.3
"479","2009-07-28",6.4
"480","2009-07-29",6.7
"481","2009-07-30",6.5
"482","2009-07-31",6.37
"483","2009-08-03",6.17
"484","2009-08-04",6.42
"485","2009-08-05",6.45
"486","2009-08-06",6.18
"487","2009-08-07",6.18
"488","2009-08-10",6.4
"489","2009-08-11",6.4
"490","2009-08-12",7.17
"491","2009-08-13",6.13
"492","2009-08-14",5.6
"493","2009-08-17",5.25
"494","2009-08-18",5.48
"495","2009-08-19",5.4
"496","2009-08-20",5.07
"497","2009-08-21",5.02
"498","2009-08-24",5.05
"499","2009-08-25",5.41
"500","2009-08-26",5.6
"501","2009-08-27",5.42
"502","2009-08-28",5.55
"503","2009-08-31",5.6
"504","2009-09-01",5.28
"505","2009-09-02",5.25
"506","2009-09-03",5.15
"507","2009-09-04",5.1
"508","2009-09-08",5.05
"509","2009-09-09",5.15
"510","2009-09-10",4.96
"511","2009-09-11",5
"512","2009-09-14",5.05
"513","2009-09-15",5.4
"514","2009-09-16",5.35
"515","2009-09-17",5.35
"516","2009-09-18",5.15
"517","2009-09-21",5.1
"518","2009-09-22",5.1
"519","2009-09-23",5
"520","2009-09-24",4.95
"521","2009-09-25",4.8
"522","2009-09-28",4.91
"523","2009-09-29",5.1
"524","2009-09-30",5.23
"525","2009-10-01",5.05
"526","2009-10-02",4.9
"527","2009-10-05",5
"528","2009-10-06",5
"529","2009-10-07",5.05
"530","2009-10-08",5.8
"531","2009-10-09",5.94
"532","2009-10-12",6.44
"533","2009-10-13",6.18
"534","2009-10-14",6.17
"535","2009-10-15",5.87
"536","2009-10-16",5.72
"537","2009-10-19",5.99
"538","2009-10-20",6.07
"539","2009-10-21",6
"540","2009-10-22",6.1
"541","2009-10-23",6.01
"542","2009-10-26",5.5
"543","2009-10-27",5.74
"544","2009-10-28",5.75
"545","2009-10-29",5.45
"546","2009-10-30",5.6
"547","2009-11-02",5.5
"548","2009-11-03",5.2
"549","2009-11-04",5.06
"550","2009-11-05",5.39
"551","2009-11-06",6.05
"552","2009-11-09",6.83
"553","2009-11-10",6.33
"554","2009-11-11",5.73
"555","2009-11-12",5.6
"556","2009-11-13",5.02
"557","2009-11-16",4.79
"558","2009-11-17",4.56
"559","2009-11-18",4.52
"560","2009-11-19",4.58
"561","2009-11-20",4.48
"562","2009-11-23",4.14
"563","2009-11-24",4.1
"564","2009-11-25",4.1
"565","2009-11-27",4.16
"566","2009-11-30",4.1
"567","2009-12-01",4
"568","2009-12-02",3.86
"569","2009-12-03",3.53
"570","2009-12-04",3.88
"571","2009-12-07",4.28
"572","2009-12-08",4.47
"573","2009-12-09",4.55
"574","2009-12-10",4.23
"575","2009-12-11",4.2
"576","2009-12-14",4.35
"577","2009-12-15",4.28
"578","2009-12-16",4.3
"579","2009-12-17",4.12
"580","2009-12-18",4.33
"581","2009-12-21",4.03
"582","2009-12-22",3.98
"583","2009-12-23",3.89
"584","2009-12-24",3.77
"585","2009-12-28",3.88
"586","2009-12-29",3.89
"587","2009-12-30",3.9
"588","2009-12-31",3.92
"589","2010-01-04",3.7
"590","2010-01-05",3.87
"591","2010-01-06",3.88
"592","2010-01-07",3.84
"593","2010-01-08",3.93
"594","2010-01-11",3.84
"595","2010-01-12",3.25
"596","2010-01-13",3.4
"597","2010-01-14",3.7
"598","2010-01-15",3.59
"599","2010-01-19",3.49
"600","2010-01-20",3.35
"601","2010-01-21",3.15
"602","2010-01-22",3.15
"603","2010-01-25",2.58
"604","2010-01-26",2.38
"605","2010-01-27",2.13
"606","2010-01-28",2.23
"607","2010-01-29",2.02
"608","2010-02-01",2.05
"609","2010-02-02",2.44
"610","2010-02-03",2.73
"611","2010-02-04",2.67
"612","2010-02-05",2.53
"613","2010-02-08",2.57
"614","2010-02-09",2.55
"615","2010-02-10",2.5
"616","2010-02-11",2.51
"617","2010-02-12",2.55
"618","2010-02-16",2.63
"619","2010-02-17",2.7
"620","2010-02-18",2.63
"621","2010-02-19",2.61
"622","2010-02-22",2.61
"623","2010-02-23",2.61
"624","2010-02-24",2.67
"625","2010-02-25",2.71
"626","2010-02-26",2.62
"627","2010-03-01",2.65
"628","2010-03-02",2.65
"629","2010-03-03",2.64
"630","2010-03-04",2.68
"631","2010-03-05",2.7
"632","2010-03-08",3.01
"633","2010-03-09",3.2
"634","2010-03-10",3.1
"635","2010-03-11",2.85
"636","2010-03-12",3.02
"637","2010-03-15",3.1
"638","2010-03-16",3.2
"639","2010-03-17",3.06
"640","2010-03-18",3.02
"641","2010-03-19",2.94
"642","2010-03-22",2.85
"643","2010-03-23",2.8
"644","2010-03-24",2.94
"645","2010-03-25",2.81
"646","2010-03-26",2.79
"647","2010-03-29",2.75
"648","2010-03-30",2.81
"649","2010-03-31",2.83
"650","2010-04-01",2.8
"651","2010-04-05",2.94
"652","2010-04-06",3.06
"653","2010-04-07",3.09
"654","2010-04-08",3.14
"655","2010-04-09",3.1
"656","2010-04-12",2.96
"657","2010-04-13",2.96
"658","2010-04-14",2.97
"659","2010-04-15",2.9
"660","2010-04-16",2.93
"661","2010-04-19",2.91
"662","2010-04-20",2.97
"663","2010-04-21",2.98
"664","2010-04-22",3.05
"665","2010-04-23",3.1
"666","2010-04-26",3.13
"667","2010-04-27",3.16
"668","2010-04-28",3.06
"669","2010-04-29",3.03
"670","2010-04-30",3.04
"671","2010-05-03",3.03
"672","2010-05-04",2.92
"673","2010-05-05",2.72
"674","2010-05-06",2.61
"675","2010-05-07",2.65
"676","2010-05-10",2.8
"677","2010-05-11",2.52
"678","2010-05-12",2.65
"679","2010-05-13",2.63
"680","2010-05-14",2.63
"681","2010-05-17",2.47
"682","2010-05-18",2.28
"683","2010-05-19",2.21
"684","2010-05-20",2
"685","2010-05-21",2.11
"686","2010-05-24",2.26
"687","2010-05-25",2.24
"688","2010-05-26",2.29
"689","2010-05-27",2.34
"690","2010-05-28",2.35
"691","2010-06-01",2.21
"692","2010-06-02",2.32
"693","2010-06-03",2.32
"694","2010-06-04",2.25
"695","2010-06-07",2.22
"696","2010-06-08",2.24
"697","2010-06-09",2.23
"698","2010-06-10",2.19
"699","2010-06-11",2.18
"700","2010-06-14",2.11
"701","2010-06-15",2.12
"702","2010-06-16",2.13
"703","2010-06-17",2.3
"704","2010-06-18",2.37
"705","2010-06-21",2.4
"706","2010-06-22",2.37
"707","2010-06-23",2.49
"708","2010-06-24",2.55
"709","2010-06-25",2.62
"710","2010-06-28",2.92
"711","2010-06-29",2.99
"712","2010-06-30",2.87
"713","2010-07-01",2.5
"714","2010-07-02",2.76
"715","2010-07-06",2.74
"716","2010-07-07",2.69
"717","2010-07-08",2.74
"718","2010-07-09",2.91
"719","2010-07-12",2.83
"720","2010-07-13",2.89
"721","2010-07-14",2.84
"722","2010-07-15",2.74
"723","2010-07-16",2.61
"724","2010-07-19",2.74
"725","2010-07-20",2.74
"726","2010-07-21",2.8
"727","2010-07-22",2.78
"728","2010-07-23",2.8
"729","2010-07-26",2.93
"730","2010-07-27",2.99
"731","2010-07-28",3.17
"732","2010-07-29",3.36
"733","2010-07-30",3.4
"734","2010-08-02",3.33
"735","2010-08-03",3.3
"736","2010-08-04",3.13
"737","2010-08-05",3.21
"738","2010-08-06",3.41
"739","2010-08-09",3.35
"740","2010-08-10",3.49
"741","2010-08-11",3.39
"742","2010-08-12",3.37
"743","2010-08-13",3.31
"744","2010-08-16",3.35
"745","2010-08-17",3.28
"746","2010-08-18",3.28
"747","2010-08-19",3.22
"748","2010-08-20",3.05
"749","2010-08-23",3.1
"750","2010-08-24",3.69
"751","2010-08-25",3.17
"752","2010-08-26",3.19
"753","2010-08-27",3.23
"754","2010-08-30",3.44
"755","2010-08-31",3.44
"756","2010-09-01",3.44
"757","2010-09-02",3.53
"758","2010-09-03",3.64
"759","2010-09-07",3.62
"760","2010-09-08",3.67
"761","2010-09-09",3.66
"762","2010-09-10",3.67
"763","2010-09-13",3.9
"764","2010-09-14",3.9
"765","2010-09-15",3.85
"766","2010-09-16",3.8
"767","2010-09-17",3.8
"768","2010-09-20",3.93
"769","2010-09-21",3.96
"770","2010-09-22",3.89
"771","2010-09-23",4.05
"772","2010-09-24",4.35
"773","2010-09-27",4.8
"774","2010-09-28",4.89
"775","2010-09-29",4.85
"776","2010-09-30",4.79
"777","2010-10-01",4.77
"778","2010-10-04",5.05
"779","2010-10-05",5.07
"780","2010-10-06",5.45
"781","2010-10-07",5.48
"782","2010-10-08",5.64
"783","2010-10-11",5.56
"784","2010-10-12",5.56
"785","2010-10-13",5.12
"786","2010-10-14",7.29
"787","2010-10-15",7.63
"788","2010-10-18",7.75
"789","2010-10-19",7.47
"790","2010-10-20",7.79
"791","2010-10-21",8.26
"792","2010-10-22",8.08
"793","2010-10-25",8.1
"794","2010-10-26",8.16
"795","2010-10-27",8.36
"796","2010-10-28",8.55
"797","2010-10-29",8.3
"798","2010-11-01",7.3
"799","2010-11-02",7.78
"800","2010-11-03",7.84
"801","2010-11-04",7.94
"802","2010-11-05",8.24
"803","2010-11-08",8.2
"804","2010-11-09",8.53
"805","2010-11-10",8.29
"806","2010-11-11",7.16
"807","2010-11-12",7.72
"808","2010-11-15",7.4
"809","2010-11-16",6.75
"810","2010-11-17",6.53
"811","2010-11-18",7.3
"812","2010-11-19",7.26
"813","2010-11-22",7.19
"814","2010-11-23",7.03
"815","2010-11-24",7.25
"816","2010-11-26",7.06
"817","2010-11-29",7.42
"818","2010-11-30",7.2
"819","2010-12-01",7.13
"820","2010-12-02",7.15
"821","2010-12-03",7.24
"822","2010-12-06",7.44
"823","2010-12-07",8.11
"824","2010-12-08",7.96
"825","2010-12-09",8.25
"826","2010-12-10",8.72
"827","2010-12-13",8.39
"828","2010-12-14",8.18
"829","2010-12-15",8.01
"830","2010-12-16",8.24
"831","2010-12-17",7.89
"832","2010-12-20",7.98
"833","2010-12-21",7.91
"834","2010-12-22",7.49
"835","2010-12-23",7.62
"836","2010-12-27",7.37
"837","2010-12-28",7.47
"838","2010-12-29",7.45
"839","2010-12-30",7.53
"840","2010-12-31",7.62
"841","2011-01-03",7.91
"842","2011-01-04",7.75
"843","2011-01-05",8.33
"844","2011-01-06",8.78
"845","2011-01-07",9.04
"846","2011-01-10",9.77
"847","2011-01-11",9.74
"848","2011-01-12",9.85
"849","2011-01-13",10.37
"850","2011-01-14",9.86
"851","2011-01-18",9.6
"852","2011-01-19",9.08
"853","2011-01-20",8.9
"854","2011-01-21",8.58
"855","2011-01-24",8.28
"856","2011-01-25",8.44
"857","2011-01-26",9.05
"858","2011-01-27",9.35
"859","2011-01-28",9.3
"860","2011-01-31",9.05
"861","2011-02-01",9.28
"862","2011-02-02",9.57
"863","2011-02-03",9.89
"864","2011-02-04",9.46
"865","2011-02-07",9.34
"866","2011-02-08",9.28
"867","2011-02-09",9.05
"868","2011-02-10",9.38
"869","2011-02-11",9.4
"870","2011-02-14",9.6
"871","2011-02-15",9.58
"872","2011-02-16",9.51
"873","2011-02-17",9.35
"874","2011-02-18",9.2
"875","2011-02-22",8.89
"876","2011-02-23",8.95
"877","2011-02-24",8.98
"878","2011-02-25",8.84
"879","2011-02-28",9.03
"880","2011-03-01",9.3
"881","2011-03-02",7.07
"882","2011-03-03",8.49
"883","2011-03-04",8.37
"884","2011-03-07",8.18
"885","2011-03-08",8.12
"886","2011-03-09",8.14
"887","2011-03-10",7.73
"888","2011-03-11",7.64
"889","2011-03-14",8.11
"890","2011-03-15",7.38
"891","2011-03-16",6.93
"892","2011-03-17",6.81
"893","2011-03-18",6.62
"894","2011-03-21",6.62
"895","2011-03-22",6.31
"896","2011-03-23",6.67
"897","2011-03-24",6.37
"898","2011-03-25",7.41
"899","2011-03-28",7.16
"900","2011-03-29",7.4
"901","2011-03-30",7.43
"902","2011-03-31",7.51
"903","2011-04-01",7.74
"904","2011-04-04",8.06
"905","2011-04-05",8.02
"906","2011-04-06",8.15
"907","2011-04-07",8.18
"908","2011-04-08",8.33
"909","2011-04-11",7.73
"910","2011-04-12",7.45
"911","2011-04-13",7.7
"912","2011-04-14",7.82
"913","2011-04-15",8.15
"914","2011-04-18",8.17
"915","2011-04-19",8.04
"916","2011-04-20",8.11
"917","2011-04-21",8.29
"918","2011-04-25",8.82
"919","2011-04-26",9.03
"920","2011-04-27",9.06
"921","2011-04-28",8.91
"922","2011-04-29",8.88
"923","2011-05-02",8.95
"924","2011-05-03",8.49
"925","2011-05-04",8.28
"926","2011-05-05",8.72
"927","2011-05-06",9.12
"928","2011-05-09",9.42
"929","2011-05-10",9.55
"930","2011-05-11",10.2
"931","2011-05-12",10.05
"932","2011-05-13",9.56
"933","2011-05-16",8.92
"934","2011-05-17",8.9
"935","2011-05-18",9.58
"936","2011-05-19",9.32
"937","2011-05-20",9
"938","2011-05-23",8.72
"939","2011-05-24",8.64
"940","2011-05-25",8.97
"941","2011-05-26",9.91
"942","2011-05-27",9.99
"943","2011-05-31",10.28
"944","2011-06-01",11.04
"945","2011-06-02",11.19
"946","2011-06-03",10.99
"947","2011-06-06",10.47
"948","2011-06-07",10.55
"949","2011-06-08",10.29
"950","2011-06-09",10.86
"951","2011-06-10",11.63
"952","2011-06-13",12.28
"953","2011-06-14",12.55
"954","2011-06-15",12.15
"955","2011-06-16",12.34
"956","2011-06-17",12.3
"957","2011-06-20",12.12
"958","2011-06-21",12.6
"959","2011-06-22",14.94
"960","2011-06-23",15.02
"961","2011-06-24",14.32
"962","2011-06-27",14.01
"963","2011-06-28",14.26
"964","2011-06-29",13.75
"965","2011-06-30",13.4
"966","2011-07-01",12.85
"967","2011-07-05",13.73
"968","2011-07-06",12.71
"969","2011-07-07",12.83
"970","2011-07-08",12.71
"971","2011-07-11",12.62
"972","2011-07-12",13.16
"973","2011-07-13",14.36
"974","2011-07-14",14.43
"975","2011-07-15",15.32
"976","2011-07-18",15.76
"977","2011-07-19",15.32
"978","2011-07-20",16.059999
"979","2011-07-21",15.92
"980","2011-07-22",16.200001
"981","2011-07-25",16.280001
"982","2011-07-26",16.389999
"983","2011-07-27",15.35
"984","2011-07-28",15.47
"985","2011-07-29",15.35
"986","2011-08-01",16.09
"987","2011-08-02",16.1
"988","2011-08-03",16.620001
"989","2011-08-04",15.04
"990","2011-08-05",13.38
"991","2011-08-08",11.9
"992","2011-08-09",13.9
"993","2011-08-10",13.15
"994","2011-08-11",14.16
"995","2011-08-12",14.73
"996","2011-08-15",15.67
"997","2011-08-16",15.16
"998","2011-08-17",15.02
"999","2011-08-18",14.9
"1000","2011-08-19",14.48
