"","date","NODK"
"224","2018-02-02",16.379999
"225","2018-02-05",15.96
"226","2018-02-06",16.110001
"227","2018-02-07",16.1
"228","2018-02-08",15.85
"229","2018-02-09",16.110001
"230","2018-02-12",16.27
"231","2018-02-13",16.18
"232","2018-02-14",16.25
"233","2018-02-15",16.07
"234","2018-02-16",16.27
"235","2018-02-20",16.059999
"236","2018-02-21",16.15
"237","2018-02-22",16.16
"238","2018-02-23",16.48
"239","2018-02-26",16.68
"240","2018-02-27",16.66
"241","2018-02-28",16.110001
"242","2018-03-01",16.25
"243","2018-03-02",16.440001
"244","2018-03-05",16.43
"245","2018-03-06",16.99
"246","2018-03-07",16.950001
"247","2018-03-08",17.74
"248","2018-03-09",17.57
"249","2018-03-12",17.450001
"250","2018-03-13",17.42
"251","2018-03-14",17.34
"252","2018-03-15",17.139999
"253","2018-03-16",17.24
"254","2018-03-19",17.01
"255","2018-03-20",16.870001
"256","2018-03-21",17.08
"257","2018-03-22",16.75
"258","2018-03-23",16.52
"259","2018-03-26",16.65
"260","2018-03-27",16.51
"261","2018-03-28",16.77
"262","2018-03-29",16.700001
"263","2018-04-02",16.48
"264","2018-04-03",16.35
"265","2018-04-04",16.49
"266","2018-04-05",16.440001
"267","2018-04-06",16.27
"268","2018-04-09",16.299999
"269","2018-04-10",16.379999
"270","2018-04-11",16.34
"271","2018-04-12",16.280001
"272","2018-04-13",16.4
"273","2018-04-16",16.42
"274","2018-04-17",16.42
"275","2018-04-18",16.43
"276","2018-04-19",16.370001
"277","2018-04-20",16.41
"278","2018-04-23",16.42
"279","2018-04-24",16.4
"280","2018-04-25",16.35
"281","2018-04-26",16.370001
"282","2018-04-27",16.370001
"283","2018-04-30",16.35
"284","2018-05-01",16.389999
"285","2018-05-02",16.33
"286","2018-05-03",16.299999
"287","2018-05-04",16.49
"288","2018-05-07",16.309999
"289","2018-05-08",16.370001
"290","2018-05-09",16.459999
"291","2018-05-10",16.43
"292","2018-05-11",16.440001
"293","2018-05-14",16.360001
"294","2018-05-15",16.35
"295","2018-05-16",16.440001
"296","2018-05-17",16.42
"297","2018-05-18",16.389999
"298","2018-05-21",16.370001
"299","2018-05-22",16.25
"300","2018-05-23",16.459999
"301","2018-05-24",16.450001
"302","2018-05-25",16.440001
"303","2018-05-29",16.43
"304","2018-05-30",16.450001
"305","2018-05-31",16.34
"306","2018-06-01",16.469999
"307","2018-06-04",16.485001
"308","2018-06-05",16.58
"309","2018-06-06",16.57
"310","2018-06-07",16.870001
"311","2018-06-08",16.74
"312","2018-06-11",16.530001
"313","2018-06-12",16.540001
"314","2018-06-13",16.559999
"315","2018-06-14",16.559999
"316","2018-06-15",16.879999
"317","2018-06-18",16.709999
"318","2018-06-19",16.780001
"319","2018-06-20",16.809999
"320","2018-06-21",16.780001
"321","2018-06-22",16.82
"322","2018-06-25",16.83
"323","2018-06-26",16.809999
"324","2018-06-27",16.76
"325","2018-06-28",16.809999
"326","2018-06-29",16.950001
"327","2018-07-02",17.030001
"328","2018-07-03",17
"329","2018-07-05",16.969999
"330","2018-07-06",16.9
"331","2018-07-09",16.48
"332","2018-07-10",16.43
"333","2018-07-11",16.42
"334","2018-07-12",16.450001
"335","2018-07-13",16.469999
"336","2018-07-16",16.5
"337","2018-07-17",16.48
"338","2018-07-18",16.450001
"339","2018-07-19",16.48
"340","2018-07-20",16.51
"341","2018-07-23",16.549999
"342","2018-07-24",16.5
"343","2018-07-25",16.530001
"344","2018-07-26",16.82
"345","2018-07-27",16.57
"346","2018-07-30",16.6
"347","2018-07-31",16.719999
"348","2018-08-01",16.67
"349","2018-08-02",16.700001
"350","2018-08-03",16.530001
"351","2018-08-06",16.870001
"352","2018-08-07",16.719999
"353","2018-08-08",16.639999
"354","2018-08-09",16.77
"355","2018-08-10",16.67
"356","2018-08-13",16.790001
"357","2018-08-14",16.719999
"358","2018-08-15",16.450001
"359","2018-08-16",16.5
"360","2018-08-17",16.620001
"361","2018-08-20",16.629999
"362","2018-08-21",16.700001
"363","2018-08-22",16.82
"364","2018-08-23",16.84
"365","2018-08-24",16.82
"366","2018-08-27",16.75
"367","2018-08-28",16.709999
"368","2018-08-29",16.780001
"369","2018-08-30",16.799999
"370","2018-08-31",16.879999
"371","2018-09-04",16.82
"372","2018-09-05",16.799999
"373","2018-09-06",16.950001
"374","2018-09-07",16.85
"375","2018-09-10",16.879999
"376","2018-09-11",16.75
"377","2018-09-12",16.84
"378","2018-09-13",16.75
"379","2018-09-14",16.75
"380","2018-09-17",16.76
"381","2018-09-18",16.76
"382","2018-09-19",16.75
"383","2018-09-20",16.83
"384","2018-09-21",17.110001
"385","2018-09-24",16.809999
"386","2018-09-25",16.77
"387","2018-09-26",16.9
"388","2018-09-27",16.799999
"389","2018-09-28",16.870001
"390","2018-10-01",16.870001
"391","2018-10-02",17.129999
"392","2018-10-03",17.040001
"393","2018-10-04",16.9
"394","2018-10-05",16.9
"395","2018-10-08",17.209999
"396","2018-10-09",17.09
"397","2018-10-10",16.860001
"398","2018-10-11",16.75
"399","2018-10-12",16.860001
"400","2018-10-15",16.860001
"401","2018-10-16",16.82
"402","2018-10-17",16.76
"403","2018-10-18",16.43
"404","2018-10-19",16.389999
"405","2018-10-22",16.27
"406","2018-10-23",16.18
"407","2018-10-24",16.049999
"408","2018-10-25",15.7
"409","2018-10-26",15.49
"410","2018-10-29",15.37
"411","2018-10-30",15.44
"412","2018-10-31",15.64
"413","2018-11-01",15.74
"414","2018-11-02",15.6
"415","2018-11-05",15.35
"416","2018-11-06",15.25
"417","2018-11-07",15.38
"418","2018-11-08",15.41
"419","2018-11-09",15.35
"420","2018-11-12",15.35
"421","2018-11-13",15.33
"422","2018-11-14",15.59
"423","2018-11-15",15.4
"424","2018-11-16",15.56
"425","2018-11-19",15.48
"426","2018-11-20",15.31
"427","2018-11-21",15.66
"428","2018-11-23",15.8
"429","2018-11-26",15.77
"430","2018-11-27",15.52
"431","2018-11-28",15.89
"432","2018-11-29",15.93
"433","2018-11-30",15.83
"434","2018-12-03",16.08
"435","2018-12-04",15.52
"436","2018-12-06",15.74
"437","2018-12-07",15.85
"438","2018-12-10",15.79
"439","2018-12-11",15.88
"440","2018-12-12",15.87
"441","2018-12-13",15.91
"442","2018-12-14",15.95
"443","2018-12-17",15.45
"444","2018-12-18",15.45
"445","2018-12-19",15.64
"446","2018-12-20",15.29
"447","2018-12-21",15.12
"448","2018-12-24",15.14
"449","2018-12-26",15.28
"450","2018-12-27",15.87
"451","2018-12-28",16.200001
"452","2018-12-31",15.73
"453","2019-01-02",15.7
"454","2019-01-03",15.98
"455","2019-01-04",16
"456","2019-01-07",15.75
"457","2019-01-08",15.81
"458","2019-01-09",15.88
"459","2019-01-10",15.94
"460","2019-01-11",15.6
"461","2019-01-14",15.8
"462","2019-01-15",15.7
"463","2019-01-16",15.46
"464","2019-01-17",15.41
"465","2019-01-18",15.49
"466","2019-01-22",15.17
"467","2019-01-23",15.19
"468","2019-01-24",15.23
"469","2019-01-25",15.25
"470","2019-01-28",15
"471","2019-01-29",15
"472","2019-01-30",15.12
"473","2019-01-31",15
"474","2019-02-01",14.85
"475","2019-02-04",14.9
"476","2019-02-05",14.96
"477","2019-02-06",14.91
"478","2019-02-07",14.83
"479","2019-02-08",14.85
"480","2019-02-11",14.83
"481","2019-02-12",15.13
"482","2019-02-13",15.14
"483","2019-02-14",15
"484","2019-02-15",15
"485","2019-02-19",15.26
"486","2019-02-20",15.2
"487","2019-02-21",15.2
"488","2019-02-22",15.4
"489","2019-02-25",15.04
"490","2019-02-26",15.05
"491","2019-02-27",15.11
"492","2019-02-28",15.09
"493","2019-03-01",15.21
"494","2019-03-04",15.11
"495","2019-03-05",15.01
"496","2019-03-06",15.02
"497","2019-03-07",15.12
"498","2019-03-08",15.03
"499","2019-03-11",15.3
"500","2019-03-12",15.48
"501","2019-03-13",15.13
"502","2019-03-14",16.09
"503","2019-03-15",16.540001
"504","2019-03-18",16.639999
"505","2019-03-19",16.5
"506","2019-03-20",16.33
"507","2019-03-21",16.24
"508","2019-03-22",15.76
"509","2019-03-25",16.07
"510","2019-03-26",16.290001
"511","2019-03-27",16.030001
"512","2019-03-28",16.25
"513","2019-03-29",16
"514","2019-04-01",16.190001
"515","2019-04-02",16.42
"516","2019-04-03",16.200001
"517","2019-04-04",16.299999
"518","2019-04-05",16.23
"519","2019-04-08",16.02
"520","2019-04-09",16.01
"521","2019-04-10",16.059999
"522","2019-04-11",16.030001
"523","2019-04-12",16.040001
"524","2019-04-15",16.01
"525","2019-04-16",16.059999
"526","2019-04-17",16.040001
"527","2019-04-18",16.07
"528","2019-04-22",16.02
"529","2019-04-23",16.18
"530","2019-04-24",16.01
"531","2019-04-25",16.02
"532","2019-04-26",16.18
"533","2019-04-29",16.190001
"534","2019-04-30",16.030001
"535","2019-05-01",16.049999
"536","2019-05-02",16.08
"537","2019-05-03",16.23
"538","2019-05-06",16.280001
"539","2019-05-07",16.01
"540","2019-05-08",16.059999
"541","2019-05-09",16.99
"542","2019-05-10",17.16
"543","2019-05-13",17.33
"544","2019-05-14",17.459999
"545","2019-05-15",17.92
"546","2019-05-16",17.950001
"547","2019-05-17",17.57
"548","2019-05-20",18
"549","2019-05-21",17.42
"550","2019-05-22",17.690001
"551","2019-05-23",16.91
"552","2019-05-24",17.17
"553","2019-05-28",16.860001
"554","2019-05-29",17.09
"555","2019-05-30",17.200001
"556","2019-05-31",16.940001
"557","2019-06-03",17.049999
"558","2019-06-04",17.290001
"559","2019-06-05",17.41
"560","2019-06-06",17.389999
"561","2019-06-07",17.6
"562","2019-06-10",18
"563","2019-06-11",18.139999
"564","2019-06-12",18.549999
"565","2019-06-13",18.49
"566","2019-06-14",18.700001
"567","2019-06-17",18.74
"568","2019-06-18",18.540001
"569","2019-06-19",18
"570","2019-06-20",17.73
"571","2019-06-21",17.73
"572","2019-06-24",17.860001
"573","2019-06-25",18.190001
"574","2019-06-26",17.790001
"575","2019-06-27",18.309999
"576","2019-06-28",17.610001
"577","2019-07-01",17.67
"578","2019-07-02",18
"579","2019-07-03",17.889999
"580","2019-07-05",17.93
"581","2019-07-08",17.719999
"582","2019-07-09",17.915001
"583","2019-07-10",18.190001
"584","2019-07-11",17.99
"585","2019-07-12",17.34
"586","2019-07-15",17.030001
"587","2019-07-16",17.1
"588","2019-07-17",16.639999
"589","2019-07-18",16.889999
"590","2019-07-19",16.66
"591","2019-07-22",16.74
"592","2019-07-23",16.459999
"593","2019-07-24",16.77
"594","2019-07-25",16.610001
"595","2019-07-26",16.620001
"596","2019-07-29",16.74
"597","2019-07-30",17.110001
"598","2019-07-31",16.809999
"599","2019-08-01",16.91
"600","2019-08-02",16.9
"601","2019-08-05",16.42
"602","2019-08-06",16.52
"603","2019-08-07",16.620001
"604","2019-08-08",16.77
"605","2019-08-09",16.799999
"606","2019-08-12",16.540001
"607","2019-08-13",16.870001
"608","2019-08-14",16.51
"609","2019-08-15",16.5
"610","2019-08-16",16.780001
"611","2019-08-19",16.940001
"612","2019-08-20",16.790001
"613","2019-08-21",16.620001
"614","2019-08-22",16.41
"615","2019-08-23",16.24
"616","2019-08-26",16.59
"617","2019-08-27",16.77
"618","2019-08-28",16.889999
"619","2019-08-29",17
"620","2019-08-30",16.799999
"621","2019-09-03",16.75
"622","2019-09-04",16.85
"623","2019-09-05",16.950001
"624","2019-09-06",16.77
"625","2019-09-09",16.83
"626","2019-09-10",16.9
"627","2019-09-11",17.1
"628","2019-09-12",17.040001
"629","2019-09-13",16.85
"630","2019-09-16",16.9
"631","2019-09-17",16.77
"632","2019-09-18",16.84
"633","2019-09-19",16.530001
"634","2019-09-20",16.719999
"635","2019-09-23",17.09
"636","2019-09-24",16.959999
"637","2019-09-25",17.059999
"638","2019-09-26",17.09
"639","2019-09-27",17.040001
"640","2019-09-30",17.139999
"641","2019-10-01",17.18
"642","2019-10-02",17.030001
"643","2019-10-03",17.1
"644","2019-10-04",17.299999
"645","2019-10-07",17.32
"646","2019-10-08",17.25
"647","2019-10-09",17.549999
"648","2019-10-10",17.41
"649","2019-10-11",17.58
"650","2019-10-14",17.549999
"651","2019-10-15",17.799999
"652","2019-10-16",17.799999
"653","2019-10-17",17.879999
"654","2019-10-18",17.66
"655","2019-10-21",17.870001
"656","2019-10-22",17.65
"657","2019-10-23",17.559999
"658","2019-10-24",17.629999
"659","2019-10-25",17.389999
"660","2019-10-28",17.35
"661","2019-10-29",17.32
"662","2019-10-30",17.360001
"663","2019-10-31",17.5
"664","2019-11-01",17.959999
"665","2019-11-04",18.200001
"666","2019-11-05",17.940001
"667","2019-11-06",17.9
"668","2019-11-07",17.379999
"669","2019-11-08",17.299999
"670","2019-11-11",17.200001
"671","2019-11-12",17.24
"672","2019-11-13",17.209999
"673","2019-11-14",17.200001
"674","2019-11-15",16.92
"675","2019-11-18",16.6
"676","2019-11-19",16.82
"677","2019-11-20",16.540001
"678","2019-11-21",16.35
"679","2019-11-22",16.290001
"680","2019-11-25",16.73
"681","2019-11-26",16.629999
"682","2019-11-27",16.59
"683","2019-11-29",16.74
"684","2019-12-02",16.34
"685","2019-12-03",16.25
"686","2019-12-04",16.25
"687","2019-12-05",16.35
"688","2019-12-06",16.66
"689","2019-12-09",16.549999
"690","2019-12-10",16.85
"691","2019-12-11",17.17
"692","2019-12-12",17.09
"693","2019-12-13",16.92
"694","2019-12-16",17.040001
"695","2019-12-17",17
"696","2019-12-18",17.530001
"697","2019-12-19",17.030001
"698","2019-12-20",17.17
"699","2019-12-23",16.52
"700","2019-12-24",16.5
"701","2019-12-26",16.74
"702","2019-12-27",17.33
"703","2019-12-30",16.799999
"704","2019-12-31",17.200001
"705","2020-01-02",16.93
"706","2020-01-03",16.58
"707","2020-01-06",16.27
"708","2020-01-07",16.25
"709","2020-01-08",16.110001
"710","2020-01-09",16.15
"711","2020-01-10",16.040001
"712","2020-01-13",16.17
"713","2020-01-14",15.57
"714","2020-01-15",15.69
"715","2020-01-16",16.02
"716","2020-01-17",15.98
"717","2020-01-21",15.9
"718","2020-01-22",15.67
"719","2020-01-23",15.56
"720","2020-01-24",15.63
"721","2020-01-27",15.58
"722","2020-01-28",15.72
"723","2020-01-29",15.59
"724","2020-01-30",15.77
"725","2020-01-31",15.35
"726","2020-02-03",15.42
"727","2020-02-04",15.3
"728","2020-02-05",15.51
"729","2020-02-06",15.5
"730","2020-02-07",15.3
"731","2020-02-10",15.26
"732","2020-02-11",15.2
"733","2020-02-12",15.25
"734","2020-02-13",15.36
"735","2020-02-14",15.2
"736","2020-02-18",15.09
"737","2020-02-19",14.9
"738","2020-02-20",14.93
"739","2020-02-21",14.86
"740","2020-02-24",14.66
"741","2020-02-25",14.48
"742","2020-02-26",14.46
"743","2020-02-27",14.25
"744","2020-02-28",14.12
"745","2020-03-02",14.26
"746","2020-03-03",14.55
"747","2020-03-04",14.57
"748","2020-03-05",13.96
"749","2020-03-06",14.4
"750","2020-03-09",13.64
"751","2020-03-10",14
"752","2020-03-11",13.56
"753","2020-03-12",13
"754","2020-03-13",14.88
"755","2020-03-16",13.75
"756","2020-03-17",13.6
"757","2020-03-18",12.22
"758","2020-03-19",11.05
"759","2020-03-20",10.33
"760","2020-03-23",10.84
"761","2020-03-24",12.25
"762","2020-03-25",11.26
"763","2020-03-26",11.94
"764","2020-03-27",11.57
"765","2020-03-30",12.55
"766","2020-03-31",13.56
"767","2020-04-01",11.99
"768","2020-04-02",11.51
"769","2020-04-03",11.23
"770","2020-04-06",12.01
"771","2020-04-07",11.66
"772","2020-04-08",11.7
"773","2020-04-09",12.22
"774","2020-04-13",12.05
"775","2020-04-14",12.84
"776","2020-04-15",12.38
"777","2020-04-16",12.08
"778","2020-04-17",12
"779","2020-04-20",12.22
"780","2020-04-21",12.06
"781","2020-04-22",11.83
"782","2020-04-23",11.82
"783","2020-04-24",11.77
"784","2020-04-27",12.04
"785","2020-04-28",13.41
"786","2020-04-29",13.6
"787","2020-04-30",13.51
"788","2020-05-01",12.67
"789","2020-05-04",12.78
"790","2020-05-05",12.39
"791","2020-05-06",13.06
"792","2020-05-07",13.67
"793","2020-05-08",13.86
"794","2020-05-11",14.36
"795","2020-05-12",13.43
"796","2020-05-13",12.92
"797","2020-05-14",12.31
"798","2020-05-15",12.41
"799","2020-05-18",13.66
"800","2020-05-19",12.72
"801","2020-05-20",13.54
"802","2020-05-21",13.56
"803","2020-05-22",13.79
"804","2020-05-26",14.44
"805","2020-05-27",14.28
"806","2020-05-28",14.26
"807","2020-05-29",14.99
"808","2020-06-01",14.35
"809","2020-06-02",14.03
"810","2020-06-03",14.6
"811","2020-06-04",15.49
"812","2020-06-05",15.78
"813","2020-06-08",15.84
"814","2020-06-09",15.34
"815","2020-06-10",15.6
"816","2020-06-11",15.26
"817","2020-06-12",15.74
"818","2020-06-15",15.23
"819","2020-06-16",15.27
"820","2020-06-17",14.75
"821","2020-06-18",14.34
"822","2020-06-19",14.63
"823","2020-06-22",15.42
"824","2020-06-23",15.28
"825","2020-06-24",14.5
"826","2020-06-25",14.91
"827","2020-06-26",14.97
"828","2020-06-29",14.74
"829","2020-06-30",14.77
"830","2020-07-01",15.12
"831","2020-07-02",15.12
"832","2020-07-06",15.47
"833","2020-07-07",14.73
"834","2020-07-08",15.04
"835","2020-07-09",14.41
"836","2020-07-10",15.49
"837","2020-07-13",15.08
"838","2020-07-14",15.54
"839","2020-07-15",15.76
"840","2020-07-16",15.75
"841","2020-07-17",15.65
"842","2020-07-20",15.97
"843","2020-07-21",16.049999
"844","2020-07-22",16.190001
"845","2020-07-23",16.07
"846","2020-07-24",15.92
"847","2020-07-27",16.23
"848","2020-07-28",16.08
"849","2020-07-29",16.290001
"850","2020-07-30",16.26
"851","2020-07-31",16.48
"852","2020-08-03",16.01
"853","2020-08-04",16.459999
"854","2020-08-05",16.049999
"855","2020-08-06",16.690001
"856","2020-08-07",16.85
"857","2020-08-10",16.870001
"858","2020-08-11",16.92
"859","2020-08-12",17.049999
"860","2020-08-13",16.82
"861","2020-08-14",17.040001
"862","2020-08-17",16.959999
"863","2020-08-18",16.950001
"864","2020-08-19",16.879999
"865","2020-08-20",16.85
"866","2020-08-21",16.93
"867","2020-08-24",16.889999
"868","2020-08-25",16.82
"869","2020-08-26",16.1
"870","2020-08-27",16.33
"871","2020-08-28",15.89
"872","2020-08-31",16.32
"873","2020-09-01",16.34
"874","2020-09-02",16.68
"875","2020-09-03",16.85
"876","2020-09-04",16.799999
"877","2020-09-08",16.25
"878","2020-09-09",15.76
"879","2020-09-10",15.99
"880","2020-09-11",15.83
"881","2020-09-14",15.69
"882","2020-09-15",15.98
"883","2020-09-16",15.76
"884","2020-09-17",15.8
"885","2020-09-18",15.9
"886","2020-09-21",14.69
"887","2020-09-22",14.74
"888","2020-09-23",14.72
"889","2020-09-24",15.55
"890","2020-09-25",16.01
"891","2020-09-28",16.469999
"892","2020-09-29",16.65
"893","2020-09-30",16.889999
"894","2020-10-01",16.43
"895","2020-10-02",16.379999
"896","2020-10-05",16.719999
"897","2020-10-06",16.51
"898","2020-10-07",16.98
"899","2020-10-08",16.83
"900","2020-10-09",17.1
"901","2020-10-12",17
"902","2020-10-13",16.690001
"903","2020-10-14",16.450001
"904","2020-10-15",17
"905","2020-10-16",16.77
"906","2020-10-19",16.709999
"907","2020-10-20",16.639999
"908","2020-10-21",16.5
"909","2020-10-22",16.459999
"910","2020-10-23",16.360001
"911","2020-10-26",16.35
"912","2020-10-27",16.559999
"913","2020-10-28",16.42
"914","2020-10-29",16.870001
"915","2020-10-30",16.709999
"916","2020-11-02",16.709999
"917","2020-11-03",17.030001
"918","2020-11-04",16.49
"919","2020-11-05",16.6
"920","2020-11-06",16.51
"921","2020-11-09",16.65
"922","2020-11-10",17.6
"923","2020-11-11",17.700001
"924","2020-11-12",17.4
"925","2020-11-13",17.1
"926","2020-11-16",17.860001
"927","2020-11-17",17.799999
"928","2020-11-18",17.43
"929","2020-11-19",17.309999
"930","2020-11-20",17.34
"931","2020-11-23",17.440001
"932","2020-11-24",17.59
"933","2020-11-25",17.639999
"934","2020-11-27",17.700001
