"","date","EHTH"
"300","2008-03-12",23.290001
"301","2008-03-13",22.719999
"302","2008-03-14",21.549999
"303","2008-03-17",20.17
"304","2008-03-18",21.16
"305","2008-03-19",21.82
"306","2008-03-20",22.33
"307","2008-03-24",21.799999
"308","2008-03-25",21.76
"309","2008-03-26",22.120001
"310","2008-03-27",22.200001
"311","2008-03-28",21.950001
"312","2008-03-31",22.07
"313","2008-04-01",23.41
"314","2008-04-02",24.43
"315","2008-04-03",25.75
"316","2008-04-04",26.26
"317","2008-04-07",26.18
"318","2008-04-08",28.139999
"319","2008-04-09",27.34
"320","2008-04-10",27.35
"321","2008-04-11",27.360001
"322","2008-04-14",26.42
"323","2008-04-15",26.870001
"324","2008-04-16",27.24
"325","2008-04-17",26.42
"326","2008-04-18",26.99
"327","2008-04-21",27.07
"328","2008-04-22",25.99
"329","2008-04-23",26.379999
"330","2008-04-24",27.559999
"331","2008-04-25",27.559999
"332","2008-04-28",27.24
"333","2008-04-29",27.049999
"334","2008-04-30",27.049999
"335","2008-05-01",28.309999
"336","2008-05-02",24.76
"337","2008-05-05",23.99
"338","2008-05-06",24.290001
"339","2008-05-07",24.01
"340","2008-05-08",23.66
"341","2008-05-09",23.1
"342","2008-05-12",24.75
"343","2008-05-13",24.5
"344","2008-05-14",25.559999
"345","2008-05-15",25.700001
"346","2008-05-16",25.030001
"347","2008-05-19",24.82
"348","2008-05-20",24.57
"349","2008-05-21",23.98
"350","2008-05-22",23.51
"351","2008-05-23",23.030001
"352","2008-05-27",24.299999
"353","2008-05-28",24.280001
"354","2008-05-29",24.889999
"355","2008-05-30",24.93
"356","2008-06-02",24.040001
"357","2008-06-03",23.610001
"358","2008-06-04",23.639999
"359","2008-06-05",24.74
"360","2008-06-06",23.940001
"361","2008-06-09",23.870001
"362","2008-06-10",23.49
"363","2008-06-11",22.719999
"364","2008-06-12",22.4
"365","2008-06-13",22
"366","2008-06-16",21.91
"367","2008-06-17",22.559999
"368","2008-06-18",23.540001
"369","2008-06-19",23.530001
"370","2008-06-20",21.809999
"371","2008-06-23",20.790001
"372","2008-06-24",20.379999
"373","2008-06-25",20.16
"374","2008-06-26",18.32
"375","2008-06-27",18.01
"376","2008-06-30",17.66
"377","2008-07-01",17.049999
"378","2008-07-02",16.620001
"379","2008-07-03",16.799999
"380","2008-07-07",16.52
"381","2008-07-08",16.48
"382","2008-07-09",16.24
"383","2008-07-10",15.77
"384","2008-07-11",15.3
"385","2008-07-14",13.9
"386","2008-07-15",14.85
"387","2008-07-16",15.96
"388","2008-07-17",16.25
"389","2008-07-18",15.79
"390","2008-07-21",14.95
"391","2008-07-22",15.62
"392","2008-07-23",16.26
"393","2008-07-24",15.65
"394","2008-07-25",16.049999
"395","2008-07-28",15.44
"396","2008-07-29",14.47
"397","2008-07-30",14.52
"398","2008-07-31",14.52
"399","2008-08-01",13
"400","2008-08-04",12.8
"401","2008-08-05",13.82
"402","2008-08-06",14
"403","2008-08-07",13.59
"404","2008-08-08",14.37
"405","2008-08-11",14.6
"406","2008-08-12",14.71
"407","2008-08-13",14.55
"408","2008-08-14",14.83
"409","2008-08-15",15.29
"410","2008-08-18",14.8
"411","2008-08-19",14.28
"412","2008-08-20",14.24
"413","2008-08-21",14.16
"414","2008-08-22",14.66
"415","2008-08-25",14.39
"416","2008-08-26",14.15
"417","2008-08-27",13.96
"418","2008-08-28",14.42
"419","2008-08-29",14.84
"420","2008-09-02",15
"421","2008-09-03",15.57
"422","2008-09-04",15.19
"423","2008-09-05",14.96
"424","2008-09-08",14.9
"425","2008-09-09",15.05
"426","2008-09-10",14.98
"427","2008-09-11",14.76
"428","2008-09-12",14.64
"429","2008-09-15",14
"430","2008-09-16",14.51
"431","2008-09-17",13.88
"432","2008-09-18",14.45
"433","2008-09-19",15
"434","2008-09-22",15.22
"435","2008-09-23",16.459999
"436","2008-09-24",16.65
"437","2008-09-25",17.040001
"438","2008-09-26",15.77
"439","2008-09-29",14.78
"440","2008-09-30",16
"441","2008-10-01",15.68
"442","2008-10-02",13.95
"443","2008-10-03",13.77
"444","2008-10-06",13.24
"445","2008-10-07",12.27
"446","2008-10-08",12.26
"447","2008-10-09",11.48
"448","2008-10-10",11.62
"449","2008-10-13",13.12
"450","2008-10-14",12.73
"451","2008-10-15",11.81
"452","2008-10-16",11.94
"453","2008-10-17",12.02
"454","2008-10-20",13.4
"455","2008-10-21",12.78
"456","2008-10-22",11.81
"457","2008-10-23",11.86
"458","2008-10-24",12.47
"459","2008-10-27",11.89
"460","2008-10-28",13.19
"461","2008-10-29",12.2
"462","2008-10-30",13.05
"463","2008-10-31",12.72
"464","2008-11-03",13
"465","2008-11-04",13.41
"466","2008-11-05",12.44
"467","2008-11-06",11.53
"468","2008-11-07",11.01
"469","2008-11-10",10.51
"470","2008-11-11",10.55
"471","2008-11-12",9.96
"472","2008-11-13",10.5
"473","2008-11-14",10.27
"474","2008-11-17",9.64
"475","2008-11-18",9.86
"476","2008-11-19",9.47
"477","2008-11-20",8.8
"478","2008-11-21",9.96
"479","2008-11-24",10.6
"480","2008-11-25",10.3
"481","2008-11-26",10.71
"482","2008-11-28",10.97
"483","2008-12-01",9.72
"484","2008-12-02",9.74
"485","2008-12-03",10.08
"486","2008-12-04",10.04
"487","2008-12-05",10.7
"488","2008-12-08",11.87
"489","2008-12-09",11.34
"490","2008-12-10",11.63
"491","2008-12-11",11.15
"492","2008-12-12",11.19
"493","2008-12-15",11.31
"494","2008-12-16",12.45
"495","2008-12-17",12.4
"496","2008-12-18",12.48
"497","2008-12-19",12.43
"498","2008-12-22",12.41
"499","2008-12-23",12.55
"500","2008-12-24",12.71
"501","2008-12-26",12.94
"502","2008-12-29",12.57
"503","2008-12-30",12.85
"504","2008-12-31",13.28
"505","2009-01-02",13.48
"506","2009-01-05",13.66
"507","2009-01-06",14
"508","2009-01-07",13.74
"509","2009-01-08",14.25
"510","2009-01-09",13.7
"511","2009-01-12",13.5
"512","2009-01-13",13.68
"513","2009-01-14",13.84
"514","2009-01-15",13.98
"515","2009-01-16",14.43
"516","2009-01-20",13.6
"517","2009-01-21",13.45
"518","2009-01-22",12.99
"519","2009-01-23",13.01
"520","2009-01-26",13.33
"521","2009-01-27",13.42
"522","2009-01-28",14.08
"523","2009-01-29",13.49
"524","2009-01-30",13.82
"525","2009-02-02",14.34
"526","2009-02-03",14.11
"527","2009-02-04",13.8
"528","2009-02-05",13.61
"529","2009-02-06",14.21
"530","2009-02-09",14.46
"531","2009-02-10",13.61
"532","2009-02-11",14.14
"533","2009-02-12",14.25
"534","2009-02-13",13.95
"535","2009-02-17",12.88
"536","2009-02-18",12.62
"537","2009-02-19",12.54
"538","2009-02-20",12.28
"539","2009-02-23",11.67
"540","2009-02-24",11.95
"541","2009-02-25",12.54
"542","2009-02-26",12.52
"543","2009-02-27",12.65
"544","2009-03-02",12.35
"545","2009-03-03",11.83
"546","2009-03-04",12.71
"547","2009-03-05",12.2
"548","2009-03-06",13.32
"549","2009-03-09",13.05
"550","2009-03-10",13.42
"551","2009-03-11",13.54
"552","2009-03-12",13.63
"553","2009-03-13",15.18
"554","2009-03-16",14.77
"555","2009-03-17",15.59
"556","2009-03-18",16.389999
"557","2009-03-19",15.96
"558","2009-03-20",15.62
"559","2009-03-23",16.379999
"560","2009-03-24",15.95
"561","2009-03-25",16.15
"562","2009-03-26",16.440001
"563","2009-03-27",15.74
"564","2009-03-30",15.88
"565","2009-03-31",16.01
"566","2009-04-01",16.200001
"567","2009-04-02",16.99
"568","2009-04-03",17.18
"569","2009-04-06",16.57
"570","2009-04-07",16.32
"571","2009-04-08",16.16
"572","2009-04-09",16.65
"573","2009-04-13",16.73
"574","2009-04-14",16.290001
"575","2009-04-15",16.4
"576","2009-04-16",16.26
"577","2009-04-17",15.79
"578","2009-04-20",15.26
"579","2009-04-21",16.16
"580","2009-04-22",16.889999
"581","2009-04-23",17.469999
"582","2009-04-24",17.18
"583","2009-04-27",16.809999
"584","2009-04-28",16.34
"585","2009-04-29",17.6
"586","2009-04-30",19.190001
"587","2009-05-01",18.049999
"588","2009-05-04",18.74
"589","2009-05-05",18.65
"590","2009-05-06",18.889999
"591","2009-05-07",18.17
"592","2009-05-08",18.9
"593","2009-05-11",18.219999
"594","2009-05-12",17.870001
"595","2009-05-13",17.17
"596","2009-05-14",17.190001
"597","2009-05-15",17.639999
"598","2009-05-18",18.33
"599","2009-05-19",16.549999
"600","2009-05-20",15
"601","2009-05-21",14.11
"602","2009-05-22",14.05
"603","2009-05-26",14.61
"604","2009-05-27",14.5
"605","2009-05-28",15.2
"606","2009-05-29",16
"607","2009-06-01",16.67
"608","2009-06-02",16.83
"609","2009-06-03",17.07
"610","2009-06-04",17.43
"611","2009-06-05",17.57
"612","2009-06-08",17.620001
"613","2009-06-09",17.76
"614","2009-06-10",17.74
"615","2009-06-11",17.33
"616","2009-06-12",17.09
"617","2009-06-15",17.02
"618","2009-06-16",16.969999
"619","2009-06-17",16.809999
"620","2009-06-18",16.5
"621","2009-06-19",16.940001
"622","2009-06-22",16.620001
"623","2009-06-23",16.700001
"624","2009-06-24",17.07
"625","2009-06-25",17.91
"626","2009-06-26",18.07
"627","2009-06-29",17.76
"628","2009-06-30",17.66
"629","2009-07-01",17.67
"630","2009-07-02",16.85
"631","2009-07-06",16.700001
"632","2009-07-07",16.549999
"633","2009-07-08",16.379999
"634","2009-07-09",16.469999
"635","2009-07-10",16.299999
"636","2009-07-13",16.969999
"637","2009-07-14",16.91
"638","2009-07-15",17.26
"639","2009-07-16",17.32
"640","2009-07-17",17.16
"641","2009-07-20",17.01
"642","2009-07-21",17.219999
"643","2009-07-22",16.9
"644","2009-07-23",17.700001
"645","2009-07-24",17.690001
"646","2009-07-27",17.780001
"647","2009-07-28",18.9
"648","2009-07-29",16.559999
"649","2009-07-30",16.559999
"650","2009-07-31",16.24
"651","2009-08-03",17.059999
"652","2009-08-04",16.5
"653","2009-08-05",16.389999
"654","2009-08-06",15.95
"655","2009-08-07",16.049999
"656","2009-08-10",16.389999
"657","2009-08-11",16.49
"658","2009-08-12",16.469999
"659","2009-08-13",16.5
"660","2009-08-14",16.59
"661","2009-08-17",16.51
"662","2009-08-18",16.879999
"663","2009-08-19",16.99
"664","2009-08-20",17.469999
"665","2009-08-21",17.870001
"666","2009-08-24",18.43
"667","2009-08-25",18.389999
"668","2009-08-26",18.299999
"669","2009-08-27",18.49
"670","2009-08-28",18.450001
"671","2009-08-31",18.5
"672","2009-09-01",17.879999
"673","2009-09-02",18.23
"674","2009-09-03",18.23
"675","2009-09-04",18.27
"676","2009-09-08",18.200001
"677","2009-09-09",17.16
"678","2009-09-10",17.549999
"679","2009-09-11",16.75
"680","2009-09-14",16.41
"681","2009-09-15",15.76
"682","2009-09-16",15.82
"683","2009-09-17",15.56
"684","2009-09-18",15.48
"685","2009-09-21",15.32
"686","2009-09-22",15.24
"687","2009-09-23",15.13
"688","2009-09-24",15.05
"689","2009-09-25",14.64
"690","2009-09-28",14.48
"691","2009-09-29",14.2
"692","2009-09-30",14.51
"693","2009-10-01",14.33
"694","2009-10-02",14.04
"695","2009-10-05",14.08
"696","2009-10-06",14.52
"697","2009-10-07",14.52
"698","2009-10-08",14.49
"699","2009-10-09",14.55
"700","2009-10-12",14.23
"701","2009-10-13",14.02
"702","2009-10-14",14.24
"703","2009-10-15",14.16
"704","2009-10-16",14.18
"705","2009-10-19",13.81
"706","2009-10-20",13.84
"707","2009-10-21",14.1
"708","2009-10-22",14.25
"709","2009-10-23",13.92
"710","2009-10-26",13.82
"711","2009-10-27",13.8
"712","2009-10-28",14.38
"713","2009-10-29",14.53
"714","2009-10-30",14.23
"715","2009-11-02",14.04
"716","2009-11-03",14.03
"717","2009-11-04",13.7
"718","2009-11-05",14.01
"719","2009-11-06",13.71
"720","2009-11-09",14.11
"721","2009-11-10",13.67
"722","2009-11-11",13.55
"723","2009-11-12",13.4
"724","2009-11-13",13.53
"725","2009-11-16",14.04
"726","2009-11-17",13.97
"727","2009-11-18",13.8
"728","2009-11-19",13.76
"729","2009-11-20",13.46
"730","2009-11-23",13.47
"731","2009-11-24",13.25
"732","2009-11-25",13.09
"733","2009-11-27",13.07
"734","2009-11-30",13.27
"735","2009-12-01",13.41
"736","2009-12-02",13.62
"737","2009-12-03",13.56
"738","2009-12-04",14.18
"739","2009-12-07",14.27
"740","2009-12-08",14.13
"741","2009-12-09",14.87
"742","2009-12-10",14.54
"743","2009-12-11",14.54
"744","2009-12-14",14.55
"745","2009-12-15",14.49
"746","2009-12-16",14.56
"747","2009-12-17",14.28
"748","2009-12-18",14.81
"749","2009-12-21",15.77
"750","2009-12-22",16.02
"751","2009-12-23",16.15
"752","2009-12-24",16.290001
"753","2009-12-28",16.370001
"754","2009-12-29",16.469999
"755","2009-12-30",16.65
"756","2009-12-31",16.43
"757","2010-01-04",16.889999
"758","2010-01-05",17.01
"759","2010-01-06",17.07
"760","2010-01-07",17.190001
"761","2010-01-08",17.120001
"762","2010-01-11",17.4
"763","2010-01-12",17.25
"764","2010-01-13",17.09
"765","2010-01-14",16.889999
"766","2010-01-15",17.049999
"767","2010-01-19",17.450001
"768","2010-01-20",17.6
"769","2010-01-21",17.950001
"770","2010-01-22",18.129999
"771","2010-01-25",18.52
"772","2010-01-26",18.18
"773","2010-01-27",18.190001
"774","2010-01-28",17.950001
"775","2010-01-29",18.200001
"776","2010-02-01",18.51
"777","2010-02-02",18.52
"778","2010-02-03",18.24
"779","2010-02-04",17.950001
"780","2010-02-05",18.33
"781","2010-02-08",17.98
"782","2010-02-09",18.059999
"783","2010-02-10",17.76
"784","2010-02-11",17.889999
"785","2010-02-12",16.290001
"786","2010-02-16",16.33
"787","2010-02-17",16.65
"788","2010-02-18",17.290001
"789","2010-02-19",17.290001
"790","2010-02-22",17.16
"791","2010-02-23",17.09
"792","2010-02-24",17.059999
"793","2010-02-25",16.75
"794","2010-02-26",16.700001
"795","2010-03-01",16.92
"796","2010-03-02",17.01
"797","2010-03-03",17.030001
"798","2010-03-04",17.08
"799","2010-03-05",17.41
"800","2010-03-08",17.77
"801","2010-03-09",17.790001
"802","2010-03-10",17.5
"803","2010-03-11",17.719999
"804","2010-03-12",17.76
"805","2010-03-15",18.27
"806","2010-03-16",18.370001
"807","2010-03-17",18.42
"808","2010-03-18",18.879999
"809","2010-03-19",18.15
"810","2010-03-22",18.09
"811","2010-03-23",17.84
"812","2010-03-24",17.98
"813","2010-03-25",17.309999
"814","2010-03-26",16.790001
"815","2010-03-29",16.610001
"816","2010-03-30",15.98
"817","2010-03-31",15.75
"818","2010-04-01",15.75
"819","2010-04-05",15.53
"820","2010-04-06",15.54
"821","2010-04-07",15.11
"822","2010-04-08",15.2
"823","2010-04-09",15.15
"824","2010-04-12",15.25
"825","2010-04-13",15.32
"826","2010-04-14",15.6
"827","2010-04-15",15.5
"828","2010-04-16",15.36
"829","2010-04-19",15.04
"830","2010-04-20",15.14
"831","2010-04-21",14.93
"832","2010-04-22",14.57
"833","2010-04-23",14.93
"834","2010-04-26",14.66
"835","2010-04-27",14.24
"836","2010-04-28",14.24
"837","2010-04-29",13.96
"838","2010-04-30",13.71
"839","2010-05-03",13.9
"840","2010-05-04",12.66
"841","2010-05-05",12.69
"842","2010-05-06",12.48
"843","2010-05-07",12.43
"844","2010-05-10",13.1
"845","2010-05-11",12.68
"846","2010-05-12",12.98
"847","2010-05-13",12.84
"848","2010-05-14",12.85
"849","2010-05-17",13.16
"850","2010-05-18",12.98
"851","2010-05-19",12.96
"852","2010-05-20",12.72
"853","2010-05-21",12.66
"854","2010-05-24",12.35
"855","2010-05-25",12.34
"856","2010-05-26",12.58
"857","2010-05-27",13.33
"858","2010-05-28",13.24
"859","2010-06-01",12.63
"860","2010-06-02",13.52
"861","2010-06-03",13.71
"862","2010-06-04",12.4
"863","2010-06-07",12.33
"864","2010-06-08",12.19
"865","2010-06-09",11.68
"866","2010-06-10",11.91
"867","2010-06-11",11.95
"868","2010-06-14",11.97
"869","2010-06-15",12.2
"870","2010-06-16",11.9
"871","2010-06-17",11.74
"872","2010-06-18",12.53
"873","2010-06-21",12.57
"874","2010-06-22",12.41
"875","2010-06-23",11.96
"876","2010-06-24",11.69
"877","2010-06-25",12.02
"878","2010-06-28",11.81
"879","2010-06-29",11.14
"880","2010-06-30",11.37
"881","2010-07-01",11.05
"882","2010-07-02",11
"883","2010-07-06",10.95
"884","2010-07-07",11
"885","2010-07-08",11.06
"886","2010-07-09",11.5
"887","2010-07-12",11.5
"888","2010-07-13",12.09
"889","2010-07-14",11.54
"890","2010-07-15",10.99
"891","2010-07-16",10.37
"892","2010-07-19",10.46
"893","2010-07-20",10.5
"894","2010-07-21",10.31
"895","2010-07-22",10.42
"896","2010-07-23",10.5
"897","2010-07-26",10.26
"898","2010-07-27",10.26
"899","2010-07-28",11.73
"900","2010-07-29",11.14
"901","2010-07-30",11.1
"902","2010-08-02",10.98
"903","2010-08-03",10.84
"904","2010-08-04",10.98
"905","2010-08-05",10.94
"906","2010-08-06",10.95
"907","2010-08-09",11
"908","2010-08-10",10.75
"909","2010-08-11",10.4
"910","2010-08-12",10.4
"911","2010-08-13",10.61
"912","2010-08-16",10.57
"913","2010-08-17",10.62
"914","2010-08-18",10.84
"915","2010-08-19",10.24
"916","2010-08-20",10.03
"917","2010-08-23",9.85
"918","2010-08-24",9.54
"919","2010-08-25",9.93
"920","2010-08-26",9.73
"921","2010-08-27",10.06
"922","2010-08-30",9.86
"923","2010-08-31",10.1
"924","2010-09-01",10.87
"925","2010-09-02",10.81
"926","2010-09-03",11.12
"927","2010-09-07",11
"928","2010-09-08",11.42
"929","2010-09-09",11.56
"930","2010-09-10",11.54
"931","2010-09-13",11.66
"932","2010-09-14",11.94
"933","2010-09-15",12.16
"934","2010-09-16",12.23
"935","2010-09-17",12.23
"936","2010-09-20",12.38
"937","2010-09-21",12.15
"938","2010-09-22",11.96
"939","2010-09-23",11.77
"940","2010-09-24",11.95
"941","2010-09-27",12.24
"942","2010-09-28",12.69
"943","2010-09-29",12.75
"944","2010-09-30",12.91
"945","2010-10-01",12.66
"946","2010-10-04",12.62
"947","2010-10-05",12.99
"948","2010-10-06",12.77
"949","2010-10-07",12.82
"950","2010-10-08",13.14
"951","2010-10-11",13.02
"952","2010-10-12",12.65
"953","2010-10-13",13.17
"954","2010-10-14",13.29
"955","2010-10-15",13.32
"956","2010-10-18",13.56
"957","2010-10-19",13.16
"958","2010-10-20",13.7
"959","2010-10-21",13.49
"960","2010-10-22",13.66
"961","2010-10-25",13.9
"962","2010-10-26",13.47
"963","2010-10-27",13.41
"964","2010-10-28",13.45
"965","2010-10-29",13.51
"966","2010-11-01",13.41
"967","2010-11-02",14
"968","2010-11-03",14
"969","2010-11-04",14.23
"970","2010-11-05",14.26
"971","2010-11-08",14.27
"972","2010-11-09",14.06
"973","2010-11-10",14.47
"974","2010-11-11",14.54
"975","2010-11-12",14.47
"976","2010-11-15",14.4
"977","2010-11-16",13.91
"978","2010-11-17",14.14
"979","2010-11-18",14.24
"980","2010-11-19",14.15
"981","2010-11-22",14.57
"982","2010-11-23",14.65
"983","2010-11-24",14.85
"984","2010-11-26",15.02
"985","2010-11-29",15.18
