"","date","ATRA"
"262","2015-10-29",25.629999
"263","2015-10-30",25.77
"264","2015-11-02",28.98
"265","2015-11-03",29.110001
"266","2015-11-04",32.240002
"267","2015-11-05",30.809999
"268","2015-11-06",33.740002
"269","2015-11-09",35.709999
"270","2015-11-10",33.130001
"271","2015-11-11",32.119999
"272","2015-11-12",30.889999
"273","2015-11-13",32.740002
"274","2015-11-16",31.059999
"275","2015-11-17",31.24
"276","2015-11-18",32.16
"277","2015-11-19",32.040001
"278","2015-11-20",33.720001
"279","2015-11-23",34.98
"280","2015-11-24",36.759998
"281","2015-11-25",38.419998
"282","2015-11-27",39.57
"283","2015-11-30",39.299999
"284","2015-12-01",37.68
"285","2015-12-02",37.259998
"286","2015-12-03",36.43
"287","2015-12-04",38.509998
"288","2015-12-07",33.919998
"289","2015-12-08",34.48
"290","2015-12-09",32.959999
"291","2015-12-10",33.509998
"292","2015-12-11",33.200001
"293","2015-12-14",21
"294","2015-12-15",22.41
"295","2015-12-16",23.34
"296","2015-12-17",22.719999
"297","2015-12-18",24.08
"298","2015-12-21",23.99
"299","2015-12-22",23.629999
"300","2015-12-23",24.18
"301","2015-12-24",23.610001
"302","2015-12-28",22.77
"303","2015-12-29",24.74
"304","2015-12-30",25.219999
"305","2015-12-31",26.41
"306","2016-01-04",24.049999
"307","2016-01-05",25.01
"308","2016-01-06",24.01
"309","2016-01-07",22.110001
"310","2016-01-08",21.860001
"311","2016-01-11",19.639999
"312","2016-01-12",21.23
"313","2016-01-13",19.530001
"314","2016-01-14",21.91
"315","2016-01-15",20.879999
"316","2016-01-19",18.309999
"317","2016-01-20",19.98
"318","2016-01-21",19.4
"319","2016-01-22",18.67
"320","2016-01-25",19.51
"321","2016-01-26",19.15
"322","2016-01-27",18.6
"323","2016-01-28",17.83
"324","2016-01-29",18.1
"325","2016-02-01",19.26
"326","2016-02-02",18.049999
"327","2016-02-03",17.860001
"328","2016-02-04",18.84
"329","2016-02-05",17.16
"330","2016-02-08",15.69
"331","2016-02-09",15.78
"332","2016-02-10",14.85
"333","2016-02-11",14.01
"334","2016-02-12",15.41
"335","2016-02-16",15.58
"336","2016-02-17",17.5
"337","2016-02-18",16
"338","2016-02-19",16.450001
"339","2016-02-22",16.389999
"340","2016-02-23",15.12
"341","2016-02-24",15.21
"342","2016-02-25",15.67
"343","2016-02-26",17.15
"344","2016-02-29",16.440001
"345","2016-03-01",17.690001
"346","2016-03-02",19.49
"347","2016-03-03",18.299999
"348","2016-03-04",15.88
"349","2016-03-07",18.76
"350","2016-03-08",16.530001
"351","2016-03-09",16.389999
"352","2016-03-10",16.299999
"353","2016-03-11",16.58
"354","2016-03-14",17.700001
"355","2016-03-15",15.75
"356","2016-03-16",14.91
"357","2016-03-17",15.64
"358","2016-03-18",16.860001
"359","2016-03-21",17.629999
"360","2016-03-22",18.280001
"361","2016-03-23",16.610001
"362","2016-03-24",16.85
"363","2016-03-28",17.02
"364","2016-03-29",19.200001
"365","2016-03-30",18.809999
"366","2016-03-31",19.030001
"367","2016-04-01",19.93
"368","2016-04-04",20.67
"369","2016-04-05",19.82
"370","2016-04-06",22.84
"371","2016-04-07",20.48
"372","2016-04-08",20.610001
"373","2016-04-11",20.540001
"374","2016-04-12",20.25
"375","2016-04-13",21.18
"376","2016-04-14",21.08
"377","2016-04-15",21.24
"378","2016-04-18",21.09
"379","2016-04-19",20.5
"380","2016-04-20",20.68
"381","2016-04-21",20.99
"382","2016-04-22",20.870001
"383","2016-04-25",20.58
"384","2016-04-26",19.02
"385","2016-04-27",18.58
"386","2016-04-28",18.77
"387","2016-04-29",18.01
"388","2016-05-02",17.940001
"389","2016-05-03",16.690001
"390","2016-05-04",16.02
"391","2016-05-05",15.29
"392","2016-05-06",15.14
"393","2016-05-09",16.48
"394","2016-05-10",16.52
"395","2016-05-11",15.82
"396","2016-05-12",15.26
"397","2016-05-13",15.32
"398","2016-05-16",16.299999
"399","2016-05-17",16.02
"400","2016-05-18",16.4
"401","2016-05-19",16.34
"402","2016-05-20",16.84
"403","2016-05-23",17.52
"404","2016-05-24",17.950001
"405","2016-05-25",17.99
"406","2016-05-26",17.360001
"407","2016-05-27",17.530001
"408","2016-05-31",18.110001
"409","2016-06-01",18.09
"410","2016-06-02",19.129999
"411","2016-06-03",18.17
"412","2016-06-06",19.35
"413","2016-06-07",20.99
"414","2016-06-08",20.73
"415","2016-06-09",20.1
"416","2016-06-10",19.530001
"417","2016-06-13",19.879999
"418","2016-06-14",19.530001
"419","2016-06-15",20.110001
"420","2016-06-16",20.700001
"421","2016-06-17",19.85
"422","2016-06-20",21.059999
"423","2016-06-21",21.559999
"424","2016-06-22",21.93
"425","2016-06-23",22.059999
"426","2016-06-24",21.48
"427","2016-06-27",20.780001
"428","2016-06-28",22.15
"429","2016-06-29",22.51
"430","2016-06-30",22.51
"431","2016-07-01",22.799999
"432","2016-07-05",22.51
"433","2016-07-06",22.93
"434","2016-07-07",23.02
"435","2016-07-08",23.17
"436","2016-07-11",22.67
"437","2016-07-12",22.549999
"438","2016-07-13",21.700001
"439","2016-07-14",21.66
"440","2016-07-15",21.950001
"441","2016-07-18",21.59
"442","2016-07-19",21.450001
"443","2016-07-20",22.02
"444","2016-07-21",22.200001
"445","2016-07-22",22.42
"446","2016-07-25",22.83
"447","2016-07-26",22.83
"448","2016-07-27",23.91
"449","2016-07-28",24.049999
"450","2016-07-29",24
"451","2016-08-01",24.4
"452","2016-08-02",24.1
"453","2016-08-03",24.82
"454","2016-08-04",24.700001
"455","2016-08-05",24.870001
"456","2016-08-08",22.540001
"457","2016-08-09",22.5
"458","2016-08-10",21.030001
"459","2016-08-11",21.120001
"460","2016-08-12",21.219999
"461","2016-08-15",22.780001
"462","2016-08-16",22.35
"463","2016-08-17",22.280001
"464","2016-08-18",22.73
"465","2016-08-19",22.33
"466","2016-08-22",22.799999
"467","2016-08-23",22.190001
"468","2016-08-24",20.139999
"469","2016-08-25",19.629999
"470","2016-08-26",19.83
"471","2016-08-29",19.6
"472","2016-08-30",19.809999
"473","2016-08-31",19.540001
"474","2016-09-01",19.85
"475","2016-09-02",19.700001
"476","2016-09-06",21.059999
"477","2016-09-07",21.309999
"478","2016-09-08",21.290001
"479","2016-09-09",20.33
"480","2016-09-12",21.4
"481","2016-09-13",20.950001
"482","2016-09-14",21.33
"483","2016-09-15",19.18
"484","2016-09-16",19.299999
"485","2016-09-19",19.17
"486","2016-09-20",20.23
"487","2016-09-21",20.35
"488","2016-09-22",20.459999
"489","2016-09-23",20.120001
"490","2016-09-26",19.940001
"491","2016-09-27",20.809999
"492","2016-09-28",21.809999
"493","2016-09-29",20.66
"494","2016-09-30",21.389999
"495","2016-10-03",20.459999
"496","2016-10-04",19.08
"497","2016-10-05",18.49
"498","2016-10-06",17.620001
"499","2016-10-07",17.32
"500","2016-10-10",18.5
"501","2016-10-11",18.1
"502","2016-10-12",16.35
"503","2016-10-13",15.75
"504","2016-10-14",16.049999
"505","2016-10-17",16.15
"506","2016-10-18",15.75
"507","2016-10-19",15.05
"508","2016-10-20",15.15
"509","2016-10-21",14.9
"510","2016-10-24",14.5
"511","2016-10-25",14.1
"512","2016-10-26",14
"513","2016-10-27",13.6
"514","2016-10-28",13.6
"515","2016-10-31",12.8
"516","2016-11-01",13.6
"517","2016-11-02",14.05
"518","2016-11-03",14.25
"519","2016-11-04",15.15
"520","2016-11-07",16.700001
"521","2016-11-08",17.6
"522","2016-11-09",20.75
"523","2016-11-10",19.4
"524","2016-11-11",20.15
"525","2016-11-14",20.799999
"526","2016-11-15",19.299999
"527","2016-11-16",18.5
"528","2016-11-17",18.35
"529","2016-11-18",18.049999
"530","2016-11-21",18.6
"531","2016-11-22",18.299999
"532","2016-11-23",19.450001
"533","2016-11-25",19.799999
"534","2016-11-28",19.9
"535","2016-11-29",20.549999
"536","2016-11-30",19.85
"537","2016-12-01",19.200001
"538","2016-12-02",18.9
"539","2016-12-05",19.4
"540","2016-12-06",18.65
"541","2016-12-07",17.299999
"542","2016-12-08",16.6
"543","2016-12-09",16.9
"544","2016-12-12",16.950001
"545","2016-12-13",18.049999
"546","2016-12-14",15.7
"547","2016-12-15",15.9
"548","2016-12-16",16.049999
"549","2016-12-19",16.65
"550","2016-12-20",16.35
"551","2016-12-21",15.5
"552","2016-12-22",14.5
"553","2016-12-23",15.65
"554","2016-12-27",15.15
"555","2016-12-28",14.7
"556","2016-12-29",14.3
"557","2016-12-30",14.2
"558","2017-01-03",15.075
"559","2017-01-04",15.75
"560","2017-01-05",16.299999
"561","2017-01-06",16.799999
"562","2017-01-09",16.4
"563","2017-01-10",16.6
"564","2017-01-11",15.3
"565","2017-01-12",15.1
"566","2017-01-13",14.8
"567","2017-01-17",14
"568","2017-01-18",14.7
"569","2017-01-19",14.1
"570","2017-01-20",13.9
"571","2017-01-23",13.55
"572","2017-01-24",13.75
"573","2017-01-25",14.05
"574","2017-01-26",13.6
"575","2017-01-27",13.45
"576","2017-01-30",12.65
"577","2017-01-31",13.45
"578","2017-02-01",13.75
"579","2017-02-02",13.55
"580","2017-02-03",14.2
"581","2017-02-06",15.05
"582","2017-02-07",15.05
"583","2017-02-08",16
"584","2017-02-09",16.1
"585","2017-02-10",15.05
"586","2017-02-13",15.15
"587","2017-02-14",15.75
"588","2017-02-15",16.1
"589","2017-02-16",15.6
"590","2017-02-17",15.6
"591","2017-02-21",15.55
"592","2017-02-22",14.9
"593","2017-02-23",14.8
"594","2017-02-24",13.8
"595","2017-02-27",16.200001
"596","2017-02-28",15.45
"597","2017-03-01",16.5
"598","2017-03-02",16.9
"599","2017-03-03",17.15
"600","2017-03-06",17.4
"601","2017-03-07",16.85
"602","2017-03-08",17.299999
"603","2017-03-09",18.75
"604","2017-03-10",21
"605","2017-03-13",22.700001
"606","2017-03-14",20.200001
"607","2017-03-15",18.85
"608","2017-03-16",18.65
"609","2017-03-17",20.049999
"610","2017-03-20",21.25
"611","2017-03-21",20.200001
"612","2017-03-22",21.5
"613","2017-03-23",21
"614","2017-03-24",20.75
"615","2017-03-27",20.4
"616","2017-03-28",18.549999
"617","2017-03-29",19.049999
"618","2017-03-30",20.15
"619","2017-03-31",20.549999
"620","2017-04-03",20.4
"621","2017-04-04",19.85
"622","2017-04-05",20.049999
"623","2017-04-06",18.5
"624","2017-04-07",17.1
"625","2017-04-10",16.9
"626","2017-04-11",17
"627","2017-04-12",17.5
"628","2017-04-13",17.299999
"629","2017-04-17",17.700001
"630","2017-04-18",18.200001
"631","2017-04-19",18.450001
"632","2017-04-20",18.9
"633","2017-04-21",16.9
"634","2017-04-24",15.95
"635","2017-04-25",17.549999
"636","2017-04-26",17.85
"637","2017-04-27",17.35
"638","2017-04-28",17.1
"639","2017-05-01",16.85
"640","2017-05-02",16.6
"641","2017-05-03",15.75
"642","2017-05-04",15.95
"643","2017-05-05",14.95
"644","2017-05-08",14.25
"645","2017-05-09",14.65
"646","2017-05-10",14.3
"647","2017-05-11",15.25
"648","2017-05-12",15.25
"649","2017-05-15",15.35
"650","2017-05-16",15.25
"651","2017-05-17",14.8
"652","2017-05-18",15.1
"653","2017-05-19",15.15
"654","2017-05-22",15.2
"655","2017-05-23",15.35
"656","2017-05-24",14.5
"657","2017-05-25",14.4
"658","2017-05-26",14.25
"659","2017-05-30",13.25
"660","2017-05-31",13.25
"661","2017-06-01",13.9
"662","2017-06-02",14.15
"663","2017-06-05",13.1
"664","2017-06-06",13.15
"665","2017-06-07",13.45
"666","2017-06-08",13.2
"667","2017-06-09",12.85
"668","2017-06-12",13.1
"669","2017-06-13",13.45
"670","2017-06-14",12.8
"671","2017-06-15",12.3
"672","2017-06-16",12.75
"673","2017-06-19",13.45
"674","2017-06-20",13.5
"675","2017-06-21",14.35
"676","2017-06-22",14.75
"677","2017-06-23",14.5
"678","2017-06-26",14.95
"679","2017-06-27",14
"680","2017-06-28",14.4
"681","2017-06-29",14.6
"682","2017-06-30",14
"683","2017-07-03",14.4
"684","2017-07-05",15.25
"685","2017-07-06",14.75
"686","2017-07-07",14.9
"687","2017-07-10",14.55
"688","2017-07-11",14.2
"689","2017-07-12",14.55
"690","2017-07-13",14.9
"691","2017-07-14",15.05
"692","2017-07-17",15.75
"693","2017-07-18",15.85
"694","2017-07-19",15.95
"695","2017-07-20",15.9
"696","2017-07-21",16
"697","2017-07-24",16.799999
"698","2017-07-25",15.85
"699","2017-07-26",15.45
"700","2017-07-27",15.2
"701","2017-07-28",15
"702","2017-07-31",15.25
"703","2017-08-01",14.75
"704","2017-08-02",14.75
"705","2017-08-03",14.9
"706","2017-08-04",15.3
"707","2017-08-07",15.55
"708","2017-08-08",14.8
"709","2017-08-09",14.5
"710","2017-08-10",14.5
"711","2017-08-11",14.75
"712","2017-08-14",14.95
"713","2017-08-15",14.25
"714","2017-08-16",14.35
"715","2017-08-17",13.65
"716","2017-08-18",13.35
"717","2017-08-21",13.25
"718","2017-08-22",13.65
"719","2017-08-23",13.5
"720","2017-08-24",13.8
"721","2017-08-25",13.85
"722","2017-08-28",14.5
"723","2017-08-29",15
"724","2017-08-30",14.7
"725","2017-08-31",15.75
"726","2017-09-01",15.25
"727","2017-09-05",15.05
"728","2017-09-06",15.1
"729","2017-09-07",15.05
"730","2017-09-08",14.8
"731","2017-09-11",14.6
"732","2017-09-12",15.15
"733","2017-09-13",15.4
"734","2017-09-14",15.45
"735","2017-09-15",15.65
"736","2017-09-18",15.5
"737","2017-09-19",15.65
"738","2017-09-20",15.6
"739","2017-09-21",15.55
"740","2017-09-22",15.65
"741","2017-09-25",15.95
"742","2017-09-26",16.75
"743","2017-09-27",17.049999
"744","2017-09-28",16.200001
"745","2017-09-29",16.549999
"746","2017-10-02",17.299999
"747","2017-10-03",16.65
"748","2017-10-04",16.950001
"749","2017-10-05",16.950001
"750","2017-10-06",16.200001
"751","2017-10-09",15.4
"752","2017-10-10",15.2
"753","2017-10-11",15.15
"754","2017-10-12",14.8
"755","2017-10-13",14.5
"756","2017-10-16",14.55
"757","2017-10-17",14.55
"758","2017-10-18",14.3
"759","2017-10-19",14.35
"760","2017-10-20",14.6
"761","2017-10-23",14.6
"762","2017-10-24",15
"763","2017-10-25",14.2
"764","2017-10-26",13.55
"765","2017-10-27",13.6
"766","2017-10-30",14.15
"767","2017-10-31",14.2
"768","2017-11-01",14.1
"769","2017-11-02",14.25
"770","2017-11-03",15.55
"771","2017-11-06",16.15
"772","2017-11-07",15.1
"773","2017-11-08",14.35
"774","2017-11-09",13.2
"775","2017-11-10",13.45
"776","2017-11-13",13.55
"777","2017-11-14",13.65
"778","2017-11-15",14
"779","2017-11-16",14.5
"780","2017-11-17",14.6
"781","2017-11-20",14.65
"782","2017-11-21",14.5
"783","2017-11-22",14.35
"784","2017-11-24",14.5
"785","2017-11-27",14.2
"786","2017-11-28",14.25
"787","2017-11-29",14.1
"788","2017-11-30",14.45
"789","2017-12-01",14.6
"790","2017-12-04",14.6
"791","2017-12-05",14.15
"792","2017-12-06",13.6
"793","2017-12-07",13.7
"794","2017-12-08",14.8
"795","2017-12-11",14.5
"796","2017-12-12",14.6
"797","2017-12-13",14.7
"798","2017-12-14",14.55
"799","2017-12-15",14.55
"800","2017-12-18",14.7
"801","2017-12-19",15
"802","2017-12-20",15.35
"803","2017-12-21",15.45
"804","2017-12-22",15.6
"805","2017-12-26",15.3
"806","2017-12-27",15.25
"807","2017-12-28",15.25
"808","2017-12-29",18.1
"809","2018-01-02",18.1
"810","2018-01-03",19.25
"811","2018-01-04",18
"812","2018-01-05",18.5
"813","2018-01-08",18.549999
"814","2018-01-09",19.35
"815","2018-01-10",20.700001
"816","2018-01-11",22.15
"817","2018-01-12",28.25
"818","2018-01-16",27.549999
"819","2018-01-17",28.25
"820","2018-01-18",27.5
"821","2018-01-19",29.5
"822","2018-01-22",33.349998
"823","2018-01-23",35.450001
"824","2018-01-24",33.25
"825","2018-01-25",34.549999
"826","2018-01-26",37.25
"827","2018-01-29",37.25
"828","2018-01-30",40.25
"829","2018-01-31",37.799999
"830","2018-02-01",35.950001
"831","2018-02-02",33.049999
"832","2018-02-05",32.875
"833","2018-02-06",35.799999
"834","2018-02-07",37.299999
"835","2018-02-08",36.700001
"836","2018-02-09",41.700001
"837","2018-02-12",39.474998
"838","2018-02-13",45.049999
"839","2018-02-14",48.349998
"840","2018-02-15",47.049999
"841","2018-02-16",45.400002
"842","2018-02-20",44.799999
"843","2018-02-21",43.650002
"844","2018-02-22",42.900002
"845","2018-02-23",44
"846","2018-02-26",43.099998
"847","2018-02-27",42.549999
"848","2018-02-28",38.525002
"849","2018-03-01",37.200001
"850","2018-03-02",39.400002
"851","2018-03-05",42.950001
"852","2018-03-06",43.450001
"853","2018-03-07",42.25
"854","2018-03-08",44
"855","2018-03-09",44.150002
"856","2018-03-12",46.049999
"857","2018-03-13",41.25
"858","2018-03-14",42
"859","2018-03-15",41.900002
"860","2018-03-16",41.900002
"861","2018-03-19",38.674999
"862","2018-03-20",40.799999
"863","2018-03-21",39.700001
"864","2018-03-22",38.450001
"865","2018-03-23",39.650002
"866","2018-03-26",41.150002
"867","2018-03-27",38.5
"868","2018-03-28",38.049999
"869","2018-03-29",39
"870","2018-04-02",36.900002
"871","2018-04-03",36.25
"872","2018-04-04",37.349998
"873","2018-04-05",36.450001
"874","2018-04-06",35.150002
"875","2018-04-09",36
"876","2018-04-10",39.950001
"877","2018-04-11",41.349998
"878","2018-04-12",42.200001
"879","2018-04-13",40.599998
"880","2018-04-16",39.299999
"881","2018-04-17",41.200001
"882","2018-04-18",41.349998
"883","2018-04-19",39.400002
"884","2018-04-20",39.5
"885","2018-04-23",40.150002
"886","2018-04-24",39.799999
"887","2018-04-25",40.700001
"888","2018-04-26",42.5
"889","2018-04-27",42
"890","2018-04-30",40.349998
"891","2018-05-01",40.049999
"892","2018-05-02",41.200001
"893","2018-05-03",40.349998
"894","2018-05-04",40.450001
"895","2018-05-07",42.049999
"896","2018-05-08",39.525002
"897","2018-05-09",39.599998
"898","2018-05-10",39.700001
"899","2018-05-11",42.75
"900","2018-05-14",44.299999
"901","2018-05-15",45.900002
"902","2018-05-16",47.299999
"903","2018-05-17",47.900002
"904","2018-05-18",50.049999
"905","2018-05-21",51.450001
"906","2018-05-22",50.400002
"907","2018-05-23",49.700001
"908","2018-05-24",51.049999
"909","2018-05-25",50.200001
"910","2018-05-29",48.75
"911","2018-05-30",49.450001
"912","2018-05-31",49.799999
"913","2018-06-01",49.950001
"914","2018-06-04",48.950001
"915","2018-06-05",49.049999
"916","2018-06-06",46.150002
"917","2018-06-07",42.299999
"918","2018-06-08",45
"919","2018-06-11",42.849998
"920","2018-06-12",43.950001
"921","2018-06-13",45.099998
"922","2018-06-14",45.650002
"923","2018-06-15",45.049999
"924","2018-06-18",45.200001
"925","2018-06-19",44.5
"926","2018-06-20",46.900002
"927","2018-06-21",46.049999
"928","2018-06-22",42.25
"929","2018-06-25",41.200001
"930","2018-06-26",39.849998
"931","2018-06-27",36.75
"932","2018-06-28",36.150002
"933","2018-06-29",36.75
"934","2018-07-02",38.25
"935","2018-07-03",39.150002
"936","2018-07-05",39.599998
"937","2018-07-06",40.650002
"938","2018-07-09",40.599998
"939","2018-07-10",40.25
"940","2018-07-11",40.650002
"941","2018-07-12",41.700001
"942","2018-07-13",39.950001
"943","2018-07-16",38.5
"944","2018-07-17",40.5
"945","2018-07-18",39.849998
"946","2018-07-19",39.299999
"947","2018-07-20",39.200001
"948","2018-07-23",40.150002
"949","2018-07-24",38.75
"950","2018-07-25",38.700001
"951","2018-07-26",38.950001
"952","2018-07-27",36.799999
"953","2018-07-30",35.849998
"954","2018-07-31",37.549999
"955","2018-08-01",37.299999
"956","2018-08-02",36.75
"957","2018-08-03",36.700001
"958","2018-08-06",37.75
"959","2018-08-07",37.799999
"960","2018-08-08",36.900002
"961","2018-08-09",37.450001
"962","2018-08-10",38.099998
"963","2018-08-13",37.799999
"964","2018-08-14",38.5
"965","2018-08-15",35.900002
"966","2018-08-16",35.049999
"967","2018-08-17",35.900002
"968","2018-08-20",36.150002
"969","2018-08-21",36.950001
"970","2018-08-22",37.974998
"971","2018-08-23",38.099998
"972","2018-08-24",37.599998
