"","date","AU"
"216","2007-11-08",46.310001
"217","2007-11-09",46.919998
"218","2007-11-12",44.66
"219","2007-11-13",46.16
"220","2007-11-14",47.110001
"221","2007-11-15",44.299999
"222","2007-11-16",44.950001
"223","2007-11-19",42.68
"224","2007-11-20",44.580002
"225","2007-11-21",42.669998
"226","2007-11-23",45.720001
"227","2007-11-26",44.040001
"228","2007-11-27",44.669998
"229","2007-11-28",46.099998
"230","2007-11-29",47.02
"231","2007-11-30",48.77
"232","2007-12-03",48.389999
"233","2007-12-04",47.68
"234","2007-12-05",47.700001
"235","2007-12-06",46.41
"236","2007-12-07",44.02
"237","2007-12-10",44.790001
"238","2007-12-11",43.98
"239","2007-12-12",44.060001
"240","2007-12-13",43.639999
"241","2007-12-14",42.869999
"242","2007-12-17",41.400002
"243","2007-12-18",42.279999
"244","2007-12-19",40.709999
"245","2007-12-20",40.57
"246","2007-12-21",42.169998
"247","2007-12-24",42.619999
"248","2007-12-26",42.970001
"249","2007-12-27",42.790001
"250","2007-12-28",43.849998
"251","2007-12-31",42.810001
"252","2008-01-02",45.860001
"253","2008-01-03",47
"254","2008-01-04",45.66
"255","2008-01-07",45.5
"256","2008-01-08",47.220001
"257","2008-01-09",49.07
"258","2008-01-10",50.419998
"259","2008-01-11",49.59
"260","2008-01-14",50.07
"261","2008-01-15",47.82
"262","2008-01-16",46.490002
"263","2008-01-17",45.419998
"264","2008-01-18",45.09
"265","2008-01-22",44.259998
"266","2008-01-23",43.139999
"267","2008-01-24",45.169998
"268","2008-01-25",43.009998
"269","2008-01-28",41.75
"270","2008-01-29",42.43
"271","2008-01-30",41.619999
"272","2008-01-31",41.549999
"273","2008-02-01",40.740002
"274","2008-02-04",40.830002
"275","2008-02-05",38.740002
"276","2008-02-06",39.869999
"277","2008-02-07",38.57
"278","2008-02-08",36.310001
"279","2008-02-11",35.07
"280","2008-02-12",34.700001
"281","2008-02-13",34.779999
"282","2008-02-14",34.18
"283","2008-02-15",33.75
"284","2008-02-19",34.82
"285","2008-02-20",35.52
"286","2008-02-21",35.52
"287","2008-02-22",36.060001
"288","2008-02-25",35.009998
"289","2008-02-26",35.169998
"290","2008-02-27",35.48
"291","2008-02-28",36.419998
"292","2008-02-29",36.119999
"293","2008-03-03",36.84
"294","2008-03-04",36.43
"295","2008-03-05",37.23
"296","2008-03-06",36.98
"297","2008-03-07",36
"298","2008-03-10",35
"299","2008-03-11",36.189999
"300","2008-03-12",35.389999
"301","2008-03-13",35.099998
"302","2008-03-14",35
"303","2008-03-17",34
"304","2008-03-18",33.52
"305","2008-03-19",32.080002
"306","2008-03-20",31.629999
"307","2008-03-24",31.49
"308","2008-03-25",32
"309","2008-03-26",32.900002
"310","2008-03-27",32.950001
"311","2008-03-28",33.349998
"312","2008-03-31",33.959999
"313","2008-04-01",33.150002
"314","2008-04-02",34.490002
"315","2008-04-03",35.869999
"316","2008-04-04",35.380001
"317","2008-04-07",36.029999
"318","2008-04-08",36.02
"319","2008-04-09",36.259998
"320","2008-04-10",36.720001
"321","2008-04-11",36.990002
"322","2008-04-14",37.290001
"323","2008-04-15",36.900002
"324","2008-04-16",37.889999
"325","2008-04-17",37.389999
"326","2008-04-18",37.16
"327","2008-04-21",37.540001
"328","2008-04-22",36.619999
"329","2008-04-23",36.279999
"330","2008-04-24",35.599998
"331","2008-04-25",35.98
"332","2008-04-28",35.549999
"333","2008-04-29",33.540001
"334","2008-04-30",34.119999
"335","2008-05-01",33.43
"336","2008-05-02",33.849998
"337","2008-05-05",34.810001
"338","2008-05-06",38.310001
"339","2008-05-07",38.470001
"340","2008-05-08",39.400002
"341","2008-05-09",39.759998
"342","2008-05-12",40.5
"343","2008-05-13",39.380001
"344","2008-05-14",38.509998
"345","2008-05-15",39.25
"346","2008-05-16",39.91
"347","2008-05-19",39.299999
"348","2008-05-20",39.959999
"349","2008-05-21",39.119999
"350","2008-05-22",38.950001
"351","2008-05-23",39.290001
"352","2008-05-27",38.16
"353","2008-05-28",38.049999
"354","2008-05-29",35.669998
"355","2008-05-30",34.790001
"356","2008-06-02",34.759998
"357","2008-06-03",34.650002
"358","2008-06-04",34.450001
"359","2008-06-05",34.849998
"360","2008-06-06",35.02
"361","2008-06-09",34.880001
"362","2008-06-10",34.200001
"363","2008-06-11",33.060001
"364","2008-06-12",32.130001
"365","2008-06-13",31.959999
"366","2008-06-16",32.049999
"367","2008-06-17",31.690001
"368","2008-06-18",31.459999
"369","2008-06-19",30.700001
"370","2008-06-20",29.959999
"371","2008-06-23",29.51
"372","2008-06-24",29.65
"373","2008-06-25",30.610001
"374","2008-06-26",32.080002
"375","2008-06-27",33.080002
"376","2008-06-30",33.939999
"377","2008-07-01",33.459999
"378","2008-07-02",33.93
"379","2008-07-03",33.529999
"380","2008-07-07",32.59
"381","2008-07-08",32.369999
"382","2008-07-09",32.84
"383","2008-07-10",33
"384","2008-07-11",33.099998
"385","2008-07-14",34
"386","2008-07-15",35.110001
"387","2008-07-16",34.580002
"388","2008-07-17",35.860001
"389","2008-07-18",35.669998
"390","2008-07-21",34.740002
"391","2008-07-22",34.540001
"392","2008-07-23",33.330002
"393","2008-07-24",33.040001
"394","2008-07-25",33.740002
"395","2008-07-28",33.52
"396","2008-07-29",33
"397","2008-07-30",32.73
"398","2008-07-31",32.970001
"399","2008-08-01",32.07
"400","2008-08-04",31.120001
"401","2008-08-05",30.82
"402","2008-08-06",31.08
"403","2008-08-07",30.809999
"404","2008-08-08",29.75
"405","2008-08-11",25.700001
"406","2008-08-12",27.41
"407","2008-08-13",28.92
"408","2008-08-14",27.469999
"409","2008-08-15",26.67
"410","2008-08-18",26.67
"411","2008-08-19",26.709999
"412","2008-08-20",26.209999
"413","2008-08-21",27.700001
"414","2008-08-22",26.809999
"415","2008-08-25",26.440001
"416","2008-08-26",26.51
"417","2008-08-27",27.17
"418","2008-08-28",27.25
"419","2008-08-29",26.92
"420","2008-09-02",24.98
"421","2008-09-03",23.91
"422","2008-09-04",23.049999
"423","2008-09-05",24.01
"424","2008-09-08",23.450001
"425","2008-09-09",21.200001
"426","2008-09-10",22.450001
"427","2008-09-11",23.1
"428","2008-09-12",24.110001
"429","2008-09-15",23.34
"430","2008-09-16",23.559999
"431","2008-09-17",25.700001
"432","2008-09-18",27
"433","2008-09-19",24.719999
"434","2008-09-22",26.17
"435","2008-09-23",25.09
"436","2008-09-24",25.1
"437","2008-09-25",24.43
"438","2008-09-26",24.219999
"439","2008-09-29",22.540001
"440","2008-09-30",23.1
"441","2008-10-01",23.25
"442","2008-10-02",19.32
"443","2008-10-03",19.969999
"444","2008-10-06",17.360001
"445","2008-10-07",16.49
"446","2008-10-08",19.709999
"447","2008-10-09",17.26
"448","2008-10-10",16.5
"449","2008-10-13",20.32
"450","2008-10-14",22.74
"451","2008-10-15",18.49
"452","2008-10-16",18.440001
"453","2008-10-17",18.57
"454","2008-10-20",20.17
"455","2008-10-21",18.6
"456","2008-10-22",14.94
"457","2008-10-23",14.95
"458","2008-10-24",15.1
"459","2008-10-27",14.21
"460","2008-10-28",15.04
"461","2008-10-29",17.860001
"462","2008-10-30",18.59
"463","2008-10-31",18.25
"464","2008-11-03",18
"465","2008-11-04",20.450001
"466","2008-11-05",18.91
"467","2008-11-06",17.09
"468","2008-11-07",17.92
"469","2008-11-10",18.51
"470","2008-11-11",17.299999
"471","2008-11-12",15.8
"472","2008-11-13",17.389999
"473","2008-11-14",16.59
"474","2008-11-17",15.94
"475","2008-11-18",15.54
"476","2008-11-19",14.43
"477","2008-11-20",13.71
"478","2008-11-21",19.610001
"479","2008-11-24",20.32
"480","2008-11-25",20.709999
"481","2008-11-26",21.15
"482","2008-11-28",21.35
"483","2008-12-01",19.57
"484","2008-12-02",21.33
"485","2008-12-03",22.25
"486","2008-12-04",21.48
"487","2008-12-05",22.75
"488","2008-12-08",24.02
"489","2008-12-09",24.040001
"490","2008-12-10",27.99
"491","2008-12-11",26.280001
"492","2008-12-12",27.110001
"493","2008-12-15",26.290001
"494","2008-12-16",26.82
"495","2008-12-17",26.59
"496","2008-12-18",24.469999
"497","2008-12-19",25.540001
"498","2008-12-22",25.17
"499","2008-12-23",26.209999
"500","2008-12-24",25.02
"501","2008-12-26",26.780001
"502","2008-12-29",26.6
"503","2008-12-30",26.57
"504","2008-12-31",27.709999
"505","2009-01-02",27.6
"506","2009-01-05",26.1
"507","2009-01-06",27.309999
"508","2009-01-07",25.5
"509","2009-01-08",26.809999
"510","2009-01-09",25.389999
"511","2009-01-12",24.200001
"512","2009-01-13",24.6
"513","2009-01-14",23.15
"514","2009-01-15",24.17
"515","2009-01-16",25.959999
"516","2009-01-20",24.809999
"517","2009-01-21",26.209999
"518","2009-01-22",26.030001
"519","2009-01-23",27.690001
"520","2009-01-26",27.629999
"521","2009-01-27",27.639999
"522","2009-01-28",27.83
"523","2009-01-29",28.370001
"524","2009-01-30",28.690001
"525","2009-02-02",26.940001
"526","2009-02-03",26.85
"527","2009-02-04",26
"528","2009-02-05",25.959999
"529","2009-02-06",27.67
"530","2009-02-09",28.120001
"531","2009-02-10",27.540001
"532","2009-02-11",30.629999
"533","2009-02-12",30.219999
"534","2009-02-13",29.639999
"535","2009-02-17",31.110001
"536","2009-02-18",31.549999
"537","2009-02-19",30.82
"538","2009-02-20",32.779999
"539","2009-02-23",31.77
"540","2009-02-24",29.15
"541","2009-02-25",28.82
"542","2009-02-26",29.549999
"543","2009-02-27",29.83
"544","2009-03-02",28.540001
"545","2009-03-03",29.139999
"546","2009-03-04",28.34
"547","2009-03-05",29.440001
"548","2009-03-06",30.709999
"549","2009-03-09",30.360001
"550","2009-03-10",29.969999
"551","2009-03-11",32.09
"552","2009-03-12",34.970001
"553","2009-03-13",33.849998
"554","2009-03-16",33.700001
"555","2009-03-17",34.619999
"556","2009-03-18",37.790001
"557","2009-03-19",38.669998
"558","2009-03-20",37.200001
"559","2009-03-23",37.529999
"560","2009-03-24",36.57
"561","2009-03-25",38.09
"562","2009-03-26",38.09
"563","2009-03-27",36.889999
"564","2009-03-30",36.389999
"565","2009-03-31",36.759998
"566","2009-04-01",38.34
"567","2009-04-02",34.66
"568","2009-04-03",31.379999
"569","2009-04-06",30.99
"570","2009-04-07",31.799999
"571","2009-04-08",32.400002
"572","2009-04-09",31.190001
"573","2009-04-13",32.68
"574","2009-04-14",31.549999
"575","2009-04-15",31.26
"576","2009-04-16",30.68
"577","2009-04-17",29.709999
"578","2009-04-20",30.309999
"579","2009-04-21",30.620001
"580","2009-04-22",31.18
"581","2009-04-23",31.58
"582","2009-04-24",33.099998
"583","2009-04-27",32.669998
"584","2009-04-28",32.150002
"585","2009-04-29",32.849998
"586","2009-04-30",30.799999
"587","2009-05-01",31.040001
"588","2009-05-04",32.709999
"589","2009-05-05",32.509998
"590","2009-05-06",36.419998
"591","2009-05-07",35.619999
"592","2009-05-08",36.259998
"593","2009-05-11",36.200001
"594","2009-05-12",37.59
"595","2009-05-13",36.93
"596","2009-05-14",36.59
"597","2009-05-15",36.599998
"598","2009-05-18",34.549999
"599","2009-05-19",35.599998
"600","2009-05-20",37.110001
"601","2009-05-21",38.389999
"602","2009-05-22",37.619999
"603","2009-05-26",38.27
"604","2009-05-27",37.799999
"605","2009-05-28",40.849998
"606","2009-05-29",42.330002
"607","2009-06-01",41.490002
"608","2009-06-02",41.869999
"609","2009-06-03",40.150002
"610","2009-06-04",41.650002
"611","2009-06-05",38.950001
"612","2009-06-08",39.799999
"613","2009-06-09",39.259998
"614","2009-06-10",39.189999
"615","2009-06-11",38.119999
"616","2009-06-12",36.700001
"617","2009-06-15",35.790001
"618","2009-06-16",36.59
"619","2009-06-17",36.84
"620","2009-06-18",36.25
"621","2009-06-19",38.389999
"622","2009-06-22",34.639999
"623","2009-06-23",35.66
"624","2009-06-24",36.919998
"625","2009-06-25",38.419998
"626","2009-06-26",37.599998
"627","2009-06-29",37.98
"628","2009-06-30",36.630001
"629","2009-07-01",37.549999
"630","2009-07-02",36.080002
"631","2009-07-06",34.849998
"632","2009-07-07",34.82
"633","2009-07-08",34.099998
"634","2009-07-09",34.299999
"635","2009-07-10",34.060001
"636","2009-07-13",34.029999
"637","2009-07-14",35.099998
"638","2009-07-15",37.110001
"639","2009-07-16",36.93
"640","2009-07-17",37.490002
"641","2009-07-20",39.459999
"642","2009-07-21",38.970001
"643","2009-07-22",39.259998
"644","2009-07-23",39.59
"645","2009-07-24",39.240002
"646","2009-07-27",38.490002
"647","2009-07-28",37.299999
"648","2009-07-29",36.299999
"649","2009-07-30",37.23
"650","2009-07-31",39.200001
"651","2009-08-03",39.759998
"652","2009-08-04",39.34
"653","2009-08-05",38.52
"654","2009-08-06",38.599998
"655","2009-08-07",37.209999
"656","2009-08-10",36.32
"657","2009-08-11",35.540001
"658","2009-08-12",35.869999
"659","2009-08-13",38.02
"660","2009-08-14",37.759998
"661","2009-08-17",35.849998
"662","2009-08-18",36.189999
"663","2009-08-19",36.040001
"664","2009-08-20",36.349998
"665","2009-08-21",37.529999
"666","2009-08-24",36.91
"667","2009-08-25",38.09
"668","2009-08-26",37.970001
"669","2009-08-27",38.799999
"670","2009-08-28",39.27
"671","2009-08-31",38.419998
"672","2009-09-01",36.310001
"673","2009-09-02",39.77
"674","2009-09-03",41.889999
"675","2009-09-04",42.490002
"676","2009-09-08",42.439999
"677","2009-09-09",41.330002
"678","2009-09-10",42.830002
"679","2009-09-11",43.18
"680","2009-09-14",42.84
"681","2009-09-15",44.25
"682","2009-09-16",44.810001
"683","2009-09-17",44.009998
"684","2009-09-18",43.650002
"685","2009-09-21",42
"686","2009-09-22",42.220001
"687","2009-09-23",40.220001
"688","2009-09-24",39.669998
"689","2009-09-25",39.27
"690","2009-09-28",39.009998
"691","2009-09-29",40.080002
"692","2009-09-30",40.759998
"693","2009-10-01",38.73
"694","2009-10-02",38.799999
"695","2009-10-05",41.209999
"696","2009-10-06",44.790001
"697","2009-10-07",44.970001
"698","2009-10-08",45.009998
"699","2009-10-09",44.810001
"700","2009-10-12",44.639999
"701","2009-10-13",45.950001
"702","2009-10-14",45.82
"703","2009-10-15",44.77
"704","2009-10-16",44.98
"705","2009-10-19",45.450001
"706","2009-10-20",44.310001
"707","2009-10-21",43.77
"708","2009-10-22",43.43
"709","2009-10-23",43.169998
"710","2009-10-26",41.18
"711","2009-10-27",40.700001
"712","2009-10-28",38.16
"713","2009-10-29",39.130001
"714","2009-10-30",37.540001
"715","2009-11-02",37.759998
"716","2009-11-03",41.549999
"717","2009-11-04",40.23
"718","2009-11-05",40
"719","2009-11-06",41.48
"720","2009-11-09",42.400002
"721","2009-11-10",43.189999
"722","2009-11-11",43.380001
"723","2009-11-12",43.439999
"724","2009-11-13",44.700001
"725","2009-11-16",46.02
"726","2009-11-17",45.509998
"727","2009-11-18",45.049999
"728","2009-11-19",44.5
"729","2009-11-20",43.959999
"730","2009-11-23",44.860001
"731","2009-11-24",44.459999
"732","2009-11-25",46.470001
"733","2009-11-27",44.52
"734","2009-11-30",44.040001
"735","2009-12-01",46.310001
"736","2009-12-02",46.93
"737","2009-12-03",45.509998
"738","2009-12-04",43.650002
"739","2009-12-07",42.790001
"740","2009-12-08",41.27
"741","2009-12-09",42.860001
"742","2009-12-10",42.349998
"743","2009-12-11",42.040001
"744","2009-12-14",42.540001
"745","2009-12-15",41.380001
"746","2009-12-16",42.290001
"747","2009-12-17",40.470001
"748","2009-12-18",40.93
"749","2009-12-21",40.450001
"750","2009-12-22",40.299999
"751","2009-12-23",41.259998
"752","2009-12-24",41.139999
"753","2009-12-28",41.119999
"754","2009-12-29",40.68
"755","2009-12-30",40.380001
"756","2009-12-31",40.18
"757","2010-01-04",42.16
"758","2010-01-05",42.82
"759","2010-01-06",44.18
"760","2010-01-07",43.68
"761","2010-01-08",44.18
"762","2010-01-11",44.16
"763","2010-01-12",41.75
"764","2010-01-13",42.529999
"765","2010-01-14",42
"766","2010-01-15",40.810001
"767","2010-01-19",40.77
"768","2010-01-20",39.299999
"769","2010-01-21",38.799999
"770","2010-01-22",38.77
"771","2010-01-25",38.200001
"772","2010-01-26",38.029999
"773","2010-01-27",37.529999
"774","2010-01-28",37.369999
"775","2010-01-29",35.689999
"776","2010-02-01",37.040001
"777","2010-02-02",37.450001
"778","2010-02-03",36.860001
"779","2010-02-04",35.59
"780","2010-02-05",37.259998
"781","2010-02-08",35.799999
"782","2010-02-09",37.43
"783","2010-02-10",36.970001
"784","2010-02-11",38.66
"785","2010-02-12",38.080002
"786","2010-02-16",39.220001
"787","2010-02-17",38.360001
"788","2010-02-18",37.299999
"789","2010-02-19",36.669998
"790","2010-02-22",35.880001
"791","2010-02-23",34.849998
"792","2010-02-24",34.720001
"793","2010-02-25",36
"794","2010-02-26",36.380001
"795","2010-03-01",36.119999
"796","2010-03-02",36.98
"797","2010-03-03",37.68
"798","2010-03-04",37.470001
"799","2010-03-05",38.299999
"800","2010-03-08",37.860001
"801","2010-03-09",37.419998
"802","2010-03-10",37.23
"803","2010-03-11",37.580002
"804","2010-03-12",37.380001
"805","2010-03-15",37.610001
"806","2010-03-16",38.41
"807","2010-03-17",38.700001
"808","2010-03-18",38.93
"809","2010-03-19",38.490002
"810","2010-03-22",38.450001
"811","2010-03-23",38.610001
"812","2010-03-24",36.799999
"813","2010-03-25",36.119999
"814","2010-03-26",37.299999
"815","2010-03-29",37.91
"816","2010-03-30",37.41
"817","2010-03-31",37.950001
"818","2010-04-01",39.650002
"819","2010-04-05",40.32
"820","2010-04-06",40.360001
"821","2010-04-07",41.110001
"822","2010-04-08",40.700001
"823","2010-04-09",41.200001
"824","2010-04-12",40.650002
"825","2010-04-13",39.959999
"826","2010-04-14",40.209999
"827","2010-04-15",39.68
"828","2010-04-16",38.580002
"829","2010-04-19",38.830002
"830","2010-04-20",38.689999
"831","2010-04-21",38.779999
"832","2010-04-22",39
"833","2010-04-23",39.939999
"834","2010-04-26",40.259998
"835","2010-04-27",40.439999
"836","2010-04-28",41.040001
"837","2010-04-29",41.630001
"838","2010-04-30",41.860001
"839","2010-05-03",41.990002
"840","2010-05-04",41.639999
"841","2010-05-05",40.93
"842","2010-05-06",40.939999
"843","2010-05-07",41.009998
"844","2010-05-10",41.810001
"845","2010-05-11",43.25
"846","2010-05-12",43.23
"847","2010-05-13",42.77
"848","2010-05-14",42.959999
"849","2010-05-17",42.48
"850","2010-05-18",41.990002
"851","2010-05-19",40.84
"852","2010-05-20",39.32
"853","2010-05-21",38.919998
"854","2010-05-24",38.959999
"855","2010-05-25",40.619999
"856","2010-05-26",42.279999
"857","2010-05-27",42.450001
"858","2010-05-28",41.919998
"859","2010-06-01",41.549999
"860","2010-06-02",42.830002
"861","2010-06-03",42.57
"862","2010-06-04",41.669998
"863","2010-06-07",43.040001
"864","2010-06-08",42.389999
"865","2010-06-09",42.110001
"866","2010-06-10",42.450001
"867","2010-06-11",42.279999
"868","2010-06-14",42.259998
"869","2010-06-15",43.580002
"870","2010-06-16",43.66
"871","2010-06-17",44.799999
"872","2010-06-18",44.790001
"873","2010-06-21",43.759998
"874","2010-06-22",43.68
"875","2010-06-23",43.939999
"876","2010-06-24",43.869999
"877","2010-06-25",44.349998
"878","2010-06-28",43.689999
"879","2010-06-29",43.209999
"880","2010-06-30",43.18
"881","2010-07-01",40.52
"882","2010-07-02",40.75
"883","2010-07-06",40.450001
"884","2010-07-07",40.950001
"885","2010-07-08",40.669998
"886","2010-07-09",40.959999
"887","2010-07-12",41.049999
"888","2010-07-13",41.369999
"889","2010-07-14",41.419998
"890","2010-07-15",41.34
"891","2010-07-16",40.41
"892","2010-07-19",39.099998
"893","2010-07-20",39.529999
"894","2010-07-21",39.290001
"895","2010-07-22",40.02
"896","2010-07-23",39.950001
"897","2010-07-26",40.080002
"898","2010-07-27",39.450001
"899","2010-07-28",39.709999
"900","2010-07-29",39.580002
"901","2010-07-30",40.52
"902","2010-08-02",40.119999
"903","2010-08-03",41.110001
"904","2010-08-04",42.080002
"905","2010-08-05",42.419998
"906","2010-08-06",43.09
"907","2010-08-09",43.150002
"908","2010-08-10",43.139999
"909","2010-08-11",42.740002
"910","2010-08-12",43.41
"911","2010-08-13",42.91
"912","2010-08-16",43.970001
"913","2010-08-17",43.98
"914","2010-08-18",44.200001
"915","2010-08-19",44.07
"916","2010-08-20",43.849998
"917","2010-08-23",43.240002
"918","2010-08-24",42.299999
"919","2010-08-25",42.82
"920","2010-08-26",42.84
"921","2010-08-27",42.68
"922","2010-08-30",42.459999
"923","2010-08-31",42.290001
"924","2010-09-01",42.009998
"925","2010-09-02",43.849998
"926","2010-09-03",43.950001
"927","2010-09-07",44.389999
"928","2010-09-08",43.970001
"929","2010-09-09",43.849998
"930","2010-09-10",44.290001
"931","2010-09-13",44.59
"932","2010-09-14",46.720001
"933","2010-09-15",44.5
"934","2010-09-16",44.830002
"935","2010-09-17",43.610001
"936","2010-09-20",44.07
"937","2010-09-21",44.669998
"938","2010-09-22",45.860001
"939","2010-09-23",45.849998
"940","2010-09-24",45.240002
"941","2010-09-27",45.119999
"942","2010-09-28",46.799999
"943","2010-09-29",46.5
"944","2010-09-30",46.240002
"945","2010-10-01",47.060001
"946","2010-10-04",46.139999
"947","2010-10-05",47
"948","2010-10-06",47.52
"949","2010-10-07",46.5
"950","2010-10-08",46.990002
"951","2010-10-11",46.799999
"952","2010-10-12",46.799999
"953","2010-10-13",48.119999
"954","2010-10-14",47.450001
"955","2010-10-15",47.290001
"956","2010-10-18",47.02
