"","date","AAT"
"278","2012-02-21",22.610001
"279","2012-02-22",22.389999
"280","2012-02-23",22.360001
"281","2012-02-24",22.43
"282","2012-02-27",22.200001
"283","2012-02-28",21.950001
"284","2012-02-29",21.52
"285","2012-03-01",21.26
"286","2012-03-02",21.639999
"287","2012-03-05",22.18
"288","2012-03-06",21.93
"289","2012-03-07",21.49
"290","2012-03-08",21.65
"291","2012-03-09",21.91
"292","2012-03-12",21.700001
"293","2012-03-13",22.24
"294","2012-03-14",22.110001
"295","2012-03-15",22.57
"296","2012-03-16",22.48
"297","2012-03-19",22.780001
"298","2012-03-20",22.719999
"299","2012-03-21",22.76
"300","2012-03-22",22.629999
"301","2012-03-23",22.959999
"302","2012-03-26",22.99
"303","2012-03-27",22.83
"304","2012-03-28",22.59
"305","2012-03-29",22.610001
"306","2012-03-30",22.799999
"307","2012-04-02",23.540001
"308","2012-04-03",23.049999
"309","2012-04-04",23
"310","2012-04-05",23.190001
"311","2012-04-09",22.559999
"312","2012-04-10",22.18
"313","2012-04-11",22.74
"314","2012-04-12",22.77
"315","2012-04-13",22.450001
"316","2012-04-16",22.73
"317","2012-04-17",23.1
"318","2012-04-18",22.57
"319","2012-04-19",22.5
"320","2012-04-20",22.879999
"321","2012-04-23",22.5
"322","2012-04-24",23.200001
"323","2012-04-25",23.35
"324","2012-04-26",23.49
"325","2012-04-27",23.610001
"326","2012-04-30",23.51
"327","2012-05-01",23.58
"328","2012-05-02",24.09
"329","2012-05-03",24
"330","2012-05-04",23.530001
"331","2012-05-07",23.91
"332","2012-05-08",23.99
"333","2012-05-09",23.870001
"334","2012-05-10",23.969999
"335","2012-05-11",23.889999
"336","2012-05-14",23.6
"337","2012-05-15",23.76
"338","2012-05-16",23.65
"339","2012-05-17",23.299999
"340","2012-05-18",22.6
"341","2012-05-21",22.9
"342","2012-05-22",23.030001
"343","2012-05-23",22.68
"344","2012-05-24",22.99
"345","2012-05-25",22.99
"346","2012-05-29",23.34
"347","2012-05-30",22.76
"348","2012-05-31",22.59
"349","2012-06-01",22.16
"350","2012-06-04",22.459999
"351","2012-06-05",23.299999
"352","2012-06-06",23.58
"353","2012-06-07",23.549999
"354","2012-06-08",23.58
"355","2012-06-11",22.93
"356","2012-06-12",23.040001
"357","2012-06-13",22.700001
"358","2012-06-14",23.1
"359","2012-06-15",23.08
"360","2012-06-18",23.4
"361","2012-06-19",23.59
"362","2012-06-20",23.43
"363","2012-06-21",23.290001
"364","2012-06-22",22.91
"365","2012-06-25",23.24
"366","2012-06-26",23.370001
"367","2012-06-27",23.549999
"368","2012-06-28",23.6
"369","2012-06-29",24.25
"370","2012-07-02",24.65
"371","2012-07-03",24.940001
"372","2012-07-05",24.799999
"373","2012-07-06",24.879999
"374","2012-07-09",25.049999
"375","2012-07-10",24.950001
"376","2012-07-11",24.889999
"377","2012-07-12",24.879999
"378","2012-07-13",24.879999
"379","2012-07-16",25.129999
"380","2012-07-17",25.290001
"381","2012-07-18",25.209999
"382","2012-07-19",24.950001
"383","2012-07-20",25.059999
"384","2012-07-23",24.629999
"385","2012-07-24",24.75
"386","2012-07-25",24.889999
"387","2012-07-26",25.450001
"388","2012-07-27",25.870001
"389","2012-07-30",26.48
"390","2012-07-31",26
"391","2012-08-01",26
"392","2012-08-02",25.290001
"393","2012-08-03",26.16
"394","2012-08-06",26.450001
"395","2012-08-07",26.459999
"396","2012-08-08",26.280001
"397","2012-08-09",26.040001
"398","2012-08-10",26.059999
"399","2012-08-13",26.120001
"400","2012-08-14",25.75
"401","2012-08-15",25.76
"402","2012-08-16",25.809999
"403","2012-08-17",26.32
"404","2012-08-20",26.889999
"405","2012-08-21",27.08
"406","2012-08-22",27.18
"407","2012-08-23",27.15
"408","2012-08-24",27.280001
"409","2012-08-27",27.17
"410","2012-08-28",27.469999
"411","2012-08-29",27.610001
"412","2012-08-30",27.299999
"413","2012-08-31",27.26
"414","2012-09-04",27.42
"415","2012-09-05",27.280001
"416","2012-09-06",27.959999
"417","2012-09-07",27.84
"418","2012-09-10",27.49
"419","2012-09-11",27.48
"420","2012-09-12",27.389999
"421","2012-09-13",27.58
"422","2012-09-14",27.860001
"423","2012-09-17",28
"424","2012-09-18",27.879999
"425","2012-09-19",27.5
"426","2012-09-20",26.959999
"427","2012-09-21",26.959999
"428","2012-09-24",27.15
"429","2012-09-25",26.83
"430","2012-09-26",26.719999
"431","2012-09-27",26.969999
"432","2012-09-28",26.790001
"433","2012-10-01",26.85
"434","2012-10-02",27.15
"435","2012-10-03",27.57
"436","2012-10-04",27.450001
"437","2012-10-05",27.690001
"438","2012-10-08",27.639999
"439","2012-10-09",27.33
"440","2012-10-10",27.6
"441","2012-10-11",27.74
"442","2012-10-12",27.76
"443","2012-10-15",27.799999
"444","2012-10-16",28.219999
"445","2012-10-17",28.02
"446","2012-10-18",28.41
"447","2012-10-19",27.969999
"448","2012-10-22",27.440001
"449","2012-10-23",27.59
"450","2012-10-24",27.469999
"451","2012-10-25",27.219999
"452","2012-10-26",26.98
"453","2012-10-31",27.17
"454","2012-11-01",27.219999
"455","2012-11-02",27.15
"456","2012-11-05",27.030001
"457","2012-11-06",27.450001
"458","2012-11-07",27.49
"459","2012-11-08",26.780001
"460","2012-11-09",27.43
"461","2012-11-12",27.48
"462","2012-11-13",27.1
"463","2012-11-14",26.25
"464","2012-11-15",26.030001
"465","2012-11-16",26.389999
"466","2012-11-19",27.190001
"467","2012-11-20",27.52
"468","2012-11-21",27.43
"469","2012-11-23",27.74
"470","2012-11-26",27.85
"471","2012-11-27",28
"472","2012-11-28",27.700001
"473","2012-11-29",27.34
"474","2012-11-30",27.23
"475","2012-12-03",27.040001
"476","2012-12-04",27.09
"477","2012-12-05",26.969999
"478","2012-12-06",27.07
"479","2012-12-07",27.120001
"480","2012-12-10",27.09
"481","2012-12-11",27.139999
"482","2012-12-12",26.809999
"483","2012-12-13",26.809999
"484","2012-12-14",26.68
"485","2012-12-17",26.799999
"486","2012-12-18",26.870001
"487","2012-12-19",26.75
"488","2012-12-20",27.450001
"489","2012-12-21",27.49
"490","2012-12-24",27.48
"491","2012-12-26",27.290001
"492","2012-12-27",27.440001
"493","2012-12-28",27.290001
"494","2012-12-31",27.93
"495","2013-01-02",28.530001
"496","2013-01-03",28
"497","2013-01-04",28.25
"498","2013-01-07",28.32
"499","2013-01-08",28.4
"500","2013-01-09",28.51
"501","2013-01-10",28.379999
"502","2013-01-11",28.25
"503","2013-01-14",28.4
"504","2013-01-15",28.440001
"505","2013-01-16",28.51
"506","2013-01-17",28.68
"507","2013-01-18",28.43
"508","2013-01-22",28.77
"509","2013-01-23",28.530001
"510","2013-01-24",28.73
"511","2013-01-25",28.59
"512","2013-01-28",28.620001
"513","2013-01-29",29.48
"514","2013-01-30",28.969999
"515","2013-01-31",28.9
"516","2013-02-01",29.51
"517","2013-02-04",29.48
"518","2013-02-05",29.280001
"519","2013-02-06",29.24
"520","2013-02-07",29.299999
"521","2013-02-08",29.49
"522","2013-02-11",29.57
"523","2013-02-12",29.77
"524","2013-02-13",29.73
"525","2013-02-14",29.76
"526","2013-02-15",29.66
"527","2013-02-19",29.68
"528","2013-02-20",30.049999
"529","2013-02-21",29.709999
"530","2013-02-22",30.459999
"531","2013-02-25",30
"532","2013-02-26",30.280001
"533","2013-02-27",30.32
"534","2013-02-28",30.23
"535","2013-03-01",30.559999
"536","2013-03-04",30.969999
"537","2013-03-05",31.530001
"538","2013-03-06",31.299999
"539","2013-03-07",31.33
"540","2013-03-08",31.700001
"541","2013-03-11",31.9
"542","2013-03-12",31.799999
"543","2013-03-13",32.119999
"544","2013-03-14",32.639999
"545","2013-03-15",32.130001
"546","2013-03-18",32.310001
"547","2013-03-19",31.99
"548","2013-03-20",32.040001
"549","2013-03-21",31.91
"550","2013-03-22",32.080002
"551","2013-03-25",32.220001
"552","2013-03-26",32.360001
"553","2013-03-27",32.310001
"554","2013-03-28",32.009998
"555","2013-04-01",32.139999
"556","2013-04-02",32.5
"557","2013-04-03",32.68
"558","2013-04-04",33.18
"559","2013-04-05",33.240002
"560","2013-04-08",33.200001
"561","2013-04-09",32.57
"562","2013-04-10",32.549999
"563","2013-04-11",33.23
"564","2013-04-12",33.279999
"565","2013-04-15",32.290001
"566","2013-04-16",32.610001
"567","2013-04-17",32.139999
"568","2013-04-18",32.32
"569","2013-04-19",33.040001
"570","2013-04-22",32.77
"571","2013-04-23",33.029999
"572","2013-04-24",33.25
"573","2013-04-25",32.73
"574","2013-04-26",32.59
"575","2013-04-29",33.130001
"576","2013-04-30",33.759998
"577","2013-05-01",34.18
"578","2013-05-02",35.310001
"579","2013-05-03",35.48
"580","2013-05-06",35.189999
"581","2013-05-07",35.490002
"582","2013-05-08",35.59
"583","2013-05-09",35.189999
"584","2013-05-10",35
"585","2013-05-13",35
"586","2013-05-14",35.119999
"587","2013-05-15",35.150002
"588","2013-05-16",34.98
"589","2013-05-17",35.099998
"590","2013-05-20",35.009998
"591","2013-05-21",35.400002
"592","2013-05-22",34.189999
"593","2013-05-23",34.66
"594","2013-05-24",34.759998
"595","2013-05-28",34.209999
"596","2013-05-29",33.220001
"597","2013-05-30",32.790001
"598","2013-05-31",32.200001
"599","2013-06-03",32.549999
"600","2013-06-04",31.809999
"601","2013-06-05",31.860001
"602","2013-06-06",32.830002
"603","2013-06-07",32.540001
"604","2013-06-10",32.619999
"605","2013-06-11",32.099998
"606","2013-06-12",31.379999
"607","2013-06-13",31.969999
"608","2013-06-14",31.559999
"609","2013-06-17",31.58
"610","2013-06-18",32.189999
"611","2013-06-19",31.1
"612","2013-06-20",29.879999
"613","2013-06-21",29.620001
"614","2013-06-24",29.280001
"615","2013-06-25",29.9
"616","2013-06-26",30.049999
"617","2013-06-27",31.110001
"618","2013-06-28",30.860001
"619","2013-07-01",31.469999
"620","2013-07-02",32.02
"621","2013-07-03",31.98
"622","2013-07-05",32.259998
"623","2013-07-08",32.43
"624","2013-07-09",32.630001
"625","2013-07-10",32.689999
"626","2013-07-11",33.599998
"627","2013-07-12",33.619999
"628","2013-07-15",33.860001
"629","2013-07-16",33.889999
"630","2013-07-17",33.689999
"631","2013-07-18",33.849998
"632","2013-07-19",33.759998
"633","2013-07-22",33.950001
"634","2013-07-23",33.990002
"635","2013-07-24",33.18
"636","2013-07-25",33.599998
"637","2013-07-26",33.66
"638","2013-07-29",33.200001
"639","2013-07-30",33.049999
"640","2013-07-31",32.400002
"641","2013-08-01",32.57
"642","2013-08-02",32.639999
"643","2013-08-05",32.830002
"644","2013-08-06",32.91
"645","2013-08-07",32.540001
"646","2013-08-08",32.380001
"647","2013-08-09",32.330002
"648","2013-08-12",32.130001
"649","2013-08-13",31.870001
"650","2013-08-14",31.73
"651","2013-08-15",31.25
"652","2013-08-16",30.25
"653","2013-08-19",29.68
"654","2013-08-20",29.99
"655","2013-08-21",29.67
"656","2013-08-22",29.940001
"657","2013-08-23",30.15
"658","2013-08-26",29.91
"659","2013-08-27",29.93
"660","2013-08-28",29.77
"661","2013-08-29",29.790001
"662","2013-08-30",29.610001
"663","2013-09-03",29.25
"664","2013-09-04",29.459999
"665","2013-09-05",28.99
"666","2013-09-06",29.33
"667","2013-09-09",29.870001
"668","2013-09-10",29.700001
"669","2013-09-11",30.18
"670","2013-09-12",29.93
"671","2013-09-13",30.209999
"672","2013-09-16",30.379999
"673","2013-09-17",30.309999
"674","2013-09-18",31.33
"675","2013-09-19",31.34
"676","2013-09-20",30.93
"677","2013-09-23",30.75
"678","2013-09-24",30.75
"679","2013-09-25",30.92
"680","2013-09-26",31.17
"681","2013-09-27",31.059999
"682","2013-09-30",30.51
"683","2013-10-01",31
"684","2013-10-02",31.01
"685","2013-10-03",31.77
"686","2013-10-04",31
"687","2013-10-07",31.129999
"688","2013-10-08",30.75
"689","2013-10-09",30.77
"690","2013-10-10",31.84
"691","2013-10-11",32.16
"692","2013-10-14",32.25
"693","2013-10-15",32.029999
"694","2013-10-16",32.5
"695","2013-10-17",33.279999
"696","2013-10-18",33.189999
"697","2013-10-21",33.150002
"698","2013-10-22",33.529999
"699","2013-10-23",33.810001
"700","2013-10-24",33.990002
"701","2013-10-25",33.959999
"702","2013-10-28",33.799999
"703","2013-10-29",33.740002
"704","2013-10-30",33.779999
"705","2013-10-31",33.290001
"706","2013-11-01",33.16
"707","2013-11-04",33.619999
"708","2013-11-05",33.23
"709","2013-11-06",32.75
"710","2013-11-07",31.889999
"711","2013-11-08",31.940001
"712","2013-11-11",31.620001
"713","2013-11-12",31.450001
"714","2013-11-13",32
"715","2013-11-14",32.25
"716","2013-11-15",32.23
"717","2013-11-18",32.119999
"718","2013-11-19",31.59
"719","2013-11-20",31.49
"720","2013-11-21",32.119999
"721","2013-11-22",31.93
"722","2013-11-25",31.91
"723","2013-11-26",31.49
"724","2013-11-27",31.290001
"725","2013-11-29",31.190001
"726","2013-12-02",31.040001
"727","2013-12-03",31.799999
"728","2013-12-04",31.51
"729","2013-12-05",31.68
"730","2013-12-06",31.690001
"731","2013-12-09",31.67
"732","2013-12-10",31.6
"733","2013-12-11",31.040001
"734","2013-12-12",31.24
"735","2013-12-13",30.950001
"736","2013-12-16",31.16
"737","2013-12-17",31.370001
"738","2013-12-18",32.240002
"739","2013-12-19",31.23
"740","2013-12-20",31.530001
"741","2013-12-23",31.389999
"742","2013-12-24",31.33
"743","2013-12-26",31.540001
"744","2013-12-27",31.65
"745","2013-12-30",31.879999
"746","2013-12-31",31.43
"747","2014-01-02",31.26
"748","2014-01-03",31.74
"749","2014-01-06",31.639999
"750","2014-01-07",32
"751","2014-01-08",31.450001
"752","2014-01-09",31.27
"753","2014-01-10",31.969999
"754","2014-01-13",31.629999
"755","2014-01-14",31.99
"756","2014-01-15",32
"757","2014-01-16",32.049999
"758","2014-01-17",31.620001
"759","2014-01-21",32.150002
"760","2014-01-22",32.099998
"761","2014-01-23",32.459999
"762","2014-01-24",31.76
"763","2014-01-27",31.43
"764","2014-01-28",31.940001
"765","2014-01-29",31.370001
"766","2014-01-30",32.790001
"767","2014-01-31",33.470001
"768","2014-02-03",32.099998
"769","2014-02-04",32
"770","2014-02-05",31.860001
"771","2014-02-06",32.009998
"772","2014-02-07",32.029999
"773","2014-02-10",32.549999
"774","2014-02-11",32.57
"775","2014-02-12",32.560001
"776","2014-02-13",32.860001
"777","2014-02-14",33.360001
"778","2014-02-18",33.439999
"779","2014-02-19",33.619999
"780","2014-02-20",33.799999
"781","2014-02-21",33.48
"782","2014-02-24",33.290001
"783","2014-02-25",33.290001
"784","2014-02-26",33.400002
"785","2014-02-27",33.200001
"786","2014-02-28",33.07
"787","2014-03-03",33.18
"788","2014-03-04",33.619999
"789","2014-03-05",33.439999
"790","2014-03-06",33.18
"791","2014-03-07",32.84
"792","2014-03-10",32.759998
"793","2014-03-11",32.790001
"794","2014-03-12",32.740002
"795","2014-03-13",32.799999
"796","2014-03-14",32.990002
"797","2014-03-17",33.259998
"798","2014-03-18",33.639999
"799","2014-03-19",33.380001
"800","2014-03-20",33.330002
"801","2014-03-21",34.040001
"802","2014-03-24",33.450001
"803","2014-03-25",33.439999
"804","2014-03-26",33.040001
"805","2014-03-27",33.150002
"806","2014-03-28",33.599998
"807","2014-03-31",33.740002
"808","2014-04-01",34.209999
"809","2014-04-02",34.490002
"810","2014-04-03",33.93
"811","2014-04-04",33.75
"812","2014-04-07",33.75
"813","2014-04-08",33.639999
"814","2014-04-09",33.490002
"815","2014-04-10",32.98
"816","2014-04-11",32.669998
"817","2014-04-14",32.650002
"818","2014-04-15",33.110001
"819","2014-04-16",33.310001
"820","2014-04-17",33.25
"821","2014-04-21",33.380001
"822","2014-04-22",33.709999
"823","2014-04-23",33.919998
"824","2014-04-24",33.82
"825","2014-04-25",33.580002
"826","2014-04-28",33.709999
"827","2014-04-29",34.060001
"828","2014-04-30",33.950001
"829","2014-05-01",33.970001
"830","2014-05-02",34.669998
"831","2014-05-05",34.209999
"832","2014-05-06",33.919998
"833","2014-05-07",34.48
"834","2014-05-08",34.580002
"835","2014-05-09",34.560001
"836","2014-05-12",34.299999
"837","2014-05-13",34.27
"838","2014-05-14",34.080002
"839","2014-05-15",33.880001
"840","2014-05-16",34.330002
"841","2014-05-19",34.259998
"842","2014-05-20",33.919998
"843","2014-05-21",33.66
"844","2014-05-22",33.779999
"845","2014-05-23",34.27
"846","2014-05-27",34.650002
"847","2014-05-28",34.490002
"848","2014-05-29",34.5
"849","2014-05-30",34.299999
"850","2014-06-02",34.220001
"851","2014-06-03",34.200001
"852","2014-06-04",34.349998
"853","2014-06-05",35
"854","2014-06-06",34.849998
"855","2014-06-09",34.57
"856","2014-06-10",34.290001
"857","2014-06-11",34.029999
"858","2014-06-12",33.860001
"859","2014-06-13",33.869999
"860","2014-06-16",33.939999
"861","2014-06-17",34.099998
"862","2014-06-18",34.360001
"863","2014-06-19",34.619999
"864","2014-06-20",34.34
"865","2014-06-23",34.52
"866","2014-06-24",34.740002
"867","2014-06-25",34.580002
"868","2014-06-26",34.439999
"869","2014-06-27",34.360001
"870","2014-06-30",34.549999
"871","2014-07-01",34.919998
"872","2014-07-02",34.93
"873","2014-07-03",34.610001
"874","2014-07-07",34.580002
"875","2014-07-08",34.869999
"876","2014-07-09",34.810001
"877","2014-07-10",34.970001
"878","2014-07-11",34.849998
"879","2014-07-14",35.25
"880","2014-07-15",35.150002
"881","2014-07-16",35.490002
"882","2014-07-17",35.380001
"883","2014-07-18",35.599998
"884","2014-07-21",35.439999
"885","2014-07-22",35.709999
"886","2014-07-23",35.580002
"887","2014-07-24",35.529999
"888","2014-07-25",35.450001
"889","2014-07-28",35.77
"890","2014-07-29",35.490002
"891","2014-07-30",34.93
"892","2014-07-31",34.290001
"893","2014-08-01",34.189999
"894","2014-08-04",34.5
"895","2014-08-05",34.09
"896","2014-08-06",34.34
"897","2014-08-07",34.5
"898","2014-08-08",34.669998
"899","2014-08-11",35.060001
"900","2014-08-12",34.869999
"901","2014-08-13",35.25
"902","2014-08-14",35.290001
"903","2014-08-15",34.790001
"904","2014-08-18",35.330002
"905","2014-08-19",35.32
"906","2014-08-20",35.299999
"907","2014-08-21",35.220001
"908","2014-08-22",35.009998
"909","2014-08-25",34.849998
"910","2014-08-26",34.880001
"911","2014-08-27",34.810001
"912","2014-08-28",34.830002
"913","2014-08-29",35.049999
"914","2014-09-02",35.189999
"915","2014-09-03",35.439999
"916","2014-09-04",35.200001
"917","2014-09-05",35.34
"918","2014-09-08",35.470001
"919","2014-09-09",35.27
"920","2014-09-10",34.630001
"921","2014-09-11",34.77
"922","2014-09-12",33.759998
"923","2014-09-15",33.610001
"924","2014-09-16",33.630001
"925","2014-09-17",33.700001
"926","2014-09-18",33.349998
"927","2014-09-19",33.549999
"928","2014-09-22",33.389999
"929","2014-09-23",33.209999
"930","2014-09-24",33.310001
"931","2014-09-25",33.209999
"932","2014-09-26",33.52
"933","2014-09-29",33.580002
"934","2014-09-30",32.970001
"935","2014-10-01",33.080002
"936","2014-10-02",33.57
"937","2014-10-03",33.919998
"938","2014-10-06",34.049999
"939","2014-10-07",33.810001
"940","2014-10-08",34.75
"941","2014-10-09",34.459999
"942","2014-10-10",34.41
"943","2014-10-13",34.380001
"944","2014-10-14",34.93
"945","2014-10-15",35.16
"946","2014-10-16",35.130001
"947","2014-10-17",34.860001
"948","2014-10-20",35.849998
"949","2014-10-21",35.950001
"950","2014-10-22",36.57
"951","2014-10-23",36.810001
"952","2014-10-24",36.73
"953","2014-10-27",36.950001
"954","2014-10-28",37.540001
"955","2014-10-29",37.509998
"956","2014-10-30",38.02
"957","2014-10-31",38.34
"958","2014-11-03",38.57
"959","2014-11-04",38.48
"960","2014-11-05",38.650002
"961","2014-11-06",38.330002
"962","2014-11-07",38.380001
"963","2014-11-10",38.669998
