"","date","BPY"
"75","2013-07-09",20.280001
"76","2013-07-10",19.99
"77","2013-07-11",20.52
"78","2013-07-12",20.98
"79","2013-07-15",21.07
"80","2013-07-16",21.35
"81","2013-07-17",20.82
"82","2013-07-18",20.950001
"83","2013-07-19",20.9
"84","2013-07-22",20.870001
"85","2013-07-23",21
"86","2013-07-24",21.280001
"87","2013-07-25",21.17
"88","2013-07-26",21.280001
"89","2013-07-29",21.309999
"90","2013-07-30",21.139999
"91","2013-07-31",20.809999
"92","2013-08-01",20.370001
"93","2013-08-02",20.51
"94","2013-08-05",20.65
"95","2013-08-06",20.33
"96","2013-08-07",20.200001
"97","2013-08-08",20.27
"98","2013-08-09",20.4
"99","2013-08-12",20.41
"100","2013-08-13",20.540001
"101","2013-08-14",20.700001
"102","2013-08-15",20.379999
"103","2013-08-16",20.25
"104","2013-08-19",20.23
"105","2013-08-20",20.5
"106","2013-08-21",20.1
"107","2013-08-22",20.01
"108","2013-08-23",20.08
"109","2013-08-26",19.799999
"110","2013-08-27",19.389999
"111","2013-08-28",18.93
"112","2013-08-29",19.049999
"113","2013-08-30",19.120001
"114","2013-09-03",18.940001
"115","2013-09-04",18.99
"116","2013-09-05",19.17
"117","2013-09-06",19.23
"118","2013-09-09",19.120001
"119","2013-09-10",18.860001
"120","2013-09-11",19.190001
"121","2013-09-12",19.299999
"122","2013-09-13",19.25
"123","2013-09-16",19.290001
"124","2013-09-17",19.370001
"125","2013-09-18",19.620001
"126","2013-09-19",19.940001
"127","2013-09-20",19.780001
"128","2013-09-23",19.58
"129","2013-09-24",19.4
"130","2013-09-25",19.389999
"131","2013-09-26",19.559999
"132","2013-09-27",19.34
"133","2013-09-30",19.379999
"134","2013-10-01",19.27
"135","2013-10-02",19.33
"136","2013-10-03",19.059999
"137","2013-10-04",19.16
"138","2013-10-07",19.23
"139","2013-10-08",19.1
"140","2013-10-09",19.030001
"141","2013-10-10",19.09
"142","2013-10-11",19.030001
"143","2013-10-14",19.059999
"144","2013-10-15",19.110001
"145","2013-10-16",19.299999
"146","2013-10-17",19.49
"147","2013-10-18",19.809999
"148","2013-10-21",19.809999
"149","2013-10-22",19.620001
"150","2013-10-23",19.66
"151","2013-10-24",19.719999
"152","2013-10-25",19.700001
"153","2013-10-28",19.59
"154","2013-10-29",19.530001
"155","2013-10-30",19.379999
"156","2013-10-31",19.26
"157","2013-11-01",19.32
"158","2013-11-04",19.290001
"159","2013-11-05",19.18
"160","2013-11-06",19.139999
"161","2013-11-07",19.030001
"162","2013-11-08",19.23
"163","2013-11-11",19.15
"164","2013-11-12",19.1
"165","2013-11-13",19.25
"166","2013-11-14",19.309999
"167","2013-11-15",19.450001
"168","2013-11-18",19.42
"169","2013-11-19",19.299999
"170","2013-11-20",19.139999
"171","2013-11-21",19.129999
"172","2013-11-22",19.200001
"173","2013-11-25",19.440001
"174","2013-11-26",19.360001
"175","2013-11-27",19.620001
"176","2013-11-29",19.719999
"177","2013-12-02",19.73
"178","2013-12-03",19.6
"179","2013-12-04",19.459999
"180","2013-12-05",19.299999
"181","2013-12-06",19.5
"182","2013-12-09",20.129999
"183","2013-12-10",20.4
"184","2013-12-11",20.41
"185","2013-12-12",20.200001
"186","2013-12-13",19.77
"187","2013-12-16",19.790001
"188","2013-12-17",19.790001
"189","2013-12-18",20.209999
"190","2013-12-19",20.139999
"191","2013-12-20",20
"192","2013-12-23",20.08
"193","2013-12-24",20.09
"194","2013-12-26",20.120001
"195","2013-12-27",19.969999
"196","2013-12-30",19.959999
"197","2013-12-31",19.940001
"198","2014-01-02",19.85
"199","2014-01-03",19.790001
"200","2014-01-06",19.879999
"201","2014-01-07",19.450001
"202","2014-01-08",19.34
"203","2014-01-09",19.16
"204","2014-01-10",19.200001
"205","2014-01-13",19.120001
"206","2014-01-14",19.17
"207","2014-01-15",19.16
"208","2014-01-16",19.18
"209","2014-01-17",19
"210","2014-01-21",19.129999
"211","2014-01-22",19.02
"212","2014-01-23",19.110001
"213","2014-01-24",19.02
"214","2014-01-27",19
"215","2014-01-28",19.15
"216","2014-01-29",19
"217","2014-01-30",18.950001
"218","2014-01-31",18.950001
"219","2014-02-03",18.74
"220","2014-02-04",18.68
"221","2014-02-05",18.610001
"222","2014-02-06",18.799999
"223","2014-02-07",18.629999
"224","2014-02-10",18.790001
"225","2014-02-11",19.209999
"226","2014-02-12",19.440001
"227","2014-02-13",19.440001
"228","2014-02-14",19.450001
"229","2014-02-18",19.709999
"230","2014-02-19",19.5
"231","2014-02-20",19.66
"232","2014-02-21",19.84
"233","2014-02-24",19.82
"234","2014-02-25",19.75
"235","2014-02-26",19.5
"236","2014-02-27",19.5
"237","2014-02-28",19.34
"238","2014-03-03",19.5
"239","2014-03-04",19.91
"240","2014-03-05",19.76
"241","2014-03-06",19.639999
"242","2014-03-07",19.549999
"243","2014-03-10",19.49
"244","2014-03-11",19.620001
"245","2014-03-12",19.49
"246","2014-03-13",19.27
"247","2014-03-14",19
"248","2014-03-17",19
"249","2014-03-18",18.82
"250","2014-03-19",18.799999
"251","2014-03-20",18.91
"252","2014-03-21",19.1
"253","2014-03-24",18.610001
"254","2014-03-25",18.84
"255","2014-03-26",18.790001
"256","2014-03-27",18.780001
"257","2014-03-28",18.85
"258","2014-03-31",18.700001
"259","2014-04-01",18.91
"260","2014-04-02",18.99
"261","2014-04-03",18.65
"262","2014-04-04",18.84
"263","2014-04-07",18.93
"264","2014-04-08",19.129999
"265","2014-04-09",19.129999
"266","2014-04-10",19.08
"267","2014-04-11",19.040001
"268","2014-04-14",19.190001
"269","2014-04-15",19.219999
"270","2014-04-16",19.42
"271","2014-04-17",19.6
"272","2014-04-21",19.65
"273","2014-04-22",19.780001
"274","2014-04-23",19.65
"275","2014-04-24",19.59
"276","2014-04-25",19.52
"277","2014-04-28",19.33
"278","2014-04-29",19.34
"279","2014-04-30",19.459999
"280","2014-05-01",19.5
"281","2014-05-02",19.469999
"282","2014-05-05",19.440001
"283","2014-05-06",19.290001
"284","2014-05-07",19.700001
"285","2014-05-08",19.940001
"286","2014-05-09",20.049999
"287","2014-05-12",20.1
"288","2014-05-13",19.959999
"289","2014-05-14",20.01
"290","2014-05-15",19.879999
"291","2014-05-16",20.02
"292","2014-05-19",19.959999
"293","2014-05-20",19.879999
"294","2014-05-21",19.9
"295","2014-05-22",20.25
"296","2014-05-23",20.32
"297","2014-05-27",20.459999
"298","2014-05-28",20.190001
"299","2014-05-29",20.15
"300","2014-05-30",20.030001
"301","2014-06-02",20.040001
"302","2014-06-03",20.16
"303","2014-06-04",20.190001
"304","2014-06-05",20.26
"305","2014-06-06",20.59
"306","2014-06-09",20.620001
"307","2014-06-10",20.530001
"308","2014-06-11",20.549999
"309","2014-06-12",20.34
"310","2014-06-13",20.49
"311","2014-06-16",20.700001
"312","2014-06-17",20.85
"313","2014-06-18",20.719999
"314","2014-06-19",20.67
"315","2014-06-20",20.799999
"316","2014-06-23",20.530001
"317","2014-06-24",20.6
"318","2014-06-25",20.76
"319","2014-06-26",20.75
"320","2014-06-27",20.700001
"321","2014-06-30",20.870001
"322","2014-07-01",20.690001
"323","2014-07-02",20.74
"324","2014-07-03",20.969999
"325","2014-07-07",20.549999
"326","2014-07-08",20.530001
"327","2014-07-09",20.469999
"328","2014-07-10",20.49
"329","2014-07-11",20.530001
"330","2014-07-14",20.77
"331","2014-07-15",20.59
"332","2014-07-16",20.6
"333","2014-07-17",20.610001
"334","2014-07-18",20.5
"335","2014-07-21",20.559999
"336","2014-07-22",20.629999
"337","2014-07-23",20.84
"338","2014-07-24",20.82
"339","2014-07-25",20.780001
"340","2014-07-28",20.92
"341","2014-07-29",20.950001
"342","2014-07-30",20.860001
"343","2014-07-31",20.639999
"344","2014-08-01",20.5
"345","2014-08-04",20.34
"346","2014-08-05",20.4
"347","2014-08-06",20.549999
"348","2014-08-07",20.639999
"349","2014-08-08",20.92
"350","2014-08-11",21.25
"351","2014-08-12",21.25
"352","2014-08-13",21.35
"353","2014-08-14",21.57
"354","2014-08-15",21.73
"355","2014-08-18",21.67
"356","2014-08-19",21.65
"357","2014-08-20",21.559999
"358","2014-08-21",21.48
"359","2014-08-22",21.370001
"360","2014-08-25",21.25
"361","2014-08-26",21.280001
"362","2014-08-27",21.360001
"363","2014-08-28",21.35
"364","2014-08-29",21.35
"365","2014-09-02",21.389999
"366","2014-09-03",21.389999
"367","2014-09-04",21.67
"368","2014-09-05",21.809999
"369","2014-09-08",21.51
"370","2014-09-09",21.4
"371","2014-09-10",21.309999
"372","2014-09-11",21.219999
"373","2014-09-12",21.030001
"374","2014-09-15",20.83
"375","2014-09-16",21.02
"376","2014-09-17",21.040001
"377","2014-09-18",21.24
"378","2014-09-19",21.219999
"379","2014-09-22",21.08
"380","2014-09-23",21.02
"381","2014-09-24",21.33
"382","2014-09-25",21.030001
"383","2014-09-26",21.040001
"384","2014-09-29",21.08
"385","2014-09-30",21.07
"386","2014-10-01",20.780001
"387","2014-10-02",20.790001
"388","2014-10-03",21.16
"389","2014-10-06",21.469999
"390","2014-10-07",21.41
"391","2014-10-08",21.540001
"392","2014-10-09",21.540001
"393","2014-10-10",21.35
"394","2014-10-13",21.18
"395","2014-10-14",21.49
"396","2014-10-15",21.17
"397","2014-10-16",21.15
"398","2014-10-17",21.389999
"399","2014-10-20",21.51
"400","2014-10-21",21.799999
"401","2014-10-22",21.700001
"402","2014-10-23",21.9
"403","2014-10-24",22.23
"404","2014-10-27",22.309999
"405","2014-10-28",22.620001
"406","2014-10-29",22.559999
"407","2014-10-30",22.6
"408","2014-10-31",22.75
"409","2014-11-03",22.709999
"410","2014-11-04",22.35
"411","2014-11-05",22.690001
"412","2014-11-06",22.360001
"413","2014-11-07",22.719999
"414","2014-11-10",23.139999
"415","2014-11-11",23.4
"416","2014-11-12",23.26
"417","2014-11-13",23.030001
"418","2014-11-14",23.360001
"419","2014-11-17",23.34
"420","2014-11-18",23.43
"421","2014-11-19",23.440001
"422","2014-11-20",23.440001
"423","2014-11-21",23.280001
"424","2014-11-24",23.530001
"425","2014-11-25",23.42
"426","2014-11-26",23.610001
"427","2014-11-28",23.629999
"428","2014-12-01",22.99
"429","2014-12-02",23.280001
"430","2014-12-03",23.34
"431","2014-12-04",23.25
"432","2014-12-05",23
"433","2014-12-08",23.07
"434","2014-12-09",23.049999
"435","2014-12-10",22.700001
"436","2014-12-11",22.639999
"437","2014-12-12",22.610001
"438","2014-12-15",22.16
"439","2014-12-16",22.23
"440","2014-12-17",22.860001
"441","2014-12-18",23.08
"442","2014-12-19",23.1
"443","2014-12-22",23.08
"444","2014-12-23",23.41
"445","2014-12-24",23.4
"446","2014-12-26",23.290001
"447","2014-12-29",23.309999
"448","2014-12-30",23.290001
"449","2014-12-31",22.870001
"450","2015-01-02",22.950001
"451","2015-01-05",23.09
"452","2015-01-06",23.030001
"453","2015-01-07",23.32
"454","2015-01-08",23.49
"455","2015-01-09",23.75
"456","2015-01-12",23.959999
"457","2015-01-13",24.24
"458","2015-01-14",24.280001
"459","2015-01-15",24.08
"460","2015-01-16",24.34
"461","2015-01-20",24.360001
"462","2015-01-21",24.129999
"463","2015-01-22",24.17
"464","2015-01-23",23.969999
"465","2015-01-26",24.139999
"466","2015-01-27",23.780001
"467","2015-01-28",23.940001
"468","2015-01-29",24.200001
"469","2015-01-30",24.040001
"470","2015-02-02",23.93
"471","2015-02-03",24.450001
"472","2015-02-04",24.379999
"473","2015-02-05",25.07
"474","2015-02-06",24.91
"475","2015-02-09",25.09
"476","2015-02-10",24.969999
"477","2015-02-11",25.34
"478","2015-02-12",26.219999
"479","2015-02-13",26.200001
"480","2015-02-17",26.09
"481","2015-02-18",25.99
"482","2015-02-19",25.27
"483","2015-02-20",25.09
"484","2015-02-23",24.82
"485","2015-02-24",24.58
"486","2015-02-25",24.66
"487","2015-02-26",24.549999
"488","2015-02-27",24.84
"489","2015-03-02",24.74
"490","2015-03-03",24.549999
"491","2015-03-04",24.969999
"492","2015-03-05",24.889999
"493","2015-03-06",23.73
"494","2015-03-09",23.82
"495","2015-03-10",23.68
"496","2015-03-11",23.67
"497","2015-03-12",23.610001
"498","2015-03-13",23.200001
"499","2015-03-16",23.360001
"500","2015-03-17",23.860001
"501","2015-03-18",24.35
"502","2015-03-19",24.1
"503","2015-03-20",24.27
"504","2015-03-23",24.049999
"505","2015-03-24",24.1
"506","2015-03-25",24.059999
"507","2015-03-26",23.83
"508","2015-03-27",24.24
"509","2015-03-30",24.469999
"510","2015-03-31",24.25
"511","2015-04-01",24.379999
"512","2015-04-02",24.379999
"513","2015-04-06",24.549999
"514","2015-04-07",24.34
"515","2015-04-08",24.299999
"516","2015-04-09",24.1
"517","2015-04-10",24.059999
"518","2015-04-13",24.030001
"519","2015-04-14",24.02
"520","2015-04-15",24.309999
"521","2015-04-16",24.65
"522","2015-04-17",24.370001
"523","2015-04-20",24.5
"524","2015-04-21",24.469999
"525","2015-04-22",24.17
"526","2015-04-23",24.200001
"527","2015-04-24",24.08
"528","2015-04-27",24.040001
"529","2015-04-28",24.09
"530","2015-04-29",23.700001
"531","2015-04-30",23.17
"532","2015-05-01",22.9
"533","2015-05-04",22.870001
"534","2015-05-05",22.540001
"535","2015-05-06",22.879999
"536","2015-05-07",23.299999
"537","2015-05-08",23.43
"538","2015-05-11",23.41
"539","2015-05-12",23.25
"540","2015-05-13",23.42
"541","2015-05-14",23.610001
"542","2015-05-15",23.690001
"543","2015-05-18",23.389999
"544","2015-05-19",23.27
"545","2015-05-20",23.200001
"546","2015-05-21",23.33
"547","2015-05-22",23.139999
"548","2015-05-26",22.82
"549","2015-05-27",22.59
"550","2015-05-28",22.860001
"551","2015-05-29",23.01
"552","2015-06-01",23.01
"553","2015-06-02",22.82
"554","2015-06-03",22.610001
"555","2015-06-04",22.129999
"556","2015-06-05",22.290001
"557","2015-06-08",22.4
"558","2015-06-09",22.48
"559","2015-06-10",22.59
"560","2015-06-11",22.52
"561","2015-06-12",22.719999
"562","2015-06-15",22.92
"563","2015-06-16",22.870001
"564","2015-06-17",22.870001
"565","2015-06-18",23.08
"566","2015-06-19",22.84
"567","2015-06-22",22.700001
"568","2015-06-23",22.309999
"569","2015-06-24",22.08
"570","2015-06-25",22.5
"571","2015-06-26",22.379999
"572","2015-06-29",22.040001
"573","2015-06-30",22.049999
"574","2015-07-01",22.01
"575","2015-07-02",22.26
"576","2015-07-06",22.389999
"577","2015-07-07",22.389999
"578","2015-07-08",22.34
"579","2015-07-09",22.120001
"580","2015-07-10",22.25
"581","2015-07-13",21.9
"582","2015-07-14",21.67
"583","2015-07-15",21.549999
"584","2015-07-16",21.469999
"585","2015-07-17",21.32
"586","2015-07-20",21.33
"587","2015-07-21",21.450001
"588","2015-07-22",21.65
"589","2015-07-23",21.530001
"590","2015-07-24",21.15
"591","2015-07-27",20.459999
"592","2015-07-28",20.469999
"593","2015-07-29",20.65
"594","2015-07-30",20.52
"595","2015-07-31",20.379999
"596","2015-08-03",20.25
"597","2015-08-04",21.219999
"598","2015-08-05",22.35
"599","2015-08-06",22.18
"600","2015-08-07",22.389999
"601","2015-08-10",22.6
"602","2015-08-11",22.82
"603","2015-08-12",23
"604","2015-08-13",22.629999
"605","2015-08-14",22.43
"606","2015-08-17",22.34
"607","2015-08-18",22.23
"608","2015-08-19",22.17
"609","2015-08-20",22.110001
"610","2015-08-21",21.4
"611","2015-08-24",20.51
"612","2015-08-25",21.030001
"613","2015-08-26",21.08
"614","2015-08-27",20.98
"615","2015-08-28",20.77
"616","2015-08-31",20.809999
"617","2015-09-01",20.459999
"618","2015-09-02",20.280001
"619","2015-09-03",20.540001
"620","2015-09-04",20.200001
"621","2015-09-08",20.57
"622","2015-09-09",20.530001
"623","2015-09-10",20.48
"624","2015-09-11",20.790001
"625","2015-09-14",20.93
"626","2015-09-15",21.1
"627","2015-09-16",21.24
"628","2015-09-17",21.299999
"629","2015-09-18",21.209999
"630","2015-09-21",21.610001
"631","2015-09-22",21.629999
"632","2015-09-23",21.51
"633","2015-09-24",21.51
"634","2015-09-25",21.629999
"635","2015-09-28",21.370001
"636","2015-09-29",21.24
"637","2015-09-30",21.459999
"638","2015-10-01",21.6
"639","2015-10-02",21.92
"640","2015-10-05",21.879999
"641","2015-10-06",21.780001
"642","2015-10-07",21.889999
"643","2015-10-08",22.02
"644","2015-10-09",22.35
"645","2015-10-12",22.610001
"646","2015-10-13",22.42
"647","2015-10-14",22.309999
"648","2015-10-15",22.610001
"649","2015-10-16",22.65
"650","2015-10-19",22.690001
"651","2015-10-20",22.93
"652","2015-10-21",22.76
"653","2015-10-22",23.139999
"654","2015-10-23",23.35
"655","2015-10-26",23.48
"656","2015-10-27",23.389999
"657","2015-10-28",23.530001
"658","2015-10-29",23.879999
"659","2015-10-30",23.540001
"660","2015-11-02",23.809999
"661","2015-11-03",23.719999
"662","2015-11-04",23.32
"663","2015-11-05",23.59
"664","2015-11-06",23.02
"665","2015-11-09",22.450001
"666","2015-11-10",22.209999
"667","2015-11-11",22.370001
"668","2015-11-12",22.52
"669","2015-11-13",22.26
"670","2015-11-16",22.200001
"671","2015-11-17",22.34
"672","2015-11-18",22.65
"673","2015-11-19",22.73
"674","2015-11-20",22.780001
"675","2015-11-23",22.879999
"676","2015-11-24",22.76
"677","2015-11-25",22.469999
"678","2015-11-27",22.879999
"679","2015-11-30",22.32
"680","2015-12-01",22.469999
"681","2015-12-02",22.34
"682","2015-12-03",22.18
"683","2015-12-04",22.42
"684","2015-12-07",22.129999
"685","2015-12-08",22.030001
"686","2015-12-09",21.82
"687","2015-12-10",21.610001
"688","2015-12-11",21.43
"689","2015-12-14",21.450001
"690","2015-12-15",21.92
"691","2015-12-16",22.24
"692","2015-12-17",22.15
"693","2015-12-18",22.6
"694","2015-12-21",22.219999
"695","2015-12-22",22.73
"696","2015-12-23",22.9
"697","2015-12-24",23.030001
"698","2015-12-28",22.719999
"699","2015-12-29",23.129999
"700","2015-12-30",22.91
"701","2015-12-31",23.24
"702","2016-01-04",22.67
"703","2016-01-05",22.17
"704","2016-01-06",21.629999
"705","2016-01-07",20.780001
"706","2016-01-08",20.780001
"707","2016-01-11",20.700001
"708","2016-01-12",20.790001
"709","2016-01-13",20.24
"710","2016-01-14",20.33
"711","2016-01-15",20.370001
"712","2016-01-19",20.139999
"713","2016-01-20",19.690001
"714","2016-01-21",20.290001
"715","2016-01-22",20.83
"716","2016-01-25",20.450001
"717","2016-01-26",21
"718","2016-01-27",20.32
"719","2016-01-28",20.469999
"720","2016-01-29",20.860001
"721","2016-02-01",21.02
"722","2016-02-02",20.49
"723","2016-02-03",20.91
"724","2016-02-04",21.059999
"725","2016-02-05",20.809999
"726","2016-02-08",19.98
"727","2016-02-09",19.66
"728","2016-02-10",19.43
"729","2016-02-11",18.91
"730","2016-02-12",18.84
"731","2016-02-16",18.959999
"732","2016-02-17",19.65
"733","2016-02-18",19.84
"734","2016-02-19",19.780001
"735","2016-02-22",20.049999
"736","2016-02-23",19.83
"737","2016-02-24",20.209999
"738","2016-02-25",20.08
"739","2016-02-26",20.18
"740","2016-02-29",20.370001
"741","2016-03-01",20.75
"742","2016-03-02",21.110001
"743","2016-03-03",21.110001
"744","2016-03-04",21.43
"745","2016-03-07",21.469999
"746","2016-03-08",21.35
"747","2016-03-09",21.540001
"748","2016-03-10",21.200001
"749","2016-03-11",21.48
"750","2016-03-14",21.290001
"751","2016-03-15",21.209999
"752","2016-03-16",21.889999
"753","2016-03-17",22.74
"754","2016-03-18",22.85
"755","2016-03-21",22.76
"756","2016-03-22",22.620001
"757","2016-03-23",22.4
"758","2016-03-24",22.299999
"759","2016-03-28",22.709999
"760","2016-03-29",23.040001
"761","2016-03-30",22.969999
"762","2016-03-31",23.18
"763","2016-04-01",23.32
"764","2016-04-04",23
"765","2016-04-05",22.629999
"766","2016-04-06",22.370001
"767","2016-04-07",22.15
"768","2016-04-08",22.77
"769","2016-04-11",22.809999
"770","2016-04-12",23.23
"771","2016-04-13",23.25
"772","2016-04-14",23.34
"773","2016-04-15",23.389999
"774","2016-04-18",23.73
"775","2016-04-19",24.049999
"776","2016-04-20",23.93
"777","2016-04-21",23.58
"778","2016-04-22",23.530001
"779","2016-04-25",23.360001
"780","2016-04-26",23.17
"781","2016-04-27",23.540001
"782","2016-04-28",23.709999
"783","2016-04-29",23.68
"784","2016-05-02",23.860001
"785","2016-05-03",23.610001
"786","2016-05-04",23.84
"787","2016-05-05",23.940001
"788","2016-05-06",23.92
"789","2016-05-09",24.139999
"790","2016-05-10",24.370001
"791","2016-05-11",24.42
"792","2016-05-12",24.42
"793","2016-05-13",24.02
"794","2016-05-16",24.33
"795","2016-05-17",24.02
"796","2016-05-18",23.92
"797","2016-05-19",23.65
"798","2016-05-20",23.67
"799","2016-05-23",23.66
"800","2016-05-24",23.860001
"801","2016-05-25",24.16
"802","2016-05-26",24.02
"803","2016-05-27",24.07
"804","2016-05-31",23.709999
"805","2016-06-01",23.82
"806","2016-06-02",24.15
"807","2016-06-03",24.48
"808","2016-06-06",24.540001
"809","2016-06-07",24.549999
"810","2016-06-08",24.860001
"811","2016-06-09",24.49
"812","2016-06-10",24.34
"813","2016-06-13",24.139999
"814","2016-06-14",24
"815","2016-06-15",23.9
"816","2016-06-16",23.99
"817","2016-06-17",24.27
"818","2016-06-20",24.59
"819","2016-06-21",24.68
"820","2016-06-22",24.629999
"821","2016-06-23",24.58
"822","2016-06-24",22.809999
"823","2016-06-27",22.200001
"824","2016-06-28",22.4
"825","2016-06-29",22.559999
"826","2016-06-30",22.459999
"827","2016-07-01",22.41
"828","2016-07-05",22.450001
"829","2016-07-06",23.09
"830","2016-07-07",23.1
"831","2016-07-08",23.5
"832","2016-07-11",23.08
"833","2016-07-12",23.290001
"834","2016-07-13",23.35
"835","2016-07-14",23.52
"836","2016-07-15",23.540001
"837","2016-07-18",23.700001
"838","2016-07-19",23.959999
"839","2016-07-20",23.59
"840","2016-07-21",23.709999
"841","2016-07-22",23.969999
"842","2016-07-25",23.879999
"843","2016-07-26",23.610001
"844","2016-07-27",23.540001
"845","2016-07-28",23.719999
"846","2016-07-29",24.5
"847","2016-08-01",24.440001
"848","2016-08-02",24.379999
"849","2016-08-03",24.25
"850","2016-08-04",24.32
"851","2016-08-05",24.57
"852","2016-08-08",24.559999
"853","2016-08-09",24.17
"854","2016-08-10",23.59
"855","2016-08-11",23.719999
"856","2016-08-12",23.610001
"857","2016-08-15",23.43
"858","2016-08-16",23.440001
"859","2016-08-17",23.59
"860","2016-08-18",23.639999
"861","2016-08-19",23.58
"862","2016-08-22",23.83
"863","2016-08-23",24.059999
"864","2016-08-24",24.16
"865","2016-08-25",24.040001
"866","2016-08-26",23.6
"867","2016-08-29",23.23
"868","2016-08-30",23.049999
"869","2016-08-31",23.02
"870","2016-09-01",22.99
"871","2016-09-02",23.23
"872","2016-09-06",23.27
"873","2016-09-07",23.129999
"874","2016-09-08",22.940001
"875","2016-09-09",22.540001
"876","2016-09-12",22.35
"877","2016-09-13",22.15
"878","2016-09-14",22.57
"879","2016-09-15",22.84
"880","2016-09-16",22.879999
"881","2016-09-19",23.23
"882","2016-09-20",23.450001
"883","2016-09-21",23.450001
"884","2016-09-22",23.719999
"885","2016-09-23",23.629999
"886","2016-09-26",23.049999
"887","2016-09-27",22.84
"888","2016-09-28",23.219999
"889","2016-09-29",22.889999
"890","2016-09-30",22.92
"891","2016-10-03",22.74
"892","2016-10-04",22.219999
"893","2016-10-05",22.02
"894","2016-10-06",22.219999
"895","2016-10-07",22.120001
"896","2016-10-10",22.040001
"897","2016-10-11",21.969999
"898","2016-10-12",22.129999
"899","2016-10-13",22.26
"900","2016-10-14",22.370001
"901","2016-10-17",22.559999
"902","2016-10-18",22.98
"903","2016-10-19",22.959999
"904","2016-10-20",22.719999
"905","2016-10-21",22.85
"906","2016-10-24",22.950001
"907","2016-10-25",22.950001
"908","2016-10-26",22.58
"909","2016-10-27",22.459999
"910","2016-10-28",22.42
"911","2016-10-31",22.18
"912","2016-11-01",22.059999
"913","2016-11-02",21.440001
"914","2016-11-03",21.92
"915","2016-11-04",21.950001
"916","2016-11-07",21.969999
"917","2016-11-08",21.98
"918","2016-11-09",21.549999
"919","2016-11-10",20.950001
"920","2016-11-11",20.84
"921","2016-11-14",20.709999
"922","2016-11-15",20.92
"923","2016-11-16",20.9
"924","2016-11-17",20.809999
"925","2016-11-18",21.16
"926","2016-11-21",21.540001
"927","2016-11-22",21.469999
"928","2016-11-23",21.299999
"929","2016-11-25",21.4
"930","2016-11-28",21.43
"931","2016-11-29",21.200001
"932","2016-11-30",21.17
"933","2016-12-01",20.83
"934","2016-12-02",20.85
"935","2016-12-05",20.98
"936","2016-12-06",21.07
"937","2016-12-07",21.33
"938","2016-12-08",21.690001
"939","2016-12-09",21.879999
"940","2016-12-12",22.030001
"941","2016-12-13",21.74
"942","2016-12-14",21.25
"943","2016-12-15",21.23
"944","2016-12-16",21.83
"945","2016-12-19",21.9
"946","2016-12-20",22.09
"947","2016-12-21",22.1
"948","2016-12-22",21.82
"949","2016-12-23",21.57
"950","2016-12-27",21.52
"951","2016-12-28",21.709999
"952","2016-12-29",21.700001
"953","2016-12-30",21.99
"954","2017-01-03",22.09
"955","2017-01-04",22.309999
"956","2017-01-05",22.25
"957","2017-01-06",22.26
"958","2017-01-09",22.030001
"959","2017-01-10",22.110001
"960","2017-01-11",22.17
"961","2017-01-12",22.24
"962","2017-01-13",22.059999
"963","2017-01-17",21.93
"964","2017-01-18",21.450001
"965","2017-01-19",21.32
"966","2017-01-20",21.34
