"","date","EHC"
"139","2007-07-23",18.120001
"140","2007-07-24",18.309999
"141","2007-07-25",17.98
"142","2007-07-26",17.129999
"143","2007-07-27",16.389999
"144","2007-07-30",16.629999
"145","2007-07-31",15.8
"146","2007-08-01",15.83
"147","2007-08-02",15.4
"148","2007-08-03",15.16
"149","2007-08-06",15.08
"150","2007-08-07",15.85
"151","2007-08-08",16.540001
"152","2007-08-09",17.52
"153","2007-08-10",17.629999
"154","2007-08-13",17.059999
"155","2007-08-14",17.26
"156","2007-08-15",17.299999
"157","2007-08-16",18.299999
"158","2007-08-17",17.9
"159","2007-08-20",18.1
"160","2007-08-21",18.059999
"161","2007-08-22",18.41
"162","2007-08-23",18.540001
"163","2007-08-24",18.5
"164","2007-08-27",18.02
"165","2007-08-28",17.559999
"166","2007-08-29",18.209999
"167","2007-08-30",18.5
"168","2007-08-31",18.26
"169","2007-09-04",18.5
"170","2007-09-05",18.16
"171","2007-09-06",17.51
"172","2007-09-07",16.58
"173","2007-09-10",16.85
"174","2007-09-11",17.34
"175","2007-09-12",17.040001
"176","2007-09-13",17.200001
"177","2007-09-14",17.209999
"178","2007-09-17",17.110001
"179","2007-09-18",18.120001
"180","2007-09-19",18.57
"181","2007-09-20",18.57
"182","2007-09-21",18.610001
"183","2007-09-24",18.49
"184","2007-09-25",17.83
"185","2007-09-26",17.450001
"186","2007-09-27",17.52
"187","2007-09-28",17.51
"188","2007-10-01",17.459999
"189","2007-10-02",17.6
"190","2007-10-03",17.450001
"191","2007-10-04",17.32
"192","2007-10-05",17.67
"193","2007-10-08",17.43
"194","2007-10-09",17.5
"195","2007-10-10",17.440001
"196","2007-10-11",17.370001
"197","2007-10-12",17.459999
"198","2007-10-15",18.469999
"199","2007-10-16",18.4
"200","2007-10-17",18.9
"201","2007-10-18",19
"202","2007-10-19",18.360001
"203","2007-10-22",18.35
"204","2007-10-23",18.59
"205","2007-10-24",18.42
"206","2007-10-25",18.5
"207","2007-10-26",18.629999
"208","2007-10-29",18.950001
"209","2007-10-30",19.290001
"210","2007-10-31",20.049999
"211","2007-11-01",20.09
"212","2007-11-02",20.209999
"213","2007-11-05",20.190001
"214","2007-11-06",20.18
"215","2007-11-07",19.76
"216","2007-11-08",20.360001
"217","2007-11-09",19.950001
"218","2007-11-12",20.540001
"219","2007-11-13",20.6
"220","2007-11-14",20.129999
"221","2007-11-15",20.01
"222","2007-11-16",20.4
"223","2007-11-19",19.84
"224","2007-11-20",19.77
"225","2007-11-21",19.110001
"226","2007-11-23",19.620001
"227","2007-11-26",19.01
"228","2007-11-27",19.209999
"229","2007-11-28",19.83
"230","2007-11-29",20.1
"231","2007-11-30",19.83
"232","2007-12-03",19.540001
"233","2007-12-04",19.1
"234","2007-12-05",20.190001
"235","2007-12-06",21.01
"236","2007-12-07",21.629999
"237","2007-12-10",21.65
"238","2007-12-11",21.059999
"239","2007-12-12",20.459999
"240","2007-12-13",20.450001
"241","2007-12-14",19.290001
"242","2007-12-17",19.07
"243","2007-12-18",20.200001
"244","2007-12-19",20.059999
"245","2007-12-20",21.610001
"246","2007-12-21",22.299999
"247","2007-12-24",22.07
"248","2007-12-26",22.690001
"249","2007-12-27",21.969999
"250","2007-12-28",21.48
"251","2007-12-31",21
"252","2008-01-02",21.209999
"253","2008-01-03",20.99
"254","2008-01-04",20.790001
"255","2008-01-07",20.780001
"256","2008-01-08",19.24
"257","2008-01-09",18.98
"258","2008-01-10",18.73
"259","2008-01-11",18.290001
"260","2008-01-14",17.83
"261","2008-01-15",17.459999
"262","2008-01-16",18.02
"263","2008-01-17",17.66
"264","2008-01-18",17.450001
"265","2008-01-22",16.879999
"266","2008-01-23",17.93
"267","2008-01-24",18.450001
"268","2008-01-25",17.780001
"269","2008-01-28",17.34
"270","2008-01-29",17.25
"271","2008-01-30",16.959999
"272","2008-01-31",17.02
"273","2008-02-01",17.530001
"274","2008-02-04",16.85
"275","2008-02-05",16.48
"276","2008-02-06",16.51
"277","2008-02-07",17.030001
"278","2008-02-08",16.67
"279","2008-02-11",16.57
"280","2008-02-12",16.52
"281","2008-02-13",16.540001
"282","2008-02-14",16.52
"283","2008-02-15",16.65
"284","2008-02-19",16.85
"285","2008-02-20",17
"286","2008-02-21",16.549999
"287","2008-02-22",16.99
"288","2008-02-25",17.200001
"289","2008-02-26",17.41
"290","2008-02-27",16.790001
"291","2008-02-28",16.27
"292","2008-02-29",16.08
"293","2008-03-03",16.219999
"294","2008-03-04",16.08
"295","2008-03-05",15.91
"296","2008-03-06",15.92
"297","2008-03-07",15.6
"298","2008-03-10",15.44
"299","2008-03-11",16.16
"300","2008-03-12",15.85
"301","2008-03-13",16.15
"302","2008-03-14",16.290001
"303","2008-03-17",16.77
"304","2008-03-18",17.459999
"305","2008-03-19",17.219999
"306","2008-03-20",17.860001
"307","2008-03-24",17.75
"308","2008-03-25",17.889999
"309","2008-03-26",17.879999
"310","2008-03-27",18.389999
"311","2008-03-28",18.040001
"312","2008-03-31",17.790001
"313","2008-04-01",18.719999
"314","2008-04-02",19.02
"315","2008-04-03",18.91
"316","2008-04-04",18.860001
"317","2008-04-07",18.57
"318","2008-04-08",18.950001
"319","2008-04-09",19.09
"320","2008-04-10",19.469999
"321","2008-04-11",19.27
"322","2008-04-14",19.299999
"323","2008-04-15",19.9
"324","2008-04-16",19.879999
"325","2008-04-17",19.74
"326","2008-04-18",19.93
"327","2008-04-21",19.719999
"328","2008-04-22",19.690001
"329","2008-04-23",19.620001
"330","2008-04-24",20
"331","2008-04-25",19.870001
"332","2008-04-28",20.040001
"333","2008-04-29",19.709999
"334","2008-04-30",19.67
"335","2008-05-01",19.459999
"336","2008-05-02",18.67
"337","2008-05-05",19.27
"338","2008-05-06",19.07
"339","2008-05-07",19.85
"340","2008-05-08",19.32
"341","2008-05-09",19.76
"342","2008-05-12",19.6
"343","2008-05-13",19.540001
"344","2008-05-14",19.16
"345","2008-05-15",19.440001
"346","2008-05-16",18.9
"347","2008-05-19",18.91
"348","2008-05-20",18.83
"349","2008-05-21",18.98
"350","2008-05-22",19.309999
"351","2008-05-23",19.030001
"352","2008-05-27",19.17
"353","2008-05-28",19.360001
"354","2008-05-29",19.18
"355","2008-05-30",18.73
"356","2008-06-02",18.73
"357","2008-06-03",18.58
"358","2008-06-04",18.99
"359","2008-06-05",19.4
"360","2008-06-06",18.799999
"361","2008-06-09",18.98
"362","2008-06-10",19.049999
"363","2008-06-11",19.030001
"364","2008-06-12",19.209999
"365","2008-06-13",19.450001
"366","2008-06-16",19.16
"367","2008-06-17",18.82
"368","2008-06-18",18.860001
"369","2008-06-19",18.73
"370","2008-06-20",18.48
"371","2008-06-23",17.969999
"372","2008-06-24",17.08
"373","2008-06-25",17.139999
"374","2008-06-26",17.030001
"375","2008-06-27",17.040001
"376","2008-06-30",16.629999
"377","2008-07-01",16.459999
"378","2008-07-02",16.290001
"379","2008-07-03",16.309999
"380","2008-07-07",16.309999
"381","2008-07-08",16.91
"382","2008-07-09",17.01
"383","2008-07-10",17.139999
"384","2008-07-11",16.940001
"385","2008-07-14",16.809999
"386","2008-07-15",16.610001
"387","2008-07-16",17.08
"388","2008-07-17",17.049999
"389","2008-07-18",17.110001
"390","2008-07-21",17.129999
"391","2008-07-22",17.48
"392","2008-07-23",17.4
"393","2008-07-24",17.09
"394","2008-07-25",17.219999
"395","2008-07-28",16.870001
"396","2008-07-29",16.870001
"397","2008-07-30",16.799999
"398","2008-07-31",16.42
"399","2008-08-01",16.200001
"400","2008-08-04",16.280001
"401","2008-08-05",17.120001
"402","2008-08-06",18.02
"403","2008-08-07",17.93
"404","2008-08-08",18.01
"405","2008-08-11",18.450001
"406","2008-08-12",18.200001
"407","2008-08-13",18.32
"408","2008-08-14",18.5
"409","2008-08-15",18.32
"410","2008-08-18",18.110001
"411","2008-08-19",18
"412","2008-08-20",17.610001
"413","2008-08-21",17.440001
"414","2008-08-22",17.82
"415","2008-08-25",17.52
"416","2008-08-26",17.83
"417","2008-08-27",18.23
"418","2008-08-28",18.370001
"419","2008-08-29",17.99
"420","2008-09-02",18.15
"421","2008-09-03",17.940001
"422","2008-09-04",17.57
"423","2008-09-05",17.780001
"424","2008-09-08",18.15
"425","2008-09-09",17.76
"426","2008-09-10",17.92
"427","2008-09-11",18.26
"428","2008-09-12",18.98
"429","2008-09-15",18.75
"430","2008-09-16",19.139999
"431","2008-09-17",18.700001
"432","2008-09-18",19.4
"433","2008-09-19",19.5
"434","2008-09-22",19.33
"435","2008-09-23",18.9
"436","2008-09-24",19.139999
"437","2008-09-25",19.120001
"438","2008-09-26",18.940001
"439","2008-09-29",17.48
"440","2008-09-30",18.43
"441","2008-10-01",17.9
"442","2008-10-02",17.01
"443","2008-10-03",16.25
"444","2008-10-06",15.51
"445","2008-10-07",14.77
"446","2008-10-08",14.8
"447","2008-10-09",13.48
"448","2008-10-10",13.01
"449","2008-10-13",13.25
"450","2008-10-14",13.05
"451","2008-10-15",12.31
"452","2008-10-16",12.17
"453","2008-10-17",11.99
"454","2008-10-20",12.52
"455","2008-10-21",12.13
"456","2008-10-22",11.14
"457","2008-10-23",10.09
"458","2008-10-24",9.9
"459","2008-10-27",8.3
"460","2008-10-28",10.36
"461","2008-10-29",10.81
"462","2008-10-30",11.65
"463","2008-10-31",12.54
"464","2008-11-03",13.06
"465","2008-11-04",12.27
"466","2008-11-05",12.12
"467","2008-11-06",10.79
"468","2008-11-07",11.07
"469","2008-11-10",11.49
"470","2008-11-11",10.77
"471","2008-11-12",10.29
"472","2008-11-13",11.52
"473","2008-11-14",10.9
"474","2008-11-17",11.17
"475","2008-11-18",11.19
"476","2008-11-19",9.54
"477","2008-11-20",9.16
"478","2008-11-21",8.5
"479","2008-11-24",8.93
"480","2008-11-25",9.29
"481","2008-11-26",10.12
"482","2008-11-28",9.84
"483","2008-12-01",8.5
"484","2008-12-02",9.14
"485","2008-12-03",9.9
"486","2008-12-04",9.41
"487","2008-12-05",9.51
"488","2008-12-08",9.89
"489","2008-12-09",9.36
"490","2008-12-10",9.97
"491","2008-12-11",9.39
"492","2008-12-12",9.55
"493","2008-12-15",9.01
"494","2008-12-16",9.4
"495","2008-12-17",9.5
"496","2008-12-18",9.72
"497","2008-12-19",10.38
"498","2008-12-22",10.15
"499","2008-12-23",10.15
"500","2008-12-24",10.32
"501","2008-12-26",10.5
"502","2008-12-29",10.15
"503","2008-12-30",10.88
"504","2008-12-31",10.96
"505","2009-01-02",11.76
"506","2009-01-05",11.11
"507","2009-01-06",11.45
"508","2009-01-07",10.91
"509","2009-01-08",11.12
"510","2009-01-09",10.73
"511","2009-01-12",11.18
"512","2009-01-13",10.92
"513","2009-01-14",10.63
"514","2009-01-15",10.73
"515","2009-01-16",10.93
"516","2009-01-20",9.96
"517","2009-01-21",10.49
"518","2009-01-22",10.08
"519","2009-01-23",9.96
"520","2009-01-26",10.23
"521","2009-01-27",10.35
"522","2009-01-28",10.59
"523","2009-01-29",10.08
"524","2009-01-30",9.94
"525","2009-02-02",10.27
"526","2009-02-03",10.74
"527","2009-02-04",10.64
"528","2009-02-05",10.87
"529","2009-02-06",11
"530","2009-02-09",10.72
"531","2009-02-10",10.32
"532","2009-02-11",10.44
"533","2009-02-12",10.51
"534","2009-02-13",10.8
"535","2009-02-17",10.61
"536","2009-02-18",10.28
"537","2009-02-19",10.1
"538","2009-02-20",9.83
"539","2009-02-23",9.73
"540","2009-02-24",10.1
"541","2009-02-25",9.52
"542","2009-02-26",8.11
"543","2009-02-27",7.85
"544","2009-03-02",6.96
"545","2009-03-03",6.8
"546","2009-03-04",7.64
"547","2009-03-05",7.42
"548","2009-03-06",7.41
"549","2009-03-09",7.25
"550","2009-03-10",8.03
"551","2009-03-11",8.01
"552","2009-03-12",8.66
"553","2009-03-13",8.44
"554","2009-03-16",8.24
"555","2009-03-17",8.45
"556","2009-03-18",8.43
"557","2009-03-19",8.36
"558","2009-03-20",8.31
"559","2009-03-23",8.94
"560","2009-03-24",8.71
"561","2009-03-25",8.84
"562","2009-03-26",9.36
"563","2009-03-27",8.87
"564","2009-03-30",8.86
"565","2009-03-31",8.88
"566","2009-04-01",9.03
"567","2009-04-02",9.25
"568","2009-04-03",9.18
"569","2009-04-06",8.89
"570","2009-04-07",8.49
"571","2009-04-08",8.6
"572","2009-04-09",8.82
"573","2009-04-13",8.58
"574","2009-04-14",8.68
"575","2009-04-15",8.84
"576","2009-04-16",8.81
"577","2009-04-17",8.71
"578","2009-04-20",8.26
"579","2009-04-21",8.37
"580","2009-04-22",8.31
"581","2009-04-23",8.45
"582","2009-04-24",8.47
"583","2009-04-27",8.48
"584","2009-04-28",8.47
"585","2009-04-29",9.27
"586","2009-04-30",9.37
"587","2009-05-01",9.34
"588","2009-05-04",9.99
"589","2009-05-05",11.06
"590","2009-05-06",11.2
"591","2009-05-07",11.06
"592","2009-05-08",11.02
"593","2009-05-11",10.96
"594","2009-05-12",10.96
"595","2009-05-13",10.87
"596","2009-05-14",11.03
"597","2009-05-15",11.08
"598","2009-05-18",11.48
"599","2009-05-19",11.52
"600","2009-05-20",11.85
"601","2009-05-21",11.91
"602","2009-05-22",11.87
"603","2009-05-26",12.1
"604","2009-05-27",11.91
"605","2009-05-28",11.91
"606","2009-05-29",11.84
"607","2009-06-01",12.3
"608","2009-06-02",12.37
"609","2009-06-03",12.75
"610","2009-06-04",13.1
"611","2009-06-05",12.92
"612","2009-06-08",12.76
"613","2009-06-09",12.57
"614","2009-06-10",12.48
"615","2009-06-11",12.59
"616","2009-06-12",12.49
"617","2009-06-15",12.37
"618","2009-06-16",12.3
"619","2009-06-17",12.51
"620","2009-06-18",13.02
"621","2009-06-19",13.2
"622","2009-06-22",13.08
"623","2009-06-23",12.85
"624","2009-06-24",12.91
"625","2009-06-25",13.94
"626","2009-06-26",14.14
"627","2009-06-29",14.41
"628","2009-06-30",14.44
"629","2009-07-01",14.38
"630","2009-07-02",13.74
"631","2009-07-06",13.39
"632","2009-07-07",13.41
"633","2009-07-08",13.29
"634","2009-07-09",13.16
"635","2009-07-10",13.06
"636","2009-07-13",13.12
"637","2009-07-14",13.3
"638","2009-07-15",14.09
"639","2009-07-16",14.28
"640","2009-07-17",14.09
"641","2009-07-20",13.89
"642","2009-07-21",13.83
"643","2009-07-22",13.9
"644","2009-07-23",13.97
"645","2009-07-24",13.93
"646","2009-07-27",14.07
"647","2009-07-28",14.42
"648","2009-07-29",14.49
"649","2009-07-30",14.62
"650","2009-07-31",14.4
"651","2009-08-03",14.77
"652","2009-08-04",14.7
"653","2009-08-05",15.48
"654","2009-08-06",15.29
"655","2009-08-07",15.83
"656","2009-08-10",15.97
"657","2009-08-11",15.44
"658","2009-08-12",15.41
"659","2009-08-13",15.65
"660","2009-08-14",15.41
"661","2009-08-17",15.21
"662","2009-08-18",15.55
"663","2009-08-19",15.81
"664","2009-08-20",15.86
"665","2009-08-21",15.96
"666","2009-08-24",16.23
"667","2009-08-25",16.049999
"668","2009-08-26",15.83
"669","2009-08-27",15.55
"670","2009-08-28",15.41
"671","2009-08-31",15.61
"672","2009-09-01",14.97
"673","2009-09-02",14.95
"674","2009-09-03",15
"675","2009-09-04",15.06
"676","2009-09-08",15.09
"677","2009-09-09",15.32
"678","2009-09-10",15.51
"679","2009-09-11",15.53
"680","2009-09-14",15.65
"681","2009-09-15",15.39
"682","2009-09-16",15.82
"683","2009-09-17",15.73
"684","2009-09-18",15.7
"685","2009-09-21",15.84
"686","2009-09-22",16.16
"687","2009-09-23",16.309999
"688","2009-09-24",15.79
"689","2009-09-25",15.73
"690","2009-09-28",15.88
"691","2009-09-29",15.39
"692","2009-09-30",15.64
"693","2009-10-01",16.17
"694","2009-10-02",16.219999
"695","2009-10-05",16.34
"696","2009-10-06",16.76
"697","2009-10-07",16.860001
"698","2009-10-08",17.32
"699","2009-10-09",17.290001
"700","2009-10-12",17.209999
"701","2009-10-13",16.85
"702","2009-10-14",17.110001
"703","2009-10-15",17.209999
"704","2009-10-16",17.48
"705","2009-10-19",17.360001
"706","2009-10-20",16.99
"707","2009-10-21",16.620001
"708","2009-10-22",16.07
"709","2009-10-23",15.93
"710","2009-10-26",15.65
"711","2009-10-27",15.49
"712","2009-10-28",14.81
"713","2009-10-29",15.01
"714","2009-10-30",14.61
"715","2009-11-02",15.12
"716","2009-11-03",15.73
"717","2009-11-04",16.5
"718","2009-11-05",16.940001
"719","2009-11-06",16.91
"720","2009-11-09",17.43
"721","2009-11-10",17.26
"722","2009-11-11",17.379999
"723","2009-11-12",17.27
"724","2009-11-13",17.59
"725","2009-11-16",18.209999
"726","2009-11-17",18.309999
"727","2009-11-18",18.200001
"728","2009-11-19",17.91
"729","2009-11-20",17.879999
"730","2009-11-23",18.41
"731","2009-11-24",18.290001
"732","2009-11-25",18.23
"733","2009-11-27",17.889999
"734","2009-11-30",17.540001
"735","2009-12-01",17.889999
"736","2009-12-02",18.379999
"737","2009-12-03",18.09
"738","2009-12-04",18.02
"739","2009-12-07",18.51
"740","2009-12-08",18.51
"741","2009-12-09",18.459999
"742","2009-12-10",18.629999
"743","2009-12-11",18.52
"744","2009-12-14",18.780001
"745","2009-12-15",18.9
"746","2009-12-16",19.280001
"747","2009-12-17",19.32
"748","2009-12-18",19.440001
"749","2009-12-21",19.51
"750","2009-12-22",19.57
"751","2009-12-23",19.77
"752","2009-12-24",20
"753","2009-12-28",19.889999
"754","2009-12-29",19.49
"755","2009-12-30",19.4
"756","2009-12-31",18.77
"757","2010-01-04",19.450001
"758","2010-01-05",19.32
"759","2010-01-06",19.26
"760","2010-01-07",19.58
"761","2010-01-08",19.73
"762","2010-01-11",19.700001
"763","2010-01-12",19.52
"764","2010-01-13",20.33
"765","2010-01-14",20.52
"766","2010-01-15",20.120001
"767","2010-01-19",20.1
"768","2010-01-20",19.98
"769","2010-01-21",19.040001
"770","2010-01-22",18.77
"771","2010-01-25",18.629999
"772","2010-01-26",18.75
"773","2010-01-27",18.709999
"774","2010-01-28",18.370001
"775","2010-01-29",18.01
"776","2010-02-01",18.26
"777","2010-02-02",18.75
"778","2010-02-03",18.629999
"779","2010-02-04",17.82
"780","2010-02-05",17.120001
"781","2010-02-08",16.879999
"782","2010-02-09",17.23
"783","2010-02-10",17.030001
"784","2010-02-11",17.469999
"785","2010-02-12",17.59
"786","2010-02-16",17.93
"787","2010-02-17",18.469999
"788","2010-02-18",18.5
"789","2010-02-19",18.75
"790","2010-02-22",18.889999
"791","2010-02-23",17.59
"792","2010-02-24",17.34
"793","2010-02-25",17.09
"794","2010-02-26",17.299999
"795","2010-03-01",17.629999
"796","2010-03-02",17.6
"797","2010-03-03",17.34
"798","2010-03-04",17.719999
"799","2010-03-05",18.200001
"800","2010-03-08",17.549999
"801","2010-03-09",17.620001
"802","2010-03-10",17.639999
"803","2010-03-11",18.18
"804","2010-03-12",18.030001
"805","2010-03-15",18.530001
"806","2010-03-16",18.67
"807","2010-03-17",18.709999
"808","2010-03-18",18.84
"809","2010-03-19",18.780001
"810","2010-03-22",19.48
"811","2010-03-23",19.59
"812","2010-03-24",19.25
"813","2010-03-25",18.780001
"814","2010-03-26",18.299999
"815","2010-03-29",18.24
"816","2010-03-30",18.76
"817","2010-03-31",18.700001
"818","2010-04-01",19.17
"819","2010-04-05",19.15
"820","2010-04-06",18.83
"821","2010-04-07",18.77
"822","2010-04-08",19.15
"823","2010-04-09",19.139999
"824","2010-04-12",19.43
"825","2010-04-13",19.51
"826","2010-04-14",19.76
"827","2010-04-15",19.84
"828","2010-04-16",19.75
"829","2010-04-19",19.969999
"830","2010-04-20",20.629999
"831","2010-04-21",20.360001
"832","2010-04-22",20.559999
"833","2010-04-23",20.799999
"834","2010-04-26",20.76
"835","2010-04-27",20.43
"836","2010-04-28",20.51
"837","2010-04-29",21.07
"838","2010-04-30",20.459999
"839","2010-05-03",20.889999
"840","2010-05-04",20.48
"841","2010-05-05",20.68
"842","2010-05-06",20.309999
"843","2010-05-07",19.780001
"844","2010-05-10",20.57
"845","2010-05-11",20.73
"846","2010-05-12",20.969999
"847","2010-05-13",20.84
"848","2010-05-14",20.379999
"849","2010-05-17",20.26
"850","2010-05-18",20.07
"851","2010-05-19",19.969999
"852","2010-05-20",19.65
"853","2010-05-21",19.51
"854","2010-05-24",19.530001
"855","2010-05-25",19.15
"856","2010-05-26",19.139999
"857","2010-05-27",20.17
"858","2010-05-28",19.860001
"859","2010-06-01",19.209999
"860","2010-06-02",19.889999
"861","2010-06-03",20.25
"862","2010-06-04",19.450001
"863","2010-06-07",19.389999
"864","2010-06-08",19.030001
"865","2010-06-09",19.01
"866","2010-06-10",19.4
"867","2010-06-11",19.540001
"868","2010-06-14",19.73
"869","2010-06-15",20.02
"870","2010-06-16",20.209999
"871","2010-06-17",20.190001
"872","2010-06-18",20.02
"873","2010-06-21",19.799999
"874","2010-06-22",19.360001
"875","2010-06-23",19.120001
"876","2010-06-24",18.75
"877","2010-06-25",19.370001
"878","2010-06-28",19.110001
"879","2010-06-29",18.85
"880","2010-06-30",18.709999
"881","2010-07-01",18.110001
"882","2010-07-02",17.709999
"883","2010-07-06",17.83
"884","2010-07-07",17.91
"885","2010-07-08",18.110001
"886","2010-07-09",17.969999
"887","2010-07-12",17.620001
"888","2010-07-13",18.360001
"889","2010-07-14",18.299999
"890","2010-07-15",18.17
"891","2010-07-16",17.73
"892","2010-07-19",17.76
"893","2010-07-20",17.82
"894","2010-07-21",17.66
"895","2010-07-22",18.129999
"896","2010-07-23",18.16
"897","2010-07-26",18.629999
"898","2010-07-27",18.459999
"899","2010-07-28",17.99
"900","2010-07-29",17.950001
"901","2010-07-30",18.51
"902","2010-08-02",18.389999
"903","2010-08-03",18.219999
"904","2010-08-04",18.24
"905","2010-08-05",18.18
"906","2010-08-06",18.049999
"907","2010-08-09",18.129999
"908","2010-08-10",17.860001
"909","2010-08-11",17.200001
"910","2010-08-12",17.23
"911","2010-08-13",17.25
"912","2010-08-16",17.389999
"913","2010-08-17",17.799999
"914","2010-08-18",17.51
"915","2010-08-19",17.26
"916","2010-08-20",16.940001
"917","2010-08-23",16.83
"918","2010-08-24",16.450001
"919","2010-08-25",16.959999
"920","2010-08-26",16.73
"921","2010-08-27",17.049999
"922","2010-08-30",16.530001
"923","2010-08-31",16.26
"924","2010-09-01",16.950001
"925","2010-09-02",17.18
"926","2010-09-03",17.530001
"927","2010-09-07",17.4
"928","2010-09-08",17.41
"929","2010-09-09",17.65
"930","2010-09-10",17.75
"931","2010-09-13",17.799999
"932","2010-09-14",17.950001
"933","2010-09-15",18.030001
"934","2010-09-16",18.290001
"935","2010-09-17",18.1
"936","2010-09-20",18.68
"937","2010-09-21",18.26
"938","2010-09-22",18.26
"939","2010-09-23",18.129999
"940","2010-09-24",18.719999
"941","2010-09-27",18.75
"942","2010-09-28",19.41
"943","2010-09-29",19.280001
"944","2010-09-30",19.200001
"945","2010-10-01",19.09
"946","2010-10-04",18.879999
"947","2010-10-05",19.5
"948","2010-10-06",19.280001
"949","2010-10-07",19.290001
"950","2010-10-08",19.49
"951","2010-10-11",19.309999
"952","2010-10-12",18.959999
"953","2010-10-13",18.959999
"954","2010-10-14",18.59
"955","2010-10-15",18.17
"956","2010-10-18",18.4
"957","2010-10-19",17.969999
"958","2010-10-20",17.98
"959","2010-10-21",17.93
"960","2010-10-22",18.110001
"961","2010-10-25",18.16
"962","2010-10-26",18.16
"963","2010-10-27",17.870001
"964","2010-10-28",17.68
"965","2010-10-29",18.07
"966","2010-11-01",18.08
"967","2010-11-02",18.32
"968","2010-11-03",18.309999
"969","2010-11-04",18.73
"970","2010-11-05",18.379999
"971","2010-11-08",18.200001
"972","2010-11-09",17.99
"973","2010-11-10",18.469999
"974","2010-11-11",18.67
"975","2010-11-12",18.950001
"976","2010-11-15",19.190001
