"","date","Z"
"186","2016-04-27",24.74
"187","2016-04-28",23.98
"188","2016-04-29",24.040001
"189","2016-05-02",25.09
"190","2016-05-03",25.059999
"191","2016-05-04",28.08
"192","2016-05-05",26.719999
"193","2016-05-06",26.629999
"194","2016-05-09",26.49
"195","2016-05-10",27.190001
"196","2016-05-11",27.24
"197","2016-05-12",27.610001
"198","2016-05-13",27.65
"199","2016-05-16",28.360001
"200","2016-05-17",28
"201","2016-05-18",28.780001
"202","2016-05-19",27.33
"203","2016-05-20",27.790001
"204","2016-05-23",27.76
"205","2016-05-24",28.530001
"206","2016-05-25",28.620001
"207","2016-05-26",28.33
"208","2016-05-27",28.6
"209","2016-05-31",28.68
"210","2016-06-01",28.34
"211","2016-06-02",29.139999
"212","2016-06-03",29.33
"213","2016-06-06",30.33
"214","2016-06-07",32.07
"215","2016-06-08",32.5
"216","2016-06-09",32.279999
"217","2016-06-10",32.220001
"218","2016-06-13",32.400002
"219","2016-06-14",32.709999
"220","2016-06-15",32.779999
"221","2016-06-16",33.07
"222","2016-06-17",34.049999
"223","2016-06-20",34.759998
"224","2016-06-21",34.66
"225","2016-06-22",34.59
"226","2016-06-23",35.380001
"227","2016-06-24",34.580002
"228","2016-06-27",32.810001
"229","2016-06-28",33.740002
"230","2016-06-29",35.169998
"231","2016-06-30",36.279999
"232","2016-07-01",35.560001
"233","2016-07-05",34.990002
"234","2016-07-06",35.080002
"235","2016-07-07",35.450001
"236","2016-07-08",36.16
"237","2016-07-11",36.470001
"238","2016-07-12",36.669998
"239","2016-07-13",36.240002
"240","2016-07-14",37.060001
"241","2016-07-15",37.279999
"242","2016-07-18",37.630001
"243","2016-07-19",37.509998
"244","2016-07-20",38.049999
"245","2016-07-21",37.700001
"246","2016-07-22",38.029999
"247","2016-07-25",37.639999
"248","2016-07-26",38.419998
"249","2016-07-27",38.700001
"250","2016-07-28",39.099998
"251","2016-07-29",39.25
"252","2016-08-01",39.84
"253","2016-08-02",39.310001
"254","2016-08-03",39.040001
"255","2016-08-04",39.259998
"256","2016-08-05",37.400002
"257","2016-08-08",37.48
"258","2016-08-09",36.139999
"259","2016-08-10",35.32
"260","2016-08-11",35.299999
"261","2016-08-12",35.200001
"262","2016-08-15",35.57
"263","2016-08-16",33.880001
"264","2016-08-17",34.099998
"265","2016-08-18",34
"266","2016-08-19",34.91
"267","2016-08-22",35.049999
"268","2016-08-23",34.990002
"269","2016-08-24",33.950001
"270","2016-08-25",33.98
"271","2016-08-26",34.27
"272","2016-08-29",34.599998
"273","2016-08-30",34.369999
"274","2016-08-31",33.849998
"275","2016-09-01",34.209999
"276","2016-09-02",34.759998
"277","2016-09-06",34.91
"278","2016-09-07",35
"279","2016-09-08",34.360001
"280","2016-09-09",33.43
"281","2016-09-12",33.549999
"282","2016-09-13",33.189999
"283","2016-09-14",33.029999
"284","2016-09-15",33.290001
"285","2016-09-16",33.73
"286","2016-09-19",34.040001
"287","2016-09-20",33.860001
"288","2016-09-21",35.119999
"289","2016-09-22",35.860001
"290","2016-09-23",35.220001
"291","2016-09-26",35.099998
"292","2016-09-27",35.700001
"293","2016-09-28",36.139999
"294","2016-09-29",35.959999
"295","2016-09-30",34.650002
"296","2016-10-03",34.93
"297","2016-10-04",34.389999
"298","2016-10-05",34.369999
"299","2016-10-06",33.310001
"300","2016-10-07",33.169998
"301","2016-10-10",33.560001
"302","2016-10-11",32.68
"303","2016-10-12",32.810001
"304","2016-10-13",32.060001
"305","2016-10-14",32.68
"306","2016-10-17",33.060001
"307","2016-10-18",33.580002
"308","2016-10-19",33.580002
"309","2016-10-20",33.509998
"310","2016-10-21",33.860001
"311","2016-10-24",34.34
"312","2016-10-25",32.959999
"313","2016-10-26",32.209999
"314","2016-10-27",31.969999
"315","2016-10-28",32.419998
"316","2016-10-31",33.360001
"317","2016-11-01",33.02
"318","2016-11-02",35.110001
"319","2016-11-03",35.470001
"320","2016-11-04",34.450001
"321","2016-11-07",35.209999
"322","2016-11-08",35.48
"323","2016-11-09",35.880001
"324","2016-11-10",34.509998
"325","2016-11-11",35.450001
"326","2016-11-14",35.32
"327","2016-11-15",35.619999
"328","2016-11-16",35.389999
"329","2016-11-17",36.5
"330","2016-11-18",36.290001
"331","2016-11-21",36.299999
"332","2016-11-22",36.189999
"333","2016-11-23",36.939999
"334","2016-11-25",36.43
"335","2016-11-28",35.93
"336","2016-11-29",36.009998
"337","2016-11-30",35.919998
"338","2016-12-01",33.849998
"339","2016-12-02",33.869999
"340","2016-12-05",34.77
"341","2016-12-06",37.400002
"342","2016-12-07",37.580002
"343","2016-12-08",36.970001
"344","2016-12-09",36.91
"345","2016-12-12",36.279999
"346","2016-12-13",36.400002
"347","2016-12-14",36.689999
"348","2016-12-15",38.040001
"349","2016-12-16",37.630001
"350","2016-12-19",38.130001
"351","2016-12-20",38.810001
"352","2016-12-21",38.34
"353","2016-12-22",36.599998
"354","2016-12-23",37.23
"355","2016-12-27",37.66
"356","2016-12-28",37.18
"357","2016-12-29",36.98
"358","2016-12-30",36.470001
"359","2017-01-03",37.220001
"360","2017-01-04",37.09
"361","2017-01-05",36.419998
"362","2017-01-06",36.700001
"363","2017-01-09",36.950001
"364","2017-01-10",36.650002
"365","2017-01-11",36.080002
"366","2017-01-12",36.93
"367","2017-01-13",37.57
"368","2017-01-17",36.509998
"369","2017-01-18",36.549999
"370","2017-01-19",36.599998
"371","2017-01-20",36.77
"372","2017-01-23",37.049999
"373","2017-01-24",37.049999
"374","2017-01-25",36.630001
"375","2017-01-26",36.66
"376","2017-01-27",36.360001
"377","2017-01-30",35.865002
"378","2017-01-31",35.380001
"379","2017-02-01",35.200001
"380","2017-02-02",35.349998
"381","2017-02-03",35.93
"382","2017-02-06",36.619999
"383","2017-02-07",36.869999
"384","2017-02-08",34.52
"385","2017-02-09",34.009998
"386","2017-02-10",34.419998
"387","2017-02-13",35.189999
"388","2017-02-14",36.299999
"389","2017-02-15",36.009998
"390","2017-02-16",35.189999
"391","2017-02-17",35.389999
"392","2017-02-21",35.310001
"393","2017-02-22",35.970001
"394","2017-02-23",35.34
"395","2017-02-24",35.169998
"396","2017-02-27",34.950001
"397","2017-02-28",33.939999
"398","2017-03-01",35.389999
"399","2017-03-02",34.630001
"400","2017-03-03",34.849998
"401","2017-03-06",34.799999
"402","2017-03-07",35.16
"403","2017-03-08",34.970001
"404","2017-03-09",35.220001
"405","2017-03-10",35.299999
"406","2017-03-13",36.130001
"407","2017-03-14",35.919998
"408","2017-03-15",36.75
"409","2017-03-16",36.689999
"410","2017-03-17",36.360001
"411","2017-03-20",36.240002
"412","2017-03-21",35.169998
"413","2017-03-22",35.290001
"414","2017-03-23",33.529999
"415","2017-03-24",33.709999
"416","2017-03-27",33.849998
"417","2017-03-28",32.939999
"418","2017-03-29",33.540001
"419","2017-03-30",33.279999
"420","2017-03-31",33.669998
"421","2017-04-03",33.75
"422","2017-04-04",33.93
"423","2017-04-05",33.470001
"424","2017-04-06",33.91
"425","2017-04-07",34.119999
"426","2017-04-10",34.52
"427","2017-04-11",34.509998
"428","2017-04-12",34.470001
"429","2017-04-13",34.619999
"430","2017-04-17",35.119999
"431","2017-04-18",35.650002
"432","2017-04-19",36.139999
"433","2017-04-20",36.330002
"434","2017-04-21",36.610001
"435","2017-04-24",36.869999
"436","2017-04-25",37.59
"437","2017-04-26",38.619999
"438","2017-04-27",39.549999
"439","2017-04-28",39
"440","2017-05-01",39.919998
"441","2017-05-02",39.75
"442","2017-05-03",39.349998
"443","2017-05-04",40.23
"444","2017-05-05",43.970001
"445","2017-05-08",43.560001
"446","2017-05-09",42.639999
"447","2017-05-10",43.099998
"448","2017-05-11",43.23
"449","2017-05-12",42.869999
"450","2017-05-15",43.290001
"451","2017-05-16",44.389999
"452","2017-05-17",41.369999
"453","2017-05-18",41.529999
"454","2017-05-19",41.040001
"455","2017-05-22",41.27
"456","2017-05-23",42.630001
"457","2017-05-24",43.540001
"458","2017-05-25",43.23
"459","2017-05-26",43.34
"460","2017-05-30",43.490002
"461","2017-05-31",43.52
"462","2017-06-01",44.700001
"463","2017-06-02",45.060001
"464","2017-06-05",44.73
"465","2017-06-06",45.209999
"466","2017-06-07",45.540001
"467","2017-06-08",45.5
"468","2017-06-09",44.439999
"469","2017-06-12",44.439999
"470","2017-06-13",45.240002
"471","2017-06-14",45.759998
"472","2017-06-15",45.57
"473","2017-06-16",45.650002
"474","2017-06-19",46.759998
"475","2017-06-20",47.549999
"476","2017-06-21",48.48
"477","2017-06-22",49.259998
"478","2017-06-23",51.040001
"479","2017-06-26",50.32
"480","2017-06-27",48.18
"481","2017-06-28",48.720001
"482","2017-06-29",48.02
"483","2017-06-30",49.009998
"484","2017-07-03",48.860001
"485","2017-07-05",48.720001
"486","2017-07-06",47.290001
"487","2017-07-07",46.5
"488","2017-07-10",46.150002
"489","2017-07-11",46.150002
"490","2017-07-12",44.32
"491","2017-07-13",44.919998
"492","2017-07-14",46.52
"493","2017-07-17",47.099998
"494","2017-07-18",46.52
"495","2017-07-19",45.630001
"496","2017-07-20",44.560001
"497","2017-07-21",44.43
"498","2017-07-24",44.73
"499","2017-07-25",45.560001
"500","2017-07-26",45.439999
"501","2017-07-27",44.919998
"502","2017-07-28",45.220001
"503","2017-07-31",45.16
"504","2017-08-01",45.470001
"505","2017-08-02",45.459999
"506","2017-08-03",45.419998
"507","2017-08-04",45.240002
"508","2017-08-07",47.5
"509","2017-08-08",47.93
"510","2017-08-09",43.59
"511","2017-08-10",40.5
"512","2017-08-11",40.970001
"513","2017-08-14",41.580002
"514","2017-08-15",40.849998
"515","2017-08-16",40.509998
"516","2017-08-17",38.990002
"517","2017-08-18",38.639999
"518","2017-08-21",38.619999
"519","2017-08-22",38.200001
"520","2017-08-23",38.32
"521","2017-08-24",38.48
"522","2017-08-25",37.919998
"523","2017-08-28",38.209999
"524","2017-08-29",39.439999
"525","2017-08-30",39.400002
"526","2017-08-31",39.619999
"527","2017-09-01",39.669998
"528","2017-09-05",39.040001
"529","2017-09-06",38.799999
"530","2017-09-07",38.84
"531","2017-09-08",37.799999
"532","2017-09-11",39.110001
"533","2017-09-12",40.610001
"534","2017-09-13",39.049999
"535","2017-09-14",40
"536","2017-09-15",40.34
"537","2017-09-18",40.77
"538","2017-09-19",40.02
"539","2017-09-20",40.279999
"540","2017-09-21",39.919998
"541","2017-09-22",39.099998
"542","2017-09-25",39.110001
"543","2017-09-26",39.02
"544","2017-09-27",39.18
"545","2017-09-28",39.619999
"546","2017-09-29",40.209999
"547","2017-10-02",40.599998
"548","2017-10-03",40.950001
"549","2017-10-04",41.91
"550","2017-10-05",41.689999
"551","2017-10-06",42.119999
"552","2017-10-09",42.130001
"553","2017-10-10",41.869999
"554","2017-10-11",41.41
"555","2017-10-12",41.709999
"556","2017-10-13",41.549999
"557","2017-10-16",41.139999
"558","2017-10-17",41.619999
"559","2017-10-18",41.02
"560","2017-10-19",41.189999
"561","2017-10-20",41.25
"562","2017-10-23",40.93
"563","2017-10-24",41.099998
"564","2017-10-25",40.599998
"565","2017-10-26",41.43
"566","2017-10-27",41.139999
"567","2017-10-30",40.880001
"568","2017-10-31",41.279999
"569","2017-11-01",40.299999
"570","2017-11-02",39.509998
"571","2017-11-03",40.48
"572","2017-11-06",40.82
"573","2017-11-07",39.970001
"574","2017-11-08",41.040001
"575","2017-11-09",40.380001
"576","2017-11-10",39.540001
"577","2017-11-13",39.119999
"578","2017-11-14",39.07
"579","2017-11-15",39.869999
"580","2017-11-16",40.869999
"581","2017-11-17",40.889999
"582","2017-11-20",40.939999
"583","2017-11-21",41.360001
"584","2017-11-22",41.700001
"585","2017-11-24",42.029999
"586","2017-11-27",42.59
"587","2017-11-28",42.360001
"588","2017-11-29",40.869999
"589","2017-11-30",41.040001
"590","2017-12-01",40.810001
"591","2017-12-04",39.990002
"592","2017-12-05",40.330002
"593","2017-12-06",40.810001
"594","2017-12-07",41.130001
"595","2017-12-08",40.18
"596","2017-12-11",40.849998
"597","2017-12-12",40.52
"598","2017-12-13",41.77
"599","2017-12-14",40.720001
"600","2017-12-15",41.220001
"601","2017-12-18",41.790001
"602","2017-12-19",43.209999
"603","2017-12-20",43.07
"604","2017-12-21",42.369999
"605","2017-12-22",42.34
"606","2017-12-26",42
"607","2017-12-27",41.59
"608","2017-12-28",41.419998
"609","2017-12-29",40.919998
"610","2018-01-02",42.48
"611","2018-01-03",42.970001
"612","2018-01-04",42.130001
"613","2018-01-05",42.610001
"614","2018-01-08",42.759998
"615","2018-01-09",42.169998
"616","2018-01-10",42.5
"617","2018-01-11",44.529999
"618","2018-01-12",44.529999
"619","2018-01-16",44.400002
"620","2018-01-17",44.540001
"621","2018-01-18",43.970001
"622","2018-01-19",42.580002
"623","2018-01-22",42.93
"624","2018-01-23",43.720001
"625","2018-01-24",43.720001
"626","2018-01-25",44.200001
"627","2018-01-26",46.040001
"628","2018-01-29",45.189999
"629","2018-01-30",44.77
"630","2018-01-31",44.459999
"631","2018-02-01",44.700001
"632","2018-02-02",44.16
"633","2018-02-05",43.93
"634","2018-02-06",43.509998
"635","2018-02-07",44.549999
"636","2018-02-08",46.360001
"637","2018-02-09",45.119999
"638","2018-02-12",44.27
"639","2018-02-13",44.720001
"640","2018-02-14",46.970001
"641","2018-02-15",47.16
"642","2018-02-16",46.849998
"643","2018-02-20",47.419998
"644","2018-02-21",47.57
"645","2018-02-22",47.830002
"646","2018-02-23",46.689999
"647","2018-02-26",46.27
"648","2018-02-27",46.790001
"649","2018-02-28",47.669998
"650","2018-03-01",47.959999
"651","2018-03-02",49.209999
"652","2018-03-05",51.48
"653","2018-03-06",52.849998
"654","2018-03-07",53.950001
"655","2018-03-08",53.77
"656","2018-03-09",55.189999
"657","2018-03-12",56.970001
"658","2018-03-13",57.240002
"659","2018-03-14",58.639999
"660","2018-03-15",58.200001
"661","2018-03-16",58.610001
"662","2018-03-19",57.18
"663","2018-03-20",57.369999
"664","2018-03-21",57.27
"665","2018-03-22",55.580002
"666","2018-03-23",54.220001
"667","2018-03-26",55.799999
"668","2018-03-27",53.700001
"669","2018-03-28",53.470001
"670","2018-03-29",53.799999
"671","2018-04-02",52.990002
"672","2018-04-03",53.52
"673","2018-04-04",53.32
"674","2018-04-05",52.939999
"675","2018-04-06",52.68
"676","2018-04-09",51.740002
"677","2018-04-10",53.549999
"678","2018-04-11",53.209999
"679","2018-04-12",53.599998
"680","2018-04-13",50.099998
"681","2018-04-16",49.610001
"682","2018-04-17",49.650002
"683","2018-04-18",48.810001
"684","2018-04-19",46.959999
"685","2018-04-20",47.18
"686","2018-04-23",47.939999
"687","2018-04-24",47.68
"688","2018-04-25",47.5
"689","2018-04-26",47.310001
"690","2018-04-27",47.259998
"691","2018-04-30",48.490002
"692","2018-05-01",49.720001
"693","2018-05-02",50.830002
"694","2018-05-03",51.509998
"695","2018-05-04",52.849998
"696","2018-05-07",55.91
"697","2018-05-08",55.099998
"698","2018-05-09",56.380001
"699","2018-05-10",55.330002
"700","2018-05-11",54.91
"701","2018-05-14",54.650002
"702","2018-05-15",52.099998
"703","2018-05-16",53
"704","2018-05-17",52.115002
"705","2018-05-18",51.669998
"706","2018-05-21",51.869999
"707","2018-05-22",51.860001
"708","2018-05-23",54.560001
"709","2018-05-24",56
"710","2018-05-25",56.150002
"711","2018-05-29",54.759998
"712","2018-05-30",57.619999
"713","2018-05-31",58.330002
"714","2018-06-01",59.029999
"715","2018-06-04",59.330002
"716","2018-06-05",60.830002
"717","2018-06-06",62.209999
"718","2018-06-07",61.52
"719","2018-06-08",62.43
"720","2018-06-11",62.650002
"721","2018-06-12",64.339996
"722","2018-06-13",63.990002
"723","2018-06-14",65.089996
"724","2018-06-15",65.57
"725","2018-06-18",64.779999
"726","2018-06-19",63.080002
"727","2018-06-20",64.660004
"728","2018-06-21",61.84
"729","2018-06-22",61.459999
"730","2018-06-25",60.75
"731","2018-06-26",60.799999
"732","2018-06-27",60.700001
"733","2018-06-28",58.619999
"734","2018-06-29",59.060001
"735","2018-07-02",60.25
"736","2018-07-03",60.290001
"737","2018-07-05",60.799999
"738","2018-07-06",62.330002
"739","2018-07-09",61.669998
"740","2018-07-10",60.939999
"741","2018-07-11",61.639999
"742","2018-07-12",63.060001
"743","2018-07-13",62.810001
"744","2018-07-16",62.900002
"745","2018-07-17",63.529999
"746","2018-07-18",62.959999
"747","2018-07-19",62.919998
"748","2018-07-20",61.959999
"749","2018-07-23",62.970001
"750","2018-07-24",60.799999
"751","2018-07-25",62.029999
"752","2018-07-26",61.98
"753","2018-07-27",57.779999
"754","2018-07-30",55.720001
"755","2018-07-31",55.700001
"756","2018-08-01",56.68
"757","2018-08-02",57.110001
"758","2018-08-03",57.57
"759","2018-08-06",58.150002
"760","2018-08-07",49.560001
"761","2018-08-08",50.950001
"762","2018-08-09",50.950001
"763","2018-08-10",48.98
"764","2018-08-13",47.34
"765","2018-08-14",48
"766","2018-08-15",46.700001
"767","2018-08-16",46.630001
"768","2018-08-17",46.27
"769","2018-08-20",47.98
"770","2018-08-21",48.470001
"771","2018-08-22",47.900002
"772","2018-08-23",47.470001
"773","2018-08-24",46.970001
"774","2018-08-27",47.740002
"775","2018-08-28",47.93
"776","2018-08-29",47.990002
"777","2018-08-30",48.220001
"778","2018-08-31",48.650002
"779","2018-09-04",47.689999
"780","2018-09-05",47.68
"781","2018-09-06",44.630001
"782","2018-09-07",44.919998
"783","2018-09-10",46.110001
"784","2018-09-11",47.119999
"785","2018-09-12",47.529999
"786","2018-09-13",46.599998
"787","2018-09-14",46.540001
"788","2018-09-17",44.25
"789","2018-09-18",44.639999
"790","2018-09-19",44.110001
"791","2018-09-20",44.669998
"792","2018-09-21",42.810001
"793","2018-09-24",43.014999
"794","2018-09-25",43.720001
"795","2018-09-26",42.48
"796","2018-09-27",43.209999
"797","2018-09-28",44.25
"798","2018-10-01",42.299999
"799","2018-10-02",42.259998
"800","2018-10-03",42.599998
"801","2018-10-04",42.610001
"802","2018-10-05",41.82
"803","2018-10-08",40.91
"804","2018-10-09",39.450001
"805","2018-10-10",38.34
"806","2018-10-11",38.16
"807","2018-10-12",38.560001
"808","2018-10-15",38.939999
"809","2018-10-16",41.310001
"810","2018-10-17",41.5
"811","2018-10-18",40.150002
"812","2018-10-19",39.220001
"813","2018-10-22",40.02
"814","2018-10-23",40.599998
"815","2018-10-24",39.290001
"816","2018-10-25",41.654999
"817","2018-10-26",38.299999
"818","2018-10-29",37.060001
"819","2018-10-30",39.259998
"820","2018-10-31",40.259998
"821","2018-11-01",41.939999
"822","2018-11-02",41.580002
"823","2018-11-05",40.450001
"824","2018-11-06",41.040001
"825","2018-11-07",29.99
"826","2018-11-08",29.41
"827","2018-11-09",30.25
"828","2018-11-12",31.040001
"829","2018-11-13",30.459999
"830","2018-11-14",28.41
"831","2018-11-15",28.049999
"832","2018-11-16",28.91
"833","2018-11-19",27.16
"834","2018-11-20",28.23
"835","2018-11-21",29.18
"836","2018-11-23",29.389999
"837","2018-11-26",32.889999
"838","2018-11-27",33.470001
"839","2018-11-28",35.150002
"840","2018-11-29",36.799999
"841","2018-11-30",36.549999
"842","2018-12-03",37.02
"843","2018-12-04",35.84
"844","2018-12-06",37.02
"845","2018-12-07",36.099998
"846","2018-12-10",36.099998
"847","2018-12-11",36.009998
"848","2018-12-12",35.029999
"849","2018-12-13",32.84
"850","2018-12-14",32.380001
"851","2018-12-17",30.99
"852","2018-12-18",30.83
"853","2018-12-19",30.290001
"854","2018-12-20",29.09
"855","2018-12-21",28.219999
"856","2018-12-24",28.32
"857","2018-12-26",30.82
"858","2018-12-27",32.099998
"859","2018-12-28",31.51
"860","2018-12-31",31.58
"861","2019-01-02",30.35
"862","2019-01-03",29.92
"863","2019-01-04",30.799999
"864","2019-01-07",30.85
"865","2019-01-08",31.76
"866","2019-01-09",32.5
"867","2019-01-10",33.889999
"868","2019-01-11",34.330002
"869","2019-01-14",33.450001
"870","2019-01-15",33.450001
"871","2019-01-16",33.560001
"872","2019-01-17",33.549999
"873","2019-01-18",34
"874","2019-01-22",31.43
"875","2019-01-23",30.84
"876","2019-01-24",31.129999
"877","2019-01-25",32.549999
"878","2019-01-28",32.68
"879","2019-01-29",32.950001
"880","2019-01-30",33.599998
"881","2019-01-31",35.09
"882","2019-02-01",34.240002
"883","2019-02-04",33.900002
"884","2019-02-05",34.709999
"885","2019-02-06",34.080002
"886","2019-02-07",34.259998
"887","2019-02-08",35.439999
"888","2019-02-11",34.290001
"889","2019-02-12",35.990002
"890","2019-02-13",35.790001
"891","2019-02-14",35.970001
"892","2019-02-15",37.18
"893","2019-02-19",36.23
"894","2019-02-20",34.830002
"895","2019-02-21",35.040001
"896","2019-02-22",44.279999
"897","2019-02-25",43.650002
"898","2019-02-26",42.16
"899","2019-02-27",41.700001
"900","2019-02-28",41.799999
"901","2019-03-01",40.360001
"902","2019-03-04",39.950001
"903","2019-03-05",39.59
"904","2019-03-06",38.360001
"905","2019-03-07",37.540001
"906","2019-03-08",38.389999
"907","2019-03-11",40.099998
"908","2019-03-12",39.759998
"909","2019-03-13",39.459999
"910","2019-03-14",38.099998
"911","2019-03-15",37.700001
"912","2019-03-18",37.82
"913","2019-03-19",37.599998
"914","2019-03-20",35.619999
"915","2019-03-21",36.220001
"916","2019-03-22",35.709999
"917","2019-03-25",35.860001
"918","2019-03-26",35.43
"919","2019-03-27",35.27
"920","2019-03-28",34.259998
"921","2019-03-29",34.740002
"922","2019-04-01",35.310001
"923","2019-04-02",36.18
"924","2019-04-03",37.189999
"925","2019-04-04",37.130001
"926","2019-04-05",37.27
"927","2019-04-08",37.59
"928","2019-04-09",37.18
"929","2019-04-10",37.080002
"930","2019-04-11",37.099998
"931","2019-04-12",37.419998
"932","2019-04-15",37.470001
"933","2019-04-16",38.169998
"934","2019-04-17",36.98
"935","2019-04-18",36.279999
"936","2019-04-22",34.919998
"937","2019-04-23",35.669998
"938","2019-04-24",34.57
"939","2019-04-25",34.110001
"940","2019-04-26",34.25
"941","2019-04-29",33.93
"942","2019-04-30",33.400002
"943","2019-05-01",32.490002
"944","2019-05-02",32.330002
"945","2019-05-03",33.849998
"946","2019-05-06",34.43
"947","2019-05-07",33.810001
"948","2019-05-08",34.849998
"949","2019-05-09",34.27
"950","2019-05-10",36
"951","2019-05-13",35.860001
"952","2019-05-14",36.900002
"953","2019-05-15",38.560001
"954","2019-05-16",39.130001
"955","2019-05-17",40.25
