"","date","GENC"
"234","2007-12-05",6.066667
"235","2007-12-06",6.133333
"236","2007-12-07",6
"237","2007-12-10",6
"238","2007-12-11",5.966667
"239","2007-12-12",6.133333
"240","2007-12-13",6.133333
"241","2007-12-14",6.133333
"242","2007-12-17",6.233333
"243","2007-12-18",6.433333
"244","2007-12-19",6.466667
"245","2007-12-20",6.633333
"246","2007-12-21",6.666667
"247","2007-12-24",6.666667
"248","2007-12-26",6.566667
"249","2007-12-27",6.76
"250","2007-12-28",6.666667
"251","2007-12-31",6.833333
"252","2008-01-02",6.9
"253","2008-01-03",6.833333
"254","2008-01-04",6.7
"255","2008-01-07",6.633333
"256","2008-01-08",6.666667
"257","2008-01-09",6.666667
"258","2008-01-10",6.726666
"259","2008-01-11",6.833333
"260","2008-01-14",6.5
"261","2008-01-15",6.6
"262","2008-01-16",6.666667
"263","2008-01-17",6.666667
"264","2008-01-18",6.6
"265","2008-01-22",6.833333
"266","2008-01-23",6.833333
"267","2008-01-24",6.833333
"268","2008-01-25",6.873333
"269","2008-01-28",6.833333
"270","2008-01-29",6.826667
"271","2008-01-30",6.806667
"272","2008-01-31",6.8
"273","2008-02-01",6.8
"274","2008-02-04",7
"275","2008-02-05",6.88
"276","2008-02-06",7.333333
"277","2008-02-07",7.466667
"278","2008-02-08",7.966667
"279","2008-02-11",8.753333
"280","2008-02-12",9.666667
"281","2008-02-13",9.666667
"282","2008-02-14",9.666667
"283","2008-02-15",9.38
"284","2008-02-19",9.926666
"285","2008-02-20",9.633333
"286","2008-02-21",9.666667
"287","2008-02-22",9.866667
"288","2008-02-25",10.833333
"289","2008-02-26",11.833333
"290","2008-02-27",12.46
"291","2008-02-28",12.56
"292","2008-02-29",12
"293","2008-03-03",11.526667
"294","2008-03-04",11.666667
"295","2008-03-05",13.18
"296","2008-03-06",13.226666
"297","2008-03-07",12.693334
"298","2008-03-10",12.593333
"299","2008-03-11",12.066667
"300","2008-03-12",11.993333
"301","2008-03-13",12.166667
"302","2008-03-14",11.333333
"303","2008-03-17",10.42
"304","2008-03-18",11.66
"305","2008-03-19",11.333333
"306","2008-03-20",10.733334
"307","2008-03-24",11.14
"308","2008-03-25",12.766666
"309","2008-03-26",11.933333
"310","2008-03-27",11.64
"311","2008-03-28",11.593333
"312","2008-03-31",11.473333
"313","2008-04-01",11.4
"314","2008-04-02",11.433333
"315","2008-04-03",11.28
"316","2008-04-04",12.466666
"317","2008-04-07",14.233334
"318","2008-04-08",15.5
"319","2008-04-09",14.933333
"320","2008-04-10",14.653334
"321","2008-04-11",15.693334
"322","2008-04-14",17.200001
"323","2008-04-15",17.413334
"324","2008-04-16",17.219999
"325","2008-04-17",16.933332
"326","2008-04-18",18.533333
"327","2008-04-21",20.186666
"328","2008-04-22",19.780001
"329","2008-04-23",18.653334
"330","2008-04-24",16.299999
"331","2008-04-25",18.253334
"332","2008-04-28",19.273333
"333","2008-04-29",17.793333
"334","2008-04-30",17.553333
"335","2008-05-01",18.453333
"336","2008-05-02",19.966667
"337","2008-05-05",20.066668
"338","2008-05-06",19.806667
"339","2008-05-07",21.040001
"340","2008-05-08",21.526667
"341","2008-05-09",21.233334
"342","2008-05-12",12.986667
"343","2008-05-13",11.733334
"344","2008-05-14",11.733334
"345","2008-05-15",11.46
"346","2008-05-16",10.786667
"347","2008-05-19",10.306666
"348","2008-05-20",10.513333
"349","2008-05-21",9.873333
"350","2008-05-22",9.146667
"351","2008-05-23",9.746667
"352","2008-05-27",9.62
"353","2008-05-28",9.666667
"354","2008-05-29",9.24
"355","2008-05-30",9.573334
"356","2008-06-02",9.44
"357","2008-06-03",9.12
"358","2008-06-04",9.173333
"359","2008-06-05",9.28
"360","2008-06-06",9.206667
"361","2008-06-09",8.546667
"362","2008-06-10",8.833333
"363","2008-06-11",8.68
"364","2008-06-12",8.613334
"365","2008-06-13",8.666667
"366","2008-06-16",8.74
"367","2008-06-17",8.8
"368","2008-06-18",8.586667
"369","2008-06-19",8.653334
"370","2008-06-20",8.693334
"371","2008-06-23",8.766666
"372","2008-06-24",8.42
"373","2008-06-25",7.986667
"374","2008-06-26",7.913333
"375","2008-06-27",7.6
"376","2008-06-30",6.96
"377","2008-07-01",6.806667
"378","2008-07-02",6.513333
"379","2008-07-03",5.973333
"380","2008-07-07",6.5
"381","2008-07-08",6.646667
"382","2008-07-09",6.546667
"383","2008-07-10",6.533333
"384","2008-07-11",6.033333
"385","2008-07-14",6.113333
"386","2008-07-15",6.253334
"387","2008-07-16",6.32
"388","2008-07-17",8.02
"389","2008-07-18",10.1
"390","2008-07-21",10.24
"391","2008-07-22",8.153334
"392","2008-07-23",9.533334
"393","2008-07-24",7.646667
"394","2008-07-25",6.733333
"395","2008-07-28",7.533333
"396","2008-07-29",7.313334
"397","2008-07-30",7.686666
"398","2008-07-31",7.353333
"399","2008-08-01",7.02
"400","2008-08-04",6.926667
"401","2008-08-05",6.806667
"402","2008-08-06",7.133333
"403","2008-08-07",6.846667
"404","2008-08-08",6.733333
"405","2008-08-11",6.706666
"406","2008-08-12",6.64
"407","2008-08-13",6.533333
"408","2008-08-14",6.666667
"409","2008-08-15",6.646667
"410","2008-08-18",6.5
"411","2008-08-19",6.353333
"412","2008-08-20",6.113333
"413","2008-08-21",5.933333
"414","2008-08-22",6.093333
"415","2008-08-25",5.94
"416","2008-08-26",5.886667
"417","2008-08-27",6.02
"418","2008-08-28",6.4
"419","2008-08-29",6.36
"420","2008-09-02",6.133333
"421","2008-09-03",6.193333
"422","2008-09-04",5.873333
"423","2008-09-05",5.853333
"424","2008-09-08",5.653333
"425","2008-09-09",5.806667
"426","2008-09-10",5.84
"427","2008-09-11",5.626667
"428","2008-09-12",5.673333
"429","2008-09-15",5.733333
"430","2008-09-16",5.706666
"431","2008-09-17",5.34
"432","2008-09-18",5.386667
"433","2008-09-19",5.626667
"434","2008-09-22",5.64
"435","2008-09-23",5.52
"436","2008-09-24",5.5
"437","2008-09-25",5.4
"438","2008-09-26",5.34
"439","2008-09-29",5.333333
"440","2008-09-30",5.386667
"441","2008-10-01",5.253334
"442","2008-10-02",5.026667
"443","2008-10-03",4.866667
"444","2008-10-06",4.433333
"445","2008-10-07",4.246666
"446","2008-10-08",3.726667
"447","2008-10-09",3.333333
"448","2008-10-10",3.34
"449","2008-10-13",3.773333
"450","2008-10-14",3.906667
"451","2008-10-15",3.653333
"452","2008-10-16",3.706667
"453","2008-10-17",3.5
"454","2008-10-20",3.86
"455","2008-10-21",3.706667
"456","2008-10-22",3.62
"457","2008-10-23",3.626667
"458","2008-10-24",3.66
"459","2008-10-27",3.853333
"460","2008-10-28",3.886667
"461","2008-10-29",3.986667
"462","2008-10-30",4.12
"463","2008-10-31",4.166667
"464","2008-11-03",4.333333
"465","2008-11-04",5.033333
"466","2008-11-05",5.34
"467","2008-11-06",5.066667
"468","2008-11-07",5.12
"469","2008-11-10",4.766667
"470","2008-11-11",4.513333
"471","2008-11-12",4.213333
"472","2008-11-13",4.166667
"473","2008-11-14",4.32
"474","2008-11-17",4.233333
"475","2008-11-18",4.24
"476","2008-11-19",4.006667
"477","2008-11-20",4.026667
"478","2008-11-21",4.073333
"479","2008-11-24",4.493333
"480","2008-11-25",4.44
"481","2008-11-26",4.626667
"482","2008-11-28",4.666667
"483","2008-12-01",4.8
"484","2008-12-02",4.64
"485","2008-12-03",4.64
"486","2008-12-04",4.76
"487","2008-12-05",4.706666
"488","2008-12-08",5.453333
"489","2008-12-09",5.606667
"490","2008-12-10",5.4
"491","2008-12-11",5.12
"492","2008-12-12",5.106667
"493","2008-12-15",5.166667
"494","2008-12-16",5.32
"495","2008-12-17",5.173333
"496","2008-12-18",5.3
"497","2008-12-19",5.213333
"498","2008-12-22",4.813334
"499","2008-12-23",4.606667
"500","2008-12-24",4.673333
"501","2008-12-26",4.686666
"502","2008-12-29",4.733333
"503","2008-12-30",4.72
"504","2008-12-31",4.66
"505","2009-01-02",4.826667
"506","2009-01-05",5
"507","2009-01-06",5.333333
"508","2009-01-07",5.406667
"509","2009-01-08",5.406667
"510","2009-01-09",5.413333
"511","2009-01-12",5.146667
"512","2009-01-13",5.106667
"513","2009-01-14",4.933333
"514","2009-01-15",5.14
"515","2009-01-16",4.906667
"516","2009-01-20",5.313334
"517","2009-01-21",5.346667
"518","2009-01-22",5.466667
"519","2009-01-23",5.226666
"520","2009-01-26",5.3
"521","2009-01-27",5.34
"522","2009-01-28",5.32
"523","2009-01-29",5.333333
"524","2009-01-30",5.28
"525","2009-02-02",5.333333
"526","2009-02-03",5.393333
"527","2009-02-04",5.3
"528","2009-02-05",5.506667
"529","2009-02-06",5.346667
"530","2009-02-09",5.326667
"531","2009-02-10",5.22
"532","2009-02-11",5.373333
"533","2009-02-12",5.193333
"534","2009-02-13",5.173333
"535","2009-02-17",4.933333
"536","2009-02-18",4.666667
"537","2009-02-19",4.226666
"538","2009-02-20",4.18
"539","2009-02-23",4.046667
"540","2009-02-24",4.106667
"541","2009-02-25",4.066667
"542","2009-02-26",4.286667
"543","2009-02-27",4.26
"544","2009-03-02",4.04
"545","2009-03-03",3.96
"546","2009-03-04",4
"547","2009-03-05",3.886667
"548","2009-03-06",3.966667
"549","2009-03-09",3.92
"550","2009-03-10",4.006667
"551","2009-03-11",3.873333
"552","2009-03-12",4.193333
"553","2009-03-13",4.373333
"554","2009-03-16",4.226666
"555","2009-03-17",4.54
"556","2009-03-18",4.206666
"557","2009-03-19",4.306667
"558","2009-03-20",4.213333
"559","2009-03-23",4.26
"560","2009-03-24",4.206666
"561","2009-03-25",4.373333
"562","2009-03-26",4.646667
"563","2009-03-27",4.873333
"564","2009-03-30",4.593333
"565","2009-03-31",4.52
"566","2009-04-01",4.553333
"567","2009-04-02",4.773334
"568","2009-04-03",4.813334
"569","2009-04-06",4.546667
"570","2009-04-07",4.453333
"571","2009-04-08",4.533333
"572","2009-04-09",4.706666
"573","2009-04-13",4.666667
"574","2009-04-14",4.826667
"575","2009-04-15",4.72
"576","2009-04-16",4.733333
"577","2009-04-17",4.7
"578","2009-04-20",4.58
"579","2009-04-21",4.7
"580","2009-04-22",5.033333
"581","2009-04-23",4.993333
"582","2009-04-24",5.033333
"583","2009-04-27",5.253334
"584","2009-04-28",5.013333
"585","2009-04-29",5.22
"586","2009-04-30",5.56
"587","2009-05-01",5.48
"588","2009-05-04",5.713333
"589","2009-05-05",5.626667
"590","2009-05-06",5.466667
"591","2009-05-07",5.18
"592","2009-05-08",5.3
"593","2009-05-11",5.34
"594","2009-05-12",5.253334
"595","2009-05-13",4.94
"596","2009-05-14",4.973333
"597","2009-05-15",5.033333
"598","2009-05-18",5.106667
"599","2009-05-19",5.006667
"600","2009-05-20",5.113333
"601","2009-05-21",5.14
"602","2009-05-22",5.106667
"603","2009-05-26",5.266667
"604","2009-05-27",5.233333
"605","2009-05-28",5.233333
"606","2009-05-29",5.233333
"607","2009-06-01",5.073333
"608","2009-06-02",4.846667
"609","2009-06-03",5.066667
"610","2009-06-04",5.06
"611","2009-06-05",5
"612","2009-06-08",4.993333
"613","2009-06-09",4.993333
"614","2009-06-10",4.866667
"615","2009-06-11",5.066667
"616","2009-06-12",4.973333
"617","2009-06-15",4.72
"618","2009-06-16",4.78
"619","2009-06-17",4.78
"620","2009-06-18",4.773334
"621","2009-06-19",4.753334
"622","2009-06-22",4.74
"623","2009-06-23",4.66
"624","2009-06-24",4.706666
"625","2009-06-25",4.733333
"626","2009-06-26",4.266667
"627","2009-06-29",4.466667
"628","2009-06-30",4.533333
"629","2009-07-01",4.6
"630","2009-07-02",4.74
"631","2009-07-06",4.646667
"632","2009-07-07",4.6
"633","2009-07-08",4.573333
"634","2009-07-09",4.473333
"635","2009-07-10",4.4
"636","2009-07-13",4.46
"637","2009-07-14",4.32
"638","2009-07-15",4.253334
"639","2009-07-16",4.306667
"640","2009-07-17",4.533333
"641","2009-07-20",4.633333
"642","2009-07-21",4.566667
"643","2009-07-22",4.606667
"644","2009-07-23",4.573333
"645","2009-07-24",4.446667
"646","2009-07-27",4.573333
"647","2009-07-28",4.473333
"648","2009-07-29",4.666667
"649","2009-07-30",4.62
"650","2009-07-31",4.533333
"651","2009-08-03",4.74
"652","2009-08-04",4.766667
"653","2009-08-05",4.746666
"654","2009-08-06",4.733333
"655","2009-08-07",4.78
"656","2009-08-10",4.573333
"657","2009-08-11",4.68
"658","2009-08-12",4.733333
"659","2009-08-13",4.686666
"660","2009-08-14",4.7
"661","2009-08-17",4.746666
"662","2009-08-18",4.806667
"663","2009-08-19",4.833333
"664","2009-08-20",4.886667
"665","2009-08-21",4.9
"666","2009-08-24",4.866667
"667","2009-08-25",4.893333
"668","2009-08-26",4.866667
"669","2009-08-27",4.693333
"670","2009-08-28",4.8
"671","2009-08-31",4.86
"672","2009-09-01",4.96
"673","2009-09-02",4.9
"674","2009-09-03",4.966667
"675","2009-09-04",5.113333
"676","2009-09-08",4.993333
"677","2009-09-09",5.033333
"678","2009-09-10",5.013333
"679","2009-09-11",5.046667
"680","2009-09-14",5.093333
"681","2009-09-15",5.16
"682","2009-09-16",5.14
"683","2009-09-17",5.4
"684","2009-09-18",5.373333
"685","2009-09-21",5.4
"686","2009-09-22",5.393333
"687","2009-09-23",5.4
"688","2009-09-24",5.34
"689","2009-09-25",5.44
"690","2009-09-28",5.56
"691","2009-09-29",5.566667
"692","2009-09-30",5.733333
"693","2009-10-01",5.68
"694","2009-10-02",5.7
"695","2009-10-05",5.62
"696","2009-10-06",5.646667
"697","2009-10-07",5.366667
"698","2009-10-08",5.366667
"699","2009-10-09",5.313334
"700","2009-10-12",5.233333
"701","2009-10-13",5.18
"702","2009-10-14",5.213333
"703","2009-10-15",5.293334
"704","2009-10-16",5.32
"705","2009-10-19",5.413333
"706","2009-10-20",5.32
"707","2009-10-21",5.22
"708","2009-10-22",5.48
"709","2009-10-23",5.48
"710","2009-10-26",5.48
"711","2009-10-27",5.3
"712","2009-10-28",5.066667
"713","2009-10-29",5.166667
"714","2009-10-30",5
"715","2009-11-02",4.973333
"716","2009-11-03",4.826667
"717","2009-11-04",5.04
"718","2009-11-05",4.926667
"719","2009-11-06",5
"720","2009-11-09",5.026667
"721","2009-11-10",4.88
"722","2009-11-11",4.933333
"723","2009-11-12",4.866667
"724","2009-11-13",4.8
"725","2009-11-16",4.773334
"726","2009-11-17",4.78
"727","2009-11-18",4.833333
"728","2009-11-19",4.733333
"729","2009-11-20",4.826667
"730","2009-11-23",4.92
"731","2009-11-24",4.973333
"732","2009-11-25",4.946667
"733","2009-11-27",4.94
"734","2009-11-30",4.9
"735","2009-12-01",5.126667
"736","2009-12-02",5.053333
"737","2009-12-03",4.906667
"738","2009-12-04",4.813334
"739","2009-12-07",4.813334
"740","2009-12-08",4.92
"741","2009-12-09",4.866667
"742","2009-12-10",4.866667
"743","2009-12-11",4.753334
"744","2009-12-14",4.746666
"745","2009-12-15",4.746666
"746","2009-12-16",4.82
"747","2009-12-17",4.7
"748","2009-12-18",4.766667
"749","2009-12-21",4.8
"750","2009-12-22",4.833333
"751","2009-12-23",4.833333
"752","2009-12-24",4.833333
"753","2009-12-28",5.013333
"754","2009-12-29",5.06
"755","2009-12-30",4.986667
"756","2009-12-31",4.98
"757","2010-01-04",4.84
"758","2010-01-05",5.006667
"759","2010-01-06",4.973333
"760","2010-01-07",4.833333
"761","2010-01-08",4.84
"762","2010-01-11",4.866667
"763","2010-01-12",4.866667
"764","2010-01-13",4.866667
"765","2010-01-14",4.966667
"766","2010-01-15",4.966667
"767","2010-01-19",4.86
"768","2010-01-20",4.94
"769","2010-01-21",4.9
"770","2010-01-22",4.933333
"771","2010-01-25",4.846667
"772","2010-01-26",4.72
"773","2010-01-27",4.7
"774","2010-01-28",4.653333
"775","2010-01-29",4.633333
"776","2010-02-01",4.606667
"777","2010-02-02",4.706666
"778","2010-02-03",4.74
"779","2010-02-04",4.733333
"780","2010-02-05",4.66
"781","2010-02-08",4.6
"782","2010-02-09",4.66
"783","2010-02-10",4.666667
"784","2010-02-11",4.68
"785","2010-02-12",4.766667
"786","2010-02-16",4.733333
"787","2010-02-17",4.733333
"788","2010-02-18",4.78
"789","2010-02-19",4.78
"790","2010-02-22",4.766667
"791","2010-02-23",4.78
"792","2010-02-24",4.793334
"793","2010-02-25",4.733333
"794","2010-02-26",4.746666
"795","2010-03-01",4.673333
"796","2010-03-02",4.72
"797","2010-03-03",4.766667
"798","2010-03-04",4.793334
"799","2010-03-05",4.82
"800","2010-03-08",5.08
"801","2010-03-09",5.06
"802","2010-03-10",5.193333
"803","2010-03-11",5.193333
"804","2010-03-12",5.133333
"805","2010-03-15",5.133333
"806","2010-03-16",5.053333
"807","2010-03-17",5.153333
"808","2010-03-18",5.146667
"809","2010-03-19",5.2
"810","2010-03-22",5.14
"811","2010-03-23",5.093333
"812","2010-03-24",5.1
"813","2010-03-25",5.073333
"814","2010-03-26",5.093333
"815","2010-03-29",5.113333
"816","2010-03-30",5.026667
"817","2010-03-31",4.946667
"818","2010-04-01",4.94
"819","2010-04-05",4.866667
"820","2010-04-06",4.933333
"821","2010-04-07",4.946667
"822","2010-04-08",5.066667
"823","2010-04-09",5.033333
"824","2010-04-12",5
"825","2010-04-13",5.006667
"826","2010-04-14",4.986667
"827","2010-04-15",5.12
"828","2010-04-16",5.08
"829","2010-04-19",5.16
"830","2010-04-20",5.133333
"831","2010-04-21",5.14
"832","2010-04-22",5.093333
"833","2010-04-23",5.14
"834","2010-04-26",5.2
"835","2010-04-27",5.206666
"836","2010-04-28",5.266667
"837","2010-04-29",5.26
"838","2010-04-30",5.226666
"839","2010-05-03",5.22
"840","2010-05-04",5.213333
"841","2010-05-05",5.18
"842","2010-05-06",5.18
"843","2010-05-07",4.966667
"844","2010-05-10",5.02
"845","2010-05-11",5.266667
"846","2010-05-12",5.373333
"847","2010-05-13",5.326667
"848","2010-05-14",5.3
"849","2010-05-17",5.333333
"850","2010-05-18",5.366667
"851","2010-05-19",5.4
"852","2010-05-20",5.333333
"853","2010-05-21",5.293334
"854","2010-05-24",5.2
"855","2010-05-25",5.186666
"856","2010-05-26",5.14
"857","2010-05-27",5.226666
"858","2010-05-28",5.16
"859","2010-06-01",5.16
"860","2010-06-02",5.186666
"861","2010-06-03",5.18
"862","2010-06-04",5.2
"863","2010-06-07",5.166667
"864","2010-06-08",5.14
"865","2010-06-09",5.14
"866","2010-06-10",5.12
"867","2010-06-11",5.066667
"868","2010-06-14",5.08
"869","2010-06-15",5.113333
"870","2010-06-16",5.146667
"871","2010-06-17",5.2
"872","2010-06-18",5.2
"873","2010-06-21",5.28
"874","2010-06-22",5.306667
"875","2010-06-23",5.28
"876","2010-06-24",5.266667
"877","2010-06-25",5.22
"878","2010-06-28",5.193333
"879","2010-06-29",5.046667
"880","2010-06-30",5.053333
"881","2010-07-01",5
"882","2010-07-02",4.926667
"883","2010-07-06",4.746666
"884","2010-07-07",4.8
"885","2010-07-08",4.82
"886","2010-07-09",4.773334
"887","2010-07-12",4.78
"888","2010-07-13",4.813334
"889","2010-07-14",4.846667
"890","2010-07-15",4.933333
"891","2010-07-16",4.933333
"892","2010-07-19",4.793334
"893","2010-07-20",5.086667
"894","2010-07-21",5.073333
"895","2010-07-22",5.066667
"896","2010-07-23",5.08
"897","2010-07-26",5.173333
"898","2010-07-27",5.18
"899","2010-07-28",5.18
"900","2010-07-29",5.133333
"901","2010-07-30",5.086667
"902","2010-08-02",5.08
"903","2010-08-03",5
"904","2010-08-04",4.92
"905","2010-08-05",5
"906","2010-08-06",5.02
"907","2010-08-09",4.953333
"908","2010-08-10",4.966667
"909","2010-08-11",4.966667
"910","2010-08-12",4.953333
"911","2010-08-13",4.966667
"912","2010-08-16",4.926667
"913","2010-08-17",4.853333
"914","2010-08-18",4.833333
"915","2010-08-19",4.813334
"916","2010-08-20",4.773334
"917","2010-08-23",4.713333
"918","2010-08-24",4.666667
"919","2010-08-25",4.766667
"920","2010-08-26",4.72
"921","2010-08-27",4.733333
"922","2010-08-30",4.72
"923","2010-08-31",4.673333
"924","2010-09-01",4.666667
"925","2010-09-02",4.7
"926","2010-09-03",4.833333
"927","2010-09-07",4.853333
"928","2010-09-08",4.733333
"929","2010-09-09",4.733333
"930","2010-09-10",4.733333
"931","2010-09-13",4.793334
"932","2010-09-14",4.793334
"933","2010-09-15",4.733333
"934","2010-09-16",4.766667
"935","2010-09-17",4.8
"936","2010-09-20",4.733333
"937","2010-09-21",4.74
"938","2010-09-22",4.793334
"939","2010-09-23",4.8
"940","2010-09-24",4.753334
"941","2010-09-27",4.733333
"942","2010-09-28",4.78
"943","2010-09-29",4.74
"944","2010-09-30",4.76
"945","2010-10-01",4.74
"946","2010-10-04",4.833333
"947","2010-10-05",4.833333
"948","2010-10-06",4.9
"949","2010-10-07",4.966667
"950","2010-10-08",4.966667
"951","2010-10-11",5.08
"952","2010-10-12",5.033333
"953","2010-10-13",4.886667
"954","2010-10-14",4.913333
"955","2010-10-15",4.906667
"956","2010-10-18",4.906667
