"","date","JHG"
"308","2018-08-16",27.709999
"309","2018-08-17",27.9
"310","2018-08-20",28.049999
"311","2018-08-21",28.18
"312","2018-08-22",28.139999
"313","2018-08-23",28.09
"314","2018-08-24",28.17
"315","2018-08-27",28.530001
"316","2018-08-28",28.67
"317","2018-08-29",28.700001
"318","2018-08-30",28.32
"319","2018-08-31",28.25
"320","2018-09-04",27.940001
"321","2018-09-05",27.83
"322","2018-09-06",27.639999
"323","2018-09-07",27.620001
"324","2018-09-10",28.33
"325","2018-09-11",27.99
"326","2018-09-12",28.059999
"327","2018-09-13",27.51
"328","2018-09-14",27.639999
"329","2018-09-17",27.4
"330","2018-09-18",27.540001
"331","2018-09-19",28.040001
"332","2018-09-20",28.139999
"333","2018-09-21",27.93
"334","2018-09-24",27.969999
"335","2018-09-25",27.4
"336","2018-09-26",27.17
"337","2018-09-27",27.139999
"338","2018-09-28",26.959999
"339","2018-10-01",26.6
"340","2018-10-02",26.139999
"341","2018-10-03",26.15
"342","2018-10-04",26.07
"343","2018-10-05",25.870001
"344","2018-10-08",25.5
"345","2018-10-09",25
"346","2018-10-10",24.17
"347","2018-10-11",23.790001
"348","2018-10-12",23.74
"349","2018-10-15",24.07
"350","2018-10-16",24.1
"351","2018-10-17",24.280001
"352","2018-10-18",23.639999
"353","2018-10-19",23.799999
"354","2018-10-22",23.780001
"355","2018-10-23",23.51
"356","2018-10-24",22.940001
"357","2018-10-25",23.83
"358","2018-10-26",23.68
"359","2018-10-29",23.84
"360","2018-10-30",24.51
"361","2018-10-31",24.57
"362","2018-11-01",23.85
"363","2018-11-02",24.059999
"364","2018-11-05",24.33
"365","2018-11-06",24.290001
"366","2018-11-07",24.26
"367","2018-11-08",23.700001
"368","2018-11-09",23.379999
"369","2018-11-12",23.059999
"370","2018-11-13",22.75
"371","2018-11-14",22.98
"372","2018-11-15",23.34
"373","2018-11-16",23.440001
"374","2018-11-19",23.620001
"375","2018-11-20",23.02
"376","2018-11-21",23.57
"377","2018-11-23",23.57
"378","2018-11-26",23.809999
"379","2018-11-27",23.24
"380","2018-11-28",23.370001
"381","2018-11-29",23.290001
"382","2018-11-30",23.4
"383","2018-12-03",23.540001
"384","2018-12-04",22.790001
"385","2018-12-06",21.700001
"386","2018-12-07",21.139999
"387","2018-12-10",20.299999
"388","2018-12-11",20.02
"389","2018-12-12",20.370001
"390","2018-12-13",20.07
"391","2018-12-14",19.75
"392","2018-12-17",19.790001
"393","2018-12-18",19.77
"394","2018-12-19",19.209999
"395","2018-12-20",19.700001
"396","2018-12-21",19.48
"397","2018-12-24",19.209999
"398","2018-12-26",20.030001
"399","2018-12-27",20.25
"400","2018-12-28",20.469999
"401","2018-12-31",20.719999
"402","2019-01-02",20.65
"403","2019-01-03",20.610001
"404","2019-01-04",20.799999
"405","2019-01-07",21.27
"406","2019-01-08",21.459999
"407","2019-01-09",21.24
"408","2019-01-10",21.389999
"409","2019-01-11",21.370001
"410","2019-01-14",20.98
"411","2019-01-15",21.129999
"412","2019-01-16",21.57
"413","2019-01-17",21.620001
"414","2019-01-18",22.200001
"415","2019-01-22",22
"416","2019-01-23",21.959999
"417","2019-01-24",21.959999
"418","2019-01-25",22.35
"419","2019-01-28",22.540001
"420","2019-01-29",22.26
"421","2019-01-30",22.02
"422","2019-01-31",21.83
"423","2019-02-01",22.1
"424","2019-02-04",22.030001
"425","2019-02-05",22.049999
"426","2019-02-06",22.540001
"427","2019-02-07",23.17
"428","2019-02-08",22.700001
"429","2019-02-11",22.66
"430","2019-02-12",22.940001
"431","2019-02-13",23.5
"432","2019-02-14",23.24
"433","2019-02-15",23.77
"434","2019-02-19",24.290001
"435","2019-02-20",24.82
"436","2019-02-21",24.059999
"437","2019-02-22",24.280001
"438","2019-02-25",24.280001
"439","2019-02-26",24.58
"440","2019-02-27",24.799999
"441","2019-02-28",24.5
"442","2019-03-01",24.700001
"443","2019-03-04",24.43
"444","2019-03-05",24.41
"445","2019-03-06",24.059999
"446","2019-03-07",23.57
"447","2019-03-08",23.610001
"448","2019-03-11",24.41
"449","2019-03-12",24.559999
"450","2019-03-13",24.83
"451","2019-03-14",24.43
"452","2019-03-15",24.799999
"453","2019-03-18",25.469999
"454","2019-03-19",25.16
"455","2019-03-20",24.780001
"456","2019-03-21",24.870001
"457","2019-03-22",24.17
"458","2019-03-25",23.98
"459","2019-03-26",24.860001
"460","2019-03-27",24.719999
"461","2019-03-28",24.82
"462","2019-03-29",24.98
"463","2019-04-01",25.370001
"464","2019-04-02",25.209999
"465","2019-04-03",25.360001
"466","2019-04-04",25.299999
"467","2019-04-05",25.34
"468","2019-04-08",25.17
"469","2019-04-09",24.190001
"470","2019-04-10",24.389999
"471","2019-04-11",24.450001
"472","2019-04-12",24.799999
"473","2019-04-15",24.9
"474","2019-04-16",25.59
"475","2019-04-17",25.5
"476","2019-04-18",25.530001
"477","2019-04-22",25.58
"478","2019-04-23",25.620001
"479","2019-04-24",25.65
"480","2019-04-25",25.35
"481","2019-04-26",25.5
"482","2019-04-29",25.190001
"483","2019-04-30",25.07
"484","2019-05-01",25.120001
"485","2019-05-02",23.48
"486","2019-05-03",22.540001
"487","2019-05-06",22.4
"488","2019-05-07",22.280001
"489","2019-05-08",22.5
"490","2019-05-09",22.5
"491","2019-05-10",22.129999
"492","2019-05-13",21.18
"493","2019-05-14",21.15
"494","2019-05-15",21.51
"495","2019-05-16",21.530001
"496","2019-05-17",21.280001
"497","2019-05-20",21.219999
"498","2019-05-21",21.610001
"499","2019-05-22",21.719999
"500","2019-05-23",21.48
"501","2019-05-24",21.68
"502","2019-05-28",21.360001
"503","2019-05-29",21.34
"504","2019-05-30",21.09
"505","2019-05-31",20.32
"506","2019-06-03",20.23
"507","2019-06-04",20.889999
"508","2019-06-05",20.59
"509","2019-06-06",21.120001
"510","2019-06-07",21.709999
"511","2019-06-10",21.870001
"512","2019-06-11",21.34
"513","2019-06-12",21.43
"514","2019-06-13",21.469999
"515","2019-06-14",21.35
"516","2019-06-17",20.85
"517","2019-06-18",21.4
"518","2019-06-19",21.5
"519","2019-06-20",21.75
"520","2019-06-21",21.299999
"521","2019-06-24",21.58
"522","2019-06-25",20.9
"523","2019-06-26",21.01
"524","2019-06-27",21.290001
"525","2019-06-28",21.4
"526","2019-07-01",21.620001
"527","2019-07-02",21.459999
"528","2019-07-03",21.74
"529","2019-07-05",22.01
"530","2019-07-08",22
"531","2019-07-09",22.27
"532","2019-07-10",22.52
"533","2019-07-11",22.959999
"534","2019-07-12",23.030001
"535","2019-07-15",22.84
"536","2019-07-16",22.65
"537","2019-07-17",22.34
"538","2019-07-18",22.6
"539","2019-07-19",22.690001
"540","2019-07-22",22.559999
"541","2019-07-23",22.99
"542","2019-07-24",23.030001
"543","2019-07-25",22.940001
"544","2019-07-26",22.959999
"545","2019-07-29",22.43
"546","2019-07-30",22.18
"547","2019-07-31",20.07
"548","2019-08-01",19.200001
"549","2019-08-02",19.379999
"550","2019-08-05",19.280001
"551","2019-08-06",19.459999
"552","2019-08-07",19.450001
"553","2019-08-08",19.99
"554","2019-08-09",18.84
"555","2019-08-12",18.450001
"556","2019-08-13",18.48
"557","2019-08-14",17.799999
"558","2019-08-15",17.780001
"559","2019-08-16",18.16
"560","2019-08-19",18.49
"561","2019-08-20",18.190001
"562","2019-08-21",18.450001
"563","2019-08-22",18.549999
"564","2019-08-23",18.299999
"565","2019-08-26",18.530001
"566","2019-08-27",18.42
"567","2019-08-28",18.6
"568","2019-08-29",18.84
"569","2019-08-30",19.110001
"570","2019-09-03",18.879999
"571","2019-09-04",19.209999
"572","2019-09-05",20
"573","2019-09-06",20.129999
"574","2019-09-09",20.809999
"575","2019-09-10",21.200001
"576","2019-09-11",21.82
"577","2019-09-12",21.690001
"578","2019-09-13",21.809999
"579","2019-09-16",21.950001
"580","2019-09-17",21.950001
"581","2019-09-18",21.610001
"582","2019-09-19",21.809999
"583","2019-09-20",21.629999
"584","2019-09-23",21.870001
"585","2019-09-24",21.73
"586","2019-09-25",21.98
"587","2019-09-26",22.200001
"588","2019-09-27",22.120001
"589","2019-09-30",22.459999
"590","2019-10-01",21.98
"591","2019-10-02",21.58
"592","2019-10-03",21.18
"593","2019-10-04",21.17
"594","2019-10-07",20.59
"595","2019-10-08",20.059999
"596","2019-10-09",20.33
"597","2019-10-10",20.6
"598","2019-10-11",21.41
"599","2019-10-14",21.5
"600","2019-10-15",21.92
"601","2019-10-16",22.049999
"602","2019-10-17",22.549999
"603","2019-10-18",22.620001
"604","2019-10-21",22.690001
"605","2019-10-22",22.52
"606","2019-10-23",23.16
"607","2019-10-24",22.940001
"608","2019-10-25",22.85
"609","2019-10-28",23.58
"610","2019-10-29",23.76
"611","2019-10-30",23.35
"612","2019-10-31",23.129999
"613","2019-11-01",23.66
"614","2019-11-04",24.209999
"615","2019-11-05",25.08
"616","2019-11-06",24.67
"617","2019-11-07",24.35
"618","2019-11-08",24.799999
"619","2019-11-11",24.879999
"620","2019-11-12",25.209999
"621","2019-11-13",24.790001
"622","2019-11-14",24.719999
"623","2019-11-15",24.82
"624","2019-11-18",24.9
"625","2019-11-19",25.18
"626","2019-11-20",25.040001
"627","2019-11-21",24.709999
"628","2019-11-22",24.950001
"629","2019-11-25",25.389999
"630","2019-11-26",25.139999
"631","2019-11-27",25.360001
"632","2019-11-29",25.4
"633","2019-12-02",25.25
"634","2019-12-03",24.879999
"635","2019-12-04",24.84
"636","2019-12-05",24.950001
"637","2019-12-06",24.879999
"638","2019-12-09",24.610001
"639","2019-12-10",24.4
"640","2019-12-11",24.450001
"641","2019-12-12",25.1
"642","2019-12-13",24.870001
"643","2019-12-16",24.889999
"644","2019-12-17",24.799999
"645","2019-12-18",24.77
"646","2019-12-19",24.959999
"647","2019-12-20",24.860001
"648","2019-12-23",24.74
"649","2019-12-24",24.629999
"650","2019-12-26",24.74
"651","2019-12-27",24.58
"652","2019-12-30",24.57
"653","2019-12-31",24.450001
"654","2020-01-02",24.51
"655","2020-01-03",24.110001
"656","2020-01-06",24.01
"657","2020-01-07",24.219999
"658","2020-01-08",23.950001
"659","2020-01-09",24.450001
"660","2020-01-10",24.540001
"661","2020-01-13",25.09
"662","2020-01-14",24.82
"663","2020-01-15",24.969999
"664","2020-01-16",25.299999
"665","2020-01-17",25.15
"666","2020-01-21",24.799999
"667","2020-01-22",25.040001
"668","2020-01-23",25.27
"669","2020-01-24",25.26
"670","2020-01-27",24.709999
"671","2020-01-28",25.290001
"672","2020-01-29",25.799999
"673","2020-01-30",25.65
"674","2020-01-31",25.27
"675","2020-02-03",25.51
"676","2020-02-04",25.209999
"677","2020-02-05",26.610001
"678","2020-02-06",26.940001
"679","2020-02-07",26.16
"680","2020-02-10",26.16
"681","2020-02-11",26.48
"682","2020-02-12",27.059999
"683","2020-02-13",26.41
"684","2020-02-14",25.26
"685","2020-02-18",25.57
"686","2020-02-19",26.49
"687","2020-02-20",26.540001
"688","2020-02-21",26.02
"689","2020-02-24",24.98
"690","2020-02-25",24.139999
"691","2020-02-26",23.43
"692","2020-02-27",21.610001
"693","2020-02-28",21.200001
"694","2020-03-02",21.66
"695","2020-03-03",20.43
"696","2020-03-04",21.190001
"697","2020-03-05",19.34
"698","2020-03-06",19.35
"699","2020-03-09",17.719999
"700","2020-03-10",18.99
"701","2020-03-11",16.709999
"702","2020-03-12",14.67
"703","2020-03-13",16.219999
"704","2020-03-16",14.25
"705","2020-03-17",15.38
"706","2020-03-18",14.3
"707","2020-03-19",15
"708","2020-03-20",14.05
"709","2020-03-23",11.98
"710","2020-03-24",13.68
"711","2020-03-25",14.3
"712","2020-03-26",15.43
"713","2020-03-27",14.71
"714","2020-03-30",15.6
"715","2020-03-31",15.32
"716","2020-04-01",14.25
"717","2020-04-02",15.02
"718","2020-04-03",14.1
"719","2020-04-06",15.65
"720","2020-04-07",15.83
"721","2020-04-08",16.290001
"722","2020-04-09",16.27
"723","2020-04-13",15.84
"724","2020-04-14",16.07
"725","2020-04-15",15.36
"726","2020-04-16",15.12
"727","2020-04-17",15.9
"728","2020-04-20",15.5
"729","2020-04-21",15.12
"730","2020-04-22",15.17
"731","2020-04-23",14.77
"732","2020-04-24",14.71
"733","2020-04-27",15.65
"734","2020-04-28",15.97
"735","2020-04-29",16.059999
"736","2020-04-30",17.9
"737","2020-05-01",17.540001
"738","2020-05-04",18.24
"739","2020-05-05",18.200001
"740","2020-05-06",17.639999
"741","2020-05-07",18.530001
"742","2020-05-08",19.280001
"743","2020-05-11",19.549999
"744","2020-05-12",18.700001
"745","2020-05-13",17.620001
"746","2020-05-14",18.02
"747","2020-05-15",17.639999
"748","2020-05-18",18.969999
"749","2020-05-19",19.219999
"750","2020-05-20",20.25
"751","2020-05-21",20.379999
"752","2020-05-22",20.42
"753","2020-05-26",21.59
"754","2020-05-27",22.09
"755","2020-05-28",21.889999
"756","2020-05-29",21.559999
"757","2020-06-01",22.139999
"758","2020-06-02",22.540001
"759","2020-06-03",23.4
"760","2020-06-04",24.41
"761","2020-06-05",24.75
"762","2020-06-08",25.91
"763","2020-06-09",25.27
"764","2020-06-10",24.790001
"765","2020-06-11",22.780001
"766","2020-06-12",22.59
"767","2020-06-15",22.610001
"768","2020-06-16",22.84
"769","2020-06-17",22.530001
"770","2020-06-18",22.41
"771","2020-06-19",22.450001
"772","2020-06-22",22.26
"773","2020-06-23",22.059999
"774","2020-06-24",21.1
"775","2020-06-25",21.450001
"776","2020-06-26",20.360001
"777","2020-06-29",21.01
"778","2020-06-30",21.16
"779","2020-07-01",20.33
"780","2020-07-02",20.629999
"781","2020-07-06",21.25
"782","2020-07-07",21.01
"783","2020-07-08",21.18
"784","2020-07-09",19.879999
"785","2020-07-10",20.4
"786","2020-07-13",20.290001
"787","2020-07-14",20.610001
"788","2020-07-15",21.42
"789","2020-07-16",21.209999
"790","2020-07-17",21.07
"791","2020-07-20",20.99
"792","2020-07-21",22.040001
"793","2020-07-22",22.049999
"794","2020-07-23",22.25
"795","2020-07-24",22.040001
"796","2020-07-27",22.4
"797","2020-07-28",22.040001
"798","2020-07-29",21.629999
"799","2020-07-30",20.959999
"800","2020-07-31",20.889999
"801","2020-08-03",20.940001
"802","2020-08-04",20.780001
"803","2020-08-05",21.389999
"804","2020-08-06",21.07
"805","2020-08-07",21.18
"806","2020-08-10",21
"807","2020-08-11",21.190001
"808","2020-08-12",21.110001
"809","2020-08-13",20.9
"810","2020-08-14",20.75
"811","2020-08-17",21.01
"812","2020-08-18",21.07
"813","2020-08-19",20.9
"814","2020-08-20",20.23
"815","2020-08-21",20.209999
"816","2020-08-24",20.879999
"817","2020-08-25",20.950001
"818","2020-08-26",20.75
"819","2020-08-27",21.01
"820","2020-08-28",21.030001
"821","2020-08-31",20.719999
"822","2020-09-01",20.52
"823","2020-09-02",21.049999
"824","2020-09-03",20.65
"825","2020-09-04",20.42
"826","2020-09-08",19.57
"827","2020-09-09",19.74
"828","2020-09-10",19.24
"829","2020-09-11",19.209999
"830","2020-09-14",19.219999
"831","2020-09-15",19.299999
"832","2020-09-16",20.030001
"833","2020-09-17",19.950001
"834","2020-09-18",19.870001
"835","2020-09-21",19.139999
"836","2020-09-22",19.190001
"837","2020-09-23",19.67
"838","2020-09-24",19.870001
"839","2020-09-25",20.23
"840","2020-09-28",21.43
"841","2020-09-29",21.790001
"842","2020-09-30",21.719999
"843","2020-10-01",21.6
"844","2020-10-02",25.049999
"845","2020-10-05",25.4
"846","2020-10-06",24.65
"847","2020-10-07",25.040001
"848","2020-10-08",26.93
"849","2020-10-09",27.57
"850","2020-10-12",27.940001
"851","2020-10-13",28.389999
"852","2020-10-14",28.610001
"853","2020-10-15",28.040001
"854","2020-10-16",28.129999
"855","2020-10-19",27.65
"856","2020-10-20",27.6
"857","2020-10-21",26.91
"858","2020-10-22",26.809999
"859","2020-10-23",27.040001
"860","2020-10-26",26.65
"861","2020-10-27",25.879999
"862","2020-10-28",25.040001
"863","2020-10-29",24.9
"864","2020-10-30",24.299999
"865","2020-11-02",24.49
"866","2020-11-03",25.219999
"867","2020-11-04",25.74
"868","2020-11-05",26.49
"869","2020-11-06",25.35
"870","2020-11-09",26.48
"871","2020-11-10",26.370001
"872","2020-11-11",26.549999
"873","2020-11-12",26.18
"874","2020-11-13",26.74
"875","2020-11-16",27.209999
"876","2020-11-17",27.450001
"877","2020-11-18",27.059999
"878","2020-11-19",26.67
"879","2020-11-20",26.73
"880","2020-11-23",28.16
"881","2020-11-24",29.450001
"882","2020-11-25",29.26
"883","2020-11-27",29.25
