"","date","PHX"
"248","2007-12-26",13.245
"249","2007-12-27",12.775
"250","2007-12-28",12.75
"251","2007-12-31",12.845
"252","2008-01-02",12.98
"253","2008-01-03",13.1
"254","2008-01-04",13.125
"255","2008-01-07",13.25
"256","2008-01-08",13.55
"257","2008-01-09",14.025
"258","2008-01-10",14.975
"259","2008-01-11",14.385
"260","2008-01-14",14.375
"261","2008-01-15",14.35
"262","2008-01-16",14.19
"263","2008-01-17",13.935
"264","2008-01-18",14
"265","2008-01-22",13.5
"266","2008-01-23",13.45
"267","2008-01-24",14.195
"268","2008-01-25",14.5
"269","2008-01-28",14.38
"270","2008-01-29",14.37
"271","2008-01-30",14
"272","2008-01-31",14.25
"273","2008-02-01",14.225
"274","2008-02-04",14.205
"275","2008-02-05",14.225
"276","2008-02-06",14.31
"277","2008-02-07",14.135
"278","2008-02-08",13.9
"279","2008-02-11",14.55
"280","2008-02-12",14.925
"281","2008-02-13",14.97
"282","2008-02-14",14.85
"283","2008-02-15",14.5
"284","2008-02-19",14.95
"285","2008-02-20",14.95
"286","2008-02-21",14.625
"287","2008-02-22",14.1
"288","2008-02-25",14.625
"289","2008-02-26",14.85
"290","2008-02-27",14.825
"291","2008-02-28",15
"292","2008-02-29",15.245
"293","2008-03-03",15.375
"294","2008-03-04",15.25
"295","2008-03-05",15.4
"296","2008-03-06",14.9
"297","2008-03-07",15.25
"298","2008-03-10",14.73
"299","2008-03-11",14.845
"300","2008-03-12",14.795
"301","2008-03-13",14.77
"302","2008-03-14",14.405
"303","2008-03-17",14.225
"304","2008-03-18",14.2
"305","2008-03-19",13.235
"306","2008-03-20",12.75
"307","2008-03-24",12.765
"308","2008-03-25",13
"309","2008-03-26",13.1
"310","2008-03-27",13.625
"311","2008-03-28",13.535
"312","2008-03-31",13.82
"313","2008-04-01",13.985
"314","2008-04-02",14.175
"315","2008-04-03",14.245
"316","2008-04-04",14.875
"317","2008-04-07",15.205
"318","2008-04-08",15.355
"319","2008-04-09",15.11
"320","2008-04-10",15.145
"321","2008-04-11",15.2
"322","2008-04-14",15.2
"323","2008-04-15",15.24
"324","2008-04-16",15.155
"325","2008-04-17",15.09
"326","2008-04-18",15.09
"327","2008-04-21",15.2
"328","2008-04-22",15.27
"329","2008-04-23",15.3
"330","2008-04-24",15.13
"331","2008-04-25",15.075
"332","2008-04-28",15.07
"333","2008-04-29",15.05
"334","2008-04-30",15.455
"335","2008-05-01",15.22
"336","2008-05-02",15.195
"337","2008-05-05",15.255
"338","2008-05-06",15.35
"339","2008-05-07",15.75
"340","2008-05-08",15.7
"341","2008-05-09",15.71
"342","2008-05-12",16.184999
"343","2008-05-13",16.6
"344","2008-05-14",16.655001
"345","2008-05-15",16.450001
"346","2008-05-16",16.469999
"347","2008-05-19",16.5
"348","2008-05-20",16.75
"349","2008-05-21",16.540001
"350","2008-05-22",16.395
"351","2008-05-23",15.755
"352","2008-05-27",16.25
"353","2008-05-28",16.629999
"354","2008-05-29",16.775
"355","2008-05-30",16.625
"356","2008-06-02",17.030001
"357","2008-06-03",17.325001
"358","2008-06-04",17.4
"359","2008-06-05",17.49
"360","2008-06-06",17.575001
"361","2008-06-09",17.5
"362","2008-06-10",16.775
"363","2008-06-11",16.75
"364","2008-06-12",16.940001
"365","2008-06-13",17.665001
"366","2008-06-16",18.15
"367","2008-06-17",18.860001
"368","2008-06-18",19.375
"369","2008-06-19",19.370001
"370","2008-06-20",19.5
"371","2008-06-23",19.75
"372","2008-06-24",19.200001
"373","2008-06-25",17.655001
"374","2008-06-26",16.865
"375","2008-06-27",16.75
"376","2008-06-30",16.93
"377","2008-07-01",17.145
"378","2008-07-02",16.76
"379","2008-07-03",16.795
"380","2008-07-07",16.059999
"381","2008-07-08",16.110001
"382","2008-07-09",16.535
"383","2008-07-10",17.049999
"384","2008-07-11",18.360001
"385","2008-07-14",18.674999
"386","2008-07-15",18.629999
"387","2008-07-16",18.594999
"388","2008-07-17",17.799999
"389","2008-07-18",16.9
"390","2008-07-21",17.815001
"391","2008-07-22",17.82
"392","2008-07-23",16.9
"393","2008-07-24",17.1
"394","2008-07-25",17.275
"395","2008-07-28",16.940001
"396","2008-07-29",18
"397","2008-07-30",18.985001
"398","2008-07-31",18.5
"399","2008-08-01",18.514999
"400","2008-08-04",17.700001
"401","2008-08-05",17.440001
"402","2008-08-06",17.77
"403","2008-08-07",18.129999
"404","2008-08-08",18.719999
"405","2008-08-11",19.895
"406","2008-08-12",18.985001
"407","2008-08-13",19.639999
"408","2008-08-14",19.375
"409","2008-08-15",18.344999
"410","2008-08-18",17.215
"411","2008-08-19",16.575001
"412","2008-08-20",16.924999
"413","2008-08-21",17.370001
"414","2008-08-22",17.700001
"415","2008-08-25",17.645
"416","2008-08-26",18.025
"417","2008-08-27",18.514999
"418","2008-08-28",18.49
"419","2008-08-29",18.1
"420","2008-09-02",16.434999
"421","2008-09-03",15.7
"422","2008-09-04",15.02
"423","2008-09-05",15.2
"424","2008-09-08",15.195
"425","2008-09-09",14.21
"426","2008-09-10",14.93
"427","2008-09-11",14.715
"428","2008-09-12",15.435
"429","2008-09-15",13.875
"430","2008-09-16",13.875
"431","2008-09-17",13.45
"432","2008-09-18",15.625
"433","2008-09-19",17
"434","2008-09-22",16.389999
"435","2008-09-23",16.415001
"436","2008-09-24",15.755
"437","2008-09-25",15.69
"438","2008-09-26",16.1
"439","2008-09-29",13.755
"440","2008-09-30",14.315
"441","2008-10-01",13.33
"442","2008-10-02",12.11
"443","2008-10-03",11.12
"444","2008-10-06",9.07
"445","2008-10-07",8.085
"446","2008-10-08",7.85
"447","2008-10-09",7.475
"448","2008-10-10",8.015
"449","2008-10-13",10.02
"450","2008-10-14",9.11
"451","2008-10-15",7.855
"452","2008-10-16",10.22
"453","2008-10-17",9.295
"454","2008-10-20",10.25
"455","2008-10-21",9.895
"456","2008-10-22",8.915
"457","2008-10-23",8.93
"458","2008-10-24",8.125
"459","2008-10-27",7.41
"460","2008-10-28",8.375
"461","2008-10-29",9.41
"462","2008-10-30",10.5
"463","2008-10-31",12.5
"464","2008-11-03",12.3
"465","2008-11-04",12.375
"466","2008-11-05",10.735
"467","2008-11-06",9.51
"468","2008-11-07",9.935
"469","2008-11-10",9.915
"470","2008-11-11",9.79
"471","2008-11-12",8.7
"472","2008-11-13",10.225
"473","2008-11-14",9.8
"474","2008-11-17",10.225
"475","2008-11-18",9.875
"476","2008-11-19",8.725
"477","2008-11-20",7.82
"478","2008-11-21",8
"479","2008-11-24",9.525
"480","2008-11-25",8.55
"481","2008-11-26",10.6
"482","2008-11-28",11.575
"483","2008-12-01",8.285
"484","2008-12-02",8.95
"485","2008-12-03",10.6
"486","2008-12-04",9.66
"487","2008-12-05",10.285
"488","2008-12-08",11.4
"489","2008-12-09",10.75
"490","2008-12-10",11.53
"491","2008-12-11",10.805
"492","2008-12-12",10.96
"493","2008-12-15",10.25
"494","2008-12-16",11.905
"495","2008-12-17",11.65
"496","2008-12-18",10.98
"497","2008-12-19",11.15
"498","2008-12-22",10.325
"499","2008-12-23",10.04
"500","2008-12-24",9.3
"501","2008-12-26",8.95
"502","2008-12-29",8.545
"503","2008-12-30",8.575
"504","2008-12-31",9
"505","2009-01-02",10.8
"506","2009-01-05",10.505
"507","2009-01-06",10.69
"508","2009-01-07",10.32
"509","2009-01-08",11.875
"510","2009-01-09",9.65
"511","2009-01-12",8.88
"512","2009-01-13",8.88
"513","2009-01-14",9.145
"514","2009-01-15",10.2
"515","2009-01-16",9.69
"516","2009-01-20",8.5
"517","2009-01-21",10.11
"518","2009-01-22",9.29
"519","2009-01-23",9.625
"520","2009-01-26",10.135
"521","2009-01-27",10.36
"522","2009-01-28",10.725
"523","2009-01-29",10.2
"524","2009-01-30",10.125
"525","2009-02-02",10.51
"526","2009-02-03",10.945
"527","2009-02-04",10.925
"528","2009-02-05",10.86
"529","2009-02-06",11.625
"530","2009-02-09",11.34
"531","2009-02-10",10.385
"532","2009-02-11",10.155
"533","2009-02-12",9.36
"534","2009-02-13",10.075
"535","2009-02-17",8.895
"536","2009-02-18",8.44
"537","2009-02-19",8.35
"538","2009-02-20",8.285
"539","2009-02-23",7.995
"540","2009-02-24",8.06
"541","2009-02-25",8.26
"542","2009-02-26",8.37
"543","2009-02-27",8.185
"544","2009-03-02",6.85
"545","2009-03-03",7.05
"546","2009-03-04",7.4
"547","2009-03-05",6.96
"548","2009-03-06",6.92
"549","2009-03-09",6.59
"550","2009-03-10",7.485
"551","2009-03-11",7.125
"552","2009-03-12",8.21
"553","2009-03-13",7.755
"554","2009-03-16",7.245
"555","2009-03-17",8.175
"556","2009-03-18",8.85
"557","2009-03-19",8.595
"558","2009-03-20",8.03
"559","2009-03-23",9.5
"560","2009-03-24",8.91
"561","2009-03-25",8.75
"562","2009-03-26",9.625
"563","2009-03-27",8.8
"564","2009-03-30",8.98
"565","2009-03-31",8.56
"566","2009-04-01",8.6
"567","2009-04-02",8.77
"568","2009-04-03",8.52
"569","2009-04-06",8.55
"570","2009-04-07",8.13
"571","2009-04-08",8.625
"572","2009-04-09",9.025
"573","2009-04-13",9.005
"574","2009-04-14",8.38
"575","2009-04-15",8.66
"576","2009-04-16",8.865
"577","2009-04-17",8.955
"578","2009-04-20",8.155
"579","2009-04-21",8.93
"580","2009-04-22",8.585
"581","2009-04-23",8.13
"582","2009-04-24",8.575
"583","2009-04-27",8.425
"584","2009-04-28",8.72
"585","2009-04-29",8.91
"586","2009-04-30",8.575
"587","2009-05-01",8.51
"588","2009-05-04",9.245
"589","2009-05-05",9.07
"590","2009-05-06",9.455
"591","2009-05-07",9.195
"592","2009-05-08",10.025
"593","2009-05-11",9.56
"594","2009-05-12",9.385
"595","2009-05-13",9.145
"596","2009-05-14",9.8
"597","2009-05-15",9.775
"598","2009-05-18",10.165
"599","2009-05-19",9.515
"600","2009-05-20",9.825
"601","2009-05-21",9.68
"602","2009-05-22",9.355
"603","2009-05-26",10.01
"604","2009-05-27",9.575
"605","2009-05-28",10.405
"606","2009-05-29",10.3
"607","2009-06-01",11.505
"608","2009-06-02",11.375
"609","2009-06-03",10.845
"610","2009-06-04",11.075
"611","2009-06-05",10.985
"612","2009-06-08",11.2
"613","2009-06-09",11.55
"614","2009-06-10",10.985
"615","2009-06-11",11.94
"616","2009-06-12",11.935
"617","2009-06-15",11.695
"618","2009-06-16",11.205
"619","2009-06-17",11.71
"620","2009-06-18",11.965
"621","2009-06-19",11.715
"622","2009-06-22",10.36
"623","2009-06-23",10.415
"624","2009-06-24",9.55
"625","2009-06-25",10.67
"626","2009-06-26",10.25
"627","2009-06-29",10.1
"628","2009-06-30",9.815
"629","2009-07-01",9.95
"630","2009-07-02",9.45
"631","2009-07-06",9.435
"632","2009-07-07",9.375
"633","2009-07-08",9.595
"634","2009-07-09",9.375
"635","2009-07-10",9.565
"636","2009-07-13",10.05
"637","2009-07-14",9.525
"638","2009-07-15",9.855
"639","2009-07-16",10.775
"640","2009-07-17",11.15
"641","2009-07-20",11.31
"642","2009-07-21",10.45
"643","2009-07-22",11.265
"644","2009-07-23",12.01
"645","2009-07-24",12.845
"646","2009-07-27",12.88
"647","2009-07-28",12.995
"648","2009-07-29",12.69
"649","2009-07-30",12.87
"650","2009-07-31",12.605
"651","2009-08-03",12.69
"652","2009-08-04",12.795
"653","2009-08-05",12.61
"654","2009-08-06",12.045
"655","2009-08-07",12.765
"656","2009-08-10",12.885
"657","2009-08-11",12.01
"658","2009-08-12",12.28
"659","2009-08-13",13.1
"660","2009-08-14",13.2
"661","2009-08-17",13.46
"662","2009-08-18",13.335
"663","2009-08-19",13.48
"664","2009-08-20",13.5
"665","2009-08-21",13.725
"666","2009-08-24",13.85
"667","2009-08-25",13.59
"668","2009-08-26",13.5
"669","2009-08-27",13.435
"670","2009-08-28",12.6
"671","2009-08-31",12.09
"672","2009-09-01",11.19
"673","2009-09-02",11
"674","2009-09-03",11.045
"675","2009-09-04",11.015
"676","2009-09-08",10.995
"677","2009-09-09",10.965
"678","2009-09-10",10.84
"679","2009-09-11",10.715
"680","2009-09-14",10.865
"681","2009-09-15",11.1
"682","2009-09-16",11.42
"683","2009-09-17",11.25
"684","2009-09-18",11.21
"685","2009-09-21",11.18
"686","2009-09-22",10.885
"687","2009-09-23",10.855
"688","2009-09-24",10.98
"689","2009-09-25",10.765
"690","2009-09-28",11.105
"691","2009-09-29",10.905
"692","2009-09-30",10.68
"693","2009-10-01",9.955
"694","2009-10-02",10.125
"695","2009-10-05",10.52
"696","2009-10-06",10.52
"697","2009-10-07",10.585
"698","2009-10-08",10.63
"699","2009-10-09",10.795
"700","2009-10-12",10.925
"701","2009-10-13",10.5
"702","2009-10-14",10.88
"703","2009-10-15",10.82
"704","2009-10-16",10.645
"705","2009-10-19",10.565
"706","2009-10-20",10.36
"707","2009-10-21",10.1
"708","2009-10-22",10.13
"709","2009-10-23",10.095
"710","2009-10-26",9.86
"711","2009-10-27",9.905
"712","2009-10-28",9.77
"713","2009-10-29",9.855
"714","2009-10-30",9.83
"715","2009-11-02",9.91
"716","2009-11-03",10.135
"717","2009-11-04",9.8
"718","2009-11-05",10.245
"719","2009-11-06",10
"720","2009-11-09",10.155
"721","2009-11-10",10.085
"722","2009-11-11",10.135
"723","2009-11-12",10
"724","2009-11-13",10.095
"725","2009-11-16",10.35
"726","2009-11-17",10.43
"727","2009-11-18",10.415
"728","2009-11-19",10.59
"729","2009-11-20",10.82
"730","2009-11-23",11.085
"731","2009-11-24",11.055
"732","2009-11-25",10.665
"733","2009-11-27",10.21
"734","2009-11-30",10.39
"735","2009-12-01",10.56
"736","2009-12-02",10.94
"737","2009-12-03",10.93
"738","2009-12-04",10.995
"739","2009-12-07",11.1
"740","2009-12-08",10.395
"741","2009-12-09",11.51
"742","2009-12-10",11.84
"743","2009-12-11",11.75
"744","2009-12-14",11.895
"745","2009-12-15",11.485
"746","2009-12-16",12.22
"747","2009-12-17",12.055
"748","2009-12-18",12.23
"749","2009-12-21",12.475
"750","2009-12-22",12.545
"751","2009-12-23",12.915
"752","2009-12-24",12.84
"753","2009-12-28",12.965
"754","2009-12-29",12.85
"755","2009-12-30",12.87
"756","2009-12-31",12.95
"757","2010-01-04",13.63
"758","2010-01-05",13.43
"759","2010-01-06",13.32
"760","2010-01-07",13.1
"761","2010-01-08",12.98
"762","2010-01-11",12.77
"763","2010-01-12",12.72
"764","2010-01-13",12.815
"765","2010-01-14",12.725
"766","2010-01-15",12.35
"767","2010-01-19",12.75
"768","2010-01-20",12.375
"769","2010-01-21",11.985
"770","2010-01-22",11.505
"771","2010-01-25",11.57
"772","2010-01-26",11.385
"773","2010-01-27",11.635
"774","2010-01-28",11.5
"775","2010-01-29",11.575
"776","2010-02-01",11.59
"777","2010-02-02",11.575
"778","2010-02-03",11.38
"779","2010-02-04",11.05
"780","2010-02-05",10.455
"781","2010-02-08",10.38
"782","2010-02-09",10.62
"783","2010-02-10",10.825
"784","2010-02-11",11.745
"785","2010-02-12",11.99
"786","2010-02-16",12.69
"787","2010-02-17",13.34
"788","2010-02-18",13.7
"789","2010-02-19",13.525
"790","2010-02-22",13.58
"791","2010-02-23",13.64
"792","2010-02-24",13.665
"793","2010-02-25",13.69
"794","2010-02-26",13.58
"795","2010-03-01",13.745
"796","2010-03-02",14.305
"797","2010-03-03",14.2
"798","2010-03-04",14.155
"799","2010-03-05",14.29
"800","2010-03-08",14.325
"801","2010-03-09",14.665
"802","2010-03-10",14.3
"803","2010-03-11",13.98
"804","2010-03-12",13.8
"805","2010-03-15",13.58
"806","2010-03-16",13.52
"807","2010-03-17",13.625
"808","2010-03-18",13.335
"809","2010-03-19",13.115
"810","2010-03-22",12.955
"811","2010-03-23",13.125
"812","2010-03-24",12.685
"813","2010-03-25",11.975
"814","2010-03-26",11.525
"815","2010-03-29",11.68
"816","2010-03-30",11.78
"817","2010-03-31",11.815
"818","2010-04-01",11.585
"819","2010-04-05",11.985
"820","2010-04-06",11.775
"821","2010-04-07",11.385
"822","2010-04-08",11.3
"823","2010-04-09",11.955
"824","2010-04-12",11.93
"825","2010-04-13",11.875
"826","2010-04-14",12.12
"827","2010-04-15",12.225
"828","2010-04-16",12.1
"829","2010-04-19",12.035
"830","2010-04-20",12.475
"831","2010-04-21",12.545
"832","2010-04-22",12.62
"833","2010-04-23",12.625
"834","2010-04-26",12.83
"835","2010-04-27",12.47
"836","2010-04-28",12.575
"837","2010-04-29",12.765
"838","2010-04-30",12.48
"839","2010-05-03",12.475
"840","2010-05-04",11.99
"841","2010-05-05",11.755
"842","2010-05-06",11.5
"843","2010-05-07",11.045
"844","2010-05-10",12.05
"845","2010-05-11",12.19
"846","2010-05-12",13.555
"847","2010-05-13",13.525
"848","2010-05-14",12.575
"849","2010-05-17",12.58
"850","2010-05-18",12.54
"851","2010-05-19",12.72
"852","2010-05-20",11.485
"853","2010-05-21",12.55
"854","2010-05-24",12.39
"855","2010-05-25",12.3
"856","2010-05-26",12.42
"857","2010-05-27",12.775
"858","2010-05-28",12.57
"859","2010-06-01",12.595
"860","2010-06-02",13.34
"861","2010-06-03",13.36
"862","2010-06-04",13.24
"863","2010-06-07",13.59
"864","2010-06-08",13.685
"865","2010-06-09",13.64
"866","2010-06-10",13.895
"867","2010-06-11",13.97
"868","2010-06-14",13.895
"869","2010-06-15",14.595
"870","2010-06-16",14.125
"871","2010-06-17",13.905
"872","2010-06-18",14.15
"873","2010-06-21",14.035
"874","2010-06-22",14.03
"875","2010-06-23",14.07
"876","2010-06-24",14.01
"877","2010-06-25",14.395
"878","2010-06-28",14.285
"879","2010-06-29",13.39
"880","2010-06-30",13.215
"881","2010-07-01",14.025
"882","2010-07-02",13.895
"883","2010-07-06",13.755
"884","2010-07-07",13.665
"885","2010-07-08",13.1
"886","2010-07-09",13.265
"887","2010-07-12",12.93
"888","2010-07-13",13.47
"889","2010-07-14",13.095
"890","2010-07-15",12.84
"891","2010-07-16",11.96
"892","2010-07-19",11.855
"893","2010-07-20",12.555
"894","2010-07-21",11.93
"895","2010-07-22",12.8
"896","2010-07-23",13.4
"897","2010-07-26",13.74
"898","2010-07-27",13.7
"899","2010-07-28",13.67
"900","2010-07-29",13.655
"901","2010-07-30",14.945
"902","2010-08-02",13.9
"903","2010-08-03",13.71
"904","2010-08-04",14.3
"905","2010-08-05",13.765
"906","2010-08-06",13.66
"907","2010-08-09",13.54
"908","2010-08-10",13.485
"909","2010-08-11",12.57
"910","2010-08-12",12.435
"911","2010-08-13",12.38
"912","2010-08-16",12.33
"913","2010-08-17",12.745
"914","2010-08-18",12.76
"915","2010-08-19",11.74
"916","2010-08-20",11.645
"917","2010-08-23",11.425
"918","2010-08-24",11.075
"919","2010-08-25",11.27
"920","2010-08-26",11.08
"921","2010-08-27",11.15
"922","2010-08-30",10.745
"923","2010-08-31",11.135
"924","2010-09-01",11.435
"925","2010-09-02",10.945
"926","2010-09-03",10.995
"927","2010-09-07",10.53
"928","2010-09-08",10.825
"929","2010-09-09",10.65
"930","2010-09-10",10.98
"931","2010-09-13",11.85
"932","2010-09-14",11.38
"933","2010-09-15",11.18
"934","2010-09-16",11
"935","2010-09-17",11.575
"936","2010-09-20",12.37
"937","2010-09-21",11.79
"938","2010-09-22",11.545
"939","2010-09-23",11.58
"940","2010-09-24",12.67
"941","2010-09-27",12.125
"942","2010-09-28",11.865
"943","2010-09-29",12.125
"944","2010-09-30",12.345
"945","2010-10-01",12.145
"946","2010-10-04",11.965
"947","2010-10-05",12.525
"948","2010-10-06",12.64
"949","2010-10-07",12.685
"950","2010-10-08",12.945
"951","2010-10-11",12.945
"952","2010-10-12",12.66
"953","2010-10-13",12.82
"954","2010-10-14",13.085
"955","2010-10-15",13.26
"956","2010-10-18",13.555
"957","2010-10-19",13.07
"958","2010-10-20",12.63
"959","2010-10-21",12.405
"960","2010-10-22",12.525
"961","2010-10-25",12.78
"962","2010-10-26",12.365
"963","2010-10-27",12.06
"964","2010-10-28",12.23
"965","2010-10-29",12.35
"966","2010-11-01",12.215
"967","2010-11-02",12.455
"968","2010-11-03",12.56
"969","2010-11-04",13.425
"970","2010-11-05",13.42
"971","2010-11-08",13.515
"972","2010-11-09",13.82
"973","2010-11-10",14
"974","2010-11-11",14.1
"975","2010-11-12",13.85
"976","2010-11-15",13.335
"977","2010-11-16",13.115
"978","2010-11-17",12.825
"979","2010-11-18",13.265
"980","2010-11-19",13.61
"981","2010-11-22",13.375
"982","2010-11-23",13.17
"983","2010-11-24",13.745
"984","2010-11-26",13.375
"985","2010-11-29",13.025
"986","2010-11-30",12.815
"987","2010-12-01",12.925
"988","2010-12-02",12.995
"989","2010-12-03",13.015
"990","2010-12-06",12.875
"991","2010-12-07",12.985
"992","2010-12-08",12.87
"993","2010-12-09",13.025
"994","2010-12-10",13.005
"995","2010-12-13",12.945
"996","2010-12-14",12.96
"997","2010-12-15",12.835
"998","2010-12-16",13.24
"999","2010-12-17",13.53
