"","date","MICT"
"554","2014-12-31",3.56
"555","2015-01-02",3.6
"556","2015-01-05",3.56
"557","2015-01-06",3.52
"558","2015-01-07",3.53
"559","2015-01-08",3.53
"560","2015-01-09",3.52
"561","2015-01-12",3.525
"562","2015-01-13",3.525
"563","2015-01-14",3.2
"564","2015-01-15",3.2
"565","2015-01-16",3.28
"566","2015-01-20",3.25
"567","2015-01-21",3.35
"568","2015-01-22",3.59
"569","2015-01-23",3.47
"570","2015-01-26",3.46
"571","2015-01-27",3.46
"572","2015-01-28",3.3
"573","2015-01-29",3.37
"574","2015-01-30",3.4
"575","2015-02-02",3.42
"576","2015-02-03",3.62
"577","2015-02-04",3.47
"578","2015-02-05",3.45
"579","2015-02-06",3.45
"580","2015-02-09",3.31
"581","2015-02-10",3.342
"582","2015-02-11",3.3
"583","2015-02-12",3.46
"584","2015-02-13",3.46
"585","2015-02-17",3.4
"586","2015-02-18",3.15
"587","2015-02-19",3.55
"588","2015-02-20",3.27
"589","2015-02-23",3.2
"590","2015-02-24",3.19
"591","2015-02-25",3.22
"592","2015-02-26",3.3
"593","2015-02-27",3.3
"594","2015-03-02",3.26
"595","2015-03-03",3.25
"596","2015-03-04",3.4
"597","2015-03-05",3.42
"598","2015-03-06",3.26
"599","2015-03-09",3.27
"600","2015-03-10",3.27
"601","2015-03-11",3.28
"602","2015-03-12",3.28
"603","2015-03-13",3.28
"604","2015-03-16",3.15
"605","2015-03-17",3.02
"606","2015-03-18",2.96
"607","2015-03-19",2.75
"608","2015-03-20",2.79
"609","2015-03-23",2.71
"610","2015-03-24",2.8
"611","2015-03-25",2.87
"612","2015-03-26",2.95
"613","2015-03-27",2.78
"614","2015-03-30",2.928
"615","2015-03-31",2.82
"616","2015-04-01",2.86
"617","2015-04-02",2.79
"618","2015-04-06",2.89
"619","2015-04-07",2.79
"620","2015-04-08",2.823
"621","2015-04-09",2.8
"622","2015-04-10",2.81
"623","2015-04-13",2.77
"624","2015-04-14",2.85
"625","2015-04-15",2.857
"626","2015-04-16",2.79
"627","2015-04-17",2.76
"628","2015-04-20",2.76
"629","2015-04-21",2.76
"630","2015-04-22",2.76
"631","2015-04-23",2.55
"632","2015-04-24",2.55
"633","2015-04-27",2.4
"634","2015-04-28",2.35
"635","2015-04-29",2.37
"636","2015-04-30",2.39
"637","2015-05-01",2.39
"638","2015-05-04",3.24
"639","2015-05-05",3.37
"640","2015-05-06",3.41
"641","2015-05-07",3.533
"642","2015-05-08",3.42
"643","2015-05-11",3.39
"644","2015-05-12",3.36
"645","2015-05-13",3.17
"646","2015-05-14",3.24
"647","2015-05-15",3.24
"648","2015-05-18",3.5
"649","2015-05-19",3.613
"650","2015-05-20",3.33
"651","2015-05-21",3.2
"652","2015-05-22",3.2
"653","2015-05-26",3.198
"654","2015-05-27",3.29
"655","2015-05-28",3.42
"656","2015-05-29",3.42
"657","2015-06-01",3.32
"658","2015-06-02",3.32
"659","2015-06-03",3.24
"660","2015-06-04",3.19
"661","2015-06-05",3.19
"662","2015-06-08",3.16
"663","2015-06-09",3.25
"664","2015-06-10",3.25
"665","2015-06-11",3.17
"666","2015-06-12",3.04
"667","2015-06-15",3.16
"668","2015-06-16",3.104
"669","2015-06-17",3.104
"670","2015-06-18",3.3
"671","2015-06-19",3
"672","2015-06-22",3.15
"673","2015-06-23",3.14
"674","2015-06-24",3.14
"675","2015-06-25",3.14
"676","2015-06-26",3.14
"677","2015-06-29",3.05
"678","2015-06-30",3.08
"679","2015-07-01",3.01
"680","2015-07-02",2.87
"681","2015-07-06",2.99
"682","2015-07-07",2.99
"683","2015-07-08",2.93
"684","2015-07-09",2.92
"685","2015-07-10",2.87
"686","2015-07-13",2.96
"687","2015-07-14",2.96
"688","2015-07-15",2.99
"689","2015-07-16",2.99
"690","2015-07-17",2.99
"691","2015-07-20",3.05
"692","2015-07-21",3.05
"693","2015-07-22",3
"694","2015-07-23",3
"695","2015-07-24",2.96
"696","2015-07-27",3.02
"697","2015-07-28",2.97
"698","2015-07-29",2.97
"699","2015-07-30",2.97
"700","2015-07-31",2.97
"701","2015-08-03",2.97
"702","2015-08-04",2.97
"703","2015-08-05",2.98
"704","2015-08-06",2.98
"705","2015-08-07",2.98
"706","2015-08-10",2.98
"707","2015-08-11",2.98
"708","2015-08-12",2.98
"709","2015-08-13",2.98
"710","2015-08-14",2.98
"711","2015-08-17",2.81
"712","2015-08-18",2.76
"713","2015-08-19",2.76
"714","2015-08-20",2.76
"715","2015-08-21",2.5
"716","2015-08-24",2.5
"717","2015-08-25",2.13
"718","2015-08-26",2.2
"719","2015-08-27",2.2
"720","2015-08-28",2.21
"721","2015-08-31",2.21
"722","2015-09-01",2.34
"723","2015-09-02",2.41
"724","2015-09-03",2.54
"725","2015-09-04",2.55
"726","2015-09-08",2.5
"727","2015-09-09",2.9
"728","2015-09-10",2.74
"729","2015-09-11",2.85
"730","2015-09-14",2.9
"731","2015-09-15",2.822
"732","2015-09-16",2.73
"733","2015-09-17",2.64
"734","2015-09-18",2.66
"735","2015-09-21",2.66
"736","2015-09-22",2.99
"737","2015-09-23",2.85
"738","2015-09-24",2.85
"739","2015-09-25",2.768
"740","2015-09-28",2.658
"741","2015-09-29",2.62
"742","2015-09-30",2.62
"743","2015-10-01",2.62
"744","2015-10-02",2.62
"745","2015-10-05",2.62
"746","2015-10-06",2.62
"747","2015-10-07",2.64
"748","2015-10-08",2.64
"749","2015-10-09",2.652
"750","2015-10-12",2.652
"751","2015-10-13",2.4
"752","2015-10-14",2.5
"753","2015-10-15",2.4
"754","2015-10-16",2.4
"755","2015-10-19",2.45
"756","2015-10-20",2.5
"757","2015-10-21",2.5
"758","2015-10-22",2.5
"759","2015-10-23",2.5
"760","2015-10-26",2.25
"761","2015-10-27",2.25
"762","2015-10-28",2.31
"763","2015-10-29",2.26
"764","2015-10-30",2.26
"765","2015-11-02",2.3
"766","2015-11-03",2.3
"767","2015-11-04",2.26
"768","2015-11-05",2.33
"769","2015-11-06",2.33
"770","2015-11-09",2.13
"771","2015-11-10",2.1
"772","2015-11-11",2.13
"773","2015-11-12",2.13
"774","2015-11-13",2.02
"775","2015-11-16",2.086
"776","2015-11-17",1.92
"777","2015-11-18",2.21
"778","2015-11-19",2.15
"779","2015-11-20",2.08
"780","2015-11-23",2.08
"781","2015-11-24",2.13
"782","2015-11-25",2.08
"783","2015-11-27",2.186
"784","2015-11-30",2.128
"785","2015-12-01",2.128
"786","2015-12-02",2.075
"787","2015-12-03",2.09
"788","2015-12-04",2.08
"789","2015-12-07",2
"790","2015-12-08",2
"791","2015-12-09",1.984
"792","2015-12-10",2.12
"793","2015-12-11",2.12
"794","2015-12-14",2.06
"795","2015-12-15",2.14
"796","2015-12-16",2.14
"797","2015-12-17",2.082
"798","2015-12-18",2.1
"799","2015-12-21",2.034
"800","2015-12-22",2.034
"801","2015-12-23",1.97
"802","2015-12-24",1.97
"803","2015-12-28",1.97
"804","2015-12-29",1.9
"805","2015-12-30",2
"806","2015-12-31",2.1
"807","2016-01-04",2.1
"808","2016-01-05",2.1
"809","2016-01-06",2
"810","2016-01-07",1.822
"811","2016-01-08",1.823
"812","2016-01-11",1.823
"813","2016-01-12",1.918
"814","2016-01-13",1.98
"815","2016-01-14",1.98
"816","2016-01-15",1.99
"817","2016-01-19",1.66
"818","2016-01-20",1.576
"819","2016-01-21",1.576
"820","2016-01-22",1.76
"821","2016-01-25",1.778
"822","2016-01-26",1.71
"823","2016-01-27",1.705
"824","2016-01-28",1.81
"825","2016-01-29",1.99
"826","2016-02-01",1.95
"827","2016-02-02",2
"828","2016-02-03",2
"829","2016-02-04",1.965
"830","2016-02-05",1.965
"831","2016-02-08",1.965
"832","2016-02-09",1.965
"833","2016-02-10",1.965
"834","2016-02-11",1.965
"835","2016-02-12",1.965
"836","2016-02-16",1.965
"837","2016-02-17",1.965
"838","2016-02-18",1.99
"839","2016-02-19",2.23
"840","2016-02-22",2.31
"841","2016-02-23",2.31
"842","2016-02-24",2.24
"843","2016-02-25",2.16
"844","2016-02-26",2.16
"845","2016-02-29",2
"846","2016-03-01",2.09
"847","2016-03-02",2.07
"848","2016-03-03",2.06
"849","2016-03-04",2.03
"850","2016-03-07",2.09
"851","2016-03-08",2.059
"852","2016-03-09",2.056
"853","2016-03-10",2.135
"854","2016-03-11",2.135
"855","2016-03-14",2.08
"856","2016-03-15",2.064
"857","2016-03-16",2.001
"858","2016-03-17",2.05
"859","2016-03-18",2.05
"860","2016-03-21",2.09
"861","2016-03-22",2.04
"862","2016-03-23",2.04
"863","2016-03-24",2.04
"864","2016-03-28",2.03
"865","2016-03-29",2.03
"866","2016-03-30",2.03
"867","2016-03-31",2
"868","2016-04-01",2
"869","2016-04-04",2
"870","2016-04-05",2
"871","2016-04-06",2
"872","2016-04-07",2
"873","2016-04-08",1.87
"874","2016-04-11",1.87
"875","2016-04-12",1.85
"876","2016-04-13",1.75
"877","2016-04-14",2.059
"878","2016-04-15",2.12
"879","2016-04-18",2.29
"880","2016-04-19",2.16
"881","2016-04-20",2.16
"882","2016-04-21",2.16
"883","2016-04-22",2.12
"884","2016-04-25",2.12
"885","2016-04-26",2.15
"886","2016-04-27",2.12
"887","2016-04-28",2.15
"888","2016-04-29",2.133
"889","2016-05-02",2.08
"890","2016-05-03",2.132
"891","2016-05-04",2.16
"892","2016-05-05",2.136
"893","2016-05-06",2.16
"894","2016-05-09",2.15
"895","2016-05-10",2.15
"896","2016-05-11",2.15
"897","2016-05-12",2.15
"898","2016-05-13",2.15
"899","2016-05-16",2.09
"900","2016-05-17",2.07
"901","2016-05-18",2.07
"902","2016-05-19",2.09
"903","2016-05-20",2.09
"904","2016-05-23",2.09
"905","2016-05-24",2.09
"906","2016-05-25",1.98
"907","2016-05-26",1.98
"908","2016-05-27",1.96
"909","2016-05-31",1.96
"910","2016-06-01",1.987
"911","2016-06-02",2.01
"912","2016-06-03",2.01
"913","2016-06-06",2.01
"914","2016-06-07",1.91
"915","2016-06-08",1.91
"916","2016-06-09",1.884
"917","2016-06-10",1.884
"918","2016-06-13",1.884
"919","2016-06-14",1.884
"920","2016-06-15",1.884
"921","2016-06-16",1.884
"922","2016-06-17",1.884
"923","2016-06-20",1.75
"924","2016-06-21",1.61
"925","2016-06-22",1.61
"926","2016-06-23",1.61
"927","2016-06-24",2.047
"928","2016-06-27",2.2
"929","2016-06-28",1.856
"930","2016-06-29",2.181
"931","2016-06-30",2.24
"932","2016-07-01",2.004
"933","2016-07-05",2
"934","2016-07-06",2
"935","2016-07-07",1.979
"936","2016-07-08",1.979
"937","2016-07-11",2.017
"938","2016-07-12",2.017
"939","2016-07-13",1.99
"940","2016-07-14",2.1
"941","2016-07-15",2.1
"942","2016-07-18",2.199
"943","2016-07-19",1.85
"944","2016-07-20",1.78
"945","2016-07-21",1.796
"946","2016-07-22",2.02
"947","2016-07-25",2.02
"948","2016-07-26",1.906
"949","2016-07-27",1.89
"950","2016-07-28",1.89
"951","2016-07-29",1.7
"952","2016-08-01",1.98
"953","2016-08-02",1.99
"954","2016-08-03",2.12
"955","2016-08-04",2.072
"956","2016-08-05",2.18
"957","2016-08-08",1.98
"958","2016-08-09",2.1
"959","2016-08-10",1.85
"960","2016-08-11",2
"961","2016-08-12",1.84
"962","2016-08-15",2.04
"963","2016-08-16",1.86
"964","2016-08-17",1.91
"965","2016-08-18",1.89
"966","2016-08-19",1.862
"967","2016-08-22",1.89
"968","2016-08-23",1.77
"969","2016-08-24",1.77
"970","2016-08-25",1.9
"971","2016-08-26",1.9
"972","2016-08-29",1.68
"973","2016-08-30",1.75
"974","2016-08-31",1.81
"975","2016-09-01",1.8
"976","2016-09-02",1.91
"977","2016-09-06",1.82
"978","2016-09-07",1.78
"979","2016-09-08",1.72
"980","2016-09-09",1.77
"981","2016-09-12",1.84
"982","2016-09-13",1.75
"983","2016-09-14",1.74
"984","2016-09-15",1.74
"985","2016-09-16",1.85
"986","2016-09-19",1.67
"987","2016-09-20",1.63
"988","2016-09-21",1.69
"989","2016-09-22",1.63
"990","2016-09-23",1.74
"991","2016-09-26",1.6
"992","2016-09-27",1.62
"993","2016-09-28",1.66
"994","2016-09-29",1.67
"995","2016-09-30",1.67
"996","2016-10-03",1.7
"997","2016-10-04",1.69
"998","2016-10-05",1.62
"999","2016-10-06",1.55
"1000","2016-10-07",1.65
"1001","2016-10-10",1.61
"1002","2016-10-11",1.55
