"","date","PKG"
"109","2007-06-08",26.030001
"110","2007-06-11",25.860001
"111","2007-06-12",25.360001
"112","2007-06-13",25.299999
"113","2007-06-14",25.52
"114","2007-06-15",26
"115","2007-06-18",26.190001
"116","2007-06-19",26.09
"117","2007-06-20",25.82
"118","2007-06-21",25.76
"119","2007-06-22",25.610001
"120","2007-06-25",25.559999
"121","2007-06-26",25.49
"122","2007-06-27",25.049999
"123","2007-06-28",25.17
"124","2007-06-29",25.309999
"125","2007-07-02",25.709999
"126","2007-07-03",26.059999
"127","2007-07-05",27.24
"128","2007-07-06",27.209999
"129","2007-07-09",26.860001
"130","2007-07-10",26.719999
"131","2007-07-11",27.139999
"132","2007-07-12",27.450001
"133","2007-07-13",27.48
"134","2007-07-16",27.129999
"135","2007-07-17",27.32
"136","2007-07-18",26.940001
"137","2007-07-19",28.059999
"138","2007-07-20",27.469999
"139","2007-07-23",27.299999
"140","2007-07-24",27.559999
"141","2007-07-25",27.27
"142","2007-07-26",26.15
"143","2007-07-27",25.85
"144","2007-07-30",25.92
"145","2007-07-31",25.52
"146","2007-08-01",26.129999
"147","2007-08-02",25.940001
"148","2007-08-03",25.059999
"149","2007-08-06",25.4
"150","2007-08-07",24.610001
"151","2007-08-08",24.870001
"152","2007-08-09",23.549999
"153","2007-08-10",24.700001
"154","2007-08-13",24.459999
"155","2007-08-14",23.76
"156","2007-08-15",23.040001
"157","2007-08-16",23.719999
"158","2007-08-17",25.15
"159","2007-08-20",25.16
"160","2007-08-21",25.370001
"161","2007-08-22",25.76
"162","2007-08-23",25.48
"163","2007-08-24",25.5
"164","2007-08-27",25.16
"165","2007-08-28",24.799999
"166","2007-08-29",25.700001
"167","2007-08-30",25.35
"168","2007-08-31",26.049999
"169","2007-09-04",26.32
"170","2007-09-05",25.780001
"171","2007-09-06",25.98
"172","2007-09-07",25.690001
"173","2007-09-10",25.280001
"174","2007-09-11",25.67
"175","2007-09-12",25.639999
"176","2007-09-13",25.879999
"177","2007-09-14",26.110001
"178","2007-09-17",26.049999
"179","2007-09-18",26.57
"180","2007-09-19",26.950001
"181","2007-09-20",27
"182","2007-09-21",27.77
"183","2007-09-24",27.15
"184","2007-09-25",27.450001
"185","2007-09-26",27.41
"186","2007-09-27",27.74
"187","2007-09-28",29.07
"188","2007-10-01",30.15
"189","2007-10-02",28.690001
"190","2007-10-03",29.040001
"191","2007-10-04",28.440001
"192","2007-10-05",29.059999
"193","2007-10-08",29.08
"194","2007-10-09",29.75
"195","2007-10-10",29.379999
"196","2007-10-11",29.440001
"197","2007-10-12",29.700001
"198","2007-10-15",29.68
"199","2007-10-16",29.99
"200","2007-10-17",30.57
"201","2007-10-18",30.85
"202","2007-10-19",29.860001
"203","2007-10-22",31.09
"204","2007-10-23",31.1
"205","2007-10-24",30.700001
"206","2007-10-25",30.309999
"207","2007-10-26",30.549999
"208","2007-10-29",31.02
"209","2007-10-30",31.219999
"210","2007-10-31",31.84
"211","2007-11-01",30.959999
"212","2007-11-02",30.43
"213","2007-11-05",30.35
"214","2007-11-06",30.49
"215","2007-11-07",29.52
"216","2007-11-08",30.299999
"217","2007-11-09",30.33
"218","2007-11-12",30.120001
"219","2007-11-13",30.5
"220","2007-11-14",30.52
"221","2007-11-15",30.49
"222","2007-11-16",30.709999
"223","2007-11-19",29.23
"224","2007-11-20",29.540001
"225","2007-11-21",27.969999
"226","2007-11-23",28.25
"227","2007-11-26",27.52
"228","2007-11-27",27.58
"229","2007-11-28",28.059999
"230","2007-11-29",28.139999
"231","2007-11-30",28.290001
"232","2007-12-03",28.35
"233","2007-12-04",28.34
"234","2007-12-05",28.77
"235","2007-12-06",29.629999
"236","2007-12-07",29.549999
"237","2007-12-10",29.799999
"238","2007-12-11",28.32
"239","2007-12-12",28.129999
"240","2007-12-13",28.4
"241","2007-12-14",28.120001
"242","2007-12-17",27.42
"243","2007-12-18",27.15
"244","2007-12-19",27
"245","2007-12-20",27.34
"246","2007-12-21",28.129999
"247","2007-12-24",28.389999
"248","2007-12-26",28.34
"249","2007-12-27",28.110001
"250","2007-12-28",28.51
"251","2007-12-31",28.200001
"252","2008-01-02",28.360001
"253","2008-01-03",27.940001
"254","2008-01-04",26.98
"255","2008-01-07",26.790001
"256","2008-01-08",26.09
"257","2008-01-09",26.709999
"258","2008-01-10",27.040001
"259","2008-01-11",26.41
"260","2008-01-14",26.6
"261","2008-01-15",25.85
"262","2008-01-16",25.959999
"263","2008-01-17",25.139999
"264","2008-01-18",25.51
"265","2008-01-22",24.93
"266","2008-01-23",23.82
"267","2008-01-24",24.139999
"268","2008-01-25",24.360001
"269","2008-01-28",23.700001
"270","2008-01-29",24.629999
"271","2008-01-30",24.08
"272","2008-01-31",24.25
"273","2008-02-01",24.370001
"274","2008-02-04",24.18
"275","2008-02-05",24.09
"276","2008-02-06",23.57
"277","2008-02-07",23.74
"278","2008-02-08",23.860001
"279","2008-02-11",23.91
"280","2008-02-12",23.9
"281","2008-02-13",24.68
"282","2008-02-14",24.59
"283","2008-02-15",24.459999
"284","2008-02-19",24.18
"285","2008-02-20",24.559999
"286","2008-02-21",24.379999
"287","2008-02-22",24.23
"288","2008-02-25",24.82
"289","2008-02-26",25.02
"290","2008-02-27",23.940001
"291","2008-02-28",23.6
"292","2008-02-29",22.790001
"293","2008-03-03",22.74
"294","2008-03-04",22.700001
"295","2008-03-05",23.1
"296","2008-03-06",23
"297","2008-03-07",22.799999
"298","2008-03-10",22.360001
"299","2008-03-11",23.190001
"300","2008-03-12",22.549999
"301","2008-03-13",22.91
"302","2008-03-14",22.709999
"303","2008-03-17",22.49
"304","2008-03-18",22.51
"305","2008-03-19",22.059999
"306","2008-03-20",21.959999
"307","2008-03-24",22.35
"308","2008-03-25",22.9
"309","2008-03-26",22.24
"310","2008-03-27",22.15
"311","2008-03-28",22.049999
"312","2008-03-31",22.33
"313","2008-04-01",23.200001
"314","2008-04-02",23.190001
"315","2008-04-03",23.059999
"316","2008-04-04",22.67
"317","2008-04-07",22.950001
"318","2008-04-08",22.26
"319","2008-04-09",21.6
"320","2008-04-10",21.370001
"321","2008-04-11",21.01
"322","2008-04-14",21.1
"323","2008-04-15",20.690001
"324","2008-04-16",20.93
"325","2008-04-17",20.75
"326","2008-04-18",21
"327","2008-04-21",21.4
"328","2008-04-22",21.530001
"329","2008-04-23",21.219999
"330","2008-04-24",21.73
"331","2008-04-25",22.629999
"332","2008-04-28",22.43
"333","2008-04-29",21.92
"334","2008-04-30",21.98
"335","2008-05-01",22.08
"336","2008-05-02",21.93
"337","2008-05-05",21.780001
"338","2008-05-06",22.26
"339","2008-05-07",22.68
"340","2008-05-08",22.780001
"341","2008-05-09",22.85
"342","2008-05-12",22.85
"343","2008-05-13",23.610001
"344","2008-05-14",23.68
"345","2008-05-15",24.49
"346","2008-05-16",24.719999
"347","2008-05-19",25.450001
"348","2008-05-20",25.6
"349","2008-05-21",25.68
"350","2008-05-22",25.32
"351","2008-05-23",24.74
"352","2008-05-27",25.040001
"353","2008-05-28",26.309999
"354","2008-05-29",26.01
"355","2008-05-30",26.040001
"356","2008-06-02",25.549999
"357","2008-06-03",25.559999
"358","2008-06-04",25.52
"359","2008-06-05",25.84
"360","2008-06-06",25.120001
"361","2008-06-09",24.620001
"362","2008-06-10",23.99
"363","2008-06-11",23.360001
"364","2008-06-12",23.5
"365","2008-06-13",24.07
"366","2008-06-16",23.889999
"367","2008-06-17",23.879999
"368","2008-06-18",23.85
"369","2008-06-19",24.1
"370","2008-06-20",23.129999
"371","2008-06-23",22.76
"372","2008-06-24",22.34
"373","2008-06-25",22.450001
"374","2008-06-26",21.860001
"375","2008-06-27",22.02
"376","2008-06-30",21.51
"377","2008-07-01",21.469999
"378","2008-07-02",21.139999
"379","2008-07-03",21.940001
"380","2008-07-07",22.17
"381","2008-07-08",23.34
"382","2008-07-09",22.780001
"383","2008-07-10",22.639999
"384","2008-07-11",22.15
"385","2008-07-14",23.26
"386","2008-07-15",23.200001
"387","2008-07-16",23.82
"388","2008-07-17",24.91
"389","2008-07-18",25.34
"390","2008-07-21",25
"391","2008-07-22",25.290001
"392","2008-07-23",25.889999
"393","2008-07-24",24.610001
"394","2008-07-25",24.969999
"395","2008-07-28",24.99
"396","2008-07-29",25.190001
"397","2008-07-30",25.17
"398","2008-07-31",25.52
"399","2008-08-01",24.959999
"400","2008-08-04",25.01
"401","2008-08-05",24.82
"402","2008-08-06",24.809999
"403","2008-08-07",23.889999
"404","2008-08-08",24.74
"405","2008-08-11",25.290001
"406","2008-08-12",24.82
"407","2008-08-13",24.74
"408","2008-08-14",25.129999
"409","2008-08-15",25.77
"410","2008-08-18",25.84
"411","2008-08-19",25.32
"412","2008-08-20",25.440001
"413","2008-08-21",25.43
"414","2008-08-22",25.66
"415","2008-08-25",24.83
"416","2008-08-26",24.73
"417","2008-08-27",25.17
"418","2008-08-28",26.07
"419","2008-08-29",25.75
"420","2008-09-02",25.629999
"421","2008-09-03",26.389999
"422","2008-09-04",25.280001
"423","2008-09-05",25.790001
"424","2008-09-08",25.07
"425","2008-09-09",25.200001
"426","2008-09-10",25.34
"427","2008-09-11",25.68
"428","2008-09-12",26
"429","2008-09-15",25.120001
"430","2008-09-16",24.84
"431","2008-09-17",22.629999
"432","2008-09-18",22.34
"433","2008-09-19",23.49
"434","2008-09-22",23.08
"435","2008-09-23",23.24
"436","2008-09-24",23.549999
"437","2008-09-25",24.219999
"438","2008-09-26",23.77
"439","2008-09-29",22.370001
"440","2008-09-30",23.18
"441","2008-10-01",23.25
"442","2008-10-02",22.24
"443","2008-10-03",22.049999
"444","2008-10-06",21.43
"445","2008-10-07",20.6
"446","2008-10-08",20.290001
"447","2008-10-09",18.870001
"448","2008-10-10",18.52
"449","2008-10-13",20.27
"450","2008-10-14",19.9
"451","2008-10-15",17.620001
"452","2008-10-16",17.780001
"453","2008-10-17",17.26
"454","2008-10-20",17.59
"455","2008-10-21",17.98
"456","2008-10-22",17.26
"457","2008-10-23",16.76
"458","2008-10-24",15.49
"459","2008-10-27",14.89
"460","2008-10-28",15.24
"461","2008-10-29",15.97
"462","2008-10-30",16.209999
"463","2008-10-31",16.83
"464","2008-11-03",16.34
"465","2008-11-04",16.48
"466","2008-11-05",15.89
"467","2008-11-06",15.03
"468","2008-11-07",15.34
"469","2008-11-10",14.09
"470","2008-11-11",13.59
"471","2008-11-12",13.25
"472","2008-11-13",14.22
"473","2008-11-14",13.36
"474","2008-11-17",13.26
"475","2008-11-18",13.13
"476","2008-11-19",12.28
"477","2008-11-20",11.43
"478","2008-11-21",12.24
"479","2008-11-24",12.77
"480","2008-11-25",13.54
"481","2008-11-26",14.25
"482","2008-11-28",14.93
"483","2008-12-01",13.4
"484","2008-12-02",13.9
"485","2008-12-03",13.98
"486","2008-12-04",13.14
"487","2008-12-05",11.52
"488","2008-12-08",12.71
"489","2008-12-09",12.74
"490","2008-12-10",13.19
"491","2008-12-11",12.28
"492","2008-12-12",12.75
"493","2008-12-15",12.51
"494","2008-12-16",13.14
"495","2008-12-17",13.45
"496","2008-12-18",13.3
"497","2008-12-19",13.31
"498","2008-12-22",12.87
"499","2008-12-23",12.55
"500","2008-12-24",12.43
"501","2008-12-26",12.61
"502","2008-12-29",12.39
"503","2008-12-30",12.94
"504","2008-12-31",13.46
"505","2009-01-02",14.11
"506","2009-01-05",14.12
"507","2009-01-06",15
"508","2009-01-07",14.37
"509","2009-01-08",13.75
"510","2009-01-09",13.5
"511","2009-01-12",13.19
"512","2009-01-13",13.78
"513","2009-01-14",13.01
"514","2009-01-15",13.37
"515","2009-01-16",13.33
"516","2009-01-20",12.18
"517","2009-01-21",14.63
"518","2009-01-22",14.07
"519","2009-01-23",14.7
"520","2009-01-26",14.63
"521","2009-01-27",15
"522","2009-01-28",15.39
"523","2009-01-29",14.81
"524","2009-01-30",14.2
"525","2009-02-02",14.02
"526","2009-02-03",14.64
"527","2009-02-04",14.61
"528","2009-02-05",14.65
"529","2009-02-06",14.74
"530","2009-02-09",14.62
"531","2009-02-10",13.66
"532","2009-02-11",13.23
"533","2009-02-12",13.05
"534","2009-02-13",12.96
"535","2009-02-17",12.63
"536","2009-02-18",12.37
"537","2009-02-19",11.98
"538","2009-02-20",11.75
"539","2009-02-23",11.39
"540","2009-02-24",12.23
"541","2009-02-25",12.54
"542","2009-02-26",12.55
"543","2009-02-27",10.59
"544","2009-03-02",9.98
"545","2009-03-03",9.9
"546","2009-03-04",10.25
"547","2009-03-05",9.83
"548","2009-03-06",9.92
"549","2009-03-09",9.82
"550","2009-03-10",10.5
"551","2009-03-11",10.55
"552","2009-03-12",11.18
"553","2009-03-13",11.23
"554","2009-03-16",11.44
"555","2009-03-17",11.98
"556","2009-03-18",12.34
"557","2009-03-19",12.33
"558","2009-03-20",12.26
"559","2009-03-23",13.35
"560","2009-03-24",13.35
"561","2009-03-25",13.34
"562","2009-03-26",13.74
"563","2009-03-27",13.36
"564","2009-03-30",12.87
"565","2009-03-31",13.02
"566","2009-04-01",13.32
"567","2009-04-02",13.85
"568","2009-04-03",13.73
"569","2009-04-06",13.28
"570","2009-04-07",12.46
"571","2009-04-08",12.8
"572","2009-04-09",13.78
"573","2009-04-13",14
"574","2009-04-14",13.31
"575","2009-04-15",13.77
"576","2009-04-16",13.44
"577","2009-04-17",13.83
"578","2009-04-20",12.82
"579","2009-04-21",15.21
"580","2009-04-22",15.58
"581","2009-04-23",15.18
"582","2009-04-24",16.17
"583","2009-04-27",16.18
"584","2009-04-28",15.82
"585","2009-04-29",15.86
"586","2009-04-30",15.87
"587","2009-05-01",15.39
"588","2009-05-04",16.299999
"589","2009-05-05",16.200001
"590","2009-05-06",16.129999
"591","2009-05-07",15.19
"592","2009-05-08",17.07
"593","2009-05-11",16.83
"594","2009-05-12",16.67
"595","2009-05-13",15.26
"596","2009-05-14",15.52
"597","2009-05-15",15.74
"598","2009-05-18",15.98
"599","2009-05-19",15.93
"600","2009-05-20",15.56
"601","2009-05-21",15.21
"602","2009-05-22",15.19
"603","2009-05-26",15.87
"604","2009-05-27",15.37
"605","2009-05-28",15.69
"606","2009-05-29",16.120001
"607","2009-06-01",16.440001
"608","2009-06-02",16.73
"609","2009-06-03",16.549999
"610","2009-06-04",16.93
"611","2009-06-05",16.85
"612","2009-06-08",16.65
"613","2009-06-09",16.530001
"614","2009-06-10",16.9
"615","2009-06-11",16.83
"616","2009-06-12",16.67
"617","2009-06-15",15.79
"618","2009-06-16",15.01
"619","2009-06-17",14.3
"620","2009-06-18",14.72
"621","2009-06-19",14.71
"622","2009-06-22",14.14
"623","2009-06-23",14.28
"624","2009-06-24",14.89
"625","2009-06-25",15.15
"626","2009-06-26",15.29
"627","2009-06-29",15.5
"628","2009-06-30",16.200001
"629","2009-07-01",16.799999
"630","2009-07-02",16.530001
"631","2009-07-06",16.35
"632","2009-07-07",15.67
"633","2009-07-08",15.71
"634","2009-07-09",15.44
"635","2009-07-10",15.92
"636","2009-07-13",16.18
"637","2009-07-14",16.5
"638","2009-07-15",17.15
"639","2009-07-16",17.68
"640","2009-07-17",17.799999
"641","2009-07-20",18.07
"642","2009-07-21",19.540001
"643","2009-07-22",19.620001
"644","2009-07-23",20.110001
"645","2009-07-24",19.83
"646","2009-07-27",19.65
"647","2009-07-28",19.629999
"648","2009-07-29",19.299999
"649","2009-07-30",19.700001
"650","2009-07-31",19.67
"651","2009-08-03",20.02
"652","2009-08-04",20.190001
"653","2009-08-05",19.68
"654","2009-08-06",19.42
"655","2009-08-07",19.360001
"656","2009-08-10",19.07
"657","2009-08-11",19.049999
"658","2009-08-12",19.59
"659","2009-08-13",19.5
"660","2009-08-14",18.700001
"661","2009-08-17",18.190001
"662","2009-08-18",18.879999
"663","2009-08-19",18.700001
"664","2009-08-20",18.700001
"665","2009-08-21",19.16
"666","2009-08-24",19.280001
"667","2009-08-25",19.65
"668","2009-08-26",19.799999
"669","2009-08-27",20.450001
"670","2009-08-28",20.440001
"671","2009-08-31",20.360001
"672","2009-09-01",19.799999
"673","2009-09-02",19.889999
"674","2009-09-03",20.25
"675","2009-09-04",20.83
"676","2009-09-08",21.030001
"677","2009-09-09",21.27
"678","2009-09-10",21.65
"679","2009-09-11",21.08
"680","2009-09-14",21.530001
"681","2009-09-15",21.780001
"682","2009-09-16",21.190001
"683","2009-09-17",21.049999
"684","2009-09-18",20.9
"685","2009-09-21",20.360001
"686","2009-09-22",20.450001
"687","2009-09-23",20.02
"688","2009-09-24",19.290001
"689","2009-09-25",19.4
"690","2009-09-28",19.860001
"691","2009-09-29",20.889999
"692","2009-09-30",20.4
"693","2009-10-01",19.35
"694","2009-10-02",19.07
"695","2009-10-05",19.93
"696","2009-10-06",20.16
"697","2009-10-07",20.309999
"698","2009-10-08",20.92
"699","2009-10-09",21.030001
"700","2009-10-12",20.65
"701","2009-10-13",20.91
"702","2009-10-14",21.51
"703","2009-10-15",22.120001
"704","2009-10-16",22.08
"705","2009-10-19",21.66
"706","2009-10-20",20.85
"707","2009-10-21",20.370001
"708","2009-10-22",20.99
"709","2009-10-23",20.389999
"710","2009-10-26",19.629999
"711","2009-10-27",19.34
"712","2009-10-28",18.620001
"713","2009-10-29",19.120001
"714","2009-10-30",18.280001
"715","2009-11-02",18.52
"716","2009-11-03",18.92
"717","2009-11-04",18.469999
"718","2009-11-05",19.08
"719","2009-11-06",19.1
"720","2009-11-09",19.77
"721","2009-11-10",19.66
"722","2009-11-11",19.639999
"723","2009-11-12",19
"724","2009-11-13",19.360001
"725","2009-11-16",19.879999
"726","2009-11-17",19.620001
"727","2009-11-18",19.440001
"728","2009-11-19",19.040001
"729","2009-11-20",19.6
"730","2009-11-23",20.049999
"731","2009-11-24",19.83
"732","2009-11-25",20.040001
"733","2009-11-27",19.67
"734","2009-11-30",19.92
"735","2009-12-01",21.32
"736","2009-12-02",21.860001
"737","2009-12-03",21.440001
"738","2009-12-04",21.940001
"739","2009-12-07",22.32
"740","2009-12-08",22.24
"741","2009-12-09",22.040001
"742","2009-12-10",21.76
"743","2009-12-11",21.75
"744","2009-12-14",22
"745","2009-12-15",22.77
"746","2009-12-16",22.77
"747","2009-12-17",22.780001
"748","2009-12-18",23.51
"749","2009-12-21",23.51
"750","2009-12-22",23.75
"751","2009-12-23",23.67
"752","2009-12-24",23.799999
"753","2009-12-28",23.73
"754","2009-12-29",23.66
"755","2009-12-30",23.5
"756","2009-12-31",23.01
"757","2010-01-04",23.389999
"758","2010-01-05",23.690001
"759","2010-01-06",23.57
"760","2010-01-07",23.4
"761","2010-01-08",24.950001
"762","2010-01-11",24.049999
"763","2010-01-12",23.73
"764","2010-01-13",23.92
"765","2010-01-14",23.610001
"766","2010-01-15",23.23
"767","2010-01-19",23.84
"768","2010-01-20",22.959999
"769","2010-01-21",21.690001
"770","2010-01-22",21.24
"771","2010-01-25",21.540001
"772","2010-01-26",22.809999
"773","2010-01-27",22.42
"774","2010-01-28",21.889999
"775","2010-01-29",22.040001
"776","2010-02-01",22.26
"777","2010-02-02",22.27
"778","2010-02-03",21.700001
"779","2010-02-04",20.940001
"780","2010-02-05",21.389999
"781","2010-02-08",21.370001
"782","2010-02-09",21.57
"783","2010-02-10",21.26
"784","2010-02-11",21.5
"785","2010-02-12",21.6
"786","2010-02-16",22.24
"787","2010-02-17",22.459999
"788","2010-02-18",22.889999
"789","2010-02-19",22.719999
"790","2010-02-22",22.459999
"791","2010-02-23",23.33
"792","2010-02-24",23.690001
"793","2010-02-25",24.15
"794","2010-02-26",23.799999
"795","2010-03-01",24.389999
"796","2010-03-02",24.370001
"797","2010-03-03",24.52
"798","2010-03-04",24.4
"799","2010-03-05",24.610001
"800","2010-03-08",24.5
"801","2010-03-09",24.370001
"802","2010-03-10",24.290001
"803","2010-03-11",24.280001
"804","2010-03-12",24.290001
"805","2010-03-15",24.360001
"806","2010-03-16",25.040001
"807","2010-03-17",25.459999
"808","2010-03-18",25.290001
"809","2010-03-19",24.780001
"810","2010-03-22",25.07
"811","2010-03-23",25.26
"812","2010-03-24",25
"813","2010-03-25",24.34
"814","2010-03-26",24.309999
"815","2010-03-29",24.59
"816","2010-03-30",24.620001
"817","2010-03-31",24.610001
"818","2010-04-01",24.77
"819","2010-04-05",25.200001
"820","2010-04-06",25.09
"821","2010-04-07",24.5
"822","2010-04-08",24.67
"823","2010-04-09",24.889999
"824","2010-04-12",24.34
"825","2010-04-13",24.309999
"826","2010-04-14",24.85
"827","2010-04-15",24.879999
"828","2010-04-16",25.32
"829","2010-04-19",24.68
"830","2010-04-20",24.74
"831","2010-04-21",25.299999
"832","2010-04-22",25.690001
"833","2010-04-23",26.25
"834","2010-04-26",25.799999
"835","2010-04-27",25
"836","2010-04-28",24.780001
"837","2010-04-29",25.25
"838","2010-04-30",24.73
"839","2010-05-03",25.209999
"840","2010-05-04",24.209999
"841","2010-05-05",23.870001
"842","2010-05-06",22.610001
"843","2010-05-07",22.139999
"844","2010-05-10",22.73
"845","2010-05-11",22.709999
"846","2010-05-12",23.52
"847","2010-05-13",23.34
"848","2010-05-14",22.969999
"849","2010-05-17",22.82
"850","2010-05-18",22.889999
"851","2010-05-19",22.440001
"852","2010-05-20",21.280001
"853","2010-05-21",21.41
"854","2010-05-24",21.02
"855","2010-05-25",20.6
"856","2010-05-26",20.93
"857","2010-05-27",22.219999
"858","2010-05-28",22.139999
"859","2010-06-01",21.27
"860","2010-06-02",21.91
"861","2010-06-03",22.139999
"862","2010-06-04",21.24
"863","2010-06-07",20.58
"864","2010-06-08",20.799999
"865","2010-06-09",20.799999
"866","2010-06-10",21.5
"867","2010-06-11",22.379999
"868","2010-06-14",22.559999
"869","2010-06-15",23.5
"870","2010-06-16",23.299999
"871","2010-06-17",23.25
"872","2010-06-18",23.27
"873","2010-06-21",23.51
"874","2010-06-22",22.799999
"875","2010-06-23",22.620001
"876","2010-06-24",22.16
"877","2010-06-25",22.32
"878","2010-06-28",22.120001
"879","2010-06-29",21.73
"880","2010-06-30",22.02
"881","2010-07-01",22.08
"882","2010-07-02",21.459999
"883","2010-07-06",21.33
"884","2010-07-07",22.02
"885","2010-07-08",22.129999
"886","2010-07-09",22.450001
"887","2010-07-12",21.83
"888","2010-07-13",22.799999
"889","2010-07-14",22.85
"890","2010-07-15",23.1
"891","2010-07-16",22.74
"892","2010-07-19",22.92
"893","2010-07-20",24.700001
"894","2010-07-21",24.32
"895","2010-07-22",24.49
"896","2010-07-23",25.07
"897","2010-07-26",25.43
"898","2010-07-27",24.77
"899","2010-07-28",24.209999
"900","2010-07-29",23.940001
"901","2010-07-30",24
"902","2010-08-02",25.040001
"903","2010-08-03",24.360001
"904","2010-08-04",24.5
"905","2010-08-05",24.360001
"906","2010-08-06",24.040001
"907","2010-08-09",24.34
"908","2010-08-10",24.01
"909","2010-08-11",23.15
"910","2010-08-12",23.27
"911","2010-08-13",23.02
"912","2010-08-16",22.889999
"913","2010-08-17",23.889999
"914","2010-08-18",23.389999
"915","2010-08-19",22.85
"916","2010-08-20",23.059999
"917","2010-08-23",22.4
"918","2010-08-24",22.16
"919","2010-08-25",22.549999
"920","2010-08-26",22.32
"921","2010-08-27",22.940001
"922","2010-08-30",22.299999
"923","2010-08-31",22.290001
"924","2010-09-01",23.18
"925","2010-09-02",23.700001
"926","2010-09-03",24.02
"927","2010-09-07",23.719999
"928","2010-09-08",23.27
"929","2010-09-09",23.49
"930","2010-09-10",23.67
"931","2010-09-13",23.870001
"932","2010-09-14",23.639999
"933","2010-09-15",24.040001
"934","2010-09-16",24.17
"935","2010-09-17",24.35
"936","2010-09-20",23.190001
"937","2010-09-21",22.83
"938","2010-09-22",22.4
"939","2010-09-23",22.41
"940","2010-09-24",23.040001
"941","2010-09-27",23.209999
"942","2010-09-28",23.35
"943","2010-09-29",23.219999
"944","2010-09-30",23.17
"945","2010-10-01",23.33
"946","2010-10-04",22.91
"947","2010-10-05",23.530001
"948","2010-10-06",23.43
"949","2010-10-07",23.15
"950","2010-10-08",22.93
"951","2010-10-11",23.25
"952","2010-10-12",23.15
"953","2010-10-13",23.799999
"954","2010-10-14",23.9
"955","2010-10-15",24.16
"956","2010-10-18",24.35
"957","2010-10-19",23.24
"958","2010-10-20",23.92
"959","2010-10-21",23.639999
"960","2010-10-22",24.1
"961","2010-10-25",24.379999
"962","2010-10-26",24.34
"963","2010-10-27",24.459999
"964","2010-10-28",24.540001
"965","2010-10-29",24.43
"966","2010-11-01",24.74
"967","2010-11-02",24.98
"968","2010-11-03",24.889999
"969","2010-11-04",25.610001
"970","2010-11-05",25.93
"971","2010-11-08",25.74
"972","2010-11-09",25.290001
"973","2010-11-10",25.379999
"974","2010-11-11",25.57
