"","date","RES"
"290","2008-02-27",6.133333
"291","2008-02-28",6.133333
"292","2008-02-29",5.853333
"293","2008-03-03",5.924445
"294","2008-03-04",5.831111
"295","2008-03-05",6.008889
"296","2008-03-06",5.893333
"297","2008-03-07",5.684444
"298","2008-03-10",5.404444
"299","2008-03-11",5.773334
"300","2008-03-12",5.622222
"301","2008-03-13",5.795556
"302","2008-03-14",5.684444
"303","2008-03-17",5.56
"304","2008-03-18",5.826667
"305","2008-03-19",5.511111
"306","2008-03-20",5.72
"307","2008-03-24",5.866667
"308","2008-03-25",6.137778
"309","2008-03-26",6.213333
"310","2008-03-27",6.488889
"311","2008-03-28",6.577778
"312","2008-03-31",6.751111
"313","2008-04-01",7.066667
"314","2008-04-02",7.093333
"315","2008-04-03",6.937778
"316","2008-04-04",6.964445
"317","2008-04-07",6.964445
"318","2008-04-08",7.066667
"319","2008-04-09",7.008889
"320","2008-04-10",7.044445
"321","2008-04-11",6.942222
"322","2008-04-14",7.191111
"323","2008-04-15",7.297778
"324","2008-04-16",7.56
"325","2008-04-17",7.546667
"326","2008-04-18",7.711111
"327","2008-04-21",7.88
"328","2008-04-22",7.497778
"329","2008-04-23",6.266667
"330","2008-04-24",6.213333
"331","2008-04-25",6.16
"332","2008-04-28",5.991111
"333","2008-04-29",5.782222
"334","2008-04-30",5.675556
"335","2008-05-01",5.653333
"336","2008-05-02",5.586667
"337","2008-05-05",5.697778
"338","2008-05-06",5.924445
"339","2008-05-07",5.72
"340","2008-05-08",5.826667
"341","2008-05-09",5.786667
"342","2008-05-12",5.835556
"343","2008-05-13",6.044445
"344","2008-05-14",5.951111
"345","2008-05-15",6.008889
"346","2008-05-16",6.284444
"347","2008-05-19",6.413333
"348","2008-05-20",6.413333
"349","2008-05-21",6.484445
"350","2008-05-22",6.515555
"351","2008-05-23",6.328889
"352","2008-05-27",6.382222
"353","2008-05-28",6.564445
"354","2008-05-29",6.582222
"355","2008-05-30",6.653333
"356","2008-06-02",6.662222
"357","2008-06-03",6.755556
"358","2008-06-04",6.697778
"359","2008-06-05",7.111111
"360","2008-06-06",6.893333
"361","2008-06-09",6.915555
"362","2008-06-10",6.675556
"363","2008-06-11",6.702222
"364","2008-06-12",6.591111
"365","2008-06-13",6.702222
"366","2008-06-16",6.804444
"367","2008-06-17",6.88
"368","2008-06-18",6.924445
"369","2008-06-19",6.853333
"370","2008-06-20",6.795556
"371","2008-06-23",7.333333
"372","2008-06-24",7.191111
"373","2008-06-25",7.293334
"374","2008-06-26",7.32
"375","2008-06-27",7.44
"376","2008-06-30",7.466667
"377","2008-07-01",7.577778
"378","2008-07-02",7.613333
"379","2008-07-03",7.4
"380","2008-07-07",7.093333
"381","2008-07-08",7.106667
"382","2008-07-09",6.928889
"383","2008-07-10",7.004445
"384","2008-07-11",7.444445
"385","2008-07-14",7.635556
"386","2008-07-15",7.342222
"387","2008-07-16",7.488889
"388","2008-07-17",7.235556
"389","2008-07-18",7.351111
"390","2008-07-21",7.595556
"391","2008-07-22",7.742222
"392","2008-07-23",7.568889
"393","2008-07-24",7.048889
"394","2008-07-25",7.835556
"395","2008-07-28",7.737778
"396","2008-07-29",7.608889
"397","2008-07-30",7.915555
"398","2008-07-31",7.64
"399","2008-08-01",7.755556
"400","2008-08-04",7.453333
"401","2008-08-05",7.373333
"402","2008-08-06",7.52
"403","2008-08-07",7.648889
"404","2008-08-08",7.631111
"405","2008-08-11",7.951111
"406","2008-08-12",7.946667
"407","2008-08-13",8.186666
"408","2008-08-14",8.177778
"409","2008-08-15",7.804444
"410","2008-08-18",7.697778
"411","2008-08-19",7.822222
"412","2008-08-20",8.186666
"413","2008-08-21",8.155556
"414","2008-08-22",7.924445
"415","2008-08-25",7.866667
"416","2008-08-26",8.066667
"417","2008-08-27",8.266666
"418","2008-08-28",8.297778
"419","2008-08-29",8.102222
"420","2008-09-02",7.435555
"421","2008-09-03",7.204444
"422","2008-09-04",7.035555
"423","2008-09-05",6.951111
"424","2008-09-08",6.8
"425","2008-09-09",6.404444
"426","2008-09-10",6.431111
"427","2008-09-11",6.328889
"428","2008-09-12",7.08
"429","2008-09-15",6.466667
"430","2008-09-16",6.96
"431","2008-09-17",6.622222
"432","2008-09-18",7.551111
"433","2008-09-19",7.844444
"434","2008-09-22",7.733333
"435","2008-09-23",7.093333
"436","2008-09-24",6.977778
"437","2008-09-25",6.991111
"438","2008-09-26",6.702222
"439","2008-09-29",5.946667
"440","2008-09-30",6.248889
"441","2008-10-01",5.942222
"442","2008-10-02",5.408889
"443","2008-10-03",5.235556
"444","2008-10-06",5.124444
"445","2008-10-07",4.671111
"446","2008-10-08",4.773334
"447","2008-10-09",4.306667
"448","2008-10-10",4.275556
"449","2008-10-13",5.071111
"450","2008-10-14",4.884444
"451","2008-10-15",4.377778
"452","2008-10-16",4.573333
"453","2008-10-17",4.226666
"454","2008-10-20",4.777778
"455","2008-10-21",4.426667
"456","2008-10-22",3.96
"457","2008-10-23",3.915555
"458","2008-10-24",3.662222
"459","2008-10-27",3.297778
"460","2008-10-28",3.582222
"461","2008-10-29",4
"462","2008-10-30",4.36
"463","2008-10-31",4.706666
"464","2008-11-03",4.324444
"465","2008-11-04",4.813334
"466","2008-11-05",4.457778
"467","2008-11-06",4.062222
"468","2008-11-07",4.191111
"469","2008-11-10",4.137778
"470","2008-11-11",4.044445
"471","2008-11-12",3.733333
"472","2008-11-13",4.435555
"473","2008-11-14",3.826667
"474","2008-11-17",3.64
"475","2008-11-18",3.56
"476","2008-11-19",3.262222
"477","2008-11-20",2.697778
"478","2008-11-21",3.32
"479","2008-11-24",3.555556
"480","2008-11-25",3.488889
"481","2008-11-26",3.844445
"482","2008-11-28",3.822222
"483","2008-12-01",3.68
"484","2008-12-02",3.866667
"485","2008-12-03",3.871111
"486","2008-12-04",3.497778
"487","2008-12-05",3.506667
"488","2008-12-08",3.982222
"489","2008-12-09",4.013333
"490","2008-12-10",4.28
"491","2008-12-11",4.004445
"492","2008-12-12",4.137778
"493","2008-12-15",4.048889
"494","2008-12-16",4.493333
"495","2008-12-17",4.444445
"496","2008-12-18",4.128889
"497","2008-12-19",4.24
"498","2008-12-22",3.977778
"499","2008-12-23",3.697778
"500","2008-12-24",3.817778
"501","2008-12-26",3.906667
"502","2008-12-29",4.12
"503","2008-12-30",4.24
"504","2008-12-31",4.337778
"505","2009-01-02",4.613333
"506","2009-01-05",4.906667
"507","2009-01-06",4.902222
"508","2009-01-07",4.511111
"509","2009-01-08",4.777778
"510","2009-01-09",4.462222
"511","2009-01-12",4.324444
"512","2009-01-13",4.271111
"513","2009-01-14",3.915555
"514","2009-01-15",4.075555
"515","2009-01-16",3.711111
"516","2009-01-20",3.244444
"517","2009-01-21",3.728889
"518","2009-01-22",3.515556
"519","2009-01-23",3.68
"520","2009-01-26",3.795556
"521","2009-01-27",3.8
"522","2009-01-28",3.835556
"523","2009-01-29",3.537778
"524","2009-01-30",3.306667
"525","2009-02-02",3.324445
"526","2009-02-03",3.226667
"527","2009-02-04",3.124444
"528","2009-02-05",3.151111
"529","2009-02-06",3.24
"530","2009-02-09",3.217778
"531","2009-02-10",2.986667
"532","2009-02-11",2.937778
"533","2009-02-12",2.92
"534","2009-02-13",2.884444
"535","2009-02-17",2.662222
"536","2009-02-18",2.706667
"537","2009-02-19",2.613333
"538","2009-02-20",2.568889
"539","2009-02-23",2.351111
"540","2009-02-24",2.622222
"541","2009-02-25",2.542222
"542","2009-02-26",2.551111
"543","2009-02-27",2.591111
"544","2009-03-02",2.453333
"545","2009-03-03",2.511111
"546","2009-03-04",2.564445
"547","2009-03-05",2.395555
"548","2009-03-06",2.408889
"549","2009-03-09",2.431111
"550","2009-03-10",2.582222
"551","2009-03-11",2.537778
"552","2009-03-12",2.751111
"553","2009-03-13",2.715556
"554","2009-03-16",2.804445
"555","2009-03-17",2.902222
"556","2009-03-18",3
"557","2009-03-19",3
"558","2009-03-20",2.906667
"559","2009-03-23",3.133333
"560","2009-03-24",3.08
"561","2009-03-25",3.182222
"562","2009-03-26",3.213333
"563","2009-03-27",2.902222
"564","2009-03-30",2.96
"565","2009-03-31",2.946667
"566","2009-04-01",2.977778
"567","2009-04-02",3.275556
"568","2009-04-03",3.257778
"569","2009-04-06",3.177778
"570","2009-04-07",2.977778
"571","2009-04-08",3.035556
"572","2009-04-09",3.266667
"573","2009-04-13",3.244444
"574","2009-04-14",3.186667
"575","2009-04-15",3.351111
"576","2009-04-16",3.973333
"577","2009-04-17",4.293334
"578","2009-04-20",4
"579","2009-04-21",4.275556
"580","2009-04-22",4.208889
"581","2009-04-23",4.28
"582","2009-04-24",4.533333
"583","2009-04-27",4.186666
"584","2009-04-28",4.28
"585","2009-04-29",4.688889
"586","2009-04-30",4.755556
"587","2009-05-01",5.111111
"588","2009-05-04",5.151111
"589","2009-05-05",5.106667
"590","2009-05-06",5.155556
"591","2009-05-07",4.88
"592","2009-05-08",5.217778
"593","2009-05-11",4.782222
"594","2009-05-12",4.773334
"595","2009-05-13",4.36
"596","2009-05-14",4.155556
"597","2009-05-15",4.173333
"598","2009-05-18",4.506667
"599","2009-05-19",4.444445
"600","2009-05-20",4.506667
"601","2009-05-21",4.288889
"602","2009-05-22",4.226666
"603","2009-05-26",4.395555
"604","2009-05-27",4.324444
"605","2009-05-28",4.528889
"606","2009-05-29",4.6
"607","2009-06-01",4.644444
"608","2009-06-02",4.742222
"609","2009-06-03",4.728889
"610","2009-06-04",4.808889
"611","2009-06-05",4.662222
"612","2009-06-08",4.471111
"613","2009-06-09",4.453333
"614","2009-06-10",4.484445
"615","2009-06-11",4.502222
"616","2009-06-12",4.466667
"617","2009-06-15",4.324444
"618","2009-06-16",4.128889
"619","2009-06-17",3.982222
"620","2009-06-18",3.942222
"621","2009-06-19",3.902222
"622","2009-06-22",3.542222
"623","2009-06-23",3.537778
"624","2009-06-24",3.653333
"625","2009-06-25",3.88
"626","2009-06-26",3.826667
"627","2009-06-29",3.76
"628","2009-06-30",3.711111
"629","2009-07-01",3.675555
"630","2009-07-02",3.6
"631","2009-07-06",3.488889
"632","2009-07-07",3.306667
"633","2009-07-08",3.382222
"634","2009-07-09",3.417778
"635","2009-07-10",3.408889
"636","2009-07-13",3.564445
"637","2009-07-14",3.622222
"638","2009-07-15",3.893333
"639","2009-07-16",3.937778
"640","2009-07-17",4.053333
"641","2009-07-20",3.973333
"642","2009-07-21",3.875556
"643","2009-07-22",3.835556
"644","2009-07-23",4
"645","2009-07-24",4.102222
"646","2009-07-27",3.933333
"647","2009-07-28",3.791111
"648","2009-07-29",3.6
"649","2009-07-30",3.631111
"650","2009-07-31",3.653333
"651","2009-08-03",3.857778
"652","2009-08-04",3.884444
"653","2009-08-05",3.835556
"654","2009-08-06",3.782222
"655","2009-08-07",3.844445
"656","2009-08-10",3.822222
"657","2009-08-11",3.697778
"658","2009-08-12",3.728889
"659","2009-08-13",3.68
"660","2009-08-14",3.528889
"661","2009-08-17",3.373333
"662","2009-08-18",3.435555
"663","2009-08-19",3.515556
"664","2009-08-20",3.48
"665","2009-08-21",3.635556
"666","2009-08-24",3.622222
"667","2009-08-25",3.533333
"668","2009-08-26",3.546667
"669","2009-08-27",3.613333
"670","2009-08-28",3.671111
"671","2009-08-31",4.062222
"672","2009-09-01",3.662222
"673","2009-09-02",3.582222
"674","2009-09-03",3.822222
"675","2009-09-04",3.991111
"676","2009-09-08",4.102222
"677","2009-09-09",4.191111
"678","2009-09-10",4.333333
"679","2009-09-11",4.391111
"680","2009-09-14",4.431111
"681","2009-09-15",4.546667
"682","2009-09-16",4.804444
"683","2009-09-17",4.631111
"684","2009-09-18",4.484445
"685","2009-09-21",4.568889
"686","2009-09-22",4.662222
"687","2009-09-23",4.617778
"688","2009-09-24",4.617778
"689","2009-09-25",4.586667
"690","2009-09-28",4.768889
"691","2009-09-29",4.662222
"692","2009-09-30",4.657778
"693","2009-10-01",4.457778
"694","2009-10-02",4.368889
"695","2009-10-05",4.546667
"696","2009-10-06",4.64
"697","2009-10-07",4.68
"698","2009-10-08",4.795556
"699","2009-10-09",4.746666
"700","2009-10-12",4.742222
"701","2009-10-13",4.715556
"702","2009-10-14",4.817778
"703","2009-10-15",4.986667
"704","2009-10-16",4.995555
"705","2009-10-19",4.973333
"706","2009-10-20",4.853333
"707","2009-10-21",4.768889
"708","2009-10-22",4.924445
"709","2009-10-23",4.688889
"710","2009-10-26",4.44
"711","2009-10-27",4.555555
"712","2009-10-28",4.164444
"713","2009-10-29",4.426667
"714","2009-10-30",4.155556
"715","2009-11-02",4.155556
"716","2009-11-03",4.213333
"717","2009-11-04",4.071111
"718","2009-11-05",4.306667
"719","2009-11-06",4.328889
"720","2009-11-09",4.377778
"721","2009-11-10",4.497778
"722","2009-11-11",4.573333
"723","2009-11-12",4.377778
"724","2009-11-13",4.337778
"725","2009-11-16",4.515555
"726","2009-11-17",4.551111
"727","2009-11-18",4.453333
"728","2009-11-19",4.253334
"729","2009-11-20",4.213333
"730","2009-11-23",4.457778
"731","2009-11-24",4.457778
"732","2009-11-25",4.484445
"733","2009-11-27",4.266667
"734","2009-11-30",4.293334
"735","2009-12-01",4.351111
"736","2009-12-02",4.32
"737","2009-12-03",4.351111
"738","2009-12-04",4.502222
"739","2009-12-07",4.644444
"740","2009-12-08",4.404444
"741","2009-12-09",4.222222
"742","2009-12-10",4.226666
"743","2009-12-11",4.328889
"744","2009-12-14",4.524445
"745","2009-12-15",4.644444
"746","2009-12-16",4.777778
"747","2009-12-17",4.693333
"748","2009-12-18",4.844444
"749","2009-12-21",4.826667
"750","2009-12-22",4.773334
"751","2009-12-23",4.817778
"752","2009-12-24",4.728889
"753","2009-12-28",4.791111
"754","2009-12-29",4.804444
"755","2009-12-30",4.755556
"756","2009-12-31",4.622222
"757","2010-01-04",4.866667
"758","2010-01-05",5.195556
"759","2010-01-06",5.368889
"760","2010-01-07",5.573333
"761","2010-01-08",5.555555
"762","2010-01-11",5.48
"763","2010-01-12",5.377778
"764","2010-01-13",5.471111
"765","2010-01-14",5.475555
"766","2010-01-15",5.417778
"767","2010-01-19",5.511111
"768","2010-01-20",5.422222
"769","2010-01-21",5.364444
"770","2010-01-22",5.231111
"771","2010-01-25",5.355556
"772","2010-01-26",5.471111
"773","2010-01-27",5.644444
"774","2010-01-28",5.577778
"775","2010-01-29",5.488889
"776","2010-02-01",5.555555
"777","2010-02-02",5.622222
"778","2010-02-03",5.488889
"779","2010-02-04",5.195556
"780","2010-02-05",5.155556
"781","2010-02-08",5.026667
"782","2010-02-09",5.164444
"783","2010-02-10",5.288889
"784","2010-02-11",5.44
"785","2010-02-12",5.608889
"786","2010-02-16",5.675556
"787","2010-02-17",5.648889
"788","2010-02-18",5.768889
"789","2010-02-19",5.777778
"790","2010-02-22",5.684444
"791","2010-02-23",5.484445
"792","2010-02-24",5.608889
"793","2010-02-25",5.564445
"794","2010-02-26",5.493333
"795","2010-03-01",5.573333
"796","2010-03-02",5.76
"797","2010-03-03",5.804444
"798","2010-03-04",5.666667
"799","2010-03-05",5.617778
"800","2010-03-08",5.631111
"801","2010-03-09",5.644444
"802","2010-03-10",5.493333
"803","2010-03-11",5.493333
"804","2010-03-12",5.497778
"805","2010-03-15",5.471111
"806","2010-03-16",5.515555
"807","2010-03-17",5.666667
"808","2010-03-18",5.288889
"809","2010-03-19",5.133333
"810","2010-03-22",5.204444
"811","2010-03-23",5.253334
"812","2010-03-24",5.155556
"813","2010-03-25",5.022222
"814","2010-03-26",4.848889
"815","2010-03-29",4.84
"816","2010-03-30",4.982222
"817","2010-03-31",4.946667
"818","2010-04-01",5.111111
"819","2010-04-05",5.244444
"820","2010-04-06",5.168889
"821","2010-04-07",5.115556
"822","2010-04-08",5.168889
"823","2010-04-09",5.177778
"824","2010-04-12",5.288889
"825","2010-04-13",5.253334
"826","2010-04-14",5.48
"827","2010-04-15",5.391111
"828","2010-04-16",5.333333
"829","2010-04-19",5.235556
"830","2010-04-20",5.568889
"831","2010-04-21",5.635556
"832","2010-04-22",5.96
"833","2010-04-23",5.933333
"834","2010-04-26",5.871111
"835","2010-04-27",5.715556
"836","2010-04-28",6.106667
"837","2010-04-29",6.253334
"838","2010-04-30",6.066667
"839","2010-05-03",6.12
"840","2010-05-04",5.906667
"841","2010-05-05",5.595556
"842","2010-05-06",5.422222
"843","2010-05-07",5.093333
"844","2010-05-10",5.493333
"845","2010-05-11",5.462222
"846","2010-05-12",5.72
"847","2010-05-13",5.644444
"848","2010-05-14",5.448889
"849","2010-05-17",5.293334
"850","2010-05-18",5.324444
"851","2010-05-19",5.124444
"852","2010-05-20",4.706666
"853","2010-05-21",4.8
"854","2010-05-24",4.662222
"855","2010-05-25",4.653333
"856","2010-05-26",4.911111
"857","2010-05-27",5.137778
"858","2010-05-28",5.017778
"859","2010-06-01",4.764444
"860","2010-06-02",5.008889
"861","2010-06-03",5.2
"862","2010-06-04",5.12
"863","2010-06-07",5.142222
"864","2010-06-08",5.293334
"865","2010-06-09",5.528889
"866","2010-06-10",5.911111
"867","2010-06-11",6.08
"868","2010-06-14",6.142222
"869","2010-06-15",6.337778
"870","2010-06-16",6.342222
"871","2010-06-17",6.377778
"872","2010-06-18",6.546667
"873","2010-06-21",6.488889
"874","2010-06-22",6.288889
"875","2010-06-23",6.24
"876","2010-06-24",6.088889
"877","2010-06-25",6.351111
"878","2010-06-28",6.404444
"879","2010-06-29",6.115556
"880","2010-06-30",6.066667
"881","2010-07-01",6.048889
"882","2010-07-02",6.173333
"883","2010-07-06",6.071111
"884","2010-07-07",6.155556
"885","2010-07-08",6.253334
"886","2010-07-09",6.217778
"887","2010-07-12",6.137778
"888","2010-07-13",6.564445
"889","2010-07-14",7.053333
"890","2010-07-15",6.991111
"891","2010-07-16",6.751111
"892","2010-07-19",6.724444
"893","2010-07-20",7.035555
"894","2010-07-21",7.182222
"895","2010-07-22",7.324444
"896","2010-07-23",7.551111
"897","2010-07-26",7.866667
"898","2010-07-27",7.724444
"899","2010-07-28",8.026667
"900","2010-07-29",7.777778
"901","2010-07-30",7.413333
"902","2010-08-02",7.644444
"903","2010-08-03",8.04
"904","2010-08-04",8.075556
"905","2010-08-05",7.911111
"906","2010-08-06",7.831111
"907","2010-08-09",8.235556
"908","2010-08-10",8.093333
"909","2010-08-11",7.764444
"910","2010-08-12",7.577778
"911","2010-08-13",7.555555
"912","2010-08-16",7.648889
"913","2010-08-17",7.942222
"914","2010-08-18",7.755556
"915","2010-08-19",7.284444
"916","2010-08-20",7.16
"917","2010-08-23",7.186666
"918","2010-08-24",7.244444
"919","2010-08-25",7.351111
"920","2010-08-26",7.426667
"921","2010-08-27",7.631111
"922","2010-08-30",7.413333
"923","2010-08-31",7.248889
"924","2010-09-01",7.608889
"925","2010-09-02",7.613333
"926","2010-09-03",7.88
"927","2010-09-07",7.817778
"928","2010-09-08",7.888889
"929","2010-09-09",8.062222
"930","2010-09-10",8.64
"931","2010-09-13",8.804444
"932","2010-09-14",8.755555
"933","2010-09-15",8.755555
"934","2010-09-16",8.631111
"935","2010-09-17",8.72
"936","2010-09-20",9.2
"937","2010-09-21",9.084444
"938","2010-09-22",8.96
"939","2010-09-23",8.528889
