"","date","OCFC"
"195","2007-10-10",17.27
"196","2007-10-11",17.1
"197","2007-10-12",17.139999
"198","2007-10-15",17.049999
"199","2007-10-16",17
"200","2007-10-17",17.01
"201","2007-10-18",16.950001
"202","2007-10-19",16.34
"203","2007-10-22",16.559999
"204","2007-10-23",16.9
"205","2007-10-24",16.49
"206","2007-10-25",16.41
"207","2007-10-26",16.67
"208","2007-10-29",16.620001
"209","2007-10-30",16.18
"210","2007-10-31",16.01
"211","2007-11-01",16.41
"212","2007-11-02",15.86
"213","2007-11-05",15.57
"214","2007-11-06",15.42
"215","2007-11-07",15.35
"216","2007-11-08",15.16
"217","2007-11-09",15.29
"218","2007-11-12",16.23
"219","2007-11-13",16.25
"220","2007-11-14",16.530001
"221","2007-11-15",16.360001
"222","2007-11-16",16.59
"223","2007-11-19",16.1
"224","2007-11-20",16.129999
"225","2007-11-21",16.26
"226","2007-11-23",16.389999
"227","2007-11-26",16.360001
"228","2007-11-27",16.299999
"229","2007-11-28",16.51
"230","2007-11-29",16.309999
"231","2007-11-30",16.459999
"232","2007-12-03",16.290001
"233","2007-12-04",16.139999
"234","2007-12-05",16.08
"235","2007-12-06",16.469999
"236","2007-12-07",16.35
"237","2007-12-10",16.530001
"238","2007-12-11",16.5
"239","2007-12-12",16.34
"240","2007-12-13",16.4
"241","2007-12-14",16.200001
"242","2007-12-17",14.95
"243","2007-12-18",15.32
"244","2007-12-19",15.33
"245","2007-12-20",15.55
"246","2007-12-21",15.42
"247","2007-12-24",15.5
"248","2007-12-26",15.5
"249","2007-12-27",15.26
"250","2007-12-28",15.4
"251","2007-12-31",15.81
"252","2008-01-02",15.76
"253","2008-01-03",15.42
"254","2008-01-04",15.18
"255","2008-01-07",15.22
"256","2008-01-08",14.75
"257","2008-01-09",14.92
"258","2008-01-10",14.97
"259","2008-01-11",14.88
"260","2008-01-14",14.67
"261","2008-01-15",14.77
"262","2008-01-16",15.11
"263","2008-01-17",14.82
"264","2008-01-18",14.87
"265","2008-01-22",14.9
"266","2008-01-23",15.59
"267","2008-01-24",15.58
"268","2008-01-25",15.83
"269","2008-01-28",16.18
"270","2008-01-29",16.41
"271","2008-01-30",16.18
"272","2008-01-31",16.75
"273","2008-02-01",16.93
"274","2008-02-04",16.59
"275","2008-02-05",16.5
"276","2008-02-06",16.57
"277","2008-02-07",16.790001
"278","2008-02-08",16.870001
"279","2008-02-11",16.57
"280","2008-02-12",16.450001
"281","2008-02-13",16.459999
"282","2008-02-14",15.89
"283","2008-02-15",16.01
"284","2008-02-19",16.290001
"285","2008-02-20",16.809999
"286","2008-02-21",16.07
"287","2008-02-22",16.110001
"288","2008-02-25",16.309999
"289","2008-02-26",15.9
"290","2008-02-27",16.27
"291","2008-02-28",16.25
"292","2008-02-29",16.139999
"293","2008-03-03",16.139999
"294","2008-03-04",16.23
"295","2008-03-05",16.27
"296","2008-03-06",15.86
"297","2008-03-07",16.01
"298","2008-03-10",15.87
"299","2008-03-11",16.549999
"300","2008-03-12",16
"301","2008-03-13",16.129999
"302","2008-03-14",15.92
"303","2008-03-17",16.030001
"304","2008-03-18",16.15
"305","2008-03-19",16.75
"306","2008-03-20",17.24
"307","2008-03-24",17.040001
"308","2008-03-25",17.540001
"309","2008-03-26",17.6
"310","2008-03-27",17.34
"311","2008-03-28",16.33
"312","2008-03-31",17.49
"313","2008-04-01",17.18
"314","2008-04-02",17.030001
"315","2008-04-03",17.360001
"316","2008-04-04",16.75
"317","2008-04-07",16.389999
"318","2008-04-08",16.51
"319","2008-04-09",17.049999
"320","2008-04-10",17.17
"321","2008-04-11",17
"322","2008-04-14",17.15
"323","2008-04-15",17.52
"324","2008-04-16",17.83
"325","2008-04-17",18.059999
"326","2008-04-18",18.1
"327","2008-04-21",18.17
"328","2008-04-22",18.1
"329","2008-04-23",18.33
"330","2008-04-24",18.879999
"331","2008-04-25",18.92
"332","2008-04-28",19.08
"333","2008-04-29",18.940001
"334","2008-04-30",18.83
"335","2008-05-01",19.459999
"336","2008-05-02",19.6
"337","2008-05-05",20
"338","2008-05-06",19.940001
"339","2008-05-07",19.84
"340","2008-05-08",19.83
"341","2008-05-09",18.959999
"342","2008-05-12",19.75
"343","2008-05-13",19.860001
"344","2008-05-14",20.110001
"345","2008-05-15",20.35
"346","2008-05-16",19.530001
"347","2008-05-19",20
"348","2008-05-20",20
"349","2008-05-21",19.93
"350","2008-05-22",19.99
"351","2008-05-23",19.860001
"352","2008-05-27",20.77
"353","2008-05-28",20.25
"354","2008-05-29",20.6
"355","2008-05-30",20.530001
"356","2008-06-02",20.08
"357","2008-06-03",20.299999
"358","2008-06-04",20.49
"359","2008-06-05",20.549999
"360","2008-06-06",20.08
"361","2008-06-09",19.860001
"362","2008-06-10",20.24
"363","2008-06-11",19.18
"364","2008-06-12",19.33
"365","2008-06-13",19.299999
"366","2008-06-16",19.67
"367","2008-06-17",18.98
"368","2008-06-18",18.67
"369","2008-06-19",19.01
"370","2008-06-20",18.91
"371","2008-06-23",18.77
"372","2008-06-24",18.59
"373","2008-06-25",18.93
"374","2008-06-26",18.530001
"375","2008-06-27",18.52
"376","2008-06-30",18.049999
"377","2008-07-01",18.5
"378","2008-07-02",18.73
"379","2008-07-03",18.709999
"380","2008-07-07",17.93
"381","2008-07-08",19.75
"382","2008-07-09",18.48
"383","2008-07-10",19.440001
"384","2008-07-11",19.85
"385","2008-07-14",19.219999
"386","2008-07-15",19.190001
"387","2008-07-16",20.030001
"388","2008-07-17",20.530001
"389","2008-07-18",20.27
"390","2008-07-21",20.23
"391","2008-07-22",21.16
"392","2008-07-23",21.99
"393","2008-07-24",20.549999
"394","2008-07-25",20
"395","2008-07-28",19.940001
"396","2008-07-29",19.9
"397","2008-07-30",18
"398","2008-07-31",18.09
"399","2008-08-01",18.02
"400","2008-08-04",18.15
"401","2008-08-05",18.469999
"402","2008-08-06",18.43
"403","2008-08-07",17.799999
"404","2008-08-08",18.76
"405","2008-08-11",19.57
"406","2008-08-12",19.219999
"407","2008-08-13",18.809999
"408","2008-08-14",18.469999
"409","2008-08-15",19.43
"410","2008-08-18",18.940001
"411","2008-08-19",18.040001
"412","2008-08-20",18.049999
"413","2008-08-21",17.709999
"414","2008-08-22",17.82
"415","2008-08-25",17.190001
"416","2008-08-26",17.440001
"417","2008-08-27",17.76
"418","2008-08-28",18.299999
"419","2008-08-29",18.049999
"420","2008-09-02",18.98
"421","2008-09-03",19.049999
"422","2008-09-04",18.780001
"423","2008-09-05",19.280001
"424","2008-09-08",19.77
"425","2008-09-09",19
"426","2008-09-10",19.049999
"427","2008-09-11",19.15
"428","2008-09-12",19.01
"429","2008-09-15",18.01
"430","2008-09-16",19.67
"431","2008-09-17",17.780001
"432","2008-09-18",19.799999
"433","2008-09-19",20
"434","2008-09-22",17.98
"435","2008-09-23",18.450001
"436","2008-09-24",18.6
"437","2008-09-25",18.67
"438","2008-09-26",18.870001
"439","2008-09-29",17.780001
"440","2008-09-30",18.120001
"441","2008-10-01",18.120001
"442","2008-10-02",17.549999
"443","2008-10-03",15.86
"444","2008-10-06",15.98
"445","2008-10-07",15.9
"446","2008-10-08",15.77
"447","2008-10-09",14.58
"448","2008-10-10",15.26
"449","2008-10-13",16.65
"450","2008-10-14",16.41
"451","2008-10-15",16
"452","2008-10-16",17.1
"453","2008-10-17",15.92
"454","2008-10-20",15.99
"455","2008-10-21",16.32
"456","2008-10-22",15.5
"457","2008-10-23",15.16
"458","2008-10-24",13.98
"459","2008-10-27",13.28
"460","2008-10-28",13.92
"461","2008-10-29",13.93
"462","2008-10-30",15.62
"463","2008-10-31",16.59
"464","2008-11-03",16.360001
"465","2008-11-04",16.799999
"466","2008-11-05",16.4
"467","2008-11-06",15.42
"468","2008-11-07",14.7
"469","2008-11-10",14.45
"470","2008-11-11",14.24
"471","2008-11-12",13.8
"472","2008-11-13",14.91
"473","2008-11-14",14.3
"474","2008-11-17",14.07
"475","2008-11-18",14.21
"476","2008-11-19",13.25
"477","2008-11-20",12.8
"478","2008-11-21",13.85
"479","2008-11-24",14.21
"480","2008-11-25",14.37
"481","2008-11-26",15.07
"482","2008-11-28",14.91
"483","2008-12-01",12.53
"484","2008-12-02",12.95
"485","2008-12-03",14.72
"486","2008-12-04",14.83
"487","2008-12-05",15.49
"488","2008-12-08",16.299999
"489","2008-12-09",14.82
"490","2008-12-10",15.15
"491","2008-12-11",14.48
"492","2008-12-12",14.88
"493","2008-12-15",14.17
"494","2008-12-16",15.16
"495","2008-12-17",14.98
"496","2008-12-18",15.65
"497","2008-12-19",16.08
"498","2008-12-22",16.200001
"499","2008-12-23",16
"500","2008-12-24",15.95
"501","2008-12-26",15.96
"502","2008-12-29",15.07
"503","2008-12-30",15.64
"504","2008-12-31",16.6
"505","2009-01-02",16.92
"506","2009-01-05",16.07
"507","2009-01-06",16.290001
"508","2009-01-07",15.68
"509","2009-01-08",15.99
"510","2009-01-09",15.12
"511","2009-01-12",15.46
"512","2009-01-13",15.8
"513","2009-01-14",15.06
"514","2009-01-15",14.97
"515","2009-01-16",14.83
"516","2009-01-20",13.17
"517","2009-01-21",14.27
"518","2009-01-22",13
"519","2009-01-23",12.75
"520","2009-01-26",12.62
"521","2009-01-27",13.18
"522","2009-01-28",13.99
"523","2009-01-29",13.09
"524","2009-01-30",12.82
"525","2009-02-02",13.1
"526","2009-02-03",13.07
"527","2009-02-04",12.38
"528","2009-02-05",13.13
"529","2009-02-06",13.33
"530","2009-02-09",13.61
"531","2009-02-10",12.98
"532","2009-02-11",13.13
"533","2009-02-12",12.74
"534","2009-02-13",13.02
"535","2009-02-17",12.29
"536","2009-02-18",12.28
"537","2009-02-19",10.98
"538","2009-02-20",10.23
"539","2009-02-23",9.86
"540","2009-02-24",9.96
"541","2009-02-25",9.84
"542","2009-02-26",9.61
"543","2009-02-27",9.48
"544","2009-03-02",8.79
"545","2009-03-03",8.65
"546","2009-03-04",8.75
"547","2009-03-05",8.02
"548","2009-03-06",7.75
"549","2009-03-09",7.29
"550","2009-03-10",7.63
"551","2009-03-11",8.26
"552","2009-03-12",9.54
"553","2009-03-13",9.31
"554","2009-03-16",9.47
"555","2009-03-17",10.09
"556","2009-03-18",11.11
"557","2009-03-19",10.73
"558","2009-03-20",9.87
"559","2009-03-23",11.82
"560","2009-03-24",10.22
"561","2009-03-25",10.8
"562","2009-03-26",11.75
"563","2009-03-27",9.84
"564","2009-03-30",9.38
"565","2009-03-31",10.22
"566","2009-04-01",10.55
"567","2009-04-02",11.29
"568","2009-04-03",11.81
"569","2009-04-06",11.18
"570","2009-04-07",10.82
"571","2009-04-08",11.12
"572","2009-04-09",12.25
"573","2009-04-13",12.24
"574","2009-04-14",11.16
"575","2009-04-15",11.49
"576","2009-04-16",12.26
"577","2009-04-17",12.5
"578","2009-04-20",10.92
"579","2009-04-21",11.31
"580","2009-04-22",11.22
"581","2009-04-23",10.72
"582","2009-04-24",12.65
"583","2009-04-27",11.77
"584","2009-04-28",11.96
"585","2009-04-29",12.31
"586","2009-04-30",12.15
"587","2009-05-01",12.03
"588","2009-05-04",12.41
"589","2009-05-05",12.13
"590","2009-05-06",12.1
"591","2009-05-07",11.91
"592","2009-05-08",13.31
"593","2009-05-11",12.97
"594","2009-05-12",12.75
"595","2009-05-13",11.92
"596","2009-05-14",12.05
"597","2009-05-15",12.18
"598","2009-05-18",13.28
"599","2009-05-19",13
"600","2009-05-20",13.08
"601","2009-05-21",13.02
"602","2009-05-22",13
"603","2009-05-26",14.23
"604","2009-05-27",12.6
"605","2009-05-28",12.33
"606","2009-05-29",12.55
"607","2009-06-01",13.19
"608","2009-06-02",12.87
"609","2009-06-03",12.36
"610","2009-06-04",12.6
"611","2009-06-05",12.53
"612","2009-06-08",12.22
"613","2009-06-09",12.08
"614","2009-06-10",11.75
"615","2009-06-11",12.04
"616","2009-06-12",12.07
"617","2009-06-15",11.62
"618","2009-06-16",11.57
"619","2009-06-17",11.91
"620","2009-06-18",12.04
"621","2009-06-19",11.59
"622","2009-06-22",10.88
"623","2009-06-23",10.99
"624","2009-06-24",11
"625","2009-06-25",10.66
"626","2009-06-26",12.94
"627","2009-06-29",12.02
"628","2009-06-30",11.97
"629","2009-07-01",11.96
"630","2009-07-02",11.56
"631","2009-07-06",12.11
"632","2009-07-07",11.45
"633","2009-07-08",11.34
"634","2009-07-09",11.17
"635","2009-07-10",10.98
"636","2009-07-13",11.48
"637","2009-07-14",11.1
"638","2009-07-15",11.4
"639","2009-07-16",11.31
"640","2009-07-17",11.42
"641","2009-07-20",11.58
"642","2009-07-21",11.46
"643","2009-07-22",11.5
"644","2009-07-23",11.5
"645","2009-07-24",11.62
"646","2009-07-27",11.64
"647","2009-07-28",11.94
"648","2009-07-29",11.75
"649","2009-07-30",12.43
"650","2009-07-31",12.17
"651","2009-08-03",12.5
"652","2009-08-04",12.39
"653","2009-08-05",12.38
"654","2009-08-06",12.47
"655","2009-08-07",12.58
"656","2009-08-10",12.49
"657","2009-08-11",12.63
"658","2009-08-12",13.2
"659","2009-08-13",13.2
"660","2009-08-14",12.78
"661","2009-08-17",12.89
"662","2009-08-18",13.19
"663","2009-08-19",13.45
"664","2009-08-20",13.5
"665","2009-08-21",13.75
"666","2009-08-24",13.62
"667","2009-08-25",13.46
"668","2009-08-26",13.83
"669","2009-08-27",13.81
"670","2009-08-28",13.41
"671","2009-08-31",13
"672","2009-09-01",12.43
"673","2009-09-02",12.28
"674","2009-09-03",12.45
"675","2009-09-04",12.33
"676","2009-09-08",12.54
"677","2009-09-09",12.65
"678","2009-09-10",12.9
"679","2009-09-11",12.69
"680","2009-09-14",12.77
"681","2009-09-15",12.81
"682","2009-09-16",13.04
"683","2009-09-17",12.83
"684","2009-09-18",12.67
"685","2009-09-21",12.65
"686","2009-09-22",12.85
"687","2009-09-23",12.72
"688","2009-09-24",12.77
"689","2009-09-25",12.65
"690","2009-09-28",12.82
"691","2009-09-29",12.4
"692","2009-09-30",11.6
"693","2009-10-01",11.53
"694","2009-10-02",11.08
"695","2009-10-05",11.54
"696","2009-10-06",12.16
"697","2009-10-07",12.1
"698","2009-10-08",11.92
"699","2009-10-09",12.43
"700","2009-10-12",12.29
"701","2009-10-13",12.26
"702","2009-10-14",12.42
"703","2009-10-15",12.38
"704","2009-10-16",12.27
"705","2009-10-19",12.29
"706","2009-10-20",12.18
"707","2009-10-21",11.97
"708","2009-10-22",12.2
"709","2009-10-23",12.06
"710","2009-10-26",10.85
"711","2009-10-27",10.24
"712","2009-10-28",9.65
"713","2009-10-29",9.56
"714","2009-10-30",9.5
"715","2009-11-02",9.63
"716","2009-11-03",9.63
"717","2009-11-04",9.51
"718","2009-11-05",9.63
"719","2009-11-06",9.69
"720","2009-11-09",9.59
"721","2009-11-10",9.4
"722","2009-11-11",9.74
"723","2009-11-12",9.8
"724","2009-11-13",10.01
"725","2009-11-16",10.4
"726","2009-11-17",10.3
"727","2009-11-18",10.38
"728","2009-11-19",10.46
"729","2009-11-20",10.45
"730","2009-11-23",10.67
"731","2009-11-24",10.86
"732","2009-11-25",10.35
"733","2009-11-27",10.2
"734","2009-11-30",10.13
"735","2009-12-01",10.31
"736","2009-12-02",10.42
"737","2009-12-03",10.22
"738","2009-12-04",10.45
"739","2009-12-07",10.36
"740","2009-12-08",10.22
"741","2009-12-09",10.3
"742","2009-12-10",10.26
"743","2009-12-11",10.33
"744","2009-12-14",10.35
"745","2009-12-15",10.34
"746","2009-12-16",10
"747","2009-12-17",10.72
"748","2009-12-18",10.7
"749","2009-12-21",11.2
"750","2009-12-22",11.14
"751","2009-12-23",11.14
"752","2009-12-24",11.11
"753","2009-12-28",11.13
"754","2009-12-29",11.13
"755","2009-12-30",11.2
"756","2009-12-31",11.29
"757","2010-01-04",11.47
"758","2010-01-05",11.37
"759","2010-01-06",11.13
"760","2010-01-07",11.25
"761","2010-01-08",11.25
"762","2010-01-11",11.23
"763","2010-01-12",10.91
"764","2010-01-13",11
"765","2010-01-14",11.17
"766","2010-01-15",10.94
"767","2010-01-19",11
"768","2010-01-20",10.81
"769","2010-01-21",10.68
"770","2010-01-22",10.72
"771","2010-01-25",10.56
"772","2010-01-26",10.45
"773","2010-01-27",10.52
"774","2010-01-28",10.45
"775","2010-01-29",10.36
"776","2010-02-01",10.11
"777","2010-02-02",9.97
"778","2010-02-03",10.01
"779","2010-02-04",9.84
"780","2010-02-05",10.15
"781","2010-02-08",9.93
"782","2010-02-09",9.97
"783","2010-02-10",9.93
"784","2010-02-11",10.11
"785","2010-02-12",10.04
"786","2010-02-16",10.02
"787","2010-02-17",10
"788","2010-02-18",10
"789","2010-02-19",10
"790","2010-02-22",9.93
"791","2010-02-23",10.32
"792","2010-02-24",10.38
"793","2010-02-25",10.29
"794","2010-02-26",10.22
"795","2010-03-01",10.44
"796","2010-03-02",11.02
"797","2010-03-03",11.01
"798","2010-03-04",11.05
"799","2010-03-05",11.37
"800","2010-03-08",11.31
"801","2010-03-09",11.38
"802","2010-03-10",11.45
"803","2010-03-11",11.48
"804","2010-03-12",11.45
"805","2010-03-15",11.31
"806","2010-03-16",11.3
"807","2010-03-17",11.51
"808","2010-03-18",11.36
"809","2010-03-19",11.52
"810","2010-03-22",11.57
"811","2010-03-23",11.58
"812","2010-03-24",11.48
"813","2010-03-25",11.37
"814","2010-03-26",11.33
"815","2010-03-29",11.16
"816","2010-03-30",11.26
"817","2010-03-31",11.36
"818","2010-04-01",11.46
"819","2010-04-05",11.78
"820","2010-04-06",11.73
"821","2010-04-07",11.7
"822","2010-04-08",11.88
"823","2010-04-09",11.63
"824","2010-04-12",11.84
"825","2010-04-13",12.04
"826","2010-04-14",12.83
"827","2010-04-15",12.83
"828","2010-04-16",12.67
"829","2010-04-19",12.69
"830","2010-04-20",12.74
"831","2010-04-21",12.68
"832","2010-04-22",12.62
"833","2010-04-23",12.68
"834","2010-04-26",12.74
"835","2010-04-27",12.69
"836","2010-04-28",12.92
"837","2010-04-29",12.92
"838","2010-04-30",12.86
"839","2010-05-03",12.95
"840","2010-05-04",12.8
"841","2010-05-05",12.82
"842","2010-05-06",12.78
"843","2010-05-07",12.66
"844","2010-05-10",13.08
"845","2010-05-11",12.91
"846","2010-05-12",13.08
"847","2010-05-13",13.39
"848","2010-05-14",13.24
"849","2010-05-17",13.21
"850","2010-05-18",12.93
"851","2010-05-19",12.93
"852","2010-05-20",12.56
"853","2010-05-21",12.49
"854","2010-05-24",12.15
"855","2010-05-25",12.26
"856","2010-05-26",12.23
"857","2010-05-27",12.49
"858","2010-05-28",12.23
"859","2010-06-01",12.01
"860","2010-06-02",12.5
"861","2010-06-03",12.55
"862","2010-06-04",11.75
"863","2010-06-07",12.19
"864","2010-06-08",12.18
"865","2010-06-09",12.17
"866","2010-06-10",12.3
"867","2010-06-11",12.39
"868","2010-06-14",12.26
"869","2010-06-15",12.34
"870","2010-06-16",12.31
"871","2010-06-17",12.33
"872","2010-06-18",12.2
"873","2010-06-21",12.41
"874","2010-06-22",12.28
"875","2010-06-23",12.29
"876","2010-06-24",11.97
"877","2010-06-25",12.94
"878","2010-06-28",12.47
"879","2010-06-29",12.02
"880","2010-06-30",12.07
"881","2010-07-01",12.05
"882","2010-07-02",11.77
"883","2010-07-06",11.88
"884","2010-07-07",12.25
"885","2010-07-08",12.29
"886","2010-07-09",12.31
"887","2010-07-12",12.1
"888","2010-07-13",12.45
"889","2010-07-14",12.41
"890","2010-07-15",12.37
"891","2010-07-16",11.82
"892","2010-07-19",11.94
"893","2010-07-20",11.99
"894","2010-07-21",11.62
"895","2010-07-22",12.01
"896","2010-07-23",12.72
"897","2010-07-26",13.17
"898","2010-07-27",12.73
"899","2010-07-28",12.53
"900","2010-07-29",12.42
"901","2010-07-30",12.66
"902","2010-08-02",12.78
"903","2010-08-03",12.79
"904","2010-08-04",12.75
"905","2010-08-05",12.42
"906","2010-08-06",12.32
"907","2010-08-09",12.5
"908","2010-08-10",12.22
"909","2010-08-11",11.84
"910","2010-08-12",11.79
"911","2010-08-13",11.69
"912","2010-08-16",11.86
"913","2010-08-17",12.05
"914","2010-08-18",12
"915","2010-08-19",11.77
"916","2010-08-20",11.86
"917","2010-08-23",11.68
"918","2010-08-24",11.54
"919","2010-08-25",11.72
"920","2010-08-26",11.49
"921","2010-08-27",11.82
"922","2010-08-30",11.09
"923","2010-08-31",11.33
"924","2010-09-01",11.87
"925","2010-09-02",11.4
"926","2010-09-03",11.8
"927","2010-09-07",11.32
"928","2010-09-08",11.5
"929","2010-09-09",11.36
"930","2010-09-10",11.68
"931","2010-09-13",12.11
"932","2010-09-14",11.91
"933","2010-09-15",12.16
"934","2010-09-16",11.78
"935","2010-09-17",11.61
"936","2010-09-20",12.39
"937","2010-09-21",12.17
"938","2010-09-22",12.17
"939","2010-09-23",12.06
"940","2010-09-24",12.53
"941","2010-09-27",12.25
"942","2010-09-28",12.3
"943","2010-09-29",12.2
"944","2010-09-30",12.27
"945","2010-10-01",12.36
"946","2010-10-04",12.39
"947","2010-10-05",12.9
"948","2010-10-06",12.64
"949","2010-10-07",12.42
"950","2010-10-08",12.78
"951","2010-10-11",12.71
"952","2010-10-12",12.58
"953","2010-10-13",12.77
"954","2010-10-14",12.71
"955","2010-10-15",12.74
"956","2010-10-18",12.94
"957","2010-10-19",12.57
"958","2010-10-20",12.47
"959","2010-10-21",12.3
"960","2010-10-22",12.31
"961","2010-10-25",12.08
"962","2010-10-26",12.24
"963","2010-10-27",12.03
"964","2010-10-28",11.89
"965","2010-10-29",11.94
"966","2010-11-01",12.06
"967","2010-11-02",12.49
"968","2010-11-03",12.44
"969","2010-11-04",12.9
"970","2010-11-05",13.01
"971","2010-11-08",13.06
"972","2010-11-09",12.87
"973","2010-11-10",12.75
"974","2010-11-11",12.52
"975","2010-11-12",12.81
"976","2010-11-15",12.83
"977","2010-11-16",12.65
"978","2010-11-17",12.56
"979","2010-11-18",12.66
"980","2010-11-19",12.48
"981","2010-11-22",12.31
"982","2010-11-23",12.14
"983","2010-11-24",12.35
"984","2010-11-26",12.27
"985","2010-11-29",12.25
"986","2010-11-30",12.07
"987","2010-12-01",12.43
"988","2010-12-02",12.44
"989","2010-12-03",12.55
