"","date","SGC"
"281","2008-02-13",4.7
"282","2008-02-14",4.65
"283","2008-02-15",4.675
"284","2008-02-19",4.65
"285","2008-02-20",4.6
"286","2008-02-21",4.65
"287","2008-02-22",4.56
"288","2008-02-25",4.625
"289","2008-02-26",4.55
"290","2008-02-27",4.63
"291","2008-02-28",4.935
"292","2008-02-29",4.895
"293","2008-03-03",4.91
"294","2008-03-04",4.9
"295","2008-03-05",4.95
"296","2008-03-06",4.785
"297","2008-03-07",4.78
"298","2008-03-10",4.75
"299","2008-03-11",4.73
"300","2008-03-12",4.725
"301","2008-03-13",4.69
"302","2008-03-14",4.675
"303","2008-03-17",4.575
"304","2008-03-18",4.5
"305","2008-03-19",4.135
"306","2008-03-20",4.175
"307","2008-03-24",4.205
"308","2008-03-25",4.54
"309","2008-03-26",4.575
"310","2008-03-27",4.68
"311","2008-03-28",4.92
"312","2008-03-31",4.995
"313","2008-04-01",4.95
"314","2008-04-02",4.945
"315","2008-04-03",4.675
"316","2008-04-04",4.735
"317","2008-04-07",4.575
"318","2008-04-08",4.65
"319","2008-04-09",4.85
"320","2008-04-10",4.85
"321","2008-04-11",5.045
"322","2008-04-14",5.06
"323","2008-04-15",4.93
"324","2008-04-16",5
"325","2008-04-17",4.995
"326","2008-04-18",4.8
"327","2008-04-21",4.77
"328","2008-04-22",4.775
"329","2008-04-23",4.72
"330","2008-04-24",4.575
"331","2008-04-25",4.51
"332","2008-04-28",4.56
"333","2008-04-29",4.64
"334","2008-04-30",4.615
"335","2008-05-01",4.615
"336","2008-05-02",4.61
"337","2008-05-05",4.6
"338","2008-05-06",4.555
"339","2008-05-07",4.55
"340","2008-05-08",4.56
"341","2008-05-09",4.6
"342","2008-05-12",4.66
"343","2008-05-13",4.63
"344","2008-05-14",4.585
"345","2008-05-15",4.615
"346","2008-05-16",4.565
"347","2008-05-19",4.595
"348","2008-05-20",4.57
"349","2008-05-21",4.575
"350","2008-05-22",4.595
"351","2008-05-23",4.62
"352","2008-05-27",4.575
"353","2008-05-28",4.6
"354","2008-05-29",4.595
"355","2008-05-30",4.53
"356","2008-06-02",4.49
"357","2008-06-03",4.47
"358","2008-06-04",4.495
"359","2008-06-05",4.48
"360","2008-06-06",4.415
"361","2008-06-09",4.465
"362","2008-06-10",4.45
"363","2008-06-11",4.485
"364","2008-06-12",4.45
"365","2008-06-13",4.425
"366","2008-06-16",4.375
"367","2008-06-17",4.36
"368","2008-06-18",4.365
"369","2008-06-19",4.375
"370","2008-06-20",4.375
"371","2008-06-23",4.415
"372","2008-06-24",4.44
"373","2008-06-25",4.5
"374","2008-06-26",4.505
"375","2008-06-27",4.42
"376","2008-06-30",4.355
"377","2008-07-01",4.45
"378","2008-07-02",4.425
"379","2008-07-03",4.415
"380","2008-07-07",4.445
"381","2008-07-08",4.45
"382","2008-07-09",4.415
"383","2008-07-10",4.3
"384","2008-07-11",4.485
"385","2008-07-14",4.315
"386","2008-07-15",4.28
"387","2008-07-16",4.49
"388","2008-07-17",4.44
"389","2008-07-18",4.475
"390","2008-07-21",4.495
"391","2008-07-22",4.445
"392","2008-07-23",4.475
"393","2008-07-24",4.505
"394","2008-07-25",4.525
"395","2008-07-28",4.425
"396","2008-07-29",4.39
"397","2008-07-30",4.44
"398","2008-07-31",4.5
"399","2008-08-01",4.52
"400","2008-08-04",4.53
"401","2008-08-05",4.595
"402","2008-08-06",4.595
"403","2008-08-07",4.585
"404","2008-08-08",4.75
"405","2008-08-11",4.775
"406","2008-08-12",4.73
"407","2008-08-13",4.75
"408","2008-08-14",4.685
"409","2008-08-15",4.8
"410","2008-08-18",4.8
"411","2008-08-19",4.855
"412","2008-08-20",4.905
"413","2008-08-21",4.915
"414","2008-08-22",5.06
"415","2008-08-25",5.03
"416","2008-08-26",5.075
"417","2008-08-27",5.25
"418","2008-08-28",5.1
"419","2008-08-29",5.245
"420","2008-09-02",5.345
"421","2008-09-03",5.345
"422","2008-09-04",5.25
"423","2008-09-05",5.3
"424","2008-09-08",5.17
"425","2008-09-09",5.235
"426","2008-09-10",5.275
"427","2008-09-11",5.295
"428","2008-09-12",5.295
"429","2008-09-15",5.15
"430","2008-09-16",5.25
"431","2008-09-17",5.2
"432","2008-09-18",5.175
"433","2008-09-19",4.89
"434","2008-09-22",5.09
"435","2008-09-23",4.955
"436","2008-09-24",5.005
"437","2008-09-25",4.93
"438","2008-09-26",4.76
"439","2008-09-29",5.35
"440","2008-09-30",5.145
"441","2008-10-01",4.995
"442","2008-10-02",5.245
"443","2008-10-03",5.2
"444","2008-10-06",4.04
"445","2008-10-07",4.375
"446","2008-10-08",4.5
"447","2008-10-09",4.235
"448","2008-10-10",4.125
"449","2008-10-13",4.32
"450","2008-10-14",4.55
"451","2008-10-15",4.36
"452","2008-10-16",4.5
"453","2008-10-17",4.5
"454","2008-10-20",4.5
"455","2008-10-21",4.75
"456","2008-10-22",4.605
"457","2008-10-23",4.5
"458","2008-10-24",4.245
"459","2008-10-27",4.415
"460","2008-10-28",4.475
"461","2008-10-29",4.55
"462","2008-10-30",4.685
"463","2008-10-31",5
"464","2008-11-03",5.1
"465","2008-11-04",4.995
"466","2008-11-05",5.025
"467","2008-11-06",5
"468","2008-11-07",4.99
"469","2008-11-10",4.985
"470","2008-11-11",4.96
"471","2008-11-12",4.98
"472","2008-11-13",5
"473","2008-11-14",4.75
"474","2008-11-17",4.65
"475","2008-11-18",4.775
"476","2008-11-19",4.54
"477","2008-11-20",4.465
"478","2008-11-21",3.805
"479","2008-11-24",3.94
"480","2008-11-25",4
"481","2008-11-26",4.375
"482","2008-11-28",4.4
"483","2008-12-01",4.375
"484","2008-12-02",4.375
"485","2008-12-03",4.125
"486","2008-12-04",4.275
"487","2008-12-05",4.3
"488","2008-12-08",4.12
"489","2008-12-09",3.96
"490","2008-12-10",3.975
"491","2008-12-11",3.93
"492","2008-12-12",4.135
"493","2008-12-15",3.695
"494","2008-12-16",3.625
"495","2008-12-17",3.85
"496","2008-12-18",3.875
"497","2008-12-19",3.845
"498","2008-12-22",3.85
"499","2008-12-23",3.815
"500","2008-12-24",3.815
"501","2008-12-26",3.875
"502","2008-12-29",3.99
"503","2008-12-30",3.825
"504","2008-12-31",3.795
"505","2009-01-02",4
"506","2009-01-05",4
"507","2009-01-06",4.125
"508","2009-01-07",4.13
"509","2009-01-08",4.13
"510","2009-01-09",4.13
"511","2009-01-12",4.005
"512","2009-01-13",4.15
"513","2009-01-14",4.545
"514","2009-01-15",4.55
"515","2009-01-16",4.465
"516","2009-01-20",4.465
"517","2009-01-21",4.445
"518","2009-01-22",4.585
"519","2009-01-23",4.575
"520","2009-01-26",4.545
"521","2009-01-27",4.375
"522","2009-01-28",4.07
"523","2009-01-29",3.99
"524","2009-01-30",3.99
"525","2009-02-02",3.95
"526","2009-02-03",3.95
"527","2009-02-04",3.9
"528","2009-02-05",3.97
"529","2009-02-06",3.945
"530","2009-02-09",3.85
"531","2009-02-10",3.625
"532","2009-02-11",3.695
"533","2009-02-12",3.78
"534","2009-02-13",3.77
"535","2009-02-17",3.525
"536","2009-02-18",3.6
"537","2009-02-19",3.49
"538","2009-02-20",3.5
"539","2009-02-23",3.45
"540","2009-02-24",3.265
"541","2009-02-25",3.25
"542","2009-02-26",3.35
"543","2009-02-27",3.295
"544","2009-03-02",3.195
"545","2009-03-03",2.95
"546","2009-03-04",2.825
"547","2009-03-05",2.795
"548","2009-03-06",2.69
"549","2009-03-09",2.8
"550","2009-03-10",2.75
"551","2009-03-11",2.575
"552","2009-03-12",2.7
"553","2009-03-13",2.55
"554","2009-03-16",2.755
"555","2009-03-17",2.58
"556","2009-03-18",2.575
"557","2009-03-19",3.11
"558","2009-03-20",2.995
"559","2009-03-23",3.125
"560","2009-03-24",3.125
"561","2009-03-25",3.125
"562","2009-03-26",3.005
"563","2009-03-27",3.155
"564","2009-03-30",3.23
"565","2009-03-31",3.61
"566","2009-04-01",3.6
"567","2009-04-02",3.57
"568","2009-04-03",3.625
"569","2009-04-06",3.555
"570","2009-04-07",3.435
"571","2009-04-08",3.675
"572","2009-04-09",3.67
"573","2009-04-13",3.5
"574","2009-04-14",3.665
"575","2009-04-15",3.275
"576","2009-04-16",3.205
"577","2009-04-17",3.18
"578","2009-04-20",3.395
"579","2009-04-21",3.465
"580","2009-04-22",3.43
"581","2009-04-23",3.405
"582","2009-04-24",3.5
"583","2009-04-27",3.5
"584","2009-04-28",3.615
"585","2009-04-29",3.565
"586","2009-04-30",3.815
"587","2009-05-01",3.815
"588","2009-05-04",3.72
"589","2009-05-05",3.72
"590","2009-05-06",3.72
"591","2009-05-07",3.75
"592","2009-05-08",3.925
"593","2009-05-11",3.925
"594","2009-05-12",3.86
"595","2009-05-13",3.86
"596","2009-05-14",3.9
"597","2009-05-15",3.3
"598","2009-05-18",3.3
"599","2009-05-19",3.255
"600","2009-05-20",3.31
"601","2009-05-21",3.12
"602","2009-05-22",3.4
"603","2009-05-26",3.795
"604","2009-05-27",3.82
"605","2009-05-28",3.82
"606","2009-05-29",3.625
"607","2009-06-01",3.775
"608","2009-06-02",3.405
"609","2009-06-03",3.4
"610","2009-06-04",3.72
"611","2009-06-05",3.775
"612","2009-06-08",3.49
"613","2009-06-09",3.525
"614","2009-06-10",3.49
"615","2009-06-11",3.49
"616","2009-06-12",3.59
"617","2009-06-15",3.505
"618","2009-06-16",3.5
"619","2009-06-17",3.5
"620","2009-06-18",3.45
"621","2009-06-19",3.45
"622","2009-06-22",3.45
"623","2009-06-23",3.45
"624","2009-06-24",3.415
"625","2009-06-25",3.395
"626","2009-06-26",3.39
"627","2009-06-29",3.625
"628","2009-06-30",3.625
"629","2009-07-01",3.625
"630","2009-07-02",3.45
"631","2009-07-06",3.55
"632","2009-07-07",3.55
"633","2009-07-08",3.5
"634","2009-07-09",3.5
"635","2009-07-10",3.555
"636","2009-07-13",3.555
"637","2009-07-14",3.555
"638","2009-07-15",3.75
"639","2009-07-16",3.775
"640","2009-07-17",3.775
"641","2009-07-20",3.8
"642","2009-07-21",3.525
"643","2009-07-22",3.53
"644","2009-07-23",3.915
"645","2009-07-24",3.885
"646","2009-07-27",3.925
"647","2009-07-28",3.75
"648","2009-07-29",3.7
"649","2009-07-30",4.165
"650","2009-07-31",4.145
"651","2009-08-03",4.145
"652","2009-08-04",4.015
"653","2009-08-05",4.015
"654","2009-08-06",4.22
"655","2009-08-07",4.04
"656","2009-08-10",4.425
"657","2009-08-11",4.49
"658","2009-08-12",4.4
"659","2009-08-13",4.05
"660","2009-08-14",4
"661","2009-08-17",3.87
"662","2009-08-18",3.975
"663","2009-08-19",3.625
"664","2009-08-20",3.92
"665","2009-08-21",3.75
"666","2009-08-24",3.75
"667","2009-08-25",3.725
"668","2009-08-26",3.725
"669","2009-08-27",3.71
"670","2009-08-28",4
"671","2009-08-31",4.225
"672","2009-09-01",4.3
"673","2009-09-02",4.3
"674","2009-09-03",4.225
"675","2009-09-04",4.21
"676","2009-09-08",3.975
"677","2009-09-09",3.975
"678","2009-09-10",3.87
"679","2009-09-11",3.805
"680","2009-09-14",3.825
"681","2009-09-15",3.825
"682","2009-09-16",3.825
"683","2009-09-17",3.825
"684","2009-09-18",3.805
"685","2009-09-21",3.79
"686","2009-09-22",3.79
"687","2009-09-23",3.79
"688","2009-09-24",3.99
"689","2009-09-25",4
"690","2009-09-28",4
"691","2009-09-29",4.09
"692","2009-09-30",3.89
"693","2009-10-01",3.85
"694","2009-10-02",3.85
"695","2009-10-05",4.25
"696","2009-10-06",4.125
"697","2009-10-07",3.995
"698","2009-10-08",4.1
"699","2009-10-09",4.245
"700","2009-10-12",4.035
"701","2009-10-13",4.1
"702","2009-10-14",4.08
"703","2009-10-15",4.25
"704","2009-10-16",4.15
"705","2009-10-19",4.2
"706","2009-10-20",4.24
"707","2009-10-21",4.015
"708","2009-10-22",4.435
"709","2009-10-23",4.35
"710","2009-10-26",4.04
"711","2009-10-27",4.47
"712","2009-10-28",4.485
"713","2009-10-29",4.425
"714","2009-10-30",4.4
"715","2009-11-02",4.45
"716","2009-11-03",4.55
"717","2009-11-04",4.55
"718","2009-11-05",4.55
"719","2009-11-06",4.525
"720","2009-11-09",4.47
"721","2009-11-10",4.25
"722","2009-11-11",4.5
"723","2009-11-12",4.51
"724","2009-11-13",4.515
"725","2009-11-16",4.47
"726","2009-11-17",4.55
"727","2009-11-18",4.37
"728","2009-11-19",4.75
"729","2009-11-20",4.655
"730","2009-11-23",4.5
"731","2009-11-24",4.945
"732","2009-11-25",4.945
"733","2009-11-27",4.86
"734","2009-11-30",5
"735","2009-12-01",4.88
"736","2009-12-02",5.05
"737","2009-12-03",5.24
"738","2009-12-04",5.275
"739","2009-12-07",5.375
"740","2009-12-08",5.25
"741","2009-12-09",5.37
"742","2009-12-10",5.2
"743","2009-12-11",5.25
"744","2009-12-14",5.2
"745","2009-12-15",5
"746","2009-12-16",4.82
"747","2009-12-17",5.05
"748","2009-12-18",5.055
"749","2009-12-21",5.155
"750","2009-12-22",4.9
"751","2009-12-23",4.95
"752","2009-12-24",4.95
"753","2009-12-28",4.825
"754","2009-12-29",4.95
"755","2009-12-30",5.005
"756","2009-12-31",4.875
"757","2010-01-04",4.99
"758","2010-01-05",4.95
"759","2010-01-06",4.94
"760","2010-01-07",4.895
"761","2010-01-08",4.95
"762","2010-01-11",4.755
"763","2010-01-12",4.85
"764","2010-01-13",4.85
"765","2010-01-14",4.985
"766","2010-01-15",5.15
"767","2010-01-19",4.95
"768","2010-01-20",5.15
"769","2010-01-21",5.185
"770","2010-01-22",5.085
"771","2010-01-25",4.98
"772","2010-01-26",4.98
"773","2010-01-27",4.98
"774","2010-01-28",4.98
"775","2010-01-29",5
"776","2010-02-01",4.97
"777","2010-02-02",4.97
"778","2010-02-03",4.945
"779","2010-02-04",4.945
"780","2010-02-05",4.9
"781","2010-02-08",4.9
"782","2010-02-09",4.8
"783","2010-02-10",4.505
"784","2010-02-11",4.55
"785","2010-02-12",4.525
"786","2010-02-16",4.635
"787","2010-02-17",4.68
"788","2010-02-18",4.75
"789","2010-02-19",4.68
"790","2010-02-22",4.65
"791","2010-02-23",4.645
"792","2010-02-24",4.625
"793","2010-02-25",4.555
"794","2010-02-26",4.525
"795","2010-03-01",4.435
"796","2010-03-02",4.3
"797","2010-03-03",4.53
"798","2010-03-04",4.8
"799","2010-03-05",4.8
"800","2010-03-08",4.995
"801","2010-03-09",4.805
"802","2010-03-10",4.63
"803","2010-03-11",4.845
"804","2010-03-12",4.855
"805","2010-03-15",4.88
"806","2010-03-16",4.88
"807","2010-03-17",4.675
"808","2010-03-18",4.925
"809","2010-03-19",4.95
"810","2010-03-22",4.92
"811","2010-03-23",4.91
"812","2010-03-24",4.905
"813","2010-03-25",4.735
"814","2010-03-26",4.73
"815","2010-03-29",4.97
"816","2010-03-30",4.915
"817","2010-03-31",4.915
"818","2010-04-01",4.93
"819","2010-04-05",4.965
"820","2010-04-06",4.74
"821","2010-04-07",4.925
"822","2010-04-08",4.755
"823","2010-04-09",4.76
"824","2010-04-12",4.76
"825","2010-04-13",4.81
"826","2010-04-14",4.825
"827","2010-04-15",4.7
"828","2010-04-16",4.7
"829","2010-04-19",4.75
"830","2010-04-20",4.8
"831","2010-04-21",4.8
"832","2010-04-22",4.75
"833","2010-04-23",4.75
"834","2010-04-26",4.92
"835","2010-04-27",4.85
"836","2010-04-28",4.92
"837","2010-04-29",5.025
"838","2010-04-30",5.13
"839","2010-05-03",4.865
"840","2010-05-04",4.705
"841","2010-05-05",4.7
"842","2010-05-06",4.69
"843","2010-05-07",4.64
"844","2010-05-10",4.965
"845","2010-05-11",4.79
"846","2010-05-12",4.935
"847","2010-05-13",4.915
"848","2010-05-14",5.025
"849","2010-05-17",4.87
"850","2010-05-18",5
"851","2010-05-19",4.845
"852","2010-05-20",4.845
"853","2010-05-21",4.845
"854","2010-05-24",4.91
"855","2010-05-25",5.01
"856","2010-05-26",5.035
"857","2010-05-27",4.97
"858","2010-05-28",4.96
"859","2010-06-01",5.1
"860","2010-06-02",5.025
"861","2010-06-03",5
"862","2010-06-04",5.03
"863","2010-06-07",4.96
"864","2010-06-08",4.905
"865","2010-06-09",4.905
"866","2010-06-10",4.955
"867","2010-06-11",5.055
"868","2010-06-14",4.945
"869","2010-06-15",4.945
"870","2010-06-16",4.9
"871","2010-06-17",5.1
"872","2010-06-18",4.895
"873","2010-06-21",5.05
"874","2010-06-22",5.05
"875","2010-06-23",4.94
"876","2010-06-24",5.06
"877","2010-06-25",5.06
"878","2010-06-28",4.905
"879","2010-06-29",4.9
"880","2010-06-30",4.9
"881","2010-07-01",4.9
"882","2010-07-02",4.93
"883","2010-07-06",4.83
"884","2010-07-07",4.83
"885","2010-07-08",4.83
"886","2010-07-09",4.83
"887","2010-07-12",5
"888","2010-07-13",5
"889","2010-07-14",5.1
"890","2010-07-15",4.895
"891","2010-07-16",5.075
"892","2010-07-19",5.075
"893","2010-07-20",5.075
"894","2010-07-21",4.83
"895","2010-07-22",5
"896","2010-07-23",5
"897","2010-07-26",5.025
"898","2010-07-27",5.075
"899","2010-07-28",5
"900","2010-07-29",5.075
"901","2010-07-30",5.1
"902","2010-08-02",4.955
"903","2010-08-03",4.84
"904","2010-08-04",4.75
"905","2010-08-05",4.815
"906","2010-08-06",4.88
"907","2010-08-09",5.005
"908","2010-08-10",4.935
"909","2010-08-11",4.93
"910","2010-08-12",4.975
"911","2010-08-13",5.1
"912","2010-08-16",5.1
"913","2010-08-17",5
"914","2010-08-18",4.95
"915","2010-08-19",4.925
"916","2010-08-20",4.925
"917","2010-08-23",4.925
"918","2010-08-24",4.925
"919","2010-08-25",4.925
"920","2010-08-26",4.725
"921","2010-08-27",4.915
"922","2010-08-30",5
"923","2010-08-31",4.805
"924","2010-09-01",4.94
"925","2010-09-02",4.94
"926","2010-09-03",4.94
"927","2010-09-07",4.95
"928","2010-09-08",4.97
"929","2010-09-09",4.95
"930","2010-09-10",5.1
"931","2010-09-13",5.03
"932","2010-09-14",4.505
"933","2010-09-15",4.66
"934","2010-09-16",4.695
"935","2010-09-17",4.655
"936","2010-09-20",4.7
"937","2010-09-21",4.85
"938","2010-09-22",4.7
"939","2010-09-23",4.795
"940","2010-09-24",4.8
"941","2010-09-27",4.6
"942","2010-09-28",4.73
"943","2010-09-29",4.55
"944","2010-09-30",4.59
"945","2010-10-01",4.83
"946","2010-10-04",5.095
"947","2010-10-05",5.15
"948","2010-10-06",5.225
"949","2010-10-07",5.25
"950","2010-10-08",5.055
"951","2010-10-11",5.24
"952","2010-10-12",5.16
"953","2010-10-13",5.2
"954","2010-10-14",5.15
"955","2010-10-15",5.4
"956","2010-10-18",5.275
"957","2010-10-19",5.395
"958","2010-10-20",5.4
"959","2010-10-21",5.25
"960","2010-10-22",5.425
"961","2010-10-25",5.19
"962","2010-10-26",5.15
"963","2010-10-27",5.15
"964","2010-10-28",5.335
"965","2010-10-29",5.185
"966","2010-11-01",4.975
"967","2010-11-02",5.185
"968","2010-11-03",5.42
"969","2010-11-04",5.44
"970","2010-11-05",5.5
"971","2010-11-08",5.345
"972","2010-11-09",5.46
"973","2010-11-10",5.39
"974","2010-11-11",5.37
"975","2010-11-12",5.36
"976","2010-11-15",5.35
"977","2010-11-16",5.09
"978","2010-11-17",5.415
"979","2010-11-18",5.335
"980","2010-11-19",5.645
"981","2010-11-22",5.44
"982","2010-11-23",5.435
"983","2010-11-24",5.43
"984","2010-11-26",5.44
"985","2010-11-29",5.44
"986","2010-11-30",5.39
"987","2010-12-01",5.365
"988","2010-12-02",5.15
"989","2010-12-03",5.125
"990","2010-12-06",5.005
"991","2010-12-07",4.9
"992","2010-12-08",4.805
"993","2010-12-09",4.75
"994","2010-12-10",4.72
"995","2010-12-13",4.705
"996","2010-12-14",4.87
"997","2010-12-15",5
"998","2010-12-16",4.965
"999","2010-12-17",5.115
"1000","2010-12-20",5.015
"1001","2010-12-21",5
"1002","2010-12-22",5.175
