"","date","PRLB"
"249","2013-02-21",45.689999
"250","2013-02-22",45.509998
"251","2013-02-25",44.610001
"252","2013-02-26",45.389999
"253","2013-02-27",46.41
"254","2013-02-28",46.490002
"255","2013-03-01",46.669998
"256","2013-03-04",46.25
"257","2013-03-05",48.040001
"258","2013-03-06",48.34
"259","2013-03-07",48.220001
"260","2013-03-08",48.23
"261","2013-03-11",48.310001
"262","2013-03-12",47.650002
"263","2013-03-13",49.130001
"264","2013-03-14",48.52
"265","2013-03-15",46.900002
"266","2013-03-18",46.849998
"267","2013-03-19",45.27
"268","2013-03-20",45.599998
"269","2013-03-21",47.150002
"270","2013-03-22",46.810001
"271","2013-03-25",45.919998
"272","2013-03-26",47.990002
"273","2013-03-27",49.330002
"274","2013-03-28",49.099998
"275","2013-04-01",47.540001
"276","2013-04-02",48.220001
"277","2013-04-03",46.970001
"278","2013-04-04",46.77
"279","2013-04-05",46.25
"280","2013-04-08",46.82
"281","2013-04-09",47.119999
"282","2013-04-10",52.23
"283","2013-04-11",52.23
"284","2013-04-12",50.150002
"285","2013-04-15",46.41
"286","2013-04-16",48.18
"287","2013-04-17",47.009998
"288","2013-04-18",44.799999
"289","2013-04-19",45.75
"290","2013-04-22",46.490002
"291","2013-04-23",48.599998
"292","2013-04-24",48.720001
"293","2013-04-25",47.759998
"294","2013-04-26",49.5
"295","2013-04-29",50.490002
"296","2013-04-30",51.080002
"297","2013-05-01",50.68
"298","2013-05-02",52.419998
"299","2013-05-03",55.049999
"300","2013-05-06",54.5
"301","2013-05-07",54.59
"302","2013-05-08",54.759998
"303","2013-05-09",54.950001
"304","2013-05-10",59.130001
"305","2013-05-13",56.919998
"306","2013-05-14",56.790001
"307","2013-05-15",54.689999
"308","2013-05-16",54.349998
"309","2013-05-17",55.119999
"310","2013-05-20",56.110001
"311","2013-05-21",55.990002
"312","2013-05-22",52.5
"313","2013-05-23",53.34
"314","2013-05-24",53.869999
"315","2013-05-28",54.09
"316","2013-05-29",53.5
"317","2013-05-30",55.41
"318","2013-05-31",55.240002
"319","2013-06-03",52.959999
"320","2013-06-04",53
"321","2013-06-05",51.52
"322","2013-06-06",54.41
"323","2013-06-07",56.560001
"324","2013-06-10",56.150002
"325","2013-06-11",54.82
"326","2013-06-12",53.419998
"327","2013-06-13",55.369999
"328","2013-06-14",57.150002
"329","2013-06-17",59.459999
"330","2013-06-18",62.529999
"331","2013-06-19",63.869999
"332","2013-06-20",61.009998
"333","2013-06-21",60
"334","2013-06-24",61.400002
"335","2013-06-25",64.620003
"336","2013-06-26",65.290001
"337","2013-06-27",66.379997
"338","2013-06-28",64.970001
"339","2013-07-01",65.830002
"340","2013-07-02",63.57
"341","2013-07-03",64.980003
"342","2013-07-05",65.489998
"343","2013-07-08",64.139999
"344","2013-07-09",63.380001
"345","2013-07-10",63.27
"346","2013-07-11",64.610001
"347","2013-07-12",64.07
"348","2013-07-15",64.18
"349","2013-07-16",62.720001
"350","2013-07-17",64.43
"351","2013-07-18",64.559998
"352","2013-07-19",64.129997
"353","2013-07-22",63.740002
"354","2013-07-23",64.510002
"355","2013-07-24",63.419998
"356","2013-07-25",64.339996
"357","2013-07-26",64.029999
"358","2013-07-29",64.959999
"359","2013-07-30",65.910004
"360","2013-07-31",67.669998
"361","2013-08-01",65.110001
"362","2013-08-02",68.589996
"363","2013-08-05",70.5
"364","2013-08-06",66.029999
"365","2013-08-07",63.439999
"366","2013-08-08",64.68
"367","2013-08-09",66.029999
"368","2013-08-12",68.160004
"369","2013-08-13",68.43
"370","2013-08-14",66.830002
"371","2013-08-15",65.68
"372","2013-08-16",65.620003
"373","2013-08-19",66.550003
"374","2013-08-20",68.5
"375","2013-08-21",70.010002
"376","2013-08-22",70.839996
"377","2013-08-23",71.110001
"378","2013-08-26",71.870003
"379","2013-08-27",69.580002
"380","2013-08-28",70.919998
"381","2013-08-29",71.800003
"382","2013-08-30",71.040001
"383","2013-09-03",72.5
"384","2013-09-04",74.699997
"385","2013-09-05",72.940002
"386","2013-09-06",72.400002
"387","2013-09-09",73.830002
"388","2013-09-10",76.269997
"389","2013-09-11",74.93
"390","2013-09-12",73.190002
"391","2013-09-13",72.260002
"392","2013-09-16",74.75
"393","2013-09-17",75.559998
"394","2013-09-18",75.650002
"395","2013-09-19",77.830002
"396","2013-09-20",78.279999
"397","2013-09-23",79.279999
"398","2013-09-24",78.199997
"399","2013-09-25",78.830002
"400","2013-09-26",77.040001
"401","2013-09-27",76.32
"402","2013-09-30",76.389999
"403","2013-10-01",77.190002
"404","2013-10-02",79.669998
"405","2013-10-03",77.910004
"406","2013-10-04",80.470001
"407","2013-10-07",77.360001
"408","2013-10-08",72.980003
"409","2013-10-09",71.5
"410","2013-10-10",74.690002
"411","2013-10-11",76.730003
"412","2013-10-14",77.800003
"413","2013-10-15",78.669998
"414","2013-10-16",77.690002
"415","2013-10-17",81.18
"416","2013-10-18",82.290001
"417","2013-10-21",86.470001
"418","2013-10-22",83.43
"419","2013-10-23",84.120003
"420","2013-10-24",88.099998
"421","2013-10-25",86.160004
"422","2013-10-28",86.330002
"423","2013-10-29",86.559998
"424","2013-10-30",84
"425","2013-10-31",83.860001
"426","2013-11-01",83.879997
"427","2013-11-04",86.580002
"428","2013-11-05",86.889999
"429","2013-11-06",83.660004
"430","2013-11-07",78.980003
"431","2013-11-08",83.650002
"432","2013-11-11",87.629997
"433","2013-11-12",85.389999
"434","2013-11-13",87.010002
"435","2013-11-14",85.519997
"436","2013-11-15",85.610001
"437","2013-11-18",84.5
"438","2013-11-19",79.889999
"439","2013-11-20",76.480003
"440","2013-11-21",78.68
"441","2013-11-22",73.160004
"442","2013-11-25",74.019997
"443","2013-11-26",73.889999
"444","2013-11-27",74.849998
"445","2013-11-29",74.300003
"446","2013-12-02",74.290001
"447","2013-12-03",74.290001
"448","2013-12-04",74.669998
"449","2013-12-05",72.139999
"450","2013-12-06",72
"451","2013-12-09",69.739998
"452","2013-12-10",70.639999
"453","2013-12-11",68.949997
"454","2013-12-12",69.540001
"455","2013-12-13",68.5
"456","2013-12-16",66.580002
"457","2013-12-17",66.57
"458","2013-12-18",66.379997
"459","2013-12-19",66.949997
"460","2013-12-20",69.849998
"461","2013-12-23",72.860001
"462","2013-12-24",71.540001
"463","2013-12-26",71.93
"464","2013-12-27",71.290001
"465","2013-12-30",71.029999
"466","2013-12-31",71.18
"467","2014-01-02",70.080002
"468","2014-01-03",73.019997
"469","2014-01-06",72.389999
"470","2014-01-07",74.07
"471","2014-01-08",74.550003
"472","2014-01-09",73.730003
"473","2014-01-10",73.989998
"474","2014-01-13",72.959999
"475","2014-01-14",72.779999
"476","2014-01-15",74.959999
"477","2014-01-16",76.160004
"478","2014-01-17",75.949997
"479","2014-01-21",75.779999
"480","2014-01-22",76.589996
"481","2014-01-23",75.989998
"482","2014-01-24",74.730003
"483","2014-01-27",74.720001
"484","2014-01-28",77.459999
"485","2014-01-29",73.290001
"486","2014-01-30",78.669998
"487","2014-01-31",79.360001
"488","2014-02-03",76.160004
"489","2014-02-04",77.589996
"490","2014-02-05",75.800003
"491","2014-02-06",77.889999
"492","2014-02-07",80.5
"493","2014-02-10",81.199997
"494","2014-02-11",76.959999
"495","2014-02-12",78.07
"496","2014-02-13",78.589996
"497","2014-02-14",78.959999
"498","2014-02-18",81.75
"499","2014-02-19",80.739998
"500","2014-02-20",79.449997
"501","2014-02-21",79.699997
"502","2014-02-24",80.019997
"503","2014-02-25",79.610001
"504","2014-02-26",78.790001
"505","2014-02-27",78.589996
"506","2014-02-28",77.900002
"507","2014-03-03",77.360001
"508","2014-03-04",77.519997
"509","2014-03-05",76.080002
"510","2014-03-06",75.400002
"511","2014-03-07",73.870003
"512","2014-03-10",73.440002
"513","2014-03-11",71.279999
"514","2014-03-12",70.5
"515","2014-03-13",68.32
"516","2014-03-14",68.5
"517","2014-03-17",67.879997
"518","2014-03-18",69.330002
"519","2014-03-19",68.709999
"520","2014-03-20",68.529999
"521","2014-03-21",65.029999
"522","2014-03-24",64.720001
"523","2014-03-25",65.769997
"524","2014-03-26",64.75
"525","2014-03-27",66.099998
"526","2014-03-28",67.010002
"527","2014-03-31",67.669998
"528","2014-04-01",69.57
"529","2014-04-02",68.440002
"530","2014-04-03",66.800003
"531","2014-04-04",64.610001
"532","2014-04-07",64.239998
"533","2014-04-08",66.629997
"534","2014-04-09",69.809998
"535","2014-04-10",69.489998
"536","2014-04-11",66.5
"537","2014-04-14",66.099998
"538","2014-04-15",64.540001
"539","2014-04-16",65.949997
"540","2014-04-17",63.43
"541","2014-04-21",62.610001
"542","2014-04-22",63.07
"543","2014-04-23",62.259998
"544","2014-04-24",61.07
"545","2014-04-25",58.599998
"546","2014-04-28",59.869999
"547","2014-04-29",60.07
"548","2014-04-30",60.540001
"549","2014-05-01",58.84
"550","2014-05-02",63.049999
"551","2014-05-05",63.16
"552","2014-05-06",62.849998
"553","2014-05-07",63.279999
"554","2014-05-08",63.720001
"555","2014-05-09",63.77
"556","2014-05-12",65.599998
"557","2014-05-13",62.970001
"558","2014-05-14",62.93
"559","2014-05-15",60.279999
"560","2014-05-16",62.59
"561","2014-05-19",63.630001
"562","2014-05-20",62.68
"563","2014-05-21",64.190002
"564","2014-05-22",64.849998
"565","2014-05-23",66.370003
"566","2014-05-27",67.790001
"567","2014-05-28",68.470001
"568","2014-05-29",66.839996
"569","2014-05-30",65.980003
"570","2014-06-02",66.919998
"571","2014-06-03",65.540001
"572","2014-06-04",66.330002
"573","2014-06-05",69.059998
"574","2014-06-06",69.519997
"575","2014-06-09",70.93
"576","2014-06-10",71.150002
"577","2014-06-11",71.489998
"578","2014-06-12",71.169998
"579","2014-06-13",75.080002
"580","2014-06-16",78.339996
"581","2014-06-17",78.970001
"582","2014-06-18",77.989998
"583","2014-06-19",77.160004
"584","2014-06-20",78.190002
"585","2014-06-23",77.870003
"586","2014-06-24",77.519997
"587","2014-06-25",80.139999
"588","2014-06-26",82.639999
"589","2014-06-27",81.029999
"590","2014-06-30",81.919998
"591","2014-07-01",85.900002
"592","2014-07-02",83.07
"593","2014-07-03",85.07
"594","2014-07-07",83.43
"595","2014-07-08",82.059998
"596","2014-07-09",80.730003
"597","2014-07-10",81.419998
"598","2014-07-11",81.970001
"599","2014-07-14",82.809998
"600","2014-07-15",81.540001
"601","2014-07-16",80.459999
"602","2014-07-17",79.25
"603","2014-07-18",81.790001
"604","2014-07-21",82.330002
"605","2014-07-22",82.290001
"606","2014-07-23",81.459999
"607","2014-07-24",86.510002
"608","2014-07-25",84.489998
"609","2014-07-28",83.480003
"610","2014-07-29",83.099998
"611","2014-07-30",81.730003
"612","2014-07-31",81
"613","2014-08-01",79
"614","2014-08-04",77.739998
"615","2014-08-05",75.910004
"616","2014-08-06",75.709999
"617","2014-08-07",76.910004
"618","2014-08-08",76.900002
"619","2014-08-11",77.089996
"620","2014-08-12",76.970001
"621","2014-08-13",78.510002
"622","2014-08-14",78.519997
"623","2014-08-15",77.309998
"624","2014-08-18",77.610001
"625","2014-08-19",77.57
"626","2014-08-20",77.330002
"627","2014-08-21",76.050003
"628","2014-08-22",77.059998
"629","2014-08-25",76.510002
"630","2014-08-26",75.949997
"631","2014-08-27",76.050003
"632","2014-08-28",77.339996
"633","2014-08-29",75.239998
"634","2014-09-02",76.5
"635","2014-09-03",76.150002
"636","2014-09-04",77.239998
"637","2014-09-05",76.629997
"638","2014-09-08",78.379997
"639","2014-09-09",77.32
"640","2014-09-10",78.300003
"641","2014-09-11",79.959999
"642","2014-09-12",78.599998
"643","2014-09-15",77.260002
"644","2014-09-16",77.669998
"645","2014-09-17",76.269997
"646","2014-09-18",76.459999
"647","2014-09-19",72
"648","2014-09-22",70.620003
"649","2014-09-23",70.099998
"650","2014-09-24",72.959999
"651","2014-09-25",71.440002
"652","2014-09-26",70.980003
"653","2014-09-29",70.370003
"654","2014-09-30",69
"655","2014-10-01",67.540001
"656","2014-10-02",68.07
"657","2014-10-03",70.510002
"658","2014-10-06",70.629997
"659","2014-10-07",67.839996
"660","2014-10-08",69.959999
"661","2014-10-09",67.019997
"662","2014-10-10",65.480003
"663","2014-10-13",66.610001
"664","2014-10-14",67.349998
"665","2014-10-15",67.93
"666","2014-10-16",70.68
"667","2014-10-17",68.080002
"668","2014-10-20",69.639999
"669","2014-10-21",72.379997
"670","2014-10-22",69.370003
"671","2014-10-23",62.919998
"672","2014-10-24",61.43
"673","2014-10-27",60.080002
"674","2014-10-28",62.150002
"675","2014-10-29",62.540001
"676","2014-10-30",64.269997
"677","2014-10-31",65.370003
"678","2014-11-03",64.089996
"679","2014-11-04",63.389999
"680","2014-11-05",61.259998
"681","2014-11-06",63.23
"682","2014-11-07",62.490002
"683","2014-11-10",63.830002
"684","2014-11-11",62.380001
"685","2014-11-12",63.529999
"686","2014-11-13",64.779999
"687","2014-11-14",63.34
"688","2014-11-17",64.059998
"689","2014-11-18",63.830002
"690","2014-11-19",63.389999
"691","2014-11-20",64.239998
"692","2014-11-21",65.309998
"693","2014-11-24",67.019997
"694","2014-11-25",68.010002
"695","2014-11-26",67
"696","2014-11-28",64.900002
"697","2014-12-01",62.900002
"698","2014-12-02",63.709999
"699","2014-12-03",63.639999
"700","2014-12-04",63.700001
"701","2014-12-05",64.07
"702","2014-12-08",64.269997
"703","2014-12-09",66.089996
"704","2014-12-10",65.489998
"705","2014-12-11",67.050003
"706","2014-12-12",67.040001
"707","2014-12-15",67.139999
"708","2014-12-16",66.25
"709","2014-12-17",67.870003
"710","2014-12-18",68.190002
"711","2014-12-19",65.709999
"712","2014-12-22",66.080002
"713","2014-12-23",66.760002
"714","2014-12-24",66.620003
"715","2014-12-26",66.480003
"716","2014-12-29",66.559998
"717","2014-12-30",66.75
"718","2014-12-31",67.160004
"719","2015-01-02",67.650002
"720","2015-01-05",64.43
"721","2015-01-06",61.970001
"722","2015-01-07",62.990002
"723","2015-01-08",63.790001
"724","2015-01-09",62.07
"725","2015-01-12",61.77
"726","2015-01-13",63.290001
"727","2015-01-14",62.619999
"728","2015-01-15",62
"729","2015-01-16",62.509998
"730","2015-01-20",62.52
"731","2015-01-21",64.860001
"732","2015-01-22",64.959999
"733","2015-01-23",64.919998
"734","2015-01-26",65.809998
"735","2015-01-27",64.760002
"736","2015-01-28",64.889999
"737","2015-01-29",64
"738","2015-01-30",64.389999
"739","2015-02-02",63.830002
"740","2015-02-03",60.830002
"741","2015-02-04",57.619999
"742","2015-02-05",65.699997
"743","2015-02-06",65.349998
"744","2015-02-09",67.150002
"745","2015-02-10",68.07
"746","2015-02-11",68.400002
"747","2015-02-12",71.400002
"748","2015-02-13",74
"749","2015-02-17",73.510002
"750","2015-02-18",71.07
"751","2015-02-19",70.800003
"752","2015-02-20",71.269997
"753","2015-02-23",71.239998
"754","2015-02-24",71.75
"755","2015-02-25",72.18
"756","2015-02-26",71.489998
"757","2015-02-27",71.080002
"758","2015-03-02",72.529999
"759","2015-03-03",72.080002
"760","2015-03-04",71.699997
"761","2015-03-05",72.330002
"762","2015-03-06",70.580002
"763","2015-03-09",71.25
"764","2015-03-10",69.769997
"765","2015-03-11",68.970001
"766","2015-03-12",70
"767","2015-03-13",69.949997
"768","2015-03-16",70.080002
"769","2015-03-17",69.5
"770","2015-03-18",69.410004
"771","2015-03-19",69.32
"772","2015-03-20",70
"773","2015-03-23",69.239998
"774","2015-03-24",70.050003
"775","2015-03-25",69.720001
"776","2015-03-26",69.040001
"777","2015-03-27",70.220001
"778","2015-03-30",70.589996
"779","2015-03-31",70
"780","2015-04-01",71.5
"781","2015-04-02",71.449997
"782","2015-04-06",71.559998
"783","2015-04-07",70.550003
"784","2015-04-08",71.330002
"785","2015-04-09",71.309998
"786","2015-04-10",74.900002
"787","2015-04-13",76.629997
"788","2015-04-14",76.559998
"789","2015-04-15",78.160004
"790","2015-04-16",77.660004
"791","2015-04-17",76.660004
"792","2015-04-20",76.610001
"793","2015-04-21",75.010002
"794","2015-04-22",75.489998
"795","2015-04-23",75.599998
"796","2015-04-24",72.400002
"797","2015-04-27",72.519997
"798","2015-04-28",73.07
"799","2015-04-29",72.550003
"800","2015-04-30",70
"801","2015-05-01",70.68
"802","2015-05-04",70.339996
"803","2015-05-05",70.199997
"804","2015-05-06",70.32
"805","2015-05-07",70.510002
"806","2015-05-08",70.82
"807","2015-05-11",71.68
"808","2015-05-12",71.18
"809","2015-05-13",71.25
"810","2015-05-14",70.699997
"811","2015-05-15",69.720001
"812","2015-05-18",70.029999
"813","2015-05-19",70.239998
"814","2015-05-20",70
"815","2015-05-21",69.550003
"816","2015-05-22",69.480003
"817","2015-05-26",68.599998
"818","2015-05-27",69.949997
"819","2015-05-28",69.25
"820","2015-05-29",69.18
"821","2015-06-01",68.93
"822","2015-06-02",67.760002
"823","2015-06-03",67.669998
"824","2015-06-04",66.519997
"825","2015-06-05",66.910004
"826","2015-06-08",67.489998
"827","2015-06-09",67.57
"828","2015-06-10",68.089996
"829","2015-06-11",68.389999
"830","2015-06-12",68.050003
"831","2015-06-15",68.019997
"832","2015-06-16",67.720001
"833","2015-06-17",68.360001
"834","2015-06-18",67.779999
"835","2015-06-19",68.239998
"836","2015-06-22",67.669998
"837","2015-06-23",68.099998
"838","2015-06-24",68.190002
"839","2015-06-25",68.410004
"840","2015-06-26",67.709999
"841","2015-06-29",66.709999
"842","2015-06-30",67.480003
"843","2015-07-01",67.709999
"844","2015-07-02",68.389999
"845","2015-07-06",68.300003
"846","2015-07-07",68.860001
"847","2015-07-08",68.419998
"848","2015-07-09",69.010002
"849","2015-07-10",69.470001
"850","2015-07-13",69.709999
"851","2015-07-14",69.879997
"852","2015-07-15",69.410004
"853","2015-07-16",69.949997
"854","2015-07-17",69.150002
"855","2015-07-20",68.860001
"856","2015-07-21",67.800003
"857","2015-07-22",68.610001
"858","2015-07-23",76.57
"859","2015-07-24",76.400002
"860","2015-07-27",74.029999
"861","2015-07-28",74.379997
"862","2015-07-29",74.07
"863","2015-07-30",74.68
"864","2015-07-31",75.370003
"865","2015-08-03",74.230003
"866","2015-08-04",72.489998
"867","2015-08-05",69.650002
"868","2015-08-06",70.129997
"869","2015-08-07",71.43
"870","2015-08-10",73.75
"871","2015-08-11",72.959999
"872","2015-08-12",74.029999
"873","2015-08-13",73.110001
"874","2015-08-14",74.440002
"875","2015-08-17",74.760002
"876","2015-08-18",76.830002
"877","2015-08-19",76.150002
"878","2015-08-20",74.809998
"879","2015-08-21",72.349998
"880","2015-08-24",71.290001
"881","2015-08-25",70.360001
"882","2015-08-26",71.5
"883","2015-08-27",72.470001
"884","2015-08-28",73.129997
"885","2015-08-31",72.830002
"886","2015-09-01",70.349998
"887","2015-09-02",69.980003
"888","2015-09-03",70.43
"889","2015-09-04",69.760002
"890","2015-09-08",70.330002
"891","2015-09-09",71.550003
"892","2015-09-10",71.790001
"893","2015-09-11",71.029999
"894","2015-09-14",69.779999
"895","2015-09-15",70.519997
"896","2015-09-16",71.519997
"897","2015-09-17",71.830002
"898","2015-09-18",70.580002
"899","2015-09-21",70.900002
"900","2015-09-22",69.370003
"901","2015-09-23",68.32
"902","2015-09-24",69.82
"903","2015-09-25",70.139999
"904","2015-09-28",67.360001
"905","2015-09-29",65.93
"906","2015-09-30",67
"907","2015-10-01",66.129997
"908","2015-10-02",66.529999
"909","2015-10-05",66.870003
"910","2015-10-06",65.989998
"911","2015-10-07",67.010002
"912","2015-10-08",69.129997
"913","2015-10-09",68.489998
"914","2015-10-12",67.639999
"915","2015-10-13",65.970001
"916","2015-10-14",64.010002
"917","2015-10-15",64.730003
"918","2015-10-16",61.580002
"919","2015-10-19",60.5
"920","2015-10-20",61.139999
"921","2015-10-21",60.189999
"922","2015-10-22",63.080002
"923","2015-10-23",61.880001
"924","2015-10-26",61.810001
"925","2015-10-27",61.18
"926","2015-10-28",64.019997
"927","2015-10-29",64.349998
"928","2015-10-30",64.839996
"929","2015-11-02",65.040001
"930","2015-11-03",64.980003
"931","2015-11-04",65.25
"932","2015-11-05",64.199997
"933","2015-11-06",64.93
"934","2015-11-09",64.629997
"935","2015-11-10",64.75
"936","2015-11-11",63.860001
"937","2015-11-12",62.82
"938","2015-11-13",61.950001
"939","2015-11-16",62.189999
"940","2015-11-17",61.790001
"941","2015-11-18",63.099998
"942","2015-11-19",63.580002
"943","2015-11-20",62.98
"944","2015-11-23",63.529999
"945","2015-11-24",65.809998
"946","2015-11-25",66.010002
"947","2015-11-27",66.790001
"948","2015-11-30",67.690002
"949","2015-12-01",67.050003
"950","2015-12-02",67.309998
