"","date","XOM"
"213","2007-11-05",87.660004
"214","2007-11-06",90.379997
"215","2007-11-07",87.199997
"216","2007-11-08",89.419998
"217","2007-11-09",86.849998
"218","2007-11-12",84.540001
"219","2007-11-13",86.879997
"220","2007-11-14",86.309998
"221","2007-11-15",84.489998
"222","2007-11-16",85.099998
"223","2007-11-19",84.110001
"224","2007-11-20",87.82
"225","2007-11-21",87.040001
"226","2007-11-23",88.290001
"227","2007-11-26",85.68
"228","2007-11-27",86.379997
"229","2007-11-28",87.919998
"230","2007-11-29",88.589996
"231","2007-11-30",89.160004
"232","2007-12-03",88.849998
"233","2007-12-04",88.120003
"234","2007-12-05",89.919998
"235","2007-12-06",91.440002
"236","2007-12-07",91.5
"237","2007-12-10",92.029999
"238","2007-12-11",90.279999
"239","2007-12-12",91.919998
"240","2007-12-13",92.720001
"241","2007-12-14",91.18
"242","2007-12-17",89.889999
"243","2007-12-18",91.419998
"244","2007-12-19",91.43
"245","2007-12-20",92.129997
"246","2007-12-21",93.43
"247","2007-12-24",93.660004
"248","2007-12-26",94.809998
"249","2007-12-27",93.669998
"250","2007-12-28",95
"251","2007-12-31",93.690002
"252","2008-01-02",93.510002
"253","2008-01-03",93.830002
"254","2008-01-04",92.080002
"255","2008-01-07",91.220001
"256","2008-01-08",90.050003
"257","2008-01-09",91.559998
"258","2008-01-10",91.660004
"259","2008-01-11",90.300003
"260","2008-01-14",90.830002
"261","2008-01-15",89.019997
"262","2008-01-16",86.529999
"263","2008-01-17",83.910004
"264","2008-01-18",85.080002
"265","2008-01-22",82.449997
"266","2008-01-23",83.449997
"267","2008-01-24",86
"268","2008-01-25",83.940002
"269","2008-01-28",85.129997
"270","2008-01-29",85.080002
"271","2008-01-30",85.279999
"272","2008-01-31",85.699997
"273","2008-02-01",85.949997
"274","2008-02-04",85.440002
"275","2008-02-05",82.110001
"276","2008-02-06",81.440002
"277","2008-02-07",81.889999
"278","2008-02-08",81.709999
"279","2008-02-11",83.220001
"280","2008-02-12",84.379997
"281","2008-02-13",85.489998
"282","2008-02-14",85.550003
"283","2008-02-15",85.370003
"284","2008-02-19",87.010002
"285","2008-02-20",88.099998
"286","2008-02-21",86.919998
"287","2008-02-22",87.169998
"288","2008-02-25",89.129997
"289","2008-02-26",89.889999
"290","2008-02-27",89.389999
"291","2008-02-28",89.379997
"292","2008-02-29",87.010002
"293","2008-03-03",87.75
"294","2008-03-04",86.690002
"295","2008-03-05",87.190002
"296","2008-03-06",84.510002
"297","2008-03-07",82.489998
"298","2008-03-10",82.459999
"299","2008-03-11",86.68
"300","2008-03-12",85.970001
"301","2008-03-13",87.050003
"302","2008-03-14",85.910004
"303","2008-03-17",85.790001
"304","2008-03-18",88.470001
"305","2008-03-19",84.43
"306","2008-03-20",85
"307","2008-03-24",85.949997
"308","2008-03-25",85.199997
"309","2008-03-26",86.260002
"310","2008-03-27",86.199997
"311","2008-03-28",85.220001
"312","2008-03-31",84.580002
"313","2008-04-01",87.019997
"314","2008-04-02",88.519997
"315","2008-04-03",88.230003
"316","2008-04-04",88.739998
"317","2008-04-07",88.919998
"318","2008-04-08",89.610001
"319","2008-04-09",89.699997
"320","2008-04-10",89.550003
"321","2008-04-11",88.620003
"322","2008-04-14",89.699997
"323","2008-04-15",90.800003
"324","2008-04-16",92.889999
"325","2008-04-17",93.379997
"326","2008-04-18",94
"327","2008-04-21",94.260002
"328","2008-04-22",94.389999
"329","2008-04-23",94.220001
"330","2008-04-24",92.599998
"331","2008-04-25",92.459999
"332","2008-04-28",92.449997
"333","2008-04-29",91.790001
"334","2008-04-30",93.07
"335","2008-05-01",89.699997
"336","2008-05-02",89.610001
"337","2008-05-05",89.510002
"338","2008-05-06",90.07
"339","2008-05-07",88.82
"340","2008-05-08",89.93
"341","2008-05-09",88.82
"342","2008-05-12",89.190002
"343","2008-05-13",89.68
"344","2008-05-14",89.910004
"345","2008-05-15",91.300003
"346","2008-05-16",92.669998
"347","2008-05-19",94.360001
"348","2008-05-20",94.559998
"349","2008-05-21",93.669998
"350","2008-05-22",92.510002
"351","2008-05-23",90.699997
"352","2008-05-27",89.800003
"353","2008-05-28",90.43
"354","2008-05-29",89.349998
"355","2008-05-30",88.760002
"356","2008-06-02",87.809998
"357","2008-06-03",85.709999
"358","2008-06-04",85.75
"359","2008-06-05",89.309998
"360","2008-06-06",86.790001
"361","2008-06-09",89.07
"362","2008-06-10",87.889999
"363","2008-06-11",88.610001
"364","2008-06-12",87.059998
"365","2008-06-13",88.360001
"366","2008-06-16",87.989998
"367","2008-06-17",88.620003
"368","2008-06-18",87.830002
"369","2008-06-19",85.790001
"370","2008-06-20",84.910004
"371","2008-06-23",87.699997
"372","2008-06-24",86.919998
"373","2008-06-25",87.599998
"374","2008-06-26",86.410004
"375","2008-06-27",86.550003
"376","2008-06-30",88.129997
"377","2008-07-01",88.349998
"378","2008-07-02",87.410004
"379","2008-07-03",88.269997
"380","2008-07-07",86.949997
"381","2008-07-08",85.940002
"382","2008-07-09",84.309998
"383","2008-07-10",86.059998
"384","2008-07-11",85.480003
"385","2008-07-14",85.419998
"386","2008-07-15",82.190002
"387","2008-07-16",80.809998
"388","2008-07-17",80.330002
"389","2008-07-18",81.540001
"390","2008-07-21",82.980003
"391","2008-07-22",82.860001
"392","2008-07-23",80.989998
"393","2008-07-24",80.800003
"394","2008-07-25",81.699997
"395","2008-07-28",80.68
"396","2008-07-29",80.900002
"397","2008-07-30",84.379997
"398","2008-07-31",80.43
"399","2008-08-01",79.720001
"400","2008-08-04",76.599998
"401","2008-08-05",78.349998
"402","2008-08-06",78.330002
"403","2008-08-07",77.440002
"404","2008-08-08",78.720001
"405","2008-08-11",78.160004
"406","2008-08-12",76.879997
"407","2008-08-13",78.169998
"408","2008-08-14",77.449997
"409","2008-08-15",77.07
"410","2008-08-18",76.529999
"411","2008-08-19",77.949997
"412","2008-08-20",78.809998
"413","2008-08-21",80.349998
"414","2008-08-22",80.300003
"415","2008-08-25",78.709999
"416","2008-08-26",79.949997
"417","2008-08-27",80.470001
"418","2008-08-28",81.18
"419","2008-08-29",80.010002
"420","2008-09-02",77.32
"421","2008-09-03",78.019997
"422","2008-09-04",76.139999
"423","2008-09-05",75.620003
"424","2008-09-08",76.769997
"425","2008-09-09",73.260002
"426","2008-09-10",75.25
"427","2008-09-11",75.559998
"428","2008-09-12",77.5
"429","2008-09-15",73.25
"430","2008-09-16",76.43
"431","2008-09-17",75.279999
"432","2008-09-18",77.75
"433","2008-09-19",79.610001
"434","2008-09-22",78.879997
"435","2008-09-23",77.690002
"436","2008-09-24",78.029999
"437","2008-09-25",80.669998
"438","2008-09-26",80.650002
"439","2008-09-29",74.059998
"440","2008-09-30",77.660004
"441","2008-10-01",78.580002
"442","2008-10-02",77.5
"443","2008-10-03",77.940002
"444","2008-10-06",77.32
"445","2008-10-07",76.07
"446","2008-10-08",77
"447","2008-10-09",68
"448","2008-10-10",62.360001
"449","2008-10-13",73.080002
"450","2008-10-14",72.459999
"451","2008-10-15",62.349998
"452","2008-10-16",69.449997
"453","2008-10-17",68.040001
"454","2008-10-20",74.989998
"455","2008-10-21",71.5
"456","2008-10-22",64.57
"457","2008-10-23",70.389999
"458","2008-10-24",69.040001
"459","2008-10-27",66.089996
"460","2008-10-28",74.860001
"461","2008-10-29",74.650002
"462","2008-10-30",75.050003
"463","2008-10-31",74.120003
"464","2008-11-03",74.290001
"465","2008-11-04",77.489998
"466","2008-11-05",73.690002
"467","2008-11-06",69.959999
"468","2008-11-07",73.949997
"469","2008-11-10",74.019997
"470","2008-11-11",72.650002
"471","2008-11-12",68.93
"472","2008-11-13",75.410004
"473","2008-11-14",73.68
"474","2008-11-17",73.379997
"475","2008-11-18",76.330002
"476","2008-11-19",73.419998
"477","2008-11-20",68.510002
"478","2008-11-21",75.809998
"479","2008-11-24",78.800003
"480","2008-11-25",78.110001
"481","2008-11-26",80.889999
"482","2008-11-28",80.150002
"483","2008-12-01",74.309998
"484","2008-12-02",77.610001
"485","2008-12-03",78.93
"486","2008-12-04",76.269997
"487","2008-12-05",76.599998
"488","2008-12-08",79.599998
"489","2008-12-09",78.199997
"490","2008-12-10",80.07
"491","2008-12-11",80.019997
"492","2008-12-12",80.449997
"493","2008-12-15",79.949997
"494","2008-12-16",83.139999
"495","2008-12-17",81.059998
"496","2008-12-18",77
"497","2008-12-19",75.019997
"498","2008-12-22",74.910004
"499","2008-12-23",75.099998
"500","2008-12-24",75.779999
"501","2008-12-26",77.190002
"502","2008-12-29",78.019997
"503","2008-12-30",78.589996
"504","2008-12-31",79.830002
"505","2009-01-02",81.639999
"506","2009-01-05",81.629997
"507","2009-01-06",80.300003
"508","2009-01-07",78.25
"509","2009-01-08",79.089996
"510","2009-01-09",77.57
"511","2009-01-12",76.540001
"512","2009-01-13",77.919998
"513","2009-01-14",75.099998
"514","2009-01-15",76.660004
"515","2009-01-16",78.099998
"516","2009-01-20",76.290001
"517","2009-01-21",79.260002
"518","2009-01-22",78.230003
"519","2009-01-23",78.040001
"520","2009-01-26",78.599998
"521","2009-01-27",78.919998
"522","2009-01-28",79.25
"523","2009-01-29",77
"524","2009-01-30",76.480003
"525","2009-02-02",76.690002
"526","2009-02-03",78.120003
"527","2009-02-04",77.660004
"528","2009-02-05",79.779999
"529","2009-02-06",80.339996
"530","2009-02-09",79.480003
"531","2009-02-10",76.139999
"532","2009-02-11",74.580002
"533","2009-02-12",75.220001
"534","2009-02-13",74.589996
"535","2009-02-17",71.279999
"536","2009-02-18",71.940002
"537","2009-02-19",72.160004
"538","2009-02-20",71.230003
"539","2009-02-23",69.300003
"540","2009-02-24",72.089996
"541","2009-02-25",72.050003
"542","2009-02-26",70.949997
"543","2009-02-27",67.900002
"544","2009-03-02",64.910004
"545","2009-03-03",64.360001
"546","2009-03-04",65.68
"547","2009-03-05",62.220001
"548","2009-03-06",64.029999
"549","2009-03-09",64.57
"550","2009-03-10",67.389999
"551","2009-03-11",65.769997
"552","2009-03-12",67.150002
"553","2009-03-13",67.199997
"554","2009-03-16",66.970001
"555","2009-03-17",69.089996
"556","2009-03-18",69.169998
"557","2009-03-19",68.330002
"558","2009-03-20",66.089996
"559","2009-03-23",70.529999
"560","2009-03-24",69.379997
"561","2009-03-25",70.160004
"562","2009-03-26",71.230003
"563","2009-03-27",69.980003
"564","2009-03-30",68.629997
"565","2009-03-31",68.099998
"566","2009-04-01",69.230003
"567","2009-04-02",70.25
"568","2009-04-03",70.440002
"569","2009-04-06",70.050003
"570","2009-04-07",68.709999
"571","2009-04-08",68.959999
"572","2009-04-09",69.839996
"573","2009-04-13",68.019997
"574","2009-04-14",67.699997
"575","2009-04-15",68.139999
"576","2009-04-16",67.410004
"577","2009-04-17",66.75
"578","2009-04-20",65.290001
"579","2009-04-21",66.230003
"580","2009-04-22",64.75
"581","2009-04-23",65.709999
"582","2009-04-24",66.57
"583","2009-04-27",66.129997
"584","2009-04-28",67.080002
"585","2009-04-29",68.440002
"586","2009-04-30",66.669998
"587","2009-05-01",68.010002
"588","2009-05-04",68.199997
"589","2009-05-05",67.650002
"590","2009-05-06",68.580002
"591","2009-05-07",68.93
"592","2009-05-08",70.800003
"593","2009-05-11",69.269997
"594","2009-05-12",70.82
"595","2009-05-13",69.769997
"596","2009-05-14",69.760002
"597","2009-05-15",69.110001
"598","2009-05-18",70.5
"599","2009-05-19",70.519997
"600","2009-05-20",69.610001
"601","2009-05-21",68.389999
"602","2009-05-22",68.830002
"603","2009-05-26",69.809998
"604","2009-05-27",68.300003
"605","2009-05-28",69.230003
"606","2009-05-29",69.349998
"607","2009-06-01",71.760002
"608","2009-06-02",72.919998
"609","2009-06-03",72.080002
"610","2009-06-04",72.980003
"611","2009-06-05",72.970001
"612","2009-06-08",73.169998
"613","2009-06-09",73.120003
"614","2009-06-10",73.839996
"615","2009-06-11",74.050003
"616","2009-06-12",73.779999
"617","2009-06-15",72.809998
"618","2009-06-16",71.629997
"619","2009-06-17",71.419998
"620","2009-06-18",71.440002
"621","2009-06-19",71.050003
"622","2009-06-22",68.839996
"623","2009-06-23",68.949997
"624","2009-06-24",68.449997
"625","2009-06-25",69.879997
"626","2009-06-26",69.050003
"627","2009-06-29",70.580002
"628","2009-06-30",69.910004
"629","2009-07-01",70.559998
"630","2009-07-02",68.489998
"631","2009-07-06",68.099998
"632","2009-07-07",66.559998
"633","2009-07-08",66.260002
"634","2009-07-09",65.970001
"635","2009-07-10",65.120003
"636","2009-07-13",65.699997
"637","2009-07-14",66.220001
"638","2009-07-15",68.440002
"639","2009-07-16",68.459999
"640","2009-07-17",68.519997
"641","2009-07-20",68.940002
"642","2009-07-21",70.470001
"643","2009-07-22",69.989998
"644","2009-07-23",71.610001
"645","2009-07-24",72.290001
"646","2009-07-27",72.75
"647","2009-07-28",71.889999
"648","2009-07-29",71.43
"649","2009-07-30",70.720001
"650","2009-07-31",70.389999
"651","2009-08-03",70.650002
"652","2009-08-04",70.599998
"653","2009-08-05",70.029999
"654","2009-08-06",69.730003
"655","2009-08-07",69.470001
"656","2009-08-10",69.18
"657","2009-08-11",68.129997
"658","2009-08-12",69.110001
"659","2009-08-13",68.75
"660","2009-08-14",68.209999
"661","2009-08-17",66.550003
"662","2009-08-18",66.489998
"663","2009-08-19",68
"664","2009-08-20",68.589996
"665","2009-08-21",69.919998
"666","2009-08-24",71.300003
"667","2009-08-25",70.68
"668","2009-08-26",71.370003
"669","2009-08-27",70.860001
"670","2009-08-28",70.120003
"671","2009-08-31",69.150002
"672","2009-09-01",68.410004
"673","2009-09-02",68.18
"674","2009-09-03",68.260002
"675","2009-09-04",69.18
"676","2009-09-08",70.650002
"677","2009-09-09",70.5
"678","2009-09-10",70.650002
"679","2009-09-11",69.980003
"680","2009-09-14",70
"681","2009-09-15",69.489998
"682","2009-09-16",70.339996
"683","2009-09-17",69.839996
"684","2009-09-18",69.989998
"685","2009-09-21",69.57
"686","2009-09-22",69.830002
"687","2009-09-23",69
"688","2009-09-24",68.93
"689","2009-09-25",68.699997
"690","2009-09-28",69.589996
"691","2009-09-29",69.07
"692","2009-09-30",68.610001
"693","2009-10-01",67.269997
"694","2009-10-02",66.580002
"695","2009-10-05",67.580002
"696","2009-10-06",68.660004
"697","2009-10-07",68.669998
"698","2009-10-08",69.050003
"699","2009-10-09",69.269997
"700","2009-10-12",70.129997
"701","2009-10-13",70.260002
"702","2009-10-14",71.839996
"703","2009-10-15",72.940002
"704","2009-10-16",73.120003
"705","2009-10-19",73.620003
"706","2009-10-20",73.019997
"707","2009-10-21",73.309998
"708","2009-10-22",74.440002
"709","2009-10-23",73.57
"710","2009-10-26",73.230003
"711","2009-10-27",74.910004
"712","2009-10-28",73.839996
"713","2009-10-29",73.959999
"714","2009-10-30",71.669998
"715","2009-11-02",72.150002
"716","2009-11-03",71.739998
"717","2009-11-04",71.300003
"718","2009-11-05",72.5
"719","2009-11-06",72.580002
"720","2009-11-09",72.849998
"721","2009-11-10",72.610001
"722","2009-11-11",72.910004
"723","2009-11-12",71.900002
"724","2009-11-13",72.470001
"725","2009-11-16",74.43
"726","2009-11-17",75.029999
"727","2009-11-18",75.269997
"728","2009-11-19",74.650002
"729","2009-11-20",74.379997
"730","2009-11-23",75.699997
"731","2009-11-24",75.970001
"732","2009-11-25",76.470001
"733","2009-11-27",74.870003
"734","2009-11-30",75.07
"735","2009-12-01",76.040001
"736","2009-12-02",75.790001
"737","2009-12-03",74.989998
"738","2009-12-04",74.25
"739","2009-12-07",73.769997
"740","2009-12-08",72.949997
"741","2009-12-09",72.790001
"742","2009-12-10",72.400002
"743","2009-12-11",72.830002
"744","2009-12-14",69.690002
"745","2009-12-15",69.169998
"746","2009-12-16",68.43
"747","2009-12-17",68.220001
"748","2009-12-18",68.209999
"749","2009-12-21",68.510002
"750","2009-12-22",68.57
"751","2009-12-23",68.260002
"752","2009-12-24",68.660004
"753","2009-12-28",69.080002
"754","2009-12-29",68.839996
"755","2009-12-30",68.769997
"756","2009-12-31",68.190002
"757","2010-01-04",69.150002
"758","2010-01-05",69.419998
"759","2010-01-06",70.019997
"760","2010-01-07",69.800003
"761","2010-01-08",69.519997
"762","2010-01-11",70.300003
"763","2010-01-12",69.949997
"764","2010-01-13",69.669998
"765","2010-01-14",69.68
"766","2010-01-15",69.110001
"767","2010-01-19",69.269997
"768","2010-01-20",68.029999
"769","2010-01-21",66.699997
"770","2010-01-22",66.099998
"771","2010-01-25",65.849998
"772","2010-01-26",65.919998
"773","2010-01-27",65.540001
"774","2010-01-28",64.959999
"775","2010-01-29",64.43
"776","2010-02-01",66.18
"777","2010-02-02",66.959999
"778","2010-02-03",66.599998
"779","2010-02-04",64.720001
"780","2010-02-05",64.800003
"781","2010-02-08",64.349998
"782","2010-02-09",65.199997
"783","2010-02-10",64.849998
"784","2010-02-11",65.239998
"785","2010-02-12",64.800003
"786","2010-02-16",66.279999
"787","2010-02-17",65.760002
"788","2010-02-18",65.959999
"789","2010-02-19",65.870003
"790","2010-02-22",65.400002
"791","2010-02-23",64.940002
"792","2010-02-24",65.550003
"793","2010-02-25",65.139999
"794","2010-02-26",65
"795","2010-03-01",65.400002
"796","2010-03-02",65.489998
"797","2010-03-03",65.43
"798","2010-03-04",65.400002
"799","2010-03-05",66.470001
"800","2010-03-08",66.480003
"801","2010-03-09",66.779999
"802","2010-03-10",67.220001
"803","2010-03-11",67.220001
"804","2010-03-12",66.800003
"805","2010-03-15",66.300003
"806","2010-03-16",66.57
"807","2010-03-17",67.360001
"808","2010-03-18",67.389999
"809","2010-03-19",67.040001
"810","2010-03-22",66.970001
"811","2010-03-23",66.949997
"812","2010-03-24",66.5
"813","2010-03-25",66.300003
"814","2010-03-26",66.540001
"815","2010-03-29",67.300003
"816","2010-03-30",67.050003
"817","2010-03-31",66.980003
"818","2010-04-01",67.610001
"819","2010-04-05",68.190002
"820","2010-04-06",67.900002
"821","2010-04-07",67.339996
"822","2010-04-08",67.860001
"823","2010-04-09",68.760002
"824","2010-04-12",68.709999
"825","2010-04-13",68.660004
"826","2010-04-14",68.610001
"827","2010-04-15",68.260002
"828","2010-04-16",67.93
"829","2010-04-19",68.230003
"830","2010-04-20",68.970001
"831","2010-04-21",68.919998
"832","2010-04-22",68.559998
"833","2010-04-23",69.239998
"834","2010-04-26",69.290001
"835","2010-04-27",68.269997
"836","2010-04-28",69.190002
"837","2010-04-29",68.660004
"838","2010-04-30",67.769997
"839","2010-05-03",67.839996
"840","2010-05-04",66.470001
"841","2010-05-05",66.169998
"842","2010-05-06",63.889999
"843","2010-05-07",63.700001
"844","2010-05-10",65.230003
"845","2010-05-11",64.459999
"846","2010-05-12",64.910004
"847","2010-05-13",64.739998
"848","2010-05-14",63.599998
"849","2010-05-17",63.27
"850","2010-05-18",62.790001
"851","2010-05-19",62.450001
"852","2010-05-20",60.330002
"853","2010-05-21",60.880001
"854","2010-05-24",60.189999
"855","2010-05-25",59.709999
"856","2010-05-26",59.310001
"857","2010-05-27",61.459999
"858","2010-05-28",60.459999
"859","2010-06-01",59.25
"860","2010-06-02",60.77
"861","2010-06-03",61.560001
"862","2010-06-04",59.529999
"863","2010-06-07",59.299999
"864","2010-06-08",61.240002
"865","2010-06-09",60.029999
"866","2010-06-10",61.889999
"867","2010-06-11",61.860001
"868","2010-06-14",61.369999
"869","2010-06-15",62.509998
"870","2010-06-16",62.509998
"871","2010-06-17",62.599998
"872","2010-06-18",63.099998
"873","2010-06-21",63.130001
"874","2010-06-22",61.939999
"875","2010-06-23",61.099998
"876","2010-06-24",60.07
"877","2010-06-25",59.099998
"878","2010-06-28",58.470001
"879","2010-06-29",57.290001
"880","2010-06-30",57.07
"881","2010-07-01",56.610001
"882","2010-07-02",56.57
"883","2010-07-06",57.459999
"884","2010-07-07",58.43
"885","2010-07-08",58.810001
"886","2010-07-09",58.779999
"887","2010-07-12",58.939999
"888","2010-07-13",59.419998
"889","2010-07-14",59.259998
"890","2010-07-15",59.27
"891","2010-07-16",57.959999
"892","2010-07-19",58.43
"893","2010-07-20",58.950001
"894","2010-07-21",58.169998
"895","2010-07-22",59.380001
"896","2010-07-23",59.720001
"897","2010-07-26",60.389999
"898","2010-07-27",60.810001
"899","2010-07-28",60.91
"900","2010-07-29",60.34
"901","2010-07-30",59.68
"902","2010-08-02",61.939999
"903","2010-08-03",62.720001
"904","2010-08-04",62.720001
"905","2010-08-05",62.709999
"906","2010-08-06",61.970001
"907","2010-08-09",62.450001
"908","2010-08-10",61.93
"909","2010-08-11",60.389999
"910","2010-08-12",60.23
"911","2010-08-13",59.91
"912","2010-08-16",59.880001
"913","2010-08-17",60.82
"914","2010-08-18",60.150002
"915","2010-08-19",59.290001
"916","2010-08-20",58.889999
"917","2010-08-23",59.5
"918","2010-08-24",58.939999
"919","2010-08-25",58.91
"920","2010-08-26",58.48
"921","2010-08-27",59.799999
"922","2010-08-30",59
"923","2010-08-31",59.110001
"924","2010-09-01",60.91
"925","2010-09-02",61.060001
"926","2010-09-03",61.32
"927","2010-09-07",60.549999
"928","2010-09-08",60.75
"929","2010-09-09",61.049999
"930","2010-09-10",61.200001
"931","2010-09-13",61
"932","2010-09-14",61.009998
"933","2010-09-15",61
"934","2010-09-16",60.970001
"935","2010-09-17",60.779999
"936","2010-09-20",61.549999
"937","2010-09-21",61.540001
"938","2010-09-22",61.450001
"939","2010-09-23",61.150002
"940","2010-09-24",61.75
"941","2010-09-27",61.709999
"942","2010-09-28",62.060001
"943","2010-09-29",61.59
