"","date","CYAD"
"95","2015-11-02",40.459999
"96","2015-11-03",42
"97","2015-11-04",45.099998
"98","2015-11-05",44.91
"99","2015-11-06",49.349998
"100","2015-11-09",46.310001
"101","2015-11-10",48.189999
"102","2015-11-11",46.277
"103","2015-11-12",46.52
"104","2015-11-13",44.299999
"105","2015-11-16",41.75
"106","2015-11-17",44.970001
"107","2015-11-18",43.299999
"108","2015-11-19",42.700001
"109","2015-11-20",44.25
"110","2015-11-23",43.27
"111","2015-11-24",43.127998
"112","2015-11-25",42.09
"113","2015-11-27",46.049999
"114","2015-11-30",47.290001
"115","2015-12-01",47.644001
"116","2015-12-02",46.77
"117","2015-12-03",46.639999
"118","2015-12-04",46.591
"119","2015-12-07",46.5
"120","2015-12-08",46.490002
"121","2015-12-09",46.5
"122","2015-12-10",49.450001
"123","2015-12-11",48.464001
"124","2015-12-14",49.59
"125","2015-12-15",51.400002
"126","2015-12-16",49.75
"127","2015-12-17",49.490002
"128","2015-12-18",50.400002
"129","2015-12-21",49.744999
"130","2015-12-22",48.849998
"131","2015-12-23",48.59
"132","2015-12-24",50.23
"133","2015-12-28",50.814999
"134","2015-12-29",52.189999
"135","2015-12-30",52.259998
"136","2015-12-31",54.59
"137","2016-01-04",51.990002
"138","2016-01-05",49.91
"139","2016-01-06",49.659
"140","2016-01-07",48.25
"141","2016-01-08",47.369999
"142","2016-01-11",43.560001
"143","2016-01-12",41.689999
"144","2016-01-13",39.509998
"145","2016-01-14",39.389999
"146","2016-01-15",34.299999
"147","2016-01-19",34.990002
"148","2016-01-20",33.5
"149","2016-01-21",34.689999
"150","2016-01-22",36.990002
"151","2016-01-25",37.02
"152","2016-01-26",37.02
"153","2016-01-27",36.439999
"154","2016-01-28",35.5
"155","2016-01-29",35.110001
"156","2016-02-01",35.27
"157","2016-02-02",34.450001
"158","2016-02-03",34.450001
"159","2016-02-04",34.98
"160","2016-02-05",38.799999
"161","2016-02-08",36.448002
"162","2016-02-09",36.5
"163","2016-02-10",34.5
"164","2016-02-11",33.459999
"165","2016-02-12",34.009998
"166","2016-02-16",35.532001
"167","2016-02-17",36.639999
"168","2016-02-18",38.060001
"169","2016-02-19",36.919998
"170","2016-02-22",38.049999
"171","2016-02-23",38.060001
"172","2016-02-24",38.759998
"173","2016-02-25",38.599998
"174","2016-02-26",38.880001
"175","2016-02-29",41.099998
"176","2016-03-01",43.98
"177","2016-03-02",43.939999
"178","2016-03-03",43.18
"179","2016-03-04",43.27
"180","2016-03-07",44.73
"181","2016-03-08",43.790001
"182","2016-03-09",42.93
"183","2016-03-10",42.48
"184","2016-03-11",43.41
"185","2016-03-14",47.310001
"186","2016-03-15",45.5
"187","2016-03-16",45.57
"188","2016-03-17",44.700001
"189","2016-03-18",47.630001
"190","2016-03-21",48.299999
"191","2016-03-22",47.830002
"192","2016-03-23",46.970001
"193","2016-03-24",45
"194","2016-03-28",42.310001
"195","2016-03-29",43.16
"196","2016-03-30",45.490002
"197","2016-03-31",44.16
"198","2016-04-01",45.25
"199","2016-04-04",45.509998
"200","2016-04-05",44.5
"201","2016-04-06",44.52
"202","2016-04-07",46.630001
"203","2016-04-08",46.299999
"204","2016-04-11",47.990002
"205","2016-04-12",47
"206","2016-04-13",46.5
"207","2016-04-14",46.57
"208","2016-04-15",46.57
"209","2016-04-18",46.57
"210","2016-04-19",48.895
"211","2016-04-20",49
"212","2016-04-21",48.290001
"213","2016-04-22",47.313999
"214","2016-04-25",48.990002
"215","2016-04-26",49
"216","2016-04-27",47
"217","2016-04-28",47.049999
"218","2016-04-29",49.779999
"219","2016-05-02",48.849998
"220","2016-05-03",48.641998
"221","2016-05-04",48.950001
"222","2016-05-05",49.77
"223","2016-05-06",49.337002
"224","2016-05-09",49.189999
"225","2016-05-10",49.91
"226","2016-05-11",48.900002
"227","2016-05-12",48.639999
"228","2016-05-13",52.009998
"229","2016-05-16",51.330002
"230","2016-05-17",49.900002
"231","2016-05-18",51
"232","2016-05-19",50
"233","2016-05-20",48.200001
"234","2016-05-23",49.91
"235","2016-05-24",51.299999
"236","2016-05-25",51.240002
"237","2016-05-26",50.91
"238","2016-05-27",50.91
"239","2016-05-31",53.66
"240","2016-06-01",53.990002
"241","2016-06-02",58.299999
"242","2016-06-03",58.66
"243","2016-06-06",55.5
"244","2016-06-07",58.470001
"245","2016-06-08",57
"246","2016-06-09",51
"247","2016-06-10",49.75
"248","2016-06-13",46.540001
"249","2016-06-14",43.000999
"250","2016-06-15",45.594002
"251","2016-06-16",42.534
"252","2016-06-17",43
"253","2016-06-20",45.59
"254","2016-06-21",44.25
"255","2016-06-22",46.700001
"256","2016-06-23",43.709999
"257","2016-06-24",42.740002
"258","2016-06-27",42.450001
"259","2016-06-28",28.299999
"260","2016-06-29",26.200001
"261","2016-06-30",24.98
"262","2016-07-01",24.6
"263","2016-07-05",25.610001
"264","2016-07-06",25
"265","2016-07-07",24.950001
"266","2016-07-08",25.190001
"267","2016-07-11",26.5
"268","2016-07-12",25.9
"269","2016-07-13",25.67
"270","2016-07-14",25.66
"271","2016-07-15",25.76
"272","2016-07-18",26.597
"273","2016-07-19",25.01
"274","2016-07-20",25.01
"275","2016-07-21",24.370001
"276","2016-07-22",24.370001
"277","2016-07-25",24.200001
"278","2016-07-26",24.59
"279","2016-07-27",24.4
"280","2016-07-28",25
"281","2016-07-29",24.98
"282","2016-08-01",24.809999
"283","2016-08-02",24.74
"284","2016-08-03",25
"285","2016-08-04",25.26
"286","2016-08-05",25.799999
"287","2016-08-08",26
"288","2016-08-09",26
"289","2016-08-10",25.4
"290","2016-08-11",24.68
"291","2016-08-12",25.209999
"292","2016-08-15",25.1
"293","2016-08-16",26.129999
"294","2016-08-17",25.41
"295","2016-08-18",25.41
"296","2016-08-19",25.41
"297","2016-08-22",26.1
"298","2016-08-23",25.35
"299","2016-08-24",27.049999
"300","2016-08-25",25.09
"301","2016-08-26",26.700001
"302","2016-08-29",25
"303","2016-08-30",23.07
"304","2016-08-31",22
"305","2016-09-01",22.48
"306","2016-09-02",22.5
"307","2016-09-06",21.379999
"308","2016-09-07",22.5
"309","2016-09-08",21.719999
"310","2016-09-09",23.546
"311","2016-09-12",23.549999
"312","2016-09-13",22.190001
"313","2016-09-14",22.1
"314","2016-09-15",22.49
"315","2016-09-16",21.450001
"316","2016-09-19",21
"317","2016-09-20",20.120001
"318","2016-09-21",22.580999
"319","2016-09-22",20.780001
"320","2016-09-23",21.09
"321","2016-09-26",21.690001
"322","2016-09-27",21.690001
"323","2016-09-28",21.4
"324","2016-09-29",23
"325","2016-09-30",23.59
"326","2016-10-03",22.273001
"327","2016-10-04",22.24
"328","2016-10-05",22.200001
"329","2016-10-06",22.200001
"330","2016-10-07",22.200001
"331","2016-10-10",21
"332","2016-10-11",20.33
"333","2016-10-12",20.33
"334","2016-10-13",20.08
"335","2016-10-14",20
"336","2016-10-17",20
"337","2016-10-18",18.719999
"338","2016-10-19",18.719999
"339","2016-10-20",17.57
"340","2016-10-21",17.4
"341","2016-10-24",17.9
"342","2016-10-25",17.9
"343","2016-10-26",17.101
"344","2016-10-27",17.799999
"345","2016-10-28",17.799999
"346","2016-10-31",17.799999
"347","2016-11-01",17.799999
"348","2016-11-02",17.799999
"349","2016-11-03",16.698
"350","2016-11-04",18.32
"351","2016-11-07",18.32
"352","2016-11-08",18.32
"353","2016-11-09",18.4
"354","2016-11-10",18
"355","2016-11-11",18.4
"356","2016-11-14",18.4
"357","2016-11-15",18.4
"358","2016-11-16",18.4
"359","2016-11-17",18.4
"360","2016-11-18",18.4
"361","2016-11-21",18
"362","2016-11-22",19.48
"363","2016-11-23",19
"364","2016-11-25",20.52
"365","2016-11-28",21.215
"366","2016-11-29",24
"367","2016-11-30",18.65
"368","2016-12-01",18.219999
"369","2016-12-02",19.67
"370","2016-12-05",20.181
"371","2016-12-06",20.59
"372","2016-12-07",19.51
"373","2016-12-08",18.049999
"374","2016-12-09",18
"375","2016-12-12",18.200001
"376","2016-12-13",18.299999
"377","2016-12-14",18.25
"378","2016-12-15",18.540001
"379","2016-12-16",18.15
"380","2016-12-19",18.549999
"381","2016-12-20",18.049999
"382","2016-12-21",18.49
"383","2016-12-22",18.5
"384","2016-12-23",18.5
"385","2016-12-27",17.950001
"386","2016-12-28",18
"387","2016-12-29",18.049999
"388","2016-12-30",17.76
"389","2017-01-03",18.879999
"390","2017-01-04",18.629999
"391","2017-01-05",18.629999
"392","2017-01-06",19.25
"393","2017-01-09",19.67
"394","2017-01-10",19.99
"395","2017-01-11",19.99
"396","2017-01-12",19
"397","2017-01-13",21.659
"398","2017-01-17",23.299999
"399","2017-01-18",24.01
"400","2017-01-19",22.5
"401","2017-01-20",22.5
"402","2017-01-23",21.610001
"403","2017-01-24",22.98
"404","2017-01-25",22.9
"405","2017-01-26",21.709999
"406","2017-01-27",21.709999
"407","2017-01-30",21.709999
"408","2017-01-31",20.75
"409","2017-02-01",20.75
"410","2017-02-02",20.813999
"411","2017-02-03",21.5
"412","2017-02-06",21.040001
"413","2017-02-07",21.040001
"414","2017-02-08",21.040001
"415","2017-02-09",20.65
"416","2017-02-10",20.65
"417","2017-02-13",20.65
"418","2017-02-14",19.569
"419","2017-02-15",19.569
"420","2017-02-16",20.58
"421","2017-02-17",20.58
"422","2017-02-21",20.98
"423","2017-02-22",21.605
"424","2017-02-23",22.25
"425","2017-02-24",22.35
"426","2017-02-27",22.360001
"427","2017-02-28",22.129999
"428","2017-03-01",23
"429","2017-03-02",22.209999
"430","2017-03-03",22.030001
"431","2017-03-06",22.639999
"432","2017-03-07",23.457001
"433","2017-03-08",22
"434","2017-03-09",22.5
"435","2017-03-10",22.25
"436","2017-03-13",22.5
"437","2017-03-14",21.5
"438","2017-03-15",21.371
"439","2017-03-16",21.719999
"440","2017-03-17",22.450001
"441","2017-03-20",22.49
"442","2017-03-21",21.49
"443","2017-03-22",21.18
"444","2017-03-23",21.737
"445","2017-03-24",22.07
"446","2017-03-27",22.1
"447","2017-03-28",22.1
"448","2017-03-29",20.513
"449","2017-03-30",25.5
"450","2017-03-31",26.200001
"451","2017-04-03",28.488001
"452","2017-04-04",27.83
"453","2017-04-05",29
"454","2017-04-06",29.309999
"455","2017-04-07",29.309999
"456","2017-04-10",32.068001
"457","2017-04-11",31
"458","2017-04-12",29.924999
"459","2017-04-13",29.5
"460","2017-04-17",29.75
"461","2017-04-18",28.75
"462","2017-04-19",28.75
"463","2017-04-20",28.75
"464","2017-04-21",28.75
"465","2017-04-24",29.559999
"466","2017-04-25",30
"467","2017-04-26",30.049999
"468","2017-04-27",30.049999
"469","2017-04-28",32.974998
"470","2017-05-01",31.75
"471","2017-05-02",33.686001
"472","2017-05-03",35
"473","2017-05-04",39.5
"474","2017-05-05",41
"475","2017-05-08",45
"476","2017-05-09",42.049999
"477","2017-05-10",41
"478","2017-05-11",41.709999
"479","2017-05-12",41.698002
"480","2017-05-15",39
"481","2017-05-16",37.380001
"482","2017-05-17",40.299999
"483","2017-05-18",39.529999
"484","2017-05-19",40.580002
"485","2017-05-22",40.66
"486","2017-05-23",42.049999
"487","2017-05-24",43.98
"488","2017-05-25",39.064999
"489","2017-05-26",39.959999
"490","2017-05-30",43.84
"491","2017-05-31",44.689999
"492","2017-06-01",44.5
"493","2017-06-02",44.5
"494","2017-06-05",44.389999
"495","2017-06-06",45.438999
"496","2017-06-07",44.570999
"497","2017-06-08",45.580002
"498","2017-06-09",44.68
"499","2017-06-12",44.82
"500","2017-06-13",46.43
"501","2017-06-14",46.672001
"502","2017-06-15",47.360001
"503","2017-06-16",46.740002
"504","2017-06-19",48.209999
"505","2017-06-20",47.222
"506","2017-06-21",45.23
"507","2017-06-22",46.799999
"508","2017-06-23",45
"509","2017-06-26",44.368
"510","2017-06-27",42.5
"511","2017-06-28",44.970001
"512","2017-06-29",42.071999
"513","2017-06-30",42.400002
"514","2017-07-03",42.400002
"515","2017-07-05",41.68
"516","2017-07-06",38.240002
"517","2017-07-07",38.849998
"518","2017-07-10",39.5
"519","2017-07-11",39
"520","2017-07-12",40
"521","2017-07-13",38.25
"522","2017-07-14",37
"523","2017-07-17",35.099998
"524","2017-07-18",37
"525","2017-07-19",37
"526","2017-07-20",37
"527","2017-07-21",37
"528","2017-07-24",37
"529","2017-07-25",37
"530","2017-07-26",37
"531","2017-07-27",35.330002
"532","2017-07-28",34.040001
"533","2017-07-31",33.75
"534","2017-08-01",31.99
"535","2017-08-02",31.99
"536","2017-08-03",37.93
"537","2017-08-04",38.049999
"538","2017-08-07",40.349998
"539","2017-08-08",43.799999
"540","2017-08-09",45
"541","2017-08-10",40
"542","2017-08-11",42
"543","2017-08-14",44.41
"544","2017-08-15",43.970001
"545","2017-08-16",44.268002
"546","2017-08-17",44.268002
"547","2017-08-18",44.268002
"548","2017-08-21",44.268002
"549","2017-08-22",44
"550","2017-08-23",42.259998
"551","2017-08-24",42.259998
"552","2017-08-25",42.259998
"553","2017-08-28",46
"554","2017-08-29",44.720001
"555","2017-08-30",44.505001
"556","2017-08-31",44.75
"557","2017-09-01",45.900002
"558","2017-09-05",46.509998
"559","2017-09-06",47.389999
"560","2017-09-07",52.259998
"561","2017-09-08",53.363998
"562","2017-09-11",50.5
"563","2017-09-12",52.200001
"564","2017-09-13",53.299999
"565","2017-09-14",53.120998
"566","2017-09-15",51.5
"567","2017-09-18",52.84
"568","2017-09-19",53.200001
"569","2017-09-20",53.5
"570","2017-09-21",54.125999
"571","2017-09-22",57.299999
"572","2017-09-25",54.650002
"573","2017-09-26",55.860001
"574","2017-09-27",55
"575","2017-09-28",54
"576","2017-09-29",56.528999
"577","2017-10-02",58.790001
"578","2017-10-03",61.919998
"579","2017-10-04",61.490002
"580","2017-10-05",64
"581","2017-10-06",61.200001
"582","2017-10-09",60.080002
"583","2017-10-10",60.849998
"584","2017-10-11",60.02
"585","2017-10-12",60.299999
"586","2017-10-13",60.110001
"587","2017-10-16",62.470001
"588","2017-10-17",62.325001
"589","2017-10-18",62.790001
"590","2017-10-19",61.509998
"591","2017-10-20",62.5
"592","2017-10-23",59.965
"593","2017-10-24",59.77
"594","2017-10-25",60.330002
"595","2017-10-26",59.400002
"596","2017-10-27",58
"597","2017-10-30",58.290001
"598","2017-10-31",58.990002
"599","2017-11-01",58.029999
"600","2017-11-02",55.900002
"601","2017-11-03",57.509998
"602","2017-11-06",59.049999
"603","2017-11-07",56.900002
"604","2017-11-08",55.740002
"605","2017-11-09",52.220001
"606","2017-11-10",53.490002
"607","2017-11-13",45.972
"608","2017-11-14",48.845001
"609","2017-11-15",45.299999
"610","2017-11-16",47.529999
"611","2017-11-17",44.290001
"612","2017-11-20",45.5
"613","2017-11-21",44.194
"614","2017-11-22",45.549999
"615","2017-11-24",45.299999
"616","2017-11-27",44.652
"617","2017-11-28",44.450001
"618","2017-11-29",40.279999
"619","2017-11-30",42
"620","2017-12-01",40.389999
"621","2017-12-04",40.099998
"622","2017-12-05",38.860001
"623","2017-12-06",37.448002
"624","2017-12-07",38.290001
"625","2017-12-08",37.75
"626","2017-12-11",40.299999
"627","2017-12-12",39.813999
"628","2017-12-13",41.25
"629","2017-12-14",35.810001
"630","2017-12-15",36.5
"631","2017-12-18",38
"632","2017-12-19",38.5
"633","2017-12-20",38
"634","2017-12-21",37.610001
"635","2017-12-22",37.75
"636","2017-12-26",38.639999
"637","2017-12-27",39.495998
"638","2017-12-28",42.869999
"639","2017-12-29",43.099998
"640","2018-01-02",41.41
"641","2018-01-03",44.5
"642","2018-01-04",45.5
"643","2018-01-05",46.5
"644","2018-01-08",46.950001
"645","2018-01-09",45.200001
"646","2018-01-10",44.159
"647","2018-01-11",44.25
"648","2018-01-12",45.439999
"649","2018-01-16",45.870998
"650","2018-01-17",47.439999
"651","2018-01-18",46.099998
"652","2018-01-19",46
"653","2018-01-22",46.02
"654","2018-01-23",46
"655","2018-01-24",45.919998
"656","2018-01-25",47.369999
"657","2018-01-26",45.799999
"658","2018-01-29",47.52
"659","2018-01-30",47.52
"660","2018-01-31",46.880001
"661","2018-02-01",44.577999
"662","2018-02-02",43.5
"663","2018-02-05",39.790001
"664","2018-02-06",41
"665","2018-02-07",42.369999
"666","2018-02-08",40.778
"667","2018-02-09",40.82
"668","2018-02-12",41.52
"669","2018-02-13",41.52
"670","2018-02-14",41.779999
"671","2018-02-15",42.5
"672","2018-02-16",41.799999
"673","2018-02-20",41.259998
"674","2018-02-21",42.794998
"675","2018-02-22",41.240002
"676","2018-02-23",40.259998
"677","2018-02-26",41.330002
"678","2018-02-27",39.630001
"679","2018-02-28",39.5
"680","2018-03-01",39.5
"681","2018-03-02",37.52
"682","2018-03-05",38.209999
"683","2018-03-06",38.290001
"684","2018-03-07",39.84
"685","2018-03-08",38.419998
"686","2018-03-09",37.5
"687","2018-03-12",37.5
"688","2018-03-13",37.490002
"689","2018-03-14",36.973999
"690","2018-03-15",36.970001
"691","2018-03-16",36.82
"692","2018-03-19",37.005001
"693","2018-03-20",37.07
"694","2018-03-21",36
"695","2018-03-22",36
"696","2018-03-23",36.459999
"697","2018-03-26",34.099998
"698","2018-03-27",35.75
"699","2018-03-28",35
"700","2018-03-29",35
"701","2018-04-02",34
"702","2018-04-03",32.540001
"703","2018-04-04",31.200001
"704","2018-04-05",32.400002
"705","2018-04-06",30.756001
"706","2018-04-09",32.469002
"707","2018-04-10",32.764
"708","2018-04-11",32.560001
"709","2018-04-12",31.351
"710","2018-04-13",31.351
"711","2018-04-16",31.5
"712","2018-04-17",30.93
"713","2018-04-18",31.011
"714","2018-04-19",31.66
"715","2018-04-20",31.459999
"716","2018-04-23",30.950001
"717","2018-04-24",30.68
"718","2018-04-25",29.99
"719","2018-04-26",29.99
"720","2018-04-27",34.700001
"721","2018-04-30",34.105
"722","2018-05-01",34.220001
"723","2018-05-02",34.639999
"724","2018-05-03",35.150002
"725","2018-05-04",34.313999
"726","2018-05-07",33.57
"727","2018-05-08",33.830002
"728","2018-05-09",34.330002
"729","2018-05-10",34.27
"730","2018-05-11",33.547001
"731","2018-05-14",33.208
"732","2018-05-15",30.719999
"733","2018-05-16",28.25
"734","2018-05-17",26.049999
"735","2018-05-18",26.9
"736","2018-05-21",28.34
"737","2018-05-22",29.99
"738","2018-05-23",28.99
"739","2018-05-24",28.879999
"740","2018-05-25",29.58
"741","2018-05-29",29.83
"742","2018-05-30",29.84
"743","2018-05-31",29.98
"744","2018-06-01",30.09
"745","2018-06-04",31.25
"746","2018-06-05",29.35
"747","2018-06-06",29.65
"748","2018-06-07",28.98
"749","2018-06-08",29.799999
"750","2018-06-11",29.219999
"751","2018-06-12",28.91
"752","2018-06-13",28.65
"753","2018-06-14",28.535
"754","2018-06-15",27.49
"755","2018-06-18",26.5
"756","2018-06-19",28.15
"757","2018-06-20",27.790001
"758","2018-06-21",28.870001
"759","2018-06-22",29.450001
"760","2018-06-25",29.450001
"761","2018-06-26",29.26
"762","2018-06-27",28.16
"763","2018-06-28",29.58
"764","2018-06-29",29.709999
"765","2018-07-02",31
"766","2018-07-03",31.24
"767","2018-07-05",31.549999
"768","2018-07-06",30.937
"769","2018-07-09",30.995001
"770","2018-07-10",31.290001
"771","2018-07-11",30.85
"772","2018-07-12",29.610001
"773","2018-07-13",28.690001
"774","2018-07-16",29.540001
"775","2018-07-17",30.26
"776","2018-07-18",28.91
"777","2018-07-19",29.66
"778","2018-07-20",30.030001
"779","2018-07-23",28.790001
"780","2018-07-24",29.700001
"781","2018-07-25",31
"782","2018-07-26",31
"783","2018-07-27",30.799999
"784","2018-07-30",31.860001
"785","2018-07-31",30.25
"786","2018-08-01",30.860001
"787","2018-08-02",30.290001
"788","2018-08-03",29.42
"789","2018-08-06",29.400999
"790","2018-08-07",29.809999
"791","2018-08-08",29.66
"792","2018-08-09",29.573
"793","2018-08-10",29.450001
"794","2018-08-13",28.200001
"795","2018-08-14",29.059999
"796","2018-08-15",28.604
"797","2018-08-16",28.667
"798","2018-08-17",27.82
"799","2018-08-20",27.959999
"800","2018-08-21",27.9
"801","2018-08-22",28.1
"802","2018-08-23",29.9
"803","2018-08-24",29.280001
"804","2018-08-27",31.16
"805","2018-08-28",31.709999
"806","2018-08-29",30.700001
"807","2018-08-30",29.709999
"808","2018-08-31",30.469999
"809","2018-09-04",29.110001
"810","2018-09-05",29.559999
"811","2018-09-06",28.5
"812","2018-09-07",27.540001
"813","2018-09-10",27.950001
"814","2018-09-11",27.5
"815","2018-09-12",28.110001
"816","2018-09-13",27.812
"817","2018-09-14",27.625
"818","2018-09-17",27.48
"819","2018-09-18",28.559999
"820","2018-09-19",27.6
"821","2018-09-20",28.18
"822","2018-09-21",27.513
"823","2018-09-24",27.639999
"824","2018-09-25",28.030001
"825","2018-09-26",27.5
"826","2018-09-27",26.790001
"827","2018-09-28",26.49
"828","2018-10-01",25.18
"829","2018-10-02",25
"830","2018-10-03",23.91
"831","2018-10-04",25.174999
"832","2018-10-05",25.27
"833","2018-10-08",25
"834","2018-10-09",25.5
"835","2018-10-10",24.309999
"836","2018-10-11",22.17
"837","2018-10-12",24.129999
"838","2018-10-15",26.16
"839","2018-10-16",27.5
"840","2018-10-17",26.42
"841","2018-10-18",26.01
"842","2018-10-19",25.190001
"843","2018-10-22",25.879999
"844","2018-10-23",25.202
"845","2018-10-24",25.004999
"846","2018-10-25",24
"847","2018-10-26",23.58
"848","2018-10-29",24.450001
"849","2018-10-30",23.780001
"850","2018-10-31",25.639999
"851","2018-11-01",27.719999
"852","2018-11-02",28.1
"853","2018-11-05",28.17
"854","2018-11-06",27.67
"855","2018-11-07",27.5
"856","2018-11-08",27.299999
"857","2018-11-09",28
"858","2018-11-12",27.85
"859","2018-11-13",26.860001
"860","2018-11-14",27.75
"861","2018-11-15",26.66
"862","2018-11-16",27
"863","2018-11-19",25.700001
"864","2018-11-20",24.5
"865","2018-11-21",25.139999
"866","2018-11-23",25.690001
"867","2018-11-26",24.17
"868","2018-11-27",25.469999
"869","2018-11-28",26.51
"870","2018-11-29",28
"871","2018-11-30",27.35
"872","2018-12-03",26.74
"873","2018-12-04",24.75
"874","2018-12-06",21.299999
"875","2018-12-07",23.41
"876","2018-12-10",21.049999
"877","2018-12-11",23
"878","2018-12-12",21.200001
"879","2018-12-13",21.25
"880","2018-12-14",20.15
"881","2018-12-17",21.25
"882","2018-12-18",20.82
"883","2018-12-19",19.92
"884","2018-12-20",16.110001
"885","2018-12-21",16
"886","2018-12-24",16.219999
"887","2018-12-26",16.629999
"888","2018-12-27",17.65
"889","2018-12-28",16.9
"890","2018-12-31",18.16
"891","2019-01-02",19.76
"892","2019-01-03",20.33
"893","2019-01-04",20.49
"894","2019-01-07",21.969999
"895","2019-01-08",24.5
"896","2019-01-09",22.65
"897","2019-01-10",22.99
"898","2019-01-11",24.559999
"899","2019-01-14",22
"900","2019-01-15",21.834999
"901","2019-01-16",21.485001
"902","2019-01-17",22.49
"903","2019-01-18",22.59
"904","2019-01-22",22.139999
"905","2019-01-23",22.75
"906","2019-01-24",22.459999
"907","2019-01-25",22.4
"908","2019-01-28",22.533001
"909","2019-01-29",20.959999
"910","2019-01-30",22.49
"911","2019-01-31",21.6
"912","2019-02-01",21.41
"913","2019-02-04",23.200001
"914","2019-02-05",21.6
"915","2019-02-06",21.309999
"916","2019-02-07",20.82
"917","2019-02-08",20.75
"918","2019-02-11",20.549999
"919","2019-02-12",20.25
"920","2019-02-13",21.33
"921","2019-02-14",20.129999
"922","2019-02-15",20.379999
"923","2019-02-19",20.58
"924","2019-02-20",21.17
"925","2019-02-21",20.18
"926","2019-02-22",20.115999
"927","2019-02-25",20.440001
"928","2019-02-26",20.868999
"929","2019-02-27",20.51
"930","2019-02-28",20.85
"931","2019-03-01",20.9
"932","2019-03-04",21
"933","2019-03-05",21.599001
"934","2019-03-06",20.9
"935","2019-03-07",20.799999
"936","2019-03-08",20.809999
"937","2019-03-11",20.82
"938","2019-03-12",21.495001
"939","2019-03-13",21.15
"940","2019-03-14",21.299999
"941","2019-03-15",21.6
"942","2019-03-18",21.870001
"943","2019-03-19",22.540001
"944","2019-03-20",22.6
"945","2019-03-21",21.870001
"946","2019-03-22",20.52
"947","2019-03-25",20.459999
"948","2019-03-26",21
"949","2019-03-27",20.200001
"950","2019-03-28",20.219999
"951","2019-03-29",20.4
"952","2019-04-01",21.950001
"953","2019-04-02",22.43
"954","2019-04-03",20.950001
"955","2019-04-04",22.18
"956","2019-04-05",22.639999
"957","2019-04-08",20.950001
"958","2019-04-09",21.450001
"959","2019-04-10",22.379999
"960","2019-04-11",21.145
"961","2019-04-12",21.67
"962","2019-04-15",21.719999
"963","2019-04-16",21.200001
"964","2019-04-17",21.02
"965","2019-04-18",20.165001
"966","2019-04-22",22.48
"967","2019-04-23",20.51
"968","2019-04-24",20.5
"969","2019-04-25",20.17
"970","2019-04-26",20.225
"971","2019-04-29",20.940001
"972","2019-04-30",21
"973","2019-05-01",21.02
"974","2019-05-02",21.049999
"975","2019-05-03",20.455
"976","2019-05-06",20.65
"977","2019-05-07",20.120001
"978","2019-05-08",20.164
