"","date","KNDI"
"1001","2011-08-22",2.4
"1002","2011-08-23",2.44
"1003","2011-08-24",2.42
"1004","2011-08-25",2.48
"1005","2011-08-26",2.56
"1006","2011-08-29",2.52
"1007","2011-08-30",2.47
"1008","2011-08-31",2.57
"1009","2011-09-01",2.69
"1010","2011-09-02",2.65
"1011","2011-09-06",2.5
"1012","2011-09-07",2.5
"1013","2011-09-08",2.53
"1014","2011-09-09",2.35
"1015","2011-09-12",2.28
"1016","2011-09-13",2.33
"1017","2011-09-14",2.23
"1018","2011-09-15",2.31
"1019","2011-09-16",2.36
"1020","2011-09-19",2.24
"1021","2011-09-20",2.25
"1022","2011-09-21",2.16
"1023","2011-09-22",2.17
"1024","2011-09-23",2.23
"1025","2011-09-26",2.17
"1026","2011-09-27",2.13
"1027","2011-09-28",2.13
"1028","2011-09-29",2.15
"1029","2011-09-30",2.16
"1030","2011-10-03",1.98
"1031","2011-10-04",2
"1032","2011-10-05",2.01
"1033","2011-10-06",2.02
"1034","2011-10-07",1.98
"1035","2011-10-10",2.05
"1036","2011-10-11",2
"1037","2011-10-12",2.17
"1038","2011-10-13",2.28
"1039","2011-10-14",2.41
"1040","2011-10-17",2.27
"1041","2011-10-18",2.35
"1042","2011-10-19",2.19
"1043","2011-10-20",2.15
"1044","2011-10-21",2.23
"1045","2011-10-24",2.28
"1046","2011-10-25",2.27
"1047","2011-10-26",2.37
"1048","2011-10-27",2.39
"1049","2011-10-28",2.81
"1050","2011-10-31",2.55
"1051","2011-11-01",2.53
"1052","2011-11-02",2.64
"1053","2011-11-03",2.86
"1054","2011-11-04",3.04
"1055","2011-11-07",3.03
"1056","2011-11-08",3.17
"1057","2011-11-09",3.08
"1058","2011-11-10",2.86
"1059","2011-11-11",2.87
"1060","2011-11-14",2.82
"1061","2011-11-15",2.98
"1062","2011-11-16",2.95
"1063","2011-11-17",2.98
"1064","2011-11-18",2.93
"1065","2011-11-21",2.9
"1066","2011-11-22",2.9
"1067","2011-11-23",2.94
"1068","2011-11-25",2.92
"1069","2011-11-28",3
"1070","2011-11-29",3
"1071","2011-11-30",2.92
"1072","2011-12-01",2.87
"1073","2011-12-02",2.95
"1074","2011-12-05",2.93
"1075","2011-12-06",2.97
"1076","2011-12-07",3.01
"1077","2011-12-08",2.91
"1078","2011-12-09",3.1
"1079","2011-12-12",3.04
"1080","2011-12-13",3.16
"1081","2011-12-14",2.91
"1082","2011-12-15",2.96
"1083","2011-12-16",2.92
"1084","2011-12-19",2.89
"1085","2011-12-20",3.11
"1086","2011-12-21",3.29
"1087","2011-12-22",3.42
"1088","2011-12-23",3.55
"1089","2011-12-27",4.04
"1090","2011-12-28",3.73
"1091","2011-12-29",3.74
"1092","2011-12-30",3.7
"1093","2012-01-03",3.51
"1094","2012-01-04",3.18
"1095","2012-01-05",3.12
"1096","2012-01-06",3.19
"1097","2012-01-09",3.36
"1098","2012-01-10",3.84
"1099","2012-01-11",3.8
"1100","2012-01-12",3.47
"1101","2012-01-13",3.55
"1102","2012-01-17",3.49
"1103","2012-01-18",3.49
"1104","2012-01-19",3.39
"1105","2012-01-20",3.21
"1106","2012-01-23",3.31
"1107","2012-01-24",3.5
"1108","2012-01-25",3.45
"1109","2012-01-26",3.45
"1110","2012-01-27",3.5
"1111","2012-01-30",3.41
"1112","2012-01-31",3.41
"1113","2012-02-01",3.44
"1114","2012-02-02",3.47
"1115","2012-02-03",3.31
"1116","2012-02-06",3.37
"1117","2012-02-07",3.34
"1118","2012-02-08",3.36
"1119","2012-02-09",3.33
"1120","2012-02-10",3.34
"1121","2012-02-13",3.8
"1122","2012-02-14",3.53
"1123","2012-02-15",3.4
"1124","2012-02-16",3.44
"1125","2012-02-17",3.37
"1126","2012-02-21",3.43
"1127","2012-02-22",3.56
"1128","2012-02-23",3.47
"1129","2012-02-24",3.48
"1130","2012-02-27",3.4
"1131","2012-02-28",3.33
"1132","2012-02-29",3.36
"1133","2012-03-01",3.37
"1134","2012-03-02",3.31
"1135","2012-03-05",3.34
"1136","2012-03-06",3.27
"1137","2012-03-07",3.34
"1138","2012-03-08",3.34
"1139","2012-03-09",3.35
"1140","2012-03-12",3.34
"1141","2012-03-13",3.35
"1142","2012-03-14",3.38
"1143","2012-03-15",3.41
"1144","2012-03-16",3.5
"1145","2012-03-19",3.65
"1146","2012-03-20",3.59
"1147","2012-03-21",3.44
"1148","2012-03-22",3.44
"1149","2012-03-23",3.34
"1150","2012-03-26",3.39
"1151","2012-03-27",3.46
"1152","2012-03-28",3.4
"1153","2012-03-29",3.28
"1154","2012-03-30",3.42
"1155","2012-04-02",3.5
"1156","2012-04-03",3.5
"1157","2012-04-04",3.43
"1158","2012-04-05",3.41
"1159","2012-04-09",3.46
"1160","2012-04-10",3.3
"1161","2012-04-11",3.35
"1162","2012-04-12",3.52
"1163","2012-04-13",3.49
"1164","2012-04-16",3.38
"1165","2012-04-17",3.46
"1166","2012-04-18",3.43
"1167","2012-04-19",3.33
"1168","2012-04-20",3.44
"1169","2012-04-23",3.45
"1170","2012-04-24",3.49
"1171","2012-04-25",3.66
"1172","2012-04-26",3.6
"1173","2012-04-27",3.61
"1174","2012-04-30",3.63
"1175","2012-05-01",3.65
"1176","2012-05-02",3.57
"1177","2012-05-03",3.59
"1178","2012-05-04",3.55
"1179","2012-05-07",3.4
"1180","2012-05-08",3.3
"1181","2012-05-09",3.25
"1182","2012-05-10",3.26
"1183","2012-05-11",3.2
"1184","2012-05-14",3.01
"1185","2012-05-15",3.03
"1186","2012-05-16",3
"1187","2012-05-17",2.73
"1188","2012-05-18",2.65
"1189","2012-05-21",3.05
"1190","2012-05-22",2.95
"1191","2012-05-23",2.91
"1192","2012-05-24",2.89
"1193","2012-05-25",3
"1194","2012-05-29",2.99
"1195","2012-05-30",2.95
"1196","2012-05-31",2.96
"1197","2012-06-01",2.85
"1198","2012-06-04",2.72
"1199","2012-06-05",2.83
"1200","2012-06-06",2.72
"1201","2012-06-07",2.78
"1202","2012-06-08",2.74
"1203","2012-06-11",2.71
"1204","2012-06-12",2.72
"1205","2012-06-13",2.71
"1206","2012-06-14",2.59
"1207","2012-06-15",2.63
"1208","2012-06-18",2.65
"1209","2012-06-19",2.65
"1210","2012-06-20",2.72
"1211","2012-06-21",2.71
"1212","2012-06-22",3.17
"1213","2012-06-25",3.36
"1214","2012-06-26",3.25
"1215","2012-06-27",3.03
"1216","2012-06-28",3.05
"1217","2012-06-29",3.09
"1218","2012-07-02",3.17
"1219","2012-07-03",3.14
"1220","2012-07-05",3.25
"1221","2012-07-06",3.25
"1222","2012-07-09",3.14
"1223","2012-07-10",3.17
"1224","2012-07-11",3.52
"1225","2012-07-12",3.64
"1226","2012-07-13",3.75
"1227","2012-07-16",3.8
"1228","2012-07-17",3.66
"1229","2012-07-18",3.69
"1230","2012-07-19",3.75
"1231","2012-07-20",3.83
"1232","2012-07-23",4.2
"1233","2012-07-24",4.01
"1234","2012-07-25",3.89
"1235","2012-07-26",3.87
"1236","2012-07-27",3.85
"1237","2012-07-30",3.94
"1238","2012-07-31",4.09
"1239","2012-08-01",4.28
"1240","2012-08-02",4.29
"1241","2012-08-03",4.37
"1242","2012-08-06",4.53
"1243","2012-08-07",4.77
"1244","2012-08-08",4.96
"1245","2012-08-09",4.95
"1246","2012-08-10",4.92
"1247","2012-08-13",4.75
"1248","2012-08-14",4.86
"1249","2012-08-15",4.82
"1250","2012-08-16",4.86
"1251","2012-08-17",4.92
"1252","2012-08-20",4.68
"1253","2012-08-21",4.42
"1254","2012-08-22",4.35
"1255","2012-08-23",4.06
"1256","2012-08-24",4.31
"1257","2012-08-27",4.3
"1258","2012-08-28",4.19
"1259","2012-08-29",4.44
"1260","2012-08-30",4.63
"1261","2012-08-31",4.78
"1262","2012-09-04",4.57
"1263","2012-09-05",4.84
"1264","2012-09-06",4.85
"1265","2012-09-07",4.85
"1266","2012-09-10",4.7
"1267","2012-09-11",4.43
"1268","2012-09-12",4.3
"1269","2012-09-13",4.43
"1270","2012-09-14",4.5
"1271","2012-09-17",4.37
"1272","2012-09-18",4.37
"1273","2012-09-19",4.43
"1274","2012-09-20",4.45
"1275","2012-09-21",4.93
"1276","2012-09-24",4.87
"1277","2012-09-25",4.7
"1278","2012-09-26",4.55
"1279","2012-09-27",4.05
"1280","2012-09-28",4.02
"1281","2012-10-01",4.25
"1282","2012-10-02",4.28
"1283","2012-10-03",4.25
"1284","2012-10-04",4.3
"1285","2012-10-05",4.57
"1286","2012-10-08",4.54
"1287","2012-10-09",4.42
"1288","2012-10-10",4.31
"1289","2012-10-11",4.49
"1290","2012-10-12",4.52
"1291","2012-10-15",4.49
"1292","2012-10-16",4.44
"1293","2012-10-17",4.45
"1294","2012-10-18",4.42
"1295","2012-10-19",4.24
"1296","2012-10-22",4.29
"1297","2012-10-23",4.28
"1298","2012-10-24",4.27
"1299","2012-10-25",4.2
"1300","2012-10-26",4.27
"1301","2012-10-31",4.27
"1302","2012-11-01",4.26
"1303","2012-11-02",4.2
"1304","2012-11-05",4.3
"1305","2012-11-06",4.24
"1306","2012-11-07",4.2
"1307","2012-11-08",4.18
"1308","2012-11-09",4.18
"1309","2012-11-12",4.2
"1310","2012-11-13",4.05
"1311","2012-11-14",4.02
"1312","2012-11-15",3.89
"1313","2012-11-16",3.95
"1314","2012-11-19",4.07
"1315","2012-11-20",4.06
"1316","2012-11-21",4.07
"1317","2012-11-23",4.17
"1318","2012-11-26",4.15
"1319","2012-11-27",4.08
"1320","2012-11-28",4.08
"1321","2012-11-29",4.05
"1322","2012-11-30",3.99
"1323","2012-12-03",3.98
"1324","2012-12-04",3.97
"1325","2012-12-05",4
"1326","2012-12-06",4.01
"1327","2012-12-07",3.93
"1328","2012-12-10",3.88
"1329","2012-12-11",3.87
"1330","2012-12-12",3.75
"1331","2012-12-13",3.72
"1332","2012-12-14",3.6
"1333","2012-12-17",3.87
"1334","2012-12-18",3.94
"1335","2012-12-19",3.88
"1336","2012-12-20",3.97
"1337","2012-12-21",4
"1338","2012-12-24",4.01
"1339","2012-12-26",3.95
"1340","2012-12-27",3.94
"1341","2012-12-28",3.9
"1342","2012-12-31",3.99
"1343","2013-01-02",3.95
"1344","2013-01-03",3.98
"1345","2013-01-04",3.93
"1346","2013-01-07",3.89
"1347","2013-01-08",3.72
"1348","2013-01-09",3.88
"1349","2013-01-10",3.98
"1350","2013-01-11",3.99
"1351","2013-01-14",3.85
"1352","2013-01-15",3.94
"1353","2013-01-16",3.94
"1354","2013-01-17",3.91
"1355","2013-01-18",3.89
"1356","2013-01-22",3.8
"1357","2013-01-23",3.76
"1358","2013-01-24",3.72
"1359","2013-01-25",3.74
"1360","2013-01-28",3.71
"1361","2013-01-29",3.47
"1362","2013-01-30",3.6
"1363","2013-01-31",3.59
"1364","2013-02-01",4.01
"1365","2013-02-04",4.08
"1366","2013-02-05",4.05
"1367","2013-02-06",4.07
"1368","2013-02-07",4.04
"1369","2013-02-08",3.98
"1370","2013-02-11",3.88
"1371","2013-02-12",4.01
"1372","2013-02-13",4
"1373","2013-02-14",3.92
"1374","2013-02-15",3.81
"1375","2013-02-19",3.9
"1376","2013-02-20",3.98
"1377","2013-02-21",3.9
"1378","2013-02-22",3.81
"1379","2013-02-25",3.74
"1380","2013-02-26",3.7
"1381","2013-02-27",3.57
"1382","2013-02-28",3.53
"1383","2013-03-01",3.71
"1384","2013-03-04",3.79
"1385","2013-03-05",3.72
"1386","2013-03-06",3.64
"1387","2013-03-07",3.89
"1388","2013-03-08",3.9
"1389","2013-03-11",3.75
"1390","2013-03-12",3.74
"1391","2013-03-13",3.89
"1392","2013-03-14",3.84
"1393","2013-03-15",3.71
"1394","2013-03-18",3.76
"1395","2013-03-19",3.74
"1396","2013-03-20",3.88
"1397","2013-03-21",3.88
"1398","2013-03-22",3.97
"1399","2013-03-25",4.01
"1400","2013-03-26",3.99
"1401","2013-03-27",3.84
"1402","2013-03-28",3.88
"1403","2013-04-01",4.02
"1404","2013-04-02",3.97
"1405","2013-04-03",3.92
"1406","2013-04-04",3.97
"1407","2013-04-05",3.95
"1408","2013-04-08",3.99
"1409","2013-04-09",4
"1410","2013-04-10",4.02
"1411","2013-04-11",4
"1412","2013-04-12",4.02
"1413","2013-04-15",3.89
"1414","2013-04-16",3.9
"1415","2013-04-17",3.83
"1416","2013-04-18",3.79
"1417","2013-04-19",3.83
"1418","2013-04-22",3.56
"1419","2013-04-23",3.68
"1420","2013-04-24",3.88
"1421","2013-04-25",3.98
"1422","2013-04-26",4.09
"1423","2013-04-29",4.24
"1424","2013-04-30",4.23
"1425","2013-05-01",4.11
"1426","2013-05-02",4.13
"1427","2013-05-03",4.21
"1428","2013-05-06",4.09
"1429","2013-05-07",3.97
"1430","2013-05-08",3.93
"1431","2013-05-09",3.94
"1432","2013-05-10",4.2
"1433","2013-05-13",4.09
"1434","2013-05-14",3.94
"1435","2013-05-15",3.87
"1436","2013-05-16",3.92
"1437","2013-05-17",3.94
"1438","2013-05-20",3.94
"1439","2013-05-21",3.8
"1440","2013-05-22",3.78
"1441","2013-05-23",3.89
"1442","2013-05-24",3.81
"1443","2013-05-28",4.03
"1444","2013-05-29",3.81
"1445","2013-05-30",3.8
"1446","2013-05-31",3.75
"1447","2013-06-03",3.73
"1448","2013-06-04",3.92
"1449","2013-06-05",5.33
"1450","2013-06-06",5.38
"1451","2013-06-07",5.69
"1452","2013-06-10",7.85
"1453","2013-06-11",7.75
"1454","2013-06-12",6.62
"1455","2013-06-13",6.44
"1456","2013-06-14",6.27
"1457","2013-06-17",7.79
"1458","2013-06-18",7.02
"1459","2013-06-19",7.11
"1460","2013-06-20",6.9
"1461","2013-06-21",6.69
"1462","2013-06-24",6.75
"1463","2013-06-25",6.67
"1464","2013-06-26",6.11
"1465","2013-06-27",6.06
"1466","2013-06-28",5.62
"1467","2013-07-01",5.54
"1468","2013-07-02",5.34
"1469","2013-07-03",5.23
"1470","2013-07-05",5.12
"1471","2013-07-08",5.33
"1472","2013-07-09",5.15
"1473","2013-07-10",5
"1474","2013-07-11",4.59
"1475","2013-07-12",4.53
"1476","2013-07-15",4.76
"1477","2013-07-16",4.53
"1478","2013-07-17",4.66
"1479","2013-07-18",4.58
"1480","2013-07-19",4.54
"1481","2013-07-22",4.45
"1482","2013-07-23",4.91
"1483","2013-07-24",4.73
"1484","2013-07-25",4.82
"1485","2013-07-26",5.26
"1486","2013-07-29",5.26
"1487","2013-07-30",5.08
"1488","2013-07-31",5.04
"1489","2013-08-01",5.07
"1490","2013-08-02",5.04
"1491","2013-08-05",4.88
"1492","2013-08-06",5.11
"1493","2013-08-07",4.93
"1494","2013-08-08",4.93
"1495","2013-08-09",4.95
"1496","2013-08-12",4.74
"1497","2013-08-13",4.8
"1498","2013-08-14",4.68
"1499","2013-08-15",4.43
"1500","2013-08-16",4.44
"1501","2013-08-19",4.22
"1502","2013-08-20",4.53
"1503","2013-08-21",4.57
"1504","2013-08-22",4.51
"1505","2013-08-23",4.61
"1506","2013-08-26",4.5
"1507","2013-08-27",4.63
"1508","2013-08-28",4.69
"1509","2013-08-29",4.65
"1510","2013-08-30",4.71
"1511","2013-09-03",4.73
"1512","2013-09-04",4.61
"1513","2013-09-05",4.94
"1514","2013-09-06",5.09
"1515","2013-09-09",5.57
"1516","2013-09-10",5.54
"1517","2013-09-11",5.34
"1518","2013-09-12",5.21
"1519","2013-09-13",5.37
"1520","2013-09-16",5.08
"1521","2013-09-17",5.35
"1522","2013-09-18",5.49
"1523","2013-09-19",6.7
"1524","2013-09-20",6.6
"1525","2013-09-23",7.04
"1526","2013-09-24",8.34
"1527","2013-09-25",8.85
"1528","2013-09-26",8.6
"1529","2013-09-27",8.04
"1530","2013-09-30",7.78
"1531","2013-10-01",7.64
"1532","2013-10-02",7.53
"1533","2013-10-03",7.1
"1534","2013-10-04",7.47
"1535","2013-10-07",7.33
"1536","2013-10-08",7.09
"1537","2013-10-09",7.08
"1538","2013-10-10",7.23
"1539","2013-10-11",7.29
"1540","2013-10-14",8.05
"1541","2013-10-15",7.77
"1542","2013-10-16",7.67
"1543","2013-10-17",7.66
"1544","2013-10-18",7.68
"1545","2013-10-21",8.33
"1546","2013-10-22",8.1
"1547","2013-10-23",7.84
"1548","2013-10-24",7.64
"1549","2013-10-25",7.13
"1550","2013-10-28",7.19
"1551","2013-10-29",7.09
"1552","2013-10-30",6.68
"1553","2013-10-31",6.55
"1554","2013-11-01",6.64
"1555","2013-11-04",6.98
"1556","2013-11-05",6.85
"1557","2013-11-06",6.67
"1558","2013-11-07",6.29
"1559","2013-11-08",6.2
"1560","2013-11-11",6.91
"1561","2013-11-12",6.82
"1562","2013-11-13",6.88
"1563","2013-11-14",6.81
"1564","2013-11-15",7.04
"1565","2013-11-18",7.09
"1566","2013-11-19",7.1
"1567","2013-11-20",6.78
"1568","2013-11-21",6.96
"1569","2013-11-22",7.03
"1570","2013-11-25",6.87
"1571","2013-11-26",6.86
"1572","2013-11-27",7.17
"1573","2013-11-29",7.17
"1574","2013-12-02",6.9
"1575","2013-12-03",6.79
"1576","2013-12-04",6.83
"1577","2013-12-05",6.84
"1578","2013-12-06",7.17
"1579","2013-12-09",7.88
"1580","2013-12-10",7.62
"1581","2013-12-11",7.15
"1582","2013-12-12",7.26
"1583","2013-12-13",7.77
"1584","2013-12-16",7.86
"1585","2013-12-17",7.97
"1586","2013-12-18",7.83
"1587","2013-12-19",7.5
"1588","2013-12-20",7.5
"1589","2013-12-23",7.69
"1590","2013-12-24",8
"1591","2013-12-26",8.21
"1592","2013-12-27",10.34
"1593","2013-12-30",11.95
"1594","2013-12-31",11.79
"1595","2014-01-02",13.64
"1596","2014-01-03",13.29
"1597","2014-01-06",12.07
"1598","2014-01-07",12.86
"1599","2014-01-08",13.15
"1600","2014-01-09",13.11
"1601","2014-01-10",12.73
"1602","2014-01-13",12.58
"1603","2014-01-14",12.95
"1604","2014-01-15",15
"1605","2014-01-16",14.23
"1606","2014-01-17",13.76
"1607","2014-01-21",13.33
"1608","2014-01-22",13.9
"1609","2014-01-23",13.11
"1610","2014-01-24",12.37
"1611","2014-01-27",11.61
"1612","2014-01-28",12.19
"1613","2014-01-29",11.84
"1614","2014-01-30",12.17
"1615","2014-01-31",11.96
"1616","2014-02-03",11.22
"1617","2014-02-04",11.67
"1618","2014-02-05",11.62
"1619","2014-02-06",12.6
"1620","2014-02-07",13.04
"1621","2014-02-10",13.81
"1622","2014-02-11",13.48
"1623","2014-02-12",13.35
"1624","2014-02-13",13.28
"1625","2014-02-14",13.19
"1626","2014-02-18",13.88
"1627","2014-02-19",13.35
"1628","2014-02-20",13.67
"1629","2014-02-21",13.36
"1630","2014-02-24",15.56
"1631","2014-02-25",15.57
"1632","2014-02-26",15.82
"1633","2014-02-27",16.459999
"1634","2014-02-28",16.690001
"1635","2014-03-03",17.33
"1636","2014-03-04",18.35
"1637","2014-03-05",19.9
"1638","2014-03-06",19.299999
"1639","2014-03-07",19.4
"1640","2014-03-10",19.049999
"1641","2014-03-11",17.82
"1642","2014-03-12",17.98
"1643","2014-03-13",17.639999
"1644","2014-03-14",17.360001
"1645","2014-03-17",21.41
"1646","2014-03-18",21.16
"1647","2014-03-19",19.040001
"1648","2014-03-20",18.370001
"1649","2014-03-21",18.9
"1650","2014-03-24",17.6
"1651","2014-03-25",17.450001
"1652","2014-03-26",16.219999
"1653","2014-03-27",15.7
"1654","2014-03-28",16.139999
"1655","2014-03-31",16.4
"1656","2014-04-01",15.8
"1657","2014-04-02",16.57
"1658","2014-04-03",15.73
"1659","2014-04-04",14.08
"1660","2014-04-07",13.19
"1661","2014-04-08",14.34
"1662","2014-04-09",14.38
"1663","2014-04-10",12.74
"1664","2014-04-11",12.26
"1665","2014-04-14",12.16
"1666","2014-04-15",11.77
"1667","2014-04-16",11.88
"1668","2014-04-17",11.9
"1669","2014-04-21",12.62
"1670","2014-04-22",13.46
"1671","2014-04-23",12.88
"1672","2014-04-24",12.61
"1673","2014-04-25",12.15
"1674","2014-04-28",11.08
"1675","2014-04-29",11.6
"1676","2014-04-30",11.21
"1677","2014-05-01",11.39
"1678","2014-05-02",11.31
"1679","2014-05-05",12.33
"1680","2014-05-06",13.14
"1681","2014-05-07",12.45
"1682","2014-05-08",11.56
"1683","2014-05-09",11.44
"1684","2014-05-12",13.26
"1685","2014-05-13",12.4
"1686","2014-05-14",11.86
"1687","2014-05-15",12.1
"1688","2014-05-16",11.84
"1689","2014-05-19",11.46
"1690","2014-05-20",11.18
"1691","2014-05-21",11.06
"1692","2014-05-22",11.02
"1693","2014-05-23",11.47
"1694","2014-05-27",12.59
"1695","2014-05-28",12.51
"1696","2014-05-29",12.54
"1697","2014-05-30",12.23
"1698","2014-06-02",11.75
"1699","2014-06-03",11.76
"1700","2014-06-04",12.19
"1701","2014-06-05",12.2
"1702","2014-06-06",12.09
"1703","2014-06-09",12.36
"1704","2014-06-10",12.28
"1705","2014-06-11",13.15
"1706","2014-06-12",12.64
"1707","2014-06-13",12.75
"1708","2014-06-16",13.15
"1709","2014-06-17",14.09
"1710","2014-06-18",13.92
"1711","2014-06-19",13.59
"1712","2014-06-20",13.23
"1713","2014-06-23",13.09
"1714","2014-06-24",12.73
"1715","2014-06-25",12.89
"1716","2014-06-26",13.07
"1717","2014-06-27",13.65
"1718","2014-06-30",14.14
"1719","2014-07-01",14.21
"1720","2014-07-02",14.13
"1721","2014-07-03",14
"1722","2014-07-07",14.85
"1723","2014-07-08",14.7
"1724","2014-07-09",14.8
"1725","2014-07-10",14.51
"1726","2014-07-11",14.72
"1727","2014-07-14",18.639999
"1728","2014-07-15",18.1
"1729","2014-07-16",19.120001
"1730","2014-07-17",18.889999
"1731","2014-07-18",19.620001
"1732","2014-07-21",21.6
"1733","2014-07-22",20.82
"1734","2014-07-23",18.280001
"1735","2014-07-24",16.4
"1736","2014-07-25",17.379999
"1737","2014-07-28",17.15
"1738","2014-07-29",16.57
"1739","2014-07-30",17.25
"1740","2014-07-31",16.9
"1741","2014-08-01",16.940001
"1742","2014-08-04",17.799999
"1743","2014-08-05",18.780001
"1744","2014-08-06",19.040001
"1745","2014-08-07",19.200001
"1746","2014-08-08",18.57
"1747","2014-08-11",19.09
"1748","2014-08-12",17.209999
"1749","2014-08-13",17.52
"1750","2014-08-14",17.469999
"1751","2014-08-15",17.73
"1752","2014-08-18",18.870001
"1753","2014-08-19",19.74
"1754","2014-08-20",20.389999
"1755","2014-08-21",19.18
"1756","2014-08-22",19.280001
"1757","2014-08-25",18.27
"1758","2014-08-26",19.09
"1759","2014-08-27",19.26
"1760","2014-08-28",19.120001
"1761","2014-08-29",17.860001
"1762","2014-09-02",17.540001
"1763","2014-09-03",17.25
"1764","2014-09-04",17.129999
"1765","2014-09-05",17.07
"1766","2014-09-08",16.65
"1767","2014-09-09",15.65
"1768","2014-09-10",16.280001
"1769","2014-09-11",15.91
"1770","2014-09-12",15.7
"1771","2014-09-15",15.35
"1772","2014-09-16",15.68
"1773","2014-09-17",15.76
"1774","2014-09-18",15.39
"1775","2014-09-19",15.02
"1776","2014-09-22",14.03
"1777","2014-09-23",14.26
"1778","2014-09-24",14.06
"1779","2014-09-25",13.43
"1780","2014-09-26",13.84
"1781","2014-09-29",13.45
"1782","2014-09-30",12.99
"1783","2014-10-01",12.03
"1784","2014-10-02",14.24
"1785","2014-10-03",13.44
"1786","2014-10-06",14.5
"1787","2014-10-07",13.6
"1788","2014-10-08",13.69
"1789","2014-10-09",13.09
"1790","2014-10-10",12.1
"1791","2014-10-13",12
"1792","2014-10-14",11.83
"1793","2014-10-15",12.59
"1794","2014-10-16",13.22
"1795","2014-10-17",12.94
"1796","2014-10-20",13.45
"1797","2014-10-21",13.09
"1798","2014-10-22",12.86
"1799","2014-10-23",13.64
"1800","2014-10-24",14.01
"1801","2014-10-27",14.95
"1802","2014-10-28",15.38
"1803","2014-10-29",15.5
"1804","2014-10-30",16.16
"1805","2014-10-31",16.52
"1806","2014-11-03",17.25
"1807","2014-11-04",17.48
"1808","2014-11-05",16.34
"1809","2014-11-06",17.139999
"1810","2014-11-07",17.1
"1811","2014-11-10",14.86
"1812","2014-11-11",15.71
"1813","2014-11-12",14.75
"1814","2014-11-13",13.17
"1815","2014-11-14",13.73
"1816","2014-11-17",14.17
"1817","2014-11-18",14.74
"1818","2014-11-19",14.32
"1819","2014-11-20",14.2
"1820","2014-11-21",14.04
"1821","2014-11-24",14.29
"1822","2014-11-25",14.38
"1823","2014-11-26",14.25
"1824","2014-11-28",14.13
"1825","2014-12-01",13.62
"1826","2014-12-02",13.35
"1827","2014-12-03",13.24
"1828","2014-12-04",13.71
"1829","2014-12-05",13.71
"1830","2014-12-08",13.31
"1831","2014-12-09",13.09
"1832","2014-12-10",12.88
"1833","2014-12-11",12.85
"1834","2014-12-12",12.45
"1835","2014-12-15",11.58
"1836","2014-12-16",10.52
"1837","2014-12-17",11.21
"1838","2014-12-18",11.57
"1839","2014-12-19",11.46
"1840","2014-12-22",11.23
"1841","2014-12-23",11.91
"1842","2014-12-24",12.9
"1843","2014-12-26",13.49
"1844","2014-12-29",13.23
"1845","2014-12-30",14.24
"1846","2014-12-31",14.01
"1847","2015-01-02",13.04
"1848","2015-01-05",12.8
"1849","2015-01-06",12.12
"1850","2015-01-07",12.89
"1851","2015-01-08",13.05
"1852","2015-01-09",13.07
"1853","2015-01-12",12.87
"1854","2015-01-13",12.31
"1855","2015-01-14",12.59
"1856","2015-01-15",12.51
"1857","2015-01-16",12.3
"1858","2015-01-20",11.96
"1859","2015-01-21",12.52
"1860","2015-01-22",12.72
"1861","2015-01-23",12.94
"1862","2015-01-26",13.37
"1863","2015-01-27",12.82
"1864","2015-01-28",12.96
"1865","2015-01-29",13.11
"1866","2015-01-30",13.32
"1867","2015-02-02",13.51
"1868","2015-02-03",13.58
"1869","2015-02-04",13.21
"1870","2015-02-05",13.26
"1871","2015-02-06",12.97
"1872","2015-02-09",12.85
"1873","2015-02-10",12.86
"1874","2015-02-11",12.25
"1875","2015-02-12",12.37
"1876","2015-02-13",12.31
"1877","2015-02-17",14.02
"1878","2015-02-18",13.36
"1879","2015-02-19",13.5
"1880","2015-02-20",13.62
"1881","2015-02-23",13.29
"1882","2015-02-24",13.15
"1883","2015-02-25",13.21
"1884","2015-02-26",13.83
"1885","2015-02-27",13.84
"1886","2015-03-02",13.61
"1887","2015-03-03",13.54
"1888","2015-03-04",13.43
"1889","2015-03-05",13.69
"1890","2015-03-06",13.4
"1891","2015-03-09",13.33
"1892","2015-03-10",13.62
"1893","2015-03-11",13.55
"1894","2015-03-12",13.38
"1895","2015-03-13",13.23
"1896","2015-03-16",14.54
"1897","2015-03-17",13.65
"1898","2015-03-18",13.33
"1899","2015-03-19",13.02
"1900","2015-03-20",12.47
"1901","2015-03-23",12.72
"1902","2015-03-24",12.85
"1903","2015-03-25",12.37
"1904","2015-03-26",12.03
"1905","2015-03-27",12.19
"1906","2015-03-30",12.35
"1907","2015-03-31",12.39
"1908","2015-04-01",12.32
"1909","2015-04-02",12.27
"1910","2015-04-06",12.25
"1911","2015-04-07",12.32
"1912","2015-04-08",12.78
"1913","2015-04-09",13.24
"1914","2015-04-10",13.15
"1915","2015-04-13",13.04
"1916","2015-04-14",12.93
"1917","2015-04-15",12.81
"1918","2015-04-16",12.5
"1919","2015-04-17",12.15
"1920","2015-04-20",12.14
"1921","2015-04-21",12.11
"1922","2015-04-22",12.22
"1923","2015-04-23",12.16
"1924","2015-04-24",12.2
"1925","2015-04-27",12.45
"1926","2015-04-28",12.31
"1927","2015-04-29",12.22
"1928","2015-04-30",12.07
"1929","2015-05-01",12.2
"1930","2015-05-04",12.16
"1931","2015-05-05",12.12
"1932","2015-05-06",12.13
