"","date","SUP"
"93","2007-05-16",23.129999
"94","2007-05-17",22.969999
"95","2007-05-18",23.09
"96","2007-05-21",23.26
"97","2007-05-22",23.209999
"98","2007-05-23",23.23
"99","2007-05-24",23.049999
"100","2007-05-25",23.07
"101","2007-05-29",23.24
"102","2007-05-30",22.870001
"103","2007-05-31",22.58
"104","2007-06-01",22.879999
"105","2007-06-04",22.969999
"106","2007-06-05",22.68
"107","2007-06-06",21.790001
"108","2007-06-07",21.469999
"109","2007-06-08",22.129999
"110","2007-06-11",22.08
"111","2007-06-12",22.18
"112","2007-06-13",22.27
"113","2007-06-14",22.32
"114","2007-06-15",22.52
"115","2007-06-18",22.309999
"116","2007-06-19",22.24
"117","2007-06-20",21.82
"118","2007-06-21",21.74
"119","2007-06-22",21.99
"120","2007-06-25",21.48
"121","2007-06-26",21.790001
"122","2007-06-27",21.6
"123","2007-06-28",21.52
"124","2007-06-29",21.76
"125","2007-07-02",22.49
"126","2007-07-03",22.58
"127","2007-07-05",22.34
"128","2007-07-06",22.27
"129","2007-07-09",22.379999
"130","2007-07-10",22.299999
"131","2007-07-11",22.33
"132","2007-07-12",22.549999
"133","2007-07-13",22.540001
"134","2007-07-16",22.58
"135","2007-07-17",22.35
"136","2007-07-18",22.219999
"137","2007-07-19",22.200001
"138","2007-07-20",21.379999
"139","2007-07-23",21.18
"140","2007-07-24",20.219999
"141","2007-07-25",19.959999
"142","2007-07-26",19.200001
"143","2007-07-27",19.059999
"144","2007-07-30",18.799999
"145","2007-07-31",18.5
"146","2007-08-01",18.860001
"147","2007-08-02",18.99
"148","2007-08-03",18.33
"149","2007-08-06",19.41
"150","2007-08-07",19.98
"151","2007-08-08",21.98
"152","2007-08-09",23.049999
"153","2007-08-10",21.200001
"154","2007-08-13",19.85
"155","2007-08-14",19.9
"156","2007-08-15",19.889999
"157","2007-08-16",20
"158","2007-08-17",20.67
"159","2007-08-20",20.709999
"160","2007-08-21",20.690001
"161","2007-08-22",20.5
"162","2007-08-23",19.969999
"163","2007-08-24",20.280001
"164","2007-08-27",20.049999
"165","2007-08-28",19.76
"166","2007-08-29",19.76
"167","2007-08-30",19.620001
"168","2007-08-31",19.879999
"169","2007-09-04",19.68
"170","2007-09-05",19.85
"171","2007-09-06",19.870001
"172","2007-09-07",19.25
"173","2007-09-10",18.870001
"174","2007-09-11",19.700001
"175","2007-09-12",19.6
"176","2007-09-13",20.110001
"177","2007-09-14",20.35
"178","2007-09-17",20.65
"179","2007-09-18",21.389999
"180","2007-09-19",21.98
"181","2007-09-20",21.84
"182","2007-09-21",21.93
"183","2007-09-24",21.559999
"184","2007-09-25",21.110001
"185","2007-09-26",21.52
"186","2007-09-27",21.940001
"187","2007-09-28",21.690001
"188","2007-10-01",21.860001
"189","2007-10-02",21.879999
"190","2007-10-03",22.23
"191","2007-10-04",22.049999
"192","2007-10-05",22.040001
"193","2007-10-08",21.75
"194","2007-10-09",21.93
"195","2007-10-10",21.809999
"196","2007-10-11",21.709999
"197","2007-10-12",21.860001
"198","2007-10-15",22
"199","2007-10-16",21.559999
"200","2007-10-17",21.41
"201","2007-10-18",21.309999
"202","2007-10-19",20.5
"203","2007-10-22",20.85
"204","2007-10-23",20.5
"205","2007-10-24",20.26
"206","2007-10-25",20.08
"207","2007-10-26",20.309999
"208","2007-10-29",20.15
"209","2007-10-30",20.309999
"210","2007-10-31",20.209999
"211","2007-11-01",19.83
"212","2007-11-02",19.35
"213","2007-11-05",19.200001
"214","2007-11-06",19.209999
"215","2007-11-07",18.879999
"216","2007-11-08",18.93
"217","2007-11-09",18.5
"218","2007-11-12",18.34
"219","2007-11-13",19.219999
"220","2007-11-14",18.85
"221","2007-11-15",18.620001
"222","2007-11-16",18.440001
"223","2007-11-19",17.99
"224","2007-11-20",18.379999
"225","2007-11-21",18.08
"226","2007-11-23",18.299999
"227","2007-11-26",18.040001
"228","2007-11-27",18.209999
"229","2007-11-28",18.59
"230","2007-11-29",18.35
"231","2007-11-30",18.52
"232","2007-12-03",18.59
"233","2007-12-04",18.549999
"234","2007-12-05",18.389999
"235","2007-12-06",19.6
"236","2007-12-07",19.42
"237","2007-12-10",19.43
"238","2007-12-11",18.809999
"239","2007-12-12",18.549999
"240","2007-12-13",18.219999
"241","2007-12-14",17.809999
"242","2007-12-17",17.93
"243","2007-12-18",18.200001
"244","2007-12-19",18.6
"245","2007-12-20",18.440001
"246","2007-12-21",19.01
"247","2007-12-24",19.1
"248","2007-12-26",19.1
"249","2007-12-27",18.09
"250","2007-12-28",18.26
"251","2007-12-31",18.17
"252","2008-01-02",18.32
"253","2008-01-03",18.219999
"254","2008-01-04",17.85
"255","2008-01-07",18.379999
"256","2008-01-08",17.799999
"257","2008-01-09",17.809999
"258","2008-01-10",17.889999
"259","2008-01-11",16.73
"260","2008-01-14",16.82
"261","2008-01-15",16.43
"262","2008-01-16",16.92
"263","2008-01-17",16.530001
"264","2008-01-18",16.73
"265","2008-01-22",16.700001
"266","2008-01-23",18.15
"267","2008-01-24",18.379999
"268","2008-01-25",18.16
"269","2008-01-28",18.120001
"270","2008-01-29",17.99
"271","2008-01-30",17.879999
"272","2008-01-31",18.219999
"273","2008-02-01",18.43
"274","2008-02-04",18.4
"275","2008-02-05",17.85
"276","2008-02-06",17.709999
"277","2008-02-07",18.219999
"278","2008-02-08",18.25
"279","2008-02-11",18.290001
"280","2008-02-12",18.41
"281","2008-02-13",18.42
"282","2008-02-14",17.950001
"283","2008-02-15",18.1
"284","2008-02-19",17.959999
"285","2008-02-20",18.17
"286","2008-02-21",17.77
"287","2008-02-22",18.08
"288","2008-02-25",18.26
"289","2008-02-26",18.530001
"290","2008-02-27",18.040001
"291","2008-02-28",17.66
"292","2008-02-29",17.360001
"293","2008-03-03",17.700001
"294","2008-03-04",17.9
"295","2008-03-05",18
"296","2008-03-06",17.85
"297","2008-03-07",18.049999
"298","2008-03-10",17.9
"299","2008-03-11",18.540001
"300","2008-03-12",18.52
"301","2008-03-13",19.1
"302","2008-03-14",19.790001
"303","2008-03-17",20.4
"304","2008-03-18",20.690001
"305","2008-03-19",20.299999
"306","2008-03-20",20.59
"307","2008-03-24",21.25
"308","2008-03-25",21.549999
"309","2008-03-26",21.139999
"310","2008-03-27",20.74
"311","2008-03-28",20.639999
"312","2008-03-31",20.75
"313","2008-04-01",21.59
"314","2008-04-02",22.209999
"315","2008-04-03",21.58
"316","2008-04-04",21.49
"317","2008-04-07",21.16
"318","2008-04-08",20.879999
"319","2008-04-09",20.17
"320","2008-04-10",19.879999
"321","2008-04-11",19.299999
"322","2008-04-14",18.85
"323","2008-04-15",19.18
"324","2008-04-16",19.43
"325","2008-04-17",19.17
"326","2008-04-18",19.870001
"327","2008-04-21",20.030001
"328","2008-04-22",19.99
"329","2008-04-23",19.98
"330","2008-04-24",20
"331","2008-04-25",19.93
"332","2008-04-28",20.139999
"333","2008-04-29",19.99
"334","2008-04-30",20.309999
"335","2008-05-01",20.950001
"336","2008-05-02",20.719999
"337","2008-05-05",20.469999
"338","2008-05-06",20.559999
"339","2008-05-07",19.870001
"340","2008-05-08",19.74
"341","2008-05-09",21.780001
"342","2008-05-12",21.84
"343","2008-05-13",22
"344","2008-05-14",21.959999
"345","2008-05-15",22
"346","2008-05-16",21.84
"347","2008-05-19",21.709999
"348","2008-05-20",21.690001
"349","2008-05-21",21.639999
"350","2008-05-22",21.49
"351","2008-05-23",21.25
"352","2008-05-27",20.85
"353","2008-05-28",20.75
"354","2008-05-29",20.629999
"355","2008-05-30",20.559999
"356","2008-06-02",20.32
"357","2008-06-03",20.27
"358","2008-06-04",20.370001
"359","2008-06-05",20.559999
"360","2008-06-06",20.200001
"361","2008-06-09",20.059999
"362","2008-06-10",19.75
"363","2008-06-11",19.68
"364","2008-06-12",20.139999
"365","2008-06-13",20.610001
"366","2008-06-16",20.77
"367","2008-06-17",20.610001
"368","2008-06-18",20.030001
"369","2008-06-19",20.190001
"370","2008-06-20",19.809999
"371","2008-06-23",18.99
"372","2008-06-24",18.65
"373","2008-06-25",18.73
"374","2008-06-26",17.43
"375","2008-06-27",17.42
"376","2008-06-30",16.879999
"377","2008-07-01",17.08
"378","2008-07-02",16.299999
"379","2008-07-03",16.24
"380","2008-07-07",16.219999
"381","2008-07-08",16.469999
"382","2008-07-09",16.07
"383","2008-07-10",16.34
"384","2008-07-11",16.360001
"385","2008-07-14",16.07
"386","2008-07-15",16.4
"387","2008-07-16",17.110001
"388","2008-07-17",17.280001
"389","2008-07-18",16.969999
"390","2008-07-21",17.25
"391","2008-07-22",17.860001
"392","2008-07-23",18.280001
"393","2008-07-24",17.5
"394","2008-07-25",17.33
"395","2008-07-28",16.85
"396","2008-07-29",18.02
"397","2008-07-30",17.469999
"398","2008-07-31",16.889999
"399","2008-08-01",16.41
"400","2008-08-04",16.49
"401","2008-08-05",17.17
"402","2008-08-06",17.379999
"403","2008-08-07",17.450001
"404","2008-08-08",18.129999
"405","2008-08-11",18.74
"406","2008-08-12",18.84
"407","2008-08-13",18.709999
"408","2008-08-14",19.18
"409","2008-08-15",19.48
"410","2008-08-18",18.85
"411","2008-08-19",18.68
"412","2008-08-20",18.450001
"413","2008-08-21",18.16
"414","2008-08-22",18.379999
"415","2008-08-25",17.950001
"416","2008-08-26",17.76
"417","2008-08-27",17.23
"418","2008-08-28",17.559999
"419","2008-08-29",17.57
"420","2008-09-02",17.91
"421","2008-09-03",18.059999
"422","2008-09-04",17.610001
"423","2008-09-05",17.52
"424","2008-09-08",18.52
"425","2008-09-09",18.719999
"426","2008-09-10",18.620001
"427","2008-09-11",18.85
"428","2008-09-12",19
"429","2008-09-15",18.379999
"430","2008-09-16",19.219999
"431","2008-09-17",19.17
"432","2008-09-18",19.299999
"433","2008-09-19",19.379999
"434","2008-09-22",19.309999
"435","2008-09-23",19.51
"436","2008-09-24",19.17
"437","2008-09-25",18.959999
"438","2008-09-26",19.969999
"439","2008-09-29",18.74
"440","2008-09-30",19.16
"441","2008-10-01",19.35
"442","2008-10-02",17.32
"443","2008-10-03",17.200001
"444","2008-10-06",17.040001
"445","2008-10-07",16.629999
"446","2008-10-08",16.26
"447","2008-10-09",15.69
"448","2008-10-10",14.24
"449","2008-10-13",14.31
"450","2008-10-14",14
"451","2008-10-15",13.6
"452","2008-10-16",13.87
"453","2008-10-17",13.12
"454","2008-10-20",13.24
"455","2008-10-21",13
"456","2008-10-22",12.75
"457","2008-10-23",12.52
"458","2008-10-24",11.43
"459","2008-10-27",10.65
"460","2008-10-28",11.18
"461","2008-10-29",11.64
"462","2008-10-30",12.23
"463","2008-10-31",14.3
"464","2008-11-03",14.9
"465","2008-11-04",15.4
"466","2008-11-05",14.48
"467","2008-11-06",13.03
"468","2008-11-07",11.83
"469","2008-11-10",11.25
"470","2008-11-11",10.87
"471","2008-11-12",10.66
"472","2008-11-13",12.1
"473","2008-11-14",10.81
"474","2008-11-17",10.62
"475","2008-11-18",10.14
"476","2008-11-19",9.91
"477","2008-11-20",8.92
"478","2008-11-21",9.29
"479","2008-11-24",9.71
"480","2008-11-25",10.44
"481","2008-11-26",11.42
"482","2008-11-28",12.23
"483","2008-12-01",10.54
"484","2008-12-02",11.16
"485","2008-12-03",11.26
"486","2008-12-04",11.49
"487","2008-12-05",11.67
"488","2008-12-08",12.55
"489","2008-12-09",12.41
"490","2008-12-10",12.12
"491","2008-12-11",11.05
"492","2008-12-12",10.98
"493","2008-12-15",11.49
"494","2008-12-16",11.23
"495","2008-12-17",11.09
"496","2008-12-18",10.48
"497","2008-12-19",10.93
"498","2008-12-22",10.89
"499","2008-12-23",10.33
"500","2008-12-24",9.94
"501","2008-12-26",9.95
"502","2008-12-29",9.26
"503","2008-12-30",9.86
"504","2008-12-31",10.52
"505","2009-01-02",10.55
"506","2009-01-05",10.52
"507","2009-01-06",11.74
"508","2009-01-07",10.59
"509","2009-01-08",11.25
"510","2009-01-09",10.1
"511","2009-01-12",10.19
"512","2009-01-13",10.12
"513","2009-01-14",10.05
"514","2009-01-15",10.57
"515","2009-01-16",10.9
"516","2009-01-20",10.04
"517","2009-01-21",10.07
"518","2009-01-22",9.96
"519","2009-01-23",10.35
"520","2009-01-26",10.47
"521","2009-01-27",10.45
"522","2009-01-28",11.07
"523","2009-01-29",10.73
"524","2009-01-30",10.27
"525","2009-02-02",10.35
"526","2009-02-03",10.3
"527","2009-02-04",10.34
"528","2009-02-05",10.53
"529","2009-02-06",10.89
"530","2009-02-09",10.75
"531","2009-02-10",9.91
"532","2009-02-11",9.88
"533","2009-02-12",10
"534","2009-02-13",10.04
"535","2009-02-17",9.57
"536","2009-02-18",9.5
"537","2009-02-19",9.09
"538","2009-02-20",8.9
"539","2009-02-23",8.31
"540","2009-02-24",8.64
"541","2009-02-25",8.5
"542","2009-02-26",8.54
"543","2009-02-27",10.19
"544","2009-03-02",10.09
"545","2009-03-03",10.03
"546","2009-03-04",10.2
"547","2009-03-05",9.7
"548","2009-03-06",9.48
"549","2009-03-09",9.36
"550","2009-03-10",10.01
"551","2009-03-11",10.21
"552","2009-03-12",10.57
"553","2009-03-13",10.64
"554","2009-03-16",10.69
"555","2009-03-17",11.01
"556","2009-03-18",11.55
"557","2009-03-19",12.07
"558","2009-03-20",11.68
"559","2009-03-23",12.44
"560","2009-03-24",12.34
"561","2009-03-25",12.4
"562","2009-03-26",12.88
"563","2009-03-27",12.5
"564","2009-03-30",12.02
"565","2009-03-31",11.85
"566","2009-04-01",12.14
"567","2009-04-02",12.98
"568","2009-04-03",13.23
"569","2009-04-06",13.13
"570","2009-04-07",13.18
"571","2009-04-08",13.77
"572","2009-04-09",14.55
"573","2009-04-13",14.15
"574","2009-04-14",14
"575","2009-04-15",14.15
"576","2009-04-16",14.55
"577","2009-04-17",15.01
"578","2009-04-20",14.05
"579","2009-04-21",14.39
"580","2009-04-22",14.99
"581","2009-04-23",15
"582","2009-04-24",15.18
"583","2009-04-27",15.06
"584","2009-04-28",15.03
"585","2009-04-29",15.12
"586","2009-04-30",15.08
"587","2009-05-01",14.84
"588","2009-05-04",14.89
"589","2009-05-05",14.98
"590","2009-05-06",14.5
"591","2009-05-07",14.86
"592","2009-05-08",15
"593","2009-05-11",14.29
"594","2009-05-12",14.31
"595","2009-05-13",13.07
"596","2009-05-14",12.9
"597","2009-05-15",12.41
"598","2009-05-18",12.54
"599","2009-05-19",12.6
"600","2009-05-20",12.26
"601","2009-05-21",12.19
"602","2009-05-22",12
"603","2009-05-26",12.4
"604","2009-05-27",11.98
"605","2009-05-28",12.03
"606","2009-05-29",12.08
"607","2009-06-01",12.59
"608","2009-06-02",12.53
"609","2009-06-03",12.29
"610","2009-06-04",12.61
"611","2009-06-05",13.27
"612","2009-06-08",13.2
"613","2009-06-09",13.41
"614","2009-06-10",13.9
"615","2009-06-11",13.51
"616","2009-06-12",13.25
"617","2009-06-15",13.66
"618","2009-06-16",13.68
"619","2009-06-17",13.77
"620","2009-06-18",13.96
"621","2009-06-19",14.08
"622","2009-06-22",13.7
"623","2009-06-23",13.54
"624","2009-06-24",13.54
"625","2009-06-25",14.11
"626","2009-06-26",14.11
"627","2009-06-29",14.38
"628","2009-06-30",14.1
"629","2009-07-01",14.62
"630","2009-07-02",13.78
"631","2009-07-06",14.45
"632","2009-07-07",14.3
"633","2009-07-08",14.27
"634","2009-07-09",14.18
"635","2009-07-10",14.28
"636","2009-07-13",14.7
"637","2009-07-14",14.75
"638","2009-07-15",15.11
"639","2009-07-16",15
"640","2009-07-17",14.66
"641","2009-07-20",15
"642","2009-07-21",15
"643","2009-07-22",15.15
"644","2009-07-23",15.41
"645","2009-07-24",15.38
"646","2009-07-27",15.3
"647","2009-07-28",15.25
"648","2009-07-29",15.27
"649","2009-07-30",15.63
"650","2009-07-31",15.78
"651","2009-08-03",15.73
"652","2009-08-04",16.35
"653","2009-08-05",16.1
"654","2009-08-06",15.78
"655","2009-08-07",15.87
"656","2009-08-10",16.200001
"657","2009-08-11",15.73
"658","2009-08-12",15.96
"659","2009-08-13",15.5
"660","2009-08-14",15.17
"661","2009-08-17",15
"662","2009-08-18",15.26
"663","2009-08-19",15.27
"664","2009-08-20",15.56
"665","2009-08-21",15.6
"666","2009-08-24",15.54
"667","2009-08-25",15.65
"668","2009-08-26",15.24
"669","2009-08-27",15.08
"670","2009-08-28",14.75
"671","2009-08-31",14.22
"672","2009-09-01",13.94
"673","2009-09-02",13.82
"674","2009-09-03",14.27
"675","2009-09-04",14.32
"676","2009-09-08",14.28
"677","2009-09-09",14.64
"678","2009-09-10",14.76
"679","2009-09-11",14.68
"680","2009-09-14",14.81
"681","2009-09-15",14.94
"682","2009-09-16",15.54
"683","2009-09-17",15.09
"684","2009-09-18",14.97
"685","2009-09-21",14.38
"686","2009-09-22",14.05
"687","2009-09-23",14.26
"688","2009-09-24",14.06
"689","2009-09-25",13.6
"690","2009-09-28",14.1
"691","2009-09-29",14.29
"692","2009-09-30",14.2
"693","2009-10-01",13.98
"694","2009-10-02",13.6
"695","2009-10-05",13.75
"696","2009-10-06",14.13
"697","2009-10-07",14.29
"698","2009-10-08",14.85
"699","2009-10-09",14.52
"700","2009-10-12",14.24
"701","2009-10-13",14.24
"702","2009-10-14",14.08
"703","2009-10-15",14.1
"704","2009-10-16",14
"705","2009-10-19",14.21
"706","2009-10-20",14.25
"707","2009-10-21",14.36
"708","2009-10-22",14.68
"709","2009-10-23",14.4
"710","2009-10-26",14.38
"711","2009-10-27",14.33
"712","2009-10-28",13.83
"713","2009-10-29",14.26
"714","2009-10-30",13.28
"715","2009-11-02",13.26
"716","2009-11-03",13.31
"717","2009-11-04",13.39
"718","2009-11-05",13.79
"719","2009-11-06",14.03
"720","2009-11-09",14.62
"721","2009-11-10",14.27
"722","2009-11-11",14.41
"723","2009-11-12",14.31
"724","2009-11-13",14.4
"725","2009-11-16",15.21
"726","2009-11-17",15.43
"727","2009-11-18",15.89
"728","2009-11-19",15.32
"729","2009-11-20",14.99
"730","2009-11-23",15
"731","2009-11-24",14.76
"732","2009-11-25",14.73
"733","2009-11-27",14.18
"734","2009-11-30",14.32
"735","2009-12-01",14.66
"736","2009-12-02",15.05
"737","2009-12-03",14.74
"738","2009-12-04",15.35
"739","2009-12-07",15.38
"740","2009-12-08",15.13
"741","2009-12-09",15.52
"742","2009-12-10",15.65
"743","2009-12-11",15.86
"744","2009-12-14",16.219999
"745","2009-12-15",16.059999
"746","2009-12-16",16.26
"747","2009-12-17",16.35
"748","2009-12-18",16.040001
"749","2009-12-21",16.01
"750","2009-12-22",15.98
"751","2009-12-23",16
"752","2009-12-24",16.040001
"753","2009-12-28",15.96
"754","2009-12-29",15.95
"755","2009-12-30",15.87
"756","2009-12-31",15.3
"757","2010-01-04",15.78
"758","2010-01-05",15.96
"759","2010-01-06",15.69
"760","2010-01-07",15.9
"761","2010-01-08",15.75
"762","2010-01-11",15.67
"763","2010-01-12",15.51
"764","2010-01-13",15.77
"765","2010-01-14",15.77
"766","2010-01-15",15.52
"767","2010-01-19",15.5
"768","2010-01-20",15.25
"769","2010-01-21",14.91
"770","2010-01-22",14.57
"771","2010-01-25",14.52
"772","2010-01-26",14.45
"773","2010-01-27",14.52
"774","2010-01-28",14.55
"775","2010-01-29",14.71
"776","2010-02-01",14.86
"777","2010-02-02",14.88
"778","2010-02-03",14.7
"779","2010-02-04",14.11
"780","2010-02-05",13.96
"781","2010-02-08",13.86
"782","2010-02-09",14.16
"783","2010-02-10",14.31
"784","2010-02-11",14.55
"785","2010-02-12",14.2
"786","2010-02-16",14.38
"787","2010-02-17",14.2
"788","2010-02-18",14.36
"789","2010-02-19",14.62
"790","2010-02-22",14.76
"791","2010-02-23",14.84
"792","2010-02-24",14.52
"793","2010-02-25",14.66
"794","2010-02-26",14.45
"795","2010-03-01",14.85
"796","2010-03-02",15.12
"797","2010-03-03",15.15
"798","2010-03-04",15.14
"799","2010-03-05",15.28
"800","2010-03-08",15.34
"801","2010-03-09",15.4
"802","2010-03-10",15.79
"803","2010-03-11",15.77
"804","2010-03-12",15.63
"805","2010-03-15",15.64
"806","2010-03-16",15.74
"807","2010-03-17",15.92
"808","2010-03-18",15.8
"809","2010-03-19",15.66
"810","2010-03-22",16.200001
"811","2010-03-23",16.450001
"812","2010-03-24",16.02
"813","2010-03-25",16.059999
"814","2010-03-26",16.309999
"815","2010-03-29",16.299999
"816","2010-03-30",16.110001
"817","2010-03-31",16.08
"818","2010-04-01",16.02
"819","2010-04-05",16.459999
"820","2010-04-06",16.219999
"821","2010-04-07",15.98
"822","2010-04-08",15.99
"823","2010-04-09",16.24
"824","2010-04-12",16.450001
"825","2010-04-13",16.27
"826","2010-04-14",16.719999
"827","2010-04-15",16.690001
"828","2010-04-16",16.709999
"829","2010-04-19",16.860001
"830","2010-04-20",17.24
"831","2010-04-21",17.49
"832","2010-04-22",17.719999
"833","2010-04-23",17.98
"834","2010-04-26",17.700001
"835","2010-04-27",17.040001
"836","2010-04-28",17.25
"837","2010-04-29",17.25
"838","2010-04-30",16.860001
"839","2010-05-03",17.290001
"840","2010-05-04",17.35
"841","2010-05-05",16.98
"842","2010-05-06",16.25
"843","2010-05-07",16.620001
"844","2010-05-10",17.120001
"845","2010-05-11",17.41
"846","2010-05-12",17.6
"847","2010-05-13",16.92
"848","2010-05-14",16.32
"849","2010-05-17",16.48
"850","2010-05-18",16.07
"851","2010-05-19",15.56
"852","2010-05-20",14.84
"853","2010-05-21",14.99
"854","2010-05-24",14.59
"855","2010-05-25",14.69
"856","2010-05-26",14.51
"857","2010-05-27",15.05
"858","2010-05-28",14.8
"859","2010-06-01",14.17
"860","2010-06-02",14.7
"861","2010-06-03",14.75
"862","2010-06-04",14.31
"863","2010-06-07",14.39
"864","2010-06-08",14.18
"865","2010-06-09",14.01
"866","2010-06-10",14.37
"867","2010-06-11",14.54
"868","2010-06-14",14.45
"869","2010-06-15",15.28
"870","2010-06-16",15.11
"871","2010-06-17",15.34
"872","2010-06-18",15.57
"873","2010-06-21",15.47
"874","2010-06-22",15.1
"875","2010-06-23",14.92
"876","2010-06-24",14.69
"877","2010-06-25",14.8
"878","2010-06-28",14.45
"879","2010-06-29",13.73
"880","2010-06-30",13.44
"881","2010-07-01",13.2
"882","2010-07-02",13.04
"883","2010-07-06",12.75
"884","2010-07-07",13.22
"885","2010-07-08",13.13
"886","2010-07-09",13.3
"887","2010-07-12",13.52
"888","2010-07-13",14.07
"889","2010-07-14",13.97
"890","2010-07-15",13.98
"891","2010-07-16",13.4
"892","2010-07-19",13.63
"893","2010-07-20",13.8
"894","2010-07-21",13.45
"895","2010-07-22",14.22
"896","2010-07-23",14.54
"897","2010-07-26",14.81
"898","2010-07-27",14.63
"899","2010-07-28",14.58
"900","2010-07-29",14.61
"901","2010-07-30",14.39
"902","2010-08-02",14.85
"903","2010-08-03",14.49
"904","2010-08-04",14.78
"905","2010-08-05",14.63
"906","2010-08-06",14.49
"907","2010-08-09",14.93
"908","2010-08-10",14.49
"909","2010-08-11",13.62
"910","2010-08-12",13.47
"911","2010-08-13",14.7
"912","2010-08-16",14.8
"913","2010-08-17",15.14
"914","2010-08-18",15.13
"915","2010-08-19",14.83
"916","2010-08-20",15.1
"917","2010-08-23",15.13
"918","2010-08-24",14.63
"919","2010-08-25",14.81
"920","2010-08-26",14.75
"921","2010-08-27",14.95
"922","2010-08-30",14.73
"923","2010-08-31",14.58
"924","2010-09-01",15.17
"925","2010-09-02",15.52
"926","2010-09-03",15.91
"927","2010-09-07",15.81
"928","2010-09-08",15.84
"929","2010-09-09",15.88
"930","2010-09-10",15.9
"931","2010-09-13",16.49
"932","2010-09-14",16.41
"933","2010-09-15",16.459999
"934","2010-09-16",16.42
"935","2010-09-17",17.040001
"936","2010-09-20",17.23
"937","2010-09-21",17.01
"938","2010-09-22",17
"939","2010-09-23",16.549999
"940","2010-09-24",17.049999
"941","2010-09-27",16.950001
"942","2010-09-28",17.02
"943","2010-09-29",17.32
"944","2010-09-30",17.280001
"945","2010-10-01",17.450001
"946","2010-10-04",17.33
"947","2010-10-05",17.75
"948","2010-10-06",17.67
"949","2010-10-07",17.66
"950","2010-10-08",18.43
"951","2010-10-11",18.190001
"952","2010-10-12",18.42
"953","2010-10-13",18.370001
"954","2010-10-14",18.43
"955","2010-10-15",18.139999
"956","2010-10-18",18.17
"957","2010-10-19",17.84
"958","2010-10-20",17.92
"959","2010-10-21",17.93
"960","2010-10-22",18.01
"961","2010-10-25",18
"962","2010-10-26",17.959999
"963","2010-10-27",17.799999
"964","2010-10-28",17.709999
"965","2010-10-29",17.950001
"966","2010-11-01",17.940001
"967","2010-11-02",18.450001
"968","2010-11-03",18.24
"969","2010-11-04",18.98
"970","2010-11-05",18.360001
"971","2010-11-08",18.559999
"972","2010-11-09",18.629999
"973","2010-11-10",19.02
"974","2010-11-11",19.280001
"975","2010-11-12",18.99
"976","2010-11-15",18.84
"977","2010-11-16",18.9
"978","2010-11-17",19.040001
"979","2010-11-18",19.24
"980","2010-11-19",19.209999
"981","2010-11-22",19.139999
"982","2010-11-23",18.959999
"983","2010-11-24",19.42
