"","date","RE"
"304","2008-03-18",87.199997
"305","2008-03-19",88.419998
"306","2008-03-20",89.769997
"307","2008-03-24",88.970001
"308","2008-03-25",91.25
"309","2008-03-26",89.690002
"310","2008-03-27",88.809998
"311","2008-03-28",88.610001
"312","2008-03-31",89.529999
"313","2008-04-01",93.709999
"314","2008-04-02",93.510002
"315","2008-04-03",94.209999
"316","2008-04-04",92.769997
"317","2008-04-07",94.07
"318","2008-04-08",92.830002
"319","2008-04-09",92.709999
"320","2008-04-10",94.809998
"321","2008-04-11",95.730003
"322","2008-04-14",95.760002
"323","2008-04-15",95.440002
"324","2008-04-16",95.839996
"325","2008-04-17",96.339996
"326","2008-04-18",96.690002
"327","2008-04-21",94.489998
"328","2008-04-22",92.099998
"329","2008-04-23",91.139999
"330","2008-04-24",91.699997
"331","2008-04-25",91.75
"332","2008-04-28",91.050003
"333","2008-04-29",90.489998
"334","2008-04-30",90.349998
"335","2008-05-01",92.669998
"336","2008-05-02",92.43
"337","2008-05-05",91.199997
"338","2008-05-06",91.360001
"339","2008-05-07",88.360001
"340","2008-05-08",89.419998
"341","2008-05-09",90.290001
"342","2008-05-12",91.629997
"343","2008-05-13",90.769997
"344","2008-05-14",91.57
"345","2008-05-15",91.720001
"346","2008-05-16",91.18
"347","2008-05-19",90.669998
"348","2008-05-20",90.870003
"349","2008-05-21",89.769997
"350","2008-05-22",89.830002
"351","2008-05-23",88.949997
"352","2008-05-27",89.57
"353","2008-05-28",87.360001
"354","2008-05-29",88.199997
"355","2008-05-30",87.720001
"356","2008-06-02",87.150002
"357","2008-06-03",87.470001
"358","2008-06-04",87.059998
"359","2008-06-05",88.330002
"360","2008-06-06",86.449997
"361","2008-06-09",86.620003
"362","2008-06-10",86.639999
"363","2008-06-11",85.260002
"364","2008-06-12",86.050003
"365","2008-06-13",85.639999
"366","2008-06-16",85.300003
"367","2008-06-17",84.860001
"368","2008-06-18",84.18
"369","2008-06-19",84
"370","2008-06-20",83.660004
"371","2008-06-23",83.059998
"372","2008-06-24",84.559998
"373","2008-06-25",84.620003
"374","2008-06-26",81.720001
"375","2008-06-27",80.139999
"376","2008-06-30",79.709999
"377","2008-07-01",79.889999
"378","2008-07-02",79.550003
"379","2008-07-03",78.900002
"380","2008-07-07",76.75
"381","2008-07-08",80.43
"382","2008-07-09",78.93
"383","2008-07-10",78.949997
"384","2008-07-11",76.580002
"385","2008-07-14",75.940002
"386","2008-07-15",74.690002
"387","2008-07-16",77.690002
"388","2008-07-17",78.5
"389","2008-07-18",78.779999
"390","2008-07-21",78
"391","2008-07-22",80.370003
"392","2008-07-23",79.470001
"393","2008-07-24",77.800003
"394","2008-07-25",77.080002
"395","2008-07-28",80.709999
"396","2008-07-29",82.800003
"397","2008-07-30",82.629997
"398","2008-07-31",81.800003
"399","2008-08-01",82.220001
"400","2008-08-04",81.980003
"401","2008-08-05",83
"402","2008-08-06",83.279999
"403","2008-08-07",82.599998
"404","2008-08-08",83.43
"405","2008-08-11",83.769997
"406","2008-08-12",82.440002
"407","2008-08-13",81.949997
"408","2008-08-14",82.279999
"409","2008-08-15",83.07
"410","2008-08-18",82.019997
"411","2008-08-19",81.300003
"412","2008-08-20",81.489998
"413","2008-08-21",81.129997
"414","2008-08-22",82.120003
"415","2008-08-25",81.489998
"416","2008-08-26",81.580002
"417","2008-08-27",82.169998
"418","2008-08-28",83.040001
"419","2008-08-29",82.129997
"420","2008-09-02",82.690002
"421","2008-09-03",83.150002
"422","2008-09-04",80.849998
"423","2008-09-05",79.449997
"424","2008-09-08",81.25
"425","2008-09-09",79.730003
"426","2008-09-10",80.019997
"427","2008-09-11",79.029999
"428","2008-09-12",78.489998
"429","2008-09-15",78.120003
"430","2008-09-16",82.309998
"431","2008-09-17",80.489998
"432","2008-09-18",82.82
"433","2008-09-19",95
"434","2008-09-22",85.760002
"435","2008-09-23",82.43
"436","2008-09-24",80.75
"437","2008-09-25",84.300003
"438","2008-09-26",80.5
"439","2008-09-29",80
"440","2008-09-30",86.529999
"441","2008-10-01",82.080002
"442","2008-10-02",72.769997
"443","2008-10-03",76.050003
"444","2008-10-06",81
"445","2008-10-07",72.599998
"446","2008-10-08",72.5
"447","2008-10-09",65.849998
"448","2008-10-10",60.75
"449","2008-10-13",74.059998
"450","2008-10-14",73.93
"451","2008-10-15",66
"452","2008-10-16",62.77
"453","2008-10-17",64.790001
"454","2008-10-20",64.720001
"455","2008-10-21",66.5
"456","2008-10-22",69.010002
"457","2008-10-23",72.290001
"458","2008-10-24",74.650002
"459","2008-10-27",71.010002
"460","2008-10-28",74.620003
"461","2008-10-29",73.510002
"462","2008-10-30",68.150002
"463","2008-10-31",74.699997
"464","2008-11-03",73.580002
"465","2008-11-04",74.230003
"466","2008-11-05",69.25
"467","2008-11-06",67.889999
"468","2008-11-07",70.650002
"469","2008-11-10",66.690002
"470","2008-11-11",66.110001
"471","2008-11-12",64.879997
"472","2008-11-13",70.860001
"473","2008-11-14",69.470001
"474","2008-11-17",67.379997
"475","2008-11-18",66.919998
"476","2008-11-19",62.380001
"477","2008-11-20",61.5
"478","2008-11-21",70
"479","2008-11-24",73.790001
"480","2008-11-25",73.839996
"481","2008-11-26",77.529999
"482","2008-11-28",78.459999
"483","2008-12-01",70.389999
"484","2008-12-02",73.849998
"485","2008-12-03",76.889999
"486","2008-12-04",74.209999
"487","2008-12-05",79.449997
"488","2008-12-08",80.080002
"489","2008-12-09",76.800003
"490","2008-12-10",77.760002
"491","2008-12-11",74.599998
"492","2008-12-12",76.300003
"493","2008-12-15",75.080002
"494","2008-12-16",79.68
"495","2008-12-17",76.449997
"496","2008-12-18",77.93
"497","2008-12-19",77.400002
"498","2008-12-22",76.239998
"499","2008-12-23",75.870003
"500","2008-12-24",75.949997
"501","2008-12-26",75.739998
"502","2008-12-29",75.43
"503","2008-12-30",77.029999
"504","2008-12-31",76.139999
"505","2009-01-02",76.540001
"506","2009-01-05",75.459999
"507","2009-01-06",76.489998
"508","2009-01-07",74.419998
"509","2009-01-08",75.099998
"510","2009-01-09",74.080002
"511","2009-01-12",72.769997
"512","2009-01-13",73.470001
"513","2009-01-14",70.940002
"514","2009-01-15",72.279999
"515","2009-01-16",73.839996
"516","2009-01-20",68.360001
"517","2009-01-21",69.779999
"518","2009-01-22",65.389999
"519","2009-01-23",65.599998
"520","2009-01-26",65.279999
"521","2009-01-27",66.349998
"522","2009-01-28",68.209999
"523","2009-01-29",64.790001
"524","2009-01-30",63
"525","2009-02-02",62.990002
"526","2009-02-03",63.700001
"527","2009-02-04",63.689999
"528","2009-02-05",64.870003
"529","2009-02-06",64.639999
"530","2009-02-09",65.589996
"531","2009-02-10",62.330002
"532","2009-02-11",64.580002
"533","2009-02-12",71.209999
"534","2009-02-13",71.75
"535","2009-02-17",70.199997
"536","2009-02-18",72.389999
"537","2009-02-19",71.349998
"538","2009-02-20",68.360001
"539","2009-02-23",67.059998
"540","2009-02-24",69.239998
"541","2009-02-25",67.860001
"542","2009-02-26",66.25
"543","2009-02-27",65.129997
"544","2009-03-02",62.900002
"545","2009-03-03",61.43
"546","2009-03-04",62.130001
"547","2009-03-05",58.689999
"548","2009-03-06",61.84
"549","2009-03-09",61.540001
"550","2009-03-10",63.560001
"551","2009-03-11",62.93
"552","2009-03-12",64.540001
"553","2009-03-13",65.339996
"554","2009-03-16",65.529999
"555","2009-03-17",67.540001
"556","2009-03-18",69.510002
"557","2009-03-19",66.839996
"558","2009-03-20",67.150002
"559","2009-03-23",72.300003
"560","2009-03-24",69.470001
"561","2009-03-25",70.050003
"562","2009-03-26",71.43
"563","2009-03-27",71.379997
"564","2009-03-30",69.610001
"565","2009-03-31",70.800003
"566","2009-04-01",72.370003
"567","2009-04-02",71.629997
"568","2009-04-03",72.919998
"569","2009-04-06",75.080002
"570","2009-04-07",74.080002
"571","2009-04-08",75.029999
"572","2009-04-09",74.760002
"573","2009-04-13",75.540001
"574","2009-04-14",72.209999
"575","2009-04-15",75.169998
"576","2009-04-16",74.190002
"577","2009-04-17",72.629997
"578","2009-04-20",69.599998
"579","2009-04-21",73.68
"580","2009-04-22",70.639999
"581","2009-04-23",71.190002
"582","2009-04-24",71.470001
"583","2009-04-27",71.699997
"584","2009-04-28",73.129997
"585","2009-04-29",73.400002
"586","2009-04-30",74.639999
"587","2009-05-01",74.620003
"588","2009-05-04",75.360001
"589","2009-05-05",71.440002
"590","2009-05-06",71.169998
"591","2009-05-07",69.440002
"592","2009-05-08",72.949997
"593","2009-05-11",69.739998
"594","2009-05-12",71.790001
"595","2009-05-13",71.010002
"596","2009-05-14",70.860001
"597","2009-05-15",68.760002
"598","2009-05-18",70.110001
"599","2009-05-19",67.199997
"600","2009-05-20",66.809998
"601","2009-05-21",67.610001
"602","2009-05-22",66.580002
"603","2009-05-26",68.330002
"604","2009-05-27",66.360001
"605","2009-05-28",67.339996
"606","2009-05-29",69.230003
"607","2009-06-01",71.440002
"608","2009-06-02",73.489998
"609","2009-06-03",73.019997
"610","2009-06-04",73.370003
"611","2009-06-05",74.300003
"612","2009-06-08",73.120003
"613","2009-06-09",73.07
"614","2009-06-10",72.529999
"615","2009-06-11",71.849998
"616","2009-06-12",71.040001
"617","2009-06-15",70.139999
"618","2009-06-16",69.360001
"619","2009-06-17",69.620003
"620","2009-06-18",69.790001
"621","2009-06-19",69.910004
"622","2009-06-22",69.82
"623","2009-06-23",69.650002
"624","2009-06-24",70.040001
"625","2009-06-25",70.099998
"626","2009-06-26",69.980003
"627","2009-06-29",71.360001
"628","2009-06-30",71.57
"629","2009-07-01",72.43
"630","2009-07-02",70
"631","2009-07-06",72
"632","2009-07-07",71.669998
"633","2009-07-08",72.529999
"634","2009-07-09",72.610001
"635","2009-07-10",72.559998
"636","2009-07-13",74.699997
"637","2009-07-14",75.410004
"638","2009-07-15",76.889999
"639","2009-07-16",77.080002
"640","2009-07-17",76.989998
"641","2009-07-20",76.18
"642","2009-07-21",77.360001
"643","2009-07-22",79.059998
"644","2009-07-23",80.360001
"645","2009-07-24",80.709999
"646","2009-07-27",80.629997
"647","2009-07-28",81.120003
"648","2009-07-29",80.410004
"649","2009-07-30",80.099998
"650","2009-07-31",80.220001
"651","2009-08-03",81.860001
"652","2009-08-04",83.5
"653","2009-08-05",83.410004
"654","2009-08-06",81.82
"655","2009-08-07",83.089996
"656","2009-08-10",83.419998
"657","2009-08-11",82.68
"658","2009-08-12",83.559998
"659","2009-08-13",84.290001
"660","2009-08-14",83.809998
"661","2009-08-17",82.389999
"662","2009-08-18",82.379997
"663","2009-08-19",82.360001
"664","2009-08-20",82.209999
"665","2009-08-21",82.470001
"666","2009-08-24",82
"667","2009-08-25",83.879997
"668","2009-08-26",83.32
"669","2009-08-27",83.699997
"670","2009-08-28",84.43
"671","2009-08-31",84.309998
"672","2009-09-01",84.059998
"673","2009-09-02",83.110001
"674","2009-09-03",84.379997
"675","2009-09-04",84.809998
"676","2009-09-08",84.800003
"677","2009-09-09",84.089996
"678","2009-09-10",84.300003
"679","2009-09-11",84.75
"680","2009-09-14",85.150002
"681","2009-09-15",85.650002
"682","2009-09-16",85.769997
"683","2009-09-17",85.559998
"684","2009-09-18",86.089996
"685","2009-09-21",86.599998
"686","2009-09-22",85.690002
"687","2009-09-23",84.809998
"688","2009-09-24",84.870003
"689","2009-09-25",85.559998
"690","2009-09-28",88.360001
"691","2009-09-29",88.989998
"692","2009-09-30",87.699997
"693","2009-10-01",87.419998
"694","2009-10-02",87.419998
"695","2009-10-05",87.839996
"696","2009-10-06",90.129997
"697","2009-10-07",91.550003
"698","2009-10-08",91.480003
"699","2009-10-09",91.510002
"700","2009-10-12",92.059998
"701","2009-10-13",91.709999
"702","2009-10-14",92.169998
"703","2009-10-15",91.980003
"704","2009-10-16",91.160004
"705","2009-10-19",92.489998
"706","2009-10-20",91.699997
"707","2009-10-21",89.849998
"708","2009-10-22",90.110001
"709","2009-10-23",89.110001
"710","2009-10-26",88.129997
"711","2009-10-27",88.760002
"712","2009-10-28",86.709999
"713","2009-10-29",87.870003
"714","2009-10-30",87.489998
"715","2009-11-02",86.400002
"716","2009-11-03",86.839996
"717","2009-11-04",86.290001
"718","2009-11-05",87.190002
"719","2009-11-06",88.050003
"720","2009-11-09",89.019997
"721","2009-11-10",89.699997
"722","2009-11-11",89.830002
"723","2009-11-12",88.169998
"724","2009-11-13",88.849998
"725","2009-11-16",88.550003
"726","2009-11-17",88.32
"727","2009-11-18",88.25
"728","2009-11-19",86.860001
"729","2009-11-20",86.870003
"730","2009-11-23",86.830002
"731","2009-11-24",87.230003
"732","2009-11-25",86.730003
"733","2009-11-27",84.849998
"734","2009-11-30",85.110001
"735","2009-12-01",84.889999
"736","2009-12-02",85.449997
"737","2009-12-03",83.839996
"738","2009-12-04",83.900002
"739","2009-12-07",83.870003
"740","2009-12-08",83.089996
"741","2009-12-09",83.449997
"742","2009-12-10",83.809998
"743","2009-12-11",84.150002
"744","2009-12-14",84.559998
"745","2009-12-15",84.589996
"746","2009-12-16",85.209999
"747","2009-12-17",84.889999
"748","2009-12-18",86.099998
"749","2009-12-21",86.150002
"750","2009-12-22",85.690002
"751","2009-12-23",85.080002
"752","2009-12-24",85.199997
"753","2009-12-28",84.639999
"754","2009-12-29",85.510002
"755","2009-12-30",85.800003
"756","2009-12-31",85.68
"757","2010-01-04",85.449997
"758","2010-01-05",84.209999
"759","2010-01-06",84.18
"760","2010-01-07",84.349998
"761","2010-01-08",84.199997
"762","2010-01-11",84.760002
"763","2010-01-12",84.860001
"764","2010-01-13",85.839996
"765","2010-01-14",86.029999
"766","2010-01-15",84.809998
"767","2010-01-19",86.290001
"768","2010-01-20",86.599998
"769","2010-01-21",85.75
"770","2010-01-22",84.480003
"771","2010-01-25",84.57
"772","2010-01-26",84.510002
"773","2010-01-27",85.889999
"774","2010-01-28",84.910004
"775","2010-01-29",85.739998
"776","2010-02-01",85.57
"777","2010-02-02",86.019997
"778","2010-02-03",85.260002
"779","2010-02-04",83.540001
"780","2010-02-05",83.279999
"781","2010-02-08",82.800003
"782","2010-02-09",83.739998
"783","2010-02-10",84.370003
"784","2010-02-11",80.010002
"785","2010-02-12",80.970001
"786","2010-02-16",82.360001
"787","2010-02-17",82.5
"788","2010-02-18",83.459999
"789","2010-02-19",83.860001
"790","2010-02-22",84.43
"791","2010-02-23",84.199997
"792","2010-02-24",85.220001
"793","2010-02-25",85.809998
"794","2010-02-26",85.419998
"795","2010-03-01",85.480003
"796","2010-03-02",84.449997
"797","2010-03-03",83.010002
"798","2010-03-04",82.699997
"799","2010-03-05",81.760002
"800","2010-03-08",83.260002
"801","2010-03-09",82.540001
"802","2010-03-10",82.639999
"803","2010-03-11",83.120003
"804","2010-03-12",82.529999
"805","2010-03-15",82.120003
"806","2010-03-16",81.760002
"807","2010-03-17",82.379997
"808","2010-03-18",82.269997
"809","2010-03-19",80.830002
"810","2010-03-22",80.099998
"811","2010-03-23",79.529999
"812","2010-03-24",79.550003
"813","2010-03-25",79.970001
"814","2010-03-26",79.769997
"815","2010-03-29",80.860001
"816","2010-03-30",80.879997
"817","2010-03-31",80.93
"818","2010-04-01",80.809998
"819","2010-04-05",80.510002
"820","2010-04-06",80.559998
"821","2010-04-07",81.860001
"822","2010-04-08",81.510002
"823","2010-04-09",81.769997
"824","2010-04-12",81.959999
"825","2010-04-13",82.040001
"826","2010-04-14",83.400002
"827","2010-04-15",82.669998
"828","2010-04-16",81.199997
"829","2010-04-19",81.769997
"830","2010-04-20",82.019997
"831","2010-04-21",82.32
"832","2010-04-22",82.190002
"833","2010-04-23",82.870003
"834","2010-04-26",82.650002
"835","2010-04-27",80.150002
"836","2010-04-28",80.860001
"837","2010-04-29",78.190002
"838","2010-04-30",76.650002
"839","2010-05-03",76.980003
"840","2010-05-04",75.550003
"841","2010-05-05",76.889999
"842","2010-05-06",74.169998
"843","2010-05-07",74.349998
"844","2010-05-10",77.099998
"845","2010-05-11",76.970001
"846","2010-05-12",77.739998
"847","2010-05-13",77.82
"848","2010-05-14",76.860001
"849","2010-05-17",76.809998
"850","2010-05-18",75.959999
"851","2010-05-19",76.220001
"852","2010-05-20",73.650002
"853","2010-05-21",73.699997
"854","2010-05-24",72.639999
"855","2010-05-25",72.330002
"856","2010-05-26",71.779999
"857","2010-05-27",73.980003
"858","2010-05-28",72.68
"859","2010-06-01",70.959999
"860","2010-06-02",72.160004
"861","2010-06-03",71.989998
"862","2010-06-04",70.010002
"863","2010-06-07",69.57
"864","2010-06-08",70.410004
"865","2010-06-09",70.010002
"866","2010-06-10",71.260002
"867","2010-06-11",71.5
"868","2010-06-14",72.209999
"869","2010-06-15",74
"870","2010-06-16",73.830002
"871","2010-06-17",75.209999
"872","2010-06-18",75.879997
"873","2010-06-21",75.089996
"874","2010-06-22",74.019997
"875","2010-06-23",72.080002
"876","2010-06-24",71.269997
"877","2010-06-25",71.760002
"878","2010-06-28",72.239998
"879","2010-06-29",70.300003
"880","2010-06-30",70.720001
"881","2010-07-01",69.849998
"882","2010-07-02",69.480003
"883","2010-07-06",69.239998
"884","2010-07-07",71.059998
"885","2010-07-08",72.18
"886","2010-07-09",73.220001
"887","2010-07-12",72.970001
"888","2010-07-13",74.410004
"889","2010-07-14",74.529999
"890","2010-07-15",73.769997
"891","2010-07-16",71.669998
"892","2010-07-19",71.739998
"893","2010-07-20",72.440002
"894","2010-07-21",71.279999
"895","2010-07-22",73.419998
"896","2010-07-23",73.900002
"897","2010-07-26",74.82
"898","2010-07-27",74.239998
"899","2010-07-28",72.800003
"900","2010-07-29",76.900002
"901","2010-07-30",77.620003
"902","2010-08-02",78.419998
"903","2010-08-03",77.57
"904","2010-08-04",78.199997
"905","2010-08-05",78.5
"906","2010-08-06",79.589996
"907","2010-08-09",80.260002
"908","2010-08-10",79.959999
"909","2010-08-11",78.480003
"910","2010-08-12",78.940002
"911","2010-08-13",79.110001
"912","2010-08-16",79.309998
"913","2010-08-17",80.57
"914","2010-08-18",80.699997
"915","2010-08-19",79.769997
"916","2010-08-20",80.589996
"917","2010-08-23",80.150002
"918","2010-08-24",80.300003
"919","2010-08-25",80.940002
"920","2010-08-26",78.949997
"921","2010-08-27",81
"922","2010-08-30",79.879997
"923","2010-08-31",79.139999
"924","2010-09-01",80.5
"925","2010-09-02",80.5
"926","2010-09-03",82.580002
"927","2010-09-07",80.839996
"928","2010-09-08",82.129997
"929","2010-09-09",82.510002
"930","2010-09-10",82.120003
"931","2010-09-13",83.239998
"932","2010-09-14",83.389999
"933","2010-09-15",84.019997
"934","2010-09-16",84.68
"935","2010-09-17",85.050003
"936","2010-09-20",84.809998
"937","2010-09-21",84.379997
"938","2010-09-22",84.110001
"939","2010-09-23",83.510002
"940","2010-09-24",84.660004
"941","2010-09-27",85.160004
"942","2010-09-28",86.129997
"943","2010-09-29",86.010002
