"","date","WETF"
"2888","2018-06-21",10.55
"2889","2018-06-22",10.33
"2890","2018-06-25",9.97
"2891","2018-06-26",9.92
"2892","2018-06-27",9.63
"2893","2018-06-28",9.29
"2894","2018-06-29",9.08
"2895","2018-07-02",9.49
"2896","2018-07-03",9.58
"2897","2018-07-05",9.6
"2898","2018-07-06",9.55
"2899","2018-07-09",9.68
"2900","2018-07-10",9.47
"2901","2018-07-11",9.23
"2902","2018-07-12",9.19
"2903","2018-07-13",9.12
"2904","2018-07-16",9.19
"2905","2018-07-17",9.2
"2906","2018-07-18",9.28
"2907","2018-07-19",9.19
"2908","2018-07-20",9.09
"2909","2018-07-23",9.15
"2910","2018-07-24",9.24
"2911","2018-07-25",9.21
"2912","2018-07-26",9.29
"2913","2018-07-27",9.41
"2914","2018-07-30",9.12
"2915","2018-07-31",8.74
"2916","2018-08-01",8.09
"2917","2018-08-02",8.02
"2918","2018-08-03",8.14
"2919","2018-08-06",8.06
"2920","2018-08-07",8.13
"2921","2018-08-08",8.13
"2922","2018-08-09",8.09
"2923","2018-08-10",7.98
"2924","2018-08-13",8.1
"2925","2018-08-14",8.19
"2926","2018-08-15",8.09
"2927","2018-08-16",8.19
"2928","2018-08-17",8.09
"2929","2018-08-20",8.12
"2930","2018-08-21",8.09
"2931","2018-08-22",8.09
"2932","2018-08-23",7.99
"2933","2018-08-24",8.07
"2934","2018-08-27",8.15
"2935","2018-08-28",8.08
"2936","2018-08-29",8.09
"2937","2018-08-30",8.08
"2938","2018-08-31",8.22
"2939","2018-09-04",8.16
"2940","2018-09-05",8.12
"2941","2018-09-06",7.92
"2942","2018-09-07",7.91
"2943","2018-09-10",7.97
"2944","2018-09-11",7.83
"2945","2018-09-12",7.84
"2946","2018-09-13",7.83
"2947","2018-09-14",8.1
"2948","2018-09-17",7.89
"2949","2018-09-18",7.88
"2950","2018-09-19",8.15
"2951","2018-09-20",8.17
"2952","2018-09-21",8.19
"2953","2018-09-24",8.12
"2954","2018-09-25",8.43
"2955","2018-09-26",8.24
"2956","2018-09-27",8.29
"2957","2018-09-28",8.48
"2958","2018-10-01",8.19
"2959","2018-10-02",8.25
"2960","2018-10-03",8.35
"2961","2018-10-04",8.4
"2962","2018-10-05",8.12
"2963","2018-10-08",8.06
"2964","2018-10-09",7.89
"2965","2018-10-10",7.39
"2966","2018-10-11",7.26
"2967","2018-10-12",7.27
"2968","2018-10-15",7.45
"2969","2018-10-16",7.75
"2970","2018-10-17",7.69
"2971","2018-10-18",7.33
"2972","2018-10-19",7.19
"2973","2018-10-22",7.07
"2974","2018-10-23",7.02
"2975","2018-10-24",6.64
"2976","2018-10-25",6.91
"2977","2018-10-26",7.53
"2978","2018-10-29",7.47
"2979","2018-10-30",7.86
"2980","2018-10-31",7.77
"2981","2018-11-01",7.86
"2982","2018-11-02",7.79
"2983","2018-11-05",7.81
"2984","2018-11-06",7.84
"2985","2018-11-07",7.86
"2986","2018-11-08",7.88
"2987","2018-11-09",7.72
"2988","2018-11-12",7.42
"2989","2018-11-13",7.39
"2990","2018-11-14",7.2
"2991","2018-11-15",7.43
"2992","2018-11-16",7.44
"2993","2018-11-19",7.4
"2994","2018-11-20",7.42
"2995","2018-11-21",7.52
"2996","2018-11-23",7.41
"2997","2018-11-26",7.58
"2998","2018-11-27",7.46
"2999","2018-11-28",7.58
"3000","2018-11-29",7.25
"3001","2018-11-30",7.09
"3002","2018-12-03",7.39
"3003","2018-12-04",6.7
"3004","2018-12-06",6.53
"3005","2018-12-07",6.58
"3006","2018-12-10",6.37
"3007","2018-12-11",6.4
"3008","2018-12-12",6.62
"3009","2018-12-13",6.52
"3010","2018-12-14",6.52
"3011","2018-12-17",6.48
"3012","2018-12-18",6.46
"3013","2018-12-19",6.32
"3014","2018-12-20",6.31
"3015","2018-12-21",6.31
"3016","2018-12-24",6.18
"3017","2018-12-26",6.64
"3018","2018-12-27",6.66
"3019","2018-12-28",6.57
"3020","2018-12-31",6.65
"3021","2019-01-02",6.74
"3022","2019-01-03",6.37
"3023","2019-01-04",6.54
"3024","2019-01-07",6.6
"3025","2019-01-08",6.78
"3026","2019-01-09",6.68
"3027","2019-01-10",6.63
"3028","2019-01-11",6.52
"3029","2019-01-14",6.56
"3030","2019-01-15",6.67
"3031","2019-01-16",6.74
"3032","2019-01-17",6.79
"3033","2019-01-18",6.85
"3034","2019-01-22",6.74
"3035","2019-01-23",6.49
"3036","2019-01-24",6.5
"3037","2019-01-25",6.42
"3038","2019-01-28",6.66
"3039","2019-01-29",6.58
"3040","2019-01-30",6.52
"3041","2019-01-31",6.7
"3042","2019-02-01",6.02
"3043","2019-02-04",5.93
"3044","2019-02-05",6.18
"3045","2019-02-06",6.18
"3046","2019-02-07",6.03
"3047","2019-02-08",5.97
"3048","2019-02-11",6.3
"3049","2019-02-12",6.32
"3050","2019-02-13",6.29
"3051","2019-02-14",6.54
"3052","2019-02-15",6.92
"3053","2019-02-19",7.05
"3054","2019-02-20",7.2
"3055","2019-02-21",7.31
"3056","2019-02-22",7.36
"3057","2019-02-25",7.46
"3058","2019-02-26",7.75
"3059","2019-02-27",7.68
"3060","2019-02-28",7.78
"3061","2019-03-01",7.99
"3062","2019-03-04",7.67
"3063","2019-03-05",7.61
"3064","2019-03-06",7.45
"3065","2019-03-07",7.4
"3066","2019-03-08",7.26
"3067","2019-03-11",7.31
"3068","2019-03-12",7.1
"3069","2019-03-13",7.19
"3070","2019-03-14",7.02
"3071","2019-03-15",7.08
"3072","2019-03-18",7.25
"3073","2019-03-19",7.23
"3074","2019-03-20",7.14
"3075","2019-03-21",7.2
"3076","2019-03-22",7.07
"3077","2019-03-25",6.99
"3078","2019-03-26",7.22
"3079","2019-03-27",7.06
"3080","2019-03-28",7.22
"3081","2019-03-29",7.06
"3082","2019-04-01",7.2
"3083","2019-04-02",7.14
"3084","2019-04-03",7.19
"3085","2019-04-04",7.36
"3086","2019-04-05",7.45
"3087","2019-04-08",7.45
"3088","2019-04-09",7.31
"3089","2019-04-10",7.56
"3090","2019-04-11",7.6
"3091","2019-04-12",7.72
"3092","2019-04-15",7.54
"3093","2019-04-16",7.86
"3094","2019-04-17",7.84
"3095","2019-04-18",7.86
"3096","2019-04-22",7.7
"3097","2019-04-23",7.79
"3098","2019-04-24",7.82
"3099","2019-04-25",7.79
"3100","2019-04-26",7.59
"3101","2019-04-29",7.26
"3102","2019-04-30",7.2
"3103","2019-05-01",7.14
"3104","2019-05-02",7.03
"3105","2019-05-03",7.16
"3106","2019-05-06",7.23
"3107","2019-05-07",6.91
"3108","2019-05-08",7.04
"3109","2019-05-09",7
"3110","2019-05-10",6.96
"3111","2019-05-13",6.61
"3112","2019-05-14",6.69
"3113","2019-05-15",6.7
"3114","2019-05-16",6.73
"3115","2019-05-17",6.64
"3116","2019-05-20",6.52
"3117","2019-05-21",6.5
"3118","2019-05-22",6.43
"3119","2019-05-23",6.21
"3120","2019-05-24",6.25
"3121","2019-05-28",6.18
"3122","2019-05-29",6.35
"3123","2019-05-30",6.16
"3124","2019-05-31",6.01
"3125","2019-06-03",6.04
"3126","2019-06-04",6.15
"3127","2019-06-05",6.03
"3128","2019-06-06",6.06
"3129","2019-06-07",6.02
"3130","2019-06-10",6.08
"3131","2019-06-11",6.01
"3132","2019-06-12",6.18
"3133","2019-06-13",6.19
"3134","2019-06-14",6.2
"3135","2019-06-17",6.07
"3136","2019-06-18",6.27
"3137","2019-06-19",6.26
"3138","2019-06-20",6.35
"3139","2019-06-21",6.23
"3140","2019-06-24",6.14
"3141","2019-06-25",6.15
"3142","2019-06-26",6.15
"3143","2019-06-27",6.25
"3144","2019-06-28",6.17
"3145","2019-07-01",6.29
"3146","2019-07-02",6.18
"3147","2019-07-03",6.26
"3148","2019-07-05",6.28
"3149","2019-07-08",6.12
"3150","2019-07-09",6.4
"3151","2019-07-10",6.31
"3152","2019-07-11",6.3
"3153","2019-07-12",6.36
"3154","2019-07-15",6.27
"3155","2019-07-16",6.24
"3156","2019-07-17",6.21
"3157","2019-07-18",6.33
"3158","2019-07-19",6.45
"3159","2019-07-22",6.38
"3160","2019-07-23",6.45
"3161","2019-07-24",6.46
"3162","2019-07-25",6.31
"3163","2019-07-26",6.32
"3164","2019-07-29",6.19
"3165","2019-07-30",6.39
"3166","2019-07-31",6.2
"3167","2019-08-01",5.98
"3168","2019-08-02",5.94
"3169","2019-08-05",5.73
"3170","2019-08-06",5.64
"3171","2019-08-07",5.48
"3172","2019-08-08",5.46
"3173","2019-08-09",5.38
"3174","2019-08-12",5.33
"3175","2019-08-13",5.46
"3176","2019-08-14",5.26
"3177","2019-08-15",5.39
"3178","2019-08-16",5.51
"3179","2019-08-19",5.54
"3180","2019-08-20",5.5
"3181","2019-08-21",5.48
"3182","2019-08-22",5.4
"3183","2019-08-23",4.97
"3184","2019-08-26",4.97
"3185","2019-08-27",4.75
"3186","2019-08-28",4.69
"3187","2019-08-29",4.83
"3188","2019-08-30",4.81
"3189","2019-09-03",4.62
"3190","2019-09-04",4.69
"3191","2019-09-05",4.91
"3192","2019-09-06",4.95
"3193","2019-09-09",5.09
"3194","2019-09-10",5.18
"3195","2019-09-11",5.33
"3196","2019-09-12",5.3
"3197","2019-09-13",5.55
"3198","2019-09-16",5.52
"3199","2019-09-17",5.49
"3200","2019-09-18",5.48
"3201","2019-09-19",5.52
"3202","2019-09-20",5.57
"3203","2019-09-23",5.63
"3204","2019-09-24",5.4
"3205","2019-09-25",5.49
"3206","2019-09-26",5.39
"3207","2019-09-27",5.25
"3208","2019-09-30",5.23
"3209","2019-10-01",4.91
"3210","2019-10-02",4.85
"3211","2019-10-03",4.9
"3212","2019-10-04",5
"3213","2019-10-07",4.94
"3214","2019-10-08",4.73
"3215","2019-10-09",4.72
"3216","2019-10-10",4.57
"3217","2019-10-11",4.86
"3218","2019-10-14",4.83
"3219","2019-10-15",4.91
"3220","2019-10-16",4.83
"3221","2019-10-17",4.9
"3222","2019-10-18",4.91
"3223","2019-10-21",4.96
"3224","2019-10-22",4.94
"3225","2019-10-23",4.99
"3226","2019-10-24",4.88
"3227","2019-10-25",5.28
"3228","2019-10-28",5.32
"3229","2019-10-29",5.25
"3230","2019-10-30",5.19
"3231","2019-10-31",5.11
"3232","2019-11-01",5.18
"3233","2019-11-04",5.24
"3234","2019-11-05",5.3
"3235","2019-11-06",5.37
"3236","2019-11-07",5.33
"3237","2019-11-08",5.36
"3238","2019-11-11",5.24
"3239","2019-11-12",5.28
"3240","2019-11-13",5.13
"3241","2019-11-14",4.98
"3242","2019-11-15",5.1
"3243","2019-11-18",5.1
"3244","2019-11-19",5.18
"3245","2019-11-20",5.15
"3246","2019-11-21",4.92
"3247","2019-11-22",4.92
"3248","2019-11-25",5.05
"3249","2019-11-26",4.98
"3250","2019-11-27",4.94
"3251","2019-11-29",4.86
"3252","2019-12-02",4.81
"3253","2019-12-03",4.78
"3254","2019-12-04",4.76
"3255","2019-12-05",4.71
"3256","2019-12-06",4.85
"3257","2019-12-09",4.83
"3258","2019-12-10",4.83
"3259","2019-12-11",4.84
"3260","2019-12-12",5
"3261","2019-12-13",4.73
"3262","2019-12-16",4.69
"3263","2019-12-17",4.74
"3264","2019-12-18",4.77
"3265","2019-12-19",4.91
"3266","2019-12-20",4.81
"3267","2019-12-23",4.9
"3268","2019-12-24",4.91
"3269","2019-12-26",4.95
"3270","2019-12-27",4.87
"3271","2019-12-30",4.78
"3272","2019-12-31",4.84
"3273","2020-01-02",4.7
"3274","2020-01-03",4.58
"3275","2020-01-06",4.56
"3276","2020-01-07",4.43
"3277","2020-01-08",4.39
"3278","2020-01-09",4.29
"3279","2020-01-10",4.21
"3280","2020-01-13",4.18
"3281","2020-01-14",4.18
"3282","2020-01-15",4.13
"3283","2020-01-16",4.22
"3284","2020-01-17",4.33
"3285","2020-01-21",4.22
"3286","2020-01-22",4.07
"3287","2020-01-23",3.93
"3288","2020-01-24",3.82
"3289","2020-01-27",3.82
"3290","2020-01-28",3.83
"3291","2020-01-29",3.96
"3292","2020-01-30",4.16
"3293","2020-01-31",4.21
"3294","2020-02-03",4.14
"3295","2020-02-04",4.29
"3296","2020-02-05",4.46
"3297","2020-02-06",4.42
"3298","2020-02-07",4.31
"3299","2020-02-10",4.39
"3300","2020-02-11",4.42
"3301","2020-02-12",5.02
"3302","2020-02-13",5.15
"3303","2020-02-14",4.81
"3304","2020-02-18",4.75
"3305","2020-02-19",4.88
"3306","2020-02-20",5.1
"3307","2020-02-21",5.07
"3308","2020-02-24",4.82
"3309","2020-02-25",4.59
"3310","2020-02-26",4.45
"3311","2020-02-27",4.17
"3312","2020-02-28",4.06
"3313","2020-03-02",4.18
"3314","2020-03-03",4.06
"3315","2020-03-04",4.17
"3316","2020-03-05",3.95
"3317","2020-03-06",3.79
"3318","2020-03-09",3.27
"3319","2020-03-10",3.35
"3320","2020-03-11",2.87
"3321","2020-03-12",2.53
"3322","2020-03-13",3.33
"3323","2020-03-16",2.46
"3324","2020-03-17",2.42
"3325","2020-03-18",2.04
"3326","2020-03-19",2.41
"3327","2020-03-20",2.49
"3328","2020-03-23",2.38
"3329","2020-03-24",2.53
"3330","2020-03-25",2.5
"3331","2020-03-26",2.61
"3332","2020-03-27",2.5
"3333","2020-03-30",2.44
"3334","2020-03-31",2.33
"3335","2020-04-01",2.27
"3336","2020-04-02",2.32
"3337","2020-04-03",2.27
"3338","2020-04-06",2.31
"3339","2020-04-07",2.61
"3340","2020-04-08",2.74
"3341","2020-04-09",2.8
"3342","2020-04-13",2.63
"3343","2020-04-14",2.7
"3344","2020-04-15",2.61
"3345","2020-04-16",2.5
"3346","2020-04-17",2.78
"3347","2020-04-20",2.77
"3348","2020-04-21",2.81
"3349","2020-04-22",2.86
"3350","2020-04-23",2.88
"3351","2020-04-24",2.93
"3352","2020-04-27",3.06
"3353","2020-04-28",2.94
"3354","2020-04-29",3.22
"3355","2020-04-30",3.24
"3356","2020-05-01",3.05
"3357","2020-05-04",3.01
"3358","2020-05-05",2.91
"3359","2020-05-06",2.91
"3360","2020-05-07",2.98
"3361","2020-05-08",3.08
"3362","2020-05-11",2.98
"3363","2020-05-12",2.79
"3364","2020-05-13",2.63
"3365","2020-05-14",2.64
"3366","2020-05-15",2.6
"3367","2020-05-18",2.87
"3368","2020-05-19",2.81
"3369","2020-05-20",2.84
"3370","2020-05-21",2.85
"3371","2020-05-22",2.78
"3372","2020-05-26",2.85
"3373","2020-05-27",3.06
"3374","2020-05-28",2.88
"3375","2020-05-29",2.99
"3376","2020-06-01",3.1
"3377","2020-06-02",3.4
"3378","2020-06-03",3.52
"3379","2020-06-04",3.54
"3380","2020-06-05",3.66
"3381","2020-06-08",3.77
"3382","2020-06-09",3.7
"3383","2020-06-10",3.75
"3384","2020-06-11",3.1
"3385","2020-06-12",3.43
"3386","2020-06-15",3.49
"3387","2020-06-16",3.73
"3388","2020-06-17",3.62
"3389","2020-06-18",3.67
"3390","2020-06-19",3.61
"3391","2020-06-22",3.38
"3392","2020-06-23",3.44
"3393","2020-06-24",3.29
"3394","2020-06-25",3.38
"3395","2020-06-26",3.19
"3396","2020-06-29",3.39
"3397","2020-06-30",3.47
"3398","2020-07-01",3.44
"3399","2020-07-02",3.43
"3400","2020-07-06",3.84
"3401","2020-07-07",3.74
"3402","2020-07-08",3.65
"3403","2020-07-09",3.4
"3404","2020-07-10",3.48
"3405","2020-07-13",3.42
"3406","2020-07-14",3.36
"3407","2020-07-15",3.74
"3408","2020-07-16",3.73
"3409","2020-07-17",3.71
"3410","2020-07-20",3.56
"3411","2020-07-21",3.6
"3412","2020-07-22",3.71
"3413","2020-07-23",3.67
"3414","2020-07-24",3.59
"3415","2020-07-27",3.6
"3416","2020-07-28",3.48
"3417","2020-07-29",3.56
"3418","2020-07-30",3.55
"3419","2020-07-31",3.6
"3420","2020-08-03",3.47
"3421","2020-08-04",3.49
"3422","2020-08-05",3.74
"3423","2020-08-06",3.82
"3424","2020-08-07",4.29
"3425","2020-08-10",4.27
"3426","2020-08-11",4.24
"3427","2020-08-12",4.1
"3428","2020-08-13",3.99
"3429","2020-08-14",3.92
"3430","2020-08-17",3.8
"3431","2020-08-18",3.87
"3432","2020-08-19",3.87
"3433","2020-08-20",3.78
"3434","2020-08-21",3.74
"3435","2020-08-24",3.87
"3436","2020-08-25",3.85
"3437","2020-08-26",3.78
"3438","2020-08-27",3.76
"3439","2020-08-28",3.87
"3440","2020-08-31",3.74
"3441","2020-09-01",3.76
"3442","2020-09-02",3.77
"3443","2020-09-03",3.67
"3444","2020-09-04",3.64
"3445","2020-09-08",3.58
"3446","2020-09-09",3.53
"3447","2020-09-10",3.37
"3448","2020-09-11",3.27
"3449","2020-09-14",3.26
"3450","2020-09-15",3.2
"3451","2020-09-16",3.38
"3452","2020-09-17",3.38
"3453","2020-09-18",3.43
"3454","2020-09-21",3.25
"3455","2020-09-22",3.19
"3456","2020-09-23",3.09
"3457","2020-09-24",3.12
"3458","2020-09-25",3.14
"3459","2020-09-28",3.24
"3460","2020-09-29",3.24
"3461","2020-09-30",3.2
"3462","2020-10-01",3.25
"3463","2020-10-02",3.31
"3464","2020-10-05",3.46
"3465","2020-10-06",3.66
"3466","2020-10-07",3.74
"3467","2020-10-08",3.99
"3468","2020-10-09",3.97
"3469","2020-10-12",4
"3470","2020-10-13",3.97
"3471","2020-10-14",3.81
"3472","2020-10-15",4.02
"3473","2020-10-16",4.16
"3474","2020-10-19",3.96
"3475","2020-10-20",3.94
"3476","2020-10-21",3.75
"3477","2020-10-22",3.9
"3478","2020-10-23",3.96
"3479","2020-10-26",3.84
"3480","2020-10-27",3.7
"3481","2020-10-28",3.52
"3482","2020-10-29",3.59
"3483","2020-10-30",3.64
"3484","2020-11-02",3.69
"3485","2020-11-03",3.83
"3486","2020-11-04",3.77
"3487","2020-11-05",3.86
"3488","2020-11-06",3.77
"3489","2020-11-09",4.07
"3490","2020-11-10",4.02
"3491","2020-11-11",3.78
"3492","2020-11-12",3.68
"3493","2020-11-13",3.9
"3494","2020-11-16",4.09
"3495","2020-11-17",4.18
"3496","2020-11-18",4.24
"3497","2020-11-19",4
"3498","2020-11-20",4.24
"3499","2020-11-23",4.19
"3500","2020-11-24",4.26
"3501","2020-11-25",4.25
"3502","2020-11-27",4.37
