"","date","BSTC"
"142","2007-07-26",4.65
"143","2007-07-27",4.65
"144","2007-07-30",4.6
"145","2007-07-31",4.65
"146","2007-08-01",4.65
"147","2007-08-02",4.72
"148","2007-08-03",4.95
"149","2007-08-06",4.75
"150","2007-08-07",5.2
"151","2007-08-08",5.1
"152","2007-08-09",5
"153","2007-08-10",5
"154","2007-08-13",5
"155","2007-08-14",5
"156","2007-08-15",5
"157","2007-08-16",5.25
"158","2007-08-17",5.25
"159","2007-08-20",4.8
"160","2007-08-21",4.8
"161","2007-08-22",4.8
"162","2007-08-23",4.8
"163","2007-08-24",5.5
"164","2007-08-27",5.35
"165","2007-08-28",5.35
"166","2007-08-29",5.35
"167","2007-08-30",5
"168","2007-08-31",5
"169","2007-09-04",5
"170","2007-09-05",5.3
"171","2007-09-06",5.15
"172","2007-09-07",5.3
"173","2007-09-10",5.5
"174","2007-09-11",5.4
"175","2007-09-12",5.4
"176","2007-09-13",5.5
"177","2007-09-14",5.5
"178","2007-09-17",5.4
"179","2007-09-18",5.75
"180","2007-09-19",5.75
"181","2007-09-20",5.8
"182","2007-09-21",5.8
"183","2007-09-24",5.8
"184","2007-09-25",5.8
"185","2007-09-26",6
"186","2007-09-27",6
"187","2007-09-28",5.8
"188","2007-10-01",5.8
"189","2007-10-02",6
"190","2007-10-03",6.05
"191","2007-10-04",6.05
"192","2007-10-05",6
"193","2007-10-08",6
"194","2007-10-09",6.1
"195","2007-10-10",6
"196","2007-10-11",6
"197","2007-10-12",6
"198","2007-10-15",6
"199","2007-10-16",6
"200","2007-10-17",6
"201","2007-10-18",6.05
"202","2007-10-19",6
"203","2007-10-22",5.51
"204","2007-10-23",5.5
"205","2007-10-24",5.5
"206","2007-10-25",5.6
"207","2007-10-26",6
"208","2007-10-29",6.15
"209","2007-10-30",6.2
"210","2007-10-31",6.2
"211","2007-11-01",6.2
"212","2007-11-02",6.45
"213","2007-11-05",6.45
"214","2007-11-06",6.45
"215","2007-11-07",6.5
"216","2007-11-08",6.95
"217","2007-11-09",6.51
"218","2007-11-12",7
"219","2007-11-13",6.8
"220","2007-11-14",6.8
"221","2007-11-15",7
"222","2007-11-16",7.15
"223","2007-11-19",7
"224","2007-11-20",7
"225","2007-11-21",7.5
"226","2007-11-23",7.48
"227","2007-11-26",7.5
"228","2007-11-27",7.5
"229","2007-11-28",7.75
"230","2007-11-29",7.5
"231","2007-11-30",7.5
"232","2007-12-03",8.25
"233","2007-12-04",9.5
"234","2007-12-05",9.12
"235","2007-12-06",9.05
"236","2007-12-07",9.3
"237","2007-12-10",9.01
"238","2007-12-11",9
"239","2007-12-12",9.01
"240","2007-12-13",9
"241","2007-12-14",9
"242","2007-12-17",9.25
"243","2007-12-18",9.5
"244","2007-12-19",9.75
"245","2007-12-20",10
"246","2007-12-21",10.25
"247","2007-12-24",10.01
"248","2007-12-26",10.01
"249","2007-12-27",10.01
"250","2007-12-28",10
"251","2007-12-31",10
"252","2008-01-02",9.98
"253","2008-01-03",10
"254","2008-01-04",9.75
"255","2008-01-07",9.75
"256","2008-01-08",10.1
"257","2008-01-09",10.1
"258","2008-01-10",10
"259","2008-01-11",9.97
"260","2008-01-14",9.5
"261","2008-01-15",10.5
"262","2008-01-16",14.5
"263","2008-01-17",14.9
"264","2008-01-18",14.4
"265","2008-01-22",12
"266","2008-01-23",11.5
"267","2008-01-24",11.6
"268","2008-01-25",10.5
"269","2008-01-28",11.98
"270","2008-01-29",12.75
"271","2008-01-30",12.75
"272","2008-01-31",12.75
"273","2008-02-01",13
"274","2008-02-04",12.25
"275","2008-02-05",12.5
"276","2008-02-06",12.5
"277","2008-02-07",12
"278","2008-02-08",12
"279","2008-02-11",12
"280","2008-02-12",12
"281","2008-02-13",12.5
"282","2008-02-14",12.3
"283","2008-02-15",12.1
"284","2008-02-19",12.15
"285","2008-02-20",12.25
"286","2008-02-21",13
"287","2008-02-22",13.25
"288","2008-02-25",13.2
"289","2008-02-26",13
"290","2008-02-27",13
"291","2008-02-28",13
"292","2008-02-29",13.24
"293","2008-03-03",13.24
"294","2008-03-04",13.25
"295","2008-03-05",13.15
"296","2008-03-06",12.5
"297","2008-03-07",11.75
"298","2008-03-10",12
"299","2008-03-11",12
"300","2008-03-12",12
"301","2008-03-13",12
"302","2008-03-14",11.75
"303","2008-03-17",11.9
"304","2008-03-18",9.5
"305","2008-03-19",10.1
"306","2008-03-20",11.6
"307","2008-03-24",11.9
"308","2008-03-25",11.9
"309","2008-03-26",10.01
"310","2008-03-27",10
"311","2008-03-28",11
"312","2008-03-31",12
"313","2008-04-01",12
"314","2008-04-02",11
"315","2008-04-03",12
"316","2008-04-04",12.25
"317","2008-04-07",12
"318","2008-04-08",12
"319","2008-04-09",11
"320","2008-04-10",12
"321","2008-04-11",12.25
"322","2008-04-14",11.5
"323","2008-04-15",11.25
"324","2008-04-16",11.5
"325","2008-04-17",11
"326","2008-04-18",11.5
"327","2008-04-21",11.75
"328","2008-04-22",11.49
"329","2008-04-23",11.9
"330","2008-04-24",12.5
"331","2008-04-25",11.5
"332","2008-04-28",11.5
"333","2008-04-29",12
"334","2008-04-30",11.75
"335","2008-05-01",12.6
"336","2008-05-02",12.75
"337","2008-05-05",12.75
"338","2008-05-06",12
"339","2008-05-07",12
"340","2008-05-08",12
"341","2008-05-09",12
"342","2008-05-12",12
"343","2008-05-13",12.5
"344","2008-05-14",12
"345","2008-05-15",12
"346","2008-05-16",12.5
"347","2008-05-19",12.15
"348","2008-05-20",12
"349","2008-05-21",12.75
"350","2008-05-22",12.25
"351","2008-05-23",12.24
"352","2008-05-27",12.25
"353","2008-05-28",12.2
"354","2008-05-29",12.2
"355","2008-05-30",12
"356","2008-06-02",11.75
"357","2008-06-03",12.25
"358","2008-06-04",12.55
"359","2008-06-05",12.5
"360","2008-06-06",13
"361","2008-06-09",13.6
"362","2008-06-10",13.6
"363","2008-06-11",15
"364","2008-06-12",19
"365","2008-06-13",18.549999
"366","2008-06-16",18
"367","2008-06-17",18
"368","2008-06-18",18
"369","2008-06-19",18
"370","2008-06-20",18
"371","2008-06-23",18
"372","2008-06-24",17.700001
"373","2008-06-25",17
"374","2008-06-26",18
"375","2008-06-27",18
"376","2008-06-30",16.25
"377","2008-07-01",18
"378","2008-07-02",19
"379","2008-07-03",20
"380","2008-07-07",21
"381","2008-07-08",20.5
"382","2008-07-09",20
"383","2008-07-10",20
"384","2008-07-11",20
"385","2008-07-14",20
"386","2008-07-15",20
"387","2008-07-16",20.200001
"388","2008-07-17",20
"389","2008-07-18",20.48
"390","2008-07-21",21
"391","2008-07-22",22
"392","2008-07-23",21.5
"393","2008-07-24",21
"394","2008-07-25",21.25
"395","2008-07-28",21.25
"396","2008-07-29",21
"397","2008-07-30",21
"398","2008-07-31",21
"399","2008-08-01",21
"400","2008-08-04",21
"401","2008-08-05",21
"402","2008-08-06",21
"403","2008-08-07",21
"404","2008-08-08",21
"405","2008-08-11",21
"406","2008-08-12",22.5
"407","2008-08-13",22
"408","2008-08-14",21
"409","2008-08-15",22
"410","2008-08-18",21
"411","2008-08-19",21.25
"412","2008-08-20",21.25
"413","2008-08-21",21
"414","2008-08-22",21
"415","2008-08-25",20.25
"416","2008-08-26",20.25
"417","2008-08-27",20
"418","2008-08-28",20
"419","2008-08-29",20.5
"420","2008-09-02",20
"421","2008-09-03",20
"422","2008-09-04",20
"423","2008-09-05",20
"424","2008-09-08",20
"425","2008-09-09",20
"426","2008-09-10",20
"427","2008-09-11",20
"428","2008-09-12",19
"429","2008-09-15",20
"430","2008-09-16",19
"431","2008-09-17",18
"432","2008-09-18",18
"433","2008-09-19",18
"434","2008-09-22",19
"435","2008-09-23",19
"436","2008-09-24",19
"437","2008-09-25",19
"438","2008-09-26",19
"439","2008-09-29",17
"440","2008-09-30",19
"441","2008-10-01",19
"442","2008-10-02",19
"443","2008-10-03",17.9
"444","2008-10-06",16.950001
"445","2008-10-07",16.25
"446","2008-10-08",16.25
"447","2008-10-09",16
"448","2008-10-10",14.1
"449","2008-10-13",15
"450","2008-10-14",15
"451","2008-10-15",14.75
"452","2008-10-16",14.75
"453","2008-10-17",14.75
"454","2008-10-20",15
"455","2008-10-21",14
"456","2008-10-22",14
"457","2008-10-23",14
"458","2008-10-24",12.75
"459","2008-10-27",12.5
"460","2008-10-28",12.5
"461","2008-10-29",11.75
"462","2008-10-30",14
"463","2008-10-31",13
"464","2008-11-03",15
"465","2008-11-04",15
"466","2008-11-05",16
"467","2008-11-06",16
"468","2008-11-07",15.5
"469","2008-11-10",15.5
"470","2008-11-11",15.5
"471","2008-11-12",15.5
"472","2008-11-13",17.75
"473","2008-11-14",17
"474","2008-11-17",16
"475","2008-11-18",14.75
"476","2008-11-19",14.8
"477","2008-11-20",14.8
"478","2008-11-21",14.8
"479","2008-11-24",15
"480","2008-11-25",16
"481","2008-11-26",16
"482","2008-11-28",16.5
"483","2008-12-01",16.23
"484","2008-12-02",16.75
"485","2008-12-03",16.700001
"486","2008-12-04",17
"487","2008-12-05",17
"488","2008-12-08",17
"489","2008-12-09",17
"490","2008-12-10",17
"491","2008-12-11",17
"492","2008-12-12",17
"493","2008-12-15",17
"494","2008-12-16",17
"495","2008-12-17",16.950001
"496","2008-12-18",20
"497","2008-12-19",20.25
"498","2008-12-22",21
"499","2008-12-23",22
"500","2008-12-24",22
"501","2008-12-26",22
"502","2008-12-29",22
"503","2008-12-30",22
"504","2008-12-31",21.4
"505","2009-01-02",21.5
"506","2009-01-05",20
"507","2009-01-06",20
"508","2009-01-07",20
"509","2009-01-08",20.799999
"510","2009-01-09",20.75
"511","2009-01-12",21.25
"512","2009-01-13",20.799999
"513","2009-01-14",20.6
"514","2009-01-15",20.6
"515","2009-01-16",21
"516","2009-01-20",21
"517","2009-01-21",20.5
"518","2009-01-22",19.75
"519","2009-01-23",19.1
"520","2009-01-26",20
"521","2009-01-27",20
"522","2009-01-28",20
"523","2009-01-29",20
"524","2009-01-30",20.25
"525","2009-02-02",19
"526","2009-02-03",19.75
"527","2009-02-04",19.75
"528","2009-02-05",20.43
"529","2009-02-06",20
"530","2009-02-09",20.110001
"531","2009-02-10",19.75
"532","2009-02-11",19.75
"533","2009-02-12",19.75
"534","2009-02-13",19.959999
"535","2009-02-17",19.959999
"536","2009-02-18",19.959999
"537","2009-02-19",19.959999
"538","2009-02-20",19.959999
"539","2009-02-23",19.959999
"540","2009-02-24",19
"541","2009-02-25",18.75
"542","2009-02-26",19
"543","2009-02-27",20
"544","2009-03-02",19
"545","2009-03-03",19
"546","2009-03-04",19
"547","2009-03-05",19
"548","2009-03-06",19
"549","2009-03-09",17.5
"550","2009-03-10",19.27
"551","2009-03-11",18.75
"552","2009-03-12",18.75
"553","2009-03-13",20
"554","2009-03-16",18.559999
"555","2009-03-17",20
"556","2009-03-18",20
"557","2009-03-19",20
"558","2009-03-20",20
"559","2009-03-23",20
"560","2009-03-24",20
"561","2009-03-25",20
"562","2009-03-26",20
"563","2009-03-27",20
"564","2009-03-30",20
"565","2009-03-31",20.5
"566","2009-04-01",19
"567","2009-04-02",19
"568","2009-04-03",19.25
"569","2009-04-06",18.209999
"570","2009-04-07",18.209999
"571","2009-04-08",18.09
"572","2009-04-09",19
"573","2009-04-13",20
"574","2009-04-14",19.25
"575","2009-04-15",19.25
"576","2009-04-16",19.25
"577","2009-04-17",19.25
"578","2009-04-20",19.25
"579","2009-04-21",19
"580","2009-04-22",19
"581","2009-04-23",19
"582","2009-04-24",19.700001
"583","2009-04-27",19.4
"584","2009-04-28",19.5
"585","2009-04-29",20
"586","2009-04-30",19.5
"587","2009-05-01",19.5
"588","2009-05-04",19.5
"589","2009-05-05",19
"590","2009-05-06",19
"591","2009-05-07",19.5
"592","2009-05-08",19
"593","2009-05-11",18.99
"594","2009-05-12",18.73
"595","2009-05-13",18.08
"596","2009-05-14",18.059999
"597","2009-05-15",18.75
"598","2009-05-18",19
"599","2009-05-19",19
"600","2009-05-20",19.040001
"601","2009-05-21",19.299999
"602","2009-05-22",19.6
"603","2009-05-26",19.4
"604","2009-05-27",19.25
"605","2009-05-28",19.25
"606","2009-05-29",19
"607","2009-06-01",18.860001
"608","2009-06-02",18.809999
"609","2009-06-03",18.99
"610","2009-06-04",18.5
"611","2009-06-05",19
"612","2009-06-08",19.92
"613","2009-06-09",20
"614","2009-06-10",19.5
"615","2009-06-11",19.93
"616","2009-06-12",19.9
"617","2009-06-15",19.91
"618","2009-06-16",20
"619","2009-06-17",20.1
"620","2009-06-18",20.040001
"621","2009-06-19",20
"622","2009-06-22",20.15
"623","2009-06-23",20.209999
"624","2009-06-24",20.25
"625","2009-06-25",20.950001
"626","2009-06-26",23.66
"627","2009-06-29",24.98
"628","2009-06-30",23.83
"629","2009-07-01",24.530001
"630","2009-07-02",23.67
"631","2009-07-06",23.98
"632","2009-07-07",23.969999
"633","2009-07-08",23.91
"634","2009-07-09",23.860001
"635","2009-07-10",24.049999
"636","2009-07-13",23.860001
"637","2009-07-14",24.15
"638","2009-07-15",24.389999
"639","2009-07-16",24.440001
"640","2009-07-17",24.08
"641","2009-07-20",24.1
"642","2009-07-21",24.32
"643","2009-07-22",25
"644","2009-07-23",25.57
"645","2009-07-24",26.35
"646","2009-07-27",25.6
"647","2009-07-28",25.6
"648","2009-07-29",25.870001
"649","2009-07-30",25.9
"650","2009-07-31",25.790001
"651","2009-08-03",26.82
"652","2009-08-04",26.809999
"653","2009-08-05",27.5
"654","2009-08-06",27.799999
"655","2009-08-07",27.74
"656","2009-08-10",27.5
"657","2009-08-11",26.700001
"658","2009-08-12",27.35
"659","2009-08-13",26.860001
"660","2009-08-14",25.950001
"661","2009-08-17",26
"662","2009-08-18",26.559999
"663","2009-08-19",26.34
"664","2009-08-20",26.16
"665","2009-08-21",26.209999
"666","2009-08-24",26.16
"667","2009-08-25",26.26
"668","2009-08-26",26.129999
"669","2009-08-27",26.24
"670","2009-08-28",25.969999
"671","2009-08-31",25.98
"672","2009-09-01",25.77
"673","2009-09-02",26.25
"674","2009-09-03",26.1
"675","2009-09-04",26.209999
"676","2009-09-08",26.43
"677","2009-09-09",26.110001
"678","2009-09-10",25.99
"679","2009-09-11",25.18
"680","2009-09-14",28.700001
"681","2009-09-15",28.549999
"682","2009-09-16",28.549999
"683","2009-09-17",29.77
"684","2009-09-18",31.4
"685","2009-09-21",31
"686","2009-09-22",30.790001
"687","2009-09-23",30.75
"688","2009-09-24",30.610001
"689","2009-09-25",31.58
"690","2009-09-28",32.049999
"691","2009-09-29",31.58
"692","2009-09-30",32.009998
"693","2009-10-01",31.610001
"694","2009-10-02",32.279999
"695","2009-10-05",32.650002
"696","2009-10-06",32
"697","2009-10-07",32.099998
"698","2009-10-08",31.84
"699","2009-10-09",32.549999
"700","2009-10-12",32.599998
"701","2009-10-13",33
"702","2009-10-14",32.970001
"703","2009-10-15",32.380001
"704","2009-10-16",32.16
"705","2009-10-19",32.549999
"706","2009-10-20",32.02
"707","2009-10-21",31.639999
"708","2009-10-22",31.68
"709","2009-10-23",31.35
"710","2009-10-26",30.58
"711","2009-10-27",30.360001
"712","2009-10-28",29.469999
"713","2009-10-29",30.040001
"714","2009-10-30",30.5
"715","2009-11-02",29.75
"716","2009-11-03",29.530001
"717","2009-11-04",29.209999
"718","2009-11-05",30.41
"719","2009-11-06",30.870001
"720","2009-11-09",31.200001
"721","2009-11-10",30.26
"722","2009-11-11",30.459999
"723","2009-11-12",30.74
"724","2009-11-13",30.65
"725","2009-11-16",31.690001
"726","2009-11-17",31.950001
"727","2009-11-18",32.27
"728","2009-11-19",31.219999
"729","2009-11-20",30.780001
"730","2009-11-23",30.52
"731","2009-11-24",30.459999
"732","2009-11-25",31.08
"733","2009-11-27",30.24
"734","2009-11-30",29.209999
"735","2009-12-01",29.68
"736","2009-12-02",30.09
"737","2009-12-03",29.209999
"738","2009-12-04",30.17
"739","2009-12-07",30.290001
"740","2009-12-08",30.280001
"741","2009-12-09",30.540001
"742","2009-12-10",30.290001
"743","2009-12-11",29.99
"744","2009-12-14",30.379999
"745","2009-12-15",29.9
"746","2009-12-16",28.700001
"747","2009-12-17",28.379999
"748","2009-12-18",28.5
"749","2009-12-21",28.5
"750","2009-12-22",28.26
"751","2009-12-23",28.01
"752","2009-12-24",28.440001
"753","2009-12-28",27.860001
"754","2009-12-29",27.969999
"755","2009-12-30",28.360001
"756","2009-12-31",29.35
"757","2010-01-04",28.33
"758","2010-01-05",28.870001
"759","2010-01-06",28.48
"760","2010-01-07",27.85
"761","2010-01-08",27.91
"762","2010-01-11",28
"763","2010-01-12",27.870001
"764","2010-01-13",29.07
"765","2010-01-14",28.969999
"766","2010-01-15",27.75
"767","2010-01-19",27.790001
"768","2010-01-20",27.15
"769","2010-01-21",26.530001
"770","2010-01-22",27.08
"771","2010-01-25",27.58
"772","2010-01-26",27.030001
"773","2010-01-27",27.15
"774","2010-01-28",27
"775","2010-01-29",27
"776","2010-02-01",27.139999
"777","2010-02-02",27
"778","2010-02-03",28.540001
"779","2010-02-04",28.35
"780","2010-02-05",28.09
"781","2010-02-08",28.129999
"782","2010-02-09",28.110001
"783","2010-02-10",28.309999
"784","2010-02-11",28.799999
"785","2010-02-12",29
"786","2010-02-16",28.92
"787","2010-02-17",29.379999
"788","2010-02-18",29.43
"789","2010-02-19",29.35
"790","2010-02-22",29.35
"791","2010-02-23",28.889999
"792","2010-02-24",29.290001
"793","2010-02-25",28.74
"794","2010-02-26",28.940001
"795","2010-03-01",29.389999
"796","2010-03-02",28.25
"797","2010-03-03",28.67
"798","2010-03-04",28.5
"799","2010-03-05",29.549999
"800","2010-03-08",29.51
"801","2010-03-09",29.57
"802","2010-03-10",29.98
"803","2010-03-11",29.83
"804","2010-03-12",28.870001
"805","2010-03-15",27.610001
"806","2010-03-16",29
"807","2010-03-17",29.08
"808","2010-03-18",28.799999
"809","2010-03-19",28.68
"810","2010-03-22",29.01
"811","2010-03-23",29.049999
"812","2010-03-24",28.92
"813","2010-03-25",28.93
"814","2010-03-26",28.969999
"815","2010-03-29",28.959999
"816","2010-03-30",28.65
"817","2010-03-31",27.75
"818","2010-04-01",28.26
"819","2010-04-05",28.93
"820","2010-04-06",29
"821","2010-04-07",28.85
"822","2010-04-08",28.73
"823","2010-04-09",29.030001
"824","2010-04-12",28.82
"825","2010-04-13",28.889999
"826","2010-04-14",29.969999
"827","2010-04-15",30.1
"828","2010-04-16",31.719999
"829","2010-04-19",31.209999
"830","2010-04-20",31.209999
"831","2010-04-21",31.309999
"832","2010-04-22",31.15
"833","2010-04-23",31.25
"834","2010-04-26",31.110001
"835","2010-04-27",31.200001
"836","2010-04-28",31.360001
"837","2010-04-29",31.309999
"838","2010-04-30",31.639999
"839","2010-05-03",31.459999
"840","2010-05-04",31.23
"841","2010-05-05",31.25
"842","2010-05-06",30
"843","2010-05-07",27.620001
"844","2010-05-10",28.32
"845","2010-05-11",28.5
"846","2010-05-12",28.799999
"847","2010-05-13",28.450001
"848","2010-05-14",27.959999
"849","2010-05-17",28.379999
"850","2010-05-18",27.75
"851","2010-05-19",27.620001
"852","2010-05-20",26.040001
"853","2010-05-21",26.26
"854","2010-05-24",26.5
"855","2010-05-25",25.83
"856","2010-05-26",26.01
"857","2010-05-27",24.379999
"858","2010-05-28",24.209999
"859","2010-06-01",24
"860","2010-06-02",24.51
"861","2010-06-03",24.219999
"862","2010-06-04",23.059999
"863","2010-06-07",22.9
"864","2010-06-08",21.379999
"865","2010-06-09",21.209999
"866","2010-06-10",21.25
"867","2010-06-11",21.25
"868","2010-06-14",21.549999
"869","2010-06-15",24.4
"870","2010-06-16",23.42
"871","2010-06-17",23.549999
"872","2010-06-18",23.309999
"873","2010-06-21",23
"874","2010-06-22",22.559999
"875","2010-06-23",21.629999
"876","2010-06-24",21.09
"877","2010-06-25",20.84
"878","2010-06-28",20.299999
"879","2010-06-29",19.02
"880","2010-06-30",19.879999
"881","2010-07-01",19.309999
"882","2010-07-02",19.08
"883","2010-07-06",18.799999
"884","2010-07-07",19
"885","2010-07-08",19.65
"886","2010-07-09",19.43
"887","2010-07-12",19.620001
"888","2010-07-13",19.549999
"889","2010-07-14",19.690001
"890","2010-07-15",20.02
"891","2010-07-16",19.83
"892","2010-07-19",19.4
"893","2010-07-20",20.83
"894","2010-07-21",20.41
"895","2010-07-22",21.02
"896","2010-07-23",22.25
"897","2010-07-26",22.870001
"898","2010-07-27",23.219999
"899","2010-07-28",23.08
"900","2010-07-29",23.559999
"901","2010-07-30",24.09
"902","2010-08-02",23.92
"903","2010-08-03",23.809999
"904","2010-08-04",24.030001
"905","2010-08-05",24.25
"906","2010-08-06",23.959999
"907","2010-08-09",24.32
"908","2010-08-10",23.93
"909","2010-08-11",23.49
"910","2010-08-12",24.200001
"911","2010-08-13",23.92
"912","2010-08-16",23.879999
"913","2010-08-17",24.27
"914","2010-08-18",24.73
"915","2010-08-19",24.110001
"916","2010-08-20",22.99
"917","2010-08-23",24.33
"918","2010-08-24",24.629999
"919","2010-08-25",25.07
"920","2010-08-26",24.9
"921","2010-08-27",25.459999
"922","2010-08-30",25.75
"923","2010-08-31",26.5
"924","2010-09-01",26.450001
"925","2010-09-02",25.6
"926","2010-09-03",25.110001
"927","2010-09-07",24.73
"928","2010-09-08",24.610001
"929","2010-09-09",23.51
"930","2010-09-10",23.799999
"931","2010-09-13",24.790001
"932","2010-09-14",24.48
"933","2010-09-15",24.690001
"934","2010-09-16",24.780001
"935","2010-09-17",26.24
"936","2010-09-20",26.440001
"937","2010-09-21",26.190001
"938","2010-09-22",26.309999
"939","2010-09-23",26.43
"940","2010-09-24",27.24
"941","2010-09-27",27.360001
"942","2010-09-28",27.23
"943","2010-09-29",27.299999
"944","2010-09-30",26.92
"945","2010-10-01",26.91
"946","2010-10-04",26.73
"947","2010-10-05",26.940001
"948","2010-10-06",27.040001
"949","2010-10-07",26.6
"950","2010-10-08",26.950001
"951","2010-10-11",26.9
"952","2010-10-12",26.969999
"953","2010-10-13",26.93
"954","2010-10-14",26.83
"955","2010-10-15",27.26
"956","2010-10-18",27.860001
"957","2010-10-19",27.1
"958","2010-10-20",27.290001
"959","2010-10-21",27.360001
"960","2010-10-22",27.42
"961","2010-10-25",27.27
"962","2010-10-26",27.66
"963","2010-10-27",27.73
"964","2010-10-28",27.48
"965","2010-10-29",27.5
"966","2010-11-01",26.700001
"967","2010-11-02",26.709999
"968","2010-11-03",26.83
"969","2010-11-04",25.68
"970","2010-11-05",24.440001
"971","2010-11-08",24.799999
"972","2010-11-09",24.360001
"973","2010-11-10",24.719999
"974","2010-11-11",24.5
"975","2010-11-12",23.389999
"976","2010-11-15",22.41
"977","2010-11-16",20.77
"978","2010-11-17",20.709999
"979","2010-11-18",23.469999
"980","2010-11-19",23.360001
"981","2010-11-22",23.48
"982","2010-11-23",22.860001
"983","2010-11-24",22.33
"984","2010-11-26",23.129999
"985","2010-11-29",22.370001
"986","2010-11-30",22.68
"987","2010-12-01",23.129999
"988","2010-12-02",22.84
"989","2010-12-03",22.99
"990","2010-12-06",22.99
"991","2010-12-07",23.219999
"992","2010-12-08",23.32
"993","2010-12-09",23.65
"994","2010-12-10",24.379999
"995","2010-12-13",24.219999
"996","2010-12-14",24
"997","2010-12-15",24.58
"998","2010-12-16",25.450001
"999","2010-12-17",25.559999
"1000","2010-12-20",25.5
"1001","2010-12-21",25.51
"1002","2010-12-22",25.4
"1003","2010-12-23",25.5
"1004","2010-12-27",25.68
"1005","2010-12-28",25.530001
"1006","2010-12-29",25.450001
"1007","2010-12-30",25.459999
"1008","2010-12-31",25.6
"1009","2011-01-03",25.33
"1010","2011-01-04",25.42
"1011","2011-01-05",25.459999
"1012","2011-01-06",25.74
"1013","2011-01-07",25.469999
"1014","2011-01-10",25.93
"1015","2011-01-11",25.969999
