"","date","GTS"
"91","2008-04-18",18.4
"92","2008-04-21",18.629999
"93","2008-04-22",19.209999
"94","2008-04-23",18.620001
"95","2008-04-24",18.9
"96","2008-04-25",19.190001
"97","2008-04-28",18.809999
"98","2008-04-29",18.57
"99","2008-04-30",18.24
"100","2008-05-01",18.25
"101","2008-05-02",18.280001
"102","2008-05-05",17.879999
"103","2008-05-06",17.290001
"104","2008-05-07",17.32
"105","2008-05-08",17.799999
"106","2008-05-09",18.07
"107","2008-05-12",17.860001
"108","2008-05-13",17.690001
"109","2008-05-14",18.559999
"110","2008-05-15",18.559999
"111","2008-05-16",18.5
"112","2008-05-19",18.02
"113","2008-05-20",18.389999
"114","2008-05-21",18.18
"115","2008-05-22",18.6
"116","2008-05-23",18.549999
"117","2008-05-27",18.98
"118","2008-05-28",18.950001
"119","2008-05-29",19.209999
"120","2008-05-30",18.92
"121","2008-06-02",18.639999
"122","2008-06-03",18.860001
"123","2008-06-04",19.43
"124","2008-06-05",19.799999
"125","2008-06-06",19.57
"126","2008-06-09",19.48
"127","2008-06-10",19.77
"128","2008-06-11",18.76
"129","2008-06-12",18.809999
"130","2008-06-13",19.139999
"131","2008-06-16",18.91
"132","2008-06-17",18.68
"133","2008-06-18",18.110001
"134","2008-06-19",17.26
"135","2008-06-20",17.66
"136","2008-06-23",17.190001
"137","2008-06-24",16.9
"138","2008-06-25",17
"139","2008-06-26",16.889999
"140","2008-06-27",17.309999
"141","2008-06-30",16.35
"142","2008-07-01",16.76
"143","2008-07-02",16.98
"144","2008-07-03",16.85
"145","2008-07-07",16.559999
"146","2008-07-08",16.68
"147","2008-07-09",16.440001
"148","2008-07-10",16.68
"149","2008-07-11",16.59
"150","2008-07-14",16.43
"151","2008-07-15",16.190001
"152","2008-07-16",16.49
"153","2008-07-17",16.610001
"154","2008-07-18",16.299999
"155","2008-07-21",16.75
"156","2008-07-22",17.49
"157","2008-07-23",17.469999
"158","2008-07-24",16.23
"159","2008-07-25",15.65
"160","2008-07-28",15.88
"161","2008-07-29",16.799999
"162","2008-07-30",16.49
"163","2008-07-31",15.87
"164","2008-08-01",15.89
"165","2008-08-04",15.91
"166","2008-08-05",16.940001
"167","2008-08-06",16.82
"168","2008-08-07",16.57
"169","2008-08-08",16.870001
"170","2008-08-11",17.219999
"171","2008-08-12",17.200001
"172","2008-08-13",17.15
"173","2008-08-14",17.65
"174","2008-08-15",17.530001
"175","2008-08-18",16.98
"176","2008-08-19",16.9
"177","2008-08-20",17.110001
"178","2008-08-21",17.1
"179","2008-08-22",17.4
"180","2008-08-25",16.870001
"181","2008-08-26",17
"182","2008-08-27",17.200001
"183","2008-08-28",17.82
"184","2008-08-29",17.360001
"185","2008-09-02",17.469999
"186","2008-09-03",17.629999
"187","2008-09-04",17.280001
"188","2008-09-05",16.99
"189","2008-09-08",17.26
"190","2008-09-09",16.6
"191","2008-09-10",17.129999
"192","2008-09-11",16.860001
"193","2008-09-12",16.51
"194","2008-09-15",15.93
"195","2008-09-16",16.440001
"196","2008-09-17",15.41
"197","2008-09-18",15.81
"198","2008-09-19",17.549999
"199","2008-09-22",16.870001
"200","2008-09-23",16.690001
"201","2008-09-24",15.92
"202","2008-09-25",15.94
"203","2008-09-26",16.58
"204","2008-09-29",15.45
"205","2008-09-30",16.290001
"206","2008-10-01",15.25
"207","2008-10-02",14.87
"208","2008-10-03",15.64
"209","2008-10-06",15.63
"210","2008-10-07",14.22
"211","2008-10-08",12.99
"212","2008-10-09",12.19
"213","2008-10-10",13.5
"214","2008-10-13",13.67
"215","2008-10-14",12.65
"216","2008-10-15",12.41
"217","2008-10-16",14.06
"218","2008-10-17",12.45
"219","2008-10-20",13.62
"220","2008-10-21",13.2
"221","2008-10-22",12.5
"222","2008-10-23",12.66
"223","2008-10-24",12.37
"224","2008-10-27",11.7
"225","2008-10-28",11.99
"226","2008-10-29",11.22
"227","2008-10-30",10.28
"228","2008-10-31",10.21
"229","2008-11-03",10.67
"230","2008-11-04",10.64
"231","2008-11-05",10.55
"232","2008-11-06",10.5
"233","2008-11-07",10.79
"234","2008-11-10",10.6
"235","2008-11-11",10.17
"236","2008-11-12",10
"237","2008-11-13",10.8
"238","2008-11-14",9.88
"239","2008-11-17",10.07
"240","2008-11-18",10.23
"241","2008-11-19",9.17
"242","2008-11-20",7.59
"243","2008-11-21",8.03
"244","2008-11-24",8.88
"245","2008-11-25",10.04
"246","2008-11-26",10.78
"247","2008-11-28",10.9
"248","2008-12-01",9
"249","2008-12-02",9.18
"250","2008-12-03",9.32
"251","2008-12-04",8.98
"252","2008-12-05",8.3
"253","2008-12-08",9.17
"254","2008-12-09",9.64
"255","2008-12-10",9.3
"256","2008-12-11",9.46
"257","2008-12-12",10.31
"258","2008-12-15",11.34
"259","2008-12-16",12.39
"260","2008-12-17",12.77
"261","2008-12-18",12.5
"262","2008-12-19",12.5
"263","2008-12-22",11.96
"264","2008-12-23",12.01
"265","2008-12-24",12.02
"266","2008-12-26",12.47
"267","2008-12-29",11.43
"268","2008-12-30",12.08
"269","2008-12-31",11.5
"270","2009-01-02",12.49
"271","2009-01-05",12.43
"272","2009-01-06",12.61
"273","2009-01-07",12.71
"274","2009-01-08",13.69
"275","2009-01-09",13.19
"276","2009-01-12",12.87
"277","2009-01-13",13.16
"278","2009-01-14",13.02
"279","2009-01-15",13.25
"280","2009-01-16",13.24
"281","2009-01-20",12.13
"282","2009-01-21",13.25
"283","2009-01-22",13.48
"284","2009-01-23",13.64
"285","2009-01-26",14.1
"286","2009-01-27",14.14
"287","2009-01-28",14.56
"288","2009-01-29",14.2
"289","2009-01-30",14.39
"290","2009-02-02",14.86
"291","2009-02-03",14.83
"292","2009-02-04",14.36
"293","2009-02-05",14.02
"294","2009-02-06",13.95
"295","2009-02-09",14.07
"296","2009-02-10",13.93
"297","2009-02-11",12.95
"298","2009-02-12",13.46
"299","2009-02-13",14.06
"300","2009-02-17",13.59
"301","2009-02-18",13.75
"302","2009-02-19",14.11
"303","2009-02-20",13.3
"304","2009-02-23",11.83
"305","2009-02-24",12.39
"306","2009-02-25",12.28
"307","2009-02-26",11.23
"308","2009-02-27",11.51
"309","2009-03-02",11.75
"310","2009-03-03",11.23
"311","2009-03-04",11.53
"312","2009-03-05",10.94
"313","2009-03-06",11.38
"314","2009-03-09",11.73
"315","2009-03-10",12.97
"316","2009-03-11",11.81
"317","2009-03-12",12.64
"318","2009-03-13",12.63
"319","2009-03-16",12.07
"320","2009-03-17",12.99
"321","2009-03-18",12.94
"322","2009-03-19",12.75
"323","2009-03-20",12.11
"324","2009-03-23",12.97
"325","2009-03-24",12.26
"326","2009-03-25",12.64
"327","2009-03-26",12.88
"328","2009-03-27",12.37
"329","2009-03-30",11.77
"330","2009-03-31",12.32
"331","2009-04-01",12.38
"332","2009-04-02",12.92
"333","2009-04-03",13
"334","2009-04-06",12.64
"335","2009-04-07",12.75
"336","2009-04-08",12.81
"337","2009-04-09",13.3
"338","2009-04-13",13.33
"339","2009-04-14",12.96
"340","2009-04-15",12.99
"341","2009-04-16",12.9
"342","2009-04-17",12.95
"343","2009-04-20",12.88
"344","2009-04-21",12.96
"345","2009-04-22",12.92
"346","2009-04-23",12.83
"347","2009-04-24",12.54
"348","2009-04-27",12.31
"349","2009-04-28",12.45
"350","2009-04-29",12.93
"351","2009-04-30",12.82
"352","2009-05-01",12.66
"353","2009-05-04",13.06
"354","2009-05-05",13.3
"355","2009-05-06",13.53
"356","2009-05-07",13.8
"357","2009-05-08",14.29
"358","2009-05-11",14.35
"359","2009-05-12",14.44
"360","2009-05-13",14.04
"361","2009-05-14",14.38
"362","2009-05-15",14.44
"363","2009-05-18",14.68
"364","2009-05-19",14.51
"365","2009-05-20",14.37
"366","2009-05-21",14.6
"367","2009-05-22",14.24
"368","2009-05-26",14.36
"369","2009-05-27",14.29
"370","2009-05-28",14.3
"371","2009-05-29",14.26
"372","2009-06-01",14.79
"373","2009-06-02",14.98
"374","2009-06-03",15.31
"375","2009-06-04",15.28
"376","2009-06-05",15.09
"377","2009-06-08",14.63
"378","2009-06-09",14
"379","2009-06-10",14.22
"380","2009-06-11",14.21
"381","2009-06-12",14.61
"382","2009-06-15",14.35
"383","2009-06-16",14.19
"384","2009-06-17",14.63
"385","2009-06-18",15.17
"386","2009-06-19",15.42
"387","2009-06-22",14.91
"388","2009-06-23",14.92
"389","2009-06-24",15.19
"390","2009-06-25",15.47
"391","2009-06-26",15.85
"392","2009-06-29",15.69
"393","2009-06-30",15.59
"394","2009-07-01",16.030001
"395","2009-07-02",15.86
"396","2009-07-06",16.040001
"397","2009-07-07",16
"398","2009-07-08",16.280001
"399","2009-07-09",16.040001
"400","2009-07-10",15.69
"401","2009-07-13",15.67
"402","2009-07-14",15.78
"403","2009-07-15",16.209999
"404","2009-07-16",16.27
"405","2009-07-17",15.96
"406","2009-07-20",16.6
"407","2009-07-21",16.6
"408","2009-07-22",16.299999
"409","2009-07-23",16.65
"410","2009-07-24",16.59
"411","2009-07-27",16.459999
"412","2009-07-28",17
"413","2009-07-29",17.02
"414","2009-07-30",17.26
"415","2009-07-31",17.09
"416","2009-08-03",17.16
"417","2009-08-04",17.15
"418","2009-08-05",17.23
"419","2009-08-06",16.59
"420","2009-08-07",17.02
"421","2009-08-10",17.370001
"422","2009-08-11",17.24
"423","2009-08-12",17.200001
"424","2009-08-13",17.209999
"425","2009-08-14",16.450001
"426","2009-08-17",16.709999
"427","2009-08-18",16.719999
"428","2009-08-19",16.559999
"429","2009-08-20",16.719999
"430","2009-08-21",18.129999
"431","2009-08-24",18.549999
"432","2009-08-25",18.66
"433","2009-08-26",18.870001
"434","2009-08-27",18.52
"435","2009-08-28",18.540001
"436","2009-08-31",18.540001
"437","2009-09-01",17
"438","2009-09-02",17.4
"439","2009-09-03",17.51
"440","2009-09-04",17.639999
"441","2009-09-08",17.66
"442","2009-09-09",17.57
"443","2009-09-10",17.93
"444","2009-09-11",17.700001
"445","2009-09-14",18.17
"446","2009-09-15",18.24
"447","2009-09-16",18.25
"448","2009-09-17",18.34
"449","2009-09-18",18.4
"450","2009-09-21",18.120001
"451","2009-09-22",18.08
"452","2009-09-23",17.940001
"453","2009-09-24",17.309999
"454","2009-09-25",16.98
"455","2009-09-28",17.629999
"456","2009-09-29",17.48
"457","2009-09-30",16.77
"458","2009-10-01",16.309999
"459","2009-10-02",16.66
"460","2009-10-05",16.76
"461","2009-10-06",16.530001
"462","2009-10-07",16.98
"463","2009-10-08",17.01
"464","2009-10-09",17
"465","2009-10-12",16.52
"466","2009-10-13",16.549999
"467","2009-10-14",17.09
"468","2009-10-15",17.23
"469","2009-10-16",17.25
"470","2009-10-19",17.26
"471","2009-10-20",17.02
"472","2009-10-21",16.93
"473","2009-10-22",17.540001
"474","2009-10-23",17.299999
"475","2009-10-26",16.959999
"476","2009-10-27",17.02
"477","2009-10-28",16.67
"478","2009-10-29",16.82
"479","2009-10-30",16.700001
"480","2009-11-02",16.92
"481","2009-11-03",15.98
"482","2009-11-04",14.76
"483","2009-11-05",16.030001
"484","2009-11-06",16.219999
"485","2009-11-09",16.540001
"486","2009-11-10",16.32
"487","2009-11-11",16.620001
"488","2009-11-12",15.79
"489","2009-11-13",16.049999
"490","2009-11-16",16.540001
"491","2009-11-17",16.540001
"492","2009-11-18",16.32
"493","2009-11-19",16.42
"494","2009-11-20",16.379999
"495","2009-11-23",16.639999
"496","2009-11-24",16.719999
"497","2009-11-25",16.65
"498","2009-11-27",16.15
"499","2009-11-30",16.059999
"500","2009-12-01",16.450001
"501","2009-12-02",16.16
"502","2009-12-03",16.049999
"503","2009-12-04",16.049999
"504","2009-12-07",16.16
"505","2009-12-08",15.81
"506","2009-12-09",16.219999
"507","2009-12-10",16.23
"508","2009-12-11",16.219999
"509","2009-12-14",16.43
"510","2009-12-15",16.4
"511","2009-12-16",16.5
"512","2009-12-17",16.530001
"513","2009-12-18",16.959999
"514","2009-12-21",16.65
"515","2009-12-22",17.040001
"516","2009-12-23",17.73
"517","2009-12-24",17.84
"518","2009-12-28",17.43
"519","2009-12-29",17.57
"520","2009-12-30",17.530001
"521","2009-12-31",17.6
"522","2010-01-04",17.610001
"523","2010-01-05",17.41
"524","2010-01-06",17.57
"525","2010-01-07",17.940001
"526","2010-01-08",17.790001
"527","2010-01-11",17.52
"528","2010-01-12",17.209999
"529","2010-01-13",17.27
"530","2010-01-14",17.5
"531","2010-01-15",17.59
"532","2010-01-19",17.629999
"533","2010-01-20",17.32
"534","2010-01-21",17.299999
"535","2010-01-22",17.309999
"536","2010-01-25",17.200001
"537","2010-01-26",16.85
"538","2010-01-27",16.790001
"539","2010-01-28",16.77
"540","2010-01-29",16.59
"541","2010-02-01",16.559999
"542","2010-02-02",16.75
"543","2010-02-03",16.709999
"544","2010-02-04",16.469999
"545","2010-02-05",15.99
"546","2010-02-08",15.97
"547","2010-02-09",16.459999
"548","2010-02-10",16.870001
"549","2010-02-11",17
"550","2010-02-12",17.34
"551","2010-02-16",17.35
"552","2010-02-17",17.43
"553","2010-02-18",17.49
"554","2010-02-19",17.540001
"555","2010-02-22",17.6
"556","2010-02-23",17.549999
"557","2010-02-24",17.360001
"558","2010-02-25",17.33
"559","2010-02-26",17.33
"560","2010-03-01",17.34
"561","2010-03-02",17.629999
"562","2010-03-03",17.75
"563","2010-03-04",17.73
"564","2010-03-05",18
"565","2010-03-08",17.92
"566","2010-03-09",17.85
"567","2010-03-10",17.82
"568","2010-03-11",17.99
"569","2010-03-12",18.01
"570","2010-03-15",18.059999
"571","2010-03-16",18.120001
"572","2010-03-17",17.969999
"573","2010-03-18",18.040001
"574","2010-03-19",18.4
"575","2010-03-22",18.450001
"576","2010-03-23",18.389999
"577","2010-03-24",18.17
"578","2010-03-25",17.860001
"579","2010-03-26",17.690001
"580","2010-03-29",17.790001
"581","2010-03-30",17.950001
"582","2010-03-31",17.75
"583","2010-04-01",17.959999
"584","2010-04-05",18.190001
"585","2010-04-06",18.299999
"586","2010-04-07",18.33
"587","2010-04-08",18.35
"588","2010-04-09",18.120001
"589","2010-04-12",18.200001
"590","2010-04-13",18.219999
"591","2010-04-14",18.280001
"592","2010-04-15",18.34
"593","2010-04-16",18.34
"594","2010-04-19",18.42
"595","2010-04-20",18.690001
"596","2010-04-21",18.549999
"597","2010-04-22",18.629999
"598","2010-04-23",18.709999
"599","2010-04-26",18.540001
"600","2010-04-27",18.379999
"601","2010-04-28",18.24
"602","2010-04-29",18.620001
"603","2010-04-30",18.200001
"604","2010-05-03",18.09
"605","2010-05-04",17.65
"606","2010-05-05",18.18
"607","2010-05-06",18.1
"608","2010-05-07",17.379999
"609","2010-05-10",17.959999
"610","2010-05-11",18.290001
"611","2010-05-12",18.66
"612","2010-05-13",18.18
"613","2010-05-14",17.879999
"614","2010-05-17",18.280001
"615","2010-05-18",18.059999
"616","2010-05-19",18.129999
"617","2010-05-20",17.76
"618","2010-05-21",18
"619","2010-05-24",17.75
"620","2010-05-25",17.879999
"621","2010-05-26",17.780001
"622","2010-05-27",18.620001
"623","2010-05-28",18.309999
"624","2010-06-01",17.77
"625","2010-06-02",18.030001
"626","2010-06-03",18.15
"627","2010-06-04",17.74
"628","2010-06-07",17.82
"629","2010-06-08",17.74
"630","2010-06-09",17.540001
"631","2010-06-10",18
"632","2010-06-11",18.15
"633","2010-06-14",18.690001
"634","2010-06-15",19.07
"635","2010-06-16",19.110001
"636","2010-06-17",19.469999
"637","2010-06-18",19.83
"638","2010-06-21",19.82
"639","2010-06-22",19.280001
"640","2010-06-23",19.450001
"641","2010-06-24",19.35
"642","2010-06-25",19.610001
"643","2010-06-28",19.370001
"644","2010-06-29",18.83
"645","2010-06-30",18.549999
"646","2010-07-01",18.52
"647","2010-07-02",18.639999
"648","2010-07-06",18.549999
"649","2010-07-07",18.9
"650","2010-07-08",19.690001
"651","2010-07-09",19.9
"652","2010-07-12",19.379999
"653","2010-07-13",20
"654","2010-07-14",20.23
"655","2010-07-15",20.860001
"656","2010-07-16",19.85
"657","2010-07-19",20.1
"658","2010-07-20",20.25
"659","2010-07-21",19.549999
"660","2010-07-22",20.190001
"661","2010-07-23",20.620001
"662","2010-07-26",20.950001
"663","2010-07-27",20.92
"664","2010-07-28",20.35
"665","2010-07-29",19.92
"666","2010-07-30",19.879999
"667","2010-08-02",20.23
"668","2010-08-03",20.219999
"669","2010-08-04",21.25
"670","2010-08-05",20.690001
"671","2010-08-06",20.75
"672","2010-08-09",20.67
"673","2010-08-10",20.43
"674","2010-08-11",19.379999
"675","2010-08-12",19.360001
"676","2010-08-13",19.200001
"677","2010-08-16",19.23
"678","2010-08-17",16.389999
"679","2010-08-18",16.43
"680","2010-08-19",15.99
"681","2010-08-20",16.08
"682","2010-08-23",16
"683","2010-08-24",15.85
"684","2010-08-25",15.96
"685","2010-08-26",15.95
"686","2010-08-27",16.370001
"687","2010-08-30",15.75
"688","2010-08-31",15.92
"689","2010-09-01",16.23
"690","2010-09-02",15.95
"691","2010-09-03",16.24
"692","2010-09-07",16.299999
"693","2010-09-08",16.389999
"694","2010-09-09",16.629999
"695","2010-09-10",16.85
"696","2010-09-13",16.85
"697","2010-09-14",16.049999
"698","2010-09-15",16.540001
"699","2010-09-16",16.139999
"700","2010-09-17",16.18
"701","2010-09-20",16.92
"702","2010-09-21",16.450001
"703","2010-09-22",16.15
"704","2010-09-23",15.75
"705","2010-09-24",16.370001
"706","2010-09-27",16.049999
"707","2010-09-28",15.89
"708","2010-09-29",16.549999
"709","2010-09-30",16.85
"710","2010-10-01",16.85
"711","2010-10-04",16.35
"712","2010-10-05",16.879999
"713","2010-10-06",16.709999
"714","2010-10-07",16.75
"715","2010-10-08",16.99
"716","2010-10-11",16.9
"717","2010-10-12",16.940001
"718","2010-10-13",17.190001
"719","2010-10-14",17.559999
"720","2010-10-15",17.49
"721","2010-10-18",17.530001
"722","2010-10-19",16.66
"723","2010-10-20",16.950001
"724","2010-10-21",16.92
"725","2010-10-22",17.01
"726","2010-10-25",16.98
"727","2010-10-26",16.91
"728","2010-10-27",16.799999
"729","2010-10-28",17.08
"730","2010-10-29",16.870001
"731","2010-11-01",16.91
"732","2010-11-02",17.559999
"733","2010-11-03",17.559999
"734","2010-11-04",19.59
"735","2010-11-05",20.059999
"736","2010-11-08",20.33
"737","2010-11-09",20.67
"738","2010-11-10",21.200001
"739","2010-11-11",20.190001
"740","2010-11-12",19.809999
"741","2010-11-15",19.83
"742","2010-11-16",19.42
"743","2010-11-17",19.389999
"744","2010-11-18",19.120001
"745","2010-11-19",19.15
"746","2010-11-22",19.25
"747","2010-11-23",18.91
"748","2010-11-24",19.139999
"749","2010-11-26",18.860001
"750","2010-11-29",19.389999
"751","2010-11-30",19.209999
"752","2010-12-01",19.190001
"753","2010-12-02",19.27
"754","2010-12-03",18.99
"755","2010-12-06",18.92
"756","2010-12-07",19.1
"757","2010-12-08",18.98
"758","2010-12-09",18.889999
"759","2010-12-10",19.059999
"760","2010-12-13",19.139999
"761","2010-12-14",19.1
"762","2010-12-15",18.84
"763","2010-12-16",18.75
"764","2010-12-17",18.75
"765","2010-12-20",18.66
"766","2010-12-21",18.83
"767","2010-12-22",19.370001
"768","2010-12-23",19.26
"769","2010-12-27",19.82
"770","2010-12-28",19.65
"771","2010-12-29",19.58
"772","2010-12-30",19.469999
"773","2010-12-31",19.08
"774","2011-01-03",19.610001
"775","2011-01-04",19
"776","2011-01-05",18.940001
"777","2011-01-06",19.35
"778","2011-01-07",19.459999
"779","2011-01-10",19.35
"780","2011-01-11",19.5
"781","2011-01-12",19.57
"782","2011-01-13",19.209999
"783","2011-01-14",19.6
"784","2011-01-18",19.5
"785","2011-01-19",18.780001
"786","2011-01-20",18.200001
"787","2011-01-21",17.93
"788","2011-01-24",18.1
"789","2011-01-25",18.51
"790","2011-01-26",19.309999
"791","2011-01-27",19.360001
"792","2011-01-28",18.32
"793","2011-01-31",18.459999
"794","2011-02-01",19.26
"795","2011-02-02",19
"796","2011-02-03",18.74
"797","2011-02-04",18.51
"798","2011-02-07",18.799999
"799","2011-02-08",19.139999
"800","2011-02-09",19.91
"801","2011-02-10",19.549999
"802","2011-02-11",19.83
"803","2011-02-14",19.67
"804","2011-02-15",19.93
"805","2011-02-16",19.959999
"806","2011-02-17",20.07
"807","2011-02-18",20.129999
"808","2011-02-22",19.85
"809","2011-02-23",19.91
"810","2011-02-24",20.09
"811","2011-02-25",20.209999
"812","2011-02-28",19.76
"813","2011-03-01",19.290001
"814","2011-03-02",19.65
"815","2011-03-03",20.299999
"816","2011-03-04",20.15
"817","2011-03-07",19.620001
"818","2011-03-08",19.92
"819","2011-03-09",20.139999
"820","2011-03-10",19.65
"821","2011-03-11",20.030001
"822","2011-03-14",19.59
"823","2011-03-15",19.360001
"824","2011-03-16",19.120001
"825","2011-03-17",19.290001
"826","2011-03-18",19.450001
"827","2011-03-21",19.959999
"828","2011-03-22",19.85
"829","2011-03-23",19.860001
"830","2011-03-24",20.030001
"831","2011-03-25",20.059999
"832","2011-03-28",20.190001
"833","2011-03-29",20.26
"834","2011-03-30",20.43
"835","2011-03-31",20.58
"836","2011-04-01",20.6
"837","2011-04-04",20.83
"838","2011-04-05",20.4
"839","2011-04-06",20.42
"840","2011-04-07",20.129999
"841","2011-04-08",20.049999
"842","2011-04-11",20.1
"843","2011-04-12",20
"844","2011-04-13",19.43
"845","2011-04-14",19.440001
"846","2011-04-15",20
"847","2011-04-18",19.549999
"848","2011-04-19",19.65
"849","2011-04-20",19.83
"850","2011-04-21",20.059999
"851","2011-04-25",20.459999
"852","2011-04-26",21.16
"853","2011-04-27",21.01
"854","2011-04-28",21.360001
"855","2011-04-29",20.940001
"856","2011-05-02",20.700001
"857","2011-05-03",20.34
"858","2011-05-04",20.34
"859","2011-05-05",20.790001
"860","2011-05-06",20.780001
"861","2011-05-09",21
"862","2011-05-10",21.450001
"863","2011-05-11",21.379999
"864","2011-05-12",21.52
"865","2011-05-13",20.969999
"866","2011-05-16",20.83
"867","2011-05-17",20.809999
"868","2011-05-18",20.889999
"869","2011-05-19",20.959999
"870","2011-05-20",20.889999
"871","2011-05-23",20.4
"872","2011-05-24",20.01
"873","2011-05-25",20.110001
"874","2011-05-26",20.540001
"875","2011-05-27",20.790001
"876","2011-05-31",22.030001
"877","2011-06-01",21.889999
"878","2011-06-02",22.16
"879","2011-06-03",21.690001
"880","2011-06-06",21.25
"881","2011-06-07",21.200001
"882","2011-06-08",21.049999
"883","2011-06-09",21.27
"884","2011-06-10",20.620001
"885","2011-06-13",20.459999
"886","2011-06-14",21.129999
"887","2011-06-15",20.450001
"888","2011-06-16",20.459999
"889","2011-06-17",20.34
"890","2011-06-20",20.91
"891","2011-06-21",21.76
"892","2011-06-22",21.459999
"893","2011-06-23",21.83
"894","2011-06-24",21.610001
"895","2011-06-27",21.780001
"896","2011-06-28",22.24
"897","2011-06-29",22.120001
"898","2011-06-30",21.73
"899","2011-07-01",22.209999
"900","2011-07-05",22.389999
"901","2011-07-06",22.52
"902","2011-07-07",22.860001
"903","2011-07-08",22.66
"904","2011-07-11",22.5
"905","2011-07-12",22.75
"906","2011-07-13",23.17
"907","2011-07-14",23.200001
"908","2011-07-15",23.48
"909","2011-07-18",23.27
"910","2011-07-19",23.59
"911","2011-07-20",23.969999
"912","2011-07-21",23.99
"913","2011-07-22",23.290001
"914","2011-07-25",23.15
"915","2011-07-26",22.58
"916","2011-07-27",21.940001
"917","2011-07-28",21.85
"918","2011-07-29",21.57
"919","2011-08-01",21.16
"920","2011-08-02",20.360001
"921","2011-08-03",19.280001
"922","2011-08-04",18.120001
"923","2011-08-05",18.26
"924","2011-08-08",16.370001
"925","2011-08-09",17.52
"926","2011-08-10",16.16
"927","2011-08-11",16.82
"928","2011-08-12",17.049999
"929","2011-08-15",17.76
"930","2011-08-16",17.700001
"931","2011-08-17",17.52
"932","2011-08-18",16.51
"933","2011-08-19",16.1
"934","2011-08-22",15.8
"935","2011-08-23",16.559999
"936","2011-08-24",16.690001
"937","2011-08-25",15.98
"938","2011-08-26",16.379999
"939","2011-08-29",16.610001
"940","2011-08-30",16.82
"941","2011-08-31",17.049999
"942","2011-09-01",16.870001
"943","2011-09-02",16.07
"944","2011-09-06",15.82
"945","2011-09-07",16.620001
"946","2011-09-08",16.139999
"947","2011-09-09",15.54
"948","2011-09-12",16.15
"949","2011-09-13",16.299999
"950","2011-09-14",16.43
"951","2011-09-15",16.860001
"952","2011-09-16",16.799999
"953","2011-09-19",16.209999
"954","2011-09-20",16
"955","2011-09-21",15.81
"956","2011-09-22",15.31
"957","2011-09-23",15.84
"958","2011-09-26",16.200001
"959","2011-09-27",17.129999
"960","2011-09-28",16.43
"961","2011-09-29",16.860001
"962","2011-09-30",16.75
"963","2011-10-03",16.59
"964","2011-10-04",17.75
"965","2011-10-05",18.040001
"966","2011-10-06",18
"967","2011-10-07",17.9
"968","2011-10-10",18.610001
"969","2011-10-11",18.66
"970","2011-10-12",18.41
"971","2011-10-13",18.120001
"972","2011-10-14",18.49
"973","2011-10-17",17.700001
"974","2011-10-18",18.040001
"975","2011-10-19",17.91
"976","2011-10-20",17.969999
"977","2011-10-21",18.35
