"","date","BSM"
"979","2019-03-20",17.99
"980","2019-03-21",18.059999
"981","2019-03-22",17.719999
"982","2019-03-25",17.57
"983","2019-03-26",17.68
"984","2019-03-27",17.469999
"985","2019-03-28",17.540001
"986","2019-03-29",17.639999
"987","2019-04-01",17.83
"988","2019-04-02",17.9
"989","2019-04-03",17.66
"990","2019-04-04",17.790001
"991","2019-04-05",17.98
"992","2019-04-08",18.049999
"993","2019-04-09",17.799999
"994","2019-04-10",17.73
"995","2019-04-11",17.58
"996","2019-04-12",17.860001
"997","2019-04-15",17.549999
"998","2019-04-16",17.48
"999","2019-04-17",17.4
"1000","2019-04-18",18.01
"1001","2019-04-22",18.41
"1002","2019-04-23",18.23
"1003","2019-04-24",18.299999
"1004","2019-04-25",18.120001
"1005","2019-04-26",18.09
"1006","2019-04-29",18
"1007","2019-04-30",18.129999
"1008","2019-05-01",17.98
"1009","2019-05-02",18
"1010","2019-05-03",18.139999
"1011","2019-05-06",18.58
"1012","2019-05-07",18.77
"1013","2019-05-08",17.950001
"1014","2019-05-09",17.790001
"1015","2019-05-10",17.780001
"1016","2019-05-13",17.51
"1017","2019-05-14",17.67
"1018","2019-05-15",17.440001
"1019","2019-05-16",17.219999
"1020","2019-05-17",17.190001
"1021","2019-05-20",17.049999
"1022","2019-05-21",17.059999
"1023","2019-05-22",16.889999
"1024","2019-05-23",16.52
"1025","2019-05-24",16.6
"1026","2019-05-28",16.34
"1027","2019-05-29",16.450001
"1028","2019-05-30",16.35
"1029","2019-05-31",16.33
"1030","2019-06-03",16.459999
"1031","2019-06-04",16.59
"1032","2019-06-05",16.35
"1033","2019-06-06",16.299999
"1034","2019-06-07",16.379999
"1035","2019-06-10",16.299999
"1036","2019-06-11",16.26
"1037","2019-06-12",15.76
"1038","2019-06-13",15.75
"1039","2019-06-14",15.68
"1040","2019-06-17",15.46
"1041","2019-06-18",15.68
"1042","2019-06-19",15.61
"1043","2019-06-20",15.66
"1044","2019-06-21",15.67
"1045","2019-06-24",15.42
"1046","2019-06-25",15.17
"1047","2019-06-26",15.13
"1048","2019-06-27",15.28
"1049","2019-06-28",15.5
"1050","2019-07-01",15.36
"1051","2019-07-02",15.36
"1052","2019-07-03",15.27
"1053","2019-07-05",15.35
"1054","2019-07-08",15.17
"1055","2019-07-09",15.32
"1056","2019-07-10",15.32
"1057","2019-07-11",15.44
"1058","2019-07-12",15.55
"1059","2019-07-15",15.16
"1060","2019-07-16",15.16
"1061","2019-07-17",14.86
"1062","2019-07-18",14.99
"1063","2019-07-19",14.89
"1064","2019-07-22",14.91
"1065","2019-07-23",15.1
"1066","2019-07-24",15.29
"1067","2019-07-25",15.05
"1068","2019-07-26",14.93
"1069","2019-07-29",14.9
"1070","2019-07-30",14.96
"1071","2019-07-31",15
"1072","2019-08-01",14.96
"1073","2019-08-02",14.97
"1074","2019-08-05",14.76
"1075","2019-08-06",14.62
"1076","2019-08-07",14.14
"1077","2019-08-08",14.61
"1078","2019-08-09",14.49
"1079","2019-08-12",14.44
"1080","2019-08-13",14.42
"1081","2019-08-14",13.86
"1082","2019-08-15",13.72
"1083","2019-08-16",13.84
"1084","2019-08-19",14.28
"1085","2019-08-20",14.32
"1086","2019-08-21",14.35
"1087","2019-08-22",14.27
"1088","2019-08-23",14.07
"1089","2019-08-26",14.09
"1090","2019-08-27",13.9
"1091","2019-08-28",14.23
"1092","2019-08-29",14.25
"1093","2019-08-30",14.24
"1094","2019-09-03",14.08
"1095","2019-09-04",14.19
"1096","2019-09-05",14.13
"1097","2019-09-06",14.76
"1098","2019-09-09",14.81
"1099","2019-09-10",14.92
"1100","2019-09-11",14.78
"1101","2019-09-12",14.62
"1102","2019-09-13",14.72
"1103","2019-09-16",15.49
"1104","2019-09-17",15.18
"1105","2019-09-18",14.85
"1106","2019-09-19",14.65
"1107","2019-09-20",14.27
"1108","2019-09-23",14.41
"1109","2019-09-24",14.21
"1110","2019-09-25",14.2
"1111","2019-09-26",13.95
"1112","2019-09-27",14.18
"1113","2019-09-30",14.24
"1114","2019-10-01",13.87
"1115","2019-10-02",13.65
"1116","2019-10-03",13.83
"1117","2019-10-04",13.62
"1118","2019-10-07",13.37
"1119","2019-10-08",13.16
"1120","2019-10-09",13.08
"1121","2019-10-10",13
"1122","2019-10-11",13.21
"1123","2019-10-14",13.29
"1124","2019-10-15",13.17
"1125","2019-10-16",13.2
"1126","2019-10-17",13.26
"1127","2019-10-18",13.07
"1128","2019-10-21",13.18
"1129","2019-10-22",13.36
"1130","2019-10-23",13.33
"1131","2019-10-24",13.44
"1132","2019-10-25",13.52
"1133","2019-10-28",13.56
"1134","2019-10-29",13.25
"1135","2019-10-30",13.13
"1136","2019-10-31",13.07
"1137","2019-11-01",13.08
"1138","2019-11-04",13.3
"1139","2019-11-05",13.13
"1140","2019-11-06",13
"1141","2019-11-07",13.08
"1142","2019-11-08",13.31
"1143","2019-11-11",13.31
"1144","2019-11-12",13.26
"1145","2019-11-13",12.72
"1146","2019-11-14",12.39
"1147","2019-11-15",12.37
"1148","2019-11-18",12.07
"1149","2019-11-19",11.94
"1150","2019-11-20",11.96
"1151","2019-11-21",11.92
"1152","2019-11-22",11.96
"1153","2019-11-25",11.99
"1154","2019-11-26",11.41
"1155","2019-11-27",11.43
"1156","2019-11-29",11.87
"1157","2019-12-02",11.72
"1158","2019-12-03",11.75
"1159","2019-12-04",11.92
"1160","2019-12-05",11.79
"1161","2019-12-06",11.97
"1162","2019-12-09",12.05
"1163","2019-12-10",12.04
"1164","2019-12-11",11.93
"1165","2019-12-12",12.12
"1166","2019-12-13",12.14
"1167","2019-12-16",12.09
"1168","2019-12-17",12.43
"1169","2019-12-18",12.49
"1170","2019-12-19",12.58
"1171","2019-12-20",12.69
"1172","2019-12-23",12.73
"1173","2019-12-24",12.9
"1174","2019-12-26",13.16
"1175","2019-12-27",12.97
"1176","2019-12-30",12.79
"1177","2019-12-31",12.72
"1178","2020-01-02",12.97
"1179","2020-01-03",13.13
"1180","2020-01-06",13.32
"1181","2020-01-07",13.31
"1182","2020-01-08",12.95
"1183","2020-01-09",13.21
"1184","2020-01-10",13.07
"1185","2020-01-13",12.95
"1186","2020-01-14",12.87
"1187","2020-01-15",12.65
"1188","2020-01-16",12.52
"1189","2020-01-17",12.21
"1190","2020-01-21",11.9
"1191","2020-01-22",11.72
"1192","2020-01-23",11.46
"1193","2020-01-24",11.11
"1194","2020-01-27",11.1
"1195","2020-01-28",10.93
"1196","2020-01-29",10.62
"1197","2020-01-30",10.35
"1198","2020-01-31",10.04
"1199","2020-02-03",9.87
"1200","2020-02-04",9.97
"1201","2020-02-05",10.11
"1202","2020-02-06",9.63
"1203","2020-02-07",9.84
"1204","2020-02-10",9.96
"1205","2020-02-11",10.34
"1206","2020-02-12",10.54
"1207","2020-02-13",9.98
"1208","2020-02-14",10.03
"1209","2020-02-18",10.19
"1210","2020-02-19",10.19
"1211","2020-02-20",10.37
"1212","2020-02-21",10.12
"1213","2020-02-24",9.97
"1214","2020-02-25",8.93
"1215","2020-02-26",8.63
"1216","2020-02-27",8.64
"1217","2020-02-28",8.85
"1218","2020-03-02",8.88
"1219","2020-03-03",8.68
"1220","2020-03-04",8.57
"1221","2020-03-05",8.5
"1222","2020-03-06",7.97
"1223","2020-03-09",7.06
"1224","2020-03-10",7.24
"1225","2020-03-11",6.49
"1226","2020-03-12",5.83
"1227","2020-03-13",6.67
"1228","2020-03-16",5.66
"1229","2020-03-17",4.95
"1230","2020-03-18",4.59
"1231","2020-03-19",4.13
"1232","2020-03-20",4.59
"1233","2020-03-23",4.16
"1234","2020-03-24",4.29
"1235","2020-03-25",4.56
"1236","2020-03-26",4.33
"1237","2020-03-27",4.33
"1238","2020-03-30",4.19
"1239","2020-03-31",4.68
"1240","2020-04-01",4.5
"1241","2020-04-02",4.95
"1242","2020-04-03",5.15
"1243","2020-04-06",5.32
"1244","2020-04-07",5.8
"1245","2020-04-08",6.13
"1246","2020-04-09",6.5
"1247","2020-04-13",6.25
"1248","2020-04-14",5.95
"1249","2020-04-15",5.59
"1250","2020-04-16",4.9
"1251","2020-04-17",5.17
"1252","2020-04-20",5.22
"1253","2020-04-21",5.64
"1254","2020-04-22",5.7
"1255","2020-04-23",5.77
"1256","2020-04-24",5.95
"1257","2020-04-27",5.7
"1258","2020-04-28",5.97
"1259","2020-04-29",6.43
"1260","2020-04-30",6.1
"1261","2020-05-01",5.73
"1262","2020-05-04",5.64
"1263","2020-05-05",6.13
"1264","2020-05-06",6.11
"1265","2020-05-07",6.16
"1266","2020-05-08",6.74
"1267","2020-05-11",6.75
"1268","2020-05-12",6.64
"1269","2020-05-13",5.98
"1270","2020-05-14",6.09
"1271","2020-05-15",6.12
"1272","2020-05-18",6.28
"1273","2020-05-19",6.51
"1274","2020-05-20",6.64
"1275","2020-05-21",6.73
"1276","2020-05-22",6.64
"1277","2020-05-26",6.72
"1278","2020-05-27",6.7
"1279","2020-05-28",6.46
"1280","2020-05-29",6.34
"1281","2020-06-01",6.46
"1282","2020-06-02",6.6
"1283","2020-06-03",6.86
"1284","2020-06-04",7.8
"1285","2020-06-05",7.98
"1286","2020-06-08",8
"1287","2020-06-09",7.58
"1288","2020-06-10",7.69
"1289","2020-06-11",7.1
"1290","2020-06-12",7.36
"1291","2020-06-15",7.43
"1292","2020-06-16",7.32
"1293","2020-06-17",7.21
"1294","2020-06-18",7.14
"1295","2020-06-19",6.9
"1296","2020-06-22",6.71
"1297","2020-06-23",6.77
"1298","2020-06-24",6.37
"1299","2020-06-25",6.31
"1300","2020-06-26",6.21
"1301","2020-06-29",6.3
"1302","2020-06-30",6.5
"1303","2020-07-01",6.27
"1304","2020-07-02",6.35
"1305","2020-07-06",6.43
"1306","2020-07-07",6.37
"1307","2020-07-08",6.33
"1308","2020-07-09",6.17
"1309","2020-07-10",6.27
"1310","2020-07-13",6.21
"1311","2020-07-14",6.43
"1312","2020-07-15",6.75
"1313","2020-07-16",6.6
"1314","2020-07-17",6.39
"1315","2020-07-20",6.35
"1316","2020-07-21",6.56
"1317","2020-07-22",6.54
"1318","2020-07-23",6.66
"1319","2020-07-24",6.52
"1320","2020-07-27",6.57
"1321","2020-07-28",7.17
"1322","2020-07-29",7.29
"1323","2020-07-30",7.14
"1324","2020-07-31",7.01
"1325","2020-08-03",7.3
"1326","2020-08-04",7.25
"1327","2020-08-05",7.23
"1328","2020-08-06",7.41
"1329","2020-08-07",7.33
"1330","2020-08-10",7.54
"1331","2020-08-11",7.33
"1332","2020-08-12",7.43
"1333","2020-08-13",7.17
"1334","2020-08-14",7.29
"1335","2020-08-17",7.19
"1336","2020-08-18",7.18
"1337","2020-08-19",7.13
"1338","2020-08-20",6.91
"1339","2020-08-21",6.91
"1340","2020-08-24",7.07
"1341","2020-08-25",7.03
"1342","2020-08-26",6.94
"1343","2020-08-27",6.94
"1344","2020-08-28",7.04
"1345","2020-08-31",6.99
"1346","2020-09-01",7
"1347","2020-09-02",6.75
"1348","2020-09-03",6.58
"1349","2020-09-04",6.56
"1350","2020-09-08",6.27
"1351","2020-09-09",6.33
"1352","2020-09-10",6.05
"1353","2020-09-11",6.17
"1354","2020-09-14",6.32
"1355","2020-09-15",6.27
"1356","2020-09-16",6.43
"1357","2020-09-17",6.37
"1358","2020-09-18",6.26
"1359","2020-09-21",6.05
"1360","2020-09-22",6
"1361","2020-09-23",5.91
"1362","2020-09-24",5.91
"1363","2020-09-25",5.85
"1364","2020-09-28",6.19
"1365","2020-09-29",6.15
"1366","2020-09-30",6.14
"1367","2020-10-01",5.98
"1368","2020-10-02",5.95
"1369","2020-10-05",6.25
"1370","2020-10-06",6.14
"1371","2020-10-07",6.11
"1372","2020-10-08",6.38
"1373","2020-10-09",6.3
"1374","2020-10-12",6.5
"1375","2020-10-13",6.4
"1376","2020-10-14",6.29
"1377","2020-10-15",6.44
"1378","2020-10-16",6.23
"1379","2020-10-19",6.09
"1380","2020-10-20",6.2
"1381","2020-10-21",6.27
"1382","2020-10-22",6.4
"1383","2020-10-23",6.23
"1384","2020-10-26",6.25
"1385","2020-10-27",6.12
"1386","2020-10-28",6.14
"1387","2020-10-29",6.2
"1388","2020-10-30",6.05
"1389","2020-11-02",6.19
"1390","2020-11-03",6
"1391","2020-11-04",6.26
"1392","2020-11-05",6.63
"1393","2020-11-06",6.58
"1394","2020-11-09",6.94
"1395","2020-11-10",7.26
"1396","2020-11-11",7.22
"1397","2020-11-12",6.87
"1398","2020-11-13",7.06
"1399","2020-11-16",7.24
"1400","2020-11-17",7.39
"1401","2020-11-18",7.4
"1402","2020-11-19",7.35
"1403","2020-11-20",7.43
"1404","2020-11-23",7.55
"1405","2020-11-24",7.57
"1406","2020-11-25",7.38
"1407","2020-11-27",7.34
