"","date","MXIM"
"91","2007-05-14",32.360001
"92","2007-05-15",31.639999
"93","2007-05-16",31.940001
"94","2007-05-17",31.280001
"95","2007-05-18",31.389999
"96","2007-05-21",31.52
"97","2007-05-22",32.040001
"98","2007-05-23",30.93
"99","2007-05-24",30.16
"100","2007-05-25",30.440001
"101","2007-05-29",30.799999
"102","2007-05-30",30.27
"103","2007-05-31",30.75
"104","2007-06-01",31.040001
"105","2007-06-04",31.110001
"106","2007-06-05",31.040001
"107","2007-06-06",30.629999
"108","2007-06-07",30.18
"109","2007-06-08",31.51
"110","2007-06-11",31.35
"111","2007-06-12",30.950001
"112","2007-06-13",31.6
"113","2007-06-14",32.240002
"114","2007-06-15",32.91
"115","2007-06-18",32.630001
"116","2007-06-19",32.689999
"117","2007-06-20",32.57
"118","2007-06-21",33.77
"119","2007-06-22",33.330002
"120","2007-06-25",32.709999
"121","2007-06-26",32.48
"122","2007-06-27",33.369999
"123","2007-06-28",33.900002
"124","2007-06-29",33.41
"125","2007-07-02",33.41
"126","2007-07-03",33.34
"127","2007-07-05",33.849998
"128","2007-07-06",33.869999
"129","2007-07-09",34.209999
"130","2007-07-10",33.830002
"131","2007-07-11",33.669998
"132","2007-07-12",34.700001
"133","2007-07-13",34.959999
"134","2007-07-16",34.860001
"135","2007-07-17",35
"136","2007-07-18",34.720001
"137","2007-07-19",35.16
"138","2007-07-20",34.610001
"139","2007-07-23",33.98
"140","2007-07-24",33.630001
"141","2007-07-25",34.080002
"142","2007-07-26",33.119999
"143","2007-07-27",31.83
"144","2007-07-30",32.450001
"145","2007-07-31",31.700001
"146","2007-08-01",32.150002
"147","2007-08-02",32.16
"148","2007-08-03",30.5
"149","2007-08-06",31.469999
"150","2007-08-07",31.129999
"151","2007-08-08",31.190001
"152","2007-08-09",30.700001
"153","2007-08-10",30.790001
"154","2007-08-13",31.18
"155","2007-08-14",30.190001
"156","2007-08-15",29.690001
"157","2007-08-16",30.139999
"158","2007-08-17",30.059999
"159","2007-08-20",30.52
"160","2007-08-21",30.959999
"161","2007-08-22",31.129999
"162","2007-08-23",31.43
"163","2007-08-24",31.34
"164","2007-08-27",31.120001
"165","2007-08-28",29.389999
"166","2007-08-29",30.049999
"167","2007-08-30",29.82
"168","2007-08-31",30.01
"169","2007-09-04",30.709999
"170","2007-09-05",30.690001
"171","2007-09-06",30.809999
"172","2007-09-07",30.049999
"173","2007-09-10",29.940001
"174","2007-09-11",29.91
"175","2007-09-12",29.23
"176","2007-09-13",29.24
"177","2007-09-14",29.120001
"178","2007-09-17",28.98
"179","2007-09-18",29.82
"180","2007-09-19",29.950001
"181","2007-09-20",29.77
"182","2007-09-21",29.709999
"183","2007-09-24",28.98
"184","2007-09-25",28.209999
"185","2007-09-26",28.530001
"186","2007-09-27",29.34
"187","2007-09-28",29.35
"188","2007-10-01",28.26
"189","2007-10-02",28.52
"190","2007-10-03",28.959999
"191","2007-10-04",29.26
"192","2007-10-05",29.450001
"193","2007-10-08",29.610001
"194","2007-10-09",28.969999
"195","2007-10-10",28.870001
"196","2007-10-11",28.65
"197","2007-10-12",29.15
"198","2007-10-15",29.25
"199","2007-10-16",29.4
"200","2007-10-17",29.35
"201","2007-10-18",28.950001
"202","2007-10-19",27.91
"203","2007-10-22",27.73
"204","2007-10-23",28.360001
"205","2007-10-24",27.75
"206","2007-10-25",27.540001
"207","2007-10-26",27.02
"208","2007-10-29",27.190001
"209","2007-10-30",27.120001
"210","2007-10-31",27.1
"211","2007-11-01",27.110001
"212","2007-11-02",26.549999
"213","2007-11-05",25.65
"214","2007-11-06",25.110001
"215","2007-11-07",25.200001
"216","2007-11-08",24.16
"217","2007-11-09",24.120001
"218","2007-11-12",23.799999
"219","2007-11-13",24.85
"220","2007-11-14",25
"221","2007-11-15",25.110001
"222","2007-11-16",24.889999
"223","2007-11-19",24.74
"224","2007-11-20",24.129999
"225","2007-11-21",24.07
"226","2007-11-23",24.049999
"227","2007-11-26",24.139999
"228","2007-11-27",24.1
"229","2007-11-28",24.26
"230","2007-11-29",23.9
"231","2007-11-30",23.190001
"232","2007-12-03",22.559999
"233","2007-12-04",23.17
"234","2007-12-05",24.51
"235","2007-12-06",24.6
"236","2007-12-07",24.9
"237","2007-12-10",24.85
"238","2007-12-11",24.91
"239","2007-12-12",25.65
"240","2007-12-13",25.379999
"241","2007-12-14",25.33
"242","2007-12-17",24.9
"243","2007-12-18",25.200001
"244","2007-12-19",25.02
"245","2007-12-20",25.6
"246","2007-12-21",25.75
"247","2007-12-24",25.549999
"248","2007-12-26",25.74
"249","2007-12-27",26.07
"250","2007-12-28",26
"251","2007-12-31",26.48
"252","2008-01-02",26.02
"253","2008-01-03",26
"254","2008-01-04",24.549999
"255","2008-01-07",24.549999
"256","2008-01-08",24.32
"257","2008-01-09",24.02
"258","2008-01-10",23.4
"259","2008-01-11",23.59
"260","2008-01-14",23.940001
"261","2008-01-15",22.84
"262","2008-01-16",23.629999
"263","2008-01-17",20.799999
"264","2008-01-18",19.33
"265","2008-01-22",18.07
"266","2008-01-23",19.120001
"267","2008-01-24",19.139999
"268","2008-01-25",19.27
"269","2008-01-28",18.6
"270","2008-01-29",18.33
"271","2008-01-30",18.690001
"272","2008-01-31",19.66
"273","2008-02-01",17.129999
"274","2008-02-04",17.790001
"275","2008-02-05",18.15
"276","2008-02-06",18.43
"277","2008-02-07",18.200001
"278","2008-02-08",18.52
"279","2008-02-11",18.360001
"280","2008-02-12",18.41
"281","2008-02-13",18.67
"282","2008-02-14",18.65
"283","2008-02-15",19
"284","2008-02-19",18.57
"285","2008-02-20",18.15
"286","2008-02-21",18.26
"287","2008-02-22",18.35
"288","2008-02-25",18.73
"289","2008-02-26",18.870001
"290","2008-02-27",18.940001
"291","2008-02-28",18.620001
"292","2008-02-29",18.27
"293","2008-03-03",18.360001
"294","2008-03-04",18.110001
"295","2008-03-05",18.6
"296","2008-03-06",18.610001
"297","2008-03-07",18.299999
"298","2008-03-10",18.07
"299","2008-03-11",18
"300","2008-03-12",17.950001
"301","2008-03-13",17.99
"302","2008-03-14",17.790001
"303","2008-03-17",17.25
"304","2008-03-18",17.299999
"305","2008-03-19",17.459999
"306","2008-03-20",18
"307","2008-03-24",18.309999
"308","2008-03-25",20.299999
"309","2008-03-26",20
"310","2008-03-27",19.469999
"311","2008-03-28",20.27
"312","2008-03-31",20.389999
"313","2008-04-01",20.25
"314","2008-04-02",19.99
"315","2008-04-03",19.969999
"316","2008-04-04",20.4
"317","2008-04-07",20.120001
"318","2008-04-08",19.52
"319","2008-04-09",19.190001
"320","2008-04-10",19.940001
"321","2008-04-11",19.940001
"322","2008-04-14",19.75
"323","2008-04-15",19.48
"324","2008-04-16",19.92
"325","2008-04-17",20.299999
"326","2008-04-18",20.280001
"327","2008-04-21",19.75
"328","2008-04-22",19.18
"329","2008-04-23",19.799999
"330","2008-04-24",20.25
"331","2008-04-25",20.5
"332","2008-04-28",21
"333","2008-04-29",21.58
"334","2008-04-30",21.030001
"335","2008-05-01",21.389999
"336","2008-05-02",21
"337","2008-05-05",20.26
"338","2008-05-06",20.120001
"339","2008-05-07",20.07
"340","2008-05-08",20.440001
"341","2008-05-09",20.74
"342","2008-05-12",21.24
"343","2008-05-13",21.6
"344","2008-05-14",21.879999
"345","2008-05-15",22.65
"346","2008-05-16",22.65
"347","2008-05-19",22.6
"348","2008-05-20",21.77
"349","2008-05-21",21.5
"350","2008-05-22",20.85
"351","2008-05-23",20.73
"352","2008-05-27",21.059999
"353","2008-05-28",20.870001
"354","2008-05-29",20.780001
"355","2008-05-30",22.1
"356","2008-06-02",23.09
"357","2008-06-03",22.84
"358","2008-06-04",22.91
"359","2008-06-05",23.9
"360","2008-06-06",23
"361","2008-06-09",21.57
"362","2008-06-10",21.190001
"363","2008-06-11",21.299999
"364","2008-06-12",21.65
"365","2008-06-13",22.1
"366","2008-06-16",22.49
"367","2008-06-17",22.08
"368","2008-06-18",21.25
"369","2008-06-19",21.700001
"370","2008-06-20",21.219999
"371","2008-06-23",21.33
"372","2008-06-24",21.15
"373","2008-06-25",21.34
"374","2008-06-26",20.66
"375","2008-06-27",21
"376","2008-06-30",21.15
"377","2008-07-01",20.41
"378","2008-07-02",19.5
"379","2008-07-03",18.790001
"380","2008-07-07",17.879999
"381","2008-07-08",18.799999
"382","2008-07-09",18.450001
"383","2008-07-10",18.9
"384","2008-07-11",18.49
"385","2008-07-14",18.719999
"386","2008-07-15",19.08
"387","2008-07-16",19.15
"388","2008-07-17",19.6
"389","2008-07-18",19.75
"390","2008-07-21",19.700001
"391","2008-07-22",18.799999
"392","2008-07-23",19.309999
"393","2008-07-24",18.049999
"394","2008-07-25",18.35
"395","2008-07-28",19.15
"396","2008-07-29",19.43
"397","2008-07-30",19.120001
"398","2008-07-31",19.639999
"399","2008-08-01",19.25
"400","2008-08-04",19.25
"401","2008-08-05",19.25
"402","2008-08-06",19.450001
"403","2008-08-07",19.85
"404","2008-08-08",20.65
"405","2008-08-11",21
"406","2008-08-12",21.52
"407","2008-08-13",22.200001
"408","2008-08-14",21.85
"409","2008-08-15",22.07
"410","2008-08-18",21.32
"411","2008-08-19",21.700001
"412","2008-08-20",21.4
"413","2008-08-21",21.75
"414","2008-08-22",22.15
"415","2008-08-25",21.67
"416","2008-08-26",21
"417","2008-08-27",21.25
"418","2008-08-28",21.299999
"419","2008-08-29",20.549999
"420","2008-09-02",20.74
"421","2008-09-03",19.799999
"422","2008-09-04",19.209999
"423","2008-09-05",19.709999
"424","2008-09-08",19.799999
"425","2008-09-09",19.5
"426","2008-09-10",19.5
"427","2008-09-11",18.530001
"428","2008-09-12",18
"429","2008-09-15",17.540001
"430","2008-09-16",18
"431","2008-09-17",18.280001
"432","2008-09-18",18.620001
"433","2008-09-19",19.1
"434","2008-09-22",19
"435","2008-09-23",19.200001
"436","2008-09-24",18.9
"437","2008-09-25",18.809999
"438","2008-09-26",18.75
"439","2008-09-29",17.4
"440","2008-09-30",18.1
"441","2008-10-01",17.530001
"442","2008-10-02",17.200001
"443","2008-10-03",16.620001
"444","2008-10-06",15.75
"445","2008-10-07",14.25
"446","2008-10-08",13.73
"447","2008-10-09",13.7
"448","2008-10-10",13.22
"449","2008-10-13",14.01
"450","2008-10-14",14.26
"451","2008-10-15",13.81
"452","2008-10-16",14.01
"453","2008-10-17",15.42
"454","2008-10-20",16.049999
"455","2008-10-21",14.35
"456","2008-10-22",13.42
"457","2008-10-23",12.86
"458","2008-10-24",13.14
"459","2008-10-27",12.69
"460","2008-10-28",13.01
"461","2008-10-29",12.31
"462","2008-10-30",12.84
"463","2008-10-31",13.6
"464","2008-11-03",13.99
"465","2008-11-04",14.64
"466","2008-11-05",14.31
"467","2008-11-06",13.31
"468","2008-11-07",13.82
"469","2008-11-10",13.38
"470","2008-11-11",13.18
"471","2008-11-12",13.06
"472","2008-11-13",13.45
"473","2008-11-14",13.3
"474","2008-11-17",13
"475","2008-11-18",13
"476","2008-11-19",11.66
"477","2008-11-20",10.75
"478","2008-11-21",11.53
"479","2008-11-24",12.13
"480","2008-11-25",11.69
"481","2008-11-26",12.3
"482","2008-11-28",12.37
"483","2008-12-01",11.81
"484","2008-12-02",12
"485","2008-12-03",12.02
"486","2008-12-04",11.5
"487","2008-12-05",11.03
"488","2008-12-08",11.1
"489","2008-12-09",11.89
"490","2008-12-10",11.89
"491","2008-12-11",12.05
"492","2008-12-12",12.82
"493","2008-12-15",12.7
"494","2008-12-16",12.88
"495","2008-12-17",12.38
"496","2008-12-18",12
"497","2008-12-19",12.31
"498","2008-12-22",11.81
"499","2008-12-23",11.37
"500","2008-12-24",11.37
"501","2008-12-26",11.29
"502","2008-12-29",10.98
"503","2008-12-30",11.42
"504","2008-12-31",11.42
"505","2009-01-02",12.28
"506","2009-01-05",11.8
"507","2009-01-06",12.68
"508","2009-01-07",12.23
"509","2009-01-08",12.16
"510","2009-01-09",12.15
"511","2009-01-12",12.12
"512","2009-01-13",12.29
"513","2009-01-14",11.79
"514","2009-01-15",11.84
"515","2009-01-16",12.26
"516","2009-01-20",11.38
"517","2009-01-21",11.69
"518","2009-01-22",11.87
"519","2009-01-23",12.94
"520","2009-01-26",13.37
"521","2009-01-27",13.66
"522","2009-01-28",13.56
"523","2009-01-29",12.87
"524","2009-01-30",13.23
"525","2009-02-02",12.94
"526","2009-02-03",13.44
"527","2009-02-04",13.23
"528","2009-02-05",13.66
"529","2009-02-06",13.87
"530","2009-02-09",13.78
"531","2009-02-10",13.28
"532","2009-02-11",13.19
"533","2009-02-12",13.34
"534","2009-02-13",13.44
"535","2009-02-17",12.82
"536","2009-02-18",12.5
"537","2009-02-19",12.08
"538","2009-02-20",12.23
"539","2009-02-23",11.91
"540","2009-02-24",12.14
"541","2009-02-25",12.01
"542","2009-02-26",12
"543","2009-02-27",12.1
"544","2009-03-02",11.5
"545","2009-03-03",11.15
"546","2009-03-04",11.48
"547","2009-03-05",11.33
"548","2009-03-06",11.49
"549","2009-03-09",11.12
"550","2009-03-10",11.78
"551","2009-03-11",11.87
"552","2009-03-12",12.2
"553","2009-03-13",12.49
"554","2009-03-16",12.46
"555","2009-03-17",12.76
"556","2009-03-18",13.14
"557","2009-03-19",13.56
"558","2009-03-20",13.15
"559","2009-03-23",13.79
"560","2009-03-24",13.39
"561","2009-03-25",13.48
"562","2009-03-26",14.11
"563","2009-03-27",13.57
"564","2009-03-30",13.3
"565","2009-03-31",13.21
"566","2009-04-01",13.52
"567","2009-04-02",13.62
"568","2009-04-03",13.57
"569","2009-04-06",13.55
"570","2009-04-07",13.34
"571","2009-04-08",13.51
"572","2009-04-09",14.25
"573","2009-04-13",14.11
"574","2009-04-14",14.05
"575","2009-04-15",14.12
"576","2009-04-16",14.42
"577","2009-04-17",14.61
"578","2009-04-20",13.96
"579","2009-04-21",13.86
"580","2009-04-22",13.94
"581","2009-04-23",13.84
"582","2009-04-24",14.02
"583","2009-04-27",13.7
"584","2009-04-28",13.41
"585","2009-04-29",13.47
"586","2009-04-30",13.55
"587","2009-05-01",14.64
"588","2009-05-04",15.31
"589","2009-05-05",14.97
"590","2009-05-06",14.95
"591","2009-05-07",14.33
"592","2009-05-08",14.02
"593","2009-05-11",13.97
"594","2009-05-12",13.58
"595","2009-05-13",13.64
"596","2009-05-14",14.19
"597","2009-05-15",14.06
"598","2009-05-18",14.41
"599","2009-05-19",14.92
"600","2009-05-20",14.96
"601","2009-05-21",14.68
"602","2009-05-22",15.25
"603","2009-05-26",16.049999
"604","2009-05-27",15.58
"605","2009-05-28",16.1
"606","2009-05-29",16.23
"607","2009-06-01",16.68
"608","2009-06-02",16.16
"609","2009-06-03",15.75
"610","2009-06-04",16.059999
"611","2009-06-05",15.67
"612","2009-06-08",16.07
"613","2009-06-09",16.74
"614","2009-06-10",16.540001
"615","2009-06-11",16.6
"616","2009-06-12",16.51
"617","2009-06-15",16.309999
"618","2009-06-16",15.97
"619","2009-06-17",15.99
"620","2009-06-18",15.76
"621","2009-06-19",16.1
"622","2009-06-22",15.57
"623","2009-06-23",15.7
"624","2009-06-24",16.139999
"625","2009-06-25",16.6
"626","2009-06-26",16.120001
"627","2009-06-29",15.8
"628","2009-06-30",15.69
"629","2009-07-01",16.09
"630","2009-07-02",15.62
"631","2009-07-06",15.71
"632","2009-07-07",15.41
"633","2009-07-08",15.17
"634","2009-07-09",15.75
"635","2009-07-10",15.89
"636","2009-07-13",16.280001
"637","2009-07-14",16.43
"638","2009-07-15",16.91
"639","2009-07-16",17.25
"640","2009-07-17",17.379999
"641","2009-07-20",17.76
"642","2009-07-21",17.23
"643","2009-07-22",17.67
"644","2009-07-23",17.950001
"645","2009-07-24",17.68
"646","2009-07-27",17.68
"647","2009-07-28",17.74
"648","2009-07-29",17.82
"649","2009-07-30",17.940001
"650","2009-07-31",17.719999
"651","2009-08-03",18.34
"652","2009-08-04",18.040001
"653","2009-08-05",17.620001
"654","2009-08-06",17.26
"655","2009-08-07",17.299999
"656","2009-08-10",17.610001
"657","2009-08-11",17.709999
"658","2009-08-12",18.43
"659","2009-08-13",19.23
"660","2009-08-14",18.709999
"661","2009-08-17",18.139999
"662","2009-08-18",18.639999
"663","2009-08-19",18.530001
"664","2009-08-20",18.360001
"665","2009-08-21",18.549999
"666","2009-08-24",18.34
"667","2009-08-25",18.530001
"668","2009-08-26",18.450001
"669","2009-08-27",18.58
"670","2009-08-28",19.07
"671","2009-08-31",18.780001
"672","2009-09-01",18.290001
"673","2009-09-02",18.120001
"674","2009-09-03",18.25
"675","2009-09-04",18.700001
"676","2009-09-08",19.08
"677","2009-09-09",19.030001
"678","2009-09-10",19.25
"679","2009-09-11",19.01
"680","2009-09-14",19.08
"681","2009-09-15",19.23
"682","2009-09-16",19.309999
"683","2009-09-17",18.059999
"684","2009-09-18",18.4
"685","2009-09-21",18.41
"686","2009-09-22",18.139999
"687","2009-09-23",18.35
"688","2009-09-24",17.870001
"689","2009-09-25",17.959999
"690","2009-09-28",18.200001
"691","2009-09-29",17.75
"692","2009-09-30",18.139999
"693","2009-10-01",17.280001
"694","2009-10-02",17.17
"695","2009-10-05",17.58
"696","2009-10-06",18.139999
"697","2009-10-07",18
"698","2009-10-08",17.59
"699","2009-10-09",18.16
"700","2009-10-12",18.5
"701","2009-10-13",18.530001
"702","2009-10-14",18.889999
"703","2009-10-15",18.9
"704","2009-10-16",18.66
"705","2009-10-19",18.91
"706","2009-10-20",18.92
"707","2009-10-21",18.709999
"708","2009-10-22",18.780001
"709","2009-10-23",18.41
"710","2009-10-26",18.34
"711","2009-10-27",17.969999
"712","2009-10-28",17.209999
"713","2009-10-29",17.860001
"714","2009-10-30",16.67
"715","2009-11-02",16.75
"716","2009-11-03",17.040001
"717","2009-11-04",17.09
"718","2009-11-05",17.290001
"719","2009-11-06",17.469999
"720","2009-11-09",17.85
"721","2009-11-10",17.85
"722","2009-11-11",18.1
"723","2009-11-12",17.77
"724","2009-11-13",18.02
"725","2009-11-16",18.459999
"726","2009-11-17",18.719999
"727","2009-11-18",18.23
"728","2009-11-19",17.559999
"729","2009-11-20",17.309999
"730","2009-11-23",17.610001
"731","2009-11-24",18.02
"732","2009-11-25",17.93
"733","2009-11-27",17.790001
"734","2009-11-30",17.6
"735","2009-12-01",18.110001
"736","2009-12-02",18.290001
"737","2009-12-03",18.52
"738","2009-12-04",18.66
"739","2009-12-07",18.83
"740","2009-12-08",18.99
"741","2009-12-09",18.940001
"742","2009-12-10",18.969999
"743","2009-12-11",18.91
"744","2009-12-14",19.33
"745","2009-12-15",19.43
"746","2009-12-16",19.98
"747","2009-12-17",19.559999
"748","2009-12-18",20.139999
"749","2009-12-21",20.43
"750","2009-12-22",20.639999
"751","2009-12-23",20.51
"752","2009-12-24",20.870001
"753","2009-12-28",20.450001
"754","2009-12-29",20.280001
"755","2009-12-30",20.59
"756","2009-12-31",20.32
"757","2010-01-04",20.49
"758","2010-01-05",20.209999
"759","2010-01-06",19.99
"760","2010-01-07",19.879999
"761","2010-01-08",20
"762","2010-01-11",19.83
"763","2010-01-12",19.02
"764","2010-01-13",19.34
"765","2010-01-14",19.27
"766","2010-01-15",18.65
"767","2010-01-19",18.860001
"768","2010-01-20",18.889999
"769","2010-01-21",18.74
"770","2010-01-22",17.950001
"771","2010-01-25",18.120001
"772","2010-01-26",17.950001
"773","2010-01-27",18.4
"774","2010-01-28",18.120001
"775","2010-01-29",17.48
"776","2010-02-01",17.9
"777","2010-02-02",18.34
"778","2010-02-03",18.17
"779","2010-02-04",17.41
"780","2010-02-05",17.66
"781","2010-02-08",17.629999
"782","2010-02-09",17.790001
"783","2010-02-10",17.969999
"784","2010-02-11",18.129999
"785","2010-02-12",18.26
"786","2010-02-16",18.67
"787","2010-02-17",18.440001
"788","2010-02-18",18.77
"789","2010-02-19",18.719999
"790","2010-02-22",18.780001
"791","2010-02-23",18.209999
"792","2010-02-24",18.690001
"793","2010-02-25",18.49
"794","2010-02-26",18.52
"795","2010-03-01",18.860001
"796","2010-03-02",18.84
"797","2010-03-03",18.700001
"798","2010-03-04",18.780001
"799","2010-03-05",19.02
"800","2010-03-08",18.91
"801","2010-03-09",18.92
"802","2010-03-10",19.290001
"803","2010-03-11",19.139999
"804","2010-03-12",19.110001
"805","2010-03-15",19.040001
"806","2010-03-16",19.459999
"807","2010-03-17",19.58
"808","2010-03-18",19.309999
"809","2010-03-19",19.139999
"810","2010-03-22",19.469999
"811","2010-03-23",19.74
"812","2010-03-24",19.5
"813","2010-03-25",19.370001
"814","2010-03-26",19.219999
"815","2010-03-29",19.27
"816","2010-03-30",19.440001
"817","2010-03-31",19.389999
"818","2010-04-01",19.440001
"819","2010-04-05",19.83
"820","2010-04-06",19.74
"821","2010-04-07",19.9
"822","2010-04-08",19.459999
"823","2010-04-09",19.84
"824","2010-04-12",19.889999
"825","2010-04-13",20.190001
"826","2010-04-14",21.16
"827","2010-04-15",21.27
"828","2010-04-16",20.92
"829","2010-04-19",20.58
"830","2010-04-20",20.809999
"831","2010-04-21",20.5
"832","2010-04-22",20.549999
"833","2010-04-23",20.73
"834","2010-04-26",20.780001
"835","2010-04-27",20.129999
"836","2010-04-28",20.33
"837","2010-04-29",20.75
"838","2010-04-30",19.41
"839","2010-05-03",19.719999
"840","2010-05-04",19.02
"841","2010-05-05",18.700001
"842","2010-05-06",17.879999
"843","2010-05-07",18.5
"844","2010-05-10",19.02
"845","2010-05-11",19.280001
"846","2010-05-12",19.52
"847","2010-05-13",19.209999
"848","2010-05-14",18.450001
"849","2010-05-17",18.58
"850","2010-05-18",18.190001
"851","2010-05-19",18.17
"852","2010-05-20",17.6
"853","2010-05-21",17.690001
"854","2010-05-24",17.52
"855","2010-05-25",17.49
"856","2010-05-26",17.4
"857","2010-05-27",17.969999
"858","2010-05-28",17.76
"859","2010-06-01",17.549999
"860","2010-06-02",17.83
"861","2010-06-03",18.040001
"862","2010-06-04",17.120001
"863","2010-06-07",16.66
"864","2010-06-08",16.690001
"865","2010-06-09",16.68
"866","2010-06-10",17.25
"867","2010-06-11",17.52
"868","2010-06-14",17.450001
"869","2010-06-15",18.16
"870","2010-06-16",18.040001
"871","2010-06-17",18.309999
"872","2010-06-18",18.1
"873","2010-06-21",17.950001
"874","2010-06-22",17.75
"875","2010-06-23",17.74
"876","2010-06-24",17.33
"877","2010-06-25",17.41
"878","2010-06-28",17.57
"879","2010-06-29",17.09
"880","2010-06-30",16.73
"881","2010-07-01",17
"882","2010-07-02",16.91
"883","2010-07-06",16.75
"884","2010-07-07",17.58
"885","2010-07-08",17.68
"886","2010-07-09",17.83
"887","2010-07-12",17.91
"888","2010-07-13",18.23
"889","2010-07-14",18.280001
"890","2010-07-15",17.99
"891","2010-07-16",17.66
"892","2010-07-19",18.07
"893","2010-07-20",17.92
"894","2010-07-21",17.66
"895","2010-07-22",18.030001
"896","2010-07-23",18.290001
"897","2010-07-26",18.370001
"898","2010-07-27",18.540001
"899","2010-07-28",18.290001
"900","2010-07-29",18
"901","2010-07-30",17.530001
"902","2010-08-02",17.68
"903","2010-08-03",17.51
"904","2010-08-04",17.58
"905","2010-08-05",17.549999
"906","2010-08-06",17.75
"907","2010-08-09",17.950001
"908","2010-08-10",17.67
"909","2010-08-11",16.969999
"910","2010-08-12",16.85
"911","2010-08-13",16.75
"912","2010-08-16",16.85
"913","2010-08-17",17.01
"914","2010-08-18",17
"915","2010-08-19",16.690001
"916","2010-08-20",16.709999
"917","2010-08-23",16.49
"918","2010-08-24",16.18
"919","2010-08-25",16.35
"920","2010-08-26",16.16
"921","2010-08-27",16.440001
"922","2010-08-30",16.01
"923","2010-08-31",15.87
"924","2010-09-01",16.360001
"925","2010-09-02",16.57
"926","2010-09-03",16.91
"927","2010-09-07",16.58
"928","2010-09-08",16.620001
"929","2010-09-09",16.620001
"930","2010-09-10",15.99
"931","2010-09-13",16.440001
"932","2010-09-14",16.84
"933","2010-09-15",16.75
"934","2010-09-16",16.82
"935","2010-09-17",16.91
"936","2010-09-20",17.200001
"937","2010-09-21",17.379999
"938","2010-09-22",17.1
"939","2010-09-23",17.48
"940","2010-09-24",17.959999
"941","2010-09-27",17.809999
"942","2010-09-28",18.26
"943","2010-09-29",18.690001
"944","2010-09-30",18.51
"945","2010-10-01",18.459999
"946","2010-10-04",18.25
"947","2010-10-05",18.67
"948","2010-10-06",18.57
"949","2010-10-07",18.83
"950","2010-10-08",18.950001
"951","2010-10-11",19.08
"952","2010-10-12",18.969999
"953","2010-10-13",18.790001
"954","2010-10-14",18.4
"955","2010-10-15",19.040001
"956","2010-10-18",19.110001
"957","2010-10-19",19
"958","2010-10-20",19.219999
"959","2010-10-21",19.08
"960","2010-10-22",19.360001
"961","2010-10-25",19.440001
"962","2010-10-26",19.370001
"963","2010-10-27",19.68
"964","2010-10-28",19.66
"965","2010-10-29",21.66
"966","2010-11-01",21.629999
"967","2010-11-02",21.83
"968","2010-11-03",21.959999
"969","2010-11-04",23.17
"970","2010-11-05",22.67
"971","2010-11-08",23.02
"972","2010-11-09",22.66
"973","2010-11-10",22.719999
"974","2010-11-11",22.469999
"975","2010-11-12",22.219999
"976","2010-11-15",22.73
"977","2010-11-16",22.24
