"","date","AMP"
"113","2007-06-14",64.980003
"114","2007-06-15",66.07
"115","2007-06-18",66.290001
"116","2007-06-19",66.949997
"117","2007-06-20",65.379997
"118","2007-06-21",66.470001
"119","2007-06-22",64.400002
"120","2007-06-25",63.799999
"121","2007-06-26",63.459999
"122","2007-06-27",64.199997
"123","2007-06-28",64.489998
"124","2007-06-29",63.57
"125","2007-07-02",65.129997
"126","2007-07-03",65.730003
"127","2007-07-05",65.230003
"128","2007-07-06",65.669998
"129","2007-07-09",65.370003
"130","2007-07-10",63.299999
"131","2007-07-11",64.199997
"132","2007-07-12",66
"133","2007-07-13",66.080002
"134","2007-07-16",65.489998
"135","2007-07-17",66.349998
"136","2007-07-18",65.459999
"137","2007-07-19",66.349998
"138","2007-07-20",63.200001
"139","2007-07-23",63.98
"140","2007-07-24",61.82
"141","2007-07-25",61.360001
"142","2007-07-26",60.279999
"143","2007-07-27",57.759998
"144","2007-07-30",60.73
"145","2007-07-31",60.27
"146","2007-08-01",58.77
"147","2007-08-02",58.5
"148","2007-08-03",55.009998
"149","2007-08-06",57.619999
"150","2007-08-07",58.709999
"151","2007-08-08",60.459999
"152","2007-08-09",57.43
"153","2007-08-10",58.66
"154","2007-08-13",57.549999
"155","2007-08-14",55.200001
"156","2007-08-15",54.880001
"157","2007-08-16",55.439999
"158","2007-08-17",58.439999
"159","2007-08-20",58.200001
"160","2007-08-21",58.779999
"161","2007-08-22",61.540001
"162","2007-08-23",60.939999
"163","2007-08-24",61.93
"164","2007-08-27",61.299999
"165","2007-08-28",58.810001
"166","2007-08-29",61.080002
"167","2007-08-30",60.080002
"168","2007-08-31",61.009998
"169","2007-09-04",61.779999
"170","2007-09-05",60.32
"171","2007-09-06",60.900002
"172","2007-09-07",58.889999
"173","2007-09-10",57.720001
"174","2007-09-11",59.009998
"175","2007-09-12",59.209999
"176","2007-09-13",59.529999
"177","2007-09-14",58.959999
"178","2007-09-17",59.02
"179","2007-09-18",61.27
"180","2007-09-19",61.810001
"181","2007-09-20",61.330002
"182","2007-09-21",61.23
"183","2007-09-24",61.540001
"184","2007-09-25",60.75
"185","2007-09-26",61.57
"186","2007-09-27",62.950001
"187","2007-09-28",63.110001
"188","2007-10-01",64.110001
"189","2007-10-02",64.43
"190","2007-10-03",64
"191","2007-10-04",65.029999
"192","2007-10-05",65.970001
"193","2007-10-08",65.489998
"194","2007-10-09",66.900002
"195","2007-10-10",66.139999
"196","2007-10-11",64.82
"197","2007-10-12",66.230003
"198","2007-10-15",64.82
"199","2007-10-16",65.150002
"200","2007-10-17",63.529999
"201","2007-10-18",64.5
"202","2007-10-19",60.91
"203","2007-10-22",63.169998
"204","2007-10-23",65.410004
"205","2007-10-24",65.800003
"206","2007-10-25",63.279999
"207","2007-10-26",63.799999
"208","2007-10-29",62.560001
"209","2007-10-30",61.91
"210","2007-10-31",62.98
"211","2007-11-01",60.540001
"212","2007-11-02",60.41
"213","2007-11-05",57.950001
"214","2007-11-06",59.889999
"215","2007-11-07",56.279999
"216","2007-11-08",58.169998
"217","2007-11-09",57.630001
"218","2007-11-12",58.400002
"219","2007-11-13",61.689999
"220","2007-11-14",62.23
"221","2007-11-15",59.669998
"222","2007-11-16",58.5
"223","2007-11-19",55.66
"224","2007-11-20",56.119999
"225","2007-11-21",55.73
"226","2007-11-23",57.98
"227","2007-11-26",54.209999
"228","2007-11-27",56.040001
"229","2007-11-28",59.09
"230","2007-11-29",57.560001
"231","2007-11-30",58.689999
"232","2007-12-03",58.040001
"233","2007-12-04",56.110001
"234","2007-12-05",58.810001
"235","2007-12-06",60.630001
"236","2007-12-07",59.34
"237","2007-12-10",60.389999
"238","2007-12-11",56.560001
"239","2007-12-12",57.07
"240","2007-12-13",56.490002
"241","2007-12-14",54.43
"242","2007-12-17",54.560001
"243","2007-12-18",54.200001
"244","2007-12-19",54.099998
"245","2007-12-20",54.720001
"246","2007-12-21",56.07
"247","2007-12-24",57.439999
"248","2007-12-26",56.369999
"249","2007-12-27",55.509998
"250","2007-12-28",54.709999
"251","2007-12-31",55.110001
"252","2008-01-02",55.5
"253","2008-01-03",54.919998
"254","2008-01-04",53.650002
"255","2008-01-07",53.540001
"256","2008-01-08",51.689999
"257","2008-01-09",51.349998
"258","2008-01-10",53.990002
"259","2008-01-11",53.580002
"260","2008-01-14",56.080002
"261","2008-01-15",53.419998
"262","2008-01-16",52.43
"263","2008-01-17",49.349998
"264","2008-01-18",49.439999
"265","2008-01-22",48.75
"266","2008-01-23",49.98
"267","2008-01-24",50.23
"268","2008-01-25",49.610001
"269","2008-01-28",51.459999
"270","2008-01-29",52.860001
"271","2008-01-30",53.369999
"272","2008-01-31",55.310001
"273","2008-02-01",57.119999
"274","2008-02-04",55.259998
"275","2008-02-05",52.200001
"276","2008-02-06",51.490002
"277","2008-02-07",52.349998
"278","2008-02-08",51.689999
"279","2008-02-11",50.720001
"280","2008-02-12",52.77
"281","2008-02-13",52.700001
"282","2008-02-14",51.580002
"283","2008-02-15",52.27
"284","2008-02-19",52.189999
"285","2008-02-20",53.060001
"286","2008-02-21",52.290001
"287","2008-02-22",52.450001
"288","2008-02-25",53.200001
"289","2008-02-26",54.169998
"290","2008-02-27",54.66
"291","2008-02-28",54.060001
"292","2008-02-29",50.639999
"293","2008-03-03",50.5
"294","2008-03-04",50.529999
"295","2008-03-05",50.32
"296","2008-03-06",48.23
"297","2008-03-07",48.779999
"298","2008-03-10",47.080002
"299","2008-03-11",51.119999
"300","2008-03-12",49.720001
"301","2008-03-13",50.459999
"302","2008-03-14",48.779999
"303","2008-03-17",49
"304","2008-03-18",51.439999
"305","2008-03-19",50.220001
"306","2008-03-20",54.200001
"307","2008-03-24",54.529999
"308","2008-03-25",54.68
"309","2008-03-26",52.830002
"310","2008-03-27",51.610001
"311","2008-03-28",50.57
"312","2008-03-31",51.849998
"313","2008-04-01",54.740002
"314","2008-04-02",54.639999
"315","2008-04-03",55.650002
"316","2008-04-04",54.57
"317","2008-04-07",54.779999
"318","2008-04-08",53.59
"319","2008-04-09",52.849998
"320","2008-04-10",53.07
"321","2008-04-11",51.119999
"322","2008-04-14",49.810001
"323","2008-04-15",50.82
"324","2008-04-16",51.5
"325","2008-04-17",51.490002
"326","2008-04-18",52.16
"327","2008-04-21",51.400002
"328","2008-04-22",50.290001
"329","2008-04-23",47.049999
"330","2008-04-24",47.849998
"331","2008-04-25",47.900002
"332","2008-04-28",47.459999
"333","2008-04-29",47.169998
"334","2008-04-30",47.490002
"335","2008-05-01",50.130001
"336","2008-05-02",50.459999
"337","2008-05-05",49.32
"338","2008-05-06",49.900002
"339","2008-05-07",48.48
"340","2008-05-08",47.93
"341","2008-05-09",48.580002
"342","2008-05-12",50.080002
"343","2008-05-13",50.119999
"344","2008-05-14",50.52
"345","2008-05-15",50.650002
"346","2008-05-16",49.830002
"347","2008-05-19",49.759998
"348","2008-05-20",48.150002
"349","2008-05-21",46.540001
"350","2008-05-22",46.889999
"351","2008-05-23",46.18
"352","2008-05-27",46.029999
"353","2008-05-28",46.18
"354","2008-05-29",47.02
"355","2008-05-30",47.259998
"356","2008-06-02",46.279999
"357","2008-06-03",46.459999
"358","2008-06-04",46.639999
"359","2008-06-05",47.84
"360","2008-06-06",45.77
"361","2008-06-09",45.360001
"362","2008-06-10",45.700001
"363","2008-06-11",44.099998
"364","2008-06-12",45.189999
"365","2008-06-13",46.529999
"366","2008-06-16",46.84
"367","2008-06-17",45.700001
"368","2008-06-18",45.700001
"369","2008-06-19",46.139999
"370","2008-06-20",44.580002
"371","2008-06-23",44.049999
"372","2008-06-24",44.169998
"373","2008-06-25",44.389999
"374","2008-06-26",43.060001
"375","2008-06-27",41.82
"376","2008-06-30",40.669998
"377","2008-07-01",41.419998
"378","2008-07-02",40.09
"379","2008-07-03",39.880001
"380","2008-07-07",39.400002
"381","2008-07-08",41.75
"382","2008-07-09",39.66
"383","2008-07-10",39.299999
"384","2008-07-11",39.110001
"385","2008-07-14",37.200001
"386","2008-07-15",36.599998
"387","2008-07-16",40
"388","2008-07-17",41.040001
"389","2008-07-18",39.790001
"390","2008-07-21",38.880001
"391","2008-07-22",40.66
"392","2008-07-23",40.509998
"393","2008-07-24",41.619999
"394","2008-07-25",41.189999
"395","2008-07-28",40.16
"396","2008-07-29",42.639999
"397","2008-07-30",43.189999
"398","2008-07-31",42.5
"399","2008-08-01",42.799999
"400","2008-08-04",41.529999
"401","2008-08-05",43.759998
"402","2008-08-06",43.169998
"403","2008-08-07",41.669998
"404","2008-08-08",43.380001
"405","2008-08-11",44.290001
"406","2008-08-12",42.139999
"407","2008-08-13",42.330002
"408","2008-08-14",43.610001
"409","2008-08-15",44.669998
"410","2008-08-18",43.700001
"411","2008-08-19",42.639999
"412","2008-08-20",43.220001
"413","2008-08-21",42.939999
"414","2008-08-22",44.400002
"415","2008-08-25",43.09
"416","2008-08-26",43.240002
"417","2008-08-27",44.049999
"418","2008-08-28",45.599998
"419","2008-08-29",44.950001
"420","2008-09-02",45.060001
"421","2008-09-03",45.779999
"422","2008-09-04",44.169998
"423","2008-09-05",44.369999
"424","2008-09-08",46.73
"425","2008-09-09",42.77
"426","2008-09-10",42.439999
"427","2008-09-11",43.73
"428","2008-09-12",44.700001
"429","2008-09-15",41.82
"430","2008-09-16",42.060001
"431","2008-09-17",37.830002
"432","2008-09-18",39.549999
"433","2008-09-19",43.5
"434","2008-09-22",41.25
"435","2008-09-23",40.25
"436","2008-09-24",40.75
"437","2008-09-25",41.279999
"438","2008-09-26",40.400002
"439","2008-09-29",35.900002
"440","2008-09-30",38.200001
"441","2008-10-01",38.830002
"442","2008-10-02",33.529999
"443","2008-10-03",32.950001
"444","2008-10-06",31.790001
"445","2008-10-07",28.34
"446","2008-10-08",25.809999
"447","2008-10-09",20.6
"448","2008-10-10",21.620001
"449","2008-10-13",25.52
"450","2008-10-14",30.299999
"451","2008-10-15",25.790001
"452","2008-10-16",23.85
"453","2008-10-17",24.790001
"454","2008-10-20",26.629999
"455","2008-10-21",25.75
"456","2008-10-22",21.82
"457","2008-10-23",21.790001
"458","2008-10-24",21.43
"459","2008-10-27",20.15
"460","2008-10-28",23.83
"461","2008-10-29",21.790001
"462","2008-10-30",19
"463","2008-10-31",21.6
"464","2008-11-03",21.719999
"465","2008-11-04",23.459999
"466","2008-11-05",21.75
"467","2008-11-06",19.65
"468","2008-11-07",21.030001
"469","2008-11-10",19.440001
"470","2008-11-11",17.91
"471","2008-11-12",17.389999
"472","2008-11-13",19.74
"473","2008-11-14",18
"474","2008-11-17",16.309999
"475","2008-11-18",16
"476","2008-11-19",13.96
"477","2008-11-20",12.92
"478","2008-11-21",12.37
"479","2008-11-24",15.81
"480","2008-11-25",16.98
"481","2008-11-26",17.809999
"482","2008-11-28",18.459999
"483","2008-12-01",15.44
"484","2008-12-02",17.01
"485","2008-12-03",17.389999
"486","2008-12-04",16.799999
"487","2008-12-05",21.309999
"488","2008-12-08",20.57
"489","2008-12-09",20.34
"490","2008-12-10",21.209999
"491","2008-12-11",20.23
"492","2008-12-12",20.469999
"493","2008-12-15",18.780001
"494","2008-12-16",21.799999
"495","2008-12-17",21.940001
"496","2008-12-18",21.040001
"497","2008-12-19",22.85
"498","2008-12-22",20.559999
"499","2008-12-23",19.99
"500","2008-12-24",20.559999
"501","2008-12-26",20.049999
"502","2008-12-29",19.75
"503","2008-12-30",21.91
"504","2008-12-31",23.360001
"505","2009-01-02",24
"506","2009-01-05",24.139999
"507","2009-01-06",25.1
"508","2009-01-07",23
"509","2009-01-08",23.799999
"510","2009-01-09",22.799999
"511","2009-01-12",20.940001
"512","2009-01-13",21.6
"513","2009-01-14",20.08
"514","2009-01-15",19.969999
"515","2009-01-16",21.309999
"516","2009-01-20",17.58
"517","2009-01-21",20.51
"518","2009-01-22",19.18
"519","2009-01-23",19.459999
"520","2009-01-26",19.92
"521","2009-01-27",20.48
"522","2009-01-28",22.120001
"523","2009-01-29",21.24
"524","2009-01-30",20.15
"525","2009-02-02",21.34
"526","2009-02-03",20.83
"527","2009-02-04",20.780001
"528","2009-02-05",21.870001
"529","2009-02-06",21.68
"530","2009-02-09",21.83
"531","2009-02-10",19.870001
"532","2009-02-11",20.809999
"533","2009-02-12",20.940001
"534","2009-02-13",20.459999
"535","2009-02-17",18.040001
"536","2009-02-18",18.610001
"537","2009-02-19",17.09
"538","2009-02-20",17.15
"539","2009-02-23",15.99
"540","2009-02-24",17.75
"541","2009-02-25",16.879999
"542","2009-02-26",16.700001
"543","2009-02-27",15.94
"544","2009-03-02",14.99
"545","2009-03-03",14.57
"546","2009-03-04",15.47
"547","2009-03-05",14.21
"548","2009-03-06",14.2
"549","2009-03-09",13.8
"550","2009-03-10",15.69
"551","2009-03-11",16.67
"552","2009-03-12",17.74
"553","2009-03-13",17.91
"554","2009-03-16",16.870001
"555","2009-03-17",18.280001
"556","2009-03-18",20.17
"557","2009-03-19",19.389999
"558","2009-03-20",18.73
"559","2009-03-23",21.860001
"560","2009-03-24",20.6
"561","2009-03-25",21.299999
"562","2009-03-26",21.5
"563","2009-03-27",20.709999
"564","2009-03-30",18.889999
"565","2009-03-31",20.49
"566","2009-04-01",21
"567","2009-04-02",21.77
"568","2009-04-03",22.84
"569","2009-04-06",22.110001
"570","2009-04-07",20.629999
"571","2009-04-08",22.01
"572","2009-04-09",24.18
"573","2009-04-13",24.309999
"574","2009-04-14",22.15
"575","2009-04-15",23.51
"576","2009-04-16",24.620001
"577","2009-04-17",24.860001
"578","2009-04-20",23.77
"579","2009-04-21",24.200001
"580","2009-04-22",25.35
"581","2009-04-23",26.17
"582","2009-04-24",26.440001
"583","2009-04-27",25.879999
"584","2009-04-28",24.860001
"585","2009-04-29",26.32
"586","2009-04-30",26.35
"587","2009-05-01",26.450001
"588","2009-05-04",26.860001
"589","2009-05-05",26.23
"590","2009-05-06",27.6
"591","2009-05-07",26.9
"592","2009-05-08",29.02
"593","2009-05-11",26.110001
"594","2009-05-12",25.66
"595","2009-05-13",24.459999
"596","2009-05-14",25.059999
"597","2009-05-15",25.4
"598","2009-05-18",27.440001
"599","2009-05-19",28.940001
"600","2009-05-20",28.059999
"601","2009-05-21",28.370001
"602","2009-05-22",28.73
"603","2009-05-26",29.719999
"604","2009-05-27",28.65
"605","2009-05-28",29.48
"606","2009-05-29",30.200001
"607","2009-06-01",30.93
"608","2009-06-02",29.969999
"609","2009-06-03",29.389999
"610","2009-06-04",30.549999
"611","2009-06-05",29.65
"612","2009-06-08",28.540001
"613","2009-06-09",28.389999
"614","2009-06-10",26.33
"615","2009-06-11",25.690001
"616","2009-06-12",24.32
"617","2009-06-15",24.780001
"618","2009-06-16",24.41
"619","2009-06-17",23.85
"620","2009-06-18",23.84
"621","2009-06-19",24
"622","2009-06-22",22.790001
"623","2009-06-23",23.01
"624","2009-06-24",23.950001
"625","2009-06-25",24.030001
"626","2009-06-26",23.889999
"627","2009-06-29",24.15
"628","2009-06-30",24.27
"629","2009-07-01",24.610001
"630","2009-07-02",23.34
"631","2009-07-06",23.73
"632","2009-07-07",22.57
"633","2009-07-08",22.01
"634","2009-07-09",22.530001
"635","2009-07-10",22.139999
"636","2009-07-13",23.43
"637","2009-07-14",23.51
"638","2009-07-15",24.4
"639","2009-07-16",24.690001
"640","2009-07-17",24.629999
"641","2009-07-20",24.950001
"642","2009-07-21",25.1
"643","2009-07-22",24.99
"644","2009-07-23",26.17
"645","2009-07-24",25.77
"646","2009-07-27",27.219999
"647","2009-07-28",26.690001
"648","2009-07-29",26.58
"649","2009-07-30",28.040001
"650","2009-07-31",27.799999
"651","2009-08-03",27.719999
"652","2009-08-04",28.309999
"653","2009-08-05",28.790001
"654","2009-08-06",28
"655","2009-08-07",29.6
"656","2009-08-10",29.120001
"657","2009-08-11",27.82
"658","2009-08-12",28.719999
"659","2009-08-13",29.17
"660","2009-08-14",28.860001
"661","2009-08-17",27.360001
"662","2009-08-18",28.040001
"663","2009-08-19",28.030001
"664","2009-08-20",29.15
"665","2009-08-21",29.82
"666","2009-08-24",29.66
"667","2009-08-25",30.360001
"668","2009-08-26",29.82
"669","2009-08-27",30.059999
"670","2009-08-28",30.200001
"671","2009-08-31",30.030001
"672","2009-09-01",28.25
"673","2009-09-02",28.01
"674","2009-09-03",28.91
"675","2009-09-04",29
"676","2009-09-08",29.57
"677","2009-09-09",30.1
"678","2009-09-10",31
"679","2009-09-11",30.25
"680","2009-09-14",31.629999
"681","2009-09-15",31.719999
"682","2009-09-16",33.060001
"683","2009-09-17",32.630001
"684","2009-09-18",32.759998
"685","2009-09-21",32.27
"686","2009-09-22",32.880001
"687","2009-09-23",32.09
"688","2009-09-24",31.27
"689","2009-09-25",30.940001
"690","2009-09-28",32.73
"691","2009-09-29",32.34
"692","2009-09-30",36.330002
"693","2009-10-01",36.970001
"694","2009-10-02",36.43
"695","2009-10-05",36.200001
"696","2009-10-06",36.48
"697","2009-10-07",36.75
"698","2009-10-08",36.919998
"699","2009-10-09",36.669998
"700","2009-10-12",36.91
"701","2009-10-13",35.830002
"702","2009-10-14",37.630001
"703","2009-10-15",37.259998
"704","2009-10-16",36.099998
"705","2009-10-19",36.5
"706","2009-10-20",35.68
"707","2009-10-21",35.490002
"708","2009-10-22",38.240002
"709","2009-10-23",37.07
"710","2009-10-26",36.630001
"711","2009-10-27",36.060001
"712","2009-10-28",35.23
"713","2009-10-29",35.490002
"714","2009-10-30",34.669998
"715","2009-11-02",35.200001
"716","2009-11-03",35.240002
"717","2009-11-04",36.990002
"718","2009-11-05",37.23
"719","2009-11-06",37.830002
"720","2009-11-09",39.169998
"721","2009-11-10",38.68
"722","2009-11-11",39.139999
"723","2009-11-12",38.43
"724","2009-11-13",39.09
"725","2009-11-16",38.799999
"726","2009-11-17",38.32
"727","2009-11-18",38.459999
"728","2009-11-19",37.799999
"729","2009-11-20",37.57
"730","2009-11-23",38.310001
"731","2009-11-24",38.139999
"732","2009-11-25",38.139999
"733","2009-11-27",37.049999
"734","2009-11-30",38.119999
"735","2009-12-01",38.919998
"736","2009-12-02",38.869999
"737","2009-12-03",38.220001
"738","2009-12-04",38.389999
"739","2009-12-07",37.970001
"740","2009-12-08",37.419998
"741","2009-12-09",37.279999
"742","2009-12-10",37.689999
"743","2009-12-11",38.439999
"744","2009-12-14",39.040001
"745","2009-12-15",38.400002
"746","2009-12-16",38
"747","2009-12-17",37.810001
"748","2009-12-18",37.990002
"749","2009-12-21",38.419998
"750","2009-12-22",38.860001
"751","2009-12-23",39.220001
"752","2009-12-24",39.52
"753","2009-12-28",39.48
"754","2009-12-29",39.139999
"755","2009-12-30",39.060001
"756","2009-12-31",38.82
"757","2010-01-04",39.880001
"758","2010-01-05",40.810001
"759","2010-01-06",41.380001
"760","2010-01-07",41.689999
"761","2010-01-08",41.84
"762","2010-01-11",42.380001
"763","2010-01-12",41.700001
"764","2010-01-13",42.209999
"765","2010-01-14",42.02
"766","2010-01-15",41.619999
"767","2010-01-19",42.060001
"768","2010-01-20",41.900002
"769","2010-01-21",40.75
"770","2010-01-22",39.759998
"771","2010-01-25",40.43
"772","2010-01-26",40.099998
"773","2010-01-27",40.91
"774","2010-01-28",39.970001
"775","2010-01-29",38.240002
"776","2010-02-01",39.759998
"777","2010-02-02",39.98
"778","2010-02-03",39.189999
"779","2010-02-04",37.619999
"780","2010-02-05",37.93
"781","2010-02-08",37.23
"782","2010-02-09",37.93
"783","2010-02-10",38.540001
"784","2010-02-11",38.060001
"785","2010-02-12",38.259998
"786","2010-02-16",39.259998
"787","2010-02-17",39.82
"788","2010-02-18",39.779999
"789","2010-02-19",40.139999
"790","2010-02-22",40.48
"791","2010-02-23",39.77
"792","2010-02-24",40.650002
"793","2010-02-25",40.169998
"794","2010-02-26",40.029999
"795","2010-03-01",40.290001
"796","2010-03-02",40.5
"797","2010-03-03",40.66
"798","2010-03-04",41.259998
"799","2010-03-05",42.900002
"800","2010-03-08",43.040001
"801","2010-03-09",42.799999
"802","2010-03-10",42.849998
"803","2010-03-11",42.849998
"804","2010-03-12",43.330002
"805","2010-03-15",43.450001
"806","2010-03-16",43.970001
"807","2010-03-17",44.880001
"808","2010-03-18",44.82
"809","2010-03-19",44.18
"810","2010-03-22",44.389999
"811","2010-03-23",44.689999
"812","2010-03-24",44.68
"813","2010-03-25",44.700001
"814","2010-03-26",43.959999
"815","2010-03-29",44.5
"816","2010-03-30",45.27
"817","2010-03-31",45.360001
"818","2010-04-01",46.169998
"819","2010-04-05",46.240002
"820","2010-04-06",45.990002
"821","2010-04-07",45.290001
"822","2010-04-08",46.009998
"823","2010-04-09",46.16
"824","2010-04-12",46.720001
"825","2010-04-13",47.59
"826","2010-04-14",48.330002
"827","2010-04-15",48.220001
"828","2010-04-16",47.119999
"829","2010-04-19",47.669998
"830","2010-04-20",48.450001
"831","2010-04-21",48.369999
"832","2010-04-22",48.580002
"833","2010-04-23",49.049999
"834","2010-04-26",48.509998
"835","2010-04-27",44.93
"836","2010-04-28",46.470001
"837","2010-04-29",48.099998
"838","2010-04-30",46.360001
"839","2010-05-03",47.5
"840","2010-05-04",45.919998
"841","2010-05-05",45.509998
"842","2010-05-06",43.68
"843","2010-05-07",42.540001
"844","2010-05-10",45.650002
"845","2010-05-11",46.18
"846","2010-05-12",46.32
"847","2010-05-13",45.25
"848","2010-05-14",43.389999
"849","2010-05-17",43.18
"850","2010-05-18",41.41
"851","2010-05-19",41.240002
"852","2010-05-20",38.509998
"853","2010-05-21",40.41
"854","2010-05-24",39.009998
"855","2010-05-25",38.450001
"856","2010-05-26",38.720001
"857","2010-05-27",40.939999
"858","2010-05-28",39.790001
"859","2010-06-01",38.790001
"860","2010-06-02",40.299999
"861","2010-06-03",40.240002
"862","2010-06-04",38.41
"863","2010-06-07",37.529999
"864","2010-06-08",38.119999
"865","2010-06-09",37.889999
"866","2010-06-10",39.07
"867","2010-06-11",39.470001
"868","2010-06-14",39.48
"869","2010-06-15",40.549999
"870","2010-06-16",40.740002
"871","2010-06-17",39.93
"872","2010-06-18",39.759998
"873","2010-06-21",39.75
"874","2010-06-22",39.110001
"875","2010-06-23",38.650002
"876","2010-06-24",37.759998
"877","2010-06-25",38.490002
"878","2010-06-28",38.049999
"879","2010-06-29",35.990002
"880","2010-06-30",36.130001
"881","2010-07-01",35.830002
"882","2010-07-02",36.18
"883","2010-07-06",36.470001
"884","2010-07-07",38.139999
"885","2010-07-08",38.220001
"886","2010-07-09",39
"887","2010-07-12",38.610001
"888","2010-07-13",39.580002
"889","2010-07-14",39.419998
"890","2010-07-15",39.200001
"891","2010-07-16",37.549999
"892","2010-07-19",37.700001
"893","2010-07-20",38.380001
"894","2010-07-21",37.310001
"895","2010-07-22",38.830002
"896","2010-07-23",38.650002
"897","2010-07-26",38.5
"898","2010-07-27",38.740002
"899","2010-07-28",38.279999
"900","2010-07-29",42.98
"901","2010-07-30",42.389999
"902","2010-08-02",43.610001
"903","2010-08-03",42.82
"904","2010-08-04",43.23
"905","2010-08-05",43.400002
"906","2010-08-06",42.950001
"907","2010-08-09",43.919998
"908","2010-08-10",44.220001
"909","2010-08-11",43.049999
"910","2010-08-12",42.77
"911","2010-08-13",42.200001
"912","2010-08-16",42.540001
"913","2010-08-17",44.52
"914","2010-08-18",44.720001
"915","2010-08-19",43.450001
"916","2010-08-20",43.130001
"917","2010-08-23",43.209999
"918","2010-08-24",42.189999
"919","2010-08-25",42.560001
"920","2010-08-26",42.189999
"921","2010-08-27",43.709999
"922","2010-08-30",43.23
"923","2010-08-31",43.580002
"924","2010-09-01",45.75
"925","2010-09-02",46.169998
"926","2010-09-03",47.220001
"927","2010-09-07",46.439999
"928","2010-09-08",46.990002
"929","2010-09-09",47.23
"930","2010-09-10",47.209999
"931","2010-09-13",48.200001
"932","2010-09-14",47.790001
"933","2010-09-15",47.41
"934","2010-09-16",47.360001
"935","2010-09-17",47.619999
"936","2010-09-20",48.380001
"937","2010-09-21",47.93
"938","2010-09-22",46.52
"939","2010-09-23",45.849998
"940","2010-09-24",47.240002
"941","2010-09-27",47.07
"942","2010-09-28",47.689999
"943","2010-09-29",47.919998
"944","2010-09-30",47.330002
"945","2010-10-01",47.759998
"946","2010-10-04",47.869999
"947","2010-10-05",49.48
"948","2010-10-06",50.16
"949","2010-10-07",50
"950","2010-10-08",49.93
"951","2010-10-11",49.700001
"952","2010-10-12",49.959999
"953","2010-10-13",50.130001
"954","2010-10-14",50.240002
"955","2010-10-15",49.93
"956","2010-10-18",51.400002
