"","date","THRM"
"276","2008-02-06",15.91
"277","2008-02-07",16.690001
"278","2008-02-08",17.120001
"279","2008-02-11",18.24
"280","2008-02-12",19.040001
"281","2008-02-13",19.9
"282","2008-02-14",19.08
"283","2008-02-15",19.33
"284","2008-02-19",19.110001
"285","2008-02-20",19.719999
"286","2008-02-21",19.110001
"287","2008-02-22",18.950001
"288","2008-02-25",18.309999
"289","2008-02-26",18.709999
"290","2008-02-27",17.99
"291","2008-02-28",18.370001
"292","2008-02-29",18.16
"293","2008-03-03",18.08
"294","2008-03-04",16.969999
"295","2008-03-05",16.459999
"296","2008-03-06",16.34
"297","2008-03-07",16.26
"298","2008-03-10",14.71
"299","2008-03-11",15.81
"300","2008-03-12",15.5
"301","2008-03-13",16.450001
"302","2008-03-14",15.61
"303","2008-03-17",14.95
"304","2008-03-18",15.49
"305","2008-03-19",15.22
"306","2008-03-20",15.36
"307","2008-03-24",15.58
"308","2008-03-25",16.15
"309","2008-03-26",17.049999
"310","2008-03-27",14.49
"311","2008-03-28",14.49
"312","2008-03-31",14.8
"313","2008-04-01",15.79
"314","2008-04-02",14.99
"315","2008-04-03",15.26
"316","2008-04-04",14.6
"317","2008-04-07",13.05
"318","2008-04-08",13.97
"319","2008-04-09",13.4
"320","2008-04-10",13.85
"321","2008-04-11",13.21
"322","2008-04-14",12.85
"323","2008-04-15",12.73
"324","2008-04-16",13.75
"325","2008-04-17",14.7
"326","2008-04-18",14.78
"327","2008-04-21",14.11
"328","2008-04-22",13.48
"329","2008-04-23",13.17
"330","2008-04-24",13.46
"331","2008-04-25",14.01
"332","2008-04-28",13.91
"333","2008-04-29",14.02
"334","2008-04-30",14.68
"335","2008-05-01",14.2
"336","2008-05-02",13.3
"337","2008-05-05",11.45
"338","2008-05-06",12.23
"339","2008-05-07",12.06
"340","2008-05-08",12.14
"341","2008-05-09",12.3
"342","2008-05-12",12.47
"343","2008-05-13",12.68
"344","2008-05-14",12.54
"345","2008-05-15",12.71
"346","2008-05-16",13.09
"347","2008-05-19",13.69
"348","2008-05-20",13.71
"349","2008-05-21",13.75
"350","2008-05-22",13.66
"351","2008-05-23",13.8
"352","2008-05-27",14.18
"353","2008-05-28",14.33
"354","2008-05-29",13.49
"355","2008-05-30",12.42
"356","2008-06-02",12.26
"357","2008-06-03",11.35
"358","2008-06-04",11.6
"359","2008-06-05",11.81
"360","2008-06-06",10.95
"361","2008-06-09",10.76
"362","2008-06-10",10.43
"363","2008-06-11",10.09
"364","2008-06-12",10.24
"365","2008-06-13",10.46
"366","2008-06-16",10.25
"367","2008-06-17",9.93
"368","2008-06-18",9.22
"369","2008-06-19",9.39
"370","2008-06-20",9.11
"371","2008-06-23",8.98
"372","2008-06-24",8.54
"373","2008-06-25",8.38
"374","2008-06-26",7.46
"375","2008-06-27",7.09
"376","2008-06-30",7.11
"377","2008-07-01",6.78
"378","2008-07-02",6.53
"379","2008-07-03",6.24
"380","2008-07-07",6.26
"381","2008-07-08",6.7
"382","2008-07-09",6.34
"383","2008-07-10",6.18
"384","2008-07-11",6.39
"385","2008-07-14",6.24
"386","2008-07-15",5.92
"387","2008-07-16",6.23
"388","2008-07-17",7.86
"389","2008-07-18",7.46
"390","2008-07-21",7.55
"391","2008-07-22",8.19
"392","2008-07-23",8.02
"393","2008-07-24",7.52
"394","2008-07-25",7.47
"395","2008-07-28",7.16
"396","2008-07-29",7.53
"397","2008-07-30",7.08
"398","2008-07-31",6.62
"399","2008-08-01",6.45
"400","2008-08-04",6
"401","2008-08-05",6.21
"402","2008-08-06",7.34
"403","2008-08-07",7.65
"404","2008-08-08",8
"405","2008-08-11",8.28
"406","2008-08-12",8.21
"407","2008-08-13",7.65
"408","2008-08-14",7.58
"409","2008-08-15",7.43
"410","2008-08-18",7.16
"411","2008-08-19",7.03
"412","2008-08-20",6.78
"413","2008-08-21",6.77
"414","2008-08-22",6.98
"415","2008-08-25",6.73
"416","2008-08-26",6.72
"417","2008-08-27",6.85
"418","2008-08-28",7.16
"419","2008-08-29",6.93
"420","2008-09-02",7.06
"421","2008-09-03",7.87
"422","2008-09-04",7.66
"423","2008-09-05",7.73
"424","2008-09-08",8.04
"425","2008-09-09",8.1
"426","2008-09-10",7.69
"427","2008-09-11",7.68
"428","2008-09-12",7.99
"429","2008-09-15",7.59
"430","2008-09-16",8.16
"431","2008-09-17",8.25
"432","2008-09-18",9
"433","2008-09-19",8.33
"434","2008-09-22",8.16
"435","2008-09-23",7.97
"436","2008-09-24",7.16
"437","2008-09-25",7.09
"438","2008-09-26",7.32
"439","2008-09-29",6.56
"440","2008-09-30",6.58
"441","2008-10-01",6.12
"442","2008-10-02",5.51
"443","2008-10-03",4.98
"444","2008-10-06",4.68
"445","2008-10-07",4.73
"446","2008-10-08",4.73
"447","2008-10-09",4.36
"448","2008-10-10",4.05
"449","2008-10-13",4.13
"450","2008-10-14",3.94
"451","2008-10-15",3.62
"452","2008-10-16",3.47
"453","2008-10-17",3.32
"454","2008-10-20",3.54
"455","2008-10-21",3.59
"456","2008-10-22",3.41
"457","2008-10-23",3.19
"458","2008-10-24",3.09
"459","2008-10-27",2.85
"460","2008-10-28",2.88
"461","2008-10-29",3.57
"462","2008-10-30",4.03
"463","2008-10-31",4.8
"464","2008-11-03",4.4
"465","2008-11-04",4.31
"466","2008-11-05",4
"467","2008-11-06",4
"468","2008-11-07",3.99
"469","2008-11-10",3.69
"470","2008-11-11",3.35
"471","2008-11-12",3.04
"472","2008-11-13",3.81
"473","2008-11-14",3.62
"474","2008-11-17",3.69
"475","2008-11-18",3.28
"476","2008-11-19",2.83
"477","2008-11-20",2.5
"478","2008-11-21",2.55
"479","2008-11-24",2.68
"480","2008-11-25",2.97
"481","2008-11-26",3.72
"482","2008-11-28",3.73
"483","2008-12-01",2.88
"484","2008-12-02",3.06
"485","2008-12-03",3
"486","2008-12-04",3.03
"487","2008-12-05",3.09
"488","2008-12-08",3.55
"489","2008-12-09",3.32
"490","2008-12-10",3.33
"491","2008-12-11",3.21
"492","2008-12-12",3.1
"493","2008-12-15",3
"494","2008-12-16",3.22
"495","2008-12-17",3.13
"496","2008-12-18",3.03
"497","2008-12-19",3.07
"498","2008-12-22",2.76
"499","2008-12-23",3.14
"500","2008-12-24",2.76
"501","2008-12-26",3.11
"502","2008-12-29",2.77
"503","2008-12-30",2.91
"504","2008-12-31",3.26
"505","2009-01-02",3.22
"506","2009-01-05",3.36
"507","2009-01-06",3.67
"508","2009-01-07",3.54
"509","2009-01-08",4
"510","2009-01-09",3.79
"511","2009-01-12",3.75
"512","2009-01-13",3.5
"513","2009-01-14",3.15
"514","2009-01-15",3.5
"515","2009-01-16",3.45
"516","2009-01-20",3.1
"517","2009-01-21",3.2
"518","2009-01-22",3.12
"519","2009-01-23",3.13
"520","2009-01-26",3.31
"521","2009-01-27",3.36
"522","2009-01-28",3.6
"523","2009-01-29",3.52
"524","2009-01-30",3.43
"525","2009-02-02",3.52
"526","2009-02-03",3.58
"527","2009-02-04",3.45
"528","2009-02-05",3.68
"529","2009-02-06",4.26
"530","2009-02-09",4.04
"531","2009-02-10",3.52
"532","2009-02-11",3.62
"533","2009-02-12",3.65
"534","2009-02-13",3.67
"535","2009-02-17",3.64
"536","2009-02-18",3.56
"537","2009-02-19",3.6
"538","2009-02-20",3.75
"539","2009-02-23",3.44
"540","2009-02-24",3.32
"541","2009-02-25",3.24
"542","2009-02-26",3.03
"543","2009-02-27",2.87
"544","2009-03-02",2.57
"545","2009-03-03",2.58
"546","2009-03-04",2.42
"547","2009-03-05",2.24
"548","2009-03-06",2.29
"549","2009-03-09",2.28
"550","2009-03-10",2.48
"551","2009-03-11",2.62
"552","2009-03-12",3.14
"553","2009-03-13",3.27
"554","2009-03-16",2.88
"555","2009-03-17",3.41
"556","2009-03-18",3.35
"557","2009-03-19",3.36
"558","2009-03-20",3.13
"559","2009-03-23",4.07
"560","2009-03-24",3.69
"561","2009-03-25",3.54
"562","2009-03-26",3.5
"563","2009-03-27",3.35
"564","2009-03-30",3.43
"565","2009-03-31",3.7
"566","2009-04-01",4.02
"567","2009-04-02",4.49
"568","2009-04-03",4.4
"569","2009-04-06",4.25
"570","2009-04-07",4.43
"571","2009-04-08",4.61
"572","2009-04-09",5.03
"573","2009-04-13",4.79
"574","2009-04-14",4.58
"575","2009-04-15",5
"576","2009-04-16",5.23
"577","2009-04-17",5.45
"578","2009-04-20",5.01
"579","2009-04-21",5.39
"580","2009-04-22",5.33
"581","2009-04-23",5.14
"582","2009-04-24",5.14
"583","2009-04-27",5
"584","2009-04-28",5.02
"585","2009-04-29",5.42
"586","2009-04-30",5.65
"587","2009-05-01",5.65
"588","2009-05-04",5.7
"589","2009-05-05",5.6
"590","2009-05-06",5.62
"591","2009-05-07",5.57
"592","2009-05-08",6.09
"593","2009-05-11",5.55
"594","2009-05-12",5.09
"595","2009-05-13",4.85
"596","2009-05-14",4.85
"597","2009-05-15",4.62
"598","2009-05-18",4.93
"599","2009-05-19",4.96
"600","2009-05-20",4.72
"601","2009-05-21",4.59
"602","2009-05-22",4.46
"603","2009-05-26",4.58
"604","2009-05-27",4.31
"605","2009-05-28",4.16
"606","2009-05-29",4.44
"607","2009-06-01",5
"608","2009-06-02",4.92
"609","2009-06-03",4.97
"610","2009-06-04",5.49
"611","2009-06-05",5.75
"612","2009-06-08",5.7
"613","2009-06-09",6.26
"614","2009-06-10",6.71
"615","2009-06-11",6.76
"616","2009-06-12",6.25
"617","2009-06-15",5.92
"618","2009-06-16",6.5
"619","2009-06-17",6.79
"620","2009-06-18",6.1
"621","2009-06-19",6.08
"622","2009-06-22",5.82
"623","2009-06-23",5.5
"624","2009-06-24",5.51
"625","2009-06-25",5.9
"626","2009-06-26",5.88
"627","2009-06-29",6.18
"628","2009-06-30",6.1
"629","2009-07-01",6.26
"630","2009-07-02",6.1
"631","2009-07-06",5.93
"632","2009-07-07",5.85
"633","2009-07-08",5.71
"634","2009-07-09",5.74
"635","2009-07-10",5.91
"636","2009-07-13",6.05
"637","2009-07-14",6.06
"638","2009-07-15",6.71
"639","2009-07-16",6.55
"640","2009-07-17",6.39
"641","2009-07-20",6.76
"642","2009-07-21",7.47
"643","2009-07-22",7.38
"644","2009-07-23",7.77
"645","2009-07-24",7.84
"646","2009-07-27",7.87
"647","2009-07-28",7.72
"648","2009-07-29",7.61
"649","2009-07-30",7.79
"650","2009-07-31",8.41
"651","2009-08-03",8.19
"652","2009-08-04",8.64
"653","2009-08-05",8.64
"654","2009-08-06",8.24
"655","2009-08-07",8.28
"656","2009-08-10",8.21
"657","2009-08-11",7.62
"658","2009-08-12",7.79
"659","2009-08-13",7.76
"660","2009-08-14",7.37
"661","2009-08-17",6.88
"662","2009-08-18",7.25
"663","2009-08-19",7.86
"664","2009-08-20",7.94
"665","2009-08-21",7.83
"666","2009-08-24",7.5
"667","2009-08-25",7.28
"668","2009-08-26",7.08
"669","2009-08-27",6.79
"670","2009-08-28",6.51
"671","2009-08-31",6.36
"672","2009-09-01",6.4
"673","2009-09-02",6.37
"674","2009-09-03",6.3
"675","2009-09-04",6.54
"676","2009-09-08",6.85
"677","2009-09-09",6.91
"678","2009-09-10",7.54
"679","2009-09-11",7.58
"680","2009-09-14",7.6
"681","2009-09-15",7.43
"682","2009-09-16",7.38
"683","2009-09-17",7.9
"684","2009-09-18",8.04
"685","2009-09-21",7.74
"686","2009-09-22",7.98
"687","2009-09-23",7.85
"688","2009-09-24",7.32
"689","2009-09-25",7.1
"690","2009-09-28",7.63
"691","2009-09-29",7.37
"692","2009-09-30",7.35
"693","2009-10-01",6.92
"694","2009-10-02",6.91
"695","2009-10-05",7.25
"696","2009-10-06",7.73
"697","2009-10-07",7.8
"698","2009-10-08",7.82
"699","2009-10-09",7.87
"700","2009-10-12",7.83
"701","2009-10-13",7.97
"702","2009-10-14",8.09
"703","2009-10-15",8.03
"704","2009-10-16",8.1
"705","2009-10-19",8.03
"706","2009-10-20",7.75
"707","2009-10-21",8.19
"708","2009-10-22",8.18
"709","2009-10-23",8.22
"710","2009-10-26",8.06
"711","2009-10-27",7.59
"712","2009-10-28",7.27
"713","2009-10-29",7.02
"714","2009-10-30",6.43
"715","2009-11-02",6
"716","2009-11-03",6.65
"717","2009-11-04",6.64
"718","2009-11-05",6.85
"719","2009-11-06",6.96
"720","2009-11-09",7.04
"721","2009-11-10",6.78
"722","2009-11-11",6.89
"723","2009-11-12",6.4
"724","2009-11-13",6.42
"725","2009-11-16",6.62
"726","2009-11-17",6.86
"727","2009-11-18",7
"728","2009-11-19",6.85
"729","2009-11-20",6.89
"730","2009-11-23",7.18
"731","2009-11-24",7.11
"732","2009-11-25",6.99
"733","2009-11-27",6.69
"734","2009-11-30",6.63
"735","2009-12-01",6.97
"736","2009-12-02",7.36
"737","2009-12-03",7.66
"738","2009-12-04",8.24
"739","2009-12-07",7.96
"740","2009-12-08",7.69
"741","2009-12-09",7.72
"742","2009-12-10",7.98
"743","2009-12-11",8
"744","2009-12-14",8.07
"745","2009-12-15",7.99
"746","2009-12-16",8.22
"747","2009-12-17",8.08
"748","2009-12-18",8.18
"749","2009-12-21",8
"750","2009-12-22",8.07
"751","2009-12-23",8.27
"752","2009-12-24",8.81
"753","2009-12-28",9.22
"754","2009-12-29",8.15
"755","2009-12-30",8.24
"756","2009-12-31",7.94
"757","2010-01-04",8.43
"758","2010-01-05",8.85
"759","2010-01-06",9.15
"760","2010-01-07",9.22
"761","2010-01-08",9.34
"762","2010-01-11",9.14
"763","2010-01-12",8.95
"764","2010-01-13",8.92
"765","2010-01-14",8.75
"766","2010-01-15",8.51
"767","2010-01-19",8.8
"768","2010-01-20",8.74
"769","2010-01-21",8.86
"770","2010-01-22",8.92
"771","2010-01-25",8.75
"772","2010-01-26",8.69
"773","2010-01-27",8.74
"774","2010-01-28",8.23
"775","2010-01-29",8.15
"776","2010-02-01",8.32
"777","2010-02-02",8.5
"778","2010-02-03",8.42
"779","2010-02-04",8.15
"780","2010-02-05",7.99
"781","2010-02-08",7.89
"782","2010-02-09",8.31
"783","2010-02-10",8.91
"784","2010-02-11",9.38
"785","2010-02-12",9.58
"786","2010-02-16",10.04
"787","2010-02-17",9.78
"788","2010-02-18",9.7
"789","2010-02-19",9.41
"790","2010-02-22",9.57
"791","2010-02-23",9.74
"792","2010-02-24",9.94
"793","2010-02-25",9.84
"794","2010-02-26",9.78
"795","2010-03-01",10.07
"796","2010-03-02",10.32
"797","2010-03-03",10.26
"798","2010-03-04",10.34
"799","2010-03-05",11
"800","2010-03-08",11.04
"801","2010-03-09",10.6
"802","2010-03-10",10.54
"803","2010-03-11",10.56
"804","2010-03-12",10.45
"805","2010-03-15",10.45
"806","2010-03-16",10.44
"807","2010-03-17",10.24
"808","2010-03-18",9.98
"809","2010-03-19",9.71
"810","2010-03-22",10.39
"811","2010-03-23",11.03
"812","2010-03-24",11.25
"813","2010-03-25",11.1
"814","2010-03-26",10.99
"815","2010-03-29",10.75
"816","2010-03-30",10.69
"817","2010-03-31",10.09
"818","2010-04-01",10.41
"819","2010-04-05",10.19
"820","2010-04-06",10.02
"821","2010-04-07",10.03
"822","2010-04-08",10.33
"823","2010-04-09",10.85
"824","2010-04-12",11.06
"825","2010-04-13",10.76
"826","2010-04-14",10.95
"827","2010-04-15",10.96
"828","2010-04-16",10.64
"829","2010-04-19",10.49
"830","2010-04-20",10.67
"831","2010-04-21",10.78
"832","2010-04-22",10.99
"833","2010-04-23",10.9
"834","2010-04-26",10.8
"835","2010-04-27",9.78
"836","2010-04-28",9.89
"837","2010-04-29",10.27
"838","2010-04-30",9.81
"839","2010-05-03",9.93
"840","2010-05-04",9.53
"841","2010-05-05",9.18
"842","2010-05-06",8.89
"843","2010-05-07",8.45
"844","2010-05-10",9.36
"845","2010-05-11",9.55
"846","2010-05-12",9.94
"847","2010-05-13",9.49
"848","2010-05-14",9.24
"849","2010-05-17",9.66
"850","2010-05-18",9.15
"851","2010-05-19",9.28
"852","2010-05-20",8.65
"853","2010-05-21",8.7
"854","2010-05-24",8.64
"855","2010-05-25",8.34
"856","2010-05-26",8.53
"857","2010-05-27",9.23
"858","2010-05-28",8.82
"859","2010-06-01",8.5
"860","2010-06-02",8.95
"861","2010-06-03",9.38
"862","2010-06-04",8.32
"863","2010-06-07",8.11
"864","2010-06-08",7.52
"865","2010-06-09",7.45
"866","2010-06-10",7.9
"867","2010-06-11",7.95
"868","2010-06-14",8.04
"869","2010-06-15",8.14
"870","2010-06-16",7.55
"871","2010-06-17",7.55
"872","2010-06-18",7.67
"873","2010-06-21",7.84
"874","2010-06-22",7.4
"875","2010-06-23",6.99
"876","2010-06-24",7.1
"877","2010-06-25",7.16
"878","2010-06-28",7.41
"879","2010-06-29",7.15
"880","2010-06-30",7.38
"881","2010-07-01",7.47
"882","2010-07-02",7.56
"883","2010-07-06",7.12
"884","2010-07-07",7.32
"885","2010-07-08",7.46
"886","2010-07-09",7.98
"887","2010-07-12",7.75
"888","2010-07-13",8.24
"889","2010-07-14",8.53
"890","2010-07-15",8.6
"891","2010-07-16",8.22
"892","2010-07-19",8.23
"893","2010-07-20",8.65
"894","2010-07-21",8.26
"895","2010-07-22",9.08
"896","2010-07-23",9.36
"897","2010-07-26",9.28
"898","2010-07-27",9.13
"899","2010-07-28",9.51
"900","2010-07-29",9.66
"901","2010-07-30",9.9
"902","2010-08-02",9.98
"903","2010-08-03",9.89
"904","2010-08-04",10.76
"905","2010-08-05",10.61
"906","2010-08-06",10.74
"907","2010-08-09",10.96
"908","2010-08-10",10.76
"909","2010-08-11",10.39
"910","2010-08-12",10.19
"911","2010-08-13",10.06
"912","2010-08-16",10.4
"913","2010-08-17",11.06
"914","2010-08-18",10.88
"915","2010-08-19",10.69
"916","2010-08-20",10.61
"917","2010-08-23",10.08
"918","2010-08-24",10.04
"919","2010-08-25",10.15
"920","2010-08-26",10.02
"921","2010-08-27",10.97
"922","2010-08-30",10.38
"923","2010-08-31",10.34
"924","2010-09-01",10.86
"925","2010-09-02",11.54
"926","2010-09-03",11.54
"927","2010-09-07",11.06
"928","2010-09-08",10.91
"929","2010-09-09",10.91
"930","2010-09-10",10.65
"931","2010-09-13",10.5
"932","2010-09-14",10.3
"933","2010-09-15",9.61
"934","2010-09-16",9.14
"935","2010-09-17",9.15
"936","2010-09-20",9.43
"937","2010-09-21",9.41
"938","2010-09-22",9.37
"939","2010-09-23",9.53
"940","2010-09-24",10.15
"941","2010-09-27",10.86
"942","2010-09-28",10.74
"943","2010-09-29",10.6
"944","2010-09-30",10.3
"945","2010-10-01",10.46
"946","2010-10-04",10.43
"947","2010-10-05",10.55
"948","2010-10-06",10.32
"949","2010-10-07",10.43
"950","2010-10-08",10.37
"951","2010-10-11",9.8
"952","2010-10-12",9.77
"953","2010-10-13",10.13
"954","2010-10-14",10.33
"955","2010-10-15",10.52
"956","2010-10-18",10.51
"957","2010-10-19",9.94
"958","2010-10-20",10.12
"959","2010-10-21",9.48
"960","2010-10-22",9.62
"961","2010-10-25",9.86
"962","2010-10-26",9.96
"963","2010-10-27",10.24
"964","2010-10-28",10.39
"965","2010-10-29",10.79
"966","2010-11-01",10.7
"967","2010-11-02",11.21
"968","2010-11-03",11.05
"969","2010-11-04",11.53
"970","2010-11-05",11.35
"971","2010-11-08",11.06
"972","2010-11-09",10.95
"973","2010-11-10",11.07
"974","2010-11-11",10.91
"975","2010-11-12",10.17
"976","2010-11-15",10.29
"977","2010-11-16",9.63
"978","2010-11-17",10.09
"979","2010-11-18",10.35
"980","2010-11-19",10.6
"981","2010-11-22",10.81
"982","2010-11-23",10.69
"983","2010-11-24",11.16
"984","2010-11-26",11.05
"985","2010-11-29",10.7
"986","2010-11-30",10.5
"987","2010-12-01",11.04
"988","2010-12-02",10.83
"989","2010-12-03",10.96
"990","2010-12-06",11.1
"991","2010-12-07",10.72
"992","2010-12-08",10.86
"993","2010-12-09",10.94
"994","2010-12-10",10.97
"995","2010-12-13",11.11
"996","2010-12-14",11.17
