"","date","WK"
"988","2018-11-13",34.209999
"989","2018-11-14",35.700001
"990","2018-11-15",36.93
"991","2018-11-16",36.200001
"992","2018-11-19",34.639999
"993","2018-11-20",34.200001
"994","2018-11-21",35.57
"995","2018-11-23",35.209999
"996","2018-11-26",36.369999
"997","2018-11-27",35.330002
"998","2018-11-28",36.279999
"999","2018-11-29",36.389999
"1000","2018-11-30",37.41
"1001","2018-12-03",36.580002
"1002","2018-12-04",35.009998
"1003","2018-12-06",35.689999
"1004","2018-12-07",34.259998
"1005","2018-12-10",34.68
"1006","2018-12-11",35.240002
"1007","2018-12-12",36.860001
"1008","2018-12-13",35.580002
"1009","2018-12-14",35.099998
"1010","2018-12-17",34.68
"1011","2018-12-18",35.279999
"1012","2018-12-19",35.860001
"1013","2018-12-20",33.299999
"1014","2018-12-21",32.389999
"1015","2018-12-24",32.48
"1016","2018-12-26",34.279999
"1017","2018-12-27",34.310001
"1018","2018-12-28",34.540001
"1019","2018-12-31",35.889999
"1020","2019-01-02",35.470001
"1021","2019-01-03",35.220001
"1022","2019-01-04",36.68
"1023","2019-01-07",37.52
"1024","2019-01-08",38.290001
"1025","2019-01-09",38.549999
"1026","2019-01-10",38.540001
"1027","2019-01-11",37.810001
"1028","2019-01-14",37.18
"1029","2019-01-15",37.299999
"1030","2019-01-16",37.259998
"1031","2019-01-17",37.77
"1032","2019-01-18",38.220001
"1033","2019-01-22",38.09
"1034","2019-01-23",38.869999
"1035","2019-01-24",39.59
"1036","2019-01-25",39.169998
"1037","2019-01-28",38.580002
"1038","2019-01-29",38.580002
"1039","2019-01-30",39.490002
"1040","2019-01-31",41.900002
"1041","2019-02-01",41.860001
"1042","2019-02-04",42.18
"1043","2019-02-05",42.5
"1044","2019-02-06",42.330002
"1045","2019-02-07",42.57
"1046","2019-02-08",42.59
"1047","2019-02-11",43.099998
"1048","2019-02-12",44.169998
"1049","2019-02-13",43.549999
"1050","2019-02-14",43.73
"1051","2019-02-15",43.310001
"1052","2019-02-19",43.779999
"1053","2019-02-20",44.240002
"1054","2019-02-21",47.830002
"1055","2019-02-22",49.419998
"1056","2019-02-25",48.450001
"1057","2019-02-26",48.82
"1058","2019-02-27",49.639999
"1059","2019-02-28",49.450001
"1060","2019-03-01",49.34
"1061","2019-03-04",48.860001
"1062","2019-03-05",48.240002
"1063","2019-03-06",47.52
"1064","2019-03-07",47.900002
"1065","2019-03-08",48.200001
"1066","2019-03-11",50.080002
"1067","2019-03-12",50.380001
"1068","2019-03-13",50.310001
"1069","2019-03-14",49.529999
"1070","2019-03-15",48.57
"1071","2019-03-18",48.380001
"1072","2019-03-19",49.209999
"1073","2019-03-20",48.959999
"1074","2019-03-21",49.5
"1075","2019-03-22",47.130001
"1076","2019-03-25",47.950001
"1077","2019-03-26",49.91
"1078","2019-03-27",48.799999
"1079","2019-03-28",48.900002
"1080","2019-03-29",50.700001
"1081","2019-04-01",50.709999
"1082","2019-04-02",51.43
"1083","2019-04-03",51.400002
"1084","2019-04-04",50.669998
"1085","2019-04-05",51.169998
"1086","2019-04-08",50.509998
"1087","2019-04-09",51.400002
"1088","2019-04-10",51.790001
"1089","2019-04-11",52.549999
"1090","2019-04-12",51.75
"1091","2019-04-15",52
"1092","2019-04-16",51.380001
"1093","2019-04-17",50.369999
"1094","2019-04-18",49.349998
"1095","2019-04-22",49.91
"1096","2019-04-23",51.279999
"1097","2019-04-24",51.09
"1098","2019-04-25",50.959999
"1099","2019-04-26",52.310001
"1100","2019-04-29",52.259998
"1101","2019-04-30",53.139999
"1102","2019-05-01",52.450001
"1103","2019-05-02",52.810001
"1104","2019-05-03",54.880001
"1105","2019-05-06",53.080002
"1106","2019-05-07",52.41
"1107","2019-05-08",52.470001
"1108","2019-05-09",54.41
"1109","2019-05-10",55.560001
"1110","2019-05-13",51.970001
"1111","2019-05-14",53.880001
"1112","2019-05-15",54.049999
"1113","2019-05-16",54.709999
"1114","2019-05-17",54.259998
"1115","2019-05-20",53
"1116","2019-05-21",54.860001
"1117","2019-05-22",55.259998
"1118","2019-05-23",53.470001
"1119","2019-05-24",53.900002
"1120","2019-05-28",56.349998
"1121","2019-05-29",54.610001
"1122","2019-05-30",56.349998
"1123","2019-05-31",55.639999
"1124","2019-06-03",50.84
"1125","2019-06-04",52.560001
"1126","2019-06-05",53.189999
"1127","2019-06-06",53.830002
"1128","2019-06-07",54.27
"1129","2019-06-10",55.689999
"1130","2019-06-11",54.639999
"1131","2019-06-12",55.779999
"1132","2019-06-13",55.02
"1133","2019-06-14",54.790001
"1134","2019-06-17",56.990002
"1135","2019-06-18",55.869999
"1136","2019-06-19",57.049999
"1137","2019-06-20",57.900002
"1138","2019-06-21",56.540001
"1139","2019-06-24",56.119999
"1140","2019-06-25",55.689999
"1141","2019-06-26",55.5
"1142","2019-06-27",57.310001
"1143","2019-06-28",58.09
"1144","2019-07-01",58.799999
"1145","2019-07-02",58.669998
"1146","2019-07-03",59.220001
"1147","2019-07-05",59.450001
"1148","2019-07-08",59.75
"1149","2019-07-09",60.529999
"1150","2019-07-10",60.919998
"1151","2019-07-11",61.220001
"1152","2019-07-12",60.75
"1153","2019-07-15",60.040001
"1154","2019-07-16",58.73
"1155","2019-07-17",58.610001
"1156","2019-07-18",58.75
"1157","2019-07-19",57.509998
"1158","2019-07-22",57.419998
"1159","2019-07-23",57.5
"1160","2019-07-24",59.209999
"1161","2019-07-25",59.560001
"1162","2019-07-26",60.459999
"1163","2019-07-29",58.259998
"1164","2019-07-30",58.740002
"1165","2019-07-31",57.490002
"1166","2019-08-01",58.200001
"1167","2019-08-02",57.720001
"1168","2019-08-05",56.009998
"1169","2019-08-06",55.209999
"1170","2019-08-07",62.279999
"1171","2019-08-08",63.049999
"1172","2019-08-09",63.040001
"1173","2019-08-12",61.900002
"1174","2019-08-13",57.040001
"1175","2019-08-14",51.599998
"1176","2019-08-15",50.060001
"1177","2019-08-16",50.009998
"1178","2019-08-19",49.580002
"1179","2019-08-20",49.169998
"1180","2019-08-21",49.75
"1181","2019-08-22",49.939999
"1182","2019-08-23",48.599998
"1183","2019-08-26",49.400002
"1184","2019-08-27",49.330002
"1185","2019-08-28",46.959999
"1186","2019-08-29",47.439999
"1187","2019-08-30",48.110001
"1188","2019-09-03",47.549999
"1189","2019-09-04",46.939999
"1190","2019-09-05",46.880001
"1191","2019-09-06",45.66
"1192","2019-09-09",44.18
"1193","2019-09-10",45.389999
"1194","2019-09-11",43.25
"1195","2019-09-12",43.5
"1196","2019-09-13",43.419998
"1197","2019-09-16",44.060001
"1198","2019-09-17",45.189999
"1199","2019-09-18",45.040001
"1200","2019-09-19",44.66
"1201","2019-09-20",44.98
"1202","2019-09-23",45.130001
"1203","2019-09-24",44.040001
"1204","2019-09-25",44.689999
"1205","2019-09-26",44.459999
"1206","2019-09-27",43.34
"1207","2019-09-30",43.830002
"1208","2019-10-01",43.360001
"1209","2019-10-02",42.5
"1210","2019-10-03",43.700001
"1211","2019-10-04",44.209999
"1212","2019-10-07",44.439999
"1213","2019-10-08",44.040001
"1214","2019-10-09",45.02
"1215","2019-10-10",44.630001
"1216","2019-10-11",44.919998
"1217","2019-10-14",44.959999
"1218","2019-10-15",45.189999
"1219","2019-10-16",41.299999
"1220","2019-10-17",41.150002
"1221","2019-10-18",40.080002
"1222","2019-10-21",40.439999
"1223","2019-10-22",39.299999
"1224","2019-10-23",39.27
"1225","2019-10-24",40.669998
"1226","2019-10-25",41.23
"1227","2019-10-28",41.830002
"1228","2019-10-29",41.810001
"1229","2019-10-30",42.259998
"1230","2019-10-31",41.669998
"1231","2019-11-01",41.869999
"1232","2019-11-04",41.25
"1233","2019-11-05",41.23
"1234","2019-11-06",40.869999
"1235","2019-11-07",38.490002
"1236","2019-11-08",40.639999
"1237","2019-11-11",41.32
"1238","2019-11-12",41.759998
"1239","2019-11-13",40.540001
"1240","2019-11-14",40.740002
"1241","2019-11-15",42.25
"1242","2019-11-18",42.290001
"1243","2019-11-19",42.560001
"1244","2019-11-20",43.470001
"1245","2019-11-21",42.700001
"1246","2019-11-22",42.25
"1247","2019-11-25",43.66
"1248","2019-11-26",43.93
"1249","2019-11-27",44.009998
"1250","2019-11-29",43.369999
"1251","2019-12-02",41.619999
"1252","2019-12-03",42.279999
"1253","2019-12-04",42.32
"1254","2019-12-05",42.34
"1255","2019-12-06",43.709999
"1256","2019-12-09",42.919998
"1257","2019-12-10",41.869999
"1258","2019-12-11",41.529999
"1259","2019-12-12",40.720001
"1260","2019-12-13",40.810001
"1261","2019-12-16",41.060001
"1262","2019-12-17",40.830002
"1263","2019-12-18",41.400002
"1264","2019-12-19",42.200001
"1265","2019-12-20",42.470001
"1266","2019-12-23",41.470001
"1267","2019-12-24",42.009998
"1268","2019-12-26",41.740002
"1269","2019-12-27",41.59
"1270","2019-12-30",42
"1271","2019-12-31",42.049999
"1272","2020-01-02",43.360001
"1273","2020-01-03",43.200001
"1274","2020-01-06",43.450001
"1275","2020-01-07",43.810001
"1276","2020-01-08",44.09
"1277","2020-01-09",44.73
"1278","2020-01-10",45.349998
"1279","2020-01-13",46.200001
"1280","2020-01-14",45.799999
"1281","2020-01-15",45.200001
"1282","2020-01-16",45.68
"1283","2020-01-17",45.150002
"1284","2020-01-21",44.810001
"1285","2020-01-22",44.27
"1286","2020-01-23",45.290001
"1287","2020-01-24",45.41
"1288","2020-01-27",44.970001
"1289","2020-01-28",45.970001
"1290","2020-01-29",45.740002
"1291","2020-01-30",47.09
"1292","2020-01-31",45.490002
"1293","2020-02-03",46.16
"1294","2020-02-04",46.75
"1295","2020-02-05",46.029999
"1296","2020-02-06",46.34
"1297","2020-02-07",47.029999
"1298","2020-02-10",47.080002
"1299","2020-02-11",46.57
"1300","2020-02-12",46.290001
"1301","2020-02-13",47.169998
"1302","2020-02-14",47.57
"1303","2020-02-18",47.759998
"1304","2020-02-19",48.790001
"1305","2020-02-20",48.310001
"1306","2020-02-21",47.110001
"1307","2020-02-24",44.880001
"1308","2020-02-25",44.950001
"1309","2020-02-26",44.970001
"1310","2020-02-27",43.25
"1311","2020-02-28",42.740002
"1312","2020-03-02",42.560001
"1313","2020-03-03",42.080002
"1314","2020-03-04",43.860001
"1315","2020-03-05",43.900002
"1316","2020-03-06",41.16
"1317","2020-03-09",37.049999
"1318","2020-03-10",36.34
"1319","2020-03-11",33.889999
"1320","2020-03-12",30.33
"1321","2020-03-13",29.799999
"1322","2020-03-16",25.66
"1323","2020-03-17",25.309999
"1324","2020-03-18",24.82
"1325","2020-03-19",29.6
"1326","2020-03-20",29.34
"1327","2020-03-23",31.34
"1328","2020-03-24",34.91
"1329","2020-03-25",33.5
"1330","2020-03-26",35.490002
"1331","2020-03-27",35.310001
"1332","2020-03-30",34.169998
"1333","2020-03-31",32.330002
"1334","2020-04-01",30.92
"1335","2020-04-02",31.059999
"1336","2020-04-03",30.83
"1337","2020-04-06",33.080002
"1338","2020-04-07",32.950001
"1339","2020-04-08",34.740002
"1340","2020-04-09",34.540001
"1341","2020-04-13",32.459999
"1342","2020-04-14",32.98
"1343","2020-04-15",32.509998
"1344","2020-04-16",32.279999
"1345","2020-04-17",33.509998
"1346","2020-04-20",33.580002
"1347","2020-04-21",32.029999
"1348","2020-04-22",32.18
"1349","2020-04-23",33.32
"1350","2020-04-24",34.130001
"1351","2020-04-27",34.82
"1352","2020-04-28",35.950001
"1353","2020-04-29",37.380001
"1354","2020-04-30",38.349998
"1355","2020-05-01",35.889999
"1356","2020-05-04",37.73
"1357","2020-05-05",37.990002
"1358","2020-05-06",39.75
"1359","2020-05-07",40.779999
"1360","2020-05-08",42.349998
"1361","2020-05-11",42.459999
"1362","2020-05-12",40.119999
"1363","2020-05-13",39.18
"1364","2020-05-14",40.380001
"1365","2020-05-15",40.580002
"1366","2020-05-18",41.119999
"1367","2020-05-19",40.43
"1368","2020-05-20",41.470001
"1369","2020-05-21",41.439999
"1370","2020-05-22",42.240002
"1371","2020-05-26",42.25
"1372","2020-05-27",43.310001
"1373","2020-05-28",43.560001
"1374","2020-05-29",44.540001
"1375","2020-06-01",45.02
"1376","2020-06-02",44.450001
"1377","2020-06-03",44.18
"1378","2020-06-04",43.290001
"1379","2020-06-05",43.259998
"1380","2020-06-08",43.790001
"1381","2020-06-09",43.41
"1382","2020-06-10",45.57
"1383","2020-06-11",43.540001
"1384","2020-06-12",45.400002
"1385","2020-06-15",46.299999
"1386","2020-06-16",48.18
"1387","2020-06-17",47.5
"1388","2020-06-18",49.599998
"1389","2020-06-19",50.950001
"1390","2020-06-22",51.599998
"1391","2020-06-23",52.66
"1392","2020-06-24",52.740002
"1393","2020-06-25",55.450001
"1394","2020-06-26",55.5
"1395","2020-06-29",54.669998
"1396","2020-06-30",53.490002
"1397","2020-07-01",55.48
"1398","2020-07-02",55.099998
"1399","2020-07-06",55.349998
"1400","2020-07-07",55.049999
"1401","2020-07-08",55.759998
"1402","2020-07-09",55.669998
"1403","2020-07-10",55.07
"1404","2020-07-13",53.48
"1405","2020-07-14",53.93
"1406","2020-07-15",53.68
"1407","2020-07-16",53.34
"1408","2020-07-17",53.389999
"1409","2020-07-20",55.93
"1410","2020-07-21",55.540001
"1411","2020-07-22",54.889999
"1412","2020-07-23",54.200001
"1413","2020-07-24",53.299999
"1414","2020-07-27",54.860001
"1415","2020-07-28",54.330002
"1416","2020-07-29",55.759998
"1417","2020-07-30",55.689999
"1418","2020-07-31",55.900002
"1419","2020-08-03",57.73
"1420","2020-08-04",58.41
"1421","2020-08-05",58.09
"1422","2020-08-06",56.860001
"1423","2020-08-07",56.240002
"1424","2020-08-10",52.599998
"1425","2020-08-11",52.68
"1426","2020-08-12",54.619999
"1427","2020-08-13",56.119999
"1428","2020-08-14",54.369999
"1429","2020-08-17",55.240002
"1430","2020-08-18",55.139999
"1431","2020-08-19",55.139999
"1432","2020-08-20",55.75
"1433","2020-08-21",55.32
"1434","2020-08-24",55.330002
"1435","2020-08-25",56.689999
"1436","2020-08-26",58.259998
"1437","2020-08-27",58.709999
"1438","2020-08-28",59.52
"1439","2020-08-31",59
"1440","2020-09-01",60.990002
"1441","2020-09-02",61.279999
"1442","2020-09-03",56.23
"1443","2020-09-04",55.150002
"1444","2020-09-08",53.889999
"1445","2020-09-09",55.610001
"1446","2020-09-10",55.060001
"1447","2020-09-11",53.009998
"1448","2020-09-14",53.740002
"1449","2020-09-15",53.07
"1450","2020-09-16",54.389999
"1451","2020-09-17",54.720001
"1452","2020-09-18",56.889999
"1453","2020-09-21",57.630001
"1454","2020-09-22",56.650002
"1455","2020-09-23",54.98
"1456","2020-09-24",54.080002
"1457","2020-09-25",56.130001
"1458","2020-09-28",57.529999
"1459","2020-09-29",56.93
"1460","2020-09-30",55.759998
"1461","2020-10-01",56.650002
"1462","2020-10-02",55.52
"1463","2020-10-05",56.509998
"1464","2020-10-06",57.57
"1465","2020-10-07",59.110001
"1466","2020-10-08",59.330002
"1467","2020-10-09",60.450001
"1468","2020-10-12",60.52
"1469","2020-10-13",59.93
"1470","2020-10-14",58.830002
"1471","2020-10-15",59.07
"1472","2020-10-16",58.650002
"1473","2020-10-19",57.330002
"1474","2020-10-20",56.68
"1475","2020-10-21",54.889999
"1476","2020-10-22",55.52
"1477","2020-10-23",56.610001
"1478","2020-10-26",54.900002
"1479","2020-10-27",55.950001
"1480","2020-10-28",54.060001
"1481","2020-10-29",53.830002
"1482","2020-10-30",55.310001
"1483","2020-11-02",56.080002
"1484","2020-11-03",56.779999
"1485","2020-11-04",57.41
"1486","2020-11-05",68.769997
"1487","2020-11-06",72.629997
"1488","2020-11-09",68
"1489","2020-11-10",68.260002
"1490","2020-11-11",68.959999
"1491","2020-11-12",70.080002
"1492","2020-11-13",69.720001
"1493","2020-11-16",70.029999
"1494","2020-11-17",72.120003
"1495","2020-11-18",71.230003
"1496","2020-11-19",71.019997
"1497","2020-11-20",72.110001
"1498","2020-11-23",73.57
"1499","2020-11-24",73.959999
"1500","2020-11-25",76.110001
"1501","2020-11-27",75.690002
