"","date","DK"
"97","2007-05-22",23.91
"98","2007-05-23",23.74
"99","2007-05-24",23.360001
"100","2007-05-25",23.559999
"101","2007-05-29",23.82
"102","2007-05-30",23.610001
"103","2007-05-31",23.85
"104","2007-06-01",24.02
"105","2007-06-04",24.299999
"106","2007-06-05",24.27
"107","2007-06-06",24.24
"108","2007-06-07",23.07
"109","2007-06-08",23.5
"110","2007-06-11",23.870001
"111","2007-06-12",23.309999
"112","2007-06-13",24.360001
"113","2007-06-14",24.200001
"114","2007-06-15",24.370001
"115","2007-06-18",25.200001
"116","2007-06-19",26.01
"117","2007-06-20",26.030001
"118","2007-06-21",27.360001
"119","2007-06-22",27.24
"120","2007-06-25",27.58
"121","2007-06-26",27.23
"122","2007-06-27",26.77
"123","2007-06-28",26.889999
"124","2007-06-29",26.65
"125","2007-07-02",27.5
"126","2007-07-03",28.1
"127","2007-07-05",28.83
"128","2007-07-06",28.66
"129","2007-07-09",29.35
"130","2007-07-10",29.719999
"131","2007-07-11",29.75
"132","2007-07-12",28.59
"133","2007-07-13",29.209999
"134","2007-07-16",29.700001
"135","2007-07-17",29.65
"136","2007-07-18",30.209999
"137","2007-07-19",30.280001
"138","2007-07-20",29.68
"139","2007-07-23",30.280001
"140","2007-07-24",28.17
"141","2007-07-25",27.23
"142","2007-07-26",26.360001
"143","2007-07-27",25.9
"144","2007-07-30",26.610001
"145","2007-07-31",26.48
"146","2007-08-01",24.959999
"147","2007-08-02",25.07
"148","2007-08-03",23.93
"149","2007-08-06",24.91
"150","2007-08-07",24.08
"151","2007-08-08",24.27
"152","2007-08-09",22.969999
"153","2007-08-10",25.889999
"154","2007-08-13",27.1
"155","2007-08-14",27
"156","2007-08-15",26.43
"157","2007-08-16",25.309999
"158","2007-08-17",26.65
"159","2007-08-20",25.51
"160","2007-08-21",25.540001
"161","2007-08-22",26.719999
"162","2007-08-23",27.42
"163","2007-08-24",28.040001
"164","2007-08-27",28.040001
"165","2007-08-28",26.4
"166","2007-08-29",27.08
"167","2007-08-30",26.91
"168","2007-08-31",27.42
"169","2007-09-04",28.049999
"170","2007-09-05",25.98
"171","2007-09-06",26.17
"172","2007-09-07",26.129999
"173","2007-09-10",25.059999
"174","2007-09-11",25
"175","2007-09-12",26.219999
"176","2007-09-13",26.530001
"177","2007-09-14",26.540001
"178","2007-09-17",27.15
"179","2007-09-18",27.389999
"180","2007-09-19",27.059999
"181","2007-09-20",27.07
"182","2007-09-21",27.969999
"183","2007-09-24",27.450001
"184","2007-09-25",27.799999
"185","2007-09-26",27.799999
"186","2007-09-27",26.17
"187","2007-09-28",25.08
"188","2007-10-01",25.51
"189","2007-10-02",25.48
"190","2007-10-03",24.440001
"191","2007-10-04",25
"192","2007-10-05",25.27
"193","2007-10-08",25.52
"194","2007-10-09",25.629999
"195","2007-10-10",25.879999
"196","2007-10-11",24.639999
"197","2007-10-12",24.780001
"198","2007-10-15",25.07
"199","2007-10-16",24.799999
"200","2007-10-17",24.540001
"201","2007-10-18",24.879999
"202","2007-10-19",23.84
"203","2007-10-22",23.469999
"204","2007-10-23",23.25
"205","2007-10-24",23.41
"206","2007-10-25",23.709999
"207","2007-10-26",24.690001
"208","2007-10-29",24.26
"209","2007-10-30",23.690001
"210","2007-10-31",23.99
"211","2007-11-01",22.889999
"212","2007-11-02",23.07
"213","2007-11-05",23.120001
"214","2007-11-06",23.32
"215","2007-11-07",22.450001
"216","2007-11-08",22.17
"217","2007-11-09",21.540001
"218","2007-11-12",21.49
"219","2007-11-13",21.6
"220","2007-11-14",21.09
"221","2007-11-15",20.82
"222","2007-11-16",20.65
"223","2007-11-19",20.43
"224","2007-11-20",19.969999
"225","2007-11-21",20.110001
"226","2007-11-23",19.92
"227","2007-11-26",19.530001
"228","2007-11-27",18.9
"229","2007-11-28",18.799999
"230","2007-11-29",18.549999
"231","2007-11-30",18.440001
"232","2007-12-03",18.629999
"233","2007-12-04",18.75
"234","2007-12-05",18.5
"235","2007-12-06",18.440001
"236","2007-12-07",18.41
"237","2007-12-10",18.370001
"238","2007-12-11",18.030001
"239","2007-12-12",18.219999
"240","2007-12-13",17.82
"241","2007-12-14",17.950001
"242","2007-12-17",19.74
"243","2007-12-18",19.49
"244","2007-12-19",19.790001
"245","2007-12-20",19.540001
"246","2007-12-21",20.139999
"247","2007-12-24",20.360001
"248","2007-12-26",20.73
"249","2007-12-27",20.18
"250","2007-12-28",20.26
"251","2007-12-31",20.23
"252","2008-01-02",20.18
"253","2008-01-03",19.67
"254","2008-01-04",19.4
"255","2008-01-07",18.75
"256","2008-01-08",18.1
"257","2008-01-09",17.33
"258","2008-01-10",17.67
"259","2008-01-11",16.959999
"260","2008-01-14",16.93
"261","2008-01-15",16.549999
"262","2008-01-16",16.049999
"263","2008-01-17",15.81
"264","2008-01-18",15.59
"265","2008-01-22",15.64
"266","2008-01-23",15.45
"267","2008-01-24",15.48
"268","2008-01-25",15.39
"269","2008-01-28",15.75
"270","2008-01-29",16.450001
"271","2008-01-30",16.32
"272","2008-01-31",16.43
"273","2008-02-01",16.719999
"274","2008-02-04",16.700001
"275","2008-02-05",16.629999
"276","2008-02-06",16.32
"277","2008-02-07",16.309999
"278","2008-02-08",16.799999
"279","2008-02-11",16.83
"280","2008-02-12",16.48
"281","2008-02-13",16.65
"282","2008-02-14",16.219999
"283","2008-02-15",15.94
"284","2008-02-19",16.709999
"285","2008-02-20",16.98
"286","2008-02-21",16.15
"287","2008-02-22",15.69
"288","2008-02-25",16.709999
"289","2008-02-26",16.700001
"290","2008-02-27",17.18
"291","2008-02-28",16.43
"292","2008-02-29",15.78
"293","2008-03-03",15.8
"294","2008-03-04",15.18
"295","2008-03-05",15.01
"296","2008-03-06",14.07
"297","2008-03-07",14.11
"298","2008-03-10",13.87
"299","2008-03-11",14.96
"300","2008-03-12",14.15
"301","2008-03-13",14.15
"302","2008-03-14",13.52
"303","2008-03-17",12.88
"304","2008-03-18",13.4
"305","2008-03-19",13.05
"306","2008-03-20",13.47
"307","2008-03-24",13.39
"308","2008-03-25",12.98
"309","2008-03-26",13.35
"310","2008-03-27",13.05
"311","2008-03-28",12.72
"312","2008-03-31",12.67
"313","2008-04-01",12.86
"314","2008-04-02",13.17
"315","2008-04-03",12.68
"316","2008-04-04",12.32
"317","2008-04-07",12.8
"318","2008-04-08",12.85
"319","2008-04-09",12.73
"320","2008-04-10",12.57
"321","2008-04-11",12.03
"322","2008-04-14",11.94
"323","2008-04-15",11.72
"324","2008-04-16",11.99
"325","2008-04-17",12.3
"326","2008-04-18",12.18
"327","2008-04-21",11.78
"328","2008-04-22",11.22
"329","2008-04-23",10.83
"330","2008-04-24",11.28
"331","2008-04-25",11.06
"332","2008-04-28",11.01
"333","2008-04-29",11.1
"334","2008-04-30",11.03
"335","2008-05-01",10.98
"336","2008-05-02",11.04
"337","2008-05-05",11.31
"338","2008-05-06",11.2
"339","2008-05-07",10.94
"340","2008-05-08",10.35
"341","2008-05-09",10.15
"342","2008-05-12",10.64
"343","2008-05-13",11.26
"344","2008-05-14",12.05
"345","2008-05-15",12.49
"346","2008-05-16",12.49
"347","2008-05-19",12.56
"348","2008-05-20",12.58
"349","2008-05-21",13.67
"350","2008-05-22",13.75
"351","2008-05-23",13.13
"352","2008-05-27",12.96
"353","2008-05-28",12.73
"354","2008-05-29",12.79
"355","2008-05-30",13.03
"356","2008-06-02",12.95
"357","2008-06-03",13.18
"358","2008-06-04",13.17
"359","2008-06-05",13.3
"360","2008-06-06",12.38
"361","2008-06-09",11.76
"362","2008-06-10",11.28
"363","2008-06-11",11.13
"364","2008-06-12",11.39
"365","2008-06-13",11.76
"366","2008-06-16",10.94
"367","2008-06-17",11.01
"368","2008-06-18",10.4
"369","2008-06-19",10.9
"370","2008-06-20",10.53
"371","2008-06-23",10.07
"372","2008-06-24",9.98
"373","2008-06-25",10.1
"374","2008-06-26",9.37
"375","2008-06-27",9.01
"376","2008-06-30",9.21
"377","2008-07-01",9.08
"378","2008-07-02",9.2
"379","2008-07-03",8.7
"380","2008-07-07",9.32
"381","2008-07-08",9.16
"382","2008-07-09",8.92
"383","2008-07-10",8.61
"384","2008-07-11",8.12
"385","2008-07-14",7.71
"386","2008-07-15",7.78
"387","2008-07-16",8.17
"388","2008-07-17",7.88
"389","2008-07-18",7.55
"390","2008-07-21",7.91
"391","2008-07-22",8.3
"392","2008-07-23",8.28
"393","2008-07-24",7.71
"394","2008-07-25",8.02
"395","2008-07-28",7.71
"396","2008-07-29",8
"397","2008-07-30",8.02
"398","2008-07-31",7.99
"399","2008-08-01",7.96
"400","2008-08-04",7.7
"401","2008-08-05",8
"402","2008-08-06",9.08
"403","2008-08-07",7.53
"404","2008-08-08",8.01
"405","2008-08-11",8.3
"406","2008-08-12",8.4
"407","2008-08-13",8.64
"408","2008-08-14",8.52
"409","2008-08-15",8.41
"410","2008-08-18",8
"411","2008-08-19",7.94
"412","2008-08-20",7.83
"413","2008-08-21",7.75
"414","2008-08-22",7.72
"415","2008-08-25",7.42
"416","2008-08-26",7.74
"417","2008-08-27",8.1
"418","2008-08-28",8.13
"419","2008-08-29",7.9
"420","2008-09-02",7.57
"421","2008-09-03",8.12
"422","2008-09-04",8.21
"423","2008-09-05",8.47
"424","2008-09-08",8.59
"425","2008-09-09",7.99
"426","2008-09-10",7.81
"427","2008-09-11",8.49
"428","2008-09-12",9.6
"429","2008-09-15",8.74
"430","2008-09-16",9.18
"431","2008-09-17",8.87
"432","2008-09-18",9.78
"433","2008-09-19",10.75
"434","2008-09-22",9.68
"435","2008-09-23",9.24
"436","2008-09-24",9.66
"437","2008-09-25",10
"438","2008-09-26",10.05
"439","2008-09-29",9.29
"440","2008-09-30",9.27
"441","2008-10-01",8.85
"442","2008-10-02",8.23
"443","2008-10-03",8.28
"444","2008-10-06",7.87
"445","2008-10-07",7
"446","2008-10-08",6.61
"447","2008-10-09",5.5
"448","2008-10-10",5.01
"449","2008-10-13",5.88
"450","2008-10-14",5.35
"451","2008-10-15",4.51
"452","2008-10-16",4.76
"453","2008-10-17",4.76
"454","2008-10-20",5
"455","2008-10-21",4.99
"456","2008-10-22",4.63
"457","2008-10-23",4.46
"458","2008-10-24",4.23
"459","2008-10-27",3.93
"460","2008-10-28",4.19
"461","2008-10-29",4.14
"462","2008-10-30",4.7
"463","2008-10-31",5.59
"464","2008-11-03",5.11
"465","2008-11-04",6.02
"466","2008-11-05",5.93
"467","2008-11-06",5.43
"468","2008-11-07",4.88
"469","2008-11-10",5
"470","2008-11-11",5.14
"471","2008-11-12",4.54
"472","2008-11-13",5.39
"473","2008-11-14",5.51
"474","2008-11-17",4.84
"475","2008-11-18",5.43
"476","2008-11-19",4.84
"477","2008-11-20",4.2
"478","2008-11-21",3.85
"479","2008-11-24",4.44
"480","2008-11-25",4.76
"481","2008-11-26",5.25
"482","2008-11-28",5.5
"483","2008-12-01",5.12
"484","2008-12-02",5.61
"485","2008-12-03",5.65
"486","2008-12-04",4.93
"487","2008-12-05",4.88
"488","2008-12-08",4.61
"489","2008-12-09",4.99
"490","2008-12-10",5.13
"491","2008-12-11",5
"492","2008-12-12",5.28
"493","2008-12-15",4.56
"494","2008-12-16",5.27
"495","2008-12-17",5.45
"496","2008-12-18",5.34
"497","2008-12-19",5.31
"498","2008-12-22",5.11
"499","2008-12-23",5.05
"500","2008-12-24",5.23
"501","2008-12-26",5.45
"502","2008-12-29",5.15
"503","2008-12-30",5
"504","2008-12-31",5.29
"505","2009-01-02",5.49
"506","2009-01-05",5.86
"507","2009-01-06",6
"508","2009-01-07",6.08
"509","2009-01-08",6.36
"510","2009-01-09",5.81
"511","2009-01-12",5.72
"512","2009-01-13",6.12
"513","2009-01-14",6
"514","2009-01-15",6.55
"515","2009-01-16",6.37
"516","2009-01-20",6.35
"517","2009-01-21",7.41
"518","2009-01-22",6.64
"519","2009-01-23",6.76
"520","2009-01-26",7.2
"521","2009-01-27",7.29
"522","2009-01-28",7.43
"523","2009-01-29",7.14
"524","2009-01-30",6.95
"525","2009-02-02",7.26
"526","2009-02-03",7.33
"527","2009-02-04",7.36
"528","2009-02-05",7.43
"529","2009-02-06",7.71
"530","2009-02-09",7.96
"531","2009-02-10",7.88
"532","2009-02-11",7.6
"533","2009-02-12",8.03
"534","2009-02-13",8.47
"535","2009-02-17",7.55
"536","2009-02-18",6.97
"537","2009-02-19",6.86
"538","2009-02-20",6.34
"539","2009-02-23",5.96
"540","2009-02-24",6.42
"541","2009-02-25",6.57
"542","2009-02-26",6.92
"543","2009-02-27",6.8
"544","2009-03-02",5.99
"545","2009-03-03",5.93
"546","2009-03-04",6.41
"547","2009-03-05",6.02
"548","2009-03-06",6.7
"549","2009-03-09",6.95
"550","2009-03-10",7.66
"551","2009-03-11",8.04
"552","2009-03-12",8.52
"553","2009-03-13",8.8
"554","2009-03-16",9.63
"555","2009-03-17",9.9
"556","2009-03-18",9.97
"557","2009-03-19",9.98
"558","2009-03-20",10.33
"559","2009-03-23",10.94
"560","2009-03-24",10.01
"561","2009-03-25",10.61
"562","2009-03-26",11.32
"563","2009-03-27",10.77
"564","2009-03-30",10.08
"565","2009-03-31",10.36
"566","2009-04-01",10.16
"567","2009-04-02",10.84
"568","2009-04-03",11.14
"569","2009-04-06",10.5
"570","2009-04-07",10.86
"571","2009-04-08",11.71
"572","2009-04-09",11.9
"573","2009-04-13",11.63
"574","2009-04-14",11.04
"575","2009-04-15",10.01
"576","2009-04-16",10.18
"577","2009-04-17",10.26
"578","2009-04-20",9.51
"579","2009-04-21",9.89
"580","2009-04-22",9.68
"581","2009-04-23",9.9
"582","2009-04-24",10.35
"583","2009-04-27",9.94
"584","2009-04-28",9.94
"585","2009-04-29",10.21
"586","2009-04-30",10.27
"587","2009-05-01",10.4
"588","2009-05-04",10.83
"589","2009-05-05",10.82
"590","2009-05-06",11.35
"591","2009-05-07",10.18
"592","2009-05-08",10.27
"593","2009-05-11",10.56
"594","2009-05-12",10.01
"595","2009-05-13",9.54
"596","2009-05-14",9.91
"597","2009-05-15",9.21
"598","2009-05-18",9.22
"599","2009-05-19",9.42
"600","2009-05-20",9.57
"601","2009-05-21",9.44
"602","2009-05-22",9.14
"603","2009-05-26",9.12
"604","2009-05-27",9.45
"605","2009-05-28",9.7
"606","2009-05-29",10.25
"607","2009-06-01",10.56
"608","2009-06-02",10.09
"609","2009-06-03",9.41
"610","2009-06-04",9.45
"611","2009-06-05",9.1
"612","2009-06-08",9.02
"613","2009-06-09",8.81
"614","2009-06-10",9.17
"615","2009-06-11",8.99
"616","2009-06-12",8.76
"617","2009-06-15",8.62
"618","2009-06-16",8.32
"619","2009-06-17",8.38
"620","2009-06-18",8.91
"621","2009-06-19",8.92
"622","2009-06-22",8.09
"623","2009-06-23",8.06
"624","2009-06-24",8.01
"625","2009-06-25",8.66
"626","2009-06-26",8.57
"627","2009-06-29",8.58
"628","2009-06-30",8.48
"629","2009-07-01",8.53
"630","2009-07-02",8.63
"631","2009-07-06",8.17
"632","2009-07-07",7.71
"633","2009-07-08",7.32
"634","2009-07-09",7.35
"635","2009-07-10",7.1
"636","2009-07-13",7.22
"637","2009-07-14",7.35
"638","2009-07-15",7.66
"639","2009-07-16",7.54
"640","2009-07-17",7.8
"641","2009-07-20",8.06
"642","2009-07-21",8.23
"643","2009-07-22",8.17
"644","2009-07-23",8.74
"645","2009-07-24",8.61
"646","2009-07-27",8.84
"647","2009-07-28",8.61
"648","2009-07-29",8.5
"649","2009-07-30",8.65
"650","2009-07-31",8.52
"651","2009-08-03",8.54
"652","2009-08-04",8.42
"653","2009-08-05",8.24
"654","2009-08-06",8.1
"655","2009-08-07",8.12
"656","2009-08-10",8
"657","2009-08-11",7.78
"658","2009-08-12",7.64
"659","2009-08-13",7.46
"660","2009-08-14",7.03
"661","2009-08-17",7.02
"662","2009-08-18",7.23
"663","2009-08-19",7.46
"664","2009-08-20",7.81
"665","2009-08-21",7.97
"666","2009-08-24",8.04
"667","2009-08-25",8.27
"668","2009-08-26",8.51
"669","2009-08-27",8.33
"670","2009-08-28",8.1
"671","2009-08-31",8.09
"672","2009-09-01",8.05
"673","2009-09-02",8.1
"674","2009-09-03",8.32
"675","2009-09-04",8.44
"676","2009-09-08",8.48
"677","2009-09-09",8.4
"678","2009-09-10",8.32
"679","2009-09-11",8.27
"680","2009-09-14",8.4
"681","2009-09-15",8.33
"682","2009-09-16",8.49
"683","2009-09-17",8.9
"684","2009-09-18",8.6
"685","2009-09-21",8.4
"686","2009-09-22",8.5
"687","2009-09-23",8.56
"688","2009-09-24",8.54
"689","2009-09-25",8.6
"690","2009-09-28",8.64
"691","2009-09-29",8.74
"692","2009-09-30",8.57
"693","2009-10-01",8.26
"694","2009-10-02",8.18
"695","2009-10-05",8.54
"696","2009-10-06",8.3
"697","2009-10-07",8.49
"698","2009-10-08",8.45
"699","2009-10-09",8.44
"700","2009-10-12",8.08
"701","2009-10-13",8.01
"702","2009-10-14",8.01
"703","2009-10-15",8.14
"704","2009-10-16",8.03
"705","2009-10-19",8.15
"706","2009-10-20",7.91
"707","2009-10-21",7.84
"708","2009-10-22",7.85
"709","2009-10-23",7.55
"710","2009-10-26",7.54
"711","2009-10-27",7.24
"712","2009-10-28",6.9
"713","2009-10-29",7.25
"714","2009-10-30",6.75
"715","2009-11-02",6.76
"716","2009-11-03",6.71
"717","2009-11-04",6.7
"718","2009-11-05",7.26
"719","2009-11-06",7.28
"720","2009-11-09",7.03
"721","2009-11-10",7.01
"722","2009-11-11",7.03
"723","2009-11-12",6.88
"724","2009-11-13",6.76
"725","2009-11-16",6.72
"726","2009-11-17",6.69
"727","2009-11-18",6.89
"728","2009-11-19",6.65
"729","2009-11-20",6.56
"730","2009-11-23",6.73
"731","2009-11-24",6.74
"732","2009-11-25",6.71
"733","2009-11-27",6.7
"734","2009-11-30",6.87
"735","2009-12-01",6.57
"736","2009-12-02",6.37
"737","2009-12-03",6.24
"738","2009-12-04",6.26
"739","2009-12-07",6.09
"740","2009-12-08",6.14
"741","2009-12-09",6.07
"742","2009-12-10",5.9
"743","2009-12-11",5.8
"744","2009-12-14",5.95
"745","2009-12-15",5.85
"746","2009-12-16",6.12
"747","2009-12-17",6.47
"748","2009-12-18",6.25
"749","2009-12-21",6.74
"750","2009-12-22",6.75
"751","2009-12-23",7.11
"752","2009-12-24",7.02
"753","2009-12-28",7.06
"754","2009-12-29",7
"755","2009-12-30",7.05
"756","2009-12-31",6.81
"757","2010-01-04",7.31
"758","2010-01-05",7.6
"759","2010-01-06",7.67
"760","2010-01-07",7.72
"761","2010-01-08",7.66
"762","2010-01-11",7.82
"763","2010-01-12",7.61
"764","2010-01-13",7.55
"765","2010-01-14",7.54
"766","2010-01-15",7.53
"767","2010-01-19",7.56
"768","2010-01-20",7.36
"769","2010-01-21",7.17
"770","2010-01-22",7.06
"771","2010-01-25",7.12
"772","2010-01-26",7.04
"773","2010-01-27",7.3
"774","2010-01-28",7.1
"775","2010-01-29",6.98
"776","2010-02-01",7.12
"777","2010-02-02",7.2
"778","2010-02-03",7.14
"779","2010-02-04",6.9
"780","2010-02-05",6.84
"781","2010-02-08",6.79
"782","2010-02-09",6.85
"783","2010-02-10",6.83
"784","2010-02-11",6.83
"785","2010-02-12",6.8
"786","2010-02-16",7.45
"787","2010-02-17",7.46
"788","2010-02-18",7.45
"789","2010-02-19",7.5
"790","2010-02-22",7.58
"791","2010-02-23",7.49
"792","2010-02-24",7.47
"793","2010-02-25",7.5
"794","2010-02-26",7.27
"795","2010-03-01",7.24
"796","2010-03-02",7.63
"797","2010-03-03",7.78
"798","2010-03-04",7.92
"799","2010-03-05",8.05
"800","2010-03-08",7.9
"801","2010-03-09",7.88
"802","2010-03-10",8.37
"803","2010-03-11",8.01
"804","2010-03-12",7.98
"805","2010-03-15",7.59
"806","2010-03-16",7.6
"807","2010-03-17",7.6
"808","2010-03-18",7.4
"809","2010-03-19",7.15
"810","2010-03-22",7.17
"811","2010-03-23",7.11
"812","2010-03-24",7.3
"813","2010-03-25",7.08
"814","2010-03-26",7.11
"815","2010-03-29",7.19
"816","2010-03-30",7.21
"817","2010-03-31",7.28
"818","2010-04-01",7.4
"819","2010-04-05",7.82
"820","2010-04-06",7.83
"821","2010-04-07",7.68
"822","2010-04-08",7.49
"823","2010-04-09",7.68
"824","2010-04-12",7.53
"825","2010-04-13",7.26
"826","2010-04-14",7.17
"827","2010-04-15",7.07
"828","2010-04-16",6.95
"829","2010-04-19",6.94
"830","2010-04-20",7.28
"831","2010-04-21",7.1
"832","2010-04-22",7.11
"833","2010-04-23",7.3
"834","2010-04-26",7.24
"835","2010-04-27",6.86
"836","2010-04-28",6.94
"837","2010-04-29",7.13
"838","2010-04-30",7.01
"839","2010-05-03",7.3
"840","2010-05-04",7.2
"841","2010-05-05",6.76
"842","2010-05-06",6.69
"843","2010-05-07",6.55
"844","2010-05-10",6.55
"845","2010-05-11",6.65
"846","2010-05-12",6.97
"847","2010-05-13",6.98
"848","2010-05-14",6.92
"849","2010-05-17",6.95
"850","2010-05-18",6.98
"851","2010-05-19",6.88
"852","2010-05-20",6.26
"853","2010-05-21",6.5
"854","2010-05-24",6.46
"855","2010-05-25",6.34
"856","2010-05-26",6.45
"857","2010-05-27",6.61
"858","2010-05-28",6.63
"859","2010-06-01",6.19
"860","2010-06-02",6.56
"861","2010-06-03",6.66
"862","2010-06-04",6.54
"863","2010-06-07",6.61
"864","2010-06-08",6.61
"865","2010-06-09",6.57
"866","2010-06-10",6.98
"867","2010-06-11",7.1
"868","2010-06-14",7.27
"869","2010-06-15",7.7
"870","2010-06-16",8.17
"871","2010-06-17",7.83
"872","2010-06-18",7.67
"873","2010-06-21",7.46
"874","2010-06-22",7.33
"875","2010-06-23",7.36
"876","2010-06-24",7.47
"877","2010-06-25",7.4
"878","2010-06-28",7.48
"879","2010-06-29",7.26
"880","2010-06-30",7.3
"881","2010-07-01",7.33
"882","2010-07-02",7.17
"883","2010-07-06",7.36
"884","2010-07-07",7.46
"885","2010-07-08",7.52
"886","2010-07-09",7.77
"887","2010-07-12",7.58
"888","2010-07-13",7.49
"889","2010-07-14",7.21
"890","2010-07-15",7.16
"891","2010-07-16",6.82
"892","2010-07-19",6.75
"893","2010-07-20",6.99
"894","2010-07-21",6.81
"895","2010-07-22",7.13
"896","2010-07-23",7.26
"897","2010-07-26",7.26
"898","2010-07-27",7.4
"899","2010-07-28",7.2
"900","2010-07-29",7.35
"901","2010-07-30",7.5
"902","2010-08-02",7.39
"903","2010-08-03",7.36
"904","2010-08-04",7.46
"905","2010-08-05",7.55
"906","2010-08-06",7.5
"907","2010-08-09",7.56
"908","2010-08-10",7.41
"909","2010-08-11",6.99
"910","2010-08-12",7
"911","2010-08-13",6.86
"912","2010-08-16",6.85
"913","2010-08-17",6.97
"914","2010-08-18",6.8
"915","2010-08-19",6.55
"916","2010-08-20",6.58
"917","2010-08-23",6.36
"918","2010-08-24",6.34
"919","2010-08-25",6.56
"920","2010-08-26",6.53
"921","2010-08-27",6.67
"922","2010-08-30",6.55
"923","2010-08-31",6.71
"924","2010-09-01",6.91
"925","2010-09-02",7.01
"926","2010-09-03",7.1
"927","2010-09-07",6.91
"928","2010-09-08",6.78
"929","2010-09-09",6.54
"930","2010-09-10",6.6
"931","2010-09-13",6.72
"932","2010-09-14",6.88
"933","2010-09-15",6.84
"934","2010-09-16",6.77
"935","2010-09-17",6.94
"936","2010-09-20",6.96
"937","2010-09-21",6.78
"938","2010-09-22",6.7
"939","2010-09-23",6.71
"940","2010-09-24",6.98
"941","2010-09-27",6.98
"942","2010-09-28",7.11
"943","2010-09-29",7.23
"944","2010-09-30",7.16
"945","2010-10-01",7.21
"946","2010-10-04",6.94
"947","2010-10-05",7.05
"948","2010-10-06",7.08
"949","2010-10-07",7.09
"950","2010-10-08",7.04
"951","2010-10-11",7.13
"952","2010-10-12",7.13
"953","2010-10-13",7.28
"954","2010-10-14",7.21
"955","2010-10-15",7.31
"956","2010-10-18",7.48
"957","2010-10-19",7.45
"958","2010-10-20",7.41
"959","2010-10-21",7.32
"960","2010-10-22",7.27
"961","2010-10-25",7.35
"962","2010-10-26",7.31
"963","2010-10-27",7.29
"964","2010-10-28",7.31
"965","2010-10-29",7.35
"966","2010-11-01",7.16
"967","2010-11-02",7.32
"968","2010-11-03",7.42
"969","2010-11-04",7.62
"970","2010-11-05",7.16
"971","2010-11-08",7.01
"972","2010-11-09",7.05
"973","2010-11-10",7.18
"974","2010-11-11",7.12
"975","2010-11-12",6.9
"976","2010-11-15",7.14
"977","2010-11-16",7
"978","2010-11-17",7.06
"979","2010-11-18",7.14
"980","2010-11-19",7.2
"981","2010-11-22",7.06
"982","2010-11-23",7.06
"983","2010-11-24",7.26
"984","2010-11-26",7.21
"985","2010-11-29",7.3
"986","2010-11-30",7.12
"987","2010-12-01",7.4
"988","2010-12-02",7.41
"989","2010-12-03",7.4
"990","2010-12-06",7.42
"991","2010-12-07",7.44
"992","2010-12-08",7.5
"993","2010-12-09",7.5
