"","date","MDCA"
"144","2007-07-30",6.946667
"145","2007-07-31",6.84
"146","2007-08-01",6.86
"147","2007-08-02",6.973333
"148","2007-08-03",7.046667
"149","2007-08-06",7.033333
"150","2007-08-07",7.02
"151","2007-08-08",6.653333
"152","2007-08-09",6.506667
"153","2007-08-10",6.033333
"154","2007-08-13",6.426667
"155","2007-08-14",6.46
"156","2007-08-15",6.606667
"157","2007-08-16",7.066667
"158","2007-08-17",6.846667
"159","2007-08-20",6.72
"160","2007-08-21",6.533333
"161","2007-08-22",6.706666
"162","2007-08-23",6.666667
"163","2007-08-24",7.08
"164","2007-08-27",7.106667
"165","2007-08-28",6.886667
"166","2007-08-29",6.873333
"167","2007-08-30",6.993333
"168","2007-08-31",7.206666
"169","2007-09-04",7.086667
"170","2007-09-05",7.153333
"171","2007-09-06",7.24
"172","2007-09-07",7.16
"173","2007-09-10",7.146667
"174","2007-09-11",7.166667
"175","2007-09-12",7.12
"176","2007-09-13",7.253334
"177","2007-09-14",7.326667
"178","2007-09-17",7.233333
"179","2007-09-18",7.253334
"180","2007-09-19",6.913333
"181","2007-09-20",6.693333
"182","2007-09-21",6.693333
"183","2007-09-24",7.233333
"184","2007-09-25",7.326667
"185","2007-09-26",7.053333
"186","2007-09-27",7.26
"187","2007-09-28",7.226666
"188","2007-10-01",7.273334
"189","2007-10-02",7.28
"190","2007-10-03",7.12
"191","2007-10-04",7.126667
"192","2007-10-05",7.146667
"193","2007-10-08",7.2
"194","2007-10-09",7.32
"195","2007-10-10",7.533333
"196","2007-10-11",7.493333
"197","2007-10-12",7.593333
"198","2007-10-15",7.433333
"199","2007-10-16",7.033333
"200","2007-10-17",7.266667
"201","2007-10-18",7.146667
"202","2007-10-19",6.866667
"203","2007-10-22",6.753334
"204","2007-10-23",6.773334
"205","2007-10-24",6.753334
"206","2007-10-25",6.706666
"207","2007-10-26",7.086667
"208","2007-10-29",7.173333
"209","2007-10-30",6.946667
"210","2007-10-31",7.32
"211","2007-11-01",7.126667
"212","2007-11-02",7.253334
"213","2007-11-05",7.24
"214","2007-11-06",7.213333
"215","2007-11-07",6.993333
"216","2007-11-08",6.846667
"217","2007-11-09",7.006667
"218","2007-11-12",6.613333
"219","2007-11-13",6.48
"220","2007-11-14",6.693333
"221","2007-11-15",6.526667
"222","2007-11-16",6.486667
"223","2007-11-19",6.26
"224","2007-11-20",6.333333
"225","2007-11-21",6.133333
"226","2007-11-23",6.133333
"227","2007-11-26",6.106667
"228","2007-11-27",5.626667
"229","2007-11-28",5.946667
"230","2007-11-29",6.153333
"231","2007-11-30",6.306667
"232","2007-12-03",6.086667
"233","2007-12-04",6.1
"234","2007-12-05",6.106667
"235","2007-12-06",6.16
"236","2007-12-07",6.08
"237","2007-12-10",6.153333
"238","2007-12-11",6.006667
"239","2007-12-12",6.12
"240","2007-12-13",6.253334
"241","2007-12-14",6.1
"242","2007-12-17",6.08
"243","2007-12-18",6.14
"244","2007-12-19",6
"245","2007-12-20",5.966667
"246","2007-12-21",6.106667
"247","2007-12-24",6.233333
"248","2007-12-26",6.453333
"249","2007-12-27",6.54
"250","2007-12-28",6.366667
"251","2007-12-31",6.493333
"252","2008-01-02",6.066667
"253","2008-01-03",6.266667
"254","2008-01-04",6.166667
"255","2008-01-07",6.153333
"256","2008-01-08",6.146667
"257","2008-01-09",6.1
"258","2008-01-10",6.1
"259","2008-01-11",6.2
"260","2008-01-14",6.206666
"261","2008-01-15",6.053333
"262","2008-01-16",6.066667
"263","2008-01-17",6.126667
"264","2008-01-18",6.166667
"265","2008-01-22",6.153333
"266","2008-01-23",5.686666
"267","2008-01-24",5.44
"268","2008-01-25",5.46
"269","2008-01-28",5.326667
"270","2008-01-29",5.5
"271","2008-01-30",5.373333
"272","2008-01-31",5.633333
"273","2008-02-01",5.44
"274","2008-02-04",5.673333
"275","2008-02-05",5.433333
"276","2008-02-06",5.373333
"277","2008-02-07",5.533333
"278","2008-02-08",5.426667
"279","2008-02-11",5.386667
"280","2008-02-12",5.453333
"281","2008-02-13",5.433333
"282","2008-02-14",5.346667
"283","2008-02-15",5.333333
"284","2008-02-19",5.193333
"285","2008-02-20",5.146667
"286","2008-02-21",5.213333
"287","2008-02-22",5.313334
"288","2008-02-25",5.446667
"289","2008-02-26",5.686666
"290","2008-02-27",5.58
"291","2008-02-28",5.666667
"292","2008-02-29",5.38
"293","2008-03-03",5.446667
"294","2008-03-04",5.466667
"295","2008-03-05",5.446667
"296","2008-03-06",5.4
"297","2008-03-07",5.4
"298","2008-03-10",5.253334
"299","2008-03-11",5.253334
"300","2008-03-12",5.033333
"301","2008-03-13",4.98
"302","2008-03-14",4.746666
"303","2008-03-17",4.666667
"304","2008-03-18",4.68
"305","2008-03-19",4.56
"306","2008-03-20",4.706666
"307","2008-03-24",4.666667
"308","2008-03-25",4.666667
"309","2008-03-26",4.653333
"310","2008-03-27",4.733333
"311","2008-03-28",4.68
"312","2008-03-31",4.846667
"313","2008-04-01",4.64
"314","2008-04-02",5.073333
"315","2008-04-03",5.02
"316","2008-04-04",5.286667
"317","2008-04-07",5.113333
"318","2008-04-08",5.32
"319","2008-04-09",5.326667
"320","2008-04-10",5.36
"321","2008-04-11",5.266667
"322","2008-04-14",5.093333
"323","2008-04-15",5
"324","2008-04-16",5.166667
"325","2008-04-17",5.266667
"326","2008-04-18",5.353333
"327","2008-04-21",5.333333
"328","2008-04-22",5.133333
"329","2008-04-23",5.36
"330","2008-04-24",5.32
"331","2008-04-25",5.253334
"332","2008-04-28",5.28
"333","2008-04-29",5.333333
"334","2008-04-30",5.473333
"335","2008-05-01",5.693333
"336","2008-05-02",5.933333
"337","2008-05-05",5.866667
"338","2008-05-06",5.773334
"339","2008-05-07",5.926667
"340","2008-05-08",5.793334
"341","2008-05-09",5.846667
"342","2008-05-12",5.813334
"343","2008-05-13",5.58
"344","2008-05-14",5.633333
"345","2008-05-15",5.526667
"346","2008-05-16",5.306667
"347","2008-05-19",5.293334
"348","2008-05-20",5.226666
"349","2008-05-21",5.293334
"350","2008-05-22",5.186666
"351","2008-05-23",5.066667
"352","2008-05-27",5.026667
"353","2008-05-28",5.073333
"354","2008-05-29",5.053333
"355","2008-05-30",5.153333
"356","2008-06-02",5.433333
"357","2008-06-03",5.32
"358","2008-06-04",5.566667
"359","2008-06-05",5.58
"360","2008-06-06",5.433333
"361","2008-06-09",5.693333
"362","2008-06-10",5.5
"363","2008-06-11",5.28
"364","2008-06-12",5.246666
"365","2008-06-13",5.266667
"366","2008-06-16",5.246666
"367","2008-06-17",5.206666
"368","2008-06-18",5.053333
"369","2008-06-19",5.006667
"370","2008-06-20",5
"371","2008-06-23",4.94
"372","2008-06-24",4.94
"373","2008-06-25",4.9
"374","2008-06-26",4.66
"375","2008-06-27",4.62
"376","2008-06-30",4.786667
"377","2008-07-01",4.653333
"378","2008-07-02",4.52
"379","2008-07-03",4.513333
"380","2008-07-07",4.5
"381","2008-07-08",4.433333
"382","2008-07-09",4.393333
"383","2008-07-10",4.486667
"384","2008-07-11",4.7
"385","2008-07-14",4.806667
"386","2008-07-15",4.82
"387","2008-07-16",4.933333
"388","2008-07-17",4.993333
"389","2008-07-18",4.98
"390","2008-07-21",4.966667
"391","2008-07-22",4.986667
"392","2008-07-23",5.093333
"393","2008-07-24",5.093333
"394","2008-07-25",4.993333
"395","2008-07-28",5.1
"396","2008-07-29",5.406667
"397","2008-07-30",5.713333
"398","2008-07-31",5.766667
"399","2008-08-01",5.44
"400","2008-08-04",5.413333
"401","2008-08-05",5.18
"402","2008-08-06",5.146667
"403","2008-08-07",5.166667
"404","2008-08-08",5.133333
"405","2008-08-11",5.133333
"406","2008-08-12",5.073333
"407","2008-08-13",5.133333
"408","2008-08-14",5.086667
"409","2008-08-15",5.08
"410","2008-08-18",5.086667
"411","2008-08-19",5.1
"412","2008-08-20",4.993333
"413","2008-08-21",5.066667
"414","2008-08-22",5.2
"415","2008-08-25",5.146667
"416","2008-08-26",5.133333
"417","2008-08-27",5.14
"418","2008-08-28",5.333333
"419","2008-08-29",5.366667
"420","2008-09-02",5.326667
"421","2008-09-03",5.206666
"422","2008-09-04",5.293334
"423","2008-09-05",5.293334
"424","2008-09-08",5.28
"425","2008-09-09",5.206666
"426","2008-09-10",5.16
"427","2008-09-11",5.033333
"428","2008-09-12",5.046667
"429","2008-09-15",4.92
"430","2008-09-16",5.033333
"431","2008-09-17",4.96
"432","2008-09-18",4.846667
"433","2008-09-19",4.933333
"434","2008-09-22",4.86
"435","2008-09-23",4.486667
"436","2008-09-24",4.38
"437","2008-09-25",4.193333
"438","2008-09-26",4.16
"439","2008-09-29",4.12
"440","2008-09-30",4.48
"441","2008-10-01",4.433333
"442","2008-10-02",4.146667
"443","2008-10-03",4.066667
"444","2008-10-06",3.706667
"445","2008-10-07",3.746667
"446","2008-10-08",3.86
"447","2008-10-09",3.993333
"448","2008-10-10",4
"449","2008-10-13",4.106667
"450","2008-10-14",3.793333
"451","2008-10-15",3.726667
"452","2008-10-16",3.666667
"453","2008-10-17",3.573333
"454","2008-10-20",3.546667
"455","2008-10-21",3.486667
"456","2008-10-22",3.2
"457","2008-10-23",2.893333
"458","2008-10-24",2.9
"459","2008-10-27",2.94
"460","2008-10-28",2.92
"461","2008-10-29",2.886667
"462","2008-10-30",2.926667
"463","2008-10-31",2.92
"464","2008-11-03",2.9
"465","2008-11-04",2.733333
"466","2008-11-05",2.773333
"467","2008-11-06",2.673333
"468","2008-11-07",2.66
"469","2008-11-10",2.506667
"470","2008-11-11",2.32
"471","2008-11-12",2.293333
"472","2008-11-13",2.326667
"473","2008-11-14",2.193333
"474","2008-11-17",2.073333
"475","2008-11-18",2.053333
"476","2008-11-19",1.906667
"477","2008-11-20",1.733333
"478","2008-11-21",1.546667
"479","2008-11-24",1.566667
"480","2008-11-25",1.553333
"481","2008-11-26",1.586667
"482","2008-11-28",1.966667
"483","2008-12-01",1.853333
"484","2008-12-02",1.72
"485","2008-12-03",1.733333
"486","2008-12-04",1.706667
"487","2008-12-05",1.913333
"488","2008-12-08",2.173333
"489","2008-12-09",2.193333
"490","2008-12-10",2.18
"491","2008-12-11",2.066667
"492","2008-12-12",2.046667
"493","2008-12-15",1.953333
"494","2008-12-16",1.96
"495","2008-12-17",2.14
"496","2008-12-18",2.1
"497","2008-12-19",1.933333
"498","2008-12-22",1.94
"499","2008-12-23",1.806667
"500","2008-12-24",1.793333
"501","2008-12-26",1.846667
"502","2008-12-29",1.846667
"503","2008-12-30",1.933333
"504","2008-12-31",2.026667
"505","2009-01-02",2.12
"506","2009-01-05",2.286667
"507","2009-01-06",2.233333
"508","2009-01-07",1.986667
"509","2009-01-08",2.02
"510","2009-01-09",2.166667
"511","2009-01-12",2.18
"512","2009-01-13",2.16
"513","2009-01-14",2.166667
"514","2009-01-15",2.14
"515","2009-01-16",2.186667
"516","2009-01-20",2.113333
"517","2009-01-21",1.98
"518","2009-01-22",1.973333
"519","2009-01-23",2.026667
"520","2009-01-26",2.186667
"521","2009-01-27",2.213333
"522","2009-01-28",2.186667
"523","2009-01-29",2.2
"524","2009-01-30",2.193333
"525","2009-02-02",2.153333
"526","2009-02-03",2.2
"527","2009-02-04",2.066667
"528","2009-02-05",2.126667
"529","2009-02-06",2.28
"530","2009-02-09",2.453333
"531","2009-02-10",2.44
"532","2009-02-11",2.48
"533","2009-02-12",2.44
"534","2009-02-13",2.28
"535","2009-02-17",2.326667
"536","2009-02-18",2.313333
"537","2009-02-19",2.153333
"538","2009-02-20",2.193333
"539","2009-02-23",2.2
"540","2009-02-24",2.266667
"541","2009-02-25",2.193333
"542","2009-02-26",2.193333
"543","2009-02-27",2.286667
"544","2009-03-02",2.066667
"545","2009-03-03",2.08
"546","2009-03-04",2.08
"547","2009-03-05",1.993333
"548","2009-03-06",1.953333
"549","2009-03-09",2.02
"550","2009-03-10",2.006667
"551","2009-03-11",1.873333
"552","2009-03-12",1.86
"553","2009-03-13",1.766667
"554","2009-03-16",1.733333
"555","2009-03-17",1.78
"556","2009-03-18",1.8
"557","2009-03-19",1.82
"558","2009-03-20",2.02
"559","2009-03-23",2.133333
"560","2009-03-24",2.153333
"561","2009-03-25",2.08
"562","2009-03-26",2.24
"563","2009-03-27",2.133333
"564","2009-03-30",2.166667
"565","2009-03-31",2.2
"566","2009-04-01",2.173333
"567","2009-04-02",2.3
"568","2009-04-03",2.326667
"569","2009-04-06",2.246667
"570","2009-04-07",2.28
"571","2009-04-08",2.32
"572","2009-04-09",2.266667
"573","2009-04-13",2.346667
"574","2009-04-14",2.353333
"575","2009-04-15",2.433333
"576","2009-04-16",2.473333
"577","2009-04-17",2.546667
"578","2009-04-20",2.666667
"579","2009-04-21",2.733333
"580","2009-04-22",2.766667
"581","2009-04-23",2.646667
"582","2009-04-24",2.72
"583","2009-04-27",2.773333
"584","2009-04-28",2.806667
"585","2009-04-29",2.8
"586","2009-04-30",2.733333
"587","2009-05-01",2.853333
"588","2009-05-04",3.353333
"589","2009-05-05",3.32
"590","2009-05-06",3.593333
"591","2009-05-07",3.546667
"592","2009-05-08",3.593333
"593","2009-05-11",3.653333
"594","2009-05-12",3.74
"595","2009-05-13",3.666667
"596","2009-05-14",3.826667
"597","2009-05-15",3.72
"598","2009-05-18",3.713333
"599","2009-05-19",3.333333
"600","2009-05-20",3.326667
"601","2009-05-21",3.473333
"602","2009-05-22",3.5
"603","2009-05-26",3.566667
"604","2009-05-27",3.533333
"605","2009-05-28",3.533333
"606","2009-05-29",3.64
"607","2009-06-01",3.733333
"608","2009-06-02",3.82
"609","2009-06-03",3.806667
"610","2009-06-04",3.806667
"611","2009-06-05",3.746667
"612","2009-06-08",3.753333
"613","2009-06-09",3.866667
"614","2009-06-10",3.926667
"615","2009-06-11",3.893333
"616","2009-06-12",3.926667
"617","2009-06-15",3.853333
"618","2009-06-16",3.733333
"619","2009-06-17",3.753333
"620","2009-06-18",3.733333
"621","2009-06-19",3.773333
"622","2009-06-22",3.76
"623","2009-06-23",3.76
"624","2009-06-24",3.7
"625","2009-06-25",3.76
"626","2009-06-26",3.72
"627","2009-06-29",3.7
"628","2009-06-30",3.673333
"629","2009-07-01",3.726667
"630","2009-07-02",3.7
"631","2009-07-06",3.7
"632","2009-07-07",3.666667
"633","2009-07-08",3.666667
"634","2009-07-09",3.806667
"635","2009-07-10",3.966667
"636","2009-07-13",4.006667
"637","2009-07-14",4.106667
"638","2009-07-15",4.166667
"639","2009-07-16",4.153333
"640","2009-07-17",4.14
"641","2009-07-20",4.233333
"642","2009-07-21",4.146667
"643","2009-07-22",4.26
"644","2009-07-23",4.273334
"645","2009-07-24",4.32
"646","2009-07-27",4.413333
"647","2009-07-28",4.493333
"648","2009-07-29",4.393333
"649","2009-07-30",4.353333
"650","2009-07-31",4.546667
"651","2009-08-03",4.306667
"652","2009-08-04",4.2
"653","2009-08-05",4.24
"654","2009-08-06",4.2
"655","2009-08-07",4.266667
"656","2009-08-10",4.34
"657","2009-08-11",4.2
"658","2009-08-12",4.233333
"659","2009-08-13",4.253334
"660","2009-08-14",4.54
"661","2009-08-17",4.233333
"662","2009-08-18",4.293334
"663","2009-08-19",4.28
"664","2009-08-20",4.226666
"665","2009-08-21",4.066667
"666","2009-08-24",4.16
"667","2009-08-25",4.033333
"668","2009-08-26",4.066667
"669","2009-08-27",4.106667
"670","2009-08-28",4.086667
"671","2009-08-31",4.02
"672","2009-09-01",4.073333
"673","2009-09-02",4.053333
"674","2009-09-03",4.086667
"675","2009-09-04",4.173333
"676","2009-09-08",4.233333
"677","2009-09-09",4.34
"678","2009-09-10",4.326667
"679","2009-09-11",4.266667
"680","2009-09-14",4.22
"681","2009-09-15",4.24
"682","2009-09-16",4.333333
"683","2009-09-17",4.4
"684","2009-09-18",4.4
"685","2009-09-21",4.493333
"686","2009-09-22",4.513333
"687","2009-09-23",4.666667
"688","2009-09-24",4.586667
"689","2009-09-25",5
"690","2009-09-28",5.36
"691","2009-09-29",5.013333
"692","2009-09-30",4.96
"693","2009-10-01",4.973333
"694","2009-10-02",4.933333
"695","2009-10-05",4.833333
"696","2009-10-06",5.2
"697","2009-10-07",5.233333
"698","2009-10-08",5.28
"699","2009-10-09",5.466667
"700","2009-10-12",5.48
"701","2009-10-13",5.56
"702","2009-10-14",5.506667
"703","2009-10-15",5.553333
"704","2009-10-16",5.6
"705","2009-10-19",5.653333
"706","2009-10-20",5.553333
"707","2009-10-21",5.526667
"708","2009-10-22",5.466667
"709","2009-10-23",5.433333
"710","2009-10-26",5.44
"711","2009-10-27",5.446667
"712","2009-10-28",5.433333
"713","2009-10-29",5.466667
"714","2009-10-30",5.433333
"715","2009-11-02",5.5
"716","2009-11-03",5.506667
"717","2009-11-04",5.666667
"718","2009-11-05",5.64
"719","2009-11-06",5.646667
"720","2009-11-09",5.673333
"721","2009-11-10",5.686666
"722","2009-11-11",5.753334
"723","2009-11-12",5.666667
"724","2009-11-13",5.706666
"725","2009-11-16",5.846667
"726","2009-11-17",5.986667
"727","2009-11-18",5.853333
"728","2009-11-19",5.7
"729","2009-11-20",5.613333
"730","2009-11-23",5.593333
"731","2009-11-24",5.546667
"732","2009-11-25",5.613333
"733","2009-11-27",5.666667
"734","2009-11-30",5.486667
"735","2009-12-01",5.526667
"736","2009-12-02",5.546667
"737","2009-12-03",5.546667
"738","2009-12-04",5.633333
"739","2009-12-07",5.633333
"740","2009-12-08",5.6
"741","2009-12-09",5.6
"742","2009-12-10",5.653333
"743","2009-12-11",5.6
"744","2009-12-14",5.546667
"745","2009-12-15",5.56
"746","2009-12-16",5.586667
"747","2009-12-17",5.52
"748","2009-12-18",5.613333
"749","2009-12-21",5.546667
"750","2009-12-22",5.5
"751","2009-12-23",5.64
"752","2009-12-24",5.626667
"753","2009-12-28",5.573333
"754","2009-12-29",5.566667
"755","2009-12-30",5.653333
"756","2009-12-31",5.56
"757","2010-01-04",5.586667
"758","2010-01-05",5.573333
"759","2010-01-06",5.613333
"760","2010-01-07",5.633333
"761","2010-01-08",5.766667
"762","2010-01-11",5.8
"763","2010-01-12",5.766667
"764","2010-01-13",5.766667
"765","2010-01-14",5.706666
"766","2010-01-15",5.806667
"767","2010-01-19",5.853333
"768","2010-01-20",5.706666
"769","2010-01-21",5.7
"770","2010-01-22",5.573333
"771","2010-01-25",5.766667
"772","2010-01-26",5.733333
"773","2010-01-27",5.713333
"774","2010-01-28",5.773334
"775","2010-01-29",5.526667
"776","2010-02-01",5.66
"777","2010-02-02",5.76
"778","2010-02-03",5.8
"779","2010-02-04",5.693333
"780","2010-02-05",5.753334
"781","2010-02-08",5.7
"782","2010-02-09",5.853333
"783","2010-02-10",5.846667
"784","2010-02-11",5.72
"785","2010-02-12",5.833333
"786","2010-02-16",5.866667
"787","2010-02-17",5.82
"788","2010-02-18",5.9
"789","2010-02-19",5.993333
"790","2010-02-22",6
"791","2010-02-23",6.033333
"792","2010-02-24",6.08
"793","2010-02-25",6.166667
"794","2010-02-26",6.233333
"795","2010-03-01",6.326667
"796","2010-03-02",6.566667
"797","2010-03-03",6.646667
"798","2010-03-04",6.746666
"799","2010-03-05",6.766667
"800","2010-03-08",6.94
"801","2010-03-09",7.213333
"802","2010-03-10",7.266667
"803","2010-03-11",7.386667
"804","2010-03-12",7.366667
"805","2010-03-15",7.32
"806","2010-03-16",7.326667
"807","2010-03-17",7.293334
"808","2010-03-18",7.106667
"809","2010-03-19",7.133333
"810","2010-03-22",7.293334
"811","2010-03-23",7.286667
"812","2010-03-24",7.273334
"813","2010-03-25",7.266667
"814","2010-03-26",7.166667
"815","2010-03-29",7.046667
"816","2010-03-30",6.84
"817","2010-03-31",6.9
"818","2010-04-01",7.133333
"819","2010-04-05",7.12
"820","2010-04-06",7.106667
"821","2010-04-07",7.106667
"822","2010-04-08",7.013333
"823","2010-04-09",7.266667
"824","2010-04-12",7.426667
"825","2010-04-13",7.4
"826","2010-04-14",7.533333
"827","2010-04-15",7.606667
"828","2010-04-16",7.613333
"829","2010-04-19",7.633333
"830","2010-04-20",7.906667
"831","2010-04-21",8.046667
"832","2010-04-22",8.186666
"833","2010-04-23",8.366667
"834","2010-04-26",8.506667
"835","2010-04-27",8.48
"836","2010-04-28",8.54
"837","2010-04-29",8.586667
"838","2010-04-30",8.62
"839","2010-05-03",8.66
"840","2010-05-04",8.506667
"841","2010-05-05",8.56
"842","2010-05-06",8.6
"843","2010-05-07",7.84
"844","2010-05-10",8.02
"845","2010-05-11",8
"846","2010-05-12",8.2
"847","2010-05-13",8.013333
"848","2010-05-14",7.94
"849","2010-05-17",7.933333
"850","2010-05-18",7.746666
"851","2010-05-19",7.666667
"852","2010-05-20",7.246666
"853","2010-05-21",7.4
"854","2010-05-24",7.26
"855","2010-05-25",7.266667
"856","2010-05-26",7.64
"857","2010-05-27",8.013333
"858","2010-05-28",8.12
"859","2010-06-01",8.16
"860","2010-06-02",8.16
"861","2010-06-03",8.066667
"862","2010-06-04",7.846667
"863","2010-06-07",7.666667
"864","2010-06-08",7.906667
"865","2010-06-09",7.893333
"866","2010-06-10",8.3
"867","2010-06-11",8.52
"868","2010-06-14",8.66
"869","2010-06-15",8.646667
"870","2010-06-16",8.64
"871","2010-06-17",8.66
"872","2010-06-18",8.546667
"873","2010-06-21",8.473333
"874","2010-06-22",8.153334
"875","2010-06-23",8.446667
"876","2010-06-24",8.153334
"877","2010-06-25",8.026667
"878","2010-06-28",7.726666
"879","2010-06-29",7.406667
"880","2010-06-30",7.12
"881","2010-07-01",7.113333
"882","2010-07-02",6.913333
"883","2010-07-06",6.846667
"884","2010-07-07",6.826667
"885","2010-07-08",6.8
"886","2010-07-09",6.926667
"887","2010-07-12",7.133333
"888","2010-07-13",7.2
"889","2010-07-14",7.333333
"890","2010-07-15",7.313334
"891","2010-07-16",6.94
"892","2010-07-19",6.94
"893","2010-07-20",7.193333
"894","2010-07-21",7.186666
"895","2010-07-22",7.293334
"896","2010-07-23",7.506667
"897","2010-07-26",7.473333
"898","2010-07-27",7.513333
"899","2010-07-28",7.526667
"900","2010-07-29",7.626667
"901","2010-07-30",8.22
"902","2010-08-02",8.166667
"903","2010-08-03",8.213333
"904","2010-08-04",8.22
"905","2010-08-05",8.406667
"906","2010-08-06",8.426666
"907","2010-08-09",8.46
"908","2010-08-10",8.28
"909","2010-08-11",8.006667
"910","2010-08-12",7.986667
"911","2010-08-13",8.006667
"912","2010-08-16",7.913333
"913","2010-08-17",8.066667
"914","2010-08-18",8.053333
"915","2010-08-19",8.053333
"916","2010-08-20",8.04
"917","2010-08-23",7.866667
"918","2010-08-24",7.66
"919","2010-08-25",7.686666
"920","2010-08-26",7.68
"921","2010-08-27",7.72
"922","2010-08-30",7.8
"923","2010-08-31",7.773334
"924","2010-09-01",8.06
"925","2010-09-02",8.08
"926","2010-09-03",8.46
"927","2010-09-07",8.353333
"928","2010-09-08",8.62
"929","2010-09-09",8.493333
"930","2010-09-10",8.606667
"931","2010-09-13",8.72
"932","2010-09-14",8.686666
"933","2010-09-15",8.766666
"934","2010-09-16",8.76
"935","2010-09-17",8.646667
"936","2010-09-20",8.706667
"937","2010-09-21",8.7
"938","2010-09-22",8.66
"939","2010-09-23",8.64
"940","2010-09-24",9.006667
"941","2010-09-27",8.786667
"942","2010-09-28",8.7
"943","2010-09-29",8.713333
"944","2010-09-30",8.926666
"945","2010-10-01",8.886666
"946","2010-10-04",8.8
"947","2010-10-05",8.926666
"948","2010-10-06",8.966666
"949","2010-10-07",8.92
"950","2010-10-08",8.933333
"951","2010-10-11",9.053333
"952","2010-10-12",9.093333
