"","date","PDS"
"109","2007-06-08",25.5
"110","2007-06-11",25.690001
"111","2007-06-12",25.73
"112","2007-06-13",25.639999
"113","2007-06-14",25.93
"114","2007-06-15",25.99
"115","2007-06-18",25.540001
"116","2007-06-19",25.530001
"117","2007-06-20",25.360001
"118","2007-06-21",25.33
"119","2007-06-22",25.42
"120","2007-06-25",25.299999
"121","2007-06-26",25.190001
"122","2007-06-27",25.09
"123","2007-06-28",25.23
"124","2007-06-29",24.450001
"125","2007-07-02",24.290001
"126","2007-07-03",25.049999
"127","2007-07-05",24.73
"128","2007-07-06",25.32
"129","2007-07-09",25.139999
"130","2007-07-10",24.91
"131","2007-07-11",24.76
"132","2007-07-12",24.799999
"133","2007-07-13",24.5
"134","2007-07-16",23.860001
"135","2007-07-17",23.950001
"136","2007-07-18",23.870001
"137","2007-07-19",23.950001
"138","2007-07-20",23.559999
"139","2007-07-23",23.559999
"140","2007-07-24",23.25
"141","2007-07-25",22.74
"142","2007-07-26",21.969999
"143","2007-07-27",21.389999
"144","2007-07-30",19.93
"145","2007-07-31",19.82
"146","2007-08-01",19.82
"147","2007-08-02",20.040001
"148","2007-08-03",19.98
"149","2007-08-06",19.49
"150","2007-08-07",19.690001
"151","2007-08-08",19.5
"152","2007-08-09",19.15
"153","2007-08-10",18.98
"154","2007-08-13",19.74
"155","2007-08-14",19.639999
"156","2007-08-15",18.940001
"157","2007-08-16",18.5
"158","2007-08-17",19.209999
"159","2007-08-20",19.129999
"160","2007-08-21",18.639999
"161","2007-08-22",18.709999
"162","2007-08-23",18.959999
"163","2007-08-24",19.32
"164","2007-08-27",19.92
"165","2007-08-28",19.08
"166","2007-08-29",19.33
"167","2007-08-30",19.25
"168","2007-08-31",19.450001
"169","2007-09-04",19.6
"170","2007-09-05",19.549999
"171","2007-09-06",19.01
"172","2007-09-07",18.91
"173","2007-09-10",18.51
"174","2007-09-11",19.09
"175","2007-09-12",19.15
"176","2007-09-13",19.709999
"177","2007-09-14",19.860001
"178","2007-09-17",19.690001
"179","2007-09-18",19.629999
"180","2007-09-19",19.57
"181","2007-09-20",19.139999
"182","2007-09-21",19.200001
"183","2007-09-24",19.290001
"184","2007-09-25",19.42
"185","2007-09-26",19.639999
"186","2007-09-27",19.27
"187","2007-09-28",19.15
"188","2007-10-01",19.219999
"189","2007-10-02",19.379999
"190","2007-10-03",19.07
"191","2007-10-04",18.76
"192","2007-10-05",18.52
"193","2007-10-08",17.700001
"194","2007-10-09",17.799999
"195","2007-10-10",17.969999
"196","2007-10-11",18.129999
"197","2007-10-12",18.02
"198","2007-10-15",17.620001
"199","2007-10-16",17.52
"200","2007-10-17",18.200001
"201","2007-10-18",19.049999
"202","2007-10-19",18.620001
"203","2007-10-22",18.68
"204","2007-10-23",18.93
"205","2007-10-24",18.870001
"206","2007-10-25",18.780001
"207","2007-10-26",18.27
"208","2007-10-29",18.629999
"209","2007-10-30",18.15
"210","2007-10-31",18.24
"211","2007-11-01",17.809999
"212","2007-11-02",18.16
"213","2007-11-05",18.040001
"214","2007-11-06",18.040001
"215","2007-11-07",18.110001
"216","2007-11-08",17.82
"217","2007-11-09",16.92
"218","2007-11-12",16.219999
"219","2007-11-13",16.51
"220","2007-11-14",17.02
"221","2007-11-15",15.95
"222","2007-11-16",16.43
"223","2007-11-19",16.120001
"224","2007-11-20",16.25
"225","2007-11-21",16.549999
"226","2007-11-23",16.719999
"227","2007-11-26",16.15
"228","2007-11-27",15.74
"229","2007-11-28",15.89
"230","2007-11-29",16.02
"231","2007-11-30",15.95
"232","2007-12-03",15.81
"233","2007-12-04",15.63
"234","2007-12-05",15.68
"235","2007-12-06",16.02
"236","2007-12-07",15.94
"237","2007-12-10",15.92
"238","2007-12-11",15.76
"239","2007-12-12",15.79
"240","2007-12-13",15.47
"241","2007-12-14",15.47
"242","2007-12-17",15.32
"243","2007-12-18",15.43
"244","2007-12-19",15.44
"245","2007-12-20",15.16
"246","2007-12-21",15.24
"247","2007-12-24",15.39
"248","2007-12-26",15.48
"249","2007-12-27",15.26
"250","2007-12-28",15.58
"251","2007-12-31",15.17
"252","2008-01-02",15.41
"253","2008-01-03",15.67
"254","2008-01-04",15.4
"255","2008-01-07",15.18
"256","2008-01-08",15.29
"257","2008-01-09",15.35
"258","2008-01-10",15.69
"259","2008-01-11",16.639999
"260","2008-01-14",17.559999
"261","2008-01-15",16.889999
"262","2008-01-16",16.66
"263","2008-01-17",16.68
"264","2008-01-18",16.23
"265","2008-01-22",16.190001
"266","2008-01-23",15.86
"267","2008-01-24",16.559999
"268","2008-01-25",16.73
"269","2008-01-28",16.639999
"270","2008-01-29",16.99
"271","2008-01-30",17.25
"272","2008-01-31",17.209999
"273","2008-02-01",18.139999
"274","2008-02-04",18.75
"275","2008-02-05",17.969999
"276","2008-02-06",18.690001
"277","2008-02-07",19.209999
"278","2008-02-08",19.120001
"279","2008-02-11",18.950001
"280","2008-02-12",18.74
"281","2008-02-13",19.309999
"282","2008-02-14",19.75
"283","2008-02-15",19.07
"284","2008-02-19",19.299999
"285","2008-02-20",19.91
"286","2008-02-21",20.07
"287","2008-02-22",21.209999
"288","2008-02-25",22.290001
"289","2008-02-26",22.85
"290","2008-02-27",22.25
"291","2008-02-28",22.799999
"292","2008-02-29",22.450001
"293","2008-03-03",21.57
"294","2008-03-04",21.33
"295","2008-03-05",21.040001
"296","2008-03-06",20.59
"297","2008-03-07",20.530001
"298","2008-03-10",20.200001
"299","2008-03-11",20.77
"300","2008-03-12",21.030001
"301","2008-03-13",20.969999
"302","2008-03-14",20.67
"303","2008-03-17",20.08
"304","2008-03-18",21.6
"305","2008-03-19",20.440001
"306","2008-03-20",20.07
"307","2008-03-24",20.59
"308","2008-03-25",21.809999
"309","2008-03-26",22.780001
"310","2008-03-27",22.99
"311","2008-03-28",22.889999
"312","2008-03-31",23.200001
"313","2008-04-01",22.700001
"314","2008-04-02",22.82
"315","2008-04-03",22.93
"316","2008-04-04",23.93
"317","2008-04-07",24.040001
"318","2008-04-08",24.1
"319","2008-04-09",23.790001
"320","2008-04-10",24.01
"321","2008-04-11",23.459999
"322","2008-04-14",24.75
"323","2008-04-15",24.700001
"324","2008-04-16",25.440001
"325","2008-04-17",26.530001
"326","2008-04-18",26.450001
"327","2008-04-21",27.15
"328","2008-04-22",26.6
"329","2008-04-23",25.42
"330","2008-04-24",24.200001
"331","2008-04-25",25.540001
"332","2008-04-28",25.49
"333","2008-04-29",24.92
"334","2008-04-30",25.059999
"335","2008-05-01",24.549999
"336","2008-05-02",25.4
"337","2008-05-05",25.450001
"338","2008-05-06",25.940001
"339","2008-05-07",26.059999
"340","2008-05-08",27.27
"341","2008-05-09",27.700001
"342","2008-05-12",27.219999
"343","2008-05-13",28.040001
"344","2008-05-14",27.74
"345","2008-05-15",27.23
"346","2008-05-16",27.059999
"347","2008-05-19",26.77
"348","2008-05-20",27.9
"349","2008-05-21",27.35
"350","2008-05-22",27.190001
"351","2008-05-23",26.559999
"352","2008-05-27",25.959999
"353","2008-05-28",26.440001
"354","2008-05-29",26.91
"355","2008-05-30",26.68
"356","2008-06-02",27.809999
"357","2008-06-03",27.17
"358","2008-06-04",26.379999
"359","2008-06-05",27.07
"360","2008-06-06",27.370001
"361","2008-06-09",27.5
"362","2008-06-10",26.459999
"363","2008-06-11",26.950001
"364","2008-06-12",26.91
"365","2008-06-13",26.719999
"366","2008-06-16",27.43
"367","2008-06-17",27.540001
"368","2008-06-18",28.16
"369","2008-06-19",27.549999
"370","2008-06-20",26.74
"371","2008-06-23",27.98
"372","2008-06-24",27.860001
"373","2008-06-25",27.299999
"374","2008-06-26",26.629999
"375","2008-06-27",27.34
"376","2008-06-30",27.24
"377","2008-07-01",27.66
"378","2008-07-02",26.52
"379","2008-07-03",26.15
"380","2008-07-07",24.700001
"381","2008-07-08",23.879999
"382","2008-07-09",24.4
"383","2008-07-10",24.59
"384","2008-07-11",24.219999
"385","2008-07-14",25
"386","2008-07-15",24.6
"387","2008-07-16",23.690001
"388","2008-07-17",22.959999
"389","2008-07-18",23.639999
"390","2008-07-21",23.98
"391","2008-07-22",23.389999
"392","2008-07-23",21.57
"393","2008-07-24",21.32
"394","2008-07-25",21.969999
"395","2008-07-28",22.139999
"396","2008-07-29",21.200001
"397","2008-07-30",22.219999
"398","2008-07-31",22.52
"399","2008-08-01",22.49
"400","2008-08-04",21.18
"401","2008-08-05",20.780001
"402","2008-08-06",20.870001
"403","2008-08-07",20.799999
"404","2008-08-08",20.34
"405","2008-08-11",19.809999
"406","2008-08-12",19.879999
"407","2008-08-13",20.610001
"408","2008-08-14",20.059999
"409","2008-08-15",20.360001
"410","2008-08-18",19.48
"411","2008-08-19",19.860001
"412","2008-08-20",20.09
"413","2008-08-21",22.049999
"414","2008-08-22",21.35
"415","2008-08-25",20.18
"416","2008-08-26",20.83
"417","2008-08-27",21.700001
"418","2008-08-28",21.24
"419","2008-08-29",21.16
"420","2008-09-02",19.5
"421","2008-09-03",19.6
"422","2008-09-04",19.16
"423","2008-09-05",18.959999
"424","2008-09-08",18.23
"425","2008-09-09",17.290001
"426","2008-09-10",17.27
"427","2008-09-11",17.370001
"428","2008-09-12",18.040001
"429","2008-09-15",16.91
"430","2008-09-16",16.110001
"431","2008-09-17",15.82
"432","2008-09-18",16.16
"433","2008-09-19",17.67
"434","2008-09-22",17.780001
"435","2008-09-23",17.299999
"436","2008-09-24",17.26
"437","2008-09-25",17.49
"438","2008-09-26",16.809999
"439","2008-09-29",15.78
"440","2008-09-30",16.57
"441","2008-10-01",15.58
"442","2008-10-02",13.44
"443","2008-10-03",13.39
"444","2008-10-06",12.49
"445","2008-10-07",11.75
"446","2008-10-08",11.68
"447","2008-10-09",10.62
"448","2008-10-10",9.35
"449","2008-10-13",10.92
"450","2008-10-14",9.89
"451","2008-10-15",8.86
"452","2008-10-16",9.8
"453","2008-10-17",10.56
"454","2008-10-20",10.96
"455","2008-10-21",11.55
"456","2008-10-22",10.26
"457","2008-10-23",10.7
"458","2008-10-24",10.11
"459","2008-10-27",8.9
"460","2008-10-28",9.69
"461","2008-10-29",10.48
"462","2008-10-30",10.67
"463","2008-10-31",10.74
"464","2008-11-03",10.48
"465","2008-11-04",11.61
"466","2008-11-05",11.08
"467","2008-11-06",10.41
"468","2008-11-07",10.25
"469","2008-11-10",10.01
"470","2008-11-11",9.36
"471","2008-11-12",8.65
"472","2008-11-13",9.56
"473","2008-11-14",8.84
"474","2008-11-17",9.07
"475","2008-11-18",9.13
"476","2008-11-19",8.02
"477","2008-11-20",6.49
"478","2008-11-21",7.66
"479","2008-11-24",8.15
"480","2008-11-25",8.5
"481","2008-11-26",8.26
"482","2008-11-28",8.04
"483","2008-12-01",7.83
"484","2008-12-02",7.6
"485","2008-12-03",7.12
"486","2008-12-04",6.29
"487","2008-12-05",6.32
"488","2008-12-08",6.97
"489","2008-12-09",6.5
"490","2008-12-10",6.72
"491","2008-12-11",6.11
"492","2008-12-12",6.66
"493","2008-12-15",6.56
"494","2008-12-16",7.11
"495","2008-12-17",6.7
"496","2008-12-18",6.36
"497","2008-12-19",6.75
"498","2008-12-22",7.15
"499","2008-12-23",7.32
"500","2008-12-24",7.65
"501","2008-12-26",8.45
"502","2008-12-29",8.74
"503","2008-12-30",8.68
"504","2008-12-31",8.39
"505","2009-01-02",7.97
"506","2009-01-05",7.75
"507","2009-01-06",7.6
"508","2009-01-07",7.2
"509","2009-01-08",7.28
"510","2009-01-09",7.29
"511","2009-01-12",6.86
"512","2009-01-13",6.86
"513","2009-01-14",6.47
"514","2009-01-15",6.3
"515","2009-01-16",6.25
"516","2009-01-20",5.92
"517","2009-01-21",6.02
"518","2009-01-22",5.46
"519","2009-01-23",5.57
"520","2009-01-26",5.75
"521","2009-01-27",5.75
"522","2009-01-28",5.4
"523","2009-01-29",5.14
"524","2009-01-30",4.97
"525","2009-02-02",4.27
"526","2009-02-03",4.11
"527","2009-02-04",3.91
"528","2009-02-05",3.69
"529","2009-02-06",3.98
"530","2009-02-09",3.8
"531","2009-02-10",3.75
"532","2009-02-11",3.65
"533","2009-02-12",3.45
"534","2009-02-13",3.22
"535","2009-02-17",2.5
"536","2009-02-18",2.41
"537","2009-02-19",2.35
"538","2009-02-20",2.26
"539","2009-02-23",2.38
"540","2009-02-24",2.44
"541","2009-02-25",2.56
"542","2009-02-26",2.6
"543","2009-02-27",2.76
"544","2009-03-02",2.44
"545","2009-03-03",2.22
"546","2009-03-04",2.33
"547","2009-03-05",2.17
"548","2009-03-06",2.14
"549","2009-03-09",2.04
"550","2009-03-10",2.15
"551","2009-03-11",2.21
"552","2009-03-12",2.43
"553","2009-03-13",2.32
"554","2009-03-16",2.39
"555","2009-03-17",2.5
"556","2009-03-18",2.46
"557","2009-03-19",2.49
"558","2009-03-20",2.34
"559","2009-03-23",2.6
"560","2009-03-24",2.61
"561","2009-03-25",2.84
"562","2009-03-26",3.13
"563","2009-03-27",2.96
"564","2009-03-30",2.69
"565","2009-03-31",2.68
"566","2009-04-01",2.86
"567","2009-04-02",3.18
"568","2009-04-03",3.45
"569","2009-04-06",3.39
"570","2009-04-07",3.21
"571","2009-04-08",3.26
"572","2009-04-09",3.5
"573","2009-04-13",3.55
"574","2009-04-14",3.73
"575","2009-04-15",3.66
"576","2009-04-16",3.73
"577","2009-04-17",4.02
"578","2009-04-20",3.67
"579","2009-04-21",4.19
"580","2009-04-22",4.53
"581","2009-04-23",4.43
"582","2009-04-24",4.69
"583","2009-04-27",4.39
"584","2009-04-28",4.37
"585","2009-04-29",4.75
"586","2009-04-30",4.71
"587","2009-05-01",4.68
"588","2009-05-04",4.94
"589","2009-05-05",4.99
"590","2009-05-06",5.6
"591","2009-05-07",5.45
"592","2009-05-08",6.1
"593","2009-05-11",5.85
"594","2009-05-12",5.93
"595","2009-05-13",5.02
"596","2009-05-14",5.16
"597","2009-05-15",4.8
"598","2009-05-18",5.1
"599","2009-05-19",5.13
"600","2009-05-20",5.11
"601","2009-05-21",4.94
"602","2009-05-22",4.97
"603","2009-05-26",5.1
"604","2009-05-27",5.17
"605","2009-05-28",5.5
"606","2009-05-29",5.86
"607","2009-06-01",6.34
"608","2009-06-02",6.36
"609","2009-06-03",5.87
"610","2009-06-04",6.17
"611","2009-06-05",5.92
"612","2009-06-08",5.8
"613","2009-06-09",5.92
"614","2009-06-10",6.02
"615","2009-06-11",6.18
"616","2009-06-12",5.93
"617","2009-06-15",5.52
"618","2009-06-16",5.4
"619","2009-06-17",5.13
"620","2009-06-18",5.17
"621","2009-06-19",5.18
"622","2009-06-22",4.4
"623","2009-06-23",4.29
"624","2009-06-24",4.62
"625","2009-06-25",4.75
"626","2009-06-26",4.87
"627","2009-06-29",5.03
"628","2009-06-30",4.88
"629","2009-07-01",4.96
"630","2009-07-02",4.8
"631","2009-07-06",4.44
"632","2009-07-07",4.32
"633","2009-07-08",4.14
"634","2009-07-09",4.48
"635","2009-07-10",4.31
"636","2009-07-13",4.35
"637","2009-07-14",4.51
"638","2009-07-15",4.76
"639","2009-07-16",4.93
"640","2009-07-17",4.84
"641","2009-07-20",4.91
"642","2009-07-21",4.94
"643","2009-07-22",4.98
"644","2009-07-23",5.43
"645","2009-07-24",5.55
"646","2009-07-27",5.93
"647","2009-07-28",5.76
"648","2009-07-29",5.47
"649","2009-07-30",5.64
"650","2009-07-31",5.64
"651","2009-08-03",5.95
"652","2009-08-04",5.84
"653","2009-08-05",5.83
"654","2009-08-06",5.62
"655","2009-08-07",5.74
"656","2009-08-10",5.8
"657","2009-08-11",5.61
"658","2009-08-12",5.72
"659","2009-08-13",5.88
"660","2009-08-14",5.72
"661","2009-08-17",5.42
"662","2009-08-18",5.58
"663","2009-08-19",5.6
"664","2009-08-20",5.58
"665","2009-08-21",5.64
"666","2009-08-24",5.78
"667","2009-08-25",5.72
"668","2009-08-26",5.64
"669","2009-08-27",5.66
"670","2009-08-28",5.68
"671","2009-08-31",5.69
"672","2009-09-01",5.47
"673","2009-09-02",5.32
"674","2009-09-03",5.41
"675","2009-09-04",5.58
"676","2009-09-08",5.76
"677","2009-09-09",6.19
"678","2009-09-10",6.43
"679","2009-09-11",6.64
"680","2009-09-14",6.85
"681","2009-09-15",7.18
"682","2009-09-16",7.2
"683","2009-09-17",7.17
"684","2009-09-18",7.06
"685","2009-09-21",6.84
"686","2009-09-22",6.94
"687","2009-09-23",6.84
"688","2009-09-24",6.6
"689","2009-09-25",6.49
"690","2009-09-28",6.51
"691","2009-09-29",6.45
"692","2009-09-30",6.63
"693","2009-10-01",6.19
"694","2009-10-02",6.07
"695","2009-10-05",6.33
"696","2009-10-06",6.32
"697","2009-10-07",6.33
"698","2009-10-08",6.5
"699","2009-10-09",6.54
"700","2009-10-12",6.92
"701","2009-10-13",6.86
"702","2009-10-14",6.89
"703","2009-10-15",7.03
"704","2009-10-16",6.92
"705","2009-10-19",7.17
"706","2009-10-20",7.1
"707","2009-10-21",7.28
"708","2009-10-22",7.61
"709","2009-10-23",7.44
"710","2009-10-26",7.27
"711","2009-10-27",6.91
"712","2009-10-28",6.61
"713","2009-10-29",6.87
"714","2009-10-30",6.55
"715","2009-11-02",6.47
"716","2009-11-03",6.67
"717","2009-11-04",6.79
"718","2009-11-05",6.92
"719","2009-11-06",6.77
"720","2009-11-09",7.15
"721","2009-11-10",7.02
"722","2009-11-11",7.06
"723","2009-11-12",6.76
"724","2009-11-13",6.96
"725","2009-11-16",7
"726","2009-11-17",7.2
"727","2009-11-18",7.11
"728","2009-11-19",6.96
"729","2009-11-20",6.84
"730","2009-11-23",6.88
"731","2009-11-24",6.8
"732","2009-11-25",6.73
"733","2009-11-27",6.51
"734","2009-11-30",6.59
"735","2009-12-01",6.8
"736","2009-12-02",6.88
"737","2009-12-03",6.74
"738","2009-12-04",6.7
"739","2009-12-07",7.04
"740","2009-12-08",6.91
"741","2009-12-09",6.66
"742","2009-12-10",6.66
"743","2009-12-11",6.67
"744","2009-12-14",6.88
"745","2009-12-15",6.9
"746","2009-12-16",7.01
"747","2009-12-17",7.23
"748","2009-12-18",7.27
"749","2009-12-21",7.18
"750","2009-12-22",7.22
"751","2009-12-23",7.32
"752","2009-12-24",7.35
"753","2009-12-28",7.34
"754","2009-12-29",7.32
"755","2009-12-30",7.27
"756","2009-12-31",7.25
"757","2010-01-04",7.58
"758","2010-01-05",8.36
"759","2010-01-06",8.63
"760","2010-01-07",8.48
"761","2010-01-08",8.72
"762","2010-01-11",8.84
"763","2010-01-12",8.68
"764","2010-01-13",9.17
"765","2010-01-14",9.23
"766","2010-01-15",9.14
"767","2010-01-19",9.14
"768","2010-01-20",9.02
"769","2010-01-21",8.85
"770","2010-01-22",8.59
"771","2010-01-25",8.65
"772","2010-01-26",8.6
"773","2010-01-27",8.5
"774","2010-01-28",8.17
"775","2010-01-29",7.77
"776","2010-02-01",8.07
"777","2010-02-02",8.39
"778","2010-02-03",8.24
"779","2010-02-04",7.79
"780","2010-02-05",7.94
"781","2010-02-08",7.95
"782","2010-02-09",8.05
"783","2010-02-10",8
"784","2010-02-11",8.38
"785","2010-02-12",8.16
"786","2010-02-16",8.24
"787","2010-02-17",8.22
"788","2010-02-18",8.37
"789","2010-02-19",8.32
"790","2010-02-22",8.06
"791","2010-02-23",7.84
"792","2010-02-24",7.81
"793","2010-02-25",7.82
"794","2010-02-26",7.72
"795","2010-03-01",7.95
"796","2010-03-02",8.27
"797","2010-03-03",8.33
"798","2010-03-04",8.33
"799","2010-03-05",8.57
"800","2010-03-08",8.51
"801","2010-03-09",8.42
"802","2010-03-10",8.46
"803","2010-03-11",8.37
"804","2010-03-12",8.38
"805","2010-03-15",8.07
"806","2010-03-16",8.12
"807","2010-03-17",8.1
"808","2010-03-18",7.8
"809","2010-03-19",7.45
"810","2010-03-22",7.43
"811","2010-03-23",7.54
"812","2010-03-24",7.38
"813","2010-03-25",7.19
"814","2010-03-26",7.25
"815","2010-03-29",7.63
"816","2010-03-30",7.63
"817","2010-03-31",7.67
"818","2010-04-01",7.87
"819","2010-04-05",8.13
"820","2010-04-06",8.08
"821","2010-04-07",7.94
"822","2010-04-08",8
"823","2010-04-09",7.88
"824","2010-04-12",7.76
"825","2010-04-13",7.74
"826","2010-04-14",7.7
"827","2010-04-15",7.69
"828","2010-04-16",7.4
"829","2010-04-19",7.3
"830","2010-04-20",7.61
"831","2010-04-21",7.65
"832","2010-04-22",7.71
"833","2010-04-23",8.05
"834","2010-04-26",8.13
"835","2010-04-27",7.85
"836","2010-04-28",7.8
"837","2010-04-29",7.88
"838","2010-04-30",7.62
"839","2010-05-03",7.63
"840","2010-05-04",7.37
"841","2010-05-05",7.12
"842","2010-05-06",6.67
"843","2010-05-07",6.61
"844","2010-05-10",6.9
"845","2010-05-11",6.99
"846","2010-05-12",6.97
"847","2010-05-13",6.85
"848","2010-05-14",6.51
"849","2010-05-17",6.15
"850","2010-05-18",6.21
"851","2010-05-19",6.06
"852","2010-05-20",5.85
"853","2010-05-21",6.08
"854","2010-05-24",5.84
"855","2010-05-25",5.84
"856","2010-05-26",5.84
"857","2010-05-27",6.38
"858","2010-05-28",6.91
"859","2010-06-01",6.78
"860","2010-06-02",7.33
"861","2010-06-03",7.39
"862","2010-06-04",7.03
"863","2010-06-07",6.86
"864","2010-06-08",6.99
"865","2010-06-09",6.94
"866","2010-06-10",7.19
"867","2010-06-11",7.3
"868","2010-06-14",7.38
"869","2010-06-15",7.72
"870","2010-06-16",7.55
"871","2010-06-17",7.52
"872","2010-06-18",7.75
"873","2010-06-21",7.55
"874","2010-06-22",7.22
"875","2010-06-23",7.09
"876","2010-06-24",6.89
"877","2010-06-25",7.16
"878","2010-06-28",7.09
"879","2010-06-29",6.74
"880","2010-06-30",6.64
"881","2010-07-01",6.59
"882","2010-07-02",6.54
"883","2010-07-06",6.53
"884","2010-07-07",6.79
"885","2010-07-08",7.05
"886","2010-07-09",7.2
"887","2010-07-12",7.03
"888","2010-07-13",7.14
"889","2010-07-14",7.06
"890","2010-07-15",7.26
"891","2010-07-16",7.08
"892","2010-07-19",7.16
"893","2010-07-20",7.52
"894","2010-07-21",7.43
"895","2010-07-22",7.26
"896","2010-07-23",7.28
"897","2010-07-26",7.34
"898","2010-07-27",7.32
"899","2010-07-28",7.13
"900","2010-07-29",7.44
"901","2010-07-30",7.55
"902","2010-08-02",7.66
"903","2010-08-03",7.53
"904","2010-08-04",7.43
"905","2010-08-05",7.32
"906","2010-08-06",7.2
"907","2010-08-09",7.39
"908","2010-08-10",7.26
"909","2010-08-11",6.89
"910","2010-08-12",6.87
"911","2010-08-13",6.73
"912","2010-08-16",6.84
"913","2010-08-17",6.82
"914","2010-08-18",6.77
"915","2010-08-19",6.7
"916","2010-08-20",6.54
"917","2010-08-23",6.45
"918","2010-08-24",6.31
"919","2010-08-25",6.18
"920","2010-08-26",6.31
"921","2010-08-27",6.39
"922","2010-08-30",6.27
"923","2010-08-31",6.24
"924","2010-09-01",6.54
"925","2010-09-02",6.58
"926","2010-09-03",6.61
"927","2010-09-07",6.49
"928","2010-09-08",6.53
"929","2010-09-09",6.43
"930","2010-09-10",6.41
"931","2010-09-13",6.63
"932","2010-09-14",6.47
"933","2010-09-15",6.3
"934","2010-09-16",6.23
"935","2010-09-17",6.18
"936","2010-09-20",6.27
"937","2010-09-21",6.33
"938","2010-09-22",6.2
"939","2010-09-23",6.03
"940","2010-09-24",6.19
"941","2010-09-27",6.21
"942","2010-09-28",6.24
"943","2010-09-29",6.54
"944","2010-09-30",6.85
"945","2010-10-01",6.98
"946","2010-10-04",6.93
"947","2010-10-05",7.03
"948","2010-10-06",7.11
"949","2010-10-07",7.12
"950","2010-10-08",7.1
"951","2010-10-11",7.07
"952","2010-10-12",7.12
"953","2010-10-13",7.21
"954","2010-10-14",7.2
"955","2010-10-15",7.14
"956","2010-10-18",7.49
"957","2010-10-19",7.21
"958","2010-10-20",7.34
"959","2010-10-21",7.55
"960","2010-10-22",7.76
"961","2010-10-25",7.83
"962","2010-10-26",7.74
"963","2010-10-27",7.76
"964","2010-10-28",7.77
"965","2010-10-29",7.8
"966","2010-11-01",7.92
"967","2010-11-02",8.11
"968","2010-11-03",8.12
"969","2010-11-04",7.98
"970","2010-11-05",7.82
"971","2010-11-08",8.07
"972","2010-11-09",7.96
"973","2010-11-10",8.2
"974","2010-11-11",8.23
"975","2010-11-12",7.96
"976","2010-11-15",8
"977","2010-11-16",7.96
"978","2010-11-17",7.9
"979","2010-11-18",8.36
"980","2010-11-19",8.31
"981","2010-11-22",8.35
"982","2010-11-23",8.11
"983","2010-11-24",8.46
"984","2010-11-26",8.41
"985","2010-11-29",8.64
